"","date","PSB"
"215","2007-11-07",54.16
"216","2007-11-08",54.240002
"217","2007-11-09",54
"218","2007-11-12",53.700001
"219","2007-11-13",54.220001
"220","2007-11-14",54.650002
"221","2007-11-15",54.799999
"222","2007-11-16",53.169998
"223","2007-11-19",52.82
"224","2007-11-20",52.330002
"225","2007-11-21",52.099998
"226","2007-11-23",53.25
"227","2007-11-26",50.75
"228","2007-11-27",51.98
"229","2007-11-28",53.66
"230","2007-11-29",53.450001
"231","2007-11-30",53.950001
"232","2007-12-03",53.700001
"233","2007-12-04",52.790001
"234","2007-12-05",53.91
"235","2007-12-06",55.900002
"236","2007-12-07",56.75
"237","2007-12-10",57.509998
"238","2007-12-11",54.66
"239","2007-12-12",53.950001
"240","2007-12-13",53.599998
"241","2007-12-14",52.580002
"242","2007-12-17",51.849998
"243","2007-12-18",52.41
"244","2007-12-19",53.349998
"245","2007-12-20",52.650002
"246","2007-12-21",52.75
"247","2007-12-24",53.98
"248","2007-12-26",53.099998
"249","2007-12-27",52.049999
"250","2007-12-28",51.75
"251","2007-12-31",52.549999
"252","2008-01-02",52
"253","2008-01-03",50.299999
"254","2008-01-04",48.75
"255","2008-01-07",48.099998
"256","2008-01-08",46.169998
"257","2008-01-09",44.799999
"258","2008-01-10",43.75
"259","2008-01-11",44.450001
"260","2008-01-14",43.830002
"261","2008-01-15",43.900002
"262","2008-01-16",44.799999
"263","2008-01-17",44.849998
"264","2008-01-18",43.900002
"265","2008-01-22",44.25
"266","2008-01-23",47.139999
"267","2008-01-24",46
"268","2008-01-25",45.950001
"269","2008-01-28",46.450001
"270","2008-01-29",47.400002
"271","2008-01-30",47.720001
"272","2008-01-31",49.549999
"273","2008-02-01",50.77
"274","2008-02-04",49.98
"275","2008-02-05",48.439999
"276","2008-02-06",46.720001
"277","2008-02-07",47.549999
"278","2008-02-08",46.779999
"279","2008-02-11",45.599998
"280","2008-02-12",46.880001
"281","2008-02-13",48.299999
"282","2008-02-14",46.369999
"283","2008-02-15",46.860001
"284","2008-02-19",46.93
"285","2008-02-20",48.080002
"286","2008-02-21",48
"287","2008-02-22",48.27
"288","2008-02-25",49.799999
"289","2008-02-26",49.799999
"290","2008-02-27",49.049999
"291","2008-02-28",49.029999
"292","2008-02-29",48.549999
"293","2008-03-03",48.919998
"294","2008-03-04",49.099998
"295","2008-03-05",50.84
"296","2008-03-06",49.549999
"297","2008-03-07",50
"298","2008-03-10",49.98
"299","2008-03-11",52.869999
"300","2008-03-12",51.950001
"301","2008-03-13",51.349998
"302","2008-03-14",50.990002
"303","2008-03-17",50.599998
"304","2008-03-18",52.400002
"305","2008-03-19",51.639999
"306","2008-03-20",52.349998
"307","2008-03-24",54.790001
"308","2008-03-25",53.419998
"309","2008-03-26",53.439999
"310","2008-03-27",52.470001
"311","2008-03-28",52
"312","2008-03-31",51.900002
"313","2008-04-01",53.400002
"314","2008-04-02",53.599998
"315","2008-04-03",54.919998
"316","2008-04-04",55.119999
"317","2008-04-07",54.549999
"318","2008-04-08",54.98
"319","2008-04-09",53.900002
"320","2008-04-10",54.5
"321","2008-04-11",53.759998
"322","2008-04-14",54.009998
"323","2008-04-15",54.650002
"324","2008-04-16",56.650002
"325","2008-04-17",56.369999
"326","2008-04-18",56.349998
"327","2008-04-21",54.779999
"328","2008-04-22",55.310001
"329","2008-04-23",56.200001
"330","2008-04-24",58.349998
"331","2008-04-25",58.799999
"332","2008-04-28",58.450001
"333","2008-04-29",58.349998
"334","2008-04-30",57.240002
"335","2008-05-01",58.950001
"336","2008-05-02",58.290001
"337","2008-05-05",57.790001
"338","2008-05-06",57.200001
"339","2008-05-07",55.849998
"340","2008-05-08",55.25
"341","2008-05-09",55.509998
"342","2008-05-12",57
"343","2008-05-13",58.080002
"344","2008-05-14",56.720001
"345","2008-05-15",56.889999
"346","2008-05-16",56.299999
"347","2008-05-19",55.900002
"348","2008-05-20",54.619999
"349","2008-05-21",54.139999
"350","2008-05-22",54.450001
"351","2008-05-23",54.43
"352","2008-05-27",55.189999
"353","2008-05-28",55.290001
"354","2008-05-29",56.459999
"355","2008-05-30",57.5
"356","2008-06-02",56.07
"357","2008-06-03",56.32
"358","2008-06-04",57.549999
"359","2008-06-05",59.349998
"360","2008-06-06",56
"361","2008-06-09",55.68
"362","2008-06-10",56.360001
"363","2008-06-11",56.689999
"364","2008-06-12",56.209999
"365","2008-06-13",57.240002
"366","2008-06-16",57.099998
"367","2008-06-17",56.110001
"368","2008-06-18",56.150002
"369","2008-06-19",56.43
"370","2008-06-20",56.110001
"371","2008-06-23",54.799999
"372","2008-06-24",54.900002
"373","2008-06-25",55.700001
"374","2008-06-26",53.66
"375","2008-06-27",52.380001
"376","2008-06-30",51.599998
"377","2008-07-01",52.73
"378","2008-07-02",51.580002
"379","2008-07-03",51.75
"380","2008-07-07",50.439999
"381","2008-07-08",54.75
"382","2008-07-09",51.32
"383","2008-07-10",53.080002
"384","2008-07-11",52.790001
"385","2008-07-14",51.029999
"386","2008-07-15",50.549999
"387","2008-07-16",52.07
"388","2008-07-17",52
"389","2008-07-18",51.630001
"390","2008-07-21",52.380001
"391","2008-07-22",53.049999
"392","2008-07-23",53.98
"393","2008-07-24",52.200001
"394","2008-07-25",52.77
"395","2008-07-28",52.18
"396","2008-07-29",53
"397","2008-07-30",53.049999
"398","2008-07-31",52.599998
"399","2008-08-01",52.68
"400","2008-08-04",52.740002
"401","2008-08-05",53.549999
"402","2008-08-06",52.549999
"403","2008-08-07",52.490002
"404","2008-08-08",53.549999
"405","2008-08-11",56.310001
"406","2008-08-12",55.900002
"407","2008-08-13",55.990002
"408","2008-08-14",56.990002
"409","2008-08-15",56.400002
"410","2008-08-18",55.82
"411","2008-08-19",54.470001
"412","2008-08-20",54.849998
"413","2008-08-21",53.869999
"414","2008-08-22",55.18
"415","2008-08-25",53.599998
"416","2008-08-26",53.450001
"417","2008-08-27",53.950001
"418","2008-08-28",54.900002
"419","2008-08-29",53.830002
"420","2008-09-02",53.830002
"421","2008-09-03",55.049999
"422","2008-09-04",53.860001
"423","2008-09-05",54.099998
"424","2008-09-08",56.400002
"425","2008-09-09",54.299999
"426","2008-09-10",55.349998
"427","2008-09-11",55.48
"428","2008-09-12",56.07
"429","2008-09-15",52.25
"430","2008-09-16",55.09
"431","2008-09-17",52.299999
"432","2008-09-18",58.98
"433","2008-09-19",59.380001
"434","2008-09-22",55.220001
"435","2008-09-23",55.490002
"436","2008-09-24",54.900002
"437","2008-09-25",55.380001
"438","2008-09-26",57.5
"439","2008-09-29",56.080002
"440","2008-09-30",57.599998
"441","2008-10-01",57.060001
"442","2008-10-02",55.099998
"443","2008-10-03",53.009998
"444","2008-10-06",51.450001
"445","2008-10-07",48.290001
"446","2008-10-08",46.150002
"447","2008-10-09",41.5
"448","2008-10-10",44
"449","2008-10-13",47.799999
"450","2008-10-14",46.779999
"451","2008-10-15",43.119999
"452","2008-10-16",46.029999
"453","2008-10-17",45.25
"454","2008-10-20",45.240002
"455","2008-10-21",43.810001
"456","2008-10-22",42.029999
"457","2008-10-23",40.669998
"458","2008-10-24",38.709999
"459","2008-10-27",34.98
"460","2008-10-28",39.57
"461","2008-10-29",39.23
"462","2008-10-30",42.299999
"463","2008-10-31",45.27
"464","2008-11-03",44.990002
"465","2008-11-04",45.630001
"466","2008-11-05",43.810001
"467","2008-11-06",41.549999
"468","2008-11-07",41.990002
"469","2008-11-10",40.849998
"470","2008-11-11",40.98
"471","2008-11-12",40.459999
"472","2008-11-13",45.720001
"473","2008-11-14",42.560001
"474","2008-11-17",41.650002
"475","2008-11-18",43.639999
"476","2008-11-19",38.52
"477","2008-11-20",36.599998
"478","2008-11-21",39.439999
"479","2008-11-24",46.490002
"480","2008-11-25",46.419998
"481","2008-11-26",47.849998
"482","2008-11-28",47.66
"483","2008-12-01",40.759998
"484","2008-12-02",44.029999
"485","2008-12-03",45.400002
"486","2008-12-04",43.43
"487","2008-12-05",45.990002
"488","2008-12-08",47.110001
"489","2008-12-09",44.91
"490","2008-12-10",46.349998
"491","2008-12-11",41.389999
"492","2008-12-12",43.490002
"493","2008-12-15",43.400002
"494","2008-12-16",49.5
"495","2008-12-17",47.470001
"496","2008-12-18",44.950001
"497","2008-12-19",45.919998
"498","2008-12-22",46.110001
"499","2008-12-23",45.080002
"500","2008-12-24",44.119999
"501","2008-12-26",44.290001
"502","2008-12-29",43.040001
"503","2008-12-30",43.349998
"504","2008-12-31",44.66
"505","2009-01-02",43.41
"506","2009-01-05",43.369999
"507","2009-01-06",43.52
"508","2009-01-07",41.470001
"509","2009-01-08",41.5
"510","2009-01-09",40.549999
"511","2009-01-12",38.200001
"512","2009-01-13",37.939999
"513","2009-01-14",38.060001
"514","2009-01-15",39.75
"515","2009-01-16",42.110001
"516","2009-01-20",38.189999
"517","2009-01-21",41.439999
"518","2009-01-22",40.689999
"519","2009-01-23",41.619999
"520","2009-01-26",43
"521","2009-01-27",43.880001
"522","2009-01-28",46.369999
"523","2009-01-29",43.900002
"524","2009-01-30",42.900002
"525","2009-02-02",44.68
"526","2009-02-03",43.939999
"527","2009-02-04",42.509998
"528","2009-02-05",41.400002
"529","2009-02-06",43.459999
"530","2009-02-09",43.110001
"531","2009-02-10",40.07
"532","2009-02-11",40
"533","2009-02-12",40.389999
"534","2009-02-13",37.57
"535","2009-02-17",35.759998
"536","2009-02-18",36.16
"537","2009-02-19",35.369999
"538","2009-02-20",37.279999
"539","2009-02-23",35.16
"540","2009-02-24",38.099998
"541","2009-02-25",35.439999
"542","2009-02-26",33.669998
"543","2009-02-27",34.400002
"544","2009-03-02",32.360001
"545","2009-03-03",32.5
"546","2009-03-04",32.32
"547","2009-03-05",30.48
"548","2009-03-06",30.209999
"549","2009-03-09",29.860001
"550","2009-03-10",32.060001
"551","2009-03-11",32.889999
"552","2009-03-12",35.119999
"553","2009-03-13",35.400002
"554","2009-03-16",32.639999
"555","2009-03-17",35
"556","2009-03-18",37
"557","2009-03-19",36.299999
"558","2009-03-20",33.869999
"559","2009-03-23",37.889999
"560","2009-03-24",34.889999
"561","2009-03-25",35.810001
"562","2009-03-26",37.310001
"563","2009-03-27",36.029999
"564","2009-03-30",35.389999
"565","2009-03-31",36.849998
"566","2009-04-01",36.52
"567","2009-04-02",39.43
"568","2009-04-03",41.91
"569","2009-04-06",42.619999
"570","2009-04-07",39.939999
"571","2009-04-08",41.32
"572","2009-04-09",44.25
"573","2009-04-13",44.110001
"574","2009-04-14",40.330002
"575","2009-04-15",43.040001
"576","2009-04-16",43.75
"577","2009-04-17",43.389999
"578","2009-04-20",41.91
"579","2009-04-21",44.200001
"580","2009-04-22",43.310001
"581","2009-04-23",44.099998
"582","2009-04-24",43.810001
"583","2009-04-27",42.41
"584","2009-04-28",42.049999
"585","2009-04-29",43.889999
"586","2009-04-30",43.75
"587","2009-05-01",42.470001
"588","2009-05-04",43.84
"589","2009-05-05",41.830002
"590","2009-05-06",40.860001
"591","2009-05-07",39.91
"592","2009-05-08",42.200001
"593","2009-05-11",41.220001
"594","2009-05-12",41.009998
"595","2009-05-13",39.580002
"596","2009-05-14",41.150002
"597","2009-05-15",40.450001
"598","2009-05-18",42.310001
"599","2009-05-19",42.080002
"600","2009-05-20",43.060001
"601","2009-05-21",43.41
"602","2009-05-22",43.73
"603","2009-05-26",46
"604","2009-05-27",44.349998
"605","2009-05-28",44.34
"606","2009-05-29",44.869999
"607","2009-06-01",46.200001
"608","2009-06-02",45.439999
"609","2009-06-03",46.34
"610","2009-06-04",47.009998
"611","2009-06-05",46.560001
"612","2009-06-08",47.029999
"613","2009-06-09",46.599998
"614","2009-06-10",45.43
"615","2009-06-11",42.57
"616","2009-06-12",43.610001
"617","2009-06-15",42.919998
"618","2009-06-16",43.02
"619","2009-06-17",44.099998
"620","2009-06-18",45.52
"621","2009-06-19",45.939999
"622","2009-06-22",43.880001
"623","2009-06-23",45.41
"624","2009-06-24",47.009998
"625","2009-06-25",47.700001
"626","2009-06-26",48.060001
"627","2009-06-29",48.48
"628","2009-06-30",48.439999
"629","2009-07-01",49.290001
"630","2009-07-02",47.400002
"631","2009-07-06",46.099998
"632","2009-07-07",44.290001
"633","2009-07-08",43.970001
"634","2009-07-09",43.209999
"635","2009-07-10",42.950001
"636","2009-07-13",43.919998
"637","2009-07-14",43.990002
"638","2009-07-15",45.779999
"639","2009-07-16",46.150002
"640","2009-07-17",46.470001
"641","2009-07-20",47.209999
"642","2009-07-21",47.360001
"643","2009-07-22",48.759998
"644","2009-07-23",49.619999
"645","2009-07-24",49.470001
"646","2009-07-27",50.650002
"647","2009-07-28",50.990002
"648","2009-07-29",50.540001
"649","2009-07-30",51.330002
"650","2009-07-31",51.709999
"651","2009-08-03",52.130001
"652","2009-08-04",53.560001
"653","2009-08-05",54.439999
"654","2009-08-06",52.939999
"655","2009-08-07",52.349998
"656","2009-08-10",51.799999
"657","2009-08-11",47.630001
"658","2009-08-12",47.82
"659","2009-08-13",47.830002
"660","2009-08-14",49.060001
"661","2009-08-17",47.919998
"662","2009-08-18",47.810001
"663","2009-08-19",47.400002
"664","2009-08-20",48.98
"665","2009-08-21",49.439999
"666","2009-08-24",49.209999
"667","2009-08-25",50.43
"668","2009-08-26",51.279999
"669","2009-08-27",52.189999
"670","2009-08-28",52.849998
"671","2009-08-31",52.93
"672","2009-09-01",51.900002
"673","2009-09-02",50.77
"674","2009-09-03",51.560001
"675","2009-09-04",51.360001
"676","2009-09-08",51.52
"677","2009-09-09",51.330002
"678","2009-09-10",51.220001
"679","2009-09-11",50.98
"680","2009-09-14",51.18
"681","2009-09-15",51.110001
"682","2009-09-16",52.240002
"683","2009-09-17",51.09
"684","2009-09-18",51.060001
"685","2009-09-21",50.439999
"686","2009-09-22",51.549999
"687","2009-09-23",51.689999
"688","2009-09-24",50.330002
"689","2009-09-25",50.41
"690","2009-09-28",52.099998
"691","2009-09-29",52.16
"692","2009-09-30",51.32
"693","2009-10-01",49.799999
"694","2009-10-02",49.380001
"695","2009-10-05",49.060001
"696","2009-10-06",49.759998
"697","2009-10-07",49.360001
"698","2009-10-08",49.380001
"699","2009-10-09",49.84
"700","2009-10-12",49.57
"701","2009-10-13",48.470001
"702","2009-10-14",49.939999
"703","2009-10-15",49.330002
"704","2009-10-16",49.740002
"705","2009-10-19",50.299999
"706","2009-10-20",49.110001
"707","2009-10-21",48.119999
"708","2009-10-22",48.790001
"709","2009-10-23",49.549999
"710","2009-10-26",49.73
"711","2009-10-27",48.740002
"712","2009-10-28",47.869999
"713","2009-10-29",48.650002
"714","2009-10-30",48.970001
"715","2009-11-02",48.84
"716","2009-11-03",48.099998
"717","2009-11-04",47.169998
"718","2009-11-05",48.57
"719","2009-11-06",48.59
"720","2009-11-09",50.110001
"721","2009-11-10",49.130001
"722","2009-11-11",49.470001
"723","2009-11-12",48.93
"724","2009-11-13",49.560001
"725","2009-11-16",51.209999
"726","2009-11-17",50.139999
"727","2009-11-18",50.98
"728","2009-11-19",49.77
"729","2009-11-20",49.23
"730","2009-11-23",50.119999
"731","2009-11-24",49.330002
"732","2009-11-25",48.150002
"733","2009-11-27",46.639999
"734","2009-11-30",47.540001
"735","2009-12-01",47.66
"736","2009-12-02",48.830002
"737","2009-12-03",48.509998
"738","2009-12-04",49.549999
"739","2009-12-07",48.880001
"740","2009-12-08",48.259998
"741","2009-12-09",47.57
"742","2009-12-10",47
"743","2009-12-11",47.349998
"744","2009-12-14",48.470001
"745","2009-12-15",48.970001
"746","2009-12-16",49.560001
"747","2009-12-17",49.560001
"748","2009-12-18",50.349998
"749","2009-12-21",50.849998
"750","2009-12-22",50.290001
"751","2009-12-23",51.18
"752","2009-12-24",51.389999
"753","2009-12-28",51.060001
"754","2009-12-29",50.5
"755","2009-12-30",50.549999
"756","2009-12-31",50.049999
"757","2010-01-04",50.27
"758","2010-01-05",49.18
"759","2010-01-06",48.290001
"760","2010-01-07",49
"761","2010-01-08",49.700001
"762","2010-01-11",50.130001
"763","2010-01-12",49.470001
"764","2010-01-13",50.130001
"765","2010-01-14",49.75
"766","2010-01-15",50.009998
"767","2010-01-19",51.709999
"768","2010-01-20",51.330002
"769","2010-01-21",50.16
"770","2010-01-22",49.43
"771","2010-01-25",49.049999
"772","2010-01-26",48.650002
"773","2010-01-27",49.310001
"774","2010-01-28",48.41
"775","2010-01-29",47.880001
"776","2010-02-01",47.599998
"777","2010-02-02",47.380001
"778","2010-02-03",47.040001
"779","2010-02-04",45.009998
"780","2010-02-05",45.34
"781","2010-02-08",44.419998
"782","2010-02-09",45.240002
"783","2010-02-10",45.990002
"784","2010-02-11",46.34
"785","2010-02-12",46.93
"786","2010-02-16",47.75
"787","2010-02-17",47.830002
"788","2010-02-18",48.049999
"789","2010-02-19",48.009998
"790","2010-02-22",48.16
"791","2010-02-23",47.669998
"792","2010-02-24",47.799999
"793","2010-02-25",47.75
"794","2010-02-26",49
"795","2010-03-01",49.23
"796","2010-03-02",49.009998
"797","2010-03-03",49.040001
"798","2010-03-04",50.209999
"799","2010-03-05",51.25
"800","2010-03-08",52.009998
"801","2010-03-09",52.290001
"802","2010-03-10",52.68
"803","2010-03-11",52.5
"804","2010-03-12",52.369999
"805","2010-03-15",52.349998
"806","2010-03-16",53.470001
"807","2010-03-17",53.77
"808","2010-03-18",53.110001
"809","2010-03-19",52.990002
"810","2010-03-22",53.32
"811","2010-03-23",53.740002
"812","2010-03-24",54.299999
"813","2010-03-25",54.459999
"814","2010-03-26",54.240002
"815","2010-03-29",54.099998
"816","2010-03-30",53.77
"817","2010-03-31",53.400002
"818","2010-04-01",53.98
"819","2010-04-05",55
"820","2010-04-06",55.900002
"821","2010-04-07",55.799999
"822","2010-04-08",55.740002
"823","2010-04-09",56.849998
"824","2010-04-12",57.209999
"825","2010-04-13",58.02
"826","2010-04-14",58.720001
"827","2010-04-15",58.029999
"828","2010-04-16",56.990002
"829","2010-04-19",57.68
"830","2010-04-20",58.290001
"831","2010-04-21",59.279999
"832","2010-04-22",59.59
"833","2010-04-23",60.09
"834","2010-04-26",60.220001
"835","2010-04-27",58.509998
"836","2010-04-28",58.68
"837","2010-04-29",61.400002
"838","2010-04-30",60
"839","2010-05-03",60.82
"840","2010-05-04",59.43
"841","2010-05-05",58.400002
"842","2010-05-06",57.130001
"843","2010-05-07",55.610001
"844","2010-05-10",58.669998
"845","2010-05-11",59.299999
"846","2010-05-12",60.02
"847","2010-05-13",59.470001
"848","2010-05-14",58.369999
"849","2010-05-17",58.360001
"850","2010-05-18",56.139999
"851","2010-05-19",54.779999
"852","2010-05-20",53.139999
"853","2010-05-21",54.380001
"854","2010-05-24",54.18
"855","2010-05-25",53.369999
"856","2010-05-26",53.259998
"857","2010-05-27",55.049999
"858","2010-05-28",53.91
"859","2010-06-01",53.389999
"860","2010-06-02",54.380001
"861","2010-06-03",54.68
"862","2010-06-04",52.040001
"863","2010-06-07",52.639999
"864","2010-06-08",51.98
"865","2010-06-09",51.310001
"866","2010-06-10",52.810001
"867","2010-06-11",52.889999
"868","2010-06-14",54.189999
"869","2010-06-15",55.709999
"870","2010-06-16",55.799999
"871","2010-06-17",55.779999
"872","2010-06-18",56.790001
"873","2010-06-21",57.200001
"874","2010-06-22",57.630001
"875","2010-06-23",57.549999
"876","2010-06-24",57.080002
"877","2010-06-25",58.169998
"878","2010-06-28",57.57
"879","2010-06-29",56.470001
"880","2010-06-30",55.779999
"881","2010-07-01",54.970001
"882","2010-07-02",53.889999
"883","2010-07-06",52.52
"884","2010-07-07",54.580002
"885","2010-07-08",55.459999
"886","2010-07-09",56.599998
"887","2010-07-12",56.099998
"888","2010-07-13",58.439999
"889","2010-07-14",58.419998
"890","2010-07-15",57.759998
"891","2010-07-16",55.43
"892","2010-07-19",55.950001
"893","2010-07-20",56.580002
"894","2010-07-21",55.18
"895","2010-07-22",57.139999
"896","2010-07-23",57.330002
"897","2010-07-26",59.169998
"898","2010-07-27",59.43
"899","2010-07-28",59.209999
"900","2010-07-29",58.189999
"901","2010-07-30",58.07
"902","2010-08-02",59.580002
"903","2010-08-03",58.5
"904","2010-08-04",60.630001
"905","2010-08-05",59.560001
"906","2010-08-06",59.279999
"907","2010-08-09",60.459999
"908","2010-08-10",59.73
"909","2010-08-11",59.720001
"910","2010-08-12",59.75
"911","2010-08-13",59.740002
"912","2010-08-16",59.880001
"913","2010-08-17",60.43
"914","2010-08-18",59.880001
"915","2010-08-19",58.07
"916","2010-08-20",57.299999
"917","2010-08-23",56.369999
"918","2010-08-24",55.290001
"919","2010-08-25",55.959999
"920","2010-08-26",55.98
"921","2010-08-27",56.360001
"922","2010-08-30",56.110001
"923","2010-08-31",56.27
"924","2010-09-01",57.740002
"925","2010-09-02",58.27
"926","2010-09-03",58.689999
"927","2010-09-07",58.009998
"928","2010-09-08",57.959999
"929","2010-09-09",57.73
"930","2010-09-10",58.490002
"931","2010-09-13",58.98
"932","2010-09-14",58.630001
"933","2010-09-15",58.970001
"934","2010-09-16",58.810001
"935","2010-09-17",58.900002
"936","2010-09-20",59.75
"937","2010-09-21",58.970001
"938","2010-09-22",58.150002
"939","2010-09-23",56.380001
"940","2010-09-24",57.380001
"941","2010-09-27",56.599998
"942","2010-09-28",56
"943","2010-09-29",57.259998
"944","2010-09-30",56.57
"945","2010-10-01",57.040001
"946","2010-10-04",57.290001
"947","2010-10-05",58.880001
"948","2010-10-06",58.52
"949","2010-10-07",58.07
"950","2010-10-08",58.619999
"951","2010-10-11",58.84
"952","2010-10-12",59.23
"953","2010-10-13",60.110001
