"","date","MOD"
"84","2007-05-03",22.85
"85","2007-05-04",23.209999
"86","2007-05-07",23.309999
"87","2007-05-08",23.530001
"88","2007-05-09",23.709999
"89","2007-05-10",23.219999
"90","2007-05-11",23.379999
"91","2007-05-14",23.299999
"92","2007-05-15",23.190001
"93","2007-05-16",23.52
"94","2007-05-17",23.4
"95","2007-05-18",23.51
"96","2007-05-21",23.780001
"97","2007-05-22",23.82
"98","2007-05-23",23.6
"99","2007-05-24",23.26
"100","2007-05-25",23.360001
"101","2007-05-29",23.709999
"102","2007-05-30",23.700001
"103","2007-05-31",23.51
"104","2007-06-01",23.58
"105","2007-06-04",23.67
"106","2007-06-05",23.5
"107","2007-06-06",22.98
"108","2007-06-07",22.059999
"109","2007-06-08",22.370001
"110","2007-06-11",21.99
"111","2007-06-12",21.559999
"112","2007-06-13",22.1
"113","2007-06-14",22.02
"114","2007-06-15",22.02
"115","2007-06-18",22.18
"116","2007-06-19",22.139999
"117","2007-06-20",22.120001
"118","2007-06-21",22.23
"119","2007-06-22",22.26
"120","2007-06-25",22.1
"121","2007-06-26",22.290001
"122","2007-06-27",22.790001
"123","2007-06-28",22.719999
"124","2007-06-29",22.6
"125","2007-07-02",23.559999
"126","2007-07-03",23.879999
"127","2007-07-05",23.65
"128","2007-07-06",23.74
"129","2007-07-09",23.559999
"130","2007-07-10",22.950001
"131","2007-07-11",23.01
"132","2007-07-12",23.74
"133","2007-07-13",24.120001
"134","2007-07-16",24.290001
"135","2007-07-17",28.040001
"136","2007-07-18",28.5
"137","2007-07-19",28.049999
"138","2007-07-20",28.040001
"139","2007-07-23",28
"140","2007-07-24",27.4
"141","2007-07-25",27.32
"142","2007-07-26",26.34
"143","2007-07-27",25.639999
"144","2007-07-30",26.059999
"145","2007-07-31",25.6
"146","2007-08-01",25.93
"147","2007-08-02",26.049999
"148","2007-08-03",26.27
"149","2007-08-06",26.5
"150","2007-08-07",27.309999
"151","2007-08-08",28.120001
"152","2007-08-09",27.799999
"153","2007-08-10",28.940001
"154","2007-08-13",27.629999
"155","2007-08-14",28.030001
"156","2007-08-15",27.42
"157","2007-08-16",27.02
"158","2007-08-17",27.76
"159","2007-08-20",27.559999
"160","2007-08-21",27.440001
"161","2007-08-22",27.49
"162","2007-08-23",27.549999
"163","2007-08-24",28.23
"164","2007-08-27",27.799999
"165","2007-08-28",27.219999
"166","2007-08-29",27.620001
"167","2007-08-30",27.780001
"168","2007-08-31",28.049999
"169","2007-09-04",28.84
"170","2007-09-05",28.110001
"171","2007-09-06",27.85
"172","2007-09-07",27.129999
"173","2007-09-10",26.610001
"174","2007-09-11",26.91
"175","2007-09-12",26.530001
"176","2007-09-13",26.629999
"177","2007-09-14",26.9
"178","2007-09-17",26.48
"179","2007-09-18",27.57
"180","2007-09-19",28.17
"181","2007-09-20",27.780001
"182","2007-09-21",27.68
"183","2007-09-24",27.1
"184","2007-09-25",26.98
"185","2007-09-26",27.34
"186","2007-09-27",27.389999
"187","2007-09-28",26.620001
"188","2007-10-01",27.459999
"189","2007-10-02",27.620001
"190","2007-10-03",27.33
"191","2007-10-04",27.129999
"192","2007-10-05",28.1
"193","2007-10-08",28.17
"194","2007-10-09",27.809999
"195","2007-10-10",27.690001
"196","2007-10-11",27.42
"197","2007-10-12",27.73
"198","2007-10-15",27.24
"199","2007-10-16",27.08
"200","2007-10-17",27.1
"201","2007-10-18",25.65
"202","2007-10-19",23.73
"203","2007-10-22",23.5
"204","2007-10-23",23.68
"205","2007-10-24",23.219999
"206","2007-10-25",22.85
"207","2007-10-26",23.110001
"208","2007-10-29",22.719999
"209","2007-10-30",22.780001
"210","2007-10-31",23.26
"211","2007-11-01",22.200001
"212","2007-11-02",22.42
"213","2007-11-05",22.08
"214","2007-11-06",21.639999
"215","2007-11-07",20.780001
"216","2007-11-08",21.450001
"217","2007-11-09",21.65
"218","2007-11-12",21.84
"219","2007-11-13",21.98
"220","2007-11-14",21.75
"221","2007-11-15",22
"222","2007-11-16",22.35
"223","2007-11-19",21.049999
"224","2007-11-20",20.790001
"225","2007-11-21",20.67
"226","2007-11-23",21.02
"227","2007-11-26",20.360001
"228","2007-11-27",20.27
"229","2007-11-28",21
"230","2007-11-29",20.440001
"231","2007-11-30",20.34
"232","2007-12-03",19.530001
"233","2007-12-04",19.299999
"234","2007-12-05",19.540001
"235","2007-12-06",20.559999
"236","2007-12-07",20.52
"237","2007-12-10",20.83
"238","2007-12-11",20.65
"239","2007-12-12",20.299999
"240","2007-12-13",16.91
"241","2007-12-14",16.25
"242","2007-12-17",16
"243","2007-12-18",16.540001
"244","2007-12-19",16.719999
"245","2007-12-20",16.67
"246","2007-12-21",16.950001
"247","2007-12-24",17.280001
"248","2007-12-26",17.34
"249","2007-12-27",16.85
"250","2007-12-28",17.01
"251","2007-12-31",16.51
"252","2008-01-02",16.91
"253","2008-01-03",16.290001
"254","2008-01-04",15.32
"255","2008-01-07",15.74
"256","2008-01-08",15.33
"257","2008-01-09",15.28
"258","2008-01-10",15.4
"259","2008-01-11",13.95
"260","2008-01-14",14.22
"261","2008-01-15",13.91
"262","2008-01-16",13.89
"263","2008-01-17",13.85
"264","2008-01-18",14
"265","2008-01-22",14.04
"266","2008-01-23",15.11
"267","2008-01-24",14.88
"268","2008-01-25",15.23
"269","2008-01-28",15.48
"270","2008-01-29",15.32
"271","2008-01-30",15.35
"272","2008-01-31",15.42
"273","2008-02-01",16
"274","2008-02-04",15.4
"275","2008-02-05",14.63
"276","2008-02-06",14.02
"277","2008-02-07",14
"278","2008-02-08",13.68
"279","2008-02-11",13.33
"280","2008-02-12",13.61
"281","2008-02-13",13.59
"282","2008-02-14",13.18
"283","2008-02-15",13.04
"284","2008-02-19",12.71
"285","2008-02-20",13.04
"286","2008-02-21",12.85
"287","2008-02-22",12.93
"288","2008-02-25",13.25
"289","2008-02-26",13.44
"290","2008-02-27",13.18
"291","2008-02-28",13.03
"292","2008-02-29",12.48
"293","2008-03-03",12.5
"294","2008-03-04",12.51
"295","2008-03-05",12.37
"296","2008-03-06",11.9
"297","2008-03-07",12
"298","2008-03-10",11.62
"299","2008-03-11",12.26
"300","2008-03-12",11.93
"301","2008-03-13",12.51
"302","2008-03-14",12.06
"303","2008-03-17",12
"304","2008-03-18",12.71
"305","2008-03-19",12.57
"306","2008-03-20",13.56
"307","2008-03-24",14.05
"308","2008-03-25",14.07
"309","2008-03-26",14.12
"310","2008-03-27",13.87
"311","2008-03-28",13.76
"312","2008-03-31",14.49
"313","2008-04-01",15.1
"314","2008-04-02",15.38
"315","2008-04-03",15.54
"316","2008-04-04",15.27
"317","2008-04-07",15.33
"318","2008-04-08",15.48
"319","2008-04-09",15.04
"320","2008-04-10",15.43
"321","2008-04-11",14.57
"322","2008-04-14",14.78
"323","2008-04-15",14.98
"324","2008-04-16",15.88
"325","2008-04-17",16.16
"326","2008-04-18",17.469999
"327","2008-04-21",17.200001
"328","2008-04-22",16.6
"329","2008-04-23",16.620001
"330","2008-04-24",17.25
"331","2008-04-25",17.190001
"332","2008-04-28",17.5
"333","2008-04-29",17.48
"334","2008-04-30",17.57
"335","2008-05-01",18.129999
"336","2008-05-02",17.709999
"337","2008-05-05",17.52
"338","2008-05-06",17.360001
"339","2008-05-07",17.01
"340","2008-05-08",16.85
"341","2008-05-09",16.85
"342","2008-05-12",17.719999
"343","2008-05-13",17.610001
"344","2008-05-14",17.469999
"345","2008-05-15",17.65
"346","2008-05-16",17.1
"347","2008-05-19",17.040001
"348","2008-05-20",16.84
"349","2008-05-21",16.66
"350","2008-05-22",16.57
"351","2008-05-23",16.059999
"352","2008-05-27",16.25
"353","2008-05-28",15.94
"354","2008-05-29",16.26
"355","2008-05-30",15.74
"356","2008-06-02",16.23
"357","2008-06-03",15.92
"358","2008-06-04",16.559999
"359","2008-06-05",16.950001
"360","2008-06-06",15.7
"361","2008-06-09",15.7
"362","2008-06-10",15.76
"363","2008-06-11",15.23
"364","2008-06-12",15.73
"365","2008-06-13",16.24
"366","2008-06-16",16.389999
"367","2008-06-17",15.95
"368","2008-06-18",15.56
"369","2008-06-19",15.72
"370","2008-06-20",15
"371","2008-06-23",14.69
"372","2008-06-24",14.28
"373","2008-06-25",13.89
"374","2008-06-26",13.25
"375","2008-06-27",13
"376","2008-06-30",12.37
"377","2008-07-01",13.4
"378","2008-07-02",12.87
"379","2008-07-03",12.92
"380","2008-07-07",12.88
"381","2008-07-08",13.45
"382","2008-07-09",13.21
"383","2008-07-10",12.92
"384","2008-07-11",13.1
"385","2008-07-14",12.69
"386","2008-07-15",12.88
"387","2008-07-16",13.24
"388","2008-07-17",14.06
"389","2008-07-18",13.75
"390","2008-07-21",13.76
"391","2008-07-22",14.4
"392","2008-07-23",15.11
"393","2008-07-24",14.1
"394","2008-07-25",14.23
"395","2008-07-28",13.81
"396","2008-07-29",16.49
"397","2008-07-30",16.549999
"398","2008-07-31",17.440001
"399","2008-08-01",17.24
"400","2008-08-04",17.24
"401","2008-08-05",17.610001
"402","2008-08-06",17.65
"403","2008-08-07",17.049999
"404","2008-08-08",18.01
"405","2008-08-11",18.91
"406","2008-08-12",18.620001
"407","2008-08-13",18.26
"408","2008-08-14",18.83
"409","2008-08-15",18.77
"410","2008-08-18",18.809999
"411","2008-08-19",18.5
"412","2008-08-20",17.440001
"413","2008-08-21",17.549999
"414","2008-08-22",17.969999
"415","2008-08-25",17.48
"416","2008-08-26",17.41
"417","2008-08-27",16.35
"418","2008-08-28",16.67
"419","2008-08-29",15.82
"420","2008-09-02",15.85
"421","2008-09-03",16.51
"422","2008-09-04",15.63
"423","2008-09-05",16.01
"424","2008-09-08",17.01
"425","2008-09-09",16.110001
"426","2008-09-10",16.99
"427","2008-09-11",16.99
"428","2008-09-12",17.040001
"429","2008-09-15",15.32
"430","2008-09-16",15.5
"431","2008-09-17",14.4
"432","2008-09-18",15.14
"433","2008-09-19",15.94
"434","2008-09-22",15.56
"435","2008-09-23",15.39
"436","2008-09-24",15.11
"437","2008-09-25",15.49
"438","2008-09-26",15.61
"439","2008-09-29",14.25
"440","2008-09-30",14.48
"441","2008-10-01",14.12
"442","2008-10-02",13
"443","2008-10-03",12.48
"444","2008-10-06",12.57
"445","2008-10-07",11.52
"446","2008-10-08",10.95
"447","2008-10-09",9.95
"448","2008-10-10",10.23
"449","2008-10-13",11.15
"450","2008-10-14",10.96
"451","2008-10-15",9.22
"452","2008-10-16",9.6
"453","2008-10-17",9.2
"454","2008-10-20",9.65
"455","2008-10-21",9.26
"456","2008-10-22",8.75
"457","2008-10-23",8.91
"458","2008-10-24",7.95
"459","2008-10-27",6.89
"460","2008-10-28",7.74
"461","2008-10-29",7.93
"462","2008-10-30",7.5
"463","2008-10-31",7.4
"464","2008-11-03",7.5
"465","2008-11-04",7.57
"466","2008-11-05",7.57
"467","2008-11-06",7.01
"468","2008-11-07",7.62
"469","2008-11-10",7.07
"470","2008-11-11",6.68
"471","2008-11-12",5.71
"472","2008-11-13",6.25
"473","2008-11-14",5.5
"474","2008-11-17",5.09
"475","2008-11-18",5.23
"476","2008-11-19",4.05
"477","2008-11-20",3.52
"478","2008-11-21",3.36
"479","2008-11-24",3.63
"480","2008-11-25",4.07
"481","2008-11-26",4.85
"482","2008-11-28",4.81
"483","2008-12-01",3.93
"484","2008-12-02",4.62
"485","2008-12-03",5
"486","2008-12-04",4.43
"487","2008-12-05",4.94
"488","2008-12-08",5.08
"489","2008-12-09",5.03
"490","2008-12-10",4.97
"491","2008-12-11",4.21
"492","2008-12-12",4.28
"493","2008-12-15",4.12
"494","2008-12-16",4.76
"495","2008-12-17",4.89
"496","2008-12-18",4.87
"497","2008-12-19",5.25
"498","2008-12-22",4.93
"499","2008-12-23",4.87
"500","2008-12-24",4.9
"501","2008-12-26",4.98
"502","2008-12-29",4.27
"503","2008-12-30",4.3
"504","2008-12-31",4.87
"505","2009-01-02",4.93
"506","2009-01-05",5.28
"507","2009-01-06",5.64
"508","2009-01-07",5.2
"509","2009-01-08",5.75
"510","2009-01-09",5.12
"511","2009-01-12",5.06
"512","2009-01-13",5.15
"513","2009-01-14",4.08
"514","2009-01-15",4.19
"515","2009-01-16",3.9
"516","2009-01-20",3.43
"517","2009-01-21",3.74
"518","2009-01-22",3.27
"519","2009-01-23",3.23
"520","2009-01-26",3.35
"521","2009-01-27",3.35
"522","2009-01-28",3.32
"523","2009-01-29",3.01
"524","2009-01-30",2.74
"525","2009-02-02",2.87
"526","2009-02-03",2.67
"527","2009-02-04",2.44
"528","2009-02-05",1.96
"529","2009-02-06",2.03
"530","2009-02-09",1.9
"531","2009-02-10",1.77
"532","2009-02-11",0.93
"533","2009-02-12",0.83
"534","2009-02-13",0.96
"535","2009-02-17",0.97
"536","2009-02-18",1.05
"537","2009-02-19",1
"538","2009-02-20",0.91
"539","2009-02-23",0.9
"540","2009-02-24",1.02
"541","2009-02-25",1.14
"542","2009-02-26",1.12
"543","2009-02-27",1.13
"544","2009-03-02",1.11
"545","2009-03-03",1.02
"546","2009-03-04",1.09
"547","2009-03-05",0.91
"548","2009-03-06",0.83
"549","2009-03-09",0.84
"550","2009-03-10",0.94
"551","2009-03-11",1.01
"552","2009-03-12",1.09
"553","2009-03-13",1.07
"554","2009-03-16",1.27
"555","2009-03-17",1.27
"556","2009-03-18",1.59
"557","2009-03-19",1.81
"558","2009-03-20",1.91
"559","2009-03-23",2.69
"560","2009-03-24",2.59
"561","2009-03-25",2.71
"562","2009-03-26",3
"563","2009-03-27",2.93
"564","2009-03-30",2.47
"565","2009-03-31",2.5
"566","2009-04-01",2.62
"567","2009-04-02",3.16
"568","2009-04-03",3.13
"569","2009-04-06",3.45
"570","2009-04-07",3.14
"571","2009-04-08",3.23
"572","2009-04-09",3.7
"573","2009-04-13",3.42
"574","2009-04-14",3.35
"575","2009-04-15",3.52
"576","2009-04-16",3.7
"577","2009-04-17",3.84
"578","2009-04-20",3.09
"579","2009-04-21",3.48
"580","2009-04-22",3.31
"581","2009-04-23",3.13
"582","2009-04-24",3.32
"583","2009-04-27",2.92
"584","2009-04-28",3.24
"585","2009-04-29",3.59
"586","2009-04-30",3.82
"587","2009-05-01",4.33
"588","2009-05-04",4.34
"589","2009-05-05",4.59
"590","2009-05-06",4.68
"591","2009-05-07",4.3
"592","2009-05-08",5.18
"593","2009-05-11",5.21
"594","2009-05-12",4.8
"595","2009-05-13",3.9
"596","2009-05-14",4.15
"597","2009-05-15",4.19
"598","2009-05-18",4.84
"599","2009-05-19",4.86
"600","2009-05-20",4.41
"601","2009-05-21",4.55
"602","2009-05-22",4.63
"603","2009-05-26",5.19
"604","2009-05-27",4.91
"605","2009-05-28",4.33
"606","2009-05-29",4.47
"607","2009-06-01",5.24
"608","2009-06-02",4.34
"609","2009-06-03",4.42
"610","2009-06-04",4.63
"611","2009-06-05",5.06
"612","2009-06-08",4.73
"613","2009-06-09",5.01
"614","2009-06-10",5.09
"615","2009-06-11",5.09
"616","2009-06-12",5.18
"617","2009-06-15",4.75
"618","2009-06-16",4.73
"619","2009-06-17",4.63
"620","2009-06-18",4.7
"621","2009-06-19",4.81
"622","2009-06-22",4.52
"623","2009-06-23",4.36
"624","2009-06-24",4.08
"625","2009-06-25",4.35
"626","2009-06-26",4.44
"627","2009-06-29",4.73
"628","2009-06-30",4.8
"629","2009-07-01",5.14
"630","2009-07-02",4.66
"631","2009-07-06",4.89
"632","2009-07-07",5
"633","2009-07-08",4.98
"634","2009-07-09",4.73
"635","2009-07-10",5.02
"636","2009-07-13",5.24
"637","2009-07-14",5.44
"638","2009-07-15",5.71
"639","2009-07-16",6.45
"640","2009-07-17",5.66
"641","2009-07-20",6.38
"642","2009-07-21",6.43
"643","2009-07-22",6.79
"644","2009-07-23",6.69
"645","2009-07-24",6.79
"646","2009-07-27",7.03
"647","2009-07-28",7.15
"648","2009-07-29",7.1
"649","2009-07-30",7.81
"650","2009-07-31",7.65
"651","2009-08-03",8.85
"652","2009-08-04",8.62
"653","2009-08-05",8.5
"654","2009-08-06",8.27
"655","2009-08-07",8.4
"656","2009-08-10",8.21
"657","2009-08-11",7.54
"658","2009-08-12",7.97
"659","2009-08-13",8.07
"660","2009-08-14",7.94
"661","2009-08-17",7.24
"662","2009-08-18",7.8
"663","2009-08-19",7.81
"664","2009-08-20",7.89
"665","2009-08-21",8.42
"666","2009-08-24",8.47
"667","2009-08-25",8.72
"668","2009-08-26",8.81
"669","2009-08-27",9.6
"670","2009-08-28",8.79
"671","2009-08-31",8.47
"672","2009-09-01",8.22
"673","2009-09-02",8.34
"674","2009-09-03",8.71
"675","2009-09-04",8.71
"676","2009-09-08",8.5
"677","2009-09-09",8.42
"678","2009-09-10",8.64
"679","2009-09-11",8.38
"680","2009-09-14",8.49
"681","2009-09-15",8.28
"682","2009-09-16",8.36
"683","2009-09-17",8.29
"684","2009-09-18",8.19
"685","2009-09-21",7.63
"686","2009-09-22",8
"687","2009-09-23",7.65
"688","2009-09-24",7.24
"689","2009-09-25",7.55
"690","2009-09-28",8.07
"691","2009-09-29",9.43
"692","2009-09-30",9.27
"693","2009-10-01",9.21
"694","2009-10-02",8.96
"695","2009-10-05",10.01
"696","2009-10-06",10.71
"697","2009-10-07",10.66
"698","2009-10-08",11.28
"699","2009-10-09",10.95
"700","2009-10-12",10.89
"701","2009-10-13",10.4
"702","2009-10-14",10.81
"703","2009-10-15",10.4
"704","2009-10-16",10.21
"705","2009-10-19",10.08
"706","2009-10-20",9.86
"707","2009-10-21",9.63
"708","2009-10-22",9.39
"709","2009-10-23",9.31
"710","2009-10-26",9.34
"711","2009-10-27",9.66
"712","2009-10-28",9.03
"713","2009-10-29",10.17
"714","2009-10-30",10.3
"715","2009-11-02",9.23
"716","2009-11-03",9.75
"717","2009-11-04",9.52
"718","2009-11-05",9.98
"719","2009-11-06",10.08
"720","2009-11-09",10.25
"721","2009-11-10",9.99
"722","2009-11-11",10.79
"723","2009-11-12",10.45
"724","2009-11-13",10.73
"725","2009-11-16",10.93
"726","2009-11-17",11.25
"727","2009-11-18",11.59
"728","2009-11-19",11.03
"729","2009-11-20",11.33
"730","2009-11-23",11.49
"731","2009-11-24",11.23
"732","2009-11-25",10.98
"733","2009-11-27",10.65
"734","2009-11-30",10.63
"735","2009-12-01",10.92
"736","2009-12-02",11.32
"737","2009-12-03",10.88
"738","2009-12-04",11.1
"739","2009-12-07",11.32
"740","2009-12-08",11.05
"741","2009-12-09",11.21
"742","2009-12-10",11.56
"743","2009-12-11",11.34
"744","2009-12-14",11.47
"745","2009-12-15",11.17
"746","2009-12-16",11.31
"747","2009-12-17",11.29
"748","2009-12-18",11.54
"749","2009-12-21",11.79
"750","2009-12-22",12.32
"751","2009-12-23",12.25
"752","2009-12-24",12.44
"753","2009-12-28",12.4
"754","2009-12-29",12.1
"755","2009-12-30",12.24
"756","2009-12-31",11.84
"757","2010-01-04",12.36
"758","2010-01-05",12.5
"759","2010-01-06",12.04
"760","2010-01-07",11.98
"761","2010-01-08",11.95
"762","2010-01-11",11.84
"763","2010-01-12",11.53
"764","2010-01-13",11.89
"765","2010-01-14",11.9
"766","2010-01-15",11.4
"767","2010-01-19",11.36
"768","2010-01-20",10.54
"769","2010-01-21",9.98
"770","2010-01-22",9.92
"771","2010-01-25",10.14
"772","2010-01-26",9.87
"773","2010-01-27",9.64
"774","2010-01-28",9.5
"775","2010-01-29",9.51
"776","2010-02-01",9.85
"777","2010-02-02",10.24
"778","2010-02-03",10.37
"779","2010-02-04",9.3
"780","2010-02-05",9.1
"781","2010-02-08",9.11
"782","2010-02-09",9.36
"783","2010-02-10",9.34
"784","2010-02-11",9.26
"785","2010-02-12",9.53
"786","2010-02-16",9.52
"787","2010-02-17",9.46
"788","2010-02-18",9.35
"789","2010-02-19",9.33
"790","2010-02-22",9.21
"791","2010-02-23",9.22
"792","2010-02-24",9.69
"793","2010-02-25",9.68
"794","2010-02-26",9.4
"795","2010-03-01",9.75
"796","2010-03-02",9.87
"797","2010-03-03",9.91
"798","2010-03-04",10.24
"799","2010-03-05",10.66
"800","2010-03-08",10.4
"801","2010-03-09",10.25
"802","2010-03-10",10.81
"803","2010-03-11",10.86
"804","2010-03-12",10.91
"805","2010-03-15",10.83
"806","2010-03-16",10.79
"807","2010-03-17",11.05
"808","2010-03-18",11.09
"809","2010-03-19",10.65
"810","2010-03-22",10.97
"811","2010-03-23",11.46
"812","2010-03-24",11.35
"813","2010-03-25",11.4
"814","2010-03-26",11.77
"815","2010-03-29",11.84
"816","2010-03-30",11.38
"817","2010-03-31",11.24
"818","2010-04-01",11.18
"819","2010-04-05",11.99
"820","2010-04-06",12.16
"821","2010-04-07",12.22
"822","2010-04-08",12.82
"823","2010-04-09",12.61
"824","2010-04-12",12.65
"825","2010-04-13",12.74
"826","2010-04-14",13.24
"827","2010-04-15",13.7
"828","2010-04-16",12.86
"829","2010-04-19",12.74
"830","2010-04-20",13
"831","2010-04-21",13.6
"832","2010-04-22",13.74
"833","2010-04-23",14.15
"834","2010-04-26",14.32
"835","2010-04-27",13.53
"836","2010-04-28",14
"837","2010-04-29",14.74
"838","2010-04-30",14.01
"839","2010-05-03",14.53
"840","2010-05-04",13.66
"841","2010-05-05",13.05
"842","2010-05-06",12.07
"843","2010-05-07",12.12
"844","2010-05-10",13.44
"845","2010-05-11",13.77
"846","2010-05-12",14.07
"847","2010-05-13",13.66
"848","2010-05-14",13.04
"849","2010-05-17",12.53
"850","2010-05-18",12.44
"851","2010-05-19",12.36
"852","2010-05-20",11.27
"853","2010-05-21",11.32
"854","2010-05-24",10.89
"855","2010-05-25",11.2
"856","2010-05-26",10.97
"857","2010-05-27",11.79
"858","2010-05-28",11.62
"859","2010-06-01",11.02
"860","2010-06-02",11.08
"861","2010-06-03",11.01
"862","2010-06-04",10.1
"863","2010-06-07",9.36
"864","2010-06-08",9.33
"865","2010-06-09",8.94
"866","2010-06-10",9.27
"867","2010-06-11",9.26
"868","2010-06-14",8.94
"869","2010-06-15",8.88
"870","2010-06-16",8.82
"871","2010-06-17",8.66
"872","2010-06-18",8.79
"873","2010-06-21",8.61
"874","2010-06-22",8.41
"875","2010-06-23",8.51
"876","2010-06-24",8.65
"877","2010-06-25",8.77
"878","2010-06-28",8.59
"879","2010-06-29",7.93
"880","2010-06-30",7.68
"881","2010-07-01",7.43
"882","2010-07-02",8.05
"883","2010-07-06",7.92
"884","2010-07-07",8.65
"885","2010-07-08",8.81
"886","2010-07-09",9.13
"887","2010-07-12",9.04
"888","2010-07-13",9.38
"889","2010-07-14",9.4
"890","2010-07-15",9.09
"891","2010-07-16",8.5
"892","2010-07-19",8.16
"893","2010-07-20",8.15
"894","2010-07-21",8.18
"895","2010-07-22",8.91
"896","2010-07-23",9.17
"897","2010-07-26",9.61
"898","2010-07-27",9.36
"899","2010-07-28",8.93
"900","2010-07-29",10.39
"901","2010-07-30",10.15
"902","2010-08-02",10.33
"903","2010-08-03",10.01
"904","2010-08-04",10.28
"905","2010-08-05",10.26
"906","2010-08-06",10.44
"907","2010-08-09",10.69
"908","2010-08-10",10.67
"909","2010-08-11",10.45
"910","2010-08-12",10.35
"911","2010-08-13",10.5
"912","2010-08-16",10.63
"913","2010-08-17",10.8
"914","2010-08-18",11.01
"915","2010-08-19",10.52
"916","2010-08-20",10.22
"917","2010-08-23",9.86
"918","2010-08-24",9.52
"919","2010-08-25",10.15
"920","2010-08-26",9.84
"921","2010-08-27",10.29
"922","2010-08-30",10.08
"923","2010-08-31",9.94
"924","2010-09-01",10.7
"925","2010-09-02",10.94
"926","2010-09-03",11.25
"927","2010-09-07",10.71
"928","2010-09-08",10.77
"929","2010-09-09",10.68
"930","2010-09-10",10.68
"931","2010-09-13",11.07
"932","2010-09-14",10.79
"933","2010-09-15",10.93
"934","2010-09-16",11.25
"935","2010-09-17",11.34
"936","2010-09-20",12.14
"937","2010-09-21",12.39
"938","2010-09-22",12.44
"939","2010-09-23",11.94
"940","2010-09-24",12.48
"941","2010-09-27",12.63
"942","2010-09-28",12.56
"943","2010-09-29",12.83
"944","2010-09-30",12.97
"945","2010-10-01",12.93
"946","2010-10-04",12.8
"947","2010-10-05",13.23
"948","2010-10-06",13.29
"949","2010-10-07",12.94
"950","2010-10-08",13.45
"951","2010-10-11",13.27
"952","2010-10-12",13.48
"953","2010-10-13",13.52
"954","2010-10-14",13.46
"955","2010-10-15",12.88
"956","2010-10-18",12.99
"957","2010-10-19",12.57
"958","2010-10-20",12.66
"959","2010-10-21",12.72
"960","2010-10-22",12.79
"961","2010-10-25",12.65
"962","2010-10-26",12.66
"963","2010-10-27",12.29
"964","2010-10-28",13.13
"965","2010-10-29",13.52
"966","2010-11-01",13.74
"967","2010-11-02",14.16
"968","2010-11-03",14.13
"969","2010-11-04",14.71
"970","2010-11-05",15.14
"971","2010-11-08",15.14
"972","2010-11-09",15.04
"973","2010-11-10",15
"974","2010-11-11",14.99
"975","2010-11-12",14.44
"976","2010-11-15",14.08
"977","2010-11-16",13.54
"978","2010-11-17",13.83
"979","2010-11-18",14.51
"980","2010-11-19",14.52
"981","2010-11-22",14.49
"982","2010-11-23",14.46
"983","2010-11-24",14.5
"984","2010-11-26",14.34
"985","2010-11-29",14.22
"986","2010-11-30",13.86
"987","2010-12-01",14.44
"988","2010-12-02",14.94
"989","2010-12-03",15.15
"990","2010-12-06",15.6
"991","2010-12-07",15.58
