"","date","UDR"
"131","2007-07-11",26.57
"132","2007-07-12",27.030001
"133","2007-07-13",27.24
"134","2007-07-16",27.16
"135","2007-07-17",27.18
"136","2007-07-18",27.030001
"137","2007-07-19",27.1
"138","2007-07-20",26.379999
"139","2007-07-23",25.77
"140","2007-07-24",25.190001
"141","2007-07-25",24.83
"142","2007-07-26",24.26
"143","2007-07-27",23.379999
"144","2007-07-30",23.530001
"145","2007-07-31",23.09
"146","2007-08-01",23.16
"147","2007-08-02",23.24
"148","2007-08-03",22.49
"149","2007-08-06",22.620001
"150","2007-08-07",22.780001
"151","2007-08-08",24.18
"152","2007-08-09",24.139999
"153","2007-08-10",23.98
"154","2007-08-13",23.51
"155","2007-08-14",22.73
"156","2007-08-15",22.530001
"157","2007-08-16",22.940001
"158","2007-08-17",22.940001
"159","2007-08-20",23.6
"160","2007-08-21",24.27
"161","2007-08-22",24.559999
"162","2007-08-23",24.9
"163","2007-08-24",24.790001
"164","2007-08-27",24.51
"165","2007-08-28",23.91
"166","2007-08-29",24.57
"167","2007-08-30",24.77
"168","2007-08-31",25.110001
"169","2007-09-04",25.18
"170","2007-09-05",24.219999
"171","2007-09-06",24.370001
"172","2007-09-07",23.85
"173","2007-09-10",23.16
"174","2007-09-11",23.360001
"175","2007-09-12",23.09
"176","2007-09-13",23.34
"177","2007-09-14",23.6
"178","2007-09-17",23.52
"179","2007-09-18",24.18
"180","2007-09-19",24.690001
"181","2007-09-20",24.549999
"182","2007-09-21",24.34
"183","2007-09-24",24.67
"184","2007-09-25",24.32
"185","2007-09-26",24.389999
"186","2007-09-27",24.639999
"187","2007-09-28",24.32
"188","2007-10-01",24.83
"189","2007-10-02",25.620001
"190","2007-10-03",25.379999
"191","2007-10-04",25.43
"192","2007-10-05",26.07
"193","2007-10-08",25.73
"194","2007-10-09",25.73
"195","2007-10-10",25.49
"196","2007-10-11",25.360001
"197","2007-10-12",24.98
"198","2007-10-15",24.41
"199","2007-10-16",23.84
"200","2007-10-17",23.67
"201","2007-10-18",23.66
"202","2007-10-19",22.639999
"203","2007-10-22",22.700001
"204","2007-10-23",23.17
"205","2007-10-24",22.85
"206","2007-10-25",22.860001
"207","2007-10-26",22.93
"208","2007-10-29",22.709999
"209","2007-10-30",22.98
"210","2007-10-31",23.74
"211","2007-11-01",23.02
"212","2007-11-02",22.08
"213","2007-11-05",21.59
"214","2007-11-06",22.18
"215","2007-11-07",21.629999
"216","2007-11-08",21.52
"217","2007-11-09",21.299999
"218","2007-11-12",21.65
"219","2007-11-13",22.67
"220","2007-11-14",22.459999
"221","2007-11-15",22.16
"222","2007-11-16",21.68
"223","2007-11-19",21.059999
"224","2007-11-20",20.870001
"225","2007-11-21",21.33
"226","2007-11-23",21.969999
"227","2007-11-26",20.559999
"228","2007-11-27",20.799999
"229","2007-11-28",21.370001
"230","2007-11-29",21.530001
"231","2007-11-30",22.030001
"232","2007-12-03",22
"233","2007-12-04",21.280001
"234","2007-12-05",21.809999
"235","2007-12-06",22.65
"236","2007-12-07",22.450001
"237","2007-12-10",22.799999
"238","2007-12-11",21.190001
"239","2007-12-12",20.809999
"240","2007-12-13",20.459999
"241","2007-12-14",19.639999
"242","2007-12-17",19.700001
"243","2007-12-18",19.9
"244","2007-12-19",20.23
"245","2007-12-20",20.139999
"246","2007-12-21",20.459999
"247","2007-12-24",21.4
"248","2007-12-26",21.1
"249","2007-12-27",20.309999
"250","2007-12-28",19.93
"251","2007-12-31",19.85
"252","2008-01-02",19.98
"253","2008-01-03",19.530001
"254","2008-01-04",19.34
"255","2008-01-07",19.75
"256","2008-01-08",19.389999
"257","2008-01-09",19.24
"258","2008-01-10",19.629999
"259","2008-01-11",19.91
"260","2008-01-14",19.809999
"261","2008-01-15",19.700001
"262","2008-01-16",20.4
"263","2008-01-17",20.360001
"264","2008-01-18",20.27
"265","2008-01-22",21.139999
"266","2008-01-23",22.450001
"267","2008-01-24",22.280001
"268","2008-01-25",22.040001
"269","2008-01-28",22.65
"270","2008-01-29",22.459999
"271","2008-01-30",22.43
"272","2008-01-31",22.83
"273","2008-02-01",23.26
"274","2008-02-04",23.48
"275","2008-02-05",22.549999
"276","2008-02-06",22.49
"277","2008-02-07",23.23
"278","2008-02-08",22.639999
"279","2008-02-11",22.290001
"280","2008-02-12",23.040001
"281","2008-02-13",23.09
"282","2008-02-14",22.33
"283","2008-02-15",22.51
"284","2008-02-19",22.219999
"285","2008-02-20",22.6
"286","2008-02-21",22.25
"287","2008-02-22",22.809999
"288","2008-02-25",23.280001
"289","2008-02-26",22.940001
"290","2008-02-27",22.6
"291","2008-02-28",22.35
"292","2008-02-29",22.35
"293","2008-03-03",22.950001
"294","2008-03-04",22.889999
"295","2008-03-05",23.1
"296","2008-03-06",22.25
"297","2008-03-07",22.58
"298","2008-03-10",22.25
"299","2008-03-11",23.77
"300","2008-03-12",23.450001
"301","2008-03-13",24
"302","2008-03-14",23.99
"303","2008-03-17",24.24
"304","2008-03-18",24.85
"305","2008-03-19",24.76
"306","2008-03-20",25.51
"307","2008-03-24",25.77
"308","2008-03-25",25.709999
"309","2008-03-26",25
"310","2008-03-27",24.549999
"311","2008-03-28",24.17
"312","2008-03-31",24.52
"313","2008-04-01",25.49
"314","2008-04-02",25.389999
"315","2008-04-03",25.85
"316","2008-04-04",24.98
"317","2008-04-07",25.27
"318","2008-04-08",24.969999
"319","2008-04-09",24.209999
"320","2008-04-10",23.91
"321","2008-04-11",23.700001
"322","2008-04-14",23.66
"323","2008-04-15",23.93
"324","2008-04-16",25
"325","2008-04-17",25.389999
"326","2008-04-18",25.129999
"327","2008-04-21",24.76
"328","2008-04-22",24.65
"329","2008-04-23",24.969999
"330","2008-04-24",25.639999
"331","2008-04-25",25.950001
"332","2008-04-28",25.77
"333","2008-04-29",25.4
"334","2008-04-30",25.280001
"335","2008-05-01",25.700001
"336","2008-05-02",25.370001
"337","2008-05-05",25.040001
"338","2008-05-06",24.860001
"339","2008-05-07",23.98
"340","2008-05-08",24.129999
"341","2008-05-09",24.030001
"342","2008-05-12",24.799999
"343","2008-05-13",25.049999
"344","2008-05-14",25
"345","2008-05-15",25.15
"346","2008-05-16",25.120001
"347","2008-05-19",25.35
"348","2008-05-20",24.98
"349","2008-05-21",24.559999
"350","2008-05-22",24.42
"351","2008-05-23",24.35
"352","2008-05-27",24.73
"353","2008-05-28",24.469999
"354","2008-05-29",24.91
"355","2008-05-30",24.74
"356","2008-06-02",24.379999
"357","2008-06-03",24.790001
"358","2008-06-04",25.049999
"359","2008-06-05",25.65
"360","2008-06-06",24.85
"361","2008-06-09",24.26
"362","2008-06-10",24.360001
"363","2008-06-11",24.219999
"364","2008-06-12",24.67
"365","2008-06-13",25.08
"366","2008-06-16",25.389999
"367","2008-06-17",24.76
"368","2008-06-18",24.16
"369","2008-06-19",24.67
"370","2008-06-20",23.73
"371","2008-06-23",22.91
"372","2008-06-24",23.049999
"373","2008-06-25",23.200001
"374","2008-06-26",22.73
"375","2008-06-27",22.379999
"376","2008-06-30",22.379999
"377","2008-07-01",22.440001
"378","2008-07-02",22.48
"379","2008-07-03",22.370001
"380","2008-07-07",22.16
"381","2008-07-08",23.98
"382","2008-07-09",22.25
"383","2008-07-10",22.860001
"384","2008-07-11",23.049999
"385","2008-07-14",22.35
"386","2008-07-15",22.15
"387","2008-07-16",23.549999
"388","2008-07-17",23.959999
"389","2008-07-18",24
"390","2008-07-21",24.15
"391","2008-07-22",25.01
"392","2008-07-23",25.65
"393","2008-07-24",24.15
"394","2008-07-25",24.790001
"395","2008-07-28",24.059999
"396","2008-07-29",25.540001
"397","2008-07-30",25.49
"398","2008-07-31",25.540001
"399","2008-08-01",25.6
"400","2008-08-04",25
"401","2008-08-05",26.309999
"402","2008-08-06",26.09
"403","2008-08-07",25.469999
"404","2008-08-08",26.299999
"405","2008-08-11",26.459999
"406","2008-08-12",25.940001
"407","2008-08-13",26.030001
"408","2008-08-14",26.4
"409","2008-08-15",26.120001
"410","2008-08-18",25.49
"411","2008-08-19",24.889999
"412","2008-08-20",24.799999
"413","2008-08-21",24.5
"414","2008-08-22",25.34
"415","2008-08-25",24.540001
"416","2008-08-26",24.549999
"417","2008-08-27",24.440001
"418","2008-08-28",25.280001
"419","2008-08-29",24.780001
"420","2008-09-02",24.450001
"421","2008-09-03",24.75
"422","2008-09-04",23.959999
"423","2008-09-05",24.07
"424","2008-09-08",24.950001
"425","2008-09-09",23.780001
"426","2008-09-10",23.879999
"427","2008-09-11",23.58
"428","2008-09-12",23.799999
"429","2008-09-15",21.91
"430","2008-09-16",23.24
"431","2008-09-17",22.5
"432","2008-09-18",24.700001
"433","2008-09-19",26.27
"434","2008-09-22",23.809999
"435","2008-09-23",24.129999
"436","2008-09-24",24.1
"437","2008-09-25",25.33
"438","2008-09-26",28
"439","2008-09-29",23.25
"440","2008-09-30",26.15
"441","2008-10-01",24.700001
"442","2008-10-02",24.26
"443","2008-10-03",23.450001
"444","2008-10-06",21.65
"445","2008-10-07",20.57
"446","2008-10-08",20.049999
"447","2008-10-09",17.049999
"448","2008-10-10",18.299999
"449","2008-10-13",20.01
"450","2008-10-14",18.809999
"451","2008-10-15",16.219999
"452","2008-10-16",18
"453","2008-10-17",17.93
"454","2008-10-20",18.66
"455","2008-10-21",18.58
"456","2008-10-22",17.950001
"457","2008-10-23",18.030001
"458","2008-10-24",17.15
"459","2008-10-27",15.76
"460","2008-10-28",17.950001
"461","2008-10-29",17.969999
"462","2008-10-30",18.559999
"463","2008-10-31",19.76
"464","2008-11-03",19.139999
"465","2008-11-04",18.959999
"466","2008-11-05",16.559999
"467","2008-11-06",15.65
"468","2008-11-07",16.59
"469","2008-11-10",15.44
"470","2008-11-11",15.2
"471","2008-11-12",14.79
"472","2008-11-13",15.88
"473","2008-11-14",13.56
"474","2008-11-17",13.23
"475","2008-11-18",13.05
"476","2008-11-19",11.43
"477","2008-11-20",10.81
"478","2008-11-21",11.82
"479","2008-11-24",13.81
"480","2008-11-25",14.53
"481","2008-11-26",15.37
"482","2008-11-28",15.13
"483","2008-12-01",12.25
"484","2008-12-02",14.1
"485","2008-12-03",14.81
"486","2008-12-04",14.44
"487","2008-12-05",14.77
"488","2008-12-08",15.06
"489","2008-12-09",13.14
"490","2008-12-10",14.48
"491","2008-12-11",13.04
"492","2008-12-12",14.91
"493","2008-12-15",14.17
"494","2008-12-16",16.26
"495","2008-12-17",15.65
"496","2008-12-18",14.26
"497","2008-12-19",14.65
"498","2008-12-22",13.33
"499","2008-12-23",12.75
"500","2008-12-24",13.14
"501","2008-12-26",13.39
"502","2008-12-29",12.59
"503","2008-12-30",13.24
"504","2008-12-31",13.79
"505","2009-01-02",13.32
"506","2009-01-05",12.51
"507","2009-01-06",13.57
"508","2009-01-07",13.46
"509","2009-01-08",12.98
"510","2009-01-09",12.35
"511","2009-01-12",11.28
"512","2009-01-13",11.8
"513","2009-01-14",11.16
"514","2009-01-15",11.8
"515","2009-01-16",12.42
"516","2009-01-20",11.23
"517","2009-01-21",12.4
"518","2009-01-22",11.54
"519","2009-01-23",11.85
"520","2009-01-26",11.51
"521","2009-01-27",11.88
"522","2009-01-28",13.02
"523","2009-01-29",12.22
"524","2009-01-30",11.73
"525","2009-02-02",11.78
"526","2009-02-03",11.62
"527","2009-02-04",11.24
"528","2009-02-05",10.57
"529","2009-02-06",11.16
"530","2009-02-09",11.1
"531","2009-02-10",9.87
"532","2009-02-11",10.06
"533","2009-02-12",9.77
"534","2009-02-13",9.4
"535","2009-02-17",8.86
"536","2009-02-18",8.99
"537","2009-02-19",8.53
"538","2009-02-20",9.24
"539","2009-02-23",8.4
"540","2009-02-24",9.22
"541","2009-02-25",8.83
"542","2009-02-26",8.04
"543","2009-02-27",7.91
"544","2009-03-02",7.3
"545","2009-03-03",7.52
"546","2009-03-04",7.97
"547","2009-03-05",7.31
"548","2009-03-06",7.23
"549","2009-03-09",7.39
"550","2009-03-10",8.58
"551","2009-03-11",8.34
"552","2009-03-12",8.98
"553","2009-03-13",8.49
"554","2009-03-16",7.59
"555","2009-03-17",8.33
"556","2009-03-18",8.94
"557","2009-03-19",8.11
"558","2009-03-20",7.1
"559","2009-03-23",8.34
"560","2009-03-24",7.7
"561","2009-03-25",7.86
"562","2009-03-26",8.23
"563","2009-03-27",7.88
"564","2009-03-30",7.63
"565","2009-03-31",8.61
"566","2009-04-01",8.12
"567","2009-04-02",8.56
"568","2009-04-03",9.37
"569","2009-04-06",8.95
"570","2009-04-07",8.11
"571","2009-04-08",8.36
"572","2009-04-09",9.77
"573","2009-04-13",10.06
"574","2009-04-14",9.15
"575","2009-04-15",9.86
"576","2009-04-16",10.04
"577","2009-04-17",10.06
"578","2009-04-20",8.71
"579","2009-04-21",9.9
"580","2009-04-22",9.75
"581","2009-04-23",9.96
"582","2009-04-24",10.69
"583","2009-04-27",9.77
"584","2009-04-28",9.79
"585","2009-04-29",10.03
"586","2009-04-30",10.07
"587","2009-05-01",9.8
"588","2009-05-04",10.97
"589","2009-05-05",10.2
"590","2009-05-06",10.72
"591","2009-05-07",9.84
"592","2009-05-08",10.83
"593","2009-05-11",10.19
"594","2009-05-12",9.95
"595","2009-05-13",9.02
"596","2009-05-14",9.64
"597","2009-05-15",9.29
"598","2009-05-18",10.53
"599","2009-05-19",10.18
"600","2009-05-20",10.15
"601","2009-05-21",10.39
"602","2009-05-22",10.18
"603","2009-05-26",10.99
"604","2009-05-27",10.53
"605","2009-05-28",10.6
"606","2009-05-29",11
"607","2009-06-01",11.31
"608","2009-06-02",11.07
"609","2009-06-03",11.12
"610","2009-06-04",11.23
"611","2009-06-05",11.1
"612","2009-06-08",11.17
"613","2009-06-09",11.22
"614","2009-06-10",10.78
"615","2009-06-11",10.56
"616","2009-06-12",11.23
"617","2009-06-15",10.6
"618","2009-06-16",10.51
"619","2009-06-17",10.35
"620","2009-06-18",10.63
"621","2009-06-19",10.78
"622","2009-06-22",10.27
"623","2009-06-23",9.95
"624","2009-06-24",9.87
"625","2009-06-25",9.97
"626","2009-06-26",10.19
"627","2009-06-29",10.04
"628","2009-06-30",10.33
"629","2009-07-01",10.61
"630","2009-07-02",10.1
"631","2009-07-06",10.44
"632","2009-07-07",10.07
"633","2009-07-08",9.42
"634","2009-07-09",9.33
"635","2009-07-10",9.29
"636","2009-07-13",9.63
"637","2009-07-14",9.73
"638","2009-07-15",9.97
"639","2009-07-16",9.94
"640","2009-07-17",9.48
"641","2009-07-20",9.67
"642","2009-07-21",9.63
"643","2009-07-22",9.62
"644","2009-07-23",9.99
"645","2009-07-24",10.08
"646","2009-07-27",10.18
"647","2009-07-28",10.42
"648","2009-07-29",10.28
"649","2009-07-30",10.67
"650","2009-07-31",10.45
"651","2009-08-03",10.54
"652","2009-08-04",11.34
"653","2009-08-05",12.8
"654","2009-08-06",12.76
"655","2009-08-07",13.7
"656","2009-08-10",13.28
"657","2009-08-11",13.07
"658","2009-08-12",13.09
"659","2009-08-13",13.25
"660","2009-08-14",13.22
"661","2009-08-17",12.56
"662","2009-08-18",12.77
"663","2009-08-19",12.55
"664","2009-08-20",12.79
"665","2009-08-21",13.31
"666","2009-08-24",13.24
"667","2009-08-25",13.13
"668","2009-08-26",13.03
"669","2009-08-27",12.94
"670","2009-08-28",13.09
"671","2009-08-31",12.79
"672","2009-09-01",12.28
"673","2009-09-02",11.94
"674","2009-09-03",12.4
"675","2009-09-04",12.46
"676","2009-09-08",12.99
"677","2009-09-09",13.37
"678","2009-09-10",13.58
"679","2009-09-11",13.59
"680","2009-09-14",14.25
"681","2009-09-15",14.41
"682","2009-09-16",14.98
"683","2009-09-17",14.76
"684","2009-09-18",14.94
"685","2009-09-21",14.84
"686","2009-09-22",15.26
"687","2009-09-23",15.02
"688","2009-09-24",14.82
"689","2009-09-25",15.02
"690","2009-09-28",15.86
"691","2009-09-29",15.36
"692","2009-09-30",15.74
"693","2009-10-01",14.98
"694","2009-10-02",14.65
"695","2009-10-05",15.13
"696","2009-10-06",15.02
"697","2009-10-07",15.09
"698","2009-10-08",15.46
"699","2009-10-09",15.57
"700","2009-10-12",15.58
"701","2009-10-13",15.37
"702","2009-10-14",15.51
"703","2009-10-15",15.52
"704","2009-10-16",15.2
"705","2009-10-19",15.63
"706","2009-10-20",14.56
"707","2009-10-21",14.17
"708","2009-10-22",14.97
"709","2009-10-23",14.59
"710","2009-10-26",14.54
"711","2009-10-27",14.24
"712","2009-10-28",13.94
"713","2009-10-29",14.48
"714","2009-10-30",14.38
"715","2009-11-02",14.4
"716","2009-11-03",14.48
"717","2009-11-04",14.16
"718","2009-11-05",14.38
"719","2009-11-06",14.12
"720","2009-11-09",14.76
"721","2009-11-10",14.81
"722","2009-11-11",15.25
"723","2009-11-12",14.86
"724","2009-11-13",15.3
"725","2009-11-16",15.52
"726","2009-11-17",15.35
"727","2009-11-18",15.73
"728","2009-11-19",15.12
"729","2009-11-20",14.91
"730","2009-11-23",15.01
"731","2009-11-24",14.59
"732","2009-11-25",14.72
"733","2009-11-27",14.38
"734","2009-11-30",14.97
"735","2009-12-01",15.24
"736","2009-12-02",15.38
"737","2009-12-03",15.27
"738","2009-12-04",15.95
"739","2009-12-07",15.37
"740","2009-12-08",15.23
"741","2009-12-09",15.02
"742","2009-12-10",14.9
"743","2009-12-11",15.08
"744","2009-12-14",15.51
"745","2009-12-15",15.34
"746","2009-12-16",15.54
"747","2009-12-17",15.47
"748","2009-12-18",15.76
"749","2009-12-21",16
"750","2009-12-22",16.4
"751","2009-12-23",16.77
"752","2009-12-24",16.940001
"753","2009-12-28",16.98
"754","2009-12-29",16.75
"755","2009-12-30",16.68
"756","2009-12-31",16.440001
"757","2010-01-04",16.209999
"758","2010-01-05",16.190001
"759","2010-01-06",16.08
"760","2010-01-07",16.200001
"761","2010-01-08",15.88
"762","2010-01-11",15.99
"763","2010-01-12",15.6
"764","2010-01-13",15.87
"765","2010-01-14",15.74
"766","2010-01-15",15.55
"767","2010-01-19",15.93
"768","2010-01-20",15.77
"769","2010-01-21",15.36
"770","2010-01-22",14.97
"771","2010-01-25",15.29
"772","2010-01-26",15.19
"773","2010-01-27",15.4
"774","2010-01-28",15.44
"775","2010-01-29",15.56
"776","2010-02-01",15.75
"777","2010-02-02",16.049999
"778","2010-02-03",15.71
"779","2010-02-04",15.33
"780","2010-02-05",15.81
"781","2010-02-08",15.52
"782","2010-02-09",15.09
"783","2010-02-10",14.7
"784","2010-02-11",15.05
"785","2010-02-12",15.15
"786","2010-02-16",15.76
"787","2010-02-17",15.98
"788","2010-02-18",16.25
"789","2010-02-19",16.309999
"790","2010-02-22",16.48
"791","2010-02-23",16.5
"792","2010-02-24",16.709999
"793","2010-02-25",16.67
"794","2010-02-26",16.799999
"795","2010-03-01",16.780001
"796","2010-03-02",16.74
"797","2010-03-03",16.559999
"798","2010-03-04",16.52
"799","2010-03-05",16.940001
"800","2010-03-08",17.120001
"801","2010-03-09",17.059999
"802","2010-03-10",17
"803","2010-03-11",17.26
"804","2010-03-12",17.309999
"805","2010-03-15",17.219999
"806","2010-03-16",17.799999
"807","2010-03-17",17.84
"808","2010-03-18",17.77
"809","2010-03-19",17.77
"810","2010-03-22",17.780001
"811","2010-03-23",17.73
"812","2010-03-24",17.790001
"813","2010-03-25",17.969999
"814","2010-03-26",18.049999
"815","2010-03-29",17.93
"816","2010-03-30",17.93
"817","2010-03-31",17.639999
"818","2010-04-01",17.74
"819","2010-04-05",18.23
"820","2010-04-06",18.790001
"821","2010-04-07",18.35
"822","2010-04-08",18.34
"823","2010-04-09",18.959999
"824","2010-04-12",18.950001
"825","2010-04-13",19.66
"826","2010-04-14",19.799999
"827","2010-04-15",19.299999
"828","2010-04-16",19.08
"829","2010-04-19",19.35
"830","2010-04-20",19.73
"831","2010-04-21",20.34
"832","2010-04-22",20.77
"833","2010-04-23",21.059999
"834","2010-04-26",20.889999
"835","2010-04-27",20.42
"836","2010-04-28",20.360001
"837","2010-04-29",21.25
"838","2010-04-30",20.309999
"839","2010-05-03",21.120001
"840","2010-05-04",21.41
"841","2010-05-05",21.09
"842","2010-05-06",20.18
"843","2010-05-07",19.799999
"844","2010-05-10",21.08
"845","2010-05-11",21.209999
"846","2010-05-12",21.66
"847","2010-05-13",21.299999
"848","2010-05-14",20.84
"849","2010-05-17",20.879999
"850","2010-05-18",20.41
"851","2010-05-19",20.280001
"852","2010-05-20",19.200001
"853","2010-05-21",19.76
"854","2010-05-24",19.09
"855","2010-05-25",19.23
"856","2010-05-26",19.360001
"857","2010-05-27",20.52
"858","2010-05-28",20.33
"859","2010-06-01",19.82
"860","2010-06-02",20.280001
"861","2010-06-03",19.790001
"862","2010-06-04",18.299999
"863","2010-06-07",18.27
"864","2010-06-08",18.52
"865","2010-06-09",18.91
"866","2010-06-10",19.68
"867","2010-06-11",19.92
"868","2010-06-14",20.23
"869","2010-06-15",20.639999
"870","2010-06-16",20.620001
"871","2010-06-17",20.74
"872","2010-06-18",20.82
"873","2010-06-21",20.43
"874","2010-06-22",19.450001
"875","2010-06-23",19.52
"876","2010-06-24",18.99
"877","2010-06-25",19.66
"878","2010-06-28",19.75
"879","2010-06-29",19.129999
"880","2010-06-30",19.129999
"881","2010-07-01",19.16
"882","2010-07-02",18.469999
"883","2010-07-06",18.15
"884","2010-07-07",19.26
"885","2010-07-08",19.6
"886","2010-07-09",20
"887","2010-07-12",19.93
"888","2010-07-13",20.389999
"889","2010-07-14",20.129999
"890","2010-07-15",20.190001
"891","2010-07-16",19.190001
"892","2010-07-19",19.540001
"893","2010-07-20",19.98
"894","2010-07-21",19.459999
"895","2010-07-22",20.379999
"896","2010-07-23",20.620001
"897","2010-07-26",21.35
"898","2010-07-27",21.24
"899","2010-07-28",21.389999
"900","2010-07-29",21.07
"901","2010-07-30",21.110001
"902","2010-08-02",21.65
"903","2010-08-03",21.32
"904","2010-08-04",21.16
"905","2010-08-05",20.98
"906","2010-08-06",20.85
"907","2010-08-09",21.17
"908","2010-08-10",20.969999
"909","2010-08-11",20.4
"910","2010-08-12",20.120001
"911","2010-08-13",20.15
"912","2010-08-16",20.049999
"913","2010-08-17",20.4
"914","2010-08-18",20.51
"915","2010-08-19",19.9
"916","2010-08-20",19.9
"917","2010-08-23",20.07
"918","2010-08-24",20
"919","2010-08-25",20.379999
"920","2010-08-26",20.110001
"921","2010-08-27",20.450001
"922","2010-08-30",20.290001
"923","2010-08-31",20.58
"924","2010-09-01",21.389999
"925","2010-09-02",21.450001
"926","2010-09-03",21.9
"927","2010-09-07",21.52
"928","2010-09-08",20.74
"929","2010-09-09",20.690001
"930","2010-09-10",20.84
"931","2010-09-13",21.129999
"932","2010-09-14",21.139999
"933","2010-09-15",21.280001
"934","2010-09-16",21.299999
"935","2010-09-17",21.58
"936","2010-09-20",22.120001
"937","2010-09-21",21.58
"938","2010-09-22",21.17
"939","2010-09-23",20.51
"940","2010-09-24",21.110001
"941","2010-09-27",20.860001
"942","2010-09-28",21.129999
"943","2010-09-29",21.030001
"944","2010-09-30",21.120001
"945","2010-10-01",21.43
"946","2010-10-04",21.459999
"947","2010-10-05",21.719999
"948","2010-10-06",21.629999
"949","2010-10-07",21.530001
"950","2010-10-08",21.68
"951","2010-10-11",21.65
"952","2010-10-12",21.77
"953","2010-10-13",21.870001
"954","2010-10-14",21.74
"955","2010-10-15",21.74
"956","2010-10-18",22.25
"957","2010-10-19",21.93
"958","2010-10-20",22.370001
"959","2010-10-21",22.34
"960","2010-10-22",22.77
"961","2010-10-25",22.67
"962","2010-10-26",22.559999
"963","2010-10-27",22.48
"964","2010-10-28",22.370001
"965","2010-10-29",22.48
"966","2010-11-01",22.66
"967","2010-11-02",22.51
"968","2010-11-03",22.9
"969","2010-11-04",23.58
"970","2010-11-05",24.049999
"971","2010-11-08",23.67
"972","2010-11-09",22.459999
"973","2010-11-10",22.889999
"974","2010-11-11",22.799999
"975","2010-11-12",22.209999
"976","2010-11-15",22.16
"977","2010-11-16",21.459999
"978","2010-11-17",21.629999
