"","date","RLMD"
"1032","2018-07-25",4.76
"1033","2018-07-26",4.8
"1034","2018-07-27",5
"1035","2018-07-30",5
"1036","2018-07-31",4.8
"1037","2018-08-01",4.28
"1038","2018-08-02",4.28
"1039","2018-08-03",4.8
"1040","2018-08-06",4.04
"1041","2018-08-07",4.2
"1042","2018-08-08",4.6
"1043","2018-08-09",4.4
"1044","2018-08-10",5
"1045","2018-08-13",4.64
"1046","2018-08-14",4.24
"1047","2018-08-15",3.6
"1048","2018-08-16",3.6
"1049","2018-08-17",3.6
"1050","2018-08-20",4.2
"1051","2018-08-21",4.2
"1052","2018-08-22",4.2
"1053","2018-08-23",3.6
"1054","2018-08-24",3.448
"1055","2018-08-27",3.448
"1056","2018-08-28",4.2
"1057","2018-08-29",4.2
"1058","2018-08-30",4.2
"1059","2018-08-31",3.608
"1060","2018-09-04",3.6
"1061","2018-09-05",3.56
"1062","2018-09-06",3.96
"1063","2018-09-07",3.62
"1064","2018-09-10",3.6
"1065","2018-09-11",3.8
"1066","2018-09-12",3.64
"1067","2018-09-13",3.64
"1068","2018-09-14",3.8
"1069","2018-09-17",3.8
"1070","2018-09-18",3.8
"1071","2018-09-19",3.8
"1072","2018-09-20",4.6
"1073","2018-09-21",4.544
"1074","2018-09-24",4.48
"1075","2018-09-25",5
"1076","2018-09-26",4.4
"1077","2018-09-27",4.08
"1078","2018-09-28",4.48
"1079","2018-10-01",4.16
"1080","2018-10-02",4.04
"1081","2018-10-03",4.08
"1082","2018-10-04",4.08
"1083","2018-10-05",4.12
"1084","2018-10-08",4.12
"1085","2018-10-09",4.68
"1086","2018-10-10",4.28
"1087","2018-10-11",4.52
"1088","2018-10-12",4.4
"1089","2018-10-15",4.52
"1090","2018-10-16",4.4
"1091","2018-10-17",4.516
"1092","2018-10-18",4.4
"1093","2018-10-19",4.4
"1094","2018-10-22",4.4
"1095","2018-10-23",4.8
"1096","2018-10-24",4.8
"1097","2018-10-25",4.72
"1098","2018-10-26",4.8
"1099","2018-10-29",4.28
"1100","2018-10-30",4.6
"1101","2018-10-31",4.8
"1102","2018-11-01",4.64
"1103","2018-11-02",4.64
"1104","2018-11-05",4.64
"1105","2018-11-06",4.68
"1106","2018-11-07",4.68
"1107","2018-11-08",4.68
"1108","2018-11-09",4.6
"1109","2018-11-12",4.68
"1110","2018-11-13",4.4
"1111","2018-11-14",4.92
"1112","2018-11-15",4.6
"1113","2018-11-16",4.8
"1114","2018-11-19",4.6
"1115","2018-11-20",4.56
"1116","2018-11-21",4.92
"1117","2018-11-23",4.56
"1118","2018-11-26",4.6
"1119","2018-11-27",4.64
"1120","2018-11-28",4.6
"1121","2018-11-29",4.96
"1122","2018-11-30",4.64
"1123","2018-12-03",4.696
"1124","2018-12-04",4.6
"1125","2018-12-06",4.8
"1126","2018-12-07",4.6
"1127","2018-12-10",4.6
"1128","2018-12-11",4.92
"1129","2018-12-12",4.4
"1130","2018-12-13",4.6
"1131","2018-12-14",4.64
"1132","2018-12-17",4.6
"1133","2018-12-18",4.6
"1134","2018-12-19",4.6
"1135","2018-12-20",4.6
"1136","2018-12-21",4.6
"1137","2018-12-24",4.6
"1138","2018-12-26",4.6
"1139","2018-12-27",4.6
"1140","2018-12-28",4.6
"1141","2018-12-31",4.6
"1142","2019-01-02",4.6
"1143","2019-01-03",4.6
"1144","2019-01-04",4.68
"1145","2019-01-07",4.9
"1146","2019-01-08",4.88
"1147","2019-01-09",5
"1148","2019-01-10",4.84
"1149","2019-01-11",5.2
"1150","2019-01-14",5
"1151","2019-01-15",5.2
"1152","2019-01-16",5.3
"1153","2019-01-17",5.88
"1154","2019-01-18",5.4
"1155","2019-01-22",5.58
"1156","2019-01-23",5.24
"1157","2019-01-24",5.42
"1158","2019-01-25",5
"1159","2019-01-28",5.4
"1160","2019-01-29",5.04
"1161","2019-01-30",5.24
"1162","2019-01-31",5.52
"1163","2019-02-01",5.52
"1164","2019-02-04",5.24
"1165","2019-02-05",5.24
"1166","2019-02-06",5.2
"1167","2019-02-07",5.32
"1168","2019-02-08",5.24
"1169","2019-02-11",5.2
"1170","2019-02-12",5.2
"1171","2019-02-13",4.76
"1172","2019-02-14",4.68
"1173","2019-02-15",5.28
"1174","2019-02-19",5.32
"1175","2019-02-20",5.2
"1176","2019-02-21",5.2
"1177","2019-02-22",5.3
"1178","2019-02-25",5.2
"1179","2019-02-26",5.24
"1180","2019-02-27",5.2
"1181","2019-02-28",5.32
"1182","2019-03-01",5.44
"1183","2019-03-04",7.2
"1184","2019-03-05",6.6
"1185","2019-03-06",7.5
"1186","2019-03-07",7.2
"1187","2019-03-08",7
"1188","2019-03-11",7.12
"1189","2019-03-12",7.2
"1190","2019-03-13",7.28
"1191","2019-03-14",7.6
"1192","2019-03-15",7.32
"1193","2019-03-18",7.2
"1194","2019-03-19",7.2
"1195","2019-03-20",7.2
"1196","2019-03-21",7.2
"1197","2019-03-22",7.2
"1198","2019-03-25",7.28
"1199","2019-03-26",7.56
"1200","2019-03-27",7.88
"1201","2019-03-28",7.72
"1202","2019-03-29",7.08
"1203","2019-04-01",7.04
"1204","2019-04-02",6.6
"1205","2019-04-03",6.64
"1206","2019-04-04",6.48
"1207","2019-04-05",6.64
"1208","2019-04-08",5.8
"1209","2019-04-09",6.56
"1210","2019-04-10",6.56
"1211","2019-04-11",7.04
"1212","2019-04-12",6.8
"1213","2019-04-15",6.8
"1214","2019-04-16",6.92
"1215","2019-04-17",7.6
"1216","2019-04-18",7.6
"1217","2019-04-22",7.2
"1218","2019-04-23",7.28
"1219","2019-04-24",7.64
"1220","2019-04-25",7.32
"1221","2019-04-26",7.56
"1222","2019-04-29",7.32
"1223","2019-04-30",7.24
"1224","2019-05-01",7.28
"1225","2019-05-02",7
"1226","2019-05-03",6.92
"1227","2019-05-06",7.2
"1228","2019-05-07",7.188
"1229","2019-05-08",7.04
"1230","2019-05-09",7.216
"1231","2019-05-10",7.52
"1232","2019-05-13",7
"1233","2019-05-14",7.24
"1234","2019-05-15",7.32
"1235","2019-05-16",7.84
"1236","2019-05-17",8.48
"1237","2019-05-20",10.56
"1238","2019-05-21",10.824
"1239","2019-05-22",9.6
"1240","2019-05-23",9.2
"1241","2019-05-24",10.52
"1242","2019-05-28",10.24
"1243","2019-05-29",9.972
"1244","2019-05-30",10.12
"1245","2019-05-31",10
"1246","2019-06-03",10.6
"1247","2019-06-04",10.04
"1248","2019-06-05",10.52
"1249","2019-06-06",10.8
"1250","2019-06-07",10.96
"1251","2019-06-10",10.8
"1252","2019-06-11",10.36
"1253","2019-06-12",10.52
"1254","2019-06-13",10.6
"1255","2019-06-14",10.4
"1256","2019-06-17",10.64
"1257","2019-06-18",10.8
"1258","2019-06-19",10.8
"1259","2019-06-20",10
"1260","2019-06-21",8.4
"1261","2019-06-24",7.8
"1262","2019-06-25",7.76
"1263","2019-06-26",7.52
"1264","2019-06-27",7.76
"1265","2019-06-28",7.42
"1266","2019-07-01",7.28
"1267","2019-07-02",7.2
"1268","2019-07-03",7.28
"1269","2019-07-05",7.2
"1270","2019-07-08",7.2
"1271","2019-07-09",7.2
"1272","2019-07-10",8
"1273","2019-07-11",7.16
"1274","2019-07-12",6.84
"1275","2019-07-15",7.72
"1276","2019-07-16",7.48
"1277","2019-07-17",7.2
"1278","2019-07-18",6.88
"1279","2019-07-19",6.8
"1280","2019-07-22",6.76
"1281","2019-07-23",6.96
"1282","2019-07-24",7.6
"1283","2019-07-25",8.2
"1284","2019-07-26",9
"1285","2019-07-29",8.8
"1286","2019-07-30",8.52
"1287","2019-07-31",8.8
"1288","2019-08-01",8.8
"1289","2019-08-02",8.92
"1290","2019-08-05",8.6
"1291","2019-08-06",8.4
"1292","2019-08-07",8.36
"1293","2019-08-08",8.8
"1294","2019-08-09",8.96
"1295","2019-08-12",8.8
"1296","2019-08-13",8.88
"1297","2019-08-14",8.96
"1298","2019-08-15",9.2
"1299","2019-08-16",8.8
"1300","2019-08-19",9.06
"1301","2019-08-20",9
"1302","2019-08-21",9.24
"1303","2019-08-22",9.8
"1304","2019-08-23",9.88
"1305","2019-08-26",9.76
"1306","2019-08-27",10.4
"1307","2019-08-28",10.1
"1308","2019-08-29",9.96
"1309","2019-08-30",10.2
"1310","2019-09-03",10.6
"1311","2019-09-04",10.12
"1312","2019-09-05",10.28
"1313","2019-09-06",10.8
"1314","2019-09-09",11
"1315","2019-09-10",11
"1316","2019-09-11",10.8
"1317","2019-09-12",11.2
"1318","2019-09-13",11
"1319","2019-09-16",11.16
"1320","2019-09-17",11.48
"1321","2019-09-18",11.56
"1322","2019-09-19",11.4
"1323","2019-09-20",11.6
"1324","2019-09-23",11.36
"1325","2019-09-24",11.336
"1326","2019-09-25",10.88
"1327","2019-09-26",10.44
"1328","2019-09-27",10.4
"1329","2019-09-30",10.25
"1330","2019-10-01",10.25
"1331","2019-10-02",10.1
"1332","2019-10-03",10.99
"1333","2019-10-04",11
"1334","2019-10-07",10.4
"1335","2019-10-08",10.85
"1336","2019-10-09",11
"1337","2019-10-10",10.8
"1338","2019-10-11",10.854
"1339","2019-10-14",11.195
"1340","2019-10-15",26.200001
"1341","2019-10-16",23.1
"1342","2019-10-17",18.99
"1343","2019-10-18",19.809999
"1344","2019-10-21",30
"1345","2019-10-22",26.74
"1346","2019-10-23",25.719999
"1347","2019-10-24",23.49
"1348","2019-10-25",22.639999
"1349","2019-10-28",24
"1350","2019-10-29",26.5
"1351","2019-10-30",25.73
"1352","2019-10-31",28
"1353","2019-11-01",28.4
"1354","2019-11-04",27.129999
"1355","2019-11-05",25.16
"1356","2019-11-06",25.48
"1357","2019-11-07",25.15
"1358","2019-11-08",26.190001
"1359","2019-11-11",25.91
"1360","2019-11-12",26.280001
"1361","2019-11-13",26
"1362","2019-11-14",25.5
"1363","2019-11-15",25.1
"1364","2019-11-18",24.950001
"1365","2019-11-19",26.25
"1366","2019-11-20",27.719999
"1367","2019-11-21",28.91
"1368","2019-11-22",29
"1369","2019-11-25",29.48
"1370","2019-11-26",30.35
"1371","2019-11-27",30.959999
"1372","2019-11-29",32.169998
"1373","2019-12-02",33.220001
"1374","2019-12-03",34.459999
"1375","2019-12-04",47.18
"1376","2019-12-05",42
"1377","2019-12-06",40.009998
"1378","2019-12-09",41.77
"1379","2019-12-10",39.950001
"1380","2019-12-11",34.040001
"1381","2019-12-12",33.57
"1382","2019-12-13",34.139999
"1383","2019-12-16",40
"1384","2019-12-17",41.93
"1385","2019-12-18",43.330002
"1386","2019-12-19",43.470001
"1387","2019-12-20",42.950001
"1388","2019-12-23",42.360001
"1389","2019-12-24",40.639999
"1390","2019-12-26",39.220001
"1391","2019-12-27",39.119999
"1392","2019-12-30",39.150002
"1393","2019-12-31",39
"1394","2020-01-02",39.099998
"1395","2020-01-03",38.470001
"1396","2020-01-06",38.32
"1397","2020-01-07",37.66
"1398","2020-01-08",38.16
"1399","2020-01-09",38.439999
"1400","2020-01-10",38.419998
"1401","2020-01-13",37.91
"1402","2020-01-14",38.349998
"1403","2020-01-15",38.779999
"1404","2020-01-16",40.610001
"1405","2020-01-17",41.07
"1406","2020-01-21",40.279999
"1407","2020-01-22",40.299999
"1408","2020-01-23",40.66
"1409","2020-01-24",43.299999
"1410","2020-01-27",44.529999
"1411","2020-01-28",46.939999
"1412","2020-01-29",46.200001
"1413","2020-01-30",46.860001
"1414","2020-01-31",44.349998
"1415","2020-02-03",40.07
"1416","2020-02-04",41.790001
"1417","2020-02-05",40.919998
"1418","2020-02-06",41.990002
"1419","2020-02-07",42.700001
"1420","2020-02-10",42.52
"1421","2020-02-11",41.970001
"1422","2020-02-12",41.509998
"1423","2020-02-13",43.669998
"1424","2020-02-14",44.700001
"1425","2020-02-18",44.959999
"1426","2020-02-19",46.130001
"1427","2020-02-20",49.990002
"1428","2020-02-21",48.32
"1429","2020-02-24",47.209999
"1430","2020-02-25",48.5
"1431","2020-02-26",50.119999
"1432","2020-02-27",49.240002
"1433","2020-02-28",48.779999
"1434","2020-03-02",47.849998
"1435","2020-03-03",48.279999
"1436","2020-03-04",49.82
"1437","2020-03-05",48.02
"1438","2020-03-06",48.650002
"1439","2020-03-09",45.610001
"1440","2020-03-10",41.639999
"1441","2020-03-11",40.200001
"1442","2020-03-12",32
"1443","2020-03-13",30.940001
"1444","2020-03-16",23.780001
"1445","2020-03-17",26.290001
"1446","2020-03-18",24.76
"1447","2020-03-19",28
"1448","2020-03-20",27.110001
"1449","2020-03-23",27.879999
"1450","2020-03-24",30.67
"1451","2020-03-25",31.879999
"1452","2020-03-26",32.84
"1453","2020-03-27",33.830002
"1454","2020-03-30",31.76
"1455","2020-03-31",34.110001
"1456","2020-04-01",31.59
"1457","2020-04-02",32.5
"1458","2020-04-03",32.560001
"1459","2020-04-06",34.880001
"1460","2020-04-07",33.52
"1461","2020-04-08",34.32
"1462","2020-04-09",34.84
"1463","2020-04-13",35
"1464","2020-04-14",36.16
"1465","2020-04-15",34.580002
"1466","2020-04-16",35.200001
"1467","2020-04-17",34.869999
"1468","2020-04-20",35.400002
"1469","2020-04-21",33.290001
"1470","2020-04-22",34.84
"1471","2020-04-23",35.049999
"1472","2020-04-24",36.049999
"1473","2020-04-27",37.669998
"1474","2020-04-28",40.57
"1475","2020-04-29",41.970001
"1476","2020-04-30",41.959999
"1477","2020-05-01",39.400002
"1478","2020-05-04",40.209999
"1479","2020-05-05",41.790001
"1480","2020-05-06",41
"1481","2020-05-07",40.5
"1482","2020-05-08",41.349998
"1483","2020-05-11",42.389999
"1484","2020-05-12",41.700001
"1485","2020-05-13",40.970001
"1486","2020-05-14",41.720001
"1487","2020-05-15",45.5
"1488","2020-05-18",45.68
"1489","2020-05-19",47.310001
"1490","2020-05-20",45.25
"1491","2020-05-21",46.759998
"1492","2020-05-22",46.59
"1493","2020-05-26",45.48
"1494","2020-05-27",45.07
"1495","2020-05-28",45.009998
"1496","2020-05-29",48.209999
"1497","2020-06-01",47.619999
"1498","2020-06-02",48.080002
"1499","2020-06-03",47.66
"1500","2020-06-04",47.82
"1501","2020-06-05",47.66
"1502","2020-06-08",48.529999
"1503","2020-06-09",48.490002
"1504","2020-06-10",48.970001
"1505","2020-06-11",46.310001
"1506","2020-06-12",46.970001
"1507","2020-06-15",48.16
"1508","2020-06-16",49.48
"1509","2020-06-17",49.049999
"1510","2020-06-18",48.240002
"1511","2020-06-19",47.759998
"1512","2020-06-22",48.200001
"1513","2020-06-23",47.830002
"1514","2020-06-24",46.790001
"1515","2020-06-25",49.98
"1516","2020-06-26",43.369999
"1517","2020-06-29",43.07
"1518","2020-06-30",44.75
"1519","2020-07-01",43.18
"1520","2020-07-02",42.779999
"1521","2020-07-06",41.91
"1522","2020-07-07",41.48
"1523","2020-07-08",43.779999
"1524","2020-07-09",42.32
"1525","2020-07-10",42.330002
"1526","2020-07-13",40.380001
"1527","2020-07-14",41.98
"1528","2020-07-15",42.900002
"1529","2020-07-16",40.18
"1530","2020-07-17",42.330002
"1531","2020-07-20",43.32
"1532","2020-07-21",42.650002
"1533","2020-07-22",41.700001
"1534","2020-07-23",40.060001
"1535","2020-07-24",39.009998
"1536","2020-07-27",40.200001
"1537","2020-07-28",38.880001
"1538","2020-07-29",39.040001
"1539","2020-07-30",39.029999
"1540","2020-07-31",36.369999
"1541","2020-08-03",38.759998
"1542","2020-08-04",37.389999
"1543","2020-08-05",37.869999
"1544","2020-08-06",36.110001
"1545","2020-08-07",35.919998
"1546","2020-08-10",37.07
"1547","2020-08-11",36.23
"1548","2020-08-12",37.259998
"1549","2020-08-13",36.150002
"1550","2020-08-14",37.220001
"1551","2020-08-17",39.029999
"1552","2020-08-18",39.52
"1553","2020-08-19",39.810001
"1554","2020-08-20",40.310001
"1555","2020-08-21",39.07
"1556","2020-08-24",35.91
"1557","2020-08-25",36.73
"1558","2020-08-26",36.029999
"1559","2020-08-27",34.419998
"1560","2020-08-28",34.880001
"1561","2020-08-31",35.68
"1562","2020-09-01",36.150002
"1563","2020-09-02",36.689999
"1564","2020-09-03",36.619999
"1565","2020-09-04",36.700001
"1566","2020-09-08",37.049999
"1567","2020-09-09",37.32
"1568","2020-09-10",36.77
"1569","2020-09-11",36.240002
"1570","2020-09-14",39.799999
"1571","2020-09-15",37.790001
"1572","2020-09-16",38.52
"1573","2020-09-17",38.990002
"1574","2020-09-18",40.18
"1575","2020-09-21",37.939999
"1576","2020-09-22",37.529999
"1577","2020-09-23",36.27
"1578","2020-09-24",36.200001
"1579","2020-09-25",36.799999
"1580","2020-09-28",37.779999
"1581","2020-09-29",37.41
"1582","2020-09-30",37.619999
"1583","2020-10-01",39.799999
"1584","2020-10-02",39.220001
"1585","2020-10-05",38.98
"1586","2020-10-06",38.220001
"1587","2020-10-07",39.09
"1588","2020-10-08",39.009998
"1589","2020-10-09",39.040001
"1590","2020-10-12",38
"1591","2020-10-13",37
"1592","2020-10-14",36.360001
"1593","2020-10-15",35.400002
"1594","2020-10-16",34.860001
"1595","2020-10-19",34.419998
"1596","2020-10-20",33.98
"1597","2020-10-21",33.16
"1598","2020-10-22",33.32
"1599","2020-10-23",33.34
"1600","2020-10-26",32.889999
"1601","2020-10-27",33.060001
"1602","2020-10-28",31.65
"1603","2020-10-29",31.16
"1604","2020-10-30",30.93
"1605","2020-11-02",29.879999
"1606","2020-11-03",31.469999
"1607","2020-11-04",32.720001
"1608","2020-11-05",32.799999
"1609","2020-11-06",31.889999
"1610","2020-11-09",31.969999
"1611","2020-11-10",32.119999
"1612","2020-11-11",32.549999
"1613","2020-11-12",32.849998
"1614","2020-11-13",32.57
"1615","2020-11-16",33.220001
"1616","2020-11-17",35.259998
"1617","2020-11-18",35.740002
"1618","2020-11-19",36.41
"1619","2020-11-20",36.869999
"1620","2020-11-23",34.849998
"1621","2020-11-24",34.889999
"1622","2020-11-25",34.880001
"1623","2020-11-27",35.990002
