"","date","SNE"
"159","2007-08-20",45.790001
"160","2007-08-21",46.330002
"161","2007-08-22",46.66
"162","2007-08-23",46.900002
"163","2007-08-24",47.400002
"164","2007-08-27",46.299999
"165","2007-08-28",45.419998
"166","2007-08-29",46.110001
"167","2007-08-30",45.91
"168","2007-08-31",47.779999
"169","2007-09-04",49.07
"170","2007-09-05",49.630001
"171","2007-09-06",49.299999
"172","2007-09-07",47.310001
"173","2007-09-10",46.73
"174","2007-09-11",47.630001
"175","2007-09-12",47.189999
"176","2007-09-13",47.049999
"177","2007-09-14",46.98
"178","2007-09-17",46.700001
"179","2007-09-18",47.310001
"180","2007-09-19",47.52
"181","2007-09-20",46.650002
"182","2007-09-21",46.650002
"183","2007-09-24",46.599998
"184","2007-09-25",45.959999
"185","2007-09-26",47.130001
"186","2007-09-27",48.349998
"187","2007-09-28",48.060001
"188","2007-10-01",49.380001
"189","2007-10-02",51.139999
"190","2007-10-03",50.07
"191","2007-10-04",49.830002
"192","2007-10-05",50.68
"193","2007-10-08",50.029999
"194","2007-10-09",49.849998
"195","2007-10-10",49.110001
"196","2007-10-11",48.290001
"197","2007-10-12",47.400002
"198","2007-10-15",47.009998
"199","2007-10-16",46.029999
"200","2007-10-17",46.599998
"201","2007-10-18",46.689999
"202","2007-10-19",45.110001
"203","2007-10-22",46.27
"204","2007-10-23",46.049999
"205","2007-10-24",45.290001
"206","2007-10-25",47.98
"207","2007-10-26",49.220001
"208","2007-10-29",49.830002
"209","2007-10-30",48.810001
"210","2007-10-31",49.459999
"211","2007-11-01",49.099998
"212","2007-11-02",49.540001
"213","2007-11-05",48.639999
"214","2007-11-06",48.849998
"215","2007-11-07",47.93
"216","2007-11-08",47.27
"217","2007-11-09",47
"218","2007-11-12",46.709999
"219","2007-11-13",48.919998
"220","2007-11-14",48.650002
"221","2007-11-15",48.380001
"222","2007-11-16",48.23
"223","2007-11-19",47.32
"224","2007-11-20",48.139999
"225","2007-11-21",47.330002
"226","2007-11-23",49.080002
"227","2007-11-26",50.009998
"228","2007-11-27",53.310001
"229","2007-11-28",55
"230","2007-11-29",54.209999
"231","2007-11-30",53.970001
"232","2007-12-03",53.709999
"233","2007-12-04",52.98
"234","2007-12-05",53.639999
"235","2007-12-06",54.77
"236","2007-12-07",53.23
"237","2007-12-10",54.689999
"238","2007-12-11",54.59
"239","2007-12-12",55.950001
"240","2007-12-13",56.259998
"241","2007-12-14",54.52
"242","2007-12-17",53.790001
"243","2007-12-18",54.439999
"244","2007-12-19",54.209999
"245","2007-12-20",53.799999
"246","2007-12-21",54.540001
"247","2007-12-24",54.639999
"248","2007-12-26",55.950001
"249","2007-12-27",54.75
"250","2007-12-28",54.299999
"251","2007-12-31",54.299999
"252","2008-01-02",54.110001
"253","2008-01-03",54.349998
"254","2008-01-04",52.419998
"255","2008-01-07",54.099998
"256","2008-01-08",54.16
"257","2008-01-09",57.189999
"258","2008-01-10",56.43
"259","2008-01-11",55.299999
"260","2008-01-14",55.75
"261","2008-01-15",53.779999
"262","2008-01-16",52.549999
"263","2008-01-17",51.119999
"264","2008-01-18",51.439999
"265","2008-01-22",50.060001
"266","2008-01-23",48.560001
"267","2008-01-24",47.490002
"268","2008-01-25",46.689999
"269","2008-01-28",46.950001
"270","2008-01-29",48.279999
"271","2008-01-30",47.5
"272","2008-01-31",47.5
"273","2008-02-01",46.299999
"274","2008-02-04",44.560001
"275","2008-02-05",43.279999
"276","2008-02-06",42.82
"277","2008-02-07",44.040001
"278","2008-02-08",42.990002
"279","2008-02-11",43.5
"280","2008-02-12",43.66
"281","2008-02-13",44.810001
"282","2008-02-14",44.880001
"283","2008-02-15",44.779999
"284","2008-02-19",46.959999
"285","2008-02-20",46.73
"286","2008-02-21",46.580002
"287","2008-02-22",46.77
"288","2008-02-25",47.98
"289","2008-02-26",48.91
"290","2008-02-27",49.650002
"291","2008-02-28",48.84
"292","2008-02-29",47.209999
"293","2008-03-03",46.700001
"294","2008-03-04",46.689999
"295","2008-03-05",46.779999
"296","2008-03-06",45.68
"297","2008-03-07",44.32
"298","2008-03-10",42.810001
"299","2008-03-11",44.830002
"300","2008-03-12",43.360001
"301","2008-03-13",43.310001
"302","2008-03-14",41.860001
"303","2008-03-17",40.880001
"304","2008-03-18",41.849998
"305","2008-03-19",41.040001
"306","2008-03-20",41.900002
"307","2008-03-24",41.830002
"308","2008-03-25",42.68
"309","2008-03-26",41.880001
"310","2008-03-27",40.84
"311","2008-03-28",40.639999
"312","2008-03-31",40.07
"313","2008-04-01",41.73
"314","2008-04-02",41.970001
"315","2008-04-03",42.110001
"316","2008-04-04",41.900002
"317","2008-04-07",42.470001
"318","2008-04-08",40.560001
"319","2008-04-09",40.32
"320","2008-04-10",40.91
"321","2008-04-11",40.759998
"322","2008-04-14",39.860001
"323","2008-04-15",39.799999
"324","2008-04-16",41.84
"325","2008-04-17",42.389999
"326","2008-04-18",43.580002
"327","2008-04-21",44.360001
"328","2008-04-22",43.029999
"329","2008-04-23",43.799999
"330","2008-04-24",44.02
"331","2008-04-25",45.630001
"332","2008-04-28",45.919998
"333","2008-04-29",45.939999
"334","2008-04-30",45.790001
"335","2008-05-01",46.599998
"336","2008-05-02",47.59
"337","2008-05-05",46.810001
"338","2008-05-06",47.299999
"339","2008-05-07",46.220001
"340","2008-05-08",45.599998
"341","2008-05-09",44.740002
"342","2008-05-12",45.299999
"343","2008-05-13",46.060001
"344","2008-05-14",49.93
"345","2008-05-15",50.529999
"346","2008-05-16",49.5
"347","2008-05-19",49.700001
"348","2008-05-20",48.740002
"349","2008-05-21",47.630001
"350","2008-05-22",48.57
"351","2008-05-23",48.049999
"352","2008-05-27",48.02
"353","2008-05-28",47.689999
"354","2008-05-29",48.43
"355","2008-05-30",50.389999
"356","2008-06-02",51.369999
"357","2008-06-03",50.830002
"358","2008-06-04",51.810001
"359","2008-06-05",51.900002
"360","2008-06-06",50.299999
"361","2008-06-09",49.73
"362","2008-06-10",48.970001
"363","2008-06-11",47.830002
"364","2008-06-12",47.82
"365","2008-06-13",48.66
"366","2008-06-16",49.360001
"367","2008-06-17",49.41
"368","2008-06-18",48.720001
"369","2008-06-19",48.450001
"370","2008-06-20",46.189999
"371","2008-06-23",46.560001
"372","2008-06-24",45.799999
"373","2008-06-25",46.220001
"374","2008-06-26",45.549999
"375","2008-06-27",43.91
"376","2008-06-30",43.740002
"377","2008-07-01",43.200001
"378","2008-07-02",42.599998
"379","2008-07-03",42.970001
"380","2008-07-07",42.950001
"381","2008-07-08",41.950001
"382","2008-07-09",40.419998
"383","2008-07-10",41.169998
"384","2008-07-11",40.459999
"385","2008-07-14",40.32
"386","2008-07-15",40.380001
"387","2008-07-16",41.549999
"388","2008-07-17",42.259998
"389","2008-07-18",41.450001
"390","2008-07-21",41.419998
"391","2008-07-22",41.5
"392","2008-07-23",41.060001
"393","2008-07-24",41.529999
"394","2008-07-25",40.810001
"395","2008-07-28",39.93
"396","2008-07-29",37.68
"397","2008-07-30",37.540001
"398","2008-07-31",37.669998
"399","2008-08-01",37.830002
"400","2008-08-04",37.02
"401","2008-08-05",38.389999
"402","2008-08-06",39.470001
"403","2008-08-07",38.490002
"404","2008-08-08",39.279999
"405","2008-08-11",39.869999
"406","2008-08-12",39.220001
"407","2008-08-13",38.349998
"408","2008-08-14",38.119999
"409","2008-08-15",38.369999
"410","2008-08-18",39.029999
"411","2008-08-19",38.150002
"412","2008-08-20",37.66
"413","2008-08-21",37.759998
"414","2008-08-22",38.380001
"415","2008-08-25",38.599998
"416","2008-08-26",38.52
"417","2008-08-27",38.32
"418","2008-08-28",38.669998
"419","2008-08-29",38.200001
"420","2008-09-02",37.68
"421","2008-09-03",37.66
"422","2008-09-04",36.799999
"423","2008-09-05",36.060001
"424","2008-09-08",36.98
"425","2008-09-09",35.419998
"426","2008-09-10",35.360001
"427","2008-09-11",34.75
"428","2008-09-12",34.900002
"429","2008-09-15",33.720001
"430","2008-09-16",33.669998
"431","2008-09-17",32
"432","2008-09-18",31.77
"433","2008-09-19",32.630001
"434","2008-09-22",32.290001
"435","2008-09-23",31.34
"436","2008-09-24",31.77
"437","2008-09-25",32.23
"438","2008-09-26",32.41
"439","2008-09-29",30.76
"440","2008-09-30",30.870001
"441","2008-10-01",30.5
"442","2008-10-02",27.92
"443","2008-10-03",27.99
"444","2008-10-06",26.459999
"445","2008-10-07",25.299999
"446","2008-10-08",23.9
"447","2008-10-09",23.51
"448","2008-10-10",21.02
"449","2008-10-13",24.889999
"450","2008-10-14",26.200001
"451","2008-10-15",23.43
"452","2008-10-16",23.74
"453","2008-10-17",23.91
"454","2008-10-20",26.6
"455","2008-10-21",25.34
"456","2008-10-22",23.379999
"457","2008-10-23",21.459999
"458","2008-10-24",19.82
"459","2008-10-27",19.18
"460","2008-10-28",21.99
"461","2008-10-29",21.129999
"462","2008-10-30",22.65
"463","2008-10-31",23.24
"464","2008-11-03",23.24
"465","2008-11-04",24.889999
"466","2008-11-05",24.51
"467","2008-11-06",21.76
"468","2008-11-07",23.290001
"469","2008-11-10",23.41
"470","2008-11-11",22.42
"471","2008-11-12",21.110001
"472","2008-11-13",22.01
"473","2008-11-14",21.120001
"474","2008-11-17",20.92
"475","2008-11-18",20.610001
"476","2008-11-19",19
"477","2008-11-20",18.34
"478","2008-11-21",19.889999
"479","2008-11-24",20.940001
"480","2008-11-25",20.049999
"481","2008-11-26",20.33
"482","2008-11-28",19.379999
"483","2008-12-01",18.219999
"484","2008-12-02",19.219999
"485","2008-12-03",19.450001
"486","2008-12-04",18.440001
"487","2008-12-05",18.940001
"488","2008-12-08",20.040001
"489","2008-12-09",20.5
"490","2008-12-10",20.85
"491","2008-12-11",21.040001
"492","2008-12-12",21.23
"493","2008-12-15",20.99
"494","2008-12-16",21.34
"495","2008-12-17",20.780001
"496","2008-12-18",20.09
"497","2008-12-19",20.09
"498","2008-12-22",20.09
"499","2008-12-23",19.66
"500","2008-12-24",19.879999
"501","2008-12-26",20.34
"502","2008-12-29",20.959999
"503","2008-12-30",21.549999
"504","2008-12-31",21.870001
"505","2009-01-02",21.9
"506","2009-01-05",21.43
"507","2009-01-06",22.85
"508","2009-01-07",23.77
"509","2009-01-08",24.209999
"510","2009-01-09",23.549999
"511","2009-01-12",23.1
"512","2009-01-13",22.24
"513","2009-01-14",22.32
"514","2009-01-15",22.559999
"515","2009-01-16",22.83
"516","2009-01-20",21.530001
"517","2009-01-21",22.58
"518","2009-01-22",19.33
"519","2009-01-23",20.32
"520","2009-01-26",19.879999
"521","2009-01-27",20.58
"522","2009-01-28",20.93
"523","2009-01-29",20.27
"524","2009-01-30",19.219999
"525","2009-02-02",19.459999
"526","2009-02-03",19.889999
"527","2009-02-04",19.969999
"528","2009-02-05",20.65
"529","2009-02-06",20.879999
"530","2009-02-09",20.440001
"531","2009-02-10",19.32
"532","2009-02-11",19.459999
"533","2009-02-12",19.42
"534","2009-02-13",18.5
"535","2009-02-17",17.360001
"536","2009-02-18",17.209999
"537","2009-02-19",16.98
"538","2009-02-20",16.6
"539","2009-02-23",15.72
"540","2009-02-24",16.780001
"541","2009-02-25",17.059999
"542","2009-02-26",16.25
"543","2009-02-27",16.559999
"544","2009-03-02",16.459999
"545","2009-03-03",17.360001
"546","2009-03-04",18.280001
"547","2009-03-05",17.51
"548","2009-03-06",17.25
"549","2009-03-09",17.58
"550","2009-03-10",18.309999
"551","2009-03-11",18.379999
"552","2009-03-12",18.5
"553","2009-03-13",19.379999
"554","2009-03-16",19.49
"555","2009-03-17",20.450001
"556","2009-03-18",20.870001
"557","2009-03-19",20.52
"558","2009-03-20",19.93
"559","2009-03-23",21.690001
"560","2009-03-24",21.4
"561","2009-03-25",21.620001
"562","2009-03-26",22.860001
"563","2009-03-27",22.27
"564","2009-03-30",20.75
"565","2009-03-31",20.629999
"566","2009-04-01",22.33
"567","2009-04-02",24.35
"568","2009-04-03",24.23
"569","2009-04-06",23.83
"570","2009-04-07",23.639999
"571","2009-04-08",23.360001
"572","2009-04-09",25.99
"573","2009-04-13",25.84
"574","2009-04-14",25.4
"575","2009-04-15",25
"576","2009-04-16",25.190001
"577","2009-04-17",26.370001
"578","2009-04-20",25.700001
"579","2009-04-21",26.23
"580","2009-04-22",25.530001
"581","2009-04-23",25.879999
"582","2009-04-24",26.610001
"583","2009-04-27",26.309999
"584","2009-04-28",25.77
"585","2009-04-29",26.139999
"586","2009-04-30",25.860001
"587","2009-05-01",26.41
"588","2009-05-04",27.23
"589","2009-05-05",27.25
"590","2009-05-06",27.74
"591","2009-05-07",27.25
"592","2009-05-08",27.940001
"593","2009-05-11",26.950001
"594","2009-05-12",26.84
"595","2009-05-13",25.85
"596","2009-05-14",26.26
"597","2009-05-15",26.48
"598","2009-05-18",26.23
"599","2009-05-19",26.049999
"600","2009-05-20",26.110001
"601","2009-05-21",25.780001
"602","2009-05-22",25.790001
"603","2009-05-26",26.58
"604","2009-05-27",25.559999
"605","2009-05-28",25.73
"606","2009-05-29",26.23
"607","2009-06-01",27.34
"608","2009-06-02",28
"609","2009-06-03",27.370001
"610","2009-06-04",27.709999
"611","2009-06-05",27.83
"612","2009-06-08",27.549999
"613","2009-06-09",27.639999
"614","2009-06-10",27.360001
"615","2009-06-11",27.42
"616","2009-06-12",27.290001
"617","2009-06-15",26.24
"618","2009-06-16",25.959999
"619","2009-06-17",26.389999
"620","2009-06-18",25.98
"621","2009-06-19",26.23
"622","2009-06-22",25.32
"623","2009-06-23",25.809999
"624","2009-06-24",25.9
"625","2009-06-25",26.51
"626","2009-06-26",26.299999
"627","2009-06-29",26.58
"628","2009-06-30",25.860001
"629","2009-07-01",25.98
"630","2009-07-02",25.190001
"631","2009-07-06",25.27
"632","2009-07-07",24.34
"633","2009-07-08",24.4
"634","2009-07-09",24.450001
"635","2009-07-10",23.85
"636","2009-07-13",24.08
"637","2009-07-14",24.77
"638","2009-07-15",25.23
"639","2009-07-16",24.790001
"640","2009-07-17",24.34
"641","2009-07-20",24.629999
"642","2009-07-21",24.639999
"643","2009-07-22",24.700001
"644","2009-07-23",25.280001
"645","2009-07-24",25.379999
"646","2009-07-27",24.780001
"647","2009-07-28",24.549999
"648","2009-07-29",24.82
"649","2009-07-30",27.280001
"650","2009-07-31",27.959999
"651","2009-08-03",28.620001
"652","2009-08-04",28
"653","2009-08-05",28.059999
"654","2009-08-06",28.280001
"655","2009-08-07",28.34
"656","2009-08-10",28.65
"657","2009-08-11",28.299999
"658","2009-08-12",28.549999
"659","2009-08-13",28.43
"660","2009-08-14",27.92
"661","2009-08-17",27.02
"662","2009-08-18",27.57
"663","2009-08-19",26.68
"664","2009-08-20",26.5
"665","2009-08-21",26.610001
"666","2009-08-24",26.58
"667","2009-08-25",26.84
"668","2009-08-26",27.030001
"669","2009-08-27",27.25
"670","2009-08-28",27.299999
"671","2009-08-31",26.74
"672","2009-09-01",26.389999
"673","2009-09-02",26.290001
"674","2009-09-03",26.280001
"675","2009-09-04",26.51
"676","2009-09-08",26.9
"677","2009-09-09",26.59
"678","2009-09-10",26.99
"679","2009-09-11",27.27
"680","2009-09-14",27.01
"681","2009-09-15",26.75
"682","2009-09-16",27.65
"683","2009-09-17",27.540001
"684","2009-09-18",28.459999
"685","2009-09-21",28.33
"686","2009-09-22",28.370001
"687","2009-09-23",28.15
"688","2009-09-24",28.809999
"689","2009-09-25",29.43
"690","2009-09-28",30
"691","2009-09-29",29.389999
"692","2009-09-30",29.200001
"693","2009-10-01",28.02
"694","2009-10-02",27.16
"695","2009-10-05",27.17
"696","2009-10-06",27.629999
"697","2009-10-07",28.09
"698","2009-10-08",28.200001
"699","2009-10-09",28.440001
"700","2009-10-12",28.620001
"701","2009-10-13",28.200001
"702","2009-10-14",28.559999
"703","2009-10-15",29.219999
"704","2009-10-16",28.879999
"705","2009-10-19",29.51
"706","2009-10-20",29.110001
"707","2009-10-21",28.959999
"708","2009-10-22",29.26
"709","2009-10-23",28.91
"710","2009-10-26",29.16
"711","2009-10-27",29.219999
"712","2009-10-28",28.629999
"713","2009-10-29",30.540001
"714","2009-10-30",29.389999
"715","2009-11-02",28.9
"716","2009-11-03",29.01
"717","2009-11-04",28.690001
"718","2009-11-05",28.73
"719","2009-11-06",28.870001
"720","2009-11-09",29.49
"721","2009-11-10",29.23
"722","2009-11-11",29
"723","2009-11-12",28.24
"724","2009-11-13",28.35
"725","2009-11-16",28.629999
"726","2009-11-17",28.450001
"727","2009-11-18",28.25
"728","2009-11-19",26.98
"729","2009-11-20",26.799999
"730","2009-11-23",27.309999
"731","2009-11-24",26.620001
"732","2009-11-25",27.459999
"733","2009-11-27",26.68
"734","2009-11-30",26.690001
"735","2009-12-01",27.440001
"736","2009-12-02",27
"737","2009-12-03",27.98
"738","2009-12-04",28.52
"739","2009-12-07",28.450001
"740","2009-12-08",28.67
"741","2009-12-09",28.43
"742","2009-12-10",28.34
"743","2009-12-11",29
"744","2009-12-14",29.299999
"745","2009-12-15",28.99
"746","2009-12-16",29.01
"747","2009-12-17",28.58
"748","2009-12-18",28.639999
"749","2009-12-21",28.58
"750","2009-12-22",29.129999
"751","2009-12-23",29.360001
"752","2009-12-24",29.309999
"753","2009-12-28",29.58
"754","2009-12-29",29.35
"755","2009-12-30",29.299999
"756","2009-12-31",29
"757","2010-01-04",30.02
"758","2010-01-05",29.879999
"759","2010-01-06",29.85
"760","2010-01-07",29.799999
"761","2010-01-08",30.41
"762","2010-01-11",30.6
"763","2010-01-12",31.57
"764","2010-01-13",33.16
"765","2010-01-14",33.73
"766","2010-01-15",33.34
"767","2010-01-19",33.990002
"768","2010-01-20",33.25
"769","2010-01-21",34.360001
"770","2010-01-22",34.18
"771","2010-01-25",34.799999
"772","2010-01-26",33.5
"773","2010-01-27",33.240002
"774","2010-01-28",33.799999
"775","2010-01-29",33.23
"776","2010-02-01",34.209999
"777","2010-02-02",35.41
"778","2010-02-03",34.939999
"779","2010-02-04",34.48
"780","2010-02-05",34.259998
"781","2010-02-08",33.009998
"782","2010-02-09",33.77
"783","2010-02-10",33.810001
"784","2010-02-11",34.060001
"785","2010-02-12",34.060001
"786","2010-02-16",34.220001
"787","2010-02-17",34.439999
"788","2010-02-18",34.709999
"789","2010-02-19",34.43
"790","2010-02-22",34.779999
"791","2010-02-23",34.610001
"792","2010-02-24",34.599998
"793","2010-02-25",34
"794","2010-02-26",34.110001
"795","2010-03-01",34.799999
"796","2010-03-02",34.849998
"797","2010-03-03",35.5
"798","2010-03-04",35.040001
"799","2010-03-05",36.34
"800","2010-03-08",36.75
"801","2010-03-09",37.150002
"802","2010-03-10",37.650002
"803","2010-03-11",38.169998
"804","2010-03-12",37.34
"805","2010-03-15",37.610001
"806","2010-03-16",37.57
"807","2010-03-17",37.799999
"808","2010-03-18",38.360001
"809","2010-03-19",38.639999
"810","2010-03-22",38.84
"811","2010-03-23",40.439999
"812","2010-03-24",38.700001
"813","2010-03-25",37.66
"814","2010-03-26",38.220001
"815","2010-03-29",38.43
"816","2010-03-30",38.84
"817","2010-03-31",38.32
"818","2010-04-01",38.419998
"819","2010-04-05",38.57
"820","2010-04-06",37.419998
"821","2010-04-07",36.869999
"822","2010-04-08",36.849998
"823","2010-04-09",36.810001
"824","2010-04-12",36.540001
"825","2010-04-13",36.599998
"826","2010-04-14",37
"827","2010-04-15",36.689999
"828","2010-04-16",35.560001
"829","2010-04-19",36.110001
"830","2010-04-20",35.669998
"831","2010-04-21",35.490002
"832","2010-04-22",35.130001
"833","2010-04-23",34.98
"834","2010-04-26",35.07
"835","2010-04-27",35.25
"836","2010-04-28",34.700001
"837","2010-04-29",35.34
"838","2010-04-30",34.220001
"839","2010-05-03",34.639999
"840","2010-05-04",33.48
"841","2010-05-05",33.279999
"842","2010-05-06",33.200001
"843","2010-05-07",32.900002
"844","2010-05-10",34.310001
"845","2010-05-11",33.57
"846","2010-05-12",33.240002
"847","2010-05-13",31.530001
"848","2010-05-14",31.190001
"849","2010-05-17",30.67
"850","2010-05-18",30.42
"851","2010-05-19",31.73
"852","2010-05-20",30.67
"853","2010-05-21",32.259998
"854","2010-05-24",31.370001
"855","2010-05-25",30.9
"856","2010-05-26",30.389999
"857","2010-05-27",31.65
"858","2010-05-28",30.780001
"859","2010-06-01",30.23
"860","2010-06-02",30.15
"861","2010-06-03",30.049999
"862","2010-06-04",29.24
"863","2010-06-07",28.290001
"864","2010-06-08",28.620001
"865","2010-06-09",28.200001
"866","2010-06-10",28.219999
"867","2010-06-11",28.6
"868","2010-06-14",28.4
"869","2010-06-15",28.889999
"870","2010-06-16",28.33
"871","2010-06-17",28.25
"872","2010-06-18",27.93
"873","2010-06-21",28.4
"874","2010-06-22",27.559999
"875","2010-06-23",27.74
"876","2010-06-24",27.389999
"877","2010-06-25",27.33
"878","2010-06-28",27.16
"879","2010-06-29",26.84
"880","2010-06-30",26.68
"881","2010-07-01",26.34
"882","2010-07-02",26.360001
"883","2010-07-06",26.879999
"884","2010-07-07",27.049999
"885","2010-07-08",27.780001
"886","2010-07-09",27.860001
"887","2010-07-12",28.51
"888","2010-07-13",29.23
"889","2010-07-14",29.08
"890","2010-07-15",28.68
"891","2010-07-16",26.870001
"892","2010-07-19",27.15
"893","2010-07-20",27.1
"894","2010-07-21",26.66
"895","2010-07-22",28.18
"896","2010-07-23",28.940001
"897","2010-07-26",28.85
"898","2010-07-27",29.719999
"899","2010-07-28",29.559999
"900","2010-07-29",31.9
"901","2010-07-30",31.219999
"902","2010-08-02",32.130001
"903","2010-08-03",31.41
"904","2010-08-04",31.200001
"905","2010-08-05",31.27
"906","2010-08-06",31.67
"907","2010-08-09",31.700001
"908","2010-08-10",31.1
"909","2010-08-11",29.799999
"910","2010-08-12",29.690001
"911","2010-08-13",30.01
"912","2010-08-16",29.6
"913","2010-08-17",30.030001
"914","2010-08-18",29.879999
"915","2010-08-19",29.92
"916","2010-08-20",29.51
"917","2010-08-23",28.940001
"918","2010-08-24",28.07
"919","2010-08-25",28.299999
"920","2010-08-26",28.01
"921","2010-08-27",28.879999
"922","2010-08-30",28.49
"923","2010-08-31",27.99
"924","2010-09-01",28.92
"925","2010-09-02",29.059999
"926","2010-09-03",29.92
"927","2010-09-07",29.52
"928","2010-09-08",29.4
"929","2010-09-09",29.65
"930","2010-09-10",29.950001
"931","2010-09-13",30.129999
"932","2010-09-14",29.879999
"933","2010-09-15",30.690001
"934","2010-09-16",30.969999
"935","2010-09-17",30.92
"936","2010-09-20",31.530001
"937","2010-09-21",30.959999
"938","2010-09-22",30.280001
"939","2010-09-23",30.059999
"940","2010-09-24",31
"941","2010-09-27",30.860001
"942","2010-09-28",30.77
"943","2010-09-29",31.450001
"944","2010-09-30",30.92
"945","2010-10-01",30.540001
"946","2010-10-04",30.48
"947","2010-10-05",31.469999
"948","2010-10-06",31.49
"949","2010-10-07",31.48
"950","2010-10-08",32.259998
"951","2010-10-11",32.240002
"952","2010-10-12",31.889999
"953","2010-10-13",31.950001
"954","2010-10-14",32.220001
"955","2010-10-15",32.130001
"956","2010-10-18",32.950001
"957","2010-10-19",32.869999
"958","2010-10-20",33.209999
"959","2010-10-21",33.400002
"960","2010-10-22",33.43
