"","date","KDP"
"113","2008-10-15",21.09
"114","2008-10-16",20.879999
"115","2008-10-17",20.92
"116","2008-10-20",21.530001
"117","2008-10-21",21.49
"118","2008-10-22",20.91
"119","2008-10-23",20.24
"120","2008-10-24",19.17
"121","2008-10-27",19.219999
"122","2008-10-28",21.68
"123","2008-10-29",22.049999
"124","2008-10-30",21.92
"125","2008-10-31",22.9
"126","2008-11-03",22.57
"127","2008-11-04",23.309999
"128","2008-11-05",22.49
"129","2008-11-06",21.91
"130","2008-11-07",22.68
"131","2008-11-10",22.77
"132","2008-11-11",21.379999
"133","2008-11-12",20.91
"134","2008-11-13",18.190001
"135","2008-11-14",17.559999
"136","2008-11-17",17.129999
"137","2008-11-18",16.629999
"138","2008-11-19",16.559999
"139","2008-11-20",14.69
"140","2008-11-21",15.57
"141","2008-11-24",15.99
"142","2008-11-25",15.93
"143","2008-11-26",16.219999
"144","2008-11-28",16.139999
"145","2008-12-01",14.83
"146","2008-12-02",14.86
"147","2008-12-03",15.06
"148","2008-12-04",13.78
"149","2008-12-05",14.47
"150","2008-12-08",14.44
"151","2008-12-09",14.64
"152","2008-12-10",15.35
"153","2008-12-11",15.25
"154","2008-12-12",15.55
"155","2008-12-15",15.78
"156","2008-12-16",16.110001
"157","2008-12-17",16.040001
"158","2008-12-18",16.75
"159","2008-12-19",16.959999
"160","2008-12-22",17.059999
"161","2008-12-23",16.860001
"162","2008-12-24",16.91
"163","2008-12-26",16.889999
"164","2008-12-29",16.66
"165","2008-12-30",16.440001
"166","2008-12-31",16.25
"167","2009-01-02",16.549999
"168","2009-01-05",16.91
"169","2009-01-06",17.23
"170","2009-01-07",16.459999
"171","2009-01-08",16.610001
"172","2009-01-09",16.290001
"173","2009-01-12",15.78
"174","2009-01-13",15.87
"175","2009-01-14",15.71
"176","2009-01-15",15.8
"177","2009-01-16",16.450001
"178","2009-01-20",15.96
"179","2009-01-21",16.35
"180","2009-01-22",16.16
"181","2009-01-23",15.94
"182","2009-01-26",16.5
"183","2009-01-27",16.59
"184","2009-01-28",16.809999
"185","2009-01-29",16.77
"186","2009-01-30",16.450001
"187","2009-02-02",15.89
"188","2009-02-03",16.190001
"189","2009-02-04",15.67
"190","2009-02-05",16.1
"191","2009-02-06",16.620001
"192","2009-02-09",16.309999
"193","2009-02-10",15.47
"194","2009-02-11",16.02
"195","2009-02-12",16.33
"196","2009-02-13",16.6
"197","2009-02-17",15.86
"198","2009-02-18",16.18
"199","2009-02-19",16.02
"200","2009-02-20",15.48
"201","2009-02-23",14.99
"202","2009-02-24",15.29
"203","2009-02-25",14.79
"204","2009-02-26",14.4
"205","2009-02-27",14.05
"206","2009-03-02",13.48
"207","2009-03-03",13.13
"208","2009-03-04",13.1
"209","2009-03-05",12.11
"210","2009-03-06",12.21
"211","2009-03-09",11.9
"212","2009-03-10",13.42
"213","2009-03-11",13.49
"214","2009-03-12",14.33
"215","2009-03-13",14.56
"216","2009-03-16",14.61
"217","2009-03-17",14.97
"218","2009-03-18",15.08
"219","2009-03-19",14.67
"220","2009-03-20",15.13
"221","2009-03-23",15.4
"222","2009-03-24",15.56
"223","2009-03-25",15.51
"224","2009-03-26",17.870001
"225","2009-03-27",17.09
"226","2009-03-30",16.85
"227","2009-03-31",16.91
"228","2009-04-01",17.4
"229","2009-04-02",18.15
"230","2009-04-03",18.5
"231","2009-04-06",18.48
"232","2009-04-07",17.969999
"233","2009-04-08",18.290001
"234","2009-04-09",19.469999
"235","2009-04-13",19.08
"236","2009-04-14",19.360001
"237","2009-04-15",19.780001
"238","2009-04-16",19.67
"239","2009-04-17",20.049999
"240","2009-04-20",19.110001
"241","2009-04-21",19.360001
"242","2009-04-22",18.92
"243","2009-04-23",18.99
"244","2009-04-24",19
"245","2009-04-27",18.74
"246","2009-04-28",19.120001
"247","2009-04-29",20.34
"248","2009-04-30",20.709999
"249","2009-05-01",20.27
"250","2009-05-04",20.540001
"251","2009-05-05",20.889999
"252","2009-05-06",20.6
"253","2009-05-07",20.52
"254","2009-05-08",20.940001
"255","2009-05-11",20.65
"256","2009-05-12",21.26
"257","2009-05-13",22.07
"258","2009-05-14",21.370001
"259","2009-05-15",22.07
"260","2009-05-18",22.389999
"261","2009-05-19",22.219999
"262","2009-05-20",20.83
"263","2009-05-21",20.700001
"264","2009-05-22",21.27
"265","2009-05-26",22.1
"266","2009-05-27",21.6
"267","2009-05-28",21.559999
"268","2009-05-29",21.73
"269","2009-06-01",22.469999
"270","2009-06-02",23.209999
"271","2009-06-03",22.83
"272","2009-06-04",23.08
"273","2009-06-05",22.959999
"274","2009-06-08",22.92
"275","2009-06-09",22.59
"276","2009-06-10",22.34
"277","2009-06-11",22.08
"278","2009-06-12",22.02
"279","2009-06-15",21.540001
"280","2009-06-16",21.299999
"281","2009-06-17",21.309999
"282","2009-06-18",22.370001
"283","2009-06-19",22.34
"284","2009-06-22",21.219999
"285","2009-06-23",20.940001
"286","2009-06-24",20.85
"287","2009-06-25",20.799999
"288","2009-06-26",21.27
"289","2009-06-29",21.120001
"290","2009-06-30",21.190001
"291","2009-07-01",22.08
"292","2009-07-02",22.139999
"293","2009-07-06",22.299999
"294","2009-07-07",22.120001
"295","2009-07-08",22.16
"296","2009-07-09",21.68
"297","2009-07-10",21.65
"298","2009-07-13",22.17
"299","2009-07-14",22.57
"300","2009-07-15",23.280001
"301","2009-07-16",23.34
"302","2009-07-17",23.43
"303","2009-07-20",23.5
"304","2009-07-21",23.280001
"305","2009-07-22",23.42
"306","2009-07-23",24
"307","2009-07-24",23.950001
"308","2009-07-27",24.139999
"309","2009-07-28",24.139999
"310","2009-07-29",24.59
"311","2009-07-30",24.549999
"312","2009-07-31",24.610001
"313","2009-08-03",24.639999
"314","2009-08-04",24.49
"315","2009-08-05",24.17
"316","2009-08-06",23.73
"317","2009-08-07",23.700001
"318","2009-08-10",23.610001
"319","2009-08-11",23.629999
"320","2009-08-12",23.52
"321","2009-08-13",24.98
"322","2009-08-14",25.540001
"323","2009-08-17",25.940001
"324","2009-08-18",25.889999
"325","2009-08-19",26.09
"326","2009-08-20",26.9
"327","2009-08-21",27.25
"328","2009-08-24",27.690001
"329","2009-08-25",27.389999
"330","2009-08-26",26.940001
"331","2009-08-27",26.860001
"332","2009-08-28",26.530001
"333","2009-08-31",26.440001
"334","2009-09-01",25.92
"335","2009-09-02",26.209999
"336","2009-09-03",26.51
"337","2009-09-04",26.85
"338","2009-09-08",27.120001
"339","2009-09-09",27.139999
"340","2009-09-10",27.52
"341","2009-09-11",27.059999
"342","2009-09-14",27.09
"343","2009-09-15",27.110001
"344","2009-09-16",27.129999
"345","2009-09-17",27.26
"346","2009-09-18",27.84
"347","2009-09-21",27.809999
"348","2009-09-22",27.860001
"349","2009-09-23",27.48
"350","2009-09-24",27.32
"351","2009-09-25",27.370001
"352","2009-09-28",27.76
"353","2009-09-29",28.549999
"354","2009-09-30",28.75
"355","2009-10-01",28.299999
"356","2009-10-02",28.25
"357","2009-10-05",28.17
"358","2009-10-06",28.639999
"359","2009-10-07",29.219999
"360","2009-10-08",29.639999
"361","2009-10-09",30.09
"362","2009-10-12",29.48
"363","2009-10-13",29.040001
"364","2009-10-14",29
"365","2009-10-15",29.139999
"366","2009-10-16",29.1
"367","2009-10-19",28.870001
"368","2009-10-20",29.120001
"369","2009-10-21",28.09
"370","2009-10-22",27.870001
"371","2009-10-23",27.65
"372","2009-10-26",27.02
"373","2009-10-27",27.719999
"374","2009-10-28",27.48
"375","2009-10-29",27.690001
"376","2009-10-30",27.26
"377","2009-11-02",27.68
"378","2009-11-03",27.6
"379","2009-11-04",27.82
"380","2009-11-05",26.52
"381","2009-11-06",26.620001
"382","2009-11-09",26.67
"383","2009-11-10",27.559999
"384","2009-11-11",27.299999
"385","2009-11-12",26.879999
"386","2009-11-13",27.370001
"387","2009-11-16",27.98
"388","2009-11-17",27.780001
"389","2009-11-18",27.74
"390","2009-11-19",26.790001
"391","2009-11-20",27.299999
"392","2009-11-23",27.360001
"393","2009-11-24",27.309999
"394","2009-11-25",27.02
"395","2009-11-27",26.27
"396","2009-11-30",26.190001
"397","2009-12-01",26.5
"398","2009-12-02",26.9
"399","2009-12-03",26.709999
"400","2009-12-04",26.799999
"401","2009-12-07",26.940001
"402","2009-12-08",26.75
"403","2009-12-09",27.1
"404","2009-12-10",27.65
"405","2009-12-11",28.25
"406","2009-12-14",28.07
"407","2009-12-15",28.27
"408","2009-12-16",27.82
"409","2009-12-17",28.059999
"410","2009-12-18",28.17
"411","2009-12-21",28.33
"412","2009-12-22",28.59
"413","2009-12-23",28.99
"414","2009-12-24",29.1
"415","2009-12-28",29.16
"416","2009-12-29",29.02
"417","2009-12-30",28.82
"418","2009-12-31",28.299999
"419","2010-01-04",29.1
"420","2010-01-05",28.76
"421","2010-01-06",29.4
"422","2010-01-07",29.08
"423","2010-01-08",28.870001
"424","2010-01-11",28.68
"425","2010-01-12",28.209999
"426","2010-01-13",28.459999
"427","2010-01-14",28.5
"428","2010-01-15",28.440001
"429","2010-01-19",28.4
"430","2010-01-20",28.34
"431","2010-01-21",27.75
"432","2010-01-22",27.360001
"433","2010-01-25",27.360001
"434","2010-01-26",27.43
"435","2010-01-27",27.5
"436","2010-01-28",27.610001
"437","2010-01-29",27.66
"438","2010-02-01",27.799999
"439","2010-02-02",28.059999
"440","2010-02-03",28.059999
"441","2010-02-04",26.84
"442","2010-02-05",27.1
"443","2010-02-08",26.84
"444","2010-02-09",26.860001
"445","2010-02-10",26.84
"446","2010-02-11",27.17
"447","2010-02-12",27.08
"448","2010-02-16",27.440001
"449","2010-02-17",28.59
"450","2010-02-18",29.139999
"451","2010-02-19",28.93
"452","2010-02-22",28.65
"453","2010-02-23",28.42
"454","2010-02-24",28.65
"455","2010-02-25",31.83
"456","2010-02-26",31.75
"457","2010-03-01",31.18
"458","2010-03-02",31.5
"459","2010-03-03",31.65
"460","2010-03-04",31.950001
"461","2010-03-05",32.349998
"462","2010-03-08",32.849998
"463","2010-03-09",33.470001
"464","2010-03-10",33.650002
"465","2010-03-11",35.029999
"466","2010-03-12",34.970001
"467","2010-03-15",34.950001
"468","2010-03-16",36.470001
"469","2010-03-17",36.68
"470","2010-03-18",36.669998
"471","2010-03-19",36.18
"472","2010-03-22",36.799999
"473","2010-03-23",36.57
"474","2010-03-24",36.330002
"475","2010-03-25",36.130001
"476","2010-03-26",35.799999
"477","2010-03-29",35.639999
"478","2010-03-30",35.630001
"479","2010-03-31",35.169998
"480","2010-04-01",35.48
"481","2010-04-05",35.470001
"482","2010-04-06",35.450001
"483","2010-04-07",34.950001
"484","2010-04-08",35.220001
"485","2010-04-09",35.150002
"486","2010-04-12",35.02
"487","2010-04-13",34.869999
"488","2010-04-14",34.75
"489","2010-04-15",34.23
"490","2010-04-16",34.029999
"491","2010-04-19",34.09
"492","2010-04-20",34.009998
"493","2010-04-21",33.790001
"494","2010-04-22",33.400002
"495","2010-04-23",33.59
"496","2010-04-26",34.040001
"497","2010-04-27",33.220001
"498","2010-04-28",33.509998
"499","2010-04-29",34.349998
"500","2010-04-30",32.73
"501","2010-05-03",34.189999
"502","2010-05-04",33.23
"503","2010-05-05",33.990002
"504","2010-05-06",34.369999
"505","2010-05-07",35.720001
"506","2010-05-10",36.619999
"507","2010-05-11",36.779999
"508","2010-05-12",37.869999
"509","2010-05-13",37.889999
"510","2010-05-14",37.25
"511","2010-05-17",38
"512","2010-05-18",38.119999
"513","2010-05-19",38.07
"514","2010-05-20",36.27
"515","2010-05-21",36.720001
"516","2010-05-24",36.830002
"517","2010-05-25",37.110001
"518","2010-05-26",37.290001
"519","2010-05-27",38.169998
"520","2010-05-28",37.860001
"521","2010-06-01",37.650002
"522","2010-06-02",37.939999
"523","2010-06-03",37.200001
"524","2010-06-04",36.490002
"525","2010-06-07",35.849998
"526","2010-06-08",36.540001
"527","2010-06-09",36.139999
"528","2010-06-10",36.869999
"529","2010-06-11",37.290001
"530","2010-06-14",37.439999
"531","2010-06-15",37.779999
"532","2010-06-16",38.02
"533","2010-06-17",38.240002
"534","2010-06-18",37.959999
"535","2010-06-21",38.139999
"536","2010-06-22",37.419998
"537","2010-06-23",37.290001
"538","2010-06-24",37.18
"539","2010-06-25",36.57
"540","2010-06-28",38.07
"541","2010-06-29",37.790001
"542","2010-06-30",37.389999
"543","2010-07-01",37.439999
"544","2010-07-02",37.279999
"545","2010-07-06",37.970001
"546","2010-07-07",38
"547","2010-07-08",38.200001
"548","2010-07-09",38.540001
"549","2010-07-12",38.580002
"550","2010-07-13",39.16
"551","2010-07-14",39.25
"552","2010-07-15",38.98
"553","2010-07-16",38.25
"554","2010-07-19",38.880001
"555","2010-07-20",39.599998
"556","2010-07-21",38.880001
"557","2010-07-22",39.599998
"558","2010-07-23",39.82
"559","2010-07-26",40.099998
"560","2010-07-27",39.700001
"561","2010-07-28",38.23
"562","2010-07-29",37.119999
"563","2010-07-30",37.549999
"564","2010-08-02",37.709999
"565","2010-08-03",37.630001
"566","2010-08-04",37.77
"567","2010-08-05",37.290001
"568","2010-08-06",36.869999
"569","2010-08-09",36.73
"570","2010-08-10",37.259998
"571","2010-08-11",36.849998
"572","2010-08-12",36.990002
"573","2010-08-13",36.84
"574","2010-08-16",36.82
"575","2010-08-17",36.77
"576","2010-08-18",36.919998
"577","2010-08-19",36.799999
"578","2010-08-20",36.759998
"579","2010-08-23",36.529999
"580","2010-08-24",36.900002
"581","2010-08-25",37.220001
"582","2010-08-26",37.07
"583","2010-08-27",37.380001
"584","2010-08-30",37
"585","2010-08-31",36.82
"586","2010-09-01",37.709999
"587","2010-09-02",38.049999
"588","2010-09-03",38.299999
"589","2010-09-07",38.189999
"590","2010-09-08",38.130001
"591","2010-09-09",35.59
"592","2010-09-10",34.73
"593","2010-09-13",34.860001
"594","2010-09-14",34.639999
"595","2010-09-15",35.599998
"596","2010-09-16",35.189999
"597","2010-09-17",35.310001
"598","2010-09-20",35.389999
"599","2010-09-21",34.799999
"600","2010-09-22",34.43
"601","2010-09-23",33.939999
"602","2010-09-24",34.950001
"603","2010-09-27",34.82
"604","2010-09-28",35.720001
"605","2010-09-29",35.380001
"606","2010-09-30",35.52
"607","2010-10-01",35.110001
"608","2010-10-04",34.639999
"609","2010-10-05",35.490002
"610","2010-10-06",35.080002
"611","2010-10-07",34.599998
"612","2010-10-08",34.73
"613","2010-10-11",34.880001
"614","2010-10-12",34.779999
"615","2010-10-13",35.34
"616","2010-10-14",35.029999
"617","2010-10-15",34.970001
"618","2010-10-18",34.360001
"619","2010-10-19",33.889999
"620","2010-10-20",35.110001
"621","2010-10-21",35.860001
"622","2010-10-22",35.889999
"623","2010-10-25",35.970001
"624","2010-10-26",35.689999
"625","2010-10-27",36.48
"626","2010-10-28",36.5
"627","2010-10-29",36.59
"628","2010-11-01",36.57
"629","2010-11-02",37.220001
"630","2010-11-03",37.049999
"631","2010-11-04",37.220001
"632","2010-11-05",37.150002
"633","2010-11-08",36.580002
"634","2010-11-09",36.09
"635","2010-11-10",36.540001
"636","2010-11-11",36.189999
"637","2010-11-12",36.18
"638","2010-11-15",36.57
"639","2010-11-16",36.43
"640","2010-11-17",36.419998
"641","2010-11-18",37.110001
"642","2010-11-19",37.98
"643","2010-11-22",38.080002
"644","2010-11-23",37.369999
"645","2010-11-24",37.66
"646","2010-11-26",37.290001
"647","2010-11-29",36.57
"648","2010-11-30",36.630001
"649","2010-12-01",37.060001
"650","2010-12-02",37.790001
"651","2010-12-03",37.639999
"652","2010-12-06",36.880001
"653","2010-12-07",36.73
"654","2010-12-08",36.59
"655","2010-12-09",37.630001
"656","2010-12-10",37.419998
"657","2010-12-13",37.040001
"658","2010-12-14",37.279999
"659","2010-12-15",37.25
"660","2010-12-16",37.110001
"661","2010-12-17",37.970001
"662","2010-12-20",37
"663","2010-12-21",36.830002
"664","2010-12-22",36.310001
"665","2010-12-23",36.240002
"666","2010-12-27",36.029999
"667","2010-12-28",36
"668","2010-12-29",35.799999
"669","2010-12-30",35.669998
"670","2010-12-31",35.16
"671","2011-01-03",35.389999
"672","2011-01-04",35.5
"673","2011-01-05",36.25
"674","2011-01-06",36.580002
"675","2011-01-07",35.439999
"676","2011-01-10",35.080002
"677","2011-01-11",35.630001
"678","2011-01-12",35.860001
"679","2011-01-13",35.75
"680","2011-01-14",35.549999
"681","2011-01-18",35.34
"682","2011-01-19",35.380001
"683","2011-01-20",35.02
"684","2011-01-21",35.18
"685","2011-01-24",34.939999
"686","2011-01-25",35.419998
"687","2011-01-26",35.369999
"688","2011-01-27",35.419998
"689","2011-01-28",34.84
"690","2011-01-31",35.43
"691","2011-02-01",35.349998
"692","2011-02-02",35.389999
"693","2011-02-03",35.27
"694","2011-02-04",35.639999
"695","2011-02-07",35.709999
"696","2011-02-08",35.259998
"697","2011-02-09",35.18
"698","2011-02-10",33.959999
"699","2011-02-11",33.959999
"700","2011-02-14",33.73
"701","2011-02-15",34
"702","2011-02-16",34.25
"703","2011-02-17",36.200001
"704","2011-02-18",36.41
"705","2011-02-22",35.799999
"706","2011-02-23",35.549999
"707","2011-02-24",35.84
"708","2011-02-25",36.43
"709","2011-02-28",36.060001
"710","2011-03-01",36.509998
"711","2011-03-02",36.419998
"712","2011-03-03",37.310001
"713","2011-03-04",37.41
"714","2011-03-07",37.349998
"715","2011-03-08",37.580002
"716","2011-03-09",37.970001
"717","2011-03-10",37.259998
"718","2011-03-11",37.470001
"719","2011-03-14",37.700001
"720","2011-03-15",37.419998
"721","2011-03-16",36.990002
"722","2011-03-17",37.259998
"723","2011-03-18",37.880001
"724","2011-03-21",37
"725","2011-03-22",37.380001
"726","2011-03-23",37.700001
"727","2011-03-24",37.880001
"728","2011-03-25",37.880001
"729","2011-03-28",37.310001
"730","2011-03-29",37.549999
"731","2011-03-30",37.41
"732","2011-03-31",37.16
"733","2011-04-01",37.509998
"734","2011-04-04",37.740002
"735","2011-04-05",37.41
"736","2011-04-06",37.57
"737","2011-04-07",37.650002
"738","2011-04-08",37.459999
"739","2011-04-11",38.150002
"740","2011-04-12",38.669998
"741","2011-04-13",38.549999
"742","2011-04-14",38.66
"743","2011-04-15",38.310001
"744","2011-04-18",38.540001
"745","2011-04-19",38.82
"746","2011-04-20",38.869999
"747","2011-04-21",39.07
"748","2011-04-25",38.75
"749","2011-04-26",38.630001
"750","2011-04-27",40.060001
"751","2011-04-28",39.619999
"752","2011-04-29",39.200001
"753","2011-05-02",39.389999
"754","2011-05-03",39.720001
"755","2011-05-04",39.209999
"756","2011-05-05",39.279999
"757","2011-05-06",39.279999
"758","2011-05-09",39.380001
"759","2011-05-10",39.650002
"760","2011-05-11",40.75
"761","2011-05-12",41.419998
"762","2011-05-13",41.779999
"763","2011-05-16",41.860001
"764","2011-05-17",42.220001
"765","2011-05-18",41.639999
"766","2011-05-19",42.279999
"767","2011-05-20",42.099998
"768","2011-05-23",41.900002
"769","2011-05-24",41.91
"770","2011-05-25",41.439999
"771","2011-05-26",41.560001
"772","2011-05-27",41.060001
"773","2011-05-31",41.200001
"774","2011-06-01",40.939999
"775","2011-06-02",40.759998
"776","2011-06-03",40.299999
"777","2011-06-06",40.07
"778","2011-06-07",40.169998
"779","2011-06-08",39.740002
"780","2011-06-09",39.91
"781","2011-06-10",40.310001
"782","2011-06-13",40.77
"783","2011-06-14",41.119999
"784","2011-06-15",40.720001
"785","2011-06-16",40.68
"786","2011-06-17",40.540001
"787","2011-06-20",40.900002
"788","2011-06-21",40.810001
"789","2011-06-22",40.439999
"790","2011-06-23",40.040001
"791","2011-06-24",39.889999
"792","2011-06-27",40.549999
"793","2011-06-28",40.779999
"794","2011-06-29",41.41
"795","2011-06-30",41.93
"796","2011-07-01",42.150002
"797","2011-07-05",42.740002
"798","2011-07-06",42.810001
"799","2011-07-07",41.650002
"800","2011-07-08",41.919998
"801","2011-07-11",41.259998
"802","2011-07-12",41.459999
"803","2011-07-13",41.470001
"804","2011-07-14",40.869999
"805","2011-07-15",40.830002
"806","2011-07-18",39.77
"807","2011-07-19",40.779999
"808","2011-07-20",40.77
"809","2011-07-21",40.490002
"810","2011-07-22",40.360001
"811","2011-07-25",39.720001
"812","2011-07-26",39.639999
"813","2011-07-27",38.630001
"814","2011-07-28",38.25
"815","2011-07-29",37.759998
"816","2011-08-01",37.57
"817","2011-08-02",37.310001
"818","2011-08-03",37.889999
"819","2011-08-04",36.580002
"820","2011-08-05",37.439999
"821","2011-08-08",35.560001
"822","2011-08-09",36.220001
"823","2011-08-10",35.009998
"824","2011-08-11",36.630001
"825","2011-08-12",37.43
"826","2011-08-15",37.049999
"827","2011-08-16",36.889999
"828","2011-08-17",37.18
"829","2011-08-18",36.27
"830","2011-08-19",35.740002
"831","2011-08-22",35.830002
"832","2011-08-23",36.419998
"833","2011-08-24",36.09
"834","2011-08-25",35.59
"835","2011-08-26",36.57
"836","2011-08-29",37.84
"837","2011-08-30",38.07
"838","2011-08-31",38.48
"839","2011-09-01",38.23
"840","2011-09-02",37.73
"841","2011-09-06",37.43
"842","2011-09-07",37.59
"843","2011-09-08",37.349998
"844","2011-09-09",36.849998
"845","2011-09-12",36.830002
"846","2011-09-13",37.560001
"847","2011-09-14",38.009998
"848","2011-09-15",37.939999
"849","2011-09-16",38.43
"850","2011-09-19",37.91
"851","2011-09-20",38.200001
"852","2011-09-21",37.369999
"853","2011-09-22",37.560001
"854","2011-09-23",36.970001
"855","2011-09-26",37.23
"856","2011-09-27",37.200001
"857","2011-09-28",36.509998
"858","2011-09-29",38.16
"859","2011-09-30",38.779999
"860","2011-10-03",37.240002
"861","2011-10-04",37.459999
"862","2011-10-05",37.02
"863","2011-10-06",37.810001
"864","2011-10-07",38.470001
"865","2011-10-10",39.240002
"866","2011-10-11",38.939999
"867","2011-10-12",39.720001
"868","2011-10-13",39.700001
"869","2011-10-14",39.799999
"870","2011-10-17",39.220001
"871","2011-10-18",39.48
"872","2011-10-19",39.220001
"873","2011-10-20",39.439999
"874","2011-10-21",40.080002
"875","2011-10-24",40.119999
"876","2011-10-25",39.34
"877","2011-10-26",37.91
"878","2011-10-27",36.849998
"879","2011-10-28",37.389999
"880","2011-10-31",37.450001
"881","2011-11-01",36.599998
"882","2011-11-02",37.09
"883","2011-11-03",37.720001
"884","2011-11-04",37.130001
"885","2011-11-07",37.400002
"886","2011-11-08",37.080002
"887","2011-11-09",36.490002
"888","2011-11-10",37.400002
"889","2011-11-11",37.189999
"890","2011-11-14",36.529999
"891","2011-11-15",36.720001
"892","2011-11-16",36.07
"893","2011-11-17",35.790001
"894","2011-11-18",36.720001
"895","2011-11-21",35.830002
"896","2011-11-22",35.68
"897","2011-11-23",34.779999
"898","2011-11-25",34.959999
"899","2011-11-28",35.700001
"900","2011-11-29",35.57
"901","2011-11-30",36.529999
"902","2011-12-01",36.639999
"903","2011-12-02",36.689999
"904","2011-12-05",37.700001
"905","2011-12-06",37.560001
"906","2011-12-07",37.73
"907","2011-12-08",37.919998
"908","2011-12-09",37.82
"909","2011-12-12",37.779999
"910","2011-12-13",37.66
"911","2011-12-14",37.779999
"912","2011-12-15",38.200001
"913","2011-12-16",38.810001
"914","2011-12-19",38.529999
"915","2011-12-20",39.240002
"916","2011-12-21",39.32
"917","2011-12-22",39.279999
"918","2011-12-23",39.830002
"919","2011-12-27",39.880001
"920","2011-12-28",39.41
"921","2011-12-29",39.91
"922","2011-12-30",39.48
"923","2012-01-03",38.34
"924","2012-01-04",38.549999
"925","2012-01-05",38.790001
"926","2012-01-06",38.52
"927","2012-01-09",38.52
"928","2012-01-10",38.619999
"929","2012-01-11",38.150002
"930","2012-01-12",37.959999
"931","2012-01-13",37.82
"932","2012-01-17",37.630001
"933","2012-01-18",37.720001
"934","2012-01-19",37.330002
"935","2012-01-20",37.669998
"936","2012-01-23",38.09
"937","2012-01-24",37.799999
"938","2012-01-25",38.759998
"939","2012-01-26",39.080002
"940","2012-01-27",38.709999
"941","2012-01-30",38.369999
"942","2012-01-31",38.82
"943","2012-02-01",39.049999
"944","2012-02-02",39.080002
"945","2012-02-03",38.650002
"946","2012-02-06",38.330002
"947","2012-02-07",38.459999
"948","2012-02-08",38.18
"949","2012-02-09",38.130001
"950","2012-02-10",38.509998
"951","2012-02-13",38.639999
"952","2012-02-14",39.110001
"953","2012-02-15",39.900002
"954","2012-02-16",40
"955","2012-02-17",39.549999
"956","2012-02-21",39.209999
"957","2012-02-22",38.880001
"958","2012-02-23",38.869999
"959","2012-02-24",38.59
"960","2012-02-27",38.41
"961","2012-02-28",38.119999
"962","2012-02-29",38.049999
