"","date","LYV"
"237","2007-12-10",14.36
"238","2007-12-11",14.21
"239","2007-12-12",14.83
"240","2007-12-13",14.76
"241","2007-12-14",14.02
"242","2007-12-17",13.58
"243","2007-12-18",13.3
"244","2007-12-19",14.02
"245","2007-12-20",14.12
"246","2007-12-21",15.45
"247","2007-12-24",14.83
"248","2007-12-26",15.4
"249","2007-12-27",14.54
"250","2007-12-28",14.67
"251","2007-12-31",14.52
"252","2008-01-02",14.13
"253","2008-01-03",14.36
"254","2008-01-04",13.72
"255","2008-01-07",14.18
"256","2008-01-08",14.03
"257","2008-01-09",13.42
"258","2008-01-10",13.36
"259","2008-01-11",13.42
"260","2008-01-14",12.76
"261","2008-01-15",12.59
"262","2008-01-16",12.85
"263","2008-01-17",11.88
"264","2008-01-18",10.87
"265","2008-01-22",9.82
"266","2008-01-23",9.62
"267","2008-01-24",10.25
"268","2008-01-25",10.02
"269","2008-01-28",10.25
"270","2008-01-29",10.3
"271","2008-01-30",10.49
"272","2008-01-31",10.9
"273","2008-02-01",11.52
"274","2008-02-04",11.75
"275","2008-02-05",10.94
"276","2008-02-06",10.65
"277","2008-02-07",10.66
"278","2008-02-08",10.5
"279","2008-02-11",10.46
"280","2008-02-12",11.25
"281","2008-02-13",11.74
"282","2008-02-14",11.25
"283","2008-02-15",11.28
"284","2008-02-19",11.17
"285","2008-02-20",11.62
"286","2008-02-21",11.13
"287","2008-02-22",11.2
"288","2008-02-25",11.51
"289","2008-02-26",12
"290","2008-02-27",12.07
"291","2008-02-28",12.2
"292","2008-02-29",11.87
"293","2008-03-03",11.54
"294","2008-03-04",11.56
"295","2008-03-05",11.96
"296","2008-03-06",11.47
"297","2008-03-07",11.51
"298","2008-03-10",10.97
"299","2008-03-11",11.01
"300","2008-03-12",10.63
"301","2008-03-13",11.17
"302","2008-03-14",10.48
"303","2008-03-17",9.83
"304","2008-03-18",10.77
"305","2008-03-19",10.62
"306","2008-03-20",11
"307","2008-03-24",11.81
"308","2008-03-25",12.14
"309","2008-03-26",11.98
"310","2008-03-27",11.93
"311","2008-03-28",11.83
"312","2008-03-31",12.13
"313","2008-04-01",12.81
"314","2008-04-02",12.7
"315","2008-04-03",13.04
"316","2008-04-04",13.11
"317","2008-04-07",13.44
"318","2008-04-08",13.17
"319","2008-04-09",12.5
"320","2008-04-10",13.29
"321","2008-04-11",12.77
"322","2008-04-14",12.47
"323","2008-04-15",12.33
"324","2008-04-16",13.16
"325","2008-04-17",13.06
"326","2008-04-18",13.5
"327","2008-04-21",13.51
"328","2008-04-22",13.52
"329","2008-04-23",13.65
"330","2008-04-24",13.91
"331","2008-04-25",13.9
"332","2008-04-28",13.76
"333","2008-04-29",13.73
"334","2008-04-30",13.79
"335","2008-05-01",14.4
"336","2008-05-02",14.39
"337","2008-05-05",13.94
"338","2008-05-06",14.17
"339","2008-05-07",14
"340","2008-05-08",14.11
"341","2008-05-09",13.5
"342","2008-05-12",14.21
"343","2008-05-13",15.12
"344","2008-05-14",15.2
"345","2008-05-15",15.84
"346","2008-05-16",15.52
"347","2008-05-19",15.28
"348","2008-05-20",15.11
"349","2008-05-21",14.89
"350","2008-05-22",14.68
"351","2008-05-23",14.5
"352","2008-05-27",14.58
"353","2008-05-28",15.01
"354","2008-05-29",15.6
"355","2008-05-30",15.15
"356","2008-06-02",14.62
"357","2008-06-03",14.48
"358","2008-06-04",14.38
"359","2008-06-05",14.71
"360","2008-06-06",14.09
"361","2008-06-09",13.34
"362","2008-06-10",13.53
"363","2008-06-11",12.98
"364","2008-06-12",12.87
"365","2008-06-13",13.1
"366","2008-06-16",13.43
"367","2008-06-17",13.35
"368","2008-06-18",12.66
"369","2008-06-19",13
"370","2008-06-20",11.73
"371","2008-06-23",11.27
"372","2008-06-24",11.19
"373","2008-06-25",11
"374","2008-06-26",10.61
"375","2008-06-27",10.49
"376","2008-06-30",10.58
"377","2008-07-01",10.37
"378","2008-07-02",10.01
"379","2008-07-03",9.93
"380","2008-07-07",9.89
"381","2008-07-08",10.69
"382","2008-07-09",10.16
"383","2008-07-10",10.04
"384","2008-07-11",10.52
"385","2008-07-14",10.39
"386","2008-07-15",10.3
"387","2008-07-16",10.92
"388","2008-07-17",11.46
"389","2008-07-18",11.24
"390","2008-07-21",11.38
"391","2008-07-22",12.05
"392","2008-07-23",12.71
"393","2008-07-24",12.42
"394","2008-07-25",12.67
"395","2008-07-28",11.81
"396","2008-07-29",12.72
"397","2008-07-30",12.35
"398","2008-07-31",12.62
"399","2008-08-01",12.26
"400","2008-08-04",12.21
"401","2008-08-05",13.16
"402","2008-08-06",13.17
"403","2008-08-07",12.62
"404","2008-08-08",16.15
"405","2008-08-11",16.35
"406","2008-08-12",16.379999
"407","2008-08-13",16.26
"408","2008-08-14",16.92
"409","2008-08-15",17.48
"410","2008-08-18",17.120001
"411","2008-08-19",16.889999
"412","2008-08-20",17
"413","2008-08-21",16.09
"414","2008-08-22",16
"415","2008-08-25",15.79
"416","2008-08-26",15.67
"417","2008-08-27",15.88
"418","2008-08-28",16.4
"419","2008-08-29",16.049999
"420","2008-09-02",16.030001
"421","2008-09-03",16.17
"422","2008-09-04",15.58
"423","2008-09-05",15.97
"424","2008-09-08",16.17
"425","2008-09-09",15.24
"426","2008-09-10",15.87
"427","2008-09-11",16.9
"428","2008-09-12",16.42
"429","2008-09-15",14.9
"430","2008-09-16",14.9
"431","2008-09-17",13.39
"432","2008-09-18",16.209999
"433","2008-09-19",16.59
"434","2008-09-22",15.75
"435","2008-09-23",16.01
"436","2008-09-24",15.97
"437","2008-09-25",16.5
"438","2008-09-26",16.709999
"439","2008-09-29",15.23
"440","2008-09-30",16.27
"441","2008-10-01",16.49
"442","2008-10-02",15.34
"443","2008-10-03",14.33
"444","2008-10-06",13.83
"445","2008-10-07",13.22
"446","2008-10-08",12.81
"447","2008-10-09",11.74
"448","2008-10-10",12.33
"449","2008-10-13",13.16
"450","2008-10-14",13.32
"451","2008-10-15",11.43
"452","2008-10-16",12.41
"453","2008-10-17",11.93
"454","2008-10-20",11.54
"455","2008-10-21",11.23
"456","2008-10-22",10.1
"457","2008-10-23",9.3
"458","2008-10-24",8.45
"459","2008-10-27",7.51
"460","2008-10-28",8.31
"461","2008-10-29",8.76
"462","2008-10-30",10.04
"463","2008-10-31",11.25
"464","2008-11-03",10.65
"465","2008-11-04",11.13
"466","2008-11-05",10.04
"467","2008-11-06",10.09
"468","2008-11-07",8.89
"469","2008-11-10",8.67
"470","2008-11-11",8.05
"471","2008-11-12",5.85
"472","2008-11-13",5.75
"473","2008-11-14",5.5
"474","2008-11-17",4.93
"475","2008-11-18",4.73
"476","2008-11-19",3.99
"477","2008-11-20",3.45
"478","2008-11-21",3.06
"479","2008-11-24",3.48
"480","2008-11-25",3.76
"481","2008-11-26",4.98
"482","2008-11-28",4.89
"483","2008-12-01",3.84
"484","2008-12-02",3.81
"485","2008-12-03",4.18
"486","2008-12-04",4.1
"487","2008-12-05",4.03
"488","2008-12-08",3.93
"489","2008-12-09",3.62
"490","2008-12-10",3.83
"491","2008-12-11",3.71
"492","2008-12-12",3.83
"493","2008-12-15",3.65
"494","2008-12-16",3.8
"495","2008-12-17",3.91
"496","2008-12-18",4.01
"497","2008-12-19",4.3
"498","2008-12-22",3.99
"499","2008-12-23",4.02
"500","2008-12-24",4.55
"501","2008-12-26",4.39
"502","2008-12-29",4.38
"503","2008-12-30",4.95
"504","2008-12-31",5.74
"505","2009-01-02",5.6
"506","2009-01-05",5.39
"507","2009-01-06",5.64
"508","2009-01-07",5.41
"509","2009-01-08",6.27
"510","2009-01-09",5.77
"511","2009-01-12",5.55
"512","2009-01-13",5.5
"513","2009-01-14",5.02
"514","2009-01-15",5.11
"515","2009-01-16",5.22
"516","2009-01-20",4.85
"517","2009-01-21",5.17
"518","2009-01-22",5.36
"519","2009-01-23",5.51
"520","2009-01-26",5.72
"521","2009-01-27",6.08
"522","2009-01-28",6.43
"523","2009-01-29",5.54
"524","2009-01-30",5.23
"525","2009-02-02",5.25
"526","2009-02-03",4.99
"527","2009-02-04",5.22
"528","2009-02-05",5.23
"529","2009-02-06",5.3
"530","2009-02-09",5.29
"531","2009-02-10",4.82
"532","2009-02-11",3.99
"533","2009-02-12",3.85
"534","2009-02-13",3.53
"535","2009-02-17",3.6
"536","2009-02-18",3.4
"537","2009-02-19",3.34
"538","2009-02-20",3.36
"539","2009-02-23",3.21
"540","2009-02-24",3.66
"541","2009-02-25",3.47
"542","2009-02-26",3.42
"543","2009-02-27",3.51
"544","2009-03-02",3.17
"545","2009-03-03",2.73
"546","2009-03-04",3.13
"547","2009-03-05",2.98
"548","2009-03-06",2.89
"549","2009-03-09",2.74
"550","2009-03-10",2.71
"551","2009-03-11",2.58
"552","2009-03-12",2.81
"553","2009-03-13",2.85
"554","2009-03-16",2.63
"555","2009-03-17",2.75
"556","2009-03-18",2.86
"557","2009-03-19",2.92
"558","2009-03-20",2.52
"559","2009-03-23",2.95
"560","2009-03-24",2.88
"561","2009-03-25",3.07
"562","2009-03-26",3.08
"563","2009-03-27",2.98
"564","2009-03-30",2.8
"565","2009-03-31",2.67
"566","2009-04-01",2.81
"567","2009-04-02",3.01
"568","2009-04-03",3.05
"569","2009-04-06",2.89
"570","2009-04-07",2.76
"571","2009-04-08",2.76
"572","2009-04-09",2.97
"573","2009-04-13",2.92
"574","2009-04-14",2.9
"575","2009-04-15",3.08
"576","2009-04-16",3.48
"577","2009-04-17",3.94
"578","2009-04-20",3.58
"579","2009-04-21",3.82
"580","2009-04-22",4.21
"581","2009-04-23",4.06
"582","2009-04-24",4.15
"583","2009-04-27",3.93
"584","2009-04-28",3.79
"585","2009-04-29",4.06
"586","2009-04-30",3.91
"587","2009-05-01",4.4
"588","2009-05-04",5.08
"589","2009-05-05",5.41
"590","2009-05-06",5.51
"591","2009-05-07",5.14
"592","2009-05-08",5.19
"593","2009-05-11",4.97
"594","2009-05-12",5.07
"595","2009-05-13",4.7
"596","2009-05-14",4.91
"597","2009-05-15",4.9
"598","2009-05-18",5.21
"599","2009-05-19",5.16
"600","2009-05-20",5.17
"601","2009-05-21",5.39
"602","2009-05-22",5.36
"603","2009-05-26",5.8
"604","2009-05-27",5.5
"605","2009-05-28",5.57
"606","2009-05-29",5.72
"607","2009-06-01",5.93
"608","2009-06-02",5.83
"609","2009-06-03",5.52
"610","2009-06-04",5.49
"611","2009-06-05",5.66
"612","2009-06-08",5.48
"613","2009-06-09",5.5
"614","2009-06-10",5.46
"615","2009-06-11",5.51
"616","2009-06-12",5.67
"617","2009-06-15",5.48
"618","2009-06-16",5.37
"619","2009-06-17",5.22
"620","2009-06-18",5.37
"621","2009-06-19",5.29
"622","2009-06-22",4.76
"623","2009-06-23",4.65
"624","2009-06-24",4.56
"625","2009-06-25",4.7
"626","2009-06-26",4.98
"627","2009-06-29",4.88
"628","2009-06-30",4.86
"629","2009-07-01",5.05
"630","2009-07-02",4.4
"631","2009-07-06",4.3
"632","2009-07-07",4.24
"633","2009-07-08",4.18
"634","2009-07-09",4.08
"635","2009-07-10",4.19
"636","2009-07-13",4.47
"637","2009-07-14",4.65
"638","2009-07-15",5.11
"639","2009-07-16",5.21
"640","2009-07-17",5.33
"641","2009-07-20",5.74
"642","2009-07-21",5.52
"643","2009-07-22",5.58
"644","2009-07-23",5.79
"645","2009-07-24",5.94
"646","2009-07-27",5.72
"647","2009-07-28",5.68
"648","2009-07-29",5.75
"649","2009-07-30",5.97
"650","2009-07-31",5.84
"651","2009-08-03",6.02
"652","2009-08-04",6.08
"653","2009-08-05",6.09
"654","2009-08-06",6.08
"655","2009-08-07",5.92
"656","2009-08-10",6.09
"657","2009-08-11",6.5
"658","2009-08-12",6.81
"659","2009-08-13",6.59
"660","2009-08-14",6.12
"661","2009-08-17",5.83
"662","2009-08-18",6.01
"663","2009-08-19",6.26
"664","2009-08-20",6.34
"665","2009-08-21",6.62
"666","2009-08-24",6.83
"667","2009-08-25",6.8
"668","2009-08-26",6.75
"669","2009-08-27",7.06
"670","2009-08-28",7.06
"671","2009-08-31",7.03
"672","2009-09-01",6.66
"673","2009-09-02",6.78
"674","2009-09-03",7.04
"675","2009-09-04",7.09
"676","2009-09-08",7.15
"677","2009-09-09",7.39
"678","2009-09-10",7.5
"679","2009-09-11",7.81
"680","2009-09-14",8.09
"681","2009-09-15",8.31
"682","2009-09-16",8.62
"683","2009-09-17",8.65
"684","2009-09-18",8.6
"685","2009-09-21",8.5
"686","2009-09-22",8.62
"687","2009-09-23",8.54
"688","2009-09-24",8.2
"689","2009-09-25",8.05
"690","2009-09-28",8.27
"691","2009-09-29",8.35
"692","2009-09-30",8.19
"693","2009-10-01",7.6
"694","2009-10-02",7.7
"695","2009-10-05",8.27
"696","2009-10-06",8.44
"697","2009-10-07",8.62
"698","2009-10-08",8.14
"699","2009-10-09",8.25
"700","2009-10-12",8.3
"701","2009-10-13",8.32
"702","2009-10-14",8.16
"703","2009-10-15",7.96
"704","2009-10-16",7.87
"705","2009-10-19",7.82
"706","2009-10-20",7.66
"707","2009-10-21",7.43
"708","2009-10-22",7.73
"709","2009-10-23",7.38
"710","2009-10-26",7.19
"711","2009-10-27",7.21
"712","2009-10-28",6.78
"713","2009-10-29",6.95
"714","2009-10-30",6.66
"715","2009-11-02",6.68
"716","2009-11-03",6.89
"717","2009-11-04",6.75
"718","2009-11-05",7.12
"719","2009-11-06",6.99
"720","2009-11-09",7.32
"721","2009-11-10",7.91
"722","2009-11-11",7.95
"723","2009-11-12",7.69
"724","2009-11-13",7.71
"725","2009-11-16",7.94
"726","2009-11-17",7.97
"727","2009-11-18",7.78
"728","2009-11-19",7.45
"729","2009-11-20",7.37
"730","2009-11-23",7.7
"731","2009-11-24",7.57
"732","2009-11-25",7.31
"733","2009-11-27",7.21
"734","2009-11-30",7.16
"735","2009-12-01",7.27
"736","2009-12-02",7.41
"737","2009-12-03",7.18
"738","2009-12-04",7.45
"739","2009-12-07",7.72
"740","2009-12-08",7.63
"741","2009-12-09",7.57
"742","2009-12-10",7.62
"743","2009-12-11",7.93
"744","2009-12-14",8.09
"745","2009-12-15",7.95
"746","2009-12-16",8.14
"747","2009-12-17",8.08
"748","2009-12-18",8.23
"749","2009-12-21",8.15
"750","2009-12-22",8.58
"751","2009-12-23",8.9
"752","2009-12-24",8.83
"753","2009-12-28",8.83
"754","2009-12-29",8.76
"755","2009-12-30",8.66
"756","2009-12-31",8.51
"757","2010-01-04",9.12
"758","2010-01-05",9.35
"759","2010-01-06",9.95
"760","2010-01-07",9.7
"761","2010-01-08",9.64
"762","2010-01-11",9.35
"763","2010-01-12",9.19
"764","2010-01-13",9.26
"765","2010-01-14",9.39
"766","2010-01-15",9.32
"767","2010-01-19",9.38
"768","2010-01-20",9.25
"769","2010-01-21",9.2
"770","2010-01-22",9.16
"771","2010-01-25",10.51
"772","2010-01-26",12.15
"773","2010-01-27",11.89
"774","2010-01-28",11.49
"775","2010-01-29",11.47
"776","2010-02-01",11.53
"777","2010-02-02",11.49
"778","2010-02-03",11.89
"779","2010-02-04",11.66
"780","2010-02-05",11.91
"781","2010-02-08",11.63
"782","2010-02-09",11.87
"783","2010-02-10",11.5
"784","2010-02-11",11.58
"785","2010-02-12",11.92
"786","2010-02-16",11.9
"787","2010-02-17",11.91
"788","2010-02-18",12.15
"789","2010-02-19",12.29
"790","2010-02-22",12.61
"791","2010-02-23",12.54
"792","2010-02-24",12.51
"793","2010-02-25",12.58
"794","2010-02-26",12.99
"795","2010-03-01",12.69
"796","2010-03-02",13.03
"797","2010-03-03",13.44
"798","2010-03-04",13.2
"799","2010-03-05",13.84
"800","2010-03-08",14.25
"801","2010-03-09",14.14
"802","2010-03-10",14.09
"803","2010-03-11",14.1
"804","2010-03-12",13.99
"805","2010-03-15",13.6
"806","2010-03-16",13.72
"807","2010-03-17",13.76
"808","2010-03-18",13.67
"809","2010-03-19",13.07
"810","2010-03-22",13.6
"811","2010-03-23",13.63
"812","2010-03-24",13.54
"813","2010-03-25",13.67
"814","2010-03-26",13.73
"815","2010-03-29",14.37
"816","2010-03-30",14.51
"817","2010-03-31",14.5
"818","2010-04-01",14.42
"819","2010-04-05",15.2
"820","2010-04-06",15.46
"821","2010-04-07",15.59
"822","2010-04-08",15.56
"823","2010-04-09",15.8
"824","2010-04-12",15.72
"825","2010-04-13",16.01
"826","2010-04-14",16.16
"827","2010-04-15",15.98
"828","2010-04-16",15.39
"829","2010-04-19",15.15
"830","2010-04-20",15.54
"831","2010-04-21",15.62
"832","2010-04-22",16.07
"833","2010-04-23",16.290001
"834","2010-04-26",16.700001
"835","2010-04-27",15.85
"836","2010-04-28",15.94
"837","2010-04-29",16.18
"838","2010-04-30",15.69
"839","2010-05-03",15.97
"840","2010-05-04",14.95
"841","2010-05-05",14.55
"842","2010-05-06",14.14
"843","2010-05-07",13.8
"844","2010-05-10",14.82
"845","2010-05-11",14.33
"846","2010-05-12",14.56
"847","2010-05-13",14.05
"848","2010-05-14",13.45
"849","2010-05-17",13.43
"850","2010-05-18",13
"851","2010-05-19",12.8
"852","2010-05-20",12
"853","2010-05-21",12.63
"854","2010-05-24",12.01
"855","2010-05-25",12.11
"856","2010-05-26",11.64
"857","2010-05-27",12.21
"858","2010-05-28",12.23
"859","2010-06-01",11.69
"860","2010-06-02",11.83
"861","2010-06-03",11.99
"862","2010-06-04",11.23
"863","2010-06-07",10.79
"864","2010-06-08",10.85
"865","2010-06-09",10.88
"866","2010-06-10",11.3
"867","2010-06-11",11.59
"868","2010-06-14",11.81
"869","2010-06-15",12.35
"870","2010-06-16",12.17
"871","2010-06-17",12.2
"872","2010-06-18",12
"873","2010-06-21",11.31
"874","2010-06-22",10.86
"875","2010-06-23",11.01
"876","2010-06-24",10.73
"877","2010-06-25",11.04
"878","2010-06-28",11.14
"879","2010-06-29",10.68
"880","2010-06-30",10.45
"881","2010-07-01",10.49
"882","2010-07-02",10.26
"883","2010-07-06",10.11
"884","2010-07-07",10.65
"885","2010-07-08",10.98
"886","2010-07-09",11.38
"887","2010-07-12",11.22
"888","2010-07-13",11.27
"889","2010-07-14",11.43
"890","2010-07-15",10.19
"891","2010-07-16",8.99
"892","2010-07-19",8.83
"893","2010-07-20",9.06
"894","2010-07-21",8.86
"895","2010-07-22",9.2
"896","2010-07-23",9.58
"897","2010-07-26",9.66
"898","2010-07-27",9.61
"899","2010-07-28",9.36
"900","2010-07-29",9.3
"901","2010-07-30",9.23
"902","2010-08-02",9.68
"903","2010-08-03",9.59
"904","2010-08-04",9.72
"905","2010-08-05",9.46
"906","2010-08-06",9.1
"907","2010-08-09",9.32
"908","2010-08-10",9.37
"909","2010-08-11",9.02
"910","2010-08-12",8.59
"911","2010-08-13",8.43
"912","2010-08-16",8.61
"913","2010-08-17",8.79
"914","2010-08-18",9.09
"915","2010-08-19",8.69
"916","2010-08-20",8.8
"917","2010-08-23",8.66
"918","2010-08-24",8.43
"919","2010-08-25",8.62
"920","2010-08-26",8.52
"921","2010-08-27",9.03
"922","2010-08-30",8.6
"923","2010-08-31",8.64
"924","2010-09-01",9.26
"925","2010-09-02",9.65
"926","2010-09-03",9.83
"927","2010-09-07",9.15
"928","2010-09-08",9.38
"929","2010-09-09",9.23
"930","2010-09-10",9.34
"931","2010-09-13",9.86
"932","2010-09-14",9.73
"933","2010-09-15",9.68
"934","2010-09-16",9.66
"935","2010-09-17",9.65
"936","2010-09-20",10.22
"937","2010-09-21",9.98
"938","2010-09-22",9.9
"939","2010-09-23",9.46
"940","2010-09-24",9.79
"941","2010-09-27",9.84
"942","2010-09-28",9.85
"943","2010-09-29",9.96
"944","2010-09-30",9.88
"945","2010-10-01",9.91
"946","2010-10-04",9.53
"947","2010-10-05",9.74
"948","2010-10-06",9.37
"949","2010-10-07",9.48
"950","2010-10-08",9.64
"951","2010-10-11",9.5
"952","2010-10-12",9.41
"953","2010-10-13",9.52
"954","2010-10-14",9.33
"955","2010-10-15",9.77
"956","2010-10-18",9.82
"957","2010-10-19",9.66
"958","2010-10-20",9.53
"959","2010-10-21",9.54
"960","2010-10-22",9.63
"961","2010-10-25",9.55
"962","2010-10-26",9.75
"963","2010-10-27",9.65
"964","2010-10-28",9.64
"965","2010-10-29",9.49
"966","2010-11-01",9.6
"967","2010-11-02",9.71
"968","2010-11-03",9.68
"969","2010-11-04",9.81
"970","2010-11-05",9.81
"971","2010-11-08",9.7
"972","2010-11-09",9.75
"973","2010-11-10",10.07
"974","2010-11-11",10.08
"975","2010-11-12",10.01
"976","2010-11-15",10.18
"977","2010-11-16",10.01
"978","2010-11-17",9.96
"979","2010-11-18",10.41
"980","2010-11-19",10.51
"981","2010-11-22",10.8
"982","2010-11-23",10.45
"983","2010-11-24",10.93
"984","2010-11-26",10.9
"985","2010-11-29",10.73
"986","2010-11-30",10.76
"987","2010-12-01",10.9
"988","2010-12-02",11.27
"989","2010-12-03",11.42
"990","2010-12-06",11.61
"991","2010-12-07",11.57
"992","2010-12-08",11.48
