"","date","XHR"
"74","2015-05-20",22.639999
"75","2015-05-21",22.540001
"76","2015-05-22",22.719999
"77","2015-05-26",22.57
"78","2015-05-27",22.639999
"79","2015-05-28",22.370001
"80","2015-05-29",22.559999
"81","2015-06-01",22.76
"82","2015-06-02",22.540001
"83","2015-06-03",22.450001
"84","2015-06-04",22.440001
"85","2015-06-05",22.610001
"86","2015-06-08",22.700001
"87","2015-06-09",23.059999
"88","2015-06-10",23.219999
"89","2015-06-11",22.85
"90","2015-06-12",23.030001
"91","2015-06-15",23.42
"92","2015-06-16",23.67
"93","2015-06-17",23.85
"94","2015-06-18",23.85
"95","2015-06-19",24.33
"96","2015-06-22",23.879999
"97","2015-06-23",23.77
"98","2015-06-24",23.6
"99","2015-06-25",22.83
"100","2015-06-26",22.67
"101","2015-06-29",21.620001
"102","2015-06-30",21.74
"103","2015-07-01",21.950001
"104","2015-07-02",21.860001
"105","2015-07-06",21.92
"106","2015-07-07",21.91
"107","2015-07-08",21.75
"108","2015-07-09",21.700001
"109","2015-07-10",22.030001
"110","2015-07-13",22.07
"111","2015-07-14",22.27
"112","2015-07-15",22.299999
"113","2015-07-16",22.5
"114","2015-07-17",22.389999
"115","2015-07-20",22.18
"116","2015-07-21",22.09
"117","2015-07-22",22.07
"118","2015-07-23",21.040001
"119","2015-07-24",20.799999
"120","2015-07-27",20.83
"121","2015-07-28",20.74
"122","2015-07-29",20.9
"123","2015-07-30",20.610001
"124","2015-07-31",20.73
"125","2015-08-03",20.709999
"126","2015-08-04",20.48
"127","2015-08-05",20.09
"128","2015-08-06",19.92
"129","2015-08-07",19.85
"130","2015-08-10",19.709999
"131","2015-08-11",20.09
"132","2015-08-12",20.059999
"133","2015-08-13",19.549999
"134","2015-08-14",19.85
"135","2015-08-17",20
"136","2015-08-18",20.32
"137","2015-08-19",19.84
"138","2015-08-20",19.43
"139","2015-08-21",19.190001
"140","2015-08-24",18.559999
"141","2015-08-25",18.16
"142","2015-08-26",18.700001
"143","2015-08-27",19.01
"144","2015-08-28",18.959999
"145","2015-08-31",18.5
"146","2015-09-01",18.08
"147","2015-09-02",18.41
"148","2015-09-03",18.4
"149","2015-09-04",18.01
"150","2015-09-08",18.629999
"151","2015-09-09",18.299999
"152","2015-09-10",18.700001
"153","2015-09-11",19.15
"154","2015-09-14",19.1
"155","2015-09-15",19.01
"156","2015-09-16",19.530001
"157","2015-09-17",19.41
"158","2015-09-18",19.09
"159","2015-09-21",19
"160","2015-09-22",18.26
"161","2015-09-23",18.41
"162","2015-09-24",18.27
"163","2015-09-25",18.190001
"164","2015-09-28",17.690001
"165","2015-09-29",17.35
"166","2015-09-30",17.459999
"167","2015-10-01",17.559999
"168","2015-10-02",17.809999
"169","2015-10-05",18.290001
"170","2015-10-06",18.17
"171","2015-10-07",18.690001
"172","2015-10-08",18.950001
"173","2015-10-09",18.58
"174","2015-10-12",18.629999
"175","2015-10-13",18.469999
"176","2015-10-14",18.280001
"177","2015-10-15",18.49
"178","2015-10-16",18.57
"179","2015-10-19",18.82
"180","2015-10-20",18.889999
"181","2015-10-21",18.26
"182","2015-10-22",18.73
"183","2015-10-23",18.110001
"184","2015-10-26",17.73
"185","2015-10-27",17.299999
"186","2015-10-28",17.82
"187","2015-10-29",17.610001
"188","2015-10-30",17.34
"189","2015-11-02",17.809999
"190","2015-11-03",17.65
"191","2015-11-04",17.379999
"192","2015-11-05",17.629999
"193","2015-11-06",17.43
"194","2015-11-09",16.91
"195","2015-11-10",17.4
"196","2015-11-11",17.360001
"197","2015-11-12",17.24
"198","2015-11-13",16.969999
"199","2015-11-16",16.860001
"200","2015-11-17",16.690001
"201","2015-11-18",16.530001
"202","2015-11-19",16.23
"203","2015-11-20",15.96
"204","2015-11-23",16.42
"205","2015-11-24",16.33
"206","2015-11-25",16.74
"207","2015-11-27",16.83
"208","2015-11-30",16.75
"209","2015-12-01",17.01
"210","2015-12-02",16.68
"211","2015-12-03",16.040001
"212","2015-12-04",16.629999
"213","2015-12-07",16.120001
"214","2015-12-08",15.77
"215","2015-12-09",15.52
"216","2015-12-10",15.55
"217","2015-12-11",15.63
"218","2015-12-14",15.4
"219","2015-12-15",15.58
"220","2015-12-16",15.99
"221","2015-12-17",15.71
"222","2015-12-18",15.26
"223","2015-12-21",15.28
"224","2015-12-22",15.53
"225","2015-12-23",16.209999
"226","2015-12-24",15.9
"227","2015-12-28",15.67
"228","2015-12-29",15.98
"229","2015-12-30",15.61
"230","2015-12-31",15.33
"231","2016-01-04",14.95
"232","2016-01-05",15.56
"233","2016-01-06",15.41
"234","2016-01-07",14.69
"235","2016-01-08",14.29
"236","2016-01-11",14.55
"237","2016-01-12",14.65
"238","2016-01-13",13.97
"239","2016-01-14",13.93
"240","2016-01-15",12.96
"241","2016-01-19",12.73
"242","2016-01-20",13.01
"243","2016-01-21",13.64
"244","2016-01-22",13.68
"245","2016-01-25",13.37
"246","2016-01-26",14.17
"247","2016-01-27",13.93
"248","2016-01-28",14.01
"249","2016-01-29",14.63
"250","2016-02-01",14.2
"251","2016-02-02",13.64
"252","2016-02-03",13.85
"253","2016-02-04",14.15
"254","2016-02-05",13.9
"255","2016-02-08",13.9
"256","2016-02-09",13.8
"257","2016-02-10",13.96
"258","2016-02-11",13.57
"259","2016-02-12",13.98
"260","2016-02-16",14.39
"261","2016-02-17",14.58
"262","2016-02-18",15.22
"263","2016-02-19",15.08
"264","2016-02-22",15.15
"265","2016-02-23",15.04
"266","2016-02-24",15.52
"267","2016-02-25",15.48
"268","2016-02-26",15.13
"269","2016-02-29",15.32
"270","2016-03-01",15.84
"271","2016-03-02",15.94
"272","2016-03-03",16.02
"273","2016-03-04",15.95
"274","2016-03-07",16.190001
"275","2016-03-08",15.72
"276","2016-03-09",15.88
"277","2016-03-10",15.7
"278","2016-03-11",16.15
"279","2016-03-14",15.97
"280","2016-03-15",15.62
"281","2016-03-16",15.81
"282","2016-03-17",15.45
"283","2016-03-18",15.35
"284","2016-03-21",15.6
"285","2016-03-22",15.32
"286","2016-03-23",14.96
"287","2016-03-24",14.99
"288","2016-03-28",15.02
"289","2016-03-29",15.27
"290","2016-03-30",15.35
"291","2016-03-31",15.62
"292","2016-04-01",15.25
"293","2016-04-04",15.14
"294","2016-04-05",14.95
"295","2016-04-06",14.75
"296","2016-04-07",14.6
"297","2016-04-08",14.62
"298","2016-04-11",14.9
"299","2016-04-12",15.16
"300","2016-04-13",15.65
"301","2016-04-14",15.56
"302","2016-04-15",15.63
"303","2016-04-18",15.37
"304","2016-04-19",15.33
"305","2016-04-20",15.33
"306","2016-04-21",15.1
"307","2016-04-22",15.15
"308","2016-04-25",15.34
"309","2016-04-26",15.67
"310","2016-04-27",15.6
"311","2016-04-28",15.36
"312","2016-04-29",15.38
"313","2016-05-02",15.63
"314","2016-05-03",15.41
"315","2016-05-04",15.34
"316","2016-05-05",15.52
"317","2016-05-06",15.84
"318","2016-05-09",15.89
"319","2016-05-10",16.120001
"320","2016-05-11",15.79
"321","2016-05-12",15.78
"322","2016-05-13",15.8
"323","2016-05-16",15.98
"324","2016-05-17",15.69
"325","2016-05-18",15.36
"326","2016-05-19",14.97
"327","2016-05-20",15.24
"328","2016-05-23",15.12
"329","2016-05-24",15.49
"330","2016-05-25",15.77
"331","2016-05-26",15.78
"332","2016-05-27",16.040001
"333","2016-05-31",16.120001
"334","2016-06-01",16.200001
"335","2016-06-02",16.57
"336","2016-06-03",16.58
"337","2016-06-06",16.610001
"338","2016-06-07",16.610001
"339","2016-06-08",16.690001
"340","2016-06-09",16.51
"341","2016-06-10",16.120001
"342","2016-06-13",16.01
"343","2016-06-14",15.92
"344","2016-06-15",16.15
"345","2016-06-16",16.049999
"346","2016-06-17",16.309999
"347","2016-06-20",16.41
"348","2016-06-21",16.42
"349","2016-06-22",16.42
"350","2016-06-23",16.809999
"351","2016-06-24",16.32
"352","2016-06-27",15.85
"353","2016-06-28",15.93
"354","2016-06-29",16.68
"355","2016-06-30",16.780001
"356","2016-07-01",16.92
"357","2016-07-05",16.639999
"358","2016-07-06",16.77
"359","2016-07-07",16.950001
"360","2016-07-08",17.379999
"361","2016-07-11",17.58
"362","2016-07-12",17.74
"363","2016-07-13",17.67
"364","2016-07-14",17.530001
"365","2016-07-15",17.58
"366","2016-07-18",17.719999
"367","2016-07-19",17.76
"368","2016-07-20",17.73
"369","2016-07-21",17.76
"370","2016-07-22",17.889999
"371","2016-07-25",17.870001
"372","2016-07-26",17.639999
"373","2016-07-27",17.59
"374","2016-07-28",17.74
"375","2016-07-29",17.959999
"376","2016-08-01",17.92
"377","2016-08-02",17.610001
"378","2016-08-03",17.620001
"379","2016-08-04",17.440001
"380","2016-08-05",17.77
"381","2016-08-08",17.799999
"382","2016-08-09",17.92
"383","2016-08-10",17.75
"384","2016-08-11",17.52
"385","2016-08-12",17.540001
"386","2016-08-15",17.58
"387","2016-08-16",17.530001
"388","2016-08-17",17.450001
"389","2016-08-18",17.4
"390","2016-08-19",17.33
"391","2016-08-22",17.49
"392","2016-08-23",17.450001
"393","2016-08-24",17.219999
"394","2016-08-25",17.25
"395","2016-08-26",16.99
"396","2016-08-29",16.99
"397","2016-08-30",16.99
"398","2016-08-31",16.84
"399","2016-09-01",16.610001
"400","2016-09-02",16.75
"401","2016-09-06",16.43
"402","2016-09-07",16.780001
"403","2016-09-08",16.58
"404","2016-09-09",16.07
"405","2016-09-12",15.98
"406","2016-09-13",15.5
"407","2016-09-14",15.45
"408","2016-09-15",15.5
"409","2016-09-16",15.49
"410","2016-09-19",15.58
"411","2016-09-20",15.55
"412","2016-09-21",15.85
"413","2016-09-22",16.27
"414","2016-09-23",16.110001
"415","2016-09-26",15.48
"416","2016-09-27",15.11
"417","2016-09-28",15.24
"418","2016-09-29",15.01
"419","2016-09-30",15.18
"420","2016-10-03",15.06
"421","2016-10-04",15.1
"422","2016-10-05",14.98
"423","2016-10-06",15.21
"424","2016-10-07",15.12
"425","2016-10-10",15.44
"426","2016-10-11",15.32
"427","2016-10-12",15.42
"428","2016-10-13",15.55
"429","2016-10-14",15.5
"430","2016-10-17",15.47
"431","2016-10-18",15.71
"432","2016-10-19",15.98
"433","2016-10-20",15.77
"434","2016-10-21",15.74
"435","2016-10-24",15.95
"436","2016-10-25",15.85
"437","2016-10-26",15.55
"438","2016-10-27",15.37
"439","2016-10-28",15.48
"440","2016-10-31",15.61
"441","2016-11-01",15.47
"442","2016-11-02",15.39
"443","2016-11-03",15.3
"444","2016-11-04",15.45
"445","2016-11-07",15.98
"446","2016-11-08",15.57
"447","2016-11-09",15.91
"448","2016-11-10",16.049999
"449","2016-11-11",16.719999
"450","2016-11-14",17.290001
"451","2016-11-15",17.120001
"452","2016-11-16",17.23
"453","2016-11-17",16.870001
"454","2016-11-18",17.07
"455","2016-11-21",17.200001
"456","2016-11-22",17.450001
"457","2016-11-23",17.4
"458","2016-11-25",17.549999
"459","2016-11-28",17.32
"460","2016-11-29",17.42
"461","2016-11-30",17.5
"462","2016-12-01",17.59
"463","2016-12-02",17.57
"464","2016-12-05",18.049999
"465","2016-12-06",18.360001
"466","2016-12-07",18.9
"467","2016-12-08",19.15
"468","2016-12-09",19.469999
"469","2016-12-12",19.35
"470","2016-12-13",19.379999
"471","2016-12-14",19.059999
"472","2016-12-15",19.24
"473","2016-12-16",19.620001
"474","2016-12-19",19.52
"475","2016-12-20",19.6
"476","2016-12-21",19.370001
"477","2016-12-22",19.360001
"478","2016-12-23",19.379999
"479","2016-12-27",19.360001
"480","2016-12-28",19.23
"481","2016-12-29",19.4
"482","2016-12-30",19.42
"483","2017-01-03",19.57
"484","2017-01-04",19.58
"485","2017-01-05",18.99
"486","2017-01-06",19.059999
"487","2017-01-09",19.049999
"488","2017-01-10",19.15
"489","2017-01-11",18.76
"490","2017-01-12",18.67
"491","2017-01-13",18.84
"492","2017-01-17",18.809999
"493","2017-01-18",18.870001
"494","2017-01-19",18.620001
"495","2017-01-20",18.67
"496","2017-01-23",18.84
"497","2017-01-24",19.059999
"498","2017-01-25",19.08
"499","2017-01-26",19.190001
"500","2017-01-27",18.889999
"501","2017-01-30",18.24
"502","2017-01-31",18.35
"503","2017-02-01",18.24
"504","2017-02-02",18.23
"505","2017-02-03",18.360001
"506","2017-02-06",18.290001
"507","2017-02-07",18.25
"508","2017-02-08",18.219999
"509","2017-02-09",18.309999
"510","2017-02-10",18.309999
"511","2017-02-13",18.299999
"512","2017-02-14",18.35
"513","2017-02-15",18.43
"514","2017-02-16",18.370001
"515","2017-02-17",18.23
"516","2017-02-21",18.610001
"517","2017-02-22",18.35
"518","2017-02-23",18.27
"519","2017-02-24",18.299999
"520","2017-02-27",18.360001
"521","2017-02-28",17.57
"522","2017-03-01",17.74
"523","2017-03-02",17.459999
"524","2017-03-03",16.799999
"525","2017-03-06",16.969999
"526","2017-03-07",16.98
"527","2017-03-08",16.58
"528","2017-03-09",16.469999
"529","2017-03-10",16.58
"530","2017-03-13",16.51
"531","2017-03-14",16.51
"532","2017-03-15",17.030001
"533","2017-03-16",17.15
"534","2017-03-17",17.1
"535","2017-03-20",16.85
"536","2017-03-21",16.549999
"537","2017-03-22",16.559999
"538","2017-03-23",16.58
"539","2017-03-24",16.59
"540","2017-03-27",16.559999
"541","2017-03-28",16.57
"542","2017-03-29",16.700001
"543","2017-03-30",16.860001
"544","2017-03-31",17.07
"545","2017-04-03",16.65
"546","2017-04-04",16.809999
"547","2017-04-05",16.700001
"548","2017-04-06",16.99
"549","2017-04-07",16.690001
"550","2017-04-10",16.969999
"551","2017-04-11",17.280001
"552","2017-04-12",17.02
"553","2017-04-13",17.07
"554","2017-04-17",17.27
"555","2017-04-18",17.26
"556","2017-04-19",17.41
"557","2017-04-20",17.530001
"558","2017-04-21",17.450001
"559","2017-04-24",17.48
"560","2017-04-25",17.700001
"561","2017-04-26",17.940001
"562","2017-04-27",17.879999
"563","2017-04-28",17.459999
"564","2017-05-01",17.639999
"565","2017-05-02",17.799999
"566","2017-05-03",17.709999
"567","2017-05-04",17.690001
"568","2017-05-05",17.98
"569","2017-05-08",17.940001
"570","2017-05-09",17.780001
"571","2017-05-10",18.18
"572","2017-05-11",18.040001
"573","2017-05-12",17.870001
"574","2017-05-15",17.83
"575","2017-05-16",17.67
"576","2017-05-17",17.51
"577","2017-05-18",17.82
"578","2017-05-19",17.9
"579","2017-05-22",17.9
"580","2017-05-23",17.84
"581","2017-05-24",18
"582","2017-05-25",17.85
"583","2017-05-26",17.9
"584","2017-05-30",17.719999
"585","2017-05-31",17.9
"586","2017-06-01",17.969999
"587","2017-06-02",18.059999
"588","2017-06-05",18.73
"589","2017-06-06",19.01
"590","2017-06-07",18.93
"591","2017-06-08",19.290001
"592","2017-06-09",19.85
"593","2017-06-12",19.73
"594","2017-06-13",19.969999
"595","2017-06-14",19.780001
"596","2017-06-15",19.84
"597","2017-06-16",20.02
"598","2017-06-19",20.01
"599","2017-06-20",19.99
"600","2017-06-21",19.700001
"601","2017-06-22",19.639999
"602","2017-06-23",19.879999
"603","2017-06-26",19.969999
"604","2017-06-27",19.860001
"605","2017-06-28",19.73
"606","2017-06-29",19.49
"607","2017-06-30",19.370001
"608","2017-07-03",19.73
"609","2017-07-05",19.639999
"610","2017-07-06",19.440001
"611","2017-07-07",19.549999
"612","2017-07-10",19.49
"613","2017-07-11",19.65
"614","2017-07-12",19.75
"615","2017-07-13",19.809999
"616","2017-07-14",19.700001
"617","2017-07-17",20.18
"618","2017-07-18",20.059999
"619","2017-07-19",20.370001
"620","2017-07-20",20.1
"621","2017-07-21",20.01
"622","2017-07-24",20.040001
"623","2017-07-25",20.15
"624","2017-07-26",20.15
"625","2017-07-27",20.200001
"626","2017-07-28",20.25
"627","2017-07-31",20.32
"628","2017-08-01",20.5
"629","2017-08-02",20.15
"630","2017-08-03",19.9
"631","2017-08-04",20.110001
"632","2017-08-07",20
"633","2017-08-08",19.959999
"634","2017-08-09",19.52
"635","2017-08-10",19.540001
"636","2017-08-11",19.5
"637","2017-08-14",19.77
"638","2017-08-15",19.65
"639","2017-08-16",19.83
"640","2017-08-17",19.75
"641","2017-08-18",19.540001
"642","2017-08-21",19.73
"643","2017-08-22",19.74
"644","2017-08-23",19.540001
"645","2017-08-24",19.49
"646","2017-08-25",19.58
"647","2017-08-28",19.309999
"648","2017-08-29",19.360001
"649","2017-08-30",19.700001
"650","2017-08-31",19.959999
"651","2017-09-01",20.01
"652","2017-09-05",19.530001
"653","2017-09-06",19.75
"654","2017-09-07",19.790001
"655","2017-09-08",19.950001
"656","2017-09-11",20.15
"657","2017-09-12",20.129999
"658","2017-09-13",20.34
"659","2017-09-14",20.32
"660","2017-09-15",20.549999
"661","2017-09-18",20.57
"662","2017-09-19",20.629999
"663","2017-09-20",20.76
"664","2017-09-21",20.6
"665","2017-09-22",20.85
"666","2017-09-25",21.02
"667","2017-09-26",20.99
"668","2017-09-27",21.190001
"669","2017-09-28",21.110001
"670","2017-09-29",21.049999
"671","2017-10-02",21.09
"672","2017-10-03",20.98
"673","2017-10-04",20.950001
"674","2017-10-05",21.120001
"675","2017-10-06",21.389999
"676","2017-10-09",21.620001
"677","2017-10-10",21.879999
"678","2017-10-11",21.959999
"679","2017-10-12",22
"680","2017-10-13",21.969999
"681","2017-10-16",22.02
"682","2017-10-17",21.799999
"683","2017-10-18",22
"684","2017-10-19",22.190001
"685","2017-10-20",22.030001
"686","2017-10-23",21.58
"687","2017-10-24",21.860001
"688","2017-10-25",21.719999
"689","2017-10-26",21.59
"690","2017-10-27",21.58
"691","2017-10-30",21.35
"692","2017-10-31",21.76
"693","2017-11-01",21.809999
"694","2017-11-02",21.93
"695","2017-11-03",21.83
"696","2017-11-06",22.040001
"697","2017-11-07",21.23
"698","2017-11-08",21.84
"699","2017-11-09",21.700001
"700","2017-11-10",21.68
"701","2017-11-13",21.690001
"702","2017-11-14",21.59
"703","2017-11-15",21.540001
"704","2017-11-16",21.91
"705","2017-11-17",21.809999
"706","2017-11-20",21.540001
"707","2017-11-21",21.99
"708","2017-11-22",21.83
"709","2017-11-24",21.9
"710","2017-11-27",21.83
"711","2017-11-28",21.82
"712","2017-11-29",21.98
"713","2017-11-30",21.99
"714","2017-12-01",21.77
"715","2017-12-04",21.639999
"716","2017-12-05",21.58
"717","2017-12-06",21.5
"718","2017-12-07",21.42
"719","2017-12-08",21.459999
"720","2017-12-11",21.459999
"721","2017-12-12",21.51
"722","2017-12-13",22.07
"723","2017-12-14",22.110001
"724","2017-12-15",22.280001
"725","2017-12-18",22.57
"726","2017-12-19",22.32
"727","2017-12-20",22.09
"728","2017-12-21",22.1
"729","2017-12-22",22.110001
"730","2017-12-26",22.129999
"731","2017-12-27",22.1
"732","2017-12-28",22.049999
"733","2017-12-29",21.59
"734","2018-01-02",21.93
"735","2018-01-03",21.68
"736","2018-01-04",21.35
"737","2018-01-05",21.41
"738","2018-01-08",21.52
"739","2018-01-09",21.35
"740","2018-01-10",21.76
"741","2018-01-11",21.91
"742","2018-01-12",21.940001
"743","2018-01-16",21.98
"744","2018-01-17",22.620001
"745","2018-01-18",22.290001
"746","2018-01-19",22.450001
"747","2018-01-22",22.440001
"748","2018-01-23",22.469999
"749","2018-01-24",22.530001
"750","2018-01-25",22.629999
"751","2018-01-26",22.5
"752","2018-01-29",22.24
"753","2018-01-30",22
"754","2018-01-31",22.200001
"755","2018-02-01",22.08
"756","2018-02-02",21.6
"757","2018-02-05",20.559999
"758","2018-02-06",20.6
"759","2018-02-07",20.41
"760","2018-02-08",19.57
"761","2018-02-09",20
"762","2018-02-12",20.09
"763","2018-02-13",20.129999
"764","2018-02-14",20.379999
"765","2018-02-15",20.24
"766","2018-02-16",20.25
"767","2018-02-20",19.809999
"768","2018-02-21",19.6
"769","2018-02-22",19.57
"770","2018-02-23",19.83
"771","2018-02-26",19.809999
"772","2018-02-27",19.1
"773","2018-02-28",19.67
"774","2018-03-01",19.51
"775","2018-03-02",19.68
"776","2018-03-05",19.799999
"777","2018-03-06",20.139999
"778","2018-03-07",20.040001
"779","2018-03-08",19.889999
"780","2018-03-09",20.219999
"781","2018-03-12",20.09
"782","2018-03-13",20.1
"783","2018-03-14",20.049999
"784","2018-03-15",20.07
"785","2018-03-16",20.280001
"786","2018-03-19",20.24
"787","2018-03-20",20.02
"788","2018-03-21",19.889999
"789","2018-03-22",19.66
"790","2018-03-23",19.34
"791","2018-03-26",19.59
"792","2018-03-27",19.4
"793","2018-03-28",19.85
"794","2018-03-29",19.719999
"795","2018-04-02",19.639999
"796","2018-04-03",20.1
"797","2018-04-04",20.27
"798","2018-04-05",20.200001
"799","2018-04-06",19.940001
"800","2018-04-09",19.51
"801","2018-04-10",19.450001
"802","2018-04-11",19.76
"803","2018-04-12",20.139999
"804","2018-04-13",20.200001
"805","2018-04-16",20.440001
"806","2018-04-17",20.610001
"807","2018-04-18",20.65
"808","2018-04-19",20.57
"809","2018-04-20",20.49
"810","2018-04-23",20.42
"811","2018-04-24",20.49
"812","2018-04-25",20.49
"813","2018-04-26",20.469999
"814","2018-04-27",20.639999
"815","2018-04-30",20.59
"816","2018-05-01",20.57
"817","2018-05-02",20.43
"818","2018-05-03",21.360001
"819","2018-05-04",22.25
"820","2018-05-07",22.68
"821","2018-05-08",22.73
"822","2018-05-09",23.040001
"823","2018-05-10",23.049999
"824","2018-05-11",22.91
"825","2018-05-14",22.9
"826","2018-05-15",22.98
"827","2018-05-16",23.16
"828","2018-05-17",23.290001
"829","2018-05-18",23.540001
"830","2018-05-21",23.790001
"831","2018-05-22",24.129999
"832","2018-05-23",24.620001
"833","2018-05-24",24.93
"834","2018-05-25",25.16
"835","2018-05-29",25.07
"836","2018-05-30",25.15
"837","2018-05-31",25.17
"838","2018-06-01",25.48
"839","2018-06-04",25.67
"840","2018-06-05",25.559999
"841","2018-06-06",25.74
"842","2018-06-07",25.68
"843","2018-06-08",25.129999
"844","2018-06-11",24.940001
"845","2018-06-12",24.719999
"846","2018-06-13",24.450001
"847","2018-06-14",24.459999
"848","2018-06-15",24.299999
"849","2018-06-18",24.18
"850","2018-06-19",24.17
"851","2018-06-20",24.709999
"852","2018-06-21",25
"853","2018-06-22",24.82
"854","2018-06-25",24.549999
"855","2018-06-26",24.719999
"856","2018-06-27",24.6
"857","2018-06-28",24.4
"858","2018-06-29",24.360001
"859","2018-07-02",24.16
"860","2018-07-03",24.780001
"861","2018-07-05",24.719999
"862","2018-07-06",24.85
"863","2018-07-09",24.58
"864","2018-07-10",24.58
"865","2018-07-11",24.33
"866","2018-07-12",24.41
"867","2018-07-13",24.549999
"868","2018-07-16",24.42
"869","2018-07-17",24.299999
"870","2018-07-18",24.48
"871","2018-07-19",24.74
"872","2018-07-20",24.85
"873","2018-07-23",24.92
"874","2018-07-24",24.58
"875","2018-07-25",24.41
"876","2018-07-26",24.290001
"877","2018-07-27",23.879999
"878","2018-07-30",23.91
"879","2018-07-31",24.389999
"880","2018-08-01",24.59
"881","2018-08-02",24.809999
"882","2018-08-03",23.969999
"883","2018-08-06",24.030001
"884","2018-08-07",23.940001
"885","2018-08-08",23.870001
"886","2018-08-09",23.620001
"887","2018-08-10",23.51
"888","2018-08-13",23.6
"889","2018-08-14",23.889999
"890","2018-08-15",24
"891","2018-08-16",24.190001
"892","2018-08-17",24.280001
"893","2018-08-20",24.040001
"894","2018-08-21",24.35
"895","2018-08-22",24.26
"896","2018-08-23",24.07
"897","2018-08-24",24.200001
"898","2018-08-27",23.790001
"899","2018-08-28",24.299999
"900","2018-08-29",24.41
"901","2018-08-30",24.41
"902","2018-08-31",24.26
"903","2018-09-04",23.58
"904","2018-09-05",24.110001
"905","2018-09-06",23.85
"906","2018-09-07",23.91
"907","2018-09-10",23.690001
"908","2018-09-11",23.860001
"909","2018-09-12",23.77
"910","2018-09-13",23.950001
"911","2018-09-14",23.969999
"912","2018-09-17",23.93
"913","2018-09-18",23.99
"914","2018-09-19",23.66
"915","2018-09-20",23.889999
"916","2018-09-21",23.73
"917","2018-09-24",23.67
"918","2018-09-25",23.66
"919","2018-09-26",23.57
"920","2018-09-27",23.58
"921","2018-09-28",23.700001
"922","2018-10-01",23.65
"923","2018-10-02",23.24
"924","2018-10-03",23.4
"925","2018-10-04",22.85
"926","2018-10-05",22.85
"927","2018-10-08",23.309999
"928","2018-10-09",23.25
"929","2018-10-10",22.950001
"930","2018-10-11",22.200001
"931","2018-10-12",21.82
"932","2018-10-15",21.629999
"933","2018-10-16",22.120001
"934","2018-10-17",22
"935","2018-10-18",21.639999
"936","2018-10-19",21.34
"937","2018-10-22",20.879999
"938","2018-10-23",20.440001
"939","2018-10-24",19.719999
"940","2018-10-25",20.27
"941","2018-10-26",20.08
"942","2018-10-29",20.24
"943","2018-10-30",20.48
"944","2018-10-31",20.549999
"945","2018-11-01",20.34
"946","2018-11-02",19.92
"947","2018-11-05",20.469999
"948","2018-11-06",19.84
"949","2018-11-07",20.32
"950","2018-11-08",20.5
"951","2018-11-09",20.5
"952","2018-11-12",20.219999
"953","2018-11-13",20.23
"954","2018-11-14",20.190001
"955","2018-11-15",20.129999
"956","2018-11-16",20.299999
"957","2018-11-19",19.91
"958","2018-11-20",19.959999
"959","2018-11-21",20.16
"960","2018-11-23",19.82
"961","2018-11-26",20.059999
"962","2018-11-27",20.07
"963","2018-11-28",20.559999
"964","2018-11-29",20.440001
"965","2018-11-30",20.32
"966","2018-12-03",20.59
"967","2018-12-04",19.969999
"968","2018-12-06",20.32
"969","2018-12-07",19.879999
"970","2018-12-10",19.6
"971","2018-12-11",19.43
"972","2018-12-12",19.51
"973","2018-12-13",19.42
"974","2018-12-14",19.48
