"","date","SUZ"
"125","2009-05-05",3.84
"126","2009-05-06",3.84
"127","2009-05-07",3.84
"128","2009-05-08",3.84
"129","2009-05-11",6.133333
"130","2009-05-12",6.133333
"131","2009-05-13",6.133333
"132","2009-05-14",6.133333
"133","2009-05-15",6.133333
"134","2009-05-18",6.133333
"135","2009-05-19",6.133333
"136","2009-05-20",6.133333
"137","2009-05-21",6.133333
"138","2009-05-22",6.133333
"139","2009-05-26",6.133333
"140","2009-05-27",6.133333
"141","2009-05-28",6.133333
"142","2009-05-29",6.133333
"143","2009-06-01",6.133333
"144","2009-06-02",7.04
"145","2009-06-03",7.04
"146","2009-06-04",6.746666
"147","2009-06-05",6.746666
"148","2009-06-08",6.746666
"149","2009-06-09",6.746666
"150","2009-06-10",6.746666
"151","2009-06-11",6.746666
"152","2009-06-12",6.746666
"153","2009-06-15",6.746666
"154","2009-06-16",6.746666
"155","2009-06-17",6.746666
"156","2009-06-18",6.746666
"157","2009-06-19",6.746666
"158","2009-06-22",6.746666
"159","2009-06-23",6.746666
"160","2009-06-24",6.746666
"161","2009-06-25",6.746666
"162","2009-06-26",6.746666
"163","2009-06-29",6.746666
"164","2009-06-30",6.746666
"165","2009-07-01",6.746666
"166","2009-07-02",6.746666
"167","2009-07-06",6.746666
"168","2009-07-07",6.746666
"169","2009-07-08",6.746666
"170","2009-07-09",6.746666
"171","2009-07-10",6.746666
"172","2009-07-13",6.746666
"173","2009-07-14",6.746666
"174","2009-07-15",6.746666
"175","2009-07-16",6.746666
"176","2009-07-17",6.746666
"177","2009-07-20",6.746666
"178","2009-07-21",6.746666
"179","2009-07-22",6.746666
"180","2009-07-23",7.04
"181","2009-07-24",7.04
"182","2009-07-27",7.04
"183","2009-07-28",7.04
"184","2009-07-29",7.04
"185","2009-07-30",7.04
"186","2009-07-31",7.04
"187","2009-08-03",7.04
"188","2009-08-04",7.04
"189","2009-08-05",7.04
"190","2009-08-06",7.04
"191","2009-08-07",7.04
"192","2009-08-10",7.04
"193","2009-08-11",7.04
"194","2009-08-12",7.685333
"195","2009-08-13",7.685333
"196","2009-08-14",7.685333
"197","2009-08-17",7.685333
"198","2009-08-18",7.685333
"199","2009-08-19",7.685333
"200","2009-08-20",7.685333
"201","2009-08-21",7.685333
"202","2009-08-24",7.685333
"203","2009-08-25",7.685333
"204","2009-08-26",7.685333
"205","2009-08-27",7.685333
"206","2009-08-28",7.685333
"207","2009-08-31",7.685333
"208","2009-09-01",7.76
"209","2009-09-02",7.402667
"210","2009-09-03",7.402667
"211","2009-09-04",7.64
"212","2009-09-08",7.64
"213","2009-09-09",8
"214","2009-09-10",8.16
"215","2009-09-11",7.896
"216","2009-09-14",8.186666
"217","2009-09-15",8.186666
"218","2009-09-16",8.186666
"219","2009-09-17",8.186666
"220","2009-09-18",8.186666
"221","2009-09-21",8.186666
"222","2009-09-22",8.186666
"223","2009-09-23",8.186666
"224","2009-09-24",8.186666
"225","2009-09-25",8.186666
"226","2009-09-28",8.186666
"227","2009-09-29",8.186666
"228","2009-09-30",8.186666
"229","2009-10-01",8.186666
"230","2009-10-02",8.186666
"231","2009-10-05",8.186666
"232","2009-10-06",8.186666
"233","2009-10-07",8.186666
"234","2009-10-08",8.186666
"235","2009-10-09",8.186666
"236","2009-10-12",8.186666
"237","2009-10-13",8.186666
"238","2009-10-14",8.186666
"239","2009-10-15",8.186666
"240","2009-10-16",8.186666
"241","2009-10-19",8.186666
"242","2009-10-20",8.186666
"243","2009-10-21",8.186666
"244","2009-10-22",8.186666
"245","2009-10-23",8.186666
"246","2009-10-26",8.186666
"247","2009-10-27",7.733333
"248","2009-10-28",7.008
"249","2009-10-29",7.008
"250","2009-10-30",7.008
"251","2009-11-02",7.008
"252","2009-11-03",7.008
"253","2009-11-04",7.008
"254","2009-11-05",7.008
"255","2009-11-06",7.693333
"256","2009-11-09",7.693333
"257","2009-11-10",7.656
"258","2009-11-11",7.656
"259","2009-11-12",7.594666
"260","2009-11-13",7.594666
"261","2009-11-16",7.594666
"262","2009-11-17",7.594666
"263","2009-11-18",7.594666
"264","2009-11-19",7.594666
"265","2009-11-20",7.594666
"266","2009-11-23",7.594666
"267","2009-11-24",7.594666
"268","2009-11-25",7.594666
"269","2009-11-27",7.594666
"270","2009-11-30",7.594666
"271","2009-12-01",7.594666
"272","2009-12-02",7.594666
"273","2009-12-03",7.594666
"274","2009-12-04",7.594666
"275","2009-12-07",7.594666
"276","2009-12-08",7.594666
"277","2009-12-09",7.594666
"278","2009-12-10",7.594666
"279","2009-12-11",7.594666
"280","2009-12-14",7.594666
"281","2009-12-15",7.594666
"282","2009-12-16",7.594666
"283","2009-12-17",7.594666
"284","2009-12-18",7.594666
"285","2009-12-21",7.594666
"286","2009-12-22",7.594666
"287","2009-12-23",7.594666
"288","2009-12-24",7.594666
"289","2009-12-28",7.594666
"290","2009-12-29",9.816
"291","2009-12-30",9.816
"292","2009-12-31",9.816
"293","2010-01-04",9.816
"294","2010-01-05",10.309334
"295","2010-01-06",10.309334
"296","2010-01-07",10.32
"297","2010-01-08",9.930667
"298","2010-01-11",10.264
"299","2010-01-12",10.264
"300","2010-01-13",10.264
"301","2010-01-14",10.138667
"302","2010-01-15",10.138667
"303","2010-01-19",9.829333
"304","2010-01-20",9.829333
"305","2010-01-21",9.405334
"306","2010-01-22",9.405334
"307","2010-01-25",9.405334
"308","2010-01-26",9.069333
"309","2010-01-27",9.069333
"310","2010-01-28",9.069333
"311","2010-01-29",8.908667
"312","2010-02-01",8.973333
"313","2010-02-02",8.84
"314","2010-02-03",8.84
"315","2010-02-04",8.56
"316","2010-02-05",8.56
"317","2010-02-08",8.56
"318","2010-02-09",8.805333
"319","2010-02-10",8.805333
"320","2010-02-11",8.805333
"321","2010-02-12",8.805333
"322","2010-02-16",8.805333
"323","2010-02-17",8.805333
"324","2010-02-18",8.805333
"325","2010-02-19",8.805333
"326","2010-02-22",8.805333
"327","2010-02-23",8.893333
"328","2010-02-24",8.893333
"329","2010-02-25",8.613334
"330","2010-02-26",8.613334
"331","2010-03-01",8.36
"332","2010-03-02",9.234667
"333","2010-03-03",9.68
"334","2010-03-04",9.68
"335","2010-03-05",9.954667
"336","2010-03-08",9.954667
"337","2010-03-09",9.64
"338","2010-03-10",9.64
"339","2010-03-11",9.64
"340","2010-03-12",9.64
"341","2010-03-15",9.64
"342","2010-03-16",9.64
"343","2010-03-17",10.52
"344","2010-03-18",10.64
"345","2010-03-19",10.986667
"346","2010-03-22",10.626667
"347","2010-03-23",10.64
"348","2010-03-24",10.64
"349","2010-03-25",10.088
"350","2010-03-26",10.088
"351","2010-03-29",10.088
"352","2010-03-30",10.728
"353","2010-03-31",10.661333
"354","2010-04-01",10.661333
"355","2010-04-05",11.266666
"356","2010-04-06",11.266666
"357","2010-04-07",11.266666
"358","2010-04-08",11.266666
"359","2010-04-09",11.266666
"360","2010-04-12",11.266666
"361","2010-04-13",10.693334
"362","2010-04-14",10.933333
"363","2010-04-15",11.44
"364","2010-04-16",11.242666
"365","2010-04-19",11.242666
"366","2010-04-20",11.242666
"367","2010-04-21",11.242666
"368","2010-04-22",11.242666
"369","2010-04-23",11.242666
"370","2010-04-26",11.242666
"371","2010-04-27",10.405334
"372","2010-04-28",10.232
"373","2010-04-29",10.232
"374","2010-04-30",10.112
"375","2010-05-03",10.112
"376","2010-05-04",10.112
"377","2010-05-05",9.96
"378","2010-05-06",8.48
"379","2010-05-07",8.48
"380","2010-05-10",9.8
"381","2010-05-11",9.8
"382","2010-05-12",9.8
"383","2010-05-13",9.8
"384","2010-05-14",8.746667
"385","2010-05-17",9.186666
"386","2010-05-18",9.186666
"387","2010-05-19",9.186666
"388","2010-05-20",7.333333
"389","2010-05-21",7.333333
"390","2010-05-24",7.333333
"391","2010-05-25",7.333333
"392","2010-05-26",8.816667
"393","2010-05-27",8.816667
"394","2010-05-28",8.816667
"395","2010-06-01",8.816667
"396","2010-06-02",8.816667
"397","2010-06-03",9.246667
"398","2010-06-04",9.246667
"399","2010-06-07",8.633333
"400","2010-06-08",8.333333
"401","2010-06-09",8.65
"402","2010-06-10",8.65
"403","2010-06-11",8.65
"404","2010-06-14",9.216666
"405","2010-06-15",9.216666
"406","2010-06-16",9.216666
"407","2010-06-17",9.216666
"408","2010-06-18",9.216666
"409","2010-06-21",9.216666
"410","2010-06-22",9.463333
"411","2010-06-23",9.463333
"412","2010-06-24",9.616667
"413","2010-06-25",9.616667
"414","2010-06-28",9.616667
"415","2010-06-29",8.883333
"416","2010-06-30",8.7
"417","2010-07-01",8.7
"418","2010-07-02",8.7
"419","2010-07-06",8.7
"420","2010-07-07",8.7
"421","2010-07-08",8.7
"422","2010-07-09",8.7
"423","2010-07-12",8.7
"424","2010-07-13",8.7
"425","2010-07-14",8.7
"426","2010-07-15",8.7
"427","2010-07-16",8.7
"428","2010-07-19",8.7
"429","2010-07-20",8.7
"430","2010-07-21",9.033334
"431","2010-07-22",9.274667
"432","2010-07-23",9.366667
"433","2010-07-26",9.65
"434","2010-07-27",9.633333
"435","2010-07-28",9.543333
"436","2010-07-29",9.543333
"437","2010-07-30",9.533334
"438","2010-08-02",9.95
"439","2010-08-03",9.95
"440","2010-08-04",9.833333
"441","2010-08-05",9.933333
"442","2010-08-06",9.933333
"443","2010-08-09",9.933333
"444","2010-08-10",9.95
"445","2010-08-11",9.6
"446","2010-08-12",9.6
"447","2010-08-13",9.6
"448","2010-08-16",9.6
"449","2010-08-17",9.6
"450","2010-08-18",9.6
"451","2010-08-19",9.6
"452","2010-08-20",9.6
"453","2010-08-23",9.6
"454","2010-08-24",9.6
"455","2010-08-25",9.6
"456","2010-08-26",9.6
"457","2010-08-27",9.6
"458","2010-08-30",9.6
"459","2010-08-31",9.55
"460","2010-09-01",9.543333
"461","2010-09-02",9.933333
"462","2010-09-03",9.633333
"463","2010-09-07",9.633333
"464","2010-09-08",9.633333
"465","2010-09-09",9.633333
"466","2010-09-10",9.633333
"467","2010-09-13",9.633333
"468","2010-09-14",10
"469","2010-09-15",9.793333
"470","2010-09-16",9.783334
"471","2010-09-17",9.783334
"472","2010-09-20",9.783334
"473","2010-09-21",9.613334
"474","2010-09-22",9.493333
"475","2010-09-23",9.493333
"476","2010-09-24",9.466666
"477","2010-09-27",9.466666
"478","2010-09-28",9.666667
"479","2010-09-29",9.666667
"480","2010-09-30",9.866667
"481","2010-10-01",9.866667
"482","2010-10-04",9.866667
"483","2010-10-05",9.866667
"484","2010-10-06",9.54
"485","2010-10-07",9.64
"486","2010-10-08",9.64
"487","2010-10-11",9.64
"488","2010-10-12",9.64
"489","2010-10-13",9.64
"490","2010-10-14",9.566667
"491","2010-10-15",9.243333
"492","2010-10-18",9.266666
"493","2010-10-19",8.906667
"494","2010-10-20",9.35
"495","2010-10-21",9.35
"496","2010-10-22",9.35
"497","2010-10-25",8.836667
"498","2010-10-26",9.333333
"499","2010-10-27",9.396667
"500","2010-10-28",9.396667
"501","2010-10-29",9.646667
"502","2010-11-01",9.646667
"503","2010-11-02",9.646667
"504","2010-11-03",9.646667
"505","2010-11-04",9.786667
"506","2010-11-05",9.786667
"507","2010-11-08",9.786667
"508","2010-11-09",9.75
"509","2010-11-10",9.843333
"510","2010-11-11",9.843333
"511","2010-11-12",9.466666
"512","2010-11-15",9.516666
"513","2010-11-16",9.016666
"514","2010-11-17",9.016666
"515","2010-11-18",9.016666
"516","2010-11-19",9.093333
"517","2010-11-22",9.093333
"518","2010-11-23",9.093333
"519","2010-11-24",9.24
"520","2010-11-26",9.24
"521","2010-11-29",9.24
"522","2010-11-30",9.153334
"523","2010-12-01",9.153334
"524","2010-12-02",9.243333
"525","2010-12-03",9.243333
"526","2010-12-06",9.243333
"527","2010-12-07",9.286667
"528","2010-12-08",9.286667
"529","2010-12-09",9.333333
"530","2010-12-10",9.333333
"531","2010-12-13",9.51
"532","2010-12-14",9.51
"533","2010-12-15",9.51
"534","2010-12-16",9.03
"535","2010-12-17",9.03
"536","2010-12-20",9.03
"537","2010-12-21",9.03
"538","2010-12-22",9.03
"539","2010-12-23",9.03
"540","2010-12-27",9.166667
"541","2010-12-28",9.166667
"542","2010-12-29",9.166667
"543","2010-12-30",9.383333
"544","2010-12-31",9.383333
"545","2011-01-03",9.383333
"546","2011-01-04",9.383333
"547","2011-01-05",9.383333
"548","2011-01-06",9.07
"549","2011-01-07",8.95
"550","2011-01-10",8.883333
"551","2011-01-11",8.883333
"552","2011-01-12",8.883333
"553","2011-01-13",8.883333
"554","2011-01-14",8.963333
"555","2011-01-18",8.686666
"556","2011-01-19",8.77
"557","2011-01-20",8.91
"558","2011-01-21",8.683333
"559","2011-01-24",8.933333
"560","2011-01-25",9.31
"561","2011-01-26",9
"562","2011-01-27",9
"563","2011-01-28",8.966666
"564","2011-01-31",8.966666
"565","2011-02-01",9.166667
"566","2011-02-02",9.166667
"567","2011-02-03",9.166667
"568","2011-02-04",8.606667
"569","2011-02-07",8.686666
"570","2011-02-08",8.686666
"571","2011-02-09",8.686666
"572","2011-02-10",8.686666
"573","2011-02-11",8.686666
"574","2011-02-14",8.57
"575","2011-02-15",8.58
"576","2011-02-16",8.58
"577","2011-02-17",8.58
"578","2011-02-18",8.73
"579","2011-02-22",8.73
"580","2011-02-23",8.316667
"581","2011-02-24",8.39
"582","2011-02-25",8.39
"583","2011-02-28",8.39
"584","2011-03-01",9.03
"585","2011-03-02",8.433333
"586","2011-03-03",8.633333
"587","2011-03-04",8.556666
"588","2011-03-07",8.556666
"589","2011-03-08",8.556666
"590","2011-03-09",8.556666
"591","2011-03-10",8.383333
"592","2011-03-11",8.483334
"593","2011-03-14",8.5
"594","2011-03-15",8.496667
"595","2011-03-16",8.496667
"596","2011-03-17",8.496667
"597","2011-03-18",8.496667
"598","2011-03-21",8.633333
"599","2011-03-22",9.136666
"600","2011-03-23",9.165667
"601","2011-03-24",9.165667
"602","2011-03-25",9.165667
"603","2011-03-28",9.165667
"604","2011-03-29",9.165667
"605","2011-03-30",9.165667
"606","2011-03-31",9.6
"607","2011-04-01",9.6
"608","2011-04-04",9.9
"609","2011-04-05",9.9
"610","2011-04-06",9.89
"611","2011-04-07",10
"612","2011-04-08",10
"613","2011-04-11",9.95
"614","2011-04-12",9.95
"615","2011-04-13",9.95
"616","2011-04-14",9.333333
"617","2011-04-15",9.333333
"618","2011-04-18",9.333333
"619","2011-04-19",9.333333
"620","2011-04-20",9.416667
"621","2011-04-21",9.283334
"622","2011-04-25",9.283334
"623","2011-04-26",10
"624","2011-04-27",9.833333
"625","2011-04-28",9.75
"626","2011-04-29",9.75
"627","2011-05-02",9.75
"628","2011-05-03",9.75
"629","2011-05-04",9.75
"630","2011-05-05",9.75
"631","2011-05-06",9.233334
"632","2011-05-09",9.533334
"633","2011-05-10",9.533334
"634","2011-05-11",9.75
"635","2011-05-12",9.75
"636","2011-05-13",9.75
"637","2011-05-16",9.953333
"638","2011-05-17",9.49
"639","2011-05-18",9.016666
"640","2011-05-19",8.678667
"641","2011-05-20",8.679667
"642","2011-05-23",8.679667
"643","2011-05-24",8.679667
"644","2011-05-25",8.679667
"645","2011-05-26",8.679667
"646","2011-05-27",8.679667
"647","2011-05-31",8.679667
"648","2011-06-01",8.679667
"649","2011-06-02",8.679667
"650","2011-06-03",8.679667
"651","2011-06-06",8.72
"652","2011-06-07",8.72
"653","2011-06-08",8.176666
"654","2011-06-09",8.166667
"655","2011-06-10",8.23
"656","2011-06-13",8.23
"657","2011-06-14",8.23
"658","2011-06-15",7.766667
"659","2011-06-16",7.616667
"660","2011-06-17",7.616667
"661","2011-06-20",7.616667
"662","2011-06-21",7.616667
"663","2011-06-22",7.616667
"664","2011-06-23",7.516667
"665","2011-06-24",7.31
"666","2011-06-27",7.256667
"667","2011-06-28",7.256667
"668","2011-06-29",7.2
"669","2011-06-30",7.2
"670","2011-07-01",7.2
"671","2011-07-05",7.2
"672","2011-07-06",7.2
"673","2011-07-07",7.2
"674","2011-07-08",7.2
"675","2011-07-11",6.793334
"676","2011-07-12",6.793334
"677","2011-07-13",6.793334
"678","2011-07-14",6.793334
"679","2011-07-15",6.793334
"680","2011-07-18",6.67
"681","2011-07-19",6.5
"682","2011-07-20",6.523334
"683","2011-07-21",6.523334
"684","2011-07-22",7.18
"685","2011-07-25",7.23
"686","2011-07-26",7.106667
"687","2011-07-27",6.886667
"688","2011-07-28",6.616667
"689","2011-07-29",6.583333
"690","2011-08-01",6.706666
"691","2011-08-02",6.553333
"692","2011-08-03",6.166667
"693","2011-08-04",5.656667
"694","2011-08-05",6.033333
"695","2011-08-08",5.533333
"696","2011-08-09",5.546667
"697","2011-08-10",5.546667
"698","2011-08-11",5.303333
"699","2011-08-12",5.333333
"700","2011-08-15",5.766667
"701","2011-08-16",5.663333
"702","2011-08-17",5.663333
"703","2011-08-18",5.663333
"704","2011-08-19",5.663333
"705","2011-08-22",5.473333
"706","2011-08-23",5.296667
"707","2011-08-24",5.406667
"708","2011-08-25",5.406667
"709","2011-08-26",5.406667
"710","2011-08-29",5.726666
"711","2011-08-30",5.766667
"712","2011-08-31",5.766667
"713","2011-09-01",5.766667
"714","2011-09-02",5.56
"715","2011-09-06",5.56
"716","2011-09-07",5.533333
"717","2011-09-08",5.68
"718","2011-09-09",5.68
"719","2011-09-12",5.68
"720","2011-09-13",5.703333
"721","2011-09-14",5.516667
"722","2011-09-15",5.876667
"723","2011-09-16",5.876667
"724","2011-09-19",5.876667
"725","2011-09-20",5.756667
"726","2011-09-21",5.756667
"727","2011-09-22",4.936666
"728","2011-09-23",4.75
"729","2011-09-26",4.886667
"730","2011-09-27",4.886667
"731","2011-09-28",4.57
"732","2011-09-29",4.57
"733","2011-09-30",4.466667
"734","2011-10-03",4.293334
"735","2011-10-04",3.916667
"736","2011-10-05",4.21
"737","2011-10-06",4.366667
"738","2011-10-07",4.4
"739","2011-10-10",4.4
"740","2011-10-11",4.4
"741","2011-10-12",4.446667
"742","2011-10-13",4.446667
"743","2011-10-14",4.653333
"744","2011-10-17",4.653333
"745","2011-10-18",4.653333
"746","2011-10-19",4.653333
"747","2011-10-20",4.453333
"748","2011-10-21",4.57
"749","2011-10-24",4.57
"750","2011-10-25",4.57
"751","2011-10-26",4.523334
"752","2011-10-27",4.726666
"753","2011-10-28",4.966667
"754","2011-10-31",4.966667
"755","2011-11-01",4.966667
"756","2011-11-02",4.966667
"757","2011-11-03",4.966667
"758","2011-11-04",4.633333
"759","2011-11-07",4.633333
"760","2011-11-08",4.633333
"761","2011-11-09",4.47
"762","2011-11-10",4.47
"763","2011-11-11",4.47
"764","2011-11-14",4.23
"765","2011-11-15",4.463333
"766","2011-11-16",4.26
"767","2011-11-17",4.353333
"768","2011-11-18",4.353333
"769","2011-11-21",4.083333
"770","2011-11-22",3.966667
"771","2011-11-23",3.9
"772","2011-11-25",3.596667
"773","2011-11-28",3.75
"774","2011-11-29",3.75
"775","2011-11-30",3.956667
"776","2011-12-01",3.956667
"777","2011-12-02",3.956667
"778","2011-12-05",3.956667
"779","2011-12-06",4.116667
"780","2011-12-07",4.116667
"781","2011-12-08",4.116667
"782","2011-12-09",4.116667
"783","2011-12-12",3.986667
"784","2011-12-13",3.986667
"785","2011-12-14",3.986667
"786","2011-12-15",3.91
"787","2011-12-16",3.91
"788","2011-12-19",3.44
"789","2011-12-20",3.493333
"790","2011-12-21",3.493333
"791","2011-12-22",3.493333
"792","2011-12-23",3.806667
"793","2011-12-27",3.66
"794","2011-12-28",3.666667
"795","2011-12-29",3.693333
"796","2011-12-30",3.693333
"797","2012-01-03",3.85
"798","2012-01-04",3.85
"799","2012-01-05",3.85
"800","2012-01-06",3.85
"801","2012-01-09",3.85
"802","2012-01-10",3.766667
"803","2012-01-11",3.65
"804","2012-01-12",3.65
"805","2012-01-13",3.816667
"806","2012-01-17",4.175667
"807","2012-01-18",4.175667
"808","2012-01-19",4.175667
"809","2012-01-20",4.175667
"810","2012-01-23",4.175667
"811","2012-01-24",4.383333
"812","2012-01-25",4.383333
"813","2012-01-26",4.383333
"814","2012-01-27",4.383333
"815","2012-01-30",4.383333
"816","2012-01-31",4.213333
"817","2012-02-01",4.213333
"818","2012-02-02",4.666667
"819","2012-02-03",4.666667
"820","2012-02-06",4.666667
"821","2012-02-07",4.666667
"822","2012-02-08",4.666667
"823","2012-02-09",4.666667
"824","2012-02-10",4.666667
"825","2012-02-13",4.666667
"826","2012-02-14",4.666667
"827","2012-02-15",4.666667
"828","2012-02-16",4.666667
"829","2012-02-17",4.666667
"830","2012-02-21",4.666667
"831","2012-02-22",5.073333
"832","2012-02-23",4.933333
"833","2012-02-24",4.933333
"834","2012-02-27",4.933333
"835","2012-02-28",4.933333
"836","2012-02-29",4.933333
"837","2012-03-01",4.766667
"838","2012-03-02",4.766667
"839","2012-03-05",4.983333
"840","2012-03-06",4.6
"841","2012-03-07",4.6
"842","2012-03-08",4.6
"843","2012-03-09",4.6
"844","2012-03-12",4.5
"845","2012-03-13",4.5
"846","2012-03-14",4.583333
"847","2012-03-15",4.583333
"848","2012-03-16",4.583333
"849","2012-03-19",4.583333
"850","2012-03-20",4.583333
"851","2012-03-21",4.583333
"852","2012-03-22",4.583333
"853","2012-03-23",4.626667
"854","2012-03-26",4.626667
"855","2012-03-27",4.626667
"856","2012-03-28",4.45
"857","2012-03-29",4.303333
"858","2012-03-30",4.24
"859","2012-04-02",4.24
"860","2012-04-03",4.466667
"861","2012-04-04",4.466667
"862","2012-04-05",4.466667
"863","2012-04-09",4.136667
"864","2012-04-10",4.136667
"865","2012-04-11",4.136667
"866","2012-04-12",4.136667
"867","2012-04-13",4
"868","2012-04-16",4.026667
"869","2012-04-17",4.026667
"870","2012-04-18",4.026667
"871","2012-04-19",4.07
"872","2012-04-20",4.07
"873","2012-04-23",4
"874","2012-04-24",4.11
"875","2012-04-25",3.95
"876","2012-04-26",3.95
"877","2012-04-27",3.95
"878","2012-04-30",3.95
"879","2012-05-01",3.95
"880","2012-05-02",3.816667
"881","2012-05-03",3.8
"882","2012-05-04",3.8
"883","2012-05-07",3.8
"884","2012-05-08",3.746667
"885","2012-05-09",3.666667
"886","2012-05-10",3.556667
"887","2012-05-11",3.53
"888","2012-05-14",3.53
"889","2012-05-15",3.333333
"890","2012-05-16",3.113333
"891","2012-05-17",3.171667
"892","2012-05-18",3.171667
"893","2012-05-21",3.171667
"894","2012-05-22",3.171667
"895","2012-05-23",2.873333
"896","2012-05-24",2.873333
"897","2012-05-25",2.873333
"898","2012-05-29",2.873333
"899","2012-05-30",2.873333
"900","2012-05-31",2.483333
"901","2012-06-01",2.563333
"902","2012-06-04",2.563333
"903","2012-06-05",2.563333
"904","2012-06-06",2.396667
"905","2012-06-07",2.396667
"906","2012-06-08",2.396667
"907","2012-06-11",2.396667
"908","2012-06-12",2.206667
"909","2012-06-13",2.156667
"910","2012-06-14",2.03
"911","2012-06-15",2.116667
"912","2012-06-18",2.293333
"913","2012-06-19",2.4
"914","2012-06-20",2.253333
"915","2012-06-21",2.2
"916","2012-06-22",2.177
"917","2012-06-25",2.183333
"918","2012-06-26",2.183333
"919","2012-06-27",2.086667
"920","2012-06-28",1.916667
"921","2012-06-29",1.993333
"922","2012-07-02",1.903333
"923","2012-07-03",1.903333
"924","2012-07-05",2.06
"925","2012-07-06",2.06
"926","2012-07-09",2.06
"927","2012-07-10",2.06
"928","2012-07-11",2.06
"929","2012-07-12",2.06
"930","2012-07-13",2.163333
"931","2012-07-16",2.163333
"932","2012-07-17",2.163333
"933","2012-07-18",2.163333
"934","2012-07-19",2.166667
"935","2012-07-20",2.166667
"936","2012-07-23",1.966667
"937","2012-07-24",1.966667
"938","2012-07-25",1.97
"939","2012-07-26",1.97
"940","2012-07-27",2.113333
"941","2012-07-30",2
"942","2012-07-31",2
"943","2012-08-01",2
"944","2012-08-02",1.956667
"945","2012-08-03",1.956667
"946","2012-08-06",2.033333
"947","2012-08-07",2.033333
"948","2012-08-08",2.106667
"949","2012-08-09",2.106667
"950","2012-08-10",2.1
"951","2012-08-13",2.1
"952","2012-08-14",2.1
"953","2012-08-15",2.1
"954","2012-08-16",2.05
"955","2012-08-17",2.05
"956","2012-08-20",2.12
