"","date","ERIE"
"96","2007-05-21",55.41
"97","2007-05-22",56
"98","2007-05-23",56.290001
"99","2007-05-24",55.200001
"100","2007-05-25",55.150002
"101","2007-05-29",55.650002
"102","2007-05-30",55.459999
"103","2007-05-31",55.68
"104","2007-06-01",56.009998
"105","2007-06-04",56.040001
"106","2007-06-05",55.369999
"107","2007-06-06",55.209999
"108","2007-06-07",54.580002
"109","2007-06-08",54.610001
"110","2007-06-11",54.57
"111","2007-06-12",53.560001
"112","2007-06-13",53.32
"113","2007-06-14",53.91
"114","2007-06-15",54.27
"115","2007-06-18",53.900002
"116","2007-06-19",54.029999
"117","2007-06-20",53.549999
"118","2007-06-21",53.669998
"119","2007-06-22",53.490002
"120","2007-06-25",53.639999
"121","2007-06-26",53.669998
"122","2007-06-27",54.07
"123","2007-06-28",53.700001
"124","2007-06-29",54.040001
"125","2007-07-02",54.259998
"126","2007-07-03",53.990002
"127","2007-07-05",53.880001
"128","2007-07-06",54.189999
"129","2007-07-09",53.790001
"130","2007-07-10",53.310001
"131","2007-07-11",53.650002
"132","2007-07-12",54.23
"133","2007-07-13",54.299999
"134","2007-07-16",54.060001
"135","2007-07-17",54
"136","2007-07-18",53.509998
"137","2007-07-19",53.439999
"138","2007-07-20",52.580002
"139","2007-07-23",52.52
"140","2007-07-24",51.549999
"141","2007-07-25",51.759998
"142","2007-07-26",51.540001
"143","2007-07-27",50.959999
"144","2007-07-30",51.029999
"145","2007-07-31",51.639999
"146","2007-08-01",51.290001
"147","2007-08-02",54.389999
"148","2007-08-03",53.650002
"149","2007-08-06",55.700001
"150","2007-08-07",56.580002
"151","2007-08-08",59.400002
"152","2007-08-09",59.360001
"153","2007-08-10",55.23
"154","2007-08-13",55.610001
"155","2007-08-14",55.029999
"156","2007-08-15",55.16
"157","2007-08-16",55.490002
"158","2007-08-17",55.950001
"159","2007-08-20",54.849998
"160","2007-08-21",55.490002
"161","2007-08-22",55.720001
"162","2007-08-23",55.98
"163","2007-08-24",56.169998
"164","2007-08-27",56.060001
"165","2007-08-28",55.16
"166","2007-08-29",56.080002
"167","2007-08-30",56.259998
"168","2007-08-31",55.889999
"169","2007-09-04",58.900002
"170","2007-09-05",61.040001
"171","2007-09-06",60.77
"172","2007-09-07",59.869999
"173","2007-09-10",59.369999
"174","2007-09-11",60.869999
"175","2007-09-12",60.41
"176","2007-09-13",61.150002
"177","2007-09-14",61.25
"178","2007-09-17",61.169998
"179","2007-09-18",61.310001
"180","2007-09-19",61.049999
"181","2007-09-20",60.369999
"182","2007-09-21",59.799999
"183","2007-09-24",59.630001
"184","2007-09-25",60.560001
"185","2007-09-26",60.599998
"186","2007-09-27",61.040001
"187","2007-09-28",61.130001
"188","2007-10-01",61
"189","2007-10-02",60.740002
"190","2007-10-03",60.27
"191","2007-10-04",59.939999
"192","2007-10-05",60.099998
"193","2007-10-08",59.84
"194","2007-10-09",59.599998
"195","2007-10-10",59.290001
"196","2007-10-11",58.77
"197","2007-10-12",58.919998
"198","2007-10-15",58.5
"199","2007-10-16",57.299999
"200","2007-10-17",57.439999
"201","2007-10-18",56.75
"202","2007-10-19",55.950001
"203","2007-10-22",56.169998
"204","2007-10-23",56.459999
"205","2007-10-24",55.700001
"206","2007-10-25",56.389999
"207","2007-10-26",56.849998
"208","2007-10-29",56.150002
"209","2007-10-30",55.790001
"210","2007-10-31",56.900002
"211","2007-11-01",53.130001
"212","2007-11-02",53.09
"213","2007-11-05",54
"214","2007-11-06",54.82
"215","2007-11-07",54.93
"216","2007-11-08",54.990002
"217","2007-11-09",55.439999
"218","2007-11-12",55.529999
"219","2007-11-13",56.91
"220","2007-11-14",56.540001
"221","2007-11-15",55.509998
"222","2007-11-16",55.93
"223","2007-11-19",55.32
"224","2007-11-20",55.150002
"225","2007-11-21",54.75
"226","2007-11-23",55.68
"227","2007-11-26",52.5
"228","2007-11-27",53.240002
"229","2007-11-28",53.139999
"230","2007-11-29",51.790001
"231","2007-11-30",51.740002
"232","2007-12-03",51.490002
"233","2007-12-04",51.209999
"234","2007-12-05",51.310001
"235","2007-12-06",52.48
"236","2007-12-07",51.099998
"237","2007-12-10",51.57
"238","2007-12-11",50.98
"239","2007-12-12",50.939999
"240","2007-12-13",52.02
"241","2007-12-14",52.59
"242","2007-12-17",52.259998
"243","2007-12-18",52.900002
"244","2007-12-19",52.93
"245","2007-12-20",52.709999
"246","2007-12-21",53.07
"247","2007-12-24",53.93
"248","2007-12-26",53.369999
"249","2007-12-27",51.990002
"250","2007-12-28",51.860001
"251","2007-12-31",51.889999
"252","2008-01-02",51.060001
"253","2008-01-03",51.27
"254","2008-01-04",50.18
"255","2008-01-07",51.080002
"256","2008-01-08",50.540001
"257","2008-01-09",50.849998
"258","2008-01-10",52.09
"259","2008-01-11",50.080002
"260","2008-01-14",50.66
"261","2008-01-15",49.799999
"262","2008-01-16",50.599998
"263","2008-01-17",49.389999
"264","2008-01-18",49.25
"265","2008-01-22",48.889999
"266","2008-01-23",50.599998
"267","2008-01-24",48.790001
"268","2008-01-25",48.130001
"269","2008-01-28",50
"270","2008-01-29",50.349998
"271","2008-01-30",49.93
"272","2008-01-31",50.630001
"273","2008-02-01",51.490002
"274","2008-02-04",51.040001
"275","2008-02-05",50.639999
"276","2008-02-06",50.169998
"277","2008-02-07",50.830002
"278","2008-02-08",50.27
"279","2008-02-11",49.48
"280","2008-02-12",50.299999
"281","2008-02-13",51.049999
"282","2008-02-14",49.59
"283","2008-02-15",50.560001
"284","2008-02-19",49.16
"285","2008-02-20",50.490002
"286","2008-02-21",48.91
"287","2008-02-22",49.169998
"288","2008-02-25",50.09
"289","2008-02-26",50.990002
"290","2008-02-27",51.73
"291","2008-02-28",49.299999
"292","2008-02-29",49.349998
"293","2008-03-03",50.549999
"294","2008-03-04",52.389999
"295","2008-03-05",50.959999
"296","2008-03-06",50.470001
"297","2008-03-07",51.18
"298","2008-03-10",50.310001
"299","2008-03-11",51.84
"300","2008-03-12",50.5
"301","2008-03-13",51.880001
"302","2008-03-14",50.700001
"303","2008-03-17",50.919998
"304","2008-03-18",51.610001
"305","2008-03-19",50.889999
"306","2008-03-20",51.5
"307","2008-03-24",51.189999
"308","2008-03-25",51.369999
"309","2008-03-26",51.080002
"310","2008-03-27",50.610001
"311","2008-03-28",50.32
"312","2008-03-31",51.189999
"313","2008-04-01",53.259998
"314","2008-04-02",52.450001
"315","2008-04-03",52.200001
"316","2008-04-04",51.639999
"317","2008-04-07",52.080002
"318","2008-04-08",51.43
"319","2008-04-09",52.650002
"320","2008-04-10",52.98
"321","2008-04-11",52.130001
"322","2008-04-14",51.959999
"323","2008-04-15",52.82
"324","2008-04-16",54.290001
"325","2008-04-17",54.27
"326","2008-04-18",54.259998
"327","2008-04-21",53.470001
"328","2008-04-22",53.369999
"329","2008-04-23",53.720001
"330","2008-04-24",54.369999
"331","2008-04-25",55.200001
"332","2008-04-28",54.450001
"333","2008-04-29",54.110001
"334","2008-04-30",53.419998
"335","2008-05-01",56.040001
"336","2008-05-02",54.900002
"337","2008-05-05",54.32
"338","2008-05-06",54.02
"339","2008-05-07",52.799999
"340","2008-05-08",53.220001
"341","2008-05-09",53.209999
"342","2008-05-12",53.619999
"343","2008-05-13",53.139999
"344","2008-05-14",53.5
"345","2008-05-15",53.349998
"346","2008-05-16",53.18
"347","2008-05-19",53.119999
"348","2008-05-20",52.400002
"349","2008-05-21",51.860001
"350","2008-05-22",51.419998
"351","2008-05-23",51.189999
"352","2008-05-27",50.990002
"353","2008-05-28",50.619999
"354","2008-05-29",50.830002
"355","2008-05-30",51.189999
"356","2008-06-02",50.150002
"357","2008-06-03",50.139999
"358","2008-06-04",50.099998
"359","2008-06-05",50.939999
"360","2008-06-06",49.560001
"361","2008-06-09",49.16
"362","2008-06-10",49.43
"363","2008-06-11",48.939999
"364","2008-06-12",49.59
"365","2008-06-13",50.290001
"366","2008-06-16",49.400002
"367","2008-06-17",48.389999
"368","2008-06-18",48.369999
"369","2008-06-19",49.099998
"370","2008-06-20",48.189999
"371","2008-06-23",47.73
"372","2008-06-24",47.150002
"373","2008-06-25",47.16
"374","2008-06-26",46.619999
"375","2008-06-27",46.360001
"376","2008-06-30",46.150002
"377","2008-07-01",45.599998
"378","2008-07-02",45
"379","2008-07-03",44.650002
"380","2008-07-07",44.16
"381","2008-07-08",45.57
"382","2008-07-09",43.91
"383","2008-07-10",43.389999
"384","2008-07-11",42.990002
"385","2008-07-14",42.619999
"386","2008-07-15",42.040001
"387","2008-07-16",43.93
"388","2008-07-17",44.130001
"389","2008-07-18",43.830002
"390","2008-07-21",43.790001
"391","2008-07-22",44.790001
"392","2008-07-23",44.990002
"393","2008-07-24",43.970001
"394","2008-07-25",43.630001
"395","2008-07-28",43.650002
"396","2008-07-29",45.669998
"397","2008-07-30",45.139999
"398","2008-07-31",43.700001
"399","2008-08-01",45.049999
"400","2008-08-04",44.970001
"401","2008-08-05",46.259998
"402","2008-08-06",45.93
"403","2008-08-07",45.709999
"404","2008-08-08",46.799999
"405","2008-08-11",46.849998
"406","2008-08-12",45.77
"407","2008-08-13",45.16
"408","2008-08-14",45.68
"409","2008-08-15",46.75
"410","2008-08-18",45.5
"411","2008-08-19",44.970001
"412","2008-08-20",45.060001
"413","2008-08-21",44.82
"414","2008-08-22",45.599998
"415","2008-08-25",44.740002
"416","2008-08-26",45.27
"417","2008-08-27",45.619999
"418","2008-08-28",46.459999
"419","2008-08-29",46.25
"420","2008-09-02",46.759998
"421","2008-09-03",47.16
"422","2008-09-04",46.110001
"423","2008-09-05",46.540001
"424","2008-09-08",47.279999
"425","2008-09-09",45.779999
"426","2008-09-10",46.169998
"427","2008-09-11",46.439999
"428","2008-09-12",46.349998
"429","2008-09-15",45.459999
"430","2008-09-16",46.619999
"431","2008-09-17",43.220001
"432","2008-09-18",47.75
"433","2008-09-19",49
"434","2008-09-22",46.91
"435","2008-09-23",46.959999
"436","2008-09-24",47.450001
"437","2008-09-25",47.82
"438","2008-09-26",46.310001
"439","2008-09-29",40.610001
"440","2008-09-30",42.27
"441","2008-10-01",43.66
"442","2008-10-02",40.700001
"443","2008-10-03",41.68
"444","2008-10-06",40
"445","2008-10-07",40.400002
"446","2008-10-08",36.5
"447","2008-10-09",33.200001
"448","2008-10-10",34.27
"449","2008-10-13",38.150002
"450","2008-10-14",36.689999
"451","2008-10-15",34.650002
"452","2008-10-16",34.560001
"453","2008-10-17",34.18
"454","2008-10-20",35.810001
"455","2008-10-21",36.400002
"456","2008-10-22",34.639999
"457","2008-10-23",34.619999
"458","2008-10-24",34.07
"459","2008-10-27",32.720001
"460","2008-10-28",34.650002
"461","2008-10-29",35.82
"462","2008-10-30",36.119999
"463","2008-10-31",37.189999
"464","2008-11-03",38.23
"465","2008-11-04",38.650002
"466","2008-11-05",36.259998
"467","2008-11-06",35.66
"468","2008-11-07",36.18
"469","2008-11-10",35.619999
"470","2008-11-11",36.34
"471","2008-11-12",35.950001
"472","2008-11-13",39.419998
"473","2008-11-14",37.48
"474","2008-11-17",36.689999
"475","2008-11-18",36.68
"476","2008-11-19",33.720001
"477","2008-11-20",31.52
"478","2008-11-21",33.59
"479","2008-11-24",35.369999
"480","2008-11-25",35.639999
"481","2008-11-26",36.310001
"482","2008-11-28",37.439999
"483","2008-12-01",33.599998
"484","2008-12-02",36.09
"485","2008-12-03",37.25
"486","2008-12-04",36.150002
"487","2008-12-05",36.889999
"488","2008-12-08",38.009998
"489","2008-12-09",36.77
"490","2008-12-10",36.84
"491","2008-12-11",35.689999
"492","2008-12-12",37
"493","2008-12-15",36.43
"494","2008-12-16",38.93
"495","2008-12-17",37.599998
"496","2008-12-18",36.98
"497","2008-12-19",37.259998
"498","2008-12-22",36.639999
"499","2008-12-23",36.349998
"500","2008-12-24",36.529999
"501","2008-12-26",37.150002
"502","2008-12-29",36.599998
"503","2008-12-30",37.490002
"504","2008-12-31",37.630001
"505","2009-01-02",37.799999
"506","2009-01-05",37.400002
"507","2009-01-06",38.240002
"508","2009-01-07",37.25
"509","2009-01-08",37.82
"510","2009-01-09",37.040001
"511","2009-01-12",36.349998
"512","2009-01-13",37.290001
"513","2009-01-14",36.119999
"514","2009-01-15",36.599998
"515","2009-01-16",37.84
"516","2009-01-20",36.130001
"517","2009-01-21",38.669998
"518","2009-01-22",37.099998
"519","2009-01-23",37.34
"520","2009-01-26",36.220001
"521","2009-01-27",37.310001
"522","2009-01-28",38.330002
"523","2009-01-29",36.209999
"524","2009-01-30",35.450001
"525","2009-02-02",36.119999
"526","2009-02-03",36.700001
"527","2009-02-04",35.669998
"528","2009-02-05",36.279999
"529","2009-02-06",36.98
"530","2009-02-09",36.689999
"531","2009-02-10",35.240002
"532","2009-02-11",36.799999
"533","2009-02-12",36.529999
"534","2009-02-13",35.84
"535","2009-02-17",34.84
"536","2009-02-18",34.43
"537","2009-02-19",33.490002
"538","2009-02-20",32.709999
"539","2009-02-23",31.09
"540","2009-02-24",32.830002
"541","2009-02-25",32
"542","2009-02-26",31.040001
"543","2009-02-27",30.040001
"544","2009-03-02",30.07
"545","2009-03-03",29.389999
"546","2009-03-04",29.48
"547","2009-03-05",28.57
"548","2009-03-06",29.290001
"549","2009-03-09",28.98
"550","2009-03-10",30.370001
"551","2009-03-11",29.75
"552","2009-03-12",31.34
"553","2009-03-13",32.290001
"554","2009-03-16",31.65
"555","2009-03-17",32.830002
"556","2009-03-18",34.189999
"557","2009-03-19",33.119999
"558","2009-03-20",32.939999
"559","2009-03-23",35.540001
"560","2009-03-24",33.389999
"561","2009-03-25",33.84
"562","2009-03-26",34.66
"563","2009-03-27",33.849998
"564","2009-03-30",33.150002
"565","2009-03-31",34.18
"566","2009-04-01",33.880001
"567","2009-04-02",33.950001
"568","2009-04-03",34.220001
"569","2009-04-06",33.82
"570","2009-04-07",33.119999
"571","2009-04-08",33.66
"572","2009-04-09",34.75
"573","2009-04-13",35.290001
"574","2009-04-14",33.18
"575","2009-04-15",34.299999
"576","2009-04-16",35.200001
"577","2009-04-17",34.52
"578","2009-04-20",32.720001
"579","2009-04-21",34.880001
"580","2009-04-22",33.889999
"581","2009-04-23",33.98
"582","2009-04-24",33.880001
"583","2009-04-27",34
"584","2009-04-28",34.23
"585","2009-04-29",35.360001
"586","2009-04-30",35.32
"587","2009-05-01",34.110001
"588","2009-05-04",34.16
"589","2009-05-05",33.400002
"590","2009-05-06",34.27
"591","2009-05-07",33.98
"592","2009-05-08",35.779999
"593","2009-05-11",34.669998
"594","2009-05-12",34.900002
"595","2009-05-13",34.040001
"596","2009-05-14",34.669998
"597","2009-05-15",34.130001
"598","2009-05-18",35.240002
"599","2009-05-19",34.400002
"600","2009-05-20",34.009998
"601","2009-05-21",33.880001
"602","2009-05-22",34
"603","2009-05-26",34.650002
"604","2009-05-27",33.880001
"605","2009-05-28",33.990002
"606","2009-05-29",34.599998
"607","2009-06-01",35.880001
"608","2009-06-02",36.360001
"609","2009-06-03",35.93
"610","2009-06-04",36.43
"611","2009-06-05",36.470001
"612","2009-06-08",36.41
"613","2009-06-09",36.279999
"614","2009-06-10",36.200001
"615","2009-06-11",36.290001
"616","2009-06-12",36.259998
"617","2009-06-15",35.220001
"618","2009-06-16",34.77
"619","2009-06-17",34.849998
"620","2009-06-18",35.34
"621","2009-06-19",35.720001
"622","2009-06-22",34.73
"623","2009-06-23",34.639999
"624","2009-06-24",34.669998
"625","2009-06-25",34.860001
"626","2009-06-26",35.259998
"627","2009-06-29",35.75
"628","2009-06-30",35.759998
"629","2009-07-01",35.709999
"630","2009-07-02",35.009998
"631","2009-07-06",35.459999
"632","2009-07-07",35.119999
"633","2009-07-08",35.220001
"634","2009-07-09",35.389999
"635","2009-07-10",35.09
"636","2009-07-13",35.98
"637","2009-07-14",35.990002
"638","2009-07-15",36.349998
"639","2009-07-16",36.049999
"640","2009-07-17",36.099998
"641","2009-07-20",35.860001
"642","2009-07-21",36.5
"643","2009-07-22",36.5
"644","2009-07-23",36.540001
"645","2009-07-24",36.580002
"646","2009-07-27",36.98
"647","2009-07-28",37.459999
"648","2009-07-29",37.150002
"649","2009-07-30",37.07
"650","2009-07-31",37.450001
"651","2009-08-03",37.740002
"652","2009-08-04",38.169998
"653","2009-08-05",38.009998
"654","2009-08-06",37.720001
"655","2009-08-07",37.790001
"656","2009-08-10",37.599998
"657","2009-08-11",36.990002
"658","2009-08-12",37.41
"659","2009-08-13",38.040001
"660","2009-08-14",37.75
"661","2009-08-17",37.27
"662","2009-08-18",37.400002
"663","2009-08-19",37.720001
"664","2009-08-20",37.75
"665","2009-08-21",38.259998
"666","2009-08-24",38.049999
"667","2009-08-25",38.310001
"668","2009-08-26",38.349998
"669","2009-08-27",38.470001
"670","2009-08-28",38.540001
"671","2009-08-31",38.669998
"672","2009-09-01",38.060001
"673","2009-09-02",37.77
"674","2009-09-03",38.099998
"675","2009-09-04",38.240002
"676","2009-09-08",38.32
"677","2009-09-09",38
"678","2009-09-10",37.790001
"679","2009-09-11",37.689999
"680","2009-09-14",37.689999
"681","2009-09-15",37.599998
"682","2009-09-16",37.98
"683","2009-09-17",37.93
"684","2009-09-18",37.400002
"685","2009-09-21",37.810001
"686","2009-09-22",37.639999
"687","2009-09-23",37.290001
"688","2009-09-24",37.23
"689","2009-09-25",37.029999
"690","2009-09-28",38.119999
"691","2009-09-29",37.84
"692","2009-09-30",37.459999
"693","2009-10-01",36.450001
"694","2009-10-02",36.41
"695","2009-10-05",36.490002
"696","2009-10-06",36.619999
"697","2009-10-07",36.740002
"698","2009-10-08",36.799999
"699","2009-10-09",37.150002
"700","2009-10-12",37.16
"701","2009-10-13",36.790001
"702","2009-10-14",37.139999
"703","2009-10-15",37.169998
"704","2009-10-16",36.709999
"705","2009-10-19",36.880001
"706","2009-10-20",36.73
"707","2009-10-21",36.57
"708","2009-10-22",37.02
"709","2009-10-23",36.290001
"710","2009-10-26",36.32
"711","2009-10-27",36.18
"712","2009-10-28",35.779999
"713","2009-10-29",36.169998
"714","2009-10-30",35.25
"715","2009-11-02",35.509998
"716","2009-11-03",35.580002
"717","2009-11-04",35.209999
"718","2009-11-05",35.880001
"719","2009-11-06",35.869999
"720","2009-11-09",36.23
"721","2009-11-10",36.220001
"722","2009-11-11",36.299999
"723","2009-11-12",36.259998
"724","2009-11-13",36.5
"725","2009-11-16",36.66
"726","2009-11-17",36.98
"727","2009-11-18",37.049999
"728","2009-11-19",36.689999
"729","2009-11-20",36.869999
"730","2009-11-23",37.02
"731","2009-11-24",36.810001
"732","2009-11-25",36.669998
"733","2009-11-27",36.220001
"734","2009-11-30",36.970001
"735","2009-12-01",36.84
"736","2009-12-02",36.650002
"737","2009-12-03",36.549999
"738","2009-12-04",37.110001
"739","2009-12-07",37.130001
"740","2009-12-08",37.509998
"741","2009-12-09",37.48
"742","2009-12-10",37.310001
"743","2009-12-11",37.650002
"744","2009-12-14",38.040001
"745","2009-12-15",38.380001
"746","2009-12-16",39
"747","2009-12-17",38.900002
"748","2009-12-18",40.060001
"749","2009-12-21",39.59
"750","2009-12-22",40.080002
"751","2009-12-23",39.740002
"752","2009-12-24",40.18
"753","2009-12-28",40.029999
"754","2009-12-29",39.889999
"755","2009-12-30",40.029999
"756","2009-12-31",39.02
"757","2010-01-04",39.349998
"758","2010-01-05",38.77
"759","2010-01-06",38.779999
"760","2010-01-07",38.93
"761","2010-01-08",38.810001
"762","2010-01-11",38.810001
"763","2010-01-12",38.5
"764","2010-01-13",38.849998
"765","2010-01-14",38.84
"766","2010-01-15",38.5
"767","2010-01-19",39.009998
"768","2010-01-20",38.759998
"769","2010-01-21",38.459999
"770","2010-01-22",38.189999
"771","2010-01-25",38.66
"772","2010-01-26",38.470001
"773","2010-01-27",38.93
"774","2010-01-28",38.509998
"775","2010-01-29",39
"776","2010-02-01",38.82
"777","2010-02-02",39.009998
"778","2010-02-03",38.490002
"779","2010-02-04",38.139999
"780","2010-02-05",38.490002
"781","2010-02-08",38.029999
"782","2010-02-09",38.209999
"783","2010-02-10",38.23
"784","2010-02-11",38.48
"785","2010-02-12",38.549999
"786","2010-02-16",38.880001
"787","2010-02-17",39.130001
"788","2010-02-18",39.5
"789","2010-02-19",39.599998
"790","2010-02-22",39.59
"791","2010-02-23",39.389999
"792","2010-02-24",39.630001
"793","2010-02-25",39.740002
"794","2010-02-26",39.619999
"795","2010-03-01",39.68
"796","2010-03-02",39.900002
"797","2010-03-03",40.299999
"798","2010-03-04",40.459999
"799","2010-03-05",40.830002
"800","2010-03-08",40.419998
"801","2010-03-09",40.610001
"802","2010-03-10",40.639999
"803","2010-03-11",40.830002
"804","2010-03-12",40.900002
"805","2010-03-15",41.040001
"806","2010-03-16",41.48
"807","2010-03-17",41.669998
"808","2010-03-18",41.599998
"809","2010-03-19",41.860001
"810","2010-03-22",41.77
"811","2010-03-23",42.009998
"812","2010-03-24",41.91
"813","2010-03-25",42.02
"814","2010-03-26",42.450001
"815","2010-03-29",42.650002
"816","2010-03-30",42.5
"817","2010-03-31",43.130001
"818","2010-04-01",42.59
"819","2010-04-05",43.060001
"820","2010-04-06",43.209999
"821","2010-04-07",43.700001
"822","2010-04-08",43.450001
"823","2010-04-09",43.860001
"824","2010-04-12",43.740002
"825","2010-04-13",43.889999
"826","2010-04-14",44.779999
"827","2010-04-15",45.080002
"828","2010-04-16",44.41
"829","2010-04-19",44.400002
"830","2010-04-20",44.599998
"831","2010-04-21",45.23
"832","2010-04-22",45.73
"833","2010-04-23",45.650002
"834","2010-04-26",45.919998
"835","2010-04-27",44.880001
"836","2010-04-28",45.200001
"837","2010-04-29",46.18
"838","2010-04-30",46.009998
"839","2010-05-03",46.66
"840","2010-05-04",46.470001
"841","2010-05-05",46.490002
"842","2010-05-06",45.52
"843","2010-05-07",44.200001
"844","2010-05-10",45.580002
"845","2010-05-11",46.369999
"846","2010-05-12",46.889999
"847","2010-05-13",46.59
"848","2010-05-14",46.299999
"849","2010-05-17",46.610001
"850","2010-05-18",46.169998
"851","2010-05-19",46.34
"852","2010-05-20",44.360001
"853","2010-05-21",44.759998
"854","2010-05-24",44.07
"855","2010-05-25",43.810001
"856","2010-05-26",44.43
"857","2010-05-27",46.560001
"858","2010-05-28",45.869999
"859","2010-06-01",45.130001
"860","2010-06-02",46.259998
"861","2010-06-03",46.43
"862","2010-06-04",44.830002
"863","2010-06-07",44.849998
"864","2010-06-08",45.450001
"865","2010-06-09",45.130001
"866","2010-06-10",46
"867","2010-06-11",46.23
"868","2010-06-14",46.040001
"869","2010-06-15",46.59
"870","2010-06-16",46.610001
"871","2010-06-17",46.619999
"872","2010-06-18",46.630001
"873","2010-06-21",46.349998
"874","2010-06-22",46.200001
"875","2010-06-23",45.650002
"876","2010-06-24",45.169998
"877","2010-06-25",46.380001
"878","2010-06-28",46.439999
"879","2010-06-29",45.66
"880","2010-06-30",45.5
"881","2010-07-01",44.380001
"882","2010-07-02",44.830002
"883","2010-07-06",44.66
"884","2010-07-07",45.990002
"885","2010-07-08",46.34
"886","2010-07-09",46.830002
"887","2010-07-12",46.75
"888","2010-07-13",47.630001
"889","2010-07-14",47.75
"890","2010-07-15",47.959999
"891","2010-07-16",47.130001
"892","2010-07-19",47.639999
"893","2010-07-20",48.25
"894","2010-07-21",47.580002
"895","2010-07-22",47.700001
"896","2010-07-23",48.330002
"897","2010-07-26",48.810001
"898","2010-07-27",49.209999
"899","2010-07-28",48.75
"900","2010-07-29",48.68
"901","2010-07-30",49.029999
"902","2010-08-02",49.990002
"903","2010-08-03",50.27
"904","2010-08-04",50.57
"905","2010-08-05",50.779999
"906","2010-08-06",50.830002
"907","2010-08-09",51.5
"908","2010-08-10",51.360001
"909","2010-08-11",50.450001
"910","2010-08-12",50.150002
"911","2010-08-13",49.360001
"912","2010-08-16",49.59
"913","2010-08-17",50.259998
"914","2010-08-18",50.849998
"915","2010-08-19",50.290001
"916","2010-08-20",51.310001
"917","2010-08-23",50.900002
"918","2010-08-24",50.43
"919","2010-08-25",50.950001
"920","2010-08-26",51.290001
"921","2010-08-27",52.189999
"922","2010-08-30",51.580002
"923","2010-08-31",52.5
"924","2010-09-01",54.060001
"925","2010-09-02",53.950001
"926","2010-09-03",54
"927","2010-09-07",53.360001
"928","2010-09-08",53.650002
"929","2010-09-09",54.25
"930","2010-09-10",54.380001
"931","2010-09-13",54.59
"932","2010-09-14",54.970001
"933","2010-09-15",55
"934","2010-09-16",55.200001
"935","2010-09-17",55.450001
"936","2010-09-20",55.970001
"937","2010-09-21",56.200001
"938","2010-09-22",55.650002
"939","2010-09-23",55.259998
"940","2010-09-24",55.669998
"941","2010-09-27",55.34
"942","2010-09-28",55.990002
"943","2010-09-29",55.82
"944","2010-09-30",56.060001
"945","2010-10-01",55.41
"946","2010-10-04",55.509998
"947","2010-10-05",55.84
"948","2010-10-06",55.52
"949","2010-10-07",55.66
"950","2010-10-08",56.049999
"951","2010-10-11",55.939999
"952","2010-10-12",56.040001
"953","2010-10-13",56.169998
