"","date","ES"
"124","2007-06-29",28.360001
"125","2007-07-02",28.790001
"126","2007-07-03",29
"127","2007-07-05",28.620001
"128","2007-07-06",28.49
"129","2007-07-09",28.51
"130","2007-07-10",28.139999
"131","2007-07-11",28.27
"132","2007-07-12",28.99
"133","2007-07-13",29.33
"134","2007-07-16",29.049999
"135","2007-07-17",28.700001
"136","2007-07-18",28.6
"137","2007-07-19",28.790001
"138","2007-07-20",28.59
"139","2007-07-23",28.790001
"140","2007-07-24",27.809999
"141","2007-07-25",27.92
"142","2007-07-26",27.110001
"143","2007-07-27",26.93
"144","2007-07-30",27.549999
"145","2007-07-31",27.34
"146","2007-08-01",28.07
"147","2007-08-02",27.98
"148","2007-08-03",27.27
"149","2007-08-06",28.49
"150","2007-08-07",29.290001
"151","2007-08-08",28.969999
"152","2007-08-09",28.1
"153","2007-08-10",27.950001
"154","2007-08-13",28.49
"155","2007-08-14",27.67
"156","2007-08-15",27.33
"157","2007-08-16",27.49
"158","2007-08-17",28.35
"159","2007-08-20",28.08
"160","2007-08-21",28.26
"161","2007-08-22",28.6
"162","2007-08-23",28.969999
"163","2007-08-24",29.42
"164","2007-08-27",28.780001
"165","2007-08-28",27.940001
"166","2007-08-29",28.030001
"167","2007-08-30",27.690001
"168","2007-08-31",27.65
"169","2007-09-04",28.07
"170","2007-09-05",27.76
"171","2007-09-06",27.469999
"172","2007-09-07",27.049999
"173","2007-09-10",26.959999
"174","2007-09-11",27.18
"175","2007-09-12",27.33
"176","2007-09-13",27.1
"177","2007-09-14",27.190001
"178","2007-09-17",27
"179","2007-09-18",27.129999
"180","2007-09-19",27.940001
"181","2007-09-20",27.68
"182","2007-09-21",27.709999
"183","2007-09-24",27.74
"184","2007-09-25",27.67
"185","2007-09-26",28.34
"186","2007-09-27",28.870001
"187","2007-09-28",28.57
"188","2007-10-01",28.99
"189","2007-10-02",28.559999
"190","2007-10-03",28.52
"191","2007-10-04",28.969999
"192","2007-10-05",29.15
"193","2007-10-08",28.959999
"194","2007-10-09",29.360001
"195","2007-10-10",29.02
"196","2007-10-11",29.139999
"197","2007-10-12",29.139999
"198","2007-10-15",28.67
"199","2007-10-16",28.57
"200","2007-10-17",28.49
"201","2007-10-18",28.5
"202","2007-10-19",27.98
"203","2007-10-22",28.129999
"204","2007-10-23",28.09
"205","2007-10-24",28.51
"206","2007-10-25",29.08
"207","2007-10-26",29.17
"208","2007-10-29",30.17
"209","2007-10-30",30.5
"210","2007-10-31",30.83
"211","2007-11-01",30.639999
"212","2007-11-02",30.65
"213","2007-11-05",31.610001
"214","2007-11-06",31.93
"215","2007-11-07",30.73
"216","2007-11-08",31.200001
"217","2007-11-09",31.040001
"218","2007-11-12",30.719999
"219","2007-11-13",30.51
"220","2007-11-14",30.309999
"221","2007-11-15",30.83
"222","2007-11-16",32.169998
"223","2007-11-19",32.400002
"224","2007-11-20",32.830002
"225","2007-11-21",32.02
"226","2007-11-23",31.790001
"227","2007-11-26",31.41
"228","2007-11-27",31.389999
"229","2007-11-28",31.799999
"230","2007-11-29",31.57
"231","2007-11-30",31.58
"232","2007-12-03",31.9
"233","2007-12-04",32.220001
"234","2007-12-05",32.830002
"235","2007-12-06",32.779999
"236","2007-12-07",32.380001
"237","2007-12-10",32.5
"238","2007-12-11",31.83
"239","2007-12-12",31.799999
"240","2007-12-13",32
"241","2007-12-14",31.709999
"242","2007-12-17",31.27
"243","2007-12-18",31.700001
"244","2007-12-19",31.360001
"245","2007-12-20",31.5
"246","2007-12-21",32.040001
"247","2007-12-24",31.969999
"248","2007-12-26",31.559999
"249","2007-12-27",31.24
"250","2007-12-28",31.639999
"251","2007-12-31",31.309999
"252","2008-01-02",30.84
"253","2008-01-03",30.780001
"254","2008-01-04",30.709999
"255","2008-01-07",31.15
"256","2008-01-08",30.84
"257","2008-01-09",30.74
"258","2008-01-10",30.780001
"259","2008-01-11",30.549999
"260","2008-01-14",30.6
"261","2008-01-15",30.17
"262","2008-01-16",30.549999
"263","2008-01-17",29.99
"264","2008-01-18",29.549999
"265","2008-01-22",28.26
"266","2008-01-23",28.9
"267","2008-01-24",28.459999
"268","2008-01-25",27.9
"269","2008-01-28",28.23
"270","2008-01-29",27.709999
"271","2008-01-30",27.18
"272","2008-01-31",27.790001
"273","2008-02-01",27.98
"274","2008-02-04",28.68
"275","2008-02-05",27.82
"276","2008-02-06",27.52
"277","2008-02-07",27.49
"278","2008-02-08",27.23
"279","2008-02-11",27.41
"280","2008-02-12",27.68
"281","2008-02-13",27.67
"282","2008-02-14",27.549999
"283","2008-02-15",27.790001
"284","2008-02-19",27.450001
"285","2008-02-20",27.299999
"286","2008-02-21",26.65
"287","2008-02-22",27.120001
"288","2008-02-25",26.559999
"289","2008-02-26",26.290001
"290","2008-02-27",25.83
"291","2008-02-28",25.969999
"292","2008-02-29",25.370001
"293","2008-03-03",25.42
"294","2008-03-04",25.360001
"295","2008-03-05",25.41
"296","2008-03-06",24.85
"297","2008-03-07",24.76
"298","2008-03-10",24.530001
"299","2008-03-11",24.620001
"300","2008-03-12",24.719999
"301","2008-03-13",24.85
"302","2008-03-14",24.9
"303","2008-03-17",24.709999
"304","2008-03-18",25.02
"305","2008-03-19",24.549999
"306","2008-03-20",24.4
"307","2008-03-24",24.24
"308","2008-03-25",24.01
"309","2008-03-26",24.07
"310","2008-03-27",24.18
"311","2008-03-28",24.15
"312","2008-03-31",24.540001
"313","2008-04-01",25.120001
"314","2008-04-02",25.219999
"315","2008-04-03",25.290001
"316","2008-04-04",25.620001
"317","2008-04-07",25.690001
"318","2008-04-08",25.75
"319","2008-04-09",25.76
"320","2008-04-10",25.75
"321","2008-04-11",25.85
"322","2008-04-14",25.940001
"323","2008-04-15",26.110001
"324","2008-04-16",26.530001
"325","2008-04-17",26.719999
"326","2008-04-18",26.549999
"327","2008-04-21",26.09
"328","2008-04-22",25.959999
"329","2008-04-23",26.299999
"330","2008-04-24",26.27
"331","2008-04-25",26.67
"332","2008-04-28",26.610001
"333","2008-04-29",26.35
"334","2008-04-30",26.32
"335","2008-05-01",27.049999
"336","2008-05-02",27.74
"337","2008-05-05",27.530001
"338","2008-05-06",27.549999
"339","2008-05-07",27.360001
"340","2008-05-08",27.379999
"341","2008-05-09",27.280001
"342","2008-05-12",27.209999
"343","2008-05-13",27.299999
"344","2008-05-14",26.959999
"345","2008-05-15",26.4
"346","2008-05-16",26.360001
"347","2008-05-19",26.32
"348","2008-05-20",26.190001
"349","2008-05-21",26.040001
"350","2008-05-22",26.23
"351","2008-05-23",25.700001
"352","2008-05-27",26.219999
"353","2008-05-28",25.92
"354","2008-05-29",26.120001
"355","2008-05-30",26.110001
"356","2008-06-02",25.969999
"357","2008-06-03",25.83
"358","2008-06-04",26.209999
"359","2008-06-05",26.719999
"360","2008-06-06",26.049999
"361","2008-06-09",26.540001
"362","2008-06-10",26.629999
"363","2008-06-11",26.5
"364","2008-06-12",26.5
"365","2008-06-13",26.84
"366","2008-06-16",26.809999
"367","2008-06-17",26.92
"368","2008-06-18",26.879999
"369","2008-06-19",26.93
"370","2008-06-20",26.5
"371","2008-06-23",26.52
"372","2008-06-24",26.33
"373","2008-06-25",26.620001
"374","2008-06-26",26.24
"375","2008-06-27",25.540001
"376","2008-06-30",25.530001
"377","2008-07-01",25.82
"378","2008-07-02",25.190001
"379","2008-07-03",24.99
"380","2008-07-07",24.74
"381","2008-07-08",25.34
"382","2008-07-09",25.76
"383","2008-07-10",25.51
"384","2008-07-11",25.6
"385","2008-07-14",25.09
"386","2008-07-15",24.889999
"387","2008-07-16",24.540001
"388","2008-07-17",24.52
"389","2008-07-18",24.6
"390","2008-07-21",24.83
"391","2008-07-22",24.889999
"392","2008-07-23",24.84
"393","2008-07-24",24.799999
"394","2008-07-25",24.799999
"395","2008-07-28",24.780001
"396","2008-07-29",25
"397","2008-07-30",25.309999
"398","2008-07-31",25.16
"399","2008-08-01",24.66
"400","2008-08-04",26.129999
"401","2008-08-05",26.059999
"402","2008-08-06",26.16
"403","2008-08-07",26.040001
"404","2008-08-08",26.889999
"405","2008-08-11",27.33
"406","2008-08-12",27.040001
"407","2008-08-13",27.08
"408","2008-08-14",26.969999
"409","2008-08-15",26.860001
"410","2008-08-18",27.389999
"411","2008-08-19",27.110001
"412","2008-08-20",27.290001
"413","2008-08-21",27.6
"414","2008-08-22",28.030001
"415","2008-08-25",27.43
"416","2008-08-26",27.530001
"417","2008-08-27",27.43
"418","2008-08-28",27.639999
"419","2008-08-29",26.889999
"420","2008-09-02",26.620001
"421","2008-09-03",26.57
"422","2008-09-04",26.440001
"423","2008-09-05",25.99
"424","2008-09-08",26.200001
"425","2008-09-09",25.4
"426","2008-09-10",25.209999
"427","2008-09-11",25.799999
"428","2008-09-12",26.870001
"429","2008-09-15",26.01
"430","2008-09-16",25.790001
"431","2008-09-17",24.9
"432","2008-09-18",26.379999
"433","2008-09-19",26.629999
"434","2008-09-22",25.870001
"435","2008-09-23",25.58
"436","2008-09-24",25.58
"437","2008-09-25",25.98
"438","2008-09-26",25.92
"439","2008-09-29",25.49
"440","2008-09-30",25.65
"441","2008-10-01",25.969999
"442","2008-10-02",25.49
"443","2008-10-03",24.75
"444","2008-10-06",23.17
"445","2008-10-07",22.219999
"446","2008-10-08",21.280001
"447","2008-10-09",20.85
"448","2008-10-10",19.15
"449","2008-10-13",21.209999
"450","2008-10-14",20.75
"451","2008-10-15",19.280001
"452","2008-10-16",20.540001
"453","2008-10-17",20.110001
"454","2008-10-20",21.889999
"455","2008-10-21",21.549999
"456","2008-10-22",20.809999
"457","2008-10-23",21.32
"458","2008-10-24",20.73
"459","2008-10-27",19.719999
"460","2008-10-28",21.129999
"461","2008-10-29",21.049999
"462","2008-10-30",22.66
"463","2008-10-31",22.559999
"464","2008-11-03",22.610001
"465","2008-11-04",22.469999
"466","2008-11-05",21.67
"467","2008-11-06",20.74
"468","2008-11-07",21.01
"469","2008-11-10",21.23
"470","2008-11-11",22.360001
"471","2008-11-12",21.59
"472","2008-11-13",23.83
"473","2008-11-14",23.17
"474","2008-11-17",22.940001
"475","2008-11-18",22.959999
"476","2008-11-19",22.120001
"477","2008-11-20",20.700001
"478","2008-11-21",22.75
"479","2008-11-24",23
"480","2008-11-25",23.16
"481","2008-11-26",23.08
"482","2008-11-28",23.299999
"483","2008-12-01",21.99
"484","2008-12-02",22.59
"485","2008-12-03",23.18
"486","2008-12-04",21.99
"487","2008-12-05",22.65
"488","2008-12-08",22.549999
"489","2008-12-09",22.76
"490","2008-12-10",23.49
"491","2008-12-11",23.01
"492","2008-12-12",23.73
"493","2008-12-15",22.5
"494","2008-12-16",23.16
"495","2008-12-17",22.51
"496","2008-12-18",22.549999
"497","2008-12-19",22.67
"498","2008-12-22",23.309999
"499","2008-12-23",22.969999
"500","2008-12-24",22.99
"501","2008-12-26",23.18
"502","2008-12-29",23.27
"503","2008-12-30",23.85
"504","2008-12-31",24.059999
"505","2009-01-02",24.299999
"506","2009-01-05",24.84
"507","2009-01-06",24.76
"508","2009-01-07",24.620001
"509","2009-01-08",24.91
"510","2009-01-09",24.889999
"511","2009-01-12",24.43
"512","2009-01-13",23.690001
"513","2009-01-14",23.389999
"514","2009-01-15",23.26
"515","2009-01-16",23.790001
"516","2009-01-20",23.200001
"517","2009-01-21",23.379999
"518","2009-01-22",23.49
"519","2009-01-23",23.370001
"520","2009-01-26",24.200001
"521","2009-01-27",24.16
"522","2009-01-28",23.93
"523","2009-01-29",24.049999
"524","2009-01-30",23.799999
"525","2009-02-02",24.030001
"526","2009-02-03",24.219999
"527","2009-02-04",25.049999
"528","2009-02-05",24.91
"529","2009-02-06",24.950001
"530","2009-02-09",24.549999
"531","2009-02-10",23.959999
"532","2009-02-11",23.66
"533","2009-02-12",23.99
"534","2009-02-13",24.02
"535","2009-02-17",23.15
"536","2009-02-18",22.370001
"537","2009-02-19",22.629999
"538","2009-02-20",22.059999
"539","2009-02-23",21.77
"540","2009-02-24",22.4
"541","2009-02-25",22.15
"542","2009-02-26",22.01
"543","2009-02-27",21.91
"544","2009-03-02",21.049999
"545","2009-03-03",20.07
"546","2009-03-04",20.290001
"547","2009-03-05",19.68
"548","2009-03-06",20
"549","2009-03-09",19.450001
"550","2009-03-10",19.969999
"551","2009-03-11",20.1
"552","2009-03-12",20.57
"553","2009-03-13",19.9
"554","2009-03-16",20.280001
"555","2009-03-17",21.15
"556","2009-03-18",21.309999
"557","2009-03-19",21.65
"558","2009-03-20",21.68
"559","2009-03-23",22
"560","2009-03-24",21.629999
"561","2009-03-25",21.65
"562","2009-03-26",21.799999
"563","2009-03-27",21.700001
"564","2009-03-30",21.52
"565","2009-03-31",21.59
"566","2009-04-01",21.4
"567","2009-04-02",21.200001
"568","2009-04-03",21.08
"569","2009-04-06",21.219999
"570","2009-04-07",21.4
"571","2009-04-08",21.52
"572","2009-04-09",21.5
"573","2009-04-13",21.190001
"574","2009-04-14",20.780001
"575","2009-04-15",21.09
"576","2009-04-16",21.309999
"577","2009-04-17",21.09
"578","2009-04-20",21
"579","2009-04-21",20.92
"580","2009-04-22",20.33
"581","2009-04-23",20.139999
"582","2009-04-24",20.24
"583","2009-04-27",20.73
"584","2009-04-28",20.549999
"585","2009-04-29",20.5
"586","2009-04-30",21.02
"587","2009-05-01",21.58
"588","2009-05-04",21.65
"589","2009-05-05",21.75
"590","2009-05-06",21.48
"591","2009-05-07",21.26
"592","2009-05-08",21.200001
"593","2009-05-11",21.18
"594","2009-05-12",21.379999
"595","2009-05-13",21.17
"596","2009-05-14",21.030001
"597","2009-05-15",20.58
"598","2009-05-18",20.620001
"599","2009-05-19",20.75
"600","2009-05-20",19.99
"601","2009-05-21",20.219999
"602","2009-05-22",20.24
"603","2009-05-26",20.809999
"604","2009-05-27",20.6
"605","2009-05-28",20.65
"606","2009-05-29",20.790001
"607","2009-06-01",21.67
"608","2009-06-02",21.43
"609","2009-06-03",21.07
"610","2009-06-04",21.040001
"611","2009-06-05",21.23
"612","2009-06-08",21.120001
"613","2009-06-09",20.879999
"614","2009-06-10",21.16
"615","2009-06-11",21.610001
"616","2009-06-12",22.120001
"617","2009-06-15",21.940001
"618","2009-06-16",21.709999
"619","2009-06-17",21.66
"620","2009-06-18",22.370001
"621","2009-06-19",21.969999
"622","2009-06-22",22.110001
"623","2009-06-23",21.559999
"624","2009-06-24",21.75
"625","2009-06-25",22.15
"626","2009-06-26",22.120001
"627","2009-06-29",22.4
"628","2009-06-30",22.309999
"629","2009-07-01",22.98
"630","2009-07-02",22.34
"631","2009-07-06",22.5
"632","2009-07-07",22.059999
"633","2009-07-08",21.75
"634","2009-07-09",21.51
"635","2009-07-10",21.379999
"636","2009-07-13",21.549999
"637","2009-07-14",21.540001
"638","2009-07-15",22.07
"639","2009-07-16",22.209999
"640","2009-07-17",22.09
"641","2009-07-20",22.07
"642","2009-07-21",22.290001
"643","2009-07-22",22.280001
"644","2009-07-23",22.860001
"645","2009-07-24",23
"646","2009-07-27",23
"647","2009-07-28",22.790001
"648","2009-07-29",22.66
"649","2009-07-30",23.139999
"650","2009-07-31",23.01
"651","2009-08-03",23.290001
"652","2009-08-04",23.01
"653","2009-08-05",23.139999
"654","2009-08-06",22.92
"655","2009-08-07",23.379999
"656","2009-08-10",23.32
"657","2009-08-11",23.34
"658","2009-08-12",23.58
"659","2009-08-13",23.549999
"660","2009-08-14",23.719999
"661","2009-08-17",23.629999
"662","2009-08-18",23.549999
"663","2009-08-19",23.75
"664","2009-08-20",23.73
"665","2009-08-21",24.309999
"666","2009-08-24",24.389999
"667","2009-08-25",24.370001
"668","2009-08-26",24.32
"669","2009-08-27",24.309999
"670","2009-08-28",24.030001
"671","2009-08-31",23.790001
"672","2009-09-01",23.790001
"673","2009-09-02",23.639999
"674","2009-09-03",23.66
"675","2009-09-04",23.719999
"676","2009-09-08",23.709999
"677","2009-09-09",23.690001
"678","2009-09-10",23.48
"679","2009-09-11",23.68
"680","2009-09-14",24.01
"681","2009-09-15",24.48
"682","2009-09-16",24.719999
"683","2009-09-17",24.51
"684","2009-09-18",24.469999
"685","2009-09-21",24.290001
"686","2009-09-22",23.93
"687","2009-09-23",23.780001
"688","2009-09-24",23.790001
"689","2009-09-25",23.83
"690","2009-09-28",24.02
"691","2009-09-29",24
"692","2009-09-30",23.74
"693","2009-10-01",23.35
"694","2009-10-02",23.059999
"695","2009-10-05",23.26
"696","2009-10-06",23.309999
"697","2009-10-07",23.190001
"698","2009-10-08",23.43
"699","2009-10-09",23.5
"700","2009-10-12",23.52
"701","2009-10-13",23.280001
"702","2009-10-14",23.42
"703","2009-10-15",23.65
"704","2009-10-16",23.620001
"705","2009-10-19",23.940001
"706","2009-10-20",23.379999
"707","2009-10-21",23.43
"708","2009-10-22",23.540001
"709","2009-10-23",23.08
"710","2009-10-26",22.82
"711","2009-10-27",22.889999
"712","2009-10-28",22.860001
"713","2009-10-29",23.200001
"714","2009-10-30",23.049999
"715","2009-11-02",22.540001
"716","2009-11-03",22.73
"717","2009-11-04",22.75
"718","2009-11-05",23.17
"719","2009-11-06",23.1
"720","2009-11-09",23.27
"721","2009-11-10",23.559999
"722","2009-11-11",23.639999
"723","2009-11-12",23.4
"724","2009-11-13",23.709999
"725","2009-11-16",23.91
"726","2009-11-17",23.98
"727","2009-11-18",23.969999
"728","2009-11-19",23.629999
"729","2009-11-20",23.950001
"730","2009-11-23",24.25
"731","2009-11-24",24.379999
"732","2009-11-25",24.49
"733","2009-11-27",24
"734","2009-11-30",24.110001
"735","2009-12-01",24.35
"736","2009-12-02",24.57
"737","2009-12-03",24.540001
"738","2009-12-04",24.6
"739","2009-12-07",24.700001
"740","2009-12-08",24.74
"741","2009-12-09",24.6
"742","2009-12-10",24.790001
"743","2009-12-11",25.5
"744","2009-12-14",25.799999
"745","2009-12-15",25.83
"746","2009-12-16",25.83
"747","2009-12-17",25.82
"748","2009-12-18",26.07
"749","2009-12-21",26.200001
"750","2009-12-22",25.969999
"751","2009-12-23",25.940001
"752","2009-12-24",26.23
"753","2009-12-28",26.280001
"754","2009-12-29",26.33
"755","2009-12-30",26.32
"756","2009-12-31",25.790001
"757","2010-01-04",25.77
"758","2010-01-05",25.68
"759","2010-01-06",26.01
"760","2010-01-07",25.969999
"761","2010-01-08",26.040001
"762","2010-01-11",26.209999
"763","2010-01-12",26.15
"764","2010-01-13",26.389999
"765","2010-01-14",26.389999
"766","2010-01-15",25.950001
"767","2010-01-19",26.41
"768","2010-01-20",26.280001
"769","2010-01-21",25.959999
"770","2010-01-22",25.459999
"771","2010-01-25",25.540001
"772","2010-01-26",25.459999
"773","2010-01-27",25.559999
"774","2010-01-28",25.459999
"775","2010-01-29",25.32
"776","2010-02-01",25.629999
"777","2010-02-02",25.99
"778","2010-02-03",25.940001
"779","2010-02-04",25.219999
"780","2010-02-05",25.139999
"781","2010-02-08",24.780001
"782","2010-02-09",25.040001
"783","2010-02-10",24.99
"784","2010-02-11",25.219999
"785","2010-02-12",25.129999
"786","2010-02-16",25.790001
"787","2010-02-17",25.85
"788","2010-02-18",26.139999
"789","2010-02-19",26.67
"790","2010-02-22",26.68
"791","2010-02-23",26.33
"792","2010-02-24",26.26
"793","2010-02-25",25.57
"794","2010-02-26",25.6
"795","2010-03-01",26.110001
"796","2010-03-02",26.23
"797","2010-03-03",26.16
"798","2010-03-04",26.26
"799","2010-03-05",26.51
"800","2010-03-08",26.58
"801","2010-03-09",26.49
"802","2010-03-10",26.73
"803","2010-03-11",26.67
"804","2010-03-12",26.809999
"805","2010-03-15",27
"806","2010-03-16",27.25
"807","2010-03-17",27.16
"808","2010-03-18",27.17
"809","2010-03-19",27.16
"810","2010-03-22",27.09
"811","2010-03-23",27.24
"812","2010-03-24",26.950001
"813","2010-03-25",27.09
"814","2010-03-26",27.02
"815","2010-03-29",27.540001
"816","2010-03-30",27.83
"817","2010-03-31",27.639999
"818","2010-04-01",27.969999
"819","2010-04-05",28.040001
"820","2010-04-06",28.200001
"821","2010-04-07",27.92
"822","2010-04-08",27.700001
"823","2010-04-09",27.809999
"824","2010-04-12",27.799999
"825","2010-04-13",27.74
"826","2010-04-14",27.870001
"827","2010-04-15",27.889999
"828","2010-04-16",27.379999
"829","2010-04-19",27.459999
"830","2010-04-20",27.58
"831","2010-04-21",27.65
"832","2010-04-22",27.77
"833","2010-04-23",27.76
"834","2010-04-26",27.65
"835","2010-04-27",27.02
"836","2010-04-28",27.33
"837","2010-04-29",27.57
"838","2010-04-30",27.790001
"839","2010-05-03",27.75
"840","2010-05-04",27.379999
"841","2010-05-05",27.09
"842","2010-05-06",26
"843","2010-05-07",25.530001
"844","2010-05-10",26.33
"845","2010-05-11",26.51
"846","2010-05-12",26.93
"847","2010-05-13",26.629999
"848","2010-05-14",26.6
"849","2010-05-17",26.58
"850","2010-05-18",26.49
"851","2010-05-19",26.610001
"852","2010-05-20",25.98
"853","2010-05-21",26.110001
"854","2010-05-24",25.799999
"855","2010-05-25",25.52
"856","2010-05-26",25.75
"857","2010-05-27",25.82
"858","2010-05-28",25.950001
"859","2010-06-01",25.299999
"860","2010-06-02",25.879999
"861","2010-06-03",26.34
"862","2010-06-04",25.360001
"863","2010-06-07",25.299999
"864","2010-06-08",25.52
"865","2010-06-09",25.280001
"866","2010-06-10",26.01
"867","2010-06-11",26.01
"868","2010-06-14",26.08
"869","2010-06-15",26.48
"870","2010-06-16",26.65
"871","2010-06-17",26.99
"872","2010-06-18",26.870001
"873","2010-06-21",26.65
"874","2010-06-22",26.059999
"875","2010-06-23",25.66
"876","2010-06-24",25.719999
"877","2010-06-25",25.790001
"878","2010-06-28",26
"879","2010-06-29",25.530001
"880","2010-06-30",25.48
"881","2010-07-01",25.530001
"882","2010-07-02",25.65
"883","2010-07-06",26.02
"884","2010-07-07",26.76
"885","2010-07-08",27.049999
"886","2010-07-09",26.879999
"887","2010-07-12",26.99
"888","2010-07-13",27.32
"889","2010-07-14",27.290001
"890","2010-07-15",27.610001
"891","2010-07-16",26.969999
"892","2010-07-19",27.26
"893","2010-07-20",27.59
"894","2010-07-21",27.27
"895","2010-07-22",27.790001
"896","2010-07-23",27.950001
"897","2010-07-26",28.139999
"898","2010-07-27",28.690001
"899","2010-07-28",28.389999
"900","2010-07-29",28.049999
"901","2010-07-30",27.84
"902","2010-08-02",28.5
"903","2010-08-03",28.299999
"904","2010-08-04",28.77
"905","2010-08-05",29.139999
"906","2010-08-06",28.969999
"907","2010-08-09",29.030001
"908","2010-08-10",29.200001
"909","2010-08-11",28.91
"910","2010-08-12",28.629999
"911","2010-08-13",28.75
"912","2010-08-16",28.85
"913","2010-08-17",29.24
"914","2010-08-18",28.99
"915","2010-08-19",28.6
"916","2010-08-20",28.540001
"917","2010-08-23",28.65
"918","2010-08-24",28.780001
"919","2010-08-25",28.9
"920","2010-08-26",28.58
"921","2010-08-27",29.219999
"922","2010-08-30",28.65
"923","2010-08-31",28.969999
"924","2010-09-01",29.639999
"925","2010-09-02",29.209999
"926","2010-09-03",29.48
"927","2010-09-07",29.23
"928","2010-09-08",29.129999
"929","2010-09-09",29.48
"930","2010-09-10",29.42
"931","2010-09-13",29.84
"932","2010-09-14",29.92
"933","2010-09-15",29.610001
"934","2010-09-16",29.26
"935","2010-09-17",29.120001
"936","2010-09-20",29.48
"937","2010-09-21",29.23
"938","2010-09-22",29.24
"939","2010-09-23",28.98
"940","2010-09-24",29.6
"941","2010-09-27",29.700001
"942","2010-09-28",29.809999
"943","2010-09-29",29.870001
"944","2010-09-30",29.57
"945","2010-10-01",29.83
"946","2010-10-04",29.809999
"947","2010-10-05",30.209999
"948","2010-10-06",30.200001
"949","2010-10-07",30.23
"950","2010-10-08",30.309999
"951","2010-10-11",30.469999
"952","2010-10-12",30.32
"953","2010-10-13",30.450001
"954","2010-10-14",30.440001
"955","2010-10-15",30.700001
"956","2010-10-18",30.42
"957","2010-10-19",30.790001
"958","2010-10-20",30.9
"959","2010-10-21",30.700001
"960","2010-10-22",30.85
"961","2010-10-25",31.18
"962","2010-10-26",30.940001
"963","2010-10-27",31.040001
"964","2010-10-28",31.200001
"965","2010-10-29",31.280001
"966","2010-11-01",31.43
