"","date","REX"
"78","2007-04-25",16.940001
"79","2007-04-26",16.440001
"80","2007-04-27",17.469999
"81","2007-04-30",16.690001
"82","2007-05-01",16.43
"83","2007-05-02",17.35
"84","2007-05-03",17.110001
"85","2007-05-04",16.799999
"86","2007-05-07",16.799999
"87","2007-05-08",16.790001
"88","2007-05-09",16.450001
"89","2007-05-10",16.610001
"90","2007-05-11",16.4
"91","2007-05-14",16.120001
"92","2007-05-15",16.09
"93","2007-05-16",15.9
"94","2007-05-17",15.78
"95","2007-05-18",16.16
"96","2007-05-21",16.209999
"97","2007-05-22",16.459999
"98","2007-05-23",16.299999
"99","2007-05-24",16.23
"100","2007-05-25",16.27
"101","2007-05-29",15.97
"102","2007-05-30",15.95
"103","2007-05-31",15.86
"104","2007-06-01",17.09
"105","2007-06-04",17.27
"106","2007-06-05",17.280001
"107","2007-06-06",17.5
"108","2007-06-07",17.15
"109","2007-06-08",17.459999
"110","2007-06-11",17.77
"111","2007-06-12",17.690001
"112","2007-06-13",17.99
"113","2007-06-14",18.08
"114","2007-06-15",18.469999
"115","2007-06-18",18.870001
"116","2007-06-19",19.24
"117","2007-06-20",19.66
"118","2007-06-21",19.58
"119","2007-06-22",19.48
"120","2007-06-25",19.43
"121","2007-06-26",19.73
"122","2007-06-27",20.01
"123","2007-06-28",19.889999
"124","2007-06-29",19.83
"125","2007-07-02",19.84
"126","2007-07-03",19.719999
"127","2007-07-05",19.73
"128","2007-07-06",20.440001
"129","2007-07-09",20.370001
"130","2007-07-10",20.48
"131","2007-07-11",20.290001
"132","2007-07-12",20.34
"133","2007-07-13",20.190001
"134","2007-07-16",20.530001
"135","2007-07-17",20.73
"136","2007-07-18",20.959999
"137","2007-07-19",21.25
"138","2007-07-20",21.09
"139","2007-07-23",20.84
"140","2007-07-24",20.73
"141","2007-07-25",20.84
"142","2007-07-26",20.280001
"143","2007-07-27",20.450001
"144","2007-07-30",20.120001
"145","2007-07-31",20.34
"146","2007-08-01",21.02
"147","2007-08-02",20.610001
"148","2007-08-03",19.780001
"149","2007-08-06",18.469999
"150","2007-08-07",18.1
"151","2007-08-08",17.459999
"152","2007-08-09",16.23
"153","2007-08-10",18.6
"154","2007-08-13",18.85
"155","2007-08-14",19.549999
"156","2007-08-15",19.43
"157","2007-08-16",18.48
"158","2007-08-17",18.9
"159","2007-08-20",19.1
"160","2007-08-21",19.09
"161","2007-08-22",19.65
"162","2007-08-23",19.84
"163","2007-08-24",19.25
"164","2007-08-27",18.91
"165","2007-08-28",18.860001
"166","2007-08-29",18.85
"167","2007-08-30",19.299999
"168","2007-08-31",18.9
"169","2007-09-04",19.17
"170","2007-09-05",19.530001
"171","2007-09-06",19.620001
"172","2007-09-07",20.530001
"173","2007-09-10",20.950001
"174","2007-09-11",21.049999
"175","2007-09-12",21.790001
"176","2007-09-13",21.76
"177","2007-09-14",21.27
"178","2007-09-17",21.530001
"179","2007-09-18",22.25
"180","2007-09-19",22.67
"181","2007-09-20",20.65
"182","2007-09-21",19.77
"183","2007-09-24",19.27
"184","2007-09-25",18.620001
"185","2007-09-26",18.83
"186","2007-09-27",18.91
"187","2007-09-28",19.35
"188","2007-10-01",18.969999
"189","2007-10-02",18.540001
"190","2007-10-03",18.700001
"191","2007-10-04",18.370001
"192","2007-10-05",18.379999
"193","2007-10-08",18.34
"194","2007-10-09",18.48
"195","2007-10-10",18.549999
"196","2007-10-11",18.370001
"197","2007-10-12",18.08
"198","2007-10-15",17.530001
"199","2007-10-16",17.75
"200","2007-10-17",17.860001
"201","2007-10-18",17.950001
"202","2007-10-19",16.83
"203","2007-10-22",17.549999
"204","2007-10-23",17.809999
"205","2007-10-24",17.790001
"206","2007-10-25",17.84
"207","2007-10-26",17.559999
"208","2007-10-29",17.41
"209","2007-10-30",17.799999
"210","2007-10-31",17.780001
"211","2007-11-01",17.969999
"212","2007-11-02",18.08
"213","2007-11-05",18.299999
"214","2007-11-06",18.67
"215","2007-11-07",17.58
"216","2007-11-08",17.27
"217","2007-11-09",16.43
"218","2007-11-12",16.700001
"219","2007-11-13",15.95
"220","2007-11-14",16.9
"221","2007-11-15",16.450001
"222","2007-11-16",16.73
"223","2007-11-19",15.77
"224","2007-11-20",15.25
"225","2007-11-21",16.08
"226","2007-11-23",15.76
"227","2007-11-26",15.66
"228","2007-11-27",14.95
"229","2007-11-28",14.79
"230","2007-11-29",15.18
"231","2007-11-30",15.4
"232","2007-12-03",14.85
"233","2007-12-04",15.02
"234","2007-12-05",15.29
"235","2007-12-06",15.44
"236","2007-12-07",15.95
"237","2007-12-10",16.09
"238","2007-12-11",16.16
"239","2007-12-12",15
"240","2007-12-13",14.98
"241","2007-12-14",15.84
"242","2007-12-17",15.92
"243","2007-12-18",15.75
"244","2007-12-19",16.280001
"245","2007-12-20",15.92
"246","2007-12-21",15.93
"247","2007-12-24",15.75
"248","2007-12-26",16.1
"249","2007-12-27",15.25
"250","2007-12-28",15.2
"251","2007-12-31",15.77
"252","2008-01-02",15.33
"253","2008-01-03",16.040001
"254","2008-01-04",15.41
"255","2008-01-07",16.23
"256","2008-01-08",15.87
"257","2008-01-09",15.57
"258","2008-01-10",15
"259","2008-01-11",15.18
"260","2008-01-14",16.040001
"261","2008-01-15",17.65
"262","2008-01-16",18.700001
"263","2008-01-17",18.440001
"264","2008-01-18",18.51
"265","2008-01-22",18.4
"266","2008-01-23",18.4
"267","2008-01-24",18.77
"268","2008-01-25",18.07
"269","2008-01-28",18.5
"270","2008-01-29",18.76
"271","2008-01-30",18.360001
"272","2008-01-31",18.540001
"273","2008-02-01",18.66
"274","2008-02-04",18.25
"275","2008-02-05",17.709999
"276","2008-02-06",17.4
"277","2008-02-07",17.82
"278","2008-02-08",17.82
"279","2008-02-11",17.5
"280","2008-02-12",18.09
"281","2008-02-13",19.049999
"282","2008-02-14",18.5
"283","2008-02-15",18.48
"284","2008-02-19",17.860001
"285","2008-02-20",18.809999
"286","2008-02-21",18.950001
"287","2008-02-22",18.540001
"288","2008-02-25",18.4
"289","2008-02-26",18.940001
"290","2008-02-27",18.440001
"291","2008-02-28",18.5
"292","2008-02-29",18.57
"293","2008-03-03",17.5
"294","2008-03-04",17.35
"295","2008-03-05",17.450001
"296","2008-03-06",17.059999
"297","2008-03-07",17.18
"298","2008-03-10",17.049999
"299","2008-03-11",18.200001
"300","2008-03-12",18.790001
"301","2008-03-13",18.620001
"302","2008-03-14",18.799999
"303","2008-03-17",18.309999
"304","2008-03-18",18.77
"305","2008-03-19",19.33
"306","2008-03-20",18.49
"307","2008-03-24",20.379999
"308","2008-03-25",20.059999
"309","2008-03-26",20.379999
"310","2008-03-27",19.92
"311","2008-03-28",19.51
"312","2008-03-31",19.67
"313","2008-04-01",20.040001
"314","2008-04-02",18.08
"315","2008-04-03",18.940001
"316","2008-04-04",18.6
"317","2008-04-07",18.18
"318","2008-04-08",18.450001
"319","2008-04-09",17.5
"320","2008-04-10",18.110001
"321","2008-04-11",17.209999
"322","2008-04-14",17.24
"323","2008-04-15",17.290001
"324","2008-04-16",16.629999
"325","2008-04-17",17.110001
"326","2008-04-18",16.67
"327","2008-04-21",17
"328","2008-04-22",16.59
"329","2008-04-23",16.309999
"330","2008-04-24",16.42
"331","2008-04-25",16.969999
"332","2008-04-28",16.860001
"333","2008-04-29",16.26
"334","2008-04-30",16.190001
"335","2008-05-01",16
"336","2008-05-02",16.15
"337","2008-05-05",15.99
"338","2008-05-06",16.129999
"339","2008-05-07",15.89
"340","2008-05-08",15.79
"341","2008-05-09",15.93
"342","2008-05-12",16.42
"343","2008-05-13",16.129999
"344","2008-05-14",16.49
"345","2008-05-15",16.24
"346","2008-05-16",16.51
"347","2008-05-19",16.35
"348","2008-05-20",16.41
"349","2008-05-21",16.040001
"350","2008-05-22",16.15
"351","2008-05-23",16.120001
"352","2008-05-27",16.09
"353","2008-05-28",16.120001
"354","2008-05-29",16.610001
"355","2008-05-30",16.799999
"356","2008-06-02",16.469999
"357","2008-06-03",16.24
"358","2008-06-04",16.049999
"359","2008-06-05",16.040001
"360","2008-06-06",15.47
"361","2008-06-09",15.79
"362","2008-06-10",15.24
"363","2008-06-11",14.71
"364","2008-06-12",13.86
"365","2008-06-13",14.07
"366","2008-06-16",14.12
"367","2008-06-17",13.96
"368","2008-06-18",13.79
"369","2008-06-19",13.53
"370","2008-06-20",13.03
"371","2008-06-23",12.83
"372","2008-06-24",12.71
"373","2008-06-25",12.45
"374","2008-06-26",12.31
"375","2008-06-27",11.58
"376","2008-06-30",11.55
"377","2008-07-01",11.1
"378","2008-07-02",11.7
"379","2008-07-03",11.48
"380","2008-07-07",11.3
"381","2008-07-08",12.05
"382","2008-07-09",11.5
"383","2008-07-10",11.38
"384","2008-07-11",11.73
"385","2008-07-14",11.12
"386","2008-07-15",11.06
"387","2008-07-16",11.21
"388","2008-07-17",11.46
"389","2008-07-18",11.7
"390","2008-07-21",11.79
"391","2008-07-22",12.76
"392","2008-07-23",12.98
"393","2008-07-24",12.8
"394","2008-07-25",12.63
"395","2008-07-28",12.4
"396","2008-07-29",12.55
"397","2008-07-30",12.86
"398","2008-07-31",12.27
"399","2008-08-01",12.02
"400","2008-08-04",11.6
"401","2008-08-05",12.04
"402","2008-08-06",11.93
"403","2008-08-07",11.29
"404","2008-08-08",11.96
"405","2008-08-11",12.69
"406","2008-08-12",12.8
"407","2008-08-13",12.98
"408","2008-08-14",13.09
"409","2008-08-15",12.97
"410","2008-08-18",12.94
"411","2008-08-19",12.17
"412","2008-08-20",12.38
"413","2008-08-21",12.35
"414","2008-08-22",12.96
"415","2008-08-25",12.68
"416","2008-08-26",12.88
"417","2008-08-27",13.09
"418","2008-08-28",13.45
"419","2008-08-29",12.92
"420","2008-09-02",12.74
"421","2008-09-03",12.79
"422","2008-09-04",12.3
"423","2008-09-05",12.41
"424","2008-09-08",12.53
"425","2008-09-09",11.78
"426","2008-09-10",11.98
"427","2008-09-11",12.1
"428","2008-09-12",11.54
"429","2008-09-15",11.3
"430","2008-09-16",11.31
"431","2008-09-17",10.37
"432","2008-09-18",10.95
"433","2008-09-19",12.85
"434","2008-09-22",11.41
"435","2008-09-23",11.41
"436","2008-09-24",11.27
"437","2008-09-25",11.74
"438","2008-09-26",11.48
"439","2008-09-29",10.6
"440","2008-09-30",11.55
"441","2008-10-01",11.18
"442","2008-10-02",10.74
"443","2008-10-03",10.39
"444","2008-10-06",10.43
"445","2008-10-07",9.68
"446","2008-10-08",9.39
"447","2008-10-09",8.04
"448","2008-10-10",8.6
"449","2008-10-13",8.91
"450","2008-10-14",8.63
"451","2008-10-15",7.63
"452","2008-10-16",8.02
"453","2008-10-17",7.96
"454","2008-10-20",8.8
"455","2008-10-21",8.28
"456","2008-10-22",7.66
"457","2008-10-23",7.61
"458","2008-10-24",7.42
"459","2008-10-27",6.68
"460","2008-10-28",6.95
"461","2008-10-29",6.83
"462","2008-10-30",7.25
"463","2008-10-31",8.88
"464","2008-11-03",8.5
"465","2008-11-04",8.91
"466","2008-11-05",8.27
"467","2008-11-06",8.08
"468","2008-11-07",7.49
"469","2008-11-10",7.16
"470","2008-11-11",7.03
"471","2008-11-12",6.68
"472","2008-11-13",7.61
"473","2008-11-14",6.81
"474","2008-11-17",6.66
"475","2008-11-18",7.13
"476","2008-11-19",6.5
"477","2008-11-20",6.46
"478","2008-11-21",7.03
"479","2008-11-24",8.31
"480","2008-11-25",8.3
"481","2008-11-26",9.85
"482","2008-11-28",9.95
"483","2008-12-01",8.03
"484","2008-12-02",8.86
"485","2008-12-03",8.99
"486","2008-12-04",9.28
"487","2008-12-05",9.57
"488","2008-12-08",10.3
"489","2008-12-09",7.46
"490","2008-12-10",8.84
"491","2008-12-11",8.36
"492","2008-12-12",8.86
"493","2008-12-15",8.23
"494","2008-12-16",9.11
"495","2008-12-17",9.57
"496","2008-12-18",8.99
"497","2008-12-19",9.1
"498","2008-12-22",7.98
"499","2008-12-23",8.07
"500","2008-12-24",8.41
"501","2008-12-26",8.19
"502","2008-12-29",7.27
"503","2008-12-30",7.74
"504","2008-12-31",8.07
"505","2009-01-02",7.94
"506","2009-01-05",7.71
"507","2009-01-06",8.02
"508","2009-01-07",7.75
"509","2009-01-08",8.29
"510","2009-01-09",7.39
"511","2009-01-12",7.15
"512","2009-01-13",7.04
"513","2009-01-14",6.05
"514","2009-01-15",6.69
"515","2009-01-16",7.22
"516","2009-01-20",6.58
"517","2009-01-21",7.1
"518","2009-01-22",6.77
"519","2009-01-23",6.51
"520","2009-01-26",6.97
"521","2009-01-27",6.71
"522","2009-01-28",7.03
"523","2009-01-29",6.29
"524","2009-01-30",5.8
"525","2009-02-02",6.27
"526","2009-02-03",6.6
"527","2009-02-04",6.82
"528","2009-02-05",6.86
"529","2009-02-06",7.59
"530","2009-02-09",7.67
"531","2009-02-10",7.41
"532","2009-02-11",7.53
"533","2009-02-12",7.53
"534","2009-02-13",7.39
"535","2009-02-17",6.75
"536","2009-02-18",6.58
"537","2009-02-19",6.39
"538","2009-02-20",7.12
"539","2009-02-23",6.55
"540","2009-02-24",6.93
"541","2009-02-25",7.12
"542","2009-02-26",6.63
"543","2009-02-27",6.55
"544","2009-03-02",6.46
"545","2009-03-03",6.42
"546","2009-03-04",6.74
"547","2009-03-05",6.07
"548","2009-03-06",6.86
"549","2009-03-09",6.91
"550","2009-03-10",7.85
"551","2009-03-11",8.12
"552","2009-03-12",9.29
"553","2009-03-13",9.17
"554","2009-03-16",9.22
"555","2009-03-17",10.08
"556","2009-03-18",10.95
"557","2009-03-19",11.72
"558","2009-03-20",11.61
"559","2009-03-23",13.5
"560","2009-03-24",11.58
"561","2009-03-25",12
"562","2009-03-26",12.91
"563","2009-03-27",11.05
"564","2009-03-30",10.42
"565","2009-03-31",10.72
"566","2009-04-01",10.77
"567","2009-04-02",11.35
"568","2009-04-03",11.56
"569","2009-04-06",11.06
"570","2009-04-07",10.87
"571","2009-04-08",12.01
"572","2009-04-09",12.95
"573","2009-04-13",12.95
"574","2009-04-14",12.5
"575","2009-04-15",12.19
"576","2009-04-16",12.61
"577","2009-04-17",12.65
"578","2009-04-20",12.29
"579","2009-04-21",12.56
"580","2009-04-22",12.47
"581","2009-04-23",12.12
"582","2009-04-24",12.32
"583","2009-04-27",11.95
"584","2009-04-28",11.98
"585","2009-04-29",11.95
"586","2009-04-30",11.9
"587","2009-05-01",11.86
"588","2009-05-04",12.24
"589","2009-05-05",12.07
"590","2009-05-06",12.6
"591","2009-05-07",11.63
"592","2009-05-08",12.04
"593","2009-05-11",11.44
"594","2009-05-12",10.98
"595","2009-05-13",10.75
"596","2009-05-14",10.8
"597","2009-05-15",10.33
"598","2009-05-18",10.6
"599","2009-05-19",10.51
"600","2009-05-20",10.03
"601","2009-05-21",9.71
"602","2009-05-22",9.53
"603","2009-05-26",11.2
"604","2009-05-27",10.58
"605","2009-05-28",10.09
"606","2009-05-29",10.16
"607","2009-06-01",10.57
"608","2009-06-02",10.24
"609","2009-06-03",10.25
"610","2009-06-04",10.92
"611","2009-06-05",10.57
"612","2009-06-08",10.67
"613","2009-06-09",10.36
"614","2009-06-10",10.26
"615","2009-06-11",9.78
"616","2009-06-12",10.35
"617","2009-06-15",10.05
"618","2009-06-16",9.97
"619","2009-06-17",10.33
"620","2009-06-18",10.14
"621","2009-06-19",10.19
"622","2009-06-22",9.75
"623","2009-06-23",9.93
"624","2009-06-24",9.83
"625","2009-06-25",10.03
"626","2009-06-26",10.13
"627","2009-06-29",10.21
"628","2009-06-30",10.06
"629","2009-07-01",10.02
"630","2009-07-02",10.21
"631","2009-07-06",9.82
"632","2009-07-07",9.9
"633","2009-07-08",10.1
"634","2009-07-09",9.72
"635","2009-07-10",10.02
"636","2009-07-13",10.13
"637","2009-07-14",10.06
"638","2009-07-15",10.26
"639","2009-07-16",10.46
"640","2009-07-17",10.4
"641","2009-07-20",10.49
"642","2009-07-21",10.74
"643","2009-07-22",11.33
"644","2009-07-23",11.47
"645","2009-07-24",11.61
"646","2009-07-27",11.68
"647","2009-07-28",11.53
"648","2009-07-29",11.18
"649","2009-07-30",11.23
"650","2009-07-31",11.2
"651","2009-08-03",11.65
"652","2009-08-04",11.18
"653","2009-08-05",11
"654","2009-08-06",11.02
"655","2009-08-07",11.57
"656","2009-08-10",11.55
"657","2009-08-11",11.2
"658","2009-08-12",11.34
"659","2009-08-13",11.09
"660","2009-08-14",10.89
"661","2009-08-17",10.64
"662","2009-08-18",10.71
"663","2009-08-19",10.85
"664","2009-08-20",10.79
"665","2009-08-21",11.58
"666","2009-08-24",11.27
"667","2009-08-25",11.43
"668","2009-08-26",11.35
"669","2009-08-27",11.29
"670","2009-08-28",10.9
"671","2009-08-31",10.48
"672","2009-09-01",10.21
"673","2009-09-02",10.02
"674","2009-09-03",9.94
"675","2009-09-04",9.91
"676","2009-09-08",10.11
"677","2009-09-09",10.53
"678","2009-09-10",10.18
"679","2009-09-11",10.11
"680","2009-09-14",10.2
"681","2009-09-15",10.01
"682","2009-09-16",10.38
"683","2009-09-17",10.51
"684","2009-09-18",10.94
"685","2009-09-21",10.7
"686","2009-09-22",10.73
"687","2009-09-23",10.64
"688","2009-09-24",10.71
"689","2009-09-25",10.74
"690","2009-09-28",10.85
"691","2009-09-29",10.83
"692","2009-09-30",10.9
"693","2009-10-01",10.83
"694","2009-10-02",10.99
"695","2009-10-05",11.49
"696","2009-10-06",11.14
"697","2009-10-07",11.27
"698","2009-10-08",11.21
"699","2009-10-09",11.4
"700","2009-10-12",11.7
"701","2009-10-13",12.1
"702","2009-10-14",12.38
"703","2009-10-15",12.32
"704","2009-10-16",12.2
"705","2009-10-19",12.4
"706","2009-10-20",12.51
"707","2009-10-21",12.51
"708","2009-10-22",12.87
"709","2009-10-23",12.67
"710","2009-10-26",12.95
"711","2009-10-27",12.86
"712","2009-10-28",12.34
"713","2009-10-29",12.55
"714","2009-10-30",12.35
"715","2009-11-02",12.41
"716","2009-11-03",12.42
"717","2009-11-04",12.16
"718","2009-11-05",13.21
"719","2009-11-06",12.94
"720","2009-11-09",13.09
"721","2009-11-10",12.83
"722","2009-11-11",13.19
"723","2009-11-12",12.58
"724","2009-11-13",13.26
"725","2009-11-16",13.2
"726","2009-11-17",12.5
"727","2009-11-18",12.52
"728","2009-11-19",12.61
"729","2009-11-20",13.05
"730","2009-11-23",13.97
"731","2009-11-24",14.66
"732","2009-11-25",14.32
"733","2009-11-27",13.22
"734","2009-11-30",13.53
"735","2009-12-01",14.16
"736","2009-12-02",14.3
"737","2009-12-03",14.15
"738","2009-12-04",14.37
"739","2009-12-07",14.71
"740","2009-12-08",14.53
"741","2009-12-09",14.62
"742","2009-12-10",14.46
"743","2009-12-11",14.58
"744","2009-12-14",14.34
"745","2009-12-15",13.94
"746","2009-12-16",14.05
"747","2009-12-17",13.72
"748","2009-12-18",13.06
"749","2009-12-21",12.87
"750","2009-12-22",12.56
"751","2009-12-23",13.1
"752","2009-12-24",13.52
"753","2009-12-28",13.67
"754","2009-12-29",14.08
"755","2009-12-30",14.38
"756","2009-12-31",14.06
"757","2010-01-04",14.51
"758","2010-01-05",14.14
"759","2010-01-06",13.92
"760","2010-01-07",14
"761","2010-01-08",14.34
"762","2010-01-11",14.18
"763","2010-01-12",13.86
"764","2010-01-13",14.14
"765","2010-01-14",14.38
"766","2010-01-15",14.59
"767","2010-01-19",15.25
"768","2010-01-20",15.23
"769","2010-01-21",14.8
"770","2010-01-22",14.78
"771","2010-01-25",14.93
"772","2010-01-26",14.72
"773","2010-01-27",14.99
"774","2010-01-28",14.94
"775","2010-01-29",15.1
"776","2010-02-01",15.46
"777","2010-02-02",15.73
"778","2010-02-03",16.07
"779","2010-02-04",15.97
"780","2010-02-05",16.17
"781","2010-02-08",16.23
"782","2010-02-09",16.57
"783","2010-02-10",16.950001
"784","2010-02-11",17.68
"785","2010-02-12",17.719999
"786","2010-02-16",17.83
"787","2010-02-17",17.9
"788","2010-02-18",17.940001
"789","2010-02-19",17.84
"790","2010-02-22",18.190001
"791","2010-02-23",17.889999
"792","2010-02-24",18.110001
"793","2010-02-25",18.129999
"794","2010-02-26",18.120001
"795","2010-03-01",18.15
"796","2010-03-02",18.26
"797","2010-03-03",18.32
"798","2010-03-04",18.280001
"799","2010-03-05",18.309999
"800","2010-03-08",18.030001
"801","2010-03-09",17.74
"802","2010-03-10",17.940001
"803","2010-03-11",17.780001
"804","2010-03-12",18
"805","2010-03-15",17.790001
"806","2010-03-16",18
"807","2010-03-17",17.889999
"808","2010-03-18",17.82
"809","2010-03-19",17.4
"810","2010-03-22",17.52
"811","2010-03-23",17.799999
"812","2010-03-24",16.93
"813","2010-03-25",16.950001
"814","2010-03-26",17.07
"815","2010-03-29",16.82
"816","2010-03-30",16.799999
"817","2010-03-31",16.200001
"818","2010-04-01",16.879999
"819","2010-04-05",16.879999
"820","2010-04-06",17.139999
"821","2010-04-07",17.200001
"822","2010-04-08",17.190001
"823","2010-04-09",17.02
"824","2010-04-12",16.870001
"825","2010-04-13",16.51
"826","2010-04-14",16.940001
"827","2010-04-15",17.18
"828","2010-04-16",17.219999
"829","2010-04-19",17.07
"830","2010-04-20",17.450001
"831","2010-04-21",17.879999
"832","2010-04-22",17.48
"833","2010-04-23",17.52
"834","2010-04-26",17.67
"835","2010-04-27",17.75
"836","2010-04-28",17.559999
"837","2010-04-29",18.299999
"838","2010-04-30",17.16
"839","2010-05-03",17.77
"840","2010-05-04",16.799999
"841","2010-05-05",16.58
"842","2010-05-06",16.780001
"843","2010-05-07",16.43
"844","2010-05-10",17.299999
"845","2010-05-11",16.9
"846","2010-05-12",17.25
"847","2010-05-13",17.299999
"848","2010-05-14",16.709999
"849","2010-05-17",16.559999
"850","2010-05-18",16.25
"851","2010-05-19",16.1
"852","2010-05-20",15.59
"853","2010-05-21",15.94
"854","2010-05-24",15.74
"855","2010-05-25",15.56
"856","2010-05-26",15.48
"857","2010-05-27",18.040001
"858","2010-05-28",18
"859","2010-06-01",17.17
"860","2010-06-02",17.610001
"861","2010-06-03",17.700001
"862","2010-06-04",16.370001
"863","2010-06-07",16.25
"864","2010-06-08",16.77
"865","2010-06-09",16.559999
"866","2010-06-10",17.98
"867","2010-06-11",17.889999
"868","2010-06-14",18.059999
"869","2010-06-15",18.629999
"870","2010-06-16",19.16
"871","2010-06-17",19.02
"872","2010-06-18",18.99
"873","2010-06-21",18.52
"874","2010-06-22",18.15
"875","2010-06-23",18.6
"876","2010-06-24",17.959999
"877","2010-06-25",18.940001
"878","2010-06-28",17.93
"879","2010-06-29",16.6
"880","2010-06-30",16
"881","2010-07-01",15.92
"882","2010-07-02",15.62
"883","2010-07-06",15.3
"884","2010-07-07",15.89
"885","2010-07-08",15.72
"886","2010-07-09",16.030001
"887","2010-07-12",15.81
"888","2010-07-13",16.440001
"889","2010-07-14",16.24
"890","2010-07-15",16.309999
"891","2010-07-16",15.66
"892","2010-07-19",15.77
"893","2010-07-20",16.280001
"894","2010-07-21",15.89
"895","2010-07-22",16.389999
"896","2010-07-23",16.49
"897","2010-07-26",16.629999
"898","2010-07-27",16.690001
"899","2010-07-28",16.299999
"900","2010-07-29",16.030001
"901","2010-07-30",16.049999
"902","2010-08-02",16.08
"903","2010-08-03",16.040001
"904","2010-08-04",16.26
"905","2010-08-05",16.030001
"906","2010-08-06",15.36
"907","2010-08-09",15.41
"908","2010-08-10",15
"909","2010-08-11",14.11
"910","2010-08-12",14.28
"911","2010-08-13",13.75
"912","2010-08-16",14.03
"913","2010-08-17",14.25
"914","2010-08-18",14.28
"915","2010-08-19",13.89
"916","2010-08-20",13.9
"917","2010-08-23",13.44
"918","2010-08-24",13.15
"919","2010-08-25",13.51
"920","2010-08-26",13.39
"921","2010-08-27",14.04
"922","2010-08-30",13.37
"923","2010-08-31",13.06
"924","2010-09-01",13.47
"925","2010-09-02",13.8
"926","2010-09-03",14.12
"927","2010-09-07",13.6
"928","2010-09-08",13.47
"929","2010-09-09",13.38
"930","2010-09-10",13.52
"931","2010-09-13",13.76
"932","2010-09-14",13.32
"933","2010-09-15",13.41
"934","2010-09-16",13.5
"935","2010-09-17",14
"936","2010-09-20",15.05
"937","2010-09-21",14.61
"938","2010-09-22",14.39
"939","2010-09-23",14.12
"940","2010-09-24",14.5
"941","2010-09-27",14.13
"942","2010-09-28",14.24
"943","2010-09-29",14.22
"944","2010-09-30",14.49
"945","2010-10-01",14.71
"946","2010-10-04",14.63
"947","2010-10-05",15.41
"948","2010-10-06",15.15
"949","2010-10-07",15
"950","2010-10-08",15.39
"951","2010-10-11",15.41
"952","2010-10-12",15.36
"953","2010-10-13",15.7
"954","2010-10-14",16.219999
"955","2010-10-15",16.280001
"956","2010-10-18",16.799999
"957","2010-10-19",16.040001
"958","2010-10-20",16.25
"959","2010-10-21",16.51
"960","2010-10-22",16.67
"961","2010-10-25",16.790001
"962","2010-10-26",16.719999
"963","2010-10-27",16.33
"964","2010-10-28",16.540001
"965","2010-10-29",16.59
"966","2010-11-01",16.299999
"967","2010-11-02",16.83
"968","2010-11-03",16.75
"969","2010-11-04",17.15
"970","2010-11-05",17.18
"971","2010-11-08",17
"972","2010-11-09",16.940001
"973","2010-11-10",17.09
"974","2010-11-11",16.639999
"975","2010-11-12",16.379999
"976","2010-11-15",16.67
"977","2010-11-16",16.66
"978","2010-11-17",16.33
"979","2010-11-18",16.799999
"980","2010-11-19",16.57
"981","2010-11-22",16.360001
"982","2010-11-23",16.09
"983","2010-11-24",16.65
"984","2010-11-26",16.639999
"985","2010-11-29",16.49
