"","date","HSKA"
"182","2007-09-21",21.4
"183","2007-09-24",21.1
"184","2007-09-25",21.1
"185","2007-09-26",21.1
"186","2007-09-27",20.9
"187","2007-09-28",21.6
"188","2007-10-01",21.6
"189","2007-10-02",21.6
"190","2007-10-03",21.6
"191","2007-10-04",22.200001
"192","2007-10-05",21.700001
"193","2007-10-08",21
"194","2007-10-09",21.6
"195","2007-10-10",21.6
"196","2007-10-11",21.5
"197","2007-10-12",22.1
"198","2007-10-15",22.1
"199","2007-10-16",21.6
"200","2007-10-17",21.700001
"201","2007-10-18",21.200001
"202","2007-10-19",21.6
"203","2007-10-22",21.700001
"204","2007-10-23",21.5
"205","2007-10-24",22.200001
"206","2007-10-25",22.6
"207","2007-10-26",23.299999
"208","2007-10-29",23
"209","2007-10-30",23.1
"210","2007-10-31",23
"211","2007-11-01",23.4
"212","2007-11-02",22.700001
"213","2007-11-05",22
"214","2007-11-06",22.5
"215","2007-11-07",20.200001
"216","2007-11-08",20
"217","2007-11-09",20.299999
"218","2007-11-12",20.299999
"219","2007-11-13",20
"220","2007-11-14",20
"221","2007-11-15",20
"222","2007-11-16",19.6
"223","2007-11-19",19.1
"224","2007-11-20",18
"225","2007-11-21",18.5
"226","2007-11-23",20.4
"227","2007-11-26",20.9
"228","2007-11-27",20.1
"229","2007-11-28",20.6
"230","2007-11-29",20.299999
"231","2007-11-30",18.9
"232","2007-12-03",19.5
"233","2007-12-04",19.1
"234","2007-12-05",18
"235","2007-12-06",17.299999
"236","2007-12-07",17.1
"237","2007-12-10",18.700001
"238","2007-12-11",17.799999
"239","2007-12-12",17.6
"240","2007-12-13",16.5
"241","2007-12-14",17
"242","2007-12-17",16.4
"243","2007-12-18",15.9
"244","2007-12-19",15.7
"245","2007-12-20",16.5
"246","2007-12-21",17
"247","2007-12-24",17.299999
"248","2007-12-26",18.299999
"249","2007-12-27",17.6
"250","2007-12-28",18.299999
"251","2007-12-31",18.299999
"252","2008-01-02",21
"253","2008-01-03",20.5
"254","2008-01-04",18.9
"255","2008-01-07",18.6
"256","2008-01-08",19.6
"257","2008-01-09",20.5
"258","2008-01-10",19.799999
"259","2008-01-11",20.1
"260","2008-01-14",18.700001
"261","2008-01-15",18.4
"262","2008-01-16",17.299999
"263","2008-01-17",17
"264","2008-01-18",16.799999
"265","2008-01-22",16.200001
"266","2008-01-23",16.4
"267","2008-01-24",18.1
"268","2008-01-25",18.4
"269","2008-01-28",18.4
"270","2008-01-29",17.1
"271","2008-01-30",18.9
"272","2008-01-31",18.799999
"273","2008-02-01",18.200001
"274","2008-02-04",18
"275","2008-02-05",18.5
"276","2008-02-06",17.799999
"277","2008-02-07",17.9
"278","2008-02-08",18.1
"279","2008-02-11",17.6
"280","2008-02-12",17.9
"281","2008-02-13",18
"282","2008-02-14",18
"283","2008-02-15",17.9
"284","2008-02-19",18.1
"285","2008-02-20",17.5
"286","2008-02-21",18
"287","2008-02-22",17.4
"288","2008-02-25",18
"289","2008-02-26",16.799999
"290","2008-02-27",16.700001
"291","2008-02-28",16.5
"292","2008-02-29",14.8
"293","2008-03-03",18.1
"294","2008-03-04",16.4
"295","2008-03-05",16.6
"296","2008-03-06",15.9
"297","2008-03-07",15.1
"298","2008-03-10",15.5
"299","2008-03-11",15
"300","2008-03-12",15
"301","2008-03-13",14.8
"302","2008-03-14",14.3
"303","2008-03-17",13.7
"304","2008-03-18",14.1
"305","2008-03-19",13.2
"306","2008-03-20",13.3
"307","2008-03-24",13.2
"308","2008-03-25",13
"309","2008-03-26",13.5
"310","2008-03-27",13.5
"311","2008-03-28",16
"312","2008-03-31",15.9
"313","2008-04-01",15.2
"314","2008-04-02",14.3
"315","2008-04-03",13
"316","2008-04-04",14
"317","2008-04-07",14.3
"318","2008-04-08",14.2
"319","2008-04-09",14.2
"320","2008-04-10",14.2
"321","2008-04-11",14.2
"322","2008-04-14",13.7
"323","2008-04-15",13.9
"324","2008-04-16",14.4
"325","2008-04-17",14
"326","2008-04-18",14
"327","2008-04-21",13.5
"328","2008-04-22",14.5
"329","2008-04-23",14.1
"330","2008-04-24",14
"331","2008-04-25",14.8
"332","2008-04-28",15.2
"333","2008-04-29",15
"334","2008-04-30",15.9
"335","2008-05-01",16
"336","2008-05-02",15.4
"337","2008-05-05",15.5
"338","2008-05-06",15.8
"339","2008-05-07",15.5
"340","2008-05-08",15.7
"341","2008-05-09",15.6
"342","2008-05-12",15
"343","2008-05-13",14.5
"344","2008-05-14",14.5
"345","2008-05-15",14.2
"346","2008-05-16",14.6
"347","2008-05-19",15.1
"348","2008-05-20",14.5
"349","2008-05-21",15
"350","2008-05-22",14.3
"351","2008-05-23",13.9
"352","2008-05-27",13.9
"353","2008-05-28",14.4
"354","2008-05-29",13.7
"355","2008-05-30",13.7
"356","2008-06-02",14.5
"357","2008-06-03",14
"358","2008-06-04",13.7
"359","2008-06-05",13.8
"360","2008-06-06",13.2
"361","2008-06-09",13.4
"362","2008-06-10",13.9
"363","2008-06-11",13.4
"364","2008-06-12",13.4
"365","2008-06-13",14
"366","2008-06-16",13.5
"367","2008-06-17",14
"368","2008-06-18",14.2
"369","2008-06-19",13.9
"370","2008-06-20",12.8
"371","2008-06-23",13
"372","2008-06-24",12.7
"373","2008-06-25",12.6
"374","2008-06-26",12.4
"375","2008-06-27",12.4
"376","2008-06-30",12
"377","2008-07-01",11.7
"378","2008-07-02",10.7
"379","2008-07-03",10.7
"380","2008-07-07",10.9
"381","2008-07-08",12.3
"382","2008-07-09",11.1
"383","2008-07-10",11.3
"384","2008-07-11",11.1
"385","2008-07-14",10.7
"386","2008-07-15",10.8
"387","2008-07-16",11.5
"388","2008-07-17",10.8
"389","2008-07-18",11.7
"390","2008-07-21",11
"391","2008-07-22",10.9
"392","2008-07-23",11.2
"393","2008-07-24",10.8
"394","2008-07-25",10.7
"395","2008-07-28",10.5
"396","2008-07-29",10.4
"397","2008-07-30",10.6
"398","2008-07-31",10.5
"399","2008-08-01",10.7
"400","2008-08-04",10.2
"401","2008-08-05",10.2
"402","2008-08-06",10.3
"403","2008-08-07",10.1
"404","2008-08-08",10.2
"405","2008-08-11",9.4
"406","2008-08-12",9.5
"407","2008-08-13",9.9
"408","2008-08-14",9.6
"409","2008-08-15",9.5
"410","2008-08-18",9.5
"411","2008-08-19",9.5
"412","2008-08-20",9.6
"413","2008-08-21",9.6
"414","2008-08-22",10
"415","2008-08-25",9.4
"416","2008-08-26",10.1
"417","2008-08-27",10.1
"418","2008-08-28",9.9
"419","2008-08-29",9.6
"420","2008-09-02",9.9
"421","2008-09-03",9.6
"422","2008-09-04",9.7
"423","2008-09-05",9.5
"424","2008-09-08",9.5
"425","2008-09-09",9.4
"426","2008-09-10",9.5
"427","2008-09-11",9.8
"428","2008-09-12",9.5
"429","2008-09-15",9.3
"430","2008-09-16",8.3
"431","2008-09-17",8
"432","2008-09-18",7.7
"433","2008-09-19",7.3
"434","2008-09-22",7.3
"435","2008-09-23",7.5
"436","2008-09-24",7.1
"437","2008-09-25",6.8
"438","2008-09-26",6.8
"439","2008-09-29",6.9
"440","2008-09-30",6.5
"441","2008-10-01",6.1
"442","2008-10-02",5.9
"443","2008-10-03",5.4
"444","2008-10-06",5.3
"445","2008-10-07",5.2
"446","2008-10-08",5.2
"447","2008-10-09",4.3
"448","2008-10-10",4.2
"449","2008-10-13",3.7
"450","2008-10-14",4.8
"451","2008-10-15",4.8
"452","2008-10-16",4.8
"453","2008-10-17",4.9
"454","2008-10-20",4.9
"455","2008-10-21",4.8
"456","2008-10-22",4.7
"457","2008-10-23",4.5
"458","2008-10-24",4.5
"459","2008-10-27",4.4
"460","2008-10-28",4.3
"461","2008-10-29",4.2
"462","2008-10-30",4.2
"463","2008-10-31",3.6
"464","2008-11-03",3.9
"465","2008-11-04",4.4
"466","2008-11-05",4.3
"467","2008-11-06",4.4
"468","2008-11-07",4.4
"469","2008-11-10",3.3
"470","2008-11-11",3
"471","2008-11-12",1.8
"472","2008-11-13",2.7
"473","2008-11-14",3.1
"474","2008-11-17",2.9
"475","2008-11-18",3
"476","2008-11-19",3
"477","2008-11-20",2.7
"478","2008-11-21",2.8
"479","2008-11-24",2.7
"480","2008-11-25",2.1
"481","2008-11-26",2.8
"482","2008-11-28",2.9
"483","2008-12-01",3
"484","2008-12-02",2.9
"485","2008-12-03",2.6
"486","2008-12-04",2.6
"487","2008-12-05",2.7
"488","2008-12-08",2.8
"489","2008-12-09",2.6
"490","2008-12-10",2.6
"491","2008-12-11",2.6
"492","2008-12-12",2.6
"493","2008-12-15",2.5
"494","2008-12-16",2.4
"495","2008-12-17",2.5
"496","2008-12-18",2.7
"497","2008-12-19",2.6
"498","2008-12-22",2.5
"499","2008-12-23",2.5
"500","2008-12-24",2.5
"501","2008-12-26",2.5
"502","2008-12-29",2.3
"503","2008-12-30",2.4
"504","2008-12-31",2.5
"505","2009-01-02",2.4
"506","2009-01-05",2.5
"507","2009-01-06",2.7
"508","2009-01-07",2.8
"509","2009-01-08",3.3
"510","2009-01-09",3.5
"511","2009-01-12",3.2
"512","2009-01-13",3.4
"513","2009-01-14",3.1
"514","2009-01-15",3
"515","2009-01-16",3.1
"516","2009-01-20",2.9
"517","2009-01-21",2.8
"518","2009-01-22",2.7
"519","2009-01-23",3
"520","2009-01-26",2.7
"521","2009-01-27",2.7
"522","2009-01-28",3
"523","2009-01-29",3
"524","2009-01-30",2.7
"525","2009-02-02",3
"526","2009-02-03",2.9
"527","2009-02-04",2.8
"528","2009-02-05",2.8
"529","2009-02-06",2.8
"530","2009-02-09",3
"531","2009-02-10",2.7
"532","2009-02-11",2.7
"533","2009-02-12",2.8
"534","2009-02-13",2.8
"535","2009-02-17",2.7
"536","2009-02-18",2.7
"537","2009-02-19",2.6
"538","2009-02-20",2
"539","2009-02-23",2.5
"540","2009-02-24",2.4
"541","2009-02-25",2.4
"542","2009-02-26",2.1
"543","2009-02-27",2
"544","2009-03-02",2
"545","2009-03-03",2.3
"546","2009-03-04",2.1
"547","2009-03-05",2.2
"548","2009-03-06",1.8
"549","2009-03-09",1.7
"550","2009-03-10",1.9
"551","2009-03-11",2
"552","2009-03-12",2
"553","2009-03-13",2.3
"554","2009-03-16",2.4
"555","2009-03-17",2.3
"556","2009-03-18",2.5
"557","2009-03-19",2.5
"558","2009-03-20",2.5
"559","2009-03-23",2.6
"560","2009-03-24",2.5
"561","2009-03-25",2.4
"562","2009-03-26",2.5
"563","2009-03-27",2.6
"564","2009-03-30",2.4
"565","2009-03-31",2.4
"566","2009-04-01",2.4
"567","2009-04-02",2.8
"568","2009-04-03",2.7
"569","2009-04-06",2.6
"570","2009-04-07",2.8
"571","2009-04-08",2.6
"572","2009-04-09",2.7
"573","2009-04-13",2.6
"574","2009-04-14",2.5
"575","2009-04-15",2.6
"576","2009-04-16",2.6
"577","2009-04-17",2.7
"578","2009-04-20",2.7
"579","2009-04-21",2.6
"580","2009-04-22",2.6
"581","2009-04-23",2.6
"582","2009-04-24",2.9
"583","2009-04-27",2.7
"584","2009-04-28",4.2
"585","2009-04-29",4
"586","2009-04-30",4.1
"587","2009-05-01",4.5
"588","2009-05-04",4.8
"589","2009-05-05",4.6
"590","2009-05-06",4.1
"591","2009-05-07",4.1
"592","2009-05-08",4.1
"593","2009-05-11",3.7
"594","2009-05-12",4
"595","2009-05-13",3.8
"596","2009-05-14",3.9
"597","2009-05-15",3.7
"598","2009-05-18",3.5
"599","2009-05-19",3.6
"600","2009-05-20",3.9
"601","2009-05-21",3.5
"602","2009-05-22",3.8
"603","2009-05-26",3.6
"604","2009-05-27",3.5
"605","2009-05-28",3.5
"606","2009-05-29",3.9
"607","2009-06-01",3.9
"608","2009-06-02",3.9
"609","2009-06-03",3.9
"610","2009-06-04",4
"611","2009-06-05",4.2
"612","2009-06-08",4.3
"613","2009-06-09",4.2
"614","2009-06-10",4.9
"615","2009-06-11",4.7
"616","2009-06-12",4.8
"617","2009-06-15",4.6
"618","2009-06-16",4.2
"619","2009-06-17",4.3
"620","2009-06-18",4.3
"621","2009-06-19",4.2
"622","2009-06-22",3.8
"623","2009-06-23",3.8
"624","2009-06-24",3.7
"625","2009-06-25",3.7
"626","2009-06-26",3.8
"627","2009-06-29",3.6
"628","2009-06-30",3.7
"629","2009-07-01",3.9
"630","2009-07-02",3.5
"631","2009-07-06",3.3
"632","2009-07-07",3.2
"633","2009-07-08",3.2
"634","2009-07-09",3.6
"635","2009-07-10",3.7
"636","2009-07-13",3.4
"637","2009-07-14",3.8
"638","2009-07-15",3.4
"639","2009-07-16",3.4
"640","2009-07-17",3.4
"641","2009-07-20",3.5
"642","2009-07-21",3.6
"643","2009-07-22",3.8
"644","2009-07-23",3.8
"645","2009-07-24",3.9
"646","2009-07-27",4
"647","2009-07-28",3.9
"648","2009-07-29",4.1
"649","2009-07-30",4
"650","2009-07-31",4.4
"651","2009-08-03",4.3
"652","2009-08-04",4.7
"653","2009-08-05",4.5
"654","2009-08-06",4.4
"655","2009-08-07",4.8
"656","2009-08-10",4.5
"657","2009-08-11",4.3
"658","2009-08-12",4.2
"659","2009-08-13",4.7
"660","2009-08-14",4.5
"661","2009-08-17",4.3
"662","2009-08-18",4.5
"663","2009-08-19",4.3
"664","2009-08-20",4.5
"665","2009-08-21",4.3
"666","2009-08-24",4.1
"667","2009-08-25",4.4
"668","2009-08-26",4.3
"669","2009-08-27",4.4
"670","2009-08-28",4.5
"671","2009-08-31",4.8
"672","2009-09-01",4.8
"673","2009-09-02",4.6
"674","2009-09-03",4.5
"675","2009-09-04",4.1
"676","2009-09-08",4.4
"677","2009-09-09",4.6
"678","2009-09-10",4.6
"679","2009-09-11",5.2
"680","2009-09-14",5
"681","2009-09-15",5.3
"682","2009-09-16",5.1
"683","2009-09-17",5.2
"684","2009-09-18",4.6
"685","2009-09-21",4.7
"686","2009-09-22",4.6
"687","2009-09-23",4.6
"688","2009-09-24",4.5
"689","2009-09-25",4.5
"690","2009-09-28",4.7
"691","2009-09-29",4.6
"692","2009-09-30",4.4
"693","2009-10-01",4.3
"694","2009-10-02",4.4
"695","2009-10-05",4.4
"696","2009-10-06",4.2
"697","2009-10-07",4.2
"698","2009-10-08",4.4
"699","2009-10-09",4.7
"700","2009-10-12",4.4
"701","2009-10-13",4.4
"702","2009-10-14",4.3
"703","2009-10-15",4.3
"704","2009-10-16",4.5
"705","2009-10-19",4.4
"706","2009-10-20",4.5
"707","2009-10-21",4.7
"708","2009-10-22",4.7
"709","2009-10-23",4.8
"710","2009-10-26",4.3
"711","2009-10-27",4
"712","2009-10-28",4.2
"713","2009-10-29",4.6
"714","2009-10-30",4.5
"715","2009-11-02",4.2
"716","2009-11-03",4.2
"717","2009-11-04",4.4
"718","2009-11-05",4.2
"719","2009-11-06",4.3
"720","2009-11-09",4.4
"721","2009-11-10",4.5
"722","2009-11-11",4.2
"723","2009-11-12",4.1
"724","2009-11-13",4.2
"725","2009-11-16",4.1
"726","2009-11-17",4
"727","2009-11-18",4.2
"728","2009-11-19",4
"729","2009-11-20",4
"730","2009-11-23",4.2
"731","2009-11-24",3.9
"732","2009-11-25",4.1
"733","2009-11-27",4.3
"734","2009-11-30",4.3
"735","2009-12-01",4.2
"736","2009-12-02",4
"737","2009-12-03",4
"738","2009-12-04",3.9
"739","2009-12-07",4.2
"740","2009-12-08",3.9
"741","2009-12-09",4
"742","2009-12-10",4
"743","2009-12-11",4.1
"744","2009-12-14",4.2
"745","2009-12-15",4.3
"746","2009-12-16",4.8
"747","2009-12-17",4.5
"748","2009-12-18",4.3
"749","2009-12-21",4.7
"750","2009-12-22",5
"751","2009-12-23",5.3
"752","2009-12-24",5.4
"753","2009-12-28",6
"754","2009-12-29",5.7
"755","2009-12-30",5.6
"756","2009-12-31",5.3
"757","2010-01-04",5.8
"758","2010-01-05",6
"759","2010-01-06",6.3
"760","2010-01-07",6.9
"761","2010-01-08",7.4
"762","2010-01-11",7.8
"763","2010-01-12",7
"764","2010-01-13",6.6
"765","2010-01-14",7.6
"766","2010-01-15",7.2
"767","2010-01-19",7.1
"768","2010-01-20",6.7
"769","2010-01-21",6.3
"770","2010-01-22",5.7
"771","2010-01-25",5.9
"772","2010-01-26",6.9
"773","2010-01-27",6.3
"774","2010-01-28",5.9
"775","2010-01-29",5.9
"776","2010-02-01",6.2
"777","2010-02-02",6.2
"778","2010-02-03",6.2
"779","2010-02-04",6.4
"780","2010-02-05",6.6
"781","2010-02-08",6.6
"782","2010-02-09",6.9
"783","2010-02-10",6.8
"784","2010-02-11",7
"785","2010-02-12",7
"786","2010-02-16",7
"787","2010-02-17",7
"788","2010-02-18",6.9
"789","2010-02-19",6.4
"790","2010-02-22",6.9
"791","2010-02-23",6.6
"792","2010-02-24",7
"793","2010-02-25",7
"794","2010-02-26",7.2
"795","2010-03-01",7.8
"796","2010-03-02",8.3
"797","2010-03-03",8.9
"798","2010-03-04",9.3
"799","2010-03-05",9.7
"800","2010-03-08",9.5
"801","2010-03-09",9
"802","2010-03-10",9.4
"803","2010-03-11",9.4
"804","2010-03-12",8.7
"805","2010-03-15",9
"806","2010-03-16",9.4
"807","2010-03-17",9.2
"808","2010-03-18",9
"809","2010-03-19",8.9
"810","2010-03-22",8.2
"811","2010-03-23",8.4
"812","2010-03-24",8.3
"813","2010-03-25",8.4
"814","2010-03-26",8.5
"815","2010-03-29",8.4
"816","2010-03-30",8.4
"817","2010-03-31",8.2
"818","2010-04-01",8.4
"819","2010-04-05",8
"820","2010-04-06",8.1
"821","2010-04-07",8.6
"822","2010-04-08",8.7
"823","2010-04-09",8.3
"824","2010-04-12",9
"825","2010-04-13",8.8
"826","2010-04-14",8.7
"827","2010-04-15",8.4
"828","2010-04-16",8.3
"829","2010-04-19",8.6
"830","2010-04-20",8.6
"831","2010-04-21",8.7
"832","2010-04-22",8.4
"833","2010-04-23",8.6
"834","2010-04-26",8.8
"835","2010-04-27",8.7
"836","2010-04-28",8.6
"837","2010-04-29",8.9
"838","2010-04-30",9
"839","2010-05-03",8.4
"840","2010-05-04",8.6
"841","2010-05-05",8.3
"842","2010-05-06",7.1
"843","2010-05-07",7
"844","2010-05-10",7.1
"845","2010-05-11",7.4
"846","2010-05-12",7.4
"847","2010-05-13",8
"848","2010-05-14",8.1
"849","2010-05-17",7.4
"850","2010-05-18",7.7
"851","2010-05-19",7.5
"852","2010-05-20",7.4
"853","2010-05-21",6.8
"854","2010-05-24",6.5
"855","2010-05-25",6.2
"856","2010-05-26",6.5
"857","2010-05-27",6.9
"858","2010-05-28",6.7
"859","2010-06-01",7.2
"860","2010-06-02",7
"861","2010-06-03",7.2
"862","2010-06-04",7
"863","2010-06-07",7
"864","2010-06-08",6.8
"865","2010-06-09",6.7
"866","2010-06-10",6.4
"867","2010-06-11",6.5
"868","2010-06-14",6.4
"869","2010-06-15",6.4
"870","2010-06-16",6.4
"871","2010-06-17",6.9
"872","2010-06-18",6.8
"873","2010-06-21",6.5
"874","2010-06-22",6.5
"875","2010-06-23",6.5
"876","2010-06-24",6.8
"877","2010-06-25",6.5
"878","2010-06-28",6.4
"879","2010-06-29",6.4
"880","2010-06-30",6.2
"881","2010-07-01",6.6
"882","2010-07-02",6.2
"883","2010-07-06",5.8
"884","2010-07-07",5.9
"885","2010-07-08",6.2
"886","2010-07-09",6.3
"887","2010-07-12",6.1
"888","2010-07-13",6
"889","2010-07-14",5.9
"890","2010-07-15",5.9
"891","2010-07-16",5.5
"892","2010-07-19",6.2
"893","2010-07-20",5.8
"894","2010-07-21",5.5
"895","2010-07-22",5.1
"896","2010-07-23",5.4
"897","2010-07-26",5.3
"898","2010-07-27",5.4
"899","2010-07-28",5.4
"900","2010-07-29",5.2
"901","2010-07-30",5.2
"902","2010-08-02",4.9
"903","2010-08-03",4.6
"904","2010-08-04",4.5
"905","2010-08-05",5.3
"906","2010-08-06",5.2
"907","2010-08-09",5.2
"908","2010-08-10",4.9
"909","2010-08-11",4.9
"910","2010-08-12",4.9
"911","2010-08-13",4.6
"912","2010-08-16",4.9
"913","2010-08-17",4.9
"914","2010-08-18",4.9
"915","2010-08-19",5
"916","2010-08-20",5
"917","2010-08-23",4.6
"918","2010-08-24",4.5
"919","2010-08-25",4.5
"920","2010-08-26",4.4
"921","2010-08-27",4.4
"922","2010-08-30",4.5
"923","2010-08-31",5.2
"924","2010-09-01",5
"925","2010-09-02",5
"926","2010-09-03",5
"927","2010-09-07",4.8
"928","2010-09-08",4.8
"929","2010-09-09",4.9
"930","2010-09-10",4.5
"931","2010-09-13",4.7
"932","2010-09-14",4.7
"933","2010-09-15",4.9
"934","2010-09-16",4.7
"935","2010-09-17",4.9
"936","2010-09-20",4.6
"937","2010-09-21",4.6
"938","2010-09-22",4.6
"939","2010-09-23",4.6
"940","2010-09-24",4.7
"941","2010-09-27",4.5
"942","2010-09-28",4.7
"943","2010-09-29",4.7
"944","2010-09-30",4.5
"945","2010-10-01",4.8
"946","2010-10-04",4.9
"947","2010-10-05",4.6
"948","2010-10-06",4.8
"949","2010-10-07",5
"950","2010-10-08",5.3
"951","2010-10-11",4.9
"952","2010-10-12",4.4
"953","2010-10-13",4.6
"954","2010-10-14",4.6
"955","2010-10-15",4.9
"956","2010-10-18",4.7
"957","2010-10-19",4.7
"958","2010-10-20",4.6
"959","2010-10-21",4.6
"960","2010-10-22",4.5
"961","2010-10-25",4.5
"962","2010-10-26",4.5
"963","2010-10-27",4.5
"964","2010-10-28",4.6
"965","2010-10-29",4.5
"966","2010-11-01",4.4
"967","2010-11-02",4.3
"968","2010-11-03",4.5
"969","2010-11-04",4.5
"970","2010-11-05",4.5
"971","2010-11-08",4.9
"972","2010-11-09",4.7
"973","2010-11-10",4.5
"974","2010-11-11",4.5
"975","2010-11-12",4.4
"976","2010-11-15",4.5
"977","2010-11-16",4.3
"978","2010-11-17",4.3
"979","2010-11-18",4.5
"980","2010-11-19",4.4
"981","2010-11-22",4.6
"982","2010-11-23",4.7
"983","2010-11-24",4.5
"984","2010-11-26",4.7
"985","2010-11-29",4.5
"986","2010-11-30",4.7
"987","2010-12-01",4.5
"988","2010-12-02",4.5
"989","2010-12-03",4.4
"990","2010-12-06",4.4
"991","2010-12-07",4.4
"992","2010-12-08",4.6
"993","2010-12-09",4.4
"994","2010-12-10",4.5
"995","2010-12-13",4.5
"996","2010-12-14",4.3
"997","2010-12-15",4.3
"998","2010-12-16",4.2
"999","2010-12-17",4.2
"1000","2010-12-20",4.2
"1001","2010-12-21",4.4
"1002","2010-12-22",4.3
"1003","2010-12-23",4.4
"1004","2010-12-27",4.3
"1005","2010-12-28",4.3
"1006","2010-12-29",4.3
"1007","2010-12-30",4.88
"1008","2010-12-31",4.96
"1009","2011-01-03",4.84
