"","date","USB"
"108","2007-06-07",34.029999
"109","2007-06-08",34.209999
"110","2007-06-11",34.299999
"111","2007-06-12",33.849998
"112","2007-06-13",34.150002
"113","2007-06-14",33.939999
"114","2007-06-15",34.119999
"115","2007-06-18",34.200001
"116","2007-06-19",34.389999
"117","2007-06-20",33.959999
"118","2007-06-21",33.799999
"119","2007-06-22",33.419998
"120","2007-06-25",33.389999
"121","2007-06-26",33.5
"122","2007-06-27",33.380001
"123","2007-06-28",33.200001
"124","2007-06-29",32.950001
"125","2007-07-02",33.189999
"126","2007-07-03",33.5
"127","2007-07-05",33.380001
"128","2007-07-06",33.389999
"129","2007-07-09",33.349998
"130","2007-07-10",32.84
"131","2007-07-11",32.73
"132","2007-07-12",33.130001
"133","2007-07-13",33.18
"134","2007-07-16",33.200001
"135","2007-07-17",32.869999
"136","2007-07-18",32.48
"137","2007-07-19",32.330002
"138","2007-07-20",31.889999
"139","2007-07-23",31.75
"140","2007-07-24",30.9
"141","2007-07-25",31.139999
"142","2007-07-26",30.459999
"143","2007-07-27",29.99
"144","2007-07-30",30.559999
"145","2007-07-31",29.950001
"146","2007-08-01",30.48
"147","2007-08-02",30.4
"148","2007-08-03",29.26
"149","2007-08-06",31.120001
"150","2007-08-07",31.24
"151","2007-08-08",31
"152","2007-08-09",29.879999
"153","2007-08-10",29.959999
"154","2007-08-13",29.799999
"155","2007-08-14",29.549999
"156","2007-08-15",29.68
"157","2007-08-16",31.43
"158","2007-08-17",32.810001
"159","2007-08-20",32.610001
"160","2007-08-21",32.68
"161","2007-08-22",32.970001
"162","2007-08-23",32.810001
"163","2007-08-24",33.049999
"164","2007-08-27",32.849998
"165","2007-08-28",31.799999
"166","2007-08-29",32.310001
"167","2007-08-30",32.189999
"168","2007-08-31",32.349998
"169","2007-09-04",32.25
"170","2007-09-05",31.639999
"171","2007-09-06",31.82
"172","2007-09-07",31.459999
"173","2007-09-10",31.33
"174","2007-09-11",31.700001
"175","2007-09-12",31.84
"176","2007-09-13",32.200001
"177","2007-09-14",32.27
"178","2007-09-17",32.290001
"179","2007-09-18",33.619999
"180","2007-09-19",33.98
"181","2007-09-20",33.380001
"182","2007-09-21",33.099998
"183","2007-09-24",32.919998
"184","2007-09-25",32.860001
"185","2007-09-26",32.32
"186","2007-09-27",32.720001
"187","2007-09-28",32.529999
"188","2007-10-01",33.34
"189","2007-10-02",33.549999
"190","2007-10-03",33.490002
"191","2007-10-04",33.5
"192","2007-10-05",33.709999
"193","2007-10-08",33.43
"194","2007-10-09",33.470001
"195","2007-10-10",33.029999
"196","2007-10-11",32.810001
"197","2007-10-12",32.880001
"198","2007-10-15",32.509998
"199","2007-10-16",32.349998
"200","2007-10-17",32.599998
"201","2007-10-18",32.16
"202","2007-10-19",31.27
"203","2007-10-22",31.5
"204","2007-10-23",31.700001
"205","2007-10-24",31.459999
"206","2007-10-25",31.540001
"207","2007-10-26",32.380001
"208","2007-10-29",32.509998
"209","2007-10-30",32.700001
"210","2007-10-31",33.16
"211","2007-11-01",31.690001
"212","2007-11-02",31.299999
"213","2007-11-05",31.24
"214","2007-11-06",31.84
"215","2007-11-07",30.51
"216","2007-11-08",31.25
"217","2007-11-09",30.92
"218","2007-11-12",31.24
"219","2007-11-13",32.439999
"220","2007-11-14",32.349998
"221","2007-11-15",31.6
"222","2007-11-16",31.43
"223","2007-11-19",30.959999
"224","2007-11-20",30.969999
"225","2007-11-21",30.49
"226","2007-11-23",31.209999
"227","2007-11-26",30.5
"228","2007-11-27",31.059999
"229","2007-11-28",32.59
"230","2007-11-29",32.66
"231","2007-11-30",33.09
"232","2007-12-03",32.93
"233","2007-12-04",32.470001
"234","2007-12-05",32.639999
"235","2007-12-06",33.139999
"236","2007-12-07",32.860001
"237","2007-12-10",33.580002
"238","2007-12-11",32.849998
"239","2007-12-12",33.200001
"240","2007-12-13",33.220001
"241","2007-12-14",32.68
"242","2007-12-17",31.809999
"243","2007-12-18",31.620001
"244","2007-12-19",31.59
"245","2007-12-20",31.6
"246","2007-12-21",32.279999
"247","2007-12-24",32.540001
"248","2007-12-26",32.540001
"249","2007-12-27",31.6
"250","2007-12-28",31.809999
"251","2007-12-31",31.74
"252","2008-01-02",31.18
"253","2008-01-03",30.33
"254","2008-01-04",29.440001
"255","2008-01-07",29.709999
"256","2008-01-08",28.440001
"257","2008-01-09",29.02
"258","2008-01-10",29.969999
"259","2008-01-11",29.85
"260","2008-01-14",30.32
"261","2008-01-15",30.42
"262","2008-01-16",31.040001
"263","2008-01-17",30.219999
"264","2008-01-18",30.190001
"265","2008-01-22",30.690001
"266","2008-01-23",32.700001
"267","2008-01-24",33.439999
"268","2008-01-25",32.959999
"269","2008-01-28",33.630001
"270","2008-01-29",33.919998
"271","2008-01-30",33.59
"272","2008-01-31",33.59
"273","2008-02-01",34
"274","2008-02-04",33.029999
"275","2008-02-05",32.060001
"276","2008-02-06",32.09
"277","2008-02-07",32.619999
"278","2008-02-08",32.34
"279","2008-02-11",32.09
"280","2008-02-12",32.700001
"281","2008-02-13",32.939999
"282","2008-02-14",32.439999
"283","2008-02-15",32.68
"284","2008-02-19",32.41
"285","2008-02-20",32.700001
"286","2008-02-21",32.220001
"287","2008-02-22",32.91
"288","2008-02-25",33.060001
"289","2008-02-26",33.25
"290","2008-02-27",33.48
"291","2008-02-28",32.82
"292","2008-02-29",32.02
"293","2008-03-03",31.950001
"294","2008-03-04",31.83
"295","2008-03-05",31.780001
"296","2008-03-06",31.1
"297","2008-03-07",30.879999
"298","2008-03-10",30.59
"299","2008-03-11",32.849998
"300","2008-03-12",32.32
"301","2008-03-13",32.669998
"302","2008-03-14",31.57
"303","2008-03-17",32.59
"304","2008-03-18",33.639999
"305","2008-03-19",32.93
"306","2008-03-20",34.52
"307","2008-03-24",34.669998
"308","2008-03-25",34.810001
"309","2008-03-26",33.900002
"310","2008-03-27",33.080002
"311","2008-03-28",32.66
"312","2008-03-31",32.360001
"313","2008-04-01",34.009998
"314","2008-04-02",33.560001
"315","2008-04-03",33.810001
"316","2008-04-04",33.200001
"317","2008-04-07",33.200001
"318","2008-04-08",32.790001
"319","2008-04-09",32.450001
"320","2008-04-10",32.950001
"321","2008-04-11",32.619999
"322","2008-04-14",31.67
"323","2008-04-15",32.209999
"324","2008-04-16",33.099998
"325","2008-04-17",33.360001
"326","2008-04-18",33.560001
"327","2008-04-21",33.27
"328","2008-04-22",33.400002
"329","2008-04-23",33.419998
"330","2008-04-24",34.470001
"331","2008-04-25",34.889999
"332","2008-04-28",34.650002
"333","2008-04-29",34.27
"334","2008-04-30",33.889999
"335","2008-05-01",34.93
"336","2008-05-02",34.599998
"337","2008-05-05",34.459999
"338","2008-05-06",34.349998
"339","2008-05-07",33.700001
"340","2008-05-08",33.509998
"341","2008-05-09",33.549999
"342","2008-05-12",34.200001
"343","2008-05-13",33.990002
"344","2008-05-14",34.299999
"345","2008-05-15",34.400002
"346","2008-05-16",33.91
"347","2008-05-19",33.93
"348","2008-05-20",33.299999
"349","2008-05-21",32.939999
"350","2008-05-22",33.240002
"351","2008-05-23",32.68
"352","2008-05-27",32.919998
"353","2008-05-28",32.889999
"354","2008-05-29",33.279999
"355","2008-05-30",33.189999
"356","2008-06-02",32.77
"357","2008-06-03",32.84
"358","2008-06-04",32.84
"359","2008-06-05",33.52
"360","2008-06-06",32.07
"361","2008-06-09",30.950001
"362","2008-06-10",31.23
"363","2008-06-11",30.549999
"364","2008-06-12",31.120001
"365","2008-06-13",30.83
"366","2008-06-16",31.379999
"367","2008-06-17",30.67
"368","2008-06-18",30.01
"369","2008-06-19",29.92
"370","2008-06-20",29.67
"371","2008-06-23",28.9
"372","2008-06-24",29.93
"373","2008-06-25",29.940001
"374","2008-06-26",28.65
"375","2008-06-27",28.309999
"376","2008-06-30",27.889999
"377","2008-07-01",28.4
"378","2008-07-02",28.1
"379","2008-07-03",27.67
"380","2008-07-07",26.91
"381","2008-07-08",28.040001
"382","2008-07-09",26.49
"383","2008-07-10",26.219999
"384","2008-07-11",25.74
"385","2008-07-14",23.33
"386","2008-07-15",22.700001
"387","2008-07-16",26.74
"388","2008-07-17",27.540001
"389","2008-07-18",28.389999
"390","2008-07-21",27.25
"391","2008-07-22",30.379999
"392","2008-07-23",30.6
"393","2008-07-24",29.030001
"394","2008-07-25",28.9
"395","2008-07-28",27.85
"396","2008-07-29",30.02
"397","2008-07-30",31.030001
"398","2008-07-31",30.610001
"399","2008-08-01",30.799999
"400","2008-08-04",30.469999
"401","2008-08-05",31.93
"402","2008-08-06",31.82
"403","2008-08-07",30.43
"404","2008-08-08",31.459999
"405","2008-08-11",31.98
"406","2008-08-12",30.49
"407","2008-08-13",30.040001
"408","2008-08-14",30.65
"409","2008-08-15",31.58
"410","2008-08-18",30.67
"411","2008-08-19",29.42
"412","2008-08-20",30.43
"413","2008-08-21",30.16
"414","2008-08-22",31.440001
"415","2008-08-25",30.23
"416","2008-08-26",30.469999
"417","2008-08-27",31.059999
"418","2008-08-28",32.119999
"419","2008-08-29",31.860001
"420","2008-09-02",32.369999
"421","2008-09-03",32.950001
"422","2008-09-04",31.65
"423","2008-09-05",32.740002
"424","2008-09-08",33.939999
"425","2008-09-09",32.060001
"426","2008-09-10",31.85
"427","2008-09-11",33.639999
"428","2008-09-12",33.830002
"429","2008-09-15",33.02
"430","2008-09-16",35.27
"431","2008-09-17",33.34
"432","2008-09-18",36.77
"433","2008-09-19",37.990002
"434","2008-09-22",35
"435","2008-09-23",34.009998
"436","2008-09-24",33.849998
"437","2008-09-25",35.310001
"438","2008-09-26",36.200001
"439","2008-09-29",32.75
"440","2008-09-30",36.02
"441","2008-10-01",36.68
"442","2008-10-02",36.310001
"443","2008-10-03",35.060001
"444","2008-10-06",34.799999
"445","2008-10-07",31.799999
"446","2008-10-08",30.83
"447","2008-10-09",28.93
"448","2008-10-10",30.360001
"449","2008-10-13",31.25
"450","2008-10-14",31.459999
"451","2008-10-15",30.129999
"452","2008-10-16",30.870001
"453","2008-10-17",30.549999
"454","2008-10-20",31.120001
"455","2008-10-21",30.200001
"456","2008-10-22",28.110001
"457","2008-10-23",28.68
"458","2008-10-24",29.450001
"459","2008-10-27",28.82
"460","2008-10-28",30.82
"461","2008-10-29",29.030001
"462","2008-10-30",28.799999
"463","2008-10-31",29.809999
"464","2008-11-03",30.299999
"465","2008-11-04",32.200001
"466","2008-11-05",29.73
"467","2008-11-06",28.030001
"468","2008-11-07",27.209999
"469","2008-11-10",27.51
"470","2008-11-11",26.6
"471","2008-11-12",25.17
"472","2008-11-13",27.379999
"473","2008-11-14",26.299999
"474","2008-11-17",25.799999
"475","2008-11-18",25.73
"476","2008-11-19",23.620001
"477","2008-11-20",22.120001
"478","2008-11-21",22.530001
"479","2008-11-24",25.1
"480","2008-11-25",25.23
"481","2008-11-26",26.459999
"482","2008-11-28",26.98
"483","2008-12-01",23.709999
"484","2008-12-02",25.77
"485","2008-12-03",27.91
"486","2008-12-04",26.889999
"487","2008-12-05",28.91
"488","2008-12-08",29.49
"489","2008-12-09",28.1
"490","2008-12-10",27.67
"491","2008-12-11",24.85
"492","2008-12-12",25.84
"493","2008-12-15",23.93
"494","2008-12-16",26.07
"495","2008-12-17",25.200001
"496","2008-12-18",24.530001
"497","2008-12-19",24.85
"498","2008-12-22",23.57
"499","2008-12-23",23.139999
"500","2008-12-24",23.99
"501","2008-12-26",24.25
"502","2008-12-29",23.709999
"503","2008-12-30",24.110001
"504","2008-12-31",25.01
"505","2009-01-02",25.25
"506","2009-01-05",24.01
"507","2009-01-06",23.75
"508","2009-01-07",23.370001
"509","2009-01-08",23.16
"510","2009-01-09",22.35
"511","2009-01-12",21.68
"512","2009-01-13",22.190001
"513","2009-01-14",21.07
"514","2009-01-15",19.02
"515","2009-01-16",18.32
"516","2009-01-20",15.34
"517","2009-01-21",16.09
"518","2009-01-22",13.88
"519","2009-01-23",14.64
"520","2009-01-26",13.01
"521","2009-01-27",13.7
"522","2009-01-28",15.29
"523","2009-01-29",14.72
"524","2009-01-30",14.84
"525","2009-02-02",15.28
"526","2009-02-03",14.11
"527","2009-02-04",14.17
"528","2009-02-05",14.99
"529","2009-02-06",16.190001
"530","2009-02-09",16.709999
"531","2009-02-10",14.4
"532","2009-02-11",14.99
"533","2009-02-12",13.66
"534","2009-02-13",12.4
"535","2009-02-17",10.73
"536","2009-02-18",11.02
"537","2009-02-19",10.88
"538","2009-02-20",10.58
"539","2009-02-23",11.33
"540","2009-02-24",12.54
"541","2009-02-25",12.76
"542","2009-02-26",14.91
"543","2009-02-27",14.31
"544","2009-03-02",13.1
"545","2009-03-03",12.58
"546","2009-03-04",11.01
"547","2009-03-05",9.01
"548","2009-03-06",8.82
"549","2009-03-09",10.19
"550","2009-03-10",11.4
"551","2009-03-11",12.42
"552","2009-03-12",13.76
"553","2009-03-13",13.57
"554","2009-03-16",13.78
"555","2009-03-17",14.52
"556","2009-03-18",15.83
"557","2009-03-19",14.26
"558","2009-03-20",13.42
"559","2009-03-23",15.99
"560","2009-03-24",14.99
"561","2009-03-25",16.030001
"562","2009-03-26",16.66
"563","2009-03-27",15.64
"564","2009-03-30",13.78
"565","2009-03-31",14.61
"566","2009-04-01",14.91
"567","2009-04-02",15.58
"568","2009-04-03",15.97
"569","2009-04-06",15.24
"570","2009-04-07",14.42
"571","2009-04-08",14.36
"572","2009-04-09",17.639999
"573","2009-04-13",18.01
"574","2009-04-14",16.549999
"575","2009-04-15",17.889999
"576","2009-04-16",18.059999
"577","2009-04-17",18.6
"578","2009-04-20",15.94
"579","2009-04-21",19.27
"580","2009-04-22",17.65
"581","2009-04-23",18.370001
"582","2009-04-24",18.969999
"583","2009-04-27",18.139999
"584","2009-04-28",17.68
"585","2009-04-29",18.790001
"586","2009-04-30",18.219999
"587","2009-05-01",17.959999
"588","2009-05-04",20.34
"589","2009-05-05",20.120001
"590","2009-05-06",21.290001
"591","2009-05-07",19.559999
"592","2009-05-08",20.540001
"593","2009-05-11",18.5
"594","2009-05-12",17.889999
"595","2009-05-13",17.4
"596","2009-05-14",17.84
"597","2009-05-15",17.67
"598","2009-05-18",19.35
"599","2009-05-19",18.860001
"600","2009-05-20",18.48
"601","2009-05-21",18.110001
"602","2009-05-22",17.83
"603","2009-05-26",19.040001
"604","2009-05-27",17.959999
"605","2009-05-28",18.92
"606","2009-05-29",19.200001
"607","2009-06-01",18.9
"608","2009-06-02",18.120001
"609","2009-06-03",18.049999
"610","2009-06-04",18.75
"611","2009-06-05",18
"612","2009-06-08",18.35
"613","2009-06-09",18.18
"614","2009-06-10",18.1
"615","2009-06-11",18.360001
"616","2009-06-12",18.58
"617","2009-06-15",17.82
"618","2009-06-16",17.860001
"619","2009-06-17",17.77
"620","2009-06-18",18.030001
"621","2009-06-19",17.950001
"622","2009-06-22",17.08
"623","2009-06-23",17.43
"624","2009-06-24",17.76
"625","2009-06-25",17.790001
"626","2009-06-26",18.02
"627","2009-06-29",18.190001
"628","2009-06-30",17.92
"629","2009-07-01",17.58
"630","2009-07-02",17.040001
"631","2009-07-06",17.09
"632","2009-07-07",16.92
"633","2009-07-08",16.59
"634","2009-07-09",16.620001
"635","2009-07-10",16.59
"636","2009-07-13",17.690001
"637","2009-07-14",17.42
"638","2009-07-15",17.940001
"639","2009-07-16",17.92
"640","2009-07-17",17.959999
"641","2009-07-20",18.290001
"642","2009-07-21",18.27
"643","2009-07-22",18.959999
"644","2009-07-23",19.42
"645","2009-07-24",19.77
"646","2009-07-27",20.07
"647","2009-07-28",19.950001
"648","2009-07-29",19.68
"649","2009-07-30",20.48
"650","2009-07-31",20.41
"651","2009-08-03",20.870001
"652","2009-08-04",21.700001
"653","2009-08-05",22.790001
"654","2009-08-06",22.4
"655","2009-08-07",23.25
"656","2009-08-10",23.02
"657","2009-08-11",22.1
"658","2009-08-12",22.02
"659","2009-08-13",22.549999
"660","2009-08-14",22.49
"661","2009-08-17",21.4
"662","2009-08-18",21.51
"663","2009-08-19",21.58
"664","2009-08-20",22.07
"665","2009-08-21",22.280001
"666","2009-08-24",21.719999
"667","2009-08-25",21.92
"668","2009-08-26",22.110001
"669","2009-08-27",22.25
"670","2009-08-28",22.43
"671","2009-08-31",22.620001
"672","2009-09-01",21.24
"673","2009-09-02",20.66
"674","2009-09-03",20.950001
"675","2009-09-04",21.450001
"676","2009-09-08",21
"677","2009-09-09",21.75
"678","2009-09-10",21.719999
"679","2009-09-11",21.860001
"680","2009-09-14",21.98
"681","2009-09-15",22.17
"682","2009-09-16",22.82
"683","2009-09-17",22.440001
"684","2009-09-18",22.76
"685","2009-09-21",22.43
"686","2009-09-22",22.34
"687","2009-09-23",22.07
"688","2009-09-24",21.9
"689","2009-09-25",22.059999
"690","2009-09-28",22.23
"691","2009-09-29",21.75
"692","2009-09-30",21.860001
"693","2009-10-01",21.110001
"694","2009-10-02",21.23
"695","2009-10-05",21.639999
"696","2009-10-06",22.040001
"697","2009-10-07",22.18
"698","2009-10-08",22.6
"699","2009-10-09",22.93
"700","2009-10-12",23.02
"701","2009-10-13",22.85
"702","2009-10-14",23.940001
"703","2009-10-15",24.01
"704","2009-10-16",23.41
"705","2009-10-19",23.809999
"706","2009-10-20",23.799999
"707","2009-10-21",24.43
"708","2009-10-22",25.35
"709","2009-10-23",24.950001
"710","2009-10-26",24.15
"711","2009-10-27",24.25
"712","2009-10-28",23.530001
"713","2009-10-29",24.209999
"714","2009-10-30",23.219999
"715","2009-11-02",23.84
"716","2009-11-03",23.52
"717","2009-11-04",23.07
"718","2009-11-05",23.98
"719","2009-11-06",23.73
"720","2009-11-09",24.51
"721","2009-11-10",24.33
"722","2009-11-11",24.4
"723","2009-11-12",24
"724","2009-11-13",23.48
"725","2009-11-16",23.379999
"726","2009-11-17",23.639999
"727","2009-11-18",23.610001
"728","2009-11-19",23.129999
"729","2009-11-20",23.290001
"730","2009-11-23",23.549999
"731","2009-11-24",23.73
"732","2009-11-25",23.57
"733","2009-11-27",22.950001
"734","2009-11-30",24.129999
"735","2009-12-01",24.34
"736","2009-12-02",24.43
"737","2009-12-03",23.25
"738","2009-12-04",23.5
"739","2009-12-07",23.030001
"740","2009-12-08",22.98
"741","2009-12-09",22.9
"742","2009-12-10",23.030001
"743","2009-12-11",23.049999
"744","2009-12-14",23.040001
"745","2009-12-15",22.389999
"746","2009-12-16",22.09
"747","2009-12-17",21.780001
"748","2009-12-18",22.299999
"749","2009-12-21",22.959999
"750","2009-12-22",22.790001
"751","2009-12-23",22.34
"752","2009-12-24",22.58
"753","2009-12-28",22.469999
"754","2009-12-29",22.389999
"755","2009-12-30",22.450001
"756","2009-12-31",22.51
"757","2010-01-04",22.879999
"758","2010-01-05",23.459999
"759","2010-01-06",23.709999
"760","2010-01-07",24.17
"761","2010-01-08",24.209999
"762","2010-01-11",24.32
"763","2010-01-12",24.309999
"764","2010-01-13",24.709999
"765","2010-01-14",25.33
"766","2010-01-15",24.620001
"767","2010-01-19",24.49
"768","2010-01-20",25.01
"769","2010-01-21",25.139999
"770","2010-01-22",24.67
"771","2010-01-25",24.809999
"772","2010-01-26",24.309999
"773","2010-01-27",25.120001
"774","2010-01-28",24.99
"775","2010-01-29",25.08
"776","2010-02-01",25.18
"777","2010-02-02",24.870001
"778","2010-02-03",24.459999
"779","2010-02-04",23.65
"780","2010-02-05",23.969999
"781","2010-02-08",23.49
"782","2010-02-09",23.49
"783","2010-02-10",23.610001
"784","2010-02-11",23.49
"785","2010-02-12",23.26
"786","2010-02-16",23.860001
"787","2010-02-17",23.73
"788","2010-02-18",23.91
"789","2010-02-19",24.139999
"790","2010-02-22",24.549999
"791","2010-02-23",24.27
"792","2010-02-24",24.780001
"793","2010-02-25",24.299999
"794","2010-02-26",24.610001
"795","2010-03-01",24.51
"796","2010-03-02",24.74
"797","2010-03-03",24.65
"798","2010-03-04",24.74
"799","2010-03-05",25.200001
"800","2010-03-08",24.99
"801","2010-03-09",24.67
"802","2010-03-10",24.959999
"803","2010-03-11",25.469999
"804","2010-03-12",25.67
"805","2010-03-15",25.9
"806","2010-03-16",26.120001
"807","2010-03-17",26.209999
"808","2010-03-18",25.99
"809","2010-03-19",26.139999
"810","2010-03-22",26.219999
"811","2010-03-23",26.25
"812","2010-03-24",26.190001
"813","2010-03-25",26.17
"814","2010-03-26",26.049999
"815","2010-03-29",25.959999
"816","2010-03-30",25.860001
"817","2010-03-31",25.879999
"818","2010-04-01",26.24
"819","2010-04-05",26.469999
"820","2010-04-06",27.08
"821","2010-04-07",26.700001
"822","2010-04-08",27.129999
"823","2010-04-09",27.16
"824","2010-04-12",27.51
"825","2010-04-13",27.530001
"826","2010-04-14",28.25
"827","2010-04-15",28.26
"828","2010-04-16",27.450001
"829","2010-04-19",27.610001
"830","2010-04-20",28.209999
"831","2010-04-21",27.940001
"832","2010-04-22",27.370001
"833","2010-04-23",27.299999
"834","2010-04-26",26.870001
"835","2010-04-27",26.23
"836","2010-04-28",26.57
"837","2010-04-29",27.290001
"838","2010-04-30",26.77
"839","2010-05-03",27.219999
"840","2010-05-04",26.5
"841","2010-05-05",26.42
"842","2010-05-06",25.48
"843","2010-05-07",25.15
"844","2010-05-10",26.540001
"845","2010-05-11",26.68
"846","2010-05-12",26.879999
"847","2010-05-13",26.379999
"848","2010-05-14",25.51
"849","2010-05-17",25.610001
"850","2010-05-18",24.360001
"851","2010-05-19",24.15
"852","2010-05-20",23.209999
"853","2010-05-21",23.98
"854","2010-05-24",23.59
"855","2010-05-25",23.889999
"856","2010-05-26",23.629999
"857","2010-05-27",24.43
"858","2010-05-28",23.959999
"859","2010-06-01",23.290001
"860","2010-06-02",23.99
"861","2010-06-03",23.57
"862","2010-06-04",22.85
"863","2010-06-07",22.459999
"864","2010-06-08",22.74
"865","2010-06-09",22.57
"866","2010-06-10",23.68
"867","2010-06-11",23.309999
"868","2010-06-14",22.82
"869","2010-06-15",23.200001
"870","2010-06-16",23.120001
"871","2010-06-17",23.059999
"872","2010-06-18",23.57
"873","2010-06-21",23.67
"874","2010-06-22",23.549999
"875","2010-06-23",23.129999
"876","2010-06-24",22.610001
"877","2010-06-25",23.360001
"878","2010-06-28",23.110001
"879","2010-06-29",22.620001
"880","2010-06-30",22.35
"881","2010-07-01",22.33
"882","2010-07-02",21.879999
"883","2010-07-06",22.040001
"884","2010-07-07",22.93
"885","2010-07-08",23.24
"886","2010-07-09",23.91
"887","2010-07-12",23.77
"888","2010-07-13",24.43
"889","2010-07-14",24.139999
"890","2010-07-15",24.4
"891","2010-07-16",23.040001
"892","2010-07-19",22.99
"893","2010-07-20",23.15
"894","2010-07-21",23.07
"895","2010-07-22",23.66
"896","2010-07-23",23.700001
"897","2010-07-26",24.120001
"898","2010-07-27",24.309999
"899","2010-07-28",23.969999
"900","2010-07-29",23.940001
"901","2010-07-30",23.9
"902","2010-08-02",24.51
"903","2010-08-03",24.219999
"904","2010-08-04",23.93
"905","2010-08-05",23.68
"906","2010-08-06",23.219999
"907","2010-08-09",23.639999
"908","2010-08-10",23.440001
"909","2010-08-11",22.48
"910","2010-08-12",22.440001
"911","2010-08-13",22.219999
"912","2010-08-16",22.129999
"913","2010-08-17",22.309999
"914","2010-08-18",22.4
"915","2010-08-19",21.719999
"916","2010-08-20",21.74
"917","2010-08-23",21.629999
"918","2010-08-24",21.309999
"919","2010-08-25",21.219999
"920","2010-08-26",20.969999
"921","2010-08-27",21.66
"922","2010-08-30",20.709999
"923","2010-08-31",20.799999
"924","2010-09-01",21.809999
"925","2010-09-02",22.120001
"926","2010-09-03",22.67
"927","2010-09-07",22.23
"928","2010-09-08",22.32
"929","2010-09-09",22.65
"930","2010-09-10",22.629999
"931","2010-09-13",23.370001
"932","2010-09-14",23.26
"933","2010-09-15",22.67
"934","2010-09-16",22.700001
"935","2010-09-17",22.809999
"936","2010-09-20",23.280001
"937","2010-09-21",22.870001
"938","2010-09-22",22.52
"939","2010-09-23",21.82
"940","2010-09-24",22.41
"941","2010-09-27",21.860001
"942","2010-09-28",21.83
"943","2010-09-29",21.67
"944","2010-09-30",21.620001
"945","2010-10-01",21.709999
"946","2010-10-04",21.620001
"947","2010-10-05",22.34
"948","2010-10-06",22.41
"949","2010-10-07",22.360001
"950","2010-10-08",22.309999
"951","2010-10-11",22.25
"952","2010-10-12",22.879999
"953","2010-10-13",22.860001
"954","2010-10-14",22.57
"955","2010-10-15",22.540001
"956","2010-10-18",23.16
"957","2010-10-19",22.809999
"958","2010-10-20",22.83
"959","2010-10-21",23.360001
"960","2010-10-22",23.59
"961","2010-10-25",23.469999
"962","2010-10-26",23.940001
"963","2010-10-27",24.34
