"","date","STX"
"190","2007-10-03",25.92
"191","2007-10-04",25.530001
"192","2007-10-05",25.809999
"193","2007-10-08",26.309999
"194","2007-10-09",26.75
"195","2007-10-10",27.09
"196","2007-10-11",26.209999
"197","2007-10-12",26.719999
"198","2007-10-15",26.889999
"199","2007-10-16",26.450001
"200","2007-10-17",27.01
"201","2007-10-18",27.4
"202","2007-10-19",26.870001
"203","2007-10-22",27.77
"204","2007-10-23",27.77
"205","2007-10-24",27.049999
"206","2007-10-25",26.209999
"207","2007-10-26",26.950001
"208","2007-10-29",27.299999
"209","2007-10-30",26.98
"210","2007-10-31",27.84
"211","2007-11-01",27.6
"212","2007-11-02",28.6
"213","2007-11-05",28.290001
"214","2007-11-06",27.98
"215","2007-11-07",27.809999
"216","2007-11-08",27.77
"217","2007-11-09",27.1
"218","2007-11-12",25.92
"219","2007-11-13",26.27
"220","2007-11-14",26.290001
"221","2007-11-15",25.950001
"222","2007-11-16",26.629999
"223","2007-11-19",26.15
"224","2007-11-20",25.57
"225","2007-11-21",25.15
"226","2007-11-23",25
"227","2007-11-26",25.32
"228","2007-11-27",26.02
"229","2007-11-28",26.969999
"230","2007-11-29",27.09
"231","2007-11-30",25.790001
"232","2007-12-03",25.52
"233","2007-12-04",25.6
"234","2007-12-05",27.190001
"235","2007-12-06",27.559999
"236","2007-12-07",27.870001
"237","2007-12-10",27.98
"238","2007-12-11",27.870001
"239","2007-12-12",27.74
"240","2007-12-13",27.629999
"241","2007-12-14",27.52
"242","2007-12-17",27.24
"243","2007-12-18",26.33
"244","2007-12-19",26.290001
"245","2007-12-20",26.389999
"246","2007-12-21",25.969999
"247","2007-12-24",26.07
"248","2007-12-26",26.200001
"249","2007-12-27",26.07
"250","2007-12-28",25.85
"251","2007-12-31",25.5
"252","2008-01-02",24.440001
"253","2008-01-03",24.51
"254","2008-01-04",23.309999
"255","2008-01-07",23.030001
"256","2008-01-08",22.17
"257","2008-01-09",23.51
"258","2008-01-10",23.74
"259","2008-01-11",22.91
"260","2008-01-14",23.76
"261","2008-01-15",23.32
"262","2008-01-16",22.98
"263","2008-01-17",21.6
"264","2008-01-18",19.700001
"265","2008-01-22",20.059999
"266","2008-01-23",19.709999
"267","2008-01-24",20.99
"268","2008-01-25",20.99
"269","2008-01-28",20.85
"270","2008-01-29",20.41
"271","2008-01-30",20.4
"272","2008-01-31",20.27
"273","2008-02-01",20.93
"274","2008-02-04",20.74
"275","2008-02-05",21.23
"276","2008-02-06",21.120001
"277","2008-02-07",21.52
"278","2008-02-08",21.950001
"279","2008-02-11",22.34
"280","2008-02-12",22.76
"281","2008-02-13",23.26
"282","2008-02-14",22.49
"283","2008-02-15",22.68
"284","2008-02-19",23.290001
"285","2008-02-20",23.190001
"286","2008-02-21",23.469999
"287","2008-02-22",23.77
"288","2008-02-25",23.860001
"289","2008-02-26",23.709999
"290","2008-02-27",23.59
"291","2008-02-28",22.35
"292","2008-02-29",21.57
"293","2008-03-03",21.82
"294","2008-03-04",22.91
"295","2008-03-05",22.809999
"296","2008-03-06",21.780001
"297","2008-03-07",21.75
"298","2008-03-10",21.25
"299","2008-03-11",21.84
"300","2008-03-12",21.76
"301","2008-03-13",22.129999
"302","2008-03-14",22.209999
"303","2008-03-17",21.280001
"304","2008-03-18",21.73
"305","2008-03-19",20.65
"306","2008-03-20",21.280001
"307","2008-03-24",22
"308","2008-03-25",21.629999
"309","2008-03-26",21.82
"310","2008-03-27",20.469999
"311","2008-03-28",20.299999
"312","2008-03-31",20.940001
"313","2008-04-01",21.610001
"314","2008-04-02",21.879999
"315","2008-04-03",22.09
"316","2008-04-04",21.620001
"317","2008-04-07",21.74
"318","2008-04-08",21.280001
"319","2008-04-09",21.07
"320","2008-04-10",21.629999
"321","2008-04-11",20.540001
"322","2008-04-14",19.969999
"323","2008-04-15",20.17
"324","2008-04-16",19.059999
"325","2008-04-17",19.77
"326","2008-04-18",19.48
"327","2008-04-21",19.959999
"328","2008-04-22",19.48
"329","2008-04-23",19.219999
"330","2008-04-24",19.620001
"331","2008-04-25",19.389999
"332","2008-04-28",19.190001
"333","2008-04-29",19.200001
"334","2008-04-30",18.870001
"335","2008-05-01",19.5
"336","2008-05-02",19.450001
"337","2008-05-05",19.700001
"338","2008-05-06",19.870001
"339","2008-05-07",19.84
"340","2008-05-08",20.299999
"341","2008-05-09",20.23
"342","2008-05-12",20.129999
"343","2008-05-13",20.049999
"344","2008-05-14",21.24
"345","2008-05-15",21.33
"346","2008-05-16",21.91
"347","2008-05-19",20.84
"348","2008-05-20",20.52
"349","2008-05-21",20.459999
"350","2008-05-22",20.889999
"351","2008-05-23",20.67
"352","2008-05-27",20.65
"353","2008-05-28",20.559999
"354","2008-05-29",20.709999
"355","2008-05-30",21.42
"356","2008-06-02",21.309999
"357","2008-06-03",21.68
"358","2008-06-04",21.82
"359","2008-06-05",22.1
"360","2008-06-06",22.27
"361","2008-06-09",21.690001
"362","2008-06-10",20.99
"363","2008-06-11",20.51
"364","2008-06-12",20.25
"365","2008-06-13",20.27
"366","2008-06-16",21.02
"367","2008-06-17",20.809999
"368","2008-06-18",20.700001
"369","2008-06-19",20.950001
"370","2008-06-20",20.18
"371","2008-06-23",19.82
"372","2008-06-24",19.66
"373","2008-06-25",20.040001
"374","2008-06-26",19.5
"375","2008-06-27",19.48
"376","2008-06-30",19.129999
"377","2008-07-01",19.43
"378","2008-07-02",18.809999
"379","2008-07-03",17.940001
"380","2008-07-07",17.57
"381","2008-07-08",17.709999
"382","2008-07-09",17.040001
"383","2008-07-10",17.030001
"384","2008-07-11",17
"385","2008-07-14",17.07
"386","2008-07-15",17.299999
"387","2008-07-16",14.62
"388","2008-07-17",15.31
"389","2008-07-18",14.85
"390","2008-07-21",14.94
"391","2008-07-22",14.45
"392","2008-07-23",15.14
"393","2008-07-24",14.86
"394","2008-07-25",14.97
"395","2008-07-28",14.98
"396","2008-07-29",15.1
"397","2008-07-30",14.97
"398","2008-07-31",14.97
"399","2008-08-01",15.03
"400","2008-08-04",14.78
"401","2008-08-05",14.73
"402","2008-08-06",15.05
"403","2008-08-07",14.89
"404","2008-08-08",15
"405","2008-08-11",15.48
"406","2008-08-12",16.09
"407","2008-08-13",15.77
"408","2008-08-14",16.09
"409","2008-08-15",16.75
"410","2008-08-18",16.120001
"411","2008-08-19",15.9
"412","2008-08-20",15.95
"413","2008-08-21",16.360001
"414","2008-08-22",16.23
"415","2008-08-25",15.65
"416","2008-08-26",15.62
"417","2008-08-27",15.69
"418","2008-08-28",15.37
"419","2008-08-29",14.91
"420","2008-09-02",14.96
"421","2008-09-03",14.72
"422","2008-09-04",14.74
"423","2008-09-05",14.73
"424","2008-09-08",14.58
"425","2008-09-09",14.09
"426","2008-09-10",14.35
"427","2008-09-11",13.99
"428","2008-09-12",13.58
"429","2008-09-15",13.17
"430","2008-09-16",12.09
"431","2008-09-17",11.77
"432","2008-09-18",11.93
"433","2008-09-19",12.85
"434","2008-09-22",12.19
"435","2008-09-23",12.17
"436","2008-09-24",12.32
"437","2008-09-25",12.47
"438","2008-09-26",12.42
"439","2008-09-29",11.74
"440","2008-09-30",12.12
"441","2008-10-01",11.55
"442","2008-10-02",11.21
"443","2008-10-03",10.93
"444","2008-10-06",10.82
"445","2008-10-07",9.9
"446","2008-10-08",9.68
"447","2008-10-09",9.32
"448","2008-10-10",8.66
"449","2008-10-13",9.3
"450","2008-10-14",8.81
"451","2008-10-15",8.45
"452","2008-10-16",8.53
"453","2008-10-17",8.79
"454","2008-10-20",8.53
"455","2008-10-21",8.11
"456","2008-10-22",8
"457","2008-10-23",7.05
"458","2008-10-24",7.04
"459","2008-10-27",6.69
"460","2008-10-28",6.61
"461","2008-10-29",6.45
"462","2008-10-30",6.41
"463","2008-10-31",6.77
"464","2008-11-03",7.07
"465","2008-11-04",7.53
"466","2008-11-05",7.01
"467","2008-11-06",6.43
"468","2008-11-07",6.6
"469","2008-11-10",6.2
"470","2008-11-11",5.49
"471","2008-11-12",4.81
"472","2008-11-13",5.02
"473","2008-11-14",4.87
"474","2008-11-17",4.77
"475","2008-11-18",4.32
"476","2008-11-19",3.91
"477","2008-11-20",3.83
"478","2008-11-21",4.4
"479","2008-11-24",4.46
"480","2008-11-25",4.42
"481","2008-11-26",4.51
"482","2008-11-28",4.21
"483","2008-12-01",3.85
"484","2008-12-02",4.31
"485","2008-12-03",4.4
"486","2008-12-04",4.3
"487","2008-12-05",4.52
"488","2008-12-08",5.16
"489","2008-12-09",5.09
"490","2008-12-10",5.49
"491","2008-12-11",4.76
"492","2008-12-12",5.27
"493","2008-12-15",4.76
"494","2008-12-16",4.45
"495","2008-12-17",4.77
"496","2008-12-18",4.54
"497","2008-12-19",4.55
"498","2008-12-22",4.41
"499","2008-12-23",4.35
"500","2008-12-24",4.14
"501","2008-12-26",4.16
"502","2008-12-29",4.09
"503","2008-12-30",4.14
"504","2008-12-31",4.43
"505","2009-01-02",5.08
"506","2009-01-05",5.14
"507","2009-01-06",5.78
"508","2009-01-07",5.37
"509","2009-01-08",5.6
"510","2009-01-09",5.64
"511","2009-01-12",4.76
"512","2009-01-13",4.58
"513","2009-01-14",4.29
"514","2009-01-15",4.33
"515","2009-01-16",4.39
"516","2009-01-20",3.88
"517","2009-01-21",4.25
"518","2009-01-22",3.23
"519","2009-01-23",3.11
"520","2009-01-26",3.42
"521","2009-01-27",3.62
"522","2009-01-28",3.95
"523","2009-01-29",4.04
"524","2009-01-30",3.79
"525","2009-02-02",3.97
"526","2009-02-03",3.83
"527","2009-02-04",4.28
"528","2009-02-05",4.39
"529","2009-02-06",4.51
"530","2009-02-09",4.36
"531","2009-02-10",4.1
"532","2009-02-11",4.2
"533","2009-02-12",4.48
"534","2009-02-13",4.37
"535","2009-02-17",4.29
"536","2009-02-18",4.45
"537","2009-02-19",4.26
"538","2009-02-20",4.19
"539","2009-02-23",4.01
"540","2009-02-24",3.96
"541","2009-02-25",4.31
"542","2009-02-26",4.1
"543","2009-02-27",4.3
"544","2009-03-02",3.68
"545","2009-03-03",3.76
"546","2009-03-04",3.76
"547","2009-03-05",3.42
"548","2009-03-06",3.11
"549","2009-03-09",3.14
"550","2009-03-10",3.61
"551","2009-03-11",3.72
"552","2009-03-12",3.88
"553","2009-03-13",4.26
"554","2009-03-16",4.3
"555","2009-03-17",4.46
"556","2009-03-18",4.7
"557","2009-03-19",4.65
"558","2009-03-20",4.6
"559","2009-03-23",5.16
"560","2009-03-24",5.78
"561","2009-03-25",5.96
"562","2009-03-26",6.56
"563","2009-03-27",6.09
"564","2009-03-30",5.91
"565","2009-03-31",6.01
"566","2009-04-01",5.98
"567","2009-04-02",6.2
"568","2009-04-03",6.73
"569","2009-04-06",6.4
"570","2009-04-07",6.15
"571","2009-04-08",6.35
"572","2009-04-09",6.65
"573","2009-04-13",6.34
"574","2009-04-14",6.05
"575","2009-04-15",5.85
"576","2009-04-16",6.35
"577","2009-04-17",6.83
"578","2009-04-20",6.46
"579","2009-04-21",6.67
"580","2009-04-22",7.15
"581","2009-04-23",7.02
"582","2009-04-24",7.28
"583","2009-04-27",7.02
"584","2009-04-28",7.02
"585","2009-04-29",7.44
"586","2009-04-30",8.16
"587","2009-05-01",8.45
"588","2009-05-04",9.09
"589","2009-05-05",8.46
"590","2009-05-06",8.41
"591","2009-05-07",7.7
"592","2009-05-08",7.79
"593","2009-05-11",7.57
"594","2009-05-12",7.34
"595","2009-05-13",6.98
"596","2009-05-14",7.29
"597","2009-05-15",7.25
"598","2009-05-18",7.62
"599","2009-05-19",8.11
"600","2009-05-20",7.91
"601","2009-05-21",8.01
"602","2009-05-22",8.44
"603","2009-05-26",8.78
"604","2009-05-27",8.58
"605","2009-05-28",8.68
"606","2009-05-29",8.71
"607","2009-06-01",9.46
"608","2009-06-02",8.78
"609","2009-06-03",8.46
"610","2009-06-04",8.93
"611","2009-06-05",8.81
"612","2009-06-08",8.86
"613","2009-06-09",9.46
"614","2009-06-10",9.33
"615","2009-06-11",9.65
"616","2009-06-12",9.54
"617","2009-06-15",9.34
"618","2009-06-16",9.12
"619","2009-06-17",9.39
"620","2009-06-18",9.26
"621","2009-06-19",9.69
"622","2009-06-22",9.42
"623","2009-06-23",9.6
"624","2009-06-24",9.87
"625","2009-06-25",9.5
"626","2009-06-26",10.27
"627","2009-06-29",10.29
"628","2009-06-30",10.46
"629","2009-07-01",10.6
"630","2009-07-02",10.28
"631","2009-07-06",10.05
"632","2009-07-07",9.5
"633","2009-07-08",9.5
"634","2009-07-09",9.53
"635","2009-07-10",10
"636","2009-07-13",10.37
"637","2009-07-14",10.61
"638","2009-07-15",10.87
"639","2009-07-16",10.92
"640","2009-07-17",11.15
"641","2009-07-20",11.04
"642","2009-07-21",11.2
"643","2009-07-22",11.85
"644","2009-07-23",11.66
"645","2009-07-24",11.53
"646","2009-07-27",12.22
"647","2009-07-28",12.61
"648","2009-07-29",12.11
"649","2009-07-30",12.21
"650","2009-07-31",12.04
"651","2009-08-03",12.33
"652","2009-08-04",12.26
"653","2009-08-05",11.97
"654","2009-08-06",11.84
"655","2009-08-07",12.36
"656","2009-08-10",12.08
"657","2009-08-11",12.14
"658","2009-08-12",12.5
"659","2009-08-13",12.53
"660","2009-08-14",12.2
"661","2009-08-17",11.78
"662","2009-08-18",12.14
"663","2009-08-19",12.22
"664","2009-08-20",12.3
"665","2009-08-21",12.63
"666","2009-08-24",12.28
"667","2009-08-25",12.34
"668","2009-08-26",12.13
"669","2009-08-27",13.59
"670","2009-08-28",14.02
"671","2009-08-31",13.85
"672","2009-09-01",13.4
"673","2009-09-02",13.12
"674","2009-09-03",13.24
"675","2009-09-04",13.68
"676","2009-09-08",14.77
"677","2009-09-09",14.93
"678","2009-09-10",14.95
"679","2009-09-11",14.87
"680","2009-09-14",15.08
"681","2009-09-15",15.37
"682","2009-09-16",15.37
"683","2009-09-17",14.99
"684","2009-09-18",15.26
"685","2009-09-21",15.45
"686","2009-09-22",15.68
"687","2009-09-23",15.46
"688","2009-09-24",15.18
"689","2009-09-25",14.9
"690","2009-09-28",15.5
"691","2009-09-29",15.16
"692","2009-09-30",15.21
"693","2009-10-01",14.51
"694","2009-10-02",14.4
"695","2009-10-05",14.97
"696","2009-10-06",15.08
"697","2009-10-07",14.66
"698","2009-10-08",14.82
"699","2009-10-09",15.46
"700","2009-10-12",15.84
"701","2009-10-13",15.64
"702","2009-10-14",16.110001
"703","2009-10-15",15.54
"704","2009-10-16",15.27
"705","2009-10-19",15.55
"706","2009-10-20",15.55
"707","2009-10-21",15.19
"708","2009-10-22",15.92
"709","2009-10-23",15.73
"710","2009-10-26",15.82
"711","2009-10-27",15.32
"712","2009-10-28",14.44
"713","2009-10-29",14.58
"714","2009-10-30",13.95
"715","2009-11-02",14.16
"716","2009-11-03",14.34
"717","2009-11-04",14.72
"718","2009-11-05",15.37
"719","2009-11-06",15.31
"720","2009-11-09",15.74
"721","2009-11-10",15.92
"722","2009-11-11",16.299999
"723","2009-11-12",16.799999
"724","2009-11-13",16.719999
"725","2009-11-16",17.01
"726","2009-11-17",17.18
"727","2009-11-18",16.469999
"728","2009-11-19",16.049999
"729","2009-11-20",15.59
"730","2009-11-23",15.92
"731","2009-11-24",15.67
"732","2009-11-25",15.89
"733","2009-11-27",15.54
"734","2009-11-30",15.13
"735","2009-12-01",15.74
"736","2009-12-02",16.48
"737","2009-12-03",16.35
"738","2009-12-04",16.690001
"739","2009-12-07",16.620001
"740","2009-12-08",16.389999
"741","2009-12-09",16.709999
"742","2009-12-10",16.51
"743","2009-12-11",16.43
"744","2009-12-14",16.57
"745","2009-12-15",16.4
"746","2009-12-16",17.26
"747","2009-12-17",17.27
"748","2009-12-18",17.459999
"749","2009-12-21",17.68
"750","2009-12-22",17.83
"751","2009-12-23",17.950001
"752","2009-12-24",18.07
"753","2009-12-28",17.969999
"754","2009-12-29",17.809999
"755","2009-12-30",18.440001
"756","2009-12-31",18.190001
"757","2010-01-04",18.889999
"758","2010-01-05",18.52
"759","2010-01-06",18.389999
"760","2010-01-07",18.040001
"761","2010-01-08",17.889999
"762","2010-01-11",18.35
"763","2010-01-12",17.719999
"764","2010-01-13",18.190001
"765","2010-01-14",18.34
"766","2010-01-15",17.77
"767","2010-01-19",18.16
"768","2010-01-20",17.76
"769","2010-01-21",19.49
"770","2010-01-22",18.4
"771","2010-01-25",18.92
"772","2010-01-26",19.309999
"773","2010-01-27",19.08
"774","2010-01-28",18.360001
"775","2010-01-29",16.709999
"776","2010-02-01",17.9
"777","2010-02-02",18.58
"778","2010-02-03",18.84
"779","2010-02-04",18.02
"780","2010-02-05",18.02
"781","2010-02-08",18.18
"782","2010-02-09",18.33
"783","2010-02-10",18.48
"784","2010-02-11",18.76
"785","2010-02-12",18.700001
"786","2010-02-16",19.73
"787","2010-02-17",20
"788","2010-02-18",20.73
"789","2010-02-19",20.51
"790","2010-02-22",20.73
"791","2010-02-23",20.33
"792","2010-02-24",19.5
"793","2010-02-25",19.49
"794","2010-02-26",19.91
"795","2010-03-01",21.35
"796","2010-03-02",21.01
"797","2010-03-03",19.629999
"798","2010-03-04",19.73
"799","2010-03-05",19.92
"800","2010-03-08",19.889999
"801","2010-03-09",19.6
"802","2010-03-10",19.17
"803","2010-03-11",19.23
"804","2010-03-12",19.27
"805","2010-03-15",18.780001
"806","2010-03-16",19.129999
"807","2010-03-17",19.32
"808","2010-03-18",19.32
"809","2010-03-19",18.93
"810","2010-03-22",19.709999
"811","2010-03-23",20.450001
"812","2010-03-24",20.030001
"813","2010-03-25",19.620001
"814","2010-03-26",18.93
"815","2010-03-29",18.9
"816","2010-03-30",18.17
"817","2010-03-31",18.26
"818","2010-04-01",18.110001
"819","2010-04-05",18.48
"820","2010-04-06",19.059999
"821","2010-04-07",18.85
"822","2010-04-08",18.68
"823","2010-04-09",19.139999
"824","2010-04-12",19.08
"825","2010-04-13",18.379999
"826","2010-04-14",19.27
"827","2010-04-15",19.690001
"828","2010-04-16",19.25
"829","2010-04-19",19.09
"830","2010-04-20",19.33
"831","2010-04-21",19.540001
"832","2010-04-22",19.690001
"833","2010-04-23",20.77
"834","2010-04-26",20.459999
"835","2010-04-27",19.629999
"836","2010-04-28",19.469999
"837","2010-04-29",19.139999
"838","2010-04-30",18.35
"839","2010-05-03",18.950001
"840","2010-05-04",18.9
"841","2010-05-05",18.360001
"842","2010-05-06",17.85
"843","2010-05-07",17.75
"844","2010-05-10",18.48
"845","2010-05-11",18.4
"846","2010-05-12",18.99
"847","2010-05-13",18.530001
"848","2010-05-14",17.98
"849","2010-05-17",17.84
"850","2010-05-18",17.059999
"851","2010-05-19",16.620001
"852","2010-05-20",16.1
"853","2010-05-21",16.35
"854","2010-05-24",16.139999
"855","2010-05-25",15.52
"856","2010-05-26",14.86
"857","2010-05-27",15.68
"858","2010-05-28",15.36
"859","2010-06-01",14.46
"860","2010-06-02",15.38
"861","2010-06-03",15.94
"862","2010-06-04",15.15
"863","2010-06-07",14.52
"864","2010-06-08",14.41
"865","2010-06-09",14.49
"866","2010-06-10",14.88
"867","2010-06-11",14.75
"868","2010-06-14",14.9
"869","2010-06-15",15.62
"870","2010-06-16",15.47
"871","2010-06-17",15.53
"872","2010-06-18",15.35
"873","2010-06-21",14.87
"874","2010-06-22",14.45
"875","2010-06-23",14.31
"876","2010-06-24",13.66
"877","2010-06-25",13.68
"878","2010-06-28",13.88
"879","2010-06-29",13.38
"880","2010-06-30",13.04
"881","2010-07-01",13.29
"882","2010-07-02",13.17
"883","2010-07-06",12.75
"884","2010-07-07",13.46
"885","2010-07-08",13.69
"886","2010-07-09",13.81
"887","2010-07-12",14.07
"888","2010-07-13",14.46
"889","2010-07-14",14.98
"890","2010-07-15",14.77
"891","2010-07-16",14.16
"892","2010-07-19",14.27
"893","2010-07-20",14.53
"894","2010-07-21",13.14
"895","2010-07-22",13.18
"896","2010-07-23",12.79
"897","2010-07-26",13.31
"898","2010-07-27",13.23
"899","2010-07-28",12.84
"900","2010-07-29",12.6
"901","2010-07-30",12.55
"902","2010-08-02",12.93
"903","2010-08-03",12.47
"904","2010-08-04",12.55
"905","2010-08-05",12.5
"906","2010-08-06",12.21
"907","2010-08-09",11.87
"908","2010-08-10",11.1
"909","2010-08-11",11.28
"910","2010-08-12",10.99
"911","2010-08-13",11.18
"912","2010-08-16",11.23
"913","2010-08-17",11.01
"914","2010-08-18",11.27
"915","2010-08-19",11.1
"916","2010-08-20",10.99
"917","2010-08-23",10.86
"918","2010-08-24",10.37
"919","2010-08-25",10.55
"920","2010-08-26",10.14
"921","2010-08-27",10.63
"922","2010-08-30",10.58
"923","2010-08-31",10.14
"924","2010-09-01",10.74
"925","2010-09-02",10.99
"926","2010-09-03",11.18
"927","2010-09-07",10.84
"928","2010-09-08",11.04
"929","2010-09-09",11.03
"930","2010-09-10",10.75
"931","2010-09-13",11.24
"932","2010-09-14",11.11
"933","2010-09-15",11.39
"934","2010-09-16",11.3
"935","2010-09-17",11.16
"936","2010-09-20",11.29
"937","2010-09-21",11.43
"938","2010-09-22",11.1
"939","2010-09-23",11.09
"940","2010-09-24",11.62
"941","2010-09-27",11.55
"942","2010-09-28",11.69
"943","2010-09-29",12.01
"944","2010-09-30",11.78
"945","2010-10-01",11.69
"946","2010-10-04",11.48
"947","2010-10-05",11.93
"948","2010-10-06",11.49
"949","2010-10-07",11.87
"950","2010-10-08",12.2
"951","2010-10-11",12.3
"952","2010-10-12",12.56
"953","2010-10-13",12.75
"954","2010-10-14",12.69
"955","2010-10-15",15.51
"956","2010-10-18",15.92
"957","2010-10-19",15.25
"958","2010-10-20",15.21
"959","2010-10-21",15.23
"960","2010-10-22",15.18
"961","2010-10-25",14.81
"962","2010-10-26",15.34
"963","2010-10-27",15.22
"964","2010-10-28",13.94
"965","2010-10-29",14.71
"966","2010-11-01",14.55
"967","2010-11-02",14.79
"968","2010-11-03",14.68
"969","2010-11-04",14.92
"970","2010-11-05",15.32
"971","2010-11-08",15.06
"972","2010-11-09",14.64
"973","2010-11-10",14.42
"974","2010-11-11",14.42
"975","2010-11-12",14.09
"976","2010-11-15",14.05
"977","2010-11-16",13.85
"978","2010-11-17",13.94
"979","2010-11-18",14.22
"980","2010-11-19",14.93
"981","2010-11-22",14.34
"982","2010-11-23",13.81
"983","2010-11-24",14.07
"984","2010-11-26",13.89
