"","date","OMI"
"1","2007-01-03",20.853333
"2","2007-01-04",21
"3","2007-01-05",20.566668
"4","2007-01-08",20.413334
"5","2007-01-09",20.273333
"6","2007-01-10",20.266666
"7","2007-01-11",20.713333
"8","2007-01-12",21.006666
"9","2007-01-16",20.58
"10","2007-01-17",22.013334
"11","2007-01-18",21.959999
"12","2007-01-19",22.113333
"13","2007-01-22",21.953333
"14","2007-01-23",22.413334
"15","2007-01-24",22.173334
"16","2007-01-25",22.066668
"17","2007-01-26",21.653334
"18","2007-01-29",22.526667
"19","2007-01-30",22.453333
"20","2007-01-31",22.299999
"21","2007-02-01",22.306667
"22","2007-02-02",22.433332
"23","2007-02-05",22.793333
"24","2007-02-06",22.766666
"25","2007-02-07",22.773333
"26","2007-02-08",22.726667
"27","2007-02-09",22.413334
"28","2007-02-12",22.16
"29","2007-02-13",22.153334
"30","2007-02-14",22.226667
"31","2007-02-15",22.286667
"32","2007-02-16",22.540001
"33","2007-02-20",22.846666
"34","2007-02-21",23.053333
"35","2007-02-22",22.826666
"36","2007-02-23",22.366667
"37","2007-02-26",22.42
"38","2007-02-27",21.946667
"39","2007-02-28",21.98
"40","2007-03-01",21.959999
"41","2007-03-02",21.253334
"42","2007-03-05",21.426666
"43","2007-03-06",22.02
"44","2007-03-07",22.459999
"45","2007-03-08",22.473333
"46","2007-03-09",22.700001
"47","2007-03-12",22.74
"48","2007-03-13",22.466667
"49","2007-03-14",22.806667
"50","2007-03-15",22.706667
"51","2007-03-16",22.379999
"52","2007-03-19",22.626667
"53","2007-03-20",22.58
"54","2007-03-21",23.040001
"55","2007-03-22",23.533333
"56","2007-03-23",23.906666
"57","2007-03-26",23.940001
"58","2007-03-27",24.073334
"59","2007-03-28",24.213333
"60","2007-03-29",24.693333
"61","2007-03-30",24.486666
"62","2007-04-02",24.473333
"63","2007-04-03",24.459999
"64","2007-04-04",24.646667
"65","2007-04-05",24.813334
"66","2007-04-09",24.866667
"67","2007-04-10",24.813334
"68","2007-04-11",24.706667
"69","2007-04-12",24.886667
"70","2007-04-13",24.953333
"71","2007-04-16",24.893333
"72","2007-04-17",24.726667
"73","2007-04-18",24.6
"74","2007-04-19",23.746666
"75","2007-04-20",24.1
"76","2007-04-23",24.166666
"77","2007-04-24",24.086666
"78","2007-04-25",24.200001
"79","2007-04-26",24.073334
"80","2007-04-27",23.793333
"81","2007-04-30",23.566668
"82","2007-05-01",23.666666
"83","2007-05-02",24.246666
"84","2007-05-03",24.366667
"85","2007-05-04",23.893333
"86","2007-05-07",24.066668
"87","2007-05-08",24.280001
"88","2007-05-09",24.34
"89","2007-05-10",23.959999
"90","2007-05-11",23.966667
"91","2007-05-14",23.940001
"92","2007-05-15",23.546667
"93","2007-05-16",23.566668
"94","2007-05-17",23.446667
"95","2007-05-18",23.806667
"96","2007-05-21",24.066668
"97","2007-05-22",23.700001
"98","2007-05-23",23.773333
"99","2007-05-24",23.506666
"100","2007-05-25",23.653334
"101","2007-05-29",23.860001
"102","2007-05-30",23.406666
"103","2007-05-31",23.666666
"104","2007-06-01",23.973333
"105","2007-06-04",24.073334
"106","2007-06-05",23.753334
"107","2007-06-06",23.446667
"108","2007-06-07",22.873333
"109","2007-06-08",22.746666
"110","2007-06-11",22.953333
"111","2007-06-12",22.626667
"112","2007-06-13",22.626667
"113","2007-06-14",22.733334
"114","2007-06-15",22.913334
"115","2007-06-18",22.853333
"116","2007-06-19",23.066668
"117","2007-06-20",22.826666
"118","2007-06-21",22.74
"119","2007-06-22",22.593334
"120","2007-06-25",22.4
"121","2007-06-26",22.84
"122","2007-06-27",23.333334
"123","2007-06-28",23.559999
"124","2007-06-29",23.293333
"125","2007-07-02",23.326666
"126","2007-07-03",23.366667
"127","2007-07-05",23.346666
"128","2007-07-06",23.466667
"129","2007-07-09",23.406666
"130","2007-07-10",23.18
"131","2007-07-11",23.793333
"132","2007-07-12",24.666666
"133","2007-07-13",24.433332
"134","2007-07-16",24.059999
"135","2007-07-17",24.08
"136","2007-07-18",23.780001
"137","2007-07-19",23.786667
"138","2007-07-20",23.506666
"139","2007-07-23",23.673334
"140","2007-07-24",23.059999
"141","2007-07-25",26.033333
"142","2007-07-26",26.746666
"143","2007-07-27",25.686666
"144","2007-07-30",25.860001
"145","2007-07-31",25.633333
"146","2007-08-01",26.32
"147","2007-08-02",26.766666
"148","2007-08-03",25.913334
"149","2007-08-06",26.52
"150","2007-08-07",27.553333
"151","2007-08-08",28.033333
"152","2007-08-09",28.200001
"153","2007-08-10",27.353333
"154","2007-08-13",27.74
"155","2007-08-14",27.133333
"156","2007-08-15",26.466667
"157","2007-08-16",26.193333
"158","2007-08-17",26.706667
"159","2007-08-20",26.706667
"160","2007-08-21",26.693333
"161","2007-08-22",26.946667
"162","2007-08-23",26.4
"163","2007-08-24",26.593334
"164","2007-08-27",26.459999
"165","2007-08-28",26.193333
"166","2007-08-29",26.639999
"167","2007-08-30",26.613333
"168","2007-08-31",26.6
"169","2007-09-04",26.48
"170","2007-09-05",26.326666
"171","2007-09-06",26.52
"172","2007-09-07",26.1
"173","2007-09-10",26.706667
"174","2007-09-11",27.16
"175","2007-09-12",26.813334
"176","2007-09-13",26.586666
"177","2007-09-14",26.106667
"178","2007-09-17",25.053333
"179","2007-09-18",25.926666
"180","2007-09-19",26.286667
"181","2007-09-20",25.84
"182","2007-09-21",25.866667
"183","2007-09-24",26.040001
"184","2007-09-25",25.986666
"185","2007-09-26",26.246666
"186","2007-09-27",26.046667
"187","2007-09-28",25.393333
"188","2007-10-01",26.206667
"189","2007-10-02",26.219999
"190","2007-10-03",26.126667
"191","2007-10-04",26.373333
"192","2007-10-05",26.513334
"193","2007-10-08",26.533333
"194","2007-10-09",26.6
"195","2007-10-10",26.360001
"196","2007-10-11",26.006666
"197","2007-10-12",26.120001
"198","2007-10-15",25.946667
"199","2007-10-16",25.42
"200","2007-10-17",25.186666
"201","2007-10-18",25.379999
"202","2007-10-19",25.006666
"203","2007-10-22",25.233334
"204","2007-10-23",25.34
"205","2007-10-24",26.246666
"206","2007-10-25",26.280001
"207","2007-10-26",26.746666
"208","2007-10-29",27.306667
"209","2007-10-30",26.733334
"210","2007-10-31",27.026667
"211","2007-11-01",26.306667
"212","2007-11-02",26.633333
"213","2007-11-05",26.166666
"214","2007-11-06",26.540001
"215","2007-11-07",26.526667
"216","2007-11-08",26.780001
"217","2007-11-09",26.540001
"218","2007-11-12",26.586666
"219","2007-11-13",26.726667
"220","2007-11-14",26.453333
"221","2007-11-15",26.586666
"222","2007-11-16",26.700001
"223","2007-11-19",26.386667
"224","2007-11-20",26.093334
"225","2007-11-21",25.846666
"226","2007-11-23",26.146667
"227","2007-11-26",25.6
"228","2007-11-27",25.626667
"229","2007-11-28",26.68
"230","2007-11-29",26.173334
"231","2007-11-30",26.18
"232","2007-12-03",25.866667
"233","2007-12-04",25.413334
"234","2007-12-05",26.093334
"235","2007-12-06",26.586666
"236","2007-12-07",27.066668
"237","2007-12-10",27.413334
"238","2007-12-11",26.233334
"239","2007-12-12",25.846666
"240","2007-12-13",26.173334
"241","2007-12-14",26.293333
"242","2007-12-17",25.886667
"243","2007-12-18",26.386667
"244","2007-12-19",26.906666
"245","2007-12-20",27.793333
"246","2007-12-21",28.186666
"247","2007-12-24",28.413334
"248","2007-12-26",29.18
"249","2007-12-27",28.286667
"250","2007-12-28",28.333334
"251","2007-12-31",28.286667
"252","2008-01-02",28.046667
"253","2008-01-03",27.559999
"254","2008-01-04",27.393333
"255","2008-01-07",28.459999
"256","2008-01-08",27.613333
"257","2008-01-09",27.753334
"258","2008-01-10",27.913334
"259","2008-01-11",27.84
"260","2008-01-14",28.58
"261","2008-01-15",28.226667
"262","2008-01-16",28.74
"263","2008-01-17",28.266666
"264","2008-01-18",27.673334
"265","2008-01-22",27.379999
"266","2008-01-23",27.526667
"267","2008-01-24",26.506666
"268","2008-01-25",26.426666
"269","2008-01-28",27.093334
"270","2008-01-29",27.073334
"271","2008-01-30",27.146667
"272","2008-01-31",27.546667
"273","2008-02-01",27.586666
"274","2008-02-04",27.593334
"275","2008-02-05",29.52
"276","2008-02-06",28.853333
"277","2008-02-07",29.219999
"278","2008-02-08",29.1
"279","2008-02-11",29.253334
"280","2008-02-12",29.986666
"281","2008-02-13",30.186666
"282","2008-02-14",29.780001
"283","2008-02-15",29.106667
"284","2008-02-19",29.266666
"285","2008-02-20",29.42
"286","2008-02-21",28.953333
"287","2008-02-22",29.040001
"288","2008-02-25",29.333334
"289","2008-02-26",29.366667
"290","2008-02-27",28.76
"291","2008-02-28",29.173334
"292","2008-02-29",28.646667
"293","2008-03-03",29.366667
"294","2008-03-04",29.286667
"295","2008-03-05",28.833334
"296","2008-03-06",28.24
"297","2008-03-07",28.040001
"298","2008-03-10",27.799999
"299","2008-03-11",28.026667
"300","2008-03-12",28.299999
"301","2008-03-13",28.546667
"302","2008-03-14",27.926666
"303","2008-03-17",28
"304","2008-03-18",29.006666
"305","2008-03-19",28.793333
"306","2008-03-20",28.106667
"307","2008-03-24",27.986666
"308","2008-03-25",27.959999
"309","2008-03-26",27.093334
"310","2008-03-27",27.166666
"311","2008-03-28",26.726667
"312","2008-03-31",26.226667
"313","2008-04-01",26.786667
"314","2008-04-02",26.726667
"315","2008-04-03",27.106667
"316","2008-04-04",27.58
"317","2008-04-07",27.24
"318","2008-04-08",27.326666
"319","2008-04-09",27.333334
"320","2008-04-10",27.813334
"321","2008-04-11",27.459999
"322","2008-04-14",27.200001
"323","2008-04-15",26.540001
"324","2008-04-16",26.786667
"325","2008-04-17",26.366667
"326","2008-04-18",26.686666
"327","2008-04-21",27.16
"328","2008-04-22",29.146667
"329","2008-04-23",29.646667
"330","2008-04-24",30.773333
"331","2008-04-25",30.773333
"332","2008-04-28",30.966667
"333","2008-04-29",31.213333
"334","2008-04-30",30.213333
"335","2008-05-01",30.673334
"336","2008-05-02",29.933332
"337","2008-05-05",30.013334
"338","2008-05-06",30.393333
"339","2008-05-07",29.753334
"340","2008-05-08",30.453333
"341","2008-05-09",30.466667
"342","2008-05-12",30.926666
"343","2008-05-13",31.366667
"344","2008-05-14",30.973333
"345","2008-05-15",30.913334
"346","2008-05-16",30.766666
"347","2008-05-19",31
"348","2008-05-20",31.08
"349","2008-05-21",31.266666
"350","2008-05-22",31.633333
"351","2008-05-23",31.1
"352","2008-05-27",31.366667
"353","2008-05-28",31.366667
"354","2008-05-29",31.66
"355","2008-05-30",31.653334
"356","2008-06-02",31.713333
"357","2008-06-03",31.346666
"358","2008-06-04",32.02
"359","2008-06-05",32.866665
"360","2008-06-06",32.413334
"361","2008-06-09",32.380001
"362","2008-06-10",31.846666
"363","2008-06-11",30.926666
"364","2008-06-12",31.193333
"365","2008-06-13",31.200001
"366","2008-06-16",31.719999
"367","2008-06-17",31.546667
"368","2008-06-18",32.146667
"369","2008-06-19",32.306667
"370","2008-06-20",30.813334
"371","2008-06-23",30.893333
"372","2008-06-24",30.666666
"373","2008-06-25",31.346666
"374","2008-06-26",30.879999
"375","2008-06-27",30.866667
"376","2008-06-30",30.459999
"377","2008-07-01",30.086666
"378","2008-07-02",29.953333
"379","2008-07-03",29.493334
"380","2008-07-07",29.92
"381","2008-07-08",31.186666
"382","2008-07-09",31.266666
"383","2008-07-10",31.540001
"384","2008-07-11",31.973333
"385","2008-07-14",31.846666
"386","2008-07-15",32.066666
"387","2008-07-16",32.666668
"388","2008-07-17",32.973331
"389","2008-07-18",32.613335
"390","2008-07-21",32.033333
"391","2008-07-22",32.973331
"392","2008-07-23",32.866665
"393","2008-07-24",32.413334
"394","2008-07-25",32.953335
"395","2008-07-28",32.16
"396","2008-07-29",31.200001
"397","2008-07-30",30.853333
"398","2008-07-31",30.613333
"399","2008-08-01",30.106667
"400","2008-08-04",30.166666
"401","2008-08-05",30.386667
"402","2008-08-06",30.42
"403","2008-08-07",30.360001
"404","2008-08-08",30.620001
"405","2008-08-11",30.559999
"406","2008-08-12",30.626667
"407","2008-08-13",30.799999
"408","2008-08-14",30.799999
"409","2008-08-15",30.793333
"410","2008-08-18",30.573334
"411","2008-08-19",30.606667
"412","2008-08-20",30.586666
"413","2008-08-21",30.48
"414","2008-08-22",30.68
"415","2008-08-25",30.34
"416","2008-08-26",30.42
"417","2008-08-27",30.713333
"418","2008-08-28",30.993334
"419","2008-08-29",30.746666
"420","2008-09-02",30.68
"421","2008-09-03",30.713333
"422","2008-09-04",30.333334
"423","2008-09-05",30.120001
"424","2008-09-08",30.813334
"425","2008-09-09",30.986666
"426","2008-09-10",30.58
"427","2008-09-11",30.440001
"428","2008-09-12",30.413334
"429","2008-09-15",30.166666
"430","2008-09-16",30.68
"431","2008-09-17",31.166666
"432","2008-09-18",32
"433","2008-09-19",32.086666
"434","2008-09-22",31.913334
"435","2008-09-23",32
"436","2008-09-24",32.193333
"437","2008-09-25",31.926666
"438","2008-09-26",32.82
"439","2008-09-29",31.793333
"440","2008-09-30",32.333332
"441","2008-10-01",31.700001
"442","2008-10-02",30.966667
"443","2008-10-03",30.34
"444","2008-10-06",29.326666
"445","2008-10-07",28.773333
"446","2008-10-08",28.026667
"447","2008-10-09",25.953333
"448","2008-10-10",25.393333
"449","2008-10-13",26.833334
"450","2008-10-14",26.993334
"451","2008-10-15",24.973333
"452","2008-10-16",25.733334
"453","2008-10-17",25.379999
"454","2008-10-20",26.246666
"455","2008-10-21",25.9
"456","2008-10-22",24.933332
"457","2008-10-23",24.646667
"458","2008-10-24",24.926666
"459","2008-10-27",24.746666
"460","2008-10-28",26.18
"461","2008-10-29",27.333334
"462","2008-10-30",27.333334
"463","2008-10-31",28.846666
"464","2008-11-03",29.553333
"465","2008-11-04",29.366667
"466","2008-11-05",27.526667
"467","2008-11-06",27.393333
"468","2008-11-07",27.533333
"469","2008-11-10",27.32
"470","2008-11-11",26.879999
"471","2008-11-12",25.673334
"472","2008-11-13",27.726667
"473","2008-11-14",26.126667
"474","2008-11-17",25.799999
"475","2008-11-18",25.933332
"476","2008-11-19",25.606667
"477","2008-11-20",24.5
"478","2008-11-21",26
"479","2008-11-24",26.74
"480","2008-11-25",26.773333
"481","2008-11-26",27.540001
"482","2008-11-28",27.686666
"483","2008-12-01",25.106667
"484","2008-12-02",25.986666
"485","2008-12-03",25.853333
"486","2008-12-04",24.74
"487","2008-12-05",25.373333
"488","2008-12-08",25.333334
"489","2008-12-09",25.366667
"490","2008-12-10",25.093334
"491","2008-12-11",24.353333
"492","2008-12-12",25.226667
"493","2008-12-15",24.620001
"494","2008-12-16",25.333334
"495","2008-12-17",24.92
"496","2008-12-18",25.066668
"497","2008-12-19",24.833334
"498","2008-12-22",23.973333
"499","2008-12-23",24.586666
"500","2008-12-24",24.66
"501","2008-12-26",25.093334
"502","2008-12-29",25.333334
"503","2008-12-30",25.093334
"504","2008-12-31",25.1
"505","2009-01-02",25.280001
"506","2009-01-05",24.926666
"507","2009-01-06",24.066668
"508","2009-01-07",23.806667
"509","2009-01-08",24.673334
"510","2009-01-09",24.333334
"511","2009-01-12",24.459999
"512","2009-01-13",24.98
"513","2009-01-14",24.713333
"514","2009-01-15",25.413334
"515","2009-01-16",26.246666
"516","2009-01-20",26
"517","2009-01-21",26.780001
"518","2009-01-22",26.733334
"519","2009-01-23",26.493334
"520","2009-01-26",26.573334
"521","2009-01-27",26.799999
"522","2009-01-28",27.106667
"523","2009-01-29",26.633333
"524","2009-01-30",26.513334
"525","2009-02-02",26.646667
"526","2009-02-03",27.639999
"527","2009-02-04",27.193333
"528","2009-02-05",28.006666
"529","2009-02-06",26.586666
"530","2009-02-09",26.386667
"531","2009-02-10",25.326666
"532","2009-02-11",25.493334
"533","2009-02-12",26.066668
"534","2009-02-13",25.58
"535","2009-02-17",24.686666
"536","2009-02-18",24.48
"537","2009-02-19",24.306667
"538","2009-02-20",24.553333
"539","2009-02-23",23.646667
"540","2009-02-24",23.593334
"541","2009-02-25",23.299999
"542","2009-02-26",21.639999
"543","2009-02-27",22.473333
"544","2009-03-02",20.893333
"545","2009-03-03",20.873333
"546","2009-03-04",20.966667
"547","2009-03-05",21.459999
"548","2009-03-06",21.313334
"549","2009-03-09",20.52
"550","2009-03-10",21.253334
"551","2009-03-11",20.566668
"552","2009-03-12",21.42
"553","2009-03-13",21.866667
"554","2009-03-16",21.613333
"555","2009-03-17",22.466667
"556","2009-03-18",23.440001
"557","2009-03-19",22.940001
"558","2009-03-20",22.333334
"559","2009-03-23",22.993334
"560","2009-03-24",22.606667
"561","2009-03-25",23.126667
"562","2009-03-26",23.453333
"563","2009-03-27",22.826666
"564","2009-03-30",22.553333
"565","2009-03-31",22.086666
"566","2009-04-01",21.873333
"567","2009-04-02",22.093334
"568","2009-04-03",21.893333
"569","2009-04-06",21.746666
"570","2009-04-07",21.440001
"571","2009-04-08",21.68
"572","2009-04-09",22.366667
"573","2009-04-13",22.086666
"574","2009-04-14",23.906666
"575","2009-04-15",23.793333
"576","2009-04-16",24.053333
"577","2009-04-17",24
"578","2009-04-20",23.82
"579","2009-04-21",23.333334
"580","2009-04-22",22.9
"581","2009-04-23",22.48
"582","2009-04-24",22.566668
"583","2009-04-27",22.466667
"584","2009-04-28",22.933332
"585","2009-04-29",23.26
"586","2009-04-30",23.120001
"587","2009-05-01",23.046667
"588","2009-05-04",23.166666
"589","2009-05-05",22.966667
"590","2009-05-06",22.98
"591","2009-05-07",23.333334
"592","2009-05-08",24.186666
"593","2009-05-11",23.613333
"594","2009-05-12",23.633333
"595","2009-05-13",23.24
"596","2009-05-14",23.1
"597","2009-05-15",22.713333
"598","2009-05-18",22.613333
"599","2009-05-19",22.24
"600","2009-05-20",22.4
