"","date","STCN"
"228","2007-11-27",9.86
"229","2007-11-28",10.22
"230","2007-11-29",10.35
"231","2007-11-30",10.37
"232","2007-12-03",10.33
"233","2007-12-04",13.33
"234","2007-12-05",13.2
"235","2007-12-06",13.9
"236","2007-12-07",14.59
"237","2007-12-10",14.35
"238","2007-12-11",13.56
"239","2007-12-12",13.52
"240","2007-12-13",13.47
"241","2007-12-14",13.13
"242","2007-12-17",12.92
"243","2007-12-18",13.14
"244","2007-12-19",13.04
"245","2007-12-20",13.54
"246","2007-12-21",13.85
"247","2007-12-24",13.54
"248","2007-12-26",13.66
"249","2007-12-27",13.27
"250","2007-12-28",13.19
"251","2007-12-31",13.09
"252","2008-01-02",12.88
"253","2008-01-03",12.54
"254","2008-01-04",12.26
"255","2008-01-07",12.36
"256","2008-01-08",12.08
"257","2008-01-09",12.64
"258","2008-01-10",12.84
"259","2008-01-11",12.18
"260","2008-01-14",12.58
"261","2008-01-15",12.09
"262","2008-01-16",12.3
"263","2008-01-17",11.96
"264","2008-01-18",11.81
"265","2008-01-22",11.4
"266","2008-01-23",11.88
"267","2008-01-24",12
"268","2008-01-25",11.89
"269","2008-01-28",12.26
"270","2008-01-29",12.21
"271","2008-01-30",12.17
"272","2008-01-31",12.9
"273","2008-02-01",13.15
"274","2008-02-04",13.54
"275","2008-02-05",12.87
"276","2008-02-06",12.38
"277","2008-02-07",11.73
"278","2008-02-08",11.56
"279","2008-02-11",11.21
"280","2008-02-12",11.32
"281","2008-02-13",11.78
"282","2008-02-14",11.73
"283","2008-02-15",11.8
"284","2008-02-19",11.63
"285","2008-02-20",11.65
"286","2008-02-21",11.43
"287","2008-02-22",11.34
"288","2008-02-25",11.63
"289","2008-02-26",11.99
"290","2008-02-27",12.03
"291","2008-02-28",11.79
"292","2008-02-29",11.49
"293","2008-03-03",11.31
"294","2008-03-04",11.42
"295","2008-03-05",11.59
"296","2008-03-06",11.1
"297","2008-03-07",11.07
"298","2008-03-10",10.62
"299","2008-03-11",10.75
"300","2008-03-12",11.08
"301","2008-03-13",11.15
"302","2008-03-14",11.31
"303","2008-03-17",11.03
"304","2008-03-18",12.29
"305","2008-03-19",11.82
"306","2008-03-20",12.56
"307","2008-03-24",13.43
"308","2008-03-25",13.66
"309","2008-03-26",13.24
"310","2008-03-27",13.25
"311","2008-03-28",12.99
"312","2008-03-31",13.26
"313","2008-04-01",13.7
"314","2008-04-02",13.48
"315","2008-04-03",13.47
"316","2008-04-04",13.41
"317","2008-04-07",13.59
"318","2008-04-08",13.6
"319","2008-04-09",13.5
"320","2008-04-10",13.62
"321","2008-04-11",12.97
"322","2008-04-14",12.91
"323","2008-04-15",13.32
"324","2008-04-16",13.7
"325","2008-04-17",13.57
"326","2008-04-18",13.71
"327","2008-04-21",13.96
"328","2008-04-22",13.3
"329","2008-04-23",13.59
"330","2008-04-24",13.76
"331","2008-04-25",13.6
"332","2008-04-28",13.61
"333","2008-04-29",13.75
"334","2008-04-30",13.83
"335","2008-05-01",14.75
"336","2008-05-02",14.33
"337","2008-05-05",14.12
"338","2008-05-06",14.35
"339","2008-05-07",14.1
"340","2008-05-08",14.02
"341","2008-05-09",14.1
"342","2008-05-12",14.52
"343","2008-05-13",14.64
"344","2008-05-14",14.45
"345","2008-05-15",14.49
"346","2008-05-16",14.46
"347","2008-05-19",14.28
"348","2008-05-20",14.22
"349","2008-05-21",14.25
"350","2008-05-22",14.26
"351","2008-05-23",14.16
"352","2008-05-27",14.27
"353","2008-05-28",14.58
"354","2008-05-29",15.19
"355","2008-05-30",14.98
"356","2008-06-02",14.64
"357","2008-06-03",14.83
"358","2008-06-04",14.99
"359","2008-06-05",15.39
"360","2008-06-06",14.79
"361","2008-06-09",15.01
"362","2008-06-10",11.3
"363","2008-06-11",10.87
"364","2008-06-12",10.75
"365","2008-06-13",11.4
"366","2008-06-16",11.41
"367","2008-06-17",11.17
"368","2008-06-18",10.95
"369","2008-06-19",11.6
"370","2008-06-20",11.89
"371","2008-06-23",11.52
"372","2008-06-24",11.35
"373","2008-06-25",11.68
"374","2008-06-26",11.16
"375","2008-06-27",10.96
"376","2008-06-30",10.6
"377","2008-07-01",10.52
"378","2008-07-02",10.15
"379","2008-07-03",10.11
"380","2008-07-07",10.07
"381","2008-07-08",10.82
"382","2008-07-09",10.38
"383","2008-07-10",10.74
"384","2008-07-11",11.09
"385","2008-07-14",10.81
"386","2008-07-15",10.8
"387","2008-07-16",11.4
"388","2008-07-17",10.95
"389","2008-07-18",11.08
"390","2008-07-21",11.15
"391","2008-07-22",11.66
"392","2008-07-23",11.89
"393","2008-07-24",11.7
"394","2008-07-25",12.39
"395","2008-07-28",12.21
"396","2008-07-29",12.47
"397","2008-07-30",12.32
"398","2008-07-31",12.24
"399","2008-08-01",12.36
"400","2008-08-04",12.03
"401","2008-08-05",11.94
"402","2008-08-06",11.9
"403","2008-08-07",11.68
"404","2008-08-08",11.9
"405","2008-08-11",12.06
"406","2008-08-12",12.09
"407","2008-08-13",12.19
"408","2008-08-14",12.15
"409","2008-08-15",12.16
"410","2008-08-18",12.07
"411","2008-08-19",11.82
"412","2008-08-20",11.82
"413","2008-08-21",11.71
"414","2008-08-22",11.81
"415","2008-08-25",11.51
"416","2008-08-26",11.61
"417","2008-08-27",11.6
"418","2008-08-28",11.9
"419","2008-08-29",11.79
"420","2008-09-02",11.13
"421","2008-09-03",11.09
"422","2008-09-04",10.84
"423","2008-09-05",10.76
"424","2008-09-08",11
"425","2008-09-09",10.67
"426","2008-09-10",11.03
"427","2008-09-11",11.1
"428","2008-09-12",11.19
"429","2008-09-15",10.53
"430","2008-09-16",10.3
"431","2008-09-17",9.67
"432","2008-09-18",10.14
"433","2008-09-19",11.5
"434","2008-09-22",11.3
"435","2008-09-23",11.05
"436","2008-09-24",10.66
"437","2008-09-25",10.82
"438","2008-09-26",10.36
"439","2008-09-29",8.89
"440","2008-09-30",8.89
"441","2008-10-01",9.33
"442","2008-10-02",8.64
"443","2008-10-03",7.57
"444","2008-10-06",6.91
"445","2008-10-07",6.1
"446","2008-10-08",5.77
"447","2008-10-09",5.35
"448","2008-10-10",5.7
"449","2008-10-13",6.47
"450","2008-10-14",6.58
"451","2008-10-15",5.88
"452","2008-10-16",6.31
"453","2008-10-17",6.41
"454","2008-10-20",6.68
"455","2008-10-21",6.09
"456","2008-10-22",5.72
"457","2008-10-23",5.53
"458","2008-10-24",4.96
"459","2008-10-27",4.69
"460","2008-10-28",5.17
"461","2008-10-29",5.23
"462","2008-10-30",5.13
"463","2008-10-31",5.56
"464","2008-11-03",5.46
"465","2008-11-04",5.2
"466","2008-11-05",4.73
"467","2008-11-06",4.5
"468","2008-11-07",4.44
"469","2008-11-10",4.22
"470","2008-11-11",3.72
"471","2008-11-12",3.5
"472","2008-11-13",4.02
"473","2008-11-14",3.42
"474","2008-11-17",3.58
"475","2008-11-18",3.39
"476","2008-11-19",2.91
"477","2008-11-20",2.79
"478","2008-11-21",3.46
"479","2008-11-24",3.7
"480","2008-11-25",3.95
"481","2008-11-26",4.17
"482","2008-11-28",4.44
"483","2008-12-01",3.13
"484","2008-12-02",3.71
"485","2008-12-03",3.89
"486","2008-12-04",3.72
"487","2008-12-05",3.6
"488","2008-12-08",3.71
"489","2008-12-09",3.17
"490","2008-12-10",3.17
"491","2008-12-11",2.92
"492","2008-12-12",2.91
"493","2008-12-15",2.7
"494","2008-12-16",2.91
"495","2008-12-17",2.91
"496","2008-12-18",3.03
"497","2008-12-19",3.02
"498","2008-12-22",2.89
"499","2008-12-23",2.93
"500","2008-12-24",2.84
"501","2008-12-26",2.9
"502","2008-12-29",2.75
"503","2008-12-30",2.71
"504","2008-12-31",2.89
"505","2009-01-02",2.97
"506","2009-01-05",3.3
"507","2009-01-06",3.47
"508","2009-01-07",3.04
"509","2009-01-08",3.04
"510","2009-01-09",2.92
"511","2009-01-12",2.73
"512","2009-01-13",2.72
"513","2009-01-14",2.53
"514","2009-01-15",2.53
"515","2009-01-16",2.53
"516","2009-01-20",2.32
"517","2009-01-21",2.33
"518","2009-01-22",2.2
"519","2009-01-23",2.27
"520","2009-01-26",2.28
"521","2009-01-27",2.52
"522","2009-01-28",2.68
"523","2009-01-29",2.41
"524","2009-01-30",2.33
"525","2009-02-02",2.49
"526","2009-02-03",2.5
"527","2009-02-04",2.41
"528","2009-02-05",2.41
"529","2009-02-06",2.5
"530","2009-02-09",2.52
"531","2009-02-10",2.31
"532","2009-02-11",2.28
"533","2009-02-12",2.32
"534","2009-02-13",2.24
"535","2009-02-17",2.16
"536","2009-02-18",2.18
"537","2009-02-19",2.2
"538","2009-02-20",2.11
"539","2009-02-23",1.97
"540","2009-02-24",2.11
"541","2009-02-25",2.11
"542","2009-02-26",2
"543","2009-02-27",1.9
"544","2009-03-02",1.81
"545","2009-03-03",1.75
"546","2009-03-04",1.79
"547","2009-03-05",1.67
"548","2009-03-06",1.75
"549","2009-03-09",1.63
"550","2009-03-10",1.9
"551","2009-03-11",2.05
"552","2009-03-12",2.32
"553","2009-03-13",2.31
"554","2009-03-16",2.15
"555","2009-03-17",2.32
"556","2009-03-18",2.7
"557","2009-03-19",2.7
"558","2009-03-20",2.61
"559","2009-03-23",2.75
"560","2009-03-24",2.56
"561","2009-03-25",2.81
"562","2009-03-26",2.91
"563","2009-03-27",2.71
"564","2009-03-30",2.65
"565","2009-03-31",2.59
"566","2009-04-01",2.87
"567","2009-04-02",3.05
"568","2009-04-03",3.24
"569","2009-04-06",3.18
"570","2009-04-07",3.26
"571","2009-04-08",3.34
"572","2009-04-09",3.5
"573","2009-04-13",3.5
"574","2009-04-14",3.45
"575","2009-04-15",3.51
"576","2009-04-16",3.62
"577","2009-04-17",3.66
"578","2009-04-20",3.34
"579","2009-04-21",3.7
"580","2009-04-22",3.83
"581","2009-04-23",3.75
"582","2009-04-24",3.88
"583","2009-04-27",3.55
"584","2009-04-28",3.7
"585","2009-04-29",3.91
"586","2009-04-30",3.7
"587","2009-05-01",3.55
"588","2009-05-04",4
"589","2009-05-05",4
"590","2009-05-06",4.06
"591","2009-05-07",3.91
"592","2009-05-08",4.1
"593","2009-05-11",4.05
"594","2009-05-12",4.04
"595","2009-05-13",3.94
"596","2009-05-14",4.04
"597","2009-05-15",4.18
"598","2009-05-18",4.25
"599","2009-05-19",4.26
"600","2009-05-20",4.06
"601","2009-05-21",4.09
"602","2009-05-22",3.99
"603","2009-05-26",4.15
"604","2009-05-27",4.07
"605","2009-05-28",4.1
"606","2009-05-29",4.25
"607","2009-06-01",4.34
"608","2009-06-02",4.34
"609","2009-06-03",4.34
"610","2009-06-04",4.37
"611","2009-06-05",4.23
"612","2009-06-08",4.11
"613","2009-06-09",4.16
"614","2009-06-10",5.58
"615","2009-06-11",5.85
"616","2009-06-12",6.57
"617","2009-06-15",6.63
"618","2009-06-16",6.5
"619","2009-06-17",6.84
"620","2009-06-18",6.73
"621","2009-06-19",6.79
"622","2009-06-22",6.4
"623","2009-06-23",6.3
"624","2009-06-24",6.46
"625","2009-06-25",6.75
"626","2009-06-26",7.05
"627","2009-06-29",7.01
"628","2009-06-30",6.86
"629","2009-07-01",7
"630","2009-07-02",6.8
"631","2009-07-06",6.7
"632","2009-07-07",6.35
"633","2009-07-08",6.34
"634","2009-07-09",6.69
"635","2009-07-10",6.64
"636","2009-07-13",6.98
"637","2009-07-14",6.98
"638","2009-07-15",7.22
"639","2009-07-16",7.21
"640","2009-07-17",7.2
"641","2009-07-20",7.2
"642","2009-07-21",7.18
"643","2009-07-22",6.97
"644","2009-07-23",7.05
"645","2009-07-24",6.97
"646","2009-07-27",7.13
"647","2009-07-28",7.14
"648","2009-07-29",7.14
"649","2009-07-30",7.28
"650","2009-07-31",7.13
"651","2009-08-03",7.29
"652","2009-08-04",7.35
"653","2009-08-05",7.18
"654","2009-08-06",6.91
"655","2009-08-07",7.24
"656","2009-08-10",7.32
"657","2009-08-11",7.18
"658","2009-08-12",7.37
"659","2009-08-13",7.4
"660","2009-08-14",7.11
"661","2009-08-17",6.79
"662","2009-08-18",6.97
"663","2009-08-19",7.12
"664","2009-08-20",7.19
"665","2009-08-21",7.28
"666","2009-08-24",7.23
"667","2009-08-25",7.3
"668","2009-08-26",7.4
"669","2009-08-27",7.18
"670","2009-08-28",7.08
"671","2009-08-31",7.18
"672","2009-09-01",7.1
"673","2009-09-02",7.21
"674","2009-09-03",7.49
"675","2009-09-04",7.41
"676","2009-09-08",7.64
"677","2009-09-09",7.83
"678","2009-09-10",7.85
"679","2009-09-11",7.96
"680","2009-09-14",7.88
"681","2009-09-15",7.86
"682","2009-09-16",7.92
"683","2009-09-17",8
"684","2009-09-18",8.2
"685","2009-09-21",8.23
"686","2009-09-22",8.44
"687","2009-09-23",8.53
"688","2009-09-24",8.54
"689","2009-09-25",8.44
"690","2009-09-28",8.92
"691","2009-09-29",8.81
"692","2009-09-30",8.09
"693","2009-10-01",7.53
"694","2009-10-02",7.25
"695","2009-10-05",7.56
"696","2009-10-06",7.76
"697","2009-10-07",7.48
"698","2009-10-08",7.54
"699","2009-10-09",7.83
"700","2009-10-12",7.76
"701","2009-10-13",7.87
"702","2009-10-14",7.84
"703","2009-10-15",7.8
"704","2009-10-16",7.73
"705","2009-10-19",8.38
"706","2009-10-20",8.22
"707","2009-10-21",8.09
"708","2009-10-22",8.25
"709","2009-10-23",8.64
"710","2009-10-26",8.74
"711","2009-10-27",8.66
"712","2009-10-28",8.05
"713","2009-10-29",8.38
"714","2009-10-30",8.22
"715","2009-11-02",8.03
"716","2009-11-03",8.03
"717","2009-11-04",7.86
"718","2009-11-05",8.39
"719","2009-11-06",8.22
"720","2009-11-09",8.39
"721","2009-11-10",8.19
"722","2009-11-11",8.34
"723","2009-11-12",8.11
"724","2009-11-13",8.04
"725","2009-11-16",8.33
"726","2009-11-17",8.26
"727","2009-11-18",8.16
"728","2009-11-19",8.08
"729","2009-11-20",8.03
"730","2009-11-23",8.44
"731","2009-11-24",8.14
"732","2009-11-25",8.06
"733","2009-11-27",7.91
"734","2009-11-30",8.08
"735","2009-12-01",7.95
"736","2009-12-02",8.07
"737","2009-12-03",7.92
"738","2009-12-04",8.33
"739","2009-12-07",8.39
"740","2009-12-08",8.85
"741","2009-12-09",8.97
"742","2009-12-10",8.8
"743","2009-12-11",9.14
"744","2009-12-14",9.14
"745","2009-12-15",9.04
"746","2009-12-16",9.21
"747","2009-12-17",9.22
"748","2009-12-18",9.43
"749","2009-12-21",9.59
"750","2009-12-22",9.54
"751","2009-12-23",9.63
"752","2009-12-24",9.55
"753","2009-12-28",9.55
"754","2009-12-29",9.54
"755","2009-12-30",9.6
"756","2009-12-31",9.41
"757","2010-01-04",9.9
"758","2010-01-05",9.77
"759","2010-01-06",9.83
"760","2010-01-07",10.1
"761","2010-01-08",10.13
"762","2010-01-11",10.17
"763","2010-01-12",10.13
"764","2010-01-13",10.37
"765","2010-01-14",10.5
"766","2010-01-15",10.34
"767","2010-01-19",10.48
"768","2010-01-20",10.3
"769","2010-01-21",10.06
"770","2010-01-22",10.08
"771","2010-01-25",10.11
"772","2010-01-26",10.06
"773","2010-01-27",10.23
"774","2010-01-28",10.1
"775","2010-01-29",10.15
"776","2010-02-01",10.41
"777","2010-02-02",10.24
"778","2010-02-03",10.02
"779","2010-02-04",9.6
"780","2010-02-05",9.47
"781","2010-02-08",9.43
"782","2010-02-09",9.39
"783","2010-02-10",9.55
"784","2010-02-11",9.62
"785","2010-02-12",9.65
"786","2010-02-16",9.73
"787","2010-02-17",9.71
"788","2010-02-18",9.79
"789","2010-02-19",9.91
"790","2010-02-22",9.95
"791","2010-02-23",9.88
"792","2010-02-24",9.99
"793","2010-02-25",10.04
"794","2010-02-26",9.9
"795","2010-03-01",10.56
"796","2010-03-02",10.71
"797","2010-03-03",10.73
"798","2010-03-04",10.75
"799","2010-03-05",11.07
"800","2010-03-08",10.92
"801","2010-03-09",9.74
"802","2010-03-10",9.61
"803","2010-03-11",9.43
"804","2010-03-12",9.06
"805","2010-03-15",9.03
"806","2010-03-16",9.16
"807","2010-03-17",9.23
"808","2010-03-18",9.14
"809","2010-03-19",8.88
"810","2010-03-22",8.98
"811","2010-03-23",9.04
"812","2010-03-24",8.99
"813","2010-03-25",8.91
"814","2010-03-26",8.68
"815","2010-03-29",8.57
"816","2010-03-30",8.61
"817","2010-03-31",8.43
"818","2010-04-01",8.42
"819","2010-04-05",8.59
"820","2010-04-06",8.54
"821","2010-04-07",8.46
"822","2010-04-08",8.45
"823","2010-04-09",8.46
"824","2010-04-12",8.4
"825","2010-04-13",8.4
"826","2010-04-14",8.65
"827","2010-04-15",8.88
"828","2010-04-16",8.75
"829","2010-04-19",8.77
"830","2010-04-20",8.92
"831","2010-04-21",8.95
"832","2010-04-22",9.12
"833","2010-04-23",9.16
"834","2010-04-26",9.04
"835","2010-04-27",8.97
"836","2010-04-28",8.9
"837","2010-04-29",9.02
"838","2010-04-30",8.93
"839","2010-05-03",9.02
"840","2010-05-04",8.56
"841","2010-05-05",8.41
"842","2010-05-06",8.14
"843","2010-05-07",7.76
"844","2010-05-10",8.09
"845","2010-05-11",8.06
"846","2010-05-12",8.26
"847","2010-05-13",8.2
"848","2010-05-14",8.08
"849","2010-05-17",8.1
"850","2010-05-18",7.97
"851","2010-05-19",7.82
"852","2010-05-20",7.44
"853","2010-05-21",7.55
"854","2010-05-24",7.52
"855","2010-05-25",7.53
"856","2010-05-26",7.43
"857","2010-05-27",7.86
"858","2010-05-28",7.64
"859","2010-06-01",7.42
"860","2010-06-02",7.53
"861","2010-06-03",7.64
"862","2010-06-04",7.35
"863","2010-06-07",7.2
"864","2010-06-08",7.21
"865","2010-06-09",6.42
"866","2010-06-10",6.5
"867","2010-06-11",6.53
"868","2010-06-14",6.48
"869","2010-06-15",6.38
"870","2010-06-16",6.31
"871","2010-06-17",6.26
"872","2010-06-18",6.37
"873","2010-06-21",6.17
"874","2010-06-22",6.16
"875","2010-06-23",6.21
"876","2010-06-24",6.2
"877","2010-06-25",6.49
"878","2010-06-28",6.48
"879","2010-06-29",6.21
"880","2010-06-30",6.03
"881","2010-07-01",6.04
"882","2010-07-02",6.01
"883","2010-07-06",5.84
"884","2010-07-07",6.07
"885","2010-07-08",6.35
"886","2010-07-09",6.54
"887","2010-07-12",6.29
"888","2010-07-13",6.65
"889","2010-07-14",6.68
"890","2010-07-15",6.52
"891","2010-07-16",6.28
"892","2010-07-19",6.4
"893","2010-07-20",6.45
"894","2010-07-21",6.16
"895","2010-07-22",6.38
"896","2010-07-23",6.46
"897","2010-07-26",6.43
"898","2010-07-27",6.59
"899","2010-07-28",6.62
"900","2010-07-29",6.54
"901","2010-07-30",6.56
"902","2010-08-02",6.46
"903","2010-08-03",6.41
"904","2010-08-04",6.5
"905","2010-08-05",6.47
"906","2010-08-06",6.45
"907","2010-08-09",6.67
"908","2010-08-10",6.5
"909","2010-08-11",6.22
"910","2010-08-12",6.18
"911","2010-08-13",6.08
"912","2010-08-16",6.14
"913","2010-08-17",6.28
"914","2010-08-18",6.15
"915","2010-08-19",6
"916","2010-08-20",6.06
"917","2010-08-23",5.93
"918","2010-08-24",5.92
"919","2010-08-25",5.91
"920","2010-08-26",5.9
"921","2010-08-27",5.93
"922","2010-08-30",5.79
"923","2010-08-31",5.81
"924","2010-09-01",6.1
"925","2010-09-02",6.14
"926","2010-09-03",6.21
"927","2010-09-07",6.12
"928","2010-09-08",6.53
"929","2010-09-09",6.68
"930","2010-09-10",6.72
"931","2010-09-13",7.06
"932","2010-09-14",6.9
"933","2010-09-15",7.02
"934","2010-09-16",7.01
"935","2010-09-17",7.12
"936","2010-09-20",7.33
"937","2010-09-21",7.23
"938","2010-09-22",7.14
"939","2010-09-23",7.02
"940","2010-09-24",7.21
"941","2010-09-27",7.2
"942","2010-09-28",7.22
"943","2010-09-29",6.23
"944","2010-09-30",6.35
"945","2010-10-01",6.37
"946","2010-10-04",6.35
"947","2010-10-05",6.41
"948","2010-10-06",6.38
"949","2010-10-07",6.73
"950","2010-10-08",6.89
"951","2010-10-11",6.85
"952","2010-10-12",6.8
"953","2010-10-13",6.73
"954","2010-10-14",6.69
"955","2010-10-15",6.53
"956","2010-10-18",6.67
"957","2010-10-19",6.59
"958","2010-10-20",6.61
"959","2010-10-21",6.92
"960","2010-10-22",6.86
"961","2010-10-25",6.81
"962","2010-10-26",6.85
"963","2010-10-27",6.76
"964","2010-10-28",6.75
"965","2010-10-29",6.65
"966","2010-11-01",6.58
"967","2010-11-02",6.91
"968","2010-11-03",6.87
"969","2010-11-04",7
"970","2010-11-05",6.95
"971","2010-11-08",6.98
"972","2010-11-09",7.03
"973","2010-11-10",7.13
"974","2010-11-11",7.06
"975","2010-11-12",7.08
"976","2010-11-15",7.06
"977","2010-11-16",6.92
"978","2010-11-17",6.8
"979","2010-11-18",6.97
"980","2010-11-19",6.94
"981","2010-11-22",6.97
"982","2010-11-23",6.68
"983","2010-11-24",6.94
"984","2010-11-26",6.82
"985","2010-11-29",6.78
"986","2010-11-30",6.7
"987","2010-12-01",6.81
"988","2010-12-02",6.78
"989","2010-12-03",6.84
"990","2010-12-06",6.99
"991","2010-12-07",6.91
"992","2010-12-08",6.94
"993","2010-12-09",6.98
"994","2010-12-10",7.03
"995","2010-12-13",7.03
"996","2010-12-14",6.99
"997","2010-12-15",6.87
"998","2010-12-16",7
"999","2010-12-17",6.98
"1000","2010-12-20",6.96
