"","date","SCHW"
"75","2007-04-20",19.42
"76","2007-04-23",19.52
"77","2007-04-24",19.15
"78","2007-04-25",19.43
"79","2007-04-26",19.73
"80","2007-04-27",19.610001
"81","2007-04-30",19.120001
"82","2007-05-01",19.129999
"83","2007-05-02",19.389999
"84","2007-05-03",19.450001
"85","2007-05-04",19.51
"86","2007-05-07",19.379999
"87","2007-05-08",19.379999
"88","2007-05-09",19.450001
"89","2007-05-10",18.93
"90","2007-05-11",19.42
"91","2007-05-14",19.42
"92","2007-05-15",19.620001
"93","2007-05-16",19.82
"94","2007-05-17",19.73
"95","2007-05-18",20.969999
"96","2007-05-21",21.120001
"97","2007-05-22",20.969999
"98","2007-05-23",21.129999
"99","2007-05-24",21.049999
"100","2007-05-25",21.09
"101","2007-05-29",21.360001
"102","2007-05-30",22.08
"103","2007-05-31",22.469999
"104","2007-06-01",22.690001
"105","2007-06-04",22.48
"106","2007-06-05",22.049999
"107","2007-06-06",21.799999
"108","2007-06-07",21.219999
"109","2007-06-08",21.73
"110","2007-06-11",21.76
"111","2007-06-12",21.27
"112","2007-06-13",21.57
"113","2007-06-14",21.370001
"114","2007-06-15",21.799999
"115","2007-06-18",21.790001
"116","2007-06-19",21.6
"117","2007-06-20",21.049999
"118","2007-06-21",21.360001
"119","2007-06-22",20.65
"120","2007-06-25",20.559999
"121","2007-06-26",20.459999
"122","2007-06-27",20.66
"123","2007-06-28",20.57
"124","2007-06-29",20.52
"125","2007-07-02",22
"126","2007-07-03",22.1
"127","2007-07-05",22.08
"128","2007-07-06",22.059999
"129","2007-07-09",21.940001
"130","2007-07-10",21.370001
"131","2007-07-11",21.709999
"132","2007-07-12",22.48
"133","2007-07-13",22.219999
"134","2007-07-16",22.25
"135","2007-07-17",22.25
"136","2007-07-18",21.809999
"137","2007-07-19",21.450001
"138","2007-07-20",20.030001
"139","2007-07-23",20.280001
"140","2007-07-24",19.73
"141","2007-07-25",19.73
"142","2007-07-26",19.25
"143","2007-07-27",19.610001
"144","2007-07-30",20.129999
"145","2007-07-31",20.129999
"146","2007-08-01",19.51
"147","2007-08-02",19.540001
"148","2007-08-03",18.65
"149","2007-08-06",19.15
"150","2007-08-07",18.9
"151","2007-08-08",19.629999
"152","2007-08-09",18.950001
"153","2007-08-10",18.549999
"154","2007-08-13",18.35
"155","2007-08-14",17.9
"156","2007-08-15",18.040001
"157","2007-08-16",18.950001
"158","2007-08-17",19.66
"159","2007-08-20",19.370001
"160","2007-08-21",19.26
"161","2007-08-22",19.9
"162","2007-08-23",19.639999
"163","2007-08-24",19.950001
"164","2007-08-27",19.959999
"165","2007-08-28",19.07
"166","2007-08-29",19.51
"167","2007-08-30",19.42
"168","2007-08-31",19.799999
"169","2007-09-04",19.879999
"170","2007-09-05",19.469999
"171","2007-09-06",19.540001
"172","2007-09-07",18.98
"173","2007-09-10",18.91
"174","2007-09-11",19.25
"175","2007-09-12",19.25
"176","2007-09-13",19.809999
"177","2007-09-14",19.950001
"178","2007-09-17",20.040001
"179","2007-09-18",21.370001
"180","2007-09-19",21.370001
"181","2007-09-20",21.049999
"182","2007-09-21",20.870001
"183","2007-09-24",20.610001
"184","2007-09-25",21.09
"185","2007-09-26",21.68
"186","2007-09-27",21.9
"187","2007-09-28",21.6
"188","2007-10-01",22.41
"189","2007-10-02",22.469999
"190","2007-10-03",22.41
"191","2007-10-04",22.639999
"192","2007-10-05",22.83
"193","2007-10-08",22.91
"194","2007-10-09",23.01
"195","2007-10-10",22.68
"196","2007-10-11",22.299999
"197","2007-10-12",22.68
"198","2007-10-15",22.360001
"199","2007-10-16",22.450001
"200","2007-10-17",22.43
"201","2007-10-18",22.469999
"202","2007-10-19",21.6
"203","2007-10-22",22.110001
"204","2007-10-23",22.4
"205","2007-10-24",22.360001
"206","2007-10-25",22.639999
"207","2007-10-26",22.75
"208","2007-10-29",23.32
"209","2007-10-30",22.98
"210","2007-10-31",23.24
"211","2007-11-01",22.65
"212","2007-11-02",22.809999
"213","2007-11-05",22.370001
"214","2007-11-06",23.030001
"215","2007-11-07",21.950001
"216","2007-11-08",22.360001
"217","2007-11-09",22.23
"218","2007-11-12",22.809999
"219","2007-11-13",23.379999
"220","2007-11-14",23.959999
"221","2007-11-15",23.889999
"222","2007-11-16",23.58
"223","2007-11-19",22.93
"224","2007-11-20",23.049999
"225","2007-11-21",22.809999
"226","2007-11-23",23.559999
"227","2007-11-26",22.540001
"228","2007-11-27",22.860001
"229","2007-11-28",24.35
"230","2007-11-29",24.690001
"231","2007-11-30",24.309999
"232","2007-12-03",24.07
"233","2007-12-04",23.629999
"234","2007-12-05",23.57
"235","2007-12-06",23.98
"236","2007-12-07",24.530001
"237","2007-12-10",24.709999
"238","2007-12-11",23.84
"239","2007-12-12",24.07
"240","2007-12-13",24.17
"241","2007-12-14",24.25
"242","2007-12-17",24.139999
"243","2007-12-18",23.610001
"244","2007-12-19",24.190001
"245","2007-12-20",23.98
"246","2007-12-21",24.879999
"247","2007-12-24",25.290001
"248","2007-12-26",25.26
"249","2007-12-27",24.9
"250","2007-12-28",25.120001
"251","2007-12-31",25.549999
"252","2008-01-02",24.58
"253","2008-01-03",24.780001
"254","2008-01-04",23.950001
"255","2008-01-07",24.440001
"256","2008-01-08",22.719999
"257","2008-01-09",22.700001
"258","2008-01-10",23.76
"259","2008-01-11",22.549999
"260","2008-01-14",23.18
"261","2008-01-15",22.459999
"262","2008-01-16",22.809999
"263","2008-01-17",21.950001
"264","2008-01-18",21.950001
"265","2008-01-22",21.59
"266","2008-01-23",22.530001
"267","2008-01-24",22.280001
"268","2008-01-25",21.209999
"269","2008-01-28",21.59
"270","2008-01-29",21.32
"271","2008-01-30",21.48
"272","2008-01-31",22.299999
"273","2008-02-01",22.040001
"274","2008-02-04",21.780001
"275","2008-02-05",20.280001
"276","2008-02-06",20.18
"277","2008-02-07",20.41
"278","2008-02-08",19.76
"279","2008-02-11",20.309999
"280","2008-02-12",20.01
"281","2008-02-13",20.360001
"282","2008-02-14",20.17
"283","2008-02-15",20.35
"284","2008-02-19",19.389999
"285","2008-02-20",19.549999
"286","2008-02-21",19.92
"287","2008-02-22",20.049999
"288","2008-02-25",20.549999
"289","2008-02-26",20.52
"290","2008-02-27",20.690001
"291","2008-02-28",20.209999
"292","2008-02-29",19.610001
"293","2008-03-03",19.299999
"294","2008-03-04",19.559999
"295","2008-03-05",19.799999
"296","2008-03-06",18.959999
"297","2008-03-07",19.040001
"298","2008-03-10",18.620001
"299","2008-03-11",20.49
"300","2008-03-12",19.969999
"301","2008-03-13",20.5
"302","2008-03-14",19.790001
"303","2008-03-17",18.77
"304","2008-03-18",19.25
"305","2008-03-19",18.290001
"306","2008-03-20",19.459999
"307","2008-03-24",19.76
"308","2008-03-25",20.16
"309","2008-03-26",19.450001
"310","2008-03-27",18.43
"311","2008-03-28",18.040001
"312","2008-03-31",18.83
"313","2008-04-01",19.9
"314","2008-04-02",19.85
"315","2008-04-03",19.809999
"316","2008-04-04",19.040001
"317","2008-04-07",19.42
"318","2008-04-08",19.440001
"319","2008-04-09",19.01
"320","2008-04-10",18.860001
"321","2008-04-11",18.33
"322","2008-04-14",18.309999
"323","2008-04-15",19.950001
"324","2008-04-16",20.08
"325","2008-04-17",20.98
"326","2008-04-18",21.700001
"327","2008-04-21",21.190001
"328","2008-04-22",21.129999
"329","2008-04-23",21.76
"330","2008-04-24",21.84
"331","2008-04-25",21.940001
"332","2008-04-28",22.18
"333","2008-04-29",21.969999
"334","2008-04-30",21.6
"335","2008-05-01",22.57
"336","2008-05-02",22.65
"337","2008-05-05",22.639999
"338","2008-05-06",22.76
"339","2008-05-07",22.030001
"340","2008-05-08",21.709999
"341","2008-05-09",21.469999
"342","2008-05-12",22.48
"343","2008-05-13",22.299999
"344","2008-05-14",22.200001
"345","2008-05-15",22.6
"346","2008-05-16",22.51
"347","2008-05-19",22.389999
"348","2008-05-20",21.83
"349","2008-05-21",21.65
"350","2008-05-22",21.93
"351","2008-05-23",21.34
"352","2008-05-27",21.57
"353","2008-05-28",21.780001
"354","2008-05-29",22.389999
"355","2008-05-30",22.18
"356","2008-06-02",21.709999
"357","2008-06-03",21.91
"358","2008-06-04",21.799999
"359","2008-06-05",22.690001
"360","2008-06-06",21.700001
"361","2008-06-09",21.49
"362","2008-06-10",21.91
"363","2008-06-11",21.1
"364","2008-06-12",21.35
"365","2008-06-13",22.389999
"366","2008-06-16",22.780001
"367","2008-06-17",22.35
"368","2008-06-18",22.5
"369","2008-06-19",22.530001
"370","2008-06-20",21.450001
"371","2008-06-23",21.1
"372","2008-06-24",21.24
"373","2008-06-25",21.73
"374","2008-06-26",20.969999
"375","2008-06-27",20.719999
"376","2008-06-30",20.540001
"377","2008-07-01",20.879999
"378","2008-07-02",20.469999
"379","2008-07-03",20.35
"380","2008-07-07",19.709999
"381","2008-07-08",20.620001
"382","2008-07-09",19.690001
"383","2008-07-10",20.129999
"384","2008-07-11",19.719999
"385","2008-07-14",18.780001
"386","2008-07-15",19.219999
"387","2008-07-16",21.959999
"388","2008-07-17",22.77
"389","2008-07-18",22.639999
"390","2008-07-21",21.860001
"391","2008-07-22",22.85
"392","2008-07-23",23.059999
"393","2008-07-24",21.91
"394","2008-07-25",22.09
"395","2008-07-28",21.370001
"396","2008-07-29",22.6
"397","2008-07-30",22.98
"398","2008-07-31",22.889999
"399","2008-08-01",22.780001
"400","2008-08-04",22.290001
"401","2008-08-05",23.059999
"402","2008-08-06",22.860001
"403","2008-08-07",21.860001
"404","2008-08-08",22.82
"405","2008-08-11",23.459999
"406","2008-08-12",22.51
"407","2008-08-13",22.08
"408","2008-08-14",22.389999
"409","2008-08-15",23.17
"410","2008-08-18",23.059999
"411","2008-08-19",22.67
"412","2008-08-20",22.870001
"413","2008-08-21",23.02
"414","2008-08-22",23.73
"415","2008-08-25",23.26
"416","2008-08-26",23.49
"417","2008-08-27",23.74
"418","2008-08-28",24.459999
"419","2008-08-29",23.99
"420","2008-09-02",24.18
"421","2008-09-03",24.209999
"422","2008-09-04",23.559999
"423","2008-09-05",24.09
"424","2008-09-08",25.219999
"425","2008-09-09",23.49
"426","2008-09-10",23.790001
"427","2008-09-11",24.5
"428","2008-09-12",23.969999
"429","2008-09-15",22.700001
"430","2008-09-16",25.48
"431","2008-09-17",22.780001
"432","2008-09-18",23.9
"433","2008-09-19",25.25
"434","2008-09-22",22.209999
"435","2008-09-23",22.6
"436","2008-09-24",22.450001
"437","2008-09-25",23.57
"438","2008-09-26",24.32
"439","2008-09-29",21.73
"440","2008-09-30",26
"441","2008-10-01",24.370001
"442","2008-10-02",22.77
"443","2008-10-03",22.49
"444","2008-10-06",20.9
"445","2008-10-07",19.459999
"446","2008-10-08",19.18
"447","2008-10-09",18.25
"448","2008-10-10",20.200001
"449","2008-10-13",23.33
"450","2008-10-14",20.969999
"451","2008-10-15",19.940001
"452","2008-10-16",20.870001
"453","2008-10-17",21
"454","2008-10-20",20.58
"455","2008-10-21",19.82
"456","2008-10-22",17.99
"457","2008-10-23",17.25
"458","2008-10-24",16.290001
"459","2008-10-27",15.53
"460","2008-10-28",17.700001
"461","2008-10-29",17.450001
"462","2008-10-30",18.540001
"463","2008-10-31",19.120001
"464","2008-11-03",19.360001
"465","2008-11-04",20.92
"466","2008-11-05",19.42
"467","2008-11-06",17.83
"468","2008-11-07",18.67
"469","2008-11-10",16.959999
"470","2008-11-11",16.610001
"471","2008-11-12",16.049999
"472","2008-11-13",17.889999
"473","2008-11-14",16.610001
"474","2008-11-17",15.55
"475","2008-11-18",15.74
"476","2008-11-19",14.65
"477","2008-11-20",14.59
"478","2008-11-21",16.690001
"479","2008-11-24",18.25
"480","2008-11-25",17.57
"481","2008-11-26",18.1
"482","2008-11-28",18.33
"483","2008-12-01",15.55
"484","2008-12-02",16.200001
"485","2008-12-03",16.959999
"486","2008-12-04",16.41
"487","2008-12-05",18.370001
"488","2008-12-08",19.4
"489","2008-12-09",18.52
"490","2008-12-10",18.49
"491","2008-12-11",16.98
"492","2008-12-12",16.709999
"493","2008-12-15",16.110001
"494","2008-12-16",16.68
"495","2008-12-17",16.549999
"496","2008-12-18",15.84
"497","2008-12-19",15.14
"498","2008-12-22",15.02
"499","2008-12-23",14.87
"500","2008-12-24",15.26
"501","2008-12-26",15.23
"502","2008-12-29",15.01
"503","2008-12-30",15.5
"504","2008-12-31",16.17
"505","2009-01-02",16.18
"506","2009-01-05",15.62
"507","2009-01-06",16.629999
"508","2009-01-07",16.049999
"509","2009-01-08",16.15
"510","2009-01-09",15.46
"511","2009-01-12",15.19
"512","2009-01-13",15.78
"513","2009-01-14",14.98
"514","2009-01-15",14.89
"515","2009-01-16",14.84
"516","2009-01-20",13.7
"517","2009-01-21",14.54
"518","2009-01-22",14.09
"519","2009-01-23",14.65
"520","2009-01-26",14.1
"521","2009-01-27",14.44
"522","2009-01-28",15.96
"523","2009-01-29",13.63
"524","2009-01-30",13.59
"525","2009-02-02",12.48
"526","2009-02-03",12.87
"527","2009-02-04",13.37
"528","2009-02-05",13.56
"529","2009-02-06",14.55
"530","2009-02-09",14.35
"531","2009-02-10",13.33
"532","2009-02-11",13.13
"533","2009-02-12",13.39
"534","2009-02-13",13.06
"535","2009-02-17",12.66
"536","2009-02-18",12.8
"537","2009-02-19",12.8
"538","2009-02-20",13
"539","2009-02-23",12.11
"540","2009-02-24",13.3
"541","2009-02-25",12.94
"542","2009-02-26",12.92
"543","2009-02-27",12.71
"544","2009-03-02",12.03
"545","2009-03-03",12.16
"546","2009-03-04",11.92
"547","2009-03-05",11.34
"548","2009-03-06",11.36
"549","2009-03-09",11.36
"550","2009-03-10",12.73
"551","2009-03-11",13.18
"552","2009-03-12",13.89
"553","2009-03-13",14.09
"554","2009-03-16",13.75
"555","2009-03-17",14.35
"556","2009-03-18",15.2
"557","2009-03-19",13.63
"558","2009-03-20",13.71
"559","2009-03-23",15.56
"560","2009-03-24",14.67
"561","2009-03-25",15.27
"562","2009-03-26",15.99
"563","2009-03-27",15.15
"564","2009-03-30",14.39
"565","2009-03-31",15.5
"566","2009-04-01",15.47
"567","2009-04-02",15.84
"568","2009-04-03",16.370001
"569","2009-04-06",15.84
"570","2009-04-07",15.31
"571","2009-04-08",15.45
"572","2009-04-09",16.969999
"573","2009-04-13",17.48
"574","2009-04-14",16.360001
"575","2009-04-15",18.049999
"576","2009-04-16",17.549999
"577","2009-04-17",17.610001
"578","2009-04-20",16.690001
"579","2009-04-21",17.85
"580","2009-04-22",17.43
"581","2009-04-23",18.059999
"582","2009-04-24",17.84
"583","2009-04-27",17.76
"584","2009-04-28",17.58
"585","2009-04-29",18.6
"586","2009-04-30",18.48
"587","2009-05-01",18.059999
"588","2009-05-04",18.73
"589","2009-05-05",18.58
"590","2009-05-06",18.92
"591","2009-05-07",17.870001
"592","2009-05-08",18.74
"593","2009-05-11",17.889999
"594","2009-05-12",17.91
"595","2009-05-13",17.049999
"596","2009-05-14",17.08
"597","2009-05-15",16.91
"598","2009-05-18",18
"599","2009-05-19",17.77
"600","2009-05-20",17.440001
"601","2009-05-21",16.790001
"602","2009-05-22",16.969999
"603","2009-05-26",17.690001
"604","2009-05-27",16.66
"605","2009-05-28",17.15
"606","2009-05-29",17.6
"607","2009-06-01",18.379999
"608","2009-06-02",18.24
"609","2009-06-03",18.18
"610","2009-06-04",18.459999
"611","2009-06-05",18.120001
"612","2009-06-08",18.08
"613","2009-06-09",18.299999
"614","2009-06-10",17.92
"615","2009-06-11",17.76
"616","2009-06-12",18.08
"617","2009-06-15",17.84
"618","2009-06-16",17.5
"619","2009-06-17",17.49
"620","2009-06-18",17.459999
"621","2009-06-19",17.92
"622","2009-06-22",17.07
"623","2009-06-23",17.18
"624","2009-06-24",17.450001
"625","2009-06-25",17.74
"626","2009-06-26",17.809999
"627","2009-06-29",17.9
"628","2009-06-30",17.540001
"629","2009-07-01",17.23
"630","2009-07-02",16.780001
"631","2009-07-06",17.02
"632","2009-07-07",16.49
"633","2009-07-08",16.559999
"634","2009-07-09",16.610001
"635","2009-07-10",16.469999
"636","2009-07-13",17.360001
"637","2009-07-14",17.440001
"638","2009-07-15",18.09
"639","2009-07-16",17.65
"640","2009-07-17",17.08
"641","2009-07-20",17.16
"642","2009-07-21",17.030001
"643","2009-07-22",17.02
"644","2009-07-23",17.23
"645","2009-07-24",16.6
"646","2009-07-27",17
"647","2009-07-28",16.99
"648","2009-07-29",16.92
"649","2009-07-30",17.82
"650","2009-07-31",17.870001
"651","2009-08-03",18.059999
"652","2009-08-04",17.74
"653","2009-08-05",17.709999
"654","2009-08-06",18.48
"655","2009-08-07",19.450001
"656","2009-08-10",19.15
"657","2009-08-11",18.639999
"658","2009-08-12",18.75
"659","2009-08-13",18.610001
"660","2009-08-14",18.26
"661","2009-08-17",17.389999
"662","2009-08-18",17.639999
"663","2009-08-19",17.75
"664","2009-08-20",17.620001
"665","2009-08-21",18.01
"666","2009-08-24",17.870001
"667","2009-08-25",18.1
"668","2009-08-26",17.85
"669","2009-08-27",17.84
"670","2009-08-28",17.73
"671","2009-08-31",18.059999
"672","2009-09-01",17.559999
"673","2009-09-02",17.540001
"674","2009-09-03",17.9
"675","2009-09-04",18.1
"676","2009-09-08",18.48
"677","2009-09-09",18.48
"678","2009-09-10",18.360001
"679","2009-09-11",17.940001
"680","2009-09-14",18.370001
"681","2009-09-15",17.85
"682","2009-09-16",18.219999
"683","2009-09-17",17.74
"684","2009-09-18",17.610001
"685","2009-09-21",18.040001
"686","2009-09-22",18.639999
"687","2009-09-23",18.84
"688","2009-09-24",18.59
"689","2009-09-25",18.450001
"690","2009-09-28",19.09
"691","2009-09-29",19.27
"692","2009-09-30",19.15
"693","2009-10-01",18.540001
"694","2009-10-02",18.73
"695","2009-10-05",18.459999
"696","2009-10-06",19.24
"697","2009-10-07",19.200001
"698","2009-10-08",19.07
"699","2009-10-09",19.49
"700","2009-10-12",19.27
"701","2009-10-13",18.98
"702","2009-10-14",19.280001
"703","2009-10-15",18.360001
"704","2009-10-16",18.209999
"705","2009-10-19",18.530001
"706","2009-10-20",18.4
"707","2009-10-21",18.02
"708","2009-10-22",18.1
"709","2009-10-23",17.940001
"710","2009-10-26",17.76
"711","2009-10-27",17.719999
"712","2009-10-28",17.530001
"713","2009-10-29",17.99
"714","2009-10-30",17.34
"715","2009-11-02",17.379999
"716","2009-11-03",17.24
"717","2009-11-04",16.940001
"718","2009-11-05",17.280001
"719","2009-11-06",17.129999
"720","2009-11-09",17.83
"721","2009-11-10",17.639999
"722","2009-11-11",18.1
"723","2009-11-12",18.030001
"724","2009-11-13",18.25
"725","2009-11-16",18.68
"726","2009-11-17",18.790001
"727","2009-11-18",18.73
"728","2009-11-19",18.309999
"729","2009-11-20",18.25
"730","2009-11-23",18.200001
"731","2009-11-24",18.15
"732","2009-11-25",18.26
"733","2009-11-27",17.74
"734","2009-11-30",18.33
"735","2009-12-01",18.049999
"736","2009-12-02",18.219999
"737","2009-12-03",17.879999
"738","2009-12-04",18.549999
"739","2009-12-07",18.290001
"740","2009-12-08",18.23
"741","2009-12-09",18.610001
"742","2009-12-10",18.379999
"743","2009-12-11",18.43
"744","2009-12-14",17.75
"745","2009-12-15",17.35
"746","2009-12-16",18.07
"747","2009-12-17",17.860001
"748","2009-12-18",18.18
"749","2009-12-21",18.559999
"750","2009-12-22",19.059999
"751","2009-12-23",19.1
"752","2009-12-24",19.049999
"753","2009-12-28",19
"754","2009-12-29",18.870001
"755","2009-12-30",19.040001
"756","2009-12-31",18.82
"757","2010-01-04",19.780001
"758","2010-01-05",19.719999
"759","2010-01-06",19.360001
"760","2010-01-07",19.290001
"761","2010-01-08",19.16
"762","2010-01-11",19.110001
"763","2010-01-12",19.09
"764","2010-01-13",19.1
"765","2010-01-14",19.18
"766","2010-01-15",19
"767","2010-01-19",19.290001
"768","2010-01-20",19.02
"769","2010-01-21",19.15
"770","2010-01-22",18.82
"771","2010-01-25",18.959999
"772","2010-01-26",18.629999
"773","2010-01-27",18.74
"774","2010-01-28",18.42
"775","2010-01-29",18.290001
"776","2010-02-01",18.440001
"777","2010-02-02",18.23
"778","2010-02-03",18.17
"779","2010-02-04",17.59
"780","2010-02-05",18.07
"781","2010-02-08",17.719999
"782","2010-02-09",17.5
"783","2010-02-10",17.870001
"784","2010-02-11",17.68
"785","2010-02-12",17.610001
"786","2010-02-16",17.809999
"787","2010-02-17",17.74
"788","2010-02-18",17.809999
"789","2010-02-19",18.73
"790","2010-02-22",18.709999
"791","2010-02-23",18.41
"792","2010-02-24",18.43
"793","2010-02-25",18.26
"794","2010-02-26",18.309999
"795","2010-03-01",18.25
"796","2010-03-02",18.26
"797","2010-03-03",18.120001
"798","2010-03-04",18.43
"799","2010-03-05",18.959999
"800","2010-03-08",19.040001
"801","2010-03-09",18.969999
"802","2010-03-10",19.059999
"803","2010-03-11",19.1
"804","2010-03-12",18.43
"805","2010-03-15",18.24
"806","2010-03-16",18.469999
"807","2010-03-17",18.49
"808","2010-03-18",18.790001
"809","2010-03-19",18.58
"810","2010-03-22",18.540001
"811","2010-03-23",18.52
"812","2010-03-24",18.450001
"813","2010-03-25",18.719999
"814","2010-03-26",18.76
"815","2010-03-29",18.73
"816","2010-03-30",18.75
"817","2010-03-31",18.690001
"818","2010-04-01",18.620001
"819","2010-04-05",18.879999
"820","2010-04-06",19.24
"821","2010-04-07",19.27
"822","2010-04-08",19.120001
"823","2010-04-09",19.23
"824","2010-04-12",19.549999
"825","2010-04-13",19.610001
"826","2010-04-14",19.35
"827","2010-04-15",19.299999
"828","2010-04-16",18.959999
"829","2010-04-19",19.059999
"830","2010-04-20",19.290001
"831","2010-04-21",19.49
"832","2010-04-22",19.6
"833","2010-04-23",19.879999
"834","2010-04-26",19.540001
"835","2010-04-27",18.879999
"836","2010-04-28",18.98
"837","2010-04-29",19.27
"838","2010-04-30",19.290001
"839","2010-05-03",19.559999
"840","2010-05-04",18.91
"841","2010-05-05",18.809999
"842","2010-05-06",18.219999
"843","2010-05-07",17.219999
"844","2010-05-10",18.129999
"845","2010-05-11",17.639999
"846","2010-05-12",17.68
"847","2010-05-13",17.5
"848","2010-05-14",16.870001
"849","2010-05-17",17.379999
"850","2010-05-18",16.959999
"851","2010-05-19",17.1
"852","2010-05-20",16.219999
"853","2010-05-21",16.67
"854","2010-05-24",16.219999
"855","2010-05-25",16.389999
"856","2010-05-26",16.200001
"857","2010-05-27",16.76
"858","2010-05-28",16.34
"859","2010-06-01",15.96
"860","2010-06-02",16.450001
"861","2010-06-03",16.700001
"862","2010-06-04",16.309999
"863","2010-06-07",15.87
"864","2010-06-08",16.01
"865","2010-06-09",15.74
"866","2010-06-10",16.120001
"867","2010-06-11",16.32
"868","2010-06-14",15.85
"869","2010-06-15",15.95
"870","2010-06-16",15.78
"871","2010-06-17",15.4
"872","2010-06-18",15.45
"873","2010-06-21",15.29
"874","2010-06-22",14.89
"875","2010-06-23",14.89
"876","2010-06-24",14.62
"877","2010-06-25",14.94
"878","2010-06-28",14.98
"879","2010-06-29",14.18
"880","2010-06-30",14.18
"881","2010-07-01",13.94
"882","2010-07-02",13.94
"883","2010-07-06",14.13
"884","2010-07-07",14.24
"885","2010-07-08",14.11
"886","2010-07-09",14.24
"887","2010-07-12",14.42
"888","2010-07-13",14.59
"889","2010-07-14",14.5
"890","2010-07-15",14.55
"891","2010-07-16",15.14
"892","2010-07-19",15.17
"893","2010-07-20",15.08
"894","2010-07-21",14.7
"895","2010-07-22",15.12
"896","2010-07-23",15.22
"897","2010-07-26",15.33
"898","2010-07-27",15.24
"899","2010-07-28",15
"900","2010-07-29",15.04
"901","2010-07-30",14.79
"902","2010-08-02",15
"903","2010-08-03",14.9
"904","2010-08-04",15.4
"905","2010-08-05",15.43
"906","2010-08-06",15.28
"907","2010-08-09",15.43
"908","2010-08-10",15.22
"909","2010-08-11",14.66
"910","2010-08-12",14.75
"911","2010-08-13",14.52
"912","2010-08-16",14.25
"913","2010-08-17",14.42
"914","2010-08-18",14.35
"915","2010-08-19",14
"916","2010-08-20",14.13
"917","2010-08-23",14.11
"918","2010-08-24",13.76
"919","2010-08-25",13.49
"920","2010-08-26",13.15
"921","2010-08-27",13.22
"922","2010-08-30",12.82
"923","2010-08-31",12.76
"924","2010-09-01",13.54
"925","2010-09-02",13.77
"926","2010-09-03",13.86
"927","2010-09-07",13.59
"928","2010-09-08",13.73
"929","2010-09-09",13.52
"930","2010-09-10",13.67
"931","2010-09-13",14.02
"932","2010-09-14",13.85
"933","2010-09-15",13.92
"934","2010-09-16",13.67
"935","2010-09-17",13.73
"936","2010-09-20",13.98
"937","2010-09-21",13.92
"938","2010-09-22",13.63
"939","2010-09-23",13.47
"940","2010-09-24",13.97
"941","2010-09-27",13.93
"942","2010-09-28",14.19
"943","2010-09-29",13.95
"944","2010-09-30",13.9
"945","2010-10-01",14.13
"946","2010-10-04",14.02
"947","2010-10-05",14.36
"948","2010-10-06",14.25
"949","2010-10-07",14.15
"950","2010-10-08",14.2
"951","2010-10-11",13.98
"952","2010-10-12",14.03
"953","2010-10-13",14.07
"954","2010-10-14",14.09
"955","2010-10-15",14.51
"956","2010-10-18",14.99
"957","2010-10-19",14.8
"958","2010-10-20",14.88
"959","2010-10-21",14.88
"960","2010-10-22",14.98
"961","2010-10-25",15
"962","2010-10-26",15.05
"963","2010-10-27",15.52
"964","2010-10-28",15.44
"965","2010-10-29",15.41
"966","2010-11-01",15.43
"967","2010-11-02",15.39
"968","2010-11-03",15.49
"969","2010-11-04",15.84
"970","2010-11-05",16.1
"971","2010-11-08",15.79
