"","date","CMD"
"82","2007-05-01",8.097777
"83","2007-05-02",8.284445
"84","2007-05-03",8.297778
"85","2007-05-04",8.266666
"86","2007-05-07",8.297778
"87","2007-05-08",8.284445
"88","2007-05-09",8.235556
"89","2007-05-10",8.364445
"90","2007-05-11",8.293333
"91","2007-05-14",8.377778
"92","2007-05-15",8.36
"93","2007-05-16",8.222222
"94","2007-05-17",8.177778
"95","2007-05-18",8.253333
"96","2007-05-21",8.244445
"97","2007-05-22",8.346666
"98","2007-05-23",8.195556
"99","2007-05-24",8.097777
"100","2007-05-25",8
"101","2007-05-29",7.951111
"102","2007-05-30",7.915555
"103","2007-05-31",7.888889
"104","2007-06-01",7.791111
"105","2007-06-04",7.848889
"106","2007-06-05",7.808889
"107","2007-06-06",7.875556
"108","2007-06-07",7.76
"109","2007-06-08",7.515555
"110","2007-06-11",7.435555
"111","2007-06-12",7.711111
"112","2007-06-13",7.506667
"113","2007-06-14",7.608889
"114","2007-06-15",7.657778
"115","2007-06-18",7.506667
"116","2007-06-19",7.888889
"117","2007-06-20",7.928889
"118","2007-06-21",7.653333
"119","2007-06-22",7.413333
"120","2007-06-25",7.466667
"121","2007-06-26",7.573333
"122","2007-06-27",7.648889
"123","2007-06-28",7.697778
"124","2007-06-29",7.56
"125","2007-07-02",7.622222
"126","2007-07-03",7.848889
"127","2007-07-05",7.564445
"128","2007-07-06",7.586667
"129","2007-07-09",7.746666
"130","2007-07-10",7.608889
"131","2007-07-11",7.697778
"132","2007-07-12",8.022223
"133","2007-07-13",7.724444
"134","2007-07-16",7.92
"135","2007-07-17",7.844444
"136","2007-07-18",7.768889
"137","2007-07-19",7.662222
"138","2007-07-20",7.284444
"139","2007-07-23",7.462222
"140","2007-07-24",7.031111
"141","2007-07-25",7.115556
"142","2007-07-26",6.822222
"143","2007-07-27",6.648889
"144","2007-07-30",6.622222
"145","2007-07-31",6.435555
"146","2007-08-01",6.644444
"147","2007-08-02",6.577778
"148","2007-08-03",6.133333
"149","2007-08-06",6.955555
"150","2007-08-07",6.688889
"151","2007-08-08",6.857778
"152","2007-08-09",6.088889
"153","2007-08-10",6.551111
"154","2007-08-13",6.408889
"155","2007-08-14",6.524445
"156","2007-08-15",6.608889
"157","2007-08-16",6.675556
"158","2007-08-17",6.644444
"159","2007-08-20",6.515555
"160","2007-08-21",6.457778
"161","2007-08-22",6.951111
"162","2007-08-23",6.92
"163","2007-08-24",6.893333
"164","2007-08-27",6.888889
"165","2007-08-28",6.768889
"166","2007-08-29",6.977778
"167","2007-08-30",7.08
"168","2007-08-31",6.844444
"169","2007-09-04",7.048889
"170","2007-09-05",6.888889
"171","2007-09-06",6.915555
"172","2007-09-07",6.835556
"173","2007-09-10",7.017778
"174","2007-09-11",7.004445
"175","2007-09-12",6.991111
"176","2007-09-13",6.906667
"177","2007-09-14",6.951111
"178","2007-09-17",6.813334
"179","2007-09-18",7.448889
"180","2007-09-19",7.564445
"181","2007-09-20",7.408889
"182","2007-09-21",7.248889
"183","2007-09-24",7.284444
"184","2007-09-25",7.364444
"185","2007-09-26",7.462222
"186","2007-09-27",7.177778
"187","2007-09-28",6.937778
"188","2007-10-01",7.475555
"189","2007-10-02",7.52
"190","2007-10-03",7.448889
"191","2007-10-04",7.422222
"192","2007-10-05",7.8
"193","2007-10-08",7.542222
"194","2007-10-09",7.204444
"195","2007-10-10",7.613333
"196","2007-10-11",7.644444
"197","2007-10-12",7.702222
"198","2007-10-15",7.537778
"199","2007-10-16",7.528889
"200","2007-10-17",7.635556
"201","2007-10-18",7.457778
"202","2007-10-19",7.333333
"203","2007-10-22",7.493333
"204","2007-10-23",7.64
"205","2007-10-24",7.555555
"206","2007-10-25",7.56
"207","2007-10-26",7.902222
"208","2007-10-29",8
"209","2007-10-30",7.733333
"210","2007-10-31",7.964445
"211","2007-11-01",7.782222
"212","2007-11-02",7.84
"213","2007-11-05",7.822222
"214","2007-11-06",8.133333
"215","2007-11-07",7.888889
"216","2007-11-08",8.008889
"217","2007-11-09",8
"218","2007-11-12",8.013333
"219","2007-11-13",8.488889
"220","2007-11-14",8.422222
"221","2007-11-15",8.426666
"222","2007-11-16",8.337778
"223","2007-11-19",8.031111
"224","2007-11-20",8.12
"225","2007-11-21",7.791111
"226","2007-11-23",8.066667
"227","2007-11-26",7.528889
"228","2007-11-27",7.768889
"229","2007-11-28",8
"230","2007-11-29",7.937778
"231","2007-11-30",7.862222
"232","2007-12-03",7.648889
"233","2007-12-04",7.56
"234","2007-12-05",8
"235","2007-12-06",7.16
"236","2007-12-07",7.342222
"237","2007-12-10",6.924445
"238","2007-12-11",6.715556
"239","2007-12-12",6.782222
"240","2007-12-13",6.786667
"241","2007-12-14",6.808889
"242","2007-12-17",6.591111
"243","2007-12-18",6.853333
"244","2007-12-19",6.933333
"245","2007-12-20",7.026667
"246","2007-12-21",7.222222
"247","2007-12-24",6.977778
"248","2007-12-26",6.964445
"249","2007-12-27",6.706666
"250","2007-12-28",6.666667
"251","2007-12-31",6.48
"252","2008-01-02",6.373333
"253","2008-01-03",6.355556
"254","2008-01-04",6.244444
"255","2008-01-07",6.208889
"256","2008-01-08",6.04
"257","2008-01-09",6.271111
"258","2008-01-10",6.186666
"259","2008-01-11",5.844444
"260","2008-01-14",6.026667
"261","2008-01-15",5.804444
"262","2008-01-16",6.013333
"263","2008-01-17",5.982222
"264","2008-01-18",5.911111
"265","2008-01-22",5.368889
"266","2008-01-23",5.728889
"267","2008-01-24",5.413333
"268","2008-01-25",5.008889
"269","2008-01-28",5.266667
"270","2008-01-29",5.115556
"271","2008-01-30",5.111111
"272","2008-01-31",5.128889
"273","2008-02-01",5.186666
"274","2008-02-04",5.16
"275","2008-02-05",5.102222
"276","2008-02-06",5.097778
"277","2008-02-07",5.088889
"278","2008-02-08",5.017778
"279","2008-02-11",5.008889
"280","2008-02-12",4.871111
"281","2008-02-13",5
"282","2008-02-14",5.093333
"283","2008-02-15",5.08
"284","2008-02-19",5.2
"285","2008-02-20",5.222222
"286","2008-02-21",5.111111
"287","2008-02-22",5.111111
"288","2008-02-25",5.088889
"289","2008-02-26",5.257778
"290","2008-02-27",5.12
"291","2008-02-28",5.137778
"292","2008-02-29",4.897778
"293","2008-03-03",4.911111
"294","2008-03-04",4.875556
"295","2008-03-05",4.511111
"296","2008-03-06",4.333333
"297","2008-03-07",4.395555
"298","2008-03-10",4.466667
"299","2008-03-11",4.746666
"300","2008-03-12",4.671111
"301","2008-03-13",4.773334
"302","2008-03-14",4.742222
"303","2008-03-17",4.688889
"304","2008-03-18",4.982222
"305","2008-03-19",5.124444
"306","2008-03-20",5.013333
"307","2008-03-24",5.244444
"308","2008-03-25",5.297778
"309","2008-03-26",5.16
"310","2008-03-27",5.182222
"311","2008-03-28",4.76
"312","2008-03-31",4.72
"313","2008-04-01",5.137778
"314","2008-04-02",5.133333
"315","2008-04-03",5.053333
"316","2008-04-04",5.048889
"317","2008-04-07",4.964445
"318","2008-04-08",5.013333
"319","2008-04-09",4.884444
"320","2008-04-10",5.124444
"321","2008-04-11",4.853333
"322","2008-04-14",5.017778
"323","2008-04-15",4.733333
"324","2008-04-16",4.848889
"325","2008-04-17",4.653333
"326","2008-04-18",4.64
"327","2008-04-21",4.648889
"328","2008-04-22",4.377778
"329","2008-04-23",4.266667
"330","2008-04-24",4.266667
"331","2008-04-25",4.28
"332","2008-04-28",4.324444
"333","2008-04-29",4.257778
"334","2008-04-30",4.244444
"335","2008-05-01",4.293334
"336","2008-05-02",4.253334
"337","2008-05-05",4.151111
"338","2008-05-06",4.297778
"339","2008-05-07",4.08
"340","2008-05-08",3.986667
"341","2008-05-09",4.066667
"342","2008-05-12",4.244444
"343","2008-05-13",4.302222
"344","2008-05-14",4.382222
"345","2008-05-15",4.475555
"346","2008-05-16",4.32
"347","2008-05-19",4.448889
"348","2008-05-20",4.675556
"349","2008-05-21",4.488889
"350","2008-05-22",4.622222
"351","2008-05-23",4.666667
"352","2008-05-27",4.857778
"353","2008-05-28",4.835556
"354","2008-05-29",4.937778
"355","2008-05-30",4.755556
"356","2008-06-02",4.64
"357","2008-06-03",4.822222
"358","2008-06-04",5.377778
"359","2008-06-05",5.262222
"360","2008-06-06",5.146667
"361","2008-06-09",5.231111
"362","2008-06-10",5.177778
"363","2008-06-11",5.084445
"364","2008-06-12",5.08
"365","2008-06-13",5.333333
"366","2008-06-16",5.493333
"367","2008-06-17",5.595556
"368","2008-06-18",5.595556
"369","2008-06-19",5.8
"370","2008-06-20",5.324444
"371","2008-06-23",5.613333
"372","2008-06-24",5.48
"373","2008-06-25",5.4
"374","2008-06-26",5.164444
"375","2008-06-27",5.226666
"376","2008-06-30",4.497778
"377","2008-07-01",4.422222
"378","2008-07-02",4.488889
"379","2008-07-03",4.355556
"380","2008-07-07",4.337778
"381","2008-07-08",4.453333
"382","2008-07-09",4.262222
"383","2008-07-10",4.293334
"384","2008-07-11",4.328889
"385","2008-07-14",4.191111
"386","2008-07-15",4.248889
"387","2008-07-16",4.275556
"388","2008-07-17",4.431111
"389","2008-07-18",4.222222
"390","2008-07-21",4.182222
"391","2008-07-22",4.151111
"392","2008-07-23",4.106667
"393","2008-07-24",4.08
"394","2008-07-25",4.097778
"395","2008-07-28",4.062222
"396","2008-07-29",4.191111
"397","2008-07-30",4.137778
"398","2008-07-31",4.146667
"399","2008-08-01",4.195556
"400","2008-08-04",4.2
"401","2008-08-05",4.36
"402","2008-08-06",4.262222
"403","2008-08-07",4.146667
"404","2008-08-08",4.168889
"405","2008-08-11",4.275556
"406","2008-08-12",4.302222
"407","2008-08-13",4.311111
"408","2008-08-14",4.324444
"409","2008-08-15",4.417778
"410","2008-08-18",4.306667
"411","2008-08-19",4.204444
"412","2008-08-20",4.186666
"413","2008-08-21",4.16
"414","2008-08-22",4.235556
"415","2008-08-25",4.208889
"416","2008-08-26",4.271111
"417","2008-08-27",4.266667
"418","2008-08-28",4.28
"419","2008-08-29",4.262222
"420","2008-09-02",4.271111
"421","2008-09-03",4.248889
"422","2008-09-04",4.244444
"423","2008-09-05",4.253334
"424","2008-09-08",4.386667
"425","2008-09-09",4.502222
"426","2008-09-10",4.533333
"427","2008-09-11",4.462222
"428","2008-09-12",4.36
"429","2008-09-15",4.24
"430","2008-09-16",4.306667
"431","2008-09-17",4.222222
"432","2008-09-18",4.333333
"433","2008-09-19",4.582222
"434","2008-09-22",4.315556
"435","2008-09-23",4.613333
"436","2008-09-24",4.52
"437","2008-09-25",4.511111
"438","2008-09-26",4.391111
"439","2008-09-29",4.288889
"440","2008-09-30",4.275556
"441","2008-10-01",4.231111
"442","2008-10-02",4.164444
"443","2008-10-03",4.075555
"444","2008-10-06",3.835556
"445","2008-10-07",4.088889
"446","2008-10-08",4.4
"447","2008-10-09",4.355556
"448","2008-10-10",4.715556
"449","2008-10-13",4.777778
"450","2008-10-14",4.728889
"451","2008-10-15",4.168889
"452","2008-10-16",4.453333
"453","2008-10-17",4.288889
"454","2008-10-20",4.475555
"455","2008-10-21",4.24
"456","2008-10-22",4.12
"457","2008-10-23",4.12
"458","2008-10-24",4.008889
"459","2008-10-27",3.635556
"460","2008-10-28",3.746667
"461","2008-10-29",3.657778
"462","2008-10-30",3.924444
"463","2008-10-31",4.266667
"464","2008-11-03",4.417778
"465","2008-11-04",4.111111
"466","2008-11-05",3.884444
"467","2008-11-06",3.693333
"468","2008-11-07",3.506667
"469","2008-11-10",3.364444
"470","2008-11-11",3.515556
"471","2008-11-12",3.448889
"472","2008-11-13",3.991111
"473","2008-11-14",4.004445
"474","2008-11-17",4.044445
"475","2008-11-18",4.137778
"476","2008-11-19",3.64
"477","2008-11-20",3.444444
"478","2008-11-21",3.733333
"479","2008-11-24",3.8
"480","2008-11-25",3.564445
"481","2008-11-26",4.097778
"482","2008-11-28",4.2
"483","2008-12-01",3.426667
"484","2008-12-02",3.777778
"485","2008-12-03",4.146667
"486","2008-12-04",3.995556
"487","2008-12-05",4.555555
"488","2008-12-08",4.675556
"489","2008-12-09",4.577778
"490","2008-12-10",4.982222
"491","2008-12-11",5.328889
"492","2008-12-12",5.657778
"493","2008-12-15",5.746666
"494","2008-12-16",6.306667
"495","2008-12-17",6.502222
"496","2008-12-18",6.404444
"497","2008-12-19",6.266667
"498","2008-12-22",6.168889
"499","2008-12-23",5.862222
"500","2008-12-24",6.097778
"501","2008-12-26",6.413333
"502","2008-12-29",6.182222
"503","2008-12-30",6.208889
"504","2008-12-31",6.52
"505","2009-01-02",6.813334
"506","2009-01-05",6.484445
"507","2009-01-06",6.586667
"508","2009-01-07",6.502222
"509","2009-01-08",6.751111
"510","2009-01-09",6.773334
"511","2009-01-12",6.488889
"512","2009-01-13",6.742222
"513","2009-01-14",6.617778
"514","2009-01-15",6.742222
"515","2009-01-16",6.8
"516","2009-01-20",6.222222
"517","2009-01-21",6.555555
"518","2009-01-22",6.457778
"519","2009-01-23",6.528889
"520","2009-01-26",6.604445
"521","2009-01-27",6.644444
"522","2009-01-28",6.573333
"523","2009-01-29",6.386667
"524","2009-01-30",6.662222
"525","2009-02-02",6.862222
"526","2009-02-03",6.484445
"527","2009-02-04",6.555555
"528","2009-02-05",6.386667
"529","2009-02-06",6.324444
"530","2009-02-09",6.155556
"531","2009-02-10",5.982222
"532","2009-02-11",5.742222
"533","2009-02-12",5.888889
"534","2009-02-13",5.951111
"535","2009-02-17",5.875556
"536","2009-02-18",5.964445
"537","2009-02-19",5.733333
"538","2009-02-20",5.768889
"539","2009-02-23",5.942222
"540","2009-02-24",6.155556
"541","2009-02-25",5.644444
"542","2009-02-26",5.311111
"543","2009-02-27",5.546667
"544","2009-03-02",5.137778
"545","2009-03-03",5.453333
"546","2009-03-04",5.422222
"547","2009-03-05",5.124444
"548","2009-03-06",5.395555
"549","2009-03-09",5.871111
"550","2009-03-10",5.76
"551","2009-03-11",5.84
"552","2009-03-12",5.991111
"553","2009-03-13",6.155556
"554","2009-03-16",6.222222
"555","2009-03-17",6.324444
"556","2009-03-18",6.253334
"557","2009-03-19",6.288889
"558","2009-03-20",6.248889
"559","2009-03-23",6.351111
"560","2009-03-24",6.084445
"561","2009-03-25",6.142222
"562","2009-03-26",6.231111
"563","2009-03-27",6.08
"564","2009-03-30",5.902222
"565","2009-03-31",5.72
"566","2009-04-01",5.986667
"567","2009-04-02",6.084445
"568","2009-04-03",5.862222
"569","2009-04-06",6.013333
"570","2009-04-07",5.968889
"571","2009-04-08",6.142222
"572","2009-04-09",6.217778
"573","2009-04-13",6.04
"574","2009-04-14",6.04
"575","2009-04-15",5.906667
"576","2009-04-16",5.964445
"577","2009-04-17",5.942222
"578","2009-04-20",5.84
"579","2009-04-21",5.724444
"580","2009-04-22",5.773334
"581","2009-04-23",5.786667
"582","2009-04-24",5.782222
"583","2009-04-27",6.057778
"584","2009-04-28",6.093333
"585","2009-04-29",6.386667
"586","2009-04-30",6.28
"587","2009-05-01",6.377778
"588","2009-05-04",6.444445
"589","2009-05-05",6.44
"590","2009-05-06",6.146667
"591","2009-05-07",6.008889
"592","2009-05-08",6.271111
"593","2009-05-11",5.973333
"594","2009-05-12",5.946667
"595","2009-05-13",5.915555
"596","2009-05-14",5.928889
"597","2009-05-15",5.84
"598","2009-05-18",6.04
"599","2009-05-19",5.964445
"600","2009-05-20",6.057778
"601","2009-05-21",5.817778
"602","2009-05-22",5.56
"603","2009-05-26",5.902222
"604","2009-05-27",5.813334
"605","2009-05-28",5.937778
"606","2009-05-29",6.048889
"607","2009-06-01",6.368889
"608","2009-06-02",6.688889
"609","2009-06-03",6.8
"610","2009-06-04",7.333333
"611","2009-06-05",7.471111
"612","2009-06-08",7.231111
"613","2009-06-09",7.12
"614","2009-06-10",7.106667
"615","2009-06-11",7
"616","2009-06-12",7.066667
"617","2009-06-15",6.657778
"618","2009-06-16",6.737778
"619","2009-06-17",6.844444
"620","2009-06-18",6.72
"621","2009-06-19",7.226666
"622","2009-06-22",7.106667
"623","2009-06-23",7.12
"624","2009-06-24",7.066667
"625","2009-06-25",7.133333
"626","2009-06-26",7.484445
"627","2009-06-29",7.4
"628","2009-06-30",7.213333
"629","2009-07-01",7.195556
"630","2009-07-02",6.662222
"631","2009-07-06",6.866667
"632","2009-07-07",6.742222
"633","2009-07-08",6.497778
"634","2009-07-09",6.191111
"635","2009-07-10",6.351111
"636","2009-07-13",6.328889
"637","2009-07-14",6.204444
"638","2009-07-15",6.533333
"639","2009-07-16",6.791111
"640","2009-07-17",6.773334
"641","2009-07-20",7.168889
"642","2009-07-21",6.662222
"643","2009-07-22",6.457778
"644","2009-07-23",6.471111
"645","2009-07-24",6.377778
"646","2009-07-27",6.6
"647","2009-07-28",6.724444
"648","2009-07-29",6.84
"649","2009-07-30",6.933333
"650","2009-07-31",6.88
"651","2009-08-03",7.097778
"652","2009-08-04",6.968889
"653","2009-08-05",6.777778
"654","2009-08-06",6.568889
"655","2009-08-07",6.746666
"656","2009-08-10",6.693333
"657","2009-08-11",6.702222
"658","2009-08-12",6.933333
"659","2009-08-13",6.742222
"660","2009-08-14",6.666667
"661","2009-08-17",6.32
"662","2009-08-18",6.342222
"663","2009-08-19",6.288889
"664","2009-08-20",6.382222
"665","2009-08-21",6.311111
"666","2009-08-24",6.386667
"667","2009-08-25",6.462222
"668","2009-08-26",6.32
"669","2009-08-27",6.253334
"670","2009-08-28",6.164444
"671","2009-08-31",5.973333
"672","2009-09-01",5.893333
"673","2009-09-02",5.968889
"674","2009-09-03",6.031111
"675","2009-09-04",6.093333
"676","2009-09-08",6.115556
"677","2009-09-09",6.244444
"678","2009-09-10",6.351111
"679","2009-09-11",6.275556
"680","2009-09-14",6.346667
"681","2009-09-15",6.515555
"682","2009-09-16",6.528889
"683","2009-09-17",6.662222
"684","2009-09-18",6.524445
"685","2009-09-21",6.613333
"686","2009-09-22",6.84
"687","2009-09-23",6.68
"688","2009-09-24",6.733333
"689","2009-09-25",6.697778
"690","2009-09-28",6.804444
"691","2009-09-29",6.693333
"692","2009-09-30",6.693333
"693","2009-10-01",6.728889
"694","2009-10-02",6.795556
"695","2009-10-05",7.111111
"696","2009-10-06",7.355556
"697","2009-10-07",7.671111
"698","2009-10-08",7.986667
"699","2009-10-09",7.48
"700","2009-10-12",7.253334
"701","2009-10-13",7.493333
"702","2009-10-14",7.493333
"703","2009-10-15",7.555555
"704","2009-10-16",7.342222
"705","2009-10-19",7.288889
"706","2009-10-20",7.271111
"707","2009-10-21",7.382222
"708","2009-10-22",7.435555
"709","2009-10-23",7.168889
"710","2009-10-26",7.217778
"711","2009-10-27",7.048889
"712","2009-10-28",6.915555
"713","2009-10-29",7.062222
"714","2009-10-30",7.137778
"715","2009-11-02",7.173333
"716","2009-11-03",7.382222
"717","2009-11-04",7.275556
"718","2009-11-05",7.608889
"719","2009-11-06",7.675556
"720","2009-11-09",7.586667
"721","2009-11-10",7.537778
"722","2009-11-11",7.515555
"723","2009-11-12",7.977778
"724","2009-11-13",7.991111
"725","2009-11-16",8.004444
"726","2009-11-17",8.217778
"727","2009-11-18",8.12
"728","2009-11-19",7.977778
"729","2009-11-20",7.977778
"730","2009-11-23",8.151111
"731","2009-11-24",8.208889
"732","2009-11-25",8.142222
"733","2009-11-27",7.902222
"734","2009-11-30",7.955555
"735","2009-12-01",7.982222
"736","2009-12-02",8.093333
"737","2009-12-03",8.066667
"738","2009-12-04",8.546667
"739","2009-12-07",8.653334
"740","2009-12-08",8.551111
"741","2009-12-09",8.644444
"742","2009-12-10",8.635555
"743","2009-12-11",8.862223
"744","2009-12-14",9.12
"745","2009-12-15",9.337778
"746","2009-12-16",9.146667
"747","2009-12-17",8.973333
"748","2009-12-18",8.711111
"749","2009-12-21",8.751111
"750","2009-12-22",8.76
"751","2009-12-23",8.857778
"752","2009-12-24",8.795555
"753","2009-12-28",8.817778
"754","2009-12-29",9.048889
"755","2009-12-30",9.186666
"756","2009-12-31",8.968889
"757","2010-01-04",9.133333
"758","2010-01-05",9.142222
"759","2010-01-06",9.266666
"760","2010-01-07",9.302222
"761","2010-01-08",9.448889
"762","2010-01-11",9.453333
"763","2010-01-12",9.337778
"764","2010-01-13",9.311111
"765","2010-01-14",8.991111
"766","2010-01-15",8.973333
"767","2010-01-19",9.262222
"768","2010-01-20",8.866667
"769","2010-01-21",8.937778
"770","2010-01-22",8.875556
"771","2010-01-25",9.057777
"772","2010-01-26",8.986667
"773","2010-01-27",8.951111
"774","2010-01-28",8.693334
"775","2010-01-29",8.568889
"776","2010-02-01",8.466666
"777","2010-02-02",8.386666
"778","2010-02-03",8.48
"779","2010-02-04",8.351111
"780","2010-02-05",8.377778
"781","2010-02-08",8.2
"782","2010-02-09",8.244445
"783","2010-02-10",8.302222
"784","2010-02-11",8.506667
"785","2010-02-12",8.666667
"786","2010-02-16",8.791111
"787","2010-02-17",8.915556
"788","2010-02-18",9.022223
"789","2010-02-19",9.004444
"790","2010-02-22",9.137777
"791","2010-02-23",9.106667
"792","2010-02-24",9.04
"793","2010-02-25",8.848889
"794","2010-02-26",8.688889
"795","2010-03-01",9.142222
"796","2010-03-02",9.497778
"797","2010-03-03",9.351111
"798","2010-03-04",9.355556
"799","2010-03-05",9.546667
"800","2010-03-08",9.511111
"801","2010-03-09",9.084444
"802","2010-03-10",8.773334
"803","2010-03-11",8.751111
"804","2010-03-12",8.657778
"805","2010-03-15",8.813334
"806","2010-03-16",8.675555
"807","2010-03-17",8.613334
"808","2010-03-18",8.631111
"809","2010-03-19",8.755555
"810","2010-03-22",8.755555
"811","2010-03-23",8.56
"812","2010-03-24",8.528889
"813","2010-03-25",8.497778
"814","2010-03-26",8.444445
"815","2010-03-29",8.453333
"816","2010-03-30",8.475555
"817","2010-03-31",8.822222
"818","2010-04-01",8.822222
"819","2010-04-05",8.875556
"820","2010-04-06",8.848889
"821","2010-04-07",8.8
"822","2010-04-08",8.671111
"823","2010-04-09",8.733334
"824","2010-04-12",8.76
"825","2010-04-13",8.733334
"826","2010-04-14",8.791111
"827","2010-04-15",8.813334
"828","2010-04-16",8.782222
"829","2010-04-19",8.817778
"830","2010-04-20",8.973333
"831","2010-04-21",8.813334
"832","2010-04-22",8.822222
"833","2010-04-23",8.84
"834","2010-04-26",8.937778
"835","2010-04-27",8.888889
"836","2010-04-28",9.004444
"837","2010-04-29",9.075556
"838","2010-04-30",8.871111
"839","2010-05-03",8.933333
"840","2010-05-04",8.893333
"841","2010-05-05",8.928889
"842","2010-05-06",8.671111
"843","2010-05-07",8.346666
"844","2010-05-10",8.68
"845","2010-05-11",8.697778
"846","2010-05-12",9.102222
"847","2010-05-13",9.093333
"848","2010-05-14",9.093333
"849","2010-05-17",9.16
"850","2010-05-18",9.071111
"851","2010-05-19",8.44
"852","2010-05-20",7.942222
"853","2010-05-21",7.822222
"854","2010-05-24",7.693333
"855","2010-05-25",7.506667
"856","2010-05-26",7.426667
"857","2010-05-27",7.831111
"858","2010-05-28",7.617778
"859","2010-06-01",7.324444
"860","2010-06-02",7.386667
"861","2010-06-03",7.506667
"862","2010-06-04",7.271111
"863","2010-06-07",7.08
"864","2010-06-08",7.466667
"865","2010-06-09",7.351111
"866","2010-06-10",7.435555
"867","2010-06-11",7.617778
"868","2010-06-14",7.6
"869","2010-06-15",7.764444
"870","2010-06-16",7.515555
"871","2010-06-17",7.453333
"872","2010-06-18",7.426667
"873","2010-06-21",7.413333
"874","2010-06-22",7.444445
"875","2010-06-23",7.466667
"876","2010-06-24",7.444445
"877","2010-06-25",7.657778
"878","2010-06-28",7.613333
"879","2010-06-29",7.577778
"880","2010-06-30",7.422222
"881","2010-07-01",7.32
"882","2010-07-02",7.288889
"883","2010-07-06",7.24
"884","2010-07-07",7.497778
"885","2010-07-08",7.493333
"886","2010-07-09",7.542222
"887","2010-07-12",7.44
"888","2010-07-13",7.617778
"889","2010-07-14",7.586667
"890","2010-07-15",7.568889
"891","2010-07-16",7.52
"892","2010-07-19",7.413333
"893","2010-07-20",7.217778
"894","2010-07-21",6.755556
"895","2010-07-22",7.004445
"896","2010-07-23",7.088889
"897","2010-07-26",7.12
"898","2010-07-27",7.04
"899","2010-07-28",6.862222
"900","2010-07-29",6.804444
"901","2010-07-30",7.057778
"902","2010-08-02",6.915555
"903","2010-08-03",6.813334
"904","2010-08-04",6.888889
"905","2010-08-05",6.791111
"906","2010-08-06",6.773334
"907","2010-08-09",7.075555
"908","2010-08-10",6.6
"909","2010-08-11",6.244444
"910","2010-08-12",6.493333
"911","2010-08-13",6.377778
"912","2010-08-16",6.426667
"913","2010-08-17",6.537778
"914","2010-08-18",6.466667
"915","2010-08-19",6.275556
"916","2010-08-20",6.284444
"917","2010-08-23",6.155556
"918","2010-08-24",6.115556
"919","2010-08-25",6.248889
"920","2010-08-26",6.28
"921","2010-08-27",6.32
"922","2010-08-30",6.355556
"923","2010-08-31",6.386667
"924","2010-09-01",6.684444
"925","2010-09-02",6.702222
"926","2010-09-03",6.724444
"927","2010-09-07",6.635556
"928","2010-09-08",6.626667
"929","2010-09-09",6.693333
"930","2010-09-10",6.897778
"931","2010-09-13",6.995555
"932","2010-09-14",6.902222
"933","2010-09-15",6.933333
"934","2010-09-16",6.92
"935","2010-09-17",6.915555
"936","2010-09-20",7.257778
"937","2010-09-21",7.217778
"938","2010-09-22",7.044445
"939","2010-09-23",6.884444
"940","2010-09-24",7.128889
