"","date","IPDN"
"128","2013-09-04",36.080002
"129","2013-09-05",36
"130","2013-09-06",36
"131","2013-09-09",39.279999
"132","2013-09-10",36.16
"133","2013-09-11",37.200001
"134","2013-09-12",37.200001
"135","2013-09-13",37.119999
"136","2013-09-16",38.799999
"137","2013-09-17",38.799999
"138","2013-09-18",38
"139","2013-09-19",38.959999
"140","2013-09-20",36.400002
"141","2013-09-23",38.799999
"142","2013-09-24",36.799999
"143","2013-09-25",36.799999
"144","2013-09-26",38
"145","2013-09-27",37.200001
"146","2013-09-30",36.880001
"147","2013-10-01",38.400002
"148","2013-10-02",38.48
"149","2013-10-03",38.400002
"150","2013-10-04",38.400002
"151","2013-10-07",38.400002
"152","2013-10-08",38.400002
"153","2013-10-09",38.400002
"154","2013-10-10",38.240002
"155","2013-10-11",40.48
"156","2013-10-14",39.360001
"157","2013-10-15",39.200001
"158","2013-10-16",38.880001
"159","2013-10-17",40
"160","2013-10-18",40
"161","2013-10-21",38.799999
"162","2013-10-22",39.040001
"163","2013-10-23",38.799999
"164","2013-10-24",39.599998
"165","2013-10-25",39.599998
"166","2013-10-28",39.599998
"167","2013-10-29",39.360001
"168","2013-10-30",39.599998
"169","2013-10-31",40
"170","2013-11-01",39.919998
"171","2013-11-04",38.560001
"172","2013-11-05",42.799999
"173","2013-11-06",42
"174","2013-11-07",39.200001
"175","2013-11-08",39.599998
"176","2013-11-11",39.599998
"177","2013-11-12",41.360001
"178","2013-11-13",41.599998
"179","2013-11-14",41.599998
"180","2013-11-15",41.68
"181","2013-11-18",42.400002
"182","2013-11-19",42.48
"183","2013-11-20",43.200001
"184","2013-11-21",44.400002
"185","2013-11-22",41.360001
"186","2013-11-25",39.84
"187","2013-11-26",40.799999
"188","2013-11-27",40.799999
"189","2013-11-29",40.799999
"190","2013-12-02",42.080002
"191","2013-12-03",41.759998
"192","2013-12-04",41.360001
"193","2013-12-05",41.360001
"194","2013-12-06",41.200001
"195","2013-12-09",41.599998
"196","2013-12-10",40
"197","2013-12-11",39.360001
"198","2013-12-12",40
"199","2013-12-13",40
"200","2013-12-16",38.240002
"201","2013-12-17",39.439999
"202","2013-12-18",39.279999
"203","2013-12-19",38.720001
"204","2013-12-20",36.720001
"205","2013-12-23",36.799999
"206","2013-12-24",36.400002
"207","2013-12-26",36.799999
"208","2013-12-27",37.599998
"209","2013-12-30",35.439999
"210","2013-12-31",36.880001
"211","2014-01-02",38
"212","2014-01-03",37.759998
"213","2014-01-06",27.52
"214","2014-01-07",26.959999
"215","2014-01-08",26.08
"216","2014-01-09",26
"217","2014-01-10",25.84
"218","2014-01-13",25.92
"219","2014-01-14",25.84
"220","2014-01-15",26
"221","2014-01-16",25.84
"222","2014-01-17",26.16
"223","2014-01-21",26.08
"224","2014-01-22",25.6
"225","2014-01-23",24.879999
"226","2014-01-24",25.6
"227","2014-01-27",24.16
"228","2014-01-28",24.16
"229","2014-01-29",24.4
"230","2014-01-30",24.4
"231","2014-01-31",23.84
"232","2014-02-03",23.84
"233","2014-02-04",23.6
"234","2014-02-05",23.120001
"235","2014-02-06",22.879999
"236","2014-02-07",24.32
"237","2014-02-10",26.639999
"238","2014-02-11",26.4
"239","2014-02-12",26
"240","2014-02-13",25.84
"241","2014-02-14",26.799999
"242","2014-02-18",26
"243","2014-02-19",25.84
"244","2014-02-20",25.84
"245","2014-02-21",25.440001
"246","2014-02-24",25.6
"247","2014-02-25",24.799999
"248","2014-02-26",25.120001
"249","2014-02-27",25.120001
"250","2014-02-28",25.52
"251","2014-03-03",24.48
"252","2014-03-04",24.639999
"253","2014-03-05",25.120001
"254","2014-03-06",24.799999
"255","2014-03-07",24.799999
"256","2014-03-10",24.24
"257","2014-03-11",24.959999
"258","2014-03-12",24.639999
"259","2014-03-13",24.639999
"260","2014-03-14",24.799999
"261","2014-03-17",25.200001
"262","2014-03-18",27.200001
"263","2014-03-19",26.879999
"264","2014-03-20",27.76
"265","2014-03-21",28
"266","2014-03-24",28
"267","2014-03-25",31.040001
"268","2014-03-26",29.040001
"269","2014-03-27",27.68
"270","2014-03-28",27.040001
"271","2014-03-31",27.6
"272","2014-04-01",27.68
"273","2014-04-02",27.6
"274","2014-04-03",27.6
"275","2014-04-04",26.719999
"276","2014-04-07",26.719999
"277","2014-04-08",26.719999
"278","2014-04-09",27.040001
"279","2014-04-10",26.559999
"280","2014-04-11",26.719999
"281","2014-04-14",26.32
"282","2014-04-15",26
"283","2014-04-16",26.48
"284","2014-04-17",28.48
"285","2014-04-21",28
"286","2014-04-22",28.639999
"287","2014-04-23",28.639999
"288","2014-04-24",28.639999
"289","2014-04-25",26.08
"290","2014-04-28",26.559999
"291","2014-04-29",27.84
"292","2014-04-30",27.84
"293","2014-05-01",27.84
"294","2014-05-02",27.84
"295","2014-05-05",27.040001
"296","2014-05-06",27.040001
"297","2014-05-07",27.040001
"298","2014-05-08",26.4
"299","2014-05-09",26.4
"300","2014-05-12",26.4
"301","2014-05-13",26.559999
"302","2014-05-14",25.6
"303","2014-05-15",25.76
"304","2014-05-16",25.76
"305","2014-05-19",24.879999
"306","2014-05-20",26.559999
"307","2014-05-21",28
"308","2014-05-22",28
"309","2014-05-23",29.200001
"310","2014-05-27",33.119999
"311","2014-05-28",31.92
"312","2014-05-29",31.92
"313","2014-05-30",31.92
"314","2014-06-02",32
"315","2014-06-03",32
"316","2014-06-04",33.599998
"317","2014-06-05",34
"318","2014-06-06",32.880001
"319","2014-06-09",34.16
"320","2014-06-10",32.240002
"321","2014-06-11",33.200001
"322","2014-06-12",32.240002
"323","2014-06-13",30.959999
"324","2014-06-16",30.32
"325","2014-06-17",31.6
"326","2014-06-18",31.120001
"327","2014-06-19",32.48
"328","2014-06-20",33.84
"329","2014-06-23",32.799999
"330","2014-06-24",32.799999
"331","2014-06-25",33.279999
"332","2014-06-26",32.560001
"333","2014-06-27",32
"334","2014-06-30",32.560001
"335","2014-07-01",32.560001
"336","2014-07-02",33.599998
"337","2014-07-03",33.599998
"338","2014-07-07",32.080002
"339","2014-07-08",32.080002
"340","2014-07-09",32.799999
"341","2014-07-10",32.799999
"342","2014-07-11",33.84
"343","2014-07-14",39.040001
"344","2014-07-15",36.080002
"345","2014-07-16",39.439999
"346","2014-07-17",39.599998
"347","2014-07-18",40
"348","2014-07-21",42.799999
"349","2014-07-22",40.639999
"350","2014-07-23",43.119999
"351","2014-07-24",45.119999
"352","2014-07-25",44.400002
"353","2014-07-28",42.080002
"354","2014-07-29",46
"355","2014-07-30",46
"356","2014-07-31",46
"357","2014-08-01",46
"358","2014-08-04",44
"359","2014-08-05",45.360001
"360","2014-08-06",41.84
"361","2014-08-07",42.639999
"362","2014-08-08",40.240002
"363","2014-08-11",43.919998
"364","2014-08-12",43.759998
"365","2014-08-13",45.52
"366","2014-08-14",42.720001
"367","2014-08-15",44
"368","2014-08-18",41.84
"369","2014-08-19",41.200001
"370","2014-08-20",45.279999
"371","2014-08-21",45.279999
"372","2014-08-22",45.279999
"373","2014-08-25",43.759998
"374","2014-08-26",43.759998
"375","2014-08-27",42.959999
"376","2014-08-28",42.16
"377","2014-08-29",43.919998
"378","2014-09-02",42.400002
"379","2014-09-03",39.84
"380","2014-09-04",39.84
"381","2014-09-05",36.720001
"382","2014-09-08",36.720001
"383","2014-09-09",35.919998
"384","2014-09-10",34.880001
"385","2014-09-11",35.360001
"386","2014-09-12",35.279999
"387","2014-09-15",36.560001
"388","2014-09-16",34.560001
"389","2014-09-17",34.959999
"390","2014-09-18",35.200001
"391","2014-09-19",44.799999
"392","2014-09-22",42.400002
"393","2014-09-23",44.32
"394","2014-09-24",44.720001
"395","2014-09-25",40.799999
"396","2014-09-26",40
"397","2014-09-29",39.84
"398","2014-09-30",40.400002
"399","2014-10-01",39.200001
"400","2014-10-02",40
"401","2014-10-03",39.200001
"402","2014-10-06",39.200001
"403","2014-10-07",39.84
"404","2014-10-08",37.360001
"405","2014-10-09",35.439999
"406","2014-10-10",35.439999
"407","2014-10-13",36
"408","2014-10-14",36
"409","2014-10-15",34.48
"410","2014-10-16",36
"411","2014-10-17",36.48
"412","2014-10-20",38
"413","2014-10-21",37.599998
"414","2014-10-22",37.599998
"415","2014-10-23",37.599998
"416","2014-10-24",37.599998
"417","2014-10-27",36
"418","2014-10-28",36
"419","2014-10-29",36.240002
"420","2014-10-30",36
"421","2014-10-31",36.799999
"422","2014-11-03",36
"423","2014-11-04",36
"424","2014-11-05",36
"425","2014-11-06",36
"426","2014-11-07",35.439999
"427","2014-11-10",36
"428","2014-11-11",36.560001
"429","2014-11-12",36.240002
"430","2014-11-13",36.720001
"431","2014-11-14",38.080002
"432","2014-11-17",39.439999
"433","2014-11-18",40.400002
"434","2014-11-19",39.84
"435","2014-11-20",37.68
"436","2014-11-21",40.16
"437","2014-11-24",39.119999
"438","2014-11-25",40.240002
"439","2014-11-26",39.84
"440","2014-11-28",40.32
"441","2014-12-01",39.439999
"442","2014-12-02",39.759998
"443","2014-12-03",40.16
"444","2014-12-04",40.639999
"445","2014-12-05",37.68
"446","2014-12-08",37.919998
"447","2014-12-09",39.599998
"448","2014-12-10",39.599998
"449","2014-12-11",38.560001
"450","2014-12-12",38.639999
"451","2014-12-15",40
"452","2014-12-16",40.16
"453","2014-12-17",37.119999
"454","2014-12-18",36.720001
"455","2014-12-19",36.799999
"456","2014-12-22",38.959999
"457","2014-12-23",37.759998
"458","2014-12-24",36.240002
"459","2014-12-26",38.959999
"460","2014-12-29",38.959999
"461","2014-12-30",36
"462","2014-12-31",38.959999
"463","2015-01-02",35.200001
"464","2015-01-05",38.959999
"465","2015-01-06",39.040001
"466","2015-01-07",38.560001
"467","2015-01-08",38.48
"468","2015-01-09",39.040001
"469","2015-01-12",37.84
"470","2015-01-13",39.200001
"471","2015-01-14",39.52
"472","2015-01-15",36.880001
"473","2015-01-16",36.880001
"474","2015-01-20",38.720001
"475","2015-01-21",33.759998
"476","2015-01-22",33.759998
"477","2015-01-23",33.759998
"478","2015-01-26",32.959999
"479","2015-01-27",33.200001
"480","2015-01-28",33.200001
"481","2015-01-29",32.639999
"482","2015-01-30",34.400002
"483","2015-02-02",39.360001
"484","2015-02-03",37.040001
"485","2015-02-04",37.040001
"486","2015-02-05",37.040001
"487","2015-02-06",37.040001
"488","2015-02-09",37.040001
"489","2015-02-10",37.119999
"490","2015-02-11",35.599998
"491","2015-02-12",36.32
"492","2015-02-13",36.48
"493","2015-02-17",36.48
"494","2015-02-18",36
"495","2015-02-19",37.599998
"496","2015-02-20",39.040001
"497","2015-02-23",39.040001
"498","2015-02-24",40
"499","2015-02-25",38.639999
"500","2015-02-26",38.48
"501","2015-02-27",38.48
"502","2015-03-02",38.48
"503","2015-03-03",38.16
"504","2015-03-04",38.16
"505","2015-03-05",40.080002
"506","2015-03-06",40.080002
"507","2015-03-09",44.799999
"508","2015-03-10",44.799999
"509","2015-03-11",44.799999
"510","2015-03-12",43.200001
"511","2015-03-13",40.32
"512","2015-03-16",44.48
"513","2015-03-17",44.48
"514","2015-03-18",44.48
"515","2015-03-19",40.080002
"516","2015-03-20",38.48
"517","2015-03-23",39.200001
"518","2015-03-24",38.080002
"519","2015-03-25",38.080002
"520","2015-03-26",38.080002
"521","2015-03-27",38.080002
"522","2015-03-30",40
"523","2015-03-31",38.799999
"524","2015-04-01",38.48
"525","2015-04-02",38.720001
"526","2015-04-06",39.200001
"527","2015-04-07",37.439999
"528","2015-04-08",36
"529","2015-04-09",32.720001
"530","2015-04-10",37.200001
"531","2015-04-13",37.200001
"532","2015-04-14",34
"533","2015-04-15",36
"534","2015-04-16",33.200001
"535","2015-04-17",23.92
"536","2015-04-20",23.92
"537","2015-04-21",23.84
"538","2015-04-22",24.16
"539","2015-04-23",24.32
"540","2015-04-24",24.799999
"541","2015-04-27",24
"542","2015-04-28",24.4
"543","2015-04-29",23.92
"544","2015-04-30",24.16
"545","2015-05-01",24
"546","2015-05-04",24.16
"547","2015-05-05",23.84
"548","2015-05-06",23.92
"549","2015-05-07",23.92
"550","2015-05-08",23.92
"551","2015-05-11",23.92
"552","2015-05-12",22.959999
"553","2015-05-13",22.559999
"554","2015-05-14",22.48
"555","2015-05-15",22.879999
"556","2015-05-18",22.959999
"557","2015-05-19",21.52
"558","2015-05-20",22.799999
"559","2015-05-21",22.879999
"560","2015-05-22",20.639999
"561","2015-05-26",19.360001
"562","2015-05-27",20
"563","2015-05-28",18.48
"564","2015-05-29",18.32
"565","2015-06-01",18.559999
"566","2015-06-02",18.24
"567","2015-06-03",19.200001
"568","2015-06-04",19.280001
"569","2015-06-05",19.280001
"570","2015-06-08",18.16
"571","2015-06-09",19.6
"572","2015-06-10",19.92
"573","2015-06-11",21.120001
"574","2015-06-12",20.879999
"575","2015-06-15",20.639999
"576","2015-06-16",20.08
"577","2015-06-17",19.200001
"578","2015-06-18",19.76
"579","2015-06-19",19.120001
"580","2015-06-22",18.639999
"581","2015-06-23",18.4
"582","2015-06-24",17.68
"583","2015-06-25",17.280001
"584","2015-06-26",17.68
"585","2015-06-29",16.959999
"586","2015-06-30",16.559999
"587","2015-07-01",16.639999
"588","2015-07-02",16.16
"589","2015-07-06",16.16
"590","2015-07-07",21.440001
"591","2015-07-08",19.360001
"592","2015-07-09",20.32
"593","2015-07-10",21.92
"594","2015-07-13",22.24
"595","2015-07-14",23.360001
"596","2015-07-15",22.24
"597","2015-07-16",20.639999
"598","2015-07-17",20.4
"599","2015-07-20",19.84
"600","2015-07-21",19.84
"601","2015-07-22",19.6
"602","2015-07-23",20.959999
"603","2015-07-24",20
"604","2015-07-27",19.52
"605","2015-07-28",18
"606","2015-07-29",20
"607","2015-07-30",19.84
"608","2015-07-31",16.16
"609","2015-08-03",16.559999
"610","2015-08-04",15.44
"611","2015-08-05",15.28
"612","2015-08-06",15.2
"613","2015-08-07",12.32
"614","2015-08-10",11.6
"615","2015-08-11",11.68
"616","2015-08-12",11.44
"617","2015-08-13",9.44
"618","2015-08-14",8
"619","2015-08-17",7.68
"620","2015-08-18",6.56
"621","2015-08-19",6
"622","2015-08-20",6.24
"623","2015-08-21",4.88
"624","2015-08-24",4
"625","2015-08-25",4.8
"626","2015-08-26",6.32
"627","2015-08-27",6.72
"628","2015-08-28",7.84
"629","2015-08-31",8.64
"630","2015-09-01",8.16
"631","2015-09-02",8
"632","2015-09-03",7.6
"633","2015-09-04",7.76
"634","2015-09-08",6
"635","2015-09-09",5.92
"636","2015-09-10",6.96
"637","2015-09-11",7.04
"638","2015-09-14",6.88
"639","2015-09-15",6.64
"640","2015-09-16",6.72
"641","2015-09-17",6.72
"642","2015-09-18",6.08
"643","2015-09-21",5.92
"644","2015-09-22",6.24
"645","2015-09-23",6.64
"646","2015-09-24",7.12
"647","2015-09-25",6.48
"648","2015-09-28",6
"649","2015-09-29",5.84
"650","2015-09-30",5.92
"651","2015-10-01",5.68
"652","2015-10-02",5.2
"653","2015-10-05",5.2
"654","2015-10-06",5.04
"655","2015-10-07",4.8
"656","2015-10-08",4.4
"657","2015-10-09",4.8
"658","2015-10-12",4.8
"659","2015-10-13",4.72
"660","2015-10-14",4.64
"661","2015-10-15",4.24
"662","2015-10-16",4
"663","2015-10-19",4.48
"664","2015-10-20",5.52
"665","2015-10-21",6
"666","2015-10-22",6.24
"667","2015-10-23",6.32
"668","2015-10-26",6.08
"669","2015-10-27",6.32
"670","2015-10-28",6.48
"671","2015-10-29",6.4
"672","2015-10-30",6.24
"673","2015-11-02",6.4
"674","2015-11-03",6.08
"675","2015-11-04",5.92
"676","2015-11-05",5.6
"677","2015-11-06",5.68
"678","2015-11-09",6
"679","2015-11-10",5.76
"680","2015-11-11",5.28
"681","2015-11-12",5.2
"682","2015-11-13",5.2
"683","2015-11-16",5.6
"684","2015-11-17",5.28
"685","2015-11-18",5.28
"686","2015-11-19",5.28
"687","2015-11-20",5.2
"688","2015-11-23",4.96
"689","2015-11-24",4.72
"690","2015-11-25",4.96
"691","2015-11-27",4.88
"692","2015-11-30",4.8
"693","2015-12-01",4.72
"694","2015-12-02",4.56
"695","2015-12-03",4.64
"696","2015-12-04",5.92
"697","2015-12-07",4.88
"698","2015-12-08",4.96
"699","2015-12-09",4.56
"700","2015-12-10",4.56
"701","2015-12-11",4.48
"702","2015-12-14",4.64
"703","2015-12-15",4.4
"704","2015-12-16",4.8
"705","2015-12-17",4.64
"706","2015-12-18",4.16
"707","2015-12-21",4.24
"708","2015-12-22",4.72
"709","2015-12-23",4.16
"710","2015-12-24",4.24
"711","2015-12-28",4
"712","2015-12-29",4.08
"713","2015-12-30",4
"714","2015-12-31",4
"715","2016-01-04",4
"716","2016-01-05",3.92
"717","2016-01-06",3.52
"718","2016-01-07",3.84
"719","2016-01-08",3.28
"720","2016-01-11",3.28
"721","2016-01-12",3.28
"722","2016-01-13",3.36
"723","2016-01-14",3.28
"724","2016-01-15",3.44
"725","2016-01-19",3.28
"726","2016-01-20",3.2
"727","2016-01-21",3.68
"728","2016-01-22",3.12
"729","2016-01-25",3.6
"730","2016-01-26",3.52
"731","2016-01-27",3.44
"732","2016-01-28",3.44
"733","2016-01-29",3.36
"734","2016-02-01",3.12
"735","2016-02-02",3.52
"736","2016-02-03",3.36
"737","2016-02-04",2.96
"738","2016-02-05",3.04
"739","2016-02-08",2.96
"740","2016-02-09",2.64
"741","2016-02-10",2.48
"742","2016-02-11",2.32
"743","2016-02-12",2.24
"744","2016-02-16",2.16
"745","2016-02-17",2.48
"746","2016-02-18",2.8
"747","2016-02-19",2.32
"748","2016-02-22",2.56
"749","2016-02-23",2.56
"750","2016-02-24",2.56
"751","2016-02-25",2.48
"752","2016-02-26",2.56
"753","2016-02-29",2.56
"754","2016-03-01",2.56
"755","2016-03-02",3.6
"756","2016-03-03",4.16
"757","2016-03-04",3.52
"758","2016-03-07",4
"759","2016-03-08",4.72
"760","2016-03-09",4.88
"761","2016-03-10",4.48
"762","2016-03-11",4.08
"763","2016-03-14",4.08
"764","2016-03-15",4.08
"765","2016-03-16",3.68
"766","2016-03-17",4
"767","2016-03-18",4.08
"768","2016-03-21",4
"769","2016-03-22",3.76
"770","2016-03-23",3.6
"771","2016-03-24",3.68
"772","2016-03-28",2.96
"773","2016-03-29",2.96
"774","2016-03-30",3.28
"775","2016-03-31",2.8
"776","2016-04-01",3.44
"777","2016-04-04",3.6
"778","2016-04-05",3.36
"779","2016-04-06",3.36
"780","2016-04-07",3.2
"781","2016-04-08",3.28
"782","2016-04-11",3.36
"783","2016-04-12",3.36
"784","2016-04-13",3.44
"785","2016-04-14",3.28
"786","2016-04-15",3.44
"787","2016-04-18",3.52
"788","2016-04-19",3.68
"789","2016-04-20",4
"790","2016-04-21",3.68
"791","2016-04-22",4
"792","2016-04-25",4.24
"793","2016-04-26",4.24
"794","2016-04-27",4
"795","2016-04-28",3.84
"796","2016-04-29",4.88
"797","2016-05-02",4.8
"798","2016-05-03",4.8
"799","2016-05-04",4.96
"800","2016-05-05",4.24
"801","2016-05-06",3.84
"802","2016-05-09",4.32
"803","2016-05-10",4.4
"804","2016-05-11",4.32
"805","2016-05-12",4.64
"806","2016-05-13",4.48
"807","2016-05-16",4.24
"808","2016-05-17",3.6
"809","2016-05-18",4.24
"810","2016-05-19",3.84
"811","2016-05-20",3.92
"812","2016-05-23",4.08
"813","2016-05-24",4.16
"814","2016-05-25",4.08
"815","2016-05-26",4
"816","2016-05-27",4
"817","2016-05-31",4
"818","2016-06-01",3.84
"819","2016-06-02",4.32
"820","2016-06-03",4.08
"821","2016-06-06",4
"822","2016-06-07",4
"823","2016-06-08",4.24
"824","2016-06-09",4.08
"825","2016-06-10",4.16
"826","2016-06-13",4.56
"827","2016-06-14",4.8
"828","2016-06-15",5.04
"829","2016-06-16",4.8
"830","2016-06-17",4.32
"831","2016-06-20",4.96
"832","2016-06-21",4.72
"833","2016-06-22",4.72
"834","2016-06-23",4.4
"835","2016-06-24",3.92
"836","2016-06-27",4
"837","2016-06-28",3.92
"838","2016-06-29",3.68
"839","2016-06-30",3.2
"840","2016-07-01",3.6
"841","2016-07-05",3.92
"842","2016-07-06",4.16
"843","2016-07-07",3.68
"844","2016-07-08",3.84
"845","2016-07-11",4
"846","2016-07-12",4.16
"847","2016-07-13",4
"848","2016-07-14",4.16
"849","2016-07-15",4.48
"850","2016-07-18",4.24
"851","2016-07-19",4.16
"852","2016-07-20",4.24
"853","2016-07-21",4.08
"854","2016-07-22",4
"855","2016-07-25",4.16
"856","2016-07-26",4.56
"857","2016-07-27",4.24
"858","2016-07-28",4.24
"859","2016-07-29",4.16
"860","2016-08-01",4.16
"861","2016-08-02",4.64
"862","2016-08-03",4.72
"863","2016-08-04",4.24
"864","2016-08-05",4.64
"865","2016-08-08",4.32
"866","2016-08-09",4.48
"867","2016-08-10",4.32
"868","2016-08-11",4.16
"869","2016-08-12",4.24
"870","2016-08-15",6.08
"871","2016-08-16",6.24
"872","2016-08-17",6.4
"873","2016-08-18",7.68
"874","2016-08-19",7.44
"875","2016-08-22",7.6
"876","2016-08-23",7.12
"877","2016-08-24",6.64
"878","2016-08-25",5.76
"879","2016-08-26",5.6
"880","2016-08-29",5.28
"881","2016-08-30",6.16
"882","2016-08-31",6
"883","2016-09-01",5.84
"884","2016-09-02",5.76
"885","2016-09-06",6.16
"886","2016-09-07",6.16
"887","2016-09-08",6.08
"888","2016-09-09",6.48
"889","2016-09-12",6.4
"890","2016-09-13",6.4
"891","2016-09-14",6.64
"892","2016-09-15",6.56
"893","2016-09-16",5.36
"894","2016-09-19",5.6
"895","2016-09-20",5.6
"896","2016-09-21",5.52
"897","2016-09-22",5.68
"898","2016-09-23",5.68
"899","2016-09-26",5.76
"900","2016-09-27",5.6
"901","2016-09-28",7.89
"902","2016-09-29",8.11
"903","2016-09-30",8.19
"904","2016-10-03",7.81
"905","2016-10-04",7.96
"906","2016-10-05",7.26
"907","2016-10-06",7.44
"908","2016-10-07",7.11
"909","2016-10-10",6.87
"910","2016-10-11",6.2
"911","2016-10-12",6.77
"912","2016-10-13",7.27
"913","2016-10-14",7.17
"914","2016-10-17",7.58
"915","2016-10-18",7.8
"916","2016-10-19",7.86
"917","2016-10-20",7.34
"918","2016-10-21",7.2
"919","2016-10-24",7.05
"920","2016-10-25",6.6
"921","2016-10-26",6.72
"922","2016-10-27",6.72
"923","2016-10-28",7.39
"924","2016-10-31",7.4
"925","2016-11-01",7.38
"926","2016-11-02",6.87
"927","2016-11-03",6.46
"928","2016-11-04",6.54
"929","2016-11-07",6.76
"930","2016-11-08",6.42
"931","2016-11-09",6.4
"932","2016-11-10",6.03
"933","2016-11-11",6.01
"934","2016-11-14",6.32
"935","2016-11-15",5.98
"936","2016-11-16",5.95
"937","2016-11-17",6.75
"938","2016-11-18",7.51
"939","2016-11-21",7.87
"940","2016-11-22",7.86
"941","2016-11-23",7.87
"942","2016-11-25",7.73
"943","2016-11-28",7.46
"944","2016-11-29",7.36
"945","2016-11-30",8.36
"946","2016-12-01",8.49
"947","2016-12-02",9.76
"948","2016-12-05",9.75
"949","2016-12-06",10.15
"950","2016-12-07",8.8
"951","2016-12-08",9.4
"952","2016-12-09",9.46
"953","2016-12-12",9.41
"954","2016-12-13",8.99
"955","2016-12-14",8.16
"956","2016-12-15",8.66
"957","2016-12-16",8.36
"958","2016-12-19",9.08
"959","2016-12-20",8.78
"960","2016-12-21",9.45
"961","2016-12-22",9.99
"962","2016-12-23",9.99
"963","2016-12-27",10.2
"964","2016-12-28",11.35
"965","2016-12-29",11.28
"966","2016-12-30",10.92
"967","2017-01-03",10.26
"968","2017-01-04",10.2
"969","2017-01-05",10.24
"970","2017-01-06",10.18
"971","2017-01-09",10.24
"972","2017-01-10",10.02
"973","2017-01-11",9.69
"974","2017-01-12",9.31
"975","2017-01-13",9.38
"976","2017-01-17",9.64
"977","2017-01-18",9.56
"978","2017-01-19",9.53
"979","2017-01-20",9.22
"980","2017-01-23",9.7
"981","2017-01-24",9.88
"982","2017-01-25",9.62
"983","2017-01-26",9.7
"984","2017-01-27",9.83
"985","2017-01-30",9.98
"986","2017-01-31",9.87
"987","2017-02-01",9.94
