"","date","NOAH"
"115","2011-04-26",17.700001
"116","2011-04-27",17.91
"117","2011-04-28",17.92
"118","2011-04-29",17.92
"119","2011-05-02",17.540001
"120","2011-05-03",17.02
"121","2011-05-04",16.940001
"122","2011-05-05",16.700001
"123","2011-05-06",16.690001
"124","2011-05-09",16.74
"125","2011-05-10",16.16
"126","2011-05-11",15.95
"127","2011-05-12",15.93
"128","2011-05-13",15.67
"129","2011-05-16",14.38
"130","2011-05-17",14.1
"131","2011-05-18",15.12
"132","2011-05-19",14.81
"133","2011-05-20",14.84
"134","2011-05-23",14.15
"135","2011-05-24",14.13
"136","2011-05-25",13.83
"137","2011-05-26",12.04
"138","2011-05-27",12.82
"139","2011-05-31",12.84
"140","2011-06-01",12
"141","2011-06-02",12.42
"142","2011-06-03",12.12
"143","2011-06-06",11.41
"144","2011-06-07",10.3
"145","2011-06-08",10.15
"146","2011-06-09",9.97
"147","2011-06-10",10.24
"148","2011-06-13",10.66
"149","2011-06-14",11.55
"150","2011-06-15",11.14
"151","2011-06-16",10.53
"152","2011-06-17",10.03
"153","2011-06-20",9.93
"154","2011-06-21",10.15
"155","2011-06-22",10.45
"156","2011-06-23",10.3
"157","2011-06-24",10.25
"158","2011-06-27",11.47
"159","2011-06-28",11.23
"160","2011-06-29",11.33
"161","2011-06-30",11.24
"162","2011-07-01",12.48
"163","2011-07-05",14.08
"164","2011-07-06",13.82
"165","2011-07-07",13.83
"166","2011-07-08",14.33
"167","2011-07-11",13.23
"168","2011-07-12",14.09
"169","2011-07-13",14.1
"170","2011-07-14",14.09
"171","2011-07-15",14.08
"172","2011-07-18",13.56
"173","2011-07-19",13.9
"174","2011-07-20",14.31
"175","2011-07-21",14.03
"176","2011-07-22",14
"177","2011-07-25",13.5
"178","2011-07-26",13.94
"179","2011-07-27",13.45
"180","2011-07-28",13.35
"181","2011-07-29",13.22
"182","2011-08-01",13.27
"183","2011-08-02",11.56
"184","2011-08-03",11.21
"185","2011-08-04",11.48
"186","2011-08-05",11.19
"187","2011-08-08",11.12
"188","2011-08-09",11
"189","2011-08-10",11.85
"190","2011-08-11",12.65
"191","2011-08-12",12.5
"192","2011-08-15",12.51
"193","2011-08-16",12.35
"194","2011-08-17",12.69
"195","2011-08-18",12.45
"196","2011-08-19",12.7
"197","2011-08-22",12.45
"198","2011-08-23",12.19
"199","2011-08-24",11.8
"200","2011-08-25",11.78
"201","2011-08-26",11.79
"202","2011-08-29",11.87
"203","2011-08-30",12.55
"204","2011-08-31",12.33
"205","2011-09-01",12.3
"206","2011-09-02",11.88
"207","2011-09-06",11.61
"208","2011-09-07",11.93
"209","2011-09-08",12.14
"210","2011-09-09",11.91
"211","2011-09-12",12.13
"212","2011-09-13",12.51
"213","2011-09-14",13.26
"214","2011-09-15",13.38
"215","2011-09-16",13.02
"216","2011-09-19",12.4
"217","2011-09-20",12.26
"218","2011-09-21",11.51
"219","2011-09-22",9.01
"220","2011-09-23",9.36
"221","2011-09-26",8.95
"222","2011-09-27",9.26
"223","2011-09-28",9.08
"224","2011-09-29",8.03
"225","2011-09-30",9.2
"226","2011-10-03",8.25
"227","2011-10-04",8.26
"228","2011-10-05",8
"229","2011-10-06",7.99
"230","2011-10-07",7.46
"231","2011-10-10",8.2
"232","2011-10-11",8.6
"233","2011-10-12",8.86
"234","2011-10-13",9.17
"235","2011-10-14",8.69
"236","2011-10-17",8.53
"237","2011-10-18",8.53
"238","2011-10-19",8.13
"239","2011-10-20",8.15
"240","2011-10-21",8.17
"241","2011-10-24",8.35
"242","2011-10-25",8.17
"243","2011-10-26",8.22
"244","2011-10-27",9.08
"245","2011-10-28",8.93
"246","2011-10-31",8.72
"247","2011-11-01",8.29
"248","2011-11-02",8.28
"249","2011-11-03",8.31
"250","2011-11-04",8.33
"251","2011-11-07",8.11
"252","2011-11-08",8
"253","2011-11-09",7.48
"254","2011-11-10",7.46
"255","2011-11-11",7.56
"256","2011-11-14",7.19
"257","2011-11-15",7.1
"258","2011-11-16",7.08
"259","2011-11-17",7.3
"260","2011-11-18",7.52
"261","2011-11-21",7.34
"262","2011-11-22",6.96
"263","2011-11-23",6.86
"264","2011-11-25",6.76
"265","2011-11-28",6.81
"266","2011-11-29",7.91
"267","2011-11-30",8.38
"268","2011-12-01",8.15
"269","2011-12-02",8.46
"270","2011-12-05",8.53
"271","2011-12-06",8.29
"272","2011-12-07",8.06
"273","2011-12-08",7.69
"274","2011-12-09",7.61
"275","2011-12-12",7.58
"276","2011-12-13",7.52
"277","2011-12-14",7.51
"278","2011-12-15",7.61
"279","2011-12-16",7.13
"280","2011-12-19",6.93
"281","2011-12-20",6.94
"282","2011-12-21",6.83
"283","2011-12-22",6.83
"284","2011-12-23",6.82
"285","2011-12-27",6.55
"286","2011-12-28",6.34
"287","2011-12-29",6.1
"288","2011-12-30",6.15
"289","2012-01-03",6
"290","2012-01-04",6.07
"291","2012-01-05",6
"292","2012-01-06",5.96
"293","2012-01-09",5.97
"294","2012-01-10",6.16
"295","2012-01-11",6.16
"296","2012-01-12",6.1
"297","2012-01-13",5.9
"298","2012-01-17",6.02
"299","2012-01-18",6.05
"300","2012-01-19",5.83
"301","2012-01-20",6.52
"302","2012-01-23",6.85
"303","2012-01-24",6.58
"304","2012-01-25",6.5
"305","2012-01-26",6.61
"306","2012-01-27",6.53
"307","2012-01-30",6.52
"308","2012-01-31",6.42
"309","2012-02-01",6.34
"310","2012-02-02",6.61
"311","2012-02-03",6.91
"312","2012-02-06",6.92
"313","2012-02-07",6.49
"314","2012-02-08",6.56
"315","2012-02-09",6.8
"316","2012-02-10",6.54
"317","2012-02-13",6.7
"318","2012-02-14",6.81
"319","2012-02-15",6.41
"320","2012-02-16",6.18
"321","2012-02-17",6.17
"322","2012-02-21",6.14
"323","2012-02-22",7.96
"324","2012-02-23",7.84
"325","2012-02-24",8
"326","2012-02-27",8.31
"327","2012-02-28",8
"328","2012-02-29",8.01
"329","2012-03-01",7.94
"330","2012-03-02",8.09
"331","2012-03-05",7.85
"332","2012-03-06",7.39
"333","2012-03-07",8
"334","2012-03-08",8.4
"335","2012-03-09",8.54
"336","2012-03-12",8.2
"337","2012-03-13",8.49
"338","2012-03-14",8.36
"339","2012-03-15",8.51
"340","2012-03-16",8.48
"341","2012-03-19",8.06
"342","2012-03-20",8.32
"343","2012-03-21",8.16
"344","2012-03-22",8.01
"345","2012-03-23",8.16
"346","2012-03-26",8.15
"347","2012-03-27",8.25
"348","2012-03-28",8.02
"349","2012-03-29",7.96
"350","2012-03-30",7.98
"351","2012-04-02",8.7
"352","2012-04-03",8.24
"353","2012-04-04",8.05
"354","2012-04-05",7.95
"355","2012-04-09",7.92
"356","2012-04-10",8.06
"357","2012-04-11",7.95
"358","2012-04-12",7.91
"359","2012-04-13",7.78
"360","2012-04-16",7.56
"361","2012-04-17",7.57
"362","2012-04-18",7.43
"363","2012-04-19",7.26
"364","2012-04-20",7.17
"365","2012-04-23",7.11
"366","2012-04-24",6.99
"367","2012-04-25",7.18
"368","2012-04-26",7.03
"369","2012-04-27",7.02
"370","2012-04-30",7.13
"371","2012-05-01",7.21
"372","2012-05-02",6.89
"373","2012-05-03",6.64
"374","2012-05-04",6.73
"375","2012-05-07",6.73
"376","2012-05-08",6.74
"377","2012-05-09",6.83
"378","2012-05-10",6.55
"379","2012-05-11",6.19
"380","2012-05-14",5.88
"381","2012-05-15",5.59
"382","2012-05-16",5.5
"383","2012-05-17",5.2
"384","2012-05-18",4.96
"385","2012-05-21",4.75
"386","2012-05-22",4.94
"387","2012-05-23",5.42
"388","2012-05-24",5.45
"389","2012-05-25",5.17
"390","2012-05-29",5.18
"391","2012-05-30",5
"392","2012-05-31",5.01
"393","2012-06-01",4.91
"394","2012-06-04",5.1
"395","2012-06-05",5.01
"396","2012-06-06",5.17
"397","2012-06-07",5.13
"398","2012-06-08",5.19
"399","2012-06-11",5.02
"400","2012-06-12",5.16
"401","2012-06-13",5.07
"402","2012-06-14",5.14
"403","2012-06-15",5.01
"404","2012-06-18",5.01
"405","2012-06-19",5
"406","2012-06-20",5.1
"407","2012-06-21",4.97
"408","2012-06-22",4.99
"409","2012-06-25",4.83
"410","2012-06-26",4.9
"411","2012-06-27",4.73
"412","2012-06-28",4.99
"413","2012-06-29",4.92
"414","2012-07-02",4.88
"415","2012-07-03",4.88
"416","2012-07-05",4.87
"417","2012-07-06",4.9
"418","2012-07-09",5.02
"419","2012-07-10",5.02
"420","2012-07-11",4.98
"421","2012-07-12",4.87
"422","2012-07-13",4.91
"423","2012-07-16",4.77
"424","2012-07-17",4.6
"425","2012-07-18",4.72
"426","2012-07-19",4.82
"427","2012-07-20",4.75
"428","2012-07-23",4.88
"429","2012-07-24",5.3
"430","2012-07-25",5.06
"431","2012-07-26",4.95
"432","2012-07-27",5.01
"433","2012-07-30",5.01
"434","2012-07-31",5.03
"435","2012-08-01",5.02
"436","2012-08-02",5.06
"437","2012-08-03",5.17
"438","2012-08-06",5.25
"439","2012-08-07",5.21
"440","2012-08-08",5.22
"441","2012-08-09",5.24
"442","2012-08-10",5.25
"443","2012-08-13",5.19
"444","2012-08-14",5.05
"445","2012-08-15",5.06
"446","2012-08-16",5.18
"447","2012-08-17",5.06
"448","2012-08-20",5.04
"449","2012-08-21",4.97
"450","2012-08-22",4.85
"451","2012-08-23",4.74
"452","2012-08-24",4.84
"453","2012-08-27",4.76
"454","2012-08-28",4.8
"455","2012-08-29",4.79
"456","2012-08-30",4.86
"457","2012-08-31",4.95
"458","2012-09-04",4.81
"459","2012-09-05",4.82
"460","2012-09-06",4.79
"461","2012-09-07",4.98
"462","2012-09-10",4.98
"463","2012-09-11",5
"464","2012-09-12",4.78
"465","2012-09-13",4.7
"466","2012-09-14",4.74
"467","2012-09-17",4.65
"468","2012-09-18",4.6
"469","2012-09-19",4.47
"470","2012-09-20",4.42
"471","2012-09-21",4.53
"472","2012-09-24",4.6
"473","2012-09-25",4.61
"474","2012-09-26",4.45
"475","2012-09-27",4.4
"476","2012-09-28",4.32
"477","2012-10-01",4.32
"478","2012-10-02",4.42
"479","2012-10-03",4.77
"480","2012-10-04",4.76
"481","2012-10-05",4.76
"482","2012-10-08",4.76
"483","2012-10-09",4.71
"484","2012-10-10",4.89
"485","2012-10-11",4.7
"486","2012-10-12",4.77
"487","2012-10-15",4.72
"488","2012-10-16",4.7
"489","2012-10-17",4.78
"490","2012-10-18",4.84
"491","2012-10-19",4.95
"492","2012-10-22",4.88
"493","2012-10-23",5.1
"494","2012-10-24",4.87
"495","2012-10-25",5.07
"496","2012-10-26",5
"497","2012-10-31",5
"498","2012-11-01",4.92
"499","2012-11-02",4.86
"500","2012-11-05",4.8
"501","2012-11-06",4.9
"502","2012-11-07",4.9
"503","2012-11-08",4.9
"504","2012-11-09",4.95
"505","2012-11-12",4.92
"506","2012-11-13",4.95
"507","2012-11-14",5.03
"508","2012-11-15",5.31
"509","2012-11-16",5.82
"510","2012-11-19",5.51
"511","2012-11-20",5.25
"512","2012-11-21",5.34
"513","2012-11-23",5.3
"514","2012-11-26",5.19
"515","2012-11-27",5.18
"516","2012-11-28",5.27
"517","2012-11-29",5.48
"518","2012-11-30",5.3
"519","2012-12-03",5.44
"520","2012-12-04",5.35
"521","2012-12-05",5.32
"522","2012-12-06",5.33
"523","2012-12-07",5.48
"524","2012-12-10",5.52
"525","2012-12-11",5.2
"526","2012-12-12",5.11
"527","2012-12-13",5.01
"528","2012-12-14",5.32
"529","2012-12-17",5.42
"530","2012-12-18",5.37
"531","2012-12-19",5.41
"532","2012-12-20",5.36
"533","2012-12-21",5.41
"534","2012-12-24",5.69
"535","2012-12-26",5.59
"536","2012-12-27",5.4
"537","2012-12-28",5.55
"538","2012-12-31",5.83
"539","2013-01-02",5.96
"540","2013-01-03",6.01
"541","2013-01-04",6.51
"542","2013-01-07",6.34
"543","2013-01-08",6.13
"544","2013-01-09",6.15
"545","2013-01-10",5.9
"546","2013-01-11",6.04
"547","2013-01-14",6.07
"548","2013-01-15",6.18
"549","2013-01-16",6.1
"550","2013-01-17",6.16
"551","2013-01-18",6.26
"552","2013-01-22",6.2
"553","2013-01-23",6.15
"554","2013-01-24",6.38
"555","2013-01-25",6.4
"556","2013-01-28",6.51
"557","2013-01-29",6.35
"558","2013-01-30",6.15
"559","2013-01-31",6.35
"560","2013-02-01",6.21
"561","2013-02-04",6.58
"562","2013-02-05",6.49
"563","2013-02-06",6.41
"564","2013-02-07",6.3
"565","2013-02-08",6.87
"566","2013-02-11",7.21
"567","2013-02-12",7.21
"568","2013-02-13",6.98
"569","2013-02-14",7.75
"570","2013-02-15",7.45
"571","2013-02-19",7.61
"572","2013-02-20",7.37
"573","2013-02-21",6.98
"574","2013-02-22",7.8
"575","2013-02-25",7.65
"576","2013-02-26",8.32
"577","2013-02-27",8
"578","2013-02-28",8.04
"579","2013-03-01",7.92
"580","2013-03-04",7.86
"581","2013-03-05",7.96
"582","2013-03-06",7.99
"583","2013-03-07",7.84
"584","2013-03-08",8.28
"585","2013-03-11",8.01
"586","2013-03-12",7.9
"587","2013-03-13",7.91
"588","2013-03-14",7.66
"589","2013-03-15",7.7
"590","2013-03-18",7.48
"591","2013-03-19",7.38
"592","2013-03-20",7.25
"593","2013-03-21",7.02
"594","2013-03-22",6.68
"595","2013-03-25",6.49
"596","2013-03-26",6.9
"597","2013-03-27",7.01
"598","2013-03-28",7.27
"599","2013-04-01",7.28
"600","2013-04-02",7.46
"601","2013-04-03",7.44
"602","2013-04-04",7.31
"603","2013-04-05",7.05
"604","2013-04-08",7.2
"605","2013-04-09",7.22
"606","2013-04-10",7.39
"607","2013-04-11",7.31
"608","2013-04-12",7.39
"609","2013-04-15",7.03
"610","2013-04-16",7.28
"611","2013-04-17",7.36
"612","2013-04-18",7.14
"613","2013-04-19",7.01
"614","2013-04-22",7.15
"615","2013-04-23",7.1
"616","2013-04-24",7.08
"617","2013-04-25",7.32
"618","2013-04-26",7.45
"619","2013-04-29",7.57
"620","2013-04-30",7.63
"621","2013-05-01",7.61
"622","2013-05-02",7.63
"623","2013-05-03",7.88
"624","2013-05-06",7.9
"625","2013-05-07",9
"626","2013-05-08",8.67
"627","2013-05-09",8.62
"628","2013-05-10",9.38
"629","2013-05-13",11.17
"630","2013-05-14",10.87
"631","2013-05-15",10.85
"632","2013-05-16",11.45
"633","2013-05-17",11.59
"634","2013-05-20",12.74
"635","2013-05-21",13
"636","2013-05-22",12.94
"637","2013-05-23",12.29
"638","2013-05-24",11.99
"639","2013-05-28",14.62
"640","2013-05-29",13.5
"641","2013-05-30",12.9
"642","2013-05-31",12.34
"643","2013-06-03",12.38
"644","2013-06-04",12.46
"645","2013-06-05",12.85
"646","2013-06-06",12.42
"647","2013-06-07",12.8
"648","2013-06-10",12.56
"649","2013-06-11",12.5
"650","2013-06-12",12.44
"651","2013-06-13",12.18
"652","2013-06-14",12.56
"653","2013-06-17",12.44
"654","2013-06-18",12.19
"655","2013-06-19",11.63
"656","2013-06-20",9.9
"657","2013-06-21",9.93
"658","2013-06-24",7.91
"659","2013-06-25",8.82
"660","2013-06-26",8.66
"661","2013-06-27",9.07
"662","2013-06-28",8.87
"663","2013-07-01",9.2
"664","2013-07-02",10.64
"665","2013-07-03",10.15
"666","2013-07-05",10.3
"667","2013-07-08",10.71
"668","2013-07-09",11.27
"669","2013-07-10",11.05
"670","2013-07-11",11.13
"671","2013-07-12",11.27
"672","2013-07-15",11.42
"673","2013-07-16",11.18
"674","2013-07-17",11.29
"675","2013-07-18",11.31
"676","2013-07-19",11.05
"677","2013-07-22",10.73
"678","2013-07-23",11.03
"679","2013-07-24",10.98
"680","2013-07-25",11.24
"681","2013-07-26",11.29
"682","2013-07-29",11.42
"683","2013-07-30",11.58
"684","2013-07-31",11.46
"685","2013-08-01",11.73
"686","2013-08-02",12.64
"687","2013-08-05",13.11
"688","2013-08-06",13.01
"689","2013-08-07",12.44
"690","2013-08-08",13
"691","2013-08-09",16.1
"692","2013-08-12",18.42
"693","2013-08-13",18.059999
"694","2013-08-14",18.17
"695","2013-08-15",17.59
"696","2013-08-16",18.370001
"697","2013-08-19",17.709999
"698","2013-08-20",17.969999
"699","2013-08-21",17.83
"700","2013-08-22",16.440001
"701","2013-08-23",16.5
"702","2013-08-26",13.69
"703","2013-08-27",12.73
"704","2013-08-28",12.24
"705","2013-08-29",12.62
"706","2013-08-30",12.2
"707","2013-09-03",12.94
"708","2013-09-04",13.94
"709","2013-09-05",15.24
"710","2013-09-06",14.76
"711","2013-09-09",16.18
"712","2013-09-10",16
"713","2013-09-11",16.16
"714","2013-09-12",15.93
"715","2013-09-13",15.57
"716","2013-09-16",15.79
"717","2013-09-17",15.81
"718","2013-09-18",16.639999
"719","2013-09-19",16.200001
"720","2013-09-20",16.610001
"721","2013-09-23",17.07
"722","2013-09-24",17.16
"723","2013-09-25",17.309999
"724","2013-09-26",17.09
"725","2013-09-27",16.92
"726","2013-09-30",17.049999
"727","2013-10-01",17.33
"728","2013-10-02",17.799999
"729","2013-10-03",16.690001
"730","2013-10-04",16.82
"731","2013-10-07",17.41
"732","2013-10-08",16.139999
"733","2013-10-09",16.25
"734","2013-10-10",16.75
"735","2013-10-11",17.049999
"736","2013-10-14",17.52
"737","2013-10-15",19.790001
"738","2013-10-16",21.549999
"739","2013-10-17",22.59
"740","2013-10-18",21.059999
"741","2013-10-21",20.219999
"742","2013-10-22",19.370001
"743","2013-10-23",19.639999
"744","2013-10-24",18.809999
"745","2013-10-25",17.93
"746","2013-10-28",17.4
"747","2013-10-29",19.120001
"748","2013-10-30",19.42
"749","2013-10-31",19.290001
"750","2013-11-01",19.84
"751","2013-11-04",21
"752","2013-11-05",20.780001
"753","2013-11-06",20.540001
"754","2013-11-07",18.780001
"755","2013-11-08",19.98
"756","2013-11-11",21.860001
"757","2013-11-12",21.83
"758","2013-11-13",21.879999
"759","2013-11-14",22.41
"760","2013-11-15",24.23
"761","2013-11-18",22.559999
"762","2013-11-19",20.780001
"763","2013-11-20",19.959999
"764","2013-11-21",20.209999
"765","2013-11-22",20.379999
"766","2013-11-25",19.200001
"767","2013-11-26",20.02
"768","2013-11-27",20.290001
"769","2013-11-29",20.09
"770","2013-12-02",20.780001
"771","2013-12-03",20.57
"772","2013-12-04",20.200001
"773","2013-12-05",20.139999
"774","2013-12-06",20.09
"775","2013-12-09",20.25
"776","2013-12-10",19.76
"777","2013-12-11",19.049999
"778","2013-12-12",19.08
"779","2013-12-13",19.82
"780","2013-12-16",19.549999
"781","2013-12-17",19.690001
"782","2013-12-18",19.879999
"783","2013-12-19",19.82
"784","2013-12-20",19.809999
"785","2013-12-23",19.52
"786","2013-12-24",19.52
"787","2013-12-26",19.549999
"788","2013-12-27",19.42
"789","2013-12-30",16.629999
"790","2013-12-31",18
"791","2014-01-02",17.290001
"792","2014-01-03",17.68
"793","2014-01-06",16.99
"794","2014-01-07",15.98
"795","2014-01-08",15.62
"796","2014-01-09",15.71
"797","2014-01-10",15.07
"798","2014-01-13",14.83
"799","2014-01-14",15.12
"800","2014-01-15",15.9
"801","2014-01-16",15.6
"802","2014-01-17",15.04
"803","2014-01-21",15.35
"804","2014-01-22",15.74
"805","2014-01-23",14.67
"806","2014-01-24",13.18
"807","2014-01-27",13.51
"808","2014-01-28",14.42
"809","2014-01-29",13.63
"810","2014-01-30",13.82
"811","2014-01-31",13.52
"812","2014-02-03",13
"813","2014-02-04",13.07
"814","2014-02-05",13.54
"815","2014-02-06",13.72
"816","2014-02-07",14.22
"817","2014-02-10",14.36
"818","2014-02-11",14.29
"819","2014-02-12",14.61
"820","2014-02-13",14.8
"821","2014-02-14",14.53
"822","2014-02-18",15.36
"823","2014-02-19",15.58
"824","2014-02-20",16.01
"825","2014-02-21",15.86
"826","2014-02-24",14.92
"827","2014-02-25",15.04
"828","2014-02-26",14.9
"829","2014-02-27",17.309999
"830","2014-02-28",16.889999
"831","2014-03-03",17.18
"832","2014-03-04",17.48
"833","2014-03-05",17
"834","2014-03-06",16.940001
"835","2014-03-07",16.09
"836","2014-03-10",15.66
"837","2014-03-11",15.36
"838","2014-03-12",15.22
"839","2014-03-13",14.84
"840","2014-03-14",14.93
"841","2014-03-17",15.2
"842","2014-03-18",15.72
"843","2014-03-19",16.6
"844","2014-03-20",16.139999
"845","2014-03-21",16.129999
"846","2014-03-24",15.2
"847","2014-03-25",14.86
"848","2014-03-26",14.13
"849","2014-03-27",14.1
"850","2014-03-28",14.24
"851","2014-03-31",14.42
"852","2014-04-01",14.6
"853","2014-04-02",14.53
"854","2014-04-03",14.3
"855","2014-04-04",14.06
"856","2014-04-07",13.34
"857","2014-04-08",13.65
"858","2014-04-09",14.27
"859","2014-04-10",14.14
"860","2014-04-11",13.95
"861","2014-04-14",13.92
"862","2014-04-15",13.29
"863","2014-04-16",13.57
"864","2014-04-17",14.07
"865","2014-04-21",14.04
"866","2014-04-22",14.77
"867","2014-04-23",14.56
"868","2014-04-24",14.3
"869","2014-04-25",13.55
"870","2014-04-28",13.08
"871","2014-04-29",13.27
"872","2014-04-30",13.46
"873","2014-05-01",13.44
"874","2014-05-02",13.55
"875","2014-05-05",13.83
"876","2014-05-06",13.52
"877","2014-05-07",12.81
"878","2014-05-08",12.61
"879","2014-05-09",12.6
"880","2014-05-12",13.99
"881","2014-05-13",13.48
"882","2014-05-14",13.53
"883","2014-05-15",12.89
"884","2014-05-16",12.76
"885","2014-05-19",12.84
"886","2014-05-20",12.58
"887","2014-05-21",12.53
"888","2014-05-22",13.37
"889","2014-05-23",13.78
"890","2014-05-27",13.2
"891","2014-05-28",13.46
"892","2014-05-29",13.58
"893","2014-05-30",13.66
"894","2014-06-02",13.07
"895","2014-06-03",12.89
"896","2014-06-04",13.32
"897","2014-06-05",13.49
"898","2014-06-06",13.76
"899","2014-06-09",13.63
"900","2014-06-10",13.82
"901","2014-06-11",14.39
"902","2014-06-12",14.62
"903","2014-06-13",14.67
"904","2014-06-16",14.2
"905","2014-06-17",14.55
"906","2014-06-18",14.65
"907","2014-06-19",14.65
"908","2014-06-20",13.73
"909","2014-06-23",13.99
"910","2014-06-24",13.44
"911","2014-06-25",13.64
"912","2014-06-26",13.73
"913","2014-06-27",13.62
"914","2014-06-30",14.14
"915","2014-07-01",14.16
"916","2014-07-02",15.04
"917","2014-07-03",15.16
"918","2014-07-07",14.5
"919","2014-07-08",13.98
"920","2014-07-09",14
"921","2014-07-10",13.86
"922","2014-07-11",13.74
"923","2014-07-14",14.67
"924","2014-07-15",14.22
"925","2014-07-16",14.22
"926","2014-07-17",14.2
"927","2014-07-18",14.71
"928","2014-07-21",14.36
"929","2014-07-22",15.19
"930","2014-07-23",15.46
"931","2014-07-24",15.21
"932","2014-07-25",15.32
"933","2014-07-28",16.129999
"934","2014-07-29",16.75
"935","2014-07-30",16.83
"936","2014-07-31",16.059999
"937","2014-08-01",15.74
"938","2014-08-04",16.01
"939","2014-08-05",15.87
"940","2014-08-06",15.82
"941","2014-08-07",15.73
"942","2014-08-08",15.77
"943","2014-08-11",16.6
"944","2014-08-12",17.700001
"945","2014-08-13",17.17
"946","2014-08-14",16.85
"947","2014-08-15",17.1
"948","2014-08-18",16.75
"949","2014-08-19",16.280001
"950","2014-08-20",14.44
"951","2014-08-21",14.72
"952","2014-08-22",15.3
"953","2014-08-25",14.92
"954","2014-08-26",15.76
"955","2014-08-27",15.77
"956","2014-08-28",15.2
"957","2014-08-29",15.27
"958","2014-09-02",15.04
"959","2014-09-03",15.01
"960","2014-09-04",15.81
"961","2014-09-05",15.73
"962","2014-09-08",15.56
"963","2014-09-09",15.11
"964","2014-09-10",15.16
"965","2014-09-11",15.26
"966","2014-09-12",14.89
"967","2014-09-15",14.63
"968","2014-09-16",14.55
"969","2014-09-17",14.62
"970","2014-09-18",14.81
"971","2014-09-19",14.89
"972","2014-09-22",14.2
"973","2014-09-23",13.97
"974","2014-09-24",13.82
"975","2014-09-25",13.7
"976","2014-09-26",13.49
"977","2014-09-29",13.39
"978","2014-09-30",13.42
"979","2014-10-01",12.95
"980","2014-10-02",14.2
"981","2014-10-03",14.01
"982","2014-10-06",13.66
"983","2014-10-07",13.63
"984","2014-10-08",13.77
"985","2014-10-09",13.46
"986","2014-10-10",13.7
"987","2014-10-13",13.62
"988","2014-10-14",13.68
"989","2014-10-15",13.8
"990","2014-10-16",13.9
"991","2014-10-17",13.88
"992","2014-10-20",14.09
"993","2014-10-21",14.34
"994","2014-10-22",14.47
"995","2014-10-23",14.85
"996","2014-10-24",14.95
