"","date","TRVG"
"77","2017-04-07",13.13
"78","2017-04-10",13.02
"79","2017-04-11",12.93
"80","2017-04-12",13.04
"81","2017-04-13",12.76
"82","2017-04-17",13.23
"83","2017-04-18",13.95
"84","2017-04-19",13.99
"85","2017-04-20",14.48
"86","2017-04-21",14.33
"87","2017-04-24",15.02
"88","2017-04-25",14.99
"89","2017-04-26",15.08
"90","2017-04-27",15.22
"91","2017-04-28",17.120001
"92","2017-05-01",18.040001
"93","2017-05-02",18.4
"94","2017-05-03",17.389999
"95","2017-05-04",17.190001
"96","2017-05-05",17.01
"97","2017-05-08",17.09
"98","2017-05-09",18.440001
"99","2017-05-10",18.639999
"100","2017-05-11",18.299999
"101","2017-05-12",17.83
"102","2017-05-15",19.959999
"103","2017-05-16",20.51
"104","2017-05-17",19.32
"105","2017-05-18",19.58
"106","2017-05-19",19.01
"107","2017-05-22",18.5
"108","2017-05-23",18.299999
"109","2017-05-24",19.379999
"110","2017-05-25",19.35
"111","2017-05-26",19.370001
"112","2017-05-30",19.120001
"113","2017-05-31",18.82
"114","2017-06-01",19
"115","2017-06-02",19.200001
"116","2017-06-05",18.66
"117","2017-06-06",18.629999
"118","2017-06-07",19.18
"119","2017-06-08",19.129999
"120","2017-06-09",18.799999
"121","2017-06-12",18.459999
"122","2017-06-13",18.799999
"123","2017-06-14",18.51
"124","2017-06-15",18.49
"125","2017-06-16",18.299999
"126","2017-06-19",18.99
"127","2017-06-20",18.85
"128","2017-06-21",19.4
"129","2017-06-22",19.91
"130","2017-06-23",20.860001
"131","2017-06-26",20.549999
"132","2017-06-27",20.389999
"133","2017-06-28",20.950001
"134","2017-06-29",22.77
"135","2017-06-30",23.66
"136","2017-07-03",20.790001
"137","2017-07-05",22.030001
"138","2017-07-06",22.32
"139","2017-07-07",22.09
"140","2017-07-10",21.549999
"141","2017-07-11",21.719999
"142","2017-07-12",22.18
"143","2017-07-13",22.73
"144","2017-07-14",22.58
"145","2017-07-17",22.309999
"146","2017-07-18",23.719999
"147","2017-07-19",24.07
"148","2017-07-20",23.209999
"149","2017-07-21",22.639999
"150","2017-07-24",22.629999
"151","2017-07-25",23.02
"152","2017-07-26",23.27
"153","2017-07-27",23.52
"154","2017-07-28",22.719999
"155","2017-07-31",21.27
"156","2017-08-01",21.280001
"157","2017-08-02",21.389999
"158","2017-08-03",21.4
"159","2017-08-04",17.42
"160","2017-08-07",17.219999
"161","2017-08-08",16.6
"162","2017-08-09",16.629999
"163","2017-08-10",16.08
"164","2017-08-11",16.41
"165","2017-08-14",16.440001
"166","2017-08-15",16.32
"167","2017-08-16",15.9
"168","2017-08-17",15.22
"169","2017-08-18",15.12
"170","2017-08-21",15.1
"171","2017-08-22",15.59
"172","2017-08-23",15.45
"173","2017-08-24",15.26
"174","2017-08-25",14.8
"175","2017-08-28",14.77
"176","2017-08-29",14.86
"177","2017-08-30",15.54
"178","2017-08-31",15.5
"179","2017-09-01",15.51
"180","2017-09-05",14.935
"181","2017-09-06",12.49
"182","2017-09-07",11.51
"183","2017-09-08",10.96
"184","2017-09-11",11.4
"185","2017-09-12",11.44
"186","2017-09-13",11.2
"187","2017-09-14",11.14
"188","2017-09-15",11.1
"189","2017-09-18",11.1
"190","2017-09-19",10.99
"191","2017-09-20",10.89
"192","2017-09-21",10.74
"193","2017-09-22",10.7
"194","2017-09-25",10.98
"195","2017-09-26",11.21
"196","2017-09-27",10.97
"197","2017-09-28",10.93
"198","2017-09-29",10.85
"199","2017-10-02",10.81
"200","2017-10-03",10.96
"201","2017-10-04",11.46
"202","2017-10-05",11.17
"203","2017-10-06",11.24
"204","2017-10-09",10.89
"205","2017-10-10",10.85
"206","2017-10-11",10.6
"207","2017-10-12",10.75
"208","2017-10-13",10.9
"209","2017-10-16",10.96
"210","2017-10-17",10.81
"211","2017-10-18",10.81
"212","2017-10-19",10.82
"213","2017-10-20",10.89
"214","2017-10-23",10.64
"215","2017-10-24",10.76
"216","2017-10-25",8.34
"217","2017-10-26",7.93
"218","2017-10-27",7.57
"219","2017-10-30",7.42
"220","2017-10-31",7.31
"221","2017-11-01",7.4
"222","2017-11-02",8.67
"223","2017-11-03",8.2
"224","2017-11-06",8.02
"225","2017-11-07",7.38
"226","2017-11-08",7.56
"227","2017-11-09",7.55
"228","2017-11-10",7.48
"229","2017-11-13",7.22
"230","2017-11-14",7.19
"231","2017-11-15",7.24
"232","2017-11-16",7.36
"233","2017-11-17",7.38
"234","2017-11-20",7.17
"235","2017-11-21",7.08
"236","2017-11-22",7.07
"237","2017-11-24",7.14
"238","2017-11-27",7.37
"239","2017-11-28",7.15
"240","2017-11-29",6.99
"241","2017-11-30",6.85
"242","2017-12-01",6.64
"243","2017-12-04",6.47
"244","2017-12-05",6.77
"245","2017-12-06",6.6
"246","2017-12-07",6.65
"247","2017-12-08",6.6
"248","2017-12-11",6.96
"249","2017-12-12",7.11
"250","2017-12-13",6.82
"251","2017-12-14",6.7
"252","2017-12-15",6.99
"253","2017-12-18",6.96
"254","2017-12-19",7.11
"255","2017-12-20",7.17
"256","2017-12-21",6.96
"257","2017-12-22",6.95
"258","2017-12-26",6.91
"259","2017-12-27",6.92
"260","2017-12-28",6.96
"261","2017-12-29",6.84
"262","2018-01-02",7.01
"263","2018-01-03",7.31
"264","2018-01-04",7.56
"265","2018-01-05",7.24
"266","2018-01-08",7.29
"267","2018-01-09",7.27
"268","2018-01-10",7.23
"269","2018-01-11",8.2
"270","2018-01-12",8.09
"271","2018-01-16",7.49
"272","2018-01-17",7.42
"273","2018-01-18",7.41
"274","2018-01-19",7.49
"275","2018-01-22",7.84
"276","2018-01-23",7.65
"277","2018-01-24",7.66
"278","2018-01-25",8.55
"279","2018-01-26",8.98
"280","2018-01-29",8.42
"281","2018-01-30",8.65
"282","2018-01-31",8.15
"283","2018-02-01",7.88
"284","2018-02-02",7.9
"285","2018-02-05",8.2
"286","2018-02-06",8.09
"287","2018-02-07",8.31
"288","2018-02-08",7.86
"289","2018-02-09",7.76
"290","2018-02-12",7.82
"291","2018-02-13",7.75
"292","2018-02-14",8.18
"293","2018-02-15",8.06
"294","2018-02-16",8.24
"295","2018-02-20",8.21
"296","2018-02-21",8.08
"297","2018-02-22",7.64
"298","2018-02-23",8.06
"299","2018-02-26",8.15
"300","2018-02-27",7.96
"301","2018-02-28",7.83
"302","2018-03-01",7.87
"303","2018-03-02",7.9
"304","2018-03-05",8.21
"305","2018-03-06",8.26
"306","2018-03-07",8.45
"307","2018-03-08",8.47
"308","2018-03-09",8.63
"309","2018-03-12",8.74
"310","2018-03-13",8.52
"311","2018-03-14",8.48
"312","2018-03-15",8.35
"313","2018-03-16",8.24
"314","2018-03-19",7.75
"315","2018-03-20",7.67
"316","2018-03-21",7.82
"317","2018-03-22",7.4
"318","2018-03-23",7.12
"319","2018-03-26",7.03
"320","2018-03-27",6.75
"321","2018-03-28",6.72
"322","2018-03-29",6.95
"323","2018-04-02",6.7
"324","2018-04-03",6.67
"325","2018-04-04",6.5
"326","2018-04-05",6.37
"327","2018-04-06",6.58
"328","2018-04-09",6.39
"329","2018-04-10",6.74
"330","2018-04-11",6.74
"331","2018-04-12",6.82
"332","2018-04-13",6.61
"333","2018-04-16",6.59
"334","2018-04-17",6.64
"335","2018-04-18",6.61
"336","2018-04-19",6.47
"337","2018-04-20",6.46
"338","2018-04-23",6.55
"339","2018-04-24",6.38
"340","2018-04-25",4.71
"341","2018-04-26",4.51
"342","2018-04-27",4.62
"343","2018-04-30",4.46
"344","2018-05-01",4.31
"345","2018-05-02",4.56
"346","2018-05-03",4.63
"347","2018-05-04",4.61
"348","2018-05-07",4.75
"349","2018-05-08",4.64
"350","2018-05-09",5.01
"351","2018-05-10",4.86
"352","2018-05-11",4.76
"353","2018-05-14",4.65
"354","2018-05-15",4.57
"355","2018-05-16",4.67
"356","2018-05-17",4.78
"357","2018-05-18",4.92
"358","2018-05-21",4.93
"359","2018-05-22",4.74
"360","2018-05-23",4.76
"361","2018-05-24",4.8
"362","2018-05-25",4.8
"363","2018-05-29",4.72
"364","2018-05-30",4.7
"365","2018-05-31",4.64
"366","2018-06-01",5.3
"367","2018-06-04",5.05
"368","2018-06-05",5.31
"369","2018-06-06",5.15
"370","2018-06-07",5.2
"371","2018-06-08",5.2
"372","2018-06-11",5.25
"373","2018-06-12",5.24
"374","2018-06-13",5.19
"375","2018-06-14",5.15
"376","2018-06-15",4.97
"377","2018-06-18",5
"378","2018-06-19",5.05
"379","2018-06-20",5
"380","2018-06-21",4.85
"381","2018-06-22",4.71
"382","2018-06-25",4.58
"383","2018-06-26",4.73
"384","2018-06-27",4.56
"385","2018-06-28",4.61
"386","2018-06-29",4.54
"387","2018-07-02",4.53
"388","2018-07-03",4.6
"389","2018-07-05",4.57
"390","2018-07-06",4.48
"391","2018-07-09",4.49
"392","2018-07-10",4.46
"393","2018-07-11",4.7
"394","2018-07-12",4.77
"395","2018-07-13",4.64
"396","2018-07-16",4.45
"397","2018-07-17",4.52
"398","2018-07-18",4.48
"399","2018-07-19",4.43
"400","2018-07-20",4.45
"401","2018-07-23",4.42
"402","2018-07-24",4.3
"403","2018-07-25",4.39
"404","2018-07-26",4.12
"405","2018-07-27",4.14
"406","2018-07-30",4.09
"407","2018-07-31",4.15
"408","2018-08-01",4.13
"409","2018-08-02",4.1
"410","2018-08-03",4.24
"411","2018-08-06",4.24
"412","2018-08-07",4.66
"413","2018-08-08",4.58
"414","2018-08-09",4.41
"415","2018-08-10",4.31
"416","2018-08-13",4.26
"417","2018-08-14",4.25
"418","2018-08-15",4.32
"419","2018-08-16",4.49
"420","2018-08-17",4.42
"421","2018-08-20",4.33
"422","2018-08-21",4.35
"423","2018-08-22",4.31
"424","2018-08-23",4.27
"425","2018-08-24",4.36
"426","2018-08-27",4.51
"427","2018-08-28",4.55
"428","2018-08-29",4.46
"429","2018-08-30",4.69
"430","2018-08-31",4.83
"431","2018-09-04",4.83
"432","2018-09-05",4.58
"433","2018-09-06",4.48
"434","2018-09-07",4.51
"435","2018-09-10",4.48
"436","2018-09-11",4.8
"437","2018-09-12",4.76
"438","2018-09-13",4.66
"439","2018-09-14",4.79
"440","2018-09-17",4.87
"441","2018-09-18",5.14
"442","2018-09-19",5.85
"443","2018-09-20",5.83
"444","2018-09-21",6.02
"445","2018-09-24",5.9
"446","2018-09-25",6.02
"447","2018-09-26",6.26
"448","2018-09-27",6.21
"449","2018-09-28",6.16
"450","2018-10-01",5.59
"451","2018-10-02",5.56
"452","2018-10-03",5.76
"453","2018-10-04",5.62
"454","2018-10-05",5.35
"455","2018-10-08",5.19
"456","2018-10-09",5.04
"457","2018-10-10",4.71
"458","2018-10-11",4.68
"459","2018-10-12",4.77
"460","2018-10-15",4.74
"461","2018-10-16",5.01
"462","2018-10-17",5.19
"463","2018-10-18",4.84
"464","2018-10-19",5.1
"465","2018-10-22",5.06
"466","2018-10-23",4.97
"467","2018-10-24",5.52
"468","2018-10-25",6.2
"469","2018-10-26",6.55
"470","2018-10-29",6.5
"471","2018-10-30",7.15
"472","2018-10-31",7.04
"473","2018-11-01",7.23
"474","2018-11-02",7.44
"475","2018-11-05",7.35
"476","2018-11-06",7.46
"477","2018-11-07",7.2
"478","2018-11-08",7.2
"479","2018-11-09",7
"480","2018-11-12",6.81
"481","2018-11-13",6.54
"482","2018-11-14",6.62
"483","2018-11-15",6.3
"484","2018-11-16",6.08
"485","2018-11-19",5.82
"486","2018-11-20",5.92
"487","2018-11-21",5.8
"488","2018-11-23",5.8
"489","2018-11-26",6.2
"490","2018-11-27",6.14
"491","2018-11-28",6.36
"492","2018-11-29",6.47
"493","2018-11-30",6.17
"494","2018-12-03",5.93
"495","2018-12-04",5.46
"496","2018-12-06",5.76
"497","2018-12-07",5.8
"498","2018-12-10",5.8
"499","2018-12-11",6.01
"500","2018-12-12",5.95
"501","2018-12-13",6.1
"502","2018-12-14",6.25
"503","2018-12-17",6.05
"504","2018-12-18",6.03
"505","2018-12-19",5.81
"506","2018-12-20",5.82
"507","2018-12-21",5.48
"508","2018-12-24",5.78
"509","2018-12-26",5.85
"510","2018-12-27",5.74
"511","2018-12-28",5.67
"512","2018-12-31",5.63
"513","2019-01-02",5.79
"514","2019-01-03",5.73
"515","2019-01-04",6.03
"516","2019-01-07",6.01
"517","2019-01-08",6.09
"518","2019-01-09",5.99
"519","2019-01-10",6.15
"520","2019-01-11",6.31
"521","2019-01-14",6.19
"522","2019-01-15",6.24
"523","2019-01-16",6.14
"524","2019-01-17",6.14
"525","2019-01-18",6.15
"526","2019-01-22",6.04
"527","2019-01-23",6.05
"528","2019-01-24",6.05
"529","2019-01-25",5.98
"530","2019-01-28",5.85
"531","2019-01-29",5.83
"532","2019-01-30",5.79
"533","2019-01-31",5.75
"534","2019-02-01",5.76
"535","2019-02-04",5.54
"536","2019-02-05",5.72
"537","2019-02-06",5.53
"538","2019-02-07",5.77
"539","2019-02-08",5.99
"540","2019-02-11",5.93
"541","2019-02-12",5.69
"542","2019-02-13",5.78
"543","2019-02-14",5.8
"544","2019-02-15",5.58
"545","2019-02-19",5.38
"546","2019-02-20",5.42
"547","2019-02-21",5.32
"548","2019-02-22",5.29
"549","2019-02-25",5.28
"550","2019-02-26",5.17
"551","2019-02-27",5.15
"552","2019-02-28",5.01
"553","2019-03-01",5.32
"554","2019-03-04",5.24
"555","2019-03-05",5.24
"556","2019-03-06",5.16
"557","2019-03-07",5.19
"558","2019-03-08",5.43
"559","2019-03-11",5.41
"560","2019-03-12",5.23
"561","2019-03-13",5.27
"562","2019-03-14",5.2
"563","2019-03-15",5.12
"564","2019-03-18",4.96
"565","2019-03-19",4.69
"566","2019-03-20",4.7
"567","2019-03-21",4.7
"568","2019-03-22",4.47
"569","2019-03-25",4.39
"570","2019-03-26",4.38
"571","2019-03-27",4.21
"572","2019-03-28",4.43
"573","2019-03-29",4.32
"574","2019-04-01",4.3
"575","2019-04-02",4.36
"576","2019-04-03",4.41
"577","2019-04-04",4.45
"578","2019-04-05",4.44
"579","2019-04-08",4.3
"580","2019-04-09",4.36
"581","2019-04-10",4.27
"582","2019-04-11",4.26
"583","2019-04-12",4.24
"584","2019-04-15",4.14
"585","2019-04-16",4.16
"586","2019-04-17",4.05
"587","2019-04-18",4.11
"588","2019-04-22",4.01
"589","2019-04-23",4.28
"590","2019-04-24",4.62
"591","2019-04-25",4.51
"592","2019-04-26",4.51
"593","2019-04-29",4.74
"594","2019-04-30",4.79
"595","2019-05-01",4.56
"596","2019-05-02",4.34
"597","2019-05-03",4.5
"598","2019-05-06",4.68
"599","2019-05-07",4.48
"600","2019-05-08",4.45
"601","2019-05-09",4.3
"602","2019-05-10",4.21
"603","2019-05-13",4
"604","2019-05-14",4.12
"605","2019-05-15",3.88
"606","2019-05-16",3.92
"607","2019-05-17",3.9
"608","2019-05-20",3.95
"609","2019-05-21",4.07
"610","2019-05-22",4.02
"611","2019-05-23",3.98
"612","2019-05-24",3.98
"613","2019-05-28",3.84
"614","2019-05-29",3.72
"615","2019-05-30",3.51
"616","2019-05-31",3.68
"617","2019-06-03",3.55
"618","2019-06-04",3.72
"619","2019-06-05",3.74
"620","2019-06-06",3.75
"621","2019-06-07",3.77
"622","2019-06-10",3.68
"623","2019-06-11",3.77
"624","2019-06-12",3.75
"625","2019-06-13",3.84
"626","2019-06-14",3.67
"627","2019-06-17",3.85
"628","2019-06-18",3.76
"629","2019-06-19",3.88
"630","2019-06-20",3.81
"631","2019-06-21",3.76
"632","2019-06-24",3.72
"633","2019-06-25",3.73
"634","2019-06-26",3.78
"635","2019-06-27",3.99
"636","2019-06-28",4.21
"637","2019-07-01",4.2
"638","2019-07-02",4.11
"639","2019-07-03",4.1
"640","2019-07-05",4.11
"641","2019-07-08",3.9
"642","2019-07-09",4.09
"643","2019-07-10",4.21
"644","2019-07-11",4.1
"645","2019-07-12",4.05
"646","2019-07-15",4.11
"647","2019-07-16",4.09
"648","2019-07-17",4.11
"649","2019-07-18",4.11
"650","2019-07-19",4.06
"651","2019-07-22",4.3
"652","2019-07-23",4.68
"653","2019-07-24",4.78
"654","2019-07-25",4.91
"655","2019-07-26",4.76
"656","2019-07-29",5.09
"657","2019-07-30",5.2
"658","2019-07-31",5.14
"659","2019-08-01",4.94
"660","2019-08-02",4.82
"661","2019-08-05",4.76
"662","2019-08-06",4.75
"663","2019-08-07",4.83
"664","2019-08-08",4.9
"665","2019-08-09",4.88
"666","2019-08-12",4.75
"667","2019-08-13",4.86
"668","2019-08-14",4.73
"669","2019-08-15",4.5
"670","2019-08-16",4.62
"671","2019-08-19",4.71
"672","2019-08-20",4.8
"673","2019-08-21",5.29
"674","2019-08-22",5.09
"675","2019-08-23",4.9
"676","2019-08-26",4.79
"677","2019-08-27",4.68
"678","2019-08-28",4.85
"679","2019-08-29",4.94
"680","2019-08-30",4.88
"681","2019-09-03",4.77
"682","2019-09-04",4.82
"683","2019-09-05",4.53
"684","2019-09-06",4.27
"685","2019-09-09",4.425
"686","2019-09-10",4.39
"687","2019-09-11",4.51
"688","2019-09-12",4.46
"689","2019-09-13",4.34
"690","2019-09-16",4.48
"691","2019-09-17",4.51
"692","2019-09-18",4.47
"693","2019-09-19",4.46
"694","2019-09-20",4.5
"695","2019-09-23",4.48
"696","2019-09-24",4.22
"697","2019-09-25",4.22
"698","2019-09-26",4.08
"699","2019-09-27",4.01
"700","2019-09-30",4.11
"701","2019-10-01",3.94
"702","2019-10-02",3.79
"703","2019-10-03",3.83
"704","2019-10-04",3.87
"705","2019-10-07",3.86
"706","2019-10-08",3.73
"707","2019-10-09",3.69
"708","2019-10-10",3.72
"709","2019-10-11",3.81
"710","2019-10-14",3.86
"711","2019-10-15",3.86
"712","2019-10-16",3.72
"713","2019-10-17",3.76
"714","2019-10-18",3.64
"715","2019-10-21",3.61
"716","2019-10-22",3.62
"717","2019-10-23",3.64
"718","2019-10-24",3.59
"719","2019-10-25",3.64
"720","2019-10-28",3.59
"721","2019-10-29",3.55
"722","2019-10-30",3.57
"723","2019-10-31",3.5
"724","2019-11-01",3.4
"725","2019-11-04",3.39
"726","2019-11-05",2.77
"727","2019-11-06",2.75
"728","2019-11-07",2.7
"729","2019-11-08",2.69
"730","2019-11-11",2.64
"731","2019-11-12",2.63
"732","2019-11-13",2.6
"733","2019-11-14",2.58
"734","2019-11-15",2.5
"735","2019-11-18",2.4
"736","2019-11-19",2.4
"737","2019-11-20",2.5
"738","2019-11-21",2.46
"739","2019-11-22",2.45
"740","2019-11-25",2.44
"741","2019-11-26",2.46
"742","2019-11-27",2.43
"743","2019-11-29",2.33
"744","2019-12-02",2.6
"745","2019-12-03",2.65
"746","2019-12-04",2.57
"747","2019-12-05",2.64
"748","2019-12-06",2.66
"749","2019-12-09",2.71
"750","2019-12-10",2.74
"751","2019-12-11",2.8
"752","2019-12-12",2.85
"753","2019-12-13",2.85
"754","2019-12-16",2.85
"755","2019-12-17",2.74
"756","2019-12-18",2.72
"757","2019-12-19",2.76
"758","2019-12-20",2.74
"759","2019-12-23",2.76
"760","2019-12-24",2.76
"761","2019-12-26",2.63
"762","2019-12-27",2.6
"763","2019-12-30",2.65
"764","2019-12-31",2.62
"765","2020-01-02",2.68
"766","2020-01-03",2.7
"767","2020-01-06",2.81
"768","2020-01-07",2.82
"769","2020-01-08",2.86
"770","2020-01-09",2.84
"771","2020-01-10",2.8
"772","2020-01-13",2.83
"773","2020-01-14",2.95
"774","2020-01-15",2.97
"775","2020-01-16",2.95
"776","2020-01-17",2.94
"777","2020-01-21",2.91
"778","2020-01-22",2.935
"779","2020-01-23",2.98
"780","2020-01-24",2.75
"781","2020-01-27",2.57
"782","2020-01-28",2.66
"783","2020-01-29",2.82
"784","2020-01-30",2.72
"785","2020-01-31",2.63
"786","2020-02-03",2.64
"787","2020-02-04",2.7
"788","2020-02-05",2.81
"789","2020-02-06",2.75
"790","2020-02-07",2.78
"791","2020-02-10",2.85
"792","2020-02-11",2.92
"793","2020-02-12",2.62
"794","2020-02-13",2.52
"795","2020-02-14",2.61
"796","2020-02-18",2.4
"797","2020-02-19",2.34
"798","2020-02-20",2.42
"799","2020-02-21",2.32
"800","2020-02-24",2.13
"801","2020-02-25",2.1
"802","2020-02-26",1.92
"803","2020-02-27",1.88
"804","2020-02-28",1.82
"805","2020-03-02",1.82
"806","2020-03-03",1.81
"807","2020-03-04",1.8
"808","2020-03-05",1.75
"809","2020-03-06",1.74
"810","2020-03-09",1.44
"811","2020-03-10",1.52
"812","2020-03-11",1.56
"813","2020-03-12",1.45
"814","2020-03-13",1.59
"815","2020-03-16",1.541
"816","2020-03-17",1.59
"817","2020-03-18",1.58
"818","2020-03-19",1.5
"819","2020-03-20",1.55
"820","2020-03-23",1.48
"821","2020-03-24",1.6
"822","2020-03-25",1.65
"823","2020-03-26",1.62
"824","2020-03-27",1.51
"825","2020-03-30",1.42
"826","2020-03-31",1.46
"827","2020-04-01",1.4
"828","2020-04-02",1.4
"829","2020-04-03",1.39
"830","2020-04-06",1.43
"831","2020-04-07",1.43
"832","2020-04-08",1.6
"833","2020-04-09",1.65
"834","2020-04-13",1.64
"835","2020-04-14",1.79
"836","2020-04-15",1.8
"837","2020-04-16",1.71
"838","2020-04-17",1.69
"839","2020-04-20",1.64
"840","2020-04-21",1.6
"841","2020-04-22",1.67
"842","2020-04-23",1.68
"843","2020-04-24",1.69
"844","2020-04-27",1.73
"845","2020-04-28",1.75
"846","2020-04-29",1.8
"847","2020-04-30",1.83
"848","2020-05-01",1.69
"849","2020-05-04",1.73
"850","2020-05-05",1.65
"851","2020-05-06",1.59
"852","2020-05-07",1.61
"853","2020-05-08",1.72
"854","2020-05-11",1.68
"855","2020-05-12",1.59
"856","2020-05-13",1.55
"857","2020-05-14",1.49
"858","2020-05-15",1.45
"859","2020-05-18",1.66
"860","2020-05-19",1.66
"861","2020-05-20",1.87
"862","2020-05-21",1.85
"863","2020-05-22",1.85
"864","2020-05-26",1.98
"865","2020-05-27",2.07
"866","2020-05-28",2.14
"867","2020-05-29",2.1
"868","2020-06-01",2.11
"869","2020-06-02",2.2
"870","2020-06-03",2.28
"871","2020-06-04",2.32
"872","2020-06-05",2.51
"873","2020-06-08",2.7
"874","2020-06-09",2.56
"875","2020-06-10",2.37
"876","2020-06-11",1.92
"877","2020-06-12",2.11
"878","2020-06-15",2.13
"879","2020-06-16",2.19
"880","2020-06-17",2.12
"881","2020-06-18",2.18
"882","2020-06-19",2.1
"883","2020-06-22",2.06
"884","2020-06-23",2.08
"885","2020-06-24",2.01
"886","2020-06-25",1.97
"887","2020-06-26",1.93
"888","2020-06-29",1.98
"889","2020-06-30",1.97
"890","2020-07-01",1.94
"891","2020-07-02",1.94
"892","2020-07-06",1.87
"893","2020-07-07",1.89
"894","2020-07-08",1.89
"895","2020-07-09",1.85
"896","2020-07-10",1.86
"897","2020-07-13",1.78
"898","2020-07-14",1.74
"899","2020-07-15",1.83
"900","2020-07-16",1.8
"901","2020-07-17",1.78
"902","2020-07-20",1.77
"903","2020-07-21",1.73
"904","2020-07-22",1.7
"905","2020-07-23",1.68
"906","2020-07-24",1.67
"907","2020-07-27",1.64
"908","2020-07-28",1.65
"909","2020-07-29",1.8
"910","2020-07-30",1.85
"911","2020-07-31",1.82
"912","2020-08-03",1.77
"913","2020-08-04",1.8
"914","2020-08-05",1.86
"915","2020-08-06",1.94
"916","2020-08-07",1.83
"917","2020-08-10",1.87
"918","2020-08-11",1.99
"919","2020-08-12",2.01
"920","2020-08-13",1.98
"921","2020-08-14",1.96
"922","2020-08-17",1.9
"923","2020-08-18",1.92
"924","2020-08-19",1.75
"925","2020-08-20",1.84
"926","2020-08-21",1.83
"927","2020-08-24",1.84
"928","2020-08-25",1.88
"929","2020-08-26",1.86
"930","2020-08-27",1.88
"931","2020-08-28",1.88
"932","2020-08-31",1.84
"933","2020-09-01",1.81
"934","2020-09-02",1.78
"935","2020-09-03",1.85
"936","2020-09-04",1.84
"937","2020-09-08",1.77
"938","2020-09-09",1.78
"939","2020-09-10",1.75
"940","2020-09-11",1.7
"941","2020-09-14",1.73
"942","2020-09-15",1.7
"943","2020-09-16",1.75
"944","2020-09-17",1.71
"945","2020-09-18",1.7
"946","2020-09-21",1.63
"947","2020-09-22",1.62
"948","2020-09-23",1.54
"949","2020-09-24",1.54
"950","2020-09-25",1.54
"951","2020-09-28",1.59
"952","2020-09-29",1.57
"953","2020-09-30",1.55
"954","2020-10-01",1.48
"955","2020-10-02",1.42
"956","2020-10-05",1.41
"957","2020-10-06",1.4
"958","2020-10-07",1.41
"959","2020-10-08",1.47
"960","2020-10-09",1.45
"961","2020-10-12",1.46
"962","2020-10-13",1.47
"963","2020-10-14",1.5
"964","2020-10-15",1.43
"965","2020-10-16",1.43
"966","2020-10-19",1.45
"967","2020-10-20",1.44
"968","2020-10-21",1.46
"969","2020-10-22",1.45
"970","2020-10-23",1.5
"971","2020-10-26",1.37
"972","2020-10-27",1.41
"973","2020-10-28",1.33
"974","2020-10-29",1.36
"975","2020-10-30",1.35
"976","2020-11-02",1.27
"977","2020-11-03",1.28
"978","2020-11-04",1.25
"979","2020-11-05",1.26
"980","2020-11-06",1.3
"981","2020-11-09",1.56
"982","2020-11-10",1.5
"983","2020-11-11",1.42
"984","2020-11-12",1.37
"985","2020-11-13",1.4
"986","2020-11-16",1.42
"987","2020-11-17",1.46
"988","2020-11-18",1.46
"989","2020-11-19",1.5
"990","2020-11-20",1.49
"991","2020-11-23",1.71
"992","2020-11-24",2.15
"993","2020-11-25",2.25
"994","2020-11-27",2.42
