"","date","NYMTN"
"78","2018-02-21",23.469999
"79","2018-02-22",23.34
"80","2018-02-23",23.219999
"81","2018-02-26",23.559999
"82","2018-02-27",23.68
"83","2018-02-28",23.76
"84","2018-03-01",23.687
"85","2018-03-02",23.677999
"86","2018-03-05",23.610001
"87","2018-03-06",23.77
"88","2018-03-07",24
"89","2018-03-08",23.77
"90","2018-03-09",23.91
"91","2018-03-12",23.903
"92","2018-03-13",23.857
"93","2018-03-14",23.92
"94","2018-03-15",23.799
"95","2018-03-16",23.92
"96","2018-03-19",23.799999
"97","2018-03-20",23.719999
"98","2018-03-21",23.889999
"99","2018-03-22",23.709999
"100","2018-03-23",23.6
"101","2018-03-26",23.75
"102","2018-03-27",23.799999
"103","2018-03-28",23.440001
"104","2018-03-29",23.459999
"105","2018-04-02",23.488001
"106","2018-04-03",23.5
"107","2018-04-04",23.4
"108","2018-04-05",23.280001
"109","2018-04-06",23.16
"110","2018-04-09",23.120001
"111","2018-04-10",23.34
"112","2018-04-11",23.370001
"113","2018-04-12",23.5
"114","2018-04-13",23.35
"115","2018-04-16",23.305
"116","2018-04-17",23.25
"117","2018-04-18",23.25
"118","2018-04-19",23.219999
"119","2018-04-20",23.379999
"120","2018-04-23",23.129999
"121","2018-04-24",23.02
"122","2018-04-25",22.92
"123","2018-04-26",23.01
"124","2018-04-27",23.129999
"125","2018-04-30",23.1
"126","2018-05-01",23.190001
"127","2018-05-02",23.129999
"128","2018-05-03",23.209999
"129","2018-05-04",23.4
"130","2018-05-07",23.26
"131","2018-05-08",23.08
"132","2018-05-09",23.1
"133","2018-05-10",23.280001
"134","2018-05-11",23.16
"135","2018-05-14",23.24
"136","2018-05-15",23.17
"137","2018-05-16",23.200001
"138","2018-05-17",23.290001
"139","2018-05-18",23.370001
"140","2018-05-21",23.35
"141","2018-05-22",23.440001
"142","2018-05-23",23.5
"143","2018-05-24",23.5
"144","2018-05-25",23.49
"145","2018-05-29",23.552999
"146","2018-05-30",23.58
"147","2018-05-31",23.629999
"148","2018-06-01",23.610001
"149","2018-06-04",23.6
"150","2018-06-05",23.729
"151","2018-06-06",23.639999
"152","2018-06-07",23.695999
"153","2018-06-08",23.790001
"154","2018-06-11",23.719
"155","2018-06-12",23.790001
"156","2018-06-13",23.75
"157","2018-06-14",23.98
"158","2018-06-15",24.02
"159","2018-06-18",24.139999
"160","2018-06-19",24.127001
"161","2018-06-20",23.98
"162","2018-06-21",24
"163","2018-06-22",24.07
"164","2018-06-25",24.040001
"165","2018-06-26",23.934999
"166","2018-06-27",23.98
"167","2018-06-28",23.549999
"168","2018-06-29",23.67
"169","2018-07-02",23.73
"170","2018-07-03",23.65
"171","2018-07-05",23.879999
"172","2018-07-06",23.889999
"173","2018-07-09",23.82
"174","2018-07-10",23.75
"175","2018-07-11",23.709999
"176","2018-07-12",23.799999
"177","2018-07-13",23.799999
"178","2018-07-16",23.85
"179","2018-07-17",23.82
"180","2018-07-18",23.82
"181","2018-07-19",23.889999
"182","2018-07-20",24.040001
"183","2018-07-23",23.940001
"184","2018-07-24",23.799999
"185","2018-07-25",23.966
"186","2018-07-26",23.969999
"187","2018-07-27",23.9
"188","2018-07-30",23.92
"189","2018-07-31",23.860001
"190","2018-08-01",23.799999
"191","2018-08-02",24
"192","2018-08-03",23.889999
"193","2018-08-06",23.969999
"194","2018-08-07",23.950001
"195","2018-08-08",23.940001
"196","2018-08-09",24
"197","2018-08-10",23.99
"198","2018-08-13",24
"199","2018-08-14",24.139999
"200","2018-08-15",24.093
"201","2018-08-16",24.1
"202","2018-08-17",24.1
"203","2018-08-20",24.110001
"204","2018-08-21",24.219999
"205","2018-08-22",24.18
"206","2018-08-23",24.23
"207","2018-08-24",24.26
"208","2018-08-27",24.15
"209","2018-08-28",24.23
"210","2018-08-29",24.23
"211","2018-08-30",24.219999
"212","2018-08-31",24.302999
"213","2018-09-04",24.209999
"214","2018-09-05",24.25
"215","2018-09-06",24.23
"216","2018-09-07",24.24
"217","2018-09-10",24.299999
"218","2018-09-11",24.389999
"219","2018-09-12",24.4
"220","2018-09-13",24.4
"221","2018-09-14",24.450001
"222","2018-09-17",24.4
"223","2018-09-18",24.385
"224","2018-09-19",24.34
"225","2018-09-20",24.25
"226","2018-09-21",24.299999
"227","2018-09-24",24.25
"228","2018-09-25",24.290001
"229","2018-09-26",24.339001
"230","2018-09-27",24.360001
"231","2018-09-28",24.07
"232","2018-10-01",23.99
"233","2018-10-02",23.9
"234","2018-10-03",23.745001
"235","2018-10-04",23.68
"236","2018-10-05",23.75
"237","2018-10-08",23.65
"238","2018-10-09",23.66
"239","2018-10-10",23.441
"240","2018-10-11",23.15
"241","2018-10-12",23.219999
"242","2018-10-15",23.184999
"243","2018-10-16",23.26
"244","2018-10-17",23.33
"245","2018-10-18",23.365
"246","2018-10-19",23.360001
"247","2018-10-22",23.225
"248","2018-10-23",23.15
"249","2018-10-24",23.42
"250","2018-10-25",23.25
"251","2018-10-26",23.1
"252","2018-10-29",23.190001
"253","2018-10-30",22.75
"254","2018-10-31",22.98
"255","2018-11-01",23.007
"256","2018-11-02",23.040001
"257","2018-11-05",23.035
"258","2018-11-06",23.030001
"259","2018-11-07",23.049999
"260","2018-11-08",23.059999
"261","2018-11-09",23.129999
"262","2018-11-12",23.141001
"263","2018-11-13",23.139999
"264","2018-11-14",23.028999
"265","2018-11-15",23.080999
"266","2018-11-16",23.040001
"267","2018-11-19",22.913
"268","2018-11-20",22.82
"269","2018-11-21",22.983999
"270","2018-11-23",23.190001
"271","2018-11-26",22.85
"272","2018-11-27",22.75
"273","2018-11-28",22.627001
"274","2018-11-29",22.620001
"275","2018-11-30",22.67
"276","2018-12-03",22.75
"277","2018-12-04",22.799999
"278","2018-12-06",22.620001
"279","2018-12-07",22.67
"280","2018-12-10",22.530001
"281","2018-12-11",22.459999
"282","2018-12-12",22.440001
"283","2018-12-13",22.370001
"284","2018-12-14",22.26
"285","2018-12-17",22.1
"286","2018-12-18",21.959999
"287","2018-12-19",21.93
"288","2018-12-20",20.870001
"289","2018-12-21",21.209999
"290","2018-12-24",20.879999
"291","2018-12-26",21.290001
"292","2018-12-27",21.48
"293","2018-12-28",21.27
"294","2018-12-31",21.9
"295","2019-01-02",22.190001
"296","2019-01-03",22.27
"297","2019-01-04",22.379999
"298","2019-01-07",22.497
"299","2019-01-08",22.67
"300","2019-01-09",22.870001
"301","2019-01-10",22.98
"302","2019-01-11",22.950001
"303","2019-01-14",22.700001
"304","2019-01-15",22.68
"305","2019-01-16",22.5
"306","2019-01-17",22.489
"307","2019-01-18",22.48
"308","2019-01-22",22.382999
"309","2019-01-23",22.535
"310","2019-01-24",22.42
"311","2019-01-25",22.48
"312","2019-01-28",22.459999
"313","2019-01-29",22.49
"314","2019-01-30",22.440001
"315","2019-01-31",22.700001
"316","2019-02-01",22.82
"317","2019-02-04",22.676001
"318","2019-02-05",22.68
"319","2019-02-06",22.700001
"320","2019-02-07",22.67
"321","2019-02-08",22.68
"322","2019-02-11",22.610001
"323","2019-02-12",22.700001
"324","2019-02-13",22.700001
"325","2019-02-14",22.674999
"326","2019-02-15",22.620001
"327","2019-02-19",22.700001
"328","2019-02-20",22.83
"329","2019-02-21",22.766001
"330","2019-02-22",22.950001
"331","2019-02-25",23.08
"332","2019-02-26",22.9
"333","2019-02-27",22.91
"334","2019-02-28",22.5
"335","2019-03-01",22.799999
"336","2019-03-04",22.690001
"337","2019-03-05",23.08
"338","2019-03-06",23.120001
"339","2019-03-07",23.110001
"340","2019-03-08",23
"341","2019-03-11",23.08
"342","2019-03-12",22.92
"343","2019-03-13",23.059999
"344","2019-03-14",23.34
"345","2019-03-15",23.389999
"346","2019-03-18",23.709999
"347","2019-03-19",23.75
"348","2019-03-20",23.82
"349","2019-03-21",23.82
"350","2019-03-22",23.809999
"351","2019-03-25",23.780001
"352","2019-03-26",23.919001
"353","2019-03-27",23.950001
"354","2019-03-28",23.959999
"355","2019-03-29",23.67
"356","2019-04-01",23.879999
"357","2019-04-02",23.98
"358","2019-04-03",23.91
"359","2019-04-04",23.99
"360","2019-04-05",24.082001
"361","2019-04-08",24.08
"362","2019-04-09",24.061001
"363","2019-04-10",24.062
"364","2019-04-11",24.09
"365","2019-04-12",24.08
"366","2019-04-15",24.040001
"367","2019-04-16",23.969999
"368","2019-04-17",23.940001
"369","2019-04-18",24.045
"370","2019-04-22",23.98
"371","2019-04-23",24.025
"372","2019-04-24",24.025
"373","2019-04-25",23.99
"374","2019-04-26",24.006001
"375","2019-04-29",23.959999
"376","2019-04-30",24.18
"377","2019-05-01",24.049999
"378","2019-05-02",24.1
"379","2019-05-03",24.07
"380","2019-05-06",24.139999
"381","2019-05-07",24.117001
"382","2019-05-08",24.105
"383","2019-05-09",24.065001
"384","2019-05-10",24.120001
"385","2019-05-13",24.120001
"386","2019-05-14",24.105
"387","2019-05-15",24.129999
"388","2019-05-16",24.299999
"389","2019-05-17",24.23
"390","2019-05-20",24.33
"391","2019-05-21",24.415001
"392","2019-05-22",24.4
"393","2019-05-23",24.486
"394","2019-05-24",24.492001
"395","2019-05-28",24.49
"396","2019-05-29",24.5
"397","2019-05-30",24.51
"398","2019-05-31",24.52
"399","2019-06-03",24.57
"400","2019-06-04",24.540001
"401","2019-06-05",24.5
"402","2019-06-06",24.51
"403","2019-06-07",24.48
"404","2019-06-10",24.479
"405","2019-06-11",24.299999
"406","2019-06-12",24.24
"407","2019-06-13",24.33
"408","2019-06-14",24.43
"409","2019-06-17",24.559999
"410","2019-06-18",24.51
"411","2019-06-19",24.51
"412","2019-06-20",24.57
"413","2019-06-21",24.565001
"414","2019-06-24",24.622999
"415","2019-06-25",24.6
"416","2019-06-26",24.639999
"417","2019-06-27",24.620001
"418","2019-06-28",24.42
"419","2019-07-01",24.355
"420","2019-07-02",24.4
"421","2019-07-03",24.389999
"422","2019-07-05",24.48
"423","2019-07-08",24.49
"424","2019-07-09",24.483
"425","2019-07-10",24.5
"426","2019-07-11",24.51
"427","2019-07-12",24.530001
"428","2019-07-15",24.75
"429","2019-07-16",24.799999
"430","2019-07-17",24.780001
"431","2019-07-18",24.780001
"432","2019-07-19",24.85
"433","2019-07-22",24.940001
"434","2019-07-23",24.9
"435","2019-07-24",24.92
"436","2019-07-25",24.969999
"437","2019-07-26",24.940001
"438","2019-07-29",25.011999
"439","2019-07-30",24.799999
"440","2019-07-31",24.59
"441","2019-08-01",24.700001
"442","2019-08-02",24.834
"443","2019-08-05",24.76
"444","2019-08-06",24.82
"445","2019-08-07",24.77
"446","2019-08-08",24.799999
"447","2019-08-09",24.834999
"448","2019-08-12",24.811001
"449","2019-08-13",24.809999
"450","2019-08-14",24.700001
"451","2019-08-15",24.700001
"452","2019-08-16",24.709
"453","2019-08-19",24.690001
"454","2019-08-20",24.700001
"455","2019-08-21",24.780001
"456","2019-08-22",24.77
"457","2019-08-23",24.719999
"458","2019-08-26",24.690001
"459","2019-08-27",24.809999
"460","2019-08-28",24.84
"461","2019-08-29",24.872
"462","2019-08-30",24.950001
"463","2019-09-03",24.98
"464","2019-09-04",24.976
"465","2019-09-05",24.98
"466","2019-09-06",24.987
"467","2019-09-09",25.049999
"468","2019-09-10",25.027
"469","2019-09-11",25.030001
"470","2019-09-12",25.059999
"471","2019-09-13",25.07
"472","2019-09-16",25
"473","2019-09-17",25.030001
"474","2019-09-18",25.02
"475","2019-09-19",25.07
"476","2019-09-20",25.129999
"477","2019-09-23",25.24
"478","2019-09-24",25.370001
"479","2019-09-25",25.379999
"480","2019-09-26",25.4
"481","2019-09-27",25.309999
"482","2019-09-30",24.91
"483","2019-10-01",25.059999
"484","2019-10-02",25
"485","2019-10-03",25.07
"486","2019-10-04",25.040001
"487","2019-10-07",25.030001
"488","2019-10-08",24.969999
"489","2019-10-09",25
"490","2019-10-10",24.969999
"491","2019-10-11",25.02
"492","2019-10-14",24.99
"493","2019-10-15",24.995001
"494","2019-10-16",25.01
"495","2019-10-17",25.024
"496","2019-10-18",25.07
"497","2019-10-21",25.07
"498","2019-10-22",25.045
"499","2019-10-23",25.09
"500","2019-10-24",25.1
"501","2019-10-25",25.16
"502","2019-10-28",25.15
"503","2019-10-29",25.139999
"504","2019-10-30",25.24
"505","2019-10-31",25.48
"506","2019-11-01",25.299999
"507","2019-11-04",25.334
"508","2019-11-05",25.32
"509","2019-11-06",25.26
"510","2019-11-07",25.26
"511","2019-11-08",25.34
"512","2019-11-11",25.26
"513","2019-11-12",25.32
"514","2019-11-13",25.290001
"515","2019-11-14",25.27
"516","2019-11-15",25.389999
"517","2019-11-18",25.280001
"518","2019-11-19",25.129999
"519","2019-11-20",25.370001
"520","2019-11-21",25.219999
"521","2019-11-22",25.18
"522","2019-11-25",25.18
"523","2019-11-26",25.299999
"524","2019-11-27",25.389999
"525","2019-11-29",25.299999
"526","2019-12-02",25.247
"527","2019-12-03",25.219999
"528","2019-12-04",25.190001
"529","2019-12-05",25.17
"530","2019-12-06",25.139999
"531","2019-12-09",25.139999
"532","2019-12-10",25.08
"533","2019-12-11",25.129999
"534","2019-12-12",25.129999
"535","2019-12-13",25.139999
"536","2019-12-16",25.139999
"537","2019-12-17",25.08
"538","2019-12-18",25.1
"539","2019-12-19",25.09
"540","2019-12-20",25.129999
"541","2019-12-23",25.285
"542","2019-12-24",25.34
"543","2019-12-26",25.440001
"544","2019-12-27",25.475
"545","2019-12-30",25.08
"546","2019-12-31",25.139999
"547","2020-01-02",25.209999
"548","2020-01-03",25.4
"549","2020-01-06",25.32
"550","2020-01-07",25.299999
"551","2020-01-08",25.281
"552","2020-01-09",25.440001
"553","2020-01-10",25.440001
"554","2020-01-13",25.6
"555","2020-01-14",25.653999
"556","2020-01-15",25.73
"557","2020-01-16",25.84
"558","2020-01-17",25.77
"559","2020-01-21",25.84
"560","2020-01-22",25.85
"561","2020-01-23",25.85
"562","2020-01-24",25.719999
"563","2020-01-27",25.795
"564","2020-01-28",25.860001
"565","2020-01-29",25.860001
"566","2020-01-30",25.990999
"567","2020-01-31",25.950001
"568","2020-02-03",25.780001
"569","2020-02-04",26.059999
"570","2020-02-05",26.25
"571","2020-02-06",26.23
"572","2020-02-07",26.146
"573","2020-02-10",26.219999
"574","2020-02-11",26.198
"575","2020-02-12",26.16
"576","2020-02-13",26.23
"577","2020-02-14",26.23
"578","2020-02-18",26.169001
"579","2020-02-19",26.1
"580","2020-02-20",26.129999
"581","2020-02-21",26.02
"582","2020-02-24",25.9
"583","2020-02-25",25.530001
"584","2020-02-26",25.625
"585","2020-02-27",25.315001
"586","2020-02-28",24.83
"587","2020-03-02",25.34
"588","2020-03-03",25.469999
"589","2020-03-04",25.893
"590","2020-03-05",25.49
"591","2020-03-06",25
"592","2020-03-09",22.98
"593","2020-03-10",23.450001
"594","2020-03-11",22.030001
"595","2020-03-12",17.049999
"596","2020-03-13",17.389999
"597","2020-03-16",14.2
"598","2020-03-17",10.5
"599","2020-03-18",8
"600","2020-03-19",13.82
"601","2020-03-20",12.82
"602","2020-03-23",8.4
"603","2020-03-24",3.84
"604","2020-03-25",4.38
"605","2020-03-26",7.65
"606","2020-03-27",9.65
"607","2020-03-30",9.35
"608","2020-03-31",8.9
"609","2020-04-01",7.6
"610","2020-04-02",6.36
"611","2020-04-03",4.81
"612","2020-04-06",7.67
"613","2020-04-07",9.75
"614","2020-04-08",14.42
"615","2020-04-09",15.71
"616","2020-04-13",16.25
"617","2020-04-14",17.15
"618","2020-04-15",15.65
"619","2020-04-16",14.92
"620","2020-04-17",15.47
"621","2020-04-20",15.19
"622","2020-04-21",15.19
"623","2020-04-22",16.559999
"624","2020-04-23",16.34
"625","2020-04-24",16.200001
"626","2020-04-27",16.33
"627","2020-04-28",16.57
"628","2020-04-29",17.57
"629","2020-04-30",17.379999
"630","2020-05-01",16.325001
"631","2020-05-04",16.07
"632","2020-05-05",16.997
"633","2020-05-06",17.455
"634","2020-05-07",17.379999
"635","2020-05-08",16.285999
"636","2020-05-11",15.4
"637","2020-05-12",16.33
"638","2020-05-13",16.559999
"639","2020-05-14",16.1
"640","2020-05-15",15.83
"641","2020-05-18",16.190001
"642","2020-05-19",16.190001
"643","2020-05-20",16.681
"644","2020-05-21",16.865999
"645","2020-05-22",17.74
"646","2020-05-26",18.889999
"647","2020-05-27",19.030001
"648","2020-05-28",19.059999
"649","2020-05-29",18.82
"650","2020-06-01",18.879999
"651","2020-06-02",18.52
"652","2020-06-03",18.75
"653","2020-06-04",19.389999
"654","2020-06-05",20.731001
"655","2020-06-08",22
"656","2020-06-09",20.889999
"657","2020-06-10",20.32
"658","2020-06-11",18.16
"659","2020-06-12",17.84
"660","2020-06-15",18.77
"661","2020-06-16",20.450001
"662","2020-06-17",20.870001
"663","2020-06-18",20.780001
"664","2020-06-19",20.65
"665","2020-06-22",20.74
"666","2020-06-23",20.76
"667","2020-06-24",20.415001
"668","2020-06-25",20.75
"669","2020-06-26",20.629999
"670","2020-06-29",20.636
"671","2020-06-30",19.59
"672","2020-07-01",19.1
"673","2020-07-02",18.83
"674","2020-07-06",18.5
"675","2020-07-07",18.51
"676","2020-07-08",18.68
"677","2020-07-09",18.559999
"678","2020-07-10",18.6
"679","2020-07-13",18.200001
"680","2020-07-14",18.1
"681","2020-07-15",18.25
"682","2020-07-16",18.549999
"683","2020-07-17",18.780001
"684","2020-07-20",18.799999
"685","2020-07-21",18.937
"686","2020-07-22",18.85
"687","2020-07-23",18.860001
"688","2020-07-24",18.790001
"689","2020-07-27",18.844999
"690","2020-07-28",18.799999
"691","2020-07-29",19.639999
"692","2020-07-30",19.799999
"693","2020-07-31",19.9
"694","2020-08-03",19.995001
"695","2020-08-04",19.950001
"696","2020-08-05",19.76
"697","2020-08-06",19.98
"698","2020-08-07",20.233999
"699","2020-08-10",20.441
"700","2020-08-11",20.884001
"701","2020-08-12",21
"702","2020-08-13",21.209999
"703","2020-08-14",21.360001
"704","2020-08-17",21.299999
"705","2020-08-18",21.120001
"706","2020-08-19",21.1
"707","2020-08-20",21.1
"708","2020-08-21",20.77
"709","2020-08-24",21
"710","2020-08-25",20.98
"711","2020-08-26",21.23
"712","2020-08-27",21.190001
"713","2020-08-28",21.309999
"714","2020-08-31",21.1
"715","2020-09-01",20.74
"716","2020-09-02",20.700001
"717","2020-09-03",20.450001
"718","2020-09-04",20.52
"719","2020-09-08",20.5
"720","2020-09-09",20.67
"721","2020-09-10",20.780001
"722","2020-09-11",20.92
"723","2020-09-14",20.959999
"724","2020-09-15",20.92
"725","2020-09-16",20.940001
"726","2020-09-17",20.879999
"727","2020-09-18",20.790001
"728","2020-09-21",20.65
"729","2020-09-22",20.73
"730","2020-09-23",20.559999
"731","2020-09-24",20.530001
"732","2020-09-25",20.629999
"733","2020-09-28",20.719999
"734","2020-09-29",20.860001
"735","2020-09-30",20.700001
"736","2020-10-01",20.42
"737","2020-10-02",20.190001
"738","2020-10-05",20.139999
"739","2020-10-06",20.32
"740","2020-10-07",20.209999
"741","2020-10-08",20.49
"742","2020-10-09",20.379999
"743","2020-10-12",20.379999
"744","2020-10-13",20.1
"745","2020-10-14",20.120001
"746","2020-10-15",20.139999
"747","2020-10-16",20.049999
"748","2020-10-19",19.74
"749","2020-10-20",19.93
"750","2020-10-21",19.74
"751","2020-10-22",19.780001
"752","2020-10-23",19.889999
"753","2020-10-26",19.67
"754","2020-10-27",19.709999
"755","2020-10-28",19.129999
"756","2020-10-29",19.360001
"757","2020-10-30",19
"758","2020-11-02",19.299999
"759","2020-11-03",19.43
"760","2020-11-04",19.860001
"761","2020-11-05",19.99
"762","2020-11-06",19.9
"763","2020-11-09",20.35
"764","2020-11-10",20.549999
"765","2020-11-11",20.700001
"766","2020-11-12",20.48
"767","2020-11-13",20.73
"768","2020-11-16",21.17
"769","2020-11-17",21.33
"770","2020-11-18",21.77
"771","2020-11-19",22.08
"772","2020-11-20",22.129999
"773","2020-11-23",22.190001
"774","2020-11-24",22.08
"775","2020-11-25",22.26
"776","2020-11-27",22.379999
