"","date","AM"
"180","2018-01-19",20.709999
"181","2018-01-22",21.469999
"182","2018-01-23",22
"183","2018-01-24",22.01
"184","2018-01-25",22.01
"185","2018-01-26",22.02
"186","2018-01-29",21.83
"187","2018-01-30",21.290001
"188","2018-01-31",21.059999
"189","2018-02-01",20.74
"190","2018-02-02",20.610001
"191","2018-02-05",20.25
"192","2018-02-06",20.709999
"193","2018-02-07",20.610001
"194","2018-02-08",19.57
"195","2018-02-09",19.27
"196","2018-02-12",19.610001
"197","2018-02-13",19.809999
"198","2018-02-14",20.5
"199","2018-02-15",20.629999
"200","2018-02-16",20.52
"201","2018-02-20",19.690001
"202","2018-02-21",19.219999
"203","2018-02-22",18.84
"204","2018-02-23",19.190001
"205","2018-02-26",18.860001
"206","2018-02-27",18.51
"207","2018-02-28",18.5
"208","2018-03-01",18.559999
"209","2018-03-02",18.48
"210","2018-03-05",18.299999
"211","2018-03-06",18.299999
"212","2018-03-07",18.08
"213","2018-03-08",18.01
"214","2018-03-09",18.15
"215","2018-03-12",18.35
"216","2018-03-13",17.91
"217","2018-03-14",17.23
"218","2018-03-15",16.98
"219","2018-03-16",16.799999
"220","2018-03-19",16.219999
"221","2018-03-20",16.09
"222","2018-03-21",16.360001
"223","2018-03-22",16.26
"224","2018-03-23",16.120001
"225","2018-03-26",16.15
"226","2018-03-27",15.95
"227","2018-03-28",15.83
"228","2018-03-29",15.99
"229","2018-04-02",15.69
"230","2018-04-03",15.29
"231","2018-04-04",15.49
"232","2018-04-05",15.96
"233","2018-04-06",15.68
"234","2018-04-09",15.56
"235","2018-04-10",15.72
"236","2018-04-11",15.9
"237","2018-04-12",16.01
"238","2018-04-13",16.09
"239","2018-04-16",16.57
"240","2018-04-17",17.15
"241","2018-04-18",17.139999
"242","2018-04-19",16.790001
"243","2018-04-20",16.540001
"244","2018-04-23",17.02
"245","2018-04-24",16.67
"246","2018-04-25",16.92
"247","2018-04-26",17.379999
"248","2018-04-27",17.309999
"249","2018-04-30",17.219999
"250","2018-05-01",17.440001
"251","2018-05-02",17.58
"252","2018-05-03",17.049999
"253","2018-05-04",16.91
"254","2018-05-07",17.33
"255","2018-05-08",17.360001
"256","2018-05-09",17.16
"257","2018-05-10",17.27
"258","2018-05-11",17.35
"259","2018-05-14",17.709999
"260","2018-05-15",17.76
"261","2018-05-16",17.84
"262","2018-05-17",17.93
"263","2018-05-18",18.280001
"264","2018-05-21",18.59
"265","2018-05-22",18.610001
"266","2018-05-23",18.629999
"267","2018-05-24",18.219999
"268","2018-05-25",18.209999
"269","2018-05-29",18.16
"270","2018-05-30",18.889999
"271","2018-05-31",19.25
"272","2018-06-01",19.57
"273","2018-06-04",19.51
"274","2018-06-05",19.309999
"275","2018-06-06",19.01
"276","2018-06-07",19.24
"277","2018-06-08",19.08
"278","2018-06-11",19.25
"279","2018-06-12",19.01
"280","2018-06-13",18.799999
"281","2018-06-14",18.99
"282","2018-06-15",18.35
"283","2018-06-18",18.469999
"284","2018-06-19",18.98
"285","2018-06-20",19.120001
"286","2018-06-21",19.110001
"287","2018-06-22",19.200001
"288","2018-06-25",18.969999
"289","2018-06-26",18.940001
"290","2018-06-27",18.32
"291","2018-06-28",18.610001
"292","2018-06-29",18.860001
"293","2018-07-02",18.870001
"294","2018-07-03",19.01
"295","2018-07-05",19.040001
"296","2018-07-06",19.309999
"297","2018-07-09",19.52
"298","2018-07-10",19.200001
"299","2018-07-11",19.129999
"300","2018-07-12",19.48
"301","2018-07-13",19
"302","2018-07-16",18.35
"303","2018-07-17",18.66
"304","2018-07-18",18.68
"305","2018-07-19",19.27
"306","2018-07-20",19.24
"307","2018-07-23",19.219999
"308","2018-07-24",19.059999
"309","2018-07-25",19.4
"310","2018-07-26",19.5
"311","2018-07-27",19.110001
"312","2018-07-30",19.26
"313","2018-07-31",19.219999
"314","2018-08-01",19.219999
"315","2018-08-02",19.040001
"316","2018-08-03",18.5
"317","2018-08-06",18.889999
"318","2018-08-07",18.85
"319","2018-08-08",19.01
"320","2018-08-09",19.190001
"321","2018-08-10",19.34
"322","2018-08-13",19.01
"323","2018-08-14",19.1
"324","2018-08-15",18.610001
"325","2018-08-16",18.719999
"326","2018-08-17",18.879999
"327","2018-08-20",19.09
"328","2018-08-21",19.360001
"329","2018-08-22",19.469999
"330","2018-08-23",18.75
"331","2018-08-24",18.35
"332","2018-08-27",18.049999
"333","2018-08-28",17.67
"334","2018-08-29",17.26
"335","2018-08-30",17.280001
"336","2018-08-31",16.889999
"337","2018-09-04",17.049999
"338","2018-09-05",16.879999
"339","2018-09-06",16.52
"340","2018-09-07",16.73
"341","2018-09-10",16.75
"342","2018-09-11",17.139999
"343","2018-09-12",17.58
"344","2018-09-13",17.610001
"345","2018-09-14",17.219999
"346","2018-09-17",16.639999
"347","2018-09-18",17.08
"348","2018-09-19",16.98
"349","2018-09-20",17.120001
"350","2018-09-21",17.35
"351","2018-09-24",17.25
"352","2018-09-25",17.17
"353","2018-09-26",16.870001
"354","2018-09-27",16.950001
"355","2018-09-28",16.92
"356","2018-10-01",17.5
"357","2018-10-02",17.799999
"358","2018-10-03",17.58
"359","2018-10-04",17.459999
"360","2018-10-05",17.51
"361","2018-10-08",17.120001
"362","2018-10-09",18.690001
"363","2018-10-10",18.559999
"364","2018-10-11",18.040001
"365","2018-10-12",17.889999
"366","2018-10-15",17.93
"367","2018-10-16",18.440001
"368","2018-10-17",18.1
"369","2018-10-18",18.02
"370","2018-10-19",18.01
"371","2018-10-22",17.790001
"372","2018-10-23",17.370001
"373","2018-10-24",16.9
"374","2018-10-25",16.860001
"375","2018-10-26",16.200001
"376","2018-10-29",15.8
"377","2018-10-30",15.76
"378","2018-10-31",16.110001
"379","2018-11-01",15.7
"380","2018-11-02",15.28
"381","2018-11-05",15.15
"382","2018-11-06",15.32
"383","2018-11-07",15.14
"384","2018-11-08",15.22
"385","2018-11-09",15.17
"386","2018-11-12",15.19
"387","2018-11-13",14.92
"388","2018-11-14",14.92
"389","2018-11-15",14.63
"390","2018-11-16",14.84
"391","2018-11-19",14.86
"392","2018-11-20",14.32
"393","2018-11-21",14.57
"394","2018-11-23",14.1
"395","2018-11-26",14.51
"396","2018-11-27",14.48
"397","2018-11-28",15.09
"398","2018-11-29",14.96
"399","2018-11-30",14.81
"400","2018-12-03",15.14
"401","2018-12-04",14.79
"402","2018-12-06",14.51
"403","2018-12-07",14.46
"404","2018-12-10",14.34
"405","2018-12-11",14.23
"406","2018-12-12",14.24
"407","2018-12-13",14.24
"408","2018-12-14",14.12
"409","2018-12-17",13.42
"410","2018-12-18",12.79
"411","2018-12-19",12.78
"412","2018-12-20",11.79
"413","2018-12-21",11.15
"414","2018-12-24",10.53
"415","2018-12-26",11.19
"416","2018-12-27",10.92
"417","2018-12-28",11.06
"418","2018-12-31",11.18
"419","2019-01-02",11.39
"420","2019-01-03",11.7
"421","2019-01-04",12.6
"422","2019-01-07",13.01
"423","2019-01-08",13.34
"424","2019-01-09",12.91
"425","2019-01-10",12.58
"426","2019-01-11",12.25
"427","2019-01-14",12.04
"428","2019-01-15",12.18
"429","2019-01-16",12.33
"430","2019-01-17",12.59
"431","2019-01-18",12.74
"432","2019-01-22",12.52
"433","2019-01-23",12.5
"434","2019-01-24",12.81
"435","2019-01-25",13.12
"436","2019-01-28",13.37
"437","2019-01-29",13.55
"438","2019-01-30",13.85
"439","2019-01-31",13.42
"440","2019-02-01",13.41
"441","2019-02-04",13.66
"442","2019-02-05",13.76
"443","2019-02-06",13.65
"444","2019-02-07",13
"445","2019-02-08",12.85
"446","2019-02-11",12.94
"447","2019-02-12",13.34
"448","2019-02-13",13.22
"449","2019-02-14",13.54
"450","2019-02-15",13.93
"451","2019-02-19",14.31
"452","2019-02-20",14.07
"453","2019-02-21",13.88
"454","2019-02-22",13.56
"455","2019-02-25",13.5
"456","2019-02-26",13.28
"457","2019-02-27",13.05
"458","2019-02-28",12.77
"459","2019-03-01",12.75
"460","2019-03-04",12.65
"461","2019-03-05",12.62
"462","2019-03-06",12.53
"463","2019-03-07",12.49
"464","2019-03-08",12.11
"465","2019-03-11",12.35
"466","2019-03-12",12.54
"467","2019-03-13",12.23
"468","2019-03-14",13.09
"469","2019-03-15",13.14
"470","2019-03-18",13.65
"471","2019-03-19",13.8
"472","2019-03-20",13.67
"473","2019-03-21",13.5
"474","2019-03-22",13.3
"475","2019-03-25",13.31
"476","2019-03-26",13.25
"477","2019-03-27",13.33
"478","2019-03-28",13.48
"479","2019-03-29",13.78
"480","2019-04-01",14.31
"481","2019-04-02",14.08
"482","2019-04-03",14.06
"483","2019-04-04",13.92
"484","2019-04-05",14.17
"485","2019-04-08",14.25
"486","2019-04-09",13.93
"487","2019-04-10",13.74
"488","2019-04-11",14.03
"489","2019-04-12",14.27
"490","2019-04-15",14.16
"491","2019-04-16",14.13
"492","2019-04-17",13.78
"493","2019-04-18",13.65
"494","2019-04-22",13.52
"495","2019-04-23",13.5
"496","2019-04-24",13.36
"497","2019-04-25",12.77
"498","2019-04-26",12.66
"499","2019-04-29",12.58
"500","2019-04-30",12.21
"501","2019-05-01",12.03
"502","2019-05-02",12.29
"503","2019-05-03",12.2
"504","2019-05-06",12.07
"505","2019-05-07",12.33
"506","2019-05-08",12.26
"507","2019-05-09",12.24
"508","2019-05-10",12.99
"509","2019-05-13",12.81
"510","2019-05-14",12.97
"511","2019-05-15",13.34
"512","2019-05-16",13.58
"513","2019-05-17",13.33
"514","2019-05-20",13.31
"515","2019-05-21",13.27
"516","2019-05-22",13.44
"517","2019-05-23",13.04
"518","2019-05-24",12.91
"519","2019-05-28",12.61
"520","2019-05-29",12.41
"521","2019-05-30",12.28
"522","2019-05-31",12.22
"523","2019-06-03",12.4
"524","2019-06-04",12.71
"525","2019-06-05",12.71
"526","2019-06-06",12.77
"527","2019-06-07",12.81
"528","2019-06-10",12.76
"529","2019-06-11",12.71
"530","2019-06-12",12.12
"531","2019-06-13",12.21
"532","2019-06-14",11.57
"533","2019-06-17",11.75
"534","2019-06-18",11.93
"535","2019-06-19",11.67
"536","2019-06-20",11.76
"537","2019-06-21",11.71
"538","2019-06-24",11.31
"539","2019-06-25",11
"540","2019-06-26",11.13
"541","2019-06-27",11.3
"542","2019-06-28",11.46
"543","2019-07-01",11.71
"544","2019-07-02",11.59
"545","2019-07-03",11.81
"546","2019-07-05",11.92
"547","2019-07-08",11.84
"548","2019-07-09",11.97
"549","2019-07-10",12.09
"550","2019-07-11",12.04
"551","2019-07-12",11.69
"552","2019-07-15",11.54
"553","2019-07-16",11.36
"554","2019-07-17",11.21
"555","2019-07-18",11.02
"556","2019-07-19",10.98
"557","2019-07-22",11.15
"558","2019-07-23",10.98
"559","2019-07-24",11.12
"560","2019-07-25",10.42
"561","2019-07-26",9.45
"562","2019-07-29",8.8
"563","2019-07-30",9.04
"564","2019-07-31",9.12
"565","2019-08-01",8.43
"566","2019-08-02",8.33
"567","2019-08-05",7.91
"568","2019-08-06",7.8
"569","2019-08-07",7.81
"570","2019-08-08",7.67
"571","2019-08-09",7.25
"572","2019-08-12",7.05
"573","2019-08-13",7.22
"574","2019-08-14",6.9
"575","2019-08-15",7.34
"576","2019-08-16",7.52
"577","2019-08-19",7.74
"578","2019-08-20",7.75
"579","2019-08-21",7.63
"580","2019-08-22",7.46
"581","2019-08-23",7.2
"582","2019-08-26",7.09
"583","2019-08-27",6.8
"584","2019-08-28",6.95
"585","2019-08-29",7.2
"586","2019-08-30",7.11
"587","2019-09-03",6.95
"588","2019-09-04",7.21
"589","2019-09-05",7.15
"590","2019-09-06",6.68
"591","2019-09-09",7.24
"592","2019-09-10",7.21
"593","2019-09-11",7.45
"594","2019-09-12",7.1
"595","2019-09-13",7.21
"596","2019-09-16",7.75
"597","2019-09-17",7.56
"598","2019-09-18",7.7
"599","2019-09-19",7.2
"600","2019-09-20",7.35
"601","2019-09-23",7.3
"602","2019-09-24",7.04
"603","2019-09-25",7.26
"604","2019-09-26",7.42
"605","2019-09-27",7.42
"606","2019-09-30",7.4
"607","2019-10-01",7.16
"608","2019-10-02",7.16
"609","2019-10-03",7.04
"610","2019-10-04",7.08
"611","2019-10-07",7.12
"612","2019-10-08",6.78
"613","2019-10-09",6.89
"614","2019-10-10",7.2
"615","2019-10-11",7.32
"616","2019-10-14",7.41
"617","2019-10-15",7.45
"618","2019-10-16",7.24
"619","2019-10-17",7.51
"620","2019-10-18",7.29
"621","2019-10-21",7.25
"622","2019-10-22",7.39
"623","2019-10-23",7.57
"624","2019-10-24",7.32
"625","2019-10-25",7.43
"626","2019-10-28",7.34
"627","2019-10-29",7.46
"628","2019-10-30",7.2
"629","2019-10-31",6.44
"630","2019-11-01",6.69
"631","2019-11-04",7.2
"632","2019-11-05",7.04
"633","2019-11-06",6.84
"634","2019-11-07",6.42
"635","2019-11-08",6.16
"636","2019-11-11",5.64
"637","2019-11-12",5.8
"638","2019-11-13",5.63
"639","2019-11-14",5.38
"640","2019-11-15",5.35
"641","2019-11-18",5.01
"642","2019-11-19",4.8
"643","2019-11-20",4.8
"644","2019-11-21",4.87
"645","2019-11-22",4.83
"646","2019-11-25",5
"647","2019-11-26",4.83
"648","2019-11-27",4.66
"649","2019-11-29",4.58
"650","2019-12-02",4.43
"651","2019-12-03",4.41
"652","2019-12-04",4.59
"653","2019-12-05",4.51
"654","2019-12-06",4.49
"655","2019-12-09",5.14
"656","2019-12-10",5.55
"657","2019-12-11",5.47
"658","2019-12-12",5.92
"659","2019-12-13",5.85
"660","2019-12-16",5.98
"661","2019-12-17",6.32
"662","2019-12-18",6.67
"663","2019-12-19",6.82
"664","2019-12-20",6.93
"665","2019-12-23",7.22
"666","2019-12-24",7.18
"667","2019-12-26",7.46
"668","2019-12-27",7.39
"669","2019-12-30",7.34
"670","2019-12-31",7.59
"671","2020-01-02",7.09
"672","2020-01-03",7.14
"673","2020-01-06",7.4
"674","2020-01-07",7.31
"675","2020-01-08",6.95
"676","2020-01-09",7.04
"677","2020-01-10",7.03
"678","2020-01-13",7.19
"679","2020-01-14",7.41
"680","2020-01-15",7.59
"681","2020-01-16",7.57
"682","2020-01-17",7.24
"683","2020-01-21",6.77
"684","2020-01-22",6.57
"685","2020-01-23",6.52
"686","2020-01-24",6.19
"687","2020-01-27",6.16
"688","2020-01-28",6.06
"689","2020-01-29",5.69
"690","2020-01-30",5.19
"691","2020-01-31",5.04
"692","2020-02-03",5.15
"693","2020-02-04",4.95
"694","2020-02-05",5.3
"695","2020-02-06",4.96
"696","2020-02-07",4.93
"697","2020-02-10",4.76
"698","2020-02-11",4.63
"699","2020-02-12",4.76
"700","2020-02-13",4.6
"701","2020-02-14",4.41
"702","2020-02-18",4.42
"703","2020-02-19",4.88
"704","2020-02-20",5.05
"705","2020-02-21",4.76
"706","2020-02-24",4.59
"707","2020-02-25",4.41
"708","2020-02-26",4.35
"709","2020-02-27",4.12
"710","2020-02-28",4.36
"711","2020-03-02",4.44
"712","2020-03-03",4.2
"713","2020-03-04",4.24
"714","2020-03-05",4.14
"715","2020-03-06",4.18
"716","2020-03-09",3.29
"717","2020-03-10",3.54
"718","2020-03-11",3.21
"719","2020-03-12",2.99
"720","2020-03-13",3.16
"721","2020-03-16",3.05
"722","2020-03-17",2.63
"723","2020-03-18",1.98
"724","2020-03-19",2.09
"725","2020-03-20",2.3
"726","2020-03-23",2.41
"727","2020-03-24",2.46
"728","2020-03-25",2.25
"729","2020-03-26",2.3
"730","2020-03-27",2.22
"731","2020-03-30",2.18
"732","2020-03-31",2.1
"733","2020-04-01",2.05
"734","2020-04-02",2.28
"735","2020-04-03",2.49
"736","2020-04-06",2.45
"737","2020-04-07",2.5
"738","2020-04-08",2.52
"739","2020-04-09",2.52
"740","2020-04-13",2.78
"741","2020-04-14",2.78
"742","2020-04-15",2.74
"743","2020-04-16",2.85
"744","2020-04-17",3.52
"745","2020-04-20",4.16
"746","2020-04-21",4.35
"747","2020-04-22",4.71
"748","2020-04-23",4.91
"749","2020-04-24",4.75
"750","2020-04-27",4.85
"751","2020-04-28",4.63
"752","2020-04-29",4.5
"753","2020-04-30",4.75
"754","2020-05-01",4.76
"755","2020-05-04",4.71
"756","2020-05-05",4.55
"757","2020-05-06",4.1
"758","2020-05-07",3.99
"759","2020-05-08",4.18
"760","2020-05-11",4.13
"761","2020-05-12",4.12
"762","2020-05-13",3.72
"763","2020-05-14",3.57
"764","2020-05-15",3.61
"765","2020-05-18",3.99
"766","2020-05-19",4.03
"767","2020-05-20",4.38
"768","2020-05-21",4.3
"769","2020-05-22",4.3
"770","2020-05-26",4.52
"771","2020-05-27",4.63
"772","2020-05-28",4.52
"773","2020-05-29",4.78
"774","2020-06-01",4.72
"775","2020-06-02",5.02
"776","2020-06-03",5.2
"777","2020-06-04",5.33
"778","2020-06-05",5.65
"779","2020-06-08",5.95
"780","2020-06-09",5.82
"781","2020-06-10",5.56
"782","2020-06-11",5.15
"783","2020-06-12",5.28
"784","2020-06-15",6.12
"785","2020-06-16",5.95
"786","2020-06-17",5.81
"787","2020-06-18",5.92
"788","2020-06-19",5.95
"789","2020-06-22",5.71
"790","2020-06-23",5.72
"791","2020-06-24",5.41
"792","2020-06-25",5.4
"793","2020-06-26",5.07
"794","2020-06-29",5.01
"795","2020-06-30",5.1
"796","2020-07-01",5.19
"797","2020-07-02",5.45
"798","2020-07-06",5.48
"799","2020-07-07",5.78
"800","2020-07-08",5.77
"801","2020-07-09",5.47
"802","2020-07-10",5.36
"803","2020-07-13",5.29
"804","2020-07-14",5.32
"805","2020-07-15",5.76
"806","2020-07-16",5.86
"807","2020-07-17",5.9
"808","2020-07-20",5.94
"809","2020-07-21",6.13
"810","2020-07-22",5.96
"811","2020-07-23",5.99
"812","2020-07-24",6
"813","2020-07-27",5.78
"814","2020-07-28",5.84
"815","2020-07-29",5.56
"816","2020-07-30",5.83
"817","2020-07-31",5.67
"818","2020-08-03",5.95
"819","2020-08-04",6.51
"820","2020-08-05",6.87
"821","2020-08-06",6.86
"822","2020-08-07",6.94
"823","2020-08-10",7.36
"824","2020-08-11",7
"825","2020-08-12",7.12
"826","2020-08-13",7.02
"827","2020-08-14",7.31
"828","2020-08-17",7.46
"829","2020-08-18",7.23
"830","2020-08-19",7.31
"831","2020-08-20",7.22
"832","2020-08-21",7.23
"833","2020-08-24",7.28
"834","2020-08-25",7.28
"835","2020-08-26",6.95
"836","2020-08-27",6.99
"837","2020-08-28",6.78
"838","2020-08-31",6.77
"839","2020-09-01",6.43
"840","2020-09-02",6.25
"841","2020-09-03",6.1
"842","2020-09-04",6
"843","2020-09-08",5.86
"844","2020-09-09",5.73
"845","2020-09-10",5.52
"846","2020-09-11",5.53
"847","2020-09-14",5.72
"848","2020-09-15",5.22
"849","2020-09-16",5.35
"850","2020-09-17",5.4
"851","2020-09-18",5.4
"852","2020-09-21",5.35
"853","2020-09-22",5.27
"854","2020-09-23",5.2
"855","2020-09-24",5.33
"856","2020-09-25",5.34
"857","2020-09-28",5.5
"858","2020-09-29",5.5
"859","2020-09-30",5.37
"860","2020-10-01",5.19
"861","2020-10-02",5.33
"862","2020-10-05",5.62
"863","2020-10-06",5.53
"864","2020-10-07",5.72
"865","2020-10-08",5.95
"866","2020-10-09",5.93
"867","2020-10-12",6.08
"868","2020-10-13",6.24
"869","2020-10-14",6.36
"870","2020-10-15",6.43
"871","2020-10-16",6.44
"872","2020-10-19",6.57
"873","2020-10-20",6.5
"874","2020-10-21",6.33
"875","2020-10-22",6.56
"876","2020-10-23",6.62
"877","2020-10-26",6.48
"878","2020-10-27",6.36
"879","2020-10-28",6.07
"880","2020-10-29",5.99
"881","2020-10-30",5.73
"882","2020-11-02",5.6
"883","2020-11-03",5.55
"884","2020-11-04",5.63
"885","2020-11-05",5.79
"886","2020-11-06",5.51
"887","2020-11-09",6.16
"888","2020-11-10",6.33
"889","2020-11-11",6.43
"890","2020-11-12",6.26
"891","2020-11-13",6.38
"892","2020-11-16",6.36
"893","2020-11-17",6.64
"894","2020-11-18",6.46
"895","2020-11-19",6.5
"896","2020-11-20",6.4
"897","2020-11-23",6.81
"898","2020-11-24",7.13
"899","2020-11-25",7.09
"900","2020-11-27",6.97
