"","date","MGEN"
"88","2014-10-21",744.75
"89","2014-10-22",762.75
"90","2014-10-23",713.25
"91","2014-10-24",761.174988
"92","2014-10-27",744.75
"93","2014-10-28",753.75
"94","2014-10-29",657
"95","2014-10-30",675
"96","2014-10-31",720
"97","2014-11-03",720
"98","2014-11-04",652.5
"99","2014-11-05",654.75
"100","2014-11-06",699.75
"101","2014-11-07",722.25
"102","2014-11-10",699.75
"103","2014-11-11",699.75
"104","2014-11-12",677.25
"105","2014-11-13",697.5
"106","2014-11-14",708.75
"107","2014-11-17",708.75
"108","2014-11-18",720
"109","2014-11-19",704.25
"110","2014-11-20",736.650024
"111","2014-11-21",675
"112","2014-11-24",697.950012
"113","2014-11-25",697.950012
"114","2014-11-26",684
"115","2014-11-28",652.5
"116","2014-12-01",652.5
"117","2014-12-02",720
"118","2014-12-03",659.25
"119","2014-12-04",657
"120","2014-12-05",652.5
"121","2014-12-08",670.5
"122","2014-12-09",668.25
"123","2014-12-10",688.5
"124","2014-12-11",686.25
"125","2014-12-12",659.25
"126","2014-12-15",600.75
"127","2014-12-16",652.5
"128","2014-12-17",585
"129","2014-12-18",562.5
"130","2014-12-19",535.5
"131","2014-12-22",569.25
"132","2014-12-23",501.75
"133","2014-12-24",499.5
"134","2014-12-26",564.75
"135","2014-12-29",517.5
"136","2014-12-30",510.75
"137","2014-12-31",571.5
"138","2015-01-02",551.25
"139","2015-01-05",537.75
"140","2015-01-06",531
"141","2015-01-07",531
"142","2015-01-08",549
"143","2015-01-09",526.5
"144","2015-01-12",659.025024
"145","2015-01-13",677.25
"146","2015-01-14",726.75
"147","2015-01-15",724.5
"148","2015-01-16",642.599976
"149","2015-01-20",643.5
"150","2015-01-21",620.099976
"151","2015-01-22",623.25
"152","2015-01-23",609.75
"153","2015-01-26",603
"154","2015-01-27",585
"155","2015-01-28",589.5
"156","2015-01-29",630
"157","2015-01-30",610.650024
"158","2015-02-02",596.25
"159","2015-02-03",506.25
"160","2015-02-04",430.200012
"161","2015-02-05",450
"162","2015-02-06",450.225006
"163","2015-02-09",479.25
"164","2015-02-10",434.25
"165","2015-02-11",411.75
"166","2015-02-12",396
"167","2015-02-13",879.75
"168","2015-02-17",589.5
"169","2015-02-18",639
"170","2015-02-19",621
"171","2015-02-20",578.25
"172","2015-02-23",614.25
"173","2015-02-24",585
"174","2015-02-25",751.5
"175","2015-02-26",654.75
"176","2015-02-27",607.5
"177","2015-03-02",612
"178","2015-03-03",605.25
"179","2015-03-04",650.25
"180","2015-03-05",632.25
"181","2015-03-06",607.5
"182","2015-03-09",598.5
"183","2015-03-10",598.5
"184","2015-03-11",576
"185","2015-03-12",537.75
"186","2015-03-13",542.25
"187","2015-03-16",551.25
"188","2015-03-17",551.25
"189","2015-03-18",537.75
"190","2015-03-19",546.75
"191","2015-03-20",519.75
"192","2015-03-23",497.924988
"193","2015-03-24",640.125
"194","2015-03-25",544.5
"195","2015-03-26",537.75
"196","2015-03-27",531
"197","2015-03-30",508.5
"198","2015-03-31",483.75
"199","2015-04-01",468
"200","2015-04-02",472.5
"201","2015-04-06",477
"202","2015-04-07",474.75
"203","2015-04-08",468
"204","2015-04-09",474.75
"205","2015-04-10",474.75
"206","2015-04-13",468
"207","2015-04-14",456.75
"208","2015-04-15",459
"209","2015-04-16",461.25
"210","2015-04-17",463.5
"211","2015-04-20",510.75
"212","2015-04-21",492.75
"213","2015-04-22",497.25
"214","2015-04-23",474.75
"215","2015-04-24",461.25
"216","2015-04-27",451.575012
"217","2015-04-28",438.75
"218","2015-04-29",427.5
"219","2015-04-30",425.25
"220","2015-05-01",418.5
"221","2015-05-04",434.25
"222","2015-05-05",420.75
"223","2015-05-06",405
"224","2015-05-07",411.75
"225","2015-05-08",411.75
"226","2015-05-11",407.25
"227","2015-05-12",398.25
"228","2015-05-13",405.450012
"229","2015-05-14",396
"230","2015-05-15",387
"231","2015-05-18",369
"232","2015-05-19",355.5
"233","2015-05-20",339.75
"234","2015-05-21",326.25
"235","2015-05-22",330.75
"236","2015-05-26",326.25
"237","2015-05-27",360
"238","2015-05-28",459
"239","2015-05-29",407.25
"240","2015-06-01",387
"241","2015-06-02",364.5
"242","2015-06-03",348.75
"243","2015-06-04",337.5
"244","2015-06-05",344.25
"245","2015-06-08",353.25
"246","2015-06-09",375.75
"247","2015-06-10",378
"248","2015-06-11",371.25
"249","2015-06-12",348.75
"250","2015-06-15",348.75
"251","2015-06-16",353.25
"252","2015-06-17",351
"253","2015-06-18",339.75
"254","2015-06-19",339.75
"255","2015-06-22",342
"256","2015-06-23",353.25
"257","2015-06-24",371.25
"258","2015-06-25",355.5
"259","2015-06-26",351
"260","2015-06-29",333
"261","2015-06-30",492.75
"262","2015-07-01",483.75
"263","2015-07-02",510.75
"264","2015-07-06",576
"265","2015-07-07",535.5
"266","2015-07-08",492.75
"267","2015-07-09",447.75
"268","2015-07-10",445.5
"269","2015-07-13",416.25
"270","2015-07-14",432
"271","2015-07-15",398.25
"272","2015-07-16",391.5
"273","2015-07-17",398.25
"274","2015-07-20",360
"275","2015-07-21",360
"276","2015-07-22",360
"277","2015-07-23",369
"278","2015-07-24",355.5
"279","2015-07-27",360
"280","2015-07-28",357.75
"281","2015-07-29",353.25
"282","2015-07-30",369
"283","2015-07-31",351
"284","2015-08-03",341.774994
"285","2015-08-04",351
"286","2015-08-05",337.5
"287","2015-08-06",364.5
"288","2015-08-07",346.5
"289","2015-08-10",375.75
"290","2015-08-11",362.25
"291","2015-08-12",353.700012
"292","2015-08-13",360
"293","2015-08-14",326.25
"294","2015-08-17",321.75
"295","2015-08-18",324
"296","2015-08-19",335.25
"297","2015-08-20",353.25
"298","2015-08-21",357.75
"299","2015-08-24",315
"300","2015-08-25",317.25
"301","2015-08-26",306
"302","2015-08-27",303.75
"303","2015-08-28",312.75
"304","2015-08-31",303.75
"305","2015-09-01",306
"306","2015-09-02",319.5
"307","2015-09-03",326.25
"308","2015-09-04",328.5
"309","2015-09-08",342
"310","2015-09-09",337.5
"311","2015-09-10",319.5
"312","2015-09-11",328.5
"313","2015-09-14",324
"314","2015-09-15",312.75
"315","2015-09-16",299.25
"316","2015-09-17",294.75
"317","2015-09-18",306
"318","2015-09-21",306
"319","2015-09-22",299.25
"320","2015-09-23",306
"321","2015-09-24",297
"322","2015-09-25",263.25
"323","2015-09-28",240.524994
"324","2015-09-29",217.800003
"325","2015-09-30",208.350006
"326","2015-10-01",193.5
"327","2015-10-02",213.074997
"328","2015-10-05",221.175003
"329","2015-10-06",213.75
"330","2015-10-07",234
"331","2015-10-08",243
"332","2015-10-09",231.75
"333","2015-10-12",222.75
"334","2015-10-13",213.75
"335","2015-10-14",205.875
"336","2015-10-15",216
"337","2015-10-16",227.25
"338","2015-10-19",209.925003
"339","2015-10-20",218.25
"340","2015-10-21",200.25
"341","2015-10-22",200.25
"342","2015-10-23",201.375
"343","2015-10-26",199.800003
"344","2015-10-27",193.5
"345","2015-10-28",195.75
"346","2015-10-29",191.25
"347","2015-10-30",186.75
"348","2015-11-02",200.25
"349","2015-11-03",199.125
"350","2015-11-04",202.5
"351","2015-11-05",209.25
"352","2015-11-06",198
"353","2015-11-09",193.725006
"354","2015-11-10",188.100006
"355","2015-11-11",184.5
"356","2015-11-12",180
"357","2015-11-13",168.75
"358","2015-11-16",171
"359","2015-11-17",164.25
"360","2015-11-18",159.75
"361","2015-11-19",167.399994
"362","2015-11-20",184.050003
"363","2015-11-23",204.75
"364","2015-11-24",202.050003
"365","2015-11-25",211.5
"366","2015-11-27",240.75
"367","2015-11-30",240.75
"368","2015-12-01",211.725006
"369","2015-12-02",198
"370","2015-12-03",182.699997
"371","2015-12-04",182.25
"372","2015-12-07",177.75
"373","2015-12-08",171
"374","2015-12-09",182.699997
"375","2015-12-10",173.25
"376","2015-12-11",171
"377","2015-12-14",175.5
"378","2015-12-15",173.475006
"379","2015-12-16",166.5
"380","2015-12-17",157.5
"381","2015-12-18",153.899994
"382","2015-12-21",153
"383","2015-12-22",168.75
"384","2015-12-23",173.25
"385","2015-12-24",180
"386","2015-12-28",159.75
"387","2015-12-29",168.75
"388","2015-12-30",170.550003
"389","2015-12-31",168.300003
"390","2016-01-04",162
"391","2016-01-05",166.050003
"392","2016-01-06",159.75
"393","2016-01-07",153.449997
"394","2016-01-08",157.725006
"395","2016-01-11",166.5
"396","2016-01-12",157.5
"397","2016-01-13",146.25
"398","2016-01-14",148.5
"399","2016-01-15",146.25
"400","2016-01-19",139.5
"401","2016-01-20",138.375
"402","2016-01-21",129.375
"403","2016-01-22",132.75
"404","2016-01-25",126
"405","2016-01-26",135
"406","2016-01-27",126
"407","2016-01-28",121.5
"408","2016-01-29",123.75
"409","2016-02-01",130.050003
"410","2016-02-02",126
"411","2016-02-03",121.949997
"412","2016-02-04",120.375
"413","2016-02-05",121.5
"414","2016-02-08",117.675003
"415","2016-02-09",106.875
"416","2016-02-10",105.75
"417","2016-02-11",96.75
"418","2016-02-12",104.625
"419","2016-02-16",110.25
"420","2016-02-17",126
"421","2016-02-18",123.75
"422","2016-02-19",119.25
"423","2016-02-22",112.5
"424","2016-02-23",114.525002
"425","2016-02-24",117
"426","2016-02-25",112.5
"427","2016-02-26",114.300003
"428","2016-02-29",128.25
"429","2016-03-01",126
"430","2016-03-02",131.625
"431","2016-03-03",130.5
"432","2016-03-04",141.75
"433","2016-03-07",150.75
"434","2016-03-08",126
"435","2016-03-09",135
"436","2016-03-10",130.5
"437","2016-03-11",128.475006
"438","2016-03-14",130.5
"439","2016-03-15",123.75
"440","2016-03-16",126
"441","2016-03-17",117
"442","2016-03-18",117.675003
"443","2016-03-21",117
"444","2016-03-22",117.224998
"445","2016-03-23",115.650002
"446","2016-03-24",112.5
"447","2016-03-28",114.75
"448","2016-03-29",108
"449","2016-03-30",110.25
"450","2016-03-31",114.75
"451","2016-04-01",119.25
"452","2016-04-04",110.25
"453","2016-04-05",105.75
"454","2016-04-06",101.25
"455","2016-04-07",105.75
"456","2016-04-08",105.75
"457","2016-04-11",101.25
"458","2016-04-12",101.25
"459","2016-04-13",99.224998
"460","2016-04-14",110.025002
"461","2016-04-15",115.875
"462","2016-04-18",114.75
"463","2016-04-19",117
"464","2016-04-20",123.75
"465","2016-04-21",122.400002
"466","2016-04-22",128.25
"467","2016-04-25",139.5
"468","2016-04-26",128.25
"469","2016-04-27",130.5
"470","2016-04-28",135.449997
"471","2016-04-29",146.25
"472","2016-05-02",139.5
"473","2016-05-03",144
"474","2016-05-04",141.75
"475","2016-05-05",141.75
"476","2016-05-06",137.25
"477","2016-05-09",139.5
"478","2016-05-10",142.875
"479","2016-05-11",140.850006
"480","2016-05-12",140.850006
"481","2016-05-13",141.75
"482","2016-05-16",137.25
"483","2016-05-17",139.5
"484","2016-05-18",137.024994
"485","2016-05-19",128.475006
"486","2016-05-20",111.599998
"487","2016-05-23",117
"488","2016-05-24",132.75
"489","2016-05-25",135
"490","2016-05-26",132.75
"491","2016-05-27",137.25
"492","2016-05-31",132.75
"493","2016-06-01",126
"494","2016-06-02",128.25
"495","2016-06-03",126
"496","2016-06-06",130.949997
"497","2016-06-07",123.75
"498","2016-06-08",130.5
"499","2016-06-09",128.25
"500","2016-06-10",123.75
"501","2016-06-13",121.5
"502","2016-06-14",122.849998
"503","2016-06-15",114.974998
"504","2016-06-16",114.300003
"505","2016-06-17",105.75
"506","2016-06-20",104.625
"507","2016-06-21",101.25
"508","2016-06-22",102.150002
"509","2016-06-23",107.550003
"510","2016-06-24",110.25
"511","2016-06-27",103.949997
"512","2016-06-28",110.25
"513","2016-06-29",101.25
"514","2016-06-30",95.625
"515","2016-07-01",94.5
"516","2016-07-05",91.125
"517","2016-07-06",110.25
"518","2016-07-07",102.150002
"519","2016-07-08",112.5
"520","2016-07-11",114.75
"521","2016-07-12",117
"522","2016-07-13",103.5
"523","2016-07-14",103.5
"524","2016-07-15",99.449997
"525","2016-07-18",96.75
"526","2016-07-19",99
"527","2016-07-20",103.5
"528","2016-07-21",118.349998
"529","2016-07-22",112.5
"530","2016-07-25",108.449997
"531","2016-07-26",112.5
"532","2016-07-27",117
"533","2016-07-28",117
"534","2016-07-29",110.25
"535","2016-08-01",112.5
"536","2016-08-02",110.25
"537","2016-08-03",110.474998
"538","2016-08-04",109.125
"539","2016-08-05",111.824997
"540","2016-08-08",114.75
"541","2016-08-09",119.25
"542","2016-08-10",124.199997
"543","2016-08-11",112.949997
"544","2016-08-12",114.75
"545","2016-08-15",110.25
"546","2016-08-16",116.099998
"547","2016-08-17",104.625
"548","2016-08-18",105.75
"549","2016-08-19",110.474998
"550","2016-08-22",118.125
"551","2016-08-23",119.25
"552","2016-08-24",119.699997
"553","2016-08-25",121.949997
"554","2016-08-26",112.5
"555","2016-08-29",115.425003
"556","2016-08-30",105.75
"557","2016-08-31",105.75
"558","2016-09-01",108.449997
"559","2016-09-02",117
"560","2016-09-06",114.75
"561","2016-09-07",119.25
"562","2016-09-08",117
"563","2016-09-09",117
"564","2016-09-12",119.25
"565","2016-09-13",114.75
"566","2016-09-14",107.775002
"567","2016-09-15",105.974998
"568","2016-09-16",110.699997
"569","2016-09-19",112.5
"570","2016-09-20",112.5
"571","2016-09-21",117
"572","2016-09-22",113.625
"573","2016-09-23",117
"574","2016-09-26",115.875
"575","2016-09-27",112.5
"576","2016-09-28",108.675003
"577","2016-09-29",112.5
"578","2016-09-30",112.5
"579","2016-10-03",109.800003
"580","2016-10-04",112.5
"581","2016-10-05",114.074997
"582","2016-10-06",114.525002
"583","2016-10-07",110.25
"584","2016-10-10",105.75
"585","2016-10-11",112.5
"586","2016-10-12",105.75
"587","2016-10-13",109.800003
"588","2016-10-14",105.974998
"589","2016-10-17",108
"590","2016-10-18",108
"591","2016-10-19",109.800003
"592","2016-10-20",108
"593","2016-10-21",99.224998
"594","2016-10-24",94.5
"595","2016-10-25",90
"596","2016-10-26",90
"597","2016-10-27",96.525002
"598","2016-10-28",74.925003
"599","2016-10-31",80.775002
"600","2016-11-01",111.375
"601","2016-11-02",81
"602","2016-11-03",67.5
"603","2016-11-04",51.75
"604","2016-11-07",45.75
"605","2016-11-08",45.299999
"606","2016-11-09",79.5
"607","2016-11-10",75
"608","2016-11-11",81.449997
"609","2016-11-14",71.849998
"610","2016-11-15",70.5
"611","2016-11-16",83.25
"612","2016-11-17",106.949997
"613","2016-11-18",150.300003
"614","2016-11-21",140.699997
"615","2016-11-22",138.899994
"616","2016-11-23",145.199997
"617","2016-11-25",141.899994
"618","2016-11-28",134.850006
"619","2016-11-29",141.300003
"620","2016-11-30",142.5
"621","2016-12-01",151.229996
"622","2016-12-02",143.100006
"623","2016-12-05",144.75
"624","2016-12-06",147.600006
"625","2016-12-07",140.399994
"626","2016-12-08",141.149994
"627","2016-12-09",132.75
"628","2016-12-12",135
"629","2016-12-13",121.5
"630","2016-12-14",123.75
"631","2016-12-15",107.400002
"632","2016-12-16",101.400002
"633","2016-12-19",90.150002
"634","2016-12-20",90.75
"635","2016-12-21",87
"636","2016-12-22",75.599998
"637","2016-12-23",73.050003
"638","2016-12-27",70.650002
"639","2016-12-28",81.75
"640","2016-12-29",78.150002
"641","2016-12-30",75.150002
"642","2017-01-03",77.25
"643","2017-01-04",79.934998
"644","2017-01-05",79.875
"645","2017-01-06",74.099998
"646","2017-01-09",71.849998
"647","2017-01-10",262.200012
"648","2017-01-11",163.5
"649","2017-01-12",143.699997
"650","2017-01-13",152.699997
"651","2017-01-17",154.050003
"652","2017-01-18",135.899994
"653","2017-01-19",140.550003
"654","2017-01-20",149.850006
"655","2017-01-23",136.949997
"656","2017-01-24",138.300003
"657","2017-01-25",140.25
"658","2017-01-26",139.050003
"659","2017-01-27",136.5
"660","2017-01-30",135.449997
"661","2017-01-31",136.050003
"662","2017-02-01",139.800003
"663","2017-02-02",139.649994
"664","2017-02-03",147.899994
"665","2017-02-06",158.25
"666","2017-02-07",199.5
"667","2017-02-08",202.050003
"668","2017-02-09",217.5
"669","2017-02-10",217.5
"670","2017-02-13",184.5
"671","2017-02-14",181.5
"672","2017-02-15",172.5
"673","2017-02-16",165.149994
"674","2017-02-17",177
"675","2017-02-21",208.949997
"676","2017-02-22",210.75
"677","2017-02-23",209.850006
"678","2017-02-24",209.850006
"679","2017-02-27",209.25
"680","2017-02-28",196.649994
"681","2017-03-01",202.800003
"682","2017-03-02",226.050003
"683","2017-03-03",245.850006
"684","2017-03-06",232.5
"685","2017-03-07",219.074997
"686","2017-03-08",210
"687","2017-03-09",212.850006
"688","2017-03-10",209.399994
"689","2017-03-13",203.850006
"690","2017-03-14",195.524994
"691","2017-03-15",185.399994
"692","2017-03-16",182.550003
"693","2017-03-17",181.5
"694","2017-03-20",183.600006
"695","2017-03-21",177.824997
"696","2017-03-22",171.300003
"697","2017-03-23",167.850006
"698","2017-03-24",180
"699","2017-03-27",186.149994
"700","2017-03-28",176.699997
"701","2017-03-29",178.649994
"702","2017-03-30",180
"703","2017-03-31",186.600006
"704","2017-04-03",185.699997
"705","2017-04-04",177.149994
"706","2017-04-05",170.25
"707","2017-04-06",176.100006
"708","2017-04-07",186.300003
"709","2017-04-10",202.5
"710","2017-04-11",192
"711","2017-04-12",195
"712","2017-04-13",195
"713","2017-04-17",182.25
"714","2017-04-18",173.850006
"715","2017-04-19",169.800003
"716","2017-04-20",174.75
"717","2017-04-21",177.75
"718","2017-04-24",175.949997
"719","2017-04-25",194.850006
"720","2017-04-26",188.399994
"721","2017-04-27",196.5
"722","2017-04-28",193.649994
"723","2017-05-01",187.199997
"724","2017-05-02",183.449997
"725","2017-05-03",188.699997
"726","2017-05-04",188.550003
"727","2017-05-05",191.850006
"728","2017-05-08",183.899994
"729","2017-05-09",181.5
"730","2017-05-10",175.649994
"731","2017-05-11",179.399994
"732","2017-05-12",179.550003
"733","2017-05-15",179.399994
"734","2017-05-16",179.399994
"735","2017-05-17",169.949997
"736","2017-05-18",169.350006
"737","2017-05-19",167.850006
"738","2017-05-22",171.75
"739","2017-05-23",171
"740","2017-05-24",163.5
"741","2017-05-25",158.850006
"742","2017-05-26",158.399994
"743","2017-05-30",155.699997
"744","2017-05-31",163.800003
"745","2017-06-01",167.100006
"746","2017-06-02",166.199997
"747","2017-06-05",146.399994
"748","2017-06-06",140.100006
"749","2017-06-07",138.899994
"750","2017-06-08",135
"751","2017-06-09",146.399994
"752","2017-06-12",135
"753","2017-06-13",142.5
"754","2017-06-14",133.5
"755","2017-06-15",135
"756","2017-06-16",139.199997
"757","2017-06-19",138.449997
"758","2017-06-20",137.399994
"759","2017-06-21",125.25
"760","2017-06-22",118.199997
"761","2017-06-23",129.899994
"762","2017-06-26",160.649994
"763","2017-06-27",175.050003
"764","2017-06-28",180.899994
"765","2017-06-29",195
"766","2017-06-30",193.949997
"767","2017-07-03",192.149994
"768","2017-07-05",194.399994
"769","2017-07-06",193.199997
"770","2017-07-07",195.449997
"771","2017-07-10",220.050003
"772","2017-07-11",221.100006
"773","2017-07-12",224.850006
"774","2017-07-13",220.199997
"775","2017-07-14",223.350006
"776","2017-07-17",227.25
"777","2017-07-18",225.75
"778","2017-07-19",219.149994
"779","2017-07-20",217.199997
"780","2017-07-21",214.949997
"781","2017-07-24",219.449997
"782","2017-07-25",214.050003
"783","2017-07-26",215.850006
"784","2017-07-27",212.699997
"785","2017-07-28",203.850006
"786","2017-07-31",205.199997
"787","2017-08-01",206.399994
"788","2017-08-02",198.300003
"789","2017-08-03",200.25
"790","2017-08-04",202.949997
"791","2017-08-07",201.899994
"792","2017-08-08",193.199997
"793","2017-08-09",168.75
"794","2017-08-10",166.800003
"795","2017-08-11",173.399994
"796","2017-08-14",145.800003
"797","2017-08-15",144.149994
"798","2017-08-16",144.300003
"799","2017-08-17",141.75
"800","2017-08-18",148.050003
"801","2017-08-21",147.75
"802","2017-08-22",141
"803","2017-08-23",128.399994
"804","2017-08-24",123.900002
"805","2017-08-25",123.300003
"806","2017-08-28",132.75
"807","2017-08-29",130.199997
"808","2017-08-30",138.899994
"809","2017-08-31",135
"810","2017-09-01",133.350006
"811","2017-09-05",134.399994
"812","2017-09-06",135
"813","2017-09-07",138.149994
"814","2017-09-08",136.949997
"815","2017-09-11",139.5
"816","2017-09-12",137.550003
"817","2017-09-13",137.25
"818","2017-09-14",137.550003
"819","2017-09-15",132.600006
"820","2017-09-18",131.100006
"821","2017-09-19",131.399994
"822","2017-09-20",134.850006
"823","2017-09-21",134.100006
"824","2017-09-22",134.850006
"825","2017-09-25",134.100006
"826","2017-09-26",131.399994
"827","2017-09-27",134.550003
"828","2017-09-28",132.449997
"829","2017-09-29",137.25
"830","2017-10-02",153.75
"831","2017-10-03",149.550003
"832","2017-10-04",145.949997
"833","2017-10-05",138.600006
"834","2017-10-06",141.600006
"835","2017-10-09",140.100006
"836","2017-10-10",142.949997
"837","2017-10-11",140.850006
"838","2017-10-12",138.149994
"839","2017-10-13",141.300003
"840","2017-10-16",140.399994
"841","2017-10-17",134.850006
"842","2017-10-18",135.300003
"843","2017-10-19",134.699997
"844","2017-10-20",141.300003
"845","2017-10-23",136.050003
"846","2017-10-24",134.399994
"847","2017-10-25",122.099998
"848","2017-10-26",120.824997
"849","2017-10-27",124.349998
"850","2017-10-30",124.800003
"851","2017-10-31",124.199997
"852","2017-11-01",125.699997
"853","2017-11-02",121.050003
"854","2017-11-03",120.900002
"855","2017-11-06",120.150002
"856","2017-11-07",117
"857","2017-11-08",119.699997
"858","2017-11-09",119.25
"859","2017-11-10",115.949997
"860","2017-11-13",107.25
"861","2017-11-14",106.349998
"862","2017-11-15",106.199997
"863","2017-11-16",111.599998
"864","2017-11-17",114.449997
"865","2017-11-20",114.150002
"866","2017-11-21",116.099998
"867","2017-11-22",120.599998
"868","2017-11-24",119.849998
"869","2017-11-27",119.849998
"870","2017-11-28",120.900002
"871","2017-11-29",116.699997
"872","2017-11-30",119.550003
"873","2017-12-01",120.150002
"874","2017-12-04",115.199997
"875","2017-12-05",115.949997
"876","2017-12-06",115.349998
"877","2017-12-07",119.849998
"878","2017-12-08",120
"879","2017-12-11",115.5
"880","2017-12-12",110.550003
"881","2017-12-13",113.25
"882","2017-12-14",119.099998
"883","2017-12-15",119.699997
"884","2017-12-18",120.150002
"885","2017-12-19",118.199997
"886","2017-12-20",134.399994
"887","2017-12-21",138.149994
"888","2017-12-22",156.600006
"889","2017-12-26",144.449997
"890","2017-12-27",156.899994
"891","2017-12-28",157.5
"892","2017-12-29",156.449997
"893","2018-01-02",154.649994
"894","2018-01-03",145.800003
"895","2018-01-04",145.949997
"896","2018-01-05",136.5
"897","2018-01-08",128.399994
"898","2018-01-09",125.699997
"899","2018-01-10",127.949997
"900","2018-01-11",128.399994
"901","2018-01-12",133.649994
"902","2018-01-16",124.199997
"903","2018-01-17",121.949997
"904","2018-01-18",118.800003
"905","2018-01-19",120.599998
"906","2018-01-22",121.949997
"907","2018-01-23",121.650002
"908","2018-01-24",125.550003
"909","2018-01-25",127.949997
"910","2018-01-26",128.699997
"911","2018-01-29",116.099998
"912","2018-01-30",122.099998
"913","2018-01-31",112.5
"914","2018-02-01",119.699997
"915","2018-02-02",129
"916","2018-02-05",116.25
"917","2018-02-06",111.900002
"918","2018-02-07",104.849998
"919","2018-02-08",97.800003
"920","2018-02-09",80.699997
"921","2018-02-12",82.5
"922","2018-02-13",82.5
"923","2018-02-14",87.300003
"924","2018-02-15",83.849998
"925","2018-02-16",84.150002
"926","2018-02-20",82.650002
"927","2018-02-21",81
"928","2018-02-22",82.199997
"929","2018-02-23",83.550003
"930","2018-02-26",84.300003
"931","2018-02-27",83.550003
"932","2018-02-28",83.25
"933","2018-03-01",85.650002
"934","2018-03-02",87.900002
"935","2018-03-05",94.800003
"936","2018-03-06",93.449997
"937","2018-03-07",92.25
"938","2018-03-08",96.599998
"939","2018-03-09",102.900002
"940","2018-03-12",106.199997
"941","2018-03-13",105.300003
"942","2018-03-14",105.75
"943","2018-03-15",108.599998
"944","2018-03-16",111.75
"945","2018-03-19",113.25
"946","2018-03-20",113.849998
"947","2018-03-21",112.650002
"948","2018-03-22",114.150002
"949","2018-03-23",106.650002
"950","2018-03-26",112.650002
"951","2018-03-27",105.300003
"952","2018-03-28",102.300003
"953","2018-03-29",105.150002
"954","2018-04-02",97.650002
"955","2018-04-03",101.849998
"956","2018-04-04",102
"957","2018-04-05",103.050003
"958","2018-04-06",97.5
"959","2018-04-09",99.75
"960","2018-04-10",102.449997
"961","2018-04-11",106.5
"962","2018-04-12",106.050003
"963","2018-04-13",97.050003
"964","2018-04-16",99.599998
"965","2018-04-17",96.300003
"966","2018-04-18",99
"967","2018-04-19",97.349998
"968","2018-04-20",95.849998
"969","2018-04-23",100.5
"970","2018-04-24",96.300003
"971","2018-04-25",99.300003
"972","2018-04-26",103.949997
"973","2018-04-27",103.800003
"974","2018-04-30",102.900002
"975","2018-05-01",103.349998
"976","2018-05-02",108.599998
"977","2018-05-03",109.5
"978","2018-05-04",111.599998
"979","2018-05-07",113.25
"980","2018-05-08",113.25
"981","2018-05-09",113.400002
"982","2018-05-10",112.650002
"983","2018-05-11",115.349998
"984","2018-05-14",115.650002
"985","2018-05-15",112.5
"986","2018-05-16",112.650002
"987","2018-05-17",111.449997
