"","date","RLJ"
"173","2012-01-17",17.16
"174","2012-01-18",17.190001
"175","2012-01-19",17.040001
"176","2012-01-20",16.940001
"177","2012-01-23",17.379999
"178","2012-01-24",17.799999
"179","2012-01-25",18.08
"180","2012-01-26",17.92
"181","2012-01-27",17.77
"182","2012-01-30",17.940001
"183","2012-01-31",17.84
"184","2012-02-01",18.200001
"185","2012-02-02",18.15
"186","2012-02-03",18.620001
"187","2012-02-06",18.82
"188","2012-02-07",18.950001
"189","2012-02-08",19.08
"190","2012-02-09",18.9
"191","2012-02-10",18.58
"192","2012-02-13",18.610001
"193","2012-02-14",18.16
"194","2012-02-15",17.790001
"195","2012-02-16",18.15
"196","2012-02-17",18.190001
"197","2012-02-21",18.200001
"198","2012-02-22",18.15
"199","2012-02-23",18.4
"200","2012-02-24",18.24
"201","2012-02-27",18.09
"202","2012-02-28",17.9
"203","2012-02-29",17.52
"204","2012-03-01",17.66
"205","2012-03-02",17.41
"206","2012-03-05",17.32
"207","2012-03-06",16.82
"208","2012-03-07",16.92
"209","2012-03-08",17.4
"210","2012-03-09",17.34
"211","2012-03-12",17.43
"212","2012-03-13",17.530001
"213","2012-03-14",17.450001
"214","2012-03-15",17.360001
"215","2012-03-16",17.440001
"216","2012-03-19",17.540001
"217","2012-03-20",18.139999
"218","2012-03-21",18.219999
"219","2012-03-22",18
"220","2012-03-23",18.129999
"221","2012-03-26",18.540001
"222","2012-03-27",18.6
"223","2012-03-28",18.540001
"224","2012-03-29",18.48
"225","2012-03-30",18.629999
"226","2012-04-02",19.15
"227","2012-04-03",18.84
"228","2012-04-04",18.48
"229","2012-04-05",18.5
"230","2012-04-09",18.26
"231","2012-04-10",17.65
"232","2012-04-11",18.09
"233","2012-04-12",18.389999
"234","2012-04-13",18.01
"235","2012-04-16",18.190001
"236","2012-04-17",18.440001
"237","2012-04-18",18.4
"238","2012-04-19",18.549999
"239","2012-04-20",18.84
"240","2012-04-23",18.32
"241","2012-04-24",18.74
"242","2012-04-25",18.809999
"243","2012-04-26",18.77
"244","2012-04-27",18.92
"245","2012-04-30",18.780001
"246","2012-05-01",18.950001
"247","2012-05-02",18.9
"248","2012-05-03",18.959999
"249","2012-05-04",18.9
"250","2012-05-07",18.690001
"251","2012-05-08",18.83
"252","2012-05-09",18.35
"253","2012-05-10",18.42
"254","2012-05-11",18.6
"255","2012-05-14",18.440001
"256","2012-05-15",18.440001
"257","2012-05-16",18.26
"258","2012-05-17",17.6
"259","2012-05-18",17.32
"260","2012-05-21",17.52
"261","2012-05-22",17.530001
"262","2012-05-23",17.620001
"263","2012-05-24",17.83
"264","2012-05-25",17.879999
"265","2012-05-29",18.25
"266","2012-05-30",17.76
"267","2012-05-31",17.629999
"268","2012-06-01",17.25
"269","2012-06-04",17.139999
"270","2012-06-05",17.610001
"271","2012-06-06",17.92
"272","2012-06-07",17.639999
"273","2012-06-08",18.01
"274","2012-06-11",17.73
"275","2012-06-12",18.309999
"276","2012-06-13",18.15
"277","2012-06-14",17.790001
"278","2012-06-15",17.93
"279","2012-06-18",18.09
"280","2012-06-19",18.290001
"281","2012-06-20",18.08
"282","2012-06-21",17.85
"283","2012-06-22",17.23
"284","2012-06-25",17.450001
"285","2012-06-26",17.43
"286","2012-06-27",17.690001
"287","2012-06-28",17.610001
"288","2012-06-29",18.129999
"289","2012-07-02",18.139999
"290","2012-07-03",18.200001
"291","2012-07-05",18.18
"292","2012-07-06",17.99
"293","2012-07-09",18
"294","2012-07-10",17.790001
"295","2012-07-11",17.9
"296","2012-07-12",17.68
"297","2012-07-13",17.84
"298","2012-07-16",17.709999
"299","2012-07-17",17.780001
"300","2012-07-18",17.73
"301","2012-07-19",17.49
"302","2012-07-20",17.190001
"303","2012-07-23",16.940001
"304","2012-07-24",16.67
"305","2012-07-25",16.66
"306","2012-07-26",16.92
"307","2012-07-27",17.379999
"308","2012-07-30",17.450001
"309","2012-07-31",17.6
"310","2012-08-01",17.07
"311","2012-08-02",17.049999
"312","2012-08-03",17.5
"313","2012-08-06",17.610001
"314","2012-08-07",17.57
"315","2012-08-08",17.4
"316","2012-08-09",17.51
"317","2012-08-10",17.370001
"318","2012-08-13",17.41
"319","2012-08-14",17.540001
"320","2012-08-15",17.6
"321","2012-08-16",17.85
"322","2012-08-17",17.889999
"323","2012-08-20",17.889999
"324","2012-08-21",18.02
"325","2012-08-22",17.98
"326","2012-08-23",17.809999
"327","2012-08-24",17.889999
"328","2012-08-27",17.75
"329","2012-08-28",17.889999
"330","2012-08-29",18.01
"331","2012-08-30",17.92
"332","2012-08-31",17.84
"333","2012-09-04",18.01
"334","2012-09-05",18
"335","2012-09-06",18.17
"336","2012-09-07",18.48
"337","2012-09-10",18.33
"338","2012-09-11",18.549999
"339","2012-09-12",18.58
"340","2012-09-13",18.98
"341","2012-09-14",19
"342","2012-09-17",19.01
"343","2012-09-18",19.049999
"344","2012-09-19",18.83
"345","2012-09-20",18.870001
"346","2012-09-21",19.280001
"347","2012-09-24",19.26
"348","2012-09-25",19.01
"349","2012-09-26",18.98
"350","2012-09-27",19.02
"351","2012-09-28",18.91
"352","2012-10-01",19.030001
"353","2012-10-02",19
"354","2012-10-03",18.889999
"355","2012-10-04",19
"356","2012-10-05",19.01
"357","2012-10-08",18.860001
"358","2012-10-09",18.65
"359","2012-10-10",18.459999
"360","2012-10-11",18.440001
"361","2012-10-12",18.27
"362","2012-10-15",18.360001
"363","2012-10-16",18.5
"364","2012-10-17",18.35
"365","2012-10-18",18.4
"366","2012-10-19",18.16
"367","2012-10-22",18.190001
"368","2012-10-23",18
"369","2012-10-24",17.940001
"370","2012-10-25",17.9
"371","2012-10-26",17.809999
"372","2012-10-31",17.82
"373","2012-11-01",17.940001
"374","2012-11-02",18.059999
"375","2012-11-05",17.76
"376","2012-11-06",17.74
"377","2012-11-07",17.18
"378","2012-11-08",17.51
"379","2012-11-09",17.76
"380","2012-11-12",17.77
"381","2012-11-13",17.91
"382","2012-11-14",17.41
"383","2012-11-15",17.17
"384","2012-11-16",17.040001
"385","2012-11-19",17.77
"386","2012-11-20",18.07
"387","2012-11-21",18.610001
"388","2012-11-23",18.51
"389","2012-11-26",18.530001
"390","2012-11-27",18.139999
"391","2012-11-28",18.67
"392","2012-11-29",18.73
"393","2012-11-30",18.59
"394","2012-12-03",18.700001
"395","2012-12-04",18.85
"396","2012-12-05",18.9
"397","2012-12-06",18.719999
"398","2012-12-07",18.85
"399","2012-12-10",19
"400","2012-12-11",18.99
"401","2012-12-12",18.950001
"402","2012-12-13",18.75
"403","2012-12-14",18.65
"404","2012-12-17",18.790001
"405","2012-12-18",18.9
"406","2012-12-19",19
"407","2012-12-20",18.99
"408","2012-12-21",19.040001
"409","2012-12-24",19.549999
"410","2012-12-26",19.15
"411","2012-12-27",19.059999
"412","2012-12-28",19.190001
"413","2012-12-31",19.370001
"414","2013-01-02",20
"415","2013-01-03",20.07
"416","2013-01-04",20.280001
"417","2013-01-07",20.290001
"418","2013-01-08",20.299999
"419","2013-01-09",20.469999
"420","2013-01-10",20.469999
"421","2013-01-11",20.540001
"422","2013-01-14",20.450001
"423","2013-01-15",20.370001
"424","2013-01-16",20.450001
"425","2013-01-17",20.73
"426","2013-01-18",20.799999
"427","2013-01-22",21.07
"428","2013-01-23",21.02
"429","2013-01-24",21.059999
"430","2013-01-25",21.26
"431","2013-01-28",21.209999
"432","2013-01-29",21.09
"433","2013-01-30",20.84
"434","2013-01-31",20.91
"435","2013-02-01",21
"436","2013-02-04",20.639999
"437","2013-02-05",21
"438","2013-02-06",20.860001
"439","2013-02-07",20.9
"440","2013-02-08",20.950001
"441","2013-02-11",21
"442","2013-02-12",21.059999
"443","2013-02-13",21.040001
"444","2013-02-14",21
"445","2013-02-15",21
"446","2013-02-19",21
"447","2013-02-20",20.719999
"448","2013-02-21",20.639999
"449","2013-02-22",21.040001
"450","2013-02-25",20.73
"451","2013-02-26",20.91
"452","2013-02-27",21.139999
"453","2013-02-28",21.389999
"454","2013-03-01",21.6
"455","2013-03-04",21.68
"456","2013-03-05",21.700001
"457","2013-03-06",21.440001
"458","2013-03-07",21.6
"459","2013-03-08",21.5
"460","2013-03-11",21.809999
"461","2013-03-12",21.76
"462","2013-03-13",21.93
"463","2013-03-14",22.110001
"464","2013-03-15",22.139999
"465","2013-03-18",22.200001
"466","2013-03-19",22.129999
"467","2013-03-20",21.780001
"468","2013-03-21",21.889999
"469","2013-03-22",22
"470","2013-03-25",21.969999
"471","2013-03-26",22.129999
"472","2013-03-27",22.459999
"473","2013-03-28",22.76
"474","2013-04-01",22.52
"475","2013-04-02",22.66
"476","2013-04-03",22.469999
"477","2013-04-04",22.67
"478","2013-04-05",22.48
"479","2013-04-08",22.75
"480","2013-04-09",22.700001
"481","2013-04-10",23.02
"482","2013-04-11",23.15
"483","2013-04-12",23.219999
"484","2013-04-15",22.440001
"485","2013-04-16",22.77
"486","2013-04-17",22.27
"487","2013-04-18",22.01
"488","2013-04-19",22.280001
"489","2013-04-22",22.379999
"490","2013-04-23",22.610001
"491","2013-04-24",22.620001
"492","2013-04-25",22.51
"493","2013-04-26",22.35
"494","2013-04-29",22.49
"495","2013-04-30",23.040001
"496","2013-05-01",22.6
"497","2013-05-02",22.66
"498","2013-05-03",23.129999
"499","2013-05-06",23.120001
"500","2013-05-07",23.309999
"501","2013-05-08",23.41
"502","2013-05-09",23.07
"503","2013-05-10",23.24
"504","2013-05-13",23.280001
"505","2013-05-14",23.379999
"506","2013-05-15",23.59
"507","2013-05-16",23.6
"508","2013-05-17",23.639999
"509","2013-05-20",23.65
"510","2013-05-21",23.65
"511","2013-05-22",23.4
"512","2013-05-23",23.389999
"513","2013-05-24",23.450001
"514","2013-05-28",23.48
"515","2013-05-29",23.52
"516","2013-05-30",23.34
"517","2013-05-31",23.16
"518","2013-06-03",23.530001
"519","2013-06-04",22.950001
"520","2013-06-05",22.709999
"521","2013-06-06",23.219999
"522","2013-06-07",23.41
"523","2013-06-10",23.17
"524","2013-06-11",23.02
"525","2013-06-12",22.639999
"526","2013-06-13",23.58
"527","2013-06-14",23.58
"528","2013-06-17",23.51
"529","2013-06-18",23.700001
"530","2013-06-19",22.780001
"531","2013-06-20",22.02
"532","2013-06-21",22.120001
"533","2013-06-24",21.860001
"534","2013-06-25",22.01
"535","2013-06-26",22.290001
"536","2013-06-27",22.52
"537","2013-06-28",22.49
"538","2013-07-01",22.48
"539","2013-07-02",22.629999
"540","2013-07-03",22.780001
"541","2013-07-05",22.799999
"542","2013-07-08",22.9
"543","2013-07-09",23.32
"544","2013-07-10",23.23
"545","2013-07-11",23.52
"546","2013-07-12",23.450001
"547","2013-07-15",23.6
"548","2013-07-16",23.540001
"549","2013-07-17",23.83
"550","2013-07-18",24
"551","2013-07-19",24.34
"552","2013-07-22",24.52
"553","2013-07-23",24.450001
"554","2013-07-24",24.09
"555","2013-07-25",24.18
"556","2013-07-26",24.040001
"557","2013-07-29",24.42
"558","2013-07-30",24.639999
"559","2013-07-31",24.219999
"560","2013-08-01",24.129999
"561","2013-08-02",24.08
"562","2013-08-05",23.870001
"563","2013-08-06",23.879999
"564","2013-08-07",23.91
"565","2013-08-08",24.1
"566","2013-08-09",24.32
"567","2013-08-12",24.360001
"568","2013-08-13",24.32
"569","2013-08-14",24.33
"570","2013-08-15",23.889999
"571","2013-08-16",22.99
"572","2013-08-19",22.639999
"573","2013-08-20",23.01
"574","2013-08-21",23.08
"575","2013-08-22",23.049999
"576","2013-08-23",23.040001
"577","2013-08-26",23.190001
"578","2013-08-27",22.75
"579","2013-08-28",22.82
"580","2013-08-29",23.24
"581","2013-08-30",22.98
"582","2013-09-03",22.940001
"583","2013-09-04",23.030001
"584","2013-09-05",22.92
"585","2013-09-06",23
"586","2013-09-09",23.32
"587","2013-09-10",23.530001
"588","2013-09-11",23.66
"589","2013-09-12",23.5
"590","2013-09-13",23.780001
"591","2013-09-16",23.85
"592","2013-09-17",23.889999
"593","2013-09-18",24.280001
"594","2013-09-19",24.23
"595","2013-09-20",24.35
"596","2013-09-23",24.23
"597","2013-09-24",24.129999
"598","2013-09-25",24.27
"599","2013-09-26",24.15
"600","2013-09-27",23.870001
"601","2013-09-30",23.49
"602","2013-10-01",23.82
"603","2013-10-02",23.879999
"604","2013-10-03",23.57
"605","2013-10-04",23.49
"606","2013-10-07",23.52
"607","2013-10-08",23.209999
"608","2013-10-09",23.209999
"609","2013-10-10",23.559999
"610","2013-10-11",23.84
"611","2013-10-14",23.870001
"612","2013-10-15",23.610001
"613","2013-10-16",23.639999
"614","2013-10-17",24.27
"615","2013-10-18",24.450001
"616","2013-10-21",24.540001
"617","2013-10-22",24.66
"618","2013-10-23",24.860001
"619","2013-10-24",24.969999
"620","2013-10-25",25.27
"621","2013-10-28",25.41
"622","2013-10-29",25.370001
"623","2013-10-30",25.24
"624","2013-10-31",25.26
"625","2013-11-01",25.120001
"626","2013-11-04",25.35
"627","2013-11-05",24.99
"628","2013-11-06",24.969999
"629","2013-11-07",24.059999
"630","2013-11-08",24.110001
"631","2013-11-11",24.129999
"632","2013-11-12",24.309999
"633","2013-11-13",24.48
"634","2013-11-14",24.530001
"635","2013-11-15",24.5
"636","2013-11-18",24.58
"637","2013-11-19",24.219999
"638","2013-11-20",23.65
"639","2013-11-21",23.799999
"640","2013-11-22",23.870001
"641","2013-11-25",23.870001
"642","2013-11-26",23.809999
"643","2013-11-27",24.040001
"644","2013-11-29",24.139999
"645","2013-12-02",23.639999
"646","2013-12-03",23.290001
"647","2013-12-04",23.219999
"648","2013-12-05",23.24
"649","2013-12-06",23.4
"650","2013-12-09",23.51
"651","2013-12-10",23.360001
"652","2013-12-11",22.74
"653","2013-12-12",22.700001
"654","2013-12-13",22.82
"655","2013-12-16",23.33
"656","2013-12-17",23.74
"657","2013-12-18",24.4
"658","2013-12-19",24.34
"659","2013-12-20",24.5
"660","2013-12-23",24.610001
"661","2013-12-24",24.540001
"662","2013-12-26",24.59
"663","2013-12-27",24.4
"664","2013-12-30",24.309999
"665","2013-12-31",24.32
"666","2014-01-02",24.24
"667","2014-01-03",24.639999
"668","2014-01-06",24.610001
"669","2014-01-07",24.690001
"670","2014-01-08",24.83
"671","2014-01-09",24.75
"672","2014-01-10",24.91
"673","2014-01-13",24.93
"674","2014-01-14",25.07
"675","2014-01-15",25.25
"676","2014-01-16",25.08
"677","2014-01-17",24.950001
"678","2014-01-21",25.18
"679","2014-01-22",25.190001
"680","2014-01-23",25.139999
"681","2014-01-24",24.809999
"682","2014-01-27",24.549999
"683","2014-01-28",24.870001
"684","2014-01-29",24.629999
"685","2014-01-30",25.02
"686","2014-01-31",24.98
"687","2014-02-03",24.33
"688","2014-02-04",24.219999
"689","2014-02-05",24.07
"690","2014-02-06",24.190001
"691","2014-02-07",24.120001
"692","2014-02-10",24.469999
"693","2014-02-11",24.870001
"694","2014-02-12",24.76
"695","2014-02-13",24.91
"696","2014-02-14",25.379999
"697","2014-02-18",25.879999
"698","2014-02-19",25.540001
"699","2014-02-20",25.700001
"700","2014-02-21",25.91
"701","2014-02-24",25.77
"702","2014-02-25",25.92
"703","2014-02-26",25.99
"704","2014-02-27",25.719999
"705","2014-02-28",25.99
"706","2014-03-03",25.969999
"707","2014-03-04",26.219999
"708","2014-03-05",26.129999
"709","2014-03-06",26.1
"710","2014-03-07",26.219999
"711","2014-03-10",26.049999
"712","2014-03-11",26.27
"713","2014-03-12",26.51
"714","2014-03-13",26.450001
"715","2014-03-14",26.58
"716","2014-03-17",26.709999
"717","2014-03-18",27.059999
"718","2014-03-19",26.41
"719","2014-03-20",26.83
"720","2014-03-21",26.969999
"721","2014-03-24",26.65
"722","2014-03-25",27.049999
"723","2014-03-26",26.790001
"724","2014-03-27",26.4
"725","2014-03-28",26.370001
"726","2014-03-31",26.74
"727","2014-04-01",26.969999
"728","2014-04-02",26.700001
"729","2014-04-03",26.68
"730","2014-04-04",26.379999
"731","2014-04-07",26.15
"732","2014-04-08",26.48
"733","2014-04-09",25.99
"734","2014-04-10",25.530001
"735","2014-04-11",25.15
"736","2014-04-14",25.42
"737","2014-04-15",25.35
"738","2014-04-16",25.76
"739","2014-04-17",25.99
"740","2014-04-21",26.24
"741","2014-04-22",26.24
"742","2014-04-23",26.25
"743","2014-04-24",26.43
"744","2014-04-25",26.23
"745","2014-04-28",26.32
"746","2014-04-29",26.48
"747","2014-04-30",26.67
"748","2014-05-01",26.83
"749","2014-05-02",26.639999
"750","2014-05-05",26.51
"751","2014-05-06",26.209999
"752","2014-05-07",26.610001
"753","2014-05-08",26.85
"754","2014-05-09",27.040001
"755","2014-05-12",27.469999
"756","2014-05-13",27.219999
"757","2014-05-14",26.809999
"758","2014-05-15",26.969999
"759","2014-05-16",27.370001
"760","2014-05-19",27.5
"761","2014-05-20",27.17
"762","2014-05-21",27.139999
"763","2014-05-22",27.24
"764","2014-05-23",27.91
"765","2014-05-27",27.91
"766","2014-05-28",27.73
"767","2014-05-29",27.799999
"768","2014-05-30",27.709999
"769","2014-06-02",27.73
"770","2014-06-03",27.74
"771","2014-06-04",27.780001
"772","2014-06-05",28.17
"773","2014-06-06",28.209999
"774","2014-06-09",28.120001
"775","2014-06-10",27.98
"776","2014-06-11",28.059999
"777","2014-06-12",27.74
"778","2014-06-13",27.9
"779","2014-06-16",27.76
"780","2014-06-17",27.85
"781","2014-06-18",28.040001
"782","2014-06-19",28.290001
"783","2014-06-20",28.51
"784","2014-06-23",28.540001
"785","2014-06-24",28.389999
"786","2014-06-25",28.629999
"787","2014-06-26",28.41
"788","2014-06-27",28.93
"789","2014-06-30",28.889999
"790","2014-07-01",29.120001
"791","2014-07-02",28.93
"792","2014-07-03",29.049999
"793","2014-07-07",29.049999
"794","2014-07-08",29
"795","2014-07-09",28.969999
"796","2014-07-10",29.09
"797","2014-07-11",28.98
"798","2014-07-14",29.190001
"799","2014-07-15",29.139999
"800","2014-07-16",29.16
"801","2014-07-17",28.709999
"802","2014-07-18",29.219999
"803","2014-07-21",28.99
"804","2014-07-22",29.129999
"805","2014-07-23",29.25
"806","2014-07-24",29.07
"807","2014-07-25",29.07
"808","2014-07-28",29.09
"809","2014-07-29",28.9
"810","2014-07-30",28.940001
"811","2014-07-31",28.040001
"812","2014-08-01",27.85
"813","2014-08-04",28.34
"814","2014-08-05",28.040001
"815","2014-08-06",28.459999
"816","2014-08-07",28.59
"817","2014-08-08",28.860001
"818","2014-08-11",29.16
"819","2014-08-12",28.84
"820","2014-08-13",29.35
"821","2014-08-14",29.58
"822","2014-08-15",29.48
"823","2014-08-18",29.780001
"824","2014-08-19",29.83
"825","2014-08-20",29.84
"826","2014-08-21",29.74
"827","2014-08-22",29.58
"828","2014-08-25",29.5
"829","2014-08-26",29.709999
"830","2014-08-27",29.67
"831","2014-08-28",29.51
"832","2014-08-29",29.809999
"833","2014-09-02",30.16
"834","2014-09-03",30.17
"835","2014-09-04",29.85
"836","2014-09-05",30.35
"837","2014-09-08",30.309999
"838","2014-09-09",29.99
"839","2014-09-10",29.620001
"840","2014-09-11",29.75
"841","2014-09-12",29.02
"842","2014-09-15",28.639999
"843","2014-09-16",29.24
"844","2014-09-17",29.43
"845","2014-09-18",29.610001
"846","2014-09-19",29.32
"847","2014-09-22",28.879999
"848","2014-09-23",28.48
"849","2014-09-24",28.629999
"850","2014-09-25",28.48
"851","2014-09-26",29.040001
"852","2014-09-29",28.879999
"853","2014-09-30",28.469999
"854","2014-10-01",28.23
"855","2014-10-02",28.219999
"856","2014-10-03",28.360001
"857","2014-10-06",28.389999
"858","2014-10-07",28.280001
"859","2014-10-08",29.620001
"860","2014-10-09",29.440001
"861","2014-10-10",29.5
"862","2014-10-13",29.389999
"863","2014-10-14",29.780001
"864","2014-10-15",28.98
"865","2014-10-16",29.59
"866","2014-10-17",29.700001
"867","2014-10-20",29.860001
"868","2014-10-21",30.620001
"869","2014-10-22",30.58
"870","2014-10-23",31.01
"871","2014-10-24",31.200001
"872","2014-10-27",31.389999
"873","2014-10-28",31.66
"874","2014-10-29",31.309999
"875","2014-10-30",31.620001
"876","2014-10-31",32.220001
"877","2014-11-03",32.43
"878","2014-11-04",32.369999
"879","2014-11-05",32.220001
"880","2014-11-06",32.029999
"881","2014-11-07",31.74
"882","2014-11-10",32.310001
"883","2014-11-11",32.310001
"884","2014-11-12",32.009998
"885","2014-11-13",31.84
"886","2014-11-14",32.009998
"887","2014-11-17",32.07
"888","2014-11-18",32.200001
"889","2014-11-19",31.690001
"890","2014-11-20",31.83
"891","2014-11-21",32.040001
"892","2014-11-24",32.200001
"893","2014-11-25",32.27
"894","2014-11-26",32.580002
"895","2014-11-28",32.93
"896","2014-12-01",32.779999
"897","2014-12-02",32.900002
"898","2014-12-03",32.970001
"899","2014-12-04",32.669998
"900","2014-12-05",33.279999
"901","2014-12-08",33.360001
"902","2014-12-09",33.560001
"903","2014-12-10",33.310001
"904","2014-12-11",33.549999
"905","2014-12-12",33.189999
"906","2014-12-15",32.509998
"907","2014-12-16",32.93
"908","2014-12-17",33.720001
"909","2014-12-18",33.669998
"910","2014-12-19",33.419998
"911","2014-12-22",33.830002
"912","2014-12-23",34.16
"913","2014-12-24",34.029999
"914","2014-12-26",34.200001
"915","2014-12-29",34.23
"916","2014-12-30",34.130001
"917","2014-12-31",33.529999
"918","2015-01-02",33.84
"919","2015-01-05",34.029999
"920","2015-01-06",33.849998
"921","2015-01-07",34.040001
"922","2015-01-08",34.700001
"923","2015-01-09",34.639999
"924","2015-01-12",34.82
"925","2015-01-13",35.07
"926","2015-01-14",35.029999
"927","2015-01-15",35.02
"928","2015-01-16",35.669998
"929","2015-01-20",34.990002
"930","2015-01-21",34.900002
"931","2015-01-22",35.619999
"932","2015-01-23",35.73
"933","2015-01-26",36.16
"934","2015-01-27",35.82
"935","2015-01-28",35.209999
"936","2015-01-29",35.25
"937","2015-01-30",34.07
"938","2015-02-02",33.509998
"939","2015-02-03",34.52
"940","2015-02-04",34.389999
"941","2015-02-05",34.610001
"942","2015-02-06",33.669998
"943","2015-02-09",33.450001
"944","2015-02-10",33.93
"945","2015-02-11",33.73
"946","2015-02-12",34.119999
"947","2015-02-13",33.950001
"948","2015-02-17",33.689999
"949","2015-02-18",33.540001
"950","2015-02-19",32.540001
"951","2015-02-20",32.490002
"952","2015-02-23",32.849998
"953","2015-02-24",31.75
"954","2015-02-25",31.719999
"955","2015-02-26",31.59
"956","2015-02-27",31.809999
"957","2015-03-02",32.130001
"958","2015-03-03",32.009998
"959","2015-03-04",31.52
"960","2015-03-05",31.379999
"961","2015-03-06",30.09
"962","2015-03-09",30.65
"963","2015-03-10",30.24
"964","2015-03-11",30.1
"965","2015-03-12",30.74
"966","2015-03-13",30.610001
"967","2015-03-16",31.110001
"968","2015-03-17",31.09
"969","2015-03-18",31.690001
"970","2015-03-19",31.58
"971","2015-03-20",32.77
"972","2015-03-23",32.490002
