"","date","VCRA"
"112","2012-09-05",28.5
"113","2012-09-06",28.889999
"114","2012-09-07",30.42
"115","2012-09-10",29.9
"116","2012-09-11",30.25
"117","2012-09-12",30.219999
"118","2012-09-13",31.52
"119","2012-09-14",31.049999
"120","2012-09-17",30.57
"121","2012-09-18",30.309999
"122","2012-09-19",31.030001
"123","2012-09-20",30.809999
"124","2012-09-21",31.1
"125","2012-09-24",30.969999
"126","2012-09-25",30.860001
"127","2012-09-26",30.870001
"128","2012-09-27",31.23
"129","2012-09-28",30.91
"130","2012-10-01",31.049999
"131","2012-10-02",29.5
"132","2012-10-03",29.76
"133","2012-10-04",30.01
"134","2012-10-05",30.190001
"135","2012-10-08",30.040001
"136","2012-10-09",29.84
"137","2012-10-10",29.860001
"138","2012-10-11",29.67
"139","2012-10-12",29.959999
"140","2012-10-15",29.68
"141","2012-10-16",29.620001
"142","2012-10-17",29.42
"143","2012-10-18",29.23
"144","2012-10-19",28.67
"145","2012-10-22",26.76
"146","2012-10-23",27.379999
"147","2012-10-24",27.66
"148","2012-10-25",27.07
"149","2012-10-26",27.42
"150","2012-10-31",26.889999
"151","2012-11-01",28.209999
"152","2012-11-02",26.799999
"153","2012-11-05",26.07
"154","2012-11-06",25.450001
"155","2012-11-07",26.01
"156","2012-11-08",26.07
"157","2012-11-09",27.049999
"158","2012-11-12",26.58
"159","2012-11-13",26.4
"160","2012-11-14",25.09
"161","2012-11-15",25.48
"162","2012-11-16",25.77
"163","2012-11-19",26.459999
"164","2012-11-20",25.9
"165","2012-11-21",26.190001
"166","2012-11-23",26.450001
"167","2012-11-26",26
"168","2012-11-27",24.73
"169","2012-11-28",25.049999
"170","2012-11-29",24.709999
"171","2012-11-30",24.59
"172","2012-12-03",25
"173","2012-12-04",25.040001
"174","2012-12-05",24.9
"175","2012-12-06",24.98
"176","2012-12-07",24.68
"177","2012-12-10",24.780001
"178","2012-12-11",24.450001
"179","2012-12-12",23.85
"180","2012-12-13",23.879999
"181","2012-12-14",23.83
"182","2012-12-17",23.43
"183","2012-12-18",22.799999
"184","2012-12-19",24.34
"185","2012-12-20",25.139999
"186","2012-12-21",25.540001
"187","2012-12-24",25.290001
"188","2012-12-26",25.030001
"189","2012-12-27",25.059999
"190","2012-12-28",25.1
"191","2012-12-31",25.1
"192","2013-01-02",25.879999
"193","2013-01-03",25.33
"194","2013-01-04",25.66
"195","2013-01-07",25.76
"196","2013-01-08",26.809999
"197","2013-01-09",26.780001
"198","2013-01-10",26.879999
"199","2013-01-11",25.66
"200","2013-01-14",26.15
"201","2013-01-15",26.9
"202","2013-01-16",27.16
"203","2013-01-17",26.799999
"204","2013-01-18",27.129999
"205","2013-01-22",27.18
"206","2013-01-23",27.040001
"207","2013-01-24",26.110001
"208","2013-01-25",26.09
"209","2013-01-28",26.65
"210","2013-01-29",26.360001
"211","2013-01-30",25.66
"212","2013-01-31",26.26
"213","2013-02-01",26.07
"214","2013-02-04",26.309999
"215","2013-02-05",25.99
"216","2013-02-06",26.280001
"217","2013-02-07",26.4
"218","2013-02-08",27.6
"219","2013-02-11",27.280001
"220","2013-02-12",27.629999
"221","2013-02-13",27.66
"222","2013-02-14",27.98
"223","2013-02-15",27.9
"224","2013-02-19",28.200001
"225","2013-02-20",28.1
"226","2013-02-21",27.690001
"227","2013-02-22",28.1
"228","2013-02-25",28.809999
"229","2013-02-26",29.059999
"230","2013-02-27",29.07
"231","2013-02-28",26.370001
"232","2013-03-01",25.92
"233","2013-03-04",25.059999
"234","2013-03-05",24.889999
"235","2013-03-06",24.85
"236","2013-03-07",24.809999
"237","2013-03-08",25.049999
"238","2013-03-11",24.42
"239","2013-03-12",23.219999
"240","2013-03-13",23.299999
"241","2013-03-14",22.950001
"242","2013-03-15",22.040001
"243","2013-03-18",21.83
"244","2013-03-19",22.6
"245","2013-03-20",22.84
"246","2013-03-21",22.25
"247","2013-03-22",22.450001
"248","2013-03-25",22.309999
"249","2013-03-26",22.299999
"250","2013-03-27",22.780001
"251","2013-03-28",23
"252","2013-04-01",23.459999
"253","2013-04-02",23.440001
"254","2013-04-03",23.709999
"255","2013-04-04",23.379999
"256","2013-04-05",22.75
"257","2013-04-08",23
"258","2013-04-09",22.93
"259","2013-04-10",22.99
"260","2013-04-11",22.360001
"261","2013-04-12",22.280001
"262","2013-04-15",21.84
"263","2013-04-16",21.75
"264","2013-04-17",20.540001
"265","2013-04-18",20.459999
"266","2013-04-19",20.5
"267","2013-04-22",20.43
"268","2013-04-23",20.98
"269","2013-04-24",20.959999
"270","2013-04-25",20.49
"271","2013-04-26",20.18
"272","2013-04-29",20.25
"273","2013-04-30",19.799999
"274","2013-05-01",19.48
"275","2013-05-02",19.379999
"276","2013-05-03",12.15
"277","2013-05-06",12.14
"278","2013-05-07",12.3
"279","2013-05-08",12.34
"280","2013-05-09",12.62
"281","2013-05-10",12.7
"282","2013-05-13",12.62
"283","2013-05-14",12.65
"284","2013-05-15",12.76
"285","2013-05-16",13.45
"286","2013-05-17",14.57
"287","2013-05-20",14.99
"288","2013-05-21",15.29
"289","2013-05-22",14.16
"290","2013-05-23",14.13
"291","2013-05-24",14.24
"292","2013-05-28",14.51
"293","2013-05-29",14.42
"294","2013-05-30",14.52
"295","2013-05-31",14.76
"296","2013-06-03",14.75
"297","2013-06-04",14.7
"298","2013-06-05",14.42
"299","2013-06-06",14.67
"300","2013-06-07",14.97
"301","2013-06-10",15.18
"302","2013-06-11",14.76
"303","2013-06-12",15.55
"304","2013-06-13",15.6
"305","2013-06-14",16
"306","2013-06-17",16.5
"307","2013-06-18",16.26
"308","2013-06-19",15.58
"309","2013-06-20",15.28
"310","2013-06-21",15.7
"311","2013-06-24",15.5
"312","2013-06-25",15.16
"313","2013-06-26",15.02
"314","2013-06-27",14.96
"315","2013-06-28",14.7
"316","2013-07-01",14.36
"317","2013-07-02",14.34
"318","2013-07-03",14.26
"319","2013-07-05",14.43
"320","2013-07-08",14.37
"321","2013-07-09",13.81
"322","2013-07-10",13.9
"323","2013-07-11",13.99
"324","2013-07-12",13.98
"325","2013-07-15",14.15
"326","2013-07-16",14.49
"327","2013-07-17",14.48
"328","2013-07-18",14.47
"329","2013-07-19",14.51
"330","2013-07-22",14.38
"331","2013-07-23",14.31
"332","2013-07-24",14.18
"333","2013-07-25",14.39
"334","2013-07-26",14.15
"335","2013-07-29",14.44
"336","2013-07-30",14.7
"337","2013-07-31",14.48
"338","2013-08-01",14
"339","2013-08-02",14.35
"340","2013-08-05",14.2
"341","2013-08-06",16.700001
"342","2013-08-07",16.25
"343","2013-08-08",16.379999
"344","2013-08-09",16.219999
"345","2013-08-12",16.379999
"346","2013-08-13",16.700001
"347","2013-08-14",16.629999
"348","2013-08-15",16.389999
"349","2013-08-16",16.27
"350","2013-08-19",16.26
"351","2013-08-20",16.690001
"352","2013-08-21",16.52
"353","2013-08-22",16.809999
"354","2013-08-23",16.9
"355","2013-08-26",16.790001
"356","2013-08-27",16.41
"357","2013-08-28",16.18
"358","2013-08-29",16.34
"359","2013-08-30",16.209999
"360","2013-09-03",16.23
"361","2013-09-04",16.73
"362","2013-09-05",17.389999
"363","2013-09-06",18.24
"364","2013-09-09",18.280001
"365","2013-09-10",18.49
"366","2013-09-11",18.74
"367","2013-09-12",18.48
"368","2013-09-13",18.73
"369","2013-09-16",18.99
"370","2013-09-17",19.24
"371","2013-09-18",19.280001
"372","2013-09-19",19.059999
"373","2013-09-20",18.75
"374","2013-09-23",19.25
"375","2013-09-24",19.450001
"376","2013-09-25",19.299999
"377","2013-09-26",19.07
"378","2013-09-27",18.969999
"379","2013-09-30",18.6
"380","2013-10-01",18.620001
"381","2013-10-02",18.5
"382","2013-10-03",18.379999
"383","2013-10-04",18.719999
"384","2013-10-07",18.719999
"385","2013-10-08",18.639999
"386","2013-10-09",18.200001
"387","2013-10-10",18.6
"388","2013-10-11",18.51
"389","2013-10-14",18.41
"390","2013-10-15",18.059999
"391","2013-10-16",18.43
"392","2013-10-17",18.559999
"393","2013-10-18",18.52
"394","2013-10-21",18.299999
"395","2013-10-22",18.040001
"396","2013-10-23",18.049999
"397","2013-10-24",17.959999
"398","2013-10-25",17.74
"399","2013-10-28",17.790001
"400","2013-10-29",17.950001
"401","2013-10-30",17.52
"402","2013-10-31",16.83
"403","2013-11-01",17.309999
"404","2013-11-04",16.860001
"405","2013-11-05",16.67
"406","2013-11-06",15.9
"407","2013-11-07",15
"408","2013-11-08",16.870001
"409","2013-11-11",16.690001
"410","2013-11-12",16.950001
"411","2013-11-13",17.360001
"412","2013-11-14",17.07
"413","2013-11-15",16.790001
"414","2013-11-18",16.52
"415","2013-11-19",16.610001
"416","2013-11-20",16.99
"417","2013-11-21",17.6
"418","2013-11-22",17.610001
"419","2013-11-25",17.15
"420","2013-11-26",17.09
"421","2013-11-27",17.5
"422","2013-11-29",17.77
"423","2013-12-02",17.040001
"424","2013-12-03",17.32
"425","2013-12-04",17.030001
"426","2013-12-05",15.87
"427","2013-12-06",16.26
"428","2013-12-09",16.43
"429","2013-12-10",16.08
"430","2013-12-11",15.78
"431","2013-12-12",15.46
"432","2013-12-13",15.99
"433","2013-12-16",15.98
"434","2013-12-17",15.7
"435","2013-12-18",15.67
"436","2013-12-19",15.34
"437","2013-12-20",15.57
"438","2013-12-23",15.59
"439","2013-12-24",15.73
"440","2013-12-26",15.62
"441","2013-12-27",15.78
"442","2013-12-30",15.97
"443","2013-12-31",15.61
"444","2014-01-02",15.83
"445","2014-01-03",15.67
"446","2014-01-06",15.97
"447","2014-01-07",16.18
"448","2014-01-08",16.43
"449","2014-01-09",16.700001
"450","2014-01-10",17.24
"451","2014-01-13",16.9
"452","2014-01-14",17.200001
"453","2014-01-15",17.690001
"454","2014-01-16",18.049999
"455","2014-01-17",18.92
"456","2014-01-21",18.709999
"457","2014-01-22",19.290001
"458","2014-01-23",18.780001
"459","2014-01-24",18.389999
"460","2014-01-27",17.58
"461","2014-01-28",17.620001
"462","2014-01-29",17.299999
"463","2014-01-30",17.709999
"464","2014-01-31",17.469999
"465","2014-02-03",16.639999
"466","2014-02-04",16.219999
"467","2014-02-05",15.91
"468","2014-02-06",15.9
"469","2014-02-07",16.26
"470","2014-02-10",16.4
"471","2014-02-11",16.719999
"472","2014-02-12",16.620001
"473","2014-02-13",16.959999
"474","2014-02-14",17.01
"475","2014-02-18",16.75
"476","2014-02-19",17.42
"477","2014-02-20",17.98
"478","2014-02-21",16.379999
"479","2014-02-24",16.4
"480","2014-02-25",16.209999
"481","2014-02-26",16.6
"482","2014-02-27",16.969999
"483","2014-02-28",17.02
"484","2014-03-03",16.58
"485","2014-03-04",16.700001
"486","2014-03-05",16.74
"487","2014-03-06",16.870001
"488","2014-03-07",16.68
"489","2014-03-10",16.200001
"490","2014-03-11",16.389999
"491","2014-03-12",16.32
"492","2014-03-13",16.48
"493","2014-03-14",16.57
"494","2014-03-17",16.49
"495","2014-03-18",16.780001
"496","2014-03-19",16.49
"497","2014-03-20",16.49
"498","2014-03-21",16.379999
"499","2014-03-24",16.4
"500","2014-03-25",17.450001
"501","2014-03-26",16.629999
"502","2014-03-27",16.33
"503","2014-03-28",16.16
"504","2014-03-31",16.33
"505","2014-04-01",16.34
"506","2014-04-02",16.440001
"507","2014-04-03",16.15
"508","2014-04-04",15.78
"509","2014-04-07",15.11
"510","2014-04-08",15.15
"511","2014-04-09",15.49
"512","2014-04-10",15.02
"513","2014-04-11",15.07
"514","2014-04-14",15.38
"515","2014-04-15",14.87
"516","2014-04-16",14.42
"517","2014-04-17",15.4
"518","2014-04-21",15.44
"519","2014-04-22",15.62
"520","2014-04-23",15.29
"521","2014-04-24",14.91
"522","2014-04-25",14.48
"523","2014-04-28",14.52
"524","2014-04-29",14.64
"525","2014-04-30",15.25
"526","2014-05-01",14.93
"527","2014-05-02",12.74
"528","2014-05-05",11.86
"529","2014-05-06",12.29
"530","2014-05-07",12.18
"531","2014-05-08",12.31
"532","2014-05-09",12.85
"533","2014-05-12",13.07
"534","2014-05-13",12.93
"535","2014-05-14",12.83
"536","2014-05-15",12.61
"537","2014-05-16",12.5
"538","2014-05-19",12.81
"539","2014-05-20",12.3
"540","2014-05-21",12.38
"541","2014-05-22",12.53
"542","2014-05-23",12.98
"543","2014-05-27",13.24
"544","2014-05-28",13.14
"545","2014-05-29",13.12
"546","2014-05-30",12.92
"547","2014-06-02",12.35
"548","2014-06-03",12.42
"549","2014-06-04",12.27
"550","2014-06-05",12.47
"551","2014-06-06",12.33
"552","2014-06-09",12.44
"553","2014-06-10",12.53
"554","2014-06-11",12.5
"555","2014-06-12",12.49
"556","2014-06-13",13.15
"557","2014-06-16",13.3
"558","2014-06-17",13.59
"559","2014-06-18",13.83
"560","2014-06-19",13.67
"561","2014-06-20",13.35
"562","2014-06-23",13.29
"563","2014-06-24",13.3
"564","2014-06-25",13.2
"565","2014-06-26",13.22
"566","2014-06-27",13.13
"567","2014-06-30",13.2
"568","2014-07-01",13.33
"569","2014-07-02",13.67
"570","2014-07-03",13.91
"571","2014-07-07",13.57
"572","2014-07-08",13.4
"573","2014-07-09",13.13
"574","2014-07-10",12.97
"575","2014-07-11",13.2
"576","2014-07-14",13.31
"577","2014-07-15",13.13
"578","2014-07-16",13.32
"579","2014-07-17",13.3
"580","2014-07-18",13.21
"581","2014-07-21",13.04
"582","2014-07-22",12.98
"583","2014-07-23",12.9
"584","2014-07-24",12.69
"585","2014-07-25",12.24
"586","2014-07-28",12.14
"587","2014-07-29",12.29
"588","2014-07-30",12.44
"589","2014-07-31",12.57
"590","2014-08-01",9.15
"591","2014-08-04",9.05
"592","2014-08-05",8.94
"593","2014-08-06",8.96
"594","2014-08-07",8.86
"595","2014-08-08",8.52
"596","2014-08-11",8.56
"597","2014-08-12",8.5
"598","2014-08-13",8.67
"599","2014-08-14",8.8
"600","2014-08-15",8.82
"601","2014-08-18",9.03
"602","2014-08-19",8.91
"603","2014-08-20",8.49
"604","2014-08-21",8.48
"605","2014-08-22",8.6
"606","2014-08-25",8.92
"607","2014-08-26",9.13
"608","2014-08-27",9.07
"609","2014-08-28",8.79
"610","2014-08-29",8.78
"611","2014-09-02",9.01
"612","2014-09-03",8.65
"613","2014-09-04",8.45
"614","2014-09-05",8.22
"615","2014-09-08",8.22
"616","2014-09-09",8.06
"617","2014-09-10",8.1
"618","2014-09-11",8.49
"619","2014-09-12",8.64
"620","2014-09-15",8.58
"621","2014-09-16",8.51
"622","2014-09-17",8.65
"623","2014-09-18",8.78
"624","2014-09-19",8.69
"625","2014-09-22",8.53
"626","2014-09-23",8.5
"627","2014-09-24",8.54
"628","2014-09-25",8.4
"629","2014-09-26",8.31
"630","2014-09-29",8.25
"631","2014-09-30",8.07
"632","2014-10-01",7.91
"633","2014-10-02",8.14
"634","2014-10-03",8.08
"635","2014-10-06",7.71
"636","2014-10-07",7.64
"637","2014-10-08",8.43
"638","2014-10-09",8.58
"639","2014-10-10",8.41
"640","2014-10-13",8.66
"641","2014-10-14",8.8
"642","2014-10-15",8.71
"643","2014-10-16",8.96
"644","2014-10-17",8.65
"645","2014-10-20",8.75
"646","2014-10-21",8.75
"647","2014-10-22",8.58
"648","2014-10-23",8.75
"649","2014-10-24",9.03
"650","2014-10-27",8.95
"651","2014-10-28",9.43
"652","2014-10-29",9.56
"653","2014-10-30",9.65
"654","2014-10-31",10.35
"655","2014-11-03",10.23
"656","2014-11-04",10.22
"657","2014-11-05",10.18
"658","2014-11-06",10.41
"659","2014-11-07",10.35
"660","2014-11-10",9.75
"661","2014-11-11",9.68
"662","2014-11-12",9.91
"663","2014-11-13",10.21
"664","2014-11-14",10.18
"665","2014-11-17",9.74
"666","2014-11-18",9.77
"667","2014-11-19",9.75
"668","2014-11-20",9.75
"669","2014-11-21",9.65
"670","2014-11-24",9.91
"671","2014-11-25",9.72
"672","2014-11-26",9.79
"673","2014-11-28",9.66
"674","2014-12-01",9.7
"675","2014-12-02",9.88
"676","2014-12-03",9.93
"677","2014-12-04",9.76
"678","2014-12-05",10.09
"679","2014-12-08",9.82
"680","2014-12-09",10.07
"681","2014-12-10",9.7
"682","2014-12-11",9.64
"683","2014-12-12",9.62
"684","2014-12-15",9.47
"685","2014-12-16",9.35
"686","2014-12-17",9.39
"687","2014-12-18",9.98
"688","2014-12-19",10.04
"689","2014-12-22",10.22
"690","2014-12-23",10.33
"691","2014-12-24",10.24
"692","2014-12-26",10.53
"693","2014-12-29",10.46
"694","2014-12-30",10.28
"695","2014-12-31",10.42
"696","2015-01-02",10.41
"697","2015-01-05",10.39
"698","2015-01-06",9.95
"699","2015-01-07",10.11
"700","2015-01-08",10.35
"701","2015-01-09",10.23
"702","2015-01-12",10.1
"703","2015-01-13",9.77
"704","2015-01-14",9.76
"705","2015-01-15",9.33
"706","2015-01-16",9.48
"707","2015-01-20",9.21
"708","2015-01-21",9.05
"709","2015-01-22",9.46
"710","2015-01-23",9.12
"711","2015-01-26",9.4
"712","2015-01-27",9.37
"713","2015-01-28",9.01
"714","2015-01-29",9.22
"715","2015-01-30",8.96
"716","2015-02-02",9.09
"717","2015-02-03",9.27
"718","2015-02-04",9.15
"719","2015-02-05",9.41
"720","2015-02-06",9.37
"721","2015-02-09",9.23
"722","2015-02-10",9.16
"723","2015-02-11",9.05
"724","2015-02-12",9.18
"725","2015-02-13",9.86
"726","2015-02-17",10.01
"727","2015-02-18",10.15
"728","2015-02-19",10.06
"729","2015-02-20",10.17
"730","2015-02-23",10.38
"731","2015-02-24",10.25
"732","2015-02-25",10.45
"733","2015-02-26",10.39
"734","2015-02-27",10.38
"735","2015-03-02",10.85
"736","2015-03-03",10.78
"737","2015-03-04",10.66
"738","2015-03-05",10.79
"739","2015-03-06",10.39
"740","2015-03-09",10.43
"741","2015-03-10",10.25
"742","2015-03-11",10.38
"743","2015-03-12",10.3
"744","2015-03-13",10.34
"745","2015-03-16",10.46
"746","2015-03-17",10.13
"747","2015-03-18",10.05
"748","2015-03-19",10.05
"749","2015-03-20",9.97
"750","2015-03-23",9.99
"751","2015-03-24",10.13
"752","2015-03-25",9.76
"753","2015-03-26",9.64
"754","2015-03-27",9.54
"755","2015-03-30",9.74
"756","2015-03-31",9.92
"757","2015-04-01",9.75
"758","2015-04-02",9.7
"759","2015-04-06",9.85
"760","2015-04-07",9.73
"761","2015-04-08",9.8
"762","2015-04-09",9.69
"763","2015-04-10",9.68
"764","2015-04-13",9.93
"765","2015-04-14",9.93
"766","2015-04-15",10.42
"767","2015-04-16",10.39
"768","2015-04-17",10.3
"769","2015-04-20",10.38
"770","2015-04-21",10.49
"771","2015-04-22",10.61
"772","2015-04-23",11.02
"773","2015-04-24",11.55
"774","2015-04-27",11.68
"775","2015-04-28",11.52
"776","2015-04-29",11.46
"777","2015-04-30",11.39
"778","2015-05-01",11.45
"779","2015-05-04",11.33
"780","2015-05-05",11.01
"781","2015-05-06",11.26
"782","2015-05-07",11.33
"783","2015-05-08",11.24
"784","2015-05-11",11.25
"785","2015-05-12",11.22
"786","2015-05-13",11.19
"787","2015-05-14",11.34
"788","2015-05-15",11.45
"789","2015-05-18",11.53
"790","2015-05-19",11.34
"791","2015-05-20",11.35
"792","2015-05-21",11.21
"793","2015-05-22",11.06
"794","2015-05-26",10.96
"795","2015-05-27",11.13
"796","2015-05-28",10.93
"797","2015-05-29",10.87
"798","2015-06-01",10.97
"799","2015-06-02",11.03
"800","2015-06-03",11.3
"801","2015-06-04",11.15
"802","2015-06-05",11.13
"803","2015-06-08",11.25
"804","2015-06-09",11.35
"805","2015-06-10",11.76
"806","2015-06-11",11.86
"807","2015-06-12",11.86
"808","2015-06-15",12.07
"809","2015-06-16",12.04
"810","2015-06-17",11.85
"811","2015-06-18",11.96
"812","2015-06-19",11.85
"813","2015-06-22",11.77
"814","2015-06-23",11.75
"815","2015-06-24",11.68
"816","2015-06-25",11.9
"817","2015-06-26",12.07
"818","2015-06-29",11.49
"819","2015-06-30",11.45
"820","2015-07-01",11.42
"821","2015-07-02",11.25
"822","2015-07-06",11.29
"823","2015-07-07",11.61
"824","2015-07-08",11.59
"825","2015-07-09",11.74
"826","2015-07-10",11.98
"827","2015-07-13",12.06
"828","2015-07-14",12.4
"829","2015-07-15",12.39
"830","2015-07-16",12.43
"831","2015-07-17",12.48
"832","2015-07-20",12.16
"833","2015-07-21",12.27
"834","2015-07-22",12.4
"835","2015-07-23",11.89
"836","2015-07-24",11.58
"837","2015-07-27",11.59
"838","2015-07-28",11.32
"839","2015-07-29",11.2
"840","2015-07-30",11.67
"841","2015-07-31",12.4
"842","2015-08-03",11.97
"843","2015-08-04",11.99
"844","2015-08-05",11.7
"845","2015-08-06",11.37
"846","2015-08-07",11.37
"847","2015-08-10",11.42
"848","2015-08-11",11.17
"849","2015-08-12",11.27
"850","2015-08-13",11.6
"851","2015-08-14",11.75
"852","2015-08-17",11.72
"853","2015-08-18",11.83
"854","2015-08-19",11.72
"855","2015-08-20",11.39
"856","2015-08-21",11.2
"857","2015-08-24",10.78
"858","2015-08-25",10.67
"859","2015-08-26",10.85
"860","2015-08-27",10.91
"861","2015-08-28",11.14
"862","2015-08-31",11.74
"863","2015-09-01",11.7
"864","2015-09-02",11.85
"865","2015-09-03",11.88
"866","2015-09-04",11.76
"867","2015-09-08",11.95
"868","2015-09-09",11.59
"869","2015-09-10",11.74
"870","2015-09-11",11.66
"871","2015-09-14",11.51
"872","2015-09-15",12.01
"873","2015-09-16",11.8
"874","2015-09-17",12.3
"875","2015-09-18",12.5
"876","2015-09-21",12.45
"877","2015-09-22",12.38
"878","2015-09-23",12.24
"879","2015-09-24",12.43
"880","2015-09-25",11.65
"881","2015-09-28",10.96
"882","2015-09-29",10.93
"883","2015-09-30",11.41
"884","2015-10-01",11.02
"885","2015-10-02",11.66
"886","2015-10-05",11.48
"887","2015-10-06",11.02
"888","2015-10-07",11.26
"889","2015-10-08",11.26
"890","2015-10-09",11.71
"891","2015-10-12",11.93
"892","2015-10-13",11.49
"893","2015-10-14",11.53
"894","2015-10-15",11.21
"895","2015-10-16",11.21
"896","2015-10-19",11.03
"897","2015-10-20",10.99
"898","2015-10-21",10.8
"899","2015-10-22",10.55
"900","2015-10-23",10.45
"901","2015-10-26",10.3
"902","2015-10-27",10.14
"903","2015-10-28",11.96
"904","2015-10-29",11.94
"905","2015-10-30",11.77
"906","2015-11-02",12.25
"907","2015-11-03",12.12
"908","2015-11-04",12.22
"909","2015-11-05",12.14
"910","2015-11-06",12.19
"911","2015-11-09",12.21
"912","2015-11-10",12.17
"913","2015-11-11",12.13
"914","2015-11-12",12.1
"915","2015-11-13",12.1
"916","2015-11-16",12.18
"917","2015-11-17",12.47
"918","2015-11-18",12.63
"919","2015-11-19",12.87
"920","2015-11-20",13.31
"921","2015-11-23",13.37
"922","2015-11-24",13.29
"923","2015-11-25",13.16
"924","2015-11-27",13.33
"925","2015-11-30",13.13
"926","2015-12-01",12.77
"927","2015-12-02",12.81
"928","2015-12-03",12.82
"929","2015-12-04",13.24
"930","2015-12-07",12.9
"931","2015-12-08",12.76
"932","2015-12-09",12.69
"933","2015-12-10",12.83
"934","2015-12-11",12.39
"935","2015-12-14",12.16
"936","2015-12-15",12.21
"937","2015-12-16",12.2
"938","2015-12-17",12.21
"939","2015-12-18",12.2
"940","2015-12-21",12.2
"941","2015-12-22",12.11
"942","2015-12-23",12.2
"943","2015-12-24",12.13
"944","2015-12-28",12.18
"945","2015-12-29",12.22
"946","2015-12-30",12.07
"947","2015-12-31",12.2
"948","2016-01-04",11.91
"949","2016-01-05",11.83
"950","2016-01-06",12.72
"951","2016-01-07",13.45
"952","2016-01-08",14.23
"953","2016-01-11",14.1
"954","2016-01-12",13.77
"955","2016-01-13",13.63
"956","2016-01-14",14.49
"957","2016-01-15",14.05
"958","2016-01-19",13.92
"959","2016-01-20",13.76
"960","2016-01-21",13.55
"961","2016-01-22",13.76
"962","2016-01-25",13.96
"963","2016-01-26",13.72
"964","2016-01-27",13.74
"965","2016-01-28",13.91
"966","2016-01-29",14.39
"967","2016-02-01",14.64
"968","2016-02-02",14.82
"969","2016-02-03",14.72
"970","2016-02-04",14.6
"971","2016-02-05",14.13
"972","2016-02-08",13.65
"973","2016-02-09",13.46
"974","2016-02-10",13.21
"975","2016-02-11",13.2
"976","2016-02-12",14.04
"977","2016-02-16",14.52
"978","2016-02-17",14.19
"979","2016-02-18",13.92
"980","2016-02-19",13.59
"981","2016-02-22",13.75
"982","2016-02-23",13.8
"983","2016-02-24",14.11
"984","2016-02-25",14.06
"985","2016-02-26",14.05
"986","2016-02-29",13.85
