"","date","MTCH"
"133","2007-07-13",8.354737
"134","2007-07-16",8.232643
"135","2007-07-17",8.267527
"136","2007-07-18",8.267527
"137","2007-07-19",8.367196
"138","2007-07-20",8.270019
"139","2007-07-23",8.130483
"140","2007-07-24",7.928653
"141","2007-07-25",7.766691
"142","2007-07-26",7.637122
"143","2007-07-27",7.56237
"144","2007-07-30",7.564862
"145","2007-07-31",7.161203
"146","2007-08-01",7.14127
"147","2007-08-02",7.14127
"148","2007-08-03",6.827313
"149","2007-08-06",6.67781
"150","2007-08-07",6.655384
"151","2007-08-08",6.595583
"152","2007-08-09",6.508373
"153","2007-08-10",6.802396
"154","2007-08-13",6.969341
"155","2007-08-14",6.936948
"156","2007-08-15",6.882131
"157","2007-08-16",6.680301
"158","2007-08-17",6.79492
"159","2007-08-20",6.85223
"160","2007-08-21",6.877147
"161","2007-08-22",6.844755
"162","2007-08-23",6.774987
"163","2007-08-24",7.004225
"164","2007-08-27",6.887114
"165","2007-08-28",6.715186
"166","2007-08-29",6.807379
"167","2007-08-30",6.814854
"168","2007-08-31",6.92449
"169","2007-09-04",6.974324
"170","2007-09-05",6.899573
"171","2007-09-06",6.92449
"172","2007-09-07",6.877147
"173","2007-09-10",6.854722
"174","2007-09-11",6.892097
"175","2007-09-12",6.90954
"176","2007-09-13",6.894589
"177","2007-09-14",6.956882
"178","2007-09-17",6.757545
"179","2007-09-18",6.989275
"180","2007-09-19",7.024159
"181","2007-09-20",7.041601
"182","2007-09-21",6.986783
"183","2007-09-24",7.0117
"184","2007-09-25",7.103894
"185","2007-09-26",7.340607
"186","2007-09-27",7.380475
"187","2007-09-28",7.392933
"188","2007-10-01",7.47516
"189","2007-10-02",7.400408
"190","2007-10-03",7.425326
"191","2007-10-04",7.480144
"192","2007-10-05",7.47516
"193","2007-10-08",7.462701
"194","2007-10-09",7.410375
"195","2007-10-10",7.405392
"196","2007-10-11",7.273331
"197","2007-10-12",7.380475
"198","2007-10-15",7.298248
"199","2007-10-16",7.255888
"200","2007-10-17",7.368016
"201","2007-10-18",7.288281
"202","2007-10-19",7.078977
"203","2007-10-22",7.14127
"204","2007-10-23",6.946916
"205","2007-10-24",6.824821
"206","2007-10-25",6.807379
"207","2007-10-26",6.745086
"208","2007-10-29",6.93944
"209","2007-10-30",7.073993
"210","2007-10-31",7.340607
"211","2007-11-01",7.430309
"212","2007-11-02",7.380475
"213","2007-11-05",7.933637
"214","2007-11-06",7.751741
"215","2007-11-07",7.407884
"216","2007-11-08",7.392933
"217","2007-11-09",7.313198
"218","2007-11-12",7.338115
"219","2007-11-13",7.41785
"220","2007-11-14",7.223496
"221","2007-11-15",7.09891
"222","2007-11-16",7.073993
"223","2007-11-19",6.877147
"224","2007-11-20",6.869672
"225","2007-11-21",6.887114
"226","2007-11-23",6.814854
"227","2007-11-26",6.60555
"228","2007-11-27",6.747578
"229","2007-11-28",6.859705
"230","2007-11-29",7.039109
"231","2007-11-30",6.934457
"232","2007-12-03",6.902064
"233","2007-12-04",6.894589
"234","2007-12-05",7.093927
"235","2007-12-06",7.14127
"236","2007-12-07",7.091435
"237","2007-12-10",7.103894
"238","2007-12-11",6.877147
"239","2007-12-12",6.90954
"240","2007-12-13",6.817346
"241","2007-12-14",6.695251
"242","2007-12-17",6.637942
"243","2007-12-18",6.670334
"244","2007-12-19",6.685285
"245","2007-12-20",6.772495
"246","2007-12-21",6.849738
"247","2007-12-24",6.904556
"248","2007-12-26",6.86718
"249","2007-12-27",6.75007
"250","2007-12-28",6.725152
"251","2007-12-31",6.70771
"252","2008-01-02",6.54824
"253","2008-01-03",6.46103
"254","2008-01-04",6.30156
"255","2008-01-07",6.346411
"256","2008-01-08",6.124648
"257","2008-01-09",6.059863
"258","2008-01-10",5.985111
"259","2008-01-11",5.877967
"260","2008-01-14",6.079797
"261","2008-01-15",5.937769
"262","2008-01-16",6.15704
"263","2008-01-17",6.122156
"264","2008-01-18",6.010029
"265","2008-01-22",5.950227
"266","2008-01-23",6.167007
"267","2008-01-24",6.162024
"268","2008-01-25",6.079797
"269","2008-01-28",6.271659
"270","2008-01-29",6.391262
"271","2008-01-30",6.338936
"272","2008-01-31",6.463521
"273","2008-02-01",6.543257
"274","2008-02-04",6.408704
"275","2008-02-05",6.117173
"276","2008-02-06",5.691089
"277","2008-02-07",5.723481
"278","2008-02-08",5.509193
"279","2008-02-11",5.471817
"280","2008-02-12",5.526635
"281","2008-02-13",5.616337
"282","2008-02-14",5.444408
"283","2008-02-15",5.451883
"284","2008-02-19",5.399557
"285","2008-02-20",5.484276
"286","2008-02-21",5.357198
"287","2008-02-22",5.407032
"288","2008-02-25",5.496734
"289","2008-02-26",5.688597
"290","2008-02-27",5.481784
"291","2008-02-28",5.349723
"292","2008-02-29",4.958523
"293","2008-03-03",5.028291
"294","2008-03-04",4.906197
"295","2008-03-05",4.936097
"296","2008-03-06",4.861346
"297","2008-03-07",4.866329
"298","2008-03-10",4.73676
"299","2008-03-11",4.871313
"300","2008-03-12",4.848887
"301","2008-03-13",5.028291
"302","2008-03-14",5.122976
"303","2008-03-17",4.948556
"304","2008-03-18",5.15786
"305","2008-03-19",5.060683
"306","2008-03-20",5.260021
"307","2008-03-24",5.407032
"308","2008-03-25",5.284938
"309","2008-03-26",5.242579
"310","2008-03-27",5.172811
"311","2008-03-28",5.105534
"312","2008-03-31",5.172811
"313","2008-04-01",5.28743
"314","2008-04-02",5.329789
"315","2008-04-03",5.424474
"316","2008-04-04",5.334773
"317","2008-04-07",5.354706
"318","2008-04-08",5.284938
"319","2008-04-09",5.165336
"320","2008-04-10",5.265004
"321","2008-04-11",5.132943
"322","2008-04-14",5.0856
"323","2008-04-15",5.020816
"324","2008-04-16",5.058192
"325","2008-04-17",5.145402
"326","2008-04-18",5.304872
"327","2008-04-21",5.197728
"328","2008-04-22",4.993407
"329","2008-04-23",4.963506
"330","2008-04-24",5.033275
"331","2008-04-25",5.0557
"332","2008-04-28",5.088092
"333","2008-04-29",5.098059
"334","2008-04-30",5.185269
"335","2008-05-01",5.289922
"336","2008-05-02",5.354706
"337","2008-05-05",5.352215
"338","2008-05-06",5.344739
"339","2008-05-07",5.247562
"340","2008-05-08",5.282446
"341","2008-05-09",5.367165
"342","2008-05-12",5.576469
"343","2008-05-13",5.730956
"344","2008-05-14",5.912852
"345","2008-05-15",5.907868
"346","2008-05-16",5.94026
"347","2008-05-19",5.962686
"348","2008-05-20",5.880459
"349","2008-05-21",5.803216
"350","2008-05-22",5.840592
"351","2008-05-23",5.720989
"352","2008-05-27",5.800724
"353","2008-05-28",5.810691
"354","2008-05-29",5.656204
"355","2008-05-30",5.618829
"356","2008-06-02",5.50421
"357","2008-06-03",5.481784
"358","2008-06-04",5.531619
"359","2008-06-05",5.581453
"360","2008-06-06",5.289922
"361","2008-06-09",5.269988
"362","2008-06-10",5.297397
"363","2008-06-11",5.095567
"364","2008-06-12",5.132943
"365","2008-06-13",5.31733
"366","2008-06-16",5.35969
"367","2008-06-17",5.294905
"368","2008-06-18",5.279955
"369","2008-06-19",5.334773
"370","2008-06-20",5.130452
"371","2008-06-23",5.043242
"372","2008-06-24",4.941081
"373","2008-06-25",5.060683
"374","2008-06-26",4.871313
"375","2008-06-27",4.719318
"376","2008-06-30",4.804036
"377","2008-07-01",4.80902
"378","2008-07-02",4.589748
"379","2008-07-03",4.50503
"380","2008-07-07",4.450212
"381","2008-07-08",4.579782
"382","2008-07-09",4.328118
"383","2008-07-10",4.442737
"384","2008-07-11",4.220973
"385","2008-07-14",4.390411
"386","2008-07-15",4.320642
"387","2008-07-16",4.440245
"388","2008-07-17",4.485096
"389","2008-07-18",4.452703
"390","2008-07-21",4.415328
"391","2008-07-22",4.532439
"392","2008-07-23",4.617157
"393","2008-07-24",4.50503
"394","2008-07-25",4.430278
"395","2008-07-28",4.300709
"396","2008-07-29",4.472638
"397","2008-07-30",4.402869
"398","2008-07-31",4.350543
"399","2008-08-01",4.298217
"400","2008-08-04",4.340576
"401","2008-08-05",4.482605
"402","2008-08-06",4.457687
"403","2008-08-07",4.392902
"404","2008-08-08",4.627124
"405","2008-08-11",4.734268
"406","2008-08-12",4.652041
"407","2008-08-13",4.786594
"408","2008-08-14",4.784102
"409","2008-08-15",4.639583
"410","2008-08-18",4.465162
"411","2008-08-19",4.402869
"412","2008-08-20",4.385427
"413","2008-08-21",4.748715
"414","2008-08-22",4.925757
"415","2008-08-25",4.911479
"416","2008-08-26",4.971445
"417","2008-08-27",4.897202
"418","2008-08-28",4.822958
"419","2008-08-29",4.740149
"420","2008-09-02",4.768703
"421","2008-09-03",4.837236
"422","2008-09-04",4.948601
"423","2008-09-05",4.968589
"424","2008-09-08",4.871502
"425","2008-09-09",4.865791
"426","2008-09-10",4.885779
"427","2008-09-11",4.765848
"428","2008-09-12",4.768703
"429","2008-09-15",4.597373
"430","2008-09-16",4.700171
"431","2008-09-17",4.771559
"432","2008-09-18",4.840091
"433","2008-09-19",4.885779
"434","2008-09-22",4.831525
"435","2008-09-23",4.740149
"436","2008-09-24",4.851513
"437","2008-09-25",4.851513
"438","2008-09-26",4.854369
"439","2008-09-29",4.243289
"440","2008-09-30",4.940034
"441","2008-10-01",4.9743
"442","2008-10-02",4.871502
"443","2008-10-03",4.585951
"444","2008-10-06",4.557396
"445","2008-10-07",4.420331
"446","2008-10-08",4.220446
"447","2008-10-09",4.263278
"448","2008-10-10",4.354654
"449","2008-10-13",4.411765
"450","2008-10-14",4.337522
"451","2008-10-15",4.143347
"452","2008-10-16",4.320388
"453","2008-10-17",4.363221
"454","2008-10-20",4.594517
"455","2008-10-21",4.620217
"456","2008-10-22",4.61165
"457","2008-10-23",4.58024
"458","2008-10-24",4.574529
"459","2008-10-27",4.486008
"460","2008-10-28",4.811536
"461","2008-10-29",4.831525
"462","2008-10-30",4.734437
"463","2008-10-31",4.785837
"464","2008-11-03",4.731582
"465","2008-11-04",4.740149
"466","2008-11-05",4.894346
"467","2008-11-06",4.822958
"468","2008-11-07",4.751571
"469","2008-11-10",4.557396
"470","2008-11-11",4.557396
"471","2008-11-12",4.480297
"472","2008-11-13",4.674472
"473","2008-11-14",4.545974
"474","2008-11-17",4.400342
"475","2008-11-18",4.394632
"476","2008-11-19",4.137636
"477","2008-11-20",4.066248
"478","2008-11-21",4.263278
"479","2008-11-24",4.286122
"480","2008-11-25",4.286122
"481","2008-11-26",4.286122
"482","2008-11-28",4.223301
"483","2008-12-01",3.986294
"484","2008-12-02",4.10908
"485","2008-12-03",4.266134
"486","2008-12-04",4.040548
"487","2008-12-05",4.328955
"488","2008-12-08",4.394632
"489","2008-12-09",4.840091
"490","2008-12-10",4.765848
"491","2008-12-11",4.623073
"492","2008-12-12",4.72016
"493","2008-12-15",4.665905
"494","2008-12-16",4.774415
"495","2008-12-17",4.648772
"496","2008-12-18",4.617362
"497","2008-12-19",4.668761
"498","2008-12-22",4.600228
"499","2008-12-23",4.543118
"500","2008-12-24",4.505997
"501","2008-12-26",4.411765
"502","2008-12-29",4.35751
"503","2008-12-30",4.503141
"504","2008-12-31",4.491719
"505","2009-01-02",4.594517
"506","2009-01-05",4.600228
"507","2009-01-06",4.668761
"508","2009-01-07",4.480297
"509","2009-01-08",4.47173
"510","2009-01-09",4.277555
"511","2009-01-12",4.243289
"512","2009-01-13",4.21759
"513","2009-01-14",4.240434
"514","2009-01-15",4.308966
"515","2009-01-16",4.323244
"516","2009-01-20",4.21759
"517","2009-01-21",4.283267
"518","2009-01-22",4.254712
"519","2009-01-23",4.283267
"520","2009-01-26",4.251856
"521","2009-01-27",4.288978
"522","2009-01-28",4.311822
"523","2009-01-29",4.271845
"524","2009-01-30",4.197601
"525","2009-02-02",4.257567
"526","2009-02-03",4.206168
"527","2009-02-04",4.034837
"528","2009-02-05",4.046259
"529","2009-02-06",4.223301
"530","2009-02-09",4.277555
"531","2009-02-10",4.143347
"532","2009-02-11",4.091948
"533","2009-02-12",4.311822
"534","2009-02-13",4.297544
"535","2009-02-17",4.220446
"536","2009-02-18",4.226157
"537","2009-02-19",4.13478
"538","2009-02-20",4.297544
"539","2009-02-23",4.260423
"540","2009-02-24",4.408909
"541","2009-02-25",4.317533
"542","2009-02-26",4.254712
"543","2009-02-27",4.263278
"544","2009-03-02",4.226157
"545","2009-03-03",4.149058
"546","2009-03-04",4.143347
"547","2009-03-05",4.069103
"548","2009-03-06",4.029126
"549","2009-03-09",3.843518
"550","2009-03-10",4.017704
"551","2009-03-11",3.992005
"552","2009-03-12",4.074814
"553","2009-03-13",4.166191
"554","2009-03-16",4.13478
"555","2009-03-17",4.2747
"556","2009-03-18",4.254712
"557","2009-03-19",4.306111
"558","2009-03-20",4.203312
"559","2009-03-23",4.254712
"560","2009-03-24",4.200457
"561","2009-03-25",4.249001
"562","2009-03-26",4.528841
"563","2009-03-27",4.391776
"564","2009-03-30",4.351799
"565","2009-03-31",4.348943
"566","2009-04-01",4.468875
"567","2009-04-02",4.517418
"568","2009-04-03",4.543118
"569","2009-04-06",4.608795
"570","2009-04-07",4.523129
"571","2009-04-08",4.588807
"572","2009-04-09",4.714449
"573","2009-04-13",4.740149
"574","2009-04-14",4.691605
"575","2009-04-15",4.654483
"576","2009-04-16",4.800114
"577","2009-04-17",4.765848
"578","2009-04-20",4.623073
"579","2009-04-21",4.654483
"580","2009-04-22",4.61165
"581","2009-04-23",4.605939
"582","2009-04-24",4.677327
"583","2009-04-27",4.545974
"584","2009-04-28",4.557396
"585","2009-04-29",4.754426
"586","2009-04-30",4.574529
"587","2009-05-01",4.577384
"588","2009-05-04",4.577384
"589","2009-05-05",4.577384
"590","2009-05-06",4.560251
"591","2009-05-07",4.528841
"592","2009-05-08",4.508852
"593","2009-05-11",4.525985
"594","2009-05-12",4.468875
"595","2009-05-13",4.326099
"596","2009-05-14",4.326099
"597","2009-05-15",4.268989
"598","2009-05-18",4.360365
"599","2009-05-19",4.371788
"600","2009-05-20",4.443175
"601","2009-05-21",4.394632
"602","2009-05-22",4.417476
"603","2009-05-26",4.58024
"604","2009-05-27",4.577384
"605","2009-05-28",4.608795
"606","2009-05-29",4.625928
"607","2009-06-01",4.731582
"608","2009-06-02",4.677327
"609","2009-06-03",4.560251
"610","2009-06-04",4.603084
"611","2009-06-05",4.657339
"612","2009-06-08",4.628784
"613","2009-06-09",4.708738
"614","2009-06-10",4.780126
"615","2009-06-11",4.725871
"616","2009-06-12",4.685894
"617","2009-06-15",4.651628
"618","2009-06-16",4.643061
"619","2009-06-17",4.66305
"620","2009-06-18",4.654483
"621","2009-06-19",4.697316
"622","2009-06-22",4.557396
"623","2009-06-23",4.523129
"624","2009-06-24",4.557396
"625","2009-06-25",4.537407
"626","2009-06-26",4.548829
"627","2009-06-29",4.548829
"628","2009-06-30",4.583096
"629","2009-07-01",4.643061
"630","2009-07-02",4.591662
"631","2009-07-06",4.608795
"632","2009-07-07",4.511708
"633","2009-07-08",4.480297
"634","2009-07-09",4.508852
"635","2009-07-10",4.520274
"636","2009-07-13",4.600228
"637","2009-07-14",4.628784
"638","2009-07-15",4.771559
"639","2009-07-16",4.831525
"640","2009-07-17",4.80297
"641","2009-07-20",4.931468
"642","2009-07-21",5.008566
"643","2009-07-22",5.085665
"644","2009-07-23",5.148487
"645","2009-07-24",5.114221
"646","2009-07-27",5.154198
"647","2009-07-28",5.114221
"648","2009-07-29",5.142776
"649","2009-07-30",5.274129
"650","2009-07-31",5.256996
"651","2009-08-03",5.288407
"652","2009-08-04",5.231297
"653","2009-08-05",5.177042
"654","2009-08-06",5.239863
"655","2009-08-07",5.27984
"656","2009-08-10",5.282696
"657","2009-08-11",5.228441
"658","2009-08-12",5.276985
"659","2009-08-13",5.351228
"660","2009-08-14",5.351228
"661","2009-08-17",5.25414
"662","2009-08-18",5.299829
"663","2009-08-19",5.416904
"664","2009-08-20",5.416904
"665","2009-08-21",5.568247
"666","2009-08-24",5.436893
"667","2009-08-25",5.479726
"668","2009-08-26",5.431182
"669","2009-08-27",5.396916
"670","2009-08-28",5.328384
"671","2009-08-31",5.288407
"672","2009-09-01",5.296973
"673","2009-09-02",5.234152
"674","2009-09-03",5.274129
"675","2009-09-04",5.36265
"676","2009-09-08",5.41976
"677","2009-09-09",5.565391
"678","2009-09-10",5.576813
"679","2009-09-11",5.50257
"680","2009-09-14",5.539691
"681","2009-09-15",5.762422
"682","2009-09-16",5.902341
"683","2009-09-17",5.870931
"684","2009-09-18",5.916619
"685","2009-09-21",5.89092
"686","2009-09-22",5.850942
"687","2009-09-23",5.950885
"688","2009-09-24",5.89663
"689","2009-09-25",5.836665
"690","2009-09-28",5.959452
"691","2009-09-29",5.765277
"692","2009-09-30",5.765277
"693","2009-10-01",5.608224
"694","2009-10-02",5.476871
"695","2009-10-05",5.496859
"696","2009-10-06",5.579669
"697","2009-10-07",5.522559
"698","2009-10-08",5.422616
"699","2009-10-09",5.44546
"700","2009-10-12",5.434038
"701","2009-10-13",5.465448
"702","2009-10-14",5.436893
"703","2009-10-15",5.462593
"704","2009-10-16",5.431182
"705","2009-10-19",5.476871
"706","2009-10-20",5.479726
"707","2009-10-21",5.356939
"708","2009-10-22",5.516848
"709","2009-10-23",5.425471
"710","2009-10-26",5.525414
"711","2009-10-27",5.494003
"712","2009-10-28",5.368361
"713","2009-10-29",5.428327
"714","2009-10-30",5.408338
"715","2009-11-02",5.431182
"716","2009-11-03",5.439749
"717","2009-11-04",5.41976
"718","2009-11-05",5.465448
"719","2009-11-06",5.50257
"720","2009-11-09",5.599658
"721","2009-11-10",5.611079
"722","2009-11-11",5.631068
"723","2009-11-12",5.61679
"724","2009-11-13",5.602513
"725","2009-11-16",5.691034
"726","2009-11-17",5.728155
"727","2009-11-18",5.648201
"728","2009-11-19",5.599658
"729","2009-11-20",5.542547
"730","2009-11-23",5.702456
"731","2009-11-24",5.691034
"732","2009-11-25",5.636779
"733","2009-11-27",5.548258
"734","2009-11-30",5.553969
"735","2009-12-01",5.545403
"736","2009-12-02",5.488292
"737","2009-12-03",5.425471
"738","2009-12-04",5.44546
"739","2009-12-07",5.425471
"740","2009-12-08",5.468304
"741","2009-12-09",5.422616
"742","2009-12-10",5.425471
"743","2009-12-11",5.422616
"744","2009-12-14",5.511137
"745","2009-12-15",5.428327
"746","2009-12-16",5.494003
"747","2009-12-17",5.434038
"748","2009-12-18",5.591091
"749","2009-12-21",5.631068
"750","2009-12-22",5.645346
"751","2009-12-23",5.716733
"752","2009-12-24",5.651057
"753","2009-12-28",5.805254
"754","2009-12-29",5.796688
"755","2009-12-30",5.945174
"756","2009-12-31",5.848087
"757","2010-01-04",5.856653
"758","2010-01-05",5.985151
"759","2010-01-06",5.936608
"760","2010-01-07",5.965163
"761","2010-01-08",6.002285
"762","2010-01-11",6.050828
"763","2010-01-12",5.990862
"764","2010-01-13",6.210737
"765","2010-01-14",6.182182
"766","2010-01-15",6.090805
"767","2010-01-19",6.096516
"768","2010-01-20",6.17076
"769","2010-01-21",5.968018
"770","2010-01-22",5.850942
"771","2010-01-25",5.796688
"772","2010-01-26",5.785265
"773","2010-01-27",5.842376
"774","2010-01-28",5.790977
"775","2010-01-29",5.733866
"776","2010-02-01",5.793832
"777","2010-02-02",5.810965
"778","2010-02-03",6.007996
"779","2010-02-04",5.930897
"780","2010-02-05",6.045117
"781","2010-02-08",6.042262
"782","2010-02-09",6.096516
"783","2010-02-10",6.110794
"784","2010-02-11",6.150771
"785","2010-02-12",6.150771
"786","2010-02-16",6.167904
"787","2010-02-17",6.230725
"788","2010-02-18",6.250714
"789","2010-02-19",6.330668
"790","2010-02-22",6.247859
"791","2010-02-23",6.296402
"792","2010-02-24",6.310679
"793","2010-02-25",6.419189
"794","2010-02-26",6.393489
"795","2010-03-01",6.587664
"796","2010-03-02",6.581953
"797","2010-03-03",6.550542
"798","2010-03-04",6.627641
"799","2010-03-05",6.767561
"800","2010-03-08",6.847516
"801","2010-03-09",6.84466
"802","2010-03-10",6.830383
"803","2010-03-11",6.824672
"804","2010-03-12",6.784695
"805","2010-03-15",6.753284
"806","2010-03-16",6.821816
"807","2010-03-17",6.878926
"808","2010-03-18",6.930326
"809","2010-03-19",6.821816
"810","2010-03-22",6.801827
"811","2010-03-23",6.816105
"812","2010-03-24",6.767561
"813","2010-03-25",6.650486
"814","2010-03-26",6.601942
"815","2010-03-29",6.530554
"816","2010-03-30",6.504854
"817","2010-03-31",6.504854
"818","2010-04-01",6.430611
"819","2010-04-05",6.473444
"820","2010-04-06",6.539121
"821","2010-04-07",6.59052
"822","2010-04-08",6.633352
"823","2010-04-09",6.556253
"824","2010-04-12",6.539121
"825","2010-04-13",6.699029
"826","2010-04-14",6.784695
"827","2010-04-15",6.853227
"828","2010-04-16",6.756139
"829","2010-04-19",6.750428
"830","2010-04-20",6.78755
"831","2010-04-21",6.716162
"832","2010-04-22",6.739007
"833","2010-04-23",6.721873
"834","2010-04-26",6.693318
"835","2010-04-27",6.61622
"836","2010-04-28",6.453455
"837","2010-04-29",6.501999
"838","2010-04-30",6.410623
"839","2010-05-03",6.524843
"840","2010-05-04",6.322102
"841","2010-05-05",6.216448
"842","2010-05-06",6.042262
"843","2010-05-07",5.885209
"844","2010-05-10",6.130783
"845","2010-05-11",6.196459
"846","2010-05-12",6.364934
"847","2010-05-13",6.467733
"848","2010-05-14",6.4506
"849","2010-05-17",6.596231
"850","2010-05-18",6.430611
"851","2010-05-19",6.36779
"852","2010-05-20",6.133638
"853","2010-05-21",6.133638
"854","2010-05-24",6.327813
"855","2010-05-25",6.456311
"856","2010-05-26",6.444889
"857","2010-05-27",6.701885
"858","2010-05-28",6.699029
"859","2010-06-01",6.579098
"860","2010-06-02",6.62193
"861","2010-06-03",6.70474
"862","2010-06-04",6.559109
"863","2010-06-07",6.433466
"864","2010-06-08",6.416334
"865","2010-06-09",6.356368
"866","2010-06-10",6.496288
"867","2010-06-11",6.636208
"868","2010-06-14",6.653341
"869","2010-06-15",6.707596
"870","2010-06-16",6.707596
"871","2010-06-17",6.76185
"872","2010-06-18",6.756139
"873","2010-06-21",6.713307
"874","2010-06-22",6.64763
"875","2010-06-23",6.567676
"876","2010-06-24",6.464877
"877","2010-06-25",6.567676
"878","2010-06-28",6.573387
"879","2010-06-29",6.336379
"880","2010-06-30",6.273558
"881","2010-07-01",6.250714
"882","2010-07-02",6.162193
"883","2010-07-06",6.196459
"884","2010-07-07",6.370646
"885","2010-07-08",6.393489
"886","2010-07-09",6.396345
"887","2010-07-12",6.416334
"888","2010-07-13",6.504854
"889","2010-07-14",6.593375
"890","2010-07-15",6.593375
"891","2010-07-16",6.4249
"892","2010-07-19",6.456311
"893","2010-07-20",6.553398
"894","2010-07-21",6.53341
"895","2010-07-22",6.801827
"896","2010-07-23",6.850371
"897","2010-07-26",6.907482
"898","2010-07-27",6.776128
"899","2010-07-28",7.075957
"900","2010-07-29",7.147345
"901","2010-07-30",7.138778
"902","2010-08-02",7.1502
"903","2010-08-03",7.195888
"904","2010-08-04",7.210166
"905","2010-08-05",7.190177
"906","2010-08-06",7.153055
"907","2010-08-09",7.170188
"908","2010-08-10",7.275842
"909","2010-08-11",7.115934
"910","2010-08-12",6.838949
"911","2010-08-13",6.724729
"912","2010-08-16",6.793261
"913","2010-08-17",6.836093
"914","2010-08-18",6.838949
"915","2010-08-19",6.818961
"916","2010-08-20",6.781839
"917","2010-08-23",6.773273
"918","2010-08-24",6.841805
"919","2010-08-25",6.964592
"920","2010-08-26",6.998858
"921","2010-08-27",7.058824
"922","2010-08-30",7.001713
"923","2010-08-31",7.075957
"924","2010-09-01",7.201599
"925","2010-09-02",7.327241
"926","2010-09-03",7.381496
"927","2010-09-07",7.307253
"928","2010-09-08",7.40434
"929","2010-09-09",7.481439
"930","2010-09-10",7.441462
"931","2010-09-13",7.450028
"932","2010-09-14",7.490005
