"","date","ARI"
"117","2010-03-12",18.120001
"118","2010-03-15",18.1
"119","2010-03-16",18.08
"120","2010-03-17",18.120001
"121","2010-03-18",18.18
"122","2010-03-19",18.120001
"123","2010-03-22",18.08
"124","2010-03-23",18.049999
"125","2010-03-24",18.02
"126","2010-03-25",18.030001
"127","2010-03-26",18
"128","2010-03-29",17.85
"129","2010-03-30",18.040001
"130","2010-03-31",18.01
"131","2010-04-01",17.93
"132","2010-04-05",18.09
"133","2010-04-06",18.07
"134","2010-04-07",18.030001
"135","2010-04-08",18.309999
"136","2010-04-09",18.370001
"137","2010-04-12",18.17
"138","2010-04-13",18.23
"139","2010-04-14",18.360001
"140","2010-04-15",18.469999
"141","2010-04-16",18.24
"142","2010-04-19",18.07
"143","2010-04-20",18.139999
"144","2010-04-21",18.15
"145","2010-04-22",18.07
"146","2010-04-23",18.129999
"147","2010-04-26",18.09
"148","2010-04-27",17.969999
"149","2010-04-28",18.08
"150","2010-04-29",18.040001
"151","2010-04-30",18.01
"152","2010-05-03",18.129999
"153","2010-05-04",17.98
"154","2010-05-05",17.889999
"155","2010-05-06",17.690001
"156","2010-05-07",17.41
"157","2010-05-10",17.5
"158","2010-05-11",17.5
"159","2010-05-12",17.700001
"160","2010-05-13",17.52
"161","2010-05-14",17.370001
"162","2010-05-17",17.379999
"163","2010-05-18",17.280001
"164","2010-05-19",17.1
"165","2010-05-20",16.66
"166","2010-05-21",16.950001
"167","2010-05-24",16.77
"168","2010-05-25",16.639999
"169","2010-05-26",16.6
"170","2010-05-27",17.07
"171","2010-05-28",16.940001
"172","2010-06-01",16.530001
"173","2010-06-02",16.85
"174","2010-06-03",16.809999
"175","2010-06-04",16.6
"176","2010-06-07",16.450001
"177","2010-06-08",16.120001
"178","2010-06-09",16.09
"179","2010-06-10",16.389999
"180","2010-06-11",16.639999
"181","2010-06-14",16.68
"182","2010-06-15",16.98
"183","2010-06-16",16.75
"184","2010-06-17",16.889999
"185","2010-06-18",17.02
"186","2010-06-21",17.190001
"187","2010-06-22",16.950001
"188","2010-06-23",16.940001
"189","2010-06-24",16.76
"190","2010-06-25",17.4
"191","2010-06-28",16.940001
"192","2010-06-29",16.43
"193","2010-06-30",16.459999
"194","2010-07-01",16.42
"195","2010-07-02",16.370001
"196","2010-07-06",16.23
"197","2010-07-07",16.530001
"198","2010-07-08",16.610001
"199","2010-07-09",16.790001
"200","2010-07-12",16.67
"201","2010-07-13",16.98
"202","2010-07-14",16.82
"203","2010-07-15",16.690001
"204","2010-07-16",16.32
"205","2010-07-19",16.34
"206","2010-07-20",16.35
"207","2010-07-21",16.360001
"208","2010-07-22",16.75
"209","2010-07-23",16.889999
"210","2010-07-26",16.969999
"211","2010-07-27",16.969999
"212","2010-07-28",16.84
"213","2010-07-29",16.790001
"214","2010-07-30",16.9
"215","2010-08-02",16.969999
"216","2010-08-03",16.93
"217","2010-08-04",17.07
"218","2010-08-05",16.950001
"219","2010-08-06",16.76
"220","2010-08-09",17.1
"221","2010-08-10",16.85
"222","2010-08-11",16.75
"223","2010-08-12",16.950001
"224","2010-08-13",16.9
"225","2010-08-16",16.99
"226","2010-08-17",17.07
"227","2010-08-18",17.059999
"228","2010-08-19",16.889999
"229","2010-08-20",16.9
"230","2010-08-23",16.82
"231","2010-08-24",16.780001
"232","2010-08-25",16.75
"233","2010-08-26",16.700001
"234","2010-08-27",16.889999
"235","2010-08-30",17.030001
"236","2010-08-31",17.030001
"237","2010-09-01",17.23
"238","2010-09-02",17.25
"239","2010-09-03",17.389999
"240","2010-09-07",17.16
"241","2010-09-08",17.190001
"242","2010-09-09",17.25
"243","2010-09-10",17.51
"244","2010-09-13",17.530001
"245","2010-09-14",17.4
"246","2010-09-15",16.610001
"247","2010-09-16",16.1
"248","2010-09-17",16.450001
"249","2010-09-20",16.639999
"250","2010-09-21",16.27
"251","2010-09-22",16.280001
"252","2010-09-23",16.129999
"253","2010-09-24",16.379999
"254","2010-09-27",16.43
"255","2010-09-28",16.18
"256","2010-09-29",16.25
"257","2010-09-30",16.07
"258","2010-10-01",16.209999
"259","2010-10-04",16.219999
"260","2010-10-05",16.25
"261","2010-10-06",16.309999
"262","2010-10-07",16.23
"263","2010-10-08",16.43
"264","2010-10-11",16.440001
"265","2010-10-12",16.42
"266","2010-10-13",16.459999
"267","2010-10-14",16.540001
"268","2010-10-15",16.15
"269","2010-10-18",16.34
"270","2010-10-19",16.16
"271","2010-10-20",16.389999
"272","2010-10-21",16.280001
"273","2010-10-22",16.200001
"274","2010-10-25",16.370001
"275","2010-10-26",16.34
"276","2010-10-27",16.299999
"277","2010-10-28",16.34
"278","2010-10-29",16.290001
"279","2010-11-01",16.33
"280","2010-11-02",16.450001
"281","2010-11-03",16.379999
"282","2010-11-04",16.549999
"283","2010-11-05",16.959999
"284","2010-11-08",17.030001
"285","2010-11-09",16.950001
"286","2010-11-10",16.870001
"287","2010-11-11",16.83
"288","2010-11-12",16.809999
"289","2010-11-15",16.57
"290","2010-11-16",16.290001
"291","2010-11-17",16.200001
"292","2010-11-18",16.280001
"293","2010-11-19",16.280001
"294","2010-11-22",16.26
"295","2010-11-23",16.200001
"296","2010-11-24",16.33
"297","2010-11-26",16.370001
"298","2010-11-29",16.450001
"299","2010-11-30",16.42
"300","2010-12-01",16.530001
"301","2010-12-02",16.379999
"302","2010-12-03",16.4
"303","2010-12-06",16.620001
"304","2010-12-07",16.629999
"305","2010-12-08",16.59
"306","2010-12-09",16.48
"307","2010-12-10",16.610001
"308","2010-12-13",16.549999
"309","2010-12-14",16.42
"310","2010-12-15",16.370001
"311","2010-12-16",16.41
"312","2010-12-17",16.6
"313","2010-12-20",16.51
"314","2010-12-21",16.620001
"315","2010-12-22",16.66
"316","2010-12-23",16.780001
"317","2010-12-27",16.85
"318","2010-12-28",16.85
"319","2010-12-29",16.309999
"320","2010-12-30",16.360001
"321","2010-12-31",16.35
"322","2011-01-03",16.530001
"323","2011-01-04",16.379999
"324","2011-01-05",16.450001
"325","2011-01-06",16.379999
"326","2011-01-07",16.440001
"327","2011-01-10",16.49
"328","2011-01-11",16.360001
"329","2011-01-12",16.32
"330","2011-01-13",16.33
"331","2011-01-14",16.389999
"332","2011-01-18",16.43
"333","2011-01-19",16.360001
"334","2011-01-20",16.32
"335","2011-01-21",16.32
"336","2011-01-24",16.43
"337","2011-01-25",16.290001
"338","2011-01-26",16.360001
"339","2011-01-27",16.42
"340","2011-01-28",16.299999
"341","2011-01-31",16.43
"342","2011-02-01",16.639999
"343","2011-02-02",16.620001
"344","2011-02-03",16.690001
"345","2011-02-04",16.41
"346","2011-02-07",16.620001
"347","2011-02-08",16.700001
"348","2011-02-09",16.719999
"349","2011-02-10",16.74
"350","2011-02-11",16.75
"351","2011-02-14",16.870001
"352","2011-02-15",16.780001
"353","2011-02-16",16.99
"354","2011-02-17",17.059999
"355","2011-02-18",17.040001
"356","2011-02-22",16.75
"357","2011-02-23",16.57
"358","2011-02-24",16.700001
"359","2011-02-25",16.889999
"360","2011-02-28",17.02
"361","2011-03-01",16.83
"362","2011-03-02",16.889999
"363","2011-03-03",16.77
"364","2011-03-04",16.85
"365","2011-03-07",16.780001
"366","2011-03-08",17.040001
"367","2011-03-09",17.01
"368","2011-03-10",16.860001
"369","2011-03-11",16.870001
"370","2011-03-14",16.83
"371","2011-03-15",16.639999
"372","2011-03-16",16.6
"373","2011-03-17",16.700001
"374","2011-03-18",16.700001
"375","2011-03-21",16.73
"376","2011-03-22",16.75
"377","2011-03-23",16.76
"378","2011-03-24",16.76
"379","2011-03-25",16.860001
"380","2011-03-28",16.799999
"381","2011-03-29",16.34
"382","2011-03-30",16.35
"383","2011-03-31",16.35
"384","2011-04-01",16.299999
"385","2011-04-04",16.360001
"386","2011-04-05",16.280001
"387","2011-04-06",16.26
"388","2011-04-07",16.190001
"389","2011-04-08",16.139999
"390","2011-04-11",16.049999
"391","2011-04-12",15.98
"392","2011-04-13",15.9
"393","2011-04-14",15.93
"394","2011-04-15",16.139999
"395","2011-04-18",16.02
"396","2011-04-19",15.94
"397","2011-04-20",16.049999
"398","2011-04-21",16.030001
"399","2011-04-25",16.16
"400","2011-04-26",16.209999
"401","2011-04-27",16.280001
"402","2011-04-28",16.370001
"403","2011-04-29",16.34
"404","2011-05-02",16.200001
"405","2011-05-03",16.23
"406","2011-05-04",16.23
"407","2011-05-05",16.190001
"408","2011-05-06",16.290001
"409","2011-05-09",16.370001
"410","2011-05-10",16.43
"411","2011-05-11",16.129999
"412","2011-05-12",16.09
"413","2011-05-13",16.209999
"414","2011-05-16",16.09
"415","2011-05-17",16.040001
"416","2011-05-18",16.219999
"417","2011-05-19",16.219999
"418","2011-05-20",16.190001
"419","2011-05-23",16.15
"420","2011-05-24",16.09
"421","2011-05-25",16.17
"422","2011-05-26",16.23
"423","2011-05-27",16.24
"424","2011-05-31",16.33
"425","2011-06-01",16.17
"426","2011-06-02",16.25
"427","2011-06-03",16.18
"428","2011-06-06",16.09
"429","2011-06-07",16.139999
"430","2011-06-08",16.030001
"431","2011-06-09",16.02
"432","2011-06-10",15.91
"433","2011-06-13",15.93
"434","2011-06-14",16.059999
"435","2011-06-15",15.91
"436","2011-06-16",15.96
"437","2011-06-17",16.02
"438","2011-06-20",16.09
"439","2011-06-21",16.32
"440","2011-06-22",16.299999
"441","2011-06-23",16.4
"442","2011-06-24",16.469999
"443","2011-06-27",16.440001
"444","2011-06-28",16.07
"445","2011-06-29",16.08
"446","2011-06-30",16.120001
"447","2011-07-01",16.24
"448","2011-07-05",16.16
"449","2011-07-06",16.200001
"450","2011-07-07",16.33
"451","2011-07-08",16.290001
"452","2011-07-11",16.110001
"453","2011-07-12",16
"454","2011-07-13",16.1
"455","2011-07-14",15.92
"456","2011-07-15",15.93
"457","2011-07-18",15.84
"458","2011-07-19",15.97
"459","2011-07-20",15.95
"460","2011-07-21",16.190001
"461","2011-07-22",16.139999
"462","2011-07-25",15.92
"463","2011-07-26",16.110001
"464","2011-07-27",15.8
"465","2011-07-28",15.84
"466","2011-07-29",15.56
"467","2011-08-01",15.9
"468","2011-08-02",15.48
"469","2011-08-03",15.93
"470","2011-08-04",15.27
"471","2011-08-05",15.08
"472","2011-08-08",13.75
"473","2011-08-09",15.29
"474","2011-08-10",14.65
"475","2011-08-11",14.95
"476","2011-08-12",15.04
"477","2011-08-15",15.17
"478","2011-08-16",15.25
"479","2011-08-17",15.56
"480","2011-08-18",14.98
"481","2011-08-19",14.65
"482","2011-08-22",14.33
"483","2011-08-23",14.51
"484","2011-08-24",14.55
"485","2011-08-25",14.44
"486","2011-08-26",14.65
"487","2011-08-29",15.2
"488","2011-08-30",14.89
"489","2011-08-31",15.03
"490","2011-09-01",14.77
"491","2011-09-02",14.39
"492","2011-09-06",14.41
"493","2011-09-07",14.91
"494","2011-09-08",14.63
"495","2011-09-09",14.28
"496","2011-09-12",14.26
"497","2011-09-13",14.32
"498","2011-09-14",14.36
"499","2011-09-15",14.54
"500","2011-09-16",15.08
"501","2011-09-19",14.61
"502","2011-09-20",14.42
"503","2011-09-21",14.15
"504","2011-09-22",13.91
"505","2011-09-23",13.99
"506","2011-09-26",14.11
"507","2011-09-27",14.4
"508","2011-09-28",13.36
"509","2011-09-29",13.37
"510","2011-09-30",13.17
"511","2011-10-03",12.22
"512","2011-10-04",12.85
"513","2011-10-05",12.53
"514","2011-10-06",12.75
"515","2011-10-07",12.42
"516","2011-10-10",12.88
"517","2011-10-11",12.98
"518","2011-10-12",13.09
"519","2011-10-13",13
"520","2011-10-14",13.35
"521","2011-10-17",12.93
"522","2011-10-18",13.32
"523","2011-10-19",13.1
"524","2011-10-20",13.35
"525","2011-10-21",13.73
"526","2011-10-24",13.81
"527","2011-10-25",13.67
"528","2011-10-26",13.49
"529","2011-10-27",14.27
"530","2011-10-28",14.07
"531","2011-10-31",14.01
"532","2011-11-01",13.6
"533","2011-11-02",13.87
"534","2011-11-03",13.94
"535","2011-11-04",13.69
"536","2011-11-07",13.6
"537","2011-11-08",13.97
"538","2011-11-09",13.64
"539","2011-11-10",13.7
"540","2011-11-11",13.97
"541","2011-11-14",13.56
"542","2011-11-15",13.69
"543","2011-11-16",13.77
"544","2011-11-17",13.73
"545","2011-11-18",13.8
"546","2011-11-21",13.7
"547","2011-11-22",13.62
"548","2011-11-23",13.28
"549","2011-11-25",13.12
"550","2011-11-28",13.7
"551","2011-11-29",13.41
"552","2011-11-30",13.6
"553","2011-12-01",13.45
"554","2011-12-02",13.49
"555","2011-12-05",13.7
"556","2011-12-06",13.68
"557","2011-12-07",13.7
"558","2011-12-08",13.49
"559","2011-12-09",13.64
"560","2011-12-12",13.64
"561","2011-12-13",13.45
"562","2011-12-14",13.45
"563","2011-12-15",13.5
"564","2011-12-16",13.94
"565","2011-12-19",13.37
"566","2011-12-20",13.67
"567","2011-12-21",13.89
"568","2011-12-22",14.01
"569","2011-12-23",13.8
"570","2011-12-27",14
"571","2011-12-28",13.12
"572","2011-12-29",13.11
"573","2011-12-30",13.13
"574","2012-01-03",13.47
"575","2012-01-04",13.29
"576","2012-01-05",13.18
"577","2012-01-06",13.29
"578","2012-01-09",13.35
"579","2012-01-10",13.53
"580","2012-01-11",13.78
"581","2012-01-12",13.72
"582","2012-01-13",13.75
"583","2012-01-17",13.73
"584","2012-01-18",14.07
"585","2012-01-19",14.48
"586","2012-01-20",14.72
"587","2012-01-23",14.71
"588","2012-01-24",14.84
"589","2012-01-25",14.97
"590","2012-01-26",14.89
"591","2012-01-27",14.79
"592","2012-01-30",14.48
"593","2012-01-31",14.72
"594","2012-02-01",15
"595","2012-02-02",15.05
"596","2012-02-03",15.32
"597","2012-02-06",15.14
"598","2012-02-07",14.97
"599","2012-02-08",15.01
"600","2012-02-09",14.92
"601","2012-02-10",14.96
"602","2012-02-13",15.11
"603","2012-02-14",15.09
"604","2012-02-15",14.86
"605","2012-02-16",15
"606","2012-02-17",14.97
"607","2012-02-21",15.22
"608","2012-02-22",14.92
"609","2012-02-23",15.11
"610","2012-02-24",14.97
"611","2012-02-27",15.14
"612","2012-02-28",15.17
"613","2012-02-29",14.95
"614","2012-03-01",14.97
"615","2012-03-02",14.81
"616","2012-03-05",15.22
"617","2012-03-06",15.04
"618","2012-03-07",15.36
"619","2012-03-08",15.28
"620","2012-03-09",15.45
"621","2012-03-12",15.6
"622","2012-03-13",15.77
"623","2012-03-14",15.69
"624","2012-03-15",15.76
"625","2012-03-16",15.62
"626","2012-03-19",15.92
"627","2012-03-20",15.89
"628","2012-03-21",15.89
"629","2012-03-22",16.110001
"630","2012-03-23",16.17
"631","2012-03-26",16.16
"632","2012-03-27",16.110001
"633","2012-03-28",15.69
"634","2012-03-29",15.65
"635","2012-03-30",15.65
"636","2012-04-02",15.77
"637","2012-04-03",15.57
"638","2012-04-04",15.61
"639","2012-04-05",15.63
"640","2012-04-09",15.6
"641","2012-04-10",15.43
"642","2012-04-11",15.56
"643","2012-04-12",15.8
"644","2012-04-13",15.59
"645","2012-04-16",15.81
"646","2012-04-17",15.81
"647","2012-04-18",15.78
"648","2012-04-19",15.74
"649","2012-04-20",15.8
"650","2012-04-23",15.79
"651","2012-04-24",15.94
"652","2012-04-25",15.95
"653","2012-04-26",15.95
"654","2012-04-27",15.97
"655","2012-04-30",16.129999
"656","2012-05-01",15.98
"657","2012-05-02",15.87
"658","2012-05-03",15.94
"659","2012-05-04",15.75
"660","2012-05-07",16.049999
"661","2012-05-08",16.219999
"662","2012-05-09",16.15
"663","2012-05-10",16.280001
"664","2012-05-11",16.35
"665","2012-05-14",16.129999
"666","2012-05-15",16.16
"667","2012-05-16",16.030001
"668","2012-05-17",15.79
"669","2012-05-18",15.63
"670","2012-05-21",15.97
"671","2012-05-22",15.82
"672","2012-05-23",15.93
"673","2012-05-24",16.01
"674","2012-05-25",15.89
"675","2012-05-29",15.94
"676","2012-05-30",15.87
"677","2012-05-31",15.88
"678","2012-06-01",15.86
"679","2012-06-04",15.98
"680","2012-06-05",16.120001
"681","2012-06-06",16.15
"682","2012-06-07",16.35
"683","2012-06-08",16.48
"684","2012-06-11",16.15
"685","2012-06-12",16.07
"686","2012-06-13",15.91
"687","2012-06-14",15.88
"688","2012-06-15",16.120001
"689","2012-06-18",16.25
"690","2012-06-19",16.18
"691","2012-06-20",16.209999
"692","2012-06-21",16.110001
"693","2012-06-22",16.370001
"694","2012-06-25",16.370001
"695","2012-06-26",16.35
"696","2012-06-27",16.08
"697","2012-06-28",16.280001
"698","2012-06-29",16.07
"699","2012-07-02",16.41
"700","2012-07-03",16.379999
"701","2012-07-05",16.389999
"702","2012-07-06",16.389999
"703","2012-07-09",16.530001
"704","2012-07-10",16.43
"705","2012-07-11",16.48
"706","2012-07-12",16.639999
"707","2012-07-13",16.629999
"708","2012-07-16",16.77
"709","2012-07-17",16.74
"710","2012-07-18",16.690001
"711","2012-07-19",16.559999
"712","2012-07-20",16.76
"713","2012-07-23",16.620001
"714","2012-07-24",16.6
"715","2012-07-25",16.74
"716","2012-07-26",16.719999
"717","2012-07-27",16.780001
"718","2012-07-30",16.83
"719","2012-07-31",16.700001
"720","2012-08-01",16.540001
"721","2012-08-02",16.75
"722","2012-08-03",16.75
"723","2012-08-06",16.66
"724","2012-08-07",16.799999
"725","2012-08-08",16.51
"726","2012-08-09",16.73
"727","2012-08-10",16.99
"728","2012-08-13",17.01
"729","2012-08-14",17.07
"730","2012-08-15",17.09
"731","2012-08-16",17.040001
"732","2012-08-17",17.15
"733","2012-08-20",17.16
"734","2012-08-21",17.4
"735","2012-08-22",17.27
"736","2012-08-23",17.23
"737","2012-08-24",17.27
"738","2012-08-27",17.48
"739","2012-08-28",17.469999
"740","2012-08-29",17.540001
"741","2012-08-30",17.51
"742","2012-08-31",17.52
"743","2012-09-04",17.6
"744","2012-09-05",17.74
"745","2012-09-06",17.82
"746","2012-09-07",17.799999
"747","2012-09-10",17.91
"748","2012-09-11",17.92
"749","2012-09-12",17.9
"750","2012-09-13",17.82
"751","2012-09-14",17.940001
"752","2012-09-17",17.92
"753","2012-09-18",17.959999
"754","2012-09-19",18.01
"755","2012-09-20",17.950001
"756","2012-09-21",18.030001
"757","2012-09-24",18.110001
"758","2012-09-25",18.129999
"759","2012-09-26",17.23
"760","2012-09-27",17.32
"761","2012-09-28",17.34
"762","2012-10-01",17.42
"763","2012-10-02",17.51
"764","2012-10-03",16.85
"765","2012-10-04",16.75
"766","2012-10-05",16.75
"767","2012-10-08",16.860001
"768","2012-10-09",16.92
"769","2012-10-10",16.77
"770","2012-10-11",16.700001
"771","2012-10-12",16.610001
"772","2012-10-15",16.41
"773","2012-10-16",16.610001
"774","2012-10-17",16.719999
"775","2012-10-18",16.700001
"776","2012-10-19",16.639999
"777","2012-10-22",16.6
"778","2012-10-23",16.65
"779","2012-10-24",16.68
"780","2012-10-25",16.66
"781","2012-10-26",16.98
"782","2012-10-31",16.91
"783","2012-11-01",16.870001
"784","2012-11-02",16.389999
"785","2012-11-05",16.35
"786","2012-11-06",16.370001
"787","2012-11-07",15.9
"788","2012-11-08",15.64
"789","2012-11-09",15.75
"790","2012-11-12",16.08
"791","2012-11-13",15.96
"792","2012-11-14",15.49
"793","2012-11-15",15.4
"794","2012-11-16",16.110001
"795","2012-11-19",16.08
"796","2012-11-20",16.18
"797","2012-11-21",16.32
"798","2012-11-23",16.450001
"799","2012-11-26",16.639999
"800","2012-11-27",16.610001
"801","2012-11-28",16.690001
"802","2012-11-29",16.66
"803","2012-11-30",16.690001
"804","2012-12-03",16.65
"805","2012-12-04",16.59
"806","2012-12-05",16.41
"807","2012-12-06",16.389999
"808","2012-12-07",16.440001
"809","2012-12-10",16.68
"810","2012-12-11",16.809999
"811","2012-12-12",16.65
"812","2012-12-13",16.639999
"813","2012-12-14",16.620001
"814","2012-12-17",16.85
"815","2012-12-18",16.959999
"816","2012-12-19",16.92
"817","2012-12-20",16.98
"818","2012-12-21",16.870001
"819","2012-12-24",16.9
"820","2012-12-26",16.799999
"821","2012-12-27",16.309999
"822","2012-12-28",16.18
"823","2012-12-31",16.23
"824","2013-01-02",16.84
"825","2013-01-03",16.950001
"826","2013-01-04",16.959999
"827","2013-01-07",17.07
"828","2013-01-08",17.049999
"829","2013-01-09",17.299999
"830","2013-01-10",17.33
"831","2013-01-11",17.42
"832","2013-01-14",17.389999
"833","2013-01-15",17.280001
"834","2013-01-16",17.290001
"835","2013-01-17",17.33
"836","2013-01-18",17.4
"837","2013-01-22",17.559999
"838","2013-01-23",17.530001
"839","2013-01-24",17.43
"840","2013-01-25",17.389999
"841","2013-01-28",17.4
"842","2013-01-29",17.469999
"843","2013-01-30",17.299999
"844","2013-01-31",17.459999
"845","2013-02-01",17.59
"846","2013-02-04",17.51
"847","2013-02-05",17.57
"848","2013-02-06",17.559999
"849","2013-02-07",17.459999
"850","2013-02-08",17.450001
"851","2013-02-11",17.459999
"852","2013-02-12",17.379999
"853","2013-02-13",17.639999
"854","2013-02-14",17.610001
"855","2013-02-15",17.610001
"856","2013-02-19",17.700001
"857","2013-02-20",17.51
"858","2013-02-21",17.16
"859","2013-02-22",17.370001
"860","2013-02-25",17.24
"861","2013-02-26",17.360001
"862","2013-02-27",17.59
"863","2013-02-28",17.25
"864","2013-03-01",17.25
"865","2013-03-04",17.459999
"866","2013-03-05",17.59
"867","2013-03-06",17.049999
"868","2013-03-07",17.190001
"869","2013-03-08",16.98
"870","2013-03-11",17.200001
"871","2013-03-12",17.25
"872","2013-03-13",17.23
"873","2013-03-14",17.24
"874","2013-03-15",17.18
"875","2013-03-18",17.16
"876","2013-03-19",17.09
"877","2013-03-20",17.049999
"878","2013-03-21",17.02
"879","2013-03-22",17.27
"880","2013-03-25",17.200001
"881","2013-03-26",17.219999
"882","2013-03-27",17.389999
"883","2013-03-28",17.59
"884","2013-04-01",17.690001
"885","2013-04-02",17.610001
"886","2013-04-03",17.35
"887","2013-04-04",17.450001
"888","2013-04-05",17.540001
"889","2013-04-08",17.73
"890","2013-04-09",17.5
"891","2013-04-10",17.5
"892","2013-04-11",17.469999
"893","2013-04-12",17.41
"894","2013-04-15",16.940001
"895","2013-04-16",17.23
"896","2013-04-17",17.15
"897","2013-04-18",17.040001
"898","2013-04-19",17.040001
"899","2013-04-22",17.08
"900","2013-04-23",17.16
"901","2013-04-24",17.290001
"902","2013-04-25",17.360001
"903","2013-04-26",17.48
"904","2013-04-29",17.629999
"905","2013-04-30",17.74
"906","2013-05-01",17.52
"907","2013-05-02",17.799999
"908","2013-05-03",17.74
"909","2013-05-06",17.92
"910","2013-05-07",18.15
"911","2013-05-08",18.27
"912","2013-05-09",18.129999
"913","2013-05-10",18.139999
"914","2013-05-13",18.02
"915","2013-05-14",17.639999
"916","2013-05-15",17.700001
"917","2013-05-16",18.030001
"918","2013-05-17",18.129999
"919","2013-05-20",18.15
"920","2013-05-21",18.030001
"921","2013-05-22",17.74
"922","2013-05-23",17.6
"923","2013-05-24",17.700001
"924","2013-05-28",17.629999
"925","2013-05-29",17.4
"926","2013-05-30",17.219999
"927","2013-05-31",16.67
"928","2013-06-03",16.66
"929","2013-06-04",16.65
"930","2013-06-05",16.43
"931","2013-06-06",16.690001
"932","2013-06-07",16.67
"933","2013-06-10",16.59
"934","2013-06-11",16.41
"935","2013-06-12",16.200001
"936","2013-06-13",16.700001
"937","2013-06-14",16.66
"938","2013-06-17",16.68
"939","2013-06-18",16.98
"940","2013-06-19",16.700001
"941","2013-06-20",15.85
"942","2013-06-21",16.219999
"943","2013-06-24",15.97
"944","2013-06-25",16.23
"945","2013-06-26",15.93
"946","2013-06-27",16.040001
"947","2013-06-28",15.88
"948","2013-07-01",15.9
"949","2013-07-02",15.82
"950","2013-07-03",15.82
"951","2013-07-05",15.82
"952","2013-07-08",15.77
"953","2013-07-09",15.94
"954","2013-07-10",15.99
"955","2013-07-11",16.35
"956","2013-07-12",16.09
"957","2013-07-15",16.219999
"958","2013-07-16",16.219999
"959","2013-07-17",16.219999
"960","2013-07-18",16.24
"961","2013-07-19",16.219999
"962","2013-07-22",16.18
"963","2013-07-23",16.200001
"964","2013-07-24",16.17
"965","2013-07-25",16.17
"966","2013-07-26",16.200001
"967","2013-07-29",16.190001
"968","2013-07-30",15.98
"969","2013-07-31",16.030001
"970","2013-08-01",15.63
"971","2013-08-02",15.67
"972","2013-08-05",15.61
"973","2013-08-06",15.6
"974","2013-08-07",15.63
"975","2013-08-08",15.57
