"","date","MSFT"
"285","2008-02-20",28.219999
"286","2008-02-21",28.1
"287","2008-02-22",27.68
"288","2008-02-25",27.84
"289","2008-02-26",28.379999
"290","2008-02-27",28.26
"291","2008-02-28",27.93
"292","2008-02-29",27.200001
"293","2008-03-03",26.99
"294","2008-03-04",27.59
"295","2008-03-05",28.120001
"296","2008-03-06",27.57
"297","2008-03-07",27.870001
"298","2008-03-10",28.049999
"299","2008-03-11",29.280001
"300","2008-03-12",28.629999
"301","2008-03-13",28.620001
"302","2008-03-14",27.959999
"303","2008-03-17",28.299999
"304","2008-03-18",29.42
"305","2008-03-19",28.620001
"306","2008-03-20",29.18
"307","2008-03-24",29.17
"308","2008-03-25",29.139999
"309","2008-03-26",28.559999
"310","2008-03-27",28.049999
"311","2008-03-28",27.91
"312","2008-03-31",28.379999
"313","2008-04-01",29.5
"314","2008-04-02",29.16
"315","2008-04-03",29
"316","2008-04-04",29.16
"317","2008-04-07",29.16
"318","2008-04-08",28.75
"319","2008-04-09",28.889999
"320","2008-04-10",29.110001
"321","2008-04-11",28.280001
"322","2008-04-14",28.059999
"323","2008-04-15",28.25
"324","2008-04-16",28.950001
"325","2008-04-17",29.219999
"326","2008-04-18",30
"327","2008-04-21",30.42
"328","2008-04-22",30.25
"329","2008-04-23",31.450001
"330","2008-04-24",31.799999
"331","2008-04-25",29.83
"332","2008-04-28",28.99
"333","2008-04-29",28.639999
"334","2008-04-30",28.52
"335","2008-05-01",29.4
"336","2008-05-02",29.24
"337","2008-05-05",29.08
"338","2008-05-06",29.700001
"339","2008-05-07",29.209999
"340","2008-05-08",29.27
"341","2008-05-09",29.389999
"342","2008-05-12",29.99
"343","2008-05-13",29.780001
"344","2008-05-14",29.93
"345","2008-05-15",30.450001
"346","2008-05-16",29.99
"347","2008-05-19",29.459999
"348","2008-05-20",28.76
"349","2008-05-21",28.25
"350","2008-05-22",28.469999
"351","2008-05-23",28.049999
"352","2008-05-27",28.440001
"353","2008-05-28",28.18
"354","2008-05-29",28.309999
"355","2008-05-30",28.32
"356","2008-06-02",27.799999
"357","2008-06-03",27.309999
"358","2008-06-04",27.540001
"359","2008-06-05",28.299999
"360","2008-06-06",27.49
"361","2008-06-09",27.709999
"362","2008-06-10",27.889999
"363","2008-06-11",27.120001
"364","2008-06-12",28.24
"365","2008-06-13",29.07
"366","2008-06-16",28.93
"367","2008-06-17",28.799999
"368","2008-06-18",28.459999
"369","2008-06-19",28.93
"370","2008-06-20",28.23
"371","2008-06-23",27.969999
"372","2008-06-24",27.73
"373","2008-06-25",28.35
"374","2008-06-26",27.75
"375","2008-06-27",27.629999
"376","2008-06-30",27.51
"377","2008-07-01",26.870001
"378","2008-07-02",25.879999
"379","2008-07-03",25.98
"380","2008-07-07",26.030001
"381","2008-07-08",25.85
"382","2008-07-09",25.23
"383","2008-07-10",25.450001
"384","2008-07-11",25.25
"385","2008-07-14",25.15
"386","2008-07-15",26.15
"387","2008-07-16",27.26
"388","2008-07-17",27.52
"389","2008-07-18",25.860001
"390","2008-07-21",25.639999
"391","2008-07-22",25.799999
"392","2008-07-23",26.43
"393","2008-07-24",25.440001
"394","2008-07-25",26.16
"395","2008-07-28",25.5
"396","2008-07-29",26.110001
"397","2008-07-30",26.23
"398","2008-07-31",25.719999
"399","2008-08-01",25.440001
"400","2008-08-04",25.280001
"401","2008-08-05",26.209999
"402","2008-08-06",27.02
"403","2008-08-07",27.389999
"404","2008-08-08",28.129999
"405","2008-08-11",27.9
"406","2008-08-12",28.120001
"407","2008-08-13",27.91
"408","2008-08-14",27.91
"409","2008-08-15",27.809999
"410","2008-08-18",27.690001
"411","2008-08-19",27.32
"412","2008-08-20",27.290001
"413","2008-08-21",27.18
"414","2008-08-22",27.84
"415","2008-08-25",27.66
"416","2008-08-26",27.27
"417","2008-08-27",27.559999
"418","2008-08-28",27.940001
"419","2008-08-29",27.290001
"420","2008-09-02",27.1
"421","2008-09-03",26.9
"422","2008-09-04",26.35
"423","2008-09-05",25.65
"424","2008-09-08",26.120001
"425","2008-09-09",26.1
"426","2008-09-10",26.440001
"427","2008-09-11",27.34
"428","2008-09-12",27.620001
"429","2008-09-15",26.82
"430","2008-09-16",25.99
"431","2008-09-17",24.57
"432","2008-09-18",25.26
"433","2008-09-19",25.16
"434","2008-09-22",25.4
"435","2008-09-23",25.440001
"436","2008-09-24",25.719999
"437","2008-09-25",26.610001
"438","2008-09-26",27.4
"439","2008-09-29",25.01
"440","2008-09-30",26.690001
"441","2008-10-01",26.48
"442","2008-10-02",26.25
"443","2008-10-03",26.32
"444","2008-10-06",24.91
"445","2008-10-07",23.23
"446","2008-10-08",23.01
"447","2008-10-09",22.299999
"448","2008-10-10",21.5
"449","2008-10-13",25.5
"450","2008-10-14",24.1
"451","2008-10-15",22.66
"452","2008-10-16",24.190001
"453","2008-10-17",23.93
"454","2008-10-20",24.719999
"455","2008-10-21",23.360001
"456","2008-10-22",21.530001
"457","2008-10-23",22.32
"458","2008-10-24",21.959999
"459","2008-10-27",21.18
"460","2008-10-28",23.1
"461","2008-10-29",23
"462","2008-10-30",22.629999
"463","2008-10-31",22.33
"464","2008-11-03",22.620001
"465","2008-11-04",23.530001
"466","2008-11-05",22.08
"467","2008-11-06",20.879999
"468","2008-11-07",21.5
"469","2008-11-10",21.299999
"470","2008-11-11",21.200001
"471","2008-11-12",20.299999
"472","2008-11-13",21.25
"473","2008-11-14",20.059999
"474","2008-11-17",19.32
"475","2008-11-18",19.620001
"476","2008-11-19",18.290001
"477","2008-11-20",17.530001
"478","2008-11-21",19.68
"479","2008-11-24",20.690001
"480","2008-11-25",19.99
"481","2008-11-26",20.49
"482","2008-11-28",20.219999
"483","2008-12-01",18.610001
"484","2008-12-02",19.15
"485","2008-12-03",19.870001
"486","2008-12-04",19.110001
"487","2008-12-05",19.870001
"488","2008-12-08",21.01
"489","2008-12-09",20.6
"490","2008-12-10",20.610001
"491","2008-12-11",19.450001
"492","2008-12-12",19.360001
"493","2008-12-15",19.040001
"494","2008-12-16",20.110001
"495","2008-12-17",19.66
"496","2008-12-18",19.299999
"497","2008-12-19",19.120001
"498","2008-12-22",19.18
"499","2008-12-23",19.280001
"500","2008-12-24",19.17
"501","2008-12-26",19.129999
"502","2008-12-29",18.959999
"503","2008-12-30",19.34
"504","2008-12-31",19.440001
"505","2009-01-02",20.33
"506","2009-01-05",20.52
"507","2009-01-06",20.76
"508","2009-01-07",19.51
"509","2009-01-08",20.120001
"510","2009-01-09",19.52
"511","2009-01-12",19.469999
"512","2009-01-13",19.82
"513","2009-01-14",19.09
"514","2009-01-15",19.24
"515","2009-01-16",19.709999
"516","2009-01-20",18.48
"517","2009-01-21",19.379999
"518","2009-01-22",17.110001
"519","2009-01-23",17.200001
"520","2009-01-26",17.629999
"521","2009-01-27",17.66
"522","2009-01-28",18.040001
"523","2009-01-29",17.59
"524","2009-01-30",17.1
"525","2009-02-02",17.83
"526","2009-02-03",18.5
"527","2009-02-04",18.629999
"528","2009-02-05",19.040001
"529","2009-02-06",19.66
"530","2009-02-09",19.440001
"531","2009-02-10",18.799999
"532","2009-02-11",19.209999
"533","2009-02-12",19.26
"534","2009-02-13",19.09
"535","2009-02-17",18.09
"536","2009-02-18",18.120001
"537","2009-02-19",17.91
"538","2009-02-20",18
"539","2009-02-23",17.209999
"540","2009-02-24",17.17
"541","2009-02-25",16.959999
"542","2009-02-26",16.42
"543","2009-02-27",16.15
"544","2009-03-02",15.79
"545","2009-03-03",15.88
"546","2009-03-04",16.120001
"547","2009-03-05",15.27
"548","2009-03-06",15.28
"549","2009-03-09",15.15
"550","2009-03-10",16.48
"551","2009-03-11",17.110001
"552","2009-03-12",17.01
"553","2009-03-13",16.65
"554","2009-03-16",16.25
"555","2009-03-17",16.9
"556","2009-03-18",16.959999
"557","2009-03-19",17.139999
"558","2009-03-20",17.059999
"559","2009-03-23",18.33
"560","2009-03-24",17.93
"561","2009-03-25",17.879999
"562","2009-03-26",18.83
"563","2009-03-27",18.129999
"564","2009-03-30",17.48
"565","2009-03-31",18.370001
"566","2009-04-01",19.309999
"567","2009-04-02",19.290001
"568","2009-04-03",18.75
"569","2009-04-06",18.76
"570","2009-04-07",18.76
"571","2009-04-08",19.190001
"572","2009-04-09",19.67
"573","2009-04-13",19.59
"574","2009-04-14",19.35
"575","2009-04-15",18.83
"576","2009-04-16",19.76
"577","2009-04-17",19.200001
"578","2009-04-20",18.610001
"579","2009-04-21",18.969999
"580","2009-04-22",18.780001
"581","2009-04-23",18.92
"582","2009-04-24",20.91
"583","2009-04-27",20.4
"584","2009-04-28",19.93
"585","2009-04-29",20.25
"586","2009-04-30",20.26
"587","2009-05-01",20.24
"588","2009-05-04",20.190001
"589","2009-05-05",19.790001
"590","2009-05-06",19.790001
"591","2009-05-07",19.32
"592","2009-05-08",19.42
"593","2009-05-11",19.32
"594","2009-05-12",19.889999
"595","2009-05-13",19.75
"596","2009-05-14",20.059999
"597","2009-05-15",20.219999
"598","2009-05-18",20.6
"599","2009-05-19",20.309999
"600","2009-05-20",20.379999
"601","2009-05-21",19.82
"602","2009-05-22",19.75
"603","2009-05-26",20.34
"604","2009-05-27",20.129999
"605","2009-05-28",20.450001
"606","2009-05-29",20.889999
"607","2009-06-01",21.4
"608","2009-06-02",21.4
"609","2009-06-03",21.73
"610","2009-06-04",21.83
"611","2009-06-05",22.139999
"612","2009-06-08",22.049999
"613","2009-06-09",22.08
"614","2009-06-10",22.549999
"615","2009-06-11",22.83
"616","2009-06-12",23.33
"617","2009-06-15",23.42
"618","2009-06-16",23.450001
"619","2009-06-17",23.68
"620","2009-06-18",23.5
"621","2009-06-19",24.07
"622","2009-06-22",23.280001
"623","2009-06-23",23.34
"624","2009-06-24",23.469999
"625","2009-06-25",23.790001
"626","2009-06-26",23.35
"627","2009-06-29",23.860001
"628","2009-06-30",23.77
"629","2009-07-01",24.040001
"630","2009-07-02",23.370001
"631","2009-07-06",23.200001
"632","2009-07-07",22.530001
"633","2009-07-08",22.559999
"634","2009-07-09",22.440001
"635","2009-07-10",22.389999
"636","2009-07-13",23.23
"637","2009-07-14",23.110001
"638","2009-07-15",24.120001
"639","2009-07-16",24.440001
"640","2009-07-17",24.290001
"641","2009-07-20",24.530001
"642","2009-07-21",24.83
"643","2009-07-22",24.799999
"644","2009-07-23",25.559999
"645","2009-07-24",23.450001
"646","2009-07-27",23.110001
"647","2009-07-28",23.469999
"648","2009-07-29",23.799999
"649","2009-07-30",23.809999
"650","2009-07-31",23.52
"651","2009-08-03",23.83
"652","2009-08-04",23.77
"653","2009-08-05",23.809999
"654","2009-08-06",23.459999
"655","2009-08-07",23.559999
"656","2009-08-10",23.42
"657","2009-08-11",23.129999
"658","2009-08-12",23.530001
"659","2009-08-13",23.620001
"660","2009-08-14",23.690001
"661","2009-08-17",23.25
"662","2009-08-18",23.58
"663","2009-08-19",23.65
"664","2009-08-20",23.67
"665","2009-08-21",24.41
"666","2009-08-24",24.639999
"667","2009-08-25",24.639999
"668","2009-08-26",24.549999
"669","2009-08-27",24.690001
"670","2009-08-28",24.68
"671","2009-08-31",24.65
"672","2009-09-01",24
"673","2009-09-02",23.860001
"674","2009-09-03",24.110001
"675","2009-09-04",24.620001
"676","2009-09-08",24.82
"677","2009-09-09",24.780001
"678","2009-09-10",25
"679","2009-09-11",24.860001
"680","2009-09-14",25
"681","2009-09-15",25.200001
"682","2009-09-16",25.200001
"683","2009-09-17",25.299999
"684","2009-09-18",25.26
"685","2009-09-21",25.299999
"686","2009-09-22",25.77
"687","2009-09-23",25.709999
"688","2009-09-24",25.940001
"689","2009-09-25",25.549999
"690","2009-09-28",25.83
"691","2009-09-29",25.75
"692","2009-09-30",25.719999
"693","2009-10-01",24.879999
"694","2009-10-02",24.959999
"695","2009-10-05",24.639999
"696","2009-10-06",25.110001
"697","2009-10-07",25.1
"698","2009-10-08",25.67
"699","2009-10-09",25.549999
"700","2009-10-12",25.719999
"701","2009-10-13",25.809999
"702","2009-10-14",25.959999
"703","2009-10-15",26.709999
"704","2009-10-16",26.5
"705","2009-10-19",26.360001
"706","2009-10-20",26.370001
"707","2009-10-21",26.58
"708","2009-10-22",26.59
"709","2009-10-23",28.02
"710","2009-10-26",28.68
"711","2009-10-27",28.59
"712","2009-10-28",28.02
"713","2009-10-29",28.219999
"714","2009-10-30",27.73
"715","2009-11-02",27.879999
"716","2009-11-03",27.530001
"717","2009-11-04",28.059999
"718","2009-11-05",28.469999
"719","2009-11-06",28.52
"720","2009-11-09",28.99
"721","2009-11-10",29.01
"722","2009-11-11",29.120001
"723","2009-11-12",29.360001
"724","2009-11-13",29.629999
"725","2009-11-16",29.540001
"726","2009-11-17",30
"727","2009-11-18",30.110001
"728","2009-11-19",29.780001
"729","2009-11-20",29.620001
"730","2009-11-23",29.940001
"731","2009-11-24",29.91
"732","2009-11-25",29.790001
"733","2009-11-27",29.219999
"734","2009-11-30",29.41
"735","2009-12-01",30.01
"736","2009-12-02",29.780001
"737","2009-12-03",29.83
"738","2009-12-04",29.98
"739","2009-12-07",29.790001
"740","2009-12-08",29.57
"741","2009-12-09",29.709999
"742","2009-12-10",29.870001
"743","2009-12-11",29.85
"744","2009-12-14",30.110001
"745","2009-12-15",30.02
"746","2009-12-16",30.1
"747","2009-12-17",29.6
"748","2009-12-18",30.360001
"749","2009-12-21",30.52
"750","2009-12-22",30.82
"751","2009-12-23",30.92
"752","2009-12-24",31
"753","2009-12-28",31.17
"754","2009-12-29",31.389999
"755","2009-12-30",30.959999
"756","2009-12-31",30.48
"757","2010-01-04",30.950001
"758","2010-01-05",30.959999
"759","2010-01-06",30.77
"760","2010-01-07",30.450001
"761","2010-01-08",30.66
"762","2010-01-11",30.27
"763","2010-01-12",30.07
"764","2010-01-13",30.35
"765","2010-01-14",30.959999
"766","2010-01-15",30.860001
"767","2010-01-19",31.1
"768","2010-01-20",30.59
"769","2010-01-21",30.01
"770","2010-01-22",28.959999
"771","2010-01-25",29.32
"772","2010-01-26",29.5
"773","2010-01-27",29.67
"774","2010-01-28",29.16
"775","2010-01-29",28.18
"776","2010-02-01",28.41
"777","2010-02-02",28.459999
"778","2010-02-03",28.629999
"779","2010-02-04",27.84
"780","2010-02-05",28.02
"781","2010-02-08",27.719999
"782","2010-02-09",28.01
"783","2010-02-10",27.99
"784","2010-02-11",28.120001
"785","2010-02-12",27.93
"786","2010-02-16",28.35
"787","2010-02-17",28.59
"788","2010-02-18",28.969999
"789","2010-02-19",28.77
"790","2010-02-22",28.73
"791","2010-02-23",28.33
"792","2010-02-24",28.629999
"793","2010-02-25",28.6
"794","2010-02-26",28.67
"795","2010-03-01",29.02
"796","2010-03-02",28.459999
"797","2010-03-03",28.459999
"798","2010-03-04",28.629999
"799","2010-03-05",28.59
"800","2010-03-08",28.629999
"801","2010-03-09",28.799999
"802","2010-03-10",28.969999
"803","2010-03-11",29.18
"804","2010-03-12",29.27
"805","2010-03-15",29.290001
"806","2010-03-16",29.370001
"807","2010-03-17",29.629999
"808","2010-03-18",29.610001
"809","2010-03-19",29.59
"810","2010-03-22",29.6
"811","2010-03-23",29.879999
"812","2010-03-24",29.65
"813","2010-03-25",30.01
"814","2010-03-26",29.66
"815","2010-03-29",29.59
"816","2010-03-30",29.77
"817","2010-03-31",29.290001
"818","2010-04-01",29.16
"819","2010-04-05",29.27
"820","2010-04-06",29.32
"821","2010-04-07",29.35
"822","2010-04-08",29.92
"823","2010-04-09",30.34
"824","2010-04-12",30.32
"825","2010-04-13",30.450001
"826","2010-04-14",30.82
"827","2010-04-15",30.870001
"828","2010-04-16",30.67
"829","2010-04-19",31.040001
"830","2010-04-20",31.360001
"831","2010-04-21",31.33
"832","2010-04-22",31.389999
"833","2010-04-23",30.959999
"834","2010-04-26",31.110001
"835","2010-04-27",30.85
"836","2010-04-28",30.91
"837","2010-04-29",31
"838","2010-04-30",30.540001
"839","2010-05-03",30.860001
"840","2010-05-04",30.129999
"841","2010-05-05",29.85
"842","2010-05-06",28.98
"843","2010-05-07",28.209999
"844","2010-05-10",28.940001
"845","2010-05-11",28.879999
"846","2010-05-12",29.440001
"847","2010-05-13",29.24
"848","2010-05-14",28.93
"849","2010-05-17",28.940001
"850","2010-05-18",28.6
"851","2010-05-19",28.24
"852","2010-05-20",27.110001
"853","2010-05-21",26.84
"854","2010-05-24",26.27
"855","2010-05-25",26.07
"856","2010-05-26",25.01
"857","2010-05-27",26
"858","2010-05-28",25.799999
"859","2010-06-01",25.889999
"860","2010-06-02",26.459999
"861","2010-06-03",26.860001
"862","2010-06-04",25.790001
"863","2010-06-07",25.290001
"864","2010-06-08",25.110001
"865","2010-06-09",24.790001
"866","2010-06-10",25
"867","2010-06-11",25.66
"868","2010-06-14",25.5
"869","2010-06-15",26.58
"870","2010-06-16",26.32
"871","2010-06-17",26.370001
"872","2010-06-18",26.440001
"873","2010-06-21",25.950001
"874","2010-06-22",25.77
"875","2010-06-23",25.309999
"876","2010-06-24",25
"877","2010-06-25",24.530001
"878","2010-06-28",24.309999
"879","2010-06-29",23.309999
"880","2010-06-30",23.01
"881","2010-07-01",23.16
"882","2010-07-02",23.27
"883","2010-07-06",23.82
"884","2010-07-07",24.299999
"885","2010-07-08",24.41
"886","2010-07-09",24.27
"887","2010-07-12",24.83
"888","2010-07-13",25.129999
"889","2010-07-14",25.440001
"890","2010-07-15",25.51
"891","2010-07-16",24.889999
"892","2010-07-19",25.23
"893","2010-07-20",25.48
"894","2010-07-21",25.120001
"895","2010-07-22",25.84
"896","2010-07-23",25.809999
"897","2010-07-26",26.1
"898","2010-07-27",26.16
"899","2010-07-28",25.950001
"900","2010-07-29",26.030001
"901","2010-07-30",25.809999
"902","2010-08-02",26.33
"903","2010-08-03",26.16
"904","2010-08-04",25.73
"905","2010-08-05",25.370001
"906","2010-08-06",25.549999
"907","2010-08-09",25.610001
"908","2010-08-10",25.07
"909","2010-08-11",24.860001
"910","2010-08-12",24.49
"911","2010-08-13",24.4
"912","2010-08-16",24.5
"913","2010-08-17",24.709999
"914","2010-08-18",24.82
"915","2010-08-19",24.440001
"916","2010-08-20",24.23
"917","2010-08-23",24.280001
"918","2010-08-24",24.040001
"919","2010-08-25",24.1
"920","2010-08-26",23.82
"921","2010-08-27",23.93
"922","2010-08-30",23.639999
"923","2010-08-31",23.469999
"924","2010-09-01",23.9
"925","2010-09-02",23.940001
"926","2010-09-03",24.290001
"927","2010-09-07",23.959999
"928","2010-09-08",23.93
"929","2010-09-09",24.01
"930","2010-09-10",23.85
"931","2010-09-13",25.110001
"932","2010-09-14",25.030001
"933","2010-09-15",25.120001
"934","2010-09-16",25.33
"935","2010-09-17",25.219999
"936","2010-09-20",25.43
"937","2010-09-21",25.15
"938","2010-09-22",24.610001
"939","2010-09-23",24.43
"940","2010-09-24",24.780001
"941","2010-09-27",24.73
"942","2010-09-28",24.68
"943","2010-09-29",24.5
"944","2010-09-30",24.49
"945","2010-10-01",24.379999
"946","2010-10-04",23.91
"947","2010-10-05",24.35
"948","2010-10-06",24.43
"949","2010-10-07",24.530001
"950","2010-10-08",24.57
"951","2010-10-11",24.59
"952","2010-10-12",24.83
"953","2010-10-13",25.34
"954","2010-10-14",25.23
"955","2010-10-15",25.540001
"956","2010-10-18",25.82
"957","2010-10-19",25.1
"958","2010-10-20",25.309999
"959","2010-10-21",25.42
"960","2010-10-22",25.379999
"961","2010-10-25",25.190001
"962","2010-10-26",25.9
"963","2010-10-27",26.049999
"964","2010-10-28",26.280001
"965","2010-10-29",26.67
"966","2010-11-01",26.950001
"967","2010-11-02",27.389999
