"","date","LMFA"
"72","2016-04-01",80.199997
"73","2016-04-04",81.599998
"74","2016-04-05",82.099998
"75","2016-04-06",82.599998
"76","2016-04-07",83.099998
"77","2016-04-08",82.199997
"78","2016-04-11",84.300003
"79","2016-04-12",90.400002
"80","2016-04-13",84.599998
"81","2016-04-14",81.099998
"82","2016-04-15",81.599998
"83","2016-04-18",82.300003
"84","2016-04-19",85
"85","2016-04-20",85
"86","2016-04-21",81.400002
"87","2016-04-22",79.099998
"88","2016-04-25",82.389999
"89","2016-04-26",80.099998
"90","2016-04-27",84.300003
"91","2016-04-28",88.800003
"92","2016-04-29",81
"93","2016-05-02",80.599998
"94","2016-05-03",80
"95","2016-05-04",78.400002
"96","2016-05-05",79.900002
"97","2016-05-06",81.699997
"98","2016-05-09",81.199997
"99","2016-05-10",80.779999
"100","2016-05-11",80.779999
"101","2016-05-12",81.199997
"102","2016-05-13",87
"103","2016-05-16",82.769997
"104","2016-05-17",84.900002
"105","2016-05-18",84.5
"106","2016-05-19",84
"107","2016-05-20",85.699997
"108","2016-05-23",89.300003
"109","2016-05-24",87
"110","2016-05-25",87.93
"111","2016-05-26",88.760002
"112","2016-05-27",90
"113","2016-05-31",89.900002
"114","2016-06-01",89.800003
"115","2016-06-02",84.099998
"116","2016-06-03",83
"117","2016-06-06",83
"118","2016-06-07",80.400002
"119","2016-06-08",81.300003
"120","2016-06-09",80.599998
"121","2016-06-10",81.199997
"122","2016-06-13",81.099998
"123","2016-06-14",81.099998
"124","2016-06-15",81.5
"125","2016-06-16",82.400002
"126","2016-06-17",82.099998
"127","2016-06-20",82.699997
"128","2016-06-21",80.699997
"129","2016-06-22",82.199997
"130","2016-06-23",84.75
"131","2016-06-24",82.099998
"132","2016-06-27",82.199997
"133","2016-06-28",82.5
"134","2016-06-29",80.599998
"135","2016-06-30",81.699997
"136","2016-07-01",80.5
"137","2016-07-05",81.199997
"138","2016-07-06",81
"139","2016-07-07",79.669998
"140","2016-07-08",79.489998
"141","2016-07-11",80.400002
"142","2016-07-12",81.400002
"143","2016-07-13",80.199997
"144","2016-07-14",84.599998
"145","2016-07-15",80.5
"146","2016-07-18",81.199997
"147","2016-07-19",80.599998
"148","2016-07-20",82.949997
"149","2016-07-21",83
"150","2016-07-22",83.199997
"151","2016-07-25",83.199997
"152","2016-07-26",80
"153","2016-07-27",80.25
"154","2016-07-28",81.199997
"155","2016-07-29",84.099998
"156","2016-08-01",80.599998
"157","2016-08-02",80.300003
"158","2016-08-03",80.300003
"159","2016-08-04",80.300003
"160","2016-08-05",80.300003
"161","2016-08-08",80.300003
"162","2016-08-09",80.300003
"163","2016-08-10",80.300003
"164","2016-08-11",80.300003
"165","2016-08-12",78.199997
"166","2016-08-15",80.099998
"167","2016-08-16",81.5
"168","2016-08-17",81.5
"169","2016-08-18",84.620003
"170","2016-08-19",81.400002
"171","2016-08-22",87.5
"172","2016-08-23",80.5
"173","2016-08-24",84.900002
"174","2016-08-25",80.800003
"175","2016-08-26",81.900002
"176","2016-08-29",75.5
"177","2016-08-30",74.300003
"178","2016-08-31",74.800003
"179","2016-09-01",77.5
"180","2016-09-02",80
"181","2016-09-06",80
"182","2016-09-07",80.099998
"183","2016-09-08",81.849998
"184","2016-09-09",83.699997
"185","2016-09-12",81.599998
"186","2016-09-13",79.629997
"187","2016-09-14",82.400002
"188","2016-09-15",80.900002
"189","2016-09-16",81
"190","2016-09-19",80.900002
"191","2016-09-20",80.949997
"192","2016-09-21",84
"193","2016-09-22",84
"194","2016-09-23",81.5
"195","2016-09-26",81.5
"196","2016-09-27",80.599998
"197","2016-09-28",80.400002
"198","2016-09-29",80.629997
"199","2016-09-30",80.800003
"200","2016-10-03",80.440002
"201","2016-10-04",80.300003
"202","2016-10-05",80.599998
"203","2016-10-06",80
"204","2016-10-07",79.599998
"205","2016-10-10",78.400002
"206","2016-10-11",79.5
"207","2016-10-12",78.800003
"208","2016-10-13",79.599998
"209","2016-10-14",79.730003
"210","2016-10-17",79.699997
"211","2016-10-18",79.099998
"212","2016-10-19",77.449997
"213","2016-10-20",77.099998
"214","2016-10-21",77.610001
"215","2016-10-24",77.599998
"216","2016-10-25",76.699997
"217","2016-10-26",74.099998
"218","2016-10-27",75.099998
"219","2016-10-28",75.099998
"220","2016-10-31",75.099998
"221","2016-11-01",74.620003
"222","2016-11-02",73.900002
"223","2016-11-03",69
"224","2016-11-04",70.099998
"225","2016-11-07",64.099998
"226","2016-11-08",66.099998
"227","2016-11-09",68
"228","2016-11-10",73.099998
"229","2016-11-11",73.099998
"230","2016-11-14",68.5
"231","2016-11-15",59
"232","2016-11-16",60
"233","2016-11-17",61.599998
"234","2016-11-18",60.099998
"235","2016-11-21",50.400002
"236","2016-11-22",50.099998
"237","2016-11-23",47.099998
"238","2016-11-25",45.099998
"239","2016-11-28",42.599998
"240","2016-11-29",46.200001
"241","2016-11-30",48.369999
"242","2016-12-01",47.73
"243","2016-12-02",46.700001
"244","2016-12-05",41.099998
"245","2016-12-06",42.599998
"246","2016-12-07",45.099998
"247","2016-12-08",46.900002
"248","2016-12-09",54.400002
"249","2016-12-12",49.099998
"250","2016-12-13",50.150002
"251","2016-12-14",44.5
"252","2016-12-15",46.5
"253","2016-12-16",51.200001
"254","2016-12-19",46.5
"255","2016-12-20",43.009998
"256","2016-12-21",41.599998
"257","2016-12-22",41.099998
"258","2016-12-23",41
"259","2016-12-27",42.98
"260","2016-12-28",42.099998
"261","2016-12-29",42
"262","2016-12-30",40.700001
"263","2017-01-03",43.900002
"264","2017-01-04",42.48
"265","2017-01-05",41.200001
"266","2017-01-06",41
"267","2017-01-09",40.599998
"268","2017-01-10",40.599998
"269","2017-01-11",41.099998
"270","2017-01-12",41.099998
"271","2017-01-13",41.099998
"272","2017-01-17",42.900002
"273","2017-01-18",43.5
"274","2017-01-19",42.5
"275","2017-01-20",42.5
"276","2017-01-23",42.5
"277","2017-01-24",41.099998
"278","2017-01-25",43
"279","2017-01-26",41.099998
"280","2017-01-27",41.099998
"281","2017-01-30",43
"282","2017-01-31",42.400002
"283","2017-02-01",42.400002
"284","2017-02-02",41.400002
"285","2017-02-03",41.200001
"286","2017-02-06",44.950001
"287","2017-02-07",41.16
"288","2017-02-08",42.700001
"289","2017-02-09",41.599998
"290","2017-02-10",44.5
"291","2017-02-13",41.099998
"292","2017-02-14",41.599998
"293","2017-02-15",41.599998
"294","2017-02-16",41.66
"295","2017-02-17",41.299999
"296","2017-02-21",41.299999
"297","2017-02-22",41.299999
"298","2017-02-23",42.099998
"299","2017-02-24",42.150002
"300","2017-02-27",42.5
"301","2017-02-28",41.099998
"302","2017-03-01",41.099998
"303","2017-03-02",41.099998
"304","2017-03-03",41.110001
"305","2017-03-06",41.110001
"306","2017-03-07",41.110001
"307","2017-03-08",41.27
"308","2017-03-09",41.099998
"309","2017-03-10",41.099998
"310","2017-03-13",41.889999
"311","2017-03-14",41.889999
"312","2017-03-15",41.099998
"313","2017-03-16",41.099998
"314","2017-03-17",41.099998
"315","2017-03-20",41.099998
"316","2017-03-21",41.099998
"317","2017-03-22",41.110001
"318","2017-03-23",41.110001
"319","2017-03-24",41.400002
"320","2017-03-27",41.110001
"321","2017-03-28",41.099998
"322","2017-03-29",41.330002
"323","2017-03-30",41.310001
"324","2017-03-31",41.16
"325","2017-04-03",41.16
"326","2017-04-04",39
"327","2017-04-05",42.259998
"328","2017-04-06",40.200001
"329","2017-04-07",42.400002
"330","2017-04-10",41.380001
"331","2017-04-11",41.599998
"332","2017-04-12",41.599998
"333","2017-04-13",41.599998
"334","2017-04-17",41.099998
"335","2017-04-18",41.759998
"336","2017-04-19",41.200001
"337","2017-04-20",41.099998
"338","2017-04-21",41.099998
"339","2017-04-24",41.5
"340","2017-04-25",42.5
"341","2017-04-26",42.400002
"342","2017-04-27",42
"343","2017-04-28",42.400002
"344","2017-05-01",42.5
"345","2017-05-02",42.200001
"346","2017-05-03",42.400002
"347","2017-05-04",42.400002
"348","2017-05-05",42.490002
"349","2017-05-08",41.200001
"350","2017-05-09",42.400002
"351","2017-05-10",41.400002
"352","2017-05-11",42.389999
"353","2017-05-12",42.299999
"354","2017-05-15",41
"355","2017-05-16",42.5
"356","2017-05-17",41.889999
"357","2017-05-18",45.099998
"358","2017-05-19",45.099998
"359","2017-05-22",45.099998
"360","2017-05-23",42.5
"361","2017-05-24",42.5
"362","2017-05-25",42.200001
"363","2017-05-26",42
"364","2017-05-30",42
"365","2017-05-31",42
"366","2017-06-01",42.799999
"367","2017-06-02",41.200001
"368","2017-06-05",42.5
"369","2017-06-06",44.25
"370","2017-06-07",44.099998
"371","2017-06-08",44.200001
"372","2017-06-09",42.700001
"373","2017-06-12",41.200001
"374","2017-06-13",42
"375","2017-06-14",41.299999
"376","2017-06-15",41.200001
"377","2017-06-16",41.099998
"378","2017-06-19",41.200001
"379","2017-06-20",41.200001
"380","2017-06-21",41.200001
"381","2017-06-22",41.5
"382","2017-06-23",44.299999
"383","2017-06-26",40.599998
"384","2017-06-27",43.599998
"385","2017-06-28",40.200001
"386","2017-06-29",42.099998
"387","2017-06-30",41.669998
"388","2017-07-03",41.669998
"389","2017-07-05",41.900002
"390","2017-07-06",41.900002
"391","2017-07-07",40.599998
"392","2017-07-10",40.900002
"393","2017-07-11",40.099998
"394","2017-07-12",41
"395","2017-07-13",41
"396","2017-07-14",41
"397","2017-07-17",41
"398","2017-07-18",41
"399","2017-07-19",41
"400","2017-07-20",40.900002
"401","2017-07-21",40.389999
"402","2017-07-24",42
"403","2017-07-25",40.700001
"404","2017-07-26",40.959999
"405","2017-07-27",40.959999
"406","2017-07-28",40.959999
"407","2017-07-31",40.16
"408","2017-08-01",40.16
"409","2017-08-02",41.049999
"410","2017-08-03",41.049999
"411","2017-08-04",41.049999
"412","2017-08-07",41.049999
"413","2017-08-08",41.049999
"414","2017-08-09",39.5
"415","2017-08-10",39.200001
"416","2017-08-11",38.200001
"417","2017-08-14",39.900002
"418","2017-08-15",36.599998
"419","2017-08-16",39
"420","2017-08-17",39
"421","2017-08-18",36.099998
"422","2017-08-21",36.5
"423","2017-08-22",36.5
"424","2017-08-23",36.5
"425","2017-08-24",36.5
"426","2017-08-25",38
"427","2017-08-28",34.799999
"428","2017-08-29",34.799999
"429","2017-08-30",30.459999
"430","2017-08-31",31.799999
"431","2017-09-01",31.799999
"432","2017-09-05",26.1
"433","2017-09-06",21.6
"434","2017-09-07",18.16
"435","2017-09-08",15.6
"436","2017-09-11",12.6
"437","2017-09-12",11.3
"438","2017-09-13",20.299999
"439","2017-09-14",29.6
"440","2017-09-15",32.5
"441","2017-09-18",28.4
"442","2017-09-19",25.6
"443","2017-09-20",26.5
"444","2017-09-21",24.66
"445","2017-09-22",25.799999
"446","2017-09-25",23.5
"447","2017-09-26",20.1
"448","2017-09-27",17.9
"449","2017-09-28",17.9
"450","2017-09-29",17.5
"451","2017-10-02",17.4
"452","2017-10-03",16.200001
"453","2017-10-04",16.700001
"454","2017-10-05",15.6
"455","2017-10-06",25.799999
"456","2017-10-09",26
"457","2017-10-10",24.799999
"458","2017-10-11",25.4
"459","2017-10-12",23.1
"460","2017-10-13",23.799999
"461","2017-10-16",21.799999
"462","2017-10-17",23.6
"463","2017-10-18",22.1
"464","2017-10-19",22
"465","2017-10-20",21.5
"466","2017-10-23",20.1
"467","2017-10-24",19.299999
"468","2017-10-25",20.5
"469","2017-10-26",19.299999
"470","2017-10-27",19.799999
"471","2017-10-30",19.5
"472","2017-10-31",20
"473","2017-11-01",20.5
"474","2017-11-02",20.1
"475","2017-11-03",18.92
"476","2017-11-06",19.809999
"477","2017-11-07",19.799999
"478","2017-11-08",19.1
"479","2017-11-09",19.9
"480","2017-11-10",20.4
"481","2017-11-13",19.190001
"482","2017-11-14",18.5
"483","2017-11-15",26
"484","2017-11-16",21.1
"485","2017-11-17",22.209999
"486","2017-11-20",20.5
"487","2017-11-21",22.4
"488","2017-11-22",30.1
"489","2017-11-24",35.400002
"490","2017-11-27",28.5
"491","2017-11-28",25.6
"492","2017-11-29",24.1
"493","2017-11-30",26.1
"494","2017-12-01",24.4
"495","2017-12-04",26.9
"496","2017-12-05",27
"497","2017-12-06",31.4
"498","2017-12-07",38.299999
"499","2017-12-08",37.200001
"500","2017-12-11",33.200001
"501","2017-12-12",31.799999
"502","2017-12-13",25.1
"503","2017-12-14",23.9
"504","2017-12-15",20.700001
"505","2017-12-18",19.9
"506","2017-12-19",17.6
"507","2017-12-20",16.299999
"508","2017-12-21",14.5
"509","2017-12-22",12.6
"510","2017-12-26",18.4
"511","2017-12-27",17
"512","2017-12-28",17.200001
"513","2017-12-29",15.8
"514","2018-01-02",15
"515","2018-01-03",14.2
"516","2018-01-04",14
"517","2018-01-05",13.7
"518","2018-01-08",13.7
"519","2018-01-09",15.4
"520","2018-01-10",14.1
"521","2018-01-11",14.3
"522","2018-01-12",14.3
"523","2018-01-16",14.5
"524","2018-01-17",15.4
"525","2018-01-18",15.5
"526","2018-01-19",15.1
"527","2018-01-22",15.2
"528","2018-01-23",15.1
"529","2018-01-24",15.6
"530","2018-01-25",17.450001
"531","2018-01-26",17.799999
"532","2018-01-29",16.6
"533","2018-01-30",18.299999
"534","2018-01-31",17.799999
"535","2018-02-01",16.799999
"536","2018-02-02",16.4
"537","2018-02-05",14.6
"538","2018-02-06",15
"539","2018-02-07",15.2
"540","2018-02-08",14.2
"541","2018-02-09",13.7
"542","2018-02-12",14.2
"543","2018-02-13",14.9
"544","2018-02-14",15.2
"545","2018-02-15",14.7
"546","2018-02-16",14.5
"547","2018-02-20",14.3
"548","2018-02-21",15.1
"549","2018-02-22",14.6
"550","2018-02-23",14.49
"551","2018-02-26",14.3
"552","2018-02-27",14
"553","2018-02-28",14.2
"554","2018-03-01",14.5
"555","2018-03-02",14.6
"556","2018-03-05",14.8
"557","2018-03-06",14.7
"558","2018-03-07",14.1
"559","2018-03-08",14
"560","2018-03-09",13.7
"561","2018-03-12",13.5
"562","2018-03-13",13.1
"563","2018-03-14",12.8
"564","2018-03-15",13.39
"565","2018-03-16",12.8
"566","2018-03-19",12.1
"567","2018-03-20",11.7
"568","2018-03-21",11.8
"569","2018-03-22",11.6
"570","2018-03-23",10.5
"571","2018-03-26",9.3
"572","2018-03-27",9.1
"573","2018-03-28",8.1
"574","2018-03-29",8.3
"575","2018-04-02",7.4
"576","2018-04-03",7.11
"577","2018-04-04",5.91
"578","2018-04-05",6.9
"579","2018-04-06",7.99
"580","2018-04-09",7.01
"581","2018-04-10",6.7
"582","2018-04-11",6.6
"583","2018-04-12",7.01
"584","2018-04-13",6.9
"585","2018-04-16",6.7
"586","2018-04-17",6.8
"587","2018-04-18",7.09
"588","2018-04-19",6.79
"589","2018-04-20",6.61
"590","2018-04-23",6.4
"591","2018-04-24",6.3
"592","2018-04-25",6.39
"593","2018-04-26",6.4
"594","2018-04-27",6.3
"595","2018-04-30",6.74
"596","2018-05-01",7.6
"597","2018-05-02",7.1
"598","2018-05-03",6.6
"599","2018-05-04",6.19
"600","2018-05-07",6.4
"601","2018-05-08",6.35
"602","2018-05-09",6.33
"603","2018-05-10",6.48
"604","2018-05-11",6.3
"605","2018-05-14",6.24
"606","2018-05-15",6.25
"607","2018-05-16",6.26
"608","2018-05-17",6.42
"609","2018-05-18",6.32
"610","2018-05-21",6.17
"611","2018-05-22",8.1
"612","2018-05-23",6.8
"613","2018-05-24",6.3
"614","2018-05-25",6.21
"615","2018-05-29",6
"616","2018-05-30",5.8
"617","2018-05-31",5.65
"618","2018-06-01",5.7
"619","2018-06-04",5.58
"620","2018-06-05",5.59
"621","2018-06-06",5.36
"622","2018-06-07",4.97
"623","2018-06-08",4.95
"624","2018-06-11",4.8
"625","2018-06-12",5.41
"626","2018-06-13",5.73
"627","2018-06-14",5.47
"628","2018-06-15",5.23
"629","2018-06-18",5.18
"630","2018-06-19",4.92
"631","2018-06-20",4.64
"632","2018-06-21",4.45
"633","2018-06-22",4.3
"634","2018-06-25",4.1
"635","2018-06-26",4.22
"636","2018-06-27",4.06
"637","2018-06-28",4.3
"638","2018-06-29",4.39
"639","2018-07-02",4.27
"640","2018-07-03",3.86
"641","2018-07-05",4
"642","2018-07-06",4.01
"643","2018-07-09",4.35
"644","2018-07-10",4.49
"645","2018-07-11",4.24
"646","2018-07-12",3.95
"647","2018-07-13",4.1
"648","2018-07-16",3.69
"649","2018-07-17",3.9
"650","2018-07-18",3.69
"651","2018-07-19",3.65
"652","2018-07-20",3.65
"653","2018-07-23",3.59
"654","2018-07-24",4
"655","2018-07-25",3.7
"656","2018-07-26",3.7
"657","2018-07-27",4
"658","2018-07-30",3.76
"659","2018-07-31",4.15
"660","2018-08-01",3.84
"661","2018-08-02",3.9
"662","2018-08-03",4
"663","2018-08-06",3.95
"664","2018-08-07",3.72
"665","2018-08-08",3.81
"666","2018-08-09",3.88
"667","2018-08-10",3.71
"668","2018-08-13",3.64
"669","2018-08-14",3.88
"670","2018-08-15",4.35
"671","2018-08-16",3.97
"672","2018-08-17",3.78
"673","2018-08-20",3.79
"674","2018-08-21",3.72
"675","2018-08-22",4
"676","2018-08-23",3.85
"677","2018-08-24",4.2
"678","2018-08-27",4.43
"679","2018-08-28",4.6
"680","2018-08-29",5
"681","2018-08-30",5.1
"682","2018-08-31",4.9
"683","2018-09-04",4.8
"684","2018-09-05",4.55
"685","2018-09-06",4.41
"686","2018-09-07",4.31
"687","2018-09-10",4.5
"688","2018-09-11",5.3
"689","2018-09-12",5
"690","2018-09-13",4.9
"691","2018-09-14",4.8
"692","2018-09-17",4.8
"693","2018-09-18",5
"694","2018-09-19",4.93
"695","2018-09-20",4.73
"696","2018-09-21",5
"697","2018-09-24",4.94
"698","2018-09-25",5.87
"699","2018-09-26",5.05
"700","2018-09-27",5.11
"701","2018-09-28",5
"702","2018-10-01",5.35
"703","2018-10-02",5.3
"704","2018-10-03",5.31
"705","2018-10-04",4.99
"706","2018-10-05",5.15
"707","2018-10-08",4.9
"708","2018-10-09",4.85
"709","2018-10-10",4.71
"710","2018-10-11",5.1
"711","2018-10-12",5.07
"712","2018-10-15",5.25
"713","2018-10-16",4.4
"714","2018-10-17",4.21
"715","2018-10-18",3.21
"716","2018-10-19",3.99
"717","2018-10-22",2.93
"718","2018-10-23",3.24
"719","2018-10-24",3.16
"720","2018-10-25",3
"721","2018-10-26",3.13
"722","2018-10-29",3.41
"723","2018-10-30",1.98
"724","2018-10-31",2.01
"725","2018-11-01",1.95
"726","2018-11-02",1.95
"727","2018-11-05",1.935
"728","2018-11-06",1.92
"729","2018-11-07",1.92
"730","2018-11-08",1.89
"731","2018-11-09",1.77
"732","2018-11-12",1.7
"733","2018-11-13",1.73
"734","2018-11-14",1.78
"735","2018-11-15",1.51
"736","2018-11-16",1.455
"737","2018-11-19",1.393
"738","2018-11-20",1.54
"739","2018-11-21",1.57
"740","2018-11-23",1.6
"741","2018-11-26",1.5
"742","2018-11-27",1.437
"743","2018-11-28",1.43
"744","2018-11-29",1.45
"745","2018-11-30",1.43
"746","2018-12-03",1.38
"747","2018-12-04",1.29
"748","2018-12-06",1.17
"749","2018-12-07",1.23
"750","2018-12-10",1.18
"751","2018-12-11",1.1
"752","2018-12-12",1.12
"753","2018-12-13",1.1
"754","2018-12-14",1.22
"755","2018-12-17",1.15
"756","2018-12-18",1.13
"757","2018-12-19",1.19
"758","2018-12-20",1.17
"759","2018-12-21",1.26
"760","2018-12-24",1.13
"761","2018-12-26",1.07
"762","2018-12-27",1.12
"763","2018-12-28",1.24
"764","2018-12-31",1.18
"765","2019-01-02",1.3
"766","2019-01-03",1.18
"767","2019-01-04",1.287
"768","2019-01-07",1.27
"769","2019-01-08",1.31
"770","2019-01-09",1.23
"771","2019-01-10",1.242
"772","2019-01-11",1.218
"773","2019-01-14",1.38
"774","2019-01-15",1.29
"775","2019-01-16",1.42
"776","2019-01-17",2.12
"777","2019-01-18",1.86
"778","2019-01-22",1.61
"779","2019-01-23",1.62
"780","2019-01-24",1.59
"781","2019-01-25",1.51
"782","2019-01-28",1.62
"783","2019-01-29",1.66
"784","2019-01-30",1.62
"785","2019-01-31",1.55
"786","2019-02-01",1.43
"787","2019-02-04",1.47
"788","2019-02-05",1.43
"789","2019-02-06",1.4
"790","2019-02-07",1.46
"791","2019-02-08",1.38
"792","2019-02-11",1.32
"793","2019-02-12",1.365
"794","2019-02-13",1.34
"795","2019-02-14",1.36
"796","2019-02-15",1.38
"797","2019-02-19",1.38
"798","2019-02-20",1.39
"799","2019-02-21",1.36
"800","2019-02-22",1.31
"801","2019-02-25",1.355
"802","2019-02-26",1.4
"803","2019-02-27",1.39
"804","2019-02-28",1.41
"805","2019-03-01",1.45
"806","2019-03-04",1.474
"807","2019-03-05",1.4
"808","2019-03-06",1.63
"809","2019-03-07",1.449
"810","2019-03-08",1.49
"811","2019-03-11",1.51
"812","2019-03-12",1.47
"813","2019-03-13",1.6
"814","2019-03-14",1.565
"815","2019-03-15",1.41
"816","2019-03-18",1.34
"817","2019-03-19",1.35
"818","2019-03-20",1.36
"819","2019-03-21",1.36
"820","2019-03-22",1.285
"821","2019-03-25",1.28
"822","2019-03-26",1.33
"823","2019-03-27",1.35
"824","2019-03-28",1.44
"825","2019-03-29",1.38
"826","2019-04-01",1.417
"827","2019-04-02",1.38
"828","2019-04-03",1.49
"829","2019-04-04",1.393
"830","2019-04-05",1.42
"831","2019-04-08",1.33
"832","2019-04-09",1.34
"833","2019-04-10",1.35
"834","2019-04-11",1.31
"835","2019-04-12",1.42
"836","2019-04-15",1.37
"837","2019-04-16",1.4
"838","2019-04-17",1.36
"839","2019-04-18",1.39
"840","2019-04-22",1.407
"841","2019-04-23",1.45
"842","2019-04-24",1.34
"843","2019-04-25",1.37
"844","2019-04-26",1.37
"845","2019-04-29",1.34
"846","2019-04-30",1.326
"847","2019-05-01",1.28
"848","2019-05-02",1.34
"849","2019-05-03",1.278
"850","2019-05-06",1.25
"851","2019-05-07",1.36
"852","2019-05-08",1.4
"853","2019-05-09",1.361
"854","2019-05-10",1.32
"855","2019-05-13",1.38
"856","2019-05-14",1.28
"857","2019-05-15",1.35
"858","2019-05-16",1.224
"859","2019-05-17",1.3
"860","2019-05-20",1.3
"861","2019-05-21",1.31
"862","2019-05-22",1.344
"863","2019-05-23",1.27
"864","2019-05-24",1.27
"865","2019-05-28",1.28
"866","2019-05-29",1.27
"867","2019-05-30",1.27
"868","2019-05-31",1.33
"869","2019-06-03",1.39
"870","2019-06-04",1.26
"871","2019-06-05",1.26
"872","2019-06-06",1.253
"873","2019-06-07",1.33
"874","2019-06-10",1.26
"875","2019-06-11",1.27
"876","2019-06-12",1.266
"877","2019-06-13",1.281
"878","2019-06-14",1.249
"879","2019-06-17",1.269
"880","2019-06-18",1.21
"881","2019-06-19",1.22
"882","2019-06-20",1.26
"883","2019-06-21",1.23
"884","2019-06-24",1.23
"885","2019-06-25",1.213
"886","2019-06-26",1.211
"887","2019-06-27",1.23
"888","2019-06-28",1.21
"889","2019-07-01",1.25
"890","2019-07-02",1.21
"891","2019-07-03",1.22
"892","2019-07-05",1.18
"893","2019-07-08",1.213
"894","2019-07-09",1.13
"895","2019-07-10",1.155
"896","2019-07-11",1.14
"897","2019-07-12",1.17
"898","2019-07-15",1.12
"899","2019-07-16",1.106
"900","2019-07-17",1.118
"901","2019-07-18",1.18
"902","2019-07-19",1.22
"903","2019-07-22",1.15
"904","2019-07-23",1.25
"905","2019-07-24",1.13
"906","2019-07-25",1.17
"907","2019-07-26",1.139
"908","2019-07-29",1.13
"909","2019-07-30",1.13
"910","2019-07-31",1.09
"911","2019-08-01",1.05
"912","2019-08-02",1.1
"913","2019-08-05",1.01
"914","2019-08-06",1.01
"915","2019-08-07",1.05
"916","2019-08-08",1.01
"917","2019-08-09",1.041
"918","2019-08-12",1.04
"919","2019-08-13",1
"920","2019-08-14",0.94
"921","2019-08-15",0.91
"922","2019-08-16",0.9
"923","2019-08-19",0.91
"924","2019-08-20",0.89
"925","2019-08-21",0.88
"926","2019-08-22",0.878
"927","2019-08-23",0.84
"928","2019-08-26",0.88
"929","2019-08-27",0.765
"930","2019-08-28",0.885
"931","2019-08-29",0.92
"932","2019-08-30",0.87
"933","2019-09-03",0.87
"934","2019-09-04",0.91
"935","2019-09-05",0.92
"936","2019-09-06",0.935
"937","2019-09-09",0.9
"938","2019-09-10",0.931
"939","2019-09-11",0.915
"940","2019-09-12",0.95
"941","2019-09-13",0.903
"942","2019-09-16",0.95
"943","2019-09-17",0.824
"944","2019-09-18",0.915
"945","2019-09-19",0.975
"946","2019-09-20",0.98
"947","2019-09-23",0.905
"948","2019-09-24",0.9
"949","2019-09-25",0.9
"950","2019-09-26",0.915
"951","2019-09-27",0.918
"952","2019-09-30",0.92
"953","2019-10-01",0.92
"954","2019-10-02",0.85
"955","2019-10-03",0.86
"956","2019-10-04",0.89
"957","2019-10-07",0.86
"958","2019-10-08",0.79
"959","2019-10-09",0.85
"960","2019-10-10",0.86
"961","2019-10-11",0.881
"962","2019-10-14",0.864
"963","2019-10-15",0.888
"964","2019-10-16",0.978
"965","2019-10-17",0.93
"966","2019-10-18",0.95
"967","2019-10-21",0.903
"968","2019-10-22",0.9
"969","2019-10-23",0.929
"970","2019-10-24",0.94
"971","2019-10-25",0.93
"972","2019-10-28",0.885
"973","2019-10-29",0.874
"974","2019-10-30",0.87
"975","2019-10-31",0.84
"976","2019-11-01",0.85
"977","2019-11-04",0.85
"978","2019-11-05",0.86
"979","2019-11-06",0.866
"980","2019-11-07",0.858
"981","2019-11-08",0.88
"982","2019-11-11",0.85
"983","2019-11-12",0.825
"984","2019-11-13",0.82
"985","2019-11-14",0.769
"986","2019-11-15",0.819
"987","2019-11-18",0.78
