"","date","BPRN"
"92","2017-10-09",32.099998
"93","2017-10-10",32.099998
"94","2017-10-11",32
"95","2017-10-12",31.6
"96","2017-10-13",31.9
"97","2017-10-16",32.09
"98","2017-10-17",31.9
"99","2017-10-18",32.049999
"100","2017-10-19",31.879999
"101","2017-10-20",31.780001
"102","2017-10-23",32.02
"103","2017-10-24",32.080002
"104","2017-10-25",32.099998
"105","2017-10-26",32.299999
"106","2017-10-27",32.299999
"107","2017-10-30",32.799999
"108","2017-10-31",33.5
"109","2017-11-01",33.599998
"110","2017-11-02",33.73
"111","2017-11-03",33.549999
"112","2017-11-06",33.299999
"113","2017-11-07",33.105
"114","2017-11-08",33.200001
"115","2017-11-09",32.099998
"116","2017-11-10",32.709999
"117","2017-11-13",32.939999
"118","2017-11-14",32.009998
"119","2017-11-15",32.75
"120","2017-11-16",32.919998
"121","2017-11-17",32.740002
"122","2017-11-20",32.209999
"123","2017-11-21",32.220001
"124","2017-11-22",32.240002
"125","2017-11-24",32.900002
"126","2017-11-27",32.709999
"127","2017-11-28",32.599998
"128","2017-11-29",32.43
"129","2017-11-30",33.25
"130","2017-12-01",33.48
"131","2017-12-04",34.5
"132","2017-12-05",34.650002
"133","2017-12-06",34.299999
"134","2017-12-07",34.48
"135","2017-12-08",34.459999
"136","2017-12-11",33.907001
"137","2017-12-12",34.09
"138","2017-12-13",33.709999
"139","2017-12-14",34.5
"140","2017-12-15",34.310001
"141","2017-12-18",34.5
"142","2017-12-19",34.5
"143","2017-12-20",34.450001
"144","2017-12-21",34.490002
"145","2017-12-22",34.459999
"146","2017-12-26",34.25
"147","2017-12-27",34.369999
"148","2017-12-28",33.880001
"149","2017-12-29",34.34
"150","2018-01-02",33.970001
"151","2018-01-03",33.650002
"152","2018-01-04",33.220001
"153","2018-01-05",33.040001
"154","2018-01-08",32.799999
"155","2018-01-09",32.970001
"156","2018-01-10",33
"157","2018-01-11",33
"158","2018-01-12",32.970001
"159","2018-01-16",33.389999
"160","2018-01-17",32.959999
"161","2018-01-18",32.869999
"162","2018-01-19",32.509998
"163","2018-01-22",32.75
"164","2018-01-23",32.709999
"165","2018-01-24",32.849998
"166","2018-01-25",32.75
"167","2018-01-26",32.900002
"168","2018-01-29",32.759998
"169","2018-01-30",32.799999
"170","2018-01-31",32.799999
"171","2018-02-01",32.509998
"172","2018-02-02",32.490002
"173","2018-02-05",32.07
"174","2018-02-06",32.700001
"175","2018-02-07",32
"176","2018-02-08",31.85
"177","2018-02-09",32
"178","2018-02-12",31.639999
"179","2018-02-13",32.439999
"180","2018-02-14",32.400002
"181","2018-02-15",32.560001
"182","2018-02-16",32.709999
"183","2018-02-20",32.23
"184","2018-02-21",32.599998
"185","2018-02-22",32.5
"186","2018-02-23",32.599998
"187","2018-02-26",32.599998
"188","2018-02-27",32.459999
"189","2018-02-28",32.529999
"190","2018-03-01",32.900002
"191","2018-03-02",32.810001
"192","2018-03-05",32.75
"193","2018-03-06",32.299999
"194","2018-03-07",32.75
"195","2018-03-08",32.735001
"196","2018-03-09",32.84
"197","2018-03-12",32.779999
"198","2018-03-13",32.919998
"199","2018-03-14",32.34
"200","2018-03-15",32.799999
"201","2018-03-16",32.950001
"202","2018-03-19",33
"203","2018-03-20",33.759998
"204","2018-03-21",34.57
"205","2018-03-22",33.759998
"206","2018-03-23",34
"207","2018-03-26",33.75
"208","2018-03-27",34.099998
"209","2018-03-28",33.474998
"210","2018-03-29",34.5
"211","2018-04-02",34.450001
"212","2018-04-03",34.02
"213","2018-04-04",34.490002
"214","2018-04-05",34.759998
"215","2018-04-06",34.5
"216","2018-04-09",34.310001
"217","2018-04-10",34.490002
"218","2018-04-11",33.849998
"219","2018-04-12",33.900002
"220","2018-04-13",34.450001
"221","2018-04-16",34.02
"222","2018-04-17",34.490002
"223","2018-04-18",34.099998
"224","2018-04-19",34.25
"225","2018-04-20",34.450001
"226","2018-04-23",34.349998
"227","2018-04-24",34.34
"228","2018-04-25",33.549999
"229","2018-04-26",33.849998
"230","2018-04-27",33.400002
"231","2018-04-30",33.220001
"232","2018-05-01",33.540001
"233","2018-05-02",33.27
"234","2018-05-03",33.630001
"235","2018-05-04",33.615002
"236","2018-05-07",33.5
"237","2018-05-08",33.5
"238","2018-05-09",33.525002
"239","2018-05-10",33.689999
"240","2018-05-11",33.599998
"241","2018-05-14",33.27
"242","2018-05-15",33.490002
"243","2018-05-16",33.400002
"244","2018-05-17",33.110001
"245","2018-05-18",33.43
"246","2018-05-21",33.009998
"247","2018-05-22",33.25
"248","2018-05-23",33.25
"249","2018-05-24",33
"250","2018-05-25",33.009998
"251","2018-05-29",33
"252","2018-05-30",32.689999
"253","2018-05-31",32.84
"254","2018-06-01",33
"255","2018-06-04",32.950001
"256","2018-06-05",32.950001
"257","2018-06-06",32.919998
"258","2018-06-07",32.849998
"259","2018-06-08",32.599998
"260","2018-06-11",32.68
"261","2018-06-12",32.560001
"262","2018-06-13",32.439999
"263","2018-06-14",32.650002
"264","2018-06-15",32.700001
"265","2018-06-18",32.610001
"266","2018-06-19",32.630001
"267","2018-06-20",32.740002
"268","2018-06-21",32.560001
"269","2018-06-22",32.889999
"270","2018-06-25",33.09
"271","2018-06-26",32.990002
"272","2018-06-27",32.939999
"273","2018-06-28",33.32
"274","2018-06-29",33.25
"275","2018-07-02",33.990002
"276","2018-07-03",34.790001
"277","2018-07-05",34.990002
"278","2018-07-06",35.049999
"279","2018-07-09",35.34
"280","2018-07-10",35.299999
"281","2018-07-11",35.27
"282","2018-07-12",35.259998
"283","2018-07-13",34.650002
"284","2018-07-16",34.700001
"285","2018-07-17",34.400002
"286","2018-07-18",34.540001
"287","2018-07-19",34.470001
"288","2018-07-20",34.41
"289","2018-07-23",34.77
"290","2018-07-24",35.049999
"291","2018-07-25",34.610001
"292","2018-07-26",34.970001
"293","2018-07-27",33.75
"294","2018-07-30",33.959999
"295","2018-07-31",33.91
"296","2018-08-01",33.830002
"297","2018-08-02",34
"298","2018-08-03",33.599998
"299","2018-08-06",33.400002
"300","2018-08-07",33.400002
"301","2018-08-08",33.470001
"302","2018-08-09",33.450001
"303","2018-08-10",33.419998
"304","2018-08-13",33.099998
"305","2018-08-14",33.220001
"306","2018-08-15",33.389999
"307","2018-08-16",33.380001
"308","2018-08-17",33.130001
"309","2018-08-20",33.380001
"310","2018-08-21",33.330002
"311","2018-08-22",33.580002
"312","2018-08-23",33.400002
"313","2018-08-24",33.27
"314","2018-08-27",33.02
"315","2018-08-28",33.259998
"316","2018-08-29",33.139999
"317","2018-08-30",32.849998
"318","2018-08-31",32.900002
"319","2018-09-04",32.759998
"320","2018-09-05",32.650002
"321","2018-09-06",32.580002
"322","2018-09-07",32.599998
"323","2018-09-10",32.48
"324","2018-09-11",32.200001
"325","2018-09-12",31.860001
"326","2018-09-13",31.639999
"327","2018-09-14",31.450001
"328","2018-09-17",31.42
"329","2018-09-18",31.17
"330","2018-09-19",31.51
"331","2018-09-20",31.99
"332","2018-09-21",33.139999
"333","2018-09-24",31.68
"334","2018-09-25",31.959999
"335","2018-09-26",30.73
"336","2018-09-27",30.5
"337","2018-09-28",30.540001
"338","2018-10-01",30.67
"339","2018-10-02",30.440001
"340","2018-10-03",30.75
"341","2018-10-04",30.549999
"342","2018-10-05",30.74
"343","2018-10-08",30.450001
"344","2018-10-09",30.790001
"345","2018-10-10",30.620001
"346","2018-10-11",30.84
"347","2018-10-12",30.870001
"348","2018-10-15",30.879999
"349","2018-10-16",31.18
"350","2018-10-17",30.799999
"351","2018-10-18",30.799999
"352","2018-10-19",30.549999
"353","2018-10-22",30.620001
"354","2018-10-23",30.24
"355","2018-10-24",29.65
"356","2018-10-25",29.34
"357","2018-10-26",29.030001
"358","2018-10-29",29.129999
"359","2018-10-30",29.34
"360","2018-10-31",28.25
"361","2018-11-01",28.959999
"362","2018-11-02",28.82
"363","2018-11-05",28.9
"364","2018-11-06",29.110001
"365","2018-11-07",29.969999
"366","2018-11-08",30.25
"367","2018-11-09",29.709999
"368","2018-11-12",29.42
"369","2018-11-13",29.18
"370","2018-11-14",29.200001
"371","2018-11-15",29.58
"372","2018-11-16",29.4
"373","2018-11-19",29.6
"374","2018-11-20",29.129999
"375","2018-11-21",29.959999
"376","2018-11-23",29.280001
"377","2018-11-26",28.57
"378","2018-11-27",28.959999
"379","2018-11-28",29.66
"380","2018-11-29",29.200001
"381","2018-11-30",29.4
"382","2018-12-03",29.700001
"383","2018-12-04",29.16
"384","2018-12-06",28.860001
"385","2018-12-07",28.84
"386","2018-12-10",28.959999
"387","2018-12-11",29.08
"388","2018-12-12",28.49
"389","2018-12-13",28.4
"390","2018-12-14",27.84
"391","2018-12-17",27.24
"392","2018-12-18",27.459999
"393","2018-12-19",27.68
"394","2018-12-20",28.24
"395","2018-12-21",28
"396","2018-12-24",27.68
"397","2018-12-26",27.9
"398","2018-12-27",28
"399","2018-12-28",27.99
"400","2018-12-31",27.9
"401","2019-01-02",27.98
"402","2019-01-03",28.299999
"403","2019-01-04",29.1
"404","2019-01-07",29.110001
"405","2019-01-08",29.1
"406","2019-01-09",29.48
"407","2019-01-10",29.66
"408","2019-01-11",29.610001
"409","2019-01-14",29.74
"410","2019-01-15",29.51
"411","2019-01-16",29.59
"412","2019-01-17",29.32
"413","2019-01-18",29.24
"414","2019-01-22",29.459999
"415","2019-01-23",29.459999
"416","2019-01-24",29.940001
"417","2019-01-25",29.93
"418","2019-01-28",29.75
"419","2019-01-29",29.709999
"420","2019-01-30",29.67
"421","2019-01-31",29.540001
"422","2019-02-01",29.5
"423","2019-02-04",29.41
"424","2019-02-05",29.9
"425","2019-02-06",30.950001
"426","2019-02-07",30.92
"427","2019-02-08",31.049999
"428","2019-02-11",31.57
"429","2019-02-12",31.690001
"430","2019-02-13",31.98
"431","2019-02-14",31.82
"432","2019-02-15",31.995001
"433","2019-02-19",32.939999
"434","2019-02-20",32.139999
"435","2019-02-21",32.48
"436","2019-02-22",32.490002
"437","2019-02-25",32.349998
"438","2019-02-26",32.5
"439","2019-02-27",32.48
"440","2019-02-28",32.529999
"441","2019-03-01",32.560001
"442","2019-03-04",32.669998
"443","2019-03-05",32.560001
"444","2019-03-06",32.330002
"445","2019-03-07",32.200001
"446","2019-03-08",32.139999
"447","2019-03-11",32.470001
"448","2019-03-12",32.5
"449","2019-03-13",32.299999
"450","2019-03-14",32.290001
"451","2019-03-15",32.75
"452","2019-03-18",32.400002
"453","2019-03-19",32.220001
"454","2019-03-20",32.299999
"455","2019-03-21",32.220001
"456","2019-03-22",31.26
"457","2019-03-25",30.75
"458","2019-03-26",31.200001
"459","2019-03-27",31.4
"460","2019-03-28",32.52
"461","2019-03-29",31.73
"462","2019-04-01",32.189999
"463","2019-04-02",32.389999
"464","2019-04-03",32.509998
"465","2019-04-04",32.349998
"466","2019-04-05",32.599998
"467","2019-04-08",32.23
"468","2019-04-09",32.150002
"469","2019-04-10",32.490002
"470","2019-04-11",32.299999
"471","2019-04-12",32.360001
"472","2019-04-15",32.290001
"473","2019-04-16",32.299999
"474","2019-04-17",32.419998
"475","2019-04-18",32.5
"476","2019-04-22",32.380001
"477","2019-04-23",31.18
"478","2019-04-24",30.75
"479","2019-04-25",30.1
"480","2019-04-26",30.030001
"481","2019-04-29",30.190001
"482","2019-04-30",30.1
"483","2019-05-01",29.469999
"484","2019-05-02",29.6
"485","2019-05-03",29.68
"486","2019-05-06",29.360001
"487","2019-05-07",29.01
"488","2019-05-08",29.110001
"489","2019-05-09",28.91
"490","2019-05-10",29.02
"491","2019-05-13",28.110001
"492","2019-05-14",28.4
"493","2019-05-15",27.870001
"494","2019-05-16",27.809999
"495","2019-05-17",27.67
"496","2019-05-20",27.5
"497","2019-05-21",27.83
"498","2019-05-22",27.91
"499","2019-05-23",27.57
"500","2019-05-24",28.25
"501","2019-05-28",28.049999
"502","2019-05-29",28.08
"503","2019-05-30",28.34
"504","2019-05-31",28.049999
"505","2019-06-03",28.07
"506","2019-06-04",28.719999
"507","2019-06-05",28.5
"508","2019-06-06",28.5
"509","2019-06-07",28.5
"510","2019-06-10",28.639999
"511","2019-06-11",28.92
"512","2019-06-12",28.700001
"513","2019-06-13",29.09
"514","2019-06-14",28.82
"515","2019-06-17",28.83
"516","2019-06-18",29.110001
"517","2019-06-19",28.870001
"518","2019-06-20",28.82
"519","2019-06-21",28.700001
"520","2019-06-24",28.620001
"521","2019-06-25",28.809999
"522","2019-06-26",29.889999
"523","2019-06-27",29.83
"524","2019-06-28",30
"525","2019-07-01",29.620001
"526","2019-07-02",28.9
"527","2019-07-03",29.280001
"528","2019-07-05",29.469999
"529","2019-07-08",29.25
"530","2019-07-09",29.049999
"531","2019-07-10",28.700001
"532","2019-07-11",29.290001
"533","2019-07-12",28.82
"534","2019-07-15",28.879999
"535","2019-07-16",28.9
"536","2019-07-17",28.620001
"537","2019-07-18",28.66
"538","2019-07-19",28.76
"539","2019-07-22",28.58
"540","2019-07-23",28.67
"541","2019-07-24",28.17
"542","2019-07-25",28.26
"543","2019-07-26",27.5
"544","2019-07-29",27.370001
"545","2019-07-30",27.799999
"546","2019-07-31",27.57
"547","2019-08-01",27.370001
"548","2019-08-02",27.32
"549","2019-08-05",27.17
"550","2019-08-06",27.02
"551","2019-08-07",27.4
"552","2019-08-08",27.15
"553","2019-08-09",27.02
"554","2019-08-12",26.75
"555","2019-08-13",26.98
"556","2019-08-14",26.110001
"557","2019-08-15",26.6
"558","2019-08-16",26.790001
"559","2019-08-19",26.790001
"560","2019-08-20",26.379999
"561","2019-08-21",26.360001
"562","2019-08-22",26.27
"563","2019-08-23",26.02
"564","2019-08-26",26.07
"565","2019-08-27",26.32
"566","2019-08-28",26.440001
"567","2019-08-29",26.35
"568","2019-08-30",26.700001
"569","2019-09-03",26.68
"570","2019-09-04",26.75
"571","2019-09-05",26.77
"572","2019-09-06",26.82
"573","2019-09-09",26.65
"574","2019-09-10",26.950001
"575","2019-09-11",28.450001
"576","2019-09-12",28.290001
"577","2019-09-13",28.219999
"578","2019-09-16",28.17
"579","2019-09-17",27.799999
"580","2019-09-18",28.57
"581","2019-09-19",28.559999
"582","2019-09-20",29.4
"583","2019-09-23",28.549999
"584","2019-09-24",27.690001
"585","2019-09-25",29.5
"586","2019-09-26",28.969999
"587","2019-09-27",28.879999
"588","2019-09-30",29.059999
"589","2019-10-01",28.610001
"590","2019-10-02",28.02
"591","2019-10-03",27.98
"592","2019-10-04",28.16
"593","2019-10-07",28.280001
"594","2019-10-08",28.389999
"595","2019-10-09",28.24
"596","2019-10-10",28.27
"597","2019-10-11",28.620001
"598","2019-10-14",28.77
"599","2019-10-15",28.549999
"600","2019-10-16",28.360001
"601","2019-10-17",28.25
"602","2019-10-18",28.120001
"603","2019-10-21",28.4
"604","2019-10-22",28.35
"605","2019-10-23",27.98
"606","2019-10-24",28.25
"607","2019-10-25",28.440001
"608","2019-10-28",28.18
"609","2019-10-29",28.559999
"610","2019-10-30",29
"611","2019-10-31",28.76
"612","2019-11-01",29.389999
"613","2019-11-04",29.690001
"614","2019-11-05",29.5
"615","2019-11-06",29.190001
"616","2019-11-07",29.440001
"617","2019-11-08",29.360001
"618","2019-11-11",28.860001
"619","2019-11-12",29.200001
"620","2019-11-13",29.370001
"621","2019-11-14",28.85
"622","2019-11-15",29.27
"623","2019-11-18",29.25
"624","2019-11-19",29.65
"625","2019-11-20",28.950001
"626","2019-11-21",29.299999
"627","2019-11-22",29.389999
"628","2019-11-25",29.799999
"629","2019-11-26",29.219999
"630","2019-11-27",28.57
"631","2019-11-29",28.66
"632","2019-12-02",28.4
"633","2019-12-03",28.6
"634","2019-12-04",29
"635","2019-12-05",29.01
"636","2019-12-06",29.82
"637","2019-12-09",30.52
"638","2019-12-10",30.540001
"639","2019-12-11",30.879999
"640","2019-12-12",31.290001
"641","2019-12-13",31.99
"642","2019-12-16",31.84
"643","2019-12-17",31.360001
"644","2019-12-18",31.59
"645","2019-12-19",31.549999
"646","2019-12-20",32
"647","2019-12-23",31.32
"648","2019-12-24",31.549999
"649","2019-12-26",31.549999
"650","2019-12-27",31.91
"651","2019-12-30",31.9
"652","2019-12-31",31.49
"653","2020-01-02",31.24
"654","2020-01-03",30.860001
"655","2020-01-06",30.98
"656","2020-01-07",31.549999
"657","2020-01-08",31.9
"658","2020-01-09",31.49
"659","2020-01-10",31.6
"660","2020-01-13",31.549999
"661","2020-01-14",30.950001
"662","2020-01-15",31.17
"663","2020-01-16",31.07
"664","2020-01-17",31.1
"665","2020-01-21",30.969999
"666","2020-01-22",31.16
"667","2020-01-23",31.639999
"668","2020-01-24",31.4
"669","2020-01-27",31.6
"670","2020-01-28",31.959999
"671","2020-01-29",31.58
"672","2020-01-30",30.43
"673","2020-01-31",30.5
"674","2020-02-03",30.5
"675","2020-02-04",30.16
"676","2020-02-05",30.370001
"677","2020-02-06",30.549999
"678","2020-02-07",30.200001
"679","2020-02-10",30.41
"680","2020-02-11",30.65
"681","2020-02-12",31.09
"682","2020-02-13",31.59
"683","2020-02-14",31.9
"684","2020-02-18",31.6
"685","2020-02-19",31.42
"686","2020-02-20",30.299999
"687","2020-02-21",30.139999
"688","2020-02-24",29.799999
"689","2020-02-25",29.459999
"690","2020-02-26",29.139999
"691","2020-02-27",27.530001
"692","2020-02-28",27.26
"693","2020-03-02",28.1
"694","2020-03-03",27.57
"695","2020-03-04",28.469999
"696","2020-03-05",28.1
"697","2020-03-06",26.790001
"698","2020-03-09",24.6
"699","2020-03-10",25.690001
"700","2020-03-11",24.110001
"701","2020-03-12",21.014999
"702","2020-03-13",24.280001
"703","2020-03-16",19.93
"704","2020-03-17",25.110001
"705","2020-03-18",23.07
"706","2020-03-19",26.01
"707","2020-03-20",24
"708","2020-03-23",22.15
"709","2020-03-24",22.25
"710","2020-03-25",22.98
"711","2020-03-26",24
"712","2020-03-27",22.209999
"713","2020-03-30",23.73
"714","2020-03-31",23.25
"715","2020-04-01",21.629999
"716","2020-04-02",21.700001
"717","2020-04-03",19.34
"718","2020-04-06",21.110001
"719","2020-04-07",22.299999
"720","2020-04-08",22.25
"721","2020-04-09",22.5
"722","2020-04-13",21
"723","2020-04-14",21.25
"724","2020-04-15",19.389999
"725","2020-04-16",18.799999
"726","2020-04-17",20.200001
"727","2020-04-20",18.9
"728","2020-04-21",18.49
"729","2020-04-22",18.9
"730","2020-04-23",18.799999
"731","2020-04-24",19.629999
"732","2020-04-27",20.1
"733","2020-04-28",20.84
"734","2020-04-29",23.450001
"735","2020-04-30",21
"736","2020-05-01",19.5
"737","2020-05-04",19.75
"738","2020-05-05",19.540001
"739","2020-05-06",19.450001
"740","2020-05-07",19.290001
"741","2020-05-08",20.07
"742","2020-05-11",19.1
"743","2020-05-12",18.799999
"744","2020-05-13",18.469999
"745","2020-05-14",17.98
"746","2020-05-15",18
"747","2020-05-18",19.469999
"748","2020-05-19",18.9
"749","2020-05-20",19.629999
"750","2020-05-21",19.74
"751","2020-05-22",20.15
"752","2020-05-26",20.17
"753","2020-05-27",21.58
"754","2020-05-28",20.450001
"755","2020-05-29",20.65
"756","2020-06-01",20.549999
"757","2020-06-02",21
"758","2020-06-03",21.85
"759","2020-06-04",21.959999
"760","2020-06-05",23.799999
"761","2020-06-08",23.75
"762","2020-06-09",23.91
"763","2020-06-10",21.809999
"764","2020-06-11",19.530001
"765","2020-06-12",19.1
"766","2020-06-15",20.379999
"767","2020-06-16",21.09
"768","2020-06-17",19.26
"769","2020-06-18",19.290001
"770","2020-06-19",19.73
"771","2020-06-22",18.91
"772","2020-06-23",18.35
"773","2020-06-24",18.15
"774","2020-06-25",18.74
"775","2020-06-26",18.02
"776","2020-06-29",20.16
"777","2020-06-30",20.08
"778","2020-07-01",20
"779","2020-07-02",19.690001
"780","2020-07-06",19.719999
"781","2020-07-07",18.76
"782","2020-07-08",17.860001
"783","2020-07-09",17.65
"784","2020-07-10",18.129999
"785","2020-07-13",17.629999
"786","2020-07-14",17.84
"787","2020-07-15",18.690001
"788","2020-07-16",18.889999
"789","2020-07-17",18.549999
"790","2020-07-20",18.549999
"791","2020-07-21",19
"792","2020-07-22",18.99
"793","2020-07-23",18.32
"794","2020-07-24",18.629999
"795","2020-07-27",18.82
"796","2020-07-28",18.360001
"797","2020-07-29",18.34
"798","2020-07-30",18.059999
"799","2020-07-31",17.99
"800","2020-08-03",18.82
"801","2020-08-04",18.59
"802","2020-08-05",18.5
"803","2020-08-06",18.540001
"804","2020-08-07",18.6
"805","2020-08-10",19.190001
"806","2020-08-11",19.27
"807","2020-08-12",19.469999
"808","2020-08-13",19
"809","2020-08-14",19.280001
"810","2020-08-17",19.25
"811","2020-08-18",19.280001
"812","2020-08-19",19.33
"813","2020-08-20",19.440001
"814","2020-08-21",19.309999
"815","2020-08-24",19.549999
"816","2020-08-25",19.549999
"817","2020-08-26",19.469999
"818","2020-08-27",19.67
"819","2020-08-28",19.83
"820","2020-08-31",19.48
"821","2020-09-01",19.870001
"822","2020-09-02",19.99
"823","2020-09-03",19.9
"824","2020-09-04",20.190001
"825","2020-09-08",19.42
"826","2020-09-09",19.51
"827","2020-09-10",19.549999
"828","2020-09-11",18.969999
"829","2020-09-14",19.68
"830","2020-09-15",19.18
"831","2020-09-16",19.1
"832","2020-09-17",19.299999
"833","2020-09-18",18.9
"834","2020-09-21",17.700001
"835","2020-09-22",17.6
"836","2020-09-23",17.440001
"837","2020-09-24",17.629999
"838","2020-09-25",18.030001
"839","2020-09-28",18.459999
"840","2020-09-29",18.379999
"841","2020-09-30",18.17
"842","2020-10-01",18.120001
"843","2020-10-02",18.18
"844","2020-10-05",19.25
"845","2020-10-06",19.700001
"846","2020-10-07",20.25
"847","2020-10-08",20.18
"848","2020-10-09",20.299999
"849","2020-10-12",20.549999
"850","2020-10-13",20.32
"851","2020-10-14",20.1
"852","2020-10-15",20.940001
"853","2020-10-16",20.66
"854","2020-10-19",20.049999
"855","2020-10-20",20.59
"856","2020-10-21",20.07
"857","2020-10-22",20.08
"858","2020-10-23",20.459999
"859","2020-10-26",20.02
"860","2020-10-27",19.549999
"861","2020-10-28",19.549999
"862","2020-10-29",20.049999
"863","2020-10-30",19.67
"864","2020-11-02",20.200001
"865","2020-11-03",21
"866","2020-11-04",20.58
"867","2020-11-05",20.610001
"868","2020-11-06",20.16
"869","2020-11-09",22.530001
"870","2020-11-10",25.559999
"871","2020-11-11",24.67
"872","2020-11-12",23.049999
"873","2020-11-13",23.870001
"874","2020-11-16",24.73
"875","2020-11-17",23.57
"876","2020-11-18",22.629999
"877","2020-11-19",22.5
"878","2020-11-20",22.75
"879","2020-11-23",23.66
"880","2020-11-24",24.9
"881","2020-11-25",25
"882","2020-11-27",24.799999
