"","date","MRTX"
"174","2014-03-21",20.389999
"175","2014-03-24",18.33
"176","2014-03-25",18.629999
"177","2014-03-26",18.280001
"178","2014-03-27",19.139999
"179","2014-03-28",19.01
"180","2014-03-31",19.07
"181","2014-04-01",19.5
"182","2014-04-02",19.16
"183","2014-04-03",19.1
"184","2014-04-04",18.08
"185","2014-04-07",18.52
"186","2014-04-08",18.709999
"187","2014-04-09",18.92
"188","2014-04-10",18.85
"189","2014-04-11",18.110001
"190","2014-04-14",18.120001
"191","2014-04-15",16.799999
"192","2014-04-16",18.790001
"193","2014-04-17",19.1
"194","2014-04-21",19.16
"195","2014-04-22",19.67
"196","2014-04-23",19.07
"197","2014-04-24",19.32
"198","2014-04-25",18.91
"199","2014-04-28",19.01
"200","2014-04-29",18.91
"201","2014-04-30",18.84
"202","2014-05-01",18.43
"203","2014-05-02",18.200001
"204","2014-05-05",17.99
"205","2014-05-06",18
"206","2014-05-07",17.690001
"207","2014-05-08",17.32
"208","2014-05-09",16.23
"209","2014-05-12",16.35
"210","2014-05-13",16.77
"211","2014-05-14",17.200001
"212","2014-05-15",17.1
"213","2014-05-16",16.870001
"214","2014-05-19",17.02
"215","2014-05-20",16.959999
"216","2014-05-21",17.41
"217","2014-05-22",17.77
"218","2014-05-23",17.950001
"219","2014-05-27",19.190001
"220","2014-05-28",20.42
"221","2014-05-29",21.540001
"222","2014-05-30",21.389999
"223","2014-06-02",20.120001
"224","2014-06-03",20.139999
"225","2014-06-04",20.5
"226","2014-06-05",20.9
"227","2014-06-06",21.209999
"228","2014-06-09",22.030001
"229","2014-06-10",20.879999
"230","2014-06-11",21.52
"231","2014-06-12",21
"232","2014-06-13",20.34
"233","2014-06-16",19.790001
"234","2014-06-17",19.690001
"235","2014-06-18",21.02
"236","2014-06-19",20.780001
"237","2014-06-20",21.370001
"238","2014-06-23",22.49
"239","2014-06-24",23.120001
"240","2014-06-25",22.280001
"241","2014-06-26",22.940001
"242","2014-06-27",21.790001
"243","2014-06-30",20
"244","2014-07-01",19.93
"245","2014-07-02",19.219999
"246","2014-07-03",18.99
"247","2014-07-07",17.709999
"248","2014-07-08",17.030001
"249","2014-07-09",17.379999
"250","2014-07-10",17.290001
"251","2014-07-11",17.809999
"252","2014-07-14",17.610001
"253","2014-07-15",17.35
"254","2014-07-16",16.9
"255","2014-07-17",15.88
"256","2014-07-18",16.790001
"257","2014-07-21",16.75
"258","2014-07-22",18.07
"259","2014-07-23",18.24
"260","2014-07-24",18.129999
"261","2014-07-25",18.02
"262","2014-07-28",17.84
"263","2014-07-29",17.889999
"264","2014-07-30",18.780001
"265","2014-07-31",18.17
"266","2014-08-01",18.35
"267","2014-08-04",18.530001
"268","2014-08-05",18.879999
"269","2014-08-06",18.18
"270","2014-08-07",17.790001
"271","2014-08-08",17.82
"272","2014-08-11",18.129999
"273","2014-08-12",18.059999
"274","2014-08-13",19
"275","2014-08-14",19.959999
"276","2014-08-15",19.33
"277","2014-08-18",19
"278","2014-08-19",19.6
"279","2014-08-20",18.73
"280","2014-08-21",18.540001
"281","2014-08-22",18.809999
"282","2014-08-25",19.34
"283","2014-08-26",19.190001
"284","2014-08-27",19.940001
"285","2014-08-28",20.5
"286","2014-08-29",20.549999
"287","2014-09-02",21.1
"288","2014-09-03",20.02
"289","2014-09-04",21.120001
"290","2014-09-05",20.690001
"291","2014-09-08",20.9
"292","2014-09-09",20.540001
"293","2014-09-10",20.709999
"294","2014-09-11",20.379999
"295","2014-09-12",19.639999
"296","2014-09-15",19.190001
"297","2014-09-16",19.030001
"298","2014-09-17",18.98
"299","2014-09-18",18.77
"300","2014-09-19",18.309999
"301","2014-09-22",17.9
"302","2014-09-23",17.360001
"303","2014-09-24",17.99
"304","2014-09-25",17.74
"305","2014-09-26",18.209999
"306","2014-09-29",18.33
"307","2014-09-30",17.51
"308","2014-10-01",17.27
"309","2014-10-02",18.57
"310","2014-10-03",18.99
"311","2014-10-06",19.059999
"312","2014-10-07",18.209999
"313","2014-10-08",18.24
"314","2014-10-09",17.26
"315","2014-10-10",17.01
"316","2014-10-13",16.870001
"317","2014-10-14",16.91
"318","2014-10-15",16.790001
"319","2014-10-16",16.969999
"320","2014-10-17",16.690001
"321","2014-10-20",17.08
"322","2014-10-21",17.09
"323","2014-10-22",16.76
"324","2014-10-23",17.9
"325","2014-10-24",17.26
"326","2014-10-27",17
"327","2014-10-28",17
"328","2014-10-29",17
"329","2014-10-30",17.23
"330","2014-10-31",16.77
"331","2014-11-03",17.01
"332","2014-11-04",17
"333","2014-11-05",16.84
"334","2014-11-06",16.99
"335","2014-11-07",16.379999
"336","2014-11-10",16.67
"337","2014-11-11",16.629999
"338","2014-11-12",16.459999
"339","2014-11-13",16.67
"340","2014-11-14",16
"341","2014-11-17",16.299999
"342","2014-11-18",16.18
"343","2014-11-19",15.8
"344","2014-11-20",15.91
"345","2014-11-21",16.01
"346","2014-11-24",15.51
"347","2014-11-25",14.93
"348","2014-11-26",15.29
"349","2014-11-28",14.82
"350","2014-12-01",14.2
"351","2014-12-02",14.32
"352","2014-12-03",14.69
"353","2014-12-04",14.61
"354","2014-12-05",15
"355","2014-12-08",15.06
"356","2014-12-09",15.73
"357","2014-12-10",15.49
"358","2014-12-11",15.37
"359","2014-12-12",15.67
"360","2014-12-15",15.65
"361","2014-12-16",16.620001
"362","2014-12-17",17.48
"363","2014-12-18",19.09
"364","2014-12-19",18.84
"365","2014-12-22",19.530001
"366","2014-12-23",19.379999
"367","2014-12-24",19.41
"368","2014-12-26",19.379999
"369","2014-12-29",19.23
"370","2014-12-30",18.33
"371","2014-12-31",18.52
"372","2015-01-02",19.24
"373","2015-01-05",19.280001
"374","2015-01-06",19.74
"375","2015-01-07",21.700001
"376","2015-01-08",22.23
"377","2015-01-09",22.27
"378","2015-01-12",21.98
"379","2015-01-13",21.809999
"380","2015-01-14",21.74
"381","2015-01-15",21.09
"382","2015-01-16",21.25
"383","2015-01-20",20.889999
"384","2015-01-21",19.75
"385","2015-01-22",19.42
"386","2015-01-23",19.27
"387","2015-01-26",19.9
"388","2015-01-27",20.98
"389","2015-01-28",20.459999
"390","2015-01-29",21.290001
"391","2015-01-30",20.75
"392","2015-02-02",20.959999
"393","2015-02-03",21.139999
"394","2015-02-04",21.51
"395","2015-02-05",22.959999
"396","2015-02-06",22.65
"397","2015-02-09",22.17
"398","2015-02-10",22.33
"399","2015-02-11",22.35
"400","2015-02-12",22.59
"401","2015-02-13",22.51
"402","2015-02-17",22.52
"403","2015-02-18",22.559999
"404","2015-02-19",23.08
"405","2015-02-20",23.700001
"406","2015-02-23",24.18
"407","2015-02-24",23.129999
"408","2015-02-25",23.32
"409","2015-02-26",23.969999
"410","2015-02-27",23.77
"411","2015-03-02",24.190001
"412","2015-03-03",23.549999
"413","2015-03-04",24.4
"414","2015-03-05",26.65
"415","2015-03-06",25.08
"416","2015-03-09",24.969999
"417","2015-03-10",24.540001
"418","2015-03-11",24.059999
"419","2015-03-12",24.41
"420","2015-03-13",25.610001
"421","2015-03-16",26.610001
"422","2015-03-17",27.549999
"423","2015-03-18",29.559999
"424","2015-03-19",29.92
"425","2015-03-20",29.85
"426","2015-03-23",27.129999
"427","2015-03-24",27.51
"428","2015-03-25",25.719999
"429","2015-03-26",26.370001
"430","2015-03-27",28.42
"431","2015-03-30",29.110001
"432","2015-03-31",29.32
"433","2015-04-01",29.110001
"434","2015-04-02",27.73
"435","2015-04-06",26.709999
"436","2015-04-07",26.950001
"437","2015-04-08",27.59
"438","2015-04-09",26.780001
"439","2015-04-10",27.42
"440","2015-04-13",28.17
"441","2015-04-14",27.700001
"442","2015-04-15",27.870001
"443","2015-04-16",27.799999
"444","2015-04-17",27.59
"445","2015-04-20",27.870001
"446","2015-04-21",28.049999
"447","2015-04-22",27.860001
"448","2015-04-23",28.02
"449","2015-04-24",27.870001
"450","2015-04-27",26.98
"451","2015-04-28",28
"452","2015-04-29",28.01
"453","2015-04-30",27.790001
"454","2015-05-01",27.01
"455","2015-05-04",28.280001
"456","2015-05-05",28.08
"457","2015-05-06",28.4
"458","2015-05-07",29.9
"459","2015-05-08",30.76
"460","2015-05-11",29.99
"461","2015-05-12",30.85
"462","2015-05-13",30.43
"463","2015-05-14",29.809999
"464","2015-05-15",28.32
"465","2015-05-18",28.299999
"466","2015-05-19",26.379999
"467","2015-05-20",27.280001
"468","2015-05-21",25.84
"469","2015-05-22",26.809999
"470","2015-05-26",28.34
"471","2015-05-27",33.75
"472","2015-05-28",36.18
"473","2015-05-29",36.66
"474","2015-06-01",26.870001
"475","2015-06-02",27.700001
"476","2015-06-03",30.01
"477","2015-06-04",31.65
"478","2015-06-05",35.009998
"479","2015-06-08",33.84
"480","2015-06-09",31.15
"481","2015-06-10",31.200001
"482","2015-06-11",30.51
"483","2015-06-12",30.4
"484","2015-06-15",31.040001
"485","2015-06-16",30.969999
"486","2015-06-17",31.379999
"487","2015-06-18",31.84
"488","2015-06-19",31.32
"489","2015-06-22",31.76
"490","2015-06-23",31.49
"491","2015-06-24",31.040001
"492","2015-06-25",30.68
"493","2015-06-26",31.17
"494","2015-06-29",30.860001
"495","2015-06-30",31.469999
"496","2015-07-01",31.690001
"497","2015-07-02",31.299999
"498","2015-07-06",31.85
"499","2015-07-07",31.68
"500","2015-07-08",30.809999
"501","2015-07-09",30.860001
"502","2015-07-10",31.67
"503","2015-07-13",33.630001
"504","2015-07-14",33.849998
"505","2015-07-15",33.48
"506","2015-07-16",33.48
"507","2015-07-17",32.950001
"508","2015-07-20",32.970001
"509","2015-07-21",31.459999
"510","2015-07-22",31.18
"511","2015-07-23",29.91
"512","2015-07-24",28.719999
"513","2015-07-27",28.24
"514","2015-07-28",29.299999
"515","2015-07-29",27.459999
"516","2015-07-30",27.5
"517","2015-07-31",28.610001
"518","2015-08-03",27.959999
"519","2015-08-04",27.82
"520","2015-08-05",28.120001
"521","2015-08-06",27.120001
"522","2015-08-07",24.1
"523","2015-08-10",23.77
"524","2015-08-11",22.360001
"525","2015-08-12",22.559999
"526","2015-08-13",22.49
"527","2015-08-14",22.5
"528","2015-08-17",23.9
"529","2015-08-18",23.41
"530","2015-08-19",22.77
"531","2015-08-20",21.690001
"532","2015-08-21",22.18
"533","2015-08-24",21.58
"534","2015-08-25",22.559999
"535","2015-08-26",24.92
"536","2015-08-27",25.49
"537","2015-08-28",26.66
"538","2015-08-31",25.82
"539","2015-09-01",26.57
"540","2015-09-02",27.84
"541","2015-09-03",25.98
"542","2015-09-04",25.85
"543","2015-09-08",28
"544","2015-09-09",32.150002
"545","2015-09-10",34.799999
"546","2015-09-11",43.380001
"547","2015-09-14",46.290001
"548","2015-09-15",47.700001
"549","2015-09-16",44.34
"550","2015-09-17",42.57
"551","2015-09-18",43.57
"552","2015-09-21",40.939999
"553","2015-09-22",35.02
"554","2015-09-23",34.610001
"555","2015-09-24",35.150002
"556","2015-09-25",32.060001
"557","2015-09-28",29.82
"558","2015-09-29",31.24
"559","2015-09-30",34.419998
"560","2015-10-01",33.220001
"561","2015-10-02",32.959999
"562","2015-10-05",32.720001
"563","2015-10-06",32.099998
"564","2015-10-07",33.650002
"565","2015-10-08",32.110001
"566","2015-10-09",32.150002
"567","2015-10-12",32.080002
"568","2015-10-13",31.360001
"569","2015-10-14",32.560001
"570","2015-10-15",34.240002
"571","2015-10-16",34.880001
"572","2015-10-19",36.959999
"573","2015-10-20",34.040001
"574","2015-10-21",33.529999
"575","2015-10-22",34.099998
"576","2015-10-23",34.27
"577","2015-10-26",33.919998
"578","2015-10-27",34.029999
"579","2015-10-28",34.740002
"580","2015-10-29",34.939999
"581","2015-10-30",35.380001
"582","2015-11-02",38.209999
"583","2015-11-03",38.400002
"584","2015-11-04",39.110001
"585","2015-11-05",36.490002
"586","2015-11-06",38.419998
"587","2015-11-09",39.700001
"588","2015-11-10",42.380001
"589","2015-11-11",41.860001
"590","2015-11-12",40.91
"591","2015-11-13",41.099998
"592","2015-11-16",39.689999
"593","2015-11-17",39.349998
"594","2015-11-18",39.369999
"595","2015-11-19",38.5
"596","2015-11-20",37.450001
"597","2015-11-23",38.740002
"598","2015-11-24",37.560001
"599","2015-11-25",38
"600","2015-11-27",38.450001
"601","2015-11-30",38.029999
"602","2015-12-01",36.48
"603","2015-12-02",37.73
"604","2015-12-03",35.619999
"605","2015-12-04",36.240002
"606","2015-12-07",36.27
"607","2015-12-08",36.889999
"608","2015-12-09",36.240002
"609","2015-12-10",33.259998
"610","2015-12-11",32.950001
"611","2015-12-14",31.940001
"612","2015-12-15",32.43
"613","2015-12-16",32.799999
"614","2015-12-17",32.509998
"615","2015-12-18",31.889999
"616","2015-12-21",32.790001
"617","2015-12-22",33.5
"618","2015-12-23",33.52
"619","2015-12-24",32.060001
"620","2015-12-28",30.870001
"621","2015-12-29",30.700001
"622","2015-12-30",30.540001
"623","2015-12-31",31.6
"624","2016-01-04",29.07
"625","2016-01-05",29.07
"626","2016-01-06",28.629999
"627","2016-01-07",27.35
"628","2016-01-08",27.040001
"629","2016-01-11",25.77
"630","2016-01-12",26.440001
"631","2016-01-13",24.610001
"632","2016-01-14",26.83
"633","2016-01-15",25.549999
"634","2016-01-19",23.209999
"635","2016-01-20",24.559999
"636","2016-01-21",23.68
"637","2016-01-22",24.99
"638","2016-01-25",24.98
"639","2016-01-26",24.24
"640","2016-01-27",21.27
"641","2016-01-28",20.799999
"642","2016-01-29",21.530001
"643","2016-02-01",21.82
"644","2016-02-02",20.93
"645","2016-02-03",20.299999
"646","2016-02-04",21.360001
"647","2016-02-05",20.26
"648","2016-02-08",18.719999
"649","2016-02-09",18.84
"650","2016-02-10",19.540001
"651","2016-02-11",19.389999
"652","2016-02-12",20.110001
"653","2016-02-16",21.01
"654","2016-02-17",22.530001
"655","2016-02-18",22.17
"656","2016-02-19",22.5
"657","2016-02-22",23.9
"658","2016-02-23",21.15
"659","2016-02-24",21.6
"660","2016-02-25",22.059999
"661","2016-02-26",22.1
"662","2016-02-29",21.09
"663","2016-03-01",22.450001
"664","2016-03-02",23.809999
"665","2016-03-03",23.16
"666","2016-03-04",22.459999
"667","2016-03-07",23.809999
"668","2016-03-08",21.700001
"669","2016-03-09",21.23
"670","2016-03-10",21.24
"671","2016-03-11",20.58
"672","2016-03-14",21.280001
"673","2016-03-15",18.9
"674","2016-03-16",19.040001
"675","2016-03-17",19.43
"676","2016-03-18",19.709999
"677","2016-03-21",20.4
"678","2016-03-22",21.33
"679","2016-03-23",20.129999
"680","2016-03-24",19.99
"681","2016-03-28",19.469999
"682","2016-03-29",20.809999
"683","2016-03-30",20.790001
"684","2016-03-31",21.4
"685","2016-04-01",22.360001
"686","2016-04-04",23.200001
"687","2016-04-05",22.549999
"688","2016-04-06",23.99
"689","2016-04-07",23.18
"690","2016-04-08",22.1
"691","2016-04-11",21.98
"692","2016-04-12",22.6
"693","2016-04-13",22.940001
"694","2016-04-14",23.1
"695","2016-04-15",23.049999
"696","2016-04-18",23.389999
"697","2016-04-19",22.51
"698","2016-04-20",22.02
"699","2016-04-21",22.34
"700","2016-04-22",22.35
"701","2016-04-25",21.940001
"702","2016-04-26",21.540001
"703","2016-04-27",21.35
"704","2016-04-28",21.040001
"705","2016-04-29",20.719999
"706","2016-05-02",21.549999
"707","2016-05-03",20.209999
"708","2016-05-04",18.75
"709","2016-05-05",18.9
"710","2016-05-06",15.9
"711","2016-05-09",16.68
"712","2016-05-10",15.84
"713","2016-05-11",15.69
"714","2016-05-12",15.3
"715","2016-05-13",15.5
"716","2016-05-16",15.64
"717","2016-05-17",15.62
"718","2016-05-18",15.72
"719","2016-05-19",15.54
"720","2016-05-20",16
"721","2016-05-23",16.860001
"722","2016-05-24",17.48
"723","2016-05-25",17.84
"724","2016-05-26",17.450001
"725","2016-05-27",17.870001
"726","2016-05-31",18.129999
"727","2016-06-01",18.129999
"728","2016-06-02",19.08
"729","2016-06-03",18.35
"730","2016-06-06",10.2
"731","2016-06-07",9.25
"732","2016-06-08",9.15
"733","2016-06-09",9.62
"734","2016-06-10",8.09
"735","2016-06-13",7.47
"736","2016-06-14",7.12
"737","2016-06-15",7.01
"738","2016-06-16",7.05
"739","2016-06-17",6.8
"740","2016-06-20",6.66
"741","2016-06-21",6.44
"742","2016-06-22",6.36
"743","2016-06-23",6.46
"744","2016-06-24",5.98
"745","2016-06-27",5.55
"746","2016-06-28",5.57
"747","2016-06-29",5.49
"748","2016-06-30",5.46
"749","2016-07-01",5.58
"750","2016-07-05",5.35
"751","2016-07-06",5.49
"752","2016-07-07",5.56
"753","2016-07-08",5.58
"754","2016-07-11",5.48
"755","2016-07-12",5.56
"756","2016-07-13",5.26
"757","2016-07-14",5.1
"758","2016-07-15",5.24
"759","2016-07-18",5.34
"760","2016-07-19",5
"761","2016-07-20",5.09
"762","2016-07-21",5.09
"763","2016-07-22",5.08
"764","2016-07-25",4.94
"765","2016-07-26",4.7
"766","2016-07-27",4.84
"767","2016-07-28",4.56
"768","2016-07-29",4.64
"769","2016-08-01",4.75
"770","2016-08-02",4.62
"771","2016-08-03",5.19
"772","2016-08-04",5.2
"773","2016-08-05",5.46
"774","2016-08-08",5.59
"775","2016-08-09",5.64
"776","2016-08-10",5.26
"777","2016-08-11",5.38
"778","2016-08-12",5.45
"779","2016-08-15",5.62
"780","2016-08-16",5.38
"781","2016-08-17",5.34
"782","2016-08-18",5.26
"783","2016-08-19",5.12
"784","2016-08-22",5.42
"785","2016-08-23",5.46
"786","2016-08-24",5.32
"787","2016-08-25",4.98
"788","2016-08-26",5.09
"789","2016-08-29",5.21
"790","2016-08-30",5.23
"791","2016-08-31",5.05
"792","2016-09-01",5.18
"793","2016-09-02",5.15
"794","2016-09-06",5.13
"795","2016-09-07",5.21
"796","2016-09-08",5.12
"797","2016-09-09",5
"798","2016-09-12",5
"799","2016-09-13",4.95
"800","2016-09-14",4.84
"801","2016-09-15",4.91
"802","2016-09-16",4.95
"803","2016-09-19",4.99
"804","2016-09-20",5.03
"805","2016-09-21",5.49
"806","2016-09-22",6.46
"807","2016-09-23",5.88
"808","2016-09-26",6.2
"809","2016-09-27",6.78
"810","2016-09-28",6.72
"811","2016-09-29",6.52
"812","2016-09-30",6.61
"813","2016-10-03",6.45
"814","2016-10-04",6.23
"815","2016-10-05",6.39
"816","2016-10-06",6.05
"817","2016-10-07",5.91
"818","2016-10-10",5.97
"819","2016-10-11",5.43
"820","2016-10-12",5.09
"821","2016-10-13",5.38
"822","2016-10-14",5.24
"823","2016-10-17",5.05
"824","2016-10-18",5.15
"825","2016-10-19",5
"826","2016-10-20",5.05
"827","2016-10-21",5.1
"828","2016-10-24",5.3
"829","2016-10-25",5.5
"830","2016-10-26",5.45
"831","2016-10-27",5.5
"832","2016-10-28",5.1
"833","2016-10-31",5.05
"834","2016-11-01",5.15
"835","2016-11-02",5.05
"836","2016-11-03",4.75
"837","2016-11-04",4.95
"838","2016-11-07",5.05
"839","2016-11-08",5
"840","2016-11-09",5.25
"841","2016-11-10",5.35
"842","2016-11-11",5.6
"843","2016-11-14",5.9
"844","2016-11-15",5.8
"845","2016-11-16",5.7
"846","2016-11-17",6
"847","2016-11-18",6
"848","2016-11-21",5.9
"849","2016-11-22",5.75
"850","2016-11-23",5.9
"851","2016-11-25",5.8
"852","2016-11-28",5.45
"853","2016-11-29",5.4
"854","2016-11-30",5.35
"855","2016-12-01",5.25
"856","2016-12-02",5.05
"857","2016-12-05",5.15
"858","2016-12-06",5.1
"859","2016-12-07",5.35
"860","2016-12-08",5.6
"861","2016-12-09",5.9
"862","2016-12-12",5.7
"863","2016-12-13",5.55
"864","2016-12-14",5.4
"865","2016-12-15",5.35
"866","2016-12-16",5.5
"867","2016-12-19",5.6
"868","2016-12-20",5.6
"869","2016-12-21",5.45
"870","2016-12-22",5.35
"871","2016-12-23",5.35
"872","2016-12-27",5.25
"873","2016-12-28",5.05
"874","2016-12-29",4.95
"875","2016-12-30",4.75
"876","2017-01-03",5.2
"877","2017-01-04",5.5
"878","2017-01-05",5.9
"879","2017-01-06",5.7
"880","2017-01-09",5.55
"881","2017-01-10",5.45
"882","2017-01-11",5.4
"883","2017-01-12",5.45
"884","2017-01-13",5.4
"885","2017-01-17",5.45
"886","2017-01-18",5.5
"887","2017-01-19",5.45
"888","2017-01-20",5.25
"889","2017-01-23",5.3
"890","2017-01-24",5.3
"891","2017-01-25",5.45
"892","2017-01-26",5.4
"893","2017-01-27",5.45
"894","2017-01-30",5.05
"895","2017-01-31",5.1
"896","2017-02-01",5.1
"897","2017-02-02",5.3
"898","2017-02-03",5.25
"899","2017-02-06",5.25
"900","2017-02-07",5.4
"901","2017-02-08",5.55
"902","2017-02-09",5.8
"903","2017-02-10",6
"904","2017-02-13",6.1
"905","2017-02-14",6.05
"906","2017-02-15",6
"907","2017-02-16",6
"908","2017-02-17",6.2
"909","2017-02-21",6.15
"910","2017-02-22",5.75
"911","2017-02-23",5.7
"912","2017-02-24",5.6
"913","2017-02-27",5.95
"914","2017-02-28",5.55
"915","2017-03-01",5.75
"916","2017-03-02",5.8
"917","2017-03-03",5.6
"918","2017-03-06",5.4
"919","2017-03-07",5.45
"920","2017-03-08",5.35
"921","2017-03-09",5.3
"922","2017-03-10",5.25
"923","2017-03-13",5.3
"924","2017-03-14",5.25
"925","2017-03-15",5.6
"926","2017-03-16",5.45
"927","2017-03-17",5.45
"928","2017-03-20",5.45
"929","2017-03-21",5.2
"930","2017-03-22",5.15
"931","2017-03-23",5.1
"932","2017-03-24",5.15
"933","2017-03-27",5.2
"934","2017-03-28",5.15
"935","2017-03-29",5.15
"936","2017-03-30",5.15
"937","2017-03-31",5.2
"938","2017-04-03",5.1
"939","2017-04-04",5.15
"940","2017-04-05",5.15
"941","2017-04-06",5
"942","2017-04-07",4.85
"943","2017-04-10",4.85
"944","2017-04-11",4.65
"945","2017-04-12",4.45
"946","2017-04-13",4.25
"947","2017-04-17",4.15
"948","2017-04-18",4.35
"949","2017-04-19",4.45
"950","2017-04-20",4.6
"951","2017-04-21",4.25
"952","2017-04-24",4.4
"953","2017-04-25",4.6
"954","2017-04-26",4.72
"955","2017-04-27",4.78
"956","2017-04-28",4.55
"957","2017-05-01",4.35
"958","2017-05-02",4.15
"959","2017-05-03",4.1
"960","2017-05-04",4.1
"961","2017-05-05",4.05
"962","2017-05-08",3.6
"963","2017-05-09",3.68
"964","2017-05-10",3.6
"965","2017-05-11",3.25
"966","2017-05-12",3.4
"967","2017-05-15",3.45
"968","2017-05-16",3.35
"969","2017-05-17",3.65
"970","2017-05-18",3.6
"971","2017-05-19",3.65
"972","2017-05-22",3.65
"973","2017-05-23",3.4
"974","2017-05-24",3.4
"975","2017-05-25",3.3
"976","2017-05-26",3.25
"977","2017-05-30",3.1
"978","2017-05-31",2.8
"979","2017-06-01",2.85
"980","2017-06-02",2.95
"981","2017-06-05",3
"982","2017-06-06",2.95
