"","date","BGFV"
"468","2008-11-07",4.28
"469","2008-11-10",4.01
"470","2008-11-11",4
"471","2008-11-12",3.94
"472","2008-11-13",3.9
"473","2008-11-14",3.87
"474","2008-11-17",3.83
"475","2008-11-18",3.91
"476","2008-11-19",3.7
"477","2008-11-20",3.3
"478","2008-11-21",3.3
"479","2008-11-24",3.34
"480","2008-11-25",3.48
"481","2008-11-26",3.73
"482","2008-11-28",3.79
"483","2008-12-01",3.31
"484","2008-12-02",3.79
"485","2008-12-03",4.06
"486","2008-12-04",4.23
"487","2008-12-05",4.45
"488","2008-12-08",4.88
"489","2008-12-09",4.43
"490","2008-12-10",4.52
"491","2008-12-11",4.24
"492","2008-12-12",4.75
"493","2008-12-15",4.54
"494","2008-12-16",4.79
"495","2008-12-17",4.99
"496","2008-12-18",5.1
"497","2008-12-19",5.97
"498","2008-12-22",5.38
"499","2008-12-23",4.98
"500","2008-12-24",5.33
"501","2008-12-26",5.33
"502","2008-12-29",4.98
"503","2008-12-30",4.9
"504","2008-12-31",5.21
"505","2009-01-02",5.75
"506","2009-01-05",6.18
"507","2009-01-06",6.87
"508","2009-01-07",6.22
"509","2009-01-08",7.42
"510","2009-01-09",6.91
"511","2009-01-12",7.08
"512","2009-01-13",7.02
"513","2009-01-14",6.24
"514","2009-01-15",6.7
"515","2009-01-16",6.81
"516","2009-01-20",5.96
"517","2009-01-21",6.06
"518","2009-01-22",5.9
"519","2009-01-23",5.87
"520","2009-01-26",6.19
"521","2009-01-27",5.83
"522","2009-01-28",6.24
"523","2009-01-29",5.86
"524","2009-01-30",5.26
"525","2009-02-02",5.82
"526","2009-02-03",6.04
"527","2009-02-04",5.71
"528","2009-02-05",6.65
"529","2009-02-06",7.12
"530","2009-02-09",6.86
"531","2009-02-10",6.18
"532","2009-02-11",6.55
"533","2009-02-12",6.48
"534","2009-02-13",6.8
"535","2009-02-17",6.31
"536","2009-02-18",6.08
"537","2009-02-19",5.91
"538","2009-02-20",5.89
"539","2009-02-23",5.55
"540","2009-02-24",6.04
"541","2009-02-25",5.99
"542","2009-02-26",5.43
"543","2009-02-27",5.24
"544","2009-03-02",4.82
"545","2009-03-03",4.52
"546","2009-03-04",4.77
"547","2009-03-05",4.51
"548","2009-03-06",4.46
"549","2009-03-09",4.47
"550","2009-03-10",4.87
"551","2009-03-11",4.86
"552","2009-03-12",6.25
"553","2009-03-13",6.08
"554","2009-03-16",6.14
"555","2009-03-17",6.51
"556","2009-03-18",6.49
"557","2009-03-19",5.81
"558","2009-03-20",6.05
"559","2009-03-23",7.07
"560","2009-03-24",6.45
"561","2009-03-25",6.77
"562","2009-03-26",7.06
"563","2009-03-27",6.4
"564","2009-03-30",5.74
"565","2009-03-31",5.87
"566","2009-04-01",6.05
"567","2009-04-02",6.73
"568","2009-04-03",6.69
"569","2009-04-06",6.53
"570","2009-04-07",5.77
"571","2009-04-08",5.95
"572","2009-04-09",6.43
"573","2009-04-13",6.28
"574","2009-04-14",6.08
"575","2009-04-15",6.25
"576","2009-04-16",6.45
"577","2009-04-17",6.31
"578","2009-04-20",6.11
"579","2009-04-21",6.51
"580","2009-04-22",6.69
"581","2009-04-23",7.17
"582","2009-04-24",7.32
"583","2009-04-27",7.36
"584","2009-04-28",7.82
"585","2009-04-29",8.09
"586","2009-04-30",8.23
"587","2009-05-01",11.06
"588","2009-05-04",12.3
"589","2009-05-05",11.61
"590","2009-05-06",11.06
"591","2009-05-07",10.9
"592","2009-05-08",11.47
"593","2009-05-11",10.58
"594","2009-05-12",10.46
"595","2009-05-13",9.58
"596","2009-05-14",10.15
"597","2009-05-15",10.29
"598","2009-05-18",11.44
"599","2009-05-19",11.76
"600","2009-05-20",10.95
"601","2009-05-21",10.69
"602","2009-05-22",10.81
"603","2009-05-26",12.27
"604","2009-05-27",11.56
"605","2009-05-28",11.24
"606","2009-05-29",10.85
"607","2009-06-01",12.18
"608","2009-06-02",12.4
"609","2009-06-03",12.02
"610","2009-06-04",12.37
"611","2009-06-05",12.51
"612","2009-06-08",13.03
"613","2009-06-09",13.17
"614","2009-06-10",13.23
"615","2009-06-11",12.11
"616","2009-06-12",11.9
"617","2009-06-15",11.01
"618","2009-06-16",10.75
"619","2009-06-17",11.5
"620","2009-06-18",11.97
"621","2009-06-19",12.07
"622","2009-06-22",10.82
"623","2009-06-23",11.07
"624","2009-06-24",11.46
"625","2009-06-25",11.41
"626","2009-06-26",11.1
"627","2009-06-29",10.99
"628","2009-06-30",11.06
"629","2009-07-01",11.06
"630","2009-07-02",10.92
"631","2009-07-06",11.19
"632","2009-07-07",11.06
"633","2009-07-08",10.97
"634","2009-07-09",10.49
"635","2009-07-10",10.79
"636","2009-07-13",10.82
"637","2009-07-14",11.46
"638","2009-07-15",12.03
"639","2009-07-16",11.93
"640","2009-07-17",12.07
"641","2009-07-20",12.61
"642","2009-07-21",12.22
"643","2009-07-22",12.6
"644","2009-07-23",13.44
"645","2009-07-24",13.5
"646","2009-07-27",13.09
"647","2009-07-28",12.57
"648","2009-07-29",13.02
"649","2009-07-30",13.58
"650","2009-07-31",13
"651","2009-08-03",13.64
"652","2009-08-04",14.05
"653","2009-08-05",14.27
"654","2009-08-06",14.51
"655","2009-08-07",14.49
"656","2009-08-10",14.38
"657","2009-08-11",13.81
"658","2009-08-12",14.03
"659","2009-08-13",13.73
"660","2009-08-14",13.23
"661","2009-08-17",12.47
"662","2009-08-18",13.44
"663","2009-08-19",13.42
"664","2009-08-20",14.55
"665","2009-08-21",14.65
"666","2009-08-24",14.85
"667","2009-08-25",15.55
"668","2009-08-26",15.72
"669","2009-08-27",15.95
"670","2009-08-28",15.65
"671","2009-08-31",15.27
"672","2009-09-01",15
"673","2009-09-02",14.64
"674","2009-09-03",14.53
"675","2009-09-04",14.91
"676","2009-09-08",15.26
"677","2009-09-09",15.43
"678","2009-09-10",15.91
"679","2009-09-11",15.53
"680","2009-09-14",15.61
"681","2009-09-15",15.6
"682","2009-09-16",15.22
"683","2009-09-17",15
"684","2009-09-18",15.02
"685","2009-09-21",15.28
"686","2009-09-22",15.08
"687","2009-09-23",14.89
"688","2009-09-24",14.31
"689","2009-09-25",14.98
"690","2009-09-28",15.32
"691","2009-09-29",15.85
"692","2009-09-30",15.1
"693","2009-10-01",14.53
"694","2009-10-02",15.01
"695","2009-10-05",15.8
"696","2009-10-06",16.33
"697","2009-10-07",16.309999
"698","2009-10-08",16.120001
"699","2009-10-09",16.219999
"700","2009-10-12",16.09
"701","2009-10-13",15.84
"702","2009-10-14",16.219999
"703","2009-10-15",16.360001
"704","2009-10-16",16.34
"705","2009-10-19",16.57
"706","2009-10-20",16.530001
"707","2009-10-21",16.209999
"708","2009-10-22",16.43
"709","2009-10-23",15.29
"710","2009-10-26",15.76
"711","2009-10-27",14.61
"712","2009-10-28",14.64
"713","2009-10-29",15.02
"714","2009-10-30",14.75
"715","2009-11-02",15.37
"716","2009-11-03",15.5
"717","2009-11-04",15.91
"718","2009-11-05",17.15
"719","2009-11-06",17.73
"720","2009-11-09",17.49
"721","2009-11-10",17.940001
"722","2009-11-11",17.950001
"723","2009-11-12",17.58
"724","2009-11-13",17.4
"725","2009-11-16",17.43
"726","2009-11-17",17.450001
"727","2009-11-18",17.66
"728","2009-11-19",16.91
"729","2009-11-20",16.540001
"730","2009-11-23",16.93
"731","2009-11-24",16.49
"732","2009-11-25",16.58
"733","2009-11-27",15.81
"734","2009-11-30",16.34
"735","2009-12-01",16.73
"736","2009-12-02",16.719999
"737","2009-12-03",16.59
"738","2009-12-04",17.25
"739","2009-12-07",16.67
"740","2009-12-08",16.559999
"741","2009-12-09",16.49
"742","2009-12-10",17
"743","2009-12-11",17.23
"744","2009-12-14",17.35
"745","2009-12-15",17.4
"746","2009-12-16",17.34
"747","2009-12-17",17.190001
"748","2009-12-18",16.879999
"749","2009-12-21",17.34
"750","2009-12-22",17.280001
"751","2009-12-23",17.540001
"752","2009-12-24",17.639999
"753","2009-12-28",17.75
"754","2009-12-29",17.76
"755","2009-12-30",17.459999
"756","2009-12-31",17.18
"757","2010-01-04",17.65
"758","2010-01-05",17.469999
"759","2010-01-06",17.549999
"760","2010-01-07",17.07
"761","2010-01-08",17.23
"762","2010-01-11",17.02
"763","2010-01-12",16.51
"764","2010-01-13",14.71
"765","2010-01-14",15.28
"766","2010-01-15",15.35
"767","2010-01-19",15.58
"768","2010-01-20",14.81
"769","2010-01-21",14.25
"770","2010-01-22",13.94
"771","2010-01-25",13.78
"772","2010-01-26",13.59
"773","2010-01-27",14.26
"774","2010-01-28",13.97
"775","2010-01-29",14.61
"776","2010-02-01",14.5
"777","2010-02-02",14.72
"778","2010-02-03",14.69
"779","2010-02-04",14.31
"780","2010-02-05",14.25
"781","2010-02-08",14.23
"782","2010-02-09",14.26
"783","2010-02-10",14.25
"784","2010-02-11",14.45
"785","2010-02-12",14.7
"786","2010-02-16",15.04
"787","2010-02-17",15.01
"788","2010-02-18",15.1
"789","2010-02-19",15.13
"790","2010-02-22",14.96
"791","2010-02-23",14.99
"792","2010-02-24",15.16
"793","2010-02-25",15.16
"794","2010-02-26",15.28
"795","2010-03-01",15.77
"796","2010-03-02",15.64
"797","2010-03-03",15.56
"798","2010-03-04",15.45
"799","2010-03-05",15.43
"800","2010-03-08",15.97
"801","2010-03-09",16.01
"802","2010-03-10",15.99
"803","2010-03-11",15.71
"804","2010-03-12",15.71
"805","2010-03-15",15.64
"806","2010-03-16",15.58
"807","2010-03-17",15.84
"808","2010-03-18",15.74
"809","2010-03-19",15.27
"810","2010-03-22",15.68
"811","2010-03-23",15.91
"812","2010-03-24",15.51
"813","2010-03-25",15.24
"814","2010-03-26",15.27
"815","2010-03-29",15.03
"816","2010-03-30",15.21
"817","2010-03-31",15.22
"818","2010-04-01",15.9
"819","2010-04-05",16.290001
"820","2010-04-06",16.030001
"821","2010-04-07",16.059999
"822","2010-04-08",16
"823","2010-04-09",15.87
"824","2010-04-12",15.83
"825","2010-04-13",15.58
"826","2010-04-14",16.129999
"827","2010-04-15",17.25
"828","2010-04-16",17.74
"829","2010-04-19",17.91
"830","2010-04-20",17.76
"831","2010-04-21",17.950001
"832","2010-04-22",18
"833","2010-04-23",17.92
"834","2010-04-26",18.190001
"835","2010-04-27",17.32
"836","2010-04-28",17.469999
"837","2010-04-29",18.190001
"838","2010-04-30",16.950001
"839","2010-05-03",17.82
"840","2010-05-04",17.139999
"841","2010-05-05",17.01
"842","2010-05-06",16.610001
"843","2010-05-07",15.73
"844","2010-05-10",16.030001
"845","2010-05-11",16.09
"846","2010-05-12",16.040001
"847","2010-05-13",15.88
"848","2010-05-14",15.62
"849","2010-05-17",15.5
"850","2010-05-18",15.04
"851","2010-05-19",15.51
"852","2010-05-20",15.27
"853","2010-05-21",15.31
"854","2010-05-24",14.89
"855","2010-05-25",14.78
"856","2010-05-26",14.76
"857","2010-05-27",15.26
"858","2010-05-28",14.79
"859","2010-06-01",14.19
"860","2010-06-02",14.34
"861","2010-06-03",14.53
"862","2010-06-04",13.69
"863","2010-06-07",13.28
"864","2010-06-08",13.18
"865","2010-06-09",13
"866","2010-06-10",13.63
"867","2010-06-11",13.75
"868","2010-06-14",14.19
"869","2010-06-15",14.37
"870","2010-06-16",14.01
"871","2010-06-17",13.87
"872","2010-06-18",13.97
"873","2010-06-21",13.57
"874","2010-06-22",13.63
"875","2010-06-23",13.79
"876","2010-06-24",13.45
"877","2010-06-25",13.97
"878","2010-06-28",13.74
"879","2010-06-29",13.11
"880","2010-06-30",13.14
"881","2010-07-01",13.35
"882","2010-07-02",12.91
"883","2010-07-06",11.83
"884","2010-07-07",12.44
"885","2010-07-08",12.01
"886","2010-07-09",11.66
"887","2010-07-12",11.94
"888","2010-07-13",12.79
"889","2010-07-14",12.71
"890","2010-07-15",12.78
"891","2010-07-16",12.18
"892","2010-07-19",12.24
"893","2010-07-20",12.85
"894","2010-07-21",12.85
"895","2010-07-22",13.05
"896","2010-07-23",13.55
"897","2010-07-26",13.99
"898","2010-07-27",13.91
"899","2010-07-28",13.8
"900","2010-07-29",13.65
"901","2010-07-30",13.74
"902","2010-08-02",13.7
"903","2010-08-03",13.18
"904","2010-08-04",13.33
"905","2010-08-05",12.98
"906","2010-08-06",12.76
"907","2010-08-09",12.78
"908","2010-08-10",12.7
"909","2010-08-11",12.27
"910","2010-08-12",12.3
"911","2010-08-13",12.25
"912","2010-08-16",12.25
"913","2010-08-17",12.27
"914","2010-08-18",12.14
"915","2010-08-19",12.04
"916","2010-08-20",11.96
"917","2010-08-23",11.59
"918","2010-08-24",11.51
"919","2010-08-25",11.81
"920","2010-08-26",11.72
"921","2010-08-27",11.94
"922","2010-08-30",11.68
"923","2010-08-31",11.85
"924","2010-09-01",12.53
"925","2010-09-02",12.28
"926","2010-09-03",12.48
"927","2010-09-07",12.42
"928","2010-09-08",12.24
"929","2010-09-09",11.91
"930","2010-09-10",11.58
"931","2010-09-13",12.04
"932","2010-09-14",11.87
"933","2010-09-15",11.96
"934","2010-09-16",11.87
"935","2010-09-17",11.88
"936","2010-09-20",13.12
"937","2010-09-21",12.7
"938","2010-09-22",12.62
"939","2010-09-23",12.51
"940","2010-09-24",13.35
"941","2010-09-27",13.02
"942","2010-09-28",13.29
"943","2010-09-29",13.54
"944","2010-09-30",13.42
"945","2010-10-01",13.73
"946","2010-10-04",13.33
"947","2010-10-05",13.63
"948","2010-10-06",13.26
"949","2010-10-07",13.43
"950","2010-10-08",13.71
"951","2010-10-11",13.92
"952","2010-10-12",13.89
"953","2010-10-13",14.04
"954","2010-10-14",14
"955","2010-10-15",13.99
"956","2010-10-18",14.27
"957","2010-10-19",13.92
"958","2010-10-20",14.13
"959","2010-10-21",13.83
"960","2010-10-22",13.96
"961","2010-10-25",14.59
"962","2010-10-26",14.57
"963","2010-10-27",14.17
"964","2010-10-28",13.81
"965","2010-10-29",13.52
"966","2010-11-01",13.55
"967","2010-11-02",14.57
"968","2010-11-03",13.67
"969","2010-11-04",14.21
"970","2010-11-05",14.27
"971","2010-11-08",14.06
"972","2010-11-09",13.52
"973","2010-11-10",14.24
"974","2010-11-11",14.16
"975","2010-11-12",13.88
"976","2010-11-15",13.72
"977","2010-11-16",12.88
"978","2010-11-17",12.86
"979","2010-11-18",12.87
"980","2010-11-19",12.61
"981","2010-11-22",12.63
"982","2010-11-23",12.4
"983","2010-11-24",13.12
"984","2010-11-26",13.28
"985","2010-11-29",13.67
"986","2010-11-30",13.8
"987","2010-12-01",13.87
"988","2010-12-02",14.01
"989","2010-12-03",14.18
"990","2010-12-06",14.53
