"","date","VC"
"136","2011-04-18",64.5
"137","2011-04-19",66.610001
"138","2011-04-20",66.540001
"139","2011-04-21",67.230003
"140","2011-04-25",66.089996
"141","2011-04-26",67.050003
"142","2011-04-27",66.959999
"143","2011-04-28",66.849998
"144","2011-04-29",67.43
"145","2011-05-02",68.739998
"146","2011-05-03",68.190002
"147","2011-05-04",66.57
"148","2011-05-05",67.010002
"149","2011-05-06",66.900002
"150","2011-05-09",67.07
"151","2011-05-10",67.089996
"152","2011-05-11",66.129997
"153","2011-05-12",64.970001
"154","2011-05-13",63.419998
"155","2011-05-16",61
"156","2011-05-17",59.43
"157","2011-05-18",60.450001
"158","2011-05-19",62.43
"159","2011-05-20",61.900002
"160","2011-05-23",61.77
"161","2011-05-24",60.43
"162","2011-05-25",60.970001
"163","2011-05-26",61.490002
"164","2011-05-27",61.599998
"165","2011-05-31",61.290001
"166","2011-06-01",60.09
"167","2011-06-02",59.490002
"168","2011-06-03",60.27
"169","2011-06-06",60.290001
"170","2011-06-07",61.040001
"171","2011-06-08",60.470001
"172","2011-06-09",60.599998
"173","2011-06-10",59.23
"174","2011-06-13",59.700001
"175","2011-06-14",60.77
"176","2011-06-15",62.060001
"177","2011-06-16",64.68
"178","2011-06-17",64.900002
"179","2011-06-20",66
"180","2011-06-21",67
"181","2011-06-22",66.099998
"182","2011-06-23",65.290001
"183","2011-06-24",65.269997
"184","2011-06-27",63.419998
"185","2011-06-28",64.970001
"186","2011-06-29",66.080002
"187","2011-06-30",68.410004
"188","2011-07-01",69.160004
"189","2011-07-05",69.650002
"190","2011-07-06",69.57
"191","2011-07-07",69.419998
"192","2011-07-08",69.089996
"193","2011-07-11",67.690002
"194","2011-07-12",65.900002
"195","2011-07-13",67.5
"196","2011-07-14",67.309998
"197","2011-07-15",68.010002
"198","2011-07-18",66.800003
"199","2011-07-19",66.389999
"200","2011-07-20",66.360001
"201","2011-07-21",67.720001
"202","2011-07-22",68.07
"203","2011-07-25",68.230003
"204","2011-07-26",67.82
"205","2011-07-27",65.010002
"206","2011-07-28",64.260002
"207","2011-07-29",62.700001
"208","2011-08-01",62.119999
"209","2011-08-02",59.59
"210","2011-08-03",58.439999
"211","2011-08-04",54
"212","2011-08-05",53.439999
"213","2011-08-08",48.380001
"214","2011-08-09",50.98
"215","2011-08-10",48.299999
"216","2011-08-11",49.889999
"217","2011-08-12",51.09
"218","2011-08-15",52.27
"219","2011-08-16",51.389999
"220","2011-08-17",50.66
"221","2011-08-18",46.509998
"222","2011-08-19",44.48
"223","2011-08-22",44.439999
"224","2011-08-23",45.27
"225","2011-08-24",46.23
"226","2011-08-25",46.389999
"227","2011-08-26",47.880001
"228","2011-08-29",50.439999
"229","2011-08-30",51.040001
"230","2011-08-31",51.080002
"231","2011-09-01",50.16
"232","2011-09-02",48.279999
"233","2011-09-06",47.82
"234","2011-09-07",50.419998
"235","2011-09-08",49.040001
"236","2011-09-09",46.32
"237","2011-09-12",44.709999
"238","2011-09-13",45.970001
"239","2011-09-14",46.41
"240","2011-09-15",47.5
"241","2011-09-16",47.580002
"242","2011-09-19",47.709999
"243","2011-09-20",48.32
"244","2011-09-21",44.810001
"245","2011-09-22",42.290001
"246","2011-09-23",43.57
"247","2011-09-26",43.75
"248","2011-09-27",45.459999
"249","2011-09-28",43.380001
"250","2011-09-29",44.099998
"251","2011-09-30",43
"252","2011-10-03",40.68
"253","2011-10-04",41.689999
"254","2011-10-05",44.549999
"255","2011-10-06",45.970001
"256","2011-10-07",44.720001
"257","2011-10-10",47.560001
"258","2011-10-11",48.470001
"259","2011-10-12",48.209999
"260","2011-10-13",49
"261","2011-10-14",49.389999
"262","2011-10-17",48.950001
"263","2011-10-18",48.810001
"264","2011-10-19",48.150002
"265","2011-10-20",47.5
"266","2011-10-21",48.900002
"267","2011-10-24",50.75
"268","2011-10-25",49.25
"269","2011-10-26",48.82
"270","2011-10-27",51.16
"271","2011-10-28",57.18
"272","2011-10-31",55.619999
"273","2011-11-01",52.66
"274","2011-11-02",55.380001
"275","2011-11-03",57.619999
"276","2011-11-04",58.02
"277","2011-11-07",58.16
"278","2011-11-08",57.599998
"279","2011-11-09",56.189999
"280","2011-11-10",57.040001
"281","2011-11-11",57.07
"282","2011-11-14",57.740002
"283","2011-11-15",56.470001
"284","2011-11-16",57.43
"285","2011-11-17",55.349998
"286","2011-11-18",54.360001
"287","2011-11-21",52.02
"288","2011-11-22",52
"289","2011-11-23",51.700001
"290","2011-11-25",50.68
"291","2011-11-28",52.360001
"292","2011-11-29",52.470001
"293","2011-11-30",55.950001
"294","2011-12-01",56.34
"295","2011-12-02",56.18
"296","2011-12-05",56.970001
"297","2011-12-06",56.299999
"298","2011-12-07",56.48
"299","2011-12-08",54.75
"300","2011-12-09",56.049999
"301","2011-12-12",54.150002
"302","2011-12-13",51.380001
"303","2011-12-14",49.27
"304","2011-12-15",49.59
"305","2011-12-16",49.889999
"306","2011-12-19",46.66
"307","2011-12-20",47.470001
"308","2011-12-21",47.75
"309","2011-12-22",48.75
"310","2011-12-23",49.310001
"311","2011-12-27",49.540001
"312","2011-12-28",48.360001
"313","2011-12-29",49.169998
"314","2011-12-30",49.939999
"315","2012-01-03",51.009998
"316","2012-01-04",51.509998
"317","2012-01-05",51.540001
"318","2012-01-06",52.509998
"319","2012-01-09",52.060001
"320","2012-01-10",53.619999
"321","2012-01-11",49.889999
"322","2012-01-12",49.75
"323","2012-01-13",49.049999
"324","2012-01-17",49.700001
"325","2012-01-18",49.450001
"326","2012-01-19",49.709999
"327","2012-01-20",49.060001
"328","2012-01-23",48.439999
"329","2012-01-24",48.509998
"330","2012-01-25",48.849998
"331","2012-01-26",48.150002
"332","2012-01-27",48.34
"333","2012-01-30",48.240002
"334","2012-01-31",48
"335","2012-02-01",49
"336","2012-02-02",50.080002
"337","2012-02-03",52.25
"338","2012-02-06",52.610001
"339","2012-02-07",52.099998
"340","2012-02-08",51.599998
"341","2012-02-09",52.009998
"342","2012-02-10",51.439999
"343","2012-02-13",51.27
"344","2012-02-14",51.669998
"345","2012-02-15",52.25
"346","2012-02-16",54.189999
"347","2012-02-17",55.43
"348","2012-02-21",54
"349","2012-02-22",53.299999
"350","2012-02-23",54.299999
"351","2012-02-24",53.560001
"352","2012-02-27",53.560001
"353","2012-02-28",53.75
"354","2012-02-29",53.720001
"355","2012-03-01",55.52
"356","2012-03-02",55.93
"357","2012-03-05",54.490002
"358","2012-03-06",51.599998
"359","2012-03-07",51.740002
"360","2012-03-08",51.73
"361","2012-03-09",53.110001
"362","2012-03-12",52.889999
"363","2012-03-13",53.549999
"364","2012-03-14",53.5
"365","2012-03-15",54.279999
"366","2012-03-16",53.75
"367","2012-03-19",53.990002
"368","2012-03-20",53.950001
"369","2012-03-21",54
"370","2012-03-22",53.82
"371","2012-03-23",54.209999
"372","2012-03-26",54.599998
"373","2012-03-27",53.75
"374","2012-03-28",52.860001
"375","2012-03-29",52.580002
"376","2012-03-30",53
"377","2012-04-02",53.459999
"378","2012-04-03",52.529999
"379","2012-04-04",51.549999
"380","2012-04-05",50.599998
"381","2012-04-09",49.16
"382","2012-04-10",47.669998
"383","2012-04-11",47.560001
"384","2012-04-12",48.169998
"385","2012-04-13",46.169998
"386","2012-04-16",46.099998
"387","2012-04-17",46.919998
"388","2012-04-18",46.860001
"389","2012-04-19",46.889999
"390","2012-04-20",47.119999
"391","2012-04-23",46.540001
"392","2012-04-24",46.599998
"393","2012-04-25",48.959999
"394","2012-04-26",50.5
"395","2012-04-27",51.540001
"396","2012-04-30",50.169998
"397","2012-05-01",50.220001
"398","2012-05-02",48.830002
"399","2012-05-03",47.610001
"400","2012-05-04",46.560001
"401","2012-05-07",46.490002
"402","2012-05-08",45.57
"403","2012-05-09",45.119999
"404","2012-05-10",45.32
"405","2012-05-11",44.720001
"406","2012-05-14",43.650002
"407","2012-05-15",42.790001
"408","2012-05-16",41.740002
"409","2012-05-17",40.82
"410","2012-05-18",40.389999
"411","2012-05-21",41.84
"412","2012-05-22",41.880001
"413","2012-05-23",41.299999
"414","2012-05-24",41.5
"415","2012-05-25",41.77
"416","2012-05-29",42.34
"417","2012-05-30",41.099998
"418","2012-05-31",40
"419","2012-06-01",39.630001
"420","2012-06-04",37.77
"421","2012-06-05",38.220001
"422","2012-06-06",39.25
"423","2012-06-07",39.560001
"424","2012-06-08",40.689999
"425","2012-06-11",38.98
"426","2012-06-12",39.580002
"427","2012-06-13",38.75
"428","2012-06-14",38.560001
"429","2012-06-15",38.98
"430","2012-06-18",38.439999
"431","2012-06-19",39.349998
"432","2012-06-20",39.959999
"433","2012-06-21",38.049999
"434","2012-06-22",38.639999
"435","2012-06-25",36.279999
"436","2012-06-26",36.049999
"437","2012-06-27",36.599998
"438","2012-06-28",36.450001
"439","2012-06-29",37.5
"440","2012-07-02",36.419998
"441","2012-07-03",37.18
"442","2012-07-05",37.66
"443","2012-07-06",36.41
"444","2012-07-09",35.240002
"445","2012-07-10",33.849998
"446","2012-07-11",32.939999
"447","2012-07-12",32.080002
"448","2012-07-13",32.400002
"449","2012-07-16",31.74
"450","2012-07-17",31.799999
"451","2012-07-18",32.48
"452","2012-07-19",31.959999
"453","2012-07-20",31.35
"454","2012-07-23",30.530001
"455","2012-07-24",29.120001
"456","2012-07-25",30.030001
"457","2012-07-26",31.1
"458","2012-07-27",33.009998
"459","2012-07-30",32.740002
"460","2012-07-31",32.43
"461","2012-08-01",32.689999
"462","2012-08-02",28.610001
"463","2012-08-03",28.42
"464","2012-08-06",30
"465","2012-08-07",35.189999
"466","2012-08-08",39.549999
"467","2012-08-09",37.84
"468","2012-08-10",38.799999
"469","2012-08-13",42.009998
"470","2012-08-14",40.630001
"471","2012-08-15",40.389999
"472","2012-08-16",40.27
"473","2012-08-17",40.66
"474","2012-08-20",39.860001
"475","2012-08-21",38.880001
"476","2012-08-22",39.869999
"477","2012-08-23",41.830002
"478","2012-08-24",41.389999
"479","2012-08-27",41.41
"480","2012-08-28",42.150002
"481","2012-08-29",42.450001
"482","2012-08-30",46.16
"483","2012-08-31",46.02
"484","2012-09-04",46.09
"485","2012-09-05",45.580002
"486","2012-09-06",47.099998
"487","2012-09-07",47.759998
"488","2012-09-10",47.549999
"489","2012-09-11",47.220001
"490","2012-09-12",47.400002
"491","2012-09-13",47.029999
"492","2012-09-14",47.619999
"493","2012-09-17",46.41
"494","2012-09-18",45.779999
"495","2012-09-19",46.98
"496","2012-09-20",45.900002
"497","2012-09-21",45.990002
"498","2012-09-24",45.5
"499","2012-09-25",43.790001
"500","2012-09-26",43.48
"501","2012-09-27",44.029999
"502","2012-09-28",44.459999
"503","2012-10-01",45
"504","2012-10-02",45.380001
"505","2012-10-03",45.490002
"506","2012-10-04",45.799999
"507","2012-10-05",45.93
"508","2012-10-08",45.34
"509","2012-10-09",45.299999
"510","2012-10-10",44.16
"511","2012-10-11",44.860001
"512","2012-10-12",44.900002
"513","2012-10-15",44.959999
"514","2012-10-16",45.189999
"515","2012-10-17",45.470001
"516","2012-10-18",45.43
"517","2012-10-19",44.889999
"518","2012-10-22",44.580002
"519","2012-10-23",43.130001
"520","2012-10-24",43.299999
"521","2012-10-25",43.169998
"522","2012-10-26",43.099998
"523","2012-10-31",44.099998
"524","2012-11-01",48.150002
"525","2012-11-02",48.880001
"526","2012-11-05",49.82
"527","2012-11-06",50.439999
"528","2012-11-07",49.189999
"529","2012-11-08",49
"530","2012-11-09",49
"531","2012-11-12",49.669998
"532","2012-11-13",49.380001
"533","2012-11-14",49.09
"534","2012-11-15",48.560001
"535","2012-11-16",48.43
"536","2012-11-19",49.599998
"537","2012-11-20",49.209999
"538","2012-11-21",49.150002
"539","2012-11-23",50.25
"540","2012-11-26",50.84
"541","2012-11-27",49.959999
"542","2012-11-28",49.91
"543","2012-11-29",49.98
"544","2012-11-30",50.099998
"545","2012-12-03",50.369999
"546","2012-12-04",50.5
"547","2012-12-05",50.34
"548","2012-12-06",50.240002
"549","2012-12-07",50.450001
"550","2012-12-10",50.82
"551","2012-12-11",50.700001
"552","2012-12-12",51.150002
"553","2012-12-13",50.299999
"554","2012-12-14",50.700001
"555","2012-12-17",50.549999
"556","2012-12-18",50.669998
"557","2012-12-19",50.610001
"558","2012-12-20",51.200001
"559","2012-12-21",51.360001
"560","2012-12-24",52.200001
"561","2012-12-26",52.419998
"562","2012-12-27",51.759998
"563","2012-12-28",52.310001
"564","2012-12-31",53.82
"565","2013-01-02",53.900002
"566","2013-01-03",53.369999
"567","2013-01-04",53.889999
"568","2013-01-07",53.66
"569","2013-01-08",53.68
"570","2013-01-09",53.869999
"571","2013-01-10",54.169998
"572","2013-01-11",54.77
"573","2013-01-14",55.919998
"574","2013-01-15",57.25
"575","2013-01-16",56.189999
"576","2013-01-17",56.869999
"577","2013-01-18",56.610001
"578","2013-01-22",55.990002
"579","2013-01-23",55.830002
"580","2013-01-24",56.93
"581","2013-01-25",57.139999
"582","2013-01-28",56.720001
"583","2013-01-29",55.950001
"584","2013-01-30",55.84
"585","2013-01-31",56.290001
"586","2013-02-01",57.110001
"587","2013-02-04",55.48
"588","2013-02-05",56.139999
"589","2013-02-06",56.169998
"590","2013-02-07",55.490002
"591","2013-02-08",56.490002
"592","2013-02-11",56.700001
"593","2013-02-12",56.959999
"594","2013-02-13",56.720001
"595","2013-02-14",56.299999
"596","2013-02-15",56.419998
"597","2013-02-19",56.5
"598","2013-02-20",57.240002
"599","2013-02-21",55.759998
"600","2013-02-22",57
"601","2013-02-25",55.799999
"602","2013-02-26",55.700001
"603","2013-02-27",57.099998
"604","2013-02-28",58.279999
"605","2013-03-01",58.299999
"606","2013-03-04",58.360001
"607","2013-03-05",58.57
"608","2013-03-06",59.27
"609","2013-03-07",59.790001
"610","2013-03-08",60.040001
"611","2013-03-11",61.330002
"612","2013-03-12",60
"613","2013-03-13",60.049999
"614","2013-03-14",59.919998
"615","2013-03-15",58.98
"616","2013-03-18",57.73
"617","2013-03-19",57.759998
"618","2013-03-20",57.849998
"619","2013-03-21",57.490002
"620","2013-03-22",57.43
"621","2013-03-25",57.119999
"622","2013-03-26",57.150002
"623","2013-03-27",57.720001
"624","2013-03-28",57.700001
"625","2013-04-01",57.380001
"626","2013-04-02",57.110001
"627","2013-04-03",56.150002
"628","2013-04-04",55.830002
"629","2013-04-05",55.189999
"630","2013-04-08",55.32
"631","2013-04-09",55.950001
"632","2013-04-10",57.439999
"633","2013-04-11",57.619999
"634","2013-04-12",56.77
"635","2013-04-15",55.330002
"636","2013-04-16",54.98
"637","2013-04-17",53.849998
"638","2013-04-18",53.59
"639","2013-04-19",54.830002
"640","2013-04-22",54.599998
"641","2013-04-23",54.959999
"642","2013-04-24",56.049999
"643","2013-04-25",56.939999
"644","2013-04-26",57.25
"645","2013-04-29",57.200001
"646","2013-04-30",58.790001
"647","2013-05-01",57.970001
"648","2013-05-02",58.580002
"649","2013-05-03",58.529999
"650","2013-05-06",59.560001
"651","2013-05-07",59.77
"652","2013-05-08",60.240002
"653","2013-05-09",60.470001
"654","2013-05-10",61.830002
"655","2013-05-13",62.59
"656","2013-05-14",63.259998
"657","2013-05-15",63.439999
"658","2013-05-16",64.099998
"659","2013-05-17",65.769997
"660","2013-05-20",65.5
"661","2013-05-21",65.519997
"662","2013-05-22",63.77
"663","2013-05-23",63.490002
"664","2013-05-24",62.610001
"665","2013-05-28",63.860001
"666","2013-05-29",62.84
"667","2013-05-30",64.459999
"668","2013-05-31",63.470001
"669","2013-06-03",63.27
"670","2013-06-04",64.199997
"671","2013-06-05",63.23
"672","2013-06-06",62.619999
"673","2013-06-07",63.43
"674","2013-06-10",64.010002
"675","2013-06-11",63.509998
"676","2013-06-12",63.189999
"677","2013-06-13",65.110001
"678","2013-06-14",64.839996
"679","2013-06-17",64.720001
"680","2013-06-18",65.260002
"681","2013-06-19",64.589996
"682","2013-06-20",61.360001
"683","2013-06-21",62.119999
"684","2013-06-24",59.099998
"685","2013-06-25",60.779999
"686","2013-06-26",62.040001
"687","2013-06-27",62.75
"688","2013-06-28",63.119999
"689","2013-07-01",63.459999
"690","2013-07-02",62.799999
"691","2013-07-03",62.939999
"692","2013-07-05",64.339996
"693","2013-07-08",65.220001
"694","2013-07-09",64.940002
"695","2013-07-10",64.989998
"696","2013-07-11",65.839996
"697","2013-07-12",66.209999
"698","2013-07-15",66.269997
"699","2013-07-16",64.949997
"700","2013-07-17",64.980003
"701","2013-07-18",65.349998
"702","2013-07-19",65.599998
"703","2013-07-22",65.209999
"704","2013-07-23",65.400002
"705","2013-07-24",65.970001
"706","2013-07-25",65.489998
"707","2013-07-26",65.760002
"708","2013-07-29",65.099998
"709","2013-07-30",65.559998
"710","2013-07-31",65.870003
"711","2013-08-01",66.190002
"712","2013-08-02",65.919998
"713","2013-08-05",66.989998
"714","2013-08-06",66.010002
"715","2013-08-07",64.870003
"716","2013-08-08",67.050003
"717","2013-08-09",67.419998
"718","2013-08-12",69.019997
"719","2013-08-13",73.610001
"720","2013-08-14",73.050003
"721","2013-08-15",71.040001
"722","2013-08-16",71.919998
"723","2013-08-19",71.510002
"724","2013-08-20",72.18
"725","2013-08-21",71.330002
"726","2013-08-22",72.760002
"727","2013-08-23",71.839996
"728","2013-08-26",71.269997
"729","2013-08-27",69.919998
"730","2013-08-28",70.449997
"731","2013-08-29",72.25
"732","2013-08-30",71.610001
"733","2013-09-03",72.43
"734","2013-09-04",72.720001
"735","2013-09-05",73.300003
"736","2013-09-06",73.059998
"737","2013-09-09",74.309998
"738","2013-09-10",74.699997
"739","2013-09-11",74.330002
"740","2013-09-12",73.190002
"741","2013-09-13",73.260002
"742","2013-09-16",73.769997
"743","2013-09-17",73.239998
"744","2013-09-18",73.779999
"745","2013-09-19",73.440002
"746","2013-09-20",73.389999
"747","2013-09-23",75.309998
"748","2013-09-24",73.730003
"749","2013-09-25",74.650002
"750","2013-09-26",75.860001
"751","2013-09-27",75.220001
"752","2013-09-30",75.639999
"753","2013-10-01",75.82
"754","2013-10-02",76.300003
"755","2013-10-03",75.709999
"756","2013-10-04",76.169998
"757","2013-10-07",74.489998
"758","2013-10-08",72.949997
"759","2013-10-09",73.559998
"760","2013-10-10",74.720001
"761","2013-10-11",75.019997
"762","2013-10-14",75.290001
"763","2013-10-15",75.230003
"764","2013-10-16",75.529999
"765","2013-10-17",76.510002
"766","2013-10-18",77.209999
"767","2013-10-21",77.980003
"768","2013-10-22",78.269997
"769","2013-10-23",77.760002
"770","2013-10-24",78.650002
"771","2013-10-25",77.82
"772","2013-10-28",77.220001
"773","2013-10-29",76.889999
"774","2013-10-30",76.949997
"775","2013-10-31",77.089996
"776","2013-11-01",76.580002
"777","2013-11-04",77.050003
"778","2013-11-05",76.760002
"779","2013-11-06",76.879997
"780","2013-11-07",75.260002
"781","2013-11-08",75.160004
"782","2013-11-11",75.669998
"783","2013-11-12",74.660004
"784","2013-11-13",75.120003
"785","2013-11-14",74.599998
"786","2013-11-15",76.330002
"787","2013-11-18",76.629997
"788","2013-11-19",76.050003
"789","2013-11-20",75.43
"790","2013-11-21",76.879997
"791","2013-11-22",76.839996
"792","2013-11-25",77.900002
"793","2013-11-26",78.279999
"794","2013-11-27",78.809998
"795","2013-11-29",78.639999
"796","2013-12-02",78.82
"797","2013-12-03",78.559998
"798","2013-12-04",79.019997
"799","2013-12-05",78.57
"800","2013-12-06",78.989998
"801","2013-12-09",78.82
"802","2013-12-10",78.419998
"803","2013-12-11",76.949997
"804","2013-12-12",77.139999
"805","2013-12-13",78.43
"806","2013-12-16",78.160004
"807","2013-12-17",78.599998
"808","2013-12-18",79.389999
"809","2013-12-19",78.5
"810","2013-12-20",79.150002
"811","2013-12-23",79.080002
"812","2013-12-24",80.589996
"813","2013-12-26",80.339996
"814","2013-12-27",79.650002
"815","2013-12-30",81.019997
"816","2013-12-31",81.889999
"817","2014-01-02",81.190002
"818","2014-01-03",81.239998
"819","2014-01-06",81.660004
"820","2014-01-07",82.25
"821","2014-01-08",82.050003
"822","2014-01-09",81.889999
"823","2014-01-10",85
"824","2014-01-13",85.839996
"825","2014-01-14",87.610001
"826","2014-01-15",85.379997
"827","2014-01-16",84.809998
"828","2014-01-17",83.839996
"829","2014-01-21",83.589996
"830","2014-01-22",83.470001
"831","2014-01-23",82.529999
"832","2014-01-24",80.5
"833","2014-01-27",79.989998
"834","2014-01-28",80.400002
"835","2014-01-29",80
"836","2014-01-30",81.150002
"837","2014-01-31",81.010002
"838","2014-02-03",78.739998
"839","2014-02-04",79.400002
"840","2014-02-05",79.220001
"841","2014-02-06",80
"842","2014-02-07",81.089996
"843","2014-02-10",81.300003
"844","2014-02-11",81.050003
"845","2014-02-12",81.93
"846","2014-02-13",82.900002
"847","2014-02-14",83.43
"848","2014-02-18",84.120003
"849","2014-02-19",83.989998
"850","2014-02-20",83.809998
"851","2014-02-21",84.699997
"852","2014-02-24",85.610001
"853","2014-02-25",84.959999
"854","2014-02-26",82.989998
"855","2014-02-27",83.5
"856","2014-02-28",83.43
"857","2014-03-03",83.540001
"858","2014-03-04",84.290001
"859","2014-03-05",84.239998
"860","2014-03-06",84.389999
"861","2014-03-07",84.629997
"862","2014-03-10",84.220001
"863","2014-03-11",83.839996
"864","2014-03-12",83.769997
"865","2014-03-13",83.150002
"866","2014-03-14",83.239998
"867","2014-03-17",83.559998
"868","2014-03-18",84.260002
"869","2014-03-19",84.739998
"870","2014-03-20",85.330002
"871","2014-03-21",85.669998
"872","2014-03-24",85.870003
"873","2014-03-25",85.559998
"874","2014-03-26",85.269997
"875","2014-03-27",84.160004
"876","2014-03-28",86.300003
"877","2014-03-31",88.440002
"878","2014-04-01",89.43
"879","2014-04-02",89.790001
"880","2014-04-03",90.309998
"881","2014-04-04",89.059998
"882","2014-04-07",85.989998
"883","2014-04-08",86.269997
"884","2014-04-09",87.209999
"885","2014-04-10",86.57
"886","2014-04-11",84.190002
"887","2014-04-14",84.889999
"888","2014-04-15",85.129997
"889","2014-04-16",86.629997
"890","2014-04-17",86.599998
"891","2014-04-21",88.019997
"892","2014-04-22",88.790001
"893","2014-04-23",88.169998
"894","2014-04-24",88.699997
"895","2014-04-25",87
"896","2014-04-28",85.199997
"897","2014-04-29",86.25
"898","2014-04-30",86.809998
"899","2014-05-01",87.449997
"900","2014-05-02",89.610001
"901","2014-05-05",89.010002
"902","2014-05-06",89.589996
"903","2014-05-07",89.400002
"904","2014-05-08",91.470001
"905","2014-05-09",90.949997
"906","2014-05-12",92.07
"907","2014-05-13",92.360001
"908","2014-05-14",91.790001
"909","2014-05-15",90.839996
"910","2014-05-16",90.510002
"911","2014-05-19",90.489998
"912","2014-05-20",90.169998
"913","2014-05-21",92.110001
"914","2014-05-22",90.879997
"915","2014-05-23",92.239998
"916","2014-05-27",92.699997
"917","2014-05-28",91.879997
"918","2014-05-29",91.889999
"919","2014-05-30",91.139999
"920","2014-06-02",91.230003
"921","2014-06-03",91.550003
"922","2014-06-04",92.910004
"923","2014-06-05",93.199997
"924","2014-06-06",94.220001
"925","2014-06-09",93.760002
"926","2014-06-10",93.849998
"927","2014-06-11",94.040001
"928","2014-06-12",92.349998
"929","2014-06-13",92.949997
"930","2014-06-16",92.980003
"931","2014-06-17",93.419998
"932","2014-06-18",94.93
"933","2014-06-19",94.339996
"934","2014-06-20",95.870003
"935","2014-06-23",96.089996
"936","2014-06-24",94.769997
"937","2014-06-25",95.639999
"938","2014-06-26",95.25
"939","2014-06-27",96.300003
"940","2014-06-30",97.010002
"941","2014-07-01",98.300003
"942","2014-07-02",98.910004
"943","2014-07-03",99.68
"944","2014-07-07",100.410004
"945","2014-07-08",99.269997
"946","2014-07-09",99.589996
"947","2014-07-10",98.769997
"948","2014-07-11",98.970001
"949","2014-07-14",98.610001
"950","2014-07-15",97.699997
"951","2014-07-16",97.43
"952","2014-07-17",96.510002
"953","2014-07-18",97.43
