"","date","LANDP"
"95","2017-01-04",25.5
"96","2017-01-05",25.469999
"97","2017-01-06",25.51
"98","2017-01-09",25.49
"99","2017-01-10",25.995001
"100","2017-01-11",25.559999
"101","2017-01-12",25.700001
"102","2017-01-13",25.74
"103","2017-01-17",26.09
"104","2017-01-18",26.02
"105","2017-01-19",25.834999
"106","2017-01-20",25.791
"107","2017-01-23",25.969999
"108","2017-01-24",25.837999
"109","2017-01-25",25.837999
"110","2017-01-26",25.837999
"111","2017-01-27",25.85
"112","2017-01-30",25.65
"113","2017-01-31",25.6
"114","2017-02-01",25.610001
"115","2017-02-02",25.6
"116","2017-02-03",25.65
"117","2017-02-06",25.709999
"118","2017-02-07",25.695
"119","2017-02-08",25.702999
"120","2017-02-09",25.67
"121","2017-02-10",25.969999
"122","2017-02-13",25.799999
"123","2017-02-14",25.549999
"124","2017-02-15",25.65
"125","2017-02-16",25.698999
"126","2017-02-17",25.68
"127","2017-02-21",25.75
"128","2017-02-22",25.91
"129","2017-02-23",26.200001
"130","2017-02-24",26.17
"131","2017-02-27",26.17
"132","2017-02-28",25.75
"133","2017-03-01",26.25
"134","2017-03-02",26.132999
"135","2017-03-03",26.132999
"136","2017-03-06",26.129999
"137","2017-03-07",26.049999
"138","2017-03-08",26
"139","2017-03-09",25.450001
"140","2017-03-10",25.790001
"141","2017-03-13",25.790001
"142","2017-03-14",25.799999
"143","2017-03-15",26.1
"144","2017-03-16",25.629999
"145","2017-03-17",25.709999
"146","2017-03-20",25.75
"147","2017-03-21",26
"148","2017-03-22",26
"149","2017-03-23",26.059999
"150","2017-03-24",25.77
"151","2017-03-27",25.726999
"152","2017-03-28",25.6
"153","2017-03-29",25.76
"154","2017-03-30",25.66
"155","2017-03-31",25.811001
"156","2017-04-03",25.811001
"157","2017-04-04",25.559999
"158","2017-04-05",25.690001
"159","2017-04-06",25.700001
"160","2017-04-07",25.700001
"161","2017-04-10",25.84
"162","2017-04-11",25.82
"163","2017-04-12",25.82
"164","2017-04-13",25.660999
"165","2017-04-17",25.77
"166","2017-04-18",25.761999
"167","2017-04-19",25.709999
"168","2017-04-20",25.854
"169","2017-04-21",25.854
"170","2017-04-24",25.882
"171","2017-04-25",25.68
"172","2017-04-26",25.68
"173","2017-04-27",25.67
"174","2017-04-28",25.711
"175","2017-05-01",25.711
"176","2017-05-02",25.780001
"177","2017-05-03",25.76
"178","2017-05-04",25.729
"179","2017-05-05",26
"180","2017-05-08",26.07
"181","2017-05-09",25.91
"182","2017-05-10",25.950001
"183","2017-05-11",25.9
"184","2017-05-12",26.01
"185","2017-05-15",25.927999
"186","2017-05-16",25.940001
"187","2017-05-17",25.940001
"188","2017-05-18",26.059999
"189","2017-05-19",26.023001
"190","2017-05-22",25.950001
"191","2017-05-23",25.85
"192","2017-05-24",26.117001
"193","2017-05-25",25.75
"194","2017-05-26",25.805
"195","2017-05-30",25.780001
"196","2017-05-31",25.9
"197","2017-06-01",25.896
"198","2017-06-02",25.91
"199","2017-06-05",25.937
"200","2017-06-06",25.940001
"201","2017-06-07",25.989
"202","2017-06-08",25.83
"203","2017-06-09",25.73
"204","2017-06-12",25.747
"205","2017-06-13",25.899
"206","2017-06-14",25.943001
"207","2017-06-15",25.950001
"208","2017-06-16",25.950001
"209","2017-06-19",25.950001
"210","2017-06-20",26.25
"211","2017-06-21",25.799999
"212","2017-06-22",26
"213","2017-06-23",26
"214","2017-06-26",25.85
"215","2017-06-27",25.945999
"216","2017-06-28",25.959999
"217","2017-06-29",25.950001
"218","2017-06-30",25.975
"219","2017-07-03",25.856001
"220","2017-07-05",26
"221","2017-07-06",25.870001
"222","2017-07-07",25.975
"223","2017-07-10",25.975
"224","2017-07-11",26
"225","2017-07-12",25.99
"226","2017-07-13",26.01
"227","2017-07-14",25.93
"228","2017-07-17",25.916
"229","2017-07-18",26
"230","2017-07-19",25.829
"231","2017-07-20",26
"232","2017-07-21",26
"233","2017-07-24",26
"234","2017-07-25",26
"235","2017-07-26",26
"236","2017-07-27",25.9
"237","2017-07-28",25.9
"238","2017-07-31",25.9
"239","2017-08-01",26.004999
"240","2017-08-02",25.986
"241","2017-08-03",25.99
"242","2017-08-04",25.910999
"243","2017-08-07",26.700001
"244","2017-08-08",26.200001
"245","2017-08-09",26.176001
"246","2017-08-10",26.219
"247","2017-08-11",26.485001
"248","2017-08-14",26.165001
"249","2017-08-15",26.278
"250","2017-08-16",26.202
"251","2017-08-17",26.1
"252","2017-08-18",26.030001
"253","2017-08-21",26.143999
"254","2017-08-22",26.083
"255","2017-08-23",25.99
"256","2017-08-24",26.08
"257","2017-08-25",25.940001
"258","2017-08-28",25.99
"259","2017-08-29",26
"260","2017-08-30",26.048
"261","2017-08-31",25.99
"262","2017-09-01",25.879
"263","2017-09-05",25.91
"264","2017-09-06",26.15
"265","2017-09-07",25.9
"266","2017-09-08",25.837999
"267","2017-09-11",26.08
"268","2017-09-12",26.173
"269","2017-09-13",26.023001
"270","2017-09-14",26.023001
"271","2017-09-15",26.1
"272","2017-09-18",26.34
"273","2017-09-19",26.046
"274","2017-09-20",26.065001
"275","2017-09-21",26
"276","2017-09-22",26.120001
"277","2017-09-25",26
"278","2017-09-26",25.99
"279","2017-09-27",25.941999
"280","2017-09-28",26.044001
"281","2017-09-29",25.931
"282","2017-10-02",26.02
"283","2017-10-03",26.02
"284","2017-10-04",26.049999
"285","2017-10-05",25.959999
"286","2017-10-06",26.148001
"287","2017-10-09",26.032
"288","2017-10-10",26.15
"289","2017-10-11",26.236
"290","2017-10-12",26.24
"291","2017-10-13",25.9
"292","2017-10-16",25.879999
"293","2017-10-17",26.089001
"294","2017-10-18",25.927
"295","2017-10-19",25.93
"296","2017-10-20",25.93
"297","2017-10-23",25.93
"298","2017-10-24",25.950001
"299","2017-10-25",25.950001
"300","2017-10-26",26.02
"301","2017-10-27",25.965
"302","2017-10-30",25.914
"303","2017-10-31",26.042999
"304","2017-11-01",25.93
"305","2017-11-02",25.971001
"306","2017-11-03",25.870001
"307","2017-11-06",26.091
"308","2017-11-07",26.077999
"309","2017-11-08",26.077999
"310","2017-11-09",26.200001
"311","2017-11-10",26.000999
"312","2017-11-13",26.197001
"313","2017-11-14",26.200001
"314","2017-11-15",26.15
"315","2017-11-16",26.26
"316","2017-11-17",25.983
"317","2017-11-20",26.030001
"318","2017-11-21",26.143
"319","2017-11-22",26.023001
"320","2017-11-24",26.059999
"321","2017-11-27",26.268999
"322","2017-11-28",26
"323","2017-11-29",26.058001
"324","2017-11-30",25.969999
"325","2017-12-01",25.969999
"326","2017-12-04",25.969999
"327","2017-12-05",25.950001
"328","2017-12-06",25.872999
"329","2017-12-07",26.077999
"330","2017-12-08",26.077999
"331","2017-12-11",25.879999
"332","2017-12-12",26
"333","2017-12-13",25.9
"334","2017-12-14",25.916
"335","2017-12-15",25.885
"336","2017-12-18",25.98
"337","2017-12-19",26.1
"338","2017-12-20",25.955
"339","2017-12-21",26
"340","2017-12-22",26.044001
"341","2017-12-26",25.83
"342","2017-12-27",25.902
"343","2017-12-28",25.997999
"344","2017-12-29",25.860001
"345","2018-01-02",25.9
"346","2018-01-03",25.934999
"347","2018-01-04",25.860001
"348","2018-01-05",25.99
"349","2018-01-08",25.927
"350","2018-01-09",26.018999
"351","2018-01-10",25.85
"352","2018-01-11",25.9
"353","2018-01-12",26.049999
"354","2018-01-16",26.069
"355","2018-01-17",26.049999
"356","2018-01-18",26.049999
"357","2018-01-19",25.91
"358","2018-01-22",25.964001
"359","2018-01-23",25.934999
"360","2018-01-24",25.851999
"361","2018-01-25",25.954
"362","2018-01-26",25.948999
"363","2018-01-29",25.799999
"364","2018-01-30",25.73
"365","2018-01-31",25.719999
"366","2018-02-01",26
"367","2018-02-02",26
"368","2018-02-05",25.85
"369","2018-02-06",26
"370","2018-02-07",25.85
"371","2018-02-08",25.9
"372","2018-02-09",26.030001
"373","2018-02-12",26.01
"374","2018-02-13",25.889999
"375","2018-02-14",26
"376","2018-02-15",25.740999
"377","2018-02-16",25.780001
"378","2018-02-20",25.75
"379","2018-02-21",25.752001
"380","2018-02-22",25.75
"381","2018-02-23",25.75
"382","2018-02-26",25.639999
"383","2018-02-27",25.620001
"384","2018-02-28",25.620001
"385","2018-03-01",25.68
"386","2018-03-02",25.639999
"387","2018-03-05",25.77
"388","2018-03-06",25.77
"389","2018-03-07",25.735001
"390","2018-03-08",25.639999
"391","2018-03-09",25.9
"392","2018-03-12",25.74
"393","2018-03-13",25.76
"394","2018-03-14",25.76
"395","2018-03-15",25.888
"396","2018-03-16",25.74
"397","2018-03-19",25.5
"398","2018-03-20",25.65
"399","2018-03-21",25.6
"400","2018-03-22",25.610001
"401","2018-03-23",25.610001
"402","2018-03-26",25.719999
"403","2018-03-27",25.719999
"404","2018-03-28",25.65
"405","2018-03-29",25.74
"406","2018-04-02",25.719999
"407","2018-04-03",25.629999
"408","2018-04-04",25.6
"409","2018-04-05",25.6
"410","2018-04-06",25.731001
"411","2018-04-09",25.681999
"412","2018-04-10",25.650999
"413","2018-04-11",25.655001
"414","2018-04-12",25.66
"415","2018-04-13",25.783001
"416","2018-04-16",25.700001
"417","2018-04-17",25.618999
"418","2018-04-18",25.642
"419","2018-04-19",25.459999
"420","2018-04-20",25.49
"421","2018-04-23",25.48
"422","2018-04-24",25.48
"423","2018-04-25",25.514999
"424","2018-04-26",25.514999
"425","2018-04-27",25.525
"426","2018-04-30",25.497999
"427","2018-05-01",25.521999
"428","2018-05-02",25.6
"429","2018-05-03",25.67
"430","2018-05-04",25.65
"431","2018-05-07",25.575001
"432","2018-05-08",25.575001
"433","2018-05-09",25.6
"434","2018-05-10",25.549999
"435","2018-05-11",25.549999
"436","2018-05-14",25.57
"437","2018-05-15",25.57
"438","2018-05-16",25.511
"439","2018-05-17",25.379999
"440","2018-05-18",25.48
"441","2018-05-21",25.448
"442","2018-05-22",25.450001
"443","2018-05-23",25.42
"444","2018-05-24",25.459
"445","2018-05-25",25.459
"446","2018-05-29",25.540001
"447","2018-05-30",25.52
"448","2018-05-31",25.521
"449","2018-06-01",25.52
"450","2018-06-04",25.58
"451","2018-06-05",25.650999
"452","2018-06-06",25.549999
"453","2018-06-07",25.5
"454","2018-06-08",25.5
"455","2018-06-11",25.549999
"456","2018-06-12",25.549999
"457","2018-06-13",25.549999
"458","2018-06-14",25.58
"459","2018-06-15",25.6
"460","2018-06-18",25.6
"461","2018-06-19",25.5
"462","2018-06-20",25.450001
"463","2018-06-21",25.5
"464","2018-06-22",25.549999
"465","2018-06-25",25.549999
"466","2018-06-26",25.424
"467","2018-06-27",25.554001
"468","2018-06-28",25.549999
"469","2018-06-29",25.504999
"470","2018-07-02",25.514999
"471","2018-07-03",25.48
"472","2018-07-05",25.48
"473","2018-07-06",25.549999
"474","2018-07-09",25.42
"475","2018-07-10",25.535999
"476","2018-07-11",25.530001
"477","2018-07-12",25.450001
"478","2018-07-13",25.52
"479","2018-07-16",25.52
"480","2018-07-17",25.42
"481","2018-07-18",25.43
"482","2018-07-19",25.475
"483","2018-07-20",25.450001
"484","2018-07-23",25.478001
"485","2018-07-24",25.48
"486","2018-07-25",25.370001
"487","2018-07-26",25.549
"488","2018-07-27",25.500999
"489","2018-07-30",25.629999
"490","2018-07-31",25.469999
"491","2018-08-01",25.530001
"492","2018-08-02",25.469999
"493","2018-08-03",25.51
"494","2018-08-06",25.5
"495","2018-08-07",25.48
"496","2018-08-08",25.493999
"497","2018-08-09",25.58
"498","2018-08-10",25.549999
"499","2018-08-13",25.58
"500","2018-08-14",25.629999
"501","2018-08-15",25.52
"502","2018-08-16",25.52
"503","2018-08-17",25.635
"504","2018-08-20",25.65
"505","2018-08-21",25.76
"506","2018-08-22",25.92
"507","2018-08-23",25.6
"508","2018-08-24",25.809999
"509","2018-08-27",25.700001
"510","2018-08-28",25.620001
"511","2018-08-29",25.729
"512","2018-08-30",25.700001
"513","2018-08-31",25.700001
"514","2018-09-04",25.65
"515","2018-09-05",25.6
"516","2018-09-06",25.677
"517","2018-09-07",25.99
"518","2018-09-10",25.549999
"519","2018-09-11",25.552999
"520","2018-09-12",25.6
"521","2018-09-13",25.549999
"522","2018-09-14",25.712999
"523","2018-09-17",25.712999
"524","2018-09-18",25.643
"525","2018-09-19",25.379999
"526","2018-09-20",25.450001
"527","2018-09-21",25.450001
"528","2018-09-24",25.455
"529","2018-09-25",25.6
"530","2018-09-26",25.753
"531","2018-09-27",25.75
"532","2018-09-28",25.75
"533","2018-10-01",25.646999
"534","2018-10-02",25.646999
"535","2018-10-03",25.537001
"536","2018-10-04",25.464001
"537","2018-10-05",25.219999
"538","2018-10-08",25.509001
"539","2018-10-09",25.5
"540","2018-10-10",25.493
"541","2018-10-11",25.607
"542","2018-10-12",25.530001
"543","2018-10-15",25.700001
"544","2018-10-16",25.559
"545","2018-10-17",25.41
"546","2018-10-18",25.41
"547","2018-10-19",25.447001
"548","2018-10-22",25.459
"549","2018-10-23",25.5
"550","2018-10-24",25.5
"551","2018-10-25",25.559999
"552","2018-10-26",25.617001
"553","2018-10-29",25.649
"554","2018-10-30",25.559999
"555","2018-10-31",25.559999
"556","2018-11-01",25.537001
"557","2018-11-02",25.51
"558","2018-11-05",25.700001
"559","2018-11-06",25.537001
"560","2018-11-07",25.443001
"561","2018-11-08",25.415001
"562","2018-11-09",25.41
"563","2018-11-12",25.41
"564","2018-11-13",25.445999
"565","2018-11-14",25.465
"566","2018-11-15",25.548
"567","2018-11-16",25.525999
"568","2018-11-19",25.360001
"569","2018-11-20",25.323
"570","2018-11-21",25.323
"571","2018-11-23",25.450001
"572","2018-11-26",25.26
"573","2018-11-27",25.389999
"574","2018-11-28",25.450001
"575","2018-11-29",25.4
"576","2018-11-30",25.41
"577","2018-12-03",25.438999
"578","2018-12-04",25.417999
"579","2018-12-06",25.417999
"580","2018-12-07",25.591999
"581","2018-12-10",25.65
"582","2018-12-11",25.572001
"583","2018-12-12",25.687
"584","2018-12-13",25.700001
"585","2018-12-14",25.5
"586","2018-12-17",25.493999
"587","2018-12-18",25.299999
"588","2018-12-19",25.375999
"589","2018-12-20",25.059999
"590","2018-12-21",25.200001
"591","2018-12-24",25.09
"592","2018-12-26",25.153999
"593","2018-12-27",25.424
"594","2018-12-28",25.214001
"595","2018-12-31",25.469999
"596","2019-01-02",25.316999
"597","2019-01-03",25.287001
"598","2019-01-04",25.313999
"599","2019-01-07",25.440001
"600","2019-01-08",25.577999
"601","2019-01-09",25.629
"602","2019-01-10",25.483
"603","2019-01-11",25.622
"604","2019-01-14",25.610001
"605","2019-01-15",25.5
"606","2019-01-16",25.629999
"607","2019-01-17",25.5
"608","2019-01-18",25.511999
"609","2019-01-22",25.690001
"610","2019-01-23",25.677999
"611","2019-01-24",25.671
"612","2019-01-25",25.719
"613","2019-01-28",25.617001
"614","2019-01-29",25.528
"615","2019-01-30",25.636
"616","2019-01-31",25.629999
"617","2019-02-01",25.562
"618","2019-02-04",25.562
"619","2019-02-05",25.65
"620","2019-02-06",25.697001
"621","2019-02-07",25.697001
"622","2019-02-08",25.697001
"623","2019-02-11",25.638
"624","2019-02-12",25.615
"625","2019-02-13",25.690001
"626","2019-02-14",25.638
"627","2019-02-15",25.6
"628","2019-02-19",25.728001
"629","2019-02-20",25.614
"630","2019-02-21",25.614
"631","2019-02-22",25.614
"632","2019-02-25",25.601999
"633","2019-02-26",25.65
"634","2019-02-27",25.708
"635","2019-02-28",25.690001
"636","2019-03-01",25.75
"637","2019-03-04",25.559999
"638","2019-03-05",25.610001
"639","2019-03-06",25.65
"640","2019-03-07",25.601
"641","2019-03-08",25.65
"642","2019-03-11",25.65
"643","2019-03-12",25.68
"644","2019-03-13",25.705
"645","2019-03-14",25.709999
"646","2019-03-15",25.6
"647","2019-03-18",25.73
"648","2019-03-19",25.620001
"649","2019-03-20",25.51
"650","2019-03-21",25.6
"651","2019-03-22",25.605
"652","2019-03-25",25.65
"653","2019-03-26",25.724001
"654","2019-03-27",25.549999
"655","2019-03-28",25.65
"656","2019-03-29",25.73
"657","2019-04-01",25.65
"658","2019-04-02",25.618999
"659","2019-04-03",25.6
"660","2019-04-04",25.59
"661","2019-04-05",25.629999
"662","2019-04-08",25.58
"663","2019-04-09",25.58
"664","2019-04-10",25.565001
"665","2019-04-11",25.65
"666","2019-04-12",25.768999
"667","2019-04-15",25.809999
"668","2019-04-16",25.799999
"669","2019-04-17",25.780001
"670","2019-04-18",25.6
"671","2019-04-22",25.700001
"672","2019-04-23",25.709999
"673","2019-04-24",25.799999
"674","2019-04-25",25.753
"675","2019-04-26",25.705999
"676","2019-04-29",25.705999
"677","2019-04-30",25.636999
"678","2019-05-01",25.795
"679","2019-05-02",25.757
"680","2019-05-03",25.780001
"681","2019-05-06",25.780001
"682","2019-05-07",25.722
"683","2019-05-08",25.722
"684","2019-05-09",25.796
"685","2019-05-10",25.809
"686","2019-05-13",25.969999
"687","2019-05-14",25.790001
"688","2019-05-15",25.672001
"689","2019-05-16",25.723
"690","2019-05-17",25.799999
"691","2019-05-20",25.709999
"692","2019-05-21",25.75
"693","2019-05-22",25.799999
"694","2019-05-23",25.836
"695","2019-05-24",25.834999
"696","2019-05-28",25.775
"697","2019-05-29",25.771999
"698","2019-05-30",25.750999
"699","2019-05-31",25.843
"700","2019-06-03",25.882999
"701","2019-06-04",26
"702","2019-06-05",26.054001
"703","2019-06-06",25.889
"704","2019-06-07",25.9
"705","2019-06-10",25.950001
"706","2019-06-11",25.9
"707","2019-06-12",26.1
"708","2019-06-13",26.1
"709","2019-06-14",26.4
"710","2019-06-17",26.318001
"711","2019-06-18",26.318001
"712","2019-06-19",26.084999
"713","2019-06-20",26.084999
"714","2019-06-21",25.860001
"715","2019-06-24",25.870001
"716","2019-06-25",25.98
"717","2019-06-26",25.9
"718","2019-06-27",25.9
"719","2019-06-28",25.978001
"720","2019-07-01",25.978001
"721","2019-07-02",25.940001
"722","2019-07-03",25.940001
"723","2019-07-05",25.940001
"724","2019-07-08",25.940001
"725","2019-07-09",26.068001
"726","2019-07-10",25.9
"727","2019-07-11",25.971001
"728","2019-07-12",25.870001
"729","2019-07-15",26.07
"730","2019-07-16",26.07
"731","2019-07-17",25.82
"732","2019-07-18",25.870001
"733","2019-07-19",25.851
"734","2019-07-22",25.85
"735","2019-07-23",25.76
"736","2019-07-24",25.719999
"737","2019-07-25",25.719999
"738","2019-07-26",25.85
"739","2019-07-29",25.943001
"740","2019-07-30",25.9
"741","2019-07-31",25.700001
"742","2019-08-01",25.719999
"743","2019-08-02",25.719999
"744","2019-08-05",25.860001
"745","2019-08-06",25.805
"746","2019-08-07",25.799999
"747","2019-08-08",25.799999
"748","2019-08-09",25.834999
"749","2019-08-12",26.09
"750","2019-08-13",25.952
"751","2019-08-14",25.952
"752","2019-08-15",26.011
"753","2019-08-16",26
"754","2019-08-19",25.990999
"755","2019-08-20",26.091
"756","2019-08-21",26.1
"757","2019-08-22",26.17
"758","2019-08-23",26.25
"759","2019-08-26",26.25
"760","2019-08-27",26.25
"761","2019-08-28",26.200001
"762","2019-08-29",26.200001
"763","2019-08-30",26.346001
"764","2019-09-03",26.049999
"765","2019-09-04",26
"766","2019-09-05",26
"767","2019-09-06",25.9
"768","2019-09-09",26.35
"769","2019-09-10",25.9
"770","2019-09-11",25.91
"771","2019-09-12",25.9
"772","2019-09-13",25.799999
"773","2019-09-16",25.792999
"774","2019-09-17",25.855
"775","2019-09-18",25.721001
"776","2019-09-19",25.9
"777","2019-09-20",26.037001
"778","2019-09-23",25.77
"779","2019-09-24",25.677
"780","2019-09-25",25.754999
"781","2019-09-26",25.761999
"782","2019-09-27",25.761999
"783","2019-09-30",25.73
"784","2019-10-01",25.73
"785","2019-10-02",25.757
"786","2019-10-03",26.01
"787","2019-10-04",25.799999
"788","2019-10-07",25.74
"789","2019-10-08",25.85
"790","2019-10-09",25.945999
"791","2019-10-10",25.9
"792","2019-10-11",25.934999
"793","2019-10-14",26.030001
"794","2019-10-15",26
"795","2019-10-16",26
"796","2019-10-17",25.989
"797","2019-10-18",25.98
"798","2019-10-21",25.959999
"799","2019-10-22",26
"800","2019-10-23",26
"801","2019-10-24",26
"802","2019-10-25",26.030001
"803","2019-10-28",26.030001
"804","2019-10-29",26.049999
"805","2019-10-30",26.15
"806","2019-10-31",26.059999
"807","2019-11-01",25.950001
"808","2019-11-04",26.023001
"809","2019-11-05",26.115999
"810","2019-11-06",26
"811","2019-11-07",25.987
"812","2019-11-08",26.1
"813","2019-11-11",26.226
"814","2019-11-12",26.132999
"815","2019-11-13",26.153
"816","2019-11-14",25.93
"817","2019-11-15",26.030001
"818","2019-11-18",26.139999
"819","2019-11-19",26.299999
"820","2019-11-20",26.299999
"821","2019-11-21",26.083
"822","2019-11-22",26.259001
"823","2019-11-25",26.061001
"824","2019-11-26",26.25
"825","2019-11-27",26.205
"826","2019-11-29",26.25
"827","2019-12-02",26.155001
"828","2019-12-03",25.922001
"829","2019-12-04",26.118
"830","2019-12-05",26.132
"831","2019-12-06",26
"832","2019-12-09",26.200001
"833","2019-12-10",26.049999
"834","2019-12-11",26.049999
"835","2019-12-12",26.197001
"836","2019-12-13",26.18
"837","2019-12-16",26.27
"838","2019-12-17",26.271
"839","2019-12-18",26.07
"840","2019-12-19",26.254999
"841","2019-12-20",25.9
"842","2019-12-23",26.039
"843","2019-12-24",26.039
"844","2019-12-26",25.799999
"845","2019-12-27",25.690001
"846","2019-12-30",25.6
"847","2019-12-31",25.700001
"848","2020-01-02",25.639999
"849","2020-01-03",25.780001
"850","2020-01-06",25.774
"851","2020-01-07",25.754999
"852","2020-01-08",25.809999
"853","2020-01-09",25.889999
"854","2020-01-10",25.889999
"855","2020-01-13",25.719
"856","2020-01-14",25.85
"857","2020-01-15",25.85
"858","2020-01-16",26
"859","2020-01-17",26
"860","2020-01-21",25.999001
"861","2020-01-22",25.969999
"862","2020-01-23",25.865999
"863","2020-01-24",26
"864","2020-01-27",26
"865","2020-01-28",25.85
"866","2020-01-29",25.789
"867","2020-01-30",25.940001
"868","2020-01-31",26.018
"869","2020-02-03",25.85
"870","2020-02-04",25.85
"871","2020-02-05",25.92
"872","2020-02-06",26.055
"873","2020-02-07",26
"874","2020-02-10",25.941999
"875","2020-02-11",25.988001
"876","2020-02-12",26
"877","2020-02-13",25.936001
"878","2020-02-14",25.969999
"879","2020-02-18",25.73
"880","2020-02-19",25.709999
"881","2020-02-20",25.889999
"882","2020-02-21",25.875999
"883","2020-02-24",25.92
"884","2020-02-25",25.895
"885","2020-02-26",25.82
"886","2020-02-27",25.613001
"887","2020-02-28",25.723
"888","2020-03-02",25.763
"889","2020-03-03",25.860001
"890","2020-03-04",25.865999
"891","2020-03-05",25.950001
"892","2020-03-06",25.712999
"893","2020-03-09",25.27
"894","2020-03-10",25.379999
"895","2020-03-11",25.25
"896","2020-03-12",25.040001
"897","2020-03-13",24.75
"898","2020-03-16",24.9
"899","2020-03-17",24.771999
"900","2020-03-18",20.16
"901","2020-03-19",22.25
"902","2020-03-20",23.040001
"903","2020-03-23",23
"904","2020-03-24",23.959999
"905","2020-03-25",24.75
"906","2020-03-26",24.683001
"907","2020-03-27",24.75
"908","2020-03-30",24.75
"909","2020-03-31",24.9
"910","2020-04-01",24.409
"911","2020-04-02",24.35
"912","2020-04-03",24.365
"913","2020-04-06",24.25
"914","2020-04-07",24.74
"915","2020-04-08",24.801001
"916","2020-04-09",25.201
"917","2020-04-13",25.17
"918","2020-04-14",25.23
"919","2020-04-15",25.030001
"920","2020-04-16",25.139999
"921","2020-04-17",25.306
"922","2020-04-20",25.514
"923","2020-04-21",25.101999
"924","2020-04-22",25.440001
"925","2020-04-23",25.219999
"926","2020-04-24",25.280001
"927","2020-04-27",25.15
"928","2020-04-28",25.129999
"929","2020-04-29",25.26
"930","2020-04-30",25.330999
"931","2020-05-01",25.200001
"932","2020-05-04",25.549999
"933","2020-05-05",25.549999
"934","2020-05-06",25.6
"935","2020-05-07",25.700001
"936","2020-05-08",25.774
"937","2020-05-11",25.559999
"938","2020-05-12",25.75
"939","2020-05-13",25.653999
"940","2020-05-14",25.650999
"941","2020-05-15",25.724001
"942","2020-05-18",25.860001
"943","2020-05-19",25.84
"944","2020-05-20",25.9
"945","2020-05-21",25.879999
"946","2020-05-22",25.889999
"947","2020-05-26",25.929001
"948","2020-05-27",25.75
"949","2020-05-28",25.73
"950","2020-05-29",25.740999
"951","2020-06-01",25.707001
"952","2020-06-02",25.65
"953","2020-06-03",25.681
"954","2020-06-04",25.75
"955","2020-06-05",26.075001
"956","2020-06-08",25.639999
"957","2020-06-09",25.73
"958","2020-06-10",25.84
"959","2020-06-11",25.59
"960","2020-06-12",25.775
"961","2020-06-15",26
"962","2020-06-16",25.950001
"963","2020-06-17",25.879999
"964","2020-06-18",26.200001
"965","2020-06-19",26.198999
"966","2020-06-22",26.18
"967","2020-06-23",25.860001
"968","2020-06-24",25.915001
"969","2020-06-25",26.040001
"970","2020-06-26",26.042999
"971","2020-06-29",26.120001
"972","2020-06-30",26.27
