"","date","CCD"
"83","2015-07-24",21.48
"84","2015-07-27",20.709999
"85","2015-07-28",20.469999
"86","2015-07-29",21
"87","2015-07-30",21.120001
"88","2015-07-31",20.9
"89","2015-08-03",20.6
"90","2015-08-04",21
"91","2015-08-05",21.139999
"92","2015-08-06",21.299999
"93","2015-08-07",20.799999
"94","2015-08-10",20.809999
"95","2015-08-11",20.76
"96","2015-08-12",20.6
"97","2015-08-13",20.620001
"98","2015-08-14",20.76
"99","2015-08-17",20.969999
"100","2015-08-18",21.309999
"101","2015-08-19",20.67
"102","2015-08-20",20.35
"103","2015-08-21",19.41
"104","2015-08-24",18.559999
"105","2015-08-25",17.955
"106","2015-08-26",18.709999
"107","2015-08-27",18.865
"108","2015-08-28",19.379999
"109","2015-08-31",19.25
"110","2015-09-01",18.959999
"111","2015-09-02",19.200001
"112","2015-09-03",19.4
"113","2015-09-04",19.309999
"114","2015-09-08",19.290001
"115","2015-09-09",19.280001
"116","2015-09-10",19.129999
"117","2015-09-11",19.25
"118","2015-09-14",19.26
"119","2015-09-15",19.879999
"120","2015-09-16",19.799999
"121","2015-09-17",19.93
"122","2015-09-18",19.91
"123","2015-09-21",19.84
"124","2015-09-22",19.75
"125","2015-09-23",19.5
"126","2015-09-24",19.42
"127","2015-09-25",19.41
"128","2015-09-28",18.33
"129","2015-09-29",17.92
"130","2015-09-30",18.18
"131","2015-10-01",18.15
"132","2015-10-02",18.41
"133","2015-10-05",18.799999
"134","2015-10-06",18.709999
"135","2015-10-07",18.610001
"136","2015-10-08",18.860001
"137","2015-10-09",19.049999
"138","2015-10-12",19.09
"139","2015-10-13",18.940001
"140","2015-10-14",18.91
"141","2015-10-15",19.02
"142","2015-10-16",19.25
"143","2015-10-19",19.139999
"144","2015-10-20",19.1
"145","2015-10-21",18.969999
"146","2015-10-22",19.110001
"147","2015-10-23",19.25
"148","2015-10-26",18.969999
"149","2015-10-27",19.26
"150","2015-10-28",19.370001
"151","2015-10-29",19.27
"152","2015-10-30",19.24
"153","2015-11-02",19.370001
"154","2015-11-03",19.440001
"155","2015-11-04",19.530001
"156","2015-11-05",19.4
"157","2015-11-06",19
"158","2015-11-09",18.780001
"159","2015-11-10",18.49
"160","2015-11-11",18.48
"161","2015-11-12",18.23
"162","2015-11-13",18.26
"163","2015-11-16",18.469999
"164","2015-11-17",18.280001
"165","2015-11-18",18.280001
"166","2015-11-19",18
"167","2015-11-20",18.15
"168","2015-11-23",18.01
"169","2015-11-24",18.09
"170","2015-11-25",18.280001
"171","2015-11-27",18.299999
"172","2015-11-30",18.27
"173","2015-12-01",18.51
"174","2015-12-02",18.465
"175","2015-12-03",18.389999
"176","2015-12-04",18.59
"177","2015-12-07",18.620001
"178","2015-12-08",18.51
"179","2015-12-09",18.290001
"180","2015-12-10",18.18
"181","2015-12-11",17.84
"182","2015-12-14",17.315001
"183","2015-12-15",17.59
"184","2015-12-16",18.040001
"185","2015-12-17",17.9
"186","2015-12-18",17.98
"187","2015-12-21",18.07
"188","2015-12-22",18.110001
"189","2015-12-23",18.26
"190","2015-12-24",18.469999
"191","2015-12-28",18.309999
"192","2015-12-29",18.190001
"193","2015-12-30",18.110001
"194","2015-12-31",18.049999
"195","2016-01-04",18.139999
"196","2016-01-05",18.309999
"197","2016-01-06",18.110001
"198","2016-01-07",17.82
"199","2016-01-08",17.59
"200","2016-01-11",17.440001
"201","2016-01-12",17.469999
"202","2016-01-13",16.860001
"203","2016-01-14",16.709999
"204","2016-01-15",16.15
"205","2016-01-19",15.82
"206","2016-01-20",15.22
"207","2016-01-21",15.55
"208","2016-01-22",15.95
"209","2016-01-25",15.73
"210","2016-01-26",16.059999
"211","2016-01-27",15.94
"212","2016-01-28",16.15
"213","2016-01-29",16.35
"214","2016-02-01",16.540001
"215","2016-02-02",16.389999
"216","2016-02-03",16.379999
"217","2016-02-04",16.43
"218","2016-02-05",16.225
"219","2016-02-08",15.79
"220","2016-02-09",15.39
"221","2016-02-10",15.39
"222","2016-02-11",14.91
"223","2016-02-12",15.26
"224","2016-02-16",15.45
"225","2016-02-17",15.555
"226","2016-02-18",15.7
"227","2016-02-19",15.83
"228","2016-02-22",16.33
"229","2016-02-23",16.030001
"230","2016-02-24",16.030001
"231","2016-02-25",16.18
"232","2016-02-26",16.299999
"233","2016-02-29",16.23
"234","2016-03-01",16.700001
"235","2016-03-02",16.9
"236","2016-03-03",17.190001
"237","2016-03-04",17.540001
"238","2016-03-07",17.540001
"239","2016-03-08",17.120001
"240","2016-03-09",16.969999
"241","2016-03-10",17.120001
"242","2016-03-11",17.139999
"243","2016-03-14",17.26
"244","2016-03-15",17.299999
"245","2016-03-16",17.360001
"246","2016-03-17",17.389999
"247","2016-03-18",17.389999
"248","2016-03-21",17.440001
"249","2016-03-22",17.51
"250","2016-03-23",17.4
"251","2016-03-24",17.200001
"252","2016-03-28",17.24
"253","2016-03-29",17.209999
"254","2016-03-30",17.33
"255","2016-03-31",17.280001
"256","2016-04-01",17.35
"257","2016-04-04",17.27
"258","2016-04-05",17.17
"259","2016-04-06",17.4
"260","2016-04-07",17.49
"261","2016-04-08",17.309999
"262","2016-04-11",17.42
"263","2016-04-12",17.610001
"264","2016-04-13",17.690001
"265","2016-04-14",17.74
"266","2016-04-15",17.76
"267","2016-04-18",17.68
"268","2016-04-19",17.75
"269","2016-04-20",17.870001
"270","2016-04-21",17.92
"271","2016-04-22",18.209999
"272","2016-04-25",18.18
"273","2016-04-26",18.01
"274","2016-04-27",17.9
"275","2016-04-28",17.82
"276","2016-04-29",17.620001
"277","2016-05-02",17.66
"278","2016-05-03",17.610001
"279","2016-05-04",17.780001
"280","2016-05-05",17.610001
"281","2016-05-06",17.629999
"282","2016-05-09",17.4
"283","2016-05-10",17.27
"284","2016-05-11",17.280001
"285","2016-05-12",17.23
"286","2016-05-13",17.23
"287","2016-05-16",17.459999
"288","2016-05-17",17.5
"289","2016-05-18",17.35
"290","2016-05-19",17.32
"291","2016-05-20",17.299999
"292","2016-05-23",17.290001
"293","2016-05-24",17.52
"294","2016-05-25",17.59
"295","2016-05-26",17.66
"296","2016-05-27",17.709999
"297","2016-05-31",17.68
"298","2016-06-01",18.08
"299","2016-06-02",17.969999
"300","2016-06-03",17.98
"301","2016-06-06",18.02
"302","2016-06-07",18.73
"303","2016-06-08",18.540001
"304","2016-06-09",18.629999
"305","2016-06-10",17.950001
"306","2016-06-13",18.219999
"307","2016-06-14",18.09
"308","2016-06-15",18.290001
"309","2016-06-16",18.1
"310","2016-06-17",18.200001
"311","2016-06-20",18.360001
"312","2016-06-21",18.25
"313","2016-06-22",18.15
"314","2016-06-23",18.35
"315","2016-06-24",18.25
"316","2016-06-27",17.610001
"317","2016-06-28",18.120001
"318","2016-06-29",17.9
"319","2016-06-30",18.209999
"320","2016-07-01",18.01
"321","2016-07-05",18.219999
"322","2016-07-06",18.507
"323","2016-07-07",18.370001
"324","2016-07-08",18.379999
"325","2016-07-11",18.16
"326","2016-07-12",18.629999
"327","2016-07-13",18.33
"328","2016-07-14",18.639999
"329","2016-07-15",18.709999
"330","2016-07-18",18.82
"331","2016-07-19",19
"332","2016-07-20",19.120001
"333","2016-07-21",19.26
"334","2016-07-22",19.379999
"335","2016-07-25",19.040001
"336","2016-07-26",19.040001
"337","2016-07-27",19.059999
"338","2016-07-28",18.959999
"339","2016-07-29",18.9
"340","2016-08-01",19.02
"341","2016-08-02",18.76
"342","2016-08-03",18.969999
"343","2016-08-04",19
"344","2016-08-05",19.26
"345","2016-08-08",19.01
"346","2016-08-09",19.15
"347","2016-08-10",19.08
"348","2016-08-11",19.1
"349","2016-08-12",19.190001
"350","2016-08-15",19.43
"351","2016-08-16",19.6
"352","2016-08-17",19.25
"353","2016-08-18",19.34
"354","2016-08-19",19.34
"355","2016-08-22",19.219999
"356","2016-08-23",19.17
"357","2016-08-24",19.15
"358","2016-08-25",19.15
"359","2016-08-26",19.129999
"360","2016-08-29",19.16
"361","2016-08-30",18.85
"362","2016-08-31",18.700001
"363","2016-09-01",18.91
"364","2016-09-02",19.030001
"365","2016-09-06",19.07
"366","2016-09-07",19.23
"367","2016-09-08",19.120001
"368","2016-09-09",18.43
"369","2016-09-12",18.65
"370","2016-09-13",18.559999
"371","2016-09-14",18.75
"372","2016-09-15",18.68
"373","2016-09-16",18.85
"374","2016-09-19",18.82
"375","2016-09-20",18.85
"376","2016-09-21",18.870001
"377","2016-09-22",18.77
"378","2016-09-23",18.879999
"379","2016-09-26",18.58
"380","2016-09-27",18.639999
"381","2016-09-28",18.690001
"382","2016-09-29",18.52
"383","2016-09-30",18.57
"384","2016-10-03",18.51
"385","2016-10-04",18.540001
"386","2016-10-05",18.629999
"387","2016-10-06",18.34
"388","2016-10-07",18.33
"389","2016-10-10",18.34
"390","2016-10-11",18.23
"391","2016-10-12",17.99
"392","2016-10-13",18.299999
"393","2016-10-14",18.200001
"394","2016-10-17",17.91
"395","2016-10-18",17.84
"396","2016-10-19",17.93
"397","2016-10-20",18.07
"398","2016-10-21",18.02
"399","2016-10-24",18.1
"400","2016-10-25",18.02
"401","2016-10-26",17.91
"402","2016-10-27",17.77
"403","2016-10-28",17.85
"404","2016-10-31",17.809999
"405","2016-11-01",17.49
"406","2016-11-02",17.219999
"407","2016-11-03",16.950001
"408","2016-11-04",17.049999
"409","2016-11-07",17.17
"410","2016-11-08",17.309999
"411","2016-11-09",17.32
"412","2016-11-10",17.17
"413","2016-11-11",17.190001
"414","2016-11-14",16.82
"415","2016-11-15",17.120001
"416","2016-11-16",17.35
"417","2016-11-17",17.43
"418","2016-11-18",17.360001
"419","2016-11-21",17.459999
"420","2016-11-22",17.719999
"421","2016-11-23",17.719999
"422","2016-11-25",17.73
"423","2016-11-28",17.73
"424","2016-11-29",17.639999
"425","2016-11-30",17.540001
"426","2016-12-01",17.440001
"427","2016-12-02",17.43
"428","2016-12-05",17.549999
"429","2016-12-06",17.51
"430","2016-12-07",17.719999
"431","2016-12-08",17.43
"432","2016-12-09",17.575001
"433","2016-12-12",17.549999
"434","2016-12-13",17.639999
"435","2016-12-14",17.66
"436","2016-12-15",17.809999
"437","2016-12-16",17.799999
"438","2016-12-19",17.77
"439","2016-12-20",17.690001
"440","2016-12-21",17.719999
"441","2016-12-22",17.799999
"442","2016-12-23",17.889999
"443","2016-12-27",17.99
"444","2016-12-28",17.719999
"445","2016-12-29",17.620001
"446","2016-12-30",17.530001
"447","2017-01-03",17.68
"448","2017-01-04",17.950001
"449","2017-01-05",18.059999
"450","2017-01-06",18.07
"451","2017-01-09",18.07
"452","2017-01-10",18.02
"453","2017-01-11",18.059999
"454","2017-01-12",18.09
"455","2017-01-13",18.139999
"456","2017-01-17",18.18
"457","2017-01-18",18.27
"458","2017-01-19",18.16
"459","2017-01-20",18.25
"460","2017-01-23",18.290001
"461","2017-01-24",18.43
"462","2017-01-25",18.620001
"463","2017-01-26",18.559999
"464","2017-01-27",18.719999
"465","2017-01-30",18.65
"466","2017-01-31",18.639999
"467","2017-02-01",18.84
"468","2017-02-02",18.85
"469","2017-02-03",18.950001
"470","2017-02-06",19.049999
"471","2017-02-07",19.1
"472","2017-02-08",18.879999
"473","2017-02-09",19.09
"474","2017-02-10",19.049999
"475","2017-02-13",19.25
"476","2017-02-14",19.299999
"477","2017-02-15",19.27
"478","2017-02-16",19.08
"479","2017-02-17",19.23
"480","2017-02-21",19.23
"481","2017-02-22",19.17
"482","2017-02-23",18.92
"483","2017-02-24",18.940001
"484","2017-02-27",19
"485","2017-02-28",18.93
"486","2017-03-01",19.01
"487","2017-03-02",19.049999
"488","2017-03-03",19.18
"489","2017-03-06",19.110001
"490","2017-03-07",19.299999
"491","2017-03-08",18.799999
"492","2017-03-09",18.57
"493","2017-03-10",18.799999
"494","2017-03-13",18.6
"495","2017-03-14",18.6
"496","2017-03-15",19.059999
"497","2017-03-16",19.040001
"498","2017-03-17",19.129999
"499","2017-03-20",19.059999
"500","2017-03-21",18.700001
"501","2017-03-22",19.01
"502","2017-03-23",18.959999
"503","2017-03-24",19.01
"504","2017-03-27",19.129999
"505","2017-03-28",19.32
"506","2017-03-29",19.389999
"507","2017-03-30",19.129999
"508","2017-03-31",19.209999
"509","2017-04-03",19.33
"510","2017-04-04",19.4
"511","2017-04-05",19.26
"512","2017-04-06",19.51
"513","2017-04-07",19.299999
"514","2017-04-10",19.129999
"515","2017-04-11",19.360001
"516","2017-04-12",19.459999
"517","2017-04-13",19.41
"518","2017-04-17",19.299999
"519","2017-04-18",19.290001
"520","2017-04-19",19.389999
"521","2017-04-20",19.5
"522","2017-04-21",19.59
"523","2017-04-24",19.780001
"524","2017-04-25",19.719999
"525","2017-04-26",19.66
"526","2017-04-27",19.709999
"527","2017-04-28",19.549999
"528","2017-05-01",19.65
"529","2017-05-02",19.51
"530","2017-05-03",19.610001
"531","2017-05-04",19.540001
"532","2017-05-05",19.719999
"533","2017-05-08",19.68
"534","2017-05-09",19.459999
"535","2017-05-10",19.52
"536","2017-05-11",19.58
"537","2017-05-12",19.49
"538","2017-05-15",19.6
"539","2017-05-16",19.969999
"540","2017-05-17",19.690001
"541","2017-05-18",19.67
"542","2017-05-19",19.83
"543","2017-05-22",19.700001
"544","2017-05-23",20
"545","2017-05-24",20.129999
"546","2017-05-25",19.860001
"547","2017-05-26",19.83
"548","2017-05-30",19.940001
"549","2017-05-31",19.9
"550","2017-06-01",20
"551","2017-06-02",19.950001
"552","2017-06-05",20.209999
"553","2017-06-06",20.49
"554","2017-06-07",20.5
"555","2017-06-08",20.18
"556","2017-06-09",20.07
"557","2017-06-12",19.860001
"558","2017-06-13",20.030001
"559","2017-06-14",20.110001
"560","2017-06-15",20.27
"561","2017-06-16",20.219999
"562","2017-06-19",20.25
"563","2017-06-20",20.299999
"564","2017-06-21",20.219999
"565","2017-06-22",20.049999
"566","2017-06-23",20.15
"567","2017-06-26",20.02
"568","2017-06-27",19.92
"569","2017-06-28",20.040001
"570","2017-06-29",19.809999
"571","2017-06-30",20.01
"572","2017-07-03",20
"573","2017-07-05",20.059999
"574","2017-07-06",20.040001
"575","2017-07-07",20.059999
"576","2017-07-10",20.030001
"577","2017-07-11",20.219999
"578","2017-07-12",20.33
"579","2017-07-13",20.290001
"580","2017-07-14",20.299999
"581","2017-07-17",20.48
"582","2017-07-18",20.549999
"583","2017-07-19",20.65
"584","2017-07-20",20.809999
"585","2017-07-21",20.809999
"586","2017-07-24",20.790001
"587","2017-07-25",20.75
"588","2017-07-26",20.780001
"589","2017-07-27",20.690001
"590","2017-07-28",20.74
"591","2017-07-31",20.690001
"592","2017-08-01",20.65
"593","2017-08-02",20.540001
"594","2017-08-03",20.360001
"595","2017-08-04",20.299999
"596","2017-08-07",20.450001
"597","2017-08-08",20.09
"598","2017-08-09",19.790001
"599","2017-08-10",19.49
"600","2017-08-11",19.879999
"601","2017-08-14",20.059999
"602","2017-08-15",20.030001
"603","2017-08-16",20.200001
"604","2017-08-17",20.030001
"605","2017-08-18",19.940001
"606","2017-08-21",19.84
"607","2017-08-22",20.02
"608","2017-08-23",20.1
"609","2017-08-24",20.17
"610","2017-08-25",20.219999
"611","2017-08-28",20.200001
"612","2017-08-29",20.25
"613","2017-08-30",20.35
"614","2017-08-31",20.42
"615","2017-09-01",20.559999
"616","2017-09-05",20.42
"617","2017-09-06",20.42
"618","2017-09-07",20.440001
"619","2017-09-08",20.35
"620","2017-09-11",20.24
"621","2017-09-12",20.23
"622","2017-09-13",20.27
"623","2017-09-14",20.280001
"624","2017-09-15",20.209999
"625","2017-09-18",20.43
"626","2017-09-19",20.5
"627","2017-09-20",20.469999
"628","2017-09-21",20.459999
"629","2017-09-22",20.49
"630","2017-09-25",20.450001
"631","2017-09-26",20.450001
"632","2017-09-27",20.51
"633","2017-09-28",20.6
"634","2017-09-29",20.620001
"635","2017-10-02",20.700001
"636","2017-10-03",20.790001
"637","2017-10-04",20.780001
"638","2017-10-05",20.870001
"639","2017-10-06",20.75
"640","2017-10-09",20.790001
"641","2017-10-10",20.700001
"642","2017-10-11",20.540001
"643","2017-10-12",20.639999
"644","2017-10-13",20.629999
"645","2017-10-16",20.74
"646","2017-10-17",20.68
"647","2017-10-18",20.6
"648","2017-10-19",20.67
"649","2017-10-20",20.639999
"650","2017-10-23",20.639999
"651","2017-10-24",20.709999
"652","2017-10-25",20.48
"653","2017-10-26",20.34
"654","2017-10-27",20.41
"655","2017-10-30",20.58
"656","2017-10-31",20.49
"657","2017-11-01",20.68
"658","2017-11-02",20.690001
"659","2017-11-03",20.66
"660","2017-11-06",20.84
"661","2017-11-07",20.74
"662","2017-11-08",20.715
"663","2017-11-09",20.370001
"664","2017-11-10",20.27
"665","2017-11-13",20.33
"666","2017-11-14",20.299999
"667","2017-11-15",20.280001
"668","2017-11-16",20.41
"669","2017-11-17",20.52
"670","2017-11-20",20.48
"671","2017-11-21",20.559999
"672","2017-11-22",20.709999
"673","2017-11-24",20.865
"674","2017-11-27",20.690001
"675","2017-11-28",20.68
"676","2017-11-29",20.549999
"677","2017-11-30",20.51
"678","2017-12-01",20.440001
"679","2017-12-04",20.360001
"680","2017-12-05",20.379999
"681","2017-12-06",20.4
"682","2017-12-07",20.41
"683","2017-12-08",20.389999
"684","2017-12-11",20.32
"685","2017-12-12",20.309999
"686","2017-12-13",20.32
"687","2017-12-14",20.26
"688","2017-12-15",20.389999
"689","2017-12-18",20.4
"690","2017-12-19",20.299999
"691","2017-12-20",20.290001
"692","2017-12-21",20.41
"693","2017-12-22",20.41
"694","2017-12-26",20.139999
"695","2017-12-27",20.200001
"696","2017-12-28",19.92
"697","2017-12-29",20.07
"698","2018-01-02",20.059999
"699","2018-01-03",20.290001
"700","2018-01-04",20.24
"701","2018-01-05",20.450001
"702","2018-01-08",20.41
"703","2018-01-09",20.49
"704","2018-01-10",20.4
"705","2018-01-11",20.41
"706","2018-01-12",20.389999
"707","2018-01-16",20.459999
"708","2018-01-17",20.549999
"709","2018-01-18",20.68
"710","2018-01-19",20.5
"711","2018-01-22",20.594999
"712","2018-01-23",20.780001
"713","2018-01-24",20.84
"714","2018-01-25",20.58
"715","2018-01-26",20.83
"716","2018-01-29",20.58
"717","2018-01-30",20.42
"718","2018-01-31",20.41
"719","2018-02-01",20.200001
"720","2018-02-02",19.790001
"721","2018-02-05",18.459999
"722","2018-02-06",19.49
"723","2018-02-07",19.540001
"724","2018-02-08",19.059999
"725","2018-02-09",18.76
"726","2018-02-12",19.09
"727","2018-02-13",19.219999
"728","2018-02-14",19.389999
"729","2018-02-15",19.379999
"730","2018-02-16",19.549999
"731","2018-02-20",19.59
"732","2018-02-21",19.700001
"733","2018-02-22",19.459999
"734","2018-02-23",19.74
"735","2018-02-26",19.82
"736","2018-02-27",19.719999
"737","2018-02-28",19.629999
"738","2018-03-01",19.639999
"739","2018-03-02",19.870001
"740","2018-03-05",19.879999
"741","2018-03-06",20
"742","2018-03-07",20.219999
"743","2018-03-08",20.209999
"744","2018-03-09",20.309999
"745","2018-03-12",20.35
"746","2018-03-13",20.27
"747","2018-03-14",20.110001
"748","2018-03-15",20.139999
"749","2018-03-16",20.25
"750","2018-03-19",20.01
"751","2018-03-20",20.219999
"752","2018-03-21",20.26
"753","2018-03-22",19.98
"754","2018-03-23",19.68
"755","2018-03-26",19.889999
"756","2018-03-27",19.51
"757","2018-03-28",19.389999
"758","2018-03-29",19.65
"759","2018-04-02",19.469999
"760","2018-04-03",19.639999
"761","2018-04-04",19.719999
"762","2018-04-05",19.969999
"763","2018-04-06",19.790001
"764","2018-04-09",19.82
"765","2018-04-10",19.98
"766","2018-04-11",20.110001
"767","2018-04-12",19.85
"768","2018-04-13",19.77
"769","2018-04-16",19.950001
"770","2018-04-17",20.209999
"771","2018-04-18",20.24
"772","2018-04-19",20.139999
"773","2018-04-20",20.33
"774","2018-04-23",20.52
"775","2018-04-24",20.370001
"776","2018-04-25",20.450001
"777","2018-04-26",20.540001
"778","2018-04-27",20.49
"779","2018-04-30",20.42
"780","2018-05-01",20.42
"781","2018-05-02",20.35
"782","2018-05-03",20.280001
"783","2018-05-04",20.4
"784","2018-05-07",20.6
"785","2018-05-08",20.65
"786","2018-05-09",20.74
"787","2018-05-10",20.98
"788","2018-05-11",20.68
"789","2018-05-14",20.559999
"790","2018-05-15",20.75
"791","2018-05-16",20.75
"792","2018-05-17",20.93
"793","2018-05-18",20.92
"794","2018-05-21",20.99
"795","2018-05-22",21.049999
"796","2018-05-23",21.07
"797","2018-05-24",21.23
"798","2018-05-25",21.190001
"799","2018-05-29",21.26
"800","2018-05-30",21.370001
"801","2018-05-31",21.299999
"802","2018-06-01",21.5
"803","2018-06-04",21.780001
"804","2018-06-05",21.93
"805","2018-06-06",21.799999
"806","2018-06-07",21.959999
"807","2018-06-08",22.040001
"808","2018-06-11",21.860001
"809","2018-06-12",22.08
"810","2018-06-13",21.83
"811","2018-06-14",21.969999
"812","2018-06-15",21.950001
"813","2018-06-18",22.01
"814","2018-06-19",22.190001
"815","2018-06-20",22.165001
"816","2018-06-21",21.870001
"817","2018-06-22",21.959999
"818","2018-06-25",21.41
"819","2018-06-26",21.65
"820","2018-06-27",21.58
"821","2018-06-28",21.52
"822","2018-06-29",21.57
"823","2018-07-02",21.6
"824","2018-07-03",21.620001
"825","2018-07-05",21.809999
"826","2018-07-06",22.110001
"827","2018-07-09",21.98
"828","2018-07-10",21.959999
"829","2018-07-11",21.82
"830","2018-07-12",21.879999
"831","2018-07-13",21.92
"832","2018-07-16",21.860001
"833","2018-07-17",22.059999
"834","2018-07-18",22.209999
"835","2018-07-19",22.360001
"836","2018-07-20",22.32
"837","2018-07-23",22.396
"838","2018-07-24",22.34
"839","2018-07-25",22.25
"840","2018-07-26",22.32
"841","2018-07-27",22.25
"842","2018-07-30",21.75
"843","2018-07-31",21.58
"844","2018-08-01",21.809999
"845","2018-08-02",21.799999
"846","2018-08-03",21.82
"847","2018-08-06",21.870001
"848","2018-08-07",21.879999
"849","2018-08-08",21.92
"850","2018-08-09",21.969999
"851","2018-08-10",21.74
"852","2018-08-13",21.809999
"853","2018-08-14",21.92
"854","2018-08-15",21.969999
"855","2018-08-16",22
"856","2018-08-17",22.030001
"857","2018-08-20",22.059999
"858","2018-08-21",22.139999
"859","2018-08-22",22.125
"860","2018-08-23",22.139999
"861","2018-08-24",22.27
"862","2018-08-27",22.27
"863","2018-08-28",22.27
"864","2018-08-29",22.450001
"865","2018-08-30",22.35
"866","2018-08-31",22.309999
"867","2018-09-04",22.299999
"868","2018-09-05",22.18
"869","2018-09-06",22.200001
"870","2018-09-07",22.190001
"871","2018-09-10",22.459999
"872","2018-09-11",22.639999
"873","2018-09-12",22.9
"874","2018-09-13",22.860001
"875","2018-09-14",22.43
"876","2018-09-17",22.040001
"877","2018-09-18",21.870001
"878","2018-09-19",22.08
"879","2018-09-20",22.16
"880","2018-09-21",21.9
"881","2018-09-24",22.02
"882","2018-09-25",22.209999
"883","2018-09-26",22.01
"884","2018-09-27",22.055
"885","2018-09-28",21.719999
"886","2018-10-01",21.91
"887","2018-10-02",21.57
"888","2018-10-03",21.41
"889","2018-10-04",21.07
"890","2018-10-05",20.620001
"891","2018-10-08",20.120001
"892","2018-10-09",20.17
"893","2018-10-10",19.280001
"894","2018-10-11",19.139999
"895","2018-10-12",19.360001
"896","2018-10-15",19.459999
"897","2018-10-16",19.93
"898","2018-10-17",20.15
"899","2018-10-18",20.07
"900","2018-10-19",20.01
"901","2018-10-22",20.129999
"902","2018-10-23",20.16
"903","2018-10-24",19.940001
"904","2018-10-25",19.610001
"905","2018-10-26",19.15
"906","2018-10-29",19.030001
"907","2018-10-30",18.799999
"908","2018-10-31",18.950001
"909","2018-11-01",19.35
"910","2018-11-02",19.09
"911","2018-11-05",19.139999
"912","2018-11-06",19.219999
"913","2018-11-07",19.629999
"914","2018-11-08",19.540001
"915","2018-11-09",19.139999
"916","2018-11-12",19.17
"917","2018-11-13",19.25
"918","2018-11-14",19.09
"919","2018-11-15",19.07
"920","2018-11-16",19.07
"921","2018-11-19",18.799999
"922","2018-11-20",18.01
"923","2018-11-21",18.129999
"924","2018-11-23",18.290001
"925","2018-11-26",18.450001
"926","2018-11-27",18.35
"927","2018-11-28",18.879999
"928","2018-11-29",19.02
"929","2018-11-30",19.01
"930","2018-12-03",19.09
"931","2018-12-04",18.690001
"932","2018-12-06",18.84
"933","2018-12-07",18.809999
"934","2018-12-10",18.41
"935","2018-12-11",18.33
"936","2018-12-12",18.549999
"937","2018-12-13",18.33
"938","2018-12-14",17.969999
"939","2018-12-17",17.48
"940","2018-12-18",17.43
"941","2018-12-19",17.23
"942","2018-12-20",16.66
"943","2018-12-21",16.299999
"944","2018-12-24",16.18
"945","2018-12-26",16.58
"946","2018-12-27",16.84
"947","2018-12-28",16.59
"948","2018-12-31",16.41
"949","2019-01-02",16.92
"950","2019-01-03",16.799999
"951","2019-01-04",17.24
"952","2019-01-07",17.790001
"953","2019-01-08",17.950001
"954","2019-01-09",18.209999
"955","2019-01-10",18.440001
"956","2019-01-11",18.52
"957","2019-01-14",18.368999
"958","2019-01-15",18.639999
"959","2019-01-16",18.834999
"960","2019-01-17",18.940001
"961","2019-01-18",19.280001
"962","2019-01-22",18.92
"963","2019-01-23",18.639999
"964","2019-01-24",18.73
"965","2019-01-25",18.809999
"966","2019-01-28",19.200001
"967","2019-01-29",19.02
"968","2019-01-30",19.209999
