"","date","BEAT"
"197","2008-12-26",22.360001
"198","2008-12-29",22.540001
"199","2008-12-30",23.02
"200","2008-12-31",24.65
"201","2009-01-02",23.950001
"202","2009-01-05",24.57
"203","2009-01-06",24.17
"204","2009-01-07",23.85
"205","2009-01-08",23.5
"206","2009-01-09",23.32
"207","2009-01-12",22.82
"208","2009-01-13",22.68
"209","2009-01-14",22
"210","2009-01-15",21.6
"211","2009-01-16",20.5
"212","2009-01-20",20.49
"213","2009-01-21",22
"214","2009-01-22",21.16
"215","2009-01-23",20.540001
"216","2009-01-26",21.540001
"217","2009-01-27",21.67
"218","2009-01-28",22.9
"219","2009-01-29",22.389999
"220","2009-01-30",22.68
"221","2009-02-02",22.57
"222","2009-02-03",22.26
"223","2009-02-04",22.33
"224","2009-02-05",23.190001
"225","2009-02-06",23.51
"226","2009-02-09",22.700001
"227","2009-02-10",21.82
"228","2009-02-11",22.450001
"229","2009-02-12",22.639999
"230","2009-02-13",23.059999
"231","2009-02-17",22.219999
"232","2009-02-18",25
"233","2009-02-19",27.059999
"234","2009-02-20",27.1
"235","2009-02-23",27.049999
"236","2009-02-24",26.49
"237","2009-02-25",25.67
"238","2009-02-26",25.57
"239","2009-02-27",25
"240","2009-03-02",23.99
"241","2009-03-03",23.59
"242","2009-03-04",23.58
"243","2009-03-05",23.709999
"244","2009-03-06",24.709999
"245","2009-03-09",24.610001
"246","2009-03-10",25.469999
"247","2009-03-11",25
"248","2009-03-12",27.08
"249","2009-03-13",28.629999
"250","2009-03-16",27.469999
"251","2009-03-17",26.66
"252","2009-03-18",26.450001
"253","2009-03-19",26.24
"254","2009-03-20",25
"255","2009-03-23",26.24
"256","2009-03-24",25.75
"257","2009-03-25",27.309999
"258","2009-03-26",29.370001
"259","2009-03-27",28.32
"260","2009-03-30",27.459999
"261","2009-03-31",28.059999
"262","2009-04-01",27.450001
"263","2009-04-02",27.4
"264","2009-04-03",26.24
"265","2009-04-06",25.200001
"266","2009-04-07",25.77
"267","2009-04-08",26.01
"268","2009-04-09",26.24
"269","2009-04-13",24.309999
"270","2009-04-14",24.200001
"271","2009-04-15",24
"272","2009-04-16",23.799999
"273","2009-04-17",22.99
"274","2009-04-20",22.379999
"275","2009-04-21",22.5
"276","2009-04-22",22.76
"277","2009-04-23",22.91
"278","2009-04-24",19.940001
"279","2009-04-27",19.93
"280","2009-04-28",21.219999
"281","2009-04-29",20.709999
"282","2009-04-30",20.75
"283","2009-05-01",18.059999
"284","2009-05-04",18.74
"285","2009-05-05",18.209999
"286","2009-05-06",18.459999
"287","2009-05-07",18.32
"288","2009-05-08",17.67
"289","2009-05-11",17.440001
"290","2009-05-12",17.209999
"291","2009-05-13",17.059999
"292","2009-05-14",18.32
"293","2009-05-15",17.889999
"294","2009-05-18",17.1
"295","2009-05-19",19.6
"296","2009-05-20",19.24
"297","2009-05-21",18.360001
"298","2009-05-22",18.35
"299","2009-05-26",18.76
"300","2009-05-27",18.82
"301","2009-05-28",18.83
"302","2009-05-29",17.709999
"303","2009-06-01",18.49
"304","2009-06-02",18.85
"305","2009-06-03",18.84
"306","2009-06-04",18.540001
"307","2009-06-05",18.030001
"308","2009-06-08",17.85
"309","2009-06-09",17.5
"310","2009-06-10",17.370001
"311","2009-06-11",18.059999
"312","2009-06-12",18.24
"313","2009-06-15",17.629999
"314","2009-06-16",17.09
"315","2009-06-17",16.940001
"316","2009-06-18",17.110001
"317","2009-06-19",16.73
"318","2009-06-22",15.98
"319","2009-06-23",15.01
"320","2009-06-24",15.95
"321","2009-06-25",16.23
"322","2009-06-26",16.99
"323","2009-06-29",16.59
"324","2009-06-30",16.32
"325","2009-07-01",9.57
"326","2009-07-02",9.4
"327","2009-07-06",9.29
"328","2009-07-07",9.12
"329","2009-07-08",8.65
"330","2009-07-09",8.75
"331","2009-07-10",8.83
"332","2009-07-13",5.87
"333","2009-07-14",6.2
"334","2009-07-15",6.38
"335","2009-07-16",6.45
"336","2009-07-17",6.25
"337","2009-07-20",6.55
"338","2009-07-21",6.29
"339","2009-07-22",6.23
"340","2009-07-23",6.26
"341","2009-07-24",6.14
"342","2009-07-27",6.32
"343","2009-07-28",7.3
"344","2009-07-29",7.18
"345","2009-07-30",7.16
"346","2009-07-31",7.11
"347","2009-08-03",6.93
"348","2009-08-04",7.04
"349","2009-08-05",7.47
"350","2009-08-06",7.21
"351","2009-08-07",7.07
"352","2009-08-10",7.37
"353","2009-08-11",7.01
"354","2009-08-12",6.95
"355","2009-08-13",6.98
"356","2009-08-14",6.79
"357","2009-08-17",6.46
"358","2009-08-18",6.59
"359","2009-08-19",6.65
"360","2009-08-20",6.72
"361","2009-08-21",6.89
"362","2009-08-24",6.75
"363","2009-08-25",6.73
"364","2009-08-26",8.4
"365","2009-08-27",7.38
"366","2009-08-28",7.46
"367","2009-08-31",7.2
"368","2009-09-01",6.53
"369","2009-09-02",7.12
"370","2009-09-03",7.29
"371","2009-09-04",7.28
"372","2009-09-08",7.54
"373","2009-09-09",7.61
"374","2009-09-10",7.59
"375","2009-09-11",7.62
"376","2009-09-14",7.78
"377","2009-09-15",7.6
"378","2009-09-16",7.7
"379","2009-09-17",7.49
"380","2009-09-18",7.52
"381","2009-09-21",7.34
"382","2009-09-22",7.39
"383","2009-09-23",7.24
"384","2009-09-24",7
"385","2009-09-25",6.97
"386","2009-09-28",6.99
"387","2009-09-29",6.82
"388","2009-09-30",6.72
"389","2009-10-01",6.5
"390","2009-10-02",6.33
"391","2009-10-05",6.26
"392","2009-10-06",6.55
"393","2009-10-07",6.43
"394","2009-10-08",6.87
"395","2009-10-09",7.22
"396","2009-10-12",7.11
"397","2009-10-13",6.94
"398","2009-10-14",7.05
"399","2009-10-15",7.04
"400","2009-10-16",7.17
"401","2009-10-19",7.29
"402","2009-10-20",6.98
"403","2009-10-21",6.98
"404","2009-10-22",7.06
"405","2009-10-23",6.8
"406","2009-10-26",6.39
"407","2009-10-27",6.22
"408","2009-10-28",6.04
"409","2009-10-29",5.9
"410","2009-10-30",5.91
"411","2009-11-02",5.28
"412","2009-11-03",5.19
"413","2009-11-04",5.47
"414","2009-11-05",5.62
"415","2009-11-06",5.55
"416","2009-11-09",5.28
"417","2009-11-10",5.13
"418","2009-11-11",5.14
"419","2009-11-12",4.96
"420","2009-11-13",5.1
"421","2009-11-16",5.11
"422","2009-11-17",5.13
"423","2009-11-18",5.24
"424","2009-11-19",5.04
"425","2009-11-20",5.03
"426","2009-11-23",5.03
"427","2009-11-24",5.01
"428","2009-11-25",4.96
"429","2009-11-27",4.78
"430","2009-11-30",4.87
"431","2009-12-01",4.8
"432","2009-12-02",4.68
"433","2009-12-03",4.36
"434","2009-12-04",4.42
"435","2009-12-07",4.44
"436","2009-12-08",4.36
"437","2009-12-09",4.4
"438","2009-12-10",4.53
"439","2009-12-11",4.92
"440","2009-12-14",5.16
"441","2009-12-15",6
"442","2009-12-16",5.97
"443","2009-12-17",5.86
"444","2009-12-18",5.91
"445","2009-12-21",5.82
"446","2009-12-22",5.85
"447","2009-12-23",5.85
"448","2009-12-24",5.86
"449","2009-12-28",5.73
"450","2009-12-29",5.87
"451","2009-12-30",5.8
"452","2009-12-31",5.94
"453","2010-01-04",6.3
"454","2010-01-05",6.15
"455","2010-01-06",6.18
"456","2010-01-07",6.01
"457","2010-01-08",6.26
"458","2010-01-11",6.22
"459","2010-01-12",6.08
"460","2010-01-13",6.08
"461","2010-01-14",6.34
"462","2010-01-15",6.3
"463","2010-01-19",6.55
"464","2010-01-20",6.6
"465","2010-01-21",6.5
"466","2010-01-22",6.43
"467","2010-01-25",6.5
"468","2010-01-26",6.44
"469","2010-01-27",6.34
"470","2010-01-28",6.14
"471","2010-01-29",6.06
"472","2010-02-01",5.87
"473","2010-02-02",5.9
"474","2010-02-03",5.85
"475","2010-02-04",5.59
"476","2010-02-05",5.69
"477","2010-02-08",5.69
"478","2010-02-09",5.65
"479","2010-02-10",5.63
"480","2010-02-11",5.66
"481","2010-02-12",5.48
"482","2010-02-16",5.58
"483","2010-02-17",5.56
"484","2010-02-18",6.06
"485","2010-02-19",6.03
"486","2010-02-22",5.77
"487","2010-02-23",5.73
"488","2010-02-24",5.8
"489","2010-02-25",5.91
"490","2010-02-26",5.99
"491","2010-03-01",6.02
"492","2010-03-02",6.3
"493","2010-03-03",6.47
"494","2010-03-04",6.48
"495","2010-03-05",6.63
"496","2010-03-08",6.53
"497","2010-03-09",6.51
"498","2010-03-10",6.88
"499","2010-03-11",7.05
"500","2010-03-12",6.88
"501","2010-03-15",6.96
"502","2010-03-16",7.11
"503","2010-03-17",7.34
"504","2010-03-18",7.47
"505","2010-03-19",7.48
"506","2010-03-22",7.4
"507","2010-03-23",7.58
"508","2010-03-24",7.64
"509","2010-03-25",7.72
"510","2010-03-26",7.54
"511","2010-03-29",7.58
"512","2010-03-30",7.61
"513","2010-03-31",7.65
"514","2010-04-01",7.76
"515","2010-04-05",7.92
"516","2010-04-06",8.28
"517","2010-04-07",8.48
"518","2010-04-08",8.52
"519","2010-04-09",8.49
"520","2010-04-12",8.93
"521","2010-04-13",9.3
"522","2010-04-14",9.67
"523","2010-04-15",9.27
"524","2010-04-16",9.36
"525","2010-04-19",9.25
"526","2010-04-20",9.48
"527","2010-04-21",9.21
"528","2010-04-22",9.35
"529","2010-04-23",9.43
"530","2010-04-26",9.17
"531","2010-04-27",9.16
"532","2010-04-28",9.17
"533","2010-04-29",9.88
"534","2010-04-30",9.62
"535","2010-05-03",9.98
"536","2010-05-04",9.81
"537","2010-05-05",9.89
"538","2010-05-06",9.26
"539","2010-05-07",8.4
"540","2010-05-10",8.79
"541","2010-05-11",8.41
"542","2010-05-12",8.43
"543","2010-05-13",8.36
"544","2010-05-14",8.25
"545","2010-05-17",8.07
"546","2010-05-18",8.09
"547","2010-05-19",7.98
"548","2010-05-20",7.74
"549","2010-05-21",7.51
"550","2010-05-24",7.73
"551","2010-05-25",7.41
"552","2010-05-26",7.71
"553","2010-05-27",7.95
"554","2010-05-28",7.72
"555","2010-06-01",6.68
"556","2010-06-02",6.86
"557","2010-06-03",6.95
"558","2010-06-04",6.69
"559","2010-06-07",6.5
"560","2010-06-08",6.39
"561","2010-06-09",6.32
"562","2010-06-10",6.32
"563","2010-06-11",6.57
"564","2010-06-14",6.48
"565","2010-06-15",6.56
"566","2010-06-16",6.49
"567","2010-06-17",6.64
"568","2010-06-18",7.04
"569","2010-06-21",6.98
"570","2010-06-22",7
"571","2010-06-23",6.94
"572","2010-06-24",6.66
"573","2010-06-25",7.18
"574","2010-06-28",6.08
"575","2010-06-29",5.67
"576","2010-06-30",5.48
"577","2010-07-01",5.07
"578","2010-07-02",4.99
"579","2010-07-06",4.77
"580","2010-07-07",4.67
"581","2010-07-08",4.76
"582","2010-07-09",4.93
"583","2010-07-12",4.79
"584","2010-07-13",4.93
"585","2010-07-14",4.97
"586","2010-07-15",4.98
"587","2010-07-16",4.56
"588","2010-07-19",4.63
"589","2010-07-20",4.81
"590","2010-07-21",4.41
"591","2010-07-22",4.5
"592","2010-07-23",4.65
"593","2010-07-26",5.02
"594","2010-07-27",4.92
"595","2010-07-28",4.93
"596","2010-07-29",4.81
"597","2010-07-30",4.77
"598","2010-08-02",4.93
"599","2010-08-03",4.93
"600","2010-08-04",5.13
"601","2010-08-05",5.16
"602","2010-08-06",4.98
"603","2010-08-09",5.13
"604","2010-08-10",5.03
"605","2010-08-11",4.73
"606","2010-08-12",4.75
"607","2010-08-13",4.75
"608","2010-08-16",4.76
"609","2010-08-17",4.76
"610","2010-08-18",4.79
"611","2010-08-19",4.74
"612","2010-08-20",4.62
"613","2010-08-23",4.41
"614","2010-08-24",4.42
"615","2010-08-25",4.45
"616","2010-08-26",4.53
"617","2010-08-27",4.52
"618","2010-08-30",4.42
"619","2010-08-31",4.36
"620","2010-09-01",4.42
"621","2010-09-02",4.4
"622","2010-09-03",4.44
"623","2010-09-07",4.38
"624","2010-09-08",4.43
"625","2010-09-09",4.46
"626","2010-09-10",4.43
"627","2010-09-13",4.44
"628","2010-09-14",4.45
"629","2010-09-15",4.35
"630","2010-09-16",4.31
"631","2010-09-17",4.2
"632","2010-09-20",4.32
"633","2010-09-21",4.27
"634","2010-09-22",4.29
"635","2010-09-23",4.25
"636","2010-09-24",4.3
"637","2010-09-27",4.31
"638","2010-09-28",4.36
"639","2010-09-29",4.48
"640","2010-09-30",4.51
"641","2010-10-01",4.77
"642","2010-10-04",4.75
"643","2010-10-05",4.95
"644","2010-10-06",5.06
"645","2010-10-07",5.06
"646","2010-10-08",5.07
"647","2010-10-11",5.08
"648","2010-10-12",5.11
"649","2010-10-13",5.14
"650","2010-10-14",5.12
"651","2010-10-15",5.16
"652","2010-10-18",5.29
"653","2010-10-19",5.19
"654","2010-10-20",5.3
"655","2010-10-21",5.31
"656","2010-10-22",5.32
"657","2010-10-25",5.42
"658","2010-10-26",5.42
"659","2010-10-27",5.22
"660","2010-10-28",5.25
"661","2010-10-29",5.1
"662","2010-11-01",5.09
"663","2010-11-02",5.29
"664","2010-11-03",5.8
"665","2010-11-04",5.64
"666","2010-11-05",5.83
"667","2010-11-08",5.66
"668","2010-11-09",4.9
"669","2010-11-10",5.21
"670","2010-11-11",5.11
"671","2010-11-12",4.82
"672","2010-11-15",4.67
"673","2010-11-16",4.46
"674","2010-11-17",4.37
"675","2010-11-18",4.44
"676","2010-11-19",4.38
"677","2010-11-22",4.32
"678","2010-11-23",4.23
"679","2010-11-24",4.27
"680","2010-11-26",4.25
"681","2010-11-29",4.3
"682","2010-11-30",4.04
"683","2010-12-01",4.01
"684","2010-12-02",4.08
"685","2010-12-03",4.17
"686","2010-12-06",4.24
"687","2010-12-07",4.22
"688","2010-12-08",4.38
"689","2010-12-09",4.36
"690","2010-12-10",4.49
"691","2010-12-13",4.42
"692","2010-12-14",4.41
"693","2010-12-15",4.46
"694","2010-12-16",4.48
"695","2010-12-17",4.74
"696","2010-12-20",4.87
"697","2010-12-21",4.97
"698","2010-12-22",4.96
"699","2010-12-23",4.98
"700","2010-12-27",4.99
"701","2010-12-28",4.71
"702","2010-12-29",4.84
"703","2010-12-30",4.75
"704","2010-12-31",4.68
"705","2011-01-03",4.93
"706","2011-01-04",4.88
"707","2011-01-05",4.93
"708","2011-01-06",4.89
"709","2011-01-07",4.9
"710","2011-01-10",4.9
"711","2011-01-11",4.9
"712","2011-01-12",4.96
"713","2011-01-13",4.9
"714","2011-01-14",4.94
"715","2011-01-18",4.74
"716","2011-01-19",4.6
"717","2011-01-20",4.54
"718","2011-01-21",4.47
"719","2011-01-24",4.7
"720","2011-01-25",4.58
"721","2011-01-26",4.66
"722","2011-01-27",4.62
"723","2011-01-28",4.36
"724","2011-01-31",4.35
"725","2011-02-01",4.5
"726","2011-02-02",4.32
"727","2011-02-03",4.27
"728","2011-02-04",4.25
"729","2011-02-07",4.38
"730","2011-02-08",4.37
"731","2011-02-09",4.41
"732","2011-02-10",4.34
"733","2011-02-11",4.31
"734","2011-02-14",4.28
"735","2011-02-15",4.28
"736","2011-02-16",4.28
"737","2011-02-17",4.44
"738","2011-02-18",4.82
"739","2011-02-22",4.78
"740","2011-02-23",4.8
"741","2011-02-24",4.81
"742","2011-02-25",4.8
"743","2011-02-28",4.82
"744","2011-03-01",4.86
"745","2011-03-02",4.86
"746","2011-03-03",4.86
"747","2011-03-04",4.67
"748","2011-03-07",4.56
"749","2011-03-08",4.57
"750","2011-03-09",4.55
"751","2011-03-10",4.52
"752","2011-03-11",4.58
"753","2011-03-14",4.55
"754","2011-03-15",4.51
"755","2011-03-16",4.43
"756","2011-03-17",4.47
"757","2011-03-18",4.51
"758","2011-03-21",4.5
"759","2011-03-22",4.49
"760","2011-03-23",4.51
"761","2011-03-24",4.6
"762","2011-03-25",4.61
"763","2011-03-28",4.76
"764","2011-03-29",4.85
"765","2011-03-30",4.83
"766","2011-03-31",4.79
"767","2011-04-01",4.82
"768","2011-04-04",4.79
"769","2011-04-05",4.73
"770","2011-04-06",4.7
"771","2011-04-07",4.64
"772","2011-04-08",4.65
"773","2011-04-11",4.61
"774","2011-04-12",4.56
"775","2011-04-13",4.56
"776","2011-04-14",4.53
"777","2011-04-15",4.65
"778","2011-04-18",4.48
"779","2011-04-19",4.43
"780","2011-04-20",4.45
"781","2011-04-21",4.5
"782","2011-04-25",4.48
"783","2011-04-26",4.56
"784","2011-04-27",4.58
"785","2011-04-28",4.58
"786","2011-04-29",4.56
"787","2011-05-02",4.42
"788","2011-05-03",4.43
"789","2011-05-04",4.96
"790","2011-05-05",5.03
"791","2011-05-06",5.18
"792","2011-05-09",5.16
"793","2011-05-10",5.29
"794","2011-05-11",5.3
"795","2011-05-12",5.63
"796","2011-05-13",5.41
"797","2011-05-16",5.54
"798","2011-05-17",5.5
"799","2011-05-18",5.66
"800","2011-05-19",5.61
"801","2011-05-20",5.58
"802","2011-05-23",5.52
"803","2011-05-24",5.4
"804","2011-05-25",5.43
"805","2011-05-26",5.46
"806","2011-05-27",5.56
"807","2011-05-31",5.61
"808","2011-06-01",5.42
"809","2011-06-02",5.46
"810","2011-06-03",5.4
"811","2011-06-06",5.36
"812","2011-06-07",5.34
"813","2011-06-08",5.39
"814","2011-06-09",5.35
"815","2011-06-10",5.42
"816","2011-06-13",5.43
"817","2011-06-14",5.56
"818","2011-06-15",5.44
"819","2011-06-16",5.35
"820","2011-06-17",5.19
"821","2011-06-20",5.3
"822","2011-06-21",5.5
"823","2011-06-22",5.11
"824","2011-06-23",5.18
"825","2011-06-24",5.26
"826","2011-06-27",5.35
"827","2011-06-28",5.45
"828","2011-06-29",5.3
"829","2011-06-30",5.31
"830","2011-07-01",5.23
"831","2011-07-05",5.24
"832","2011-07-06",5.26
"833","2011-07-07",5.28
"834","2011-07-08",5.22
"835","2011-07-11",5.15
"836","2011-07-12",5.23
"837","2011-07-13",5.23
"838","2011-07-14",5.1
"839","2011-07-15",5.09
"840","2011-07-18",5
"841","2011-07-19",5.15
"842","2011-07-20",5.18
"843","2011-07-21",5.26
"844","2011-07-22",5.18
"845","2011-07-25",5.14
"846","2011-07-26",5.03
"847","2011-07-27",4.96
"848","2011-07-28",5.03
"849","2011-07-29",5.04
"850","2011-08-01",5.05
"851","2011-08-02",4.92
"852","2011-08-03",5.01
"853","2011-08-04",4.57
"854","2011-08-05",4.33
"855","2011-08-08",3.69
"856","2011-08-09",3.7
"857","2011-08-10",3.46
"858","2011-08-11",3.58
"859","2011-08-12",4.07
"860","2011-08-15",4.03
"861","2011-08-16",3.99
"862","2011-08-17",4
"863","2011-08-18",3.87
"864","2011-08-19",3.96
"865","2011-08-22",3.9
"866","2011-08-23",3.85
"867","2011-08-24",3.8
"868","2011-08-25",3.62
"869","2011-08-26",3.72
"870","2011-08-29",3.74
"871","2011-08-30",3.77
"872","2011-08-31",3.29
"873","2011-09-01",3.21
"874","2011-09-02",3.14
"875","2011-09-06",3.12
"876","2011-09-07",3.27
"877","2011-09-08",3.18
"878","2011-09-09",3.12
"879","2011-09-12",3.09
"880","2011-09-13",3.05
"881","2011-09-14",3.1
"882","2011-09-15",3.02
"883","2011-09-16",3.01
"884","2011-09-19",2.99
"885","2011-09-20",2.97
"886","2011-09-21",2.87
"887","2011-09-22",2.84
"888","2011-09-23",2.99
"889","2011-09-26",3.12
"890","2011-09-27",3.21
"891","2011-09-28",3.09
"892","2011-09-29",3.14
"893","2011-09-30",3
"894","2011-10-03",2.7
"895","2011-10-04",2.89
"896","2011-10-05",3.11
"897","2011-10-06",3.16
"898","2011-10-07",2.86
"899","2011-10-10",2.89
"900","2011-10-11",2.9
"901","2011-10-12",2.85
"902","2011-10-13",2.85
"903","2011-10-14",2.78
"904","2011-10-17",2.74
"905","2011-10-18",2.89
"906","2011-10-19",2.71
"907","2011-10-20",2.79
"908","2011-10-21",2.77
"909","2011-10-24",2.86
"910","2011-10-25",2.69
"911","2011-10-26",2.68
"912","2011-10-27",2.91
"913","2011-10-28",2.92
"914","2011-10-31",2.83
"915","2011-11-01",2.65
"916","2011-11-02",2.76
"917","2011-11-03",2.9
"918","2011-11-04",2.75
"919","2011-11-07",2.8
"920","2011-11-08",2.97
"921","2011-11-09",2.69
"922","2011-11-10",2.46
"923","2011-11-11",2.46
"924","2011-11-14",2.41
"925","2011-11-15",2.41
"926","2011-11-16",2.38
"927","2011-11-17",2.39
"928","2011-11-18",2.41
"929","2011-11-21",2.3
"930","2011-11-22",2.21
"931","2011-11-23",2.2
"932","2011-11-25",2.2
"933","2011-11-28",2.22
"934","2011-11-29",2.21
"935","2011-11-30",2.32
"936","2011-12-01",2.24
"937","2011-12-02",2.32
"938","2011-12-05",2.24
"939","2011-12-06",2.22
"940","2011-12-07",2.22
"941","2011-12-08",2.23
"942","2011-12-09",2.34
"943","2011-12-12",2.26
"944","2011-12-13",2.22
"945","2011-12-14",2.35
"946","2011-12-15",2.48
"947","2011-12-16",2.45
"948","2011-12-19",2.41
"949","2011-12-20",2.55
"950","2011-12-21",2.59
"951","2011-12-22",2.42
"952","2011-12-23",2.35
"953","2011-12-27",2.41
"954","2011-12-28",2.33
"955","2011-12-29",2.36
"956","2011-12-30",2.37
"957","2012-01-03",2.58
"958","2012-01-04",2.49
"959","2012-01-05",2.5
"960","2012-01-06",2.5
"961","2012-01-09",2.61
"962","2012-01-10",2.79
"963","2012-01-11",2.67
"964","2012-01-12",2.73
"965","2012-01-13",2.7
"966","2012-01-17",2.61
"967","2012-01-18",2.65
"968","2012-01-19",2.69
"969","2012-01-20",2.83
"970","2012-01-23",2.88
"971","2012-01-24",2.9
"972","2012-01-25",3.12
"973","2012-01-26",3.11
"974","2012-01-27",3.14
"975","2012-01-30",3.19
"976","2012-01-31",3.15
"977","2012-02-01",3.06
"978","2012-02-02",3.02
"979","2012-02-03",3.1
"980","2012-02-06",2.97
"981","2012-02-07",2.91
"982","2012-02-08",2.92
"983","2012-02-09",2.87
"984","2012-02-10",2.91
"985","2012-02-13",2.96
"986","2012-02-14",2.92
"987","2012-02-15",2.92
"988","2012-02-16",3.01
"989","2012-02-17",2.94
"990","2012-02-21",2.8
"991","2012-02-22",2.76
"992","2012-02-23",3.03
"993","2012-02-24",3.1
