"","date","NEPH"
"1016","2011-01-12",16.200001
"1017","2011-01-13",16.200001
"1018","2011-01-14",16.200001
"1019","2011-01-18",16.200001
"1020","2011-01-19",16.200001
"1021","2011-01-20",16.200001
"1022","2011-01-21",16.200001
"1023","2011-01-24",16.200001
"1024","2011-01-25",16.200001
"1025","2011-01-26",19.799999
"1026","2011-01-27",18
"1027","2011-01-28",18
"1028","2011-01-31",19.799999
"1029","2011-02-01",21.6
"1030","2011-02-02",18
"1031","2011-02-03",16.200001
"1032","2011-02-04",16.200001
"1033","2011-02-07",16.200001
"1034","2011-02-08",14.4
"1035","2011-02-09",18
"1036","2011-02-10",16.200001
"1037","2011-02-11",14.4
"1038","2011-02-14",14.4
"1039","2011-02-15",14.4
"1040","2011-02-16",14.4
"1041","2011-02-17",14.4
"1042","2011-02-18",14.4
"1043","2011-02-22",12.6
"1044","2011-02-23",12.6
"1045","2011-02-24",9
"1046","2011-02-25",9
"1047","2011-02-28",7.2
"1048","2011-03-01",7.2
"1049","2011-03-02",7.2
"1050","2011-03-03",7.2
"1051","2011-03-04",7.2
"1052","2011-03-07",7.2
"1053","2011-03-08",7.2
"1054","2011-03-09",7.2
"1055","2011-03-10",5.4
"1056","2011-03-11",5.4
"1057","2011-03-14",7.2
"1058","2011-03-15",5.4
"1059","2011-03-16",5.4
"1060","2011-03-17",5.4
"1061","2011-03-18",5.4
"1062","2011-03-21",4.77
"1063","2011-03-22",4.32
"1064","2011-03-23",2.7
"1065","2011-03-24",4.59
"1066","2011-03-25",4.32
"1067","2011-03-28",4.32
"1068","2011-03-29",3.69
"1069","2011-03-30",3.96
"1070","2011-03-31",3.96
"1071","2011-04-01",3.96
"1072","2011-04-04",3.96
"1073","2011-04-05",3.96
"1074","2011-04-06",3.96
"1075","2011-04-07",3.96
"1076","2011-04-08",3.96
"1077","2011-04-11",3.6
"1078","2011-04-12",4.05
"1079","2011-04-13",4.05
"1080","2011-04-14",4.05
"1081","2011-04-15",4.23
"1082","2011-04-18",4.23
"1083","2011-04-19",4.23
"1084","2011-04-20",4.23
"1085","2011-04-21",4.23
"1086","2011-04-25",4.23
"1087","2011-04-26",4.23
"1088","2011-04-27",4.23
"1089","2011-04-28",4.5
"1090","2011-04-29",4.5
"1091","2011-05-02",4.5
"1092","2011-05-03",4.95
"1093","2011-05-04",4.95
"1094","2011-05-05",4.77
"1095","2011-05-06",4.95
"1096","2011-05-09",4.95
"1097","2011-05-10",5.04
"1098","2011-05-11",5.04
"1099","2011-05-12",6.93
"1100","2011-05-13",6.75
"1101","2011-05-16",6.84
"1102","2011-05-17",6.66
"1103","2011-05-18",6.3
"1104","2011-05-19",6.66
"1105","2011-05-20",6.66
"1106","2011-05-23",6.66
"1107","2011-05-24",6.57
"1108","2011-05-25",6.57
"1109","2011-05-26",6.03
"1110","2011-05-27",4.59
"1111","2011-05-31",5.76
"1112","2011-06-01",5.4
"1113","2011-06-02",6.57
"1114","2011-06-03",6.21
"1115","2011-06-06",6.21
"1116","2011-06-07",6.21
"1117","2011-06-08",5.58
"1118","2011-06-09",6.21
"1119","2011-06-10",6.12
"1120","2011-06-13",6.03
"1121","2011-06-14",6.3
"1122","2011-06-15",6.21
"1123","2011-06-16",6.21
"1124","2011-06-17",6.21
"1125","2011-06-20",6.21
"1126","2011-06-21",6.21
"1127","2011-06-22",6.21
"1128","2011-06-23",6.21
"1129","2011-06-24",6.21
"1130","2011-06-27",6.66
"1131","2011-06-28",6.66
"1132","2011-06-29",6.75
"1133","2011-06-30",6.75
"1134","2011-07-01",6.75
"1135","2011-07-05",6.75
"1136","2011-07-06",6.66
"1137","2011-07-07",7.02
"1138","2011-07-08",6.84
"1139","2011-07-11",6.75
"1140","2011-07-12",6.75
"1141","2011-07-13",6.75
"1142","2011-07-14",6.75
"1143","2011-07-15",6.3
"1144","2011-07-18",6.75
"1145","2011-07-19",6.75
"1146","2011-07-20",6.75
"1147","2011-07-21",6.93
"1148","2011-07-22",8.64
"1149","2011-07-25",11.25
"1150","2011-07-26",9.63
"1151","2011-07-27",14.4
"1152","2011-07-28",14.4
"1153","2011-07-29",14.4
"1154","2011-08-01",13.95
"1155","2011-08-02",13.95
"1156","2011-08-03",13.5
"1157","2011-08-04",12.15
"1158","2011-08-05",13.05
"1159","2011-08-08",12.6
"1160","2011-08-09",13.05
"1161","2011-08-10",12.6
"1162","2011-08-11",12.96
"1163","2011-08-12",16.200001
"1164","2011-08-15",15.75
"1165","2011-08-16",15.75
"1166","2011-08-17",16.65
"1167","2011-08-18",18.809999
"1168","2011-08-19",17.1
"1169","2011-08-22",18
"1170","2011-08-23",19.35
"1171","2011-08-24",19.709999
"1172","2011-08-25",18.09
"1173","2011-08-26",19.620001
"1174","2011-08-29",19.08
"1175","2011-08-30",19.620001
"1176","2011-08-31",19.620001
"1177","2011-09-01",19.530001
"1178","2011-09-02",18.9
"1179","2011-09-06",19.08
"1180","2011-09-07",18.99
"1181","2011-09-08",18.09
"1182","2011-09-09",18.719999
"1183","2011-09-12",18.450001
"1184","2011-09-13",19.35
"1185","2011-09-14",18.9
"1186","2011-09-15",17.73
"1187","2011-09-16",17.82
"1188","2011-09-19",17.82
"1189","2011-09-20",18.360001
"1190","2011-09-21",16.74
"1191","2011-09-22",17.280001
"1192","2011-09-23",15.75
"1193","2011-09-26",16.469999
"1194","2011-09-27",17.459999
"1195","2011-09-28",17.01
"1196","2011-09-29",17.1
"1197","2011-09-30",17.1
"1198","2011-10-03",17.01
"1199","2011-10-04",16.200001
"1200","2011-10-05",16.65
"1201","2011-10-06",16.65
"1202","2011-10-07",16.65
"1203","2011-10-10",16.65
"1204","2011-10-11",16.65
"1205","2011-10-12",15.48
"1206","2011-10-13",16.559999
"1207","2011-10-14",16.65
"1208","2011-10-17",16.469999
"1209","2011-10-18",16.379999
"1210","2011-10-19",16.02
"1211","2011-10-20",15.75
"1212","2011-10-21",15.84
"1213","2011-10-24",16.200001
"1214","2011-10-25",11.61
"1215","2011-10-26",8.91
"1216","2011-10-27",9.63
"1217","2011-10-28",9.9
"1218","2011-10-31",10.8
"1219","2011-11-01",10.35
"1220","2011-11-02",9.45
"1221","2011-11-03",9.18
"1222","2011-11-04",9.09
"1223","2011-11-07",8.73
"1224","2011-11-08",9.18
"1225","2011-11-09",9.45
"1226","2011-11-10",7.2
"1227","2011-11-11",7.56
"1228","2011-11-14",7.2
"1229","2011-11-15",5.22
"1230","2011-11-16",3.69
"1231","2011-11-17",4.41
"1232","2011-11-18",4.41
"1233","2011-11-21",4.41
"1234","2011-11-22",4.41
"1235","2011-11-23",4.23
"1236","2011-11-25",3.87
"1237","2011-11-28",4.5
"1238","2011-11-29",4.59
"1239","2011-11-30",4.86
"1240","2011-12-01",5.31
"1241","2011-12-02",5.4
"1242","2011-12-05",5.4
"1243","2011-12-06",5.31
"1244","2011-12-07",5.31
"1245","2011-12-08",5.31
"1246","2011-12-09",5.31
"1247","2011-12-12",5.22
"1248","2011-12-13",5.22
"1249","2011-12-14",5.22
"1250","2011-12-15",5.22
"1251","2011-12-16",5.22
"1252","2011-12-19",5.22
"1253","2011-12-20",5.22
"1254","2011-12-21",6.21
"1255","2011-12-22",6.21
"1256","2011-12-23",6.21
"1257","2011-12-27",6.21
"1258","2011-12-28",6.21
"1259","2011-12-29",6.21
"1260","2011-12-30",6.21
"1261","2012-01-03",6.21
"1262","2012-01-04",6.21
"1263","2012-01-05",6.21
"1264","2012-01-06",6.21
"1265","2012-01-09",6.21
"1266","2012-01-10",6.21
"1267","2012-01-11",6.3
"1268","2012-01-12",7.65
"1269","2012-01-13",8.37
"1270","2012-01-17",8.73
"1271","2012-01-18",8.82
"1272","2012-01-19",8.37
"1273","2012-01-20",8.73
"1274","2012-01-23",8.64
"1275","2012-01-24",8.55
"1276","2012-01-25",7.92
"1277","2012-01-26",7.92
"1278","2012-01-27",7.83
"1279","2012-01-30",7.92
"1280","2012-01-31",7.92
"1281","2012-02-01",7.65
"1282","2012-02-02",7.92
"1283","2012-02-03",7.83
"1284","2012-02-06",7.92
"1285","2012-02-07",8.1
"1286","2012-02-08",8.01
"1287","2012-02-09",7.92
"1288","2012-02-10",7.83
"1289","2012-02-13",7.65
"1290","2012-02-14",8.1
"1291","2012-02-15",7.47
"1292","2012-02-16",7.47
"1293","2012-02-17",8.1
"1294","2012-02-21",8.82
"1295","2012-02-22",9
"1296","2012-02-23",9
"1297","2012-02-24",9.09
"1298","2012-02-27",8.64
"1299","2012-02-28",8.82
"1300","2012-02-29",9
"1301","2012-03-01",9
"1302","2012-03-02",9
"1303","2012-03-05",8.1
"1304","2012-03-06",7.74
"1305","2012-03-07",7.74
"1306","2012-03-08",8.91
"1307","2012-03-09",8.73
"1308","2012-03-12",8.73
"1309","2012-03-13",8.55
"1310","2012-03-14",8.37
"1311","2012-03-15",7.56
"1312","2012-03-16",7.92
"1313","2012-03-19",8.19
"1314","2012-03-20",7.65
"1315","2012-03-21",8.28
"1316","2012-03-22",9
"1317","2012-03-23",9.27
"1318","2012-03-26",9.27
"1319","2012-03-27",9.27
"1320","2012-03-28",9.27
"1321","2012-03-29",9.09
"1322","2012-03-30",9.45
"1323","2012-04-02",9.36
"1324","2012-04-03",9.36
"1325","2012-04-04",9.27
"1326","2012-04-05",9
"1327","2012-04-09",8.64
"1328","2012-04-10",8.64
"1329","2012-04-11",8.64
"1330","2012-04-12",8.46
"1331","2012-04-13",8.37
"1332","2012-04-16",7.65
"1333","2012-04-17",7.65
"1334","2012-04-18",9.36
"1335","2012-04-19",8.73
"1336","2012-04-20",8.55
"1337","2012-04-23",9.18
"1338","2012-04-24",9.27
"1339","2012-04-25",9.18
"1340","2012-04-26",9.09
"1341","2012-04-27",8.19
"1342","2012-04-30",9.09
"1343","2012-05-01",15.21
"1344","2012-05-02",15.84
"1345","2012-05-03",15.39
"1346","2012-05-04",15.39
"1347","2012-05-07",16.02
"1348","2012-05-08",19.799999
"1349","2012-05-09",24.75
"1350","2012-05-10",24.75
"1351","2012-05-11",25.65
"1352","2012-05-14",27.360001
"1353","2012-05-15",26.91
"1354","2012-05-16",24.299999
"1355","2012-05-17",21.6
"1356","2012-05-18",21.15
"1357","2012-05-21",22.049999
"1358","2012-05-22",21.6
"1359","2012-05-23",21.690001
"1360","2012-05-24",21.51
"1361","2012-05-25",21.6
"1362","2012-05-29",21.059999
"1363","2012-05-30",20.16
"1364","2012-05-31",19.620001
"1365","2012-06-01",18.18
"1366","2012-06-04",17.549999
"1367","2012-06-05",15.75
"1368","2012-06-06",17.1
"1369","2012-06-07",16.379999
"1370","2012-06-08",17.549999
"1371","2012-06-11",17.639999
"1372","2012-06-12",17.82
"1373","2012-06-13",18.9
"1374","2012-06-14",20.52
"1375","2012-06-15",20.25
"1376","2012-06-18",19.08
"1377","2012-06-19",18.809999
"1378","2012-06-20",19.530001
"1379","2012-06-21",18.450001
"1380","2012-06-22",19.35
"1381","2012-06-25",18.99
"1382","2012-06-26",18.450001
"1383","2012-06-27",19.35
"1384","2012-06-28",19.26
"1385","2012-06-29",18
"1386","2012-07-02",17.549999
"1387","2012-07-03",17.01
"1388","2012-07-05",17.82
"1389","2012-07-06",16.83
"1390","2012-07-09",16.469999
"1391","2012-07-10",16.65
"1392","2012-07-11",16.65
"1393","2012-07-12",16.379999
"1394","2012-07-13",16.83
"1395","2012-07-16",16.02
"1396","2012-07-17",17.01
"1397","2012-07-18",16.65
"1398","2012-07-19",16.379999
"1399","2012-07-20",16.200001
"1400","2012-07-23",16.200001
"1401","2012-07-24",15.48
"1402","2012-07-25",16.200001
"1403","2012-07-26",16.110001
"1404","2012-07-27",14.85
"1405","2012-07-30",16.110001
"1406","2012-07-31",14.85
"1407","2012-08-01",15.57
"1408","2012-08-02",15.3
"1409","2012-08-03",15.03
"1410","2012-08-06",15.12
"1411","2012-08-07",15.03
"1412","2012-08-08",15.03
"1413","2012-08-09",15.03
"1414","2012-08-10",14.76
"1415","2012-08-13",15.21
"1416","2012-08-14",15.12
"1417","2012-08-15",13.95
"1418","2012-08-16",14.76
"1419","2012-08-17",14.31
"1420","2012-08-20",13.05
"1421","2012-08-21",13.86
"1422","2012-08-22",13.5
"1423","2012-08-23",12.96
"1424","2012-08-24",12.33
"1425","2012-08-27",11.88
"1426","2012-08-28",10.89
"1427","2012-08-29",10.62
"1428","2012-08-30",11.16
"1429","2012-08-31",10.62
"1430","2012-09-04",11.61
"1431","2012-09-05",11.61
"1432","2012-09-06",11.16
"1433","2012-09-07",13.32
"1434","2012-09-10",13.41
"1435","2012-09-11",13.41
"1436","2012-09-12",13.23
"1437","2012-09-13",13.05
"1438","2012-09-14",12.6
"1439","2012-09-17",12.42
"1440","2012-09-18",12.42
"1441","2012-09-19",11.7
"1442","2012-09-20",12.06
"1443","2012-09-21",11.97
"1444","2012-09-24",11.25
"1445","2012-09-25",11.25
"1446","2012-09-26",11.52
"1447","2012-09-27",11.43
"1448","2012-09-28",12.6
"1449","2012-10-01",11.7
"1450","2012-10-02",12.51
"1451","2012-10-03",12.51
"1452","2012-10-04",11.16
"1453","2012-10-05",11.61
"1454","2012-10-08",11.43
"1455","2012-10-09",11.43
"1456","2012-10-10",11.52
"1457","2012-10-11",10.98
"1458","2012-10-12",10.62
"1459","2012-10-15",10.62
"1460","2012-10-16",11.16
"1461","2012-10-17",10.8
"1462","2012-10-18",10.71
"1463","2012-10-19",10.71
"1464","2012-10-22",10.71
"1465","2012-10-23",10.71
"1466","2012-10-24",10.98
"1467","2012-10-25",10.8
"1468","2012-10-26",10.8
"1469","2012-10-31",10.8
"1470","2012-11-01",10.89
"1471","2012-11-02",10.8
"1472","2012-11-05",10.8
"1473","2012-11-06",10.8
"1474","2012-11-07",10.8
"1475","2012-11-08",10.8
"1476","2012-11-09",10.8
"1477","2012-11-12",10.8
"1478","2012-11-13",10.62
"1479","2012-11-14",10.35
"1480","2012-11-15",10.35
"1481","2012-11-16",10.35
"1482","2012-11-19",10.62
"1483","2012-11-20",10.8
"1484","2012-11-21",11.97
"1485","2012-11-23",11.52
"1486","2012-11-26",10.89
"1487","2012-11-27",11.07
"1488","2012-11-28",10.71
"1489","2012-11-29",10.35
"1490","2012-11-30",11.52
"1491","2012-12-03",10.8
"1492","2012-12-04",10.98
"1493","2012-12-05",10.89
"1494","2012-12-06",10.89
"1495","2012-12-07",10.89
"1496","2012-12-10",10.35
"1497","2012-12-11",10.26
"1498","2012-12-12",10.26
"1499","2012-12-13",10.26
"1500","2012-12-14",10.26
"1501","2012-12-17",10.26
"1502","2012-12-18",10.26
"1503","2012-12-19",10.98
"1504","2012-12-20",10.8
"1505","2012-12-21",12.24
"1506","2012-12-24",10.44
"1507","2012-12-26",10.08
"1508","2012-12-27",11.43
"1509","2012-12-28",10.8
"1510","2012-12-31",10.71
"1511","2013-01-02",10.8
"1512","2013-01-03",12.6
"1513","2013-01-04",12.51
"1514","2013-01-07",11.25
"1515","2013-01-08",12.15
"1516","2013-01-09",12.15
"1517","2013-01-10",12.6
"1518","2013-01-11",11.79
"1519","2013-01-14",11.43
"1520","2013-01-15",11.7
"1521","2013-01-16",13.05
"1522","2013-01-17",12.96
"1523","2013-01-18",12.51
"1524","2013-01-22",12.6
"1525","2013-01-23",12.6
"1526","2013-01-24",12.6
"1527","2013-01-25",12.6
"1528","2013-01-28",12.51
"1529","2013-01-29",12.6
"1530","2013-01-30",12.6
"1531","2013-01-31",11.25
"1532","2013-02-01",13.05
"1533","2013-02-04",12.96
"1534","2013-02-05",8.55
"1535","2013-02-06",8.82
"1536","2013-02-07",8.55
"1537","2013-02-08",8.55
"1538","2013-02-11",8.55
"1539","2013-02-12",9.36
"1540","2013-02-13",9.36
"1541","2013-02-14",9
"1542","2013-02-15",9.45
"1543","2013-02-19",9
"1544","2013-02-20",9
"1545","2013-02-21",8.82
"1546","2013-02-22",8.82
"1547","2013-02-25",9
"1548","2013-02-26",9
"1549","2013-02-27",8.91
"1550","2013-02-28",8.19
"1551","2013-03-01",8.55
"1552","2013-03-04",8.91
"1553","2013-03-05",8.55
"1554","2013-03-06",8.55
"1555","2013-03-07",8.1
"1556","2013-03-08",8.46
"1557","2013-03-11",8.28
"1558","2013-03-12",8.19
"1559","2013-03-13",8.19
"1560","2013-03-14",8.1
"1561","2013-03-15",8.55
"1562","2013-03-18",8.55
"1563","2013-03-19",8.55
"1564","2013-03-20",8.1
"1565","2013-03-21",8.28
"1566","2013-03-22",8.28
"1567","2013-03-25",8.1
"1568","2013-03-26",8.01
"1569","2013-03-27",7.29
"1570","2013-03-28",7.11
"1571","2013-04-01",7.65
"1572","2013-04-02",7.47
"1573","2013-04-03",7.65
"1574","2013-04-04",7.65
"1575","2013-04-05",7.29
"1576","2013-04-08",7.29
"1577","2013-04-09",7.02
"1578","2013-04-10",7.02
"1579","2013-04-11",6.48
"1580","2013-04-12",7.02
"1581","2013-04-15",6.48
"1582","2013-04-16",6.66
"1583","2013-04-17",6.66
"1584","2013-04-18",6.66
"1585","2013-04-19",7.02
"1586","2013-04-22",6.21
"1587","2013-04-23",6.12
"1588","2013-04-24",6.12
"1589","2013-04-25",6.3
"1590","2013-04-26",6.3
"1591","2013-04-29",6.75
"1592","2013-04-30",6.3
"1593","2013-05-01",6.12
"1594","2013-05-02",5.94
"1595","2013-05-03",6.3
"1596","2013-05-06",5.67
"1597","2013-05-07",6.3
"1598","2013-05-08",6.75
"1599","2013-05-09",6.12
"1600","2013-05-10",6.12
"1601","2013-05-13",6.39
"1602","2013-05-14",6.75
"1603","2013-05-15",6.75
"1604","2013-05-16",6.75
"1605","2013-05-17",6.75
"1606","2013-05-20",6.3
"1607","2013-05-21",7.11
"1608","2013-05-22",6.3
"1609","2013-05-23",6.39
"1610","2013-05-24",7.65
"1611","2013-05-28",10.8
"1612","2013-05-29",10.44
"1613","2013-05-30",9.45
"1614","2013-05-31",9.09
"1615","2013-06-03",8.82
"1616","2013-06-04",8.73
"1617","2013-06-05",8.73
"1618","2013-06-06",8.55
"1619","2013-06-07",8.55
"1620","2013-06-10",8.46
"1621","2013-06-11",8.46
"1622","2013-06-12",7.92
"1623","2013-06-13",7.83
"1624","2013-06-14",8.55
"1625","2013-06-17",8.55
"1626","2013-06-18",8.1
"1627","2013-06-19",8.1
"1628","2013-06-20",8.1
"1629","2013-06-21",8.46
"1630","2013-06-24",8.55
"1631","2013-06-25",8.28
"1632","2013-06-26",8.28
"1633","2013-06-27",8.1
"1634","2013-06-28",8.1
"1635","2013-07-01",8.1
"1636","2013-07-02",8.19
"1637","2013-07-03",8.19
"1638","2013-07-05",8.46
"1639","2013-07-08",8.73
"1640","2013-07-09",9
"1641","2013-07-10",8.73
"1642","2013-07-11",8.82
"1643","2013-07-12",9
"1644","2013-07-15",9
"1645","2013-07-16",10.26
"1646","2013-07-17",10.71
"1647","2013-07-18",10.71
"1648","2013-07-19",10.62
"1649","2013-07-22",10.17
"1650","2013-07-23",10.26
"1651","2013-07-24",10.26
"1652","2013-07-25",9.99
"1653","2013-07-26",9.99
"1654","2013-07-29",9.9
"1655","2013-07-30",10.44
"1656","2013-07-31",10.62
"1657","2013-08-01",10.8
"1658","2013-08-02",10.8
"1659","2013-08-05",12.96
"1660","2013-08-06",12.87
"1661","2013-08-07",12.87
"1662","2013-08-08",13.41
"1663","2013-08-09",13.05
"1664","2013-08-12",13.05
"1665","2013-08-13",13.5
"1666","2013-08-14",14.31
"1667","2013-08-15",13.5
"1668","2013-08-16",14.22
"1669","2013-08-19",13.77
"1670","2013-08-20",13.77
"1671","2013-08-21",13.05
"1672","2013-08-22",13.5
"1673","2013-08-23",13.14
"1674","2013-08-26",15.21
"1675","2013-08-27",14.4
"1676","2013-08-28",14.4
"1677","2013-08-29",14.4
"1678","2013-08-30",13.95
"1679","2013-09-03",10.98
"1680","2013-09-04",11.25
"1681","2013-09-05",10.71
"1682","2013-09-06",10.8
"1683","2013-09-09",10.35
"1684","2013-09-10",10.8
"1685","2013-09-11",11.61
"1686","2013-09-12",11.25
"1687","2013-09-13",10.8
"1688","2013-09-16",10.8
"1689","2013-09-17",10.8
"1690","2013-09-18",10.8
"1691","2013-09-19",10.8
"1692","2013-09-20",10.8
"1693","2013-09-23",10.8
"1694","2013-09-24",10.8
"1695","2013-09-25",10.8
"1696","2013-09-26",9.9
"1697","2013-09-27",10.8
"1698","2013-09-30",10.8
"1699","2013-10-01",11.07
"1700","2013-10-02",11.25
"1701","2013-10-03",10.98
"1702","2013-10-04",10.71
"1703","2013-10-07",10.71
"1704","2013-10-08",10.8
"1705","2013-10-09",10.26
"1706","2013-10-10",9.9
"1707","2013-10-11",9.9
"1708","2013-10-14",10.71
"1709","2013-10-15",10.71
"1710","2013-10-16",10.71
"1711","2013-10-17",10.71
"1712","2013-10-18",9.9
"1713","2013-10-21",9.9
"1714","2013-10-22",10.35
"1715","2013-10-23",9.81
"1716","2013-10-24",9.81
"1717","2013-10-25",9.81
"1718","2013-10-28",10.71
"1719","2013-10-29",10.71
"1720","2013-10-30",10.53
"1721","2013-10-31",3.42
"1722","2013-11-01",4.14
"1723","2013-11-04",4.32
"1724","2013-11-05",3.78
"1725","2013-11-06",3.87
"1726","2013-11-07",3.78
"1727","2013-11-08",3.96
"1728","2013-11-11",4.05
"1729","2013-11-12",4.05
"1730","2013-11-13",3.96
"1731","2013-11-14",3.51
"1732","2013-11-15",2.97
"1733","2013-11-18",3.78
"1734","2013-11-19",3.6
"1735","2013-11-20",3.06
"1736","2013-11-21",3.24
"1737","2013-11-22",3.06
"1738","2013-11-25",3.6
"1739","2013-11-26",3.6
"1740","2013-11-27",3.33
"1741","2013-11-29",3.51
"1742","2013-12-02",3.06
"1743","2013-12-03",3.33
"1744","2013-12-04",4.32
"1745","2013-12-05",4.32
"1746","2013-12-06",4.32
"1747","2013-12-09",3.6
"1748","2013-12-10",3.6
"1749","2013-12-11",3.6
"1750","2013-12-12",4.05
"1751","2013-12-13",4.05
"1752","2013-12-16",3.6
"1753","2013-12-17",3.87
"1754","2013-12-18",3.6
"1755","2013-12-19",3.96
"1756","2013-12-20",3.96
"1757","2013-12-23",3.6
"1758","2013-12-24",3.15
"1759","2013-12-26",3.15
"1760","2013-12-27",3.15
"1761","2013-12-30",4.05
"1762","2013-12-31",3.78
"1763","2014-01-02",3.6
"1764","2014-01-03",3.78
"1765","2014-01-06",3.78
"1766","2014-01-07",3.78
"1767","2014-01-08",3.78
"1768","2014-01-09",4.32
"1769","2014-01-10",4.59
"1770","2014-01-13",3.78
"1771","2014-01-14",3.78
"1772","2014-01-15",3.78
"1773","2014-01-16",3.78
"1774","2014-01-17",4.5
"1775","2014-01-21",3.78
"1776","2014-01-22",3.6
"1777","2014-01-23",4.32
"1778","2014-01-24",4.32
"1779","2014-01-27",4.32
"1780","2014-01-28",3.6
"1781","2014-01-29",3.6
"1782","2014-01-30",3.6
"1783","2014-01-31",3.69
"1784","2014-02-03",3.24
"1785","2014-02-04",3.51
"1786","2014-02-05",2.97
"1787","2014-02-06",2.97
"1788","2014-02-07",3.78
"1789","2014-02-10",3.15
"1790","2014-02-11",4.05
"1791","2014-02-12",4.05
"1792","2014-02-13",3.51
"1793","2014-02-14",3.78
"1794","2014-02-18",4.14
"1795","2014-02-19",4.05
"1796","2014-02-20",3.6
"1797","2014-02-21",3.87
"1798","2014-02-24",3.87
"1799","2014-02-25",3.87
"1800","2014-02-26",3.87
"1801","2014-02-27",3.69
"1802","2014-02-28",3.69
"1803","2014-03-03",4.14
"1804","2014-03-04",4.59
"1805","2014-03-05",4.41
"1806","2014-03-06",4.41
"1807","2014-03-07",4.41
"1808","2014-03-10",4.32
"1809","2014-03-11",4.32
"1810","2014-03-12",3.6
"1811","2014-03-13",3.87
"1812","2014-03-14",4.5
"1813","2014-03-17",4.23
"1814","2014-03-18",4.5
"1815","2014-03-19",4.41
"1816","2014-03-20",4.05
"1817","2014-03-21",4.59
"1818","2014-03-24",4.05
"1819","2014-03-25",4.05
"1820","2014-03-26",4.14
"1821","2014-03-27",4.5
"1822","2014-03-28",4.95
"1823","2014-03-31",5.76
"1824","2014-04-01",5.67
"1825","2014-04-02",6.57
"1826","2014-04-03",6.48
"1827","2014-04-04",5.94
"1828","2014-04-07",5.76
"1829","2014-04-08",5.22
"1830","2014-04-09",5.31
"1831","2014-04-10",4.86
"1832","2014-04-11",4.41
"1833","2014-04-14",4.05
"1834","2014-04-15",3.87
"1835","2014-04-16",3.96
"1836","2014-04-17",3.51
"1837","2014-04-21",3.51
"1838","2014-04-22",3.6
"1839","2014-04-23",4.14
"1840","2014-04-24",4.41
"1841","2014-04-25",5.4
"1842","2014-04-28",6.48
"1843","2014-04-29",6.48
"1844","2014-04-30",6.21
"1845","2014-05-01",5.76
"1846","2014-05-02",6.12
"1847","2014-05-05",5.67
"1848","2014-05-06",5.4
"1849","2014-05-07",5.4
"1850","2014-05-08",5.4
"1851","2014-05-09",5.4
"1852","2014-05-12",5.4
"1853","2014-05-13",5.31
"1854","2014-05-14",6.75
"1855","2014-05-15",7.11
"1856","2014-05-16",7.11
"1857","2014-05-19",6.3
"1858","2014-05-20",6.3
"1859","2014-05-21",6.66
"1860","2014-05-22",6.57
"1861","2014-05-23",6.57
"1862","2014-05-27",7.11
"1863","2014-05-28",7.11
"1864","2014-05-29",8.01
"1865","2014-05-30",10.35
"1866","2014-06-02",10.44
"1867","2014-06-03",10.53
"1868","2014-06-04",10.35
"1869","2014-06-05",10.35
"1870","2014-06-06",10.8
"1871","2014-06-09",10.35
"1872","2014-06-10",10.62
"1873","2014-06-11",10.35
"1874","2014-06-12",10.26
"1875","2014-06-13",9.36
"1876","2014-06-16",9.72
"1877","2014-06-17",9.99
"1878","2014-06-18",9.81
"1879","2014-06-19",9.63
"1880","2014-06-20",9.63
"1881","2014-06-23",9.09
"1882","2014-06-24",9
"1883","2014-06-25",10.08
"1884","2014-06-26",9.72
"1885","2014-06-27",9.9
"1886","2014-06-30",10.62
"1887","2014-07-01",10.35
"1888","2014-07-02",10.71
"1889","2014-07-03",10.62
"1890","2014-07-07",10.08
"1891","2014-07-08",10.35
"1892","2014-07-09",9.9
"1893","2014-07-10",9.81
"1894","2014-07-11",9.72
"1895","2014-07-14",9.63
"1896","2014-07-15",9.63
"1897","2014-07-16",9.63
"1898","2014-07-17",9.63
"1899","2014-07-18",10.53
"1900","2014-07-21",10.53
"1901","2014-07-22",10.53
"1902","2014-07-23",10.35
"1903","2014-07-24",10.62
"1904","2014-07-25",9.36
"1905","2014-07-28",10.26
"1906","2014-07-29",9.36
"1907","2014-07-30",10.26
"1908","2014-07-31",10.26
"1909","2014-08-01",10.26
"1910","2014-08-04",10.26
"1911","2014-08-05",9.9
"1912","2014-08-06",9.9
"1913","2014-08-07",9.72
"1914","2014-08-08",10.17
"1915","2014-08-11",9.54
"1916","2014-08-12",9.45
"1917","2014-08-13",9.09
"1918","2014-08-14",9.45
"1919","2014-08-15",9.9
"1920","2014-08-18",9.45
"1921","2014-08-19",9.27
"1922","2014-08-20",9.18
"1923","2014-08-21",8.55
"1924","2014-08-22",8.55
"1925","2014-08-25",9.9
"1926","2014-08-26",9.63
"1927","2014-08-27",9.72
"1928","2014-08-28",9.09
"1929","2014-08-29",9.9
"1930","2014-09-02",10.35
"1931","2014-09-03",10.08
"1932","2014-09-04",8.64
"1933","2014-09-05",7.83
"1934","2014-09-08",6.93
"1935","2014-09-09",7.38
"1936","2014-09-10",7.38
"1937","2014-09-11",7.38
"1938","2014-09-12",6.93
"1939","2014-09-15",6.93
"1940","2014-09-16",6.93
"1941","2014-09-17",6.93
"1942","2014-09-18",6.93
"1943","2014-09-19",7.02
"1944","2014-09-22",7.2
"1945","2014-09-23",6.84
"1946","2014-09-24",7.02
"1947","2014-09-25",7.02
