"","date","NINE"
"89","2018-05-25",35.099998
"90","2018-05-29",34.959999
"91","2018-05-30",35.27
"92","2018-05-31",34.82
"93","2018-06-01",32.849998
"94","2018-06-04",31.530001
"95","2018-06-05",31.02
"96","2018-06-06",31.27
"97","2018-06-07",31.459999
"98","2018-06-08",29.620001
"99","2018-06-11",29.809999
"100","2018-06-12",29.700001
"101","2018-06-13",30.690001
"102","2018-06-14",30.32
"103","2018-06-15",30.24
"104","2018-06-18",30.360001
"105","2018-06-19",30.709999
"106","2018-06-20",32.369999
"107","2018-06-21",32.110001
"108","2018-06-22",33.779999
"109","2018-06-25",33.009998
"110","2018-06-26",32.720001
"111","2018-06-27",32.779999
"112","2018-06-28",33.040001
"113","2018-06-29",33.119999
"114","2018-07-02",31.959999
"115","2018-07-03",31.120001
"116","2018-07-05",31.23
"117","2018-07-06",32.189999
"118","2018-07-09",33.060001
"119","2018-07-10",32.810001
"120","2018-07-11",31.690001
"121","2018-07-12",31.549999
"122","2018-07-13",31.67
"123","2018-07-16",30.530001
"124","2018-07-17",30.879999
"125","2018-07-18",31.620001
"126","2018-07-19",30.809999
"127","2018-07-20",32.09
"128","2018-07-23",31.469999
"129","2018-07-24",29.049999
"130","2018-07-25",28.370001
"131","2018-07-26",28.209999
"132","2018-07-27",28.870001
"133","2018-07-30",29.389999
"134","2018-07-31",29.209999
"135","2018-08-01",28.709999
"136","2018-08-02",28.82
"137","2018-08-03",28.799999
"138","2018-08-06",28.77
"139","2018-08-07",28.85
"140","2018-08-08",28.66
"141","2018-08-09",29.040001
"142","2018-08-10",29.450001
"143","2018-08-13",28.99
"144","2018-08-14",28.280001
"145","2018-08-15",28.120001
"146","2018-08-16",28.809999
"147","2018-08-17",29.709999
"148","2018-08-20",30.129999
"149","2018-08-21",30.870001
"150","2018-08-22",31.01
"151","2018-08-23",30.610001
"152","2018-08-24",30.35
"153","2018-08-27",31.01
"154","2018-08-28",30.780001
"155","2018-08-29",30.959999
"156","2018-08-30",29.73
"157","2018-08-31",29.98
"158","2018-09-04",29.459999
"159","2018-09-05",29.73
"160","2018-09-06",28.32
"161","2018-09-07",27.34
"162","2018-09-10",29.18
"163","2018-09-11",30.5
"164","2018-09-12",30.91
"165","2018-09-13",31.209999
"166","2018-09-14",31.629999
"167","2018-09-17",30.299999
"168","2018-09-18",31.84
"169","2018-09-19",32.52
"170","2018-09-20",32.490002
"171","2018-09-21",33.02
"172","2018-09-24",32.57
"173","2018-09-25",32.900002
"174","2018-09-26",30.4
"175","2018-09-27",30.43
"176","2018-09-28",30.58
"177","2018-10-01",31.58
"178","2018-10-02",32.490002
"179","2018-10-03",32.439999
"180","2018-10-04",32.299999
"181","2018-10-05",32.5
"182","2018-10-08",33.200001
"183","2018-10-09",34.75
"184","2018-10-10",33.419998
"185","2018-10-11",33.610001
"186","2018-10-12",35.490002
"187","2018-10-15",38.389999
"188","2018-10-16",38.860001
"189","2018-10-17",39.060001
"190","2018-10-18",38.25
"191","2018-10-19",37.349998
"192","2018-10-22",36.66
"193","2018-10-23",35.529999
"194","2018-10-24",34.52
"195","2018-10-25",35.470001
"196","2018-10-26",36.130001
"197","2018-10-29",34.52
"198","2018-10-30",35.48
"199","2018-10-31",37.029999
"200","2018-11-01",36.279999
"201","2018-11-02",36.459999
"202","2018-11-05",36.200001
"203","2018-11-06",35.68
"204","2018-11-07",35.939999
"205","2018-11-08",35.290001
"206","2018-11-09",35.16
"207","2018-11-12",33.560001
"208","2018-11-13",30.08
"209","2018-11-14",29.860001
"210","2018-11-15",29.360001
"211","2018-11-16",30.42
"212","2018-11-19",32.119999
"213","2018-11-20",29.629999
"214","2018-11-21",29.74
"215","2018-11-23",28.75
"216","2018-11-26",28.98
"217","2018-11-27",27.9
"218","2018-11-28",28.74
"219","2018-11-29",28.4
"220","2018-11-30",28.18
"221","2018-12-03",28.549999
"222","2018-12-04",26.4
"223","2018-12-06",25.48
"224","2018-12-07",25.32
"225","2018-12-10",24.48
"226","2018-12-11",22.700001
"227","2018-12-12",23.549999
"228","2018-12-13",23.1
"229","2018-12-14",23.25
"230","2018-12-17",23.440001
"231","2018-12-18",22.99
"232","2018-12-19",22.08
"233","2018-12-20",21.950001
"234","2018-12-21",21.450001
"235","2018-12-24",20.559999
"236","2018-12-26",22.030001
"237","2018-12-27",21.860001
"238","2018-12-28",22.040001
"239","2018-12-31",22.540001
"240","2019-01-02",22.969999
"241","2019-01-03",23.110001
"242","2019-01-04",24.27
"243","2019-01-07",24.969999
"244","2019-01-08",24.120001
"245","2019-01-09",24.709999
"246","2019-01-10",24.719999
"247","2019-01-11",24.35
"248","2019-01-14",23.860001
"249","2019-01-15",24.620001
"250","2019-01-16",25.34
"251","2019-01-17",24.889999
"252","2019-01-18",24.84
"253","2019-01-22",24.290001
"254","2019-01-23",23.23
"255","2019-01-24",23.6
"256","2019-01-25",24.77
"257","2019-01-28",24.16
"258","2019-01-29",23.77
"259","2019-01-30",24.030001
"260","2019-01-31",23.98
"261","2019-02-01",24.65
"262","2019-02-04",24.790001
"263","2019-02-05",25.58
"264","2019-02-06",25.200001
"265","2019-02-07",23.639999
"266","2019-02-08",23.77
"267","2019-02-11",24.1
"268","2019-02-12",24.139999
"269","2019-02-13",24.200001
"270","2019-02-14",24.620001
"271","2019-02-15",25.459999
"272","2019-02-19",25.48
"273","2019-02-20",25.950001
"274","2019-02-21",25.360001
"275","2019-02-22",25.59
"276","2019-02-25",25.77
"277","2019-02-26",25.629999
"278","2019-02-27",25.75
"279","2019-02-28",26.219999
"280","2019-03-01",26.32
"281","2019-03-04",26.690001
"282","2019-03-05",25.83
"283","2019-03-06",24.99
"284","2019-03-07",21.610001
"285","2019-03-08",21.469999
"286","2019-03-11",22.389999
"287","2019-03-12",22.32
"288","2019-03-13",22.639999
"289","2019-03-14",22.41
"290","2019-03-15",22.08
"291","2019-03-18",23.26
"292","2019-03-19",22.9
"293","2019-03-20",23.549999
"294","2019-03-21",23.75
"295","2019-03-22",22.66
"296","2019-03-25",22.24
"297","2019-03-26",22.85
"298","2019-03-27",22.74
"299","2019-03-28",23.120001
"300","2019-03-29",22.65
"301","2019-04-01",24.18
"302","2019-04-02",23.67
"303","2019-04-03",23.059999
"304","2019-04-04",23.629999
"305","2019-04-05",24.07
"306","2019-04-08",23.860001
"307","2019-04-09",23.25
"308","2019-04-10",22.799999
"309","2019-04-11",22
"310","2019-04-12",22.23
"311","2019-04-15",21.389999
"312","2019-04-16",21.450001
"313","2019-04-17",21.07
"314","2019-04-18",20.84
"315","2019-04-22",21.99
"316","2019-04-23",22.049999
"317","2019-04-24",21.549999
"318","2019-04-25",20.77
"319","2019-04-26",20.629999
"320","2019-04-29",20.6
"321","2019-04-30",20.129999
"322","2019-05-01",19.219999
"323","2019-05-02",19.629999
"324","2019-05-03",19.84
"325","2019-05-06",20.33
"326","2019-05-07",20.35
"327","2019-05-08",22.18
"328","2019-05-09",22.030001
"329","2019-05-10",22.23
"330","2019-05-13",21.190001
"331","2019-05-14",21.719999
"332","2019-05-15",22.07
"333","2019-05-16",22.43
"334","2019-05-17",22.09
"335","2019-05-20",21.370001
"336","2019-05-21",21.41
"337","2019-05-22",20.889999
"338","2019-05-23",19.6
"339","2019-05-24",19.469999
"340","2019-05-28",19.139999
"341","2019-05-29",18.780001
"342","2019-05-30",17.9
"343","2019-05-31",16.9
"344","2019-06-03",17.01
"345","2019-06-04",17.66
"346","2019-06-05",16.68
"347","2019-06-06",16.59
"348","2019-06-07",16.690001
"349","2019-06-10",16.66
"350","2019-06-11",16.639999
"351","2019-06-12",15.83
"352","2019-06-13",16.52
"353","2019-06-14",15.9
"354","2019-06-17",16.780001
"355","2019-06-18",17.360001
"356","2019-06-19",17.26
"357","2019-06-20",18.16
"358","2019-06-21",17.469999
"359","2019-06-24",16.91
"360","2019-06-25",16.799999
"361","2019-06-26",16.530001
"362","2019-06-27",16.299999
"363","2019-06-28",17.33
"364","2019-07-01",17.02
"365","2019-07-02",15.97
"366","2019-07-03",15.71
"367","2019-07-05",15.96
"368","2019-07-08",15.89
"369","2019-07-09",15.6
"370","2019-07-10",15.71
"371","2019-07-11",15.67
"372","2019-07-12",15.46
"373","2019-07-15",14.56
"374","2019-07-16",14.13
"375","2019-07-17",13.6
"376","2019-07-18",13.43
"377","2019-07-19",13.52
"378","2019-07-22",13.81
"379","2019-07-23",13.83
"380","2019-07-24",13.87
"381","2019-07-25",12.97
"382","2019-07-26",12.95
"383","2019-07-29",12
"384","2019-07-30",12.35
"385","2019-07-31",12.87
"386","2019-08-01",12.08
"387","2019-08-02",11.76
"388","2019-08-05",11.09
"389","2019-08-06",10.47
"390","2019-08-07",10.61
"391","2019-08-08",10.39
"392","2019-08-09",9.83
"393","2019-08-12",9.25
"394","2019-08-13",8.91
"395","2019-08-14",8.35
"396","2019-08-15",7.69
"397","2019-08-16",7.75
"398","2019-08-19",7.94
"399","2019-08-20",7.85
"400","2019-08-21",7.6
"401","2019-08-22",6.81
"402","2019-08-23",6.41
"403","2019-08-26",6.07
"404","2019-08-27",5.85
"405","2019-08-28",5.9
"406","2019-08-29",5.8
"407","2019-08-30",5.48
"408","2019-09-03",5.06
"409","2019-09-04",5.29
"410","2019-09-05",5.42
"411","2019-09-06",5.38
"412","2019-09-09",6.12
"413","2019-09-10",6.4
"414","2019-09-11",6.78
"415","2019-09-12",6.54
"416","2019-09-13",6.46
"417","2019-09-16",7.41
"418","2019-09-17",7.13
"419","2019-09-18",7.11
"420","2019-09-19",7.06
"421","2019-09-20",6.73
"422","2019-09-23",6.71
"423","2019-09-24",6.23
"424","2019-09-25",6.05
"425","2019-09-26",6.07
"426","2019-09-27",6.13
"427","2019-09-30",6.17
"428","2019-10-01",5.87
"429","2019-10-02",5.76
"430","2019-10-03",5.88
"431","2019-10-04",5.8
"432","2019-10-07",5.94
"433","2019-10-08",5.63
"434","2019-10-09",5.31
"435","2019-10-10",5.14
"436","2019-10-11",5.39
"437","2019-10-14",5.2
"438","2019-10-15",5.17
"439","2019-10-16",4.98
"440","2019-10-17",5.27
"441","2019-10-18",5.16
"442","2019-10-21",5.29
"443","2019-10-22",5.58
"444","2019-10-23",5.6
"445","2019-10-24",5.29
"446","2019-10-25",5.58
"447","2019-10-28",5.67
"448","2019-10-29",5.78
"449","2019-10-30",5.35
"450","2019-10-31",5.65
"451","2019-11-01",5.96
"452","2019-11-04",6.39
"453","2019-11-05",6.36
"454","2019-11-06",5.9
"455","2019-11-07",5.71
"456","2019-11-08",4.92
"457","2019-11-11",5.97
"458","2019-11-12",5.67
"459","2019-11-13",5.59
"460","2019-11-14",5.51
"461","2019-11-15",5.65
"462","2019-11-18",5.11
"463","2019-11-19",4.71
"464","2019-11-20",4.41
"465","2019-11-21",4.76
"466","2019-11-22",4.82
"467","2019-11-25",5.02
"468","2019-11-26",5.04
"469","2019-11-27",5.12
"470","2019-11-29",5.48
"471","2019-12-02",5.5
"472","2019-12-03",4.61
"473","2019-12-04",4.76
"474","2019-12-05",4.97
"475","2019-12-06",5.5
"476","2019-12-09",5.64
"477","2019-12-10",5.95
"478","2019-12-11",5.76
"479","2019-12-12",6.18
"480","2019-12-13",6.56
"481","2019-12-16",6.98
"482","2019-12-17",7.07
"483","2019-12-18",7.05
"484","2019-12-19",7.17
"485","2019-12-20",7.15
"486","2019-12-23",7.71
"487","2019-12-24",7.86
"488","2019-12-26",7.76
"489","2019-12-27",7.66
"490","2019-12-30",7.67
"491","2019-12-31",7.82
"492","2020-01-02",7.66
"493","2020-01-03",8.24
"494","2020-01-06",10.02
"495","2020-01-07",9.58
"496","2020-01-08",8.76
"497","2020-01-09",8.76
"498","2020-01-10",9.3
"499","2020-01-13",8.85
"500","2020-01-14",8.7
"501","2020-01-15",7.99
"502","2020-01-16",7.61
"503","2020-01-17",7.25
"504","2020-01-21",6.56
"505","2020-01-22",6.27
"506","2020-01-23",5.94
"507","2020-01-24",6
"508","2020-01-27",5.63
"509","2020-01-28",5.98
"510","2020-01-29",5.53
"511","2020-01-30",5.19
"512","2020-01-31",4.84
"513","2020-02-03",4.76
"514","2020-02-04",4.55
"515","2020-02-05",5.1
"516","2020-02-06",4.96
"517","2020-02-07",4.79
"518","2020-02-10",4.41
"519","2020-02-11",4.66
"520","2020-02-12",5.26
"521","2020-02-13",5.35
"522","2020-02-14",5.52
"523","2020-02-18",5.62
"524","2020-02-19",5.74
"525","2020-02-20",5.81
"526","2020-02-21",5.42
"527","2020-02-24",5.02
"528","2020-02-25",4.5
"529","2020-02-26",4.14
"530","2020-02-27",4.29
"531","2020-02-28",4.06
"532","2020-03-02",3.55
"533","2020-03-03",3.11
"534","2020-03-04",3.44
"535","2020-03-05",3.05
"536","2020-03-06",2.16
"537","2020-03-09",1.36
"538","2020-03-10",1.1
"539","2020-03-11",1.07
"540","2020-03-12",1.08
"541","2020-03-13",0.95
"542","2020-03-16",0.91
"543","2020-03-17",0.9
"544","2020-03-18",0.38
"545","2020-03-19",0.78
"546","2020-03-20",0.909
"547","2020-03-23",0.779
"548","2020-03-24",1.06
"549","2020-03-25",1.07
"550","2020-03-26",0.956
"551","2020-03-27",0.703
"552","2020-03-30",0.75
"553","2020-03-31",0.808
"554","2020-04-01",0.75
"555","2020-04-02",0.77
"556","2020-04-03",0.776
"557","2020-04-06",0.854
"558","2020-04-07",0.899
"559","2020-04-08",0.9
"560","2020-04-09",0.9
"561","2020-04-13",0.86
"562","2020-04-14",0.853
"563","2020-04-15",0.846
"564","2020-04-16",0.813
"565","2020-04-17",0.9
"566","2020-04-20",0.82
"567","2020-04-21",0.754
"568","2020-04-22",0.838
"569","2020-04-23",0.88
"570","2020-04-24",0.884
"571","2020-04-27",0.917
"572","2020-04-28",0.881
"573","2020-04-29",0.95
"574","2020-04-30",1.45
"575","2020-05-01",1.21
"576","2020-05-04",1.16
"577","2020-05-05",1.12
"578","2020-05-06",1.07
"579","2020-05-07",1.3
"580","2020-05-08",1.41
"581","2020-05-11",1.63
"582","2020-05-12",2.03
"583","2020-05-13",1.7
"584","2020-05-14",1.69
"585","2020-05-15",1.71
"586","2020-05-18",1.82
"587","2020-05-19",1.63
"588","2020-05-20",1.78
"589","2020-05-21",1.75
"590","2020-05-22",1.65
"591","2020-05-26",1.76
"592","2020-05-27",1.96
"593","2020-05-28",2.25
"594","2020-05-29",2.03
"595","2020-06-01",2.02
"596","2020-06-02",1.89
"597","2020-06-03",2
"598","2020-06-04",2.26
"599","2020-06-05",2.62
"600","2020-06-08",3.82
"601","2020-06-09",3.91
"602","2020-06-10",3.15
"603","2020-06-11",2.71
"604","2020-06-12",2.91
"605","2020-06-15",2.92
"606","2020-06-16",2.78
"607","2020-06-17",2.51
"608","2020-06-18",2.4
"609","2020-06-19",2.35
"610","2020-06-22",2.17
"611","2020-06-23",2.34
"612","2020-06-24",2.01
"613","2020-06-25",2.07
"614","2020-06-26",1.95
"615","2020-06-29",2.01
"616","2020-06-30",1.95
"617","2020-07-01",1.86
"618","2020-07-02",1.96
"619","2020-07-06",1.93
"620","2020-07-07",1.9
"621","2020-07-08",1.82
"622","2020-07-09",1.61
"623","2020-07-10",1.59
"624","2020-07-13",1.53
"625","2020-07-14",1.59
"626","2020-07-15",1.99
"627","2020-07-16",2.22
"628","2020-07-17",2
"629","2020-07-20",1.8
"630","2020-07-21",2.04
"631","2020-07-22",1.99
"632","2020-07-23",2
"633","2020-07-24",1.95
"634","2020-07-27",1.84
"635","2020-07-28",1.91
"636","2020-07-29",1.99
"637","2020-07-30",1.9
"638","2020-07-31",1.86
"639","2020-08-03",1.94
"640","2020-08-04",1.95
"641","2020-08-05",2.06
"642","2020-08-06",1.79
"643","2020-08-07",1.75
"644","2020-08-10",1.79
"645","2020-08-11",1.7
"646","2020-08-12",1.75
"647","2020-08-13",1.7
"648","2020-08-14",1.7
"649","2020-08-17",1.67
"650","2020-08-18",1.65
"651","2020-08-19",1.59
"652","2020-08-20",1.58
"653","2020-08-21",1.52
"654","2020-08-24",1.49
"655","2020-08-25",1.48
"656","2020-08-26",1.46
"657","2020-08-27",1.4
"658","2020-08-28",1.42
"659","2020-08-31",1.37
"660","2020-09-01",1.29
"661","2020-09-02",1.23
"662","2020-09-03",1.14
"663","2020-09-04",1.25
"664","2020-09-08",1.16
"665","2020-09-09",1.11
"666","2020-09-10",1
"667","2020-09-11",1.11
"668","2020-09-14",1.11
"669","2020-09-15",1.17
"670","2020-09-16",1.51
"671","2020-09-17",1.41
"672","2020-09-18",1.5
"673","2020-09-21",1.28
"674","2020-09-22",1.27
"675","2020-09-23",1.22
"676","2020-09-24",1.36
"677","2020-09-25",1.16
"678","2020-09-28",1.29
"679","2020-09-29",1.2
"680","2020-09-30",1.13
"681","2020-10-01",1.12
"682","2020-10-02",1.16
"683","2020-10-05",1.17
"684","2020-10-06",1.16
"685","2020-10-07",1.18
"686","2020-10-08",1.29
"687","2020-10-09",1.41
"688","2020-10-12",1.32
"689","2020-10-13",1.29
"690","2020-10-14",1.35
"691","2020-10-15",1.34
"692","2020-10-16",1.27
"693","2020-10-19",1.15
"694","2020-10-20",1.15
"695","2020-10-21",1.13
"696","2020-10-22",1.17
"697","2020-10-23",1.18
"698","2020-10-26",1.11
"699","2020-10-27",1.13
"700","2020-10-28",1.09
"701","2020-10-29",1.07
"702","2020-10-30",1.07
"703","2020-11-02",1.1
"704","2020-11-03",1.14
"705","2020-11-04",1.14
"706","2020-11-05",1.13
"707","2020-11-06",1.14
"708","2020-11-09",1.44
"709","2020-11-10",1.47
"710","2020-11-11",1.54
"711","2020-11-12",1.59
"712","2020-11-13",1.54
"713","2020-11-16",1.65
"714","2020-11-17",1.62
"715","2020-11-18",1.67
"716","2020-11-19",1.65
"717","2020-11-20",1.63
"718","2020-11-23",2.2
"719","2020-11-24",2.64
"720","2020-11-25",2.55
"721","2020-11-27",2.54
