"","date","CHDN"
"1","2007-01-03",13.98
"2","2007-01-04",14.02
"3","2007-01-05",13.406667
"4","2007-01-08",13.286667
"5","2007-01-09",13.21
"6","2007-01-10",13.54
"7","2007-01-11",13.45
"8","2007-01-12",13.4
"9","2007-01-16",13.386666
"10","2007-01-17",13.493333
"11","2007-01-18",13.49
"12","2007-01-19",13.63
"13","2007-01-22",13.8
"14","2007-01-23",13.76
"15","2007-01-24",14.233334
"16","2007-01-25",13.65
"17","2007-01-26",13.75
"18","2007-01-29",13.706667
"19","2007-01-30",14
"20","2007-01-31",13.93
"21","2007-02-01",14.016666
"22","2007-02-02",13.99
"23","2007-02-05",14.156667
"24","2007-02-06",14.15
"25","2007-02-07",14.27
"26","2007-02-08",14.506667
"27","2007-02-09",14.253333
"28","2007-02-12",14.49
"29","2007-02-13",14.546667
"30","2007-02-14",14.503333
"31","2007-02-15",14.48
"32","2007-02-16",14.533334
"33","2007-02-20",14.6
"34","2007-02-21",14.816667
"35","2007-02-22",15.033334
"36","2007-02-23",14.996667
"37","2007-02-26",15.126667
"38","2007-02-27",14.78
"39","2007-02-28",14.62
"40","2007-03-01",14.606667
"41","2007-03-02",14.086667
"42","2007-03-05",13.666667
"43","2007-03-06",14.306666
"44","2007-03-07",14.1
"45","2007-03-08",14.136666
"46","2007-03-09",14.253333
"47","2007-03-12",14.403334
"48","2007-03-13",14.316667
"49","2007-03-14",14.446667
"50","2007-03-15",14.656667
"51","2007-03-16",14.576667
"52","2007-03-19",14.603333
"53","2007-03-20",14.626667
"54","2007-03-21",15.106667
"55","2007-03-22",14.803333
"56","2007-03-23",14.97
"57","2007-03-26",15.11
"58","2007-03-27",15.036667
"59","2007-03-28",15.013333
"60","2007-03-29",14.986667
"61","2007-03-30",15.13
"62","2007-04-02",15.25
"63","2007-04-03",15.16
"64","2007-04-04",15.163333
"65","2007-04-05",15.01
"66","2007-04-09",14.983334
"67","2007-04-10",14.96
"68","2007-04-11",14.763333
"69","2007-04-12",14.813334
"70","2007-04-13",15.033334
"71","2007-04-16",15.206667
"72","2007-04-17",15.34
"73","2007-04-18",15.15
"74","2007-04-19",15.09
"75","2007-04-20",15.553333
"76","2007-04-23",15.316667
"77","2007-04-24",15.713333
"78","2007-04-25",16.346666
"79","2007-04-26",16.32
"80","2007-04-27",16.413334
"81","2007-04-30",15.563334
"82","2007-05-01",15.763333
"83","2007-05-02",16
"84","2007-05-03",15.606667
"85","2007-05-04",15.73
"86","2007-05-07",15.953333
"87","2007-05-08",15.733334
"88","2007-05-09",15.963333
"89","2007-05-10",15.913333
"90","2007-05-11",16.200001
"91","2007-05-14",15.85
"92","2007-05-15",15.736667
"93","2007-05-16",16.059999
"94","2007-05-17",15.986667
"95","2007-05-18",15.93
"96","2007-05-21",16.309999
"97","2007-05-22",16.623333
"98","2007-05-23",16.559999
"99","2007-05-24",16.629999
"100","2007-05-25",16.666666
"101","2007-05-29",16.916666
"102","2007-05-30",17.103333
"103","2007-05-31",17.143333
"104","2007-06-01",17.083334
"105","2007-06-04",17.043333
"106","2007-06-05",16.963333
"107","2007-06-06",17.133333
"108","2007-06-07",16.98
"109","2007-06-08",16.889999
"110","2007-06-11",16.703333
"111","2007-06-12",16.743334
"112","2007-06-13",17.293333
"113","2007-06-14",17.236666
"114","2007-06-15",17.853333
"115","2007-06-18",17.83
"116","2007-06-19",17.836666
"117","2007-06-20",17.77
"118","2007-06-21",17.706667
"119","2007-06-22",17.389999
"120","2007-06-25",16.959999
"121","2007-06-26",17.176666
"122","2007-06-27",17.25
"123","2007-06-28",17.526667
"124","2007-06-29",17.459999
"125","2007-07-02",17.323334
"126","2007-07-03",17.34
"127","2007-07-05",17.496666
"128","2007-07-06",17.52
"129","2007-07-09",17.52
"130","2007-07-10",17.383333
"131","2007-07-11",17.596666
"132","2007-07-12",18.026667
"133","2007-07-13",17.983334
"134","2007-07-16",17.969999
"135","2007-07-17",17.753334
"136","2007-07-18",17.656666
"137","2007-07-19",17.77
"138","2007-07-20",17.356667
"139","2007-07-23",17.336666
"140","2007-07-24",16.746666
"141","2007-07-25",16.459999
"142","2007-07-26",16.016666
"143","2007-07-27",15.27
"144","2007-07-30",15.373333
"145","2007-07-31",15.493333
"146","2007-08-01",15.71
"147","2007-08-02",15.89
"148","2007-08-03",15.533334
"149","2007-08-06",15.833333
"150","2007-08-07",16.026667
"151","2007-08-08",16.403334
"152","2007-08-09",15.85
"153","2007-08-10",16.99
"154","2007-08-13",16.246666
"155","2007-08-14",15.693334
"156","2007-08-15",15.856667
"157","2007-08-16",17.133333
"158","2007-08-17",17.196667
"159","2007-08-20",17.18
"160","2007-08-21",17.049999
"161","2007-08-22",17.253334
"162","2007-08-23",16.956667
"163","2007-08-24",16.653334
"164","2007-08-27",16.546667
"165","2007-08-28",16.139999
"166","2007-08-29",16.52
"167","2007-08-30",16.52
"168","2007-08-31",16.620001
"169","2007-09-04",16.503334
"170","2007-09-05",16.123333
"171","2007-09-06",16.1
"172","2007-09-07",15.55
"173","2007-09-10",15.69
"174","2007-09-11",16.063334
"175","2007-09-12",16.163334
"176","2007-09-13",16.273333
"177","2007-09-14",16.440001
"178","2007-09-17",16.186666
"179","2007-09-18",17.223333
"180","2007-09-19",17.290001
"181","2007-09-20",17.293333
"182","2007-09-21",17.323334
"183","2007-09-24",16.803333
"184","2007-09-25",16.643333
"185","2007-09-26",16.65
"186","2007-09-27",16.76
"187","2007-09-28",16.653334
"188","2007-10-01",17.486666
"189","2007-10-02",17.696667
"190","2007-10-03",17.52
"191","2007-10-04",17.556667
"192","2007-10-05",18.056667
"193","2007-10-08",17.816668
"194","2007-10-09",17.933332
"195","2007-10-10",18.163334
"196","2007-10-11",17.616667
"197","2007-10-12",17.696667
"198","2007-10-15",17.526667
"199","2007-10-16",17.773333
"200","2007-10-17",17.799999
"201","2007-10-18",17.633333
"202","2007-10-19",16.396667
"203","2007-10-22",17.036667
"204","2007-10-23",16.956667
"205","2007-10-24",16.633333
"206","2007-10-25",16.573334
"207","2007-10-26",16.886667
"208","2007-10-29",16.753334
"209","2007-10-30",16.603333
"210","2007-10-31",16.950001
"211","2007-11-01",16.51
"212","2007-11-02",17.046667
"213","2007-11-05",16.9
"214","2007-11-06",17.02
"215","2007-11-07",16.516666
"216","2007-11-08",17.049999
"217","2007-11-09",16.453333
"218","2007-11-12",16.83
"219","2007-11-13",17.690001
"220","2007-11-14",17.103333
"221","2007-11-15",16.803333
"222","2007-11-16",16.946667
"223","2007-11-19",16.736666
"224","2007-11-20",16.703333
"225","2007-11-21",17.113333
"226","2007-11-23",17.136667
"227","2007-11-26",16.663334
"228","2007-11-27",16.780001
"229","2007-11-28",17.493334
"230","2007-11-29",17.450001
"231","2007-11-30",17.493334
"232","2007-12-03",17.456667
"233","2007-12-04",16.92
"234","2007-12-05",17.233334
"235","2007-12-06",17.943333
"236","2007-12-07",17.923334
"237","2007-12-10",17.76
"238","2007-12-11",17.389999
"239","2007-12-12",17.940001
"240","2007-12-13",17.17
"241","2007-12-14",17.333334
"242","2007-12-17",17.02
"243","2007-12-18",18.103333
"244","2007-12-19",18.193333
"245","2007-12-20",18.733334
"246","2007-12-21",18.98
"247","2007-12-24",19.136667
"248","2007-12-26",18.633333
"249","2007-12-27",17.943333
"250","2007-12-28",17.693333
"251","2007-12-31",17.99
"252","2008-01-02",17.59
"253","2008-01-03",17.139999
"254","2008-01-04",16.546667
"255","2008-01-07",17.836666
"256","2008-01-08",17
"257","2008-01-09",17.629999
"258","2008-01-10",18.173334
"259","2008-01-11",17.200001
"260","2008-01-14",17.389999
"261","2008-01-15",16.766666
"262","2008-01-16",16.826666
"263","2008-01-17",16.373333
"264","2008-01-18",16.126667
"265","2008-01-22",16.253334
"266","2008-01-23",16.706667
"267","2008-01-24",16.256666
"268","2008-01-25",15.983334
"269","2008-01-28",15.833333
"270","2008-01-29",15.323334
"271","2008-01-30",16.496666
"272","2008-01-31",16.99
"273","2008-02-01",16.610001
"274","2008-02-04",16.49
"275","2008-02-05",15.836667
"276","2008-02-06",15.786667
"277","2008-02-07",16.403334
"278","2008-02-08",15.796667
"279","2008-02-11",15.786667
"280","2008-02-12",16.156666
"281","2008-02-13",16.476667
"282","2008-02-14",15.98
"283","2008-02-15",15.623333
"284","2008-02-19",15.42
"285","2008-02-20",15.883333
"286","2008-02-21",15.473333
"287","2008-02-22",15.603333
"288","2008-02-25",16.043333
"289","2008-02-26",15.82
"290","2008-02-27",15.896667
"291","2008-02-28",15.413333
"292","2008-02-29",15.176666
"293","2008-03-03",14.763333
"294","2008-03-04",14.543333
"295","2008-03-05",14.583333
"296","2008-03-06",14.5
"297","2008-03-07",14.533334
"298","2008-03-10",13.836667
"299","2008-03-11",15.096666
"300","2008-03-12",15.1
"301","2008-03-13",15.81
"302","2008-03-14",14.213333
"303","2008-03-17",13.636666
"304","2008-03-18",14.15
"305","2008-03-19",13.57
"306","2008-03-20",14.833333
"307","2008-03-24",15.233334
"308","2008-03-25",15.076667
"309","2008-03-26",14.656667
"310","2008-03-27",14.98
"311","2008-03-28",14.693334
"312","2008-03-31",15.746667
"313","2008-04-01",16.183332
"314","2008-04-02",16.453333
"315","2008-04-03",16.43
"316","2008-04-04",16.370001
"317","2008-04-07",16.873333
"318","2008-04-08",16.68
"319","2008-04-09",16.203333
"320","2008-04-10",16.346666
"321","2008-04-11",15.91
"322","2008-04-14",16.110001
"323","2008-04-15",15.956667
"324","2008-04-16",16.58
"325","2008-04-17",16.396667
"326","2008-04-18",17.033333
"327","2008-04-21",16.706667
"328","2008-04-22",16.336666
"329","2008-04-23",16.033333
"330","2008-04-24",16.956667
"331","2008-04-25",16.433332
"332","2008-04-28",16.860001
"333","2008-04-29",16.973333
"334","2008-04-30",17.016666
"335","2008-05-01",17.316668
"336","2008-05-02",16.076666
"337","2008-05-05",15.28
"338","2008-05-06",15.253333
"339","2008-05-07",14.5
"340","2008-05-08",14.733334
"341","2008-05-09",14.833333
"342","2008-05-12",15.24
"343","2008-05-13",15.69
"344","2008-05-14",15.366667
"345","2008-05-15",14.963333
"346","2008-05-16",14.793333
"347","2008-05-19",14.23
"348","2008-05-20",14.2
"349","2008-05-21",13.803333
"350","2008-05-22",14.033334
"351","2008-05-23",13.843333
"352","2008-05-27",13.866667
"353","2008-05-28",14.16
"354","2008-05-29",14.09
"355","2008-05-30",14.246667
"356","2008-06-02",13.96
"357","2008-06-03",14.006667
"358","2008-06-04",14.006667
"359","2008-06-05",14.64
"360","2008-06-06",13.95
"361","2008-06-09",13.653334
"362","2008-06-10",13.793333
"363","2008-06-11",13.78
"364","2008-06-12",13.646667
"365","2008-06-13",13.883333
"366","2008-06-16",13.96
"367","2008-06-17",13.736667
"368","2008-06-18",13.323334
"369","2008-06-19",13.596666
"370","2008-06-20",13.266666
"371","2008-06-23",12.846666
"372","2008-06-24",12.613334
"373","2008-06-25",12.696667
"374","2008-06-26",12.27
"375","2008-06-27",11.626667
"376","2008-06-30",11.623333
"377","2008-07-01",11.65
"378","2008-07-02",11.303333
"379","2008-07-03",11.24
"380","2008-07-07",11.283334
"381","2008-07-08",12.2
"382","2008-07-09",11.406667
"383","2008-07-10",11.58
"384","2008-07-11",11.773334
"385","2008-07-14",11.116667
"386","2008-07-15",11.116667
"387","2008-07-16",11.21
"388","2008-07-17",11.936666
"389","2008-07-18",11.726666
"390","2008-07-21",11.836667
"391","2008-07-22",12.75
"392","2008-07-23",13.273334
"393","2008-07-24",12.45
"394","2008-07-25",12.613334
"395","2008-07-28",11.886666
"396","2008-07-29",12.603333
"397","2008-07-30",12.45
"398","2008-07-31",12.583333
"399","2008-08-01",12.36
"400","2008-08-04",12.096666
"401","2008-08-05",12.803333
"402","2008-08-06",12.716666
"403","2008-08-07",11.993333
"404","2008-08-08",12.62
"405","2008-08-11",13.876667
"406","2008-08-12",13.556666
"407","2008-08-13",13.943334
"408","2008-08-14",14.66
"409","2008-08-15",14.556666
"410","2008-08-18",14.32
"411","2008-08-19",13.826667
"412","2008-08-20",14.13
"413","2008-08-21",14.12
"414","2008-08-22",14.266666
"415","2008-08-25",14.11
"416","2008-08-26",14.6
"417","2008-08-27",14.986667
"418","2008-08-28",15.45
"419","2008-08-29",14.806666
"420","2008-09-02",15.26
"421","2008-09-03",15.616667
"422","2008-09-04",15.216666
"423","2008-09-05",15.156667
"424","2008-09-08",15.666667
"425","2008-09-09",15.773334
"426","2008-09-10",15.896667
"427","2008-09-11",15.696667
"428","2008-09-12",15.483334
"429","2008-09-15",14.893333
"430","2008-09-16",16.236666
"431","2008-09-17",15.753333
"432","2008-09-18",16.746666
"433","2008-09-19",16.826666
"434","2008-09-22",16.25
"435","2008-09-23",16.15
"436","2008-09-24",15.703333
"437","2008-09-25",15.92
"438","2008-09-26",15.96
"439","2008-09-29",15.146667
"440","2008-09-30",16.326666
"441","2008-10-01",15.99
"442","2008-10-02",14.603333
"443","2008-10-03",13.96
"444","2008-10-06",12.23
"445","2008-10-07",11.843333
"446","2008-10-08",11.636666
"447","2008-10-09",10.66
"448","2008-10-10",11.213333
"449","2008-10-13",12.023334
"450","2008-10-14",11.79
"451","2008-10-15",10.61
"452","2008-10-16",10.7
"453","2008-10-17",10.983334
"454","2008-10-20",11.54
"455","2008-10-21",11.296667
"456","2008-10-22",10.786667
"457","2008-10-23",10.713333
"458","2008-10-24",10.526667
"459","2008-10-27",9.67
"460","2008-10-28",10.77
"461","2008-10-29",11.18
"462","2008-10-30",11.833333
"463","2008-10-31",12.66
"464","2008-11-03",13.103333
"465","2008-11-04",12.99
"466","2008-11-05",12.023334
"467","2008-11-06",10.97
"468","2008-11-07",10.49
"469","2008-11-10",10.423333
"470","2008-11-11",10.653334
"471","2008-11-12",10.146667
"472","2008-11-13",11.116667
"473","2008-11-14",10.45
"474","2008-11-17",10.33
"475","2008-11-18",10.143333
"476","2008-11-19",9.31
"477","2008-11-20",8.426666
"478","2008-11-21",9.35
"479","2008-11-24",9.48
"480","2008-11-25",9.996667
"481","2008-11-26",11.586667
"482","2008-11-28",11.686666
"483","2008-12-01",10.01
"484","2008-12-02",10.783334
"485","2008-12-03",11.966666
"486","2008-12-04",10.85
"487","2008-12-05",11.686666
"488","2008-12-08",12.38
"489","2008-12-09",11.986667
"490","2008-12-10",12.4
"491","2008-12-11",11.583333
"492","2008-12-12",12.213333
"493","2008-12-15",11.673333
"494","2008-12-16",12.2
"495","2008-12-17",12.403334
"496","2008-12-18",12.38
"497","2008-12-19",12.84
"498","2008-12-22",12.613334
"499","2008-12-23",12.613334
"500","2008-12-24",12.823334
"501","2008-12-26",12.673333
"502","2008-12-29",12.163333
"503","2008-12-30",12.793333
"504","2008-12-31",13.473333
"505","2009-01-02",13.72
"506","2009-01-05",13.556666
"507","2009-01-06",13.7
"508","2009-01-07",13.106667
"509","2009-01-08",13.3
"510","2009-01-09",13.05
"511","2009-01-12",12.913333
"512","2009-01-13",13.083333
"513","2009-01-14",12.44
"514","2009-01-15",12.913333
"515","2009-01-16",12.786667
"516","2009-01-20",11.52
"517","2009-01-21",12.33
"518","2009-01-22",12.01
"519","2009-01-23",11.85
"520","2009-01-26",12.226666
"521","2009-01-27",12.36
"522","2009-01-28",12.853333
"523","2009-01-29",11.763333
"524","2009-01-30",11.503333
"525","2009-02-02",12
"526","2009-02-03",11.826667
"527","2009-02-04",11.33
"528","2009-02-05",11.706667
"529","2009-02-06",11.826667
"530","2009-02-09",11.646667
"531","2009-02-10",10.513333
"532","2009-02-11",11.343333
"533","2009-02-12",11.403334
"534","2009-02-13",11.35
"535","2009-02-17",10.906667
"536","2009-02-18",10.81
"537","2009-02-19",10.49
"538","2009-02-20",10.383333
"539","2009-02-23",10.243333
"540","2009-02-24",10.683333
"541","2009-02-25",10.146667
"542","2009-02-26",10.12
"543","2009-02-27",10.006667
"544","2009-03-02",9.436666
"545","2009-03-03",8.643333
"546","2009-03-04",8.973333
"547","2009-03-05",8.196667
"548","2009-03-06",7.876667
"549","2009-03-09",7.39
"550","2009-03-10",8.02
"551","2009-03-11",8.176666
"552","2009-03-12",8.653334
"553","2009-03-13",9.15
"554","2009-03-16",8.523334
"555","2009-03-17",8.953333
"556","2009-03-18",9.523334
"557","2009-03-19",9.72
"558","2009-03-20",9.353333
"559","2009-03-23",10.136666
"560","2009-03-24",9.776667
"561","2009-03-25",10.153334
"562","2009-03-26",10.78
"563","2009-03-27",10.28
"564","2009-03-30",10.076667
"565","2009-03-31",10.02
"566","2009-04-01",9.82
"567","2009-04-02",10.61
"568","2009-04-03",10.803333
"569","2009-04-06",10.956667
"570","2009-04-07",10.463333
"571","2009-04-08",10.81
"572","2009-04-09",11.806666
"573","2009-04-13",11.626667
"574","2009-04-14",11.31
"575","2009-04-15",11.61
"576","2009-04-16",12.126667
"577","2009-04-17",12.203333
"578","2009-04-20",11.056666
"579","2009-04-21",11.773334
"580","2009-04-22",11.41
"581","2009-04-23",11.056666
"582","2009-04-24",11.263333
"583","2009-04-27",10.926666
"584","2009-04-28",11.18
"585","2009-04-29",11.74
"586","2009-04-30",11.603333
"587","2009-05-01",11.3
"588","2009-05-04",11.656667
"589","2009-05-05",11.313334
"590","2009-05-06",10.893333
"591","2009-05-07",12.503333
"592","2009-05-08",13.313334
"593","2009-05-11",13.136666
"594","2009-05-12",13.033334
"595","2009-05-13",12.066667
"596","2009-05-14",12.48
"597","2009-05-15",12.766666
"598","2009-05-18",13.293333
"599","2009-05-19",13.373333
"600","2009-05-20",12.863334
"601","2009-05-21",12.7
"602","2009-05-22",12.17
"603","2009-05-26",13.136666
"604","2009-05-27",12.623333
"605","2009-05-28",12.976666
"606","2009-05-29",12.976666
"607","2009-06-01",13.18
"608","2009-06-02",13.19
"609","2009-06-03",13.153334
"610","2009-06-04",13.286667
"611","2009-06-05",13.123333
"612","2009-06-08",12.98
"613","2009-06-09",12.863334
"614","2009-06-10",12.56
"615","2009-06-11",12.616667
"616","2009-06-12",12.763333
"617","2009-06-15",12.156667
"618","2009-06-16",11.93
"619","2009-06-17",12.026667
"620","2009-06-18",12.233334
"621","2009-06-19",12.333333
"622","2009-06-22",11.79
"623","2009-06-23",11.4
"624","2009-06-24",11.143333
"625","2009-06-25",11.58
"626","2009-06-26",11.356667
"627","2009-06-29",11.203333
"628","2009-06-30",11.22
"629","2009-07-01",11.52
"630","2009-07-02",11.106667
"631","2009-07-06",11.056666
"632","2009-07-07",10.783334
"633","2009-07-08",10.79
"634","2009-07-09",10.366667
"635","2009-07-10",10.743333
"636","2009-07-13",10.87
"637","2009-07-14",10.86
