"","date","VST"
"350","2018-02-26",18.98
"351","2018-02-27",18.98
"352","2018-02-28",18.950001
"353","2018-03-01",19.1
"354","2018-03-02",19.59
"355","2018-03-05",19.91
"356","2018-03-06",20.469999
"357","2018-03-07",20.59
"358","2018-03-08",20.809999
"359","2018-03-09",20.690001
"360","2018-03-12",20.459999
"361","2018-03-13",20.459999
"362","2018-03-14",20.290001
"363","2018-03-15",20.690001
"364","2018-03-16",20.43
"365","2018-03-19",19.93
"366","2018-03-20",19.82
"367","2018-03-21",20.15
"368","2018-03-22",20.35
"369","2018-03-23",20.190001
"370","2018-03-26",20.709999
"371","2018-03-27",20.860001
"372","2018-03-28",21.129999
"373","2018-03-29",20.83
"374","2018-04-02",20.35
"375","2018-04-03",20.780001
"376","2018-04-04",20.610001
"377","2018-04-05",20.219999
"378","2018-04-06",19.68
"379","2018-04-09",20.83
"380","2018-04-10",21.32
"381","2018-04-11",21.469999
"382","2018-04-12",21.459999
"383","2018-04-13",21.65
"384","2018-04-16",21.99
"385","2018-04-17",22.35
"386","2018-04-18",22.34
"387","2018-04-19",22.120001
"388","2018-04-20",21.879999
"389","2018-04-23",22.33
"390","2018-04-24",22.280001
"391","2018-04-25",22.48
"392","2018-04-26",22.6
"393","2018-04-27",22.74
"394","2018-04-30",22.85
"395","2018-05-01",22.85
"396","2018-05-02",22.99
"397","2018-05-03",23.139999
"398","2018-05-04",23.01
"399","2018-05-07",23.799999
"400","2018-05-08",23.17
"401","2018-05-09",22.99
"402","2018-05-10",22.91
"403","2018-05-11",22.940001
"404","2018-05-14",23.1
"405","2018-05-15",23.139999
"406","2018-05-16",23.08
"407","2018-05-17",22.879999
"408","2018-05-18",23.01
"409","2018-05-21",23.01
"410","2018-05-22",23.219999
"411","2018-05-23",23.23
"412","2018-05-24",24.08
"413","2018-05-25",23.950001
"414","2018-05-29",24.01
"415","2018-05-30",24.27
"416","2018-05-31",24.530001
"417","2018-06-01",24.34
"418","2018-06-04",24.27
"419","2018-06-05",24.379999
"420","2018-06-06",24.610001
"421","2018-06-07",24.67
"422","2018-06-08",24.559999
"423","2018-06-11",24.09
"424","2018-06-12",24.200001
"425","2018-06-13",24.389999
"426","2018-06-14",24.01
"427","2018-06-15",23.75
"428","2018-06-18",23.52
"429","2018-06-19",23.459999
"430","2018-06-20",23.65
"431","2018-06-21",24.07
"432","2018-06-22",23.65
"433","2018-06-25",23.33
"434","2018-06-26",23.84
"435","2018-06-27",23.75
"436","2018-06-28",23.5
"437","2018-06-29",23.66
"438","2018-07-02",24.01
"439","2018-07-03",22.809999
"440","2018-07-05",22.620001
"441","2018-07-06",22.91
"442","2018-07-09",22.709999
"443","2018-07-10",23.01
"444","2018-07-11",22.870001
"445","2018-07-12",23.190001
"446","2018-07-13",23.440001
"447","2018-07-16",23.709999
"448","2018-07-17",23.59
"449","2018-07-18",23.549999
"450","2018-07-19",23.23
"451","2018-07-20",23.18
"452","2018-07-23",22.889999
"453","2018-07-24",22.450001
"454","2018-07-25",22.309999
"455","2018-07-26",22.549999
"456","2018-07-27",22.35
"457","2018-07-30",22.17
"458","2018-07-31",22.6
"459","2018-08-01",22.719999
"460","2018-08-02",22.559999
"461","2018-08-03",22.620001
"462","2018-08-06",23.200001
"463","2018-08-07",23.469999
"464","2018-08-08",23.33
"465","2018-08-09",23.360001
"466","2018-08-10",22.780001
"467","2018-08-13",22.1
"468","2018-08-14",22.41
"469","2018-08-15",22.059999
"470","2018-08-16",22.450001
"471","2018-08-17",22.42
"472","2018-08-20",22.51
"473","2018-08-21",22.33
"474","2018-08-22",22.5
"475","2018-08-23",22.48
"476","2018-08-24",22.66
"477","2018-08-27",22.790001
"478","2018-08-28",22.9
"479","2018-08-29",22.98
"480","2018-08-30",23.4
"481","2018-08-31",23.540001
"482","2018-09-04",23.209999
"483","2018-09-05",22.99
"484","2018-09-06",22.459999
"485","2018-09-07",22.5
"486","2018-09-10",22.9
"487","2018-09-11",22.98
"488","2018-09-12",23.25
"489","2018-09-13",23.35
"490","2018-09-14",23.35
"491","2018-09-17",23.030001
"492","2018-09-18",23.27
"493","2018-09-19",23.059999
"494","2018-09-20",23.42
"495","2018-09-21",23.84
"496","2018-09-24",23.870001
"497","2018-09-25",23.549999
"498","2018-09-26",23.74
"499","2018-09-27",24.18
"500","2018-09-28",24.879999
"501","2018-10-01",25.26
"502","2018-10-02",25.450001
"503","2018-10-03",25.42
"504","2018-10-04",25.25
"505","2018-10-05",25.620001
"506","2018-10-08",25.43
"507","2018-10-09",25.309999
"508","2018-10-10",24.9
"509","2018-10-11",24.209999
"510","2018-10-12",24.219999
"511","2018-10-15",23.83
"512","2018-10-16",23.99
"513","2018-10-17",23.389999
"514","2018-10-18",22.860001
"515","2018-10-19",22.65
"516","2018-10-22",23.01
"517","2018-10-23",22.5
"518","2018-10-24",22.139999
"519","2018-10-25",22.26
"520","2018-10-26",22.110001
"521","2018-10-29",21.809999
"522","2018-10-30",21.889999
"523","2018-10-31",22.629999
"524","2018-11-01",23.1
"525","2018-11-02",24.389999
"526","2018-11-05",24.969999
"527","2018-11-06",24.48
"528","2018-11-07",24.709999
"529","2018-11-08",24.25
"530","2018-11-09",24.08
"531","2018-11-12",24.610001
"532","2018-11-13",24.32
"533","2018-11-14",23.85
"534","2018-11-15",23.290001
"535","2018-11-16",23.67
"536","2018-11-19",23.549999
"537","2018-11-20",22.370001
"538","2018-11-21",22.799999
"539","2018-11-23",22.860001
"540","2018-11-26",23.190001
"541","2018-11-27",22.92
"542","2018-11-28",23.35
"543","2018-11-29",23.200001
"544","2018-11-30",23.48
"545","2018-12-03",23.780001
"546","2018-12-04",23.48
"547","2018-12-06",24.09
"548","2018-12-07",23.950001
"549","2018-12-10",23.65
"550","2018-12-11",23.92
"551","2018-12-12",24.42
"552","2018-12-13",24.84
"553","2018-12-14",24.709999
"554","2018-12-17",23.889999
"555","2018-12-18",23.360001
"556","2018-12-19",23.16
"557","2018-12-20",22.25
"558","2018-12-21",21.43
"559","2018-12-24",21.190001
"560","2018-12-26",22.200001
"561","2018-12-27",22.309999
"562","2018-12-28",22.299999
"563","2018-12-31",22.889999
"564","2019-01-02",22.379999
"565","2019-01-03",22.17
"566","2019-01-04",23.07
"567","2019-01-07",23.459999
"568","2019-01-08",23.469999
"569","2019-01-09",23.309999
"570","2019-01-10",24.110001
"571","2019-01-11",23.790001
"572","2019-01-14",23.549999
"573","2019-01-15",23.73
"574","2019-01-16",24.25
"575","2019-01-17",24.610001
"576","2019-01-18",24.200001
"577","2019-01-22",24.280001
"578","2019-01-23",24.76
"579","2019-01-24",24.639999
"580","2019-01-25",24.65
"581","2019-01-28",24.41
"582","2019-01-29",24.639999
"583","2019-01-30",24.92
"584","2019-01-31",25.110001
"585","2019-02-01",25.07
"586","2019-02-04",25.4
"587","2019-02-05",25.200001
"588","2019-02-06",25.26
"589","2019-02-07",25.530001
"590","2019-02-08",25.93
"591","2019-02-11",26.110001
"592","2019-02-12",26.290001
"593","2019-02-13",26.129999
"594","2019-02-14",26.309999
"595","2019-02-15",26.51
"596","2019-02-19",26.59
"597","2019-02-20",26.639999
"598","2019-02-21",26.76
"599","2019-02-22",26.889999
"600","2019-02-25",26.559999
"601","2019-02-26",26.280001
"602","2019-02-27",26.15
"603","2019-02-28",26.040001
"604","2019-03-01",26.549999
"605","2019-03-04",25.43
"606","2019-03-05",25.48
"607","2019-03-06",25.23
"608","2019-03-07",24.940001
"609","2019-03-08",25.129999
"610","2019-03-11",25.25
"611","2019-03-12",25.879999
"612","2019-03-13",26.02
"613","2019-03-14",25.549999
"614","2019-03-15",25.59
"615","2019-03-18",25.790001
"616","2019-03-19",25.58
"617","2019-03-20",25.6
"618","2019-03-21",26.139999
"619","2019-03-22",25.98
"620","2019-03-25",26.09
"621","2019-03-26",25.959999
"622","2019-03-27",25.9
"623","2019-03-28",25.799999
"624","2019-03-29",26.030001
"625","2019-04-01",26.030001
"626","2019-04-02",26.32
"627","2019-04-03",26.190001
"628","2019-04-04",26.049999
"629","2019-04-05",25.940001
"630","2019-04-08",25.76
"631","2019-04-09",25.49
"632","2019-04-10",25.9
"633","2019-04-11",26.040001
"634","2019-04-12",26.1
"635","2019-04-15",25.99
"636","2019-04-16",25.98
"637","2019-04-17",25.67
"638","2019-04-18",26.01
"639","2019-04-22",26.200001
"640","2019-04-23",26.42
"641","2019-04-24",26.59
"642","2019-04-25",26.799999
"643","2019-04-26",27.02
"644","2019-04-29",27.049999
"645","2019-04-30",27.25
"646","2019-05-01",27.25
"647","2019-05-02",27.25
"648","2019-05-03",26.66
"649","2019-05-06",26.309999
"650","2019-05-07",26.15
"651","2019-05-08",25.190001
"652","2019-05-09",24.85
"653","2019-05-10",24.83
"654","2019-05-13",24.469999
"655","2019-05-14",24.57
"656","2019-05-15",24.5
"657","2019-05-16",24.66
"658","2019-05-17",24.809999
"659","2019-05-20",25.059999
"660","2019-05-21",25.75
"661","2019-05-22",25.450001
"662","2019-05-23",24.799999
"663","2019-05-24",24.48
"664","2019-05-28",24.59
"665","2019-05-29",24.02
"666","2019-05-30",23.42
"667","2019-05-31",23.559999
"668","2019-06-03",23.76
"669","2019-06-04",24.27
"670","2019-06-05",24.610001
"671","2019-06-06",24.620001
"672","2019-06-07",24.309999
"673","2019-06-10",24.110001
"674","2019-06-11",24.57
"675","2019-06-12",24.219999
"676","2019-06-13",23.860001
"677","2019-06-14",23.77
"678","2019-06-17",23.26
"679","2019-06-18",23.6
"680","2019-06-19",23.82
"681","2019-06-20",24.190001
"682","2019-06-21",24.1
"683","2019-06-24",23.889999
"684","2019-06-25",23.370001
"685","2019-06-26",22.26
"686","2019-06-27",22.24
"687","2019-06-28",22.639999
"688","2019-07-01",22.76
"689","2019-07-02",22.620001
"690","2019-07-03",22.540001
"691","2019-07-05",22.540001
"692","2019-07-08",22.43
"693","2019-07-09",22.42
"694","2019-07-10",22.43
"695","2019-07-11",22.389999
"696","2019-07-12",22.58
"697","2019-07-15",22.549999
"698","2019-07-16",21.969999
"699","2019-07-17",22.219999
"700","2019-07-18",22.110001
"701","2019-07-19",21.83
"702","2019-07-22",21.610001
"703","2019-07-23",21.43
"704","2019-07-24",21.559999
"705","2019-07-25",21.92
"706","2019-07-26",21.75
"707","2019-07-29",21.77
"708","2019-07-30",21.870001
"709","2019-07-31",21.459999
"710","2019-08-01",21.549999
"711","2019-08-02",22.040001
"712","2019-08-05",21.719999
"713","2019-08-06",22.280001
"714","2019-08-07",22.059999
"715","2019-08-08",22.75
"716","2019-08-09",22.129999
"717","2019-08-12",22.07
"718","2019-08-13",22.59
"719","2019-08-14",22.290001
"720","2019-08-15",22.610001
"721","2019-08-16",23.690001
"722","2019-08-19",23.690001
"723","2019-08-20",23.790001
"724","2019-08-21",24.110001
"725","2019-08-22",24.139999
"726","2019-08-23",23.98
"727","2019-08-26",24.26
"728","2019-08-27",23.99
"729","2019-08-28",24.040001
"730","2019-08-29",24.4
"731","2019-08-30",24.950001
"732","2019-09-03",25.07
"733","2019-09-04",25.219999
"734","2019-09-05",25.68
"735","2019-09-06",25.530001
"736","2019-09-09",25.549999
"737","2019-09-10",25.620001
"738","2019-09-11",25.969999
"739","2019-09-12",26.27
"740","2019-09-13",26.25
"741","2019-09-16",26.559999
"742","2019-09-17",26.66
"743","2019-09-18",26.75
"744","2019-09-19",26.68
"745","2019-09-20",27.139999
"746","2019-09-23",26.959999
"747","2019-09-24",26.98
"748","2019-09-25",27.15
"749","2019-09-26",26.879999
"750","2019-09-27",26.74
"751","2019-09-30",26.73
"752","2019-10-01",26.5
"753","2019-10-02",26.120001
"754","2019-10-03",26.23
"755","2019-10-04",26.93
"756","2019-10-07",27
"757","2019-10-08",27.139999
"758","2019-10-09",27.07
"759","2019-10-10",26.92
"760","2019-10-11",27.09
"761","2019-10-14",26.969999
"762","2019-10-15",26.9
"763","2019-10-16",26.66
"764","2019-10-17",26.84
"765","2019-10-18",26.790001
"766","2019-10-21",27.049999
"767","2019-10-22",27.1
"768","2019-10-23",27.040001
"769","2019-10-24",26.99
"770","2019-10-25",27.1
"771","2019-10-28",26.99
"772","2019-10-29",27.030001
"773","2019-10-30",27.25
"774","2019-10-31",27.030001
"775","2019-11-01",27.17
"776","2019-11-04",27.370001
"777","2019-11-05",26.360001
"778","2019-11-06",25.75
"779","2019-11-07",26.209999
"780","2019-11-08",26
"781","2019-11-11",26.09
"782","2019-11-12",26.299999
"783","2019-11-13",26
"784","2019-11-14",26.34
"785","2019-11-15",26.200001
"786","2019-11-18",26.68
"787","2019-11-19",26.440001
"788","2019-11-20",26.690001
"789","2019-11-21",26.440001
"790","2019-11-22",26.530001
"791","2019-11-25",26.27
"792","2019-11-26",26.17
"793","2019-11-27",26.48
"794","2019-11-29",26.530001
"795","2019-12-02",26.459999
"796","2019-12-03",26.41
"797","2019-12-04",25.110001
"798","2019-12-05",24.450001
"799","2019-12-06",24.09
"800","2019-12-09",23.67
"801","2019-12-10",23.84
"802","2019-12-11",23.9
"803","2019-12-12",24.049999
"804","2019-12-13",23.709999
"805","2019-12-16",24.24
"806","2019-12-17",23.940001
"807","2019-12-18",23.879999
"808","2019-12-19",24.23
"809","2019-12-20",24.01
"810","2019-12-23",23.65
"811","2019-12-24",23.49
"812","2019-12-26",23.030001
"813","2019-12-27",22.82
"814","2019-12-30",22.82
"815","2019-12-31",22.99
"816","2020-01-02",22.84
"817","2020-01-03",23.08
"818","2020-01-06",22.690001
"819","2020-01-07",22.83
"820","2020-01-08",23.129999
"821","2020-01-09",22.860001
"822","2020-01-10",22.76
"823","2020-01-13",22.530001
"824","2020-01-14",22.67
"825","2020-01-15",22.73
"826","2020-01-16",23.200001
"827","2020-01-17",22.940001
"828","2020-01-21",22.709999
"829","2020-01-22",22.74
"830","2020-01-23",22.959999
"831","2020-01-24",22.17
"832","2020-01-27",21.65
"833","2020-01-28",21.540001
"834","2020-01-29",22.129999
"835","2020-01-30",22.41
"836","2020-01-31",22.52
"837","2020-02-03",22.57
"838","2020-02-04",22.040001
"839","2020-02-05",21.93
"840","2020-02-06",21.719999
"841","2020-02-07",22.299999
"842","2020-02-10",22.27
"843","2020-02-11",22.98
"844","2020-02-12",22.93
"845","2020-02-13",23.07
"846","2020-02-14",23.290001
"847","2020-02-18",23.360001
"848","2020-02-19",22.690001
"849","2020-02-20",22.91
"850","2020-02-21",23.43
"851","2020-02-24",22.98
"852","2020-02-25",22.139999
"853","2020-02-26",21.68
"854","2020-02-27",20.59
"855","2020-02-28",19.23
"856","2020-03-02",20.139999
"857","2020-03-03",20.25
"858","2020-03-04",21.049999
"859","2020-03-05",20.639999
"860","2020-03-06",20.530001
"861","2020-03-09",18.43
"862","2020-03-10",19.34
"863","2020-03-11",17.790001
"864","2020-03-12",14.55
"865","2020-03-13",15.49
"866","2020-03-16",13.69
"867","2020-03-17",12.89
"868","2020-03-18",12.6
"869","2020-03-19",14.22
"870","2020-03-20",14.08
"871","2020-03-23",12.92
"872","2020-03-24",14.61
"873","2020-03-25",14.69
"874","2020-03-26",15.79
"875","2020-03-27",16.389999
"876","2020-03-30",16.059999
"877","2020-03-31",15.96
"878","2020-04-01",15.33
"879","2020-04-02",15.98
"880","2020-04-03",15.83
"881","2020-04-06",16.02
"882","2020-04-07",16.299999
"883","2020-04-08",17.459999
"884","2020-04-09",17.790001
"885","2020-04-13",17.139999
"886","2020-04-14",17.42
"887","2020-04-15",16.190001
"888","2020-04-16",16.1
"889","2020-04-17",17.540001
"890","2020-04-20",16.889999
"891","2020-04-21",17.02
"892","2020-04-22",17.639999
"893","2020-04-23",17.5
"894","2020-04-24",18.040001
"895","2020-04-27",18.950001
"896","2020-04-28",19.209999
"897","2020-04-29",19.75
"898","2020-04-30",19.540001
"899","2020-05-01",19.35
"900","2020-05-04",18.969999
"901","2020-05-05",18.719999
"902","2020-05-06",18.23
"903","2020-05-07",17.950001
"904","2020-05-08",18.9
"905","2020-05-11",18.32
"906","2020-05-12",18.1
"907","2020-05-13",17.82
"908","2020-05-14",18.709999
"909","2020-05-15",18.57
"910","2020-05-18",19.92
"911","2020-05-19",19.530001
"912","2020-05-20",19.99
"913","2020-05-21",19.6
"914","2020-05-22",19.809999
"915","2020-05-26",19.719999
"916","2020-05-27",20.120001
"917","2020-05-28",20.809999
"918","2020-05-29",20.440001
"919","2020-06-01",20.940001
"920","2020-06-02",20.629999
"921","2020-06-03",20.809999
"922","2020-06-04",20.280001
"923","2020-06-05",20.870001
"924","2020-06-08",22
"925","2020-06-09",21.17
"926","2020-06-10",21.219999
"927","2020-06-11",19.75
"928","2020-06-12",20.200001
"929","2020-06-15",19.870001
"930","2020-06-16",20.49
"931","2020-06-17",20.280001
"932","2020-06-18",20.290001
"933","2020-06-19",19.83
"934","2020-06-22",19.65
"935","2020-06-23",18.889999
"936","2020-06-24",18.610001
"937","2020-06-25",18.870001
"938","2020-06-26",18.129999
"939","2020-06-29",18.74
"940","2020-06-30",18.620001
"941","2020-07-01",19.139999
"942","2020-07-02",19.040001
"943","2020-07-06",19.280001
"944","2020-07-07",18.98
"945","2020-07-08",19.559999
"946","2020-07-09",19
"947","2020-07-10",18.870001
"948","2020-07-13",19.110001
"949","2020-07-14",19.190001
"950","2020-07-15",19.299999
"951","2020-07-16",19.4
"952","2020-07-17",19.620001
"953","2020-07-20",19.1
"954","2020-07-21",19.24
"955","2020-07-22",19.52
"956","2020-07-23",19.16
"957","2020-07-24",18.879999
"958","2020-07-27",18.200001
"959","2020-07-28",18.440001
"960","2020-07-29",18.870001
"961","2020-07-30",18.799999
"962","2020-07-31",18.66
"963","2020-08-03",18.76
"964","2020-08-04",18.76
"965","2020-08-05",18.26
"966","2020-08-06",18.83
"967","2020-08-07",18.9
"968","2020-08-10",19.200001
"969","2020-08-11",18.889999
"970","2020-08-12",19.34
"971","2020-08-13",19.110001
"972","2020-08-14",19.049999
"973","2020-08-17",19.35
