"","date","ENVA"
"129","2015-05-20",19.379999
"130","2015-05-21",19.48
"131","2015-05-22",20.16
"132","2015-05-26",19.43
"133","2015-05-27",19.75
"134","2015-05-28",19.5
"135","2015-05-29",19.5
"136","2015-06-01",19.6
"137","2015-06-02",19.32
"138","2015-06-03",19.209999
"139","2015-06-04",19.049999
"140","2015-06-05",19.42
"141","2015-06-08",19
"142","2015-06-09",18.66
"143","2015-06-10",19.280001
"144","2015-06-11",18.99
"145","2015-06-12",18.85
"146","2015-06-15",19.27
"147","2015-06-16",18.790001
"148","2015-06-17",18.959999
"149","2015-06-18",18.83
"150","2015-06-19",19.040001
"151","2015-06-22",19.57
"152","2015-06-23",19.93
"153","2015-06-24",19.780001
"154","2015-06-25",19.5
"155","2015-06-26",19.370001
"156","2015-06-29",18.82
"157","2015-06-30",18.68
"158","2015-07-01",18.99
"159","2015-07-02",18.280001
"160","2015-07-06",17.98
"161","2015-07-07",18.049999
"162","2015-07-08",18.129999
"163","2015-07-09",18.23
"164","2015-07-10",18.780001
"165","2015-07-13",19.040001
"166","2015-07-14",19.17
"167","2015-07-15",19.219999
"168","2015-07-16",19.57
"169","2015-07-17",19.59
"170","2015-07-20",19.450001
"171","2015-07-21",19.379999
"172","2015-07-22",19.200001
"173","2015-07-23",18.48
"174","2015-07-24",18.15
"175","2015-07-27",18
"176","2015-07-28",18.360001
"177","2015-07-29",18.530001
"178","2015-07-30",18.129999
"179","2015-07-31",18.08
"180","2015-08-03",17.23
"181","2015-08-04",17.110001
"182","2015-08-05",13.11
"183","2015-08-06",13.1
"184","2015-08-07",13.28
"185","2015-08-10",13.39
"186","2015-08-11",11.72
"187","2015-08-12",12.22
"188","2015-08-13",12.05
"189","2015-08-14",12.11
"190","2015-08-17",12.1
"191","2015-08-18",12.32
"192","2015-08-19",12.08
"193","2015-08-20",12.06
"194","2015-08-21",11.62
"195","2015-08-24",11.09
"196","2015-08-25",10.81
"197","2015-08-26",11.62
"198","2015-08-27",12.37
"199","2015-08-28",12.95
"200","2015-08-31",13
"201","2015-09-01",12.35
"202","2015-09-02",12.46
"203","2015-09-03",12.35
"204","2015-09-04",12.46
"205","2015-09-08",12.68
"206","2015-09-09",13.01
"207","2015-09-10",12.89
"208","2015-09-11",11.44
"209","2015-09-14",11.51
"210","2015-09-15",11.75
"211","2015-09-16",11.9
"212","2015-09-17",11.9
"213","2015-09-18",11.38
"214","2015-09-21",11.55
"215","2015-09-22",11.27
"216","2015-09-23",10.88
"217","2015-09-24",10.95
"218","2015-09-25",10.8
"219","2015-09-28",10.19
"220","2015-09-29",10.22
"221","2015-09-30",10.22
"222","2015-10-01",10.17
"223","2015-10-02",10.61
"224","2015-10-05",10.8
"225","2015-10-06",11
"226","2015-10-07",11.67
"227","2015-10-08",12.93
"228","2015-10-09",12.22
"229","2015-10-12",12.44
"230","2015-10-13",12.49
"231","2015-10-14",12.61
"232","2015-10-15",13.11
"233","2015-10-16",13.23
"234","2015-10-19",13.37
"235","2015-10-20",12.95
"236","2015-10-21",12.77
"237","2015-10-22",12.66
"238","2015-10-23",12.84
"239","2015-10-26",12.98
"240","2015-10-27",12.46
"241","2015-10-28",13.1
"242","2015-10-29",12.99
"243","2015-10-30",13
"244","2015-11-02",13.16
"245","2015-11-03",12.92
"246","2015-11-04",12.74
"247","2015-11-05",8.79
"248","2015-11-06",9.04
"249","2015-11-09",8.92
"250","2015-11-10",8.77
"251","2015-11-11",8.77
"252","2015-11-12",8.44
"253","2015-11-13",8.04
"254","2015-11-16",7.99
"255","2015-11-17",7.75
"256","2015-11-18",7.76
"257","2015-11-19",7.7
"258","2015-11-20",7.37
"259","2015-11-23",7.39
"260","2015-11-24",7.48
"261","2015-11-25",7.5
"262","2015-11-27",7.5
"263","2015-11-30",7.52
"264","2015-12-01",7.64
"265","2015-12-02",7.32
"266","2015-12-03",6.99
"267","2015-12-04",6.79
"268","2015-12-07",6.31
"269","2015-12-08",6.4
"270","2015-12-09",6.45
"271","2015-12-10",6.63
"272","2015-12-11",6.34
"273","2015-12-14",6.1
"274","2015-12-15",6.2
"275","2015-12-16",6.39
"276","2015-12-17",6.1
"277","2015-12-18",6
"278","2015-12-21",6.4
"279","2015-12-22",6.54
"280","2015-12-23",6.68
"281","2015-12-24",6.79
"282","2015-12-28",6.7
"283","2015-12-29",6.69
"284","2015-12-30",6.66
"285","2015-12-31",6.61
"286","2016-01-04",6.6
"287","2016-01-05",6.44
"288","2016-01-06",6.36
"289","2016-01-07",5.96
"290","2016-01-08",5.8
"291","2016-01-11",5.63
"292","2016-01-12",5.76
"293","2016-01-13",5.58
"294","2016-01-14",5.6
"295","2016-01-15",5.35
"296","2016-01-19",4.97
"297","2016-01-20",5.22
"298","2016-01-21",5.56
"299","2016-01-22",5.71
"300","2016-01-25",5.2
"301","2016-01-26",5.96
"302","2016-01-27",5.6
"303","2016-01-28",5.48
"304","2016-01-29",5.57
"305","2016-02-01",5.47
"306","2016-02-02",5.22
"307","2016-02-03",5.48
"308","2016-02-04",5.46
"309","2016-02-05",6.47
"310","2016-02-08",6.18
"311","2016-02-09",5.8
"312","2016-02-10",5.64
"313","2016-02-11",5.5
"314","2016-02-12",5.98
"315","2016-02-16",6.12
"316","2016-02-17",6.25
"317","2016-02-18",6.57
"318","2016-02-19",6.4
"319","2016-02-22",6.29
"320","2016-02-23",5.73
"321","2016-02-24",5.92
"322","2016-02-25",5.64
"323","2016-02-26",5.54
"324","2016-02-29",5.78
"325","2016-03-01",5.94
"326","2016-03-02",6.17
"327","2016-03-03",6.53
"328","2016-03-04",6.45
"329","2016-03-07",6.63
"330","2016-03-08",6.3
"331","2016-03-09",6.21
"332","2016-03-10",6.04
"333","2016-03-11",6.31
"334","2016-03-14",6.28
"335","2016-03-15",6.06
"336","2016-03-16",6.06
"337","2016-03-17",6.32
"338","2016-03-18",6.66
"339","2016-03-21",6.91
"340","2016-03-22",6.71
"341","2016-03-23",6.1
"342","2016-03-24",6.23
"343","2016-03-28",6.04
"344","2016-03-29",6.15
"345","2016-03-30",6.2
"346","2016-03-31",6.31
"347","2016-04-01",6.04
"348","2016-04-04",5.69
"349","2016-04-05",5.53
"350","2016-04-06",5.8
"351","2016-04-07",5.78
"352","2016-04-08",5.75
"353","2016-04-11",5.77
"354","2016-04-12",5.68
"355","2016-04-13",6.17
"356","2016-04-14",6.05
"357","2016-04-15",6.1
"358","2016-04-18",6.15
"359","2016-04-19",6.18
"360","2016-04-20",6.32
"361","2016-04-21",6.28
"362","2016-04-22",6.48
"363","2016-04-25",6.36
"364","2016-04-26",6.77
"365","2016-04-27",6.96
"366","2016-04-28",7.27
"367","2016-04-29",8.81
"368","2016-05-02",8.36
"369","2016-05-03",8.15
"370","2016-05-04",8.22
"371","2016-05-05",8.02
"372","2016-05-06",8.18
"373","2016-05-09",8.08
"374","2016-05-10",8.33
"375","2016-05-11",7.72
"376","2016-05-12",7.34
"377","2016-05-13",7.23
"378","2016-05-16",7.04
"379","2016-05-17",7.15
"380","2016-05-18",7.08
"381","2016-05-19",6.95
"382","2016-05-20",7.59
"383","2016-05-23",7.5
"384","2016-05-24",7.56
"385","2016-05-25",7.72
"386","2016-05-26",7.32
"387","2016-05-27",7.5
"388","2016-05-31",7.28
"389","2016-06-01",7.24
"390","2016-06-02",7.05
"391","2016-06-03",7.38
"392","2016-06-06",8
"393","2016-06-07",7.51
"394","2016-06-08",7.73
"395","2016-06-09",7.54
"396","2016-06-10",7.52
"397","2016-06-13",7.51
"398","2016-06-14",7.15
"399","2016-06-15",7.03
"400","2016-06-16",7.16
"401","2016-06-17",7.23
"402","2016-06-20",7.18
"403","2016-06-21",7.2
"404","2016-06-22",7.03
"405","2016-06-23",7.38
"406","2016-06-24",7.17
"407","2016-06-27",6.94
"408","2016-06-28",6.78
"409","2016-06-29",7.19
"410","2016-06-30",7.36
"411","2016-07-01",7.39
"412","2016-07-05",6.72
"413","2016-07-06",6.62
"414","2016-07-07",6.76
"415","2016-07-08",7.25
"416","2016-07-11",7.43
"417","2016-07-12",7.97
"418","2016-07-13",8.13
"419","2016-07-14",8.26
"420","2016-07-15",8.4
"421","2016-07-18",8.25
"422","2016-07-19",8.33
"423","2016-07-20",8.19
"424","2016-07-21",8.16
"425","2016-07-22",8.25
"426","2016-07-25",7.98
"427","2016-07-26",8.03
"428","2016-07-27",8.27
"429","2016-07-28",7.86
"430","2016-07-29",9.09
"431","2016-08-01",9.1
"432","2016-08-02",9.02
"433","2016-08-03",9.24
"434","2016-08-04",9.11
"435","2016-08-05",9.15
"436","2016-08-08",9.51
"437","2016-08-09",9.27
"438","2016-08-10",9.2
"439","2016-08-11",9.37
"440","2016-08-12",9.26
"441","2016-08-15",9.28
"442","2016-08-16",9.39
"443","2016-08-17",9.43
"444","2016-08-18",9.29
"445","2016-08-19",9.2
"446","2016-08-22",9.39
"447","2016-08-23",9.42
"448","2016-08-24",9.21
"449","2016-08-25",9.37
"450","2016-08-26",9.23
"451","2016-08-29",9.64
"452","2016-08-30",9.6
"453","2016-08-31",9.59
"454","2016-09-01",10.16
"455","2016-09-02",10.33
"456","2016-09-06",9.66
"457","2016-09-07",9.53
"458","2016-09-08",9.39
"459","2016-09-09",8.96
"460","2016-09-12",9.06
"461","2016-09-13",9.17
"462","2016-09-14",9.09
"463","2016-09-15",9.28
"464","2016-09-16",9.1
"465","2016-09-19",9.59
"466","2016-09-20",9.53
"467","2016-09-21",9.53
"468","2016-09-22",9.72
"469","2016-09-23",9.59
"470","2016-09-26",9.43
"471","2016-09-27",9.58
"472","2016-09-28",9.79
"473","2016-09-29",9.59
"474","2016-09-30",9.68
"475","2016-10-03",9.59
"476","2016-10-04",9.49
"477","2016-10-05",9.58
"478","2016-10-06",9.4
"479","2016-10-07",9.33
"480","2016-10-10",9.4
"481","2016-10-11",9.35
"482","2016-10-12",9.25
"483","2016-10-13",9.05
"484","2016-10-14",8.85
"485","2016-10-17",8.95
"486","2016-10-18",8.85
"487","2016-10-19",9.2
"488","2016-10-20",9.35
"489","2016-10-21",9.15
"490","2016-10-24",9.2
"491","2016-10-25",9.15
"492","2016-10-26",8.9
"493","2016-10-27",9.1
"494","2016-10-28",9.45
"495","2016-10-31",9.4
"496","2016-11-01",9.2
"497","2016-11-02",8.85
"498","2016-11-03",8.85
"499","2016-11-04",8.8
"500","2016-11-07",8.9
"501","2016-11-08",8.8
"502","2016-11-09",9.2
"503","2016-11-10",9.65
"504","2016-11-11",9.95
"505","2016-11-14",11.5
"506","2016-11-15",11.6
"507","2016-11-16",11.55
"508","2016-11-17",11.6
"509","2016-11-18",11.6
"510","2016-11-21",11.75
"511","2016-11-22",11.9
"512","2016-11-23",11.9
"513","2016-11-25",11.85
"514","2016-11-28",11.8
"515","2016-11-29",11.6
"516","2016-11-30",11.65
"517","2016-12-01",11.6
"518","2016-12-02",11.55
"519","2016-12-05",11.6
"520","2016-12-06",12
"521","2016-12-07",12.75
"522","2016-12-08",13.6
"523","2016-12-09",13.55
"524","2016-12-12",12.75
"525","2016-12-13",12.65
"526","2016-12-14",12.6
"527","2016-12-15",12.5
"528","2016-12-16",12.1
"529","2016-12-19",12.05
"530","2016-12-20",12.7
"531","2016-12-21",12.65
"532","2016-12-22",12.75
"533","2016-12-23",12.85
"534","2016-12-27",12.9
"535","2016-12-28",12.8
"536","2016-12-29",12.7
"537","2016-12-30",12.55
"538","2017-01-03",13.25
"539","2017-01-04",13.85
"540","2017-01-05",13.75
"541","2017-01-06",13.8
"542","2017-01-09",13.65
"543","2017-01-10",13.85
"544","2017-01-11",13.8
"545","2017-01-12",13.9
"546","2017-01-13",14.35
"547","2017-01-17",13.8
"548","2017-01-18",13.95
"549","2017-01-19",13.9
"550","2017-01-20",14
"551","2017-01-23",13.9
"552","2017-01-24",13.95
"553","2017-01-25",14.25
"554","2017-01-26",13.9
"555","2017-01-27",13.95
"556","2017-01-30",13.9
"557","2017-01-31",14.1
"558","2017-02-01",14.1
"559","2017-02-02",13.95
"560","2017-02-03",15.05
"561","2017-02-06",14.3
"562","2017-02-07",14.45
"563","2017-02-08",14.1
"564","2017-02-09",14.35
"565","2017-02-10",14.75
"566","2017-02-13",14.75
"567","2017-02-14",14.8
"568","2017-02-15",14.85
"569","2017-02-16",14.8
"570","2017-02-17",14.8
"571","2017-02-21",14.7
"572","2017-02-22",14.75
"573","2017-02-23",14.8
"574","2017-02-24",14.6
"575","2017-02-27",14.6
"576","2017-02-28",14.35
"577","2017-03-01",14.2
"578","2017-03-02",14
"579","2017-03-03",13.8
"580","2017-03-06",13.5
"581","2017-03-07",13.55
"582","2017-03-08",13.5
"583","2017-03-09",13.55
"584","2017-03-10",13.55
"585","2017-03-13",13.5
"586","2017-03-14",14
"587","2017-03-15",14.2
"588","2017-03-16",14.5
"589","2017-03-17",14.2
"590","2017-03-20",14.3
"591","2017-03-21",13.7
"592","2017-03-22",13.4
"593","2017-03-23",13.85
"594","2017-03-24",13.75
"595","2017-03-27",13.95
"596","2017-03-28",14.15
"597","2017-03-29",14
"598","2017-03-30",14.75
"599","2017-03-31",14.85
"600","2017-04-03",14.35
"601","2017-04-04",14.3
"602","2017-04-05",13.6
"603","2017-04-06",13.9
"604","2017-04-07",13.9
"605","2017-04-10",13.25
"606","2017-04-11",14
"607","2017-04-12",13.55
"608","2017-04-13",13.5
"609","2017-04-17",13.75
"610","2017-04-18",13.65
"611","2017-04-19",13.65
"612","2017-04-20",13.8
"613","2017-04-21",13.9
"614","2017-04-24",14.25
"615","2017-04-25",14.4
"616","2017-04-26",14.65
"617","2017-04-27",14.5
"618","2017-04-28",14.2
"619","2017-05-01",14.75
"620","2017-05-02",14.75
"621","2017-05-03",14.55
"622","2017-05-04",14.1
"623","2017-05-05",14.05
"624","2017-05-08",14.2
"625","2017-05-09",14.55
"626","2017-05-10",14.4
"627","2017-05-11",14.4
"628","2017-05-12",13.95
"629","2017-05-15",14.1
"630","2017-05-16",14.1
"631","2017-05-17",13.45
"632","2017-05-18",13.5
"633","2017-05-19",13.35
"634","2017-05-22",13.25
"635","2017-05-23",13.4
"636","2017-05-24",13.4
"637","2017-05-25",13.55
"638","2017-05-26",13.4
"639","2017-05-30",13.25
"640","2017-05-31",13.3
"641","2017-06-01",13.55
"642","2017-06-02",13.75
"643","2017-06-05",14
"644","2017-06-06",14
"645","2017-06-07",14.4
"646","2017-06-08",14.7
"647","2017-06-09",15.05
"648","2017-06-12",15.05
"649","2017-06-13",15
"650","2017-06-14",14.6
"651","2017-06-15",14.7
"652","2017-06-16",14.55
"653","2017-06-19",14.75
"654","2017-06-20",14.4
"655","2017-06-21",14.15
"656","2017-06-22",14.15
"657","2017-06-23",14.35
"658","2017-06-26",15.1
"659","2017-06-27",15.35
"660","2017-06-28",14.95
"661","2017-06-29",15
"662","2017-06-30",14.85
"663","2017-07-03",15.05
"664","2017-07-05",15.15
"665","2017-07-06",15
"666","2017-07-07",15.15
"667","2017-07-10",15.2
"668","2017-07-11",15.5
"669","2017-07-12",16.299999
"670","2017-07-13",16.35
"671","2017-07-14",16.35
"672","2017-07-17",16.299999
"673","2017-07-18",16.25
"674","2017-07-19",16.450001
"675","2017-07-20",16.1
"676","2017-07-21",15.95
"677","2017-07-24",15.9
"678","2017-07-25",16
"679","2017-07-26",15.85
"680","2017-07-27",15.7
"681","2017-07-28",14.7
"682","2017-07-31",14.5
"683","2017-08-01",14.05
"684","2017-08-02",13.45
"685","2017-08-03",13.3
"686","2017-08-04",13.15
"687","2017-08-07",13.3
"688","2017-08-08",13.45
"689","2017-08-09",13.1
"690","2017-08-10",12.85
"691","2017-08-11",12.65
"692","2017-08-14",12.7
"693","2017-08-15",12.6
"694","2017-08-16",12.35
"695","2017-08-17",12.2
"696","2017-08-18",12.25
"697","2017-08-21",12.05
"698","2017-08-22",12
"699","2017-08-23",11.6
"700","2017-08-24",11.6
"701","2017-08-25",11.5
"702","2017-08-28",11.5
"703","2017-08-29",11.25
"704","2017-08-30",11.3
"705","2017-08-31",11.9
"706","2017-09-01",12.15
"707","2017-09-05",12.1
"708","2017-09-06",12.35
"709","2017-09-07",12.45
"710","2017-09-08",11.95
"711","2017-09-11",12.2
"712","2017-09-12",12.6
"713","2017-09-13",12.5
"714","2017-09-14",12.2
"715","2017-09-15",12.3
"716","2017-09-18",13.8
"717","2017-09-19",13.4
"718","2017-09-20",13.25
"719","2017-09-21",13.4
"720","2017-09-22",13.25
"721","2017-09-25",13.2
"722","2017-09-26",13
"723","2017-09-27",13.45
"724","2017-09-28",13.6
"725","2017-09-29",13.45
"726","2017-10-02",13.95
"727","2017-10-03",13.75
"728","2017-10-04",13.8
"729","2017-10-05",13.4
"730","2017-10-06",13.85
"731","2017-10-09",14.15
"732","2017-10-10",14.35
"733","2017-10-11",14.05
"734","2017-10-12",14.1
"735","2017-10-13",14.3
"736","2017-10-16",14.4
"737","2017-10-17",14.45
"738","2017-10-18",14.55
"739","2017-10-19",14.7
"740","2017-10-20",14.9
"741","2017-10-23",14.3
"742","2017-10-24",14.3
"743","2017-10-25",14.3
"744","2017-10-26",15
"745","2017-10-27",14.75
"746","2017-10-30",14.55
"747","2017-10-31",14.85
"748","2017-11-01",14.6
"749","2017-11-02",14.8
"750","2017-11-03",14.75
"751","2017-11-06",15
"752","2017-11-07",14
"753","2017-11-08",14.15
"754","2017-11-09",13.85
"755","2017-11-10",14.15
"756","2017-11-13",13.8
"757","2017-11-14",13.6
"758","2017-11-15",14
"759","2017-11-16",14.35
"760","2017-11-17",14.35
"761","2017-11-20",14.6
"762","2017-11-21",14.85
"763","2017-11-22",14.85
"764","2017-11-24",14.95
"765","2017-11-27",14.4
"766","2017-11-28",14.8
"767","2017-11-29",15.35
"768","2017-11-30",14.85
"769","2017-12-01",14.8
"770","2017-12-04",14.85
"771","2017-12-05",15.15
"772","2017-12-06",15.15
"773","2017-12-07",15.75
"774","2017-12-08",15.35
"775","2017-12-11",15.2
"776","2017-12-12",15.15
"777","2017-12-13",15.05
"778","2017-12-14",14.85
"779","2017-12-15",15.4
"780","2017-12-18",15.7
"781","2017-12-19",15.35
"782","2017-12-20",15.35
"783","2017-12-21",15.75
"784","2017-12-22",15.6
"785","2017-12-26",15.65
"786","2017-12-27",15.35
"787","2017-12-28",15.45
"788","2017-12-29",15.2
"789","2018-01-02",15.65
"790","2018-01-03",15.9
"791","2018-01-04",16.299999
"792","2018-01-05",17.35
"793","2018-01-08",16.6
"794","2018-01-09",16.25
"795","2018-01-10",16.450001
"796","2018-01-11",16.65
"797","2018-01-12",16.549999
"798","2018-01-16",16.4
"799","2018-01-17",16.549999
"800","2018-01-18",15.9
"801","2018-01-19",16.049999
"802","2018-01-22",16.049999
"803","2018-01-23",16.200001
"804","2018-01-24",16.1
"805","2018-01-25",16.9
"806","2018-01-26",17
"807","2018-01-29",17.9
"808","2018-01-30",18.75
"809","2018-01-31",17.9
"810","2018-02-01",18.700001
"811","2018-02-02",20.25
"812","2018-02-05",20.4
"813","2018-02-06",19.65
"814","2018-02-07",20.299999
"815","2018-02-08",20.1
"816","2018-02-09",20.4
"817","2018-02-12",20.85
"818","2018-02-13",21.4
"819","2018-02-14",22.049999
"820","2018-02-15",22.6
"821","2018-02-16",22.950001
"822","2018-02-20",22.549999
"823","2018-02-21",22.35
"824","2018-02-22",22.549999
"825","2018-02-23",22.549999
"826","2018-02-26",22.549999
"827","2018-02-27",22.299999
"828","2018-02-28",22
"829","2018-03-01",21.65
"830","2018-03-02",21.950001
"831","2018-03-05",22.299999
"832","2018-03-06",22.299999
"833","2018-03-07",22.6
"834","2018-03-08",22.5
"835","2018-03-09",22.799999
"836","2018-03-12",23.1
"837","2018-03-13",23.049999
"838","2018-03-14",22.75
"839","2018-03-15",22.65
"840","2018-03-16",22.799999
"841","2018-03-19",23
"842","2018-03-20",22.450001
"843","2018-03-21",23.4
"844","2018-03-22",22.1
"845","2018-03-23",21.75
"846","2018-03-26",22.15
"847","2018-03-27",22
"848","2018-03-28",22
"849","2018-03-29",22.049999
"850","2018-04-02",21.700001
"851","2018-04-03",22.049999
"852","2018-04-04",22.450001
"853","2018-04-05",22.549999
"854","2018-04-06",22.1
"855","2018-04-09",22
"856","2018-04-10",22.5
"857","2018-04-11",22.799999
"858","2018-04-12",22.799999
"859","2018-04-13",22.65
"860","2018-04-16",22.85
"861","2018-04-17",22.9
"862","2018-04-18",22.700001
"863","2018-04-19",23.25
"864","2018-04-20",22.75
"865","2018-04-23",22.450001
"866","2018-04-24",22.85
"867","2018-04-25",22
"868","2018-04-26",22.6
"869","2018-04-27",28.75
"870","2018-04-30",29.299999
"871","2018-05-01",29.6
"872","2018-05-02",29.4
"873","2018-05-03",29.65
"874","2018-05-04",30.700001
"875","2018-05-07",31.15
"876","2018-05-08",31.299999
"877","2018-05-09",32.25
"878","2018-05-10",32.549999
"879","2018-05-11",32.549999
"880","2018-05-14",32.5
"881","2018-05-15",34
"882","2018-05-16",33.950001
"883","2018-05-17",34.349998
"884","2018-05-18",33.900002
"885","2018-05-21",35
"886","2018-05-22",34.200001
"887","2018-05-23",33.349998
"888","2018-05-24",32.549999
"889","2018-05-25",31.85
"890","2018-05-29",32.5
"891","2018-05-30",32.849998
"892","2018-05-31",33.599998
"893","2018-06-01",34.150002
"894","2018-06-04",34.299999
"895","2018-06-05",34.799999
"896","2018-06-06",34.700001
"897","2018-06-07",34.549999
"898","2018-06-08",35
"899","2018-06-11",35
"900","2018-06-12",35.150002
"901","2018-06-13",35.400002
"902","2018-06-14",35.450001
"903","2018-06-15",35.849998
"904","2018-06-18",36.5
"905","2018-06-19",35.849998
"906","2018-06-20",36.75
"907","2018-06-21",36.650002
"908","2018-06-22",36.5
"909","2018-06-25",35.5
"910","2018-06-26",36.75
"911","2018-06-27",35.25
"912","2018-06-28",36.400002
"913","2018-06-29",36.549999
"914","2018-07-02",36.799999
"915","2018-07-03",37.150002
"916","2018-07-05",37.349998
"917","2018-07-06",37.900002
"918","2018-07-09",37.75
"919","2018-07-10",37.150002
"920","2018-07-11",38.150002
"921","2018-07-12",36.650002
"922","2018-07-13",37.349998
"923","2018-07-16",37.25
"924","2018-07-17",37.75
"925","2018-07-18",37.599998
"926","2018-07-19",38.299999
"927","2018-07-20",38.25
"928","2018-07-23",38.299999
"929","2018-07-24",37.799999
"930","2018-07-25",37.400002
"931","2018-07-26",36.400002
"932","2018-07-27",31.5
"933","2018-07-30",31.25
"934","2018-07-31",31
"935","2018-08-01",31.950001
"936","2018-08-02",31.6
"937","2018-08-03",31.4
"938","2018-08-06",32.549999
"939","2018-08-07",33.700001
"940","2018-08-08",33.799999
"941","2018-08-09",33.900002
"942","2018-08-10",33.700001
"943","2018-08-13",33.75
"944","2018-08-14",34.400002
"945","2018-08-15",34.25
"946","2018-08-16",35.049999
"947","2018-08-17",35.5
"948","2018-08-20",35.700001
"949","2018-08-21",35.950001
"950","2018-08-22",35.849998
"951","2018-08-23",35.150002
"952","2018-08-24",35.400002
"953","2018-08-27",34.75
"954","2018-08-28",34.450001
"955","2018-08-29",34.200001
"956","2018-08-30",33.599998
"957","2018-08-31",33.200001
"958","2018-09-04",33.150002
"959","2018-09-05",32.75
"960","2018-09-06",33.150002
"961","2018-09-07",32.75
"962","2018-09-10",32.349998
"963","2018-09-11",31.799999
"964","2018-09-12",30.5
"965","2018-09-13",31.200001
"966","2018-09-14",31.700001
"967","2018-09-17",30.9
"968","2018-09-18",31.549999
"969","2018-09-19",30.85
"970","2018-09-20",31.15
"971","2018-09-21",30.9
"972","2018-09-24",30.450001
"973","2018-09-25",30.950001
"974","2018-09-26",29.549999
"975","2018-09-27",28.85
"976","2018-09-28",28.799999
"977","2018-10-01",27.700001
"978","2018-10-02",27.139999
"979","2018-10-03",27.780001
"980","2018-10-04",26.360001
"981","2018-10-05",26.27
"982","2018-10-08",26.209999
"983","2018-10-09",26.1
"984","2018-10-10",25.18
"985","2018-10-11",24.6
"986","2018-10-12",24.09
"987","2018-10-15",24.059999
"988","2018-10-16",24.959999
"989","2018-10-17",24.719999
"990","2018-10-18",23.959999
"991","2018-10-19",24.09
