"","date","AMSF"
"329","2008-04-23",13.98
"330","2008-04-24",14.39
"331","2008-04-25",14.25
"332","2008-04-28",14.37
"333","2008-04-29",14.28
"334","2008-04-30",14.26
"335","2008-05-01",14.5
"336","2008-05-02",15.13
"337","2008-05-05",15.21
"338","2008-05-06",15.71
"339","2008-05-07",16.07
"340","2008-05-08",15.78
"341","2008-05-09",15.88
"342","2008-05-12",15.96
"343","2008-05-13",15.63
"344","2008-05-14",15.69
"345","2008-05-15",15.87
"346","2008-05-16",15.78
"347","2008-05-19",15.55
"348","2008-05-20",15.83
"349","2008-05-21",15.75
"350","2008-05-22",15.99
"351","2008-05-23",15.83
"352","2008-05-27",15.9
"353","2008-05-28",16.049999
"354","2008-05-29",16.139999
"355","2008-05-30",15.89
"356","2008-06-02",15.77
"357","2008-06-03",15.76
"358","2008-06-04",16.35
"359","2008-06-05",16.719999
"360","2008-06-06",16.209999
"361","2008-06-09",16.4
"362","2008-06-10",16.6
"363","2008-06-11",16
"364","2008-06-12",15.71
"365","2008-06-13",16.07
"366","2008-06-16",16.219999
"367","2008-06-17",15.58
"368","2008-06-18",15.39
"369","2008-06-19",15.71
"370","2008-06-20",15.7
"371","2008-06-23",15.7
"372","2008-06-24",15.72
"373","2008-06-25",16.040001
"374","2008-06-26",15.78
"375","2008-06-27",15.95
"376","2008-06-30",15.94
"377","2008-07-01",16.25
"378","2008-07-02",16.290001
"379","2008-07-03",16.07
"380","2008-07-07",15.86
"381","2008-07-08",16.07
"382","2008-07-09",16.09
"383","2008-07-10",16.309999
"384","2008-07-11",16.25
"385","2008-07-14",15.97
"386","2008-07-15",15.96
"387","2008-07-16",16.57
"388","2008-07-17",16.85
"389","2008-07-18",16.83
"390","2008-07-21",17.02
"391","2008-07-22",17.18
"392","2008-07-23",17.26
"393","2008-07-24",17.790001
"394","2008-07-25",18.110001
"395","2008-07-28",18
"396","2008-07-29",18.120001
"397","2008-07-30",18.15
"398","2008-07-31",18.17
"399","2008-08-01",18.530001
"400","2008-08-04",18.620001
"401","2008-08-05",18.450001
"402","2008-08-06",17.25
"403","2008-08-07",17.75
"404","2008-08-08",18.01
"405","2008-08-11",17.93
"406","2008-08-12",17.92
"407","2008-08-13",17.620001
"408","2008-08-14",17.459999
"409","2008-08-15",17.450001
"410","2008-08-18",17.49
"411","2008-08-19",17.309999
"412","2008-08-20",17.51
"413","2008-08-21",17.24
"414","2008-08-22",17.57
"415","2008-08-25",17.26
"416","2008-08-26",17.67
"417","2008-08-27",18.32
"418","2008-08-28",18.92
"419","2008-08-29",18.49
"420","2008-09-02",18.6
"421","2008-09-03",19.02
"422","2008-09-04",18.709999
"423","2008-09-05",18.93
"424","2008-09-08",19.91
"425","2008-09-09",19.280001
"426","2008-09-10",19.93
"427","2008-09-11",20.049999
"428","2008-09-12",19.969999
"429","2008-09-15",19.040001
"430","2008-09-16",19.73
"431","2008-09-17",18.48
"432","2008-09-18",18.15
"433","2008-09-19",19.799999
"434","2008-09-22",18.68
"435","2008-09-23",19.18
"436","2008-09-24",18.309999
"437","2008-09-25",19.33
"438","2008-09-26",19.790001
"439","2008-09-29",18.5
"440","2008-09-30",18.200001
"441","2008-10-01",17.98
"442","2008-10-02",17.26
"443","2008-10-03",16.93
"444","2008-10-06",15.95
"445","2008-10-07",14.68
"446","2008-10-08",14.7
"447","2008-10-09",13.54
"448","2008-10-10",14.97
"449","2008-10-13",16.43
"450","2008-10-14",16.02
"451","2008-10-15",14.56
"452","2008-10-16",15.99
"453","2008-10-17",14.88
"454","2008-10-20",15.45
"455","2008-10-21",15.52
"456","2008-10-22",14.92
"457","2008-10-23",15.2
"458","2008-10-24",15.72
"459","2008-10-27",14.87
"460","2008-10-28",17.08
"461","2008-10-29",15.97
"462","2008-10-30",16.98
"463","2008-10-31",17.24
"464","2008-11-03",17.129999
"465","2008-11-04",16.49
"466","2008-11-05",15.32
"467","2008-11-06",15.16
"468","2008-11-07",16.190001
"469","2008-11-10",15.71
"470","2008-11-11",15.82
"471","2008-11-12",15.64
"472","2008-11-13",17.389999
"473","2008-11-14",15.97
"474","2008-11-17",15.01
"475","2008-11-18",15.51
"476","2008-11-19",14.06
"477","2008-11-20",13.1
"478","2008-11-21",13.26
"479","2008-11-24",15.33
"480","2008-11-25",14.26
"481","2008-11-26",15.29
"482","2008-11-28",16.200001
"483","2008-12-01",14.22
"484","2008-12-02",15.96
"485","2008-12-03",16.73
"486","2008-12-04",17.76
"487","2008-12-05",18.389999
"488","2008-12-08",18.950001
"489","2008-12-09",18.360001
"490","2008-12-10",17.780001
"491","2008-12-11",16.77
"492","2008-12-12",17.73
"493","2008-12-15",17.43
"494","2008-12-16",19.24
"495","2008-12-17",18.940001
"496","2008-12-18",18.59
"497","2008-12-19",19.129999
"498","2008-12-22",18.879999
"499","2008-12-23",18.68
"500","2008-12-24",19.709999
"501","2008-12-26",19.709999
"502","2008-12-29",20.559999
"503","2008-12-30",20.950001
"504","2008-12-31",20.530001
"505","2009-01-02",20.299999
"506","2009-01-05",21.52
"507","2009-01-06",21.690001
"508","2009-01-07",20.799999
"509","2009-01-08",20.49
"510","2009-01-09",19.9
"511","2009-01-12",18.549999
"512","2009-01-13",19.639999
"513","2009-01-14",18.790001
"514","2009-01-15",19.299999
"515","2009-01-16",19.6
"516","2009-01-20",18.559999
"517","2009-01-21",19.25
"518","2009-01-22",18.469999
"519","2009-01-23",18.540001
"520","2009-01-26",18.360001
"521","2009-01-27",19.24
"522","2009-01-28",19.76
"523","2009-01-29",18.84
"524","2009-01-30",18.73
"525","2009-02-02",18.799999
"526","2009-02-03",18.809999
"527","2009-02-04",19.059999
"528","2009-02-05",19.379999
"529","2009-02-06",20.209999
"530","2009-02-09",18.219999
"531","2009-02-10",17.200001
"532","2009-02-11",18.08
"533","2009-02-12",17.870001
"534","2009-02-13",17.43
"535","2009-02-17",16.74
"536","2009-02-18",16.540001
"537","2009-02-19",16.75
"538","2009-02-20",16.33
"539","2009-02-23",15.47
"540","2009-02-24",14.86
"541","2009-02-25",13.89
"542","2009-02-26",14.04
"543","2009-02-27",14.5
"544","2009-03-02",13.26
"545","2009-03-03",13.29
"546","2009-03-04",13.84
"547","2009-03-05",13.5
"548","2009-03-06",13.8
"549","2009-03-09",13.53
"550","2009-03-10",14.18
"551","2009-03-11",14.03
"552","2009-03-12",15.24
"553","2009-03-13",14.79
"554","2009-03-16",14.44
"555","2009-03-17",15.23
"556","2009-03-18",15.58
"557","2009-03-19",15.45
"558","2009-03-20",14.93
"559","2009-03-23",15.84
"560","2009-03-24",15
"561","2009-03-25",15.24
"562","2009-03-26",16.09
"563","2009-03-27",15.53
"564","2009-03-30",15.11
"565","2009-03-31",15.32
"566","2009-04-01",16.110001
"567","2009-04-02",16.299999
"568","2009-04-03",16.83
"569","2009-04-06",16.82
"570","2009-04-07",16.48
"571","2009-04-08",16.65
"572","2009-04-09",17.58
"573","2009-04-13",17.48
"574","2009-04-14",16.379999
"575","2009-04-15",16.889999
"576","2009-04-16",17.08
"577","2009-04-17",16.35
"578","2009-04-20",15.13
"579","2009-04-21",16.25
"580","2009-04-22",15.5
"581","2009-04-23",14.69
"582","2009-04-24",14.74
"583","2009-04-27",14.76
"584","2009-04-28",14.86
"585","2009-04-29",15.74
"586","2009-04-30",15.36
"587","2009-05-01",16.360001
"588","2009-05-04",16.530001
"589","2009-05-05",16.290001
"590","2009-05-06",16.809999
"591","2009-05-07",16.780001
"592","2009-05-08",17.780001
"593","2009-05-11",17.27
"594","2009-05-12",16.57
"595","2009-05-13",15.91
"596","2009-05-14",16.629999
"597","2009-05-15",16.360001
"598","2009-05-18",17.040001
"599","2009-05-19",16.4
"600","2009-05-20",16.040001
"601","2009-05-21",15.71
"602","2009-05-22",15.46
"603","2009-05-26",16
"604","2009-05-27",15.5
"605","2009-05-28",15.48
"606","2009-05-29",16.15
"607","2009-06-01",17.52
"608","2009-06-02",17.76
"609","2009-06-03",17.91
"610","2009-06-04",17.99
"611","2009-06-05",17.9
"612","2009-06-08",17.41
"613","2009-06-09",16.969999
"614","2009-06-10",16.58
"615","2009-06-11",16.01
"616","2009-06-12",15.85
"617","2009-06-15",15.39
"618","2009-06-16",15.31
"619","2009-06-17",15.42
"620","2009-06-18",15.71
"621","2009-06-19",15.53
"622","2009-06-22",15.11
"623","2009-06-23",15.38
"624","2009-06-24",15.48
"625","2009-06-25",15.58
"626","2009-06-26",15.84
"627","2009-06-29",15.71
"628","2009-06-30",15.56
"629","2009-07-01",15.55
"630","2009-07-02",15.05
"631","2009-07-06",15.27
"632","2009-07-07",14.77
"633","2009-07-08",14.84
"634","2009-07-09",14.93
"635","2009-07-10",14.79
"636","2009-07-13",15.08
"637","2009-07-14",14.93
"638","2009-07-15",15.14
"639","2009-07-16",15.3
"640","2009-07-17",15.11
"641","2009-07-20",15.09
"642","2009-07-21",15
"643","2009-07-22",15.63
"644","2009-07-23",16.110001
"645","2009-07-24",16.27
"646","2009-07-27",16.219999
"647","2009-07-28",16.34
"648","2009-07-29",16.5
"649","2009-07-30",16.73
"650","2009-07-31",16.629999
"651","2009-08-03",16.73
"652","2009-08-04",16.75
"653","2009-08-05",16.68
"654","2009-08-06",16.719999
"655","2009-08-07",17.1
"656","2009-08-10",17.17
"657","2009-08-11",16.860001
"658","2009-08-12",17.030001
"659","2009-08-13",17.09
"660","2009-08-14",16.83
"661","2009-08-17",16.889999
"662","2009-08-18",16.700001
"663","2009-08-19",16.57
"664","2009-08-20",16.809999
"665","2009-08-21",17.41
"666","2009-08-24",16.940001
"667","2009-08-25",17.040001
"668","2009-08-26",17.190001
"669","2009-08-27",17.23
"670","2009-08-28",17.129999
"671","2009-08-31",17.08
"672","2009-09-01",16.82
"673","2009-09-02",16.74
"674","2009-09-03",17
"675","2009-09-04",17.120001
"676","2009-09-08",16.860001
"677","2009-09-09",17.09
"678","2009-09-10",17.110001
"679","2009-09-11",16.969999
"680","2009-09-14",17.09
"681","2009-09-15",16.92
"682","2009-09-16",16.83
"683","2009-09-17",16.83
"684","2009-09-18",17.639999
"685","2009-09-21",17.459999
"686","2009-09-22",17.24
"687","2009-09-23",16.969999
"688","2009-09-24",16.91
"689","2009-09-25",17.030001
"690","2009-09-28",17.280001
"691","2009-09-29",17.360001
"692","2009-09-30",17.25
"693","2009-10-01",16.950001
"694","2009-10-02",16.77
"695","2009-10-05",16.950001
"696","2009-10-06",17.110001
"697","2009-10-07",17.15
"698","2009-10-08",17.030001
"699","2009-10-09",17.67
"700","2009-10-12",17.559999
"701","2009-10-13",17.51
"702","2009-10-14",17.610001
"703","2009-10-15",17.58
"704","2009-10-16",17.799999
"705","2009-10-19",17.940001
"706","2009-10-20",17.9
"707","2009-10-21",18.120001
"708","2009-10-22",18.68
"709","2009-10-23",18.790001
"710","2009-10-26",18.35
"711","2009-10-27",18.82
"712","2009-10-28",18.690001
"713","2009-10-29",18.77
"714","2009-10-30",18.540001
"715","2009-11-02",18.6
"716","2009-11-03",18.540001
"717","2009-11-04",18.58
"718","2009-11-05",18.620001
"719","2009-11-06",19.33
"720","2009-11-09",18.700001
"721","2009-11-10",18.030001
"722","2009-11-11",17.709999
"723","2009-11-12",16.85
"724","2009-11-13",17.09
"725","2009-11-16",17.42
"726","2009-11-17",17.459999
"727","2009-11-18",17.459999
"728","2009-11-19",17.370001
"729","2009-11-20",17.33
"730","2009-11-23",17.9
"731","2009-11-24",17.809999
"732","2009-11-25",17.41
"733","2009-11-27",17.200001
"734","2009-11-30",16.889999
"735","2009-12-01",16.98
"736","2009-12-02",17.26
"737","2009-12-03",16.530001
"738","2009-12-04",17.17
"739","2009-12-07",17.120001
"740","2009-12-08",17.07
"741","2009-12-09",17.24
"742","2009-12-10",17.309999
"743","2009-12-11",17.32
"744","2009-12-14",17.790001
"745","2009-12-15",17.49
"746","2009-12-16",17.620001
"747","2009-12-17",17.379999
"748","2009-12-18",17.26
"749","2009-12-21",17.610001
"750","2009-12-22",17.790001
"751","2009-12-23",17.93
"752","2009-12-24",18.1
"753","2009-12-28",18.17
"754","2009-12-29",18.299999
"755","2009-12-30",17.91
"756","2009-12-31",17.969999
"757","2010-01-04",18.02
"758","2010-01-05",17.49
"759","2010-01-06",17.290001
"760","2010-01-07",17.120001
"761","2010-01-08",17.26
"762","2010-01-11",17.209999
"763","2010-01-12",17.09
"764","2010-01-13",17.110001
"765","2010-01-14",17.059999
"766","2010-01-15",16.799999
"767","2010-01-19",16.940001
"768","2010-01-20",16.860001
"769","2010-01-21",16.75
"770","2010-01-22",16.77
"771","2010-01-25",16.84
"772","2010-01-26",16.799999
"773","2010-01-27",17.42
"774","2010-01-28",17.33
"775","2010-01-29",17.299999
"776","2010-02-01",17.209999
"777","2010-02-02",16.93
"778","2010-02-03",16.940001
"779","2010-02-04",17.139999
"780","2010-02-05",17.57
"781","2010-02-08",17.110001
"782","2010-02-09",17.24
"783","2010-02-10",16.91
"784","2010-02-11",17.32
"785","2010-02-12",17.49
"786","2010-02-16",17.66
"787","2010-02-17",17.559999
"788","2010-02-18",18.16
"789","2010-02-19",18.16
"790","2010-02-22",18.17
"791","2010-02-23",17.629999
"792","2010-02-24",18.030001
"793","2010-02-25",17.889999
"794","2010-02-26",17.209999
"795","2010-03-01",17.440001
"796","2010-03-02",16.41
"797","2010-03-03",16.32
"798","2010-03-04",16.129999
"799","2010-03-05",16.24
"800","2010-03-08",16.370001
"801","2010-03-09",16.42
"802","2010-03-10",16.35
"803","2010-03-11",16.309999
"804","2010-03-12",16.43
"805","2010-03-15",16.43
"806","2010-03-16",16.48
"807","2010-03-17",16.389999
"808","2010-03-18",16.25
"809","2010-03-19",16.280001
"810","2010-03-22",16.25
"811","2010-03-23",16.25
"812","2010-03-24",16.25
"813","2010-03-25",16.129999
"814","2010-03-26",16.25
"815","2010-03-29",16.1
"816","2010-03-30",16.459999
"817","2010-03-31",16.370001
"818","2010-04-01",16.32
"819","2010-04-05",16.309999
"820","2010-04-06",16.43
"821","2010-04-07",16.469999
"822","2010-04-08",16.450001
"823","2010-04-09",16.33
"824","2010-04-12",16.280001
"825","2010-04-13",16.440001
"826","2010-04-14",16.6
"827","2010-04-15",16.57
"828","2010-04-16",16.530001
"829","2010-04-19",16.719999
"830","2010-04-20",16.809999
"831","2010-04-21",17.059999
"832","2010-04-22",17.110001
"833","2010-04-23",17.26
"834","2010-04-26",17.309999
"835","2010-04-27",17.1
"836","2010-04-28",17.25
"837","2010-04-29",17.469999
"838","2010-04-30",17.030001
"839","2010-05-03",17.540001
"840","2010-05-04",17.610001
"841","2010-05-05",17.41
"842","2010-05-06",16.9
"843","2010-05-07",16.870001
"844","2010-05-10",17.35
"845","2010-05-11",17.540001
"846","2010-05-12",17.790001
"847","2010-05-13",17.66
"848","2010-05-14",17.629999
"849","2010-05-17",17.370001
"850","2010-05-18",17.09
"851","2010-05-19",17.030001
"852","2010-05-20",16.82
"853","2010-05-21",16.76
"854","2010-05-24",16.620001
"855","2010-05-25",16.73
"856","2010-05-26",16.450001
"857","2010-05-27",16.950001
"858","2010-05-28",16.9
"859","2010-06-01",16.51
"860","2010-06-02",17.5
"861","2010-06-03",17.690001
"862","2010-06-04",16.82
"863","2010-06-07",16.889999
"864","2010-06-08",16.940001
"865","2010-06-09",16.5
"866","2010-06-10",16.889999
"867","2010-06-11",17.18
"868","2010-06-14",17.370001
"869","2010-06-15",17.75
"870","2010-06-16",17.969999
"871","2010-06-17",18.280001
"872","2010-06-18",18.280001
"873","2010-06-21",18.4
"874","2010-06-22",18.51
"875","2010-06-23",18.809999
"876","2010-06-24",18.52
"877","2010-06-25",18.530001
"878","2010-06-28",18.370001
"879","2010-06-29",17.950001
"880","2010-06-30",17.549999
"881","2010-07-01",17.780001
"882","2010-07-02",17.559999
"883","2010-07-06",17.139999
"884","2010-07-07",17.34
"885","2010-07-08",17.77
"886","2010-07-09",18.02
"887","2010-07-12",17.709999
"888","2010-07-13",18.27
"889","2010-07-14",17.92
"890","2010-07-15",17.73
"891","2010-07-16",17.200001
"892","2010-07-19",17.379999
"893","2010-07-20",17.709999
"894","2010-07-21",17.309999
"895","2010-07-22",17.76
"896","2010-07-23",18.030001
"897","2010-07-26",18.48
"898","2010-07-27",18.84
"899","2010-07-28",18.110001
"900","2010-07-29",18.280001
"901","2010-07-30",17.959999
"902","2010-08-02",17.950001
"903","2010-08-03",18.23
"904","2010-08-04",18.690001
"905","2010-08-05",18.139999
"906","2010-08-06",17.83
"907","2010-08-09",18.23
"908","2010-08-10",17.82
"909","2010-08-11",17.23
"910","2010-08-12",17.58
"911","2010-08-13",17.299999
"912","2010-08-16",17.799999
"913","2010-08-17",17.809999
"914","2010-08-18",17.860001
"915","2010-08-19",17.450001
"916","2010-08-20",17.440001
"917","2010-08-23",17.389999
"918","2010-08-24",17.09
"919","2010-08-25",17.549999
"920","2010-08-26",17.26
"921","2010-08-27",17.389999
"922","2010-08-30",17.41
"923","2010-08-31",17.57
"924","2010-09-01",17.879999
"925","2010-09-02",17.74
"926","2010-09-03",18.110001
"927","2010-09-07",17.559999
"928","2010-09-08",17.65
"929","2010-09-09",18.030001
"930","2010-09-10",18.110001
"931","2010-09-13",18.24
"932","2010-09-14",18.48
"933","2010-09-15",18.200001
"934","2010-09-16",18.059999
"935","2010-09-17",18.08
"936","2010-09-20",18.969999
"937","2010-09-21",18.33
"938","2010-09-22",18.17
"939","2010-09-23",17.93
"940","2010-09-24",18.299999
"941","2010-09-27",18.059999
"942","2010-09-28",18.309999
"943","2010-09-29",18.68
"944","2010-09-30",18.780001
"945","2010-10-01",18.950001
"946","2010-10-04",18.59
"947","2010-10-05",19.17
"948","2010-10-06",19.110001
"949","2010-10-07",18.860001
"950","2010-10-08",18.940001
"951","2010-10-11",18.799999
"952","2010-10-12",18.9
"953","2010-10-13",18.93
"954","2010-10-14",19.049999
"955","2010-10-15",18.959999
"956","2010-10-18",19.299999
"957","2010-10-19",19.059999
"958","2010-10-20",19.190001
"959","2010-10-21",19.059999
"960","2010-10-22",19.059999
"961","2010-10-25",19.110001
"962","2010-10-26",19.26
"963","2010-10-27",19.190001
"964","2010-10-28",19.07
"965","2010-10-29",19.09
"966","2010-11-01",18.99
"967","2010-11-02",19.43
"968","2010-11-03",19.27
"969","2010-11-04",19
"970","2010-11-05",18.32
"971","2010-11-08",17.91
"972","2010-11-09",17.85
"973","2010-11-10",18.299999
"974","2010-11-11",18.48
"975","2010-11-12",18.34
"976","2010-11-15",18.559999
