"","date","HSY"
"234","2007-12-05",40.380001
"235","2007-12-06",40.549999
"236","2007-12-07",40.299999
"237","2007-12-10",40.27
"238","2007-12-11",39.16
"239","2007-12-12",38.599998
"240","2007-12-13",38.66
"241","2007-12-14",38.450001
"242","2007-12-17",38.25
"243","2007-12-18",38.900002
"244","2007-12-19",38.849998
"245","2007-12-20",39.09
"246","2007-12-21",39.43
"247","2007-12-24",39.669998
"248","2007-12-26",39.650002
"249","2007-12-27",39.259998
"250","2007-12-28",39.470001
"251","2007-12-31",39.400002
"252","2008-01-02",38.77
"253","2008-01-03",38.889999
"254","2008-01-04",38.549999
"255","2008-01-07",38.66
"256","2008-01-08",37.860001
"257","2008-01-09",37.84
"258","2008-01-10",37.919998
"259","2008-01-11",37.459999
"260","2008-01-14",37.369999
"261","2008-01-15",36.299999
"262","2008-01-16",37.099998
"263","2008-01-17",37.259998
"264","2008-01-18",36.740002
"265","2008-01-22",35.869999
"266","2008-01-23",36.389999
"267","2008-01-24",35.68
"268","2008-01-25",34.040001
"269","2008-01-28",35.799999
"270","2008-01-29",36.68
"271","2008-01-30",36.169998
"272","2008-01-31",36.169998
"273","2008-02-01",36
"274","2008-02-04",35.599998
"275","2008-02-05",35.189999
"276","2008-02-06",35.02
"277","2008-02-07",34.93
"278","2008-02-08",34.419998
"279","2008-02-11",34.73
"280","2008-02-12",36.07
"281","2008-02-13",35.869999
"282","2008-02-14",35.630001
"283","2008-02-15",35.990002
"284","2008-02-19",37.049999
"285","2008-02-20",37.099998
"286","2008-02-21",36.619999
"287","2008-02-22",36.84
"288","2008-02-25",37.91
"289","2008-02-26",37.59
"290","2008-02-27",37.279999
"291","2008-02-28",37.029999
"292","2008-02-29",37.080002
"293","2008-03-03",37.040001
"294","2008-03-04",36.939999
"295","2008-03-05",37.209999
"296","2008-03-06",35.619999
"297","2008-03-07",35.049999
"298","2008-03-10",35.290001
"299","2008-03-11",36.380001
"300","2008-03-12",36.900002
"301","2008-03-13",36.810001
"302","2008-03-14",36.459999
"303","2008-03-17",35.889999
"304","2008-03-18",36.400002
"305","2008-03-19",36.91
"306","2008-03-20",37.98
"307","2008-03-24",38.400002
"308","2008-03-25",38.639999
"309","2008-03-26",38.119999
"310","2008-03-27",38.139999
"311","2008-03-28",37.790001
"312","2008-03-31",37.669998
"313","2008-04-01",39.240002
"314","2008-04-02",39.029999
"315","2008-04-03",38.950001
"316","2008-04-04",39.029999
"317","2008-04-07",39.139999
"318","2008-04-08",38.93
"319","2008-04-09",38.5
"320","2008-04-10",38.349998
"321","2008-04-11",35.889999
"322","2008-04-14",36.18
"323","2008-04-15",36.029999
"324","2008-04-16",35.990002
"325","2008-04-17",35.689999
"326","2008-04-18",35.529999
"327","2008-04-21",35.759998
"328","2008-04-22",35.41
"329","2008-04-23",35.23
"330","2008-04-24",34.75
"331","2008-04-25",34.740002
"332","2008-04-28",36.349998
"333","2008-04-29",37.360001
"334","2008-04-30",37.380001
"335","2008-05-01",38.32
"336","2008-05-02",38.169998
"337","2008-05-05",38.220001
"338","2008-05-06",38.310001
"339","2008-05-07",38.009998
"340","2008-05-08",37.540001
"341","2008-05-09",36.990002
"342","2008-05-12",37.200001
"343","2008-05-13",37.240002
"344","2008-05-14",37.259998
"345","2008-05-15",37.330002
"346","2008-05-16",37.470001
"347","2008-05-19",37.650002
"348","2008-05-20",37.220001
"349","2008-05-21",36.369999
"350","2008-05-22",36.830002
"351","2008-05-23",36.509998
"352","2008-05-27",39.93
"353","2008-05-28",38.84
"354","2008-05-29",40.23
"355","2008-05-30",39.189999
"356","2008-06-02",38.919998
"357","2008-06-03",38.349998
"358","2008-06-04",38.599998
"359","2008-06-05",38.59
"360","2008-06-06",37.459999
"361","2008-06-09",37.310001
"362","2008-06-10",37.619999
"363","2008-06-11",37.009998
"364","2008-06-12",37.150002
"365","2008-06-13",38.330002
"366","2008-06-16",35.869999
"367","2008-06-17",35.150002
"368","2008-06-18",34.470001
"369","2008-06-19",34.400002
"370","2008-06-20",33.75
"371","2008-06-23",33.439999
"372","2008-06-24",33.310001
"373","2008-06-25",33.529999
"374","2008-06-26",32.889999
"375","2008-06-27",32.48
"376","2008-06-30",32.779999
"377","2008-07-01",32.66
"378","2008-07-02",32.68
"379","2008-07-03",32.869999
"380","2008-07-07",33.400002
"381","2008-07-08",33.759998
"382","2008-07-09",33.610001
"383","2008-07-10",33.66
"384","2008-07-11",33.509998
"385","2008-07-14",33.959999
"386","2008-07-15",33.439999
"387","2008-07-16",34.02
"388","2008-07-17",34.830002
"389","2008-07-18",35
"390","2008-07-21",34.419998
"391","2008-07-22",34.950001
"392","2008-07-23",36.849998
"393","2008-07-24",36.23
"394","2008-07-25",36.330002
"395","2008-07-28",36.02
"396","2008-07-29",36.759998
"397","2008-07-30",36.959999
"398","2008-07-31",36.77
"399","2008-08-01",36.450001
"400","2008-08-04",36.880001
"401","2008-08-05",37.599998
"402","2008-08-06",40.23
"403","2008-08-07",40.48
"404","2008-08-08",40.580002
"405","2008-08-11",41.34
"406","2008-08-12",40.849998
"407","2008-08-13",40.779999
"408","2008-08-14",41.189999
"409","2008-08-15",41.619999
"410","2008-08-18",37.709999
"411","2008-08-19",37.790001
"412","2008-08-20",37.889999
"413","2008-08-21",37.299999
"414","2008-08-22",37.439999
"415","2008-08-25",36.599998
"416","2008-08-26",36.23
"417","2008-08-27",36.5
"418","2008-08-28",36.549999
"419","2008-08-29",36.09
"420","2008-09-02",36.759998
"421","2008-09-03",36.830002
"422","2008-09-04",36.419998
"423","2008-09-05",37.720001
"424","2008-09-08",38.93
"425","2008-09-09",38.57
"426","2008-09-10",38.619999
"427","2008-09-11",40.529999
"428","2008-09-12",41.09
"429","2008-09-15",39.5
"430","2008-09-16",40.189999
"431","2008-09-17",39.84
"432","2008-09-18",42.73
"433","2008-09-19",40.700001
"434","2008-09-22",42.5
"435","2008-09-23",41.650002
"436","2008-09-24",40.5
"437","2008-09-25",41.150002
"438","2008-09-26",41.060001
"439","2008-09-29",39.009998
"440","2008-09-30",39.540001
"441","2008-10-01",40
"442","2008-10-02",38.959999
"443","2008-10-03",38.959999
"444","2008-10-06",37.200001
"445","2008-10-07",37.509998
"446","2008-10-08",37.209999
"447","2008-10-09",34.849998
"448","2008-10-10",34.5
"449","2008-10-13",35.849998
"450","2008-10-14",34.68
"451","2008-10-15",32.970001
"452","2008-10-16",35.240002
"453","2008-10-17",35.200001
"454","2008-10-20",35.650002
"455","2008-10-21",35.889999
"456","2008-10-22",34.830002
"457","2008-10-23",35.48
"458","2008-10-24",33.59
"459","2008-10-27",33.060001
"460","2008-10-28",35.959999
"461","2008-10-29",35.43
"462","2008-10-30",36.75
"463","2008-10-31",37.240002
"464","2008-11-03",37.77
"465","2008-11-04",38.23
"466","2008-11-05",36.650002
"467","2008-11-06",35.279999
"468","2008-11-07",36.509998
"469","2008-11-10",36.310001
"470","2008-11-11",35.68
"471","2008-11-12",34.880001
"472","2008-11-13",36.740002
"473","2008-11-14",35.959999
"474","2008-11-17",34.310001
"475","2008-11-18",34.700001
"476","2008-11-19",33.779999
"477","2008-11-20",32.810001
"478","2008-11-21",34.689999
"479","2008-11-24",36.150002
"480","2008-11-25",34.919998
"481","2008-11-26",34.82
"482","2008-11-28",36
"483","2008-12-01",34.23
"484","2008-12-02",35.23
"485","2008-12-03",35.360001
"486","2008-12-04",34.43
"487","2008-12-05",34.630001
"488","2008-12-08",35.400002
"489","2008-12-09",34.950001
"490","2008-12-10",35.599998
"491","2008-12-11",35.240002
"492","2008-12-12",35.66
"493","2008-12-15",35.380001
"494","2008-12-16",36.68
"495","2008-12-17",36.139999
"496","2008-12-18",35.48
"497","2008-12-19",35.060001
"498","2008-12-22",35.07
"499","2008-12-23",34.91
"500","2008-12-24",35.049999
"501","2008-12-26",34.889999
"502","2008-12-29",34.400002
"503","2008-12-30",35.34
"504","2008-12-31",34.740002
"505","2009-01-02",35.810001
"506","2009-01-05",35.490002
"507","2009-01-06",35.970001
"508","2009-01-07",35.419998
"509","2009-01-08",35.139999
"510","2009-01-09",34.419998
"511","2009-01-12",34.869999
"512","2009-01-13",34.869999
"513","2009-01-14",34.110001
"514","2009-01-15",34.450001
"515","2009-01-16",35.029999
"516","2009-01-20",33.880001
"517","2009-01-21",33.880001
"518","2009-01-22",35.049999
"519","2009-01-23",34.939999
"520","2009-01-26",35.099998
"521","2009-01-27",37.48
"522","2009-01-28",37.349998
"523","2009-01-29",37.84
"524","2009-01-30",37.279999
"525","2009-02-02",36.490002
"526","2009-02-03",37
"527","2009-02-04",36.459999
"528","2009-02-05",36.470001
"529","2009-02-06",37.48
"530","2009-02-09",36.700001
"531","2009-02-10",35.799999
"532","2009-02-11",35.959999
"533","2009-02-12",36.540001
"534","2009-02-13",36.869999
"535","2009-02-17",34.889999
"536","2009-02-18",34.790001
"537","2009-02-19",35.029999
"538","2009-02-20",34.639999
"539","2009-02-23",33.720001
"540","2009-02-24",34.130001
"541","2009-02-25",34.139999
"542","2009-02-26",33.400002
"543","2009-02-27",33.689999
"544","2009-03-02",33.52
"545","2009-03-03",33.09
"546","2009-03-04",33.419998
"547","2009-03-05",31.49
"548","2009-03-06",31.99
"549","2009-03-09",30.9
"550","2009-03-10",30.75
"551","2009-03-11",30.940001
"552","2009-03-12",32.200001
"553","2009-03-13",33.209999
"554","2009-03-16",33.290001
"555","2009-03-17",35.040001
"556","2009-03-18",35.200001
"557","2009-03-19",34.939999
"558","2009-03-20",34.93
"559","2009-03-23",36.220001
"560","2009-03-24",35.41
"561","2009-03-25",34.970001
"562","2009-03-26",35.099998
"563","2009-03-27",34.950001
"564","2009-03-30",34.740002
"565","2009-03-31",34.75
"566","2009-04-01",35.330002
"567","2009-04-02",35.619999
"568","2009-04-03",36.139999
"569","2009-04-06",35.950001
"570","2009-04-07",35.259998
"571","2009-04-08",36.169998
"572","2009-04-09",36.580002
"573","2009-04-13",36.09
"574","2009-04-14",35.560001
"575","2009-04-15",35.889999
"576","2009-04-16",35.990002
"577","2009-04-17",35.84
"578","2009-04-20",35.84
"579","2009-04-21",35.599998
"580","2009-04-22",36.060001
"581","2009-04-23",37.450001
"582","2009-04-24",36.18
"583","2009-04-27",35.860001
"584","2009-04-28",35.959999
"585","2009-04-29",36.220001
"586","2009-04-30",36.139999
"587","2009-05-01",35.709999
"588","2009-05-04",36.23
"589","2009-05-05",35.830002
"590","2009-05-06",35.360001
"591","2009-05-07",35.130001
"592","2009-05-08",35.220001
"593","2009-05-11",35.380001
"594","2009-05-12",35.709999
"595","2009-05-13",35.220001
"596","2009-05-14",35.200001
"597","2009-05-15",35.279999
"598","2009-05-18",35.490002
"599","2009-05-19",35.740002
"600","2009-05-20",35.110001
"601","2009-05-21",34.869999
"602","2009-05-22",34.880001
"603","2009-05-26",35.290001
"604","2009-05-27",34.75
"605","2009-05-28",34.950001
"606","2009-05-29",35.220001
"607","2009-06-01",35.439999
"608","2009-06-02",35.75
"609","2009-06-03",35.639999
"610","2009-06-04",35.139999
"611","2009-06-05",34.869999
"612","2009-06-08",35.23
"613","2009-06-09",35.330002
"614","2009-06-10",35.029999
"615","2009-06-11",35.209999
"616","2009-06-12",35.389999
"617","2009-06-15",34.48
"618","2009-06-16",33.860001
"619","2009-06-17",34.110001
"620","2009-06-18",34.599998
"621","2009-06-19",34.77
"622","2009-06-22",34.700001
"623","2009-06-23",34.84
"624","2009-06-24",35.419998
"625","2009-06-25",36.25
"626","2009-06-26",35.990002
"627","2009-06-29",36.029999
"628","2009-06-30",36
"629","2009-07-01",36.84
"630","2009-07-02",36.48
"631","2009-07-06",37.16
"632","2009-07-07",36.619999
"633","2009-07-08",37.009998
"634","2009-07-09",36.880001
"635","2009-07-10",36.68
"636","2009-07-13",36.869999
"637","2009-07-14",37.549999
"638","2009-07-15",37.93
"639","2009-07-16",38.23
"640","2009-07-17",38.169998
"641","2009-07-20",38.310001
"642","2009-07-21",38.599998
"643","2009-07-22",38.950001
"644","2009-07-23",41.799999
"645","2009-07-24",40.970001
"646","2009-07-27",40.889999
"647","2009-07-28",41.130001
"648","2009-07-29",40.5
"649","2009-07-30",40.189999
"650","2009-07-31",39.950001
"651","2009-08-03",39.849998
"652","2009-08-04",39.529999
"653","2009-08-05",38.98
"654","2009-08-06",38.889999
"655","2009-08-07",39.139999
"656","2009-08-10",38.900002
"657","2009-08-11",38.84
"658","2009-08-12",38.380001
"659","2009-08-13",38.790001
"660","2009-08-14",38.939999
"661","2009-08-17",38.48
"662","2009-08-18",39.009998
"663","2009-08-19",39.27
"664","2009-08-20",39.369999
"665","2009-08-21",39.66
"666","2009-08-24",39.369999
"667","2009-08-25",39.209999
"668","2009-08-26",39.209999
"669","2009-08-27",38.959999
"670","2009-08-28",38.950001
"671","2009-08-31",39.23
"672","2009-09-01",38.41
"673","2009-09-02",38.470001
"674","2009-09-03",38.599998
"675","2009-09-04",38.630001
"676","2009-09-08",39.130001
"677","2009-09-09",40.490002
"678","2009-09-10",40.48
"679","2009-09-11",40.240002
"680","2009-09-14",39.759998
"681","2009-09-15",39.549999
"682","2009-09-16",39.389999
"683","2009-09-17",38.900002
"684","2009-09-18",39.610001
"685","2009-09-21",39.380001
"686","2009-09-22",39.25
"687","2009-09-23",39.209999
"688","2009-09-24",39.049999
"689","2009-09-25",39
"690","2009-09-28",39.220001
"691","2009-09-29",39.049999
"692","2009-09-30",38.860001
"693","2009-10-01",39.84
"694","2009-10-02",39.540001
"695","2009-10-05",39.310001
"696","2009-10-06",39.48
"697","2009-10-07",39.380001
"698","2009-10-08",39.669998
"699","2009-10-09",39.900002
"700","2009-10-12",39.720001
"701","2009-10-13",39.400002
"702","2009-10-14",39.57
"703","2009-10-15",39.740002
"704","2009-10-16",39.630001
"705","2009-10-19",39.610001
"706","2009-10-20",40.880001
"707","2009-10-21",40.669998
"708","2009-10-22",39.330002
"709","2009-10-23",38.060001
"710","2009-10-26",37.98
"711","2009-10-27",38.259998
"712","2009-10-28",38.060001
"713","2009-10-29",38.450001
"714","2009-10-30",37.790001
"715","2009-11-02",37.91
"716","2009-11-03",37.369999
"717","2009-11-04",37.279999
"718","2009-11-05",37.279999
"719","2009-11-06",37.619999
"720","2009-11-09",37.849998
"721","2009-11-10",38.07
"722","2009-11-11",38.099998
"723","2009-11-12",37.779999
"724","2009-11-13",38.220001
"725","2009-11-16",38.709999
"726","2009-11-17",38.41
"727","2009-11-18",37.630001
"728","2009-11-19",37.139999
"729","2009-11-20",37.18
"730","2009-11-23",36.389999
"731","2009-11-24",36.66
"732","2009-11-25",35.939999
"733","2009-11-27",35.599998
"734","2009-11-30",35.369999
"735","2009-12-01",35.880001
"736","2009-12-02",36.049999
"737","2009-12-03",35.900002
"738","2009-12-04",35.990002
"739","2009-12-07",35.919998
"740","2009-12-08",35.580002
"741","2009-12-09",35.330002
"742","2009-12-10",35.580002
"743","2009-12-11",36.02
"744","2009-12-14",36.130001
"745","2009-12-15",36.080002
"746","2009-12-16",36.09
"747","2009-12-17",35.669998
"748","2009-12-18",35.290001
"749","2009-12-21",35.549999
"750","2009-12-22",36.189999
"751","2009-12-23",36.360001
"752","2009-12-24",36.48
"753","2009-12-28",36.57
"754","2009-12-29",36.380001
"755","2009-12-30",36.490002
"756","2009-12-31",35.790001
"757","2010-01-04",36.220001
"758","2010-01-05",37.169998
"759","2010-01-06",36.849998
"760","2010-01-07",36.490002
"761","2010-01-08",36.380001
"762","2010-01-11",36.18
"763","2010-01-12",37.75
"764","2010-01-13",36.610001
"765","2010-01-14",36.959999
"766","2010-01-15",36.25
"767","2010-01-19",37.349998
"768","2010-01-20",37.080002
"769","2010-01-21",36.189999
"770","2010-01-22",36.279999
"771","2010-01-25",36.450001
"772","2010-01-26",36.5
"773","2010-01-27",37.290001
"774","2010-01-28",37.130001
"775","2010-01-29",36.43
"776","2010-02-01",36.810001
"777","2010-02-02",37.200001
"778","2010-02-03",37.150002
"779","2010-02-04",36.900002
"780","2010-02-05",37.349998
"781","2010-02-08",36.950001
"782","2010-02-09",37.200001
"783","2010-02-10",37.220001
"784","2010-02-11",37.400002
"785","2010-02-12",37.599998
"786","2010-02-16",38.380001
"787","2010-02-17",38.389999
"788","2010-02-18",38.830002
"789","2010-02-19",39.970001
"790","2010-02-22",39.740002
"791","2010-02-23",39.259998
"792","2010-02-24",39.639999
"793","2010-02-25",39.73
"794","2010-02-26",39.759998
"795","2010-03-01",39.91
"796","2010-03-02",40.169998
"797","2010-03-03",40.759998
"798","2010-03-04",41.099998
"799","2010-03-05",41.450001
"800","2010-03-08",41.200001
"801","2010-03-09",41.57
"802","2010-03-10",41.5
"803","2010-03-11",41.68
"804","2010-03-12",42.650002
"805","2010-03-15",42.98
"806","2010-03-16",43.52
"807","2010-03-17",43.150002
"808","2010-03-18",42.98
"809","2010-03-19",42.439999
"810","2010-03-22",42.880001
"811","2010-03-23",43.150002
"812","2010-03-24",42.689999
"813","2010-03-25",42.639999
"814","2010-03-26",42.490002
"815","2010-03-29",42.869999
"816","2010-03-30",43.049999
"817","2010-03-31",42.810001
"818","2010-04-01",43.060001
"819","2010-04-05",43.240002
"820","2010-04-06",43.349998
"821","2010-04-07",43.330002
"822","2010-04-08",43.48
"823","2010-04-09",44.119999
"824","2010-04-12",44.27
"825","2010-04-13",43.93
"826","2010-04-14",44.139999
"827","2010-04-15",44.259998
"828","2010-04-16",43.869999
"829","2010-04-19",44.310001
"830","2010-04-20",44.91
"831","2010-04-21",44.84
"832","2010-04-22",48.080002
"833","2010-04-23",48.720001
"834","2010-04-26",47.84
"835","2010-04-27",47.080002
"836","2010-04-28",46.880001
"837","2010-04-29",47.220001
"838","2010-04-30",47.009998
"839","2010-05-03",47.560001
"840","2010-05-04",47.02
"841","2010-05-05",47.02
"842","2010-05-06",46.330002
"843","2010-05-07",46.419998
"844","2010-05-10",47.919998
"845","2010-05-11",47.880001
"846","2010-05-12",47.959999
"847","2010-05-13",47.560001
"848","2010-05-14",47.220001
"849","2010-05-17",48.049999
"850","2010-05-18",47.849998
"851","2010-05-19",47.790001
"852","2010-05-20",46.630001
"853","2010-05-21",46.560001
"854","2010-05-24",46.669998
"855","2010-05-25",46.07
"856","2010-05-26",45.900002
"857","2010-05-27",47.290001
"858","2010-05-28",46.799999
"859","2010-06-01",48
"860","2010-06-02",48.700001
"861","2010-06-03",49.41
"862","2010-06-04",48.290001
"863","2010-06-07",48.639999
"864","2010-06-08",50.470001
"865","2010-06-09",51.150002
"866","2010-06-10",51.759998
"867","2010-06-11",50.77
"868","2010-06-14",50.880001
"869","2010-06-15",50.049999
"870","2010-06-16",49.889999
"871","2010-06-17",50.439999
"872","2010-06-18",50.220001
"873","2010-06-21",49.32
"874","2010-06-22",49.16
"875","2010-06-23",49.34
"876","2010-06-24",49.400002
"877","2010-06-25",48.380001
"878","2010-06-28",49.009998
"879","2010-06-29",48.23
"880","2010-06-30",47.93
"881","2010-07-01",47.68
"882","2010-07-02",48.209999
"883","2010-07-06",49.400002
"884","2010-07-07",49.98
"885","2010-07-08",50.439999
"886","2010-07-09",50.720001
"887","2010-07-12",50.689999
"888","2010-07-13",51.23
"889","2010-07-14",51.380001
"890","2010-07-15",51.610001
"891","2010-07-16",50.810001
"892","2010-07-19",50.549999
"893","2010-07-20",49.950001
"894","2010-07-21",49.82
"895","2010-07-22",47.75
"896","2010-07-23",47.209999
"897","2010-07-26",47.580002
"898","2010-07-27",47.029999
"899","2010-07-28",46.41
"900","2010-07-29",46.32
"901","2010-07-30",47
"902","2010-08-02",46.529999
"903","2010-08-03",46.240002
"904","2010-08-04",46.169998
"905","2010-08-05",46.139999
"906","2010-08-06",46.18
"907","2010-08-09",46.27
"908","2010-08-10",46.34
"909","2010-08-11",46.099998
"910","2010-08-12",46.040001
"911","2010-08-13",46.349998
"912","2010-08-16",46.349998
"913","2010-08-17",46.849998
"914","2010-08-18",47.650002
"915","2010-08-19",47.150002
"916","2010-08-20",47.740002
"917","2010-08-23",47.509998
"918","2010-08-24",46.799999
"919","2010-08-25",46.41
"920","2010-08-26",46.490002
"921","2010-08-27",47.09
"922","2010-08-30",45.779999
"923","2010-08-31",46.470001
"924","2010-09-01",47.169998
"925","2010-09-02",46.990002
"926","2010-09-03",47.139999
"927","2010-09-07",46.43
"928","2010-09-08",46.43
"929","2010-09-09",46.330002
"930","2010-09-10",45.939999
"931","2010-09-13",45.75
"932","2010-09-14",45.490002
"933","2010-09-15",45.689999
"934","2010-09-16",47.259998
"935","2010-09-17",47.369999
"936","2010-09-20",48.130001
"937","2010-09-21",47.959999
"938","2010-09-22",47.810001
"939","2010-09-23",47.560001
"940","2010-09-24",48.119999
"941","2010-09-27",47.41
"942","2010-09-28",47.639999
"943","2010-09-29",47.790001
"944","2010-09-30",47.59
"945","2010-10-01",47.790001
"946","2010-10-04",47.630001
"947","2010-10-05",48.099998
"948","2010-10-06",48.169998
"949","2010-10-07",47.880001
"950","2010-10-08",48.75
