"","date","ENTA"
"142","2013-10-10",20.92
"143","2013-10-11",20.620001
"144","2013-10-14",19.5
"145","2013-10-15",19.610001
"146","2013-10-16",20.809999
"147","2013-10-17",20.66
"148","2013-10-18",20.299999
"149","2013-10-21",19.99
"150","2013-10-22",20.33
"151","2013-10-23",20.940001
"152","2013-10-24",20.18
"153","2013-10-25",20
"154","2013-10-28",19.879999
"155","2013-10-29",19.98
"156","2013-10-30",19.93
"157","2013-10-31",19.959999
"158","2013-11-01",20.15
"159","2013-11-04",19.780001
"160","2013-11-05",18.940001
"161","2013-11-06",19.5
"162","2013-11-07",19.940001
"163","2013-11-08",20.01
"164","2013-11-11",20
"165","2013-11-12",20.610001
"166","2013-11-13",20.379999
"167","2013-11-14",20.09
"168","2013-11-15",20.25
"169","2013-11-18",21
"170","2013-11-19",21.6
"171","2013-11-20",21.32
"172","2013-11-21",22.379999
"173","2013-11-22",23.4
"174","2013-11-25",24.84
"175","2013-11-26",25.4
"176","2013-11-27",26.98
"177","2013-11-29",27.030001
"178","2013-12-02",27.6
"179","2013-12-03",27.68
"180","2013-12-04",28.059999
"181","2013-12-05",27.58
"182","2013-12-06",27.719999
"183","2013-12-09",29.66
"184","2013-12-10",38.139999
"185","2013-12-11",36.25
"186","2013-12-12",36.779999
"187","2013-12-13",37.16
"188","2013-12-16",36.360001
"189","2013-12-17",35.610001
"190","2013-12-18",27.73
"191","2013-12-19",27.57
"192","2013-12-20",27.450001
"193","2013-12-23",28.040001
"194","2013-12-24",28.309999
"195","2013-12-26",28.440001
"196","2013-12-27",28.059999
"197","2013-12-30",27.66
"198","2013-12-31",27.280001
"199","2014-01-02",28.280001
"200","2014-01-03",28.860001
"201","2014-01-06",28.68
"202","2014-01-07",30.040001
"203","2014-01-08",31.49
"204","2014-01-09",32.060001
"205","2014-01-10",32.299999
"206","2014-01-13",31.629999
"207","2014-01-14",33.02
"208","2014-01-15",33.639999
"209","2014-01-16",33.959999
"210","2014-01-17",33.41
"211","2014-01-21",32.209999
"212","2014-01-22",31.59
"213","2014-01-23",31.01
"214","2014-01-24",30.030001
"215","2014-01-27",29.93
"216","2014-01-28",33.27
"217","2014-01-29",32.43
"218","2014-01-30",32.27
"219","2014-01-31",36.580002
"220","2014-02-03",36.84
"221","2014-02-04",39.029999
"222","2014-02-05",35.330002
"223","2014-02-06",35
"224","2014-02-07",36.610001
"225","2014-02-10",38.279999
"226","2014-02-11",38.5
"227","2014-02-12",40.02
"228","2014-02-13",38.18
"229","2014-02-14",38.580002
"230","2014-02-18",39.540001
"231","2014-02-19",38.25
"232","2014-02-20",38.470001
"233","2014-02-21",39.950001
"234","2014-02-24",38.650002
"235","2014-02-25",38.990002
"236","2014-02-26",38.700001
"237","2014-02-27",38.200001
"238","2014-02-28",36.84
"239","2014-03-03",38.43
"240","2014-03-04",38.84
"241","2014-03-05",38.810001
"242","2014-03-06",37.189999
"243","2014-03-07",36.799999
"244","2014-03-10",39.360001
"245","2014-03-11",38.830002
"246","2014-03-12",38.25
"247","2014-03-13",38.139999
"248","2014-03-14",40.849998
"249","2014-03-17",40.25
"250","2014-03-18",40.380001
"251","2014-03-19",39.720001
"252","2014-03-20",42.77
"253","2014-03-21",40.27
"254","2014-03-24",40.049999
"255","2014-03-25",39
"256","2014-03-26",38.880001
"257","2014-03-27",39.759998
"258","2014-03-28",38.52
"259","2014-03-31",39.990002
"260","2014-04-01",38.880001
"261","2014-04-02",39.360001
"262","2014-04-03",38.5
"263","2014-04-04",34.470001
"264","2014-04-07",34.369999
"265","2014-04-08",34.82
"266","2014-04-09",36.66
"267","2014-04-10",33.310001
"268","2014-04-11",33.470001
"269","2014-04-14",34.09
"270","2014-04-15",33.380001
"271","2014-04-16",33.130001
"272","2014-04-17",33.389999
"273","2014-04-21",34.290001
"274","2014-04-22",36.82
"275","2014-04-23",36.959999
"276","2014-04-24",36.919998
"277","2014-04-25",35.619999
"278","2014-04-28",35.740002
"279","2014-04-29",36.349998
"280","2014-04-30",37.209999
"281","2014-05-01",37.369999
"282","2014-05-02",35.549999
"283","2014-05-05",35.860001
"284","2014-05-06",36.130001
"285","2014-05-07",34.599998
"286","2014-05-08",34.41
"287","2014-05-09",34.700001
"288","2014-05-12",34.779999
"289","2014-05-13",36.5
"290","2014-05-14",37.34
"291","2014-05-15",36.779999
"292","2014-05-16",36.450001
"293","2014-05-19",36.84
"294","2014-05-20",37.040001
"295","2014-05-21",37.919998
"296","2014-05-22",38.689999
"297","2014-05-23",39.470001
"298","2014-05-27",39.360001
"299","2014-05-28",39.450001
"300","2014-05-29",38.34
"301","2014-05-30",37.98
"302","2014-06-02",38.32
"303","2014-06-03",38.41
"304","2014-06-04",39.25
"305","2014-06-05",39.549999
"306","2014-06-06",39.169998
"307","2014-06-09",40.439999
"308","2014-06-10",41.59
"309","2014-06-11",39.869999
"310","2014-06-12",39.150002
"311","2014-06-13",39.18
"312","2014-06-16",41.299999
"313","2014-06-17",41.720001
"314","2014-06-18",44.240002
"315","2014-06-19",46.139999
"316","2014-06-20",46.119999
"317","2014-06-23",44.5
"318","2014-06-24",43.43
"319","2014-06-25",45.09
"320","2014-06-26",44.470001
"321","2014-06-27",44.91
"322","2014-06-30",43.07
"323","2014-07-01",42.279999
"324","2014-07-02",42.23
"325","2014-07-03",42.75
"326","2014-07-07",41.650002
"327","2014-07-08",39.73
"328","2014-07-09",40.48
"329","2014-07-10",40.439999
"330","2014-07-11",40.580002
"331","2014-07-14",39.400002
"332","2014-07-15",39.299999
"333","2014-07-16",38.439999
"334","2014-07-17",37.880001
"335","2014-07-18",38.32
"336","2014-07-21",38.32
"337","2014-07-22",38.709999
"338","2014-07-23",39.060001
"339","2014-07-24",38.709999
"340","2014-07-25",39.240002
"341","2014-07-28",38.740002
"342","2014-07-29",38.52
"343","2014-07-30",38.689999
"344","2014-07-31",37.610001
"345","2014-08-01",38.82
"346","2014-08-04",38.209999
"347","2014-08-05",37.450001
"348","2014-08-06",37.84
"349","2014-08-07",37.09
"350","2014-08-08",37.400002
"351","2014-08-11",38.470001
"352","2014-08-12",39.130001
"353","2014-08-13",39.450001
"354","2014-08-14",39.189999
"355","2014-08-15",39.790001
"356","2014-08-18",39.900002
"357","2014-08-19",39.990002
"358","2014-08-20",39.700001
"359","2014-08-21",39.48
"360","2014-08-22",39.540001
"361","2014-08-25",39.950001
"362","2014-08-26",42.580002
"363","2014-08-27",43.860001
"364","2014-08-28",43.830002
"365","2014-08-29",41.959999
"366","2014-09-02",40.98
"367","2014-09-03",39.990002
"368","2014-09-04",40.43
"369","2014-09-05",41.849998
"370","2014-09-08",42.98
"371","2014-09-09",41.150002
"372","2014-09-10",41.009998
"373","2014-09-11",41.299999
"374","2014-09-12",40.580002
"375","2014-09-15",39.990002
"376","2014-09-16",39.82
"377","2014-09-17",40.130001
"378","2014-09-18",39.919998
"379","2014-09-19",39.439999
"380","2014-09-22",38.73
"381","2014-09-23",38.59
"382","2014-09-24",40.540001
"383","2014-09-25",39.75
"384","2014-09-26",39.470001
"385","2014-09-29",40.07
"386","2014-09-30",39.57
"387","2014-10-01",40.290001
"388","2014-10-02",43.009998
"389","2014-10-03",41.794998
"390","2014-10-06",41.509998
"391","2014-10-07",42.360001
"392","2014-10-08",42.540001
"393","2014-10-09",41.330002
"394","2014-10-10",42.23
"395","2014-10-13",42.02
"396","2014-10-14",42.040001
"397","2014-10-15",42.900002
"398","2014-10-16",42.709999
"399","2014-10-17",43.580002
"400","2014-10-20",46.59
"401","2014-10-21",41.830002
"402","2014-10-22",43.830002
"403","2014-10-23",44.970001
"404","2014-10-24",45.169998
"405","2014-10-27",45.689999
"406","2014-10-28",44.970001
"407","2014-10-29",44.259998
"408","2014-10-30",44.18
"409","2014-10-31",43
"410","2014-11-03",42.43
"411","2014-11-04",43.290001
"412","2014-11-05",42.18
"413","2014-11-06",43.5
"414","2014-11-07",43.330002
"415","2014-11-10",44.139999
"416","2014-11-11",43.220001
"417","2014-11-12",43.310001
"418","2014-11-13",43.220001
"419","2014-11-14",44.240002
"420","2014-11-17",43.970001
"421","2014-11-18",43.700001
"422","2014-11-19",43.900002
"423","2014-11-20",44
"424","2014-11-21",43.5
"425","2014-11-24",45.209999
"426","2014-11-25",45.349998
"427","2014-11-26",47.990002
"428","2014-11-28",46.939999
"429","2014-12-01",44.48
"430","2014-12-02",45.279999
"431","2014-12-03",46.220001
"432","2014-12-04",46.25
"433","2014-12-05",47.400002
"434","2014-12-08",47.740002
"435","2014-12-09",47.68
"436","2014-12-10",47.27
"437","2014-12-11",46.43
"438","2014-12-12",43.23
"439","2014-12-15",43.110001
"440","2014-12-16",41.139999
"441","2014-12-17",42.389999
"442","2014-12-18",44.880001
"443","2014-12-19",46.619999
"444","2014-12-22",51.32
"445","2014-12-23",48.98
"446","2014-12-24",49.040001
"447","2014-12-26",51.669998
"448","2014-12-29",51.98
"449","2014-12-30",51.110001
"450","2014-12-31",50.849998
"451","2015-01-02",50.450001
"452","2015-01-05",49.919998
"453","2015-01-06",48.880001
"454","2015-01-07",50.32
"455","2015-01-08",51.259998
"456","2015-01-09",50.110001
"457","2015-01-12",49.41
"458","2015-01-13",48.709999
"459","2015-01-14",50.549999
"460","2015-01-15",48.509998
"461","2015-01-16",50.23
"462","2015-01-20",50.119999
"463","2015-01-21",48.84
"464","2015-01-22",46
"465","2015-01-23",44.919998
"466","2015-01-26",43.939999
"467","2015-01-27",44.110001
"468","2015-01-28",43.52
"469","2015-01-29",43.650002
"470","2015-01-30",43.439999
"471","2015-02-02",39.080002
"472","2015-02-03",39.189999
"473","2015-02-04",36.029999
"474","2015-02-05",35.169998
"475","2015-02-06",34.529999
"476","2015-02-09",33.73
"477","2015-02-10",34.220001
"478","2015-02-11",34.330002
"479","2015-02-12",33.740002
"480","2015-02-13",33.299999
"481","2015-02-17",32.950001
"482","2015-02-18",34.09
"483","2015-02-19",33.650002
"484","2015-02-20",35.900002
"485","2015-02-23",35.549999
"486","2015-02-24",35.889999
"487","2015-02-25",36.16
"488","2015-02-26",36.880001
"489","2015-02-27",35.82
"490","2015-03-02",35.860001
"491","2015-03-03",36.040001
"492","2015-03-04",35.419998
"493","2015-03-05",35.290001
"494","2015-03-06",34.970001
"495","2015-03-09",33.799999
"496","2015-03-10",33.93
"497","2015-03-11",34.32
"498","2015-03-12",34.5
"499","2015-03-13",34.23
"500","2015-03-16",34.650002
"501","2015-03-17",34.419998
"502","2015-03-18",34.450001
"503","2015-03-19",35.25
"504","2015-03-20",34.349998
"505","2015-03-23",34.330002
"506","2015-03-24",34.18
"507","2015-03-25",31.32
"508","2015-03-26",31.780001
"509","2015-03-27",31.35
"510","2015-03-30",31.360001
"511","2015-03-31",30.620001
"512","2015-04-01",31.290001
"513","2015-04-02",31.049999
"514","2015-04-06",33.09
"515","2015-04-07",32.669998
"516","2015-04-08",36.380001
"517","2015-04-09",35.150002
"518","2015-04-10",36
"519","2015-04-13",35.91
"520","2015-04-14",36.639999
"521","2015-04-15",36.029999
"522","2015-04-16",36.049999
"523","2015-04-17",36.139999
"524","2015-04-20",36.139999
"525","2015-04-21",36.98
"526","2015-04-22",36.990002
"527","2015-04-23",36.580002
"528","2015-04-24",37.139999
"529","2015-04-27",35.560001
"530","2015-04-28",35.279999
"531","2015-04-29",35.259998
"532","2015-04-30",34.240002
"533","2015-05-01",35.110001
"534","2015-05-04",35.419998
"535","2015-05-05",34.75
"536","2015-05-06",35.349998
"537","2015-05-07",33.720001
"538","2015-05-08",35.299999
"539","2015-05-11",35.669998
"540","2015-05-12",36.25
"541","2015-05-13",36.419998
"542","2015-05-14",37.799999
"543","2015-05-15",38.119999
"544","2015-05-18",39.439999
"545","2015-05-19",40.330002
"546","2015-05-20",40.549999
"547","2015-05-21",40.529999
"548","2015-05-22",40.099998
"549","2015-05-26",40.049999
"550","2015-05-27",40.110001
"551","2015-05-28",40.5
"552","2015-05-29",40.880001
"553","2015-06-01",41.040001
"554","2015-06-02",40.580002
"555","2015-06-03",41.610001
"556","2015-06-04",41.610001
"557","2015-06-05",42.130001
"558","2015-06-08",42.369999
"559","2015-06-09",42.099998
"560","2015-06-10",42.68
"561","2015-06-11",42.509998
"562","2015-06-12",41.91
"563","2015-06-15",43.209999
"564","2015-06-16",43.200001
"565","2015-06-17",43.450001
"566","2015-06-18",44.889999
"567","2015-06-19",45
"568","2015-06-22",46.724998
"569","2015-06-23",46.810001
"570","2015-06-24",44.669998
"571","2015-06-25",44.82
"572","2015-06-26",43.959999
"573","2015-06-29",43.459999
"574","2015-06-30",44.990002
"575","2015-07-01",44.919998
"576","2015-07-02",43.18
"577","2015-07-06",44.799999
"578","2015-07-07",45
"579","2015-07-08",43.830002
"580","2015-07-09",44.41
"581","2015-07-10",45.529999
"582","2015-07-13",46.25
"583","2015-07-14",47.990002
"584","2015-07-15",47.5
"585","2015-07-16",48.98
"586","2015-07-17",49.400002
"587","2015-07-20",49.439999
"588","2015-07-21",49.27
"589","2015-07-22",50.150002
"590","2015-07-23",49.639999
"591","2015-07-24",45.189999
"592","2015-07-27",47.470001
"593","2015-07-28",48.049999
"594","2015-07-29",47.849998
"595","2015-07-30",49.639999
"596","2015-07-31",50.650002
"597","2015-08-03",49.599998
"598","2015-08-04",50.349998
"599","2015-08-05",50.349998
"600","2015-08-06",46.43
"601","2015-08-07",43.389999
"602","2015-08-10",43.220001
"603","2015-08-11",41.25
"604","2015-08-12",40.689999
"605","2015-08-13",40.41
"606","2015-08-14",40.290001
"607","2015-08-17",41.290001
"608","2015-08-18",40.380001
"609","2015-08-19",40.330002
"610","2015-08-20",39.25
"611","2015-08-21",40.220001
"612","2015-08-24",38.919998
"613","2015-08-25",39.200001
"614","2015-08-26",41.389999
"615","2015-08-27",42.029999
"616","2015-08-28",41.18
"617","2015-08-31",39.040001
"618","2015-09-01",37.040001
"619","2015-09-02",39.34
"620","2015-09-03",39.119999
"621","2015-09-04",38.869999
"622","2015-09-08",40.419998
"623","2015-09-09",39.799999
"624","2015-09-10",40.080002
"625","2015-09-11",41.73
"626","2015-09-14",41.73
"627","2015-09-15",42.09
"628","2015-09-16",40.310001
"629","2015-09-17",41.610001
"630","2015-09-18",42.27
"631","2015-09-21",39.630001
"632","2015-09-22",38.599998
"633","2015-09-23",38.27
"634","2015-09-24",37.830002
"635","2015-09-25",36.02
"636","2015-09-28",34.939999
"637","2015-09-29",34.060001
"638","2015-09-30",36.139999
"639","2015-10-01",35.689999
"640","2015-10-02",37.919998
"641","2015-10-05",39.029999
"642","2015-10-06",37.5
"643","2015-10-07",37.990002
"644","2015-10-08",37.16
"645","2015-10-09",37.560001
"646","2015-10-12",37.950001
"647","2015-10-13",36.82
"648","2015-10-14",37.279999
"649","2015-10-15",40.68
"650","2015-10-16",40.310001
"651","2015-10-19",40.380001
"652","2015-10-20",39.84
"653","2015-10-21",40.25
"654","2015-10-22",23.9
"655","2015-10-23",24.01
"656","2015-10-26",25.66
"657","2015-10-27",24.690001
"658","2015-10-28",25.91
"659","2015-10-29",26.290001
"660","2015-10-30",28.09
"661","2015-11-02",31.98
"662","2015-11-03",32.400002
"663","2015-11-04",32.049999
"664","2015-11-05",32.110001
"665","2015-11-06",32.779999
"666","2015-11-09",32.700001
"667","2015-11-10",32.419998
"668","2015-11-11",31.6
"669","2015-11-12",31.389999
"670","2015-11-13",30.27
"671","2015-11-16",29.620001
"672","2015-11-17",30.389999
"673","2015-11-18",31.16
"674","2015-11-19",31.07
"675","2015-11-20",31.42
"676","2015-11-23",31.879999
"677","2015-11-24",30.799999
"678","2015-11-25",32
"679","2015-11-27",31.959999
"680","2015-11-30",31.5
"681","2015-12-01",31.9
"682","2015-12-02",31.690001
"683","2015-12-03",30.209999
"684","2015-12-04",30.780001
"685","2015-12-07",30.120001
"686","2015-12-08",30.610001
"687","2015-12-09",31.860001
"688","2015-12-10",32.060001
"689","2015-12-11",30.02
"690","2015-12-14",29.870001
"691","2015-12-15",31.77
"692","2015-12-16",33.470001
"693","2015-12-17",31.18
"694","2015-12-18",31.73
"695","2015-12-21",32.040001
"696","2015-12-22",32.080002
"697","2015-12-23",32.330002
"698","2015-12-24",32.189999
"699","2015-12-28",33.259998
"700","2015-12-29",33.720001
"701","2015-12-30",33.439999
"702","2015-12-31",33.02
"703","2016-01-04",34.189999
"704","2016-01-05",32.540001
"705","2016-01-06",31.200001
"706","2016-01-07",30.58
"707","2016-01-08",29.57
"708","2016-01-11",28.860001
"709","2016-01-12",29.129999
"710","2016-01-13",26.67
"711","2016-01-14",28.08
"712","2016-01-15",28.059999
"713","2016-01-19",25.879999
"714","2016-01-20",29.26
"715","2016-01-21",28.49
"716","2016-01-22",29.24
"717","2016-01-25",29.389999
"718","2016-01-26",29.26
"719","2016-01-27",27.16
"720","2016-01-28",26.51
"721","2016-01-29",25.700001
"722","2016-02-01",23.540001
"723","2016-02-02",23.360001
"724","2016-02-03",23.24
"725","2016-02-04",23.950001
"726","2016-02-05",22.74
"727","2016-02-08",21.52
"728","2016-02-09",23.16
"729","2016-02-10",24.33
"730","2016-02-11",25.58
"731","2016-02-12",26.700001
"732","2016-02-16",28.870001
"733","2016-02-17",29.23
"734","2016-02-18",27.82
"735","2016-02-19",28.67
"736","2016-02-22",29.4
"737","2016-02-23",28.09
"738","2016-02-24",28.290001
"739","2016-02-25",28.26
"740","2016-02-26",28.4
"741","2016-02-29",28.389999
"742","2016-03-01",29.879999
"743","2016-03-02",30.1
"744","2016-03-03",29.49
"745","2016-03-04",29.610001
"746","2016-03-07",30.610001
"747","2016-03-08",28.5
"748","2016-03-09",28.559999
"749","2016-03-10",28.84
"750","2016-03-11",29.5
"751","2016-03-14",29.309999
"752","2016-03-15",27.15
"753","2016-03-16",27.17
"754","2016-03-17",27.200001
"755","2016-03-18",27.1
"756","2016-03-21",27.450001
"757","2016-03-22",28
"758","2016-03-23",26.52
"759","2016-03-24",27.030001
"760","2016-03-28",27.059999
"761","2016-03-29",27.91
"762","2016-03-30",28.559999
"763","2016-03-31",29.370001
"764","2016-04-01",29.68
"765","2016-04-04",29.41
"766","2016-04-05",29.4
"767","2016-04-06",29.85
"768","2016-04-07",29.33
"769","2016-04-08",29.68
"770","2016-04-11",30.1
"771","2016-04-12",30.940001
"772","2016-04-13",31.6
"773","2016-04-14",31.620001
"774","2016-04-15",31.49
"775","2016-04-18",31.219999
"776","2016-04-19",31.610001
"777","2016-04-20",31.190001
"778","2016-04-21",32.41
"779","2016-04-22",31.780001
"780","2016-04-25",31.91
"781","2016-04-26",31.360001
"782","2016-04-27",31.809999
"783","2016-04-28",29.77
"784","2016-04-29",29.200001
"785","2016-05-02",27.540001
"786","2016-05-03",25.940001
"787","2016-05-04",25.059999
"788","2016-05-05",25.030001
"789","2016-05-06",24.969999
"790","2016-05-09",25.450001
"791","2016-05-10",24.52
"792","2016-05-11",24.08
"793","2016-05-12",23.92
"794","2016-05-13",24.57
"795","2016-05-16",24.459999
"796","2016-05-17",23.440001
"797","2016-05-18",23.639999
"798","2016-05-19",23.049999
"799","2016-05-20",23.74
"800","2016-05-23",23.450001
"801","2016-05-24",24.24
"802","2016-05-25",23.790001
"803","2016-05-26",23.190001
"804","2016-05-27",24.389999
"805","2016-05-31",24.530001
"806","2016-06-01",25.129999
"807","2016-06-02",25.965
"808","2016-06-03",25.42
"809","2016-06-06",25.25
"810","2016-06-07",24.309999
"811","2016-06-08",24.049999
"812","2016-06-09",23.530001
"813","2016-06-10",23.33
"814","2016-06-13",23.030001
"815","2016-06-14",23.360001
"816","2016-06-15",23.219999
"817","2016-06-16",23.68
"818","2016-06-17",22.959999
"819","2016-06-20",23.540001
"820","2016-06-21",22.92
"821","2016-06-22",23.450001
"822","2016-06-23",23.83
"823","2016-06-24",22.309999
"824","2016-06-27",21.549999
"825","2016-06-28",22.23
"826","2016-06-29",21.73
"827","2016-06-30",22.049999
"828","2016-07-01",22.610001
"829","2016-07-05",22.57
"830","2016-07-06",23.73
"831","2016-07-07",23.309999
"832","2016-07-08",23.34
"833","2016-07-11",23.15
"834","2016-07-12",22.93
"835","2016-07-13",22.09
"836","2016-07-14",21.84
"837","2016-07-15",22.07
"838","2016-07-18",21.969999
"839","2016-07-19",21.33
"840","2016-07-20",21.52
"841","2016-07-21",22.73
"842","2016-07-22",22.16
"843","2016-07-25",21.74
"844","2016-07-26",21.709999
"845","2016-07-27",21.73
"846","2016-07-28",21
"847","2016-07-29",22.49
"848","2016-08-01",22.299999
"849","2016-08-02",22.030001
"850","2016-08-03",21.98
"851","2016-08-04",21.57
"852","2016-08-05",22
"853","2016-08-08",21.709999
"854","2016-08-09",22.5
"855","2016-08-10",23.16
"856","2016-08-11",23.4
"857","2016-08-12",23.41
"858","2016-08-15",23.6
"859","2016-08-16",23.15
"860","2016-08-17",23.200001
"861","2016-08-18",23.41
"862","2016-08-19",23.43
"863","2016-08-22",23.709999
"864","2016-08-23",23.82
"865","2016-08-24",22.75
"866","2016-08-25",22.370001
"867","2016-08-26",22.379999
"868","2016-08-29",22.440001
"869","2016-08-30",22.190001
"870","2016-08-31",21.99
"871","2016-09-01",22.02
"872","2016-09-02",22.040001
"873","2016-09-06",22.52
"874","2016-09-07",22.940001
"875","2016-09-08",23.33
"876","2016-09-09",22.110001
"877","2016-09-12",22.709999
"878","2016-09-13",23.17
"879","2016-09-14",24.24
"880","2016-09-15",24.440001
"881","2016-09-16",24.83
"882","2016-09-19",25.65
"883","2016-09-20",26.75
"884","2016-09-21",26.809999
"885","2016-09-22",26.6
"886","2016-09-23",26.389999
"887","2016-09-26",26.15
"888","2016-09-27",26.440001
"889","2016-09-28",26.459999
"890","2016-09-29",25.700001
"891","2016-09-30",26.610001
"892","2016-10-03",26.57
"893","2016-10-04",26.469999
"894","2016-10-05",26.33
"895","2016-10-06",25.959999
"896","2016-10-07",25.799999
"897","2016-10-10",25.950001
"898","2016-10-11",25.74
"899","2016-10-12",24.860001
"900","2016-10-13",24.639999
"901","2016-10-14",24.110001
"902","2016-10-17",24.09
"903","2016-10-18",24.41
"904","2016-10-19",24.360001
"905","2016-10-20",24.700001
"906","2016-10-21",24.6
"907","2016-10-24",24.860001
"908","2016-10-25",24.65
"909","2016-10-26",24.219999
"910","2016-10-27",24.379999
"911","2016-10-28",23.93
"912","2016-10-31",23.52
"913","2016-11-01",23.83
"914","2016-11-02",22.959999
"915","2016-11-03",22.32
"916","2016-11-04",22.51
"917","2016-11-07",23.34
"918","2016-11-08",24.01
"919","2016-11-09",25.26
"920","2016-11-10",26.18
"921","2016-11-11",28.139999
"922","2016-11-14",31.48
"923","2016-11-15",30.76
"924","2016-11-16",30.75
"925","2016-11-17",31.01
"926","2016-11-18",30
"927","2016-11-21",30.07
"928","2016-11-22",32.209999
"929","2016-11-23",33.139999
"930","2016-11-25",32.689999
"931","2016-11-28",31.290001
"932","2016-11-29",31.290001
"933","2016-11-30",31.440001
"934","2016-12-01",31.24
"935","2016-12-02",31.549999
"936","2016-12-05",31.84
"937","2016-12-06",32.939999
"938","2016-12-07",32.209999
"939","2016-12-08",32.84
"940","2016-12-09",33.029999
"941","2016-12-12",32.880001
"942","2016-12-13",32.34
"943","2016-12-14",31.84
"944","2016-12-15",31.879999
"945","2016-12-16",31.889999
"946","2016-12-19",32.43
"947","2016-12-20",33.470001
"948","2016-12-21",32.990002
"949","2016-12-22",33.02
"950","2016-12-23",34.529999
"951","2016-12-27",33.349998
"952","2016-12-28",33.669998
"953","2016-12-29",33.610001
"954","2016-12-30",33.5
"955","2017-01-03",34.349998
"956","2017-01-04",35.889999
"957","2017-01-05",35.389999
"958","2017-01-06",36.049999
"959","2017-01-09",35.740002
"960","2017-01-10",35.459999
"961","2017-01-11",33.619999
