"","date","ATOS"
"141","2013-06-03",824.400024
"142","2013-06-04",775.799988
"143","2013-06-05",880.200012
"144","2013-06-06",883.799988
"145","2013-06-07",945
"146","2013-06-10",972
"147","2013-06-11",943.200012
"148","2013-06-12",912.599976
"149","2013-06-13",903.599976
"150","2013-06-14",871.200012
"151","2013-06-17",862.200012
"152","2013-06-18",844.200012
"153","2013-06-19",876.599976
"154","2013-06-20",914.400024
"155","2013-06-21",903.599976
"156","2013-06-24",934.200012
"157","2013-06-25",882
"158","2013-06-26",873
"159","2013-06-27",874.799988
"160","2013-06-28",936
"161","2013-07-01",903.599976
"162","2013-07-02",925.200012
"163","2013-07-03",909
"164","2013-07-05",928.799988
"165","2013-07-08",900
"166","2013-07-09",873
"167","2013-07-10",896.400024
"168","2013-07-11",871.200012
"169","2013-07-12",876.599976
"170","2013-07-15",885.599976
"171","2013-07-16",878.400024
"172","2013-07-17",865.799988
"173","2013-07-18",876.599976
"174","2013-07-19",873
"175","2013-07-22",846
"176","2013-07-23",853.200012
"177","2013-07-24",835.200012
"178","2013-07-25",844.200012
"179","2013-07-26",824.400024
"180","2013-07-29",869.400024
"181","2013-07-30",847.799988
"182","2013-07-31",855
"183","2013-08-01",846
"184","2013-08-02",826.200012
"185","2013-08-05",801
"186","2013-08-06",763.200012
"187","2013-08-07",831.599976
"188","2013-08-08",822.599976
"189","2013-08-09",828
"190","2013-08-12",882
"191","2013-08-13",851.400024
"192","2013-08-14",846
"193","2013-08-15",817.200012
"194","2013-08-16",792
"195","2013-08-19",790.200012
"196","2013-08-20",810
"197","2013-08-21",788.400024
"198","2013-08-22",792
"199","2013-08-23",815.400024
"200","2013-08-26",815.400024
"201","2013-08-27",810
"202","2013-08-28",793.799988
"203","2013-08-29",810
"204","2013-08-30",828
"205","2013-09-03",806.400024
"206","2013-09-04",824.400024
"207","2013-09-05",828
"208","2013-09-06",873
"209","2013-09-09",889.200012
"210","2013-09-10",936
"211","2013-09-11",874.799988
"212","2013-09-12",846
"213","2013-09-13",865.799988
"214","2013-09-16",876.599976
"215","2013-09-17",892.799988
"216","2013-09-18",1080
"217","2013-09-19",1080
"218","2013-09-20",1029.599976
"219","2013-09-23",984.599976
"220","2013-09-24",1011.599976
"221","2013-09-25",993.599976
"222","2013-09-26",1013.400024
"223","2013-09-27",1006.200012
"224","2013-09-30",1011.599976
"225","2013-10-01",1036.800049
"226","2013-10-02",1002.599976
"227","2013-10-03",955.799988
"228","2013-10-04",957.599976
"229","2013-10-07",513
"230","2013-10-08",441
"231","2013-10-09",381.600006
"232","2013-10-10",367.200012
"233","2013-10-11",342
"234","2013-10-14",365.399994
"235","2013-10-15",369
"236","2013-10-16",365.399994
"237","2013-10-17",369
"238","2013-10-18",367.200012
"239","2013-10-21",345.600006
"240","2013-10-22",331.200012
"241","2013-10-23",325.799988
"242","2013-10-24",320.399994
"243","2013-10-25",320.399994
"244","2013-10-28",324
"245","2013-10-29",316.799988
"246","2013-10-30",315
"247","2013-10-31",316.799988
"248","2013-11-01",378
"249","2013-11-04",378
"250","2013-11-05",369
"251","2013-11-06",360
"252","2013-11-07",356.399994
"253","2013-11-08",365.399994
"254","2013-11-11",363.600006
"255","2013-11-12",385.200012
"256","2013-11-13",358.200012
"257","2013-11-14",385.200012
"258","2013-11-15",381.600006
"259","2013-11-18",487.799988
"260","2013-11-19",441
"261","2013-11-20",450
"262","2013-11-21",441
"263","2013-11-22",424.799988
"264","2013-11-25",423
"265","2013-11-26",423
"266","2013-11-27",428.399994
"267","2013-11-29",415.799988
"268","2013-12-02",421.200012
"269","2013-12-03",415.799988
"270","2013-12-04",432
"271","2013-12-05",439.200012
"272","2013-12-06",477
"273","2013-12-09",547.200012
"274","2013-12-10",529.200012
"275","2013-12-11",505.799988
"276","2013-12-12",495
"277","2013-12-13",428.399994
"278","2013-12-16",419.399994
"279","2013-12-17",406.799988
"280","2013-12-18",403.200012
"281","2013-12-19",390.600006
"282","2013-12-20",392.399994
"283","2013-12-23",421.200012
"284","2013-12-24",468
"285","2013-12-26",448.200012
"286","2013-12-27",430.200012
"287","2013-12-30",433.799988
"288","2013-12-31",417.600006
"289","2014-01-02",408.600006
"290","2014-01-03",392.399994
"291","2014-01-06",406.799988
"292","2014-01-07",406.799988
"293","2014-01-08",396
"294","2014-01-09",408.600006
"295","2014-01-10",428.399994
"296","2014-01-13",414
"297","2014-01-14",401.399994
"298","2014-01-15",446.399994
"299","2014-01-16",450
"300","2014-01-17",441
"301","2014-01-21",460.799988
"302","2014-01-22",543.599976
"303","2014-01-23",576
"304","2014-01-24",459
"305","2014-01-27",446.399994
"306","2014-01-28",446.399994
"307","2014-01-29",450
"308","2014-01-30",460.799988
"309","2014-01-31",444.600006
"310","2014-02-03",419.399994
"311","2014-02-04",410.399994
"312","2014-02-05",414
"313","2014-02-06",412.200012
"314","2014-02-07",408.600006
"315","2014-02-10",428.399994
"316","2014-02-11",430.200012
"317","2014-02-12",424.799988
"318","2014-02-13",428.399994
"319","2014-02-14",430.200012
"320","2014-02-18",415.799988
"321","2014-02-19",408.600006
"322","2014-02-20",414
"323","2014-02-21",412.200012
"324","2014-02-24",410.399994
"325","2014-02-25",423
"326","2014-02-26",412.200012
"327","2014-02-27",408.600006
"328","2014-02-28",396
"329","2014-03-03",381.600006
"330","2014-03-04",338.399994
"331","2014-03-05",333
"332","2014-03-06",333
"333","2014-03-07",325.799988
"334","2014-03-10",334.799988
"335","2014-03-11",325.799988
"336","2014-03-12",327.600006
"337","2014-03-13",318.600006
"338","2014-03-14",318.600006
"339","2014-03-17",327.600006
"340","2014-03-18",331.200012
"341","2014-03-19",324
"342","2014-03-20",331.200012
"343","2014-03-21",338.399994
"344","2014-03-24",322.200012
"345","2014-03-25",325.799988
"346","2014-03-26",316.799988
"347","2014-03-27",306
"348","2014-03-28",311.399994
"349","2014-03-31",304.200012
"350","2014-04-01",304.200012
"351","2014-04-02",316.799988
"352","2014-04-03",315
"353","2014-04-04",309.600006
"354","2014-04-07",306
"355","2014-04-08",300.600006
"356","2014-04-09",306
"357","2014-04-10",288
"358","2014-04-11",273.600006
"359","2014-04-14",230.399994
"360","2014-04-15",216
"361","2014-04-16",217.800003
"362","2014-04-17",234
"363","2014-04-21",226.800003
"364","2014-04-22",244.800003
"365","2014-04-23",232.199997
"366","2014-04-24",239.399994
"367","2014-04-25",228.600006
"368","2014-04-28",223.199997
"369","2014-04-29",221.399994
"370","2014-04-30",221.399994
"371","2014-05-01",221.399994
"372","2014-05-02",216
"373","2014-05-05",221.399994
"374","2014-05-06",219.600006
"375","2014-05-07",217.800003
"376","2014-05-08",217.800003
"377","2014-05-09",212.399994
"378","2014-05-12",219.600006
"379","2014-05-13",237.600006
"380","2014-05-14",228.600006
"381","2014-05-15",216
"382","2014-05-16",214.199997
"383","2014-05-19",225
"384","2014-05-20",226.800003
"385","2014-05-21",223.199997
"386","2014-05-22",343.799988
"387","2014-05-23",279
"388","2014-05-27",257.399994
"389","2014-05-28",262.799988
"390","2014-05-29",273.600006
"391","2014-05-30",264.600006
"392","2014-06-02",253.800003
"393","2014-06-03",246.600006
"394","2014-06-04",250.199997
"395","2014-06-05",257.399994
"396","2014-06-06",253.800003
"397","2014-06-09",262.799988
"398","2014-06-10",284.399994
"399","2014-06-11",295.200012
"400","2014-06-12",288
"401","2014-06-13",279
"402","2014-06-16",284.399994
"403","2014-06-17",289.799988
"404","2014-06-18",286.200012
"405","2014-06-19",306
"406","2014-06-20",291.600006
"407","2014-06-23",298.799988
"408","2014-06-24",275.399994
"409","2014-06-25",289.799988
"410","2014-06-26",289.799988
"411","2014-06-27",293.399994
"412","2014-06-30",302.399994
"413","2014-07-01",307.799988
"414","2014-07-02",309.600006
"415","2014-07-03",300.600006
"416","2014-07-07",304.200012
"417","2014-07-08",302.399994
"418","2014-07-09",306
"419","2014-07-10",297
"420","2014-07-11",297
"421","2014-07-14",304.200012
"422","2014-07-15",293.399994
"423","2014-07-16",297
"424","2014-07-17",288
"425","2014-07-18",295.200012
"426","2014-07-21",295.200012
"427","2014-07-22",315
"428","2014-07-23",306
"429","2014-07-24",302.399994
"430","2014-07-25",300.600006
"431","2014-07-28",300.600006
"432","2014-07-29",304.200012
"433","2014-07-30",311.399994
"434","2014-07-31",302.399994
"435","2014-08-01",306
"436","2014-08-04",307.799988
"437","2014-08-05",298.799988
"438","2014-08-06",304.200012
"439","2014-08-07",298.799988
"440","2014-08-08",309.600006
"441","2014-08-11",318.600006
"442","2014-08-12",313.200012
"443","2014-08-13",324
"444","2014-08-14",340.200012
"445","2014-08-15",349.200012
"446","2014-08-18",365.399994
"447","2014-08-19",385.200012
"448","2014-08-20",340.200012
"449","2014-08-21",333
"450","2014-08-22",333
"451","2014-08-25",331.200012
"452","2014-08-26",329.399994
"453","2014-08-27",327.600006
"454","2014-08-28",343.799988
"455","2014-08-29",333
"456","2014-09-02",334.799988
"457","2014-09-03",343.799988
"458","2014-09-04",342
"459","2014-09-05",343.799988
"460","2014-09-08",349.200012
"461","2014-09-09",356.399994
"462","2014-09-10",388.799988
"463","2014-09-11",421.200012
"464","2014-09-12",387
"465","2014-09-15",396
"466","2014-09-16",385.200012
"467","2014-09-17",415.799988
"468","2014-09-18",441
"469","2014-09-19",451.799988
"470","2014-09-22",437.399994
"471","2014-09-23",419.399994
"472","2014-09-24",241.199997
"473","2014-09-25",271.799988
"474","2014-09-26",253.800003
"475","2014-09-29",239.399994
"476","2014-09-30",243
"477","2014-10-01",225
"478","2014-10-02",217.800003
"479","2014-10-03",208.800003
"480","2014-10-06",198
"481","2014-10-07",201.600006
"482","2014-10-08",201.600006
"483","2014-10-09",180
"484","2014-10-10",183.600006
"485","2014-10-13",183.600006
"486","2014-10-14",153
"487","2014-10-15",147.600006
"488","2014-10-16",158.399994
"489","2014-10-17",183.600006
"490","2014-10-20",181.800003
"491","2014-10-21",198
"492","2014-10-22",198
"493","2014-10-23",207
"494","2014-10-24",207
"495","2014-10-27",208.800003
"496","2014-10-28",210.600006
"497","2014-10-29",203.399994
"498","2014-10-30",214.199997
"499","2014-10-31",196.199997
"500","2014-11-03",196.199997
"501","2014-11-04",187.199997
"502","2014-11-05",185.399994
"503","2014-11-06",181.800003
"504","2014-11-07",176.399994
"505","2014-11-10",185.399994
"506","2014-11-11",185.399994
"507","2014-11-12",196.199997
"508","2014-11-13",180
"509","2014-11-14",176.399994
"510","2014-11-17",171
"511","2014-11-18",162
"512","2014-11-19",169.199997
"513","2014-11-20",153
"514","2014-11-21",163.800003
"515","2014-11-24",162
"516","2014-11-25",154.800003
"517","2014-11-26",165.600006
"518","2014-11-28",162
"519","2014-12-01",162
"520","2014-12-02",162
"521","2014-12-03",154.800003
"522","2014-12-04",149.399994
"523","2014-12-05",172.800003
"524","2014-12-08",154.800003
"525","2014-12-09",162
"526","2014-12-10",154.800003
"527","2014-12-11",174.600006
"528","2014-12-12",176.399994
"529","2014-12-15",172.800003
"530","2014-12-16",169.199997
"531","2014-12-17",181.800003
"532","2014-12-18",171
"533","2014-12-19",172.800003
"534","2014-12-22",180
"535","2014-12-23",190.800003
"536","2014-12-24",257.399994
"537","2014-12-26",338.399994
"538","2014-12-29",300.600006
"539","2014-12-30",232.199997
"540","2014-12-31",257.399994
"541","2015-01-02",252
"542","2015-01-05",250.199997
"543","2015-01-06",239.399994
"544","2015-01-07",228.600006
"545","2015-01-08",216
"546","2015-01-09",217.800003
"547","2015-01-12",221.399994
"548","2015-01-13",228.600006
"549","2015-01-14",217.800003
"550","2015-01-15",221.399994
"551","2015-01-16",214.199997
"552","2015-01-20",212.399994
"553","2015-01-21",221.399994
"554","2015-01-22",221.399994
"555","2015-01-23",221.399994
"556","2015-01-26",219.600006
"557","2015-01-27",219.600006
"558","2015-01-28",217.800003
"559","2015-01-29",217.800003
"560","2015-01-30",210.600006
"561","2015-02-02",221.399994
"562","2015-02-03",219.600006
"563","2015-02-04",216
"564","2015-02-05",214.199997
"565","2015-02-06",214.199997
"566","2015-02-09",273.600006
"567","2015-02-10",257.399994
"568","2015-02-11",253.800003
"569","2015-02-12",280.799988
"570","2015-02-13",300.600006
"571","2015-02-17",336.600006
"572","2015-02-18",334.799988
"573","2015-02-19",320.399994
"574","2015-02-20",295.200012
"575","2015-02-23",304.200012
"576","2015-02-24",293.399994
"577","2015-02-25",288
"578","2015-02-26",358.200012
"579","2015-02-27",345.600006
"580","2015-03-02",365.399994
"581","2015-03-03",352.799988
"582","2015-03-04",365.399994
"583","2015-03-05",361.799988
"584","2015-03-06",354.600006
"585","2015-03-09",349.200012
"586","2015-03-10",345.600006
"587","2015-03-11",345.600006
"588","2015-03-12",336.600006
"589","2015-03-13",347.399994
"590","2015-03-16",338.399994
"591","2015-03-17",340.200012
"592","2015-03-18",343.799988
"593","2015-03-19",352.799988
"594","2015-03-20",354.600006
"595","2015-03-23",352.799988
"596","2015-03-24",320.399994
"597","2015-03-25",315
"598","2015-03-26",313.200012
"599","2015-03-27",320.399994
"600","2015-03-30",343.799988
"601","2015-03-31",324
"602","2015-04-01",309.600006
"603","2015-04-02",297
"604","2015-04-06",280.799988
"605","2015-04-07",288
"606","2015-04-08",311.399994
"607","2015-04-09",298.799988
"608","2015-04-10",293.399994
"609","2015-04-13",284.399994
"610","2015-04-14",298.799988
"611","2015-04-15",293.399994
"612","2015-04-16",298.799988
"613","2015-04-17",293.399994
"614","2015-04-20",302.399994
"615","2015-04-21",291.600006
"616","2015-04-22",297
"617","2015-04-23",291.600006
"618","2015-04-24",291.600006
"619","2015-04-27",282.600006
"620","2015-04-28",275.399994
"621","2015-04-29",271.799988
"622","2015-04-30",255.600006
"623","2015-05-01",255.600006
"624","2015-05-04",259.200012
"625","2015-05-05",262.799988
"626","2015-05-06",266.399994
"627","2015-05-07",266.399994
"628","2015-05-08",252
"629","2015-05-11",250.199997
"630","2015-05-12",246.600006
"631","2015-05-13",252
"632","2015-05-14",289.799988
"633","2015-05-15",277.200012
"634","2015-05-18",309.600006
"635","2015-05-19",286.200012
"636","2015-05-20",282.600006
"637","2015-05-21",271.799988
"638","2015-05-22",271.799988
"639","2015-05-26",268.200012
"640","2015-05-27",277.200012
"641","2015-05-28",293.399994
"642","2015-05-29",280.799988
"643","2015-06-01",277.200012
"644","2015-06-02",286.200012
"645","2015-06-03",277.200012
"646","2015-06-04",282.600006
"647","2015-06-05",244.800003
"648","2015-06-08",250.199997
"649","2015-06-09",241.199997
"650","2015-06-10",235.800003
"651","2015-06-11",232.199997
"652","2015-06-12",228.600006
"653","2015-06-15",230.399994
"654","2015-06-16",221.399994
"655","2015-06-17",225
"656","2015-06-18",221.399994
"657","2015-06-19",239.399994
"658","2015-06-22",228.600006
"659","2015-06-23",225
"660","2015-06-24",223.199997
"661","2015-06-25",223.199997
"662","2015-06-26",219.600006
"663","2015-06-29",208.800003
"664","2015-06-30",203.399994
"665","2015-07-01",212.399994
"666","2015-07-02",207
"667","2015-07-06",212.399994
"668","2015-07-07",208.800003
"669","2015-07-08",203.399994
"670","2015-07-09",203.399994
"671","2015-07-10",203.399994
"672","2015-07-13",207
"673","2015-07-14",216
"674","2015-07-15",208.800003
"675","2015-07-16",207
"676","2015-07-17",205.199997
"677","2015-07-20",196.199997
"678","2015-07-21",190.800003
"679","2015-07-22",183.600006
"680","2015-07-23",176.399994
"681","2015-07-24",171
"682","2015-07-27",169.199997
"683","2015-07-28",172.800003
"684","2015-07-29",181.800003
"685","2015-07-30",178.199997
"686","2015-07-31",183.600006
"687","2015-08-03",183.600006
"688","2015-08-04",178.199997
"689","2015-08-05",187.199997
"690","2015-08-06",196.199997
"691","2015-08-07",181.800003
"692","2015-08-10",172.800003
"693","2015-08-11",176.399994
"694","2015-08-12",174.600006
"695","2015-08-13",183.600006
"696","2015-08-14",176.399994
"697","2015-08-17",171
"698","2015-08-18",171
"699","2015-08-19",169.199997
"700","2015-08-20",160.199997
"701","2015-08-21",153
"702","2015-08-24",142.199997
"703","2015-08-25",144
"704","2015-08-26",129.600006
"705","2015-08-27",135
"706","2015-08-28",138.600006
"707","2015-08-31",142.199997
"708","2015-09-01",136.800003
"709","2015-09-02",140.399994
"710","2015-09-03",149.399994
"711","2015-09-04",156.600006
"712","2015-09-08",158.399994
"713","2015-09-09",174.600006
"714","2015-09-10",171
"715","2015-09-11",169.199997
"716","2015-09-14",167.399994
"717","2015-09-15",165.600006
"718","2015-09-16",158.399994
"719","2015-09-17",153
"720","2015-09-18",147.600006
"721","2015-09-21",156.600006
"722","2015-09-22",145.800003
"723","2015-09-23",142.199997
"724","2015-09-24",142.199997
"725","2015-09-25",144
"726","2015-09-28",138.600006
"727","2015-09-29",135
"728","2015-09-30",138.600006
"729","2015-10-01",135
"730","2015-10-02",131.399994
"731","2015-10-05",136.800003
"732","2015-10-06",136.800003
"733","2015-10-07",131.399994
"734","2015-10-08",136.800003
"735","2015-10-09",138.600006
"736","2015-10-12",142.199997
"737","2015-10-13",151.199997
"738","2015-10-14",144
"739","2015-10-15",147.600006
"740","2015-10-16",142.199997
"741","2015-10-19",135
"742","2015-10-20",126
"743","2015-10-21",126
"744","2015-10-22",126
"745","2015-10-23",126
"746","2015-10-26",120.599998
"747","2015-10-27",120.599998
"748","2015-10-28",122.400002
"749","2015-10-29",117
"750","2015-10-30",115.199997
"751","2015-11-02",115.199997
"752","2015-11-03",127.800003
"753","2015-11-04",120.599998
"754","2015-11-05",120.599998
"755","2015-11-06",122.400002
"756","2015-11-09",129.600006
"757","2015-11-10",124.199997
"758","2015-11-11",118.800003
"759","2015-11-12",122.400002
"760","2015-11-13",111.599998
"761","2015-11-16",104.400002
"762","2015-11-17",100.800003
"763","2015-11-18",90
"764","2015-11-19",86.400002
"765","2015-11-20",86.400002
"766","2015-11-23",86.400002
"767","2015-11-24",81
"768","2015-11-25",86.400002
"769","2015-11-27",90
"770","2015-11-30",90
"771","2015-12-01",90
"772","2015-12-02",84.599998
"773","2015-12-03",81
"774","2015-12-04",82.800003
"775","2015-12-07",77.400002
"776","2015-12-08",72
"777","2015-12-09",68.400002
"778","2015-12-10",68.400002
"779","2015-12-11",61.200001
"780","2015-12-14",63
"781","2015-12-15",63
"782","2015-12-16",68.400002
"783","2015-12-17",70.199997
"784","2015-12-18",63
"785","2015-12-21",70.199997
"786","2015-12-22",70.199997
"787","2015-12-23",72
"788","2015-12-24",66.599998
"789","2015-12-28",63
"790","2015-12-29",61.200001
"791","2015-12-30",63
"792","2015-12-31",57.599998
"793","2016-01-04",64.800003
"794","2016-01-05",64.800003
"795","2016-01-06",61.200001
"796","2016-01-07",52.200001
"797","2016-01-08",57.599998
"798","2016-01-11",52.200001
"799","2016-01-12",48.599998
"800","2016-01-13",45
"801","2016-01-14",45
"802","2016-01-15",39.599998
"803","2016-01-19",36
"804","2016-01-20",39.599998
"805","2016-01-21",52.200001
"806","2016-01-22",55.799999
"807","2016-01-25",57.599998
"808","2016-01-26",52.200001
"809","2016-01-27",45
"810","2016-01-28",45
"811","2016-01-29",46.799999
"812","2016-02-01",50.400002
"813","2016-02-02",46.799999
"814","2016-02-03",46.799999
"815","2016-02-04",45
"816","2016-02-05",46.799999
"817","2016-02-08",43.200001
"818","2016-02-09",41.400002
"819","2016-02-10",39.599998
"820","2016-02-11",39.599998
"821","2016-02-12",55.799999
"822","2016-02-16",99
"823","2016-02-17",118.800003
"824","2016-02-18",88.199997
"825","2016-02-19",102.599998
"826","2016-02-22",108
"827","2016-02-23",88.199997
"828","2016-02-24",86.400002
"829","2016-02-25",79.199997
"830","2016-02-26",75.599998
"831","2016-02-29",75.599998
"832","2016-03-01",72
"833","2016-03-02",82.800003
"834","2016-03-03",79.199997
"835","2016-03-04",73.800003
"836","2016-03-07",68.400002
"837","2016-03-08",68.400002
"838","2016-03-09",66.599998
"839","2016-03-10",59.400002
"840","2016-03-11",57.599998
"841","2016-03-14",63
"842","2016-03-15",57.599998
"843","2016-03-16",61.200001
"844","2016-03-17",57.599998
"845","2016-03-18",63
"846","2016-03-21",59.400002
"847","2016-03-22",64.800003
"848","2016-03-23",61.200001
"849","2016-03-24",61.200001
"850","2016-03-28",59.400002
"851","2016-03-29",63
"852","2016-03-30",73.800003
"853","2016-03-31",61.200001
"854","2016-04-01",57.599998
"855","2016-04-04",50.400002
"856","2016-04-05",50.400002
"857","2016-04-06",50.400002
"858","2016-04-07",50.400002
"859","2016-04-08",50.400002
"860","2016-04-11",50.400002
"861","2016-04-12",46.799999
"862","2016-04-13",50.400002
"863","2016-04-14",54
"864","2016-04-15",48.599998
"865","2016-04-18",48.599998
"866","2016-04-19",52.200001
"867","2016-04-20",50.400002
"868","2016-04-21",50.400002
"869","2016-04-22",48.599998
"870","2016-04-25",55.799999
"871","2016-04-26",64.800003
"872","2016-04-27",61.200001
"873","2016-04-28",70.199997
"874","2016-04-29",68.400002
"875","2016-05-02",61.200001
"876","2016-05-03",57.599998
"877","2016-05-04",54
"878","2016-05-05",57.599998
"879","2016-05-06",50.400002
"880","2016-05-09",48.599998
"881","2016-05-10",50.400002
"882","2016-05-11",54
"883","2016-05-12",52.200001
"884","2016-05-13",46.799999
"885","2016-05-16",52.200001
"886","2016-05-17",50.400002
"887","2016-05-18",46.799999
"888","2016-05-19",48.599998
"889","2016-05-20",46.799999
"890","2016-05-23",46.799999
"891","2016-05-24",50.400002
"892","2016-05-25",48.599998
"893","2016-05-26",50.400002
"894","2016-05-27",55.799999
"895","2016-05-31",61.200001
"896","2016-06-01",61.200001
"897","2016-06-02",66.599998
"898","2016-06-03",61.200001
"899","2016-06-06",61.200001
"900","2016-06-07",63
"901","2016-06-08",63
"902","2016-06-09",57.599998
"903","2016-06-10",55.799999
"904","2016-06-13",54
"905","2016-06-14",52.200001
"906","2016-06-15",54
"907","2016-06-16",54
"908","2016-06-17",52.200001
"909","2016-06-20",57.599998
"910","2016-06-21",59.400002
"911","2016-06-22",57.599998
"912","2016-06-23",52.200001
"913","2016-06-24",50.400002
"914","2016-06-27",52.200001
"915","2016-06-28",52.200001
"916","2016-06-29",52.200001
"917","2016-06-30",50.400002
"918","2016-07-01",50.400002
"919","2016-07-05",50.400002
"920","2016-07-06",52.200001
"921","2016-07-07",50.400002
"922","2016-07-08",50.400002
"923","2016-07-11",54
"924","2016-07-12",52.200001
"925","2016-07-13",50.400002
"926","2016-07-14",50.400002
"927","2016-07-15",50.400002
"928","2016-07-18",50.400002
"929","2016-07-19",50.400002
"930","2016-07-20",50.400002
"931","2016-07-21",50.400002
"932","2016-07-22",50.400002
"933","2016-07-25",50.400002
"934","2016-07-26",48.599998
"935","2016-07-27",46.799999
"936","2016-07-28",46.799999
"937","2016-07-29",45
"938","2016-08-01",48.599998
"939","2016-08-02",45
"940","2016-08-03",45
"941","2016-08-04",48.599998
"942","2016-08-05",48.599998
"943","2016-08-08",48.599998
"944","2016-08-09",46.799999
"945","2016-08-10",45
"946","2016-08-11",45
"947","2016-08-12",45
"948","2016-08-15",45
"949","2016-08-16",45
"950","2016-08-17",43.200001
"951","2016-08-18",45
"952","2016-08-19",45
"953","2016-08-22",45
"954","2016-08-23",43.200001
"955","2016-08-24",45
"956","2016-08-25",43.200001
"957","2016-08-26",36.119999
"958","2016-08-29",40.799999
"959","2016-08-30",41.400002
"960","2016-08-31",29.76
"961","2016-09-01",28.92
"962","2016-09-02",29.040001
"963","2016-09-06",28.440001
"964","2016-09-07",26.879999
"965","2016-09-08",26.280001
"966","2016-09-09",24.6
"967","2016-09-12",24.6
"968","2016-09-13",25.799999
"969","2016-09-14",27.24
"970","2016-09-15",26.040001
"971","2016-09-16",24.719999
"972","2016-09-19",24.24
"973","2016-09-20",26.040001
"974","2016-09-21",26.280001
"975","2016-09-22",25.92
"976","2016-09-23",26.16
