"","date","MR"
"109","2014-11-21",195.600006
"110","2014-11-24",195.75
"111","2014-11-25",194.100006
"112","2014-11-26",193.5
"113","2014-11-28",161.850006
"114","2014-12-01",143.850006
"115","2014-12-02",135.300003
"116","2014-12-03",120.900002
"117","2014-12-04",117.900002
"118","2014-12-05",118.349998
"119","2014-12-08",102.900002
"120","2014-12-09",102.150002
"121","2014-12-10",94.199997
"122","2014-12-11",92.25
"123","2014-12-12",83.400002
"124","2014-12-15",81.449997
"125","2014-12-16",91.050003
"126","2014-12-17",103.800003
"127","2014-12-18",103.949997
"128","2014-12-19",105.150002
"129","2014-12-22",104.849998
"130","2014-12-23",103.349998
"131","2014-12-24",104.699997
"132","2014-12-26",110.25
"133","2014-12-29",107.849998
"134","2014-12-30",101.699997
"135","2014-12-31",105.449997
"136","2015-01-02",106.650002
"137","2015-01-05",103.5
"138","2015-01-06",91.199997
"139","2015-01-07",80.849998
"140","2015-01-08",77.699997
"141","2015-01-09",85.949997
"142","2015-01-12",86.25
"143","2015-01-13",83.400002
"144","2015-01-14",87.300003
"145","2015-01-15",81.300003
"146","2015-01-16",85.349998
"147","2015-01-20",84.150002
"148","2015-01-21",88.5
"149","2015-01-22",85.5
"150","2015-01-23",88.5
"151","2015-01-26",90.300003
"152","2015-01-27",90.150002
"153","2015-01-28",86.699997
"154","2015-01-29",87.150002
"155","2015-01-30",93
"156","2015-02-02",99.900002
"157","2015-02-03",102.300003
"158","2015-02-04",101.400002
"159","2015-02-05",107.849998
"160","2015-02-06",107.550003
"161","2015-02-09",108.300003
"162","2015-02-10",105.75
"163","2015-02-11",106.199997
"164","2015-02-12",107.550003
"165","2015-02-13",109.349998
"166","2015-02-17",111.75
"167","2015-02-18",109.949997
"168","2015-02-19",109.949997
"169","2015-02-20",109.650002
"170","2015-02-23",106.949997
"171","2015-02-24",108.900002
"172","2015-02-25",111.300003
"173","2015-02-26",105.449997
"174","2015-02-27",107.550003
"175","2015-03-02",103.050003
"176","2015-03-03",110.25
"177","2015-03-04",107.849998
"178","2015-03-05",98.550003
"179","2015-03-06",97.650002
"180","2015-03-09",91.800003
"181","2015-03-10",87.300003
"182","2015-03-11",88.800003
"183","2015-03-12",86.550003
"184","2015-03-13",83.849998
"185","2015-03-16",81.599998
"186","2015-03-17",87
"187","2015-03-18",95.849998
"188","2015-03-19",91.650002
"189","2015-03-20",90.599998
"190","2015-03-23",92.400002
"191","2015-03-24",91.949997
"192","2015-03-25",89.400002
"193","2015-03-26",86.849998
"194","2015-03-27",85.650002
"195","2015-03-30",82.800003
"196","2015-03-31",84.300003
"197","2015-04-01",83.25
"198","2015-04-02",87
"199","2015-04-06",90.599998
"200","2015-04-07",91.949997
"201","2015-04-08",89.099998
"202","2015-04-09",87.449997
"203","2015-04-10",85.349998
"204","2015-04-13",84.599998
"205","2015-04-14",91.800003
"206","2015-04-15",92.550003
"207","2015-04-16",94.5
"208","2015-04-17",96.449997
"209","2015-04-20",95.400002
"210","2015-04-21",90
"211","2015-04-22",90.150002
"212","2015-04-23",91.800003
"213","2015-04-24",90.150002
"214","2015-04-27",89.699997
"215","2015-04-28",88.800003
"216","2015-04-29",91.5
"217","2015-04-30",94.949997
"218","2015-05-01",93.75
"219","2015-05-04",95.550003
"220","2015-05-05",96.75
"221","2015-05-06",94.199997
"222","2015-05-07",88.949997
"223","2015-05-08",95.099998
"224","2015-05-11",95.849998
"225","2015-05-12",99.900002
"226","2015-05-13",98.25
"227","2015-05-14",101.849998
"228","2015-05-15",102.599998
"229","2015-05-18",105.900002
"230","2015-05-19",105.150002
"231","2015-05-20",106.199997
"232","2015-05-21",106.800003
"233","2015-05-22",106.650002
"234","2015-05-26",103.5
"235","2015-05-27",102.150002
"236","2015-05-28",97.050003
"237","2015-05-29",94.5
"238","2015-06-01",93.599998
"239","2015-06-02",97.5
"240","2015-06-03",96.300003
"241","2015-06-04",91.5
"242","2015-06-05",91.050003
"243","2015-06-08",87.300003
"244","2015-06-09",92.849998
"245","2015-06-10",95.099998
"246","2015-06-11",92.550003
"247","2015-06-12",92.400002
"248","2015-06-15",92.400002
"249","2015-06-16",92.099998
"250","2015-06-17",87.75
"251","2015-06-18",83.849998
"252","2015-06-19",81.900002
"253","2015-06-22",83.699997
"254","2015-06-23",85.650002
"255","2015-06-24",84.150002
"256","2015-06-25",82.199997
"257","2015-06-26",81.300003
"258","2015-06-29",76.650002
"259","2015-06-30",78.900002
"260","2015-07-01",75.150002
"261","2015-07-02",76.949997
"262","2015-07-06",73.199997
"263","2015-07-07",71.699997
"264","2015-07-08",70.199997
"265","2015-07-09",71.550003
"266","2015-07-10",70.349998
"267","2015-07-13",69.300003
"268","2015-07-14",78.75
"269","2015-07-15",75.300003
"270","2015-07-16",74.849998
"271","2015-07-17",70.199997
"272","2015-07-20",64.199997
"273","2015-07-21",65.099998
"274","2015-07-22",61.799999
"275","2015-07-23",62.849998
"276","2015-07-24",58.650002
"277","2015-07-27",57.150002
"278","2015-07-28",60.75
"279","2015-07-29",61.799999
"280","2015-07-30",60.900002
"281","2015-07-31",57.75
"282","2015-08-03",56.400002
"283","2015-08-04",55.950001
"284","2015-08-05",56.849998
"285","2015-08-06",63.299999
"286","2015-08-07",62.25
"287","2015-08-10",72
"288","2015-08-11",67.349998
"289","2015-08-12",70.349998
"290","2015-08-13",66.300003
"291","2015-08-14",64.349998
"292","2015-08-17",64.949997
"293","2015-08-18",65.550003
"294","2015-08-19",59.400002
"295","2015-08-20",57
"296","2015-08-21",50.700001
"297","2015-08-24",47.099998
"298","2015-08-25",46.200001
"299","2015-08-26",47.25
"300","2015-08-27",53.099998
"301","2015-08-28",56.099998
"302","2015-08-31",57.75
"303","2015-09-01",53.849998
"304","2015-09-02",52.5
"305","2015-09-03",51.900002
"306","2015-09-04",52.799999
"307","2015-09-08",50.099998
"308","2015-09-09",49.349998
"309","2015-09-10",48.900002
"310","2015-09-11",45.299999
"311","2015-09-14",45.299999
"312","2015-09-15",49.5
"313","2015-09-16",52.349998
"314","2015-09-17",52.200001
"315","2015-09-18",45.75
"316","2015-09-21",45.450001
"317","2015-09-22",44.25
"318","2015-09-23",43.5
"319","2015-09-24",41.549999
"320","2015-09-25",36.299999
"321","2015-09-28",32.549999
"322","2015-09-29",28.5
"323","2015-09-30",29.25
"324","2015-10-01",31.65
"325","2015-10-02",38.25
"326","2015-10-05",41.549999
"327","2015-10-06",43.950001
"328","2015-10-07",42.75
"329","2015-10-08",50.099998
"330","2015-10-09",49.950001
"331","2015-10-12",44.25
"332","2015-10-13",44.25
"333","2015-10-14",43.650002
"334","2015-10-15",48.150002
"335","2015-10-16",48
"336","2015-10-19",44.400002
"337","2015-10-20",45.450001
"338","2015-10-21",41.400002
"339","2015-10-22",40.950001
"340","2015-10-23",41.700001
"341","2015-10-26",37.200001
"342","2015-10-27",34.5
"343","2015-10-28",36.150002
"344","2015-10-29",34.650002
"345","2015-10-30",32.25
"346","2015-11-02",33
"347","2015-11-03",35.549999
"348","2015-11-04",34.799999
"349","2015-11-05",34.950001
"350","2015-11-06",35.700001
"351","2015-11-09",39.900002
"352","2015-11-10",39.75
"353","2015-11-11",37.5
"354","2015-11-12",35.849998
"355","2015-11-13",39.599998
"356","2015-11-16",40.799999
"357","2015-11-17",39.599998
"358","2015-11-18",40.650002
"359","2015-11-19",35.700001
"360","2015-11-20",36.450001
"361","2015-11-23",35.400002
"362","2015-11-24",36
"363","2015-11-25",36
"364","2015-11-27",35.25
"365","2015-11-30",38.099998
"366","2015-12-01",38.099998
"367","2015-12-02",35.700001
"368","2015-12-03",36
"369","2015-12-04",34.200001
"370","2015-12-07",29.85
"371","2015-12-08",30.75
"372","2015-12-09",30.6
"373","2015-12-10",31.200001
"374","2015-12-11",28.799999
"375","2015-12-14",27.9
"376","2015-12-15",27.15
"377","2015-12-16",23.4
"378","2015-12-17",20.549999
"379","2015-12-18",20.85
"380","2015-12-21",20.25
"381","2015-12-22",20.25
"382","2015-12-23",24.450001
"383","2015-12-24",25.200001
"384","2015-12-28",25.049999
"385","2015-12-29",25.049999
"386","2015-12-30",24.6
"387","2015-12-31",27.299999
"388","2016-01-04",27.9
"389","2016-01-05",26.25
"390","2016-01-06",24.6
"391","2016-01-07",23.1
"392","2016-01-08",22.950001
"393","2016-01-11",21.75
"394","2016-01-12",20.700001
"395","2016-01-13",18.9
"396","2016-01-14",15
"397","2016-01-15",11.985
"398","2016-01-19",11.745
"399","2016-01-20",11.565
"400","2016-01-21",19.35
"401","2016-01-22",19.5
"402","2016-01-25",17.1
"403","2016-01-26",16.950001
"404","2016-01-27",16.799999
"405","2016-01-28",17.700001
"406","2016-01-29",18.15
"407","2016-02-01",16.799999
"408","2016-02-02",14.1
"409","2016-02-03",15
"410","2016-02-04",12.585
"411","2016-02-05",12.15
"412","2016-02-08",11.25
"413","2016-02-09",10.905
"414","2016-02-10",11.13
"415","2016-02-11",10.665
"416","2016-02-12",10.635
"417","2016-02-16",10.89
"418","2016-02-17",11.775
"419","2016-02-18",11.25
"420","2016-02-19",10.515
"421","2016-02-22",11.115
"422","2016-02-23",10.8
"423","2016-02-24",11.265
"424","2016-02-25",11.985
"425","2016-02-26",12.87
"426","2016-02-29",14.235
"427","2016-03-01",14.955
"428","2016-03-02",15.6
"429","2016-03-03",15.9
"430","2016-03-04",17.25
"431","2016-03-07",18.450001
"432","2016-03-08",15.3
"433","2016-03-09",16.65
"434","2016-03-10",15.3
"435","2016-03-11",15.15
"436","2016-03-14",14.55
"437","2016-03-15",14.025
"438","2016-03-16",14.85
"439","2016-03-17",17.4
"440","2016-03-18",22.950001
"441","2016-03-21",21.450001
"442","2016-03-22",22.799999
"443","2016-03-23",19.950001
"444","2016-03-24",19.799999
"445","2016-03-28",19.5
"446","2016-03-29",20.1
"447","2016-03-30",20.700001
"448","2016-03-31",21.6
"449","2016-04-01",21.9
"450","2016-04-04",21.299999
"451","2016-04-05",20.85
"452","2016-04-06",21.6
"453","2016-04-07",22.200001
"454","2016-04-08",23.700001
"455","2016-04-11",26.1
"456","2016-04-12",26.1
"457","2016-04-13",28.200001
"458","2016-04-14",25.65
"459","2016-04-15",26.549999
"460","2016-04-18",26.700001
"461","2016-04-19",29.25
"462","2016-04-20",28.950001
"463","2016-04-21",28.65
"464","2016-04-22",30.299999
"465","2016-04-25",32.25
"466","2016-04-26",32.700001
"467","2016-04-27",37.799999
"468","2016-04-28",37.200001
"469","2016-04-29",36.450001
"470","2016-05-02",37.950001
"471","2016-05-03",34.200001
"472","2016-05-04",35.25
"473","2016-05-05",36
"474","2016-05-06",38.849998
"475","2016-05-09",37.049999
"476","2016-05-10",38.099998
"477","2016-05-11",38.25
"478","2016-05-12",40.049999
"479","2016-05-13",38.400002
"480","2016-05-16",40.799999
"481","2016-05-17",40.650002
"482","2016-05-18",38.099998
"483","2016-05-19",37.650002
"484","2016-05-20",37.799999
"485","2016-05-23",39.75
"486","2016-05-24",39.75
"487","2016-05-25",41.099998
"488","2016-05-26",40.200001
"489","2016-05-27",39.450001
"490","2016-05-31",40.049999
"491","2016-06-01",39.900002
"492","2016-06-02",44.099998
"493","2016-06-03",44.549999
"494","2016-06-06",51.599998
"495","2016-06-07",54.299999
"496","2016-06-08",56.849998
"497","2016-06-09",59.25
"498","2016-06-10",56.549999
"499","2016-06-13",57.450001
"500","2016-06-14",58.349998
"501","2016-06-15",57.900002
"502","2016-06-16",58.5
"503","2016-06-17",60.150002
"504","2016-06-20",61.349998
"505","2016-06-21",63.599998
"506","2016-06-22",62.25
"507","2016-06-23",64.800003
"508","2016-06-24",63.450001
"509","2016-06-27",59.549999
"510","2016-06-28",61.650002
"511","2016-06-29",51.150002
"512","2016-06-30",50.099998
"513","2016-07-01",50.25
"514","2016-07-05",43.5
"515","2016-07-06",43.349998
"516","2016-07-07",40.200001
"517","2016-07-08",39.150002
"518","2016-07-11",37.200001
"519","2016-07-12",40.049999
"520","2016-07-13",38.849998
"521","2016-07-14",38.25
"522","2016-07-15",39.75
"523","2016-07-18",39.599998
"524","2016-07-19",39.299999
"525","2016-07-20",40.349998
"526","2016-07-21",40.349998
"527","2016-07-22",41.25
"528","2016-07-25",41.25
"529","2016-07-26",43.049999
"530","2016-07-27",43.049999
"531","2016-07-28",43.349998
"532","2016-07-29",47.25
"533","2016-08-01",43.950001
"534","2016-08-02",44.849998
"535","2016-08-03",48.150002
"536","2016-08-04",50.549999
"537","2016-08-05",51.599998
"538","2016-08-08",52.200001
"539","2016-08-09",49.950001
"540","2016-08-10",51.450001
"541","2016-08-11",51.299999
"542","2016-08-12",51.450001
"543","2016-08-15",55.200001
"544","2016-08-16",54.75
"545","2016-08-17",54
"546","2016-08-18",55.5
"547","2016-08-19",54.299999
"548","2016-08-22",51.900002
"549","2016-08-23",53.700001
"550","2016-08-24",51.75
"551","2016-08-25",52.349998
"552","2016-08-26",51.450001
"553","2016-08-29",51.900002
"554","2016-08-30",51.75
"555","2016-08-31",51.150002
"556","2016-09-01",48.450001
"557","2016-09-02",50.25
"558","2016-09-06",53.700001
"559","2016-09-07",55.950001
"560","2016-09-08",56.700001
"561","2016-09-09",51.900002
"562","2016-09-12",53.099998
"563","2016-09-13",48.599998
"564","2016-09-14",47.700001
"565","2016-09-15",48.599998
"566","2016-09-16",49.049999
"567","2016-09-19",46.650002
"568","2016-09-20",46.049999
"569","2016-09-21",51
"570","2016-09-22",51.150002
"571","2016-09-23",48.599998
"572","2016-09-26",48.75
"573","2016-09-27",45.150002
"574","2016-09-28",48.75
"575","2016-09-29",48.900002
"576","2016-09-30",49.349998
"577","2016-10-03",52.799999
"578","2016-10-04",52.200001
"579","2016-10-05",53.400002
"580","2016-10-06",53.25
"581","2016-10-07",52.799999
"582","2016-10-10",52.950001
"583","2016-10-11",51.299999
"584","2016-10-12",48.900002
"585","2016-10-13",52.950001
"586","2016-10-14",50.400002
"587","2016-10-17",48.299999
"588","2016-10-18",48.599998
"589","2016-10-19",49.950001
"590","2016-10-20",51
"591","2016-10-21",49.5
"592","2016-10-24",47.549999
"593","2016-10-25",43.950001
"594","2016-10-26",42.150002
"595","2016-10-27",45
"596","2016-10-28",42.900002
"597","2016-10-31",41.099998
"598","2016-11-01",39.299999
"599","2016-11-02",36.150002
"600","2016-11-03",36.75
"601","2016-11-04",37.349998
"602","2016-11-07",37.650002
"603","2016-11-08",37.5
"604","2016-11-09",41.25
"605","2016-11-10",39.75
"606","2016-11-11",38.549999
"607","2016-11-14",38.549999
"608","2016-11-15",40.799999
"609","2016-11-16",39.75
"610","2016-11-17",40.049999
"611","2016-11-18",43.950001
"612","2016-11-21",46.950001
"613","2016-11-22",43.799999
"614","2016-11-23",45.450001
"615","2016-11-25",45.599998
"616","2016-11-28",41.849998
"617","2016-11-29",39.900002
"618","2016-11-30",44.25
"619","2016-12-01",45.450001
"620","2016-12-02",46.650002
"621","2016-12-05",49.049999
"622","2016-12-06",48
"623","2016-12-07",48.150002
"624","2016-12-08",47.849998
"625","2016-12-09",48
"626","2016-12-12",42.900002
"627","2016-12-13",45.150002
"628","2016-12-14",42.75
"629","2016-12-15",43.5
"630","2016-12-16",43.650002
"631","2016-12-19",42.900002
"632","2016-12-20",42
"633","2016-12-21",41.099998
"634","2016-12-22",41.849998
"635","2016-12-23",41.549999
"636","2016-12-27",41.099998
"637","2016-12-28",40.650002
"638","2016-12-29",39.75
"639","2016-12-30",40.049999
"640","2017-01-03",39.75
"641","2017-01-04",41.549999
"642","2017-01-05",40.650002
"643","2017-01-06",39.599998
"644","2017-01-09",36.75
"645","2017-01-10",37.349998
"646","2017-01-11",36.299999
"647","2017-01-12",36.450001
"648","2017-01-13",36
"649","2017-01-17",36.75
"650","2017-01-18",36.75
"651","2017-01-19",37.049999
"652","2017-01-20",36.599998
"653","2017-01-23",35.099998
"654","2017-01-24",36.299999
"655","2017-01-25",36.150002
"656","2017-01-26",36.299999
"657","2017-01-27",35.25
"658","2017-01-30",35.849998
"659","2017-01-31",36.900002
"660","2017-02-01",36.450001
"661","2017-02-02",36.75
"662","2017-02-03",37.049999
"663","2017-02-06",38.700001
"664","2017-02-07",37.200001
"665","2017-02-08",39.150002
"666","2017-02-09",39
"667","2017-02-10",40.049999
"668","2017-02-13",40.049999
"669","2017-02-14",39.450001
"670","2017-02-15",40.049999
"671","2017-02-16",39.900002
"672","2017-02-17",37.349998
"673","2017-02-21",36
"674","2017-02-22",33.299999
"675","2017-02-23",33.450001
"676","2017-02-24",32.25
"677","2017-02-27",33.599998
"678","2017-02-28",32.400002
"679","2017-03-01",37.349998
"680","2017-03-02",37.349998
"681","2017-03-03",39.299999
"682","2017-03-06",39
"683","2017-03-07",36.150002
"684","2017-03-08",34.349998
"685","2017-03-09",36.299999
"686","2017-03-10",35.849998
"687","2017-03-13",34.349998
"688","2017-03-14",32.400002
"689","2017-03-15",34.650002
"690","2017-03-16",34.200001
"691","2017-03-17",33.299999
"692","2017-03-20",34.349998
"693","2017-03-21",31.950001
"694","2017-03-22",30.6
"695","2017-03-23",33.299999
"696","2017-03-24",35.549999
"697","2017-03-27",34.799999
"698","2017-03-28",36
"699","2017-03-29",36.900002
"700","2017-03-30",36.150002
"701","2017-03-31",38.099998
"702","2017-04-03",36.75
"703","2017-04-04",37.200001
"704","2017-04-05",36.299999
"705","2017-04-06",37.950001
"706","2017-04-07",36.599998
"707","2017-04-10",37.349998
"708","2017-04-11",37.349998
"709","2017-04-12",35.849998
"710","2017-04-13",34.200001
"711","2017-04-17",33.299999
"712","2017-04-18",31.950001
"713","2017-04-19",31.049999
"714","2017-04-20",31.200001
"715","2017-04-21",31.799999
"716","2017-04-24",31.35
"717","2017-04-25",31.950001
"718","2017-04-26",31.799999
"719","2017-04-27",31.5
"720","2017-04-28",30.15
"721","2017-05-01",30.299999
"722","2017-05-02",30.15
"723","2017-05-03",29.4
"724","2017-05-04",26.4
"725","2017-05-05",31.65
"726","2017-05-08",31.799999
"727","2017-05-09",31.65
"728","2017-05-10",32.549999
"729","2017-05-11",33.150002
"730","2017-05-12",32.700001
"731","2017-05-15",33
"732","2017-05-16",36.599998
"733","2017-05-17",35.25
"734","2017-05-18",36.450001
"735","2017-05-19",37.049999
"736","2017-05-22",37.349998
"737","2017-05-23",38.849998
"738","2017-05-24",38.700001
"739","2017-05-25",36.299999
"740","2017-05-26",36.299999
"741","2017-05-30",34.5
"742","2017-05-31",33.599998
"743","2017-06-01",32.849998
"744","2017-06-02",31.65
"745","2017-06-05",31.65
"746","2017-06-06",33.150002
"747","2017-06-07",31.65
"748","2017-06-08",32.099998
"749","2017-06-09",33.900002
"750","2017-06-12",36.75
"751","2017-06-13",39.75
"752","2017-06-14",37.5
"753","2017-06-15",36.299999
"754","2017-06-16",37.799999
"755","2017-06-19",40.349998
"756","2017-06-20",40.5
"757","2017-06-21",34.650002
"758","2017-06-22",34.950001
"759","2017-06-23",38.700001
"760","2017-06-26",40.349998
"761","2017-06-27",39.900002
"762","2017-06-28",42.150002
"763","2017-06-29",44.400002
"764","2017-06-30",42.900002
"765","2017-07-03",46.349998
"766","2017-07-05",42.599998
"767","2017-07-06",42
"768","2017-07-07",40.650002
"769","2017-07-10",42
"770","2017-07-11",42.900002
"771","2017-07-12",41.549999
"772","2017-07-13",42.599998
"773","2017-07-14",41.400002
"774","2017-07-17",41.549999
"775","2017-07-18",39.75
"776","2017-07-19",39.900002
"777","2017-07-20",39
"778","2017-07-21",38.400002
"779","2017-07-24",38.549999
"780","2017-07-25",41.549999
"781","2017-07-26",40.049999
"782","2017-07-27",41.849998
"783","2017-07-28",42.599998
"784","2017-07-31",42.150002
"785","2017-08-01",39.900002
"786","2017-08-02",38.25
"787","2017-08-03",40.049999
"788","2017-08-04",40.200001
"789","2017-08-07",38.25
"790","2017-08-08",39.150002
"791","2017-08-09",36.900002
"792","2017-08-10",36.599998
"793","2017-08-11",36
"794","2017-08-14",35.099998
"795","2017-08-15",34.799999
"796","2017-08-16",33.150002
"797","2017-08-17",32.099998
"798","2017-08-18",33.299999
"799","2017-08-21",32.849998
"800","2017-08-22",33.150002
"801","2017-08-23",33.450001
"802","2017-08-24",34.049999
"803","2017-08-25",33.599998
"804","2017-08-28",33
"805","2017-08-29",33.75
"806","2017-08-30",33.450001
"807","2017-08-31",34.950001
"808","2017-09-01",34.950001
"809","2017-09-05",36
"810","2017-09-06",36.450001
"811","2017-09-07",36.299999
"812","2017-09-08",31.950001
"813","2017-09-11",32.099998
"814","2017-09-12",32.849998
"815","2017-09-13",36.900002
"816","2017-09-14",36.599998
"817","2017-09-15",35.549999
"818","2017-09-18",36
"819","2017-09-19",36
"820","2017-09-20",36.599998
"821","2017-09-21",36.599998
"822","2017-09-22",36.75
"823","2017-09-25",37.200001
"824","2017-09-26",38.549999
"825","2017-09-27",39.900002
"826","2017-09-28",37.799999
"827","2017-09-29",37.5
"828","2017-10-02",38.549999
"829","2017-10-03",39.450001
"830","2017-10-04",38.25
"831","2017-10-05",38.849998
"832","2017-10-06",37.349998
"833","2017-10-09",37.650002
"834","2017-10-10",37.650002
"835","2017-10-11",37.349998
"836","2017-10-12",36.150002
"837","2017-10-13",36.150002
"838","2017-10-16",35.400002
"839","2017-10-17",34.650002
"840","2017-10-18",34.349998
"841","2017-10-19",33.900002
"842","2017-10-20",33.900002
"843","2017-10-23",32.700001
"844","2017-10-24",32.849998
"845","2017-10-25",32.400002
"846","2017-10-26",32.700001
"847","2017-10-27",33.900002
"848","2017-10-30",33.450001
"849","2017-10-31",33.299999
"850","2017-11-01",34.049999
"851","2017-11-02",35.099998
"852","2017-11-03",36.150002
"853","2017-11-06",38.099998
"854","2017-11-07",37.049999
"855","2017-11-08",35.549999
"856","2017-11-09",38.400002
"857","2017-11-10",39.150002
"858","2017-11-13",39
"859","2017-11-14",37.200001
"860","2017-11-15",37.5
"861","2017-11-16",38.25
"862","2017-11-17",39
"863","2017-11-20",40.049999
"864","2017-11-21",39.599998
"865","2017-11-22",39.150002
"866","2017-11-24",38.849998
"867","2017-11-27",37.799999
"868","2017-11-28",37.5
"869","2017-11-29",37.200001
"870","2017-11-30",37.200001
"871","2017-12-01",37.200001
"872","2017-12-04",36.599998
"873","2017-12-05",35.25
"874","2017-12-06",33.900002
"875","2017-12-07",32.700001
"876","2017-12-08",32.25
"877","2017-12-11",34.200001
"878","2017-12-12",34.5
"879","2017-12-13",34.200001
"880","2017-12-14",33.75
"881","2017-12-15",32.25
"882","2017-12-18",34.799999
"883","2017-12-19",34.5
"884","2017-12-20",35.849998
"885","2017-12-21",37.5
"886","2017-12-22",36.599998
"887","2017-12-26",37.650002
"888","2017-12-27",36.450001
"889","2017-12-28",36.599998
"890","2017-12-29",36
"891","2018-01-02",39.75
"892","2018-01-03",40.650002
"893","2018-01-04",40.5
"894","2018-01-05",38.099998
"895","2018-01-08",37.799999
"896","2018-01-09",37.650002
"897","2018-01-10",37.049999
"898","2018-01-11",38.099998
"899","2018-01-12",38.25
"900","2018-01-16",37.049999
"901","2018-01-17",37.650002
"902","2018-01-18",35.700001
"903","2018-01-19",34.200001
"904","2018-01-22",34.950001
"905","2018-01-23",37.799999
"906","2018-01-24",38.400002
"907","2018-01-25",35.849998
"908","2018-01-26",35.549999
"909","2018-01-29",34.799999
"910","2018-01-30",33.75
"911","2018-01-31",32.099998
"912","2018-02-01",30.299999
"913","2018-02-02",30
"914","2018-02-05",30.15
"915","2018-02-06",29.25
"916","2018-02-07",27.9
"917","2018-02-08",26.1
"918","2018-02-09",25.950001
"919","2018-02-12",27.450001
"920","2018-02-13",25.65
"921","2018-02-14",25.950001
"922","2018-02-15",25.950001
"923","2018-02-16",25.35
"924","2018-02-20",24.75
"925","2018-02-21",24.9
"926","2018-02-22",25.049999
"927","2018-02-23",25.5
"928","2018-02-26",28.049999
"929","2018-02-27",25.65
"930","2018-02-28",24.15
"931","2018-03-01",24.299999
"932","2018-03-02",25.950001
"933","2018-03-05",24.450001
"934","2018-03-06",24.6
"935","2018-03-07",24
"936","2018-03-08",23.4
"937","2018-03-09",24.9
"938","2018-03-12",24.450001
"939","2018-03-13",24
"940","2018-03-14",23.700001
"941","2018-03-15",22.35
"942","2018-03-16",22.35
"943","2018-03-19",20.85
"944","2018-03-20",19.799999
"945","2018-03-21",21.15
"946","2018-03-22",20.4
"947","2018-03-23",19.65
"948","2018-03-26",19.5
"949","2018-03-27",19.950001
"950","2018-03-28",20.4
"951","2018-03-29",21.6
"952","2018-04-02",19.950001
"953","2018-04-03",20.1
"954","2018-04-04",19.950001
"955","2018-04-05",20.85
"956","2018-04-06",19.35
"957","2018-04-09",19.65
"958","2018-04-10",19.799999
