"","date","VNOM"
"211","2015-04-20",20.790001
"212","2015-04-21",20.379999
"213","2015-04-22",20.32
"214","2015-04-23",20.5
"215","2015-04-24",19.860001
"216","2015-04-27",19.57
"217","2015-04-28",19.690001
"218","2015-04-29",19.99
"219","2015-04-30",20.610001
"220","2015-05-01",20.549999
"221","2015-05-04",20.24
"222","2015-05-05",20.120001
"223","2015-05-06",20.280001
"224","2015-05-07",18.700001
"225","2015-05-08",18.799999
"226","2015-05-11",18.950001
"227","2015-05-12",18.940001
"228","2015-05-13",19.299999
"229","2015-05-14",20.059999
"230","2015-05-15",20.34
"231","2015-05-18",19.370001
"232","2015-05-19",18.67
"233","2015-05-20",18.799999
"234","2015-05-21",18.9
"235","2015-05-22",18.879999
"236","2015-05-26",18.690001
"237","2015-05-27",18.610001
"238","2015-05-28",18.18
"239","2015-05-29",18.549999
"240","2015-06-01",18.84
"241","2015-06-02",18.9
"242","2015-06-03",18.559999
"243","2015-06-04",17.940001
"244","2015-06-05",18
"245","2015-06-08",18.49
"246","2015-06-09",17.969999
"247","2015-06-10",18.6
"248","2015-06-11",18.73
"249","2015-06-12",18.68
"250","2015-06-15",19.35
"251","2015-06-16",19.450001
"252","2015-06-17",20.15
"253","2015-06-18",19.469999
"254","2015-06-19",19.790001
"255","2015-06-22",20.290001
"256","2015-06-23",20.73
"257","2015-06-24",20.790001
"258","2015-06-25",20.76
"259","2015-06-26",20.1
"260","2015-06-29",19.92
"261","2015-06-30",19.690001
"262","2015-07-01",18.99
"263","2015-07-02",18.09
"264","2015-07-06",17.85
"265","2015-07-07",17.540001
"266","2015-07-08",17.01
"267","2015-07-09",16.049999
"268","2015-07-10",17.16
"269","2015-07-13",17.389999
"270","2015-07-14",17.280001
"271","2015-07-15",16.450001
"272","2015-07-16",16.615
"273","2015-07-17",15.81
"274","2015-07-20",15.54
"275","2015-07-21",15.25
"276","2015-07-22",15.3
"277","2015-07-23",14.59
"278","2015-07-24",15.76
"279","2015-07-27",15
"280","2015-07-28",15.27
"281","2015-07-29",15.39
"282","2015-07-30",15.6
"283","2015-07-31",15.845
"284","2015-08-03",15.71
"285","2015-08-04",15.1
"286","2015-08-05",14.65
"287","2015-08-06",14.29
"288","2015-08-07",14.25
"289","2015-08-10",14
"290","2015-08-11",13.895
"291","2015-08-12",14.13
"292","2015-08-13",14.85
"293","2015-08-14",16.200001
"294","2015-08-17",16.68
"295","2015-08-18",16.59
"296","2015-08-19",16
"297","2015-08-20",15.425
"298","2015-08-21",15.1
"299","2015-08-24",14.41
"300","2015-08-25",15.43
"301","2015-08-26",15.48
"302","2015-08-27",15.19
"303","2015-08-28",16.110001
"304","2015-08-31",16.34
"305","2015-09-01",16.4
"306","2015-09-02",16.799999
"307","2015-09-03",16.66
"308","2015-09-04",16.120001
"309","2015-09-08",16.799999
"310","2015-09-09",16.040001
"311","2015-09-10",16.18
"312","2015-09-11",15.86
"313","2015-09-14",15.5
"314","2015-09-15",15.815
"315","2015-09-16",15.71
"316","2015-09-17",15.61
"317","2015-09-18",15.99
"318","2015-09-21",15.86
"319","2015-09-22",15.395
"320","2015-09-23",15.3
"321","2015-09-24",15.1
"322","2015-09-25",13.92
"323","2015-09-28",13.99
"324","2015-09-29",14.035
"325","2015-09-30",14.29
"326","2015-10-01",14.32
"327","2015-10-02",15.25
"328","2015-10-05",16.5
"329","2015-10-06",17.040001
"330","2015-10-07",16.780001
"331","2015-10-08",17
"332","2015-10-09",16.565001
"333","2015-10-12",16.34
"334","2015-10-13",16.18
"335","2015-10-14",16.190001
"336","2015-10-15",16.379999
"337","2015-10-16",16.559999
"338","2015-10-19",15.98
"339","2015-10-20",16.299999
"340","2015-10-21",16.290001
"341","2015-10-22",16.58
"342","2015-10-23",16.25
"343","2015-10-26",16.440001
"344","2015-10-27",15.64
"345","2015-10-28",15.64
"346","2015-10-29",16.219999
"347","2015-10-30",16.200001
"348","2015-11-02",15.88
"349","2015-11-03",16.280001
"350","2015-11-04",16.190001
"351","2015-11-05",16.15
"352","2015-11-06",16.200001
"353","2015-11-09",16.07
"354","2015-11-10",15.93
"355","2015-11-11",15.69
"356","2015-11-12",15.5
"357","2015-11-13",15.35
"358","2015-11-16",14.69
"359","2015-11-17",15.06
"360","2015-11-18",15.35
"361","2015-11-19",15.46
"362","2015-11-20",15.16
"363","2015-11-23",15.39
"364","2015-11-24",15.6
"365","2015-11-25",15.52
"366","2015-11-27",15.17
"367","2015-11-30",15.25
"368","2015-12-01",15.78
"369","2015-12-02",15.5
"370","2015-12-03",15.52
"371","2015-12-04",15.25
"372","2015-12-07",13.77
"373","2015-12-08",14.41
"374","2015-12-09",14.9
"375","2015-12-10",15.14
"376","2015-12-11",15.5
"377","2015-12-14",14.86
"378","2015-12-15",14.83
"379","2015-12-16",15.307
"380","2015-12-17",14.75
"381","2015-12-18",14.53
"382","2015-12-21",14.2
"383","2015-12-22",14.31
"384","2015-12-23",14.5
"385","2015-12-24",14.63
"386","2015-12-28",14.51
"387","2015-12-29",14.25
"388","2015-12-30",13.87
"389","2015-12-31",13.96
"390","2016-01-04",13.775
"391","2016-01-05",13.52
"392","2016-01-06",13.35
"393","2016-01-07",12.83
"394","2016-01-08",13.35
"395","2016-01-11",13.02
"396","2016-01-12",13.31
"397","2016-01-13",14.06
"398","2016-01-14",14.59
"399","2016-01-15",14.4
"400","2016-01-19",13.96
"401","2016-01-20",14
"402","2016-01-21",14.56
"403","2016-01-22",14.13
"404","2016-01-25",13.63
"405","2016-01-26",14
"406","2016-01-27",13.93
"407","2016-01-28",15.04
"408","2016-01-29",14.53
"409","2016-02-01",14.63
"410","2016-02-02",14.8
"411","2016-02-03",14.7
"412","2016-02-04",15.43
"413","2016-02-05",14.5
"414","2016-02-08",15.4
"415","2016-02-09",14.98
"416","2016-02-10",14.51
"417","2016-02-11",14.48
"418","2016-02-12",14.22
"419","2016-02-16",13.99
"420","2016-02-17",14.98
"421","2016-02-18",14.2
"422","2016-02-19",14.4
"423","2016-02-22",14.5
"424","2016-02-23",14.29
"425","2016-02-24",14.29
"426","2016-02-25",14.54
"427","2016-02-26",14.66
"428","2016-02-29",14.89
"429","2016-03-01",15.8
"430","2016-03-02",15.99
"431","2016-03-03",16.18
"432","2016-03-04",16
"433","2016-03-07",16.379999
"434","2016-03-08",16.26
"435","2016-03-09",16.52
"436","2016-03-10",16.299999
"437","2016-03-11",16.459999
"438","2016-03-14",16.24
"439","2016-03-15",16.360001
"440","2016-03-16",16.860001
"441","2016-03-17",16.959999
"442","2016-03-18",16.799999
"443","2016-03-21",16.68
"444","2016-03-22",16.469999
"445","2016-03-23",16.77
"446","2016-03-24",16.91
"447","2016-03-28",16.190001
"448","2016-03-29",15.86
"449","2016-03-30",15.55
"450","2016-03-31",16.309999
"451","2016-04-01",16.639999
"452","2016-04-04",16.74
"453","2016-04-05",17
"454","2016-04-06",16.969999
"455","2016-04-07",17.09
"456","2016-04-08",17.73
"457","2016-04-11",17.57
"458","2016-04-12",18.129999
"459","2016-04-13",17.809999
"460","2016-04-14",17.959999
"461","2016-04-15",17.98
"462","2016-04-18",17.610001
"463","2016-04-19",17.75
"464","2016-04-20",18.26
"465","2016-04-21",18.25
"466","2016-04-22",18.285
"467","2016-04-25",18.450001
"468","2016-04-26",18.389999
"469","2016-04-27",18.73
"470","2016-04-28",19.68
"471","2016-04-29",19.08
"472","2016-05-02",18.889999
"473","2016-05-03",18.07
"474","2016-05-04",18.129999
"475","2016-05-05",18.940001
"476","2016-05-06",18.6
"477","2016-05-09",18.5
"478","2016-05-10",18.93
"479","2016-05-11",18.559999
"480","2016-05-12",17.65
"481","2016-05-13",18.51
"482","2016-05-16",18.190001
"483","2016-05-17",18.17
"484","2016-05-18",18.16
"485","2016-05-19",18.07
"486","2016-05-20",18.379999
"487","2016-05-23",18.34
"488","2016-05-24",19.209999
"489","2016-05-25",19.25
"490","2016-05-26",19.700001
"491","2016-05-27",18.860001
"492","2016-05-31",19.379999
"493","2016-06-01",19.799999
"494","2016-06-02",19.299999
"495","2016-06-03",19.07
"496","2016-06-06",19.49
"497","2016-06-07",19.49
"498","2016-06-08",19.469999
"499","2016-06-09",19.5
"500","2016-06-10",18.790001
"501","2016-06-13",19.08
"502","2016-06-14",19.02
"503","2016-06-15",19.32
"504","2016-06-16",18.73
"505","2016-06-17",19.459999
"506","2016-06-20",19.07
"507","2016-06-21",19.07
"508","2016-06-22",19.389999
"509","2016-06-23",19.030001
"510","2016-06-24",18.200001
"511","2016-06-27",17.889999
"512","2016-06-28",18.450001
"513","2016-06-29",19.014999
"514","2016-06-30",18.65
"515","2016-07-01",19.030001
"516","2016-07-05",18.475
"517","2016-07-06",18.49
"518","2016-07-07",18.950001
"519","2016-07-08",18.940001
"520","2016-07-11",19.01
"521","2016-07-12",19.309999
"522","2016-07-13",19.25
"523","2016-07-14",18.68
"524","2016-07-15",19.059999
"525","2016-07-18",18.780001
"526","2016-07-19",18.620001
"527","2016-07-20",18.780001
"528","2016-07-21",18.07
"529","2016-07-22",18.42
"530","2016-07-25",18.040001
"531","2016-07-26",17.059999
"532","2016-07-27",15.65
"533","2016-07-28",16.01
"534","2016-07-29",15.99
"535","2016-08-01",15.97
"536","2016-08-02",15.7
"537","2016-08-03",16.129999
"538","2016-08-04",16.49
"539","2016-08-05",16.59
"540","2016-08-08",16.719999
"541","2016-08-09",16.370001
"542","2016-08-10",16.440001
"543","2016-08-11",16.370001
"544","2016-08-12",16.52
"545","2016-08-15",17.110001
"546","2016-08-16",16.75
"547","2016-08-17",16.110001
"548","2016-08-18",16.68
"549","2016-08-19",16.91
"550","2016-08-22",16.6
"551","2016-08-23",16.870001
"552","2016-08-24",16.389999
"553","2016-08-25",16.559999
"554","2016-08-26",16.32
"555","2016-08-29",16.35
"556","2016-08-30",16.26
"557","2016-08-31",16.1
"558","2016-09-01",16.110001
"559","2016-09-02",16.389999
"560","2016-09-06",16.76
"561","2016-09-07",16.200001
"562","2016-09-08",16.690001
"563","2016-09-09",16.15
"564","2016-09-12",16.5
"565","2016-09-13",15.99
"566","2016-09-14",16.309999
"567","2016-09-15",16.860001
"568","2016-09-16",16.459999
"569","2016-09-19",16.370001
"570","2016-09-20",16.030001
"571","2016-09-21",16.280001
"572","2016-09-22",16.58
"573","2016-09-23",16.07
"574","2016-09-26",15.88
"575","2016-09-27",15.4
"576","2016-09-28",15.8
"577","2016-09-29",16.24
"578","2016-09-30",16.15
"579","2016-10-03",16.25
"580","2016-10-04",16.059999
"581","2016-10-05",16.440001
"582","2016-10-06",16.43
"583","2016-10-07",16.360001
"584","2016-10-10",16.93
"585","2016-10-11",16.700001
"586","2016-10-12",16.15
"587","2016-10-13",16.26
"588","2016-10-14",16.58
"589","2016-10-17",16.173
"590","2016-10-18",16.16
"591","2016-10-19",16.32
"592","2016-10-20",16.52
"593","2016-10-21",16.360001
"594","2016-10-24",16.110001
"595","2016-10-25",15.65
"596","2016-10-26",15.61
"597","2016-10-27",15.71
"598","2016-10-28",15
"599","2016-10-31",14.68
"600","2016-11-01",14.52
"601","2016-11-02",14.21
"602","2016-11-03",14.07
"603","2016-11-04",13.88
"604","2016-11-07",14.2
"605","2016-11-08",13.93
"606","2016-11-09",14.97
"607","2016-11-10",14.95
"608","2016-11-11",14.91
"609","2016-11-14",15
"610","2016-11-15",15.48
"611","2016-11-16",15.23
"612","2016-11-17",15.54
"613","2016-11-18",15.57
"614","2016-11-21",15.8
"615","2016-11-22",15.84
"616","2016-11-23",15.93
"617","2016-11-25",16
"618","2016-11-28",15.64
"619","2016-11-29",15.56
"620","2016-11-30",15.7
"621","2016-12-01",15.97
"622","2016-12-02",15.72
"623","2016-12-05",16
"624","2016-12-06",15.89
"625","2016-12-07",15.66
"626","2016-12-08",16
"627","2016-12-09",15.84
"628","2016-12-12",16.5
"629","2016-12-13",16.469999
"630","2016-12-14",15.94
"631","2016-12-15",15.85
"632","2016-12-16",15.94
"633","2016-12-19",15.9
"634","2016-12-20",16.1
"635","2016-12-21",16.16
"636","2016-12-22",16.27
"637","2016-12-23",16.35
"638","2016-12-27",16.49
"639","2016-12-28",16.4
"640","2016-12-29",16.139999
"641","2016-12-30",16
"642","2017-01-03",16.25
"643","2017-01-04",16.379999
"644","2017-01-05",16.42
"645","2017-01-06",16.48
"646","2017-01-09",16.4
"647","2017-01-10",16.530001
"648","2017-01-11",16.82
"649","2017-01-12",16.66
"650","2017-01-13",16.77
"651","2017-01-17",16.780001
"652","2017-01-18",16.719999
"653","2017-01-19",15.8
"654","2017-01-20",15.85
"655","2017-01-23",15.51
"656","2017-01-24",15.92
"657","2017-01-25",16
"658","2017-01-26",16.049999
"659","2017-01-27",16.16
"660","2017-01-30",16.049999
"661","2017-01-31",16.49
"662","2017-02-01",16.950001
"663","2017-02-02",17
"664","2017-02-03",16.92
"665","2017-02-06",16.950001
"666","2017-02-07",16.99
"667","2017-02-08",17.110001
"668","2017-02-09",17.33
"669","2017-02-10",17.59
"670","2017-02-13",17.83
"671","2017-02-14",18
"672","2017-02-15",17.879999
"673","2017-02-16",17.83
"674","2017-02-17",17.610001
"675","2017-02-21",18.209999
"676","2017-02-22",18.26
"677","2017-02-23",18.41
"678","2017-02-24",18.1
"679","2017-02-27",18.23
"680","2017-02-28",17.799999
"681","2017-03-01",18.26
"682","2017-03-02",18.389999
"683","2017-03-03",18.360001
"684","2017-03-06",18.219999
"685","2017-03-07",18.200001
"686","2017-03-08",17.76
"687","2017-03-09",17.200001
"688","2017-03-10",17.379999
"689","2017-03-13",17.52
"690","2017-03-14",17.559999
"691","2017-03-15",17.809999
"692","2017-03-16",17.709999
"693","2017-03-17",17.73
"694","2017-03-20",17.6
"695","2017-03-21",17.440001
"696","2017-03-22",17.49
"697","2017-03-23",17.77
"698","2017-03-24",17.76
"699","2017-03-27",17.75
"700","2017-03-28",17.59
"701","2017-03-29",17.610001
"702","2017-03-30",17.629999
"703","2017-03-31",17.98
"704","2017-04-03",18.4
"705","2017-04-04",18.1
"706","2017-04-05",17.76
"707","2017-04-06",17.959999
"708","2017-04-07",17.790001
"709","2017-04-10",17.790001
"710","2017-04-11",18.18
"711","2017-04-12",18.18
"712","2017-04-13",17.98
"713","2017-04-17",18.049999
"714","2017-04-18",17.889999
"715","2017-04-19",17.68
"716","2017-04-20",17.540001
"717","2017-04-21",17.02
"718","2017-04-24",17.219999
"719","2017-04-25",17.200001
"720","2017-04-26",17.139999
"721","2017-04-27",16.84
"722","2017-04-28",16.950001
"723","2017-05-01",17.02
"724","2017-05-02",17.02
"725","2017-05-03",17.790001
"726","2017-05-04",17.41
"727","2017-05-05",18.030001
"728","2017-05-08",18.4
"729","2017-05-09",18.35
"730","2017-05-10",18.16
"731","2017-05-11",17.799999
"732","2017-05-12",17.799999
"733","2017-05-15",18.25
"734","2017-05-16",17.940001
"735","2017-05-17",17.83
"736","2017-05-18",17.549999
"737","2017-05-19",18.030001
"738","2017-05-22",17.879999
"739","2017-05-23",17.799999
"740","2017-05-24",17.790001
"741","2017-05-25",17.549999
"742","2017-05-26",17.5
"743","2017-05-30",17.02
"744","2017-05-31",17.02
"745","2017-06-01",17.110001
"746","2017-06-02",16.92
"747","2017-06-05",16.870001
"748","2017-06-06",16.92
"749","2017-06-07",16.74
"750","2017-06-08",16.559999
"751","2017-06-09",16.65
"752","2017-06-12",16.389999
"753","2017-06-13",16.93
"754","2017-06-14",16.549999
"755","2017-06-15",16.120001
"756","2017-06-16",16.299999
"757","2017-06-19",16.08
"758","2017-06-20",15.68
"759","2017-06-21",15.3
"760","2017-06-22",15.5
"761","2017-06-23",15.43
"762","2017-06-26",15.41
"763","2017-06-27",15.47
"764","2017-06-28",15.5
"765","2017-06-29",15.87
"766","2017-06-30",15.7
"767","2017-07-03",15.57
"768","2017-07-05",15.59
"769","2017-07-06",15.47
"770","2017-07-07",15.74
"771","2017-07-10",16.030001
"772","2017-07-11",16.1
"773","2017-07-12",16.1
"774","2017-07-13",16
"775","2017-07-14",16.17
"776","2017-07-17",16.200001
"777","2017-07-18",15.2
"778","2017-07-19",15.43
"779","2017-07-20",15.79
"780","2017-07-21",15.6
"781","2017-07-24",16.190001
"782","2017-07-25",16.780001
"783","2017-07-26",17.459999
"784","2017-07-27",17.48
"785","2017-07-28",17.16
"786","2017-07-31",17
"787","2017-08-01",17.110001
"788","2017-08-02",17.6
"789","2017-08-03",17.52
"790","2017-08-04",17.51
"791","2017-08-07",17.639999
"792","2017-08-08",17.4
"793","2017-08-09",17.9
"794","2017-08-10",17.540001
"795","2017-08-11",17.540001
"796","2017-08-14",17.459999
"797","2017-08-15",16.950001
"798","2017-08-16",16.73
"799","2017-08-17",16.049999
"800","2017-08-18",16
"801","2017-08-21",16.209999
"802","2017-08-22",15.9
"803","2017-08-23",16.610001
"804","2017-08-24",16.91
"805","2017-08-25",16.690001
"806","2017-08-28",16.620001
"807","2017-08-29",16.719999
"808","2017-08-30",16.629999
"809","2017-08-31",16.9
"810","2017-09-01",17
"811","2017-09-05",16.969999
"812","2017-09-06",17.209999
"813","2017-09-07",17.209999
"814","2017-09-08",16.879999
"815","2017-09-11",17.1
"816","2017-09-12",17.049999
"817","2017-09-13",17.360001
"818","2017-09-14",17.190001
"819","2017-09-15",17.4
"820","2017-09-18",17.370001
"821","2017-09-19",17.85
"822","2017-09-20",17.83
"823","2017-09-21",17.91
"824","2017-09-22",17.9
"825","2017-09-25",18.049999
"826","2017-09-26",18.59
"827","2017-09-27",18.700001
"828","2017-09-28",18.620001
"829","2017-09-29",18.639999
"830","2017-10-02",18.809999
"831","2017-10-03",19.01
"832","2017-10-04",18.950001
"833","2017-10-05",19.200001
"834","2017-10-06",19.360001
"835","2017-10-09",19.4
"836","2017-10-10",19.51
"837","2017-10-11",19.280001
"838","2017-10-12",18.85
"839","2017-10-13",18.709999
"840","2017-10-16",19.309999
"841","2017-10-17",19.15
"842","2017-10-18",19.1
"843","2017-10-19",18.84
"844","2017-10-20",18.629999
"845","2017-10-23",18.16
"846","2017-10-24",18.389999
"847","2017-10-25",18.49
"848","2017-10-26",18.719999
"849","2017-10-27",19
"850","2017-10-30",19.4
"851","2017-10-31",19.6
"852","2017-11-01",19.9
"853","2017-11-02",19.719999
"854","2017-11-03",19.809999
"855","2017-11-06",20.530001
"856","2017-11-07",20.24
"857","2017-11-08",19.959999
"858","2017-11-09",19.82
"859","2017-11-10",19.950001
"860","2017-11-13",19.82
"861","2017-11-14",19.209999
"862","2017-11-15",18.799999
"863","2017-11-16",18.959999
"864","2017-11-17",19.41
"865","2017-11-20",19.110001
"866","2017-11-21",19.26
"867","2017-11-22",19.700001
"868","2017-11-24",20
"869","2017-11-27",20.059999
"870","2017-11-28",19.950001
"871","2017-11-29",20.139999
"872","2017-11-30",20.98
"873","2017-12-01",21.48
"874","2017-12-04",21.49
"875","2017-12-05",21.709999
"876","2017-12-06",20.889999
"877","2017-12-07",21.209999
"878","2017-12-08",22
"879","2017-12-11",21.780001
"880","2017-12-12",21.82
"881","2017-12-13",22.190001
"882","2017-12-14",22.15
"883","2017-12-15",21.700001
"884","2017-12-18",21.969999
"885","2017-12-19",21.42
"886","2017-12-20",22.129999
"887","2017-12-21",22.4
"888","2017-12-22",22.790001
"889","2017-12-26",23.610001
"890","2017-12-27",23.67
"891","2017-12-28",23.709999
"892","2017-12-29",23.33
"893","2018-01-02",23.6
"894","2018-01-03",23.299999
"895","2018-01-04",23.5
"896","2018-01-05",23.379999
"897","2018-01-08",23.299999
"898","2018-01-09",23.4
"899","2018-01-10",23.27
"900","2018-01-11",23.540001
"901","2018-01-12",23.93
"902","2018-01-16",24.24
"903","2018-01-17",24.709999
"904","2018-01-18",23.93
"905","2018-01-19",24.780001
"906","2018-01-22",25.75
"907","2018-01-23",25.620001
"908","2018-01-24",25.77
"909","2018-01-25",25.549999
"910","2018-01-26",25.32
"911","2018-01-29",25.52
"912","2018-01-30",24.23
"913","2018-01-31",24.190001
"914","2018-02-01",24.860001
"915","2018-02-02",24.690001
"916","2018-02-05",24.059999
"917","2018-02-06",23.74
"918","2018-02-07",23.139999
"919","2018-02-08",22.860001
"920","2018-02-09",22.76
"921","2018-02-12",23.33
"922","2018-02-13",23.18
"923","2018-02-14",23.48
"924","2018-02-15",23.24
"925","2018-02-16",23.4
"926","2018-02-20",23.34
"927","2018-02-21",22.65
"928","2018-02-22",23.4
"929","2018-02-23",23.459999
"930","2018-02-26",23.639999
"931","2018-02-27",23.6
"932","2018-02-28",22.620001
"933","2018-03-01",23.17
"934","2018-03-02",23.34
"935","2018-03-05",23.4
"936","2018-03-06",23.4
"937","2018-03-07",22.74
"938","2018-03-08",22.719999
"939","2018-03-09",22.799999
"940","2018-03-12",22.65
"941","2018-03-13",22.35
"942","2018-03-14",21.93
"943","2018-03-15",22.42
"944","2018-03-16",22.709999
"945","2018-03-19",22.450001
"946","2018-03-20",22.6
"947","2018-03-21",23.65
"948","2018-03-22",23.58
"949","2018-03-23",24.18
"950","2018-03-26",24.290001
"951","2018-03-27",23.52
"952","2018-03-28",23.040001
"953","2018-03-29",25.41
"954","2018-04-02",25.030001
"955","2018-04-03",25.450001
"956","2018-04-04",25.52
"957","2018-04-05",26.5
"958","2018-04-06",25.18
"959","2018-04-09",25.549999
"960","2018-04-10",26
"961","2018-04-11",26.48
"962","2018-04-12",26.6
"963","2018-04-13",28.15
"964","2018-04-16",28.709999
"965","2018-04-17",28.91
"966","2018-04-18",29.25
"967","2018-04-19",28.639999
"968","2018-04-20",28.620001
"969","2018-04-23",28.92
"970","2018-04-24",28.07
"971","2018-04-25",28.25
"972","2018-04-26",28.09
"973","2018-04-27",28.209999
"974","2018-04-30",28.799999
"975","2018-05-01",29.049999
"976","2018-05-02",30.440001
