"","date","IVZ"
"252","2008-01-02",30.4
"253","2008-01-03",30.66
"254","2008-01-04",28.879999
"255","2008-01-07",28.74
"256","2008-01-08",26.950001
"257","2008-01-09",26.870001
"258","2008-01-10",27.84
"259","2008-01-11",27.42
"260","2008-01-14",27.77
"261","2008-01-15",26.290001
"262","2008-01-16",26.209999
"263","2008-01-17",25.299999
"264","2008-01-18",24.98
"265","2008-01-22",24.459999
"266","2008-01-23",24.76
"267","2008-01-24",26.01
"268","2008-01-25",25.950001
"269","2008-01-28",26.6
"270","2008-01-29",26.969999
"271","2008-01-30",26.370001
"272","2008-01-31",27.219999
"273","2008-02-01",28.33
"274","2008-02-04",27.51
"275","2008-02-05",26.98
"276","2008-02-06",26.57
"277","2008-02-07",26.280001
"278","2008-02-08",25.639999
"279","2008-02-11",25.209999
"280","2008-02-12",25.450001
"281","2008-02-13",25.6
"282","2008-02-14",24.84
"283","2008-02-15",25.16
"284","2008-02-19",25.059999
"285","2008-02-20",25.559999
"286","2008-02-21",25.76
"287","2008-02-22",25.700001
"288","2008-02-25",26.200001
"289","2008-02-26",27.07
"290","2008-02-27",27.200001
"291","2008-02-28",27.01
"292","2008-02-29",25.610001
"293","2008-03-03",24.51
"294","2008-03-04",24.290001
"295","2008-03-05",24.33
"296","2008-03-06",22.76
"297","2008-03-07",22.309999
"298","2008-03-10",21.43
"299","2008-03-11",22.690001
"300","2008-03-12",22.92
"301","2008-03-13",22.940001
"302","2008-03-14",22.129999
"303","2008-03-17",21.5
"304","2008-03-18",22.82
"305","2008-03-19",22.610001
"306","2008-03-20",24.549999
"307","2008-03-24",24.5
"308","2008-03-25",25.01
"309","2008-03-26",24.700001
"310","2008-03-27",23.98
"311","2008-03-28",23.719999
"312","2008-03-31",24.360001
"313","2008-04-01",26.09
"314","2008-04-02",25.42
"315","2008-04-03",25.83
"316","2008-04-04",25.34
"317","2008-04-07",24.84
"318","2008-04-08",24.52
"319","2008-04-09",23.219999
"320","2008-04-10",23
"321","2008-04-11",22.49
"322","2008-04-14",22.309999
"323","2008-04-15",23.139999
"324","2008-04-16",23.49
"325","2008-04-17",23.48
"326","2008-04-18",23.969999
"327","2008-04-21",23.639999
"328","2008-04-22",23.08
"329","2008-04-23",22.48
"330","2008-04-24",24.200001
"331","2008-04-25",24.48
"332","2008-04-28",25.83
"333","2008-04-29",25.790001
"334","2008-04-30",25.65
"335","2008-05-01",26.9
"336","2008-05-02",27.77
"337","2008-05-05",27.700001
"338","2008-05-06",28.059999
"339","2008-05-07",27.58
"340","2008-05-08",27.42
"341","2008-05-09",27.5
"342","2008-05-12",28
"343","2008-05-13",28.35
"344","2008-05-14",28.299999
"345","2008-05-15",28.540001
"346","2008-05-16",28.66
"347","2008-05-19",28.139999
"348","2008-05-20",27.42
"349","2008-05-21",26.85
"350","2008-05-22",27.24
"351","2008-05-23",27.209999
"352","2008-05-27",26.780001
"353","2008-05-28",27.25
"354","2008-05-29",27.959999
"355","2008-05-30",27.83
"356","2008-06-02",27.6
"357","2008-06-03",27.66
"358","2008-06-04",27.73
"359","2008-06-05",28.799999
"360","2008-06-06",27.32
"361","2008-06-09",26.950001
"362","2008-06-10",27.15
"363","2008-06-11",25.809999
"364","2008-06-12",26.860001
"365","2008-06-13",27.57
"366","2008-06-16",27.450001
"367","2008-06-17",26.66
"368","2008-06-18",26.02
"369","2008-06-19",26.42
"370","2008-06-20",26.02
"371","2008-06-23",25.99
"372","2008-06-24",25.540001
"373","2008-06-25",25.629999
"374","2008-06-26",25.200001
"375","2008-06-27",24.43
"376","2008-06-30",23.98
"377","2008-07-01",23.459999
"378","2008-07-02",23.620001
"379","2008-07-03",23.559999
"380","2008-07-07",22.75
"381","2008-07-08",23.65
"382","2008-07-09",22.549999
"383","2008-07-10",22.450001
"384","2008-07-11",21.9
"385","2008-07-14",20.93
"386","2008-07-15",20.559999
"387","2008-07-16",22.370001
"388","2008-07-17",23.16
"389","2008-07-18",23.389999
"390","2008-07-21",23.610001
"391","2008-07-22",24.389999
"392","2008-07-23",24.200001
"393","2008-07-24",22.85
"394","2008-07-25",22.219999
"395","2008-07-28",21.799999
"396","2008-07-29",23.6
"397","2008-07-30",23.790001
"398","2008-07-31",23.290001
"399","2008-08-01",23.57
"400","2008-08-04",23.049999
"401","2008-08-05",24.950001
"402","2008-08-06",24.309999
"403","2008-08-07",23.870001
"404","2008-08-08",25
"405","2008-08-11",25.459999
"406","2008-08-12",24.25
"407","2008-08-13",23.559999
"408","2008-08-14",25.799999
"409","2008-08-15",26.549999
"410","2008-08-18",25.809999
"411","2008-08-19",24.940001
"412","2008-08-20",25.25
"413","2008-08-21",24.77
"414","2008-08-22",25.870001
"415","2008-08-25",24.889999
"416","2008-08-26",25.09
"417","2008-08-27",25.65
"418","2008-08-28",26.08
"419","2008-08-29",25.629999
"420","2008-09-02",25.74
"421","2008-09-03",25.68
"422","2008-09-04",24.860001
"423","2008-09-05",25.58
"424","2008-09-08",26.049999
"425","2008-09-09",23.74
"426","2008-09-10",24.15
"427","2008-09-11",24.6
"428","2008-09-12",24.85
"429","2008-09-15",23.209999
"430","2008-09-16",24.219999
"431","2008-09-17",22.780001
"432","2008-09-18",23.959999
"433","2008-09-19",27
"434","2008-09-22",24.379999
"435","2008-09-23",23.549999
"436","2008-09-24",23.93
"437","2008-09-25",23.860001
"438","2008-09-26",25.34
"439","2008-09-29",20.709999
"440","2008-09-30",20.98
"441","2008-10-01",21.07
"442","2008-10-02",20.68
"443","2008-10-03",20.379999
"444","2008-10-06",20.709999
"445","2008-10-07",17.5
"446","2008-10-08",16.15
"447","2008-10-09",13
"448","2008-10-10",14.3
"449","2008-10-13",16.530001
"450","2008-10-14",16.969999
"451","2008-10-15",14.63
"452","2008-10-16",14.89
"453","2008-10-17",14.65
"454","2008-10-20",14.84
"455","2008-10-21",14.33
"456","2008-10-22",12.43
"457","2008-10-23",11.6
"458","2008-10-24",11.13
"459","2008-10-27",10.98
"460","2008-10-28",14.06
"461","2008-10-29",14.14
"462","2008-10-30",14.37
"463","2008-10-31",14.91
"464","2008-11-03",14.47
"465","2008-11-04",16.110001
"466","2008-11-05",14.58
"467","2008-11-06",13.01
"468","2008-11-07",14.17
"469","2008-11-10",12.71
"470","2008-11-11",12.59
"471","2008-11-12",11.57
"472","2008-11-13",13.24
"473","2008-11-14",11.96
"474","2008-11-17",10.82
"475","2008-11-18",11.15
"476","2008-11-19",9.89
"477","2008-11-20",8.84
"478","2008-11-21",9.26
"479","2008-11-24",11.5
"480","2008-11-25",11.16
"481","2008-11-26",12.38
"482","2008-11-28",12.55
"483","2008-12-01",10.48
"484","2008-12-02",11.4
"485","2008-12-03",11.99
"486","2008-12-04",11.5
"487","2008-12-05",12.4
"488","2008-12-08",13.38
"489","2008-12-09",12.13
"490","2008-12-10",12.77
"491","2008-12-11",11.96
"492","2008-12-12",11.73
"493","2008-12-15",11.38
"494","2008-12-16",13.49
"495","2008-12-17",13.22
"496","2008-12-18",12.53
"497","2008-12-19",13.15
"498","2008-12-22",13.1
"499","2008-12-23",12.9
"500","2008-12-24",13.16
"501","2008-12-26",13.1
"502","2008-12-29",12.86
"503","2008-12-30",13.86
"504","2008-12-31",14.44
"505","2009-01-02",15
"506","2009-01-05",14.11
"507","2009-01-06",14.7
"508","2009-01-07",13.81
"509","2009-01-08",13.6
"510","2009-01-09",13.56
"511","2009-01-12",13.1
"512","2009-01-13",13.22
"513","2009-01-14",12.31
"514","2009-01-15",12.4
"515","2009-01-16",12.36
"516","2009-01-20",11.11
"517","2009-01-21",11.54
"518","2009-01-22",11.17
"519","2009-01-23",11.9
"520","2009-01-26",11.48
"521","2009-01-27",11.5
"522","2009-01-28",13.04
"523","2009-01-29",11.53
"524","2009-01-30",11.79
"525","2009-02-02",12.49
"526","2009-02-03",12.33
"527","2009-02-04",12.54
"528","2009-02-05",13.7
"529","2009-02-06",14.21
"530","2009-02-09",13.95
"531","2009-02-10",12.79
"532","2009-02-11",13.46
"533","2009-02-12",13.4
"534","2009-02-13",13.31
"535","2009-02-17",12.59
"536","2009-02-18",12.81
"537","2009-02-19",12.29
"538","2009-02-20",12.45
"539","2009-02-23",11.09
"540","2009-02-24",12.66
"541","2009-02-25",12.15
"542","2009-02-26",12.25
"543","2009-02-27",11.43
"544","2009-03-02",10.5
"545","2009-03-03",9.91
"546","2009-03-04",10.48
"547","2009-03-05",9.65
"548","2009-03-06",9.83
"549","2009-03-09",9.51
"550","2009-03-10",11.15
"551","2009-03-11",11.54
"552","2009-03-12",12.6
"553","2009-03-13",12.29
"554","2009-03-16",11.65
"555","2009-03-17",12.49
"556","2009-03-18",13.23
"557","2009-03-19",11.97
"558","2009-03-20",12.35
"559","2009-03-23",14.36
"560","2009-03-24",13.69
"561","2009-03-25",13.72
"562","2009-03-26",14.65
"563","2009-03-27",14.79
"564","2009-03-30",13.04
"565","2009-03-31",13.86
"566","2009-04-01",14.57
"567","2009-04-02",15.81
"568","2009-04-03",15.88
"569","2009-04-06",15.64
"570","2009-04-07",14.43
"571","2009-04-08",15.34
"572","2009-04-09",16.5
"573","2009-04-13",17
"574","2009-04-14",15.65
"575","2009-04-15",16.42
"576","2009-04-16",16.299999
"577","2009-04-17",15.98
"578","2009-04-20",14.42
"579","2009-04-21",15.77
"580","2009-04-22",15.47
"581","2009-04-23",15.66
"582","2009-04-24",14.68
"583","2009-04-27",13.98
"584","2009-04-28",13.6
"585","2009-04-29",14.88
"586","2009-04-30",14.72
"587","2009-05-01",14.84
"588","2009-05-04",16.02
"589","2009-05-05",16.15
"590","2009-05-06",16.620001
"591","2009-05-07",15.86
"592","2009-05-08",16.74
"593","2009-05-11",15.59
"594","2009-05-12",15.27
"595","2009-05-13",14.53
"596","2009-05-14",15.04
"597","2009-05-15",14.39
"598","2009-05-18",15.58
"599","2009-05-19",14
"600","2009-05-20",14.63
"601","2009-05-21",14.49
"602","2009-05-22",14.67
"603","2009-05-26",15.51
"604","2009-05-27",14.65
"605","2009-05-28",15.23
"606","2009-05-29",15.65
"607","2009-06-01",16.290001
"608","2009-06-02",17.17
"609","2009-06-03",17.43
"610","2009-06-04",17.85
"611","2009-06-05",17.379999
"612","2009-06-08",17.57
"613","2009-06-09",18.040001
"614","2009-06-10",18.049999
"615","2009-06-11",18.549999
"616","2009-06-12",18.73
"617","2009-06-15",17.74
"618","2009-06-16",17.290001
"619","2009-06-17",16.68
"620","2009-06-18",16.76
"621","2009-06-19",17.48
"622","2009-06-22",16.059999
"623","2009-06-23",16.49
"624","2009-06-24",17.02
"625","2009-06-25",16.950001
"626","2009-06-26",17.629999
"627","2009-06-29",17.68
"628","2009-06-30",17.82
"629","2009-07-01",17.690001
"630","2009-07-02",16.780001
"631","2009-07-06",16.68
"632","2009-07-07",16.360001
"633","2009-07-08",15.72
"634","2009-07-09",16.129999
"635","2009-07-10",15.77
"636","2009-07-13",17.059999
"637","2009-07-14",16.950001
"638","2009-07-15",17.84
"639","2009-07-16",17.940001
"640","2009-07-17",17.82
"641","2009-07-20",18.440001
"642","2009-07-21",18.620001
"643","2009-07-22",18.68
"644","2009-07-23",19.52
"645","2009-07-24",19.360001
"646","2009-07-27",19.280001
"647","2009-07-28",19.09
"648","2009-07-29",18.85
"649","2009-07-30",19.67
"650","2009-07-31",19.75
"651","2009-08-03",19.790001
"652","2009-08-04",20.290001
"653","2009-08-05",20.26
"654","2009-08-06",20.02
"655","2009-08-07",20.52
"656","2009-08-10",20.290001
"657","2009-08-11",20.110001
"658","2009-08-12",20.58
"659","2009-08-13",20.74
"660","2009-08-14",19.76
"661","2009-08-17",18.75
"662","2009-08-18",19.07
"663","2009-08-19",19
"664","2009-08-20",19.82
"665","2009-08-21",20.25
"666","2009-08-24",20.139999
"667","2009-08-25",20.530001
"668","2009-08-26",20.139999
"669","2009-08-27",20.559999
"670","2009-08-28",20.84
"671","2009-08-31",20.75
"672","2009-09-01",19.73
"673","2009-09-02",19.959999
"674","2009-09-03",20.99
"675","2009-09-04",21.65
"676","2009-09-08",22.35
"677","2009-09-09",23
"678","2009-09-10",22.709999
"679","2009-09-11",22.4
"680","2009-09-14",22.639999
"681","2009-09-15",22.57
"682","2009-09-16",22.93
"683","2009-09-17",22.809999
"684","2009-09-18",22.559999
"685","2009-09-21",22.440001
"686","2009-09-22",22.99
"687","2009-09-23",22.299999
"688","2009-09-24",21.5
"689","2009-09-25",20.99
"690","2009-09-28",22.040001
"691","2009-09-29",22.1
"692","2009-09-30",22.76
"693","2009-10-01",21.790001
"694","2009-10-02",22.98
"695","2009-10-05",23.5
"696","2009-10-06",23.5
"697","2009-10-07",23.59
"698","2009-10-08",23.57
"699","2009-10-09",23.809999
"700","2009-10-12",23.120001
"701","2009-10-13",22.709999
"702","2009-10-14",23.969999
"703","2009-10-15",23.1
"704","2009-10-16",22.75
"705","2009-10-19",23.120001
"706","2009-10-20",23.299999
"707","2009-10-21",22.790001
"708","2009-10-22",23
"709","2009-10-23",22.360001
"710","2009-10-26",21.690001
"711","2009-10-27",21.299999
"712","2009-10-28",20.040001
"713","2009-10-29",21.59
"714","2009-10-30",21.15
"715","2009-11-02",21.719999
"716","2009-11-03",22.219999
"717","2009-11-04",22.469999
"718","2009-11-05",22.889999
"719","2009-11-06",23.09
"720","2009-11-09",23.469999
"721","2009-11-10",23.129999
"722","2009-11-11",23.77
"723","2009-11-12",23.610001
"724","2009-11-13",23.65
"725","2009-11-16",23.74
"726","2009-11-17",23.5
"727","2009-11-18",23.26
"728","2009-11-19",22.309999
"729","2009-11-20",22.1
"730","2009-11-23",22.549999
"731","2009-11-24",22.719999
"732","2009-11-25",22.68
"733","2009-11-27",21.68
"734","2009-11-30",22.25
"735","2009-12-01",22.209999
"736","2009-12-02",22.25
"737","2009-12-03",21.809999
"738","2009-12-04",21.629999
"739","2009-12-07",21.299999
"740","2009-12-08",21.08
"741","2009-12-09",21.49
"742","2009-12-10",21.65
"743","2009-12-11",21.469999
"744","2009-12-14",22.059999
"745","2009-12-15",21.809999
"746","2009-12-16",22.34
"747","2009-12-17",21.76
"748","2009-12-18",21.24
"749","2009-12-21",22.459999
"750","2009-12-22",22.799999
"751","2009-12-23",23.120001
"752","2009-12-24",23.26
"753","2009-12-28",23.35
"754","2009-12-29",23.27
"755","2009-12-30",23.5
"756","2009-12-31",23.49
"757","2010-01-04",23.34
"758","2010-01-05",23.469999
"759","2010-01-06",22.98
"760","2010-01-07",23.049999
"761","2010-01-08",22.92
"762","2010-01-11",23.629999
"763","2010-01-12",23.290001
"764","2010-01-13",23.379999
"765","2010-01-14",23
"766","2010-01-15",22.709999
"767","2010-01-19",23.030001
"768","2010-01-20",22.41
"769","2010-01-21",21.450001
"770","2010-01-22",20.83
"771","2010-01-25",21.17
"772","2010-01-26",20.33
"773","2010-01-27",21.690001
"774","2010-01-28",20.209999
"775","2010-01-29",19.299999
"776","2010-02-01",20.049999
"777","2010-02-02",20.24
"778","2010-02-03",19.57
"779","2010-02-04",18.59
"780","2010-02-05",18.58
"781","2010-02-08",18.32
"782","2010-02-09",18.610001
"783","2010-02-10",18.75
"784","2010-02-11",18.51
"785","2010-02-12",18.440001
"786","2010-02-16",19.139999
"787","2010-02-17",19.16
"788","2010-02-18",19.49
"789","2010-02-19",19.540001
"790","2010-02-22",19.620001
"791","2010-02-23",19.049999
"792","2010-02-24",19.549999
"793","2010-02-25",19.75
"794","2010-02-26",19.6
"795","2010-03-01",20.08
"796","2010-03-02",20.33
"797","2010-03-03",20.5
"798","2010-03-04",20.91
"799","2010-03-05",21.360001
"800","2010-03-08",21.08
"801","2010-03-09",19.99
"802","2010-03-10",19.969999
"803","2010-03-11",19.91
"804","2010-03-12",20.370001
"805","2010-03-15",20.309999
"806","2010-03-16",20.690001
"807","2010-03-17",21.41
"808","2010-03-18",21.17
"809","2010-03-19",20.450001
"810","2010-03-22",20.66
"811","2010-03-23",20.780001
"812","2010-03-24",20.57
"813","2010-03-25",20.6
"814","2010-03-26",21.07
"815","2010-03-29",21.469999
"816","2010-03-30",21.709999
"817","2010-03-31",21.91
"818","2010-04-01",22.09
"819","2010-04-05",22.15
"820","2010-04-06",22.66
"821","2010-04-07",22.23
"822","2010-04-08",22.07
"823","2010-04-09",22.5
"824","2010-04-12",22.110001
"825","2010-04-13",22.200001
"826","2010-04-14",22.66
"827","2010-04-15",22.68
"828","2010-04-16",21.799999
"829","2010-04-19",22.07
"830","2010-04-20",22.530001
"831","2010-04-21",22.040001
"832","2010-04-22",22.030001
"833","2010-04-23",22.18
"834","2010-04-26",21.58
"835","2010-04-27",20.73
"836","2010-04-28",21.610001
"837","2010-04-29",23.66
"838","2010-04-30",22.99
"839","2010-05-03",23.4
"840","2010-05-04",22.51
"841","2010-05-05",21.540001
"842","2010-05-06",20.870001
"843","2010-05-07",20.110001
"844","2010-05-10",21.52
"845","2010-05-11",21.190001
"846","2010-05-12",21.84
"847","2010-05-13",21.82
"848","2010-05-14",20.82
"849","2010-05-17",20.5
"850","2010-05-18",19.85
"851","2010-05-19",19.950001
"852","2010-05-20",18.58
"853","2010-05-21",19.17
"854","2010-05-24",18.48
"855","2010-05-25",18.6
"856","2010-05-26",18.41
"857","2010-05-27",19.02
"858","2010-05-28",18.559999
"859","2010-06-01",18.139999
"860","2010-06-02",18.85
"861","2010-06-03",18.719999
"862","2010-06-04",17.84
"863","2010-06-07",17.129999
"864","2010-06-08",17.85
"865","2010-06-09",17.65
"866","2010-06-10",18.469999
"867","2010-06-11",18.9
"868","2010-06-14",18.92
"869","2010-06-15",19.549999
"870","2010-06-16",19.469999
"871","2010-06-17",19.139999
"872","2010-06-18",19.209999
"873","2010-06-21",19.299999
"874","2010-06-22",18.85
"875","2010-06-23",18.719999
"876","2010-06-24",17.9
"877","2010-06-25",18.48
"878","2010-06-28",18.43
"879","2010-06-29",17.280001
"880","2010-06-30",16.83
"881","2010-07-01",16.959999
"882","2010-07-02",16.629999
"883","2010-07-06",16.92
"884","2010-07-07",17.610001
"885","2010-07-08",17.879999
"886","2010-07-09",18.559999
"887","2010-07-12",18.25
"888","2010-07-13",19.43
"889","2010-07-14",19.26
"890","2010-07-15",19.200001
"891","2010-07-16",18.139999
"892","2010-07-19",18.25
"893","2010-07-20",18.700001
"894","2010-07-21",18.299999
"895","2010-07-22",19.26
"896","2010-07-23",19.450001
"897","2010-07-26",19.83
"898","2010-07-27",19.459999
"899","2010-07-28",19.34
"900","2010-07-29",19.639999
"901","2010-07-30",19.540001
"902","2010-08-02",20.120001
"903","2010-08-03",19.68
"904","2010-08-04",19.709999
"905","2010-08-05",19.610001
"906","2010-08-06",19.32
"907","2010-08-09",19.82
"908","2010-08-10",19.82
"909","2010-08-11",18.65
"910","2010-08-12",18.459999
"911","2010-08-13",18.51
"912","2010-08-16",18.549999
"913","2010-08-17",18.879999
"914","2010-08-18",19.01
"915","2010-08-19",18.35
"916","2010-08-20",18.5
"917","2010-08-23",18.209999
"918","2010-08-24",17.58
"919","2010-08-25",17.620001
"920","2010-08-26",17.92
"921","2010-08-27",18.360001
"922","2010-08-30",18.17
"923","2010-08-31",18.139999
"924","2010-09-01",19
"925","2010-09-02",19.280001
"926","2010-09-03",19.75
"927","2010-09-07",19.51
"928","2010-09-08",19.860001
"929","2010-09-09",20.09
"930","2010-09-10",20.09
"931","2010-09-13",20.629999
"932","2010-09-14",20.559999
"933","2010-09-15",20.860001
"934","2010-09-16",21.01
"935","2010-09-17",20.98
"936","2010-09-20",21.6
"937","2010-09-21",21.540001
"938","2010-09-22",21.540001
"939","2010-09-23",20.75
"940","2010-09-24",21.9
"941","2010-09-27",21.629999
"942","2010-09-28",21.67
"943","2010-09-29",21.309999
"944","2010-09-30",21.23
"945","2010-10-01",21.370001
"946","2010-10-04",21.059999
"947","2010-10-05",21.809999
"948","2010-10-06",21.93
"949","2010-10-07",22.190001
"950","2010-10-08",22.41
"951","2010-10-11",22.5
"952","2010-10-12",22.440001
"953","2010-10-13",22.870001
"954","2010-10-14",22.940001
"955","2010-10-15",22.860001
"956","2010-10-18",22.99
"957","2010-10-19",22.43
"958","2010-10-20",22.66
"959","2010-10-21",22.290001
"960","2010-10-22",22.32
"961","2010-10-25",22.110001
"962","2010-10-26",22.360001
"963","2010-10-27",22.52
"964","2010-10-28",22.469999
"965","2010-10-29",23
"966","2010-11-01",22.870001
"967","2010-11-02",23.43
"968","2010-11-03",23.379999
"969","2010-11-04",24
"970","2010-11-05",24.24
"971","2010-11-08",23.57
"972","2010-11-09",23.200001
"973","2010-11-10",22.290001
