"","date","PDLI"
"282","2008-02-14",14.54
"283","2008-02-15",15.63
"284","2008-02-19",15.75
"285","2008-02-20",15.67
"286","2008-02-21",15.75
"287","2008-02-22",15.75
"288","2008-02-25",16.459999
"289","2008-02-26",16.379999
"290","2008-02-27",16.389999
"291","2008-02-28",16.24
"292","2008-02-29",15.98
"293","2008-03-03",16.030001
"294","2008-03-04",15.84
"295","2008-03-05",10.71
"296","2008-03-06",10.99
"297","2008-03-07",11.13
"298","2008-03-10",10.38
"299","2008-03-11",10.16
"300","2008-03-12",10.08
"301","2008-03-13",10.01
"302","2008-03-14",9.69
"303","2008-03-17",9.32
"304","2008-03-18",9.55
"305","2008-03-19",9.41
"306","2008-03-20",9.63
"307","2008-03-24",9.98
"308","2008-03-25",10.31
"309","2008-03-26",10.83
"310","2008-03-27",10.63
"311","2008-03-28",10.61
"312","2008-03-31",10.59
"313","2008-04-01",10.98
"314","2008-04-02",11.02
"315","2008-04-03",11.01
"316","2008-04-04",11.13
"317","2008-04-07",11.41
"318","2008-04-08",11.53
"319","2008-04-09",11.25
"320","2008-04-10",11.71
"321","2008-04-11",13.69
"322","2008-04-14",13.84
"323","2008-04-15",13.75
"324","2008-04-16",13.99
"325","2008-04-17",13.81
"326","2008-04-18",13.86
"327","2008-04-21",13.72
"328","2008-04-22",13.49
"329","2008-04-23",13.19
"330","2008-04-24",13.32
"331","2008-04-25",13.43
"332","2008-04-28",13.37
"333","2008-04-29",13.24
"334","2008-04-30",13.26
"335","2008-05-01",13.73
"336","2008-05-02",13.82
"337","2008-05-05",13.91
"338","2008-05-06",9.72
"339","2008-05-07",9.68
"340","2008-05-08",9.45
"341","2008-05-09",9.15
"342","2008-05-12",9.21
"343","2008-05-13",9.32
"344","2008-05-14",9.23
"345","2008-05-15",9.49
"346","2008-05-16",9.43
"347","2008-05-19",9.51
"348","2008-05-20",9.69
"349","2008-05-21",9.76
"350","2008-05-22",9.82
"351","2008-05-23",9.73
"352","2008-05-27",9.71
"353","2008-05-28",9.79
"354","2008-05-29",10.2
"355","2008-05-30",10.25
"356","2008-06-02",10.27
"357","2008-06-03",10.4
"358","2008-06-04",10.51
"359","2008-06-05",10.65
"360","2008-06-06",10.54
"361","2008-06-09",10.45
"362","2008-06-10",10.26
"363","2008-06-11",10.74
"364","2008-06-12",11.12
"365","2008-06-13",10.75
"366","2008-06-16",10.92
"367","2008-06-17",10.93
"368","2008-06-18",10.87
"369","2008-06-19",11.14
"370","2008-06-20",11.21
"371","2008-06-23",11.02
"372","2008-06-24",11.07
"373","2008-06-25",11.05
"374","2008-06-26",10.8
"375","2008-06-27",10.53
"376","2008-06-30",10.62
"377","2008-07-01",10.34
"378","2008-07-02",10.01
"379","2008-07-03",9.96
"380","2008-07-07",9.95
"381","2008-07-08",9.97
"382","2008-07-09",10.12
"383","2008-07-10",10.25
"384","2008-07-11",10.56
"385","2008-07-14",10.48
"386","2008-07-15",10.76
"387","2008-07-16",10.98
"388","2008-07-17",11.18
"389","2008-07-18",10.98
"390","2008-07-21",11.01
"391","2008-07-22",11.25
"392","2008-07-23",10.92
"393","2008-07-24",10.67
"394","2008-07-25",10.93
"395","2008-07-28",10.86
"396","2008-07-29",11.21
"397","2008-07-30",11.19
"398","2008-07-31",11.17
"399","2008-08-01",11.22
"400","2008-08-04",11.22
"401","2008-08-05",11.27
"402","2008-08-06",11.27
"403","2008-08-07",11.3
"404","2008-08-08",11.52
"405","2008-08-11",11.57
"406","2008-08-12",11.77
"407","2008-08-13",11.81
"408","2008-08-14",11.94
"409","2008-08-15",11.8
"410","2008-08-18",11.77
"411","2008-08-19",11.8
"412","2008-08-20",12.44
"413","2008-08-21",12.54
"414","2008-08-22",12.45
"415","2008-08-25",12.2
"416","2008-08-26",12.23
"417","2008-08-27",12.39
"418","2008-08-28",12.32
"419","2008-08-29",12.07
"420","2008-09-02",12.06
"421","2008-09-03",12.02
"422","2008-09-04",11.81
"423","2008-09-05",11.81
"424","2008-09-08",11.8
"425","2008-09-09",11.55
"426","2008-09-10",11.62
"427","2008-09-11",11.05
"428","2008-09-12",10.84
"429","2008-09-15",10.37
"430","2008-09-16",10.35
"431","2008-09-17",9.82
"432","2008-09-18",9.86
"433","2008-09-19",10
"434","2008-09-22",9.59
"435","2008-09-23",9.32
"436","2008-09-24",9.1
"437","2008-09-25",9.22
"438","2008-09-26",9.35
"439","2008-09-29",8.97
"440","2008-09-30",9.31
"441","2008-10-01",9.34
"442","2008-10-02",8.88
"443","2008-10-03",8.81
"444","2008-10-06",8.79
"445","2008-10-07",8.42
"446","2008-10-08",8.31
"447","2008-10-09",7.9
"448","2008-10-10",8.1
"449","2008-10-13",9.06
"450","2008-10-14",8.68
"451","2008-10-15",8.1
"452","2008-10-16",8.5
"453","2008-10-17",8.69
"454","2008-10-20",8.92
"455","2008-10-21",9.3
"456","2008-10-22",9.06
"457","2008-10-23",8.9
"458","2008-10-24",8.52
"459","2008-10-27",8.11
"460","2008-10-28",8.5
"461","2008-10-29",8.92
"462","2008-10-30",9.44
"463","2008-10-31",9.75
"464","2008-11-03",9.97
"465","2008-11-04",10.01
"466","2008-11-05",9.72
"467","2008-11-06",9.76
"468","2008-11-07",9.52
"469","2008-11-10",9.8
"470","2008-11-11",9.87
"471","2008-11-12",9.49
"472","2008-11-13",10.16
"473","2008-11-14",9.51
"474","2008-11-17",9.61
"475","2008-11-18",9.69
"476","2008-11-19",9.19
"477","2008-11-20",8.7
"478","2008-11-21",8.77
"479","2008-11-24",9.04
"480","2008-11-25",9.42
"481","2008-11-26",9.37
"482","2008-11-28",9.58
"483","2008-12-01",8.98
"484","2008-12-02",9.34
"485","2008-12-03",9.47
"486","2008-12-04",9.25
"487","2008-12-05",9.67
"488","2008-12-08",9.8
"489","2008-12-09",9.51
"490","2008-12-10",9.57
"491","2008-12-11",9.2
"492","2008-12-12",9.4
"493","2008-12-15",9.14
"494","2008-12-16",9.44
"495","2008-12-17",9.36
"496","2008-12-18",9
"497","2008-12-19",6.75
"498","2008-12-22",6.68
"499","2008-12-23",6.18
"500","2008-12-24",6.05
"501","2008-12-26",6.2
"502","2008-12-29",5.86
"503","2008-12-30",6.16
"504","2008-12-31",6.18
"505","2009-01-02",6.25
"506","2009-01-05",6.3
"507","2009-01-06",6.22
"508","2009-01-07",6.23
"509","2009-01-08",6.31
"510","2009-01-09",6.3
"511","2009-01-12",6.29
"512","2009-01-13",6.71
"513","2009-01-14",6.59
"514","2009-01-15",6.68
"515","2009-01-16",6.85
"516","2009-01-20",6.33
"517","2009-01-21",6.41
"518","2009-01-22",6.21
"519","2009-01-23",6.06
"520","2009-01-26",6.23
"521","2009-01-27",6.35
"522","2009-01-28",6.54
"523","2009-01-29",6.36
"524","2009-01-30",6.42
"525","2009-02-02",6.43
"526","2009-02-03",6.42
"527","2009-02-04",6.41
"528","2009-02-05",6.51
"529","2009-02-06",6.63
"530","2009-02-09",6.49
"531","2009-02-10",6.3
"532","2009-02-11",6.22
"533","2009-02-12",6.42
"534","2009-02-13",6.31
"535","2009-02-17",6.13
"536","2009-02-18",6.04
"537","2009-02-19",6.05
"538","2009-02-20",6.09
"539","2009-02-23",5.9
"540","2009-02-24",5.96
"541","2009-02-25",5.98
"542","2009-02-26",5.9
"543","2009-02-27",5.87
"544","2009-03-02",5.59
"545","2009-03-03",6.74
"546","2009-03-04",6.31
"547","2009-03-05",6.12
"548","2009-03-06",6.27
"549","2009-03-09",6.23
"550","2009-03-10",6.57
"551","2009-03-11",6.64
"552","2009-03-12",6.71
"553","2009-03-13",6.51
"554","2009-03-16",6.31
"555","2009-03-17",6.46
"556","2009-03-18",6.65
"557","2009-03-19",6.21
"558","2009-03-20",5.22
"559","2009-03-23",6.43
"560","2009-03-24",6.39
"561","2009-03-25",6.58
"562","2009-03-26",6.83
"563","2009-03-27",7.08
"564","2009-03-30",7.14
"565","2009-03-31",7.08
"566","2009-04-01",7.06
"567","2009-04-02",7.14
"568","2009-04-03",7.5
"569","2009-04-06",7.18
"570","2009-04-07",7.17
"571","2009-04-08",7.41
"572","2009-04-09",7.43
"573","2009-04-13",7.61
"574","2009-04-14",7.48
"575","2009-04-15",7.55
"576","2009-04-16",7.62
"577","2009-04-17",7.43
"578","2009-04-20",7.27
"579","2009-04-21",7.36
"580","2009-04-22",6.95
"581","2009-04-23",6.94
"582","2009-04-24",6.94
"583","2009-04-27",7.22
"584","2009-04-28",7.05
"585","2009-04-29",7.18
"586","2009-04-30",7.15
"587","2009-05-01",7.08
"588","2009-05-04",7.39
"589","2009-05-05",7.33
"590","2009-05-06",7.19
"591","2009-05-07",7.1
"592","2009-05-08",7
"593","2009-05-11",6.85
"594","2009-05-12",6.73
"595","2009-05-13",6.57
"596","2009-05-14",6.8
"597","2009-05-15",6.85
"598","2009-05-18",6.78
"599","2009-05-19",6.71
"600","2009-05-20",6.85
"601","2009-05-21",6.71
"602","2009-05-22",6.68
"603","2009-05-26",6.88
"604","2009-05-27",6.69
"605","2009-05-28",6.67
"606","2009-05-29",6.95
"607","2009-06-01",7.01
"608","2009-06-02",7.01
"609","2009-06-03",6.99
"610","2009-06-04",7.16
"611","2009-06-05",7.16
"612","2009-06-08",7.43
"613","2009-06-09",7.74
"614","2009-06-10",7.89
"615","2009-06-11",7.76
"616","2009-06-12",7.91
"617","2009-06-15",7.75
"618","2009-06-16",7.52
"619","2009-06-17",7.79
"620","2009-06-18",7.81
"621","2009-06-19",7.77
"622","2009-06-22",7.7
"623","2009-06-23",7.56
"624","2009-06-24",7.71
"625","2009-06-25",7.9
"626","2009-06-26",7.96
"627","2009-06-29",7.86
"628","2009-06-30",7.9
"629","2009-07-01",8.01
"630","2009-07-02",7.98
"631","2009-07-06",7.88
"632","2009-07-07",7.87
"633","2009-07-08",7.75
"634","2009-07-09",7.73
"635","2009-07-10",7.79
"636","2009-07-13",7.88
"637","2009-07-14",7.94
"638","2009-07-15",7.92
"639","2009-07-16",7.94
"640","2009-07-17",7.89
"641","2009-07-20",7.87
"642","2009-07-21",7.91
"643","2009-07-22",8.08
"644","2009-07-23",8.31
"645","2009-07-24",8.38
"646","2009-07-27",8.49
"647","2009-07-28",8.49
"648","2009-07-29",8.72
"649","2009-07-30",8.76
"650","2009-07-31",8.24
"651","2009-08-03",8.42
"652","2009-08-04",8.6
"653","2009-08-05",8.6
"654","2009-08-06",8.5
"655","2009-08-07",8.57
"656","2009-08-10",8.53
"657","2009-08-11",8.53
"658","2009-08-12",8.56
"659","2009-08-13",8.62
"660","2009-08-14",8.49
"661","2009-08-17",8.57
"662","2009-08-18",8.78
"663","2009-08-19",9
"664","2009-08-20",9.03
"665","2009-08-21",9.2
"666","2009-08-24",9.16
"667","2009-08-25",9.22
"668","2009-08-26",9.22
"669","2009-08-27",9.14
"670","2009-08-28",9.06
"671","2009-08-31",9.05
"672","2009-09-01",8.84
"673","2009-09-02",8.81
"674","2009-09-03",8.89
"675","2009-09-04",9.06
"676","2009-09-08",8.81
"677","2009-09-09",8.98
"678","2009-09-10",8.9
"679","2009-09-11",8.86
"680","2009-09-14",9.15
"681","2009-09-15",8.64
"682","2009-09-16",8.42
"683","2009-09-17",8.55
"684","2009-09-18",8.42
"685","2009-09-21",8.48
"686","2009-09-22",8.16
"687","2009-09-23",8.13
"688","2009-09-24",8
"689","2009-09-25",7.88
"690","2009-09-28",8.1
"691","2009-09-29",8.11
"692","2009-09-30",7.88
"693","2009-10-01",7.79
"694","2009-10-02",7.77
"695","2009-10-05",7.72
"696","2009-10-06",8
"697","2009-10-07",8.25
"698","2009-10-08",8.27
"699","2009-10-09",8.48
"700","2009-10-12",8.5
"701","2009-10-13",8.67
"702","2009-10-14",8.87
"703","2009-10-15",8.97
"704","2009-10-16",9.05
"705","2009-10-19",8.97
"706","2009-10-20",8.57
"707","2009-10-21",8.42
"708","2009-10-22",8.64
"709","2009-10-23",8.52
"710","2009-10-26",8.5
"711","2009-10-27",8.33
"712","2009-10-28",7.98
"713","2009-10-29",8.23
"714","2009-10-30",8.41
"715","2009-11-02",8.21
"716","2009-11-03",8.24
"717","2009-11-04",8.24
"718","2009-11-05",8.35
"719","2009-11-06",8.19
"720","2009-11-09",8.19
"721","2009-11-10",8.18
"722","2009-11-11",8.28
"723","2009-11-12",8.2
"724","2009-11-13",8.23
"725","2009-11-16",8.39
"726","2009-11-17",8.42
"727","2009-11-18",8.28
"728","2009-11-19",8.01
"729","2009-11-20",7.9
"730","2009-11-23",7.86
"731","2009-11-24",7.95
"732","2009-11-25",8.37
"733","2009-11-27",6.63
"734","2009-11-30",6.5
"735","2009-12-01",6.7
"736","2009-12-02",6.51
"737","2009-12-03",6.34
"738","2009-12-04",6.37
"739","2009-12-07",6.49
"740","2009-12-08",6.6
"741","2009-12-09",6.62
"742","2009-12-10",6.81
"743","2009-12-11",6.91
"744","2009-12-14",7
"745","2009-12-15",6.8
"746","2009-12-16",6.82
"747","2009-12-17",6.93
"748","2009-12-18",6.97
"749","2009-12-21",6.8
"750","2009-12-22",6.82
"751","2009-12-23",6.9
"752","2009-12-24",6.96
"753","2009-12-28",6.87
"754","2009-12-29",6.88
"755","2009-12-30",6.96
"756","2009-12-31",6.86
"757","2010-01-04",6.88
"758","2010-01-05",6.87
"759","2010-01-06",6.79
"760","2010-01-07",6.81
"761","2010-01-08",6.75
"762","2010-01-11",6.85
"763","2010-01-12",6.78
"764","2010-01-13",6.83
"765","2010-01-14",6.85
"766","2010-01-15",6.79
"767","2010-01-19",6.8
"768","2010-01-20",6.75
"769","2010-01-21",6.68
"770","2010-01-22",6.59
"771","2010-01-25",6.51
"772","2010-01-26",6.37
"773","2010-01-27",6.32
"774","2010-01-28",6.1
"775","2010-01-29",6.4
"776","2010-02-01",6.59
"777","2010-02-02",6.77
"778","2010-02-03",6.77
"779","2010-02-04",6.52
"780","2010-02-05",6.52
"781","2010-02-08",6.55
"782","2010-02-09",6.64
"783","2010-02-10",6.5
"784","2010-02-11",6.57
"785","2010-02-12",6.67
"786","2010-02-16",6.88
"787","2010-02-17",6.98
"788","2010-02-18",6.94
"789","2010-02-19",6.99
"790","2010-02-22",7.02
"791","2010-02-23",6.95
"792","2010-02-24",6.87
"793","2010-02-25",6.98
"794","2010-02-26",7
"795","2010-03-01",7.14
"796","2010-03-02",6.91
"797","2010-03-03",6.94
"798","2010-03-04",7.03
"799","2010-03-05",7.04
"800","2010-03-08",7.09
"801","2010-03-09",7.1
"802","2010-03-10",7.29
"803","2010-03-11",6.9
"804","2010-03-12",6.8
"805","2010-03-15",6.61
"806","2010-03-16",6.59
"807","2010-03-17",6.63
"808","2010-03-18",6.6
"809","2010-03-19",6.59
"810","2010-03-22",6.56
"811","2010-03-23",6.56
"812","2010-03-24",6.51
"813","2010-03-25",6.41
"814","2010-03-26",6.37
"815","2010-03-29",6.29
"816","2010-03-30",6.18
"817","2010-03-31",6.21
"818","2010-04-01",6.26
"819","2010-04-05",6.37
"820","2010-04-06",6.35
"821","2010-04-07",6.42
"822","2010-04-08",6.43
"823","2010-04-09",6.39
"824","2010-04-12",6.36
"825","2010-04-13",6.35
"826","2010-04-14",6.21
"827","2010-04-15",6.38
"828","2010-04-16",6.28
"829","2010-04-19",6.57
"830","2010-04-20",6.55
"831","2010-04-21",6.52
"832","2010-04-22",6.5
"833","2010-04-23",6.42
"834","2010-04-26",6.38
"835","2010-04-27",6.37
"836","2010-04-28",6.52
"837","2010-04-29",6.53
"838","2010-04-30",5.82
"839","2010-05-03",6.01
"840","2010-05-04",5.87
"841","2010-05-05",5.93
"842","2010-05-06",5.72
"843","2010-05-07",5.95
"844","2010-05-10",5.98
"845","2010-05-11",5.83
"846","2010-05-12",5.94
"847","2010-05-13",5.83
"848","2010-05-14",5.75
"849","2010-05-17",5.84
"850","2010-05-18",5.76
"851","2010-05-19",5.69
"852","2010-05-20",5.51
"853","2010-05-21",5.54
"854","2010-05-24",5.46
"855","2010-05-25",5.35
"856","2010-05-26",5.33
"857","2010-05-27",5.5
"858","2010-05-28",5.37
"859","2010-06-01",5.22
"860","2010-06-02",5.44
"861","2010-06-03",5.45
"862","2010-06-04",5.3
"863","2010-06-07",5.18
"864","2010-06-08",5.08
"865","2010-06-09",5.05
"866","2010-06-10",5.31
"867","2010-06-11",5.43
"868","2010-06-14",5.37
"869","2010-06-15",5.6
"870","2010-06-16",5.67
"871","2010-06-17",5.62
"872","2010-06-18",5.72
"873","2010-06-21",5.68
"874","2010-06-22",5.62
"875","2010-06-23",5.66
"876","2010-06-24",5.72
"877","2010-06-25",5.69
"878","2010-06-28",5.75
"879","2010-06-29",5.77
"880","2010-06-30",5.62
"881","2010-07-01",5.6
"882","2010-07-02",5.62
"883","2010-07-06",5.49
"884","2010-07-07",5.79
"885","2010-07-08",5.92
"886","2010-07-09",5.98
"887","2010-07-12",5.91
"888","2010-07-13",6.03
"889","2010-07-14",6.1
"890","2010-07-15",6.09
"891","2010-07-16",5.95
"892","2010-07-19",6.03
"893","2010-07-20",6
"894","2010-07-21",5.92
"895","2010-07-22",5.9
"896","2010-07-23",5.96
"897","2010-07-26",6.11
"898","2010-07-27",6.15
"899","2010-07-28",5.99
"900","2010-07-29",6.23
"901","2010-07-30",6.22
"902","2010-08-02",6.63
"903","2010-08-03",6.63
"904","2010-08-04",6.63
"905","2010-08-05",6.47
"906","2010-08-06",6.43
"907","2010-08-09",6.48
"908","2010-08-10",6.31
"909","2010-08-11",6.07
"910","2010-08-12",6.2
"911","2010-08-13",5.18
"912","2010-08-16",5.14
"913","2010-08-17",5.43
"914","2010-08-18",5.4
"915","2010-08-19",5.27
"916","2010-08-20",5.44
"917","2010-08-23",5.46
"918","2010-08-24",5.46
"919","2010-08-25",5.51
"920","2010-08-26",5.54
"921","2010-08-27",5.59
"922","2010-08-30",5.59
"923","2010-08-31",5.67
"924","2010-09-01",5.72
"925","2010-09-02",5.78
"926","2010-09-03",5.78
"927","2010-09-07",5.71
"928","2010-09-08",5.74
"929","2010-09-09",5.72
"930","2010-09-10",5.73
"931","2010-09-13",5.3
"932","2010-09-14",5.18
"933","2010-09-15",5.18
"934","2010-09-16",5.2
"935","2010-09-17",5.22
"936","2010-09-20",5.26
"937","2010-09-21",5.24
"938","2010-09-22",5.2
"939","2010-09-23",5.15
"940","2010-09-24",5.14
"941","2010-09-27",5.27
"942","2010-09-28",5.34
"943","2010-09-29",5.29
"944","2010-09-30",5.26
"945","2010-10-01",5.26
"946","2010-10-04",5.15
"947","2010-10-05",5.29
"948","2010-10-06",5.34
"949","2010-10-07",5.34
"950","2010-10-08",5.37
"951","2010-10-11",5.43
"952","2010-10-12",5.43
"953","2010-10-13",5.58
"954","2010-10-14",5.56
"955","2010-10-15",5.52
"956","2010-10-18",5.64
"957","2010-10-19",5.47
"958","2010-10-20",5.59
"959","2010-10-21",5.5
"960","2010-10-22",5.58
"961","2010-10-25",5.64
"962","2010-10-26",5.55
"963","2010-10-27",5.18
"964","2010-10-28",5.18
"965","2010-10-29",5.22
"966","2010-11-01",5.23
"967","2010-11-02",5.39
"968","2010-11-03",5.41
"969","2010-11-04",5.53
"970","2010-11-05",5.62
"971","2010-11-08",5.57
"972","2010-11-09",5.52
"973","2010-11-10",5.56
"974","2010-11-11",5.42
"975","2010-11-12",5.44
"976","2010-11-15",5.41
"977","2010-11-16",5.59
"978","2010-11-17",5.64
"979","2010-11-18",5.69
"980","2010-11-19",5.73
"981","2010-11-22",5.64
"982","2010-11-23",5.74
"983","2010-11-24",5.85
"984","2010-11-26",5.77
"985","2010-11-29",5.9
"986","2010-11-30",5.78
"987","2010-12-01",5.85
"988","2010-12-02",5.88
"989","2010-12-03",5.87
"990","2010-12-06",5.82
"991","2010-12-07",5.94
