"","date","LYG"
"98","2007-05-23",46.5
"99","2007-05-24",45.91
"100","2007-05-25",46.200001
"101","2007-05-29",45.919998
"102","2007-05-30",46.150002
"103","2007-05-31",45.900002
"104","2007-06-01",46.09
"105","2007-06-04",46.099998
"106","2007-06-05",46.259998
"107","2007-06-06",45.73
"108","2007-06-07",44.990002
"109","2007-06-08",45.470001
"110","2007-06-11",45.639999
"111","2007-06-12",44.93
"112","2007-06-13",45.470001
"113","2007-06-14",45.669998
"114","2007-06-15",46.009998
"115","2007-06-18",46.23
"116","2007-06-19",46.18
"117","2007-06-20",46
"118","2007-06-21",46.040001
"119","2007-06-22",45.470001
"120","2007-06-25",45.200001
"121","2007-06-26",44.93
"122","2007-06-27",44.73
"123","2007-06-28",44.77
"124","2007-06-29",44.720001
"125","2007-07-02",44.77
"126","2007-07-03",45.139999
"127","2007-07-05",45.52
"128","2007-07-06",45.619999
"129","2007-07-09",45.950001
"130","2007-07-10",45.09
"131","2007-07-11",45.43
"132","2007-07-12",46.200001
"133","2007-07-13",46.5
"134","2007-07-16",46.75
"135","2007-07-17",47.049999
"136","2007-07-18",47.220001
"137","2007-07-19",46.950001
"138","2007-07-20",46.650002
"139","2007-07-23",46.959999
"140","2007-07-24",45.959999
"141","2007-07-25",46.049999
"142","2007-07-26",44.259998
"143","2007-07-27",43.52
"144","2007-07-30",44.049999
"145","2007-07-31",45.240002
"146","2007-08-01",45.82
"147","2007-08-02",46.240002
"148","2007-08-03",44.970001
"149","2007-08-06",46.09
"150","2007-08-07",46.330002
"151","2007-08-08",46.189999
"152","2007-08-09",44.439999
"153","2007-08-10",43.689999
"154","2007-08-13",43.75
"155","2007-08-14",43.060001
"156","2007-08-15",42.119999
"157","2007-08-16",42.419998
"158","2007-08-17",43.73
"159","2007-08-20",43.48
"160","2007-08-21",43.459999
"161","2007-08-22",44.400002
"162","2007-08-23",44.619999
"163","2007-08-24",45
"164","2007-08-27",44.66
"165","2007-08-28",42.66
"166","2007-08-29",43.849998
"167","2007-08-30",43.32
"168","2007-08-31",44.279999
"169","2007-09-04",44.43
"170","2007-09-05",43.59
"171","2007-09-06",43.5
"172","2007-09-07",42.93
"173","2007-09-10",42.650002
"174","2007-09-11",43.580002
"175","2007-09-12",43.330002
"176","2007-09-13",43.549999
"177","2007-09-14",42.139999
"178","2007-09-17",41.25
"179","2007-09-18",42.93
"180","2007-09-19",43.380001
"181","2007-09-20",42.84
"182","2007-09-21",43.529999
"183","2007-09-24",43.259998
"184","2007-09-25",43.310001
"185","2007-09-26",43.360001
"186","2007-09-27",44.419998
"187","2007-09-28",44.459999
"188","2007-10-01",44.900002
"189","2007-10-02",45.790001
"190","2007-10-03",46.130001
"191","2007-10-04",46.880001
"192","2007-10-05",46.919998
"193","2007-10-08",46.419998
"194","2007-10-09",46.950001
"195","2007-10-10",46.200001
"196","2007-10-11",45.540001
"197","2007-10-12",45.34
"198","2007-10-15",44.900002
"199","2007-10-16",43.610001
"200","2007-10-17",44.869999
"201","2007-10-18",44.869999
"202","2007-10-19",43.66
"203","2007-10-22",43.560001
"204","2007-10-23",44.040001
"205","2007-10-24",43.830002
"206","2007-10-25",43.400002
"207","2007-10-26",44.52
"208","2007-10-29",44.48
"209","2007-10-30",44.57
"210","2007-10-31",45.720001
"211","2007-11-01",43.959999
"212","2007-11-02",43.299999
"213","2007-11-05",42.360001
"214","2007-11-06",43.240002
"215","2007-11-07",41.529999
"216","2007-11-08",41.040001
"217","2007-11-09",39.779999
"218","2007-11-12",39.720001
"219","2007-11-13",41.77
"220","2007-11-14",40.939999
"221","2007-11-15",39.889999
"222","2007-11-16",39.669998
"223","2007-11-19",38.310001
"224","2007-11-20",38.650002
"225","2007-11-21",37.25
"226","2007-11-23",38.66
"227","2007-11-26",37.02
"228","2007-11-27",37.790001
"229","2007-11-28",39.610001
"230","2007-11-29",39.099998
"231","2007-11-30",40.779999
"232","2007-12-03",40.389999
"233","2007-12-04",39.040001
"234","2007-12-05",39.470001
"235","2007-12-06",40.060001
"236","2007-12-07",39.509998
"237","2007-12-10",41.470001
"238","2007-12-11",39.759998
"239","2007-12-12",40.5
"240","2007-12-13",38.93
"241","2007-12-14",38.16
"242","2007-12-17",37.09
"243","2007-12-18",37.73
"244","2007-12-19",36.990002
"245","2007-12-20",36.700001
"246","2007-12-21",37.59
"247","2007-12-24",38.09
"248","2007-12-26",37.880001
"249","2007-12-27",37.709999
"250","2007-12-28",37.720001
"251","2007-12-31",37.650002
"252","2008-01-02",37.139999
"253","2008-01-03",37.07
"254","2008-01-04",35.650002
"255","2008-01-07",35.82
"256","2008-01-08",34.349998
"257","2008-01-09",34.580002
"258","2008-01-10",34.560001
"259","2008-01-11",33.799999
"260","2008-01-14",33.509998
"261","2008-01-15",32.029999
"262","2008-01-16",31.24
"263","2008-01-17",31.48
"264","2008-01-18",31.120001
"265","2008-01-22",32.389999
"266","2008-01-23",33.599998
"267","2008-01-24",35.150002
"268","2008-01-25",33.599998
"269","2008-01-28",34
"270","2008-01-29",35.150002
"271","2008-01-30",34.98
"272","2008-01-31",34.990002
"273","2008-02-01",35.389999
"274","2008-02-04",35.189999
"275","2008-02-05",33.689999
"276","2008-02-06",32.91
"277","2008-02-07",32.900002
"278","2008-02-08",32.34
"279","2008-02-11",31.82
"280","2008-02-12",32.959999
"281","2008-02-13",33.099998
"282","2008-02-14",32.110001
"283","2008-02-15",31.52
"284","2008-02-19",33.779999
"285","2008-02-20",33.860001
"286","2008-02-21",33.919998
"287","2008-02-22",36.57
"288","2008-02-25",37.400002
"289","2008-02-26",38.52
"290","2008-02-27",37.709999
"291","2008-02-28",37.130001
"292","2008-02-29",35.82
"293","2008-03-03",35.669998
"294","2008-03-04",35.610001
"295","2008-03-05",33.98
"296","2008-03-06",33.009998
"297","2008-03-07",34.150002
"298","2008-03-10",33.900002
"299","2008-03-11",35.849998
"300","2008-03-12",35.720001
"301","2008-03-13",35.48
"302","2008-03-14",33.93
"303","2008-03-17",32.669998
"304","2008-03-18",34.360001
"305","2008-03-19",33.630001
"306","2008-03-20",35.459999
"307","2008-03-24",35.650002
"308","2008-03-25",37.25
"309","2008-03-26",37.139999
"310","2008-03-27",36.439999
"311","2008-03-28",35.73
"312","2008-03-31",35.900002
"313","2008-04-01",38.560001
"314","2008-04-02",38.169998
"315","2008-04-03",37.290001
"316","2008-04-04",36.419998
"317","2008-04-07",36.900002
"318","2008-04-08",35.950001
"319","2008-04-09",36
"320","2008-04-10",35.290001
"321","2008-04-11",33.919998
"322","2008-04-14",33.52
"323","2008-04-15",33.959999
"324","2008-04-16",35.25
"325","2008-04-17",35.869999
"326","2008-04-18",36.18
"327","2008-04-21",35.369999
"328","2008-04-22",35.32
"329","2008-04-23",34.16
"330","2008-04-24",34.889999
"331","2008-04-25",35.759998
"332","2008-04-28",36
"333","2008-04-29",34.75
"334","2008-04-30",34.27
"335","2008-05-01",35.099998
"336","2008-05-02",35.84
"337","2008-05-05",35.82
"338","2008-05-06",35.16
"339","2008-05-07",34.57
"340","2008-05-08",34.799999
"341","2008-05-09",33.810001
"342","2008-05-12",33.560001
"343","2008-05-13",32.669998
"344","2008-05-14",32.009998
"345","2008-05-15",32.439999
"346","2008-05-16",32.470001
"347","2008-05-19",31.82
"348","2008-05-20",31.9
"349","2008-05-21",30.77
"350","2008-05-22",31.18
"351","2008-05-23",31.57
"352","2008-05-27",31.68
"353","2008-05-28",30.65
"354","2008-05-29",30.129999
"355","2008-05-30",30.629999
"356","2008-06-02",29.870001
"357","2008-06-03",30.42
"358","2008-06-04",30.469999
"359","2008-06-05",30.700001
"360","2008-06-06",28.860001
"361","2008-06-09",28.25
"362","2008-06-10",27.74
"363","2008-06-11",26.15
"364","2008-06-12",27.49
"365","2008-06-13",27.98
"366","2008-06-16",27.629999
"367","2008-06-17",27.950001
"368","2008-06-18",26.950001
"369","2008-06-19",26.83
"370","2008-06-20",26.030001
"371","2008-06-23",25.24
"372","2008-06-24",26
"373","2008-06-25",25.860001
"374","2008-06-26",24.459999
"375","2008-06-27",25.290001
"376","2008-06-30",24.67
"377","2008-07-01",24.42
"378","2008-07-02",23.379999
"379","2008-07-03",24.139999
"380","2008-07-07",23.200001
"381","2008-07-08",23.35
"382","2008-07-09",23.440001
"383","2008-07-10",23.34
"384","2008-07-11",22.26
"385","2008-07-14",22.35
"386","2008-07-15",21.91
"387","2008-07-16",23.66
"388","2008-07-17",24.67
"389","2008-07-18",26.540001
"390","2008-07-21",25.92
"391","2008-07-22",26.42
"392","2008-07-23",27.92
"393","2008-07-24",26.23
"394","2008-07-25",26.4
"395","2008-07-28",25
"396","2008-07-29",26.25
"397","2008-07-30",24.58
"398","2008-07-31",23.5
"399","2008-08-01",23.969999
"400","2008-08-04",23.34
"401","2008-08-05",26.01
"402","2008-08-06",24.799999
"403","2008-08-07",24.5
"404","2008-08-08",24.799999
"405","2008-08-11",25.41
"406","2008-08-12",24.690001
"407","2008-08-13",23.290001
"408","2008-08-14",23.23
"409","2008-08-15",23.41
"410","2008-08-18",22.629999
"411","2008-08-19",21.709999
"412","2008-08-20",21.82
"413","2008-08-21",21.370001
"414","2008-08-22",22.4
"415","2008-08-25",21.93
"416","2008-08-26",21.58
"417","2008-08-27",22.059999
"418","2008-08-28",22.790001
"419","2008-08-29",22.24
"420","2008-09-02",21.969999
"421","2008-09-03",21.809999
"422","2008-09-04",20.15
"423","2008-09-05",20.370001
"424","2008-09-08",22.02
"425","2008-09-09",21.190001
"426","2008-09-10",20.99
"427","2008-09-11",20.42
"428","2008-09-12",20.879999
"429","2008-09-15",19.030001
"430","2008-09-16",20.07
"431","2008-09-17",19.110001
"432","2008-09-18",21.35
"433","2008-09-19",22.52
"434","2008-09-22",20.530001
"435","2008-09-23",20.549999
"436","2008-09-24",19.620001
"437","2008-09-25",20.200001
"438","2008-09-26",19.5
"439","2008-09-29",15.75
"440","2008-09-30",16.73
"441","2008-10-01",18.5
"442","2008-10-02",18.1
"443","2008-10-03",18.799999
"444","2008-10-06",17.59
"445","2008-10-07",13.52
"446","2008-10-08",14.7
"447","2008-10-09",13
"448","2008-10-10",12.5
"449","2008-10-13",12.17
"450","2008-10-14",10.83
"451","2008-10-15",10.52
"452","2008-10-16",11.7
"453","2008-10-17",10.5
"454","2008-10-20",12.35
"455","2008-10-21",11.4
"456","2008-10-22",10.65
"457","2008-10-23",10.8
"458","2008-10-24",10
"459","2008-10-27",10.6
"460","2008-10-28",11.55
"461","2008-10-29",11.56
"462","2008-10-30",12.66
"463","2008-10-31",12.64
"464","2008-11-03",12.84
"465","2008-11-04",13.53
"466","2008-11-05",12.44
"467","2008-11-06",11.44
"468","2008-11-07",12.65
"469","2008-11-10",11.81
"470","2008-11-11",11.1
"471","2008-11-12",10
"472","2008-11-13",10.5
"473","2008-11-14",9.55
"474","2008-11-17",8.84
"475","2008-11-18",7.68
"476","2008-11-19",7.24
"477","2008-11-20",7.18
"478","2008-11-21",7.7
"479","2008-11-24",9.23
"480","2008-11-25",10.1
"481","2008-11-26",10.5
"482","2008-11-28",10.27
"483","2008-12-01",9.1
"484","2008-12-02",10.89
"485","2008-12-03",9.7
"486","2008-12-04",9.45
"487","2008-12-05",9.55
"488","2008-12-08",9.45
"489","2008-12-09",9.4
"490","2008-12-10",9.86
"491","2008-12-11",9.16
"492","2008-12-12",7.85
"493","2008-12-15",7.53
"494","2008-12-16",8.05
"495","2008-12-17",7.75
"496","2008-12-18",7.15
"497","2008-12-19",7.99
"498","2008-12-22",7.28
"499","2008-12-23",7.23
"500","2008-12-24",7.27
"501","2008-12-26",7.36
"502","2008-12-29",7.37
"503","2008-12-30",7.41
"504","2008-12-31",7.7
"505","2009-01-02",7.64
"506","2009-01-05",7.8
"507","2009-01-06",7.25
"508","2009-01-07",7.43
"509","2009-01-08",8.05
"510","2009-01-09",8.19
"511","2009-01-12",8.4
"512","2009-01-13",7.74
"513","2009-01-14",6.89
"514","2009-01-15",6.11
"515","2009-01-16",6.2
"516","2009-01-20",2.61
"517","2009-01-21",2.45
"518","2009-01-22",2.7
"519","2009-01-23",2.77
"520","2009-01-26",3.4
"521","2009-01-27",3.82
"522","2009-01-28",6.33
"523","2009-01-29",5.03
"524","2009-01-30",5.21
"525","2009-02-02",5.06
"526","2009-02-03",5.15
"527","2009-02-04",5.27
"528","2009-02-05",5.88
"529","2009-02-06",6.11
"530","2009-02-09",5.91
"531","2009-02-10",5.36
"532","2009-02-11",5.16
"533","2009-02-12",5.33
"534","2009-02-13",3.8
"535","2009-02-17",2.99
"536","2009-02-18",2.83
"537","2009-02-19",3.08
"538","2009-02-20",3.25
"539","2009-02-23",3.11
"540","2009-02-24",3.26
"541","2009-02-25",3.26
"542","2009-02-26",4.01
"543","2009-02-27",3.25
"544","2009-03-02",2.79
"545","2009-03-03",2.51
"546","2009-03-04",2.68
"547","2009-03-05",2.22
"548","2009-03-06",2.35
"549","2009-03-09",2.33
"550","2009-03-10",2.7
"551","2009-03-11",2.44
"552","2009-03-12",2.65
"553","2009-03-13",2.69
"554","2009-03-16",2.54
"555","2009-03-17",2.78
"556","2009-03-18",2.94
"557","2009-03-19",3.02
"558","2009-03-20",2.5
"559","2009-03-23",3.77
"560","2009-03-24",3.45
"561","2009-03-25",3.52
"562","2009-03-26",3.83
"563","2009-03-27",4.23
"564","2009-03-30",3.57
"565","2009-03-31",4.03
"566","2009-04-01",4.1
"567","2009-04-02",4.36
"568","2009-04-03",4.85
"569","2009-04-06",4.68
"570","2009-04-07",4.16
"571","2009-04-08",4.24
"572","2009-04-09",4.79
"573","2009-04-13",5.02
"574","2009-04-14",5.22
"575","2009-04-15",5.28
"576","2009-04-16",5.5
"577","2009-04-17",6.21
"578","2009-04-20",5.78
"579","2009-04-21",5.74
"580","2009-04-22",5.63
"581","2009-04-23",5.79
"582","2009-04-24",5.93
"583","2009-04-27",5.76
"584","2009-04-28",5.53
"585","2009-04-29",6.09
"586","2009-04-30",6.41
"587","2009-05-01",6.5
"588","2009-05-04",7.28
"589","2009-05-05",7.36
"590","2009-05-06",7.11
"591","2009-05-07",5.74
"592","2009-05-08",6.18
"593","2009-05-11",5.97
"594","2009-05-12",5.51
"595","2009-05-13",5.05
"596","2009-05-14",5.48
"597","2009-05-15",5.37
"598","2009-05-18",6.03
"599","2009-05-19",6
"600","2009-05-20",5.61
"601","2009-05-21",5.4
"602","2009-05-22",5.57
"603","2009-05-26",5.6
"604","2009-05-27",5.3
"605","2009-05-28",5.42
"606","2009-05-29",5.47
"607","2009-06-01",5.94
"608","2009-06-02",5.86
"609","2009-06-03",5.52
"610","2009-06-04",5.59
"611","2009-06-05",5.4
"612","2009-06-08",4.98
"613","2009-06-09",5.16
"614","2009-06-10",5.16
"615","2009-06-11",5.3
"616","2009-06-12",5.27
"617","2009-06-15",5.29
"618","2009-06-16",5.38
"619","2009-06-17",5.28
"620","2009-06-18",5.36
"621","2009-06-19",5.56
"622","2009-06-22",5.42
"623","2009-06-23",5.09
"624","2009-06-24",4.51
"625","2009-06-25",4.54
"626","2009-06-26",4.62
"627","2009-06-29",4.79
"628","2009-06-30",4.77
"629","2009-07-01",4.56
"630","2009-07-02",4.31
"631","2009-07-06",4.46
"632","2009-07-07",4.28
"633","2009-07-08",4.17
"634","2009-07-09",4.23
"635","2009-07-10",4.23
"636","2009-07-13",4.28
"637","2009-07-14",4.35
"638","2009-07-15",4.6
"639","2009-07-16",4.73
"640","2009-07-17",4.49
"641","2009-07-20",4.84
"642","2009-07-21",4.84
"643","2009-07-22",4.78
"644","2009-07-23",5.07
"645","2009-07-24",5.14
"646","2009-07-27",5.56
"647","2009-07-28",5.44
"648","2009-07-29",5.5
"649","2009-07-30",5.63
"650","2009-07-31",5.67
"651","2009-08-03",5.86
"652","2009-08-04",5.86
"653","2009-08-05",6.56
"654","2009-08-06",7.08
"655","2009-08-07",7.12
"656","2009-08-10",6.42
"657","2009-08-11",6.16
"658","2009-08-12",6.44
"659","2009-08-13",6.59
"660","2009-08-14",6.73
"661","2009-08-17",6.23
"662","2009-08-18",6.43
"663","2009-08-19",6.66
"664","2009-08-20",6.88
"665","2009-08-21",6.81
"666","2009-08-24",7.01
"667","2009-08-25",7.07
"668","2009-08-26",7.11
"669","2009-08-27",6.99
"670","2009-08-28",7.26
"671","2009-08-31",7.15
"672","2009-09-01",6.77
"673","2009-09-02",6.42
"674","2009-09-03",6.65
"675","2009-09-04",6.83
"676","2009-09-08",7.16
"677","2009-09-09",7.13
"678","2009-09-10",7.19
"679","2009-09-11",7.03
"680","2009-09-14",7.15
"681","2009-09-15",7.05
"682","2009-09-16",7.37
"683","2009-09-17",7.19
"684","2009-09-18",7.32
"685","2009-09-21",7.1
"686","2009-09-22",7.18
"687","2009-09-23",7.12
"688","2009-09-24",6.85
"689","2009-09-25",6.64
"690","2009-09-28",6.71
"691","2009-09-29",6.76
"692","2009-09-30",6.67
"693","2009-10-01",6.33
"694","2009-10-02",6.09
"695","2009-10-05",6.21
"696","2009-10-06",6.17
"697","2009-10-07",6.19
"698","2009-10-08",6.12
"699","2009-10-09",6.04
"700","2009-10-12",5.9
"701","2009-10-13",5.77
"702","2009-10-14",6.08
"703","2009-10-15",6.14
"704","2009-10-16",6.12
"705","2009-10-19",6.06
"706","2009-10-20",6.03
"707","2009-10-21",5.98
"708","2009-10-22",6.44
"709","2009-10-23",6.3
"710","2009-10-26",5.85
"711","2009-10-27",5.45
"712","2009-10-28",5.18
"713","2009-10-29",5.74
"714","2009-10-30",5.57
"715","2009-11-02",5.44
"716","2009-11-03",5.72
"717","2009-11-04",5.57
"718","2009-11-05",5.48
"719","2009-11-06",5.63
"720","2009-11-09",5.68
"721","2009-11-10",5.74
"722","2009-11-11",5.87
"723","2009-11-12",5.88
"724","2009-11-13",5.96
"725","2009-11-16",6.02
"726","2009-11-17",6.15
"727","2009-11-18",5.98
"728","2009-11-19",5.99
"729","2009-11-20",5.81
"730","2009-11-23",6.03
"731","2009-11-24",6.17
"732","2009-11-25",6.2
"733","2009-11-27",5.71
"734","2009-11-30",5.4
"735","2009-12-01",5.24
"736","2009-12-02",5.07
"737","2009-12-03",5.2
"738","2009-12-04",5.25
"739","2009-12-07",5.11
"740","2009-12-08",5.07
"741","2009-12-09",5.09
"742","2009-12-10",5.23
"743","2009-12-11",5.12
"744","2009-12-14",3.75
"745","2009-12-15",3.63
"746","2009-12-16",3.7
"747","2009-12-17",3.35
"748","2009-12-18",3.36
"749","2009-12-21",3.25
"750","2009-12-22",3.23
"751","2009-12-23",3.21
"752","2009-12-24",3.23
"753","2009-12-28",3.23
"754","2009-12-29",3.25
"755","2009-12-30",3.29
"756","2009-12-31",3.27
"757","2010-01-04",3.41
"758","2010-01-05",3.54
"759","2010-01-06",3.57
"760","2010-01-07",3.74
"761","2010-01-08",3.72
"762","2010-01-11",3.67
"763","2010-01-12",3.62
"764","2010-01-13",3.76
"765","2010-01-14",3.8
"766","2010-01-15",3.75
"767","2010-01-19",3.87
"768","2010-01-20",3.72
"769","2010-01-21",3.43
"770","2010-01-22",3.4
"771","2010-01-25",3.5
"772","2010-01-26",3.39
"773","2010-01-27",3.36
"774","2010-01-28",3.31
"775","2010-01-29",3.26
"776","2010-02-01",3.38
"777","2010-02-02",3.53
"778","2010-02-03",3.55
"779","2010-02-04",3.25
"780","2010-02-05",3.15
"781","2010-02-08",2.92
"782","2010-02-09",3.1
"783","2010-02-10",3.12
"784","2010-02-11",3.1
"785","2010-02-12",3.01
"786","2010-02-16",3.17
"787","2010-02-17",3.21
"788","2010-02-18",3.2
"789","2010-02-19",3.16
"790","2010-02-22",3.25
"791","2010-02-23",3.2
"792","2010-02-24",3.34
"793","2010-02-25",3.42
"794","2010-02-26",3.25
"795","2010-03-01",3.08
"796","2010-03-02",3.13
"797","2010-03-03",3.2
"798","2010-03-04",3.31
"799","2010-03-05",3.34
"800","2010-03-08",3.22
"801","2010-03-09",3.23
"802","2010-03-10",3.32
"803","2010-03-11",3.45
"804","2010-03-12",3.54
"805","2010-03-15",3.51
"806","2010-03-16",3.57
"807","2010-03-17",3.53
"808","2010-03-18",3.41
"809","2010-03-19",3.72
"810","2010-03-22",3.74
"811","2010-03-23",3.85
"812","2010-03-24",3.88
"813","2010-03-25",3.85
"814","2010-03-26",3.82
"815","2010-03-29",3.79
"816","2010-03-30",3.76
"817","2010-03-31",3.85
"818","2010-04-01",3.92
"819","2010-04-05",4.04
"820","2010-04-06",4.06
"821","2010-04-07",3.96
"822","2010-04-08",3.92
"823","2010-04-09",3.98
"824","2010-04-12",4
"825","2010-04-13",3.97
"826","2010-04-14",4.07
"827","2010-04-15",4.13
"828","2010-04-16",4.02
"829","2010-04-19",4.04
"830","2010-04-20",4.24
"831","2010-04-21",4.17
"832","2010-04-22",4.18
"833","2010-04-23",4.29
"834","2010-04-26",4.37
"835","2010-04-27",4.19
"836","2010-04-28",4.13
"837","2010-04-29",4.22
"838","2010-04-30",4.07
"839","2010-05-03",4.11
"840","2010-05-04",3.74
"841","2010-05-05",3.65
"842","2010-05-06",3.36
"843","2010-05-07",3.2
"844","2010-05-10",3.61
"845","2010-05-11",3.61
"846","2010-05-12",3.58
"847","2010-05-13",3.52
"848","2010-05-14",3.36
"849","2010-05-17",3.37
"850","2010-05-18",3.27
"851","2010-05-19",3.3
"852","2010-05-20",3.15
"853","2010-05-21",3.24
"854","2010-05-24",3.16
"855","2010-05-25",3.05
"856","2010-05-26",3.14
"857","2010-05-27",3.4
"858","2010-05-28",3.29
"859","2010-06-01",3.33
"860","2010-06-02",3.34
"861","2010-06-03",3.37
"862","2010-06-04",3.16
"863","2010-06-07",3.13
"864","2010-06-08",3.06
"865","2010-06-09",3.05
"866","2010-06-10",3.29
"867","2010-06-11",3.16
"868","2010-06-14",3.22
"869","2010-06-15",3.35
"870","2010-06-16",3.34
"871","2010-06-17",3.43
"872","2010-06-18",3.37
"873","2010-06-21",3.34
"874","2010-06-22",3.44
"875","2010-06-23",3.52
"876","2010-06-24",3.41
"877","2010-06-25",3.32
"878","2010-06-28",3.37
"879","2010-06-29",3.23
"880","2010-06-30",3.16
"881","2010-07-01",3.23
"882","2010-07-02",3.31
"883","2010-07-06",3.38
"884","2010-07-07",3.62
"885","2010-07-08",3.67
"886","2010-07-09",3.77
"887","2010-07-12",3.77
"888","2010-07-13",3.89
"889","2010-07-14",3.86
"890","2010-07-15",3.86
"891","2010-07-16",3.6
"892","2010-07-19",3.65
"893","2010-07-20",3.72
"894","2010-07-21",3.64
"895","2010-07-22",3.87
"896","2010-07-23",3.95
"897","2010-07-26",4.1
"898","2010-07-27",4.45
"899","2010-07-28",4.32
"900","2010-07-29",4.3
"901","2010-07-30",4.3
"902","2010-08-02",4.57
"903","2010-08-03",4.6
"904","2010-08-04",4.81
"905","2010-08-05",4.85
"906","2010-08-06",4.85
"907","2010-08-09",4.82
"908","2010-08-10",4.8
"909","2010-08-11",4.35
"910","2010-08-12",4.42
"911","2010-08-13",4.4
"912","2010-08-16",4.38
"913","2010-08-17",4.39
"914","2010-08-18",4.43
"915","2010-08-19",4.34
"916","2010-08-20",4.32
"917","2010-08-23",4.27
"918","2010-08-24",4.11
"919","2010-08-25",4.1
"920","2010-08-26",4.15
"921","2010-08-27",4.25
"922","2010-08-30",4.15
"923","2010-08-31",4.2
"924","2010-09-01",4.4
"925","2010-09-02",4.46
"926","2010-09-03",4.53
"927","2010-09-07",4.42
"928","2010-09-08",4.44
"929","2010-09-09",4.56
"930","2010-09-10",4.65
"931","2010-09-13",4.76
"932","2010-09-14",4.79
"933","2010-09-15",4.8
"934","2010-09-16",4.76
"935","2010-09-17",4.68
"936","2010-09-20",4.82
"937","2010-09-21",4.78
"938","2010-09-22",4.72
"939","2010-09-23",4.64
"940","2010-09-24",4.81
"941","2010-09-27",4.74
"942","2010-09-28",4.73
"943","2010-09-29",4.65
"944","2010-09-30",4.61
"945","2010-10-01",4.63
"946","2010-10-04",4.58
"947","2010-10-05",4.83
"948","2010-10-06",4.78
"949","2010-10-07",4.67
"950","2010-10-08",4.63
"951","2010-10-11",4.64
"952","2010-10-12",4.59
"953","2010-10-13",4.59
"954","2010-10-14",4.49
"955","2010-10-15",4.44
"956","2010-10-18",4.57
"957","2010-10-19",4.38
"958","2010-10-20",4.44
"959","2010-10-21",4.37
"960","2010-10-22",4.47
"961","2010-10-25",4.26
"962","2010-10-26",4.26
"963","2010-10-27",4.36
"964","2010-10-28",4.29
"965","2010-10-29",4.38
"966","2010-11-01",4.39
"967","2010-11-02",4.3
"968","2010-11-03",4.45
"969","2010-11-04",4.57
"970","2010-11-05",4.54
"971","2010-11-08",4.41
"972","2010-11-09",4.34
"973","2010-11-10",4.38
"974","2010-11-11",4.38
"975","2010-11-12",4.45
"976","2010-11-15",4.4
"977","2010-11-16",4.21
"978","2010-11-17",4.19
"979","2010-11-18",4.3
"980","2010-11-19",4.27
