"","date","CLR"
"980","2011-04-01",35.974998
"981","2011-04-04",36.035
"982","2011-04-05",35.595001
"983","2011-04-06",34.455002
"984","2011-04-07",34.810001
"985","2011-04-08",35.435001
"986","2011-04-11",33.945
"987","2011-04-12",32.865002
"988","2011-04-13",33.314999
"989","2011-04-14",32.759998
"990","2011-04-15",32.974998
"991","2011-04-18",32.474998
"992","2011-04-19",32.945
"993","2011-04-20",33.895
"994","2011-04-21",34.360001
"995","2011-04-25",34.16
"996","2011-04-26",34.255001
"997","2011-04-27",33.700001
"998","2011-04-28",33.685001
"999","2011-04-29",34.34
"1000","2011-05-02",33.654999
"1001","2011-05-03",32.93
"1002","2011-05-04",31.445
"1003","2011-05-05",30.325001
"1004","2011-05-06",30.674999
"1005","2011-05-09",31.309999
"1006","2011-05-10",31.785
"1007","2011-05-11",30.27
"1008","2011-05-12",29.959999
"1009","2011-05-13",29.690001
"1010","2011-05-16",29.764999
"1011","2011-05-17",30.504999
"1012","2011-05-18",31.575001
"1013","2011-05-19",31.370001
"1014","2011-05-20",31.280001
"1015","2011-05-23",30.459999
"1016","2011-05-24",31.74
"1017","2011-05-25",32.540001
"1018","2011-05-26",32.560001
"1019","2011-05-27",33.240002
"1020","2011-05-31",33.110001
"1021","2011-06-01",31.565001
"1022","2011-06-02",31.445
"1023","2011-06-03",31.084999
"1024","2011-06-06",30.225
"1025","2011-06-07",30.075001
"1026","2011-06-08",30.5
"1027","2011-06-09",30.834999
"1028","2011-06-10",30.155001
"1029","2011-06-13",29.485001
"1030","2011-06-14",30.65
"1031","2011-06-15",29.889999
"1032","2011-06-16",29.73
"1033","2011-06-17",30.129999
"1034","2011-06-20",29.975
"1035","2011-06-21",30.709999
"1036","2011-06-22",30.565001
"1037","2011-06-23",30.785
"1038","2011-06-24",30.254999
"1039","2011-06-27",30.254999
"1040","2011-06-28",31.405001
"1041","2011-06-29",32.099998
"1042","2011-06-30",32.455002
"1043","2011-07-01",32.965
"1044","2011-07-05",33.365002
"1045","2011-07-06",33.474998
"1046","2011-07-07",34.119999
"1047","2011-07-08",34.025002
"1048","2011-07-11",32.560001
"1049","2011-07-12",32.75
"1050","2011-07-13",33.275002
"1051","2011-07-14",32.785
"1052","2011-07-15",34.549999
"1053","2011-07-18",34.060001
"1054","2011-07-19",34.904999
"1055","2011-07-20",34.93
"1056","2011-07-21",35.255001
"1057","2011-07-22",35.615002
"1058","2011-07-25",35.634998
"1059","2011-07-26",35.450001
"1060","2011-07-27",34.445
"1061","2011-07-28",34.064999
"1062","2011-07-29",34.294998
"1063","2011-08-01",34.049999
"1064","2011-08-02",32.75
"1065","2011-08-03",32.689999
"1066","2011-08-04",28.075001
"1067","2011-08-05",27.1
"1068","2011-08-08",24.1
"1069","2011-08-09",26.23
"1070","2011-08-10",26.105
"1071","2011-08-11",28.370001
"1072","2011-08-12",28.379999
"1073","2011-08-15",29.584999
"1074","2011-08-16",29.225
"1075","2011-08-17",29.889999
"1076","2011-08-18",26.91
"1077","2011-08-19",26.41
"1078","2011-08-22",25.035
"1079","2011-08-23",25.885
"1080","2011-08-24",26.190001
"1081","2011-08-25",25.635
"1082","2011-08-26",26.485001
"1083","2011-08-29",27.77
"1084","2011-08-30",28.23
"1085","2011-08-31",27.945
"1086","2011-09-01",27.4
"1087","2011-09-02",26.280001
"1088","2011-09-06",25.700001
"1089","2011-09-07",26.48
"1090","2011-09-08",26.209999
"1091","2011-09-09",25.32
"1092","2011-09-12",24.99
"1093","2011-09-13",26.049999
"1094","2011-09-14",26.780001
"1095","2011-09-15",27.615
"1096","2011-09-16",28.025
"1097","2011-09-19",27.375
"1098","2011-09-20",27.040001
"1099","2011-09-21",26.395
"1100","2011-09-22",24.594999
"1101","2011-09-23",24.01
"1102","2011-09-26",24.924999
"1103","2011-09-27",26.059999
"1104","2011-09-28",24.48
"1105","2011-09-29",25.4
"1106","2011-09-30",24.184999
"1107","2011-10-03",22.715
"1108","2011-10-04",23.184999
"1109","2011-10-05",24.379999
"1110","2011-10-06",24.945
"1111","2011-10-07",24.940001
"1112","2011-10-10",26.360001
"1113","2011-10-11",26.125
"1114","2011-10-12",26.690001
"1115","2011-10-13",26.855
"1116","2011-10-14",28.549999
"1117","2011-10-17",28.43
"1118","2011-10-18",29.42
"1119","2011-10-19",29.184999
"1120","2011-10-20",29.1
"1121","2011-10-21",29.805
"1122","2011-10-24",30.450001
"1123","2011-10-25",29.254999
"1124","2011-10-26",30.035
"1125","2011-10-27",30.959999
"1126","2011-10-28",31.75
"1127","2011-10-31",30.325001
"1128","2011-11-01",29.325001
"1129","2011-11-02",30.379999
"1130","2011-11-03",32.529999
"1131","2011-11-04",33.035
"1132","2011-11-07",32.785
"1133","2011-11-08",33.150002
"1134","2011-11-09",31.75
"1135","2011-11-10",33.16
"1136","2011-11-11",33.834999
"1137","2011-11-14",33.91
"1138","2011-11-15",34.18
"1139","2011-11-16",34.849998
"1140","2011-11-17",33.669998
"1141","2011-11-18",33.560001
"1142","2011-11-21",32.955002
"1143","2011-11-22",32.634998
"1144","2011-11-23",31.17
"1145","2011-11-25",30.99
"1146","2011-11-28",32.275002
"1147","2011-11-29",33.060001
"1148","2011-11-30",35.294998
"1149","2011-12-01",34.665001
"1150","2011-12-02",34.805
"1151","2011-12-05",35.830002
"1152","2011-12-06",35.720001
"1153","2011-12-07",35.244999
"1154","2011-12-08",33.855
"1155","2011-12-09",34.830002
"1156","2011-12-12",33.595001
"1157","2011-12-13",33.244999
"1158","2011-12-14",31.24
"1159","2011-12-15",31.014999
"1160","2011-12-16",32.025002
"1161","2011-12-19",31.405001
"1162","2011-12-20",33.105
"1163","2011-12-21",33.669998
"1164","2011-12-22",34.32
"1165","2011-12-23",34.544998
"1166","2011-12-27",34.529999
"1167","2011-12-28",33.744999
"1168","2011-12-29",33.700001
"1169","2011-12-30",33.355
"1170","2012-01-03",34.93
"1171","2012-01-04",36.615002
"1172","2012-01-05",37.900002
"1173","2012-01-06",37.43
"1174","2012-01-09",37.169998
"1175","2012-01-10",37.689999
"1176","2012-01-11",37.360001
"1177","2012-01-12",36.264999
"1178","2012-01-13",36.145
"1179","2012-01-17",37.669998
"1180","2012-01-18",38.580002
"1181","2012-01-19",38.119999
"1182","2012-01-20",36.59
"1183","2012-01-23",37.224998
"1184","2012-01-24",37.115002
"1185","2012-01-25",41.235001
"1186","2012-01-26",40.455002
"1187","2012-01-27",40.360001
"1188","2012-01-30",40.244999
"1189","2012-01-31",40.34
"1190","2012-02-01",39.84
"1191","2012-02-02",39.685001
"1192","2012-02-03",39.639999
"1193","2012-02-06",40.494999
"1194","2012-02-07",40.91
"1195","2012-02-08",39.584999
"1196","2012-02-09",38.91
"1197","2012-02-10",38.325001
"1198","2012-02-13",39.299999
"1199","2012-02-14",40.994999
"1200","2012-02-15",41.474998
"1201","2012-02-16",44.415001
"1202","2012-02-17",44.735001
"1203","2012-02-21",45.189999
"1204","2012-02-22",46.285
"1205","2012-02-23",47.465
"1206","2012-02-24",47.375
"1207","2012-02-27",47.02
"1208","2012-02-28",46.240002
"1209","2012-02-29",45.34
"1210","2012-03-01",46.43
"1211","2012-03-02",44.625
"1212","2012-03-05",44.450001
"1213","2012-03-06",43.470001
"1214","2012-03-07",44.424999
"1215","2012-03-08",44.744999
"1216","2012-03-09",44.355
"1217","2012-03-12",43.834999
"1218","2012-03-13",44.445
"1219","2012-03-14",43.73
"1220","2012-03-15",43.755001
"1221","2012-03-16",44.924999
"1222","2012-03-19",44.860001
"1223","2012-03-20",43.084999
"1224","2012-03-21",43.790001
"1225","2012-03-22",42.845001
"1226","2012-03-23",44.130001
"1227","2012-03-26",44.005001
"1228","2012-03-27",43.595001
"1229","2012-03-28",42.285
"1230","2012-03-29",42.169998
"1231","2012-03-30",42.91
"1232","2012-04-02",43.48
"1233","2012-04-03",43.805
"1234","2012-04-04",42.509998
"1235","2012-04-05",42.345001
"1236","2012-04-09",41.395
"1237","2012-04-10",40.665001
"1238","2012-04-11",40.23
"1239","2012-04-12",41.665001
"1240","2012-04-13",41
"1241","2012-04-16",40.764999
"1242","2012-04-17",41.825001
"1243","2012-04-18",41.465
"1244","2012-04-19",42.775002
"1245","2012-04-20",42.540001
"1246","2012-04-23",41.764999
"1247","2012-04-24",41.709999
"1248","2012-04-25",43.685001
"1249","2012-04-26",44.895
"1250","2012-04-27",44.584999
"1251","2012-04-30",44.625
"1252","2012-05-01",45.494999
"1253","2012-05-02",45.169998
"1254","2012-05-03",40.970001
"1255","2012-05-04",38.845001
"1256","2012-05-07",38.720001
"1257","2012-05-08",38.185001
"1258","2012-05-09",38.18
"1259","2012-05-10",38.93
"1260","2012-05-11",38.599998
"1261","2012-05-14",37.224998
"1262","2012-05-15",36.310001
"1263","2012-05-16",35.325001
"1264","2012-05-17",35.435001
"1265","2012-05-18",35.654999
"1266","2012-05-21",38.75
"1267","2012-05-22",37.674999
"1268","2012-05-23",37.884998
"1269","2012-05-24",37.209999
"1270","2012-05-25",37.974998
"1271","2012-05-29",38.790001
"1272","2012-05-30",36.610001
"1273","2012-05-31",36.43
"1274","2012-06-01",33.244999
"1275","2012-06-04",33.639999
"1276","2012-06-05",34.509998
"1277","2012-06-06",35.720001
"1278","2012-06-07",35.380001
"1279","2012-06-08",35.105
"1280","2012-06-11",34.445
"1281","2012-06-12",35.34
"1282","2012-06-13",34.490002
"1283","2012-06-14",35.005001
"1284","2012-06-15",35.369999
"1285","2012-06-18",34.255001
"1286","2012-06-19",35.32
"1287","2012-06-20",34.25
"1288","2012-06-21",31.695
"1289","2012-06-22",32.5
"1290","2012-06-25",31.315001
"1291","2012-06-26",31.65
"1292","2012-06-27",31.885
"1293","2012-06-28",31.485001
"1294","2012-06-29",33.310001
"1295","2012-07-02",33.360001
"1296","2012-07-03",35.540001
"1297","2012-07-05",35.145
"1298","2012-07-06",34.34
"1299","2012-07-09",34.040001
"1300","2012-07-10",32.75
"1301","2012-07-11",33.119999
"1302","2012-07-12",32.715
"1303","2012-07-13",33.669998
"1304","2012-07-16",34.064999
"1305","2012-07-17",35.764999
"1306","2012-07-18",36.224998
"1307","2012-07-19",38.130001
"1308","2012-07-20",38.025002
"1309","2012-07-23",36.064999
"1310","2012-07-24",34.830002
"1311","2012-07-25",34.575001
"1312","2012-07-26",33.695
"1313","2012-07-27",33.52
"1314","2012-07-30",33.380001
"1315","2012-07-31",31.995001
"1316","2012-08-01",32.395
"1317","2012-08-02",31.290001
"1318","2012-08-03",33.115002
"1319","2012-08-06",33.189999
"1320","2012-08-07",34.419998
"1321","2012-08-08",34.785
"1322","2012-08-09",35.98
"1323","2012-08-10",35.860001
"1324","2012-08-13",35.375
"1325","2012-08-14",36.02
"1326","2012-08-15",36.73
"1327","2012-08-16",36.945
"1328","2012-08-17",36.880001
"1329","2012-08-20",36.865002
"1330","2012-08-21",36.965
"1331","2012-08-22",36.724998
"1332","2012-08-23",36.25
"1333","2012-08-24",36.455002
"1334","2012-08-27",36.465
"1335","2012-08-28",37.099998
"1336","2012-08-29",36.799999
"1337","2012-08-30",36.205002
"1338","2012-08-31",37.029999
"1339","2012-09-04",36.599998
"1340","2012-09-05",36.59
"1341","2012-09-06",37.52
"1342","2012-09-07",39.255001
"1343","2012-09-10",38.639999
"1344","2012-09-11",39.09
"1345","2012-09-12",39.244999
"1346","2012-09-13",40.419998
"1347","2012-09-14",41.560001
"1348","2012-09-17",41.23
"1349","2012-09-18",39.935001
"1350","2012-09-19",39.669998
"1351","2012-09-20",39.895
"1352","2012-09-21",40.185001
"1353","2012-09-24",38.494999
"1354","2012-09-25",37.860001
"1355","2012-09-26",37.115002
"1356","2012-09-27",37.799999
"1357","2012-09-28",38.450001
"1358","2012-10-01",38.400002
"1359","2012-10-02",38.654999
"1360","2012-10-03",37.314999
"1361","2012-10-04",38.220001
"1362","2012-10-05",37.834999
"1363","2012-10-08",38.255001
"1364","2012-10-09",39.330002
"1365","2012-10-10",39.055
"1366","2012-10-11",39.334999
"1367","2012-10-12",39.299999
"1368","2012-10-15",38.77
"1369","2012-10-16",39.529999
"1370","2012-10-17",39.855
"1371","2012-10-18",39.200001
"1372","2012-10-19",38.509998
"1373","2012-10-22",37.369999
"1374","2012-10-23",36.279999
"1375","2012-10-24",35.764999
"1376","2012-10-25",36.25
"1377","2012-10-26",36.445
"1378","2012-10-31",35.93
"1379","2012-11-01",36.279999
"1380","2012-11-02",36.029999
"1381","2012-11-05",36.950001
"1382","2012-11-06",37.985001
"1383","2012-11-07",36.544998
"1384","2012-11-08",34.924999
"1385","2012-11-09",34.970001
"1386","2012-11-12",35.014999
"1387","2012-11-13",34.740002
"1388","2012-11-14",34.189999
"1389","2012-11-15",34.355
"1390","2012-11-16",33.990002
"1391","2012-11-19",35.43
"1392","2012-11-20",35.220001
"1393","2012-11-21",35.27
"1394","2012-11-23",35.514999
"1395","2012-11-26",34.830002
"1396","2012-11-27",33.939999
"1397","2012-11-28",33.994999
"1398","2012-11-29",34.415001
"1399","2012-11-30",34.349998
"1400","2012-12-03",35.799999
"1401","2012-12-04",36.165001
"1402","2012-12-05",37.52
"1403","2012-12-06",37.07
"1404","2012-12-07",37.105
"1405","2012-12-10",37.195
"1406","2012-12-11",37.625
"1407","2012-12-12",37.474998
"1408","2012-12-13",36.355
"1409","2012-12-14",36.395
"1410","2012-12-17",36.57
"1411","2012-12-18",37.445
"1412","2012-12-19",37.470001
"1413","2012-12-20",37.695
"1414","2012-12-21",37.09
"1415","2012-12-24",36.424999
"1416","2012-12-26",36.48
"1417","2012-12-27",36.244999
"1418","2012-12-28",35.41
"1419","2012-12-31",36.744999
"1420","2013-01-02",38.025002
"1421","2013-01-03",38.014999
"1422","2013-01-04",38.720001
"1423","2013-01-07",39.355
"1424","2013-01-08",40.154999
"1425","2013-01-09",40.369999
"1426","2013-01-10",40.950001
"1427","2013-01-11",40.880001
"1428","2013-01-14",40.529999
"1429","2013-01-15",40.630001
"1430","2013-01-16",40.82
"1431","2013-01-17",41.035
"1432","2013-01-18",41.535
"1433","2013-01-22",41.525002
"1434","2013-01-23",40.825001
"1435","2013-01-24",40.384998
"1436","2013-01-25",41.285
"1437","2013-01-28",40.720001
"1438","2013-01-29",41.845001
"1439","2013-01-30",41.724998
"1440","2013-01-31",41.560001
"1441","2013-02-01",42.18
"1442","2013-02-04",41.814999
"1443","2013-02-05",42.98
"1444","2013-02-06",43.220001
"1445","2013-02-07",42.334999
"1446","2013-02-08",42.880001
"1447","2013-02-11",42.57
"1448","2013-02-12",42.400002
"1449","2013-02-13",42.695
"1450","2013-02-14",42.700001
"1451","2013-02-15",41.939999
"1452","2013-02-19",42.450001
"1453","2013-02-20",41.215
"1454","2013-02-21",40.610001
"1455","2013-02-22",41.945
"1456","2013-02-25",41.095001
"1457","2013-02-26",41.174999
"1458","2013-02-27",41.985001
"1459","2013-02-28",44
"1460","2013-03-01",42.904999
"1461","2013-03-04",42.744999
"1462","2013-03-05",43.09
"1463","2013-03-06",44.200001
"1464","2013-03-07",45.049999
"1465","2013-03-08",45.575001
"1466","2013-03-11",45.330002
"1467","2013-03-12",45.525002
"1468","2013-03-13",45.125
"1469","2013-03-14",46.145
"1470","2013-03-15",46.349998
"1471","2013-03-18",45.41
"1472","2013-03-19",44.404999
"1473","2013-03-20",44.575001
"1474","2013-03-21",43.084999
"1475","2013-03-22",42.529999
"1476","2013-03-25",43.490002
"1477","2013-03-26",44.029999
"1478","2013-03-27",43.779999
"1479","2013-03-28",43.465
"1480","2013-04-01",43.514999
"1481","2013-04-02",41.915001
"1482","2013-04-03",40.735001
"1483","2013-04-04",40.369999
"1484","2013-04-05",40.580002
"1485","2013-04-08",41.59
"1486","2013-04-09",42.25
"1487","2013-04-10",41.540001
"1488","2013-04-11",41.154999
"1489","2013-04-12",40.154999
"1490","2013-04-15",37.389999
"1491","2013-04-16",38.424999
"1492","2013-04-17",37.035
"1493","2013-04-18",36.805
"1494","2013-04-19",36.535
"1495","2013-04-22",37.810001
"1496","2013-04-23",37.98
"1497","2013-04-24",39.195
"1498","2013-04-25",39.759998
"1499","2013-04-26",39.52
"1500","2013-04-29",40.450001
"1501","2013-04-30",39.959999
"1502","2013-05-01",38.735001
"1503","2013-05-02",38.970001
"1504","2013-05-03",40.290001
"1505","2013-05-06",40.634998
"1506","2013-05-07",42.095001
"1507","2013-05-08",42.459999
"1508","2013-05-09",41.994999
"1509","2013-05-10",41.23
"1510","2013-05-13",41.244999
"1511","2013-05-14",42.064999
"1512","2013-05-15",42
"1513","2013-05-16",42.025002
"1514","2013-05-17",43.34
"1515","2013-05-20",43.66
"1516","2013-05-21",43.029999
"1517","2013-05-22",42.224998
"1518","2013-05-23",41.990002
"1519","2013-05-24",41.73
"1520","2013-05-28",42.57
"1521","2013-05-29",42.575001
"1522","2013-05-30",42.43
"1523","2013-05-31",40.564999
"1524","2013-06-03",41.555
"1525","2013-06-04",41.445
"1526","2013-06-05",40.505001
"1527","2013-06-06",41.505001
"1528","2013-06-07",42.294998
"1529","2013-06-10",42.825001
"1530","2013-06-11",42.264999
"1531","2013-06-12",42.790001
"1532","2013-06-13",43.779999
"1533","2013-06-14",43.154999
"1534","2013-06-17",43.75
"1535","2013-06-18",44.32
"1536","2013-06-19",43.810001
"1537","2013-06-20",42.25
"1538","2013-06-21",42.099998
"1539","2013-06-24",41.630001
"1540","2013-06-25",42.145
"1541","2013-06-26",42.580002
"1542","2013-06-27",42.514999
"1543","2013-06-28",43.029999
"1544","2013-07-01",43.82
"1545","2013-07-02",44.645
"1546","2013-07-03",44.755001
"1547","2013-07-05",45.830002
"1548","2013-07-08",45.115002
"1549","2013-07-09",45.860001
"1550","2013-07-10",45.470001
"1551","2013-07-11",46.305
"1552","2013-07-12",46.389999
"1553","2013-07-15",46.154999
"1554","2013-07-16",46.330002
"1555","2013-07-17",46.259998
"1556","2013-07-18",47.525002
"1557","2013-07-19",48.044998
"1558","2013-07-22",47.514999
"1559","2013-07-23",47.369999
"1560","2013-07-24",45.825001
"1561","2013-07-25",46.25
"1562","2013-07-26",46.150002
"1563","2013-07-29",45.720001
"1564","2013-07-30",45.779999
"1565","2013-07-31",46.150002
"1566","2013-08-01",48.134998
"1567","2013-08-02",49.035
"1568","2013-08-05",48.755001
"1569","2013-08-06",48.514999
"1570","2013-08-07",48.275002
"1571","2013-08-08",47.75
"1572","2013-08-09",47.884998
"1573","2013-08-12",47.285
"1574","2013-08-13",46.130001
"1575","2013-08-14",45.880001
"1576","2013-08-15",45.790001
"1577","2013-08-16",46.290001
"1578","2013-08-19",46.110001
"1579","2013-08-20",46.799999
"1580","2013-08-21",45.740002
"1581","2013-08-22",46.465
"1582","2013-08-23",46.939999
"1583","2013-08-26",47.049999
"1584","2013-08-27",46.639999
"1585","2013-08-28",47.290001
"1586","2013-08-29",46.855
"1587","2013-08-30",46.130001
"1588","2013-09-03",47.310001
"1589","2013-09-04",47.59
"1590","2013-09-05",48.619999
"1591","2013-09-06",49.025002
"1592","2013-09-09",49.665001
"1593","2013-09-10",51.764999
"1594","2013-09-11",50.830002
"1595","2013-09-12",50.580002
"1596","2013-09-13",50.34
"1597","2013-09-16",50.314999
"1598","2013-09-17",50.634998
"1599","2013-09-18",51.630001
"1600","2013-09-19",50.955002
"1601","2013-09-20",50.474998
"1602","2013-09-23",51.389999
"1603","2013-09-24",52.805
"1604","2013-09-25",53.349998
"1605","2013-09-26",53.68
"1606","2013-09-27",53.334999
"1607","2013-09-30",53.630001
"1608","2013-10-01",55.709999
"1609","2013-10-02",55.514999
"1610","2013-10-03",55.744999
"1611","2013-10-04",56.560001
"1612","2013-10-07",55.305
"1613","2013-10-08",54.264999
"1614","2013-10-09",53.564999
"1615","2013-10-10",55.755001
"1616","2013-10-11",56
"1617","2013-10-14",56.48
"1618","2013-10-15",56.674999
"1619","2013-10-16",58.48
"1620","2013-10-17",58.805
"1621","2013-10-18",60.5
"1622","2013-10-21",59.200001
"1623","2013-10-22",58.610001
"1624","2013-10-23",56.720001
"1625","2013-10-24",58.93
"1626","2013-10-25",58.759998
"1627","2013-10-28",58.27
"1628","2013-10-29",58.580002
"1629","2013-10-30",57.279999
"1630","2013-10-31",56.950001
"1631","2013-11-01",56.669998
"1632","2013-11-04",59.445
"1633","2013-11-05",59.599998
"1634","2013-11-06",58.345001
"1635","2013-11-07",54.705002
"1636","2013-11-08",57.095001
"1637","2013-11-11",57.959999
"1638","2013-11-12",56.555
"1639","2013-11-13",57.360001
"1640","2013-11-14",57.810001
"1641","2013-11-15",58.224998
"1642","2013-11-18",55.834999
"1643","2013-11-19",54.884998
"1644","2013-11-20",54.380001
"1645","2013-11-21",56.654999
"1646","2013-11-22",56.095001
"1647","2013-11-25",54.994999
"1648","2013-11-26",56
"1649","2013-11-27",53.404999
"1650","2013-11-29",53.755001
"1651","2013-12-02",54
"1652","2013-12-03",53.875
"1653","2013-12-04",55.009998
"1654","2013-12-05",54.514999
"1655","2013-12-06",52.764999
"1656","2013-12-09",51.130001
"1657","2013-12-10",51.395
"1658","2013-12-11",50.724998
"1659","2013-12-12",51.889999
"1660","2013-12-13",52.834999
"1661","2013-12-16",52.779999
"1662","2013-12-17",53.145
"1663","2013-12-18",54.060001
"1664","2013-12-19",55.264999
"1665","2013-12-20",56.150002
"1666","2013-12-23",55.950001
"1667","2013-12-24",55.830002
"1668","2013-12-26",56.095001
"1669","2013-12-27",56.904999
"1670","2013-12-30",55.395
"1671","2013-12-31",56.259998
"1672","2014-01-02",53.880001
"1673","2014-01-03",53.384998
"1674","2014-01-06",52.450001
"1675","2014-01-07",53.485001
"1676","2014-01-08",53.810001
"1677","2014-01-09",52.985001
"1678","2014-01-10",53.48
"1679","2014-01-13",52.34
"1680","2014-01-14",54.27
"1681","2014-01-15",54.279999
"1682","2014-01-16",54.955002
"1683","2014-01-17",54.23
"1684","2014-01-21",55.23
"1685","2014-01-22",56.224998
"1686","2014-01-23",55.299999
"1687","2014-01-24",53.455002
"1688","2014-01-27",52.764999
"1689","2014-01-28",54.400002
"1690","2014-01-29",53.514999
"1691","2014-01-30",54.445
"1692","2014-01-31",55.099998
"1693","2014-02-03",54.035
"1694","2014-02-04",54.264999
"1695","2014-02-05",53.044998
"1696","2014-02-06",54.77
"1697","2014-02-07",54.91
"1698","2014-02-10",53.880001
"1699","2014-02-11",53.93
"1700","2014-02-12",55.415001
"1701","2014-02-13",55.990002
"1702","2014-02-14",56.634998
"1703","2014-02-18",58.939999
"1704","2014-02-19",58.43
"1705","2014-02-20",59.349998
"1706","2014-02-21",59.09
"1707","2014-02-24",62.060001
"1708","2014-02-25",61.700001
"1709","2014-02-26",60.290001
"1710","2014-02-27",59.209999
"1711","2014-02-28",59.759998
"1712","2014-03-03",59.375
"1713","2014-03-04",61.825001
"1714","2014-03-05",60.994999
"1715","2014-03-06",60.5
"1716","2014-03-07",59.349998
"1717","2014-03-10",58.924999
"1718","2014-03-11",58
"1719","2014-03-12",57.779999
"1720","2014-03-13",57.625
"1721","2014-03-14",59.139999
"1722","2014-03-17",58.810001
"1723","2014-03-18",60.23
"1724","2014-03-19",60.115002
"1725","2014-03-20",60.060001
"1726","2014-03-21",60.490002
"1727","2014-03-24",59.619999
"1728","2014-03-25",60.195
"1729","2014-03-26",59.57
"1730","2014-03-27",60.424999
"1731","2014-03-28",62.834999
"1732","2014-03-31",62.134998
"1733","2014-04-01",61.424999
"1734","2014-04-02",62.599998
"1735","2014-04-03",62.985001
"1736","2014-04-04",63.025002
"1737","2014-04-07",61.650002
"1738","2014-04-08",64.589996
"1739","2014-04-09",65.57
"1740","2014-04-10",63.849998
"1741","2014-04-11",63.990002
"1742","2014-04-14",64.425003
"1743","2014-04-15",64.980003
"1744","2014-04-16",66.394997
"1745","2014-04-17",67.654999
"1746","2014-04-21",68.129997
"1747","2014-04-22",67.605003
"1748","2014-04-23",67.785004
"1749","2014-04-24",68.040001
"1750","2014-04-25",65.839996
"1751","2014-04-28",66.025002
"1752","2014-04-29",68.184998
"1753","2014-04-30",69.260002
"1754","2014-05-01",67.055
"1755","2014-05-02",67.360001
"1756","2014-05-05",68.099998
"1757","2014-05-06",67.415001
"1758","2014-05-07",68.449997
"1759","2014-05-08",65.385002
"1760","2014-05-09",66.035004
"1761","2014-05-12",66.644997
"1762","2014-05-13",67.334999
"1763","2014-05-14",67.360001
"1764","2014-05-15",67.169998
"1765","2014-05-16",66.525002
"1766","2014-05-19",67.004997
"1767","2014-05-20",67.309998
"1768","2014-05-21",69.695
"1769","2014-05-22",68.794998
"1770","2014-05-23",68.68
"1771","2014-05-27",69.150002
"1772","2014-05-28",69.510002
"1773","2014-05-29",70.82
"1774","2014-05-30",70.18
"1775","2014-06-02",70.035004
"1776","2014-06-03",70.775002
"1777","2014-06-04",71.434998
"1778","2014-06-05",71.660004
"1779","2014-06-06",72.82
"1780","2014-06-09",72.904999
"1781","2014-06-10",72.68
"1782","2014-06-11",74
"1783","2014-06-12",74.945
"1784","2014-06-13",76.190002
"1785","2014-06-16",76.190002
"1786","2014-06-17",76.184998
"1787","2014-06-18",76.364998
"1788","2014-06-19",77.050003
"1789","2014-06-20",78.125
"1790","2014-06-23",78.410004
"1791","2014-06-24",75.699997
"1792","2014-06-25",78.010002
"1793","2014-06-26",77.860001
"1794","2014-06-27",78.855003
"1795","2014-06-30",79.019997
"1796","2014-07-01",78.764999
"1797","2014-07-02",77.330002
"1798","2014-07-03",78.555
"1799","2014-07-07",77.584999
"1800","2014-07-08",77.565002
"1801","2014-07-09",78.190002
"1802","2014-07-10",77.455002
"1803","2014-07-11",75.764999
"1804","2014-07-14",75.894997
"1805","2014-07-15",73.339996
"1806","2014-07-16",76.410004
"1807","2014-07-17",75.135002
"1808","2014-07-18",75.834999
"1809","2014-07-21",75.595001
"1810","2014-07-22",76.209999
"1811","2014-07-23",76.254997
"1812","2014-07-24",77.089996
"1813","2014-07-25",76.330002
"1814","2014-07-28",75.875
"1815","2014-07-29",76
"1816","2014-07-30",75.099998
"1817","2014-07-31",73.389999
"1818","2014-08-01",72.654999
"1819","2014-08-04",74.574997
"1820","2014-08-05",72.870003
"1821","2014-08-06",71.82
"1822","2014-08-07",71.055
"1823","2014-08-08",73.760002
"1824","2014-08-11",73.525002
"1825","2014-08-12",72.355003
"1826","2014-08-13",71.985001
"1827","2014-08-14",70.885002
"1828","2014-08-15",72.25
"1829","2014-08-18",72.915001
"1830","2014-08-19",73.995003
"1831","2014-08-20",74.260002
"1832","2014-08-21",75.269997
"1833","2014-08-22",75.209999
"1834","2014-08-25",78
"1835","2014-08-26",78.099998
"1836","2014-08-27",78.5
"1837","2014-08-28",78.875
"1838","2014-08-29",80.644997
"1839","2014-09-02",78.955002
"1840","2014-09-03",80
"1841","2014-09-04",78
"1842","2014-09-05",79.129997
"1843","2014-09-08",76.480003
"1844","2014-09-09",75.055
"1845","2014-09-10",74.625
"1846","2014-09-11",75.790001
"1847","2014-09-12",72.879997
"1848","2014-09-15",73.480003
"1849","2014-09-16",74.550003
"1850","2014-09-17",75.82
"1851","2014-09-18",70.050003
"1852","2014-09-19",68.470001
"1853","2014-09-22",67.440002
"1854","2014-09-23",66.720001
"1855","2014-09-24",67.629997
"1856","2014-09-25",66.849998
"1857","2014-09-26",68.32
"1858","2014-09-29",68.68
"1859","2014-09-30",66.480003
"1860","2014-10-01",64.349998
"1861","2014-10-02",64.519997
"1862","2014-10-03",63
"1863","2014-10-06",63.549999
"1864","2014-10-07",61.689999
"1865","2014-10-08",61.5
"1866","2014-10-09",58.060001
"1867","2014-10-10",56.779999
"1868","2014-10-13",53.889999
"1869","2014-10-14",52.740002
"1870","2014-10-15",53.849998
"1871","2014-10-16",55.919998
"1872","2014-10-17",55.779999
"1873","2014-10-20",56.529999
