"","date","CALB"
"166","2018-10-03",22.6
"167","2018-10-04",22.549999
"168","2018-10-05",22.549999
"169","2018-10-08",22.549999
"170","2018-10-09",22.299999
"171","2018-10-10",22.299999
"172","2018-10-11",22.5
"173","2018-10-12",22.5
"174","2018-10-15",22.5
"175","2018-10-16",22.5
"176","2018-10-17",22.5
"177","2018-10-18",22.5
"178","2018-10-19",22.5
"179","2018-10-22",22.5
"180","2018-10-23",22.5
"181","2018-10-24",22
"182","2018-10-25",21.5
"183","2018-10-26",21.4
"184","2018-10-29",21.15
"185","2018-10-30",21.15
"186","2018-10-31",21.25
"187","2018-11-01",21.299999
"188","2018-11-02",21.1
"189","2018-11-05",21.1
"190","2018-11-06",21.1
"191","2018-11-07",21
"192","2018-11-08",21
"193","2018-11-09",21.375
"194","2018-11-12",21.375
"195","2018-11-13",21.375
"196","2018-11-14",21.450001
"197","2018-11-15",21.450001
"198","2018-11-16",21.450001
"199","2018-11-19",21.5
"200","2018-11-20",21.4
"201","2018-11-21",21.4
"202","2018-11-23",21.4
"203","2018-11-26",21
"204","2018-11-27",20.85
"205","2018-11-28",20.85
"206","2018-11-29",20.85
"207","2018-11-30",20.99
"208","2018-12-03",20.799999
"209","2018-12-04",20.209999
"210","2018-12-06",20.01
"211","2018-12-07",20
"212","2018-12-10",20
"213","2018-12-11",19.799999
"214","2018-12-12",19.65
"215","2018-12-13",19.700001
"216","2018-12-14",19.15
"217","2018-12-17",19.15
"218","2018-12-18",19.15
"219","2018-12-19",19
"220","2018-12-20",17.15
"221","2018-12-21",17.25
"222","2018-12-24",17.07
"223","2018-12-26",17.5
"224","2018-12-27",17
"225","2018-12-28",17.4
"226","2018-12-31",17.450001
"227","2019-01-02",17.450001
"228","2019-01-03",17.5
"229","2019-01-04",17.9
"230","2019-01-07",17.9
"231","2019-01-08",17.650999
"232","2019-01-09",17.650999
"233","2019-01-10",17.700001
"234","2019-01-11",17.700001
"235","2019-01-14",17.58
"236","2019-01-15",17.58
"237","2019-01-16",17.709999
"238","2019-01-17",17.709999
"239","2019-01-18",18.4
"240","2019-01-22",18.4
"241","2019-01-23",19.73
"242","2019-01-24",19.73
"243","2019-01-25",19.49
"244","2019-01-28",19.49
"245","2019-01-29",19.49
"246","2019-01-30",19
"247","2019-01-31",19
"248","2019-02-01",19
"249","2019-02-04",19
"250","2019-02-05",18.83
"251","2019-02-06",18.85
"252","2019-02-07",18.75
"253","2019-02-08",18.51
"254","2019-02-11",18.75
"255","2019-02-12",18.75
"256","2019-02-13",18.75
"257","2019-02-14",18.549999
"258","2019-02-15",19.889999
"259","2019-02-19",20
"260","2019-02-20",19.75
"261","2019-02-21",19.75
"262","2019-02-22",19.950001
"263","2019-02-25",19.48
"264","2019-02-26",19.049999
"265","2019-02-27",18.65
"266","2019-02-28",19.1
"267","2019-03-01",19.1
"268","2019-03-04",19.4
"269","2019-03-05",19.370001
"270","2019-03-06",19.1
"271","2019-03-07",19.099001
"272","2019-03-08",19.099001
"273","2019-03-11",18.85
"274","2019-03-12",18.85
"275","2019-03-13",19
"276","2019-03-14",18.9
"277","2019-03-15",18.85
"278","2019-03-18",19
"279","2019-03-19",19
"280","2019-03-20",18.85
"281","2019-03-21",19
"282","2019-03-22",18.601
"283","2019-03-25",18.5
"284","2019-03-26",19
"285","2019-03-27",19.5
"286","2019-03-28",19.5
"287","2019-03-29",19.5
"288","2019-04-01",19.5
"289","2019-04-02",19.5
"290","2019-04-03",19.5
"291","2019-04-04",18.719999
"292","2019-04-05",18.719999
"293","2019-04-08",18.76
"294","2019-04-09",18.77
"295","2019-04-10",18.77
"296","2019-04-11",18.77
"297","2019-04-12",19
"298","2019-04-15",18.83
"299","2019-04-16",18.83
"300","2019-04-17",18.870001
"301","2019-04-18",18.9
"302","2019-04-22",18.9
"303","2019-04-23",18.9
"304","2019-04-24",18.92
"305","2019-04-25",18.92
"306","2019-04-26",18.92
"307","2019-04-29",19
"308","2019-04-30",19
"309","2019-05-01",19.24
"310","2019-05-02",19.25
"311","2019-05-03",19.02
"312","2019-05-06",19.25
"313","2019-05-07",19.200001
"314","2019-05-08",19.184999
"315","2019-05-09",19.16
"316","2019-05-10",19.1
"317","2019-05-13",19.1
"318","2019-05-14",19.1
"319","2019-05-15",19.15
"320","2019-05-16",19.02
"321","2019-05-17",19.15
"322","2019-05-20",19.15
"323","2019-05-21",19.27
"324","2019-05-22",19.27
"325","2019-05-23",19.25
"326","2019-05-24",19.25
"327","2019-05-28",19.200001
"328","2019-05-29",19.200001
"329","2019-05-30",19.25
"330","2019-05-31",19.25
"331","2019-06-03",19.25
"332","2019-06-04",19.25
"333","2019-06-05",19.290001
"334","2019-06-06",19.4
"335","2019-06-07",19.4
"336","2019-06-10",19.700001
"337","2019-06-11",19.799999
"338","2019-06-12",19.6
"339","2019-06-13",19.65
"340","2019-06-14",19.950001
"341","2019-06-17",19.799999
"342","2019-06-18",19.799999
"343","2019-06-19",19.799999
"344","2019-06-20",19.799999
"345","2019-06-21",19.9
"346","2019-06-24",19.9
"347","2019-06-25",19.450001
"348","2019-06-26",19.32
"349","2019-06-27",19.5
"350","2019-06-28",19.9
"351","2019-07-01",19.75
"352","2019-07-02",19.700001
"353","2019-07-03",19.5
"354","2019-07-05",19.950001
"355","2019-07-08",19.549999
"356","2019-07-09",19.75
"357","2019-07-10",19.85
"358","2019-07-11",19.85
"359","2019-07-12",19.629999
"360","2019-07-15",19.629999
"361","2019-07-16",19.9
"362","2019-07-17",19.58
"363","2019-07-18",19.93
"364","2019-07-19",19.93
"365","2019-07-22",19.58
"366","2019-07-23",19.360001
"367","2019-07-24",19.549999
"368","2019-07-25",19.33
"369","2019-07-26",19.450001
"370","2019-07-29",19.450001
"371","2019-07-30",19.34
"372","2019-07-31",19.450001
"373","2019-08-01",19.450001
"374","2019-08-02",19.450001
"375","2019-08-05",19.35
"376","2019-08-06",19.25
"377","2019-08-07",19.200001
"378","2019-08-08",19.25
"379","2019-08-09",19.25
"380","2019-08-12",19.209999
"381","2019-08-13",19.254999
"382","2019-08-14",19.209999
"383","2019-08-15",19.129999
"384","2019-08-16",19.129999
"385","2019-08-19",19.129999
"386","2019-08-20",19.120001
"387","2019-08-21",19.120001
"388","2019-08-22",19.299999
"389","2019-08-23",19.299999
"390","2019-08-26",19.299999
"391","2019-08-27",18.754999
"392","2019-08-28",18.82
"393","2019-08-29",18.82
"394","2019-08-30",18.82
"395","2019-09-03",18.834999
"396","2019-09-04",18.82
"397","2019-09-05",18.77
"398","2019-09-06",18.76
"399","2019-09-09",18.75
"400","2019-09-10",18.799999
"401","2019-09-11",18.799999
"402","2019-09-12",18.799999
"403","2019-09-13",18.889999
"404","2019-09-16",18.889999
"405","2019-09-17",18.799999
"406","2019-09-18",18.73
"407","2019-09-19",18.85
"408","2019-09-20",18.85
"409","2019-09-23",18.799999
"410","2019-09-24",18.700001
"411","2019-09-25",18.700001
"412","2019-09-26",18.700001
"413","2019-09-27",18.700001
"414","2019-09-30",18.700001
"415","2019-10-01",18.700001
"416","2019-10-02",18.700001
"417","2019-10-03",18.700001
"418","2019-10-04",18.67
"419","2019-10-07",18.67
"420","2019-10-08",18.559999
"421","2019-10-09",18.549999
"422","2019-10-10",18.790001
"423","2019-10-11",18.790001
"424","2019-10-14",18.790001
"425","2019-10-15",18.790001
"426","2019-10-16",19.4
"427","2019-10-17",19.4
"428","2019-10-18",19.4
"429","2019-10-21",19.4
"430","2019-10-22",19.4
"431","2019-10-23",19.004999
"432","2019-10-24",19
"433","2019-10-25",19
"434","2019-10-28",19.200001
"435","2019-10-29",19
"436","2019-10-30",19
"437","2019-10-31",19
"438","2019-11-01",19
"439","2019-11-04",18.809999
"440","2019-11-05",19.200001
"441","2019-11-06",18.9
"442","2019-11-07",18.9
"443","2019-11-08",19
"444","2019-11-11",18.950001
"445","2019-11-12",19
"446","2019-11-13",19.1
"447","2019-11-14",19.200001
"448","2019-11-15",19.200001
"449","2019-11-18",19.299999
"450","2019-11-19",19.299999
"451","2019-11-20",19.35
"452","2019-11-21",19.299999
"453","2019-11-22",19.5
"454","2019-11-25",19.549999
"455","2019-11-26",19.700001
"456","2019-11-27",19.85
"457","2019-11-29",19.85
"458","2019-12-02",19.85
"459","2019-12-03",20
"460","2019-12-04",20.299999
"461","2019-12-05",20.5
"462","2019-12-06",20.75
"463","2019-12-09",20.625
"464","2019-12-10",20.700001
"465","2019-12-11",20.75
"466","2019-12-12",20.51
"467","2019-12-13",20.51
"468","2019-12-16",20.700001
"469","2019-12-17",20.790001
"470","2019-12-18",20.790001
"471","2019-12-19",20.6
"472","2019-12-20",20.6
"473","2019-12-23",20.6
"474","2019-12-24",20.6
"475","2019-12-26",20.6
"476","2019-12-27",20
"477","2019-12-30",20
"478","2019-12-31",20
"479","2020-01-02",20.15
"480","2020-01-03",20.15
"481","2020-01-06",20.15
"482","2020-01-07",20.110001
"483","2020-01-08",20.1
"484","2020-01-09",20.200001
"485","2020-01-10",20.200001
"486","2020-01-13",20.200001
"487","2020-01-14",20
"488","2020-01-15",20.450001
"489","2020-01-16",20.6
"490","2020-01-17",20.75
"491","2020-01-21",20.700001
"492","2020-01-22",20.700001
"493","2020-01-23",20.700001
"494","2020-01-24",20.700001
"495","2020-01-27",20.700001
"496","2020-01-28",20.700001
"497","2020-01-29",20.700001
"498","2020-01-30",20.700001
"499","2020-01-31",20.700001
"500","2020-02-03",20.700001
"501","2020-02-04",20.700001
"502","2020-02-05",20.700001
"503","2020-02-06",20.700001
"504","2020-02-07",20.700001
"505","2020-02-10",20.700001
"506","2020-02-11",20.700001
"507","2020-02-12",20.700001
"508","2020-02-13",20.799999
"509","2020-02-14",21
"510","2020-02-18",20.799999
"511","2020-02-19",20.85
"512","2020-02-20",20.9
"513","2020-02-21",20.75
"514","2020-02-24",20.795
"515","2020-02-25",20.6
"516","2020-02-26",20.15
"517","2020-02-27",19.5
"518","2020-02-28",19.200001
"519","2020-03-02",19.1
"520","2020-03-03",17.799999
"521","2020-03-04",18
"522","2020-03-05",17.6
"523","2020-03-06",17.49
"524","2020-03-09",17.49
"525","2020-03-10",17
"526","2020-03-11",15.6
"527","2020-03-12",15
"528","2020-03-13",15.15
"529","2020-03-16",12.1
"530","2020-03-17",12
"531","2020-03-18",10
"532","2020-03-19",11.5
"533","2020-03-20",12
"534","2020-03-23",11.575
"535","2020-03-24",11.851
"536","2020-03-25",12
"537","2020-03-26",12.45
"538","2020-03-27",11.99
"539","2020-03-30",11.75
"540","2020-03-31",11.75
"541","2020-04-01",11.55
"542","2020-04-02",11.75
"543","2020-04-03",11.32
"544","2020-04-06",10.76
"545","2020-04-07",11.74
"546","2020-04-08",11.69
"547","2020-04-09",12
"548","2020-04-13",12
"549","2020-04-14",13.15
"550","2020-04-15",13.75
"551","2020-04-16",12.99
"552","2020-04-17",13
"553","2020-04-20",13.5
"554","2020-04-21",13.5
"555","2020-04-22",13.5
"556","2020-04-23",14.33
"557","2020-04-24",13.6
"558","2020-04-27",14.49
"559","2020-04-28",15.14
"560","2020-04-29",14.01
"561","2020-04-30",14.62
"562","2020-05-01",15.99
"563","2020-05-04",17
"564","2020-05-05",16.4
"565","2020-05-06",16.5
"566","2020-05-07",16.5
"567","2020-05-08",16.5
"568","2020-05-11",16.5
"569","2020-05-12",16.5
"570","2020-05-13",15.3
"571","2020-05-14",15.45
"572","2020-05-15",15.45
"573","2020-05-18",15.54
"574","2020-05-19",15.49
"575","2020-05-20",15.25
"576","2020-05-21",15.1
"577","2020-05-22",15
"578","2020-05-26",14.95
"579","2020-05-27",15
"580","2020-05-28",14.77
"581","2020-05-29",14.83
"582","2020-06-01",14.7
"583","2020-06-02",14.74
"584","2020-06-03",14.9
"585","2020-06-04",14.8
"586","2020-06-05",14.94
"587","2020-06-08",14.95
"588","2020-06-09",14.63
"589","2020-06-10",14.65
"590","2020-06-11",14.25
"591","2020-06-12",14.425
"592","2020-06-15",14.31
"593","2020-06-16",15.54
"594","2020-06-17",15.61
"595","2020-06-18",15.75
"596","2020-06-19",15.66
"597","2020-06-22",15.81
"598","2020-06-23",15.92
"599","2020-06-24",15.44
"600","2020-06-25",15.08
"601","2020-06-26",14.34
"602","2020-06-29",14.51
"603","2020-06-30",14.9
"604","2020-07-01",14.61
"605","2020-07-02",14.43
"606","2020-07-06",14.3
"607","2020-07-07",13
"608","2020-07-08",13.55
"609","2020-07-09",12.9
"610","2020-07-10",13.01
"611","2020-07-13",12.61
"612","2020-07-14",12.74
"613","2020-07-15",12.61
"614","2020-07-16",12.68
"615","2020-07-17",13.07
"616","2020-07-20",13.52
"617","2020-07-21",14.14
"618","2020-07-22",14.16
"619","2020-07-23",13.73
"620","2020-07-24",13.74
"621","2020-07-27",13.89
"622","2020-07-28",13.55
"623","2020-07-29",13.61
"624","2020-07-30",13.69
"625","2020-07-31",13.11
"626","2020-08-03",13.38
"627","2020-08-04",13.26
"628","2020-08-05",13.46
"629","2020-08-06",13.5
"630","2020-08-07",13.63
"631","2020-08-10",13.58
"632","2020-08-11",13.79
"633","2020-08-12",13.85
"634","2020-08-13",13.48
"635","2020-08-14",13.6
"636","2020-08-17",13.45
"637","2020-08-18",13.06
"638","2020-08-19",13.25
"639","2020-08-20",13.32
"640","2020-08-21",13.4
"641","2020-08-24",13.3
"642","2020-08-25",13.39
"643","2020-08-26",13.15
"644","2020-08-27",13.06
"645","2020-08-28",13.4
"646","2020-08-31",13.01
"647","2020-09-01",12.41
"648","2020-09-02",12.32
"649","2020-09-03",12.5
"650","2020-09-04",12.52
"651","2020-09-08",12.46
"652","2020-09-09",12.35
"653","2020-09-10",12.3
"654","2020-09-11",12.12
"655","2020-09-14",12.4
"656","2020-09-15",12.32
"657","2020-09-16",12.28
"658","2020-09-17",12.52
"659","2020-09-18",12.85
"660","2020-09-21",11.68
"661","2020-09-22",11.22
"662","2020-09-23",10.71
"663","2020-09-24",10.56
"664","2020-09-25",10.52
"665","2020-09-28",10.94
"666","2020-09-29",10.9
"667","2020-09-30",11.33
"668","2020-10-01",11.09
"669","2020-10-02",11.21
"670","2020-10-05",11.71
"671","2020-10-06",11.31
"672","2020-10-07",11.9
"673","2020-10-08",11.85
"674","2020-10-09",12
"675","2020-10-12",12.73
"676","2020-10-13",12.64
"677","2020-10-14",12.35
"678","2020-10-15",12.75
"679","2020-10-16",12.82
"680","2020-10-19",12.75
"681","2020-10-20",13.05
"682","2020-10-21",13.15
"683","2020-10-22",12.73
"684","2020-10-23",13.47
"685","2020-10-26",13.33
"686","2020-10-27",12.8
"687","2020-10-28",13.27
"688","2020-10-29",13.7
"689","2020-10-30",13.65
"690","2020-11-02",13.65
"691","2020-11-03",13.55
"692","2020-11-04",13.43
"693","2020-11-05",13.5
"694","2020-11-06",13.45
"695","2020-11-09",15.21
"696","2020-11-10",16.74
"697","2020-11-11",16.65
"698","2020-11-12",16.74
"699","2020-11-13",16.639999
"700","2020-11-16",16.85
"701","2020-11-17",16.59
"702","2020-11-18",16.09
"703","2020-11-19",16.690001
"704","2020-11-20",16.379999
"705","2020-11-23",16
"706","2020-11-24",16.700001
"707","2020-11-25",16.67
"708","2020-11-27",16.200001
