"","date","QMCO"
"253","2008-01-03",20.959999
"254","2008-01-04",20
"255","2008-01-07",20.16
"256","2008-01-08",19.200001
"257","2008-01-09",19.68
"258","2008-01-10",20
"259","2008-01-11",20.799999
"260","2008-01-14",21.6
"261","2008-01-15",23.200001
"262","2008-01-16",23.6
"263","2008-01-17",24
"264","2008-01-18",24.08
"265","2008-01-22",23.280001
"266","2008-01-23",22.48
"267","2008-01-24",19.52
"268","2008-01-25",19.52
"269","2008-01-28",20.16
"270","2008-01-29",18.879999
"271","2008-01-30",18
"272","2008-01-31",18.4
"273","2008-02-01",18.959999
"274","2008-02-04",20
"275","2008-02-05",20
"276","2008-02-06",20.08
"277","2008-02-07",20.16
"278","2008-02-08",20.08
"279","2008-02-11",19.92
"280","2008-02-12",20.08
"281","2008-02-13",20
"282","2008-02-14",20
"283","2008-02-15",20
"284","2008-02-19",19.52
"285","2008-02-20",20.08
"286","2008-02-21",20
"287","2008-02-22",20
"288","2008-02-25",20.32
"289","2008-02-26",21.92
"290","2008-02-27",21.280001
"291","2008-02-28",20.959999
"292","2008-02-29",20
"293","2008-03-03",20.08
"294","2008-03-04",20.24
"295","2008-03-05",20.08
"296","2008-03-06",20
"297","2008-03-07",20
"298","2008-03-10",19.68
"299","2008-03-11",19.76
"300","2008-03-12",20.48
"301","2008-03-13",20.48
"302","2008-03-14",19.280001
"303","2008-03-17",18.559999
"304","2008-03-18",20.16
"305","2008-03-19",18.4
"306","2008-03-20",18.08
"307","2008-03-24",17.92
"308","2008-03-25",17.76
"309","2008-03-26",17.120001
"310","2008-03-27",16.719999
"311","2008-03-28",16.24
"312","2008-03-31",17.120001
"313","2008-04-01",17.360001
"314","2008-04-02",17.68
"315","2008-04-03",18.08
"316","2008-04-04",18.559999
"317","2008-04-07",19.120001
"318","2008-04-08",18.799999
"319","2008-04-09",17.120001
"320","2008-04-10",16.959999
"321","2008-04-11",16.16
"322","2008-04-14",16.08
"323","2008-04-15",16.32
"324","2008-04-16",16.24
"325","2008-04-17",16.08
"326","2008-04-18",16.16
"327","2008-04-21",16.24
"328","2008-04-22",15.76
"329","2008-04-23",14.88
"330","2008-04-24",14.48
"331","2008-04-25",14.08
"332","2008-04-28",14.8
"333","2008-04-29",14.32
"334","2008-04-30",14
"335","2008-05-01",14.48
"336","2008-05-02",13.36
"337","2008-05-05",13.04
"338","2008-05-06",12.96
"339","2008-05-07",12.4
"340","2008-05-08",12.48
"341","2008-05-09",12.4
"342","2008-05-12",13.12
"343","2008-05-13",13.6
"344","2008-05-14",13.92
"345","2008-05-15",15.04
"346","2008-05-16",15.84
"347","2008-05-19",15.2
"348","2008-05-20",15.04
"349","2008-05-21",14
"350","2008-05-22",14.08
"351","2008-05-23",13.76
"352","2008-05-27",13.6
"353","2008-05-28",13.52
"354","2008-05-29",13.6
"355","2008-05-30",13.68
"356","2008-06-02",13.28
"357","2008-06-03",13.6
"358","2008-06-04",14.8
"359","2008-06-05",15.68
"360","2008-06-06",15.12
"361","2008-06-09",12.96
"362","2008-06-10",12.96
"363","2008-06-11",12.48
"364","2008-06-12",11.92
"365","2008-06-13",11.92
"366","2008-06-16",12.16
"367","2008-06-17",12.08
"368","2008-06-18",12.88
"369","2008-06-19",12.64
"370","2008-06-20",12.4
"371","2008-06-23",11.84
"372","2008-06-24",11.84
"373","2008-06-25",11.84
"374","2008-06-26",11.2
"375","2008-06-27",10.96
"376","2008-06-30",10.8
"377","2008-07-01",10.8
"378","2008-07-02",10.8
"379","2008-07-03",10.64
"380","2008-07-07",10.08
"381","2008-07-08",10.16
"382","2008-07-09",10.08
"383","2008-07-10",10
"384","2008-07-11",9.68
"385","2008-07-14",9.6
"386","2008-07-15",9.84
"387","2008-07-16",10.64
"388","2008-07-17",10.64
"389","2008-07-18",10.32
"390","2008-07-21",9.92
"391","2008-07-22",10.48
"392","2008-07-23",10.4
"393","2008-07-24",10.4
"394","2008-07-25",10.64
"395","2008-07-28",11.52
"396","2008-07-29",11.68
"397","2008-07-30",13.04
"398","2008-07-31",13.12
"399","2008-08-01",12.88
"400","2008-08-04",12.72
"401","2008-08-05",12.88
"402","2008-08-06",12.48
"403","2008-08-07",12.64
"404","2008-08-08",12.88
"405","2008-08-11",14.08
"406","2008-08-12",13.76
"407","2008-08-13",12.96
"408","2008-08-14",14.8
"409","2008-08-15",14.96
"410","2008-08-18",14.56
"411","2008-08-19",14.08
"412","2008-08-20",13.28
"413","2008-08-21",13.04
"414","2008-08-22",13.2
"415","2008-08-25",13.04
"416","2008-08-26",13.92
"417","2008-08-27",14.32
"418","2008-08-28",14.48
"419","2008-08-29",14.16
"420","2008-09-02",13.84
"421","2008-09-03",13.92
"422","2008-09-04",13.6
"423","2008-09-05",13.76
"424","2008-09-08",14.32
"425","2008-09-09",13.76
"426","2008-09-10",14.8
"427","2008-09-11",13.92
"428","2008-09-12",13.44
"429","2008-09-15",12.8
"430","2008-09-16",13.84
"431","2008-09-17",12.56
"432","2008-09-18",12.64
"433","2008-09-19",14.88
"434","2008-09-22",12.96
"435","2008-09-23",11.76
"436","2008-09-24",11.12
"437","2008-09-25",10.96
"438","2008-09-26",11.12
"439","2008-09-29",7.84
"440","2008-09-30",8.4
"441","2008-10-01",8
"442","2008-10-02",8.08
"443","2008-10-03",6.96
"444","2008-10-06",6.56
"445","2008-10-07",5.2
"446","2008-10-08",5.2
"447","2008-10-09",3.92
"448","2008-10-10",3.76
"449","2008-10-13",6.08
"450","2008-10-14",5.52
"451","2008-10-15",4.8
"452","2008-10-16",4.32
"453","2008-10-17",3.84
"454","2008-10-20",4.24
"455","2008-10-21",4
"456","2008-10-22",4
"457","2008-10-23",3.2
"458","2008-10-24",2.88
"459","2008-10-27",2.72
"460","2008-10-28",2.8
"461","2008-10-29",2.56
"462","2008-10-30",2.56
"463","2008-10-31",2.32
"464","2008-11-03",2.56
"465","2008-11-04",3.04
"466","2008-11-05",3.04
"467","2008-11-06",2.72
"468","2008-11-07",2.4
"469","2008-11-10",2.32
"470","2008-11-11",2.32
"471","2008-11-12",1.92
"472","2008-11-13",1.36
"473","2008-11-14",1.36
"474","2008-11-17",1.28
"475","2008-11-18",1.28
"476","2008-11-19",1.12
"477","2008-11-20",0.88
"478","2008-11-21",1.12
"479","2008-11-24",1.2
"480","2008-11-25",1.6
"481","2008-11-26",1.12
"482","2008-11-28",0.96
"483","2008-12-01",0.88
"484","2008-12-02",0.88
"485","2008-12-03",0.96
"486","2008-12-04",1.12
"487","2008-12-05",2
"488","2008-12-08",1.84
"489","2008-12-09",2.16
"490","2008-12-10",2.24
"491","2008-12-11",1.84
"492","2008-12-12",2.4
"493","2008-12-15",2.24
"494","2008-12-16",2.56
"495","2008-12-17",2.4
"496","2008-12-18",2.16
"497","2008-12-19",2
"498","2008-12-22",2.16
"499","2008-12-23",2.72
"500","2008-12-24",2.72
"501","2008-12-26",2.88
"502","2008-12-29",2.72
"503","2008-12-30",2.8
"504","2008-12-31",2.88
"505","2009-01-02",3.68
"506","2009-01-05",4
"507","2009-01-06",4.48
"508","2009-01-07",3.84
"509","2009-01-08",3.76
"510","2009-01-09",3.36
"511","2009-01-12",2.8
"512","2009-01-13",2.56
"513","2009-01-14",2.4
"514","2009-01-15",2.48
"515","2009-01-16",2.88
"516","2009-01-20",2.32
"517","2009-01-21",2.8
"518","2009-01-22",2.48
"519","2009-01-23",2.24
"520","2009-01-26",2.64
"521","2009-01-27",2.8
"522","2009-01-28",3.28
"523","2009-01-29",2.96
"524","2009-01-30",4.08
"525","2009-02-02",4.8
"526","2009-02-03",4.32
"527","2009-02-04",4.16
"528","2009-02-05",4.4
"529","2009-02-06",4.8
"530","2009-02-09",5.28
"531","2009-02-10",5.36
"532","2009-02-11",5.28
"533","2009-02-12",5.36
"534","2009-02-13",5.28
"535","2009-02-17",4.64
"536","2009-02-18",4.32
"537","2009-02-19",4.32
"538","2009-02-20",3.76
"539","2009-02-23",3.6
"540","2009-02-24",4.16
"541","2009-02-25",3.6
"542","2009-02-26",3.36
"543","2009-02-27",2.96
"544","2009-03-02",2.64
"545","2009-03-03",2.4
"546","2009-03-04",2.96
"547","2009-03-05",2.64
"548","2009-03-06",3.28
"549","2009-03-09",3.04
"550","2009-03-10",2.96
"551","2009-03-11",2.8
"552","2009-03-12",2.96
"553","2009-03-13",2.96
"554","2009-03-16",2.88
"555","2009-03-17",3.12
"556","2009-03-18",3.6
"557","2009-03-19",3.28
"558","2009-03-20",2.8
"559","2009-03-23",3.2
"560","2009-03-24",2.88
"561","2009-03-25",3.04
"562","2009-03-26",3.2
"563","2009-03-27",6.16
"564","2009-03-30",5.2
"565","2009-03-31",5.36
"566","2009-04-01",6.16
"567","2009-04-02",6.08
"568","2009-04-03",6.4
"569","2009-04-06",6
"570","2009-04-07",5.52
"571","2009-04-08",5.6
"572","2009-04-09",6.24
"573","2009-04-13",6.08
"574","2009-04-14",5.52
"575","2009-04-15",6
"576","2009-04-16",8.16
"577","2009-04-17",10.08
"578","2009-04-20",9.92
"579","2009-04-21",10.56
"580","2009-04-22",10.64
"581","2009-04-23",10.32
"582","2009-04-24",10.4
"583","2009-04-27",10
"584","2009-04-28",10.32
"585","2009-04-29",10.48
"586","2009-04-30",8.4
"587","2009-05-01",8.64
"588","2009-05-04",8.56
"589","2009-05-05",8.32
"590","2009-05-06",8.24
"591","2009-05-07",8.4
"592","2009-05-08",8.72
"593","2009-05-11",8.4
"594","2009-05-12",8.56
"595","2009-05-13",7.6
"596","2009-05-14",8.16
"597","2009-05-15",8.16
"598","2009-05-18",8.48
"599","2009-05-19",8.72
"600","2009-05-20",9.44
"601","2009-05-21",9.92
"602","2009-05-22",9.76
"603","2009-05-26",9.76
"604","2009-05-27",9.44
"605","2009-05-28",9.04
"606","2009-05-29",9.2
"607","2009-06-01",9.36
"608","2009-06-02",7.68
"609","2009-06-03",7.28
"610","2009-06-04",7.6
"611","2009-06-05",7.68
"612","2009-06-08",6.88
"613","2009-06-09",7.2
"614","2009-06-10",7.12
"615","2009-06-11",7.36
"616","2009-06-12",7.6
"617","2009-06-15",7.52
"618","2009-06-16",7.36
"619","2009-06-17",6.88
"620","2009-06-18",6.64
"621","2009-06-19",6.8
"622","2009-06-22",6.4
"623","2009-06-23",6.4
"624","2009-06-24",6.48
"625","2009-06-25",7.04
"626","2009-06-26",6.32
"627","2009-06-29",6.8
"628","2009-06-30",6.64
"629","2009-07-01",7.84
"630","2009-07-02",7.28
"631","2009-07-06",7.12
"632","2009-07-07",7.04
"633","2009-07-08",6.96
"634","2009-07-09",6.56
"635","2009-07-10",6.64
"636","2009-07-13",7.36
"637","2009-07-14",7.92
"638","2009-07-15",8.4
"639","2009-07-16",8.16
"640","2009-07-17",8.24
"641","2009-07-20",8.08
"642","2009-07-21",7.76
"643","2009-07-22",7.92
"644","2009-07-23",7.84
"645","2009-07-24",7.76
"646","2009-07-27",7.68
"647","2009-07-28",8.08
"648","2009-07-29",7.36
"649","2009-07-30",7.52
"650","2009-07-31",7.36
"651","2009-08-03",7.28
"652","2009-08-04",7.2
"653","2009-08-05",7.6
"654","2009-08-06",7.6
"655","2009-08-07",7.36
"656","2009-08-10",7.76
"657","2009-08-11",7.68
"658","2009-08-12",7.92
"659","2009-08-13",8.64
"660","2009-08-14",8.4
"661","2009-08-17",7.92
"662","2009-08-18",8.16
"663","2009-08-19",8.4
"664","2009-08-20",8.96
"665","2009-08-21",9.36
"666","2009-08-24",9.6
"667","2009-08-25",9.28
"668","2009-08-26",9.28
"669","2009-08-27",9.76
"670","2009-08-28",9.6
"671","2009-08-31",9.84
"672","2009-09-01",9.28
"673","2009-09-02",9.12
"674","2009-09-03",9.12
"675","2009-09-04",9.36
"676","2009-09-08",9.12
"677","2009-09-09",9.36
"678","2009-09-10",9.6
"679","2009-09-11",9.36
"680","2009-09-14",9.36
"681","2009-09-15",9.6
"682","2009-09-16",10
"683","2009-09-17",10.24
"684","2009-09-18",10.16
"685","2009-09-21",9.84
"686","2009-09-22",9.92
"687","2009-09-23",9.68
"688","2009-09-24",9.28
"689","2009-09-25",9.44
"690","2009-09-28",10.16
"691","2009-09-29",10
"692","2009-09-30",10.08
"693","2009-10-01",9.84
"694","2009-10-02",9.76
"695","2009-10-05",9.92
"696","2009-10-06",10.16
"697","2009-10-07",10.4
"698","2009-10-08",11.04
"699","2009-10-09",11.76
"700","2009-10-12",11.6
"701","2009-10-13",11.68
"702","2009-10-14",11.76
"703","2009-10-15",11.76
"704","2009-10-16",11.44
"705","2009-10-19",11.44
"706","2009-10-20",10.88
"707","2009-10-21",11.76
"708","2009-10-22",12.24
"709","2009-10-23",12.08
"710","2009-10-26",12.24
"711","2009-10-27",13.04
"712","2009-10-28",15.84
"713","2009-10-29",15.28
"714","2009-10-30",14.8
"715","2009-11-02",14.32
"716","2009-11-03",16.4
"717","2009-11-04",18.799999
"718","2009-11-05",19.68
"719","2009-11-06",19.52
"720","2009-11-09",19.6
"721","2009-11-10",19.200001
"722","2009-11-11",19.440001
"723","2009-11-12",19.76
"724","2009-11-13",19.6
"725","2009-11-16",20.799999
"726","2009-11-17",21.440001
"727","2009-11-18",21.280001
"728","2009-11-19",20.559999
"729","2009-11-20",20.08
"730","2009-11-23",20.24
"731","2009-11-24",20
"732","2009-11-25",19.360001
"733","2009-11-27",18.719999
"734","2009-11-30",19.52
"735","2009-12-01",20.32
"736","2009-12-02",20.959999
"737","2009-12-03",21.040001
"738","2009-12-04",21.6
"739","2009-12-07",22.24
"740","2009-12-08",21.92
"741","2009-12-09",22.48
"742","2009-12-10",22.959999
"743","2009-12-11",23.280001
"744","2009-12-14",23.040001
"745","2009-12-15",23.040001
"746","2009-12-16",22.879999
"747","2009-12-17",22.799999
"748","2009-12-18",22.08
"749","2009-12-21",23.200001
"750","2009-12-22",23.360001
"751","2009-12-23",23.76
"752","2009-12-24",24.24
"753","2009-12-28",24.4
"754","2009-12-29",23.84
"755","2009-12-30",23.76
"756","2009-12-31",23.440001
"757","2010-01-04",24
"758","2010-01-05",23.76
"759","2010-01-06",23.120001
"760","2010-01-07",23.68
"761","2010-01-08",23.92
"762","2010-01-11",24
"763","2010-01-12",21.200001
"764","2010-01-13",23.280001
"765","2010-01-14",23.360001
"766","2010-01-15",23.040001
"767","2010-01-19",23.52
"768","2010-01-20",23.440001
"769","2010-01-21",23.6
"770","2010-01-22",23.200001
"771","2010-01-25",24.24
"772","2010-01-26",24.24
"773","2010-01-27",24.24
"774","2010-01-28",24.48
"775","2010-01-29",20.48
"776","2010-02-01",21.360001
"777","2010-02-02",21.280001
"778","2010-02-03",21.040001
"779","2010-02-04",19.68
"780","2010-02-05",19.280001
"781","2010-02-08",18.879999
"782","2010-02-09",19.200001
"783","2010-02-10",19.6
"784","2010-02-11",20.24
"785","2010-02-12",20.24
"786","2010-02-16",21.120001
"787","2010-02-17",20.959999
"788","2010-02-18",20.719999
"789","2010-02-19",20.799999
"790","2010-02-22",20.559999
"791","2010-02-23",20.4
"792","2010-02-24",20
"793","2010-02-25",19.92
"794","2010-02-26",19.84
"795","2010-03-01",19.200001
"796","2010-03-02",20.08
"797","2010-03-03",20.639999
"798","2010-03-04",20.959999
"799","2010-03-05",22.16
"800","2010-03-08",22.32
"801","2010-03-09",22.4
"802","2010-03-10",22.4
"803","2010-03-11",23.040001
"804","2010-03-12",23.360001
"805","2010-03-15",22.48
"806","2010-03-16",22.4
"807","2010-03-17",21.68
"808","2010-03-18",21.92
"809","2010-03-19",21.360001
"810","2010-03-22",21.92
"811","2010-03-23",22.32
"812","2010-03-24",21.84
"813","2010-03-25",21.84
"814","2010-03-26",21.68
"815","2010-03-29",21.76
"816","2010-03-30",21.6
"817","2010-03-31",21.040001
"818","2010-04-01",20.719999
"819","2010-04-05",21.280001
"820","2010-04-06",22.24
"821","2010-04-07",22.08
"822","2010-04-08",22.16
"823","2010-04-09",22.16
"824","2010-04-12",22.48
"825","2010-04-13",22.48
"826","2010-04-14",22.48
"827","2010-04-15",23.040001
"828","2010-04-16",23.040001
"829","2010-04-19",23.040001
"830","2010-04-20",23.120001
"831","2010-04-21",23.120001
"832","2010-04-22",23.280001
"833","2010-04-23",23.52
"834","2010-04-26",23.76
"835","2010-04-27",23.360001
"836","2010-04-28",23.6
"837","2010-04-29",23.6
"838","2010-04-30",23.200001
"839","2010-05-03",23.76
"840","2010-05-04",23.040001
"841","2010-05-05",22.799999
"842","2010-05-06",21.84
"843","2010-05-07",20.799999
"844","2010-05-10",22.32
"845","2010-05-11",22.48
"846","2010-05-12",23.040001
"847","2010-05-13",22.639999
"848","2010-05-14",22.24
"849","2010-05-17",21.52
"850","2010-05-18",21.440001
"851","2010-05-19",20
"852","2010-05-20",19.040001
"853","2010-05-21",18.48
"854","2010-05-24",18.799999
"855","2010-05-25",18.799999
"856","2010-05-26",17.84
"857","2010-05-27",19.040001
"858","2010-05-28",18.799999
"859","2010-06-01",18.24
"860","2010-06-02",19.040001
"861","2010-06-03",19.52
"862","2010-06-04",18.24
"863","2010-06-07",18.24
"864","2010-06-08",17.360001
"865","2010-06-09",16.799999
"866","2010-06-10",17.440001
"867","2010-06-11",17.84
"868","2010-06-14",17.76
"869","2010-06-15",18.959999
"870","2010-06-16",18.959999
"871","2010-06-17",19.84
"872","2010-06-18",19.6
"873","2010-06-21",18.719999
"874","2010-06-22",17.92
"875","2010-06-23",18.16
"876","2010-06-24",16.879999
"877","2010-06-25",17.6
"878","2010-06-28",16.719999
"879","2010-06-29",15.12
"880","2010-06-30",15.04
"881","2010-07-01",14.88
"882","2010-07-02",14.08
"883","2010-07-06",13.36
"884","2010-07-07",15.28
"885","2010-07-08",15.28
"886","2010-07-09",15.44
"887","2010-07-12",15.28
"888","2010-07-13",16.719999
"889","2010-07-14",16.959999
"890","2010-07-15",16.559999
"891","2010-07-16",15.68
"892","2010-07-19",15.92
"893","2010-07-20",15.92
"894","2010-07-21",15.6
"895","2010-07-22",15.28
"896","2010-07-23",16
"897","2010-07-26",16.799999
"898","2010-07-27",16.879999
"899","2010-07-28",16.16
"900","2010-07-29",12.32
"901","2010-07-30",12.8
"902","2010-08-02",12.96
"903","2010-08-03",12.24
"904","2010-08-04",11.92
"905","2010-08-05",11.52
"906","2010-08-06",11.44
"907","2010-08-09",11.12
"908","2010-08-10",10.8
"909","2010-08-11",9.92
"910","2010-08-12",9.92
"911","2010-08-13",10.64
"912","2010-08-16",10.64
"913","2010-08-17",11.28
"914","2010-08-18",10.72
"915","2010-08-19",10.32
"916","2010-08-20",10
"917","2010-08-23",10.56
"918","2010-08-24",11.28
"919","2010-08-25",11.04
"920","2010-08-26",10.72
"921","2010-08-27",11.44
"922","2010-08-30",11.04
"923","2010-08-31",11.52
"924","2010-09-01",11.6
"925","2010-09-02",12.64
"926","2010-09-03",13.12
"927","2010-09-07",12.72
"928","2010-09-08",12.32
"929","2010-09-09",12.4
"930","2010-09-10",12.32
"931","2010-09-13",12.56
"932","2010-09-14",12.08
"933","2010-09-15",12.24
"934","2010-09-16",13.36
"935","2010-09-17",13.92
"936","2010-09-20",14.08
"937","2010-09-21",14.72
"938","2010-09-22",14.8
"939","2010-09-23",14
"940","2010-09-24",14.4
"941","2010-09-27",14.96
"942","2010-09-28",15.36
"943","2010-09-29",16.16
"944","2010-09-30",16.959999
"945","2010-10-01",16.719999
"946","2010-10-04",15.52
"947","2010-10-05",16.16
"948","2010-10-06",15.84
"949","2010-10-07",16
"950","2010-10-08",18.32
"951","2010-10-11",18.32
"952","2010-10-12",18.879999
"953","2010-10-13",19.440001
"954","2010-10-14",21.68
"955","2010-10-15",22.08
"956","2010-10-18",22.799999
"957","2010-10-19",22.559999
"958","2010-10-20",23.440001
"959","2010-10-21",23.280001
"960","2010-10-22",23.200001
"961","2010-10-25",23.6
"962","2010-10-26",22.719999
"963","2010-10-27",25.6
"964","2010-10-28",26.719999
"965","2010-10-29",27.040001
"966","2010-11-01",26.24
"967","2010-11-02",27.040001
"968","2010-11-03",26.959999
"969","2010-11-04",27.92
"970","2010-11-05",27.76
"971","2010-11-08",27.52
"972","2010-11-09",26.16
"973","2010-11-10",27.280001
"974","2010-11-11",26.879999
"975","2010-11-12",26.08
"976","2010-11-15",26.08
"977","2010-11-16",25.040001
"978","2010-11-17",27.52
"979","2010-11-18",28.559999
"980","2010-11-19",29.280001
"981","2010-11-22",30.08
"982","2010-11-23",29.200001
"983","2010-11-24",30
"984","2010-11-26",30.4
"985","2010-11-29",29.92
"986","2010-11-30",29.040001
"987","2010-12-01",31.200001
"988","2010-12-02",31.280001
"989","2010-12-03",31.280001
