"","date","RY"
"333","2008-04-29",46.509998
"334","2008-04-30",47.830002
"335","2008-05-01",48.27
"336","2008-05-02",49.119999
"337","2008-05-05",48.119999
"338","2008-05-06",48.490002
"339","2008-05-07",47.970001
"340","2008-05-08",47.93
"341","2008-05-09",48.18
"342","2008-05-12",48.66
"343","2008-05-13",48.52
"344","2008-05-14",49.529999
"345","2008-05-15",50.709999
"346","2008-05-16",50.630001
"347","2008-05-19",50.119999
"348","2008-05-20",50.990002
"349","2008-05-21",50.220001
"350","2008-05-22",51.16
"351","2008-05-23",50.459999
"352","2008-05-27",49.540001
"353","2008-05-28",49.98
"354","2008-05-29",51.060001
"355","2008-05-30",51.209999
"356","2008-06-02",50.380001
"357","2008-06-03",49.950001
"358","2008-06-04",49.57
"359","2008-06-05",49.779999
"360","2008-06-06",48.720001
"361","2008-06-09",48.41
"362","2008-06-10",48.439999
"363","2008-06-11",47.459999
"364","2008-06-12",47.310001
"365","2008-06-13",47.689999
"366","2008-06-16",48.73
"367","2008-06-17",48.709999
"368","2008-06-18",48.209999
"369","2008-06-19",48.139999
"370","2008-06-20",46.799999
"371","2008-06-23",45.599998
"372","2008-06-24",46
"373","2008-06-25",46.509998
"374","2008-06-26",45.369999
"375","2008-06-27",45.709999
"376","2008-06-30",44.669998
"377","2008-07-01",44.599998
"378","2008-07-02",43.52
"379","2008-07-03",44.009998
"380","2008-07-07",44.509998
"381","2008-07-08",45.259998
"382","2008-07-09",43.82
"383","2008-07-10",43.439999
"384","2008-07-11",42.259998
"385","2008-07-14",40.970001
"386","2008-07-15",39.849998
"387","2008-07-16",42.779999
"388","2008-07-17",44.009998
"389","2008-07-18",44.529999
"390","2008-07-21",44.330002
"391","2008-07-22",44.919998
"392","2008-07-23",45.970001
"393","2008-07-24",43.75
"394","2008-07-25",44.049999
"395","2008-07-28",42.73
"396","2008-07-29",44.59
"397","2008-07-30",45.619999
"398","2008-07-31",46.07
"399","2008-08-01",45.389999
"400","2008-08-04",44.939999
"401","2008-08-05",46.290001
"402","2008-08-06",46.16
"403","2008-08-07",44.32
"404","2008-08-08",44.59
"405","2008-08-11",44.880001
"406","2008-08-12",44.41
"407","2008-08-13",43.400002
"408","2008-08-14",44.279999
"409","2008-08-15",44.360001
"410","2008-08-18",43.759998
"411","2008-08-19",42.59
"412","2008-08-20",42.669998
"413","2008-08-21",43.32
"414","2008-08-22",43.869999
"415","2008-08-25",43.049999
"416","2008-08-26",42.099998
"417","2008-08-27",43.360001
"418","2008-08-28",45.639999
"419","2008-08-29",45.68
"420","2008-09-02",45.68
"421","2008-09-03",46.689999
"422","2008-09-04",45.310001
"423","2008-09-05",45.66
"424","2008-09-08",45.880001
"425","2008-09-09",44.73
"426","2008-09-10",46.099998
"427","2008-09-11",46.470001
"428","2008-09-12",46.459999
"429","2008-09-15",44.75
"430","2008-09-16",43.48
"431","2008-09-17",41.869999
"432","2008-09-18",45.099998
"433","2008-09-19",48.650002
"434","2008-09-22",48.75
"435","2008-09-23",49
"436","2008-09-24",50
"437","2008-09-25",49.52
"438","2008-09-26",49.259998
"439","2008-09-29",47.5
"440","2008-09-30",48.02
"441","2008-10-01",47.650002
"442","2008-10-02",45.75
"443","2008-10-03",45.73
"444","2008-10-06",44.400002
"445","2008-10-07",40.639999
"446","2008-10-08",40.5
"447","2008-10-09",35.990002
"448","2008-10-10",36.099998
"449","2008-10-13",42
"450","2008-10-14",40.080002
"451","2008-10-15",37.810001
"452","2008-10-16",38.810001
"453","2008-10-17",39.27
"454","2008-10-20",41.599998
"455","2008-10-21",39.91
"456","2008-10-22",37.75
"457","2008-10-23",37.189999
"458","2008-10-24",36.41
"459","2008-10-27",33.48
"460","2008-10-28",34.990002
"461","2008-10-29",36.630001
"462","2008-10-30",39.16
"463","2008-10-31",38.73
"464","2008-11-03",39.439999
"465","2008-11-04",41.5
"466","2008-11-05",39.82
"467","2008-11-06",39
"468","2008-11-07",39.790001
"469","2008-11-10",39.639999
"470","2008-11-11",38.5
"471","2008-11-12",35.549999
"472","2008-11-13",38.169998
"473","2008-11-14",36.09
"474","2008-11-17",35.450001
"475","2008-11-18",35.360001
"476","2008-11-19",32.790001
"477","2008-11-20",27.84
"478","2008-11-21",28.65
"479","2008-11-24",32.16
"480","2008-11-25",31.83
"481","2008-11-26",31.93
"482","2008-11-28",32.540001
"483","2008-12-01",31.51
"484","2008-12-02",30.469999
"485","2008-12-03",30.77
"486","2008-12-04",29.280001
"487","2008-12-05",28.809999
"488","2008-12-08",30.120001
"489","2008-12-09",27.870001
"490","2008-12-10",27.92
"491","2008-12-11",27.360001
"492","2008-12-12",27.93
"493","2008-12-15",27.68
"494","2008-12-16",29.1
"495","2008-12-17",28.65
"496","2008-12-18",27.959999
"497","2008-12-19",27.959999
"498","2008-12-22",27.83
"499","2008-12-23",28.35
"500","2008-12-24",28.139999
"501","2008-12-26",28.200001
"502","2008-12-29",28.49
"503","2008-12-30",29.059999
"504","2008-12-31",29.66
"505","2009-01-02",30.34
"506","2009-01-05",31.139999
"507","2009-01-06",32.09
"508","2009-01-07",30.98
"509","2009-01-08",31.76
"510","2009-01-09",30.92
"511","2009-01-12",29.440001
"512","2009-01-13",29.27
"513","2009-01-14",27.719999
"514","2009-01-15",27.190001
"515","2009-01-16",26.9
"516","2009-01-20",24.25
"517","2009-01-21",25.75
"518","2009-01-22",23.860001
"519","2009-01-23",22.790001
"520","2009-01-26",24.07
"521","2009-01-27",25.040001
"522","2009-01-28",26.07
"523","2009-01-29",24.809999
"524","2009-01-30",24.58
"525","2009-02-02",24.24
"526","2009-02-03",25.01
"527","2009-02-04",24.83
"528","2009-02-05",25.41
"529","2009-02-06",25.809999
"530","2009-02-09",26.18
"531","2009-02-10",24.65
"532","2009-02-11",24.620001
"533","2009-02-12",24.65
"534","2009-02-13",24.219999
"535","2009-02-17",22.219999
"536","2009-02-18",21.51
"537","2009-02-19",22.030001
"538","2009-02-20",21.65
"539","2009-02-23",20.620001
"540","2009-02-24",22.77
"541","2009-02-25",23.91
"542","2009-02-26",25.299999
"543","2009-02-27",24.27
"544","2009-03-02",23.129999
"545","2009-03-03",22.950001
"546","2009-03-04",24.02
"547","2009-03-05",22.629999
"548","2009-03-06",22.99
"549","2009-03-09",22.17
"550","2009-03-10",25.610001
"551","2009-03-11",26.110001
"552","2009-03-12",27.51
"553","2009-03-13",27.75
"554","2009-03-16",27.91
"555","2009-03-17",28.639999
"556","2009-03-18",29.27
"557","2009-03-19",28.66
"558","2009-03-20",28.370001
"559","2009-03-23",31
"560","2009-03-24",29.870001
"561","2009-03-25",30.059999
"562","2009-03-26",30.65
"563","2009-03-27",29.790001
"564","2009-03-30",27.91
"565","2009-03-31",28.92
"566","2009-04-01",29.700001
"567","2009-04-02",30.6
"568","2009-04-03",31.35
"569","2009-04-06",31.09
"570","2009-04-07",30.18
"571","2009-04-08",30.530001
"572","2009-04-09",32.349998
"573","2009-04-13",33.18
"574","2009-04-14",33.279999
"575","2009-04-15",34.18
"576","2009-04-16",35
"577","2009-04-17",35.509998
"578","2009-04-20",33.560001
"579","2009-04-21",33.459999
"580","2009-04-22",33.240002
"581","2009-04-23",34.16
"582","2009-04-24",34.799999
"583","2009-04-27",34.189999
"584","2009-04-28",33.990002
"585","2009-04-29",35.060001
"586","2009-04-30",35.34
"587","2009-05-01",35.419998
"588","2009-05-04",37.029999
"589","2009-05-05",37.310001
"590","2009-05-06",38.490002
"591","2009-05-07",37.5
"592","2009-05-08",38.919998
"593","2009-05-11",37.810001
"594","2009-05-12",37.279999
"595","2009-05-13",35.139999
"596","2009-05-14",36.23
"597","2009-05-15",35.43
"598","2009-05-18",37.119999
"599","2009-05-19",37.490002
"600","2009-05-20",38.259998
"601","2009-05-21",37.509998
"602","2009-05-22",37.650002
"603","2009-05-26",40.299999
"604","2009-05-27",39.150002
"605","2009-05-28",40.790001
"606","2009-05-29",40.220001
"607","2009-06-01",40.91
"608","2009-06-02",41.5
"609","2009-06-03",39.84
"610","2009-06-04",40.990002
"611","2009-06-05",40.610001
"612","2009-06-08",41.209999
"613","2009-06-09",41.369999
"614","2009-06-10",41.07
"615","2009-06-11",41.57
"616","2009-06-12",40.950001
"617","2009-06-15",39.900002
"618","2009-06-16",39.470001
"619","2009-06-17",38.990002
"620","2009-06-18",39.799999
"621","2009-06-19",40.439999
"622","2009-06-22",39.130001
"623","2009-06-23",38.279999
"624","2009-06-24",39.549999
"625","2009-06-25",40.200001
"626","2009-06-26",41.169998
"627","2009-06-29",42.099998
"628","2009-06-30",40.849998
"629","2009-07-01",40.919998
"630","2009-07-02",40.889999
"631","2009-07-06",41.18
"632","2009-07-07",39.349998
"633","2009-07-08",38.580002
"634","2009-07-09",39.07
"635","2009-07-10",38.810001
"636","2009-07-13",40.290001
"637","2009-07-14",42.150002
"638","2009-07-15",43.380001
"639","2009-07-16",43.389999
"640","2009-07-17",43.73
"641","2009-07-20",44.650002
"642","2009-07-21",44.689999
"643","2009-07-22",45.25
"644","2009-07-23",46.02
"645","2009-07-24",46.740002
"646","2009-07-27",47.150002
"647","2009-07-28",46.68
"648","2009-07-29",46.549999
"649","2009-07-30",46.959999
"650","2009-07-31",47.470001
"651","2009-08-03",48.650002
"652","2009-08-04",48.139999
"653","2009-08-05",48.18
"654","2009-08-06",46.860001
"655","2009-08-07",47.25
"656","2009-08-10",46.599998
"657","2009-08-11",44.900002
"658","2009-08-12",45.560001
"659","2009-08-13",46.650002
"660","2009-08-14",46.48
"661","2009-08-17",45.110001
"662","2009-08-18",45.59
"663","2009-08-19",46.27
"664","2009-08-20",47.02
"665","2009-08-21",47.43
"666","2009-08-24",47.119999
"667","2009-08-25",48.689999
"668","2009-08-26",48.470001
"669","2009-08-27",52.110001
"670","2009-08-28",51.32
"671","2009-08-31",51.470001
"672","2009-09-01",50.200001
"673","2009-09-02",49.560001
"674","2009-09-03",50.529999
"675","2009-09-04",51.860001
"676","2009-09-08",52.599998
"677","2009-09-09",51.779999
"678","2009-09-10",51.810001
"679","2009-09-11",51.98
"680","2009-09-14",52.189999
"681","2009-09-15",53.130001
"682","2009-09-16",53.849998
"683","2009-09-17",53.439999
"684","2009-09-18",53.73
"685","2009-09-21",52.82
"686","2009-09-22",53.860001
"687","2009-09-23",53.639999
"688","2009-09-24",52.16
"689","2009-09-25",52.169998
"690","2009-09-28",53.5
"691","2009-09-29",52.900002
"692","2009-09-30",53.57
"693","2009-10-01",51.82
"694","2009-10-02",51.029999
"695","2009-10-05",52.59
"696","2009-10-06",52.560001
"697","2009-10-07",52.919998
"698","2009-10-08",53.139999
"699","2009-10-09",53.610001
"700","2009-10-12",53.720001
"701","2009-10-13",53.27
"702","2009-10-14",54.43
"703","2009-10-15",54.02
"704","2009-10-16",53.98
"705","2009-10-19",54.869999
"706","2009-10-20",53.889999
"707","2009-10-21",53.939999
"708","2009-10-22",53.98
"709","2009-10-23",53.389999
"710","2009-10-26",52.18
"711","2009-10-27",50.599998
"712","2009-10-28",49.48
"713","2009-10-29",51.810001
"714","2009-10-30",50.400002
"715","2009-11-02",50.77
"716","2009-11-03",51.110001
"717","2009-11-04",50.950001
"718","2009-11-05",52.119999
"719","2009-11-06",51.34
"720","2009-11-09",53.490002
"721","2009-11-10",54.110001
"722","2009-11-11",54.560001
"723","2009-11-12",54.240002
"724","2009-11-13",54.959999
"725","2009-11-16",54.91
"726","2009-11-17",55.150002
"727","2009-11-18",55.080002
"728","2009-11-19",54.27
"729","2009-11-20",53.939999
"730","2009-11-23",55.07
"731","2009-11-24",54.279999
"732","2009-11-25",54.639999
"733","2009-11-27",53.240002
"734","2009-11-30",54.189999
"735","2009-12-01",55.009998
"736","2009-12-02",55.099998
"737","2009-12-03",54.66
"738","2009-12-04",53
"739","2009-12-07",52.630001
"740","2009-12-08",51.880001
"741","2009-12-09",51.93
"742","2009-12-10",52.450001
"743","2009-12-11",52.119999
"744","2009-12-14",52.639999
"745","2009-12-15",51.599998
"746","2009-12-16",52.150002
"747","2009-12-17",51.279999
"748","2009-12-18",51.52
"749","2009-12-21",52.470001
"750","2009-12-22",53.360001
"751","2009-12-23",53.119999
"752","2009-12-24",53.400002
"753","2009-12-28",53.23
"754","2009-12-29",53.599998
"755","2009-12-30",53.209999
"756","2009-12-31",53.549999
"757","2010-01-04",54.220001
"758","2010-01-05",53.700001
"759","2010-01-06",53.639999
"760","2010-01-07",53.48
"761","2010-01-08",53.639999
"762","2010-01-11",53.349998
"763","2010-01-12",53.240002
"764","2010-01-13",54.02
"765","2010-01-14",54.43
"766","2010-01-15",53.360001
"767","2010-01-19",53.689999
"768","2010-01-20",52.889999
"769","2010-01-21",52.080002
"770","2010-01-22",49.93
"771","2010-01-25",49.73
"772","2010-01-26",50.060001
"773","2010-01-27",50.299999
"774","2010-01-28",50.139999
"775","2010-01-29",49.060001
"776","2010-02-01",49.709999
"777","2010-02-02",50.860001
"778","2010-02-03",50.369999
"779","2010-02-04",49.41
"780","2010-02-05",49.450001
"781","2010-02-08",49.349998
"782","2010-02-09",50.439999
"783","2010-02-10",51.48
"784","2010-02-11",52.380001
"785","2010-02-12",52.68
"786","2010-02-16",53.41
"787","2010-02-17",54.060001
"788","2010-02-18",54.419998
"789","2010-02-19",54.84
"790","2010-02-22",54.32
"791","2010-02-23",52.900002
"792","2010-02-24",53.150002
"793","2010-02-25",53.950001
"794","2010-02-26",54.049999
"795","2010-03-01",55.02
"796","2010-03-02",56.150002
"797","2010-03-03",55.419998
"798","2010-03-04",55.75
"799","2010-03-05",56.240002
"800","2010-03-08",56.98
"801","2010-03-09",56.52
"802","2010-03-10",56.27
"803","2010-03-11",56.709999
"804","2010-03-12",57.240002
"805","2010-03-15",57.68
"806","2010-03-16",58.66
"807","2010-03-17",58.860001
"808","2010-03-18",58.639999
"809","2010-03-19",58.529999
"810","2010-03-22",58.41
"811","2010-03-23",59.25
"812","2010-03-24",58.43
"813","2010-03-25",58.959999
"814","2010-03-26",58.220001
"815","2010-03-29",58.25
"816","2010-03-30",58.52
"817","2010-03-31",58.349998
"818","2010-04-01",59.369999
"819","2010-04-05",59.130001
"820","2010-04-06",59.32
"821","2010-04-07",58.52
"822","2010-04-08",58.759998
"823","2010-04-09",59.040001
"824","2010-04-12",59.389999
"825","2010-04-13",59.34
"826","2010-04-14",61.34
"827","2010-04-15",61.189999
"828","2010-04-16",60.450001
"829","2010-04-19",61.040001
"830","2010-04-20",61.470001
"831","2010-04-21",61.560001
"832","2010-04-22",61.689999
"833","2010-04-23",61.73
"834","2010-04-26",62.07
"835","2010-04-27",60.310001
"836","2010-04-28",60.16
"837","2010-04-29",62.099998
"838","2010-04-30",60.52
"839","2010-05-03",61.849998
"840","2010-05-04",60.139999
"841","2010-05-05",59.419998
"842","2010-05-06",56.459999
"843","2010-05-07",56.439999
"844","2010-05-10",58.610001
"845","2010-05-11",58.869999
"846","2010-05-12",59.860001
"847","2010-05-13",59.349998
"848","2010-05-14",57.970001
"849","2010-05-17",57.610001
"850","2010-05-18",58
"851","2010-05-19",58.040001
"852","2010-05-20",54.759998
"853","2010-05-21",55.84
"854","2010-05-24",55.349998
"855","2010-05-25",55.02
"856","2010-05-26",55.380001
"857","2010-05-27",54.139999
"858","2010-05-28",52.630001
"859","2010-06-01",51.419998
"860","2010-06-02",52.990002
"861","2010-06-03",52.57
"862","2010-06-04",50.459999
"863","2010-06-07",49.43
"864","2010-06-08",50.389999
"865","2010-06-09",49.959999
"866","2010-06-10",51.32
"867","2010-06-11",51.310001
"868","2010-06-14",51.970001
"869","2010-06-15",53.25
"870","2010-06-16",53.580002
"871","2010-06-17",53.23
"872","2010-06-18",54
"873","2010-06-21",53.689999
"874","2010-06-22",52.970001
"875","2010-06-23",51.619999
"876","2010-06-24",50.959999
"877","2010-06-25",51.189999
"878","2010-06-28",50.869999
"879","2010-06-29",48.25
"880","2010-06-30",47.790001
"881","2010-07-01",47.52
"882","2010-07-02",47.740002
"883","2010-07-06",49.41
"884","2010-07-07",50.09
"885","2010-07-08",50.869999
"886","2010-07-09",52.439999
"887","2010-07-12",52.330002
"888","2010-07-13",52.990002
"889","2010-07-14",52.939999
"890","2010-07-15",52.810001
"891","2010-07-16",51.23
"892","2010-07-19",50.84
"893","2010-07-20",51.299999
"894","2010-07-21",49.650002
"895","2010-07-22",50.02
"896","2010-07-23",50.200001
"897","2010-07-26",50.830002
"898","2010-07-27",51.57
"899","2010-07-28",51.880001
"900","2010-07-29",52.119999
"901","2010-07-30",52.27
"902","2010-08-02",53.25
"903","2010-08-03",52.650002
"904","2010-08-04",52.700001
"905","2010-08-05",51.860001
"906","2010-08-06",51.529999
"907","2010-08-09",52.130001
"908","2010-08-10",51.650002
"909","2010-08-11",49.84
"910","2010-08-12",49.380001
"911","2010-08-13",49.150002
"912","2010-08-16",49.139999
"913","2010-08-17",49.689999
"914","2010-08-18",50.240002
"915","2010-08-19",49.509998
"916","2010-08-20",49.049999
"917","2010-08-23",49.040001
"918","2010-08-24",47.18
"919","2010-08-25",47.66
"920","2010-08-26",46.34
"921","2010-08-27",47.860001
"922","2010-08-30",48.209999
"923","2010-08-31",47.810001
"924","2010-09-01",49.470001
"925","2010-09-02",49.700001
"926","2010-09-03",50.68
"927","2010-09-07",49.950001
"928","2010-09-08",50.689999
"929","2010-09-09",51.240002
"930","2010-09-10",51.630001
"931","2010-09-13",53.119999
"932","2010-09-14",52.860001
"933","2010-09-15",52.970001
"934","2010-09-16",52.869999
"935","2010-09-17",52.459999
"936","2010-09-20",52.490002
"937","2010-09-21",52.130001
"938","2010-09-22",51.25
"939","2010-09-23",50.93
"940","2010-09-24",52.099998
"941","2010-09-27",51.599998
"942","2010-09-28",51.75
"943","2010-09-29",51.740002
"944","2010-09-30",52.130001
"945","2010-10-01",52.689999
"946","2010-10-04",52.400002
"947","2010-10-05",53.630001
"948","2010-10-06",54.369999
"949","2010-10-07",54
"950","2010-10-08",54.150002
"951","2010-10-11",54.310001
"952","2010-10-12",54.360001
"953","2010-10-13",55.09
"954","2010-10-14",54.82
"955","2010-10-15",54.830002
