"","date","MCEP"
"297","2013-02-22",443.799988
"298","2013-02-25",436.399994
"299","2013-02-26",437.200012
"300","2013-02-27",436.600006
"301","2013-02-28",439.799988
"302","2013-03-01",440
"303","2013-03-04",447.200012
"304","2013-03-05",446.200012
"305","2013-03-06",457.200012
"306","2013-03-07",471
"307","2013-03-08",475.200012
"308","2013-03-11",468.799988
"309","2013-03-12",456.399994
"310","2013-03-13",456.399994
"311","2013-03-14",462.600006
"312","2013-03-15",468.600006
"313","2013-03-18",465.799988
"314","2013-03-19",475
"315","2013-03-20",470.600006
"316","2013-03-21",467.399994
"317","2013-03-22",470.399994
"318","2013-03-25",469.399994
"319","2013-03-26",473.399994
"320","2013-03-27",465.200012
"321","2013-03-28",459
"322","2013-04-01",464.399994
"323","2013-04-02",466
"324","2013-04-03",473.399994
"325","2013-04-04",467.200012
"326","2013-04-05",467.200012
"327","2013-04-08",473.600006
"328","2013-04-09",476
"329","2013-04-10",471.399994
"330","2013-04-11",469.200012
"331","2013-04-12",469
"332","2013-04-15",457.600006
"333","2013-04-16",467.200012
"334","2013-04-17",450.399994
"335","2013-04-18",454.600006
"336","2013-04-19",457.399994
"337","2013-04-22",479
"338","2013-04-23",474
"339","2013-04-24",467.399994
"340","2013-04-25",474
"341","2013-04-26",479.600006
"342","2013-04-29",493.600006
"343","2013-04-30",499.600006
"344","2013-05-01",484
"345","2013-05-02",472
"346","2013-05-03",459.200012
"347","2013-05-06",462.799988
"348","2013-05-07",469
"349","2013-05-08",477.200012
"350","2013-05-09",488.600006
"351","2013-05-10",491
"352","2013-05-13",498.799988
"353","2013-05-14",503.399994
"354","2013-05-15",500.200012
"355","2013-05-16",503
"356","2013-05-17",506.799988
"357","2013-05-20",515.599976
"358","2013-05-21",512.200012
"359","2013-05-22",505.399994
"360","2013-05-23",498.600006
"361","2013-05-24",493.600006
"362","2013-05-28",487.799988
"363","2013-05-29",490
"364","2013-05-30",479.399994
"365","2013-05-31",466.399994
"366","2013-06-03",463.200012
"367","2013-06-04",465.399994
"368","2013-06-05",461.200012
"369","2013-06-06",471.799988
"370","2013-06-07",463.399994
"371","2013-06-10",452.600006
"372","2013-06-11",463
"373","2013-06-12",454.799988
"374","2013-06-13",460.399994
"375","2013-06-14",454.200012
"376","2013-06-17",457
"377","2013-06-18",458.600006
"378","2013-06-19",463.600006
"379","2013-06-20",451.600006
"380","2013-06-21",445.200012
"381","2013-06-24",426.799988
"382","2013-06-25",436.200012
"383","2013-06-26",436.600006
"384","2013-06-27",440.799988
"385","2013-06-28",451
"386","2013-07-01",455
"387","2013-07-02",446.399994
"388","2013-07-03",442
"389","2013-07-05",441.799988
"390","2013-07-08",437.399994
"391","2013-07-09",429
"392","2013-07-10",437.399994
"393","2013-07-11",449.799988
"394","2013-07-12",457.600006
"395","2013-07-15",458.399994
"396","2013-07-16",463.799988
"397","2013-07-17",478
"398","2013-07-18",480
"399","2013-07-19",489
"400","2013-07-22",485.200012
"401","2013-07-23",491.600006
"402","2013-07-24",493.799988
"403","2013-07-25",482.399994
"404","2013-07-26",486.600006
"405","2013-07-29",493
"406","2013-07-30",497.799988
"407","2013-07-31",497.799988
"408","2013-08-01",493.600006
"409","2013-08-02",491.600006
"410","2013-08-05",481.399994
"411","2013-08-06",482
"412","2013-08-07",476
"413","2013-08-08",476.799988
"414","2013-08-09",471.399994
"415","2013-08-12",469
"416","2013-08-13",448
"417","2013-08-14",440
"418","2013-08-15",440
"419","2013-08-16",440.799988
"420","2013-08-19",454
"421","2013-08-20",458.200012
"422","2013-08-21",463.200012
"423","2013-08-22",465.799988
"424","2013-08-23",463
"425","2013-08-26",470
"426","2013-08-27",469
"427","2013-08-28",473.399994
"428","2013-08-29",478
"429","2013-08-30",476.600006
"430","2013-09-03",466.600006
"431","2013-09-04",468.799988
"432","2013-09-05",474
"433","2013-09-06",461.600006
"434","2013-09-09",463
"435","2013-09-10",467
"436","2013-09-11",471.799988
"437","2013-09-12",483.799988
"438","2013-09-13",481.600006
"439","2013-09-16",481.200012
"440","2013-09-17",474.399994
"441","2013-09-18",468
"442","2013-09-19",468
"443","2013-09-20",474.200012
"444","2013-09-23",469
"445","2013-09-24",470.600006
"446","2013-09-25",474.799988
"447","2013-09-26",472
"448","2013-09-27",475.200012
"449","2013-09-30",467.600006
"450","2013-10-01",470
"451","2013-10-02",470
"452","2013-10-03",472
"453","2013-10-04",470
"454","2013-10-07",469.799988
"455","2013-10-08",465
"456","2013-10-09",470
"457","2013-10-10",474.200012
"458","2013-10-11",481.399994
"459","2013-10-14",485.799988
"460","2013-10-15",497.600006
"461","2013-10-16",512.799988
"462","2013-10-17",517
"463","2013-10-18",531.200012
"464","2013-10-21",538.400024
"465","2013-10-22",537
"466","2013-10-23",532.599976
"467","2013-10-24",530.400024
"468","2013-10-25",524
"469","2013-10-28",508.399994
"470","2013-10-29",503.200012
"471","2013-10-30",500.600006
"472","2013-10-31",497
"473","2013-11-01",505.600006
"474","2013-11-04",503.799988
"475","2013-11-05",490.399994
"476","2013-11-06",472.600006
"477","2013-11-07",472.200012
"478","2013-11-08",479.799988
"479","2013-11-11",484.600006
"480","2013-11-12",468
"481","2013-11-13",456
"482","2013-11-14",451.600006
"483","2013-11-15",451.200012
"484","2013-11-18",443.399994
"485","2013-11-19",445.399994
"486","2013-11-20",442.200012
"487","2013-11-21",444.399994
"488","2013-11-22",454.399994
"489","2013-11-25",450.399994
"490","2013-11-26",454.399994
"491","2013-11-27",452.200012
"492","2013-11-29",453
"493","2013-12-02",460
"494","2013-12-03",459.600006
"495","2013-12-04",454.600006
"496","2013-12-05",450.399994
"497","2013-12-06",452
"498","2013-12-09",443.399994
"499","2013-12-10",440.399994
"500","2013-12-11",436
"501","2013-12-12",430
"502","2013-12-13",434
"503","2013-12-16",430.200012
"504","2013-12-17",431
"505","2013-12-18",440
"506","2013-12-19",447.399994
"507","2013-12-20",449.399994
"508","2013-12-23",464.799988
"509","2013-12-24",465
"510","2013-12-26",461.200012
"511","2013-12-27",458
"512","2013-12-30",455.600006
"513","2013-12-31",457
"514","2014-01-02",457.600006
"515","2014-01-03",454.200012
"516","2014-01-06",459.799988
"517","2014-01-07",460
"518","2014-01-08",451
"519","2014-01-09",449.200012
"520","2014-01-10",452.399994
"521","2014-01-13",440.600006
"522","2014-01-14",445
"523","2014-01-15",445
"524","2014-01-16",451
"525","2014-01-17",454.600006
"526","2014-01-21",464.600006
"527","2014-01-22",465
"528","2014-01-23",462.200012
"529","2014-01-24",462.200012
"530","2014-01-27",454.200012
"531","2014-01-28",467.600006
"532","2014-01-29",461.799988
"533","2014-01-30",463.799988
"534","2014-01-31",467.200012
"535","2014-02-03",466.399994
"536","2014-02-04",462.600006
"537","2014-02-05",444.200012
"538","2014-02-06",448.600006
"539","2014-02-07",463.200012
"540","2014-02-10",457.799988
"541","2014-02-11",463.799988
"542","2014-02-12",463
"543","2014-02-13",470.600006
"544","2014-02-14",474.799988
"545","2014-02-18",482.600006
"546","2014-02-19",470.399994
"547","2014-02-20",462.399994
"548","2014-02-21",463.799988
"549","2014-02-24",474
"550","2014-02-25",480
"551","2014-02-26",467.600006
"552","2014-02-27",466.200012
"553","2014-02-28",471.399994
"554","2014-03-03",475.399994
"555","2014-03-04",476.399994
"556","2014-03-05",465
"557","2014-03-06",465.799988
"558","2014-03-07",466.600006
"559","2014-03-10",460.799988
"560","2014-03-11",460.600006
"561","2014-03-12",445.399994
"562","2014-03-13",440
"563","2014-03-14",442.399994
"564","2014-03-17",452
"565","2014-03-18",454.200012
"566","2014-03-19",448.200012
"567","2014-03-20",453.200012
"568","2014-03-21",450
"569","2014-03-24",445
"570","2014-03-25",448.799988
"571","2014-03-26",448.600006
"572","2014-03-27",444.200012
"573","2014-03-28",437
"574","2014-03-31",432.600006
"575","2014-04-01",430.399994
"576","2014-04-02",431.600006
"577","2014-04-03",437.600006
"578","2014-04-04",436.200012
"579","2014-04-07",440
"580","2014-04-08",444.799988
"581","2014-04-09",444.799988
"582","2014-04-10",444.600006
"583","2014-04-11",443.399994
"584","2014-04-14",442
"585","2014-04-15",443
"586","2014-04-16",447.799988
"587","2014-04-17",449.600006
"588","2014-04-21",453.600006
"589","2014-04-22",460
"590","2014-04-23",461.799988
"591","2014-04-24",460.399994
"592","2014-04-25",458.799988
"593","2014-04-28",461
"594","2014-04-29",460.799988
"595","2014-04-30",462.200012
"596","2014-05-01",462
"597","2014-05-02",462.200012
"598","2014-05-05",464.600006
"599","2014-05-06",444.200012
"600","2014-05-07",432.600006
"601","2014-05-08",426.399994
"602","2014-05-09",428.600006
"603","2014-05-12",442
"604","2014-05-13",434.799988
"605","2014-05-14",433.799988
"606","2014-05-15",436.200012
"607","2014-05-16",435.600006
"608","2014-05-19",437.399994
"609","2014-05-20",443.799988
"610","2014-05-21",451.600006
"611","2014-05-22",450.200012
"612","2014-05-23",447.799988
"613","2014-05-27",442.399994
"614","2014-05-28",446
"615","2014-05-29",446.200012
"616","2014-05-30",446.799988
"617","2014-06-02",446.799988
"618","2014-06-03",433.799988
"619","2014-06-04",422.799988
"620","2014-06-05",423
"621","2014-06-06",424.200012
"622","2014-06-09",431.200012
"623","2014-06-10",430.399994
"624","2014-06-11",428.600006
"625","2014-06-12",438
"626","2014-06-13",438.399994
"627","2014-06-16",445.799988
"628","2014-06-17",444.799988
"629","2014-06-18",436
"630","2014-06-19",447
"631","2014-06-20",446.799988
"632","2014-06-23",445.200012
"633","2014-06-24",446
"634","2014-06-25",448
"635","2014-06-26",448.399994
"636","2014-06-27",456.399994
"637","2014-06-30",464.200012
"638","2014-07-01",463.200012
"639","2014-07-02",462.399994
"640","2014-07-03",462
"641","2014-07-07",465.399994
"642","2014-07-08",469.799988
"643","2014-07-09",471.399994
"644","2014-07-10",463
"645","2014-07-11",461.399994
"646","2014-07-14",464.600006
"647","2014-07-15",464.600006
"648","2014-07-16",470
"649","2014-07-17",465
"650","2014-07-18",472.799988
"651","2014-07-21",475
"652","2014-07-22",480.399994
"653","2014-07-23",482.600006
"654","2014-07-24",483.200012
"655","2014-07-25",485
"656","2014-07-28",480.399994
"657","2014-07-29",478.799988
"658","2014-07-30",473.399994
"659","2014-07-31",458.799988
"660","2014-08-01",454
"661","2014-08-04",461.799988
"662","2014-08-05",451.399994
"663","2014-08-06",452
"664","2014-08-07",453.600006
"665","2014-08-08",446.399994
"666","2014-08-11",452
"667","2014-08-12",452.399994
"668","2014-08-13",446
"669","2014-08-14",440
"670","2014-08-15",441
"671","2014-08-18",441.799988
"672","2014-08-19",442.600006
"673","2014-08-20",440.799988
"674","2014-08-21",443.399994
"675","2014-08-22",443.200012
"676","2014-08-25",446
"677","2014-08-26",448
"678","2014-08-27",449
"679","2014-08-28",449
"680","2014-08-29",447.600006
"681","2014-09-02",450.399994
"682","2014-09-03",448.600006
"683","2014-09-04",439
"684","2014-09-05",440.600006
"685","2014-09-08",439.200012
"686","2014-09-09",441.799988
"687","2014-09-10",440.600006
"688","2014-09-11",434.799988
"689","2014-09-12",432.799988
"690","2014-09-15",431.600006
"691","2014-09-16",436.399994
"692","2014-09-17",439.600006
"693","2014-09-18",439.200012
"694","2014-09-19",438.799988
"695","2014-09-22",434.200012
"696","2014-09-23",439.799988
"697","2014-09-24",436.600006
"698","2014-09-25",433.799988
"699","2014-09-26",437
"700","2014-09-29",440
"701","2014-09-30",439
"702","2014-10-01",438.600006
"703","2014-10-02",436
"704","2014-10-03",434
"705","2014-10-06",427.600006
"706","2014-10-07",426
"707","2014-10-08",403.799988
"708","2014-10-09",386.200012
"709","2014-10-10",354.799988
"710","2014-10-13",324
"711","2014-10-14",303.399994
"712","2014-10-15",301.600006
"713","2014-10-16",332.600006
"714","2014-10-17",352.600006
"715","2014-10-20",368
"716","2014-10-21",393.200012
"717","2014-10-22",379.600006
"718","2014-10-23",385.799988
"719","2014-10-24",367.600006
"720","2014-10-27",354.200012
"721","2014-10-28",361.399994
"722","2014-10-29",378
"723","2014-10-30",368
"724","2014-10-31",389.399994
"725","2014-11-03",384.200012
"726","2014-11-04",356.600006
"727","2014-11-05",342.600006
"728","2014-11-06",350
"729","2014-11-07",363.200012
"730","2014-11-10",359.799988
"731","2014-11-11",329
"732","2014-11-12",330.600006
"733","2014-11-13",336.200012
"734","2014-11-14",323.399994
"735","2014-11-17",308
"736","2014-11-18",305.600006
"737","2014-11-19",297.200012
"738","2014-11-20",318.200012
"739","2014-11-21",310.799988
"740","2014-11-24",299.399994
"741","2014-11-25",291.399994
"742","2014-11-26",284
"743","2014-11-28",234.800003
"744","2014-12-01",205
"745","2014-12-02",206.399994
"746","2014-12-03",209.399994
"747","2014-12-04",187.800003
"748","2014-12-05",171
"749","2014-12-08",134.399994
"750","2014-12-09",153.199997
"751","2014-12-10",140.600006
"752","2014-12-11",131.399994
"753","2014-12-12",130
"754","2014-12-15",110
"755","2014-12-16",123.199997
"756","2014-12-17",148
"757","2014-12-18",121.400002
"758","2014-12-19",130.199997
"759","2014-12-22",122.599998
"760","2014-12-23",123.800003
"761","2014-12-24",121.400002
"762","2014-12-26",121.400002
"763","2014-12-29",116.800003
"764","2014-12-30",115.599998
"765","2014-12-31",126.199997
"766","2015-01-02",130.800003
"767","2015-01-05",119.400002
"768","2015-01-06",117.199997
"769","2015-01-07",111.800003
"770","2015-01-08",116
"771","2015-01-09",119
"772","2015-01-12",107.400002
"773","2015-01-13",102
"774","2015-01-14",91.400002
"775","2015-01-15",86.199997
"776","2015-01-16",87.599998
"777","2015-01-20",92.800003
"778","2015-01-21",114
"779","2015-01-22",110
"780","2015-01-23",97.800003
"781","2015-01-26",107.400002
"782","2015-01-27",111.599998
"783","2015-01-28",101.199997
"784","2015-01-29",102.199997
"785","2015-01-30",108.400002
"786","2015-02-02",120.400002
"787","2015-02-03",133.199997
"788","2015-02-04",124.400002
"789","2015-02-05",134
"790","2015-02-06",130
"791","2015-02-09",138
"792","2015-02-10",124.400002
"793","2015-02-11",122.400002
"794","2015-02-12",123.400002
"795","2015-02-13",125.800003
"796","2015-02-17",129.800003
"797","2015-02-18",120
"798","2015-02-19",126.400002
"799","2015-02-20",121.400002
"800","2015-02-23",122.599998
"801","2015-02-24",120.599998
"802","2015-02-25",123.199997
"803","2015-02-26",121.800003
"804","2015-02-27",122.800003
"805","2015-03-02",123.599998
"806","2015-03-03",126
"807","2015-03-04",127.199997
"808","2015-03-05",125.199997
"809","2015-03-06",121.800003
"810","2015-03-09",120.199997
"811","2015-03-10",114
"812","2015-03-11",113
"813","2015-03-12",112.599998
"814","2015-03-13",112.400002
"815","2015-03-16",103.599998
"816","2015-03-17",102.400002
"817","2015-03-18",111.400002
"818","2015-03-19",105.800003
"819","2015-03-20",108.599998
"820","2015-03-23",110.800003
"821","2015-03-24",116.400002
"822","2015-03-25",116
"823","2015-03-26",117.199997
"824","2015-03-27",110.599998
"825","2015-03-30",109
"826","2015-03-31",111.199997
"827","2015-04-01",112
"828","2015-04-02",112.599998
"829","2015-04-06",116.400002
"830","2015-04-07",117.400002
"831","2015-04-08",116
"832","2015-04-09",116.400002
"833","2015-04-10",116.199997
"834","2015-04-13",115.400002
"835","2015-04-14",117.199997
"836","2015-04-15",116.599998
"837","2015-04-16",120
"838","2015-04-17",118.199997
"839","2015-04-20",118
"840","2015-04-21",120.400002
"841","2015-04-22",122.599998
"842","2015-04-23",125.199997
"843","2015-04-24",127.599998
"844","2015-04-27",126.800003
"845","2015-04-28",129
"846","2015-04-29",132.600006
"847","2015-04-30",131.399994
"848","2015-05-01",132.199997
"849","2015-05-04",137.600006
"850","2015-05-05",132.800003
"851","2015-05-06",132.399994
"852","2015-05-07",129.199997
"853","2015-05-08",126.800003
"854","2015-05-11",124.199997
"855","2015-05-12",126.599998
"856","2015-05-13",124.199997
"857","2015-05-14",123
"858","2015-05-15",126
"859","2015-05-18",123.400002
"860","2015-05-19",121.599998
"861","2015-05-20",116.599998
"862","2015-05-21",119.800003
"863","2015-05-22",120.199997
"864","2015-05-26",122.199997
"865","2015-05-27",120
"866","2015-05-28",117.199997
"867","2015-05-29",115
"868","2015-06-01",115
"869","2015-06-02",115.400002
"870","2015-06-03",116.199997
"871","2015-06-04",114
"872","2015-06-05",113
"873","2015-06-08",108.400002
"874","2015-06-09",111.599998
"875","2015-06-10",112.199997
"876","2015-06-11",111
"877","2015-06-12",109.599998
"878","2015-06-15",107.599998
"879","2015-06-16",109
"880","2015-06-17",108.599998
"881","2015-06-18",107.199997
"882","2015-06-19",106.400002
"883","2015-06-22",105
"884","2015-06-23",107
"885","2015-06-24",108.199997
"886","2015-06-25",106.199997
"887","2015-06-26",105.800003
"888","2015-06-29",100.400002
"889","2015-06-30",100
"890","2015-07-01",98.599998
"891","2015-07-02",96
"892","2015-07-06",93.400002
"893","2015-07-07",88.400002
"894","2015-07-08",88.199997
"895","2015-07-09",90.800003
"896","2015-07-10",89.599998
"897","2015-07-13",87
"898","2015-07-14",87
"899","2015-07-15",84
"900","2015-07-16",80
"901","2015-07-17",75.800003
"902","2015-07-20",66.800003
"903","2015-07-21",69.400002
"904","2015-07-22",65.400002
"905","2015-07-23",60.599998
"906","2015-07-24",64.199997
"907","2015-07-27",64.599998
"908","2015-07-28",70.400002
"909","2015-07-29",73.800003
"910","2015-07-30",69.400002
"911","2015-07-31",62.400002
"912","2015-08-03",58.400002
"913","2015-08-04",63.599998
"914","2015-08-05",59
"915","2015-08-06",59
"916","2015-08-07",60.599998
"917","2015-08-10",65.400002
"918","2015-08-11",62.599998
"919","2015-08-12",65
"920","2015-08-13",62
"921","2015-08-14",59.799999
"922","2015-08-17",56.200001
"923","2015-08-18",54
"924","2015-08-19",50.400002
"925","2015-08-20",47
"926","2015-08-21",47.400002
"927","2015-08-24",42.200001
"928","2015-08-25",41.400002
"929","2015-08-26",41.400002
"930","2015-08-27",44.799999
"931","2015-08-28",51.200001
"932","2015-08-31",57
"933","2015-09-01",55.400002
"934","2015-09-02",54
"935","2015-09-03",56.200001
"936","2015-09-04",55.799999
"937","2015-09-08",58.599998
"938","2015-09-09",55.799999
"939","2015-09-10",54.400002
"940","2015-09-11",50.400002
"941","2015-09-14",46.599998
"942","2015-09-15",49.400002
"943","2015-09-16",54.400002
"944","2015-09-17",57.400002
"945","2015-09-18",56.200001
"946","2015-09-21",53.400002
"947","2015-09-22",49.599998
"948","2015-09-23",47.400002
"949","2015-09-24",49.599998
"950","2015-09-25",46.200001
"951","2015-09-28",42.200001
"952","2015-09-29",42
"953","2015-09-30",43
"954","2015-10-01",42
"955","2015-10-02",48.400002
"956","2015-10-05",58.200001
"957","2015-10-06",61.200001
"958","2015-10-07",64.400002
"959","2015-10-08",68.199997
"960","2015-10-09",66.800003
"961","2015-10-12",65
"962","2015-10-13",64.199997
"963","2015-10-14",66.400002
"964","2015-10-15",62.799999
"965","2015-10-16",64.599998
"966","2015-10-19",60.200001
"967","2015-10-20",62
"968","2015-10-21",60.200001
"969","2015-10-22",59.799999
"970","2015-10-23",44
"971","2015-10-26",39.400002
"972","2015-10-27",36
"973","2015-10-28",39.599998
"974","2015-10-29",39.400002
"975","2015-10-30",40.400002
"976","2015-11-02",42
"977","2015-11-03",56.799999
"978","2015-11-04",54.799999
"979","2015-11-05",55.599998
"980","2015-11-06",53.200001
"981","2015-11-09",51
"982","2015-11-10",47.400002
"983","2015-11-11",46.200001
"984","2015-11-12",45.200001
"985","2015-11-13",44.599998
"986","2015-11-16",47.200001
"987","2015-11-17",44
"988","2015-11-18",48
"989","2015-11-19",44.599998
"990","2015-11-20",44.200001
