"","date","BKU"
"265","2012-02-15",23.23
"266","2012-02-16",23.559999
"267","2012-02-17",23.540001
"268","2012-02-21",23.799999
"269","2012-02-22",23.709999
"270","2012-02-23",23.719999
"271","2012-02-24",23.08
"272","2012-02-27",22.870001
"273","2012-02-28",22.870001
"274","2012-02-29",23.030001
"275","2012-03-01",23.110001
"276","2012-03-02",23.08
"277","2012-03-05",22.860001
"278","2012-03-06",22.5
"279","2012-03-07",22.68
"280","2012-03-08",22.700001
"281","2012-03-09",23.379999
"282","2012-03-12",23.58
"283","2012-03-13",24.17
"284","2012-03-14",23.83
"285","2012-03-15",24.43
"286","2012-03-16",24.9
"287","2012-03-19",24.75
"288","2012-03-20",24.780001
"289","2012-03-21",24.65
"290","2012-03-22",24.540001
"291","2012-03-23",24.709999
"292","2012-03-26",24.780001
"293","2012-03-27",24.66
"294","2012-03-28",25.02
"295","2012-03-29",25.01
"296","2012-03-30",25
"297","2012-04-02",25.16
"298","2012-04-03",25
"299","2012-04-04",24.84
"300","2012-04-05",24.41
"301","2012-04-09",24.09
"302","2012-04-10",23.58
"303","2012-04-11",23.76
"304","2012-04-12",23.959999
"305","2012-04-13",23.780001
"306","2012-04-16",23.860001
"307","2012-04-17",24.120001
"308","2012-04-18",24.09
"309","2012-04-19",24.08
"310","2012-04-20",23.98
"311","2012-04-23",23.77
"312","2012-04-24",24.27
"313","2012-04-25",24.299999
"314","2012-04-26",24.6
"315","2012-04-27",24.620001
"316","2012-04-30",24.6
"317","2012-05-01",24.700001
"318","2012-05-02",24.65
"319","2012-05-03",24.379999
"320","2012-05-04",24.08
"321","2012-05-07",24.280001
"322","2012-05-08",24.129999
"323","2012-05-09",24.200001
"324","2012-05-10",24.32
"325","2012-05-11",24.309999
"326","2012-05-14",24.09
"327","2012-05-15",24.040001
"328","2012-05-16",23.959999
"329","2012-05-17",23.809999
"330","2012-05-18",23.629999
"331","2012-05-21",23.790001
"332","2012-05-22",23.860001
"333","2012-05-23",23.9
"334","2012-05-24",24.209999
"335","2012-05-25",24.299999
"336","2012-05-29",24.360001
"337","2012-05-30",23.66
"338","2012-05-31",23.59
"339","2012-06-01",22.58
"340","2012-06-04",22.49
"341","2012-06-05",22.389999
"342","2012-06-06",22.700001
"343","2012-06-07",22.709999
"344","2012-06-08",22.940001
"345","2012-06-11",22.639999
"346","2012-06-12",22.719999
"347","2012-06-13",22.780001
"348","2012-06-14",23.030001
"349","2012-06-15",23.469999
"350","2012-06-18",23.389999
"351","2012-06-19",23.799999
"352","2012-06-20",23.700001
"353","2012-06-21",23.530001
"354","2012-06-22",23.629999
"355","2012-06-25",23.219999
"356","2012-06-26",23.18
"357","2012-06-27",23.48
"358","2012-06-28",23.33
"359","2012-06-29",23.58
"360","2012-07-02",23.459999
"361","2012-07-03",23.809999
"362","2012-07-05",23.790001
"363","2012-07-06",23.799999
"364","2012-07-09",23.379999
"365","2012-07-10",23.209999
"366","2012-07-11",23.190001
"367","2012-07-12",23.209999
"368","2012-07-13",23.639999
"369","2012-07-16",24
"370","2012-07-17",24.110001
"371","2012-07-18",23.99
"372","2012-07-19",24.059999
"373","2012-07-20",23.950001
"374","2012-07-23",23.5
"375","2012-07-24",23.24
"376","2012-07-25",23.74
"377","2012-07-26",23.82
"378","2012-07-27",24.040001
"379","2012-07-30",24.25
"380","2012-07-31",24.360001
"381","2012-08-01",24.18
"382","2012-08-02",24.299999
"383","2012-08-03",24.59
"384","2012-08-06",24.76
"385","2012-08-07",25.1
"386","2012-08-08",25.200001
"387","2012-08-09",25.530001
"388","2012-08-10",25.700001
"389","2012-08-13",25.790001
"390","2012-08-14",25.700001
"391","2012-08-15",25.780001
"392","2012-08-16",25.700001
"393","2012-08-17",26
"394","2012-08-20",26.15
"395","2012-08-21",25.66
"396","2012-08-22",25.559999
"397","2012-08-23",25.459999
"398","2012-08-24",25.450001
"399","2012-08-27",25.360001
"400","2012-08-28",25.440001
"401","2012-08-29",25.190001
"402","2012-08-30",25.18
"403","2012-08-31",25.25
"404","2012-09-04",25.219999
"405","2012-09-05",24.709999
"406","2012-09-06",24.709999
"407","2012-09-07",24.469999
"408","2012-09-10",24.290001
"409","2012-09-11",24.52
"410","2012-09-12",24.73
"411","2012-09-13",24.84
"412","2012-09-14",24.940001
"413","2012-09-17",25.27
"414","2012-09-18",25.49
"415","2012-09-19",25.51
"416","2012-09-20",25.379999
"417","2012-09-21",25
"418","2012-09-24",24.879999
"419","2012-09-25",24.77
"420","2012-09-26",24.629999
"421","2012-09-27",24.620001
"422","2012-09-28",24.610001
"423","2012-10-01",24.469999
"424","2012-10-02",24.639999
"425","2012-10-03",24.700001
"426","2012-10-04",25.02
"427","2012-10-05",24.99
"428","2012-10-08",25.030001
"429","2012-10-09",24.629999
"430","2012-10-10",24.549999
"431","2012-10-11",24.65
"432","2012-10-12",24.610001
"433","2012-10-15",24.65
"434","2012-10-16",24.02
"435","2012-10-17",24.27
"436","2012-10-18",24.040001
"437","2012-10-19",24.09
"438","2012-10-22",23.93
"439","2012-10-23",23.639999
"440","2012-10-24",23.66
"441","2012-10-25",23.559999
"442","2012-10-26",23.540001
"443","2012-10-31",23.709999
"444","2012-11-01",23.940001
"445","2012-11-02",23.68
"446","2012-11-05",23.4
"447","2012-11-06",23.77
"448","2012-11-07",23.049999
"449","2012-11-08",22.75
"450","2012-11-09",22.790001
"451","2012-11-12",22.76
"452","2012-11-13",22.52
"453","2012-11-14",22.219999
"454","2012-11-15",22.16
"455","2012-11-16",22.860001
"456","2012-11-19",23.219999
"457","2012-11-20",23.16
"458","2012-11-21",23.040001
"459","2012-11-23",23.66
"460","2012-11-26",23.629999
"461","2012-11-27",23.07
"462","2012-11-28",23.209999
"463","2012-11-29",23.34
"464","2012-11-30",23.5
"465","2012-12-03",23.15
"466","2012-12-04",23.34
"467","2012-12-05",23.25
"468","2012-12-06",23.360001
"469","2012-12-07",23.1
"470","2012-12-10",23.18
"471","2012-12-11",23.059999
"472","2012-12-12",23.040001
"473","2012-12-13",23
"474","2012-12-14",22.860001
"475","2012-12-17",23
"476","2012-12-18",23.120001
"477","2012-12-19",23.98
"478","2012-12-20",24.26
"479","2012-12-21",24.309999
"480","2012-12-24",24.25
"481","2012-12-26",24.540001
"482","2012-12-27",24.030001
"483","2012-12-28",24.07
"484","2012-12-31",24.440001
"485","2013-01-02",24.889999
"486","2013-01-03",25.23
"487","2013-01-04",25.190001
"488","2013-01-07",25.309999
"489","2013-01-08",25.26
"490","2013-01-09",25.25
"491","2013-01-10",25.450001
"492","2013-01-11",25.389999
"493","2013-01-14",25.25
"494","2013-01-15",25.15
"495","2013-01-16",25.280001
"496","2013-01-17",25.68
"497","2013-01-18",25.59
"498","2013-01-22",25.870001
"499","2013-01-23",26
"500","2013-01-24",26
"501","2013-01-25",25.99
"502","2013-01-28",26.4
"503","2013-01-29",26.889999
"504","2013-01-30",26.690001
"505","2013-01-31",26.9
"506","2013-02-01",27.02
"507","2013-02-04",26.690001
"508","2013-02-05",26.84
"509","2013-02-06",26.92
"510","2013-02-07",26.9
"511","2013-02-08",26.969999
"512","2013-02-11",27.219999
"513","2013-02-12",27.370001
"514","2013-02-13",27.51
"515","2013-02-14",27.559999
"516","2013-02-15",27.57
"517","2013-02-19",27.76
"518","2013-02-20",27.68
"519","2013-02-21",27.34
"520","2013-02-22",27.610001
"521","2013-02-25",27.41
"522","2013-02-26",27.76
"523","2013-02-27",27.84
"524","2013-02-28",28.360001
"525","2013-03-01",28
"526","2013-03-04",28.110001
"527","2013-03-05",28.57
"528","2013-03-06",27
"529","2013-03-07",26.08
"530","2013-03-08",25.280001
"531","2013-03-11",25.35
"532","2013-03-12",25.41
"533","2013-03-13",25.34
"534","2013-03-14",25.27
"535","2013-03-15",24.83
"536","2013-03-18",24.99
"537","2013-03-19",25.26
"538","2013-03-20",25.26
"539","2013-03-21",25.719999
"540","2013-03-22",25.77
"541","2013-03-25",25.879999
"542","2013-03-26",25.99
"543","2013-03-27",25.66
"544","2013-03-28",25.620001
"545","2013-04-01",25.549999
"546","2013-04-02",25.540001
"547","2013-04-03",24.809999
"548","2013-04-04",25.09
"549","2013-04-05",25.18
"550","2013-04-08",25.290001
"551","2013-04-09",25.34
"552","2013-04-10",25.639999
"553","2013-04-11",25.57
"554","2013-04-12",25.5
"555","2013-04-15",24.93
"556","2013-04-16",25.059999
"557","2013-04-17",24.719999
"558","2013-04-18",24.450001
"559","2013-04-19",24.530001
"560","2013-04-22",24.629999
"561","2013-04-23",24.450001
"562","2013-04-24",24.65
"563","2013-04-25",25.469999
"564","2013-04-26",25.290001
"565","2013-04-29",24.959999
"566","2013-04-30",25.35
"567","2013-05-01",25.040001
"568","2013-05-02",24.99
"569","2013-05-03",25.190001
"570","2013-05-06",25.43
"571","2013-05-07",25.889999
"572","2013-05-08",25.82
"573","2013-05-09",25.549999
"574","2013-05-10",25.540001
"575","2013-05-13",25.360001
"576","2013-05-14",25.4
"577","2013-05-15",25.559999
"578","2013-05-16",25.469999
"579","2013-05-17",25.639999
"580","2013-05-20",25.549999
"581","2013-05-21",25.4
"582","2013-05-22",24.85
"583","2013-05-23",24.709999
"584","2013-05-24",24.9
"585","2013-05-28",25.09
"586","2013-05-29",24.950001
"587","2013-05-30",24.790001
"588","2013-05-31",24.58
"589","2013-06-03",24.51
"590","2013-06-04",25.059999
"591","2013-06-05",24.92
"592","2013-06-06",25.120001
"593","2013-06-07",25.370001
"594","2013-06-10",25.43
"595","2013-06-11",25.17
"596","2013-06-12",25.08
"597","2013-06-13",25.299999
"598","2013-06-14",24.969999
"599","2013-06-17",25.459999
"600","2013-06-18",25.52
"601","2013-06-19",25.540001
"602","2013-06-20",25.58
"603","2013-06-21",25.83
"604","2013-06-24",25.629999
"605","2013-06-25",26.040001
"606","2013-06-26",26.43
"607","2013-06-27",26.700001
"608","2013-06-28",26.01
"609","2013-07-01",26.66
"610","2013-07-02",26.67
"611","2013-07-03",26.32
"612","2013-07-05",27.32
"613","2013-07-08",27.620001
"614","2013-07-09",27.91
"615","2013-07-10",27.74
"616","2013-07-11",27.139999
"617","2013-07-12",27.709999
"618","2013-07-15",28.01
"619","2013-07-16",27.950001
"620","2013-07-17",28
"621","2013-07-18",28.24
"622","2013-07-19",28.59
"623","2013-07-22",28.610001
"624","2013-07-23",28.9
"625","2013-07-24",29.799999
"626","2013-07-25",29.9
"627","2013-07-26",30.190001
"628","2013-07-29",30.030001
"629","2013-07-30",30.049999
"630","2013-07-31",30.24
"631","2013-08-01",30.51
"632","2013-08-02",30.6
"633","2013-08-05",30.76
"634","2013-08-06",30.440001
"635","2013-08-07",30.23
"636","2013-08-08",30.620001
"637","2013-08-09",30.700001
"638","2013-08-12",30.51
"639","2013-08-13",30.76
"640","2013-08-14",30.74
"641","2013-08-15",30.42
"642","2013-08-16",30.639999
"643","2013-08-19",30.639999
"644","2013-08-20",30.75
"645","2013-08-21",30.74
"646","2013-08-22",31.299999
"647","2013-08-23",30.959999
"648","2013-08-26",30.76
"649","2013-08-27",29.58
"650","2013-08-28",29.639999
"651","2013-08-29",29.860001
"652","2013-08-30",29.549999
"653","2013-09-03",29.85
"654","2013-09-04",29.91
"655","2013-09-05",30.1
"656","2013-09-06",30.1
"657","2013-09-09",30.290001
"658","2013-09-10",30.35
"659","2013-09-11",30.639999
"660","2013-09-12",30.370001
"661","2013-09-13",30.51
"662","2013-09-16",30.48
"663","2013-09-17",31.18
"664","2013-09-18",30.99
"665","2013-09-19",30.16
"666","2013-09-20",30.280001
"667","2013-09-23",30.08
"668","2013-09-24",30.530001
"669","2013-09-25",30.799999
"670","2013-09-26",30.77
"671","2013-09-27",30.780001
"672","2013-09-30",31.190001
"673","2013-10-01",31.25
"674","2013-10-02",31.1
"675","2013-10-03",31.190001
"676","2013-10-04",31.17
"677","2013-10-07",31.09
"678","2013-10-08",30.75
"679","2013-10-09",30.790001
"680","2013-10-10",31.379999
"681","2013-10-11",31.6
"682","2013-10-14",32.439999
"683","2013-10-15",32.110001
"684","2013-10-16",32.619999
"685","2013-10-17",32.400002
"686","2013-10-18",32.41
"687","2013-10-21",32.68
"688","2013-10-22",32.889999
"689","2013-10-23",31.959999
"690","2013-10-24",31.620001
"691","2013-10-25",31.879999
"692","2013-10-28",31.219999
"693","2013-10-29",30.52
"694","2013-10-30",31.040001
"695","2013-10-31",30.77
"696","2013-11-01",30.65
"697","2013-11-04",30.76
"698","2013-11-05",30.74
"699","2013-11-06",30.860001
"700","2013-11-07",30.719999
"701","2013-11-08",31.549999
"702","2013-11-11",31.5
"703","2013-11-12",30.780001
"704","2013-11-13",30.950001
"705","2013-11-14",31.33
"706","2013-11-15",31.280001
"707","2013-11-18",30.870001
"708","2013-11-19",31.43
"709","2013-11-20",31.32
"710","2013-11-21",31.75
"711","2013-11-22",31.959999
"712","2013-11-25",32.02
"713","2013-11-26",32.16
"714","2013-11-27",32.310001
"715","2013-11-29",32.279999
"716","2013-12-02",32.07
"717","2013-12-03",31.99
"718","2013-12-04",31.77
"719","2013-12-05",31.91
"720","2013-12-06",32.419998
"721","2013-12-09",32.189999
"722","2013-12-10",31.940001
"723","2013-12-11",31.379999
"724","2013-12-12",31.67
"725","2013-12-13",31.91
"726","2013-12-16",32.43
"727","2013-12-17",32.349998
"728","2013-12-18",32.639999
"729","2013-12-19",32.200001
"730","2013-12-20",32.68
"731","2013-12-23",33.220001
"732","2013-12-24",32.91
"733","2013-12-26",32.91
"734","2013-12-27",32.790001
"735","2013-12-30",32.75
"736","2013-12-31",32.919998
"737","2014-01-02",32.73
"738","2014-01-03",32.799999
"739","2014-01-06",32.830002
"740","2014-01-07",32.57
"741","2014-01-08",32.41
"742","2014-01-09",32.18
"743","2014-01-10",32.150002
"744","2014-01-13",31.68
"745","2014-01-14",31.65
"746","2014-01-15",31.799999
"747","2014-01-16",32.040001
"748","2014-01-17",32.200001
"749","2014-01-21",32.540001
"750","2014-01-22",32.799999
"751","2014-01-23",33.849998
"752","2014-01-24",33.34
"753","2014-01-27",32.75
"754","2014-01-28",31.91
"755","2014-01-29",31
"756","2014-01-30",31.440001
"757","2014-01-31",31.1
"758","2014-02-03",30.450001
"759","2014-02-04",30.620001
"760","2014-02-05",30.549999
"761","2014-02-06",30.98
"762","2014-02-07",31.129999
"763","2014-02-10",31.469999
"764","2014-02-11",31.719999
"765","2014-02-12",31.440001
"766","2014-02-13",31.73
"767","2014-02-14",32.189999
"768","2014-02-18",32.349998
"769","2014-02-19",31.73
"770","2014-02-20",31.75
"771","2014-02-21",31.83
"772","2014-02-24",32.889999
"773","2014-02-25",32.799999
"774","2014-02-26",33
"775","2014-02-27",33.43
"776","2014-02-28",33.48
"777","2014-03-03",33.549999
"778","2014-03-04",34.18
"779","2014-03-05",33.450001
"780","2014-03-06",33.849998
"781","2014-03-07",34.02
"782","2014-03-10",33.860001
"783","2014-03-11",33.68
"784","2014-03-12",33.689999
"785","2014-03-13",33.18
"786","2014-03-14",33.330002
"787","2014-03-17",33.779999
"788","2014-03-18",33.700001
"789","2014-03-19",34.049999
"790","2014-03-20",34.5
"791","2014-03-21",34.07
"792","2014-03-24",33.830002
"793","2014-03-25",33.630001
"794","2014-03-26",33.91
"795","2014-03-27",34.110001
"796","2014-03-28",33.880001
"797","2014-03-31",34.77
"798","2014-04-01",34.939999
"799","2014-04-02",35.07
"800","2014-04-03",35.380001
"801","2014-04-04",34.59
"802","2014-04-07",34.400002
"803","2014-04-08",34.040001
"804","2014-04-09",34
"805","2014-04-10",33.259998
"806","2014-04-11",32.549999
"807","2014-04-14",32.759998
"808","2014-04-15",32.73
"809","2014-04-16",32.939999
"810","2014-04-17",33.240002
"811","2014-04-21",33.259998
"812","2014-04-22",33.41
"813","2014-04-23",33.52
"814","2014-04-24",33.720001
"815","2014-04-25",33.330002
"816","2014-04-28",33.09
"817","2014-04-29",33.02
"818","2014-04-30",32.990002
"819","2014-05-01",32.68
"820","2014-05-02",32.779999
"821","2014-05-05",32.59
"822","2014-05-06",31.65
"823","2014-05-07",31.9
"824","2014-05-08",31.790001
"825","2014-05-09",32.189999
"826","2014-05-12",32.630001
"827","2014-05-13",32.43
"828","2014-05-14",31.870001
"829","2014-05-15",31.360001
"830","2014-05-16",31.43
"831","2014-05-19",31.66
"832","2014-05-20",31.610001
"833","2014-05-21",31.790001
"834","2014-05-22",32.040001
"835","2014-05-23",32.57
"836","2014-05-27",32.689999
"837","2014-05-28",32.490002
"838","2014-05-29",32.549999
"839","2014-05-30",32.540001
"840","2014-06-02",32.66
"841","2014-06-03",32.630001
"842","2014-06-04",32.759998
"843","2014-06-05",33.240002
"844","2014-06-06",33.490002
"845","2014-06-09",33.810001
"846","2014-06-10",33.900002
"847","2014-06-11",33.669998
"848","2014-06-12",33.549999
"849","2014-06-13",33.5
"850","2014-06-16",33.580002
"851","2014-06-17",34.209999
"852","2014-06-18",34.490002
"853","2014-06-19",34.5
"854","2014-06-20",34.610001
"855","2014-06-23",34.419998
"856","2014-06-24",34.16
"857","2014-06-25",34.259998
"858","2014-06-26",34.18
"859","2014-06-27",33.5
"860","2014-06-30",33.48
"861","2014-07-01",33.650002
"862","2014-07-02",33.610001
"863","2014-07-03",34.130001
"864","2014-07-07",33.790001
"865","2014-07-08",33.349998
"866","2014-07-09",33.459999
"867","2014-07-10",33.290001
"868","2014-07-11",33.299999
"869","2014-07-14",33.25
"870","2014-07-15",33.560001
"871","2014-07-16",33.099998
"872","2014-07-17",32.310001
"873","2014-07-18",32.5
"874","2014-07-21",32.290001
"875","2014-07-22",32.080002
"876","2014-07-23",32.349998
"877","2014-07-24",32.400002
"878","2014-07-25",32.279999
"879","2014-07-28",31.809999
"880","2014-07-29",31.879999
"881","2014-07-30",31.790001
"882","2014-07-31",31.24
"883","2014-08-01",30.91
"884","2014-08-04",30.73
"885","2014-08-05",30.450001
"886","2014-08-06",30.73
"887","2014-08-07",30.43
"888","2014-08-08",30.540001
"889","2014-08-11",30.540001
"890","2014-08-12",30.719999
"891","2014-08-13",30.559999
"892","2014-08-14",30.59
"893","2014-08-15",30.34
"894","2014-08-18",30.860001
"895","2014-08-19",30.9
"896","2014-08-20",30.91
"897","2014-08-21",31.440001
"898","2014-08-22",31.34
"899","2014-08-25",31.469999
"900","2014-08-26",31.67
"901","2014-08-27",31.389999
"902","2014-08-28",31.209999
"903","2014-08-29",31.549999
"904","2014-09-02",31.9
"905","2014-09-03",31.65
"906","2014-09-04",31.709999
"907","2014-09-05",31.9
"908","2014-09-08",31.809999
"909","2014-09-09",31.389999
"910","2014-09-10",31.93
"911","2014-09-11",32.380001
"912","2014-09-12",32.400002
"913","2014-09-15",32.09
"914","2014-09-16",31.91
"915","2014-09-17",32.5
"916","2014-09-18",32.529999
"917","2014-09-19",32.580002
"918","2014-09-22",32.060001
"919","2014-09-23",31.690001
"920","2014-09-24",31.440001
"921","2014-09-25",31.049999
"922","2014-09-26",31.09
"923","2014-09-29",30.6
"924","2014-09-30",30.49
"925","2014-10-01",30.440001
"926","2014-10-02",30.360001
"927","2014-10-03",30.469999
"928","2014-10-06",30.27
"929","2014-10-07",29.709999
"930","2014-10-08",30.219999
"931","2014-10-09",29.540001
"932","2014-10-10",29.360001
"933","2014-10-13",29.27
"934","2014-10-14",29
"935","2014-10-15",27.940001
"936","2014-10-16",28.66
"937","2014-10-17",29.35
"938","2014-10-20",29.370001
"939","2014-10-21",30.129999
"940","2014-10-22",30.040001
"941","2014-10-23",29.15
"942","2014-10-24",28.790001
"943","2014-10-27",28.959999
"944","2014-10-28",29.49
"945","2014-10-29",29.790001
"946","2014-10-30",29.639999
"947","2014-10-31",29.9
"948","2014-11-03",29.76
"949","2014-11-04",29.76
"950","2014-11-05",29.93
"951","2014-11-06",30.16
"952","2014-11-07",30.280001
"953","2014-11-10",30.6
"954","2014-11-11",30.52
"955","2014-11-12",30.950001
"956","2014-11-13",30.84
"957","2014-11-14",30.450001
"958","2014-11-17",30.200001
"959","2014-11-18",30.15
"960","2014-11-19",29.99
"961","2014-11-20",30.370001
"962","2014-11-21",30.030001
"963","2014-11-24",30.43
"964","2014-11-25",30.389999
"965","2014-11-26",30.66
"966","2014-11-28",30.200001
