"","date","GH"
"236","2019-09-12",77.050003
"237","2019-09-13",77.5
"238","2019-09-16",74.980003
"239","2019-09-17",74.730003
"240","2019-09-18",73.699997
"241","2019-09-19",72.620003
"242","2019-09-20",73.93
"243","2019-09-23",73.660004
"244","2019-09-24",72.32
"245","2019-09-25",67
"246","2019-09-26",63.400002
"247","2019-09-27",62.59
"248","2019-09-30",63.830002
"249","2019-10-01",59.490002
"250","2019-10-02",60.700001
"251","2019-10-03",62.240002
"252","2019-10-04",64.669998
"253","2019-10-07",60.790001
"254","2019-10-08",59.880001
"255","2019-10-09",60.32
"256","2019-10-10",60.560001
"257","2019-10-11",61.560001
"258","2019-10-14",64.18
"259","2019-10-15",65.68
"260","2019-10-16",65.019997
"261","2019-10-17",67.760002
"262","2019-10-18",65.269997
"263","2019-10-21",67.68
"264","2019-10-22",65.629997
"265","2019-10-23",66.050003
"266","2019-10-24",67.940002
"267","2019-10-25",68.559998
"268","2019-10-28",71.150002
"269","2019-10-29",70.639999
"270","2019-10-30",70.959999
"271","2019-10-31",69.5
"272","2019-11-01",71.360001
"273","2019-11-04",71.480003
"274","2019-11-05",67.989998
"275","2019-11-06",64.650002
"276","2019-11-07",64.199997
"277","2019-11-08",71.889999
"278","2019-11-11",72.970001
"279","2019-11-12",73.559998
"280","2019-11-13",75.139999
"281","2019-11-14",77.349998
"282","2019-11-15",80.010002
"283","2019-11-18",78.790001
"284","2019-11-19",78.360001
"285","2019-11-20",79.160004
"286","2019-11-21",78.830002
"287","2019-11-22",78.040001
"288","2019-11-25",80.129997
"289","2019-11-26",78.220001
"290","2019-11-27",78.68
"291","2019-11-29",77.669998
"292","2019-12-02",73.839996
"293","2019-12-03",75.199997
"294","2019-12-04",74.959999
"295","2019-12-05",73.580002
"296","2019-12-06",73.980003
"297","2019-12-09",72.150002
"298","2019-12-10",73.339996
"299","2019-12-11",70.779999
"300","2019-12-12",72.529999
"301","2019-12-13",75.900002
"302","2019-12-16",76.660004
"303","2019-12-17",79.510002
"304","2019-12-18",79.470001
"305","2019-12-19",81.239998
"306","2019-12-20",82.779999
"307","2019-12-23",82.239998
"308","2019-12-24",82.449997
"309","2019-12-26",81.959999
"310","2019-12-27",78.809998
"311","2019-12-30",77.910004
"312","2019-12-31",78.139999
"313","2020-01-02",79.410004
"314","2020-01-03",78.370003
"315","2020-01-06",79.120003
"316","2020-01-07",81.57
"317","2020-01-08",79.489998
"318","2020-01-09",78.010002
"319","2020-01-10",78.449997
"320","2020-01-13",77.540001
"321","2020-01-14",79.849998
"322","2020-01-15",80.589996
"323","2020-01-16",83.349998
"324","2020-01-17",84.599998
"325","2020-01-21",83.709999
"326","2020-01-22",84.610001
"327","2020-01-23",81.519997
"328","2020-01-24",80.040001
"329","2020-01-27",77.860001
"330","2020-01-28",78.639999
"331","2020-01-29",79.040001
"332","2020-01-30",79.040001
"333","2020-01-31",76.040001
"334","2020-02-03",78.400002
"335","2020-02-04",80.349998
"336","2020-02-05",78.699997
"337","2020-02-06",79.160004
"338","2020-02-07",78.480003
"339","2020-02-10",78.949997
"340","2020-02-11",78.660004
"341","2020-02-12",82.800003
"342","2020-02-13",81.800003
"343","2020-02-14",84.300003
"344","2020-02-18",85.129997
"345","2020-02-19",86.660004
"346","2020-02-20",87.419998
"347","2020-02-21",88.809998
"348","2020-02-24",84.290001
"349","2020-02-25",75.790001
"350","2020-02-26",81.5
"351","2020-02-27",77.160004
"352","2020-02-28",86.959999
"353","2020-03-02",78.080002
"354","2020-03-03",74.010002
"355","2020-03-04",83.199997
"356","2020-03-05",83.290001
"357","2020-03-06",78.129997
"358","2020-03-09",68.269997
"359","2020-03-10",67.849998
"360","2020-03-11",62.950001
"361","2020-03-12",67.010002
"362","2020-03-13",70.739998
"363","2020-03-16",59.040001
"364","2020-03-17",63.189999
"365","2020-03-18",62
"366","2020-03-19",68.93
"367","2020-03-20",64.050003
"368","2020-03-23",59.919998
"369","2020-03-24",65.370003
"370","2020-03-25",65.839996
"371","2020-03-26",71.129997
"372","2020-03-27",67.790001
"373","2020-03-30",71.25
"374","2020-03-31",69.599998
"375","2020-04-01",66.699997
"376","2020-04-02",65.120003
"377","2020-04-03",60.490002
"378","2020-04-06",66.989998
"379","2020-04-07",63.98
"380","2020-04-08",64.529999
"381","2020-04-09",68.870003
"382","2020-04-13",66.440002
"383","2020-04-14",69.300003
"384","2020-04-15",67.480003
"385","2020-04-16",69.32
"386","2020-04-17",73.209999
"387","2020-04-20",74
"388","2020-04-21",74.470001
"389","2020-04-22",75.18
"390","2020-04-23",75.099998
"391","2020-04-24",76.190002
"392","2020-04-27",79.019997
"393","2020-04-28",76.980003
"394","2020-04-29",79.93
"395","2020-04-30",76.959999
"396","2020-05-01",73.480003
"397","2020-05-04",73.860001
"398","2020-05-05",77.82
"399","2020-05-06",80.849998
"400","2020-05-07",83.949997
"401","2020-05-08",88.150002
"402","2020-05-11",94.720001
"403","2020-05-12",96.730003
"404","2020-05-13",96.330002
"405","2020-05-14",92.43
"406","2020-05-15",97.5
"407","2020-05-18",94.419998
"408","2020-05-19",96.779999
"409","2020-05-20",96.400002
"410","2020-05-21",95.860001
"411","2020-05-22",96.910004
"412","2020-05-26",89.040001
"413","2020-05-27",87.730003
"414","2020-05-28",87.849998
"415","2020-05-29",90.389999
"416","2020-06-01",88.339996
"417","2020-06-02",87.379997
"418","2020-06-03",84.889999
"419","2020-06-04",82.669998
"420","2020-06-05",83.220001
"421","2020-06-08",80.300003
"422","2020-06-09",80.199997
"423","2020-06-10",82.790001
"424","2020-06-11",76.440002
"425","2020-06-12",77.089996
"426","2020-06-15",81.059998
"427","2020-06-16",81.07
"428","2020-06-17",78.309998
"429","2020-06-18",79.550003
"430","2020-06-19",78.919998
"431","2020-06-22",83.099998
"432","2020-06-23",83.370003
"433","2020-06-24",81.269997
"434","2020-06-25",82.809998
"435","2020-06-26",80.650002
"436","2020-06-29",80
"437","2020-06-30",81.129997
"438","2020-07-01",83.730003
"439","2020-07-02",83.550003
"440","2020-07-06",85.239998
"441","2020-07-07",85.279999
"442","2020-07-08",87.129997
"443","2020-07-09",87.519997
"444","2020-07-10",85.209999
"445","2020-07-13",80.32
"446","2020-07-14",81.139999
"447","2020-07-15",83.220001
"448","2020-07-16",82.290001
"449","2020-07-17",82.919998
"450","2020-07-20",82.669998
"451","2020-07-21",81.360001
"452","2020-07-22",82.830002
"453","2020-07-23",84.269997
"454","2020-07-24",81.599998
"455","2020-07-27",83.730003
"456","2020-07-28",82.620003
"457","2020-07-29",84.150002
"458","2020-07-30",86.029999
"459","2020-07-31",85.18
"460","2020-08-03",86.019997
"461","2020-08-04",84.519997
"462","2020-08-05",85.059998
"463","2020-08-06",82.75
"464","2020-08-07",85.610001
"465","2020-08-10",85.919998
"466","2020-08-11",81.620003
"467","2020-08-12",86.760002
"468","2020-08-13",89.419998
"469","2020-08-14",85.459999
"470","2020-08-17",88.269997
"471","2020-08-18",90.709999
"472","2020-08-19",91.599998
"473","2020-08-20",93.610001
"474","2020-08-21",93.480003
"475","2020-08-24",92.949997
"476","2020-08-25",94.589996
"477","2020-08-26",95.230003
"478","2020-08-27",95.120003
"479","2020-08-28",96.139999
"480","2020-08-31",95.5
"481","2020-09-01",93.230003
"482","2020-09-02",95.889999
"483","2020-09-03",92.669998
"484","2020-09-04",90.809998
"485","2020-09-08",90.970001
"486","2020-09-09",95.010002
"487","2020-09-10",95.300003
"488","2020-09-11",95.650002
"489","2020-09-14",103.150002
"490","2020-09-15",103.099998
"491","2020-09-16",102.900002
"492","2020-09-17",100.75
"493","2020-09-18",102.5
"494","2020-09-21",106.669998
"495","2020-09-22",107.669998
"496","2020-09-23",105.849998
"497","2020-09-24",106.400002
"498","2020-09-25",111.800003
"499","2020-09-28",108.989998
"500","2020-09-29",111.239998
"501","2020-09-30",111.779999
"502","2020-10-01",108.480003
"503","2020-10-02",108.220001
"504","2020-10-05",110.75
"505","2020-10-06",109.889999
"506","2020-10-07",106.889999
"507","2020-10-08",107.43
"508","2020-10-09",108.190002
"509","2020-10-12",108.949997
"510","2020-10-13",109.160004
"511","2020-10-14",106.269997
"512","2020-10-15",102.239998
"513","2020-10-16",101
"514","2020-10-19",102.739998
"515","2020-10-20",101.919998
"516","2020-10-21",99.959999
"517","2020-10-22",102.690002
"518","2020-10-23",104.709999
"519","2020-10-26",102.900002
"520","2020-10-27",111.690002
"521","2020-10-28",110.5
"522","2020-10-29",109.68
"523","2020-10-30",106.660004
"524","2020-11-02",105.089996
"525","2020-11-03",107.690002
"526","2020-11-04",113.400002
"527","2020-11-05",117.419998
"528","2020-11-06",112.959999
"529","2020-11-09",112.730003
"530","2020-11-10",112.169998
"531","2020-11-11",116.889999
"532","2020-11-12",115.980003
"533","2020-11-13",116.160004
"534","2020-11-16",104.339996
"535","2020-11-17",106.480003
"536","2020-11-18",107.959999
"537","2020-11-19",108.510002
"538","2020-11-20",112.949997
"539","2020-11-23",114.110001
"540","2020-11-24",113
"541","2020-11-25",112.639999
"542","2020-11-27",118.660004
