"","date","ELY"
"97","2007-05-22",17.83
"98","2007-05-23",17.6
"99","2007-05-24",17.440001
"100","2007-05-25",17.440001
"101","2007-05-29",17.84
"102","2007-05-30",18.17
"103","2007-05-31",18.17
"104","2007-06-01",18.139999
"105","2007-06-04",18.309999
"106","2007-06-05",18.450001
"107","2007-06-06",18.32
"108","2007-06-07",18.67
"109","2007-06-08",18.629999
"110","2007-06-11",18.51
"111","2007-06-12",17.6
"112","2007-06-13",17.889999
"113","2007-06-14",18.02
"114","2007-06-15",18.02
"115","2007-06-18",18.24
"116","2007-06-19",18.290001
"117","2007-06-20",18.24
"118","2007-06-21",18.42
"119","2007-06-22",18.120001
"120","2007-06-25",17.700001
"121","2007-06-26",17.700001
"122","2007-06-27",17.93
"123","2007-06-28",18.040001
"124","2007-06-29",17.809999
"125","2007-07-02",18.23
"126","2007-07-03",18.15
"127","2007-07-05",18.459999
"128","2007-07-06",18.860001
"129","2007-07-09",19.26
"130","2007-07-10",18.870001
"131","2007-07-11",18.870001
"132","2007-07-12",19.219999
"133","2007-07-13",19.25
"134","2007-07-16",18.950001
"135","2007-07-17",18.93
"136","2007-07-18",18.639999
"137","2007-07-19",17.92
"138","2007-07-20",17.940001
"139","2007-07-23",17.959999
"140","2007-07-24",17.6
"141","2007-07-25",17.42
"142","2007-07-26",16.940001
"143","2007-07-27",16.41
"144","2007-07-30",16.67
"145","2007-07-31",16.23
"146","2007-08-01",16.67
"147","2007-08-02",15.67
"148","2007-08-03",15.63
"149","2007-08-06",16.83
"150","2007-08-07",17.27
"151","2007-08-08",17.82
"152","2007-08-09",17.74
"153","2007-08-10",17.719999
"154","2007-08-13",17.780001
"155","2007-08-14",17.15
"156","2007-08-15",17.280001
"157","2007-08-16",16.620001
"158","2007-08-17",16.66
"159","2007-08-20",16.85
"160","2007-08-21",17.049999
"161","2007-08-22",17.200001
"162","2007-08-23",16.889999
"163","2007-08-24",16.9
"164","2007-08-27",16.58
"165","2007-08-28",16.27
"166","2007-08-29",16.530001
"167","2007-08-30",16.15
"168","2007-08-31",16.32
"169","2007-09-04",16.51
"170","2007-09-05",16.07
"171","2007-09-06",16.09
"172","2007-09-07",15.62
"173","2007-09-10",15.65
"174","2007-09-11",15.71
"175","2007-09-12",15.87
"176","2007-09-13",15.96
"177","2007-09-14",16.26
"178","2007-09-17",16.120001
"179","2007-09-18",16.85
"180","2007-09-19",16.450001
"181","2007-09-20",15.9
"182","2007-09-21",15.85
"183","2007-09-24",15.81
"184","2007-09-25",15.93
"185","2007-09-26",16.01
"186","2007-09-27",15.99
"187","2007-09-28",16.01
"188","2007-10-01",16.639999
"189","2007-10-02",16.77
"190","2007-10-03",16.6
"191","2007-10-04",16.559999
"192","2007-10-05",16.969999
"193","2007-10-08",16.77
"194","2007-10-09",16.879999
"195","2007-10-10",16.32
"196","2007-10-11",16.209999
"197","2007-10-12",16.15
"198","2007-10-15",15.37
"199","2007-10-16",15.57
"200","2007-10-17",15.27
"201","2007-10-18",17.1
"202","2007-10-19",16.85
"203","2007-10-22",17.049999
"204","2007-10-23",17.280001
"205","2007-10-24",16.66
"206","2007-10-25",16.51
"207","2007-10-26",16.76
"208","2007-10-29",17
"209","2007-10-30",16.73
"210","2007-10-31",17.32
"211","2007-11-01",16.27
"212","2007-11-02",16.58
"213","2007-11-05",16.99
"214","2007-11-06",17.17
"215","2007-11-07",17.030001
"216","2007-11-08",16.99
"217","2007-11-09",16.59
"218","2007-11-12",16.940001
"219","2007-11-13",17.690001
"220","2007-11-14",16.85
"221","2007-11-15",17.07
"222","2007-11-16",16.99
"223","2007-11-19",16.23
"224","2007-11-20",16.41
"225","2007-11-21",16.01
"226","2007-11-23",16.290001
"227","2007-11-26",15.66
"228","2007-11-27",16.030001
"229","2007-11-28",16.639999
"230","2007-11-29",16.49
"231","2007-11-30",17.059999
"232","2007-12-03",16.99
"233","2007-12-04",16.75
"234","2007-12-05",17.09
"235","2007-12-06",18.07
"236","2007-12-07",17.83
"237","2007-12-10",17.98
"238","2007-12-11",17.27
"239","2007-12-12",17.66
"240","2007-12-13",17.43
"241","2007-12-14",17.25
"242","2007-12-17",17.389999
"243","2007-12-18",17.280001
"244","2007-12-19",17.48
"245","2007-12-20",17.780001
"246","2007-12-21",17.969999
"247","2007-12-24",18.01
"248","2007-12-26",17.940001
"249","2007-12-27",17.540001
"250","2007-12-28",17.43
"251","2007-12-31",17.43
"252","2008-01-02",17.299999
"253","2008-01-03",17.01
"254","2008-01-04",15.99
"255","2008-01-07",16.129999
"256","2008-01-08",15.66
"257","2008-01-09",16.02
"258","2008-01-10",15.51
"259","2008-01-11",15.11
"260","2008-01-14",14.92
"261","2008-01-15",14.26
"262","2008-01-16",13.95
"263","2008-01-17",15.59
"264","2008-01-18",16.01
"265","2008-01-22",16.27
"266","2008-01-23",17.07
"267","2008-01-24",16.77
"268","2008-01-25",16.639999
"269","2008-01-28",17.35
"270","2008-01-29",17.200001
"271","2008-01-30",16.75
"272","2008-01-31",17.99
"273","2008-02-01",17.190001
"274","2008-02-04",17.200001
"275","2008-02-05",16.129999
"276","2008-02-06",15.52
"277","2008-02-07",16.77
"278","2008-02-08",15.93
"279","2008-02-11",16.52
"280","2008-02-12",16.32
"281","2008-02-13",16.75
"282","2008-02-14",16.309999
"283","2008-02-15",16.219999
"284","2008-02-19",15.82
"285","2008-02-20",16.18
"286","2008-02-21",15.83
"287","2008-02-22",15.86
"288","2008-02-25",15.93
"289","2008-02-26",16.24
"290","2008-02-27",15.66
"291","2008-02-28",15.5
"292","2008-02-29",15.24
"293","2008-03-03",14.68
"294","2008-03-04",14.5
"295","2008-03-05",14.6
"296","2008-03-06",14.69
"297","2008-03-07",14.65
"298","2008-03-10",14.74
"299","2008-03-11",15.71
"300","2008-03-12",15.1
"301","2008-03-13",15.37
"302","2008-03-14",14.86
"303","2008-03-17",15.27
"304","2008-03-18",15.65
"305","2008-03-19",15.07
"306","2008-03-20",15.35
"307","2008-03-24",15.62
"308","2008-03-25",15.44
"309","2008-03-26",15.41
"310","2008-03-27",15.25
"311","2008-03-28",15.31
"312","2008-03-31",14.68
"313","2008-04-01",14.9
"314","2008-04-02",14.31
"315","2008-04-03",14.27
"316","2008-04-04",14.26
"317","2008-04-07",14.81
"318","2008-04-08",14.38
"319","2008-04-09",14.24
"320","2008-04-10",14.56
"321","2008-04-11",14.14
"322","2008-04-14",13.9
"323","2008-04-15",13.79
"324","2008-04-16",14.53
"325","2008-04-17",14.19
"326","2008-04-18",14.83
"327","2008-04-21",14.26
"328","2008-04-22",13.9
"329","2008-04-23",13.86
"330","2008-04-24",14.21
"331","2008-04-25",14.39
"332","2008-04-28",14.19
"333","2008-04-29",14.31
"334","2008-04-30",13.74
"335","2008-05-01",13.97
"336","2008-05-02",13.96
"337","2008-05-05",14.04
"338","2008-05-06",14.07
"339","2008-05-07",13.96
"340","2008-05-08",13.86
"341","2008-05-09",13.52
"342","2008-05-12",13.62
"343","2008-05-13",13.4
"344","2008-05-14",14.21
"345","2008-05-15",14
"346","2008-05-16",13.64
"347","2008-05-19",13.15
"348","2008-05-20",13.19
"349","2008-05-21",12.78
"350","2008-05-22",12.35
"351","2008-05-23",12.58
"352","2008-05-27",12.74
"353","2008-05-28",12.73
"354","2008-05-29",12.81
"355","2008-05-30",12.7
"356","2008-06-02",12.4
"357","2008-06-03",12.48
"358","2008-06-04",12.45
"359","2008-06-05",12.72
"360","2008-06-06",12.6
"361","2008-06-09",12.38
"362","2008-06-10",12.51
"363","2008-06-11",12.5
"364","2008-06-12",12.31
"365","2008-06-13",12.29
"366","2008-06-16",12.66
"367","2008-06-17",12.35
"368","2008-06-18",12.07
"369","2008-06-19",12.21
"370","2008-06-20",12.14
"371","2008-06-23",12.09
"372","2008-06-24",12.06
"373","2008-06-25",12.17
"374","2008-06-26",11.96
"375","2008-06-27",11.75
"376","2008-06-30",11.83
"377","2008-07-01",11.74
"378","2008-07-02",11.05
"379","2008-07-03",11.07
"380","2008-07-07",11.19
"381","2008-07-08",11.47
"382","2008-07-09",11.35
"383","2008-07-10",11.01
"384","2008-07-11",11.09
"385","2008-07-14",11.51
"386","2008-07-15",11.43
"387","2008-07-16",12.14
"388","2008-07-17",12.46
"389","2008-07-18",13.2
"390","2008-07-21",12.78
"391","2008-07-22",13.31
"392","2008-07-23",13.77
"393","2008-07-24",13.33
"394","2008-07-25",13.56
"395","2008-07-28",13.41
"396","2008-07-29",13.67
"397","2008-07-30",13.63
"398","2008-07-31",12.68
"399","2008-08-01",13.37
"400","2008-08-04",13.58
"401","2008-08-05",13.89
"402","2008-08-06",13.85
"403","2008-08-07",13.58
"404","2008-08-08",14.02
"405","2008-08-11",14.38
"406","2008-08-12",14.31
"407","2008-08-13",14.16
"408","2008-08-14",14.29
"409","2008-08-15",14.06
"410","2008-08-18",14.09
"411","2008-08-19",13.65
"412","2008-08-20",13.67
"413","2008-08-21",13.31
"414","2008-08-22",13.57
"415","2008-08-25",13.28
"416","2008-08-26",13.5
"417","2008-08-27",13.48
"418","2008-08-28",13.71
"419","2008-08-29",13.58
"420","2008-09-02",13.77
"421","2008-09-03",14.04
"422","2008-09-04",13.7
"423","2008-09-05",13.97
"424","2008-09-08",14.67
"425","2008-09-09",14.4
"426","2008-09-10",14.84
"427","2008-09-11",14.43
"428","2008-09-12",14.06
"429","2008-09-15",13.49
"430","2008-09-16",13.69
"431","2008-09-17",12.98
"432","2008-09-18",14.24
"433","2008-09-19",15.22
"434","2008-09-22",14.31
"435","2008-09-23",14.14
"436","2008-09-24",13.97
"437","2008-09-25",14.31
"438","2008-09-26",14.58
"439","2008-09-29",13.86
"440","2008-09-30",14.07
"441","2008-10-01",13.95
"442","2008-10-02",12.97
"443","2008-10-03",12.37
"444","2008-10-06",11.89
"445","2008-10-07",11.68
"446","2008-10-08",11.67
"447","2008-10-09",10.71
"448","2008-10-10",11.32
"449","2008-10-13",12
"450","2008-10-14",11.87
"451","2008-10-15",9.48
"452","2008-10-16",10.19
"453","2008-10-17",9.49
"454","2008-10-20",9.69
"455","2008-10-21",9.63
"456","2008-10-22",9.48
"457","2008-10-23",9.6
"458","2008-10-24",9.4
"459","2008-10-27",9.17
"460","2008-10-28",10.1
"461","2008-10-29",10.01
"462","2008-10-30",10.53
"463","2008-10-31",10.46
"464","2008-11-03",10.08
"465","2008-11-04",10.33
"466","2008-11-05",10.12
"467","2008-11-06",9.96
"468","2008-11-07",10.29
"469","2008-11-10",10.01
"470","2008-11-11",9.91
"471","2008-11-12",9.17
"472","2008-11-13",10.21
"473","2008-11-14",10.1
"474","2008-11-17",9.59
"475","2008-11-18",9.53
"476","2008-11-19",8.58
"477","2008-11-20",7.9
"478","2008-11-21",8.8
"479","2008-11-24",9.29
"480","2008-11-25",9.38
"481","2008-11-26",9.82
"482","2008-11-28",10.07
"483","2008-12-01",8.91
"484","2008-12-02",9.5
"485","2008-12-03",9.54
"486","2008-12-04",9.37
"487","2008-12-05",9.97
"488","2008-12-08",9.99
"489","2008-12-09",9.53
"490","2008-12-10",9.88
"491","2008-12-11",9.46
"492","2008-12-12",9.7
"493","2008-12-15",9.19
"494","2008-12-16",9.89
"495","2008-12-17",9.98
"496","2008-12-18",8.67
"497","2008-12-19",8.48
"498","2008-12-22",8.49
"499","2008-12-23",8.5
"500","2008-12-24",8.51
"501","2008-12-26",8.78
"502","2008-12-29",8.55
"503","2008-12-30",8.95
"504","2008-12-31",9.29
"505","2009-01-02",9.72
"506","2009-01-05",9.73
"507","2009-01-06",10.14
"508","2009-01-07",9.97
"509","2009-01-08",10.01
"510","2009-01-09",9.43
"511","2009-01-12",9.25
"512","2009-01-13",9.27
"513","2009-01-14",8.82
"514","2009-01-15",9.07
"515","2009-01-16",9.05
"516","2009-01-20",8.42
"517","2009-01-21",8.95
"518","2009-01-22",8.85
"519","2009-01-23",8.73
"520","2009-01-26",8.8
"521","2009-01-27",8.76
"522","2009-01-28",8.31
"523","2009-01-29",7.85
"524","2009-01-30",7.61
"525","2009-02-02",7.56
"526","2009-02-03",7.64
"527","2009-02-04",7.74
"528","2009-02-05",7.68
"529","2009-02-06",8.13
"530","2009-02-09",7.87
"531","2009-02-10",7.56
"532","2009-02-11",7.52
"533","2009-02-12",7.5
"534","2009-02-13",7.54
"535","2009-02-17",7.23
"536","2009-02-18",7.3
"537","2009-02-19",7.1
"538","2009-02-20",6.84
"539","2009-02-23",6.35
"540","2009-02-24",6.83
"541","2009-02-25",6.64
"542","2009-02-26",6.76
"543","2009-02-27",6.77
"544","2009-03-02",6.28
"545","2009-03-03",6.4
"546","2009-03-04",6.48
"547","2009-03-05",5.94
"548","2009-03-06",5.89
"549","2009-03-09",5.81
"550","2009-03-10",6.17
"551","2009-03-11",6.27
"552","2009-03-12",6.46
"553","2009-03-13",6.35
"554","2009-03-16",6.2
"555","2009-03-17",6.4
"556","2009-03-18",6.63
"557","2009-03-19",6.9
"558","2009-03-20",6.72
"559","2009-03-23",7.37
"560","2009-03-24",7.23
"561","2009-03-25",7.77
"562","2009-03-26",8.37
"563","2009-03-27",7.83
"564","2009-03-30",7.35
"565","2009-03-31",7.18
"566","2009-04-01",7.35
"567","2009-04-02",8.23
"568","2009-04-03",8.15
"569","2009-04-06",7.89
"570","2009-04-07",7.59
"571","2009-04-08",7.9
"572","2009-04-09",8.15
"573","2009-04-13",7.99
"574","2009-04-14",7.7
"575","2009-04-15",7.74
"576","2009-04-16",7.81
"577","2009-04-17",7.99
"578","2009-04-20",7.18
"579","2009-04-21",7.61
"580","2009-04-22",7.74
"581","2009-04-23",7.34
"582","2009-04-24",7.47
"583","2009-04-27",7.5
"584","2009-04-28",7.39
"585","2009-04-29",7.66
"586","2009-04-30",7.55
"587","2009-05-01",8.44
"588","2009-05-04",8.31
"589","2009-05-05",7.95
"590","2009-05-06",7.71
"591","2009-05-07",7.29
"592","2009-05-08",7.3
"593","2009-05-11",7.07
"594","2009-05-12",6.99
"595","2009-05-13",6.43
"596","2009-05-14",6.5
"597","2009-05-15",6.65
"598","2009-05-18",6.78
"599","2009-05-19",6.84
"600","2009-05-20",6.93
"601","2009-05-21",7.07
"602","2009-05-22",6.7
"603","2009-05-26",6.97
"604","2009-05-27",6.69
"605","2009-05-28",6.56
"606","2009-05-29",7.12
"607","2009-06-01",7.56
"608","2009-06-02",7.7
"609","2009-06-03",7.78
"610","2009-06-04",7.66
"611","2009-06-05",7.48
"612","2009-06-08",7.28
"613","2009-06-09",5.92
"614","2009-06-10",6.01
"615","2009-06-11",6.15
"616","2009-06-12",6
"617","2009-06-15",5.78
"618","2009-06-16",5.61
"619","2009-06-17",5.46
"620","2009-06-18",5.29
"621","2009-06-19",5.36
"622","2009-06-22",5.09
"623","2009-06-23",5.09
"624","2009-06-24",5.18
"625","2009-06-25",5.1
"626","2009-06-26",5.32
"627","2009-06-29",5.25
"628","2009-06-30",5.07
"629","2009-07-01",5.11
"630","2009-07-02",4.89
"631","2009-07-06",4.8
"632","2009-07-07",5.02
"633","2009-07-08",5.04
"634","2009-07-09",5.05
"635","2009-07-10",5.07
"636","2009-07-13",5.2
"637","2009-07-14",5.31
"638","2009-07-15",5.4
"639","2009-07-16",5.65
"640","2009-07-17",5.06
"641","2009-07-20",5.02
"642","2009-07-21",5.05
"643","2009-07-22",4.98
"644","2009-07-23",5.15
"645","2009-07-24",5.27
"646","2009-07-27",5.48
"647","2009-07-28",5.64
"648","2009-07-29",5.68
"649","2009-07-30",6.42
"650","2009-07-31",6.37
"651","2009-08-03",6.6
"652","2009-08-04",6.83
"653","2009-08-05",6.76
"654","2009-08-06",6.75
"655","2009-08-07",6.95
"656","2009-08-10",6.93
"657","2009-08-11",6.96
"658","2009-08-12",6.98
"659","2009-08-13",7.07
"660","2009-08-14",6.68
"661","2009-08-17",6.47
"662","2009-08-18",6.6
"663","2009-08-19",6.5
"664","2009-08-20",6.37
"665","2009-08-21",6.72
"666","2009-08-24",6.7
"667","2009-08-25",6.88
"668","2009-08-26",6.93
"669","2009-08-27",6.95
"670","2009-08-28",7.12
"671","2009-08-31",7.07
"672","2009-09-01",6.9
"673","2009-09-02",6.86
"674","2009-09-03",6.84
"675","2009-09-04",6.9
"676","2009-09-08",6.95
"677","2009-09-09",7.13
"678","2009-09-10",7.26
"679","2009-09-11",7.5
"680","2009-09-14",7.78
"681","2009-09-15",7.83
"682","2009-09-16",7.62
"683","2009-09-17",7.5
"684","2009-09-18",7.97
"685","2009-09-21",7.8
"686","2009-09-22",7.72
"687","2009-09-23",7.55
"688","2009-09-24",7.4
"689","2009-09-25",7.36
"690","2009-09-28",7.51
"691","2009-09-29",7.57
"692","2009-09-30",7.61
"693","2009-10-01",7.39
"694","2009-10-02",7.32
"695","2009-10-05",7.41
"696","2009-10-06",7.46
"697","2009-10-07",7.39
"698","2009-10-08",7.52
"699","2009-10-09",7.97
"700","2009-10-12",8.15
"701","2009-10-13",8.66
"702","2009-10-14",8.8
"703","2009-10-15",8.75
"704","2009-10-16",8.31
"705","2009-10-19",7.87
"706","2009-10-20",7.91
"707","2009-10-21",7.79
"708","2009-10-22",7.99
"709","2009-10-23",7.8
"710","2009-10-26",7.74
"711","2009-10-27",7.55
"712","2009-10-28",7.17
"713","2009-10-29",7.4
"714","2009-10-30",6.84
"715","2009-11-02",6.88
"716","2009-11-03",6.97
"717","2009-11-04",6.5
"718","2009-11-05",6.74
"719","2009-11-06",6.83
"720","2009-11-09",6.79
"721","2009-11-10",7.07
"722","2009-11-11",7.3
"723","2009-11-12",7.04
"724","2009-11-13",7.2
"725","2009-11-16",7.33
"726","2009-11-17",7.42
"727","2009-11-18",7.25
"728","2009-11-19",7.14
"729","2009-11-20",7.1
"730","2009-11-23",7.26
"731","2009-11-24",7.17
"732","2009-11-25",7.2
"733","2009-11-27",7.01
"734","2009-11-30",7.17
"735","2009-12-01",7.41
"736","2009-12-02",7.3
"737","2009-12-03",7.02
"738","2009-12-04",7.2
"739","2009-12-07",7.3
"740","2009-12-08",7.16
"741","2009-12-09",7.13
"742","2009-12-10",7.23
"743","2009-12-11",7.38
"744","2009-12-14",7.29
"745","2009-12-15",7.24
"746","2009-12-16",7.19
"747","2009-12-17",7.09
"748","2009-12-18",7.3
"749","2009-12-21",7.72
"750","2009-12-22",7.73
"751","2009-12-23",7.8
"752","2009-12-24",7.76
"753","2009-12-28",7.82
"754","2009-12-29",7.87
"755","2009-12-30",7.9
"756","2009-12-31",7.54
"757","2010-01-04",7.84
"758","2010-01-05",7.79
"759","2010-01-06",8.03
"760","2010-01-07",8.14
"761","2010-01-08",8.04
"762","2010-01-11",8.05
"763","2010-01-12",7.93
"764","2010-01-13",8.05
"765","2010-01-14",8.24
"766","2010-01-15",8.39
"767","2010-01-19",8.48
"768","2010-01-20",8.48
"769","2010-01-21",8.35
"770","2010-01-22",8.25
"771","2010-01-25",8.13
"772","2010-01-26",7.98
"773","2010-01-27",7.59
"774","2010-01-28",7.53
"775","2010-01-29",7.46
"776","2010-02-01",7.81
"777","2010-02-02",7.99
"778","2010-02-03",7.85
"779","2010-02-04",7.44
"780","2010-02-05",7.48
"781","2010-02-08",7.39
"782","2010-02-09",7.68
"783","2010-02-10",7.73
"784","2010-02-11",7.98
"785","2010-02-12",8.04
"786","2010-02-16",8
"787","2010-02-17",7.94
"788","2010-02-18",7.98
"789","2010-02-19",7.99
"790","2010-02-22",8.01
"791","2010-02-23",7.9
"792","2010-02-24",7.9
"793","2010-02-25",8.28
"794","2010-02-26",7.93
"795","2010-03-01",7.91
"796","2010-03-02",8.07
"797","2010-03-03",8.3
"798","2010-03-04",8.6
"799","2010-03-05",8.7
"800","2010-03-08",8.84
"801","2010-03-09",9.06
"802","2010-03-10",9.42
"803","2010-03-11",9.4
"804","2010-03-12",9.21
"805","2010-03-15",9.18
"806","2010-03-16",9.41
"807","2010-03-17",9.45
"808","2010-03-18",9.35
"809","2010-03-19",9.36
"810","2010-03-22",9.25
"811","2010-03-23",9.2
"812","2010-03-24",9.01
"813","2010-03-25",8.78
"814","2010-03-26",8.98
"815","2010-03-29",8.76
"816","2010-03-30",8.86
"817","2010-03-31",8.82
"818","2010-04-01",8.91
"819","2010-04-05",9.24
"820","2010-04-06",9.16
"821","2010-04-07",9.36
"822","2010-04-08",9.48
"823","2010-04-09",9.99
"824","2010-04-12",9.91
"825","2010-04-13",9.91
"826","2010-04-14",10.15
"827","2010-04-15",10.14
"828","2010-04-16",9.74
"829","2010-04-19",9.73
"830","2010-04-20",9.53
"831","2010-04-21",9.64
"832","2010-04-22",10.02
"833","2010-04-23",10.12
"834","2010-04-26",9.83
"835","2010-04-27",9.56
"836","2010-04-28",9.55
"837","2010-04-29",10.05
"838","2010-04-30",9.39
"839","2010-05-03",9.59
"840","2010-05-04",9.17
"841","2010-05-05",9.24
"842","2010-05-06",9
"843","2010-05-07",8.49
"844","2010-05-10",8.98
"845","2010-05-11",8.99
"846","2010-05-12",9.37
"847","2010-05-13",8.97
"848","2010-05-14",8.93
"849","2010-05-17",8.98
"850","2010-05-18",8.77
"851","2010-05-19",8.46
"852","2010-05-20",8.03
"853","2010-05-21",8.2
"854","2010-05-24",8.07
"855","2010-05-25",7.99
"856","2010-05-26",7.93
"857","2010-05-27",8.39
"858","2010-05-28",8.42
"859","2010-06-01",8.04
"860","2010-06-02",8.3
"861","2010-06-03",8.38
"862","2010-06-04",8.23
"863","2010-06-07",8.04
"864","2010-06-08",7.52
"865","2010-06-09",7.62
"866","2010-06-10",7.65
"867","2010-06-11",7.88
"868","2010-06-14",7.6
"869","2010-06-15",6.97
"870","2010-06-16",6.45
"871","2010-06-17",6.42
"872","2010-06-18",6.5
"873","2010-06-21",6.48
"874","2010-06-22",6.44
"875","2010-06-23",6.61
"876","2010-06-24",6.47
"877","2010-06-25",6.44
"878","2010-06-28",6.48
"879","2010-06-29",6.04
"880","2010-06-30",6.04
"881","2010-07-01",6.08
"882","2010-07-02",6.06
"883","2010-07-06",5.85
"884","2010-07-07",6.05
"885","2010-07-08",6.14
"886","2010-07-09",6.21
"887","2010-07-12",6.12
"888","2010-07-13",6.51
"889","2010-07-14",6.41
"890","2010-07-15",6.27
"891","2010-07-16",5.99
"892","2010-07-19",6.06
"893","2010-07-20",6.22
"894","2010-07-21",6.38
"895","2010-07-22",6.61
"896","2010-07-23",6.88
"897","2010-07-26",6.99
"898","2010-07-27",6.82
"899","2010-07-28",6.58
"900","2010-07-29",6.9
"901","2010-07-30",6.75
"902","2010-08-02",7.11
"903","2010-08-03",7.07
"904","2010-08-04",7.34
"905","2010-08-05",7.21
"906","2010-08-06",7.25
"907","2010-08-09",7.25
"908","2010-08-10",7.07
"909","2010-08-11",6.68
"910","2010-08-12",6.64
"911","2010-08-13",6.41
"912","2010-08-16",6.55
"913","2010-08-17",6.74
"914","2010-08-18",6.65
"915","2010-08-19",6.48
"916","2010-08-20",6.59
"917","2010-08-23",6.36
"918","2010-08-24",6.42
"919","2010-08-25",6.46
"920","2010-08-26",6.45
"921","2010-08-27",6.58
"922","2010-08-30",6.27
"923","2010-08-31",6.25
"924","2010-09-01",6.61
"925","2010-09-02",6.81
"926","2010-09-03",6.97
"927","2010-09-07",6.65
"928","2010-09-08",6.72
"929","2010-09-09",6.76
"930","2010-09-10",6.99
"931","2010-09-13",7.11
"932","2010-09-14",7.04
"933","2010-09-15",7.12
"934","2010-09-16",6.95
"935","2010-09-17",6.74
"936","2010-09-20",6.92
"937","2010-09-21",6.93
"938","2010-09-22",6.56
"939","2010-09-23",6.52
"940","2010-09-24",6.99
"941","2010-09-27",6.92
"942","2010-09-28",6.97
"943","2010-09-29",7.04
"944","2010-09-30",7
"945","2010-10-01",7.15
"946","2010-10-04",7.06
"947","2010-10-05",7.27
"948","2010-10-06",7.21
"949","2010-10-07",7.04
"950","2010-10-08",7.08
"951","2010-10-11",7.2
"952","2010-10-12",7.12
"953","2010-10-13",7.23
"954","2010-10-14",7.19
"955","2010-10-15",7.16
"956","2010-10-18",7.2
"957","2010-10-19",7.06
"958","2010-10-20",7.12
"959","2010-10-21",7.09
"960","2010-10-22",7.17
"961","2010-10-25",7.31
"962","2010-10-26",6.99
"963","2010-10-27",7.04
"964","2010-10-28",6.7
"965","2010-10-29",6.88
"966","2010-11-01",6.86
"967","2010-11-02",7.04
"968","2010-11-03",7.06
"969","2010-11-04",7.26
"970","2010-11-05",7.29
"971","2010-11-08",7.25
"972","2010-11-09",7.06
"973","2010-11-10",7.31
"974","2010-11-11",7.34
"975","2010-11-12",7.24
"976","2010-11-15",7.28
"977","2010-11-16",7.11
"978","2010-11-17",7.22
"979","2010-11-18",7.65
"980","2010-11-19",7.69
"981","2010-11-22",7.61
"982","2010-11-23",7.52
"983","2010-11-24",7.66
"984","2010-11-26",7.73
"985","2010-11-29",7.74
"986","2010-11-30",7.66
"987","2010-12-01",7.78
"988","2010-12-02",7.83
"989","2010-12-03",7.85
"990","2010-12-06",8.19
"991","2010-12-07",8.34
"992","2010-12-08",7.84
"993","2010-12-09",7.95
"994","2010-12-10",8.09
