"","date","SPR"
"235","2007-12-06",35.490002
"236","2007-12-07",35.560001
"237","2007-12-10",35.290001
"238","2007-12-11",34.830002
"239","2007-12-12",34.200001
"240","2007-12-13",34.119999
"241","2007-12-14",34.119999
"242","2007-12-17",33.330002
"243","2007-12-18",33.5
"244","2007-12-19",32.610001
"245","2007-12-20",33
"246","2007-12-21",34.169998
"247","2007-12-24",35.169998
"248","2007-12-26",35.200001
"249","2007-12-27",34.880001
"250","2007-12-28",34.209999
"251","2007-12-31",34.5
"252","2008-01-02",33.259998
"253","2008-01-03",32.93
"254","2008-01-04",31.389999
"255","2008-01-07",30.139999
"256","2008-01-08",28.389999
"257","2008-01-09",28
"258","2008-01-10",29.4
"259","2008-01-11",28.1
"260","2008-01-14",28.200001
"261","2008-01-15",26.780001
"262","2008-01-16",27.65
"263","2008-01-17",26.65
"264","2008-01-18",27.280001
"265","2008-01-22",26.799999
"266","2008-01-23",25.83
"267","2008-01-24",27.08
"268","2008-01-25",26.41
"269","2008-01-28",26.549999
"270","2008-01-29",27.16
"271","2008-01-30",27.58
"272","2008-01-31",27.620001
"273","2008-02-01",28.32
"274","2008-02-04",28.360001
"275","2008-02-05",27.719999
"276","2008-02-06",27.15
"277","2008-02-07",24.530001
"278","2008-02-08",24.309999
"279","2008-02-11",24.780001
"280","2008-02-12",25.879999
"281","2008-02-13",27.26
"282","2008-02-14",27.41
"283","2008-02-15",27.51
"284","2008-02-19",28.66
"285","2008-02-20",28.32
"286","2008-02-21",27.9
"287","2008-02-22",27.99
"288","2008-02-25",28.620001
"289","2008-02-26",28.389999
"290","2008-02-27",27.33
"291","2008-02-28",28.18
"292","2008-02-29",27.02
"293","2008-03-03",26.59
"294","2008-03-04",26.51
"295","2008-03-05",27.18
"296","2008-03-06",26.15
"297","2008-03-07",24.809999
"298","2008-03-10",23.9
"299","2008-03-11",23.99
"300","2008-03-12",22.77
"301","2008-03-13",22.32
"302","2008-03-14",22.52
"303","2008-03-17",21.799999
"304","2008-03-18",22.870001
"305","2008-03-19",21.610001
"306","2008-03-20",21.83
"307","2008-03-24",22.6
"308","2008-03-25",22.940001
"309","2008-03-26",22.58
"310","2008-03-27",22.09
"311","2008-03-28",22.049999
"312","2008-03-31",22.18
"313","2008-04-01",22.969999
"314","2008-04-02",23.25
"315","2008-04-03",23.610001
"316","2008-04-04",23.360001
"317","2008-04-07",23.16
"318","2008-04-08",22.940001
"319","2008-04-09",25.93
"320","2008-04-10",25.83
"321","2008-04-11",25.01
"322","2008-04-14",25.450001
"323","2008-04-15",25.049999
"324","2008-04-16",25.440001
"325","2008-04-17",25.120001
"326","2008-04-18",25.92
"327","2008-04-21",26.4
"328","2008-04-22",25.799999
"329","2008-04-23",27.33
"330","2008-04-24",27.889999
"331","2008-04-25",27.860001
"332","2008-04-28",27.559999
"333","2008-04-29",28.639999
"334","2008-04-30",29.17
"335","2008-05-01",29.02
"336","2008-05-02",28.4
"337","2008-05-05",29.110001
"338","2008-05-06",29.51
"339","2008-05-07",29.83
"340","2008-05-08",29.24
"341","2008-05-09",29.190001
"342","2008-05-12",29.6
"343","2008-05-13",29.9
"344","2008-05-14",31.17
"345","2008-05-15",30.4
"346","2008-05-16",30.389999
"347","2008-05-19",30.280001
"348","2008-05-20",29.469999
"349","2008-05-21",28.309999
"350","2008-05-22",28.610001
"351","2008-05-23",29
"352","2008-05-27",29.77
"353","2008-05-28",29.049999
"354","2008-05-29",28.940001
"355","2008-05-30",29.83
"356","2008-06-02",29.540001
"357","2008-06-03",28.08
"358","2008-06-04",27.68
"359","2008-06-05",27.76
"360","2008-06-06",25.860001
"361","2008-06-09",25.24
"362","2008-06-10",24.120001
"363","2008-06-11",23.540001
"364","2008-06-12",24.08
"365","2008-06-13",24.469999
"366","2008-06-16",24.610001
"367","2008-06-17",24.24
"368","2008-06-18",24.51
"369","2008-06-19",24.4
"370","2008-06-20",24.290001
"371","2008-06-23",24.389999
"372","2008-06-24",23.639999
"373","2008-06-25",21.6
"374","2008-06-26",20.84
"375","2008-06-27",19.84
"376","2008-06-30",19.18
"377","2008-07-01",19.48
"378","2008-07-02",18.98
"379","2008-07-03",19.639999
"380","2008-07-07",19.83
"381","2008-07-08",21.459999
"382","2008-07-09",20.59
"383","2008-07-10",21
"384","2008-07-11",20.139999
"385","2008-07-14",20.129999
"386","2008-07-15",19.82
"387","2008-07-16",21.9
"388","2008-07-17",21.9
"389","2008-07-18",22.799999
"390","2008-07-21",21.85
"391","2008-07-22",23.110001
"392","2008-07-23",21.99
"393","2008-07-24",20.129999
"394","2008-07-25",21.040001
"395","2008-07-28",20.27
"396","2008-07-29",21.26
"397","2008-07-30",22.15
"398","2008-07-31",21.66
"399","2008-08-01",22.09
"400","2008-08-04",21.879999
"401","2008-08-05",22.780001
"402","2008-08-06",23.15
"403","2008-08-07",22.08
"404","2008-08-08",23.09
"405","2008-08-11",23.4
"406","2008-08-12",23.4
"407","2008-08-13",22.950001
"408","2008-08-14",23.17
"409","2008-08-15",23.049999
"410","2008-08-18",23
"411","2008-08-19",22.32
"412","2008-08-20",22.549999
"413","2008-08-21",22.25
"414","2008-08-22",22.610001
"415","2008-08-25",22.01
"416","2008-08-26",21.9
"417","2008-08-27",22.450001
"418","2008-08-28",23.200001
"419","2008-08-29",22.799999
"420","2008-09-02",23.02
"421","2008-09-03",22.68
"422","2008-09-04",21.41
"423","2008-09-05",21.57
"424","2008-09-08",20.98
"425","2008-09-09",20.15
"426","2008-09-10",20.219999
"427","2008-09-11",20.25
"428","2008-09-12",21.309999
"429","2008-09-15",20.16
"430","2008-09-16",20.01
"431","2008-09-17",18.23
"432","2008-09-18",16.08
"433","2008-09-19",18.6
"434","2008-09-22",17.299999
"435","2008-09-23",16.84
"436","2008-09-24",16.5
"437","2008-09-25",17.059999
"438","2008-09-26",16.27
"439","2008-09-29",15.01
"440","2008-09-30",16.07
"441","2008-10-01",16.219999
"442","2008-10-02",14.28
"443","2008-10-03",14.33
"444","2008-10-06",13.76
"445","2008-10-07",13.21
"446","2008-10-08",12.88
"447","2008-10-09",12.08
"448","2008-10-10",11.56
"449","2008-10-13",12.95
"450","2008-10-14",12.51
"451","2008-10-15",11.74
"452","2008-10-16",13.42
"453","2008-10-17",13.34
"454","2008-10-20",14.24
"455","2008-10-21",14.61
"456","2008-10-22",13.51
"457","2008-10-23",14.3
"458","2008-10-24",14.37
"459","2008-10-27",13.41
"460","2008-10-28",14.2
"461","2008-10-29",14.96
"462","2008-10-30",15.57
"463","2008-10-31",16.129999
"464","2008-11-03",16.040001
"465","2008-11-04",16.059999
"466","2008-11-05",15.02
"467","2008-11-06",13.97
"468","2008-11-07",13.94
"469","2008-11-10",13.56
"470","2008-11-11",12.76
"471","2008-11-12",11.6
"472","2008-11-13",11.76
"473","2008-11-14",11.47
"474","2008-11-17",11.03
"475","2008-11-18",10.45
"476","2008-11-19",9.27
"477","2008-11-20",8.13
"478","2008-11-21",7.8
"479","2008-11-24",8.18
"480","2008-11-25",7.95
"481","2008-11-26",8.98
"482","2008-11-28",9.05
"483","2008-12-01",8.35
"484","2008-12-02",8.78
"485","2008-12-03",9.3
"486","2008-12-04",8.67
"487","2008-12-05",8.99
"488","2008-12-08",9.31
"489","2008-12-09",9.58
"490","2008-12-10",9.21
"491","2008-12-11",8.96
"492","2008-12-12",8.85
"493","2008-12-15",8.63
"494","2008-12-16",8.68
"495","2008-12-17",8.91
"496","2008-12-18",9.16
"497","2008-12-19",9.53
"498","2008-12-22",8.95
"499","2008-12-23",8.75
"500","2008-12-24",8.59
"501","2008-12-26",8.68
"502","2008-12-29",8.51
"503","2008-12-30",9.03
"504","2008-12-31",10.17
"505","2009-01-02",10.81
"506","2009-01-05",11.31
"507","2009-01-06",12.1
"508","2009-01-07",11.92
"509","2009-01-08",12.46
"510","2009-01-09",12.29
"511","2009-01-12",12.15
"512","2009-01-13",11.99
"513","2009-01-14",11.83
"514","2009-01-15",11.82
"515","2009-01-16",11.85
"516","2009-01-20",11.37
"517","2009-01-21",12.34
"518","2009-01-22",12.29
"519","2009-01-23",12.65
"520","2009-01-26",13.17
"521","2009-01-27",13.3
"522","2009-01-28",14.26
"523","2009-01-29",14.05
"524","2009-01-30",13.6
"525","2009-02-02",13.25
"526","2009-02-03",13.44
"527","2009-02-04",13.46
"528","2009-02-05",12.92
"529","2009-02-06",13.11
"530","2009-02-09",13.15
"531","2009-02-10",12.86
"532","2009-02-11",12.56
"533","2009-02-12",13.09
"534","2009-02-13",13.23
"535","2009-02-17",12.61
"536","2009-02-18",12.18
"537","2009-02-19",12.24
"538","2009-02-20",11.44
"539","2009-02-23",10.84
"540","2009-02-24",11.54
"541","2009-02-25",10.89
"542","2009-02-26",10.41
"543","2009-02-27",9.92
"544","2009-03-02",8.7
"545","2009-03-03",8.83
"546","2009-03-04",9.05
"547","2009-03-05",8.22
"548","2009-03-06",8.32
"549","2009-03-09",8.46
"550","2009-03-10",9.16
"551","2009-03-11",9.36
"552","2009-03-12",9.79
"553","2009-03-13",9.96
"554","2009-03-16",9.43
"555","2009-03-17",9.45
"556","2009-03-18",9.8
"557","2009-03-19",9.77
"558","2009-03-20",9.54
"559","2009-03-23",10.34
"560","2009-03-24",10.29
"561","2009-03-25",10.4
"562","2009-03-26",11.37
"563","2009-03-27",10.47
"564","2009-03-30",10.09
"565","2009-03-31",9.97
"566","2009-04-01",10.09
"567","2009-04-02",10.94
"568","2009-04-03",11.35
"569","2009-04-06",11.8
"570","2009-04-07",11.41
"571","2009-04-08",11.65
"572","2009-04-09",12.59
"573","2009-04-13",12.23
"574","2009-04-14",11.31
"575","2009-04-15",11.51
"576","2009-04-16",11.41
"577","2009-04-17",11.87
"578","2009-04-20",11.34
"579","2009-04-21",11.35
"580","2009-04-22",11.91
"581","2009-04-23",12.1
"582","2009-04-24",12.96
"583","2009-04-27",12.53
"584","2009-04-28",11.96
"585","2009-04-29",12.22
"586","2009-04-30",12.75
"587","2009-05-01",12.59
"588","2009-05-04",13.06
"589","2009-05-05",13.02
"590","2009-05-06",13.69
"591","2009-05-07",12.97
"592","2009-05-08",14.01
"593","2009-05-11",13.5
"594","2009-05-12",13.28
"595","2009-05-13",12.8
"596","2009-05-14",13.02
"597","2009-05-15",13.21
"598","2009-05-18",14.17
"599","2009-05-19",14.2
"600","2009-05-20",14.05
"601","2009-05-21",13.48
"602","2009-05-22",13.26
"603","2009-05-26",13.46
"604","2009-05-27",13.32
"605","2009-05-28",13.52
"606","2009-05-29",13.75
"607","2009-06-01",14.4
"608","2009-06-02",14.42
"609","2009-06-03",14.05
"610","2009-06-04",15.04
"611","2009-06-05",16.280001
"612","2009-06-08",16.139999
"613","2009-06-09",16.02
"614","2009-06-10",16.23
"615","2009-06-11",15.8
"616","2009-06-12",15.66
"617","2009-06-15",14.79
"618","2009-06-16",14.48
"619","2009-06-17",14.77
"620","2009-06-18",15.21
"621","2009-06-19",15.37
"622","2009-06-22",15.01
"623","2009-06-23",14.13
"624","2009-06-24",13.52
"625","2009-06-25",14.07
"626","2009-06-26",14.07
"627","2009-06-29",14.24
"628","2009-06-30",13.74
"629","2009-07-01",14
"630","2009-07-02",13.31
"631","2009-07-06",12.77
"632","2009-07-07",12.33
"633","2009-07-08",12.79
"634","2009-07-09",12.78
"635","2009-07-10",12.96
"636","2009-07-13",13.01
"637","2009-07-14",13.34
"638","2009-07-15",13.98
"639","2009-07-16",14.37
"640","2009-07-17",14.09
"641","2009-07-20",14.52
"642","2009-07-21",15.04
"643","2009-07-22",14.89
"644","2009-07-23",15.34
"645","2009-07-24",15.3
"646","2009-07-27",15.04
"647","2009-07-28",15.04
"648","2009-07-29",15.45
"649","2009-07-30",13.2
"650","2009-07-31",13.01
"651","2009-08-03",13.56
"652","2009-08-04",13.74
"653","2009-08-05",13.44
"654","2009-08-06",13.93
"655","2009-08-07",14.01
"656","2009-08-10",14.15
"657","2009-08-11",13.79
"658","2009-08-12",14.03
"659","2009-08-13",14.12
"660","2009-08-14",13.67
"661","2009-08-17",13
"662","2009-08-18",13.13
"663","2009-08-19",13.28
"664","2009-08-20",13.56
"665","2009-08-21",14.07
"666","2009-08-24",14.34
"667","2009-08-25",14.7
"668","2009-08-26",14.75
"669","2009-08-27",16.139999
"670","2009-08-28",15.7
"671","2009-08-31",15.52
"672","2009-09-01",15.32
"673","2009-09-02",15.19
"674","2009-09-03",15.37
"675","2009-09-04",15.45
"676","2009-09-08",15.49
"677","2009-09-09",16.040001
"678","2009-09-10",16.6
"679","2009-09-11",16.360001
"680","2009-09-14",16.68
"681","2009-09-15",16.93
"682","2009-09-16",16.85
"683","2009-09-17",18.18
"684","2009-09-18",18.34
"685","2009-09-21",18.41
"686","2009-09-22",18.379999
"687","2009-09-23",18.200001
"688","2009-09-24",17.370001
"689","2009-09-25",17.68
"690","2009-09-28",18
"691","2009-09-29",18.34
"692","2009-09-30",18.059999
"693","2009-10-01",17.280001
"694","2009-10-02",17.190001
"695","2009-10-05",17.65
"696","2009-10-06",18.200001
"697","2009-10-07",18.389999
"698","2009-10-08",18.67
"699","2009-10-09",18.91
"700","2009-10-12",18.65
"701","2009-10-13",18.5
"702","2009-10-14",18.75
"703","2009-10-15",18.049999
"704","2009-10-16",18.27
"705","2009-10-19",18.48
"706","2009-10-20",17.4
"707","2009-10-21",17.08
"708","2009-10-22",17.51
"709","2009-10-23",17.18
"710","2009-10-26",17.040001
"711","2009-10-27",16.66
"712","2009-10-28",16.129999
"713","2009-10-29",16.6
"714","2009-10-30",15.92
"715","2009-11-02",16.35
"716","2009-11-03",16.549999
"717","2009-11-04",16.629999
"718","2009-11-05",17.58
"719","2009-11-06",17.809999
"720","2009-11-09",18.58
"721","2009-11-10",18.370001
"722","2009-11-11",18.25
"723","2009-11-12",18.059999
"724","2009-11-13",17.98
"725","2009-11-16",18.15
"726","2009-11-17",18.1
"727","2009-11-18",17.76
"728","2009-11-19",17.530001
"729","2009-11-20",17.65
"730","2009-11-23",18.23
"731","2009-11-24",18.33
"732","2009-11-25",18.709999
"733","2009-11-27",18.450001
"734","2009-11-30",18.23
"735","2009-12-01",18.91
"736","2009-12-02",18.98
"737","2009-12-03",19.190001
"738","2009-12-04",19.530001
"739","2009-12-07",19.700001
"740","2009-12-08",19.610001
"741","2009-12-09",19.719999
"742","2009-12-10",19.790001
"743","2009-12-11",20.42
"744","2009-12-14",20.33
"745","2009-12-15",20.15
"746","2009-12-16",19.85
"747","2009-12-17",19.48
"748","2009-12-18",19.540001
"749","2009-12-21",19.860001
"750","2009-12-22",19.99
"751","2009-12-23",19.82
"752","2009-12-24",20.049999
"753","2009-12-28",20.139999
"754","2009-12-29",20.08
"755","2009-12-30",19.98
"756","2009-12-31",19.860001
"757","2010-01-04",20.709999
"758","2010-01-05",21.15
"759","2010-01-06",21.49
"760","2010-01-07",21.389999
"761","2010-01-08",21.450001
"762","2010-01-11",21.49
"763","2010-01-12",20.84
"764","2010-01-13",20.98
"765","2010-01-14",20.969999
"766","2010-01-15",20.82
"767","2010-01-19",20.98
"768","2010-01-20",20.66
"769","2010-01-21",20.190001
"770","2010-01-22",20.24
"771","2010-01-25",20.4
"772","2010-01-26",20.629999
"773","2010-01-27",21.610001
"774","2010-01-28",21.879999
"775","2010-01-29",21.450001
"776","2010-02-01",21.48
"777","2010-02-02",22.030001
"778","2010-02-03",22.389999
"779","2010-02-04",18.42
"780","2010-02-05",17.01
"781","2010-02-08",16.5
"782","2010-02-09",16.68
"783","2010-02-10",17.23
"784","2010-02-11",17.889999
"785","2010-02-12",17.940001
"786","2010-02-16",18.549999
"787","2010-02-17",18.700001
"788","2010-02-18",18.889999
"789","2010-02-19",18.969999
"790","2010-02-22",18.700001
"791","2010-02-23",18.209999
"792","2010-02-24",18.76
"793","2010-02-25",18.709999
"794","2010-02-26",19.120001
"795","2010-03-01",19.57
"796","2010-03-02",20
"797","2010-03-03",20.030001
"798","2010-03-04",19.9
"799","2010-03-05",19.950001
"800","2010-03-08",20
"801","2010-03-09",19.9
"802","2010-03-10",20.959999
"803","2010-03-11",20.77
"804","2010-03-12",20.84
"805","2010-03-15",20.76
"806","2010-03-16",21.309999
"807","2010-03-17",21.299999
"808","2010-03-18",21.540001
"809","2010-03-19",22.4
"810","2010-03-22",22.629999
"811","2010-03-23",22.950001
"812","2010-03-24",22.82
"813","2010-03-25",22.629999
"814","2010-03-26",22.719999
"815","2010-03-29",23.4
"816","2010-03-30",23.4
"817","2010-03-31",23.379999
"818","2010-04-01",23.690001
"819","2010-04-05",23.57
"820","2010-04-06",23.049999
"821","2010-04-07",22.93
"822","2010-04-08",23.07
"823","2010-04-09",23.440001
"824","2010-04-12",23.389999
"825","2010-04-13",23.33
"826","2010-04-14",22.889999
"827","2010-04-15",22.950001
"828","2010-04-16",22.51
"829","2010-04-19",22.41
"830","2010-04-20",22.969999
"831","2010-04-21",23.139999
"832","2010-04-22",23.610001
"833","2010-04-23",23.42
"834","2010-04-26",23.879999
"835","2010-04-27",23.25
"836","2010-04-28",23.4
"837","2010-04-29",22.200001
"838","2010-04-30",22.17
"839","2010-05-03",22.48
"840","2010-05-04",21.07
"841","2010-05-05",20.98
"842","2010-05-06",20.4
"843","2010-05-07",19.959999
"844","2010-05-10",21.389999
"845","2010-05-11",21.940001
"846","2010-05-12",22.43
"847","2010-05-13",22.530001
"848","2010-05-14",21.76
"849","2010-05-17",21.75
"850","2010-05-18",21.139999
"851","2010-05-19",20.74
"852","2010-05-20",18.940001
"853","2010-05-21",19.290001
"854","2010-05-24",19.120001
"855","2010-05-25",18.73
"856","2010-05-26",18.93
"857","2010-05-27",19.799999
"858","2010-05-28",19.48
"859","2010-06-01",18.6
"860","2010-06-02",19.129999
"861","2010-06-03",19.129999
"862","2010-06-04",18.17
"863","2010-06-07",17.26
"864","2010-06-08",17.57
"865","2010-06-09",18.15
"866","2010-06-10",18.549999
"867","2010-06-11",18.75
"868","2010-06-14",19.219999
"869","2010-06-15",20.02
"870","2010-06-16",20.18
"871","2010-06-17",20.4
"872","2010-06-18",20.67
"873","2010-06-21",20.709999
"874","2010-06-22",20.709999
"875","2010-06-23",20.639999
"876","2010-06-24",20.379999
"877","2010-06-25",20.379999
"878","2010-06-28",20.24
"879","2010-06-29",18.76
"880","2010-06-30",19.059999
"881","2010-07-01",19.08
"882","2010-07-02",18.57
"883","2010-07-06",18.799999
"884","2010-07-07",20.360001
"885","2010-07-08",20.83
"886","2010-07-09",21.120001
"887","2010-07-12",20.23
"888","2010-07-13",20.780001
"889","2010-07-14",20.690001
"890","2010-07-15",20.23
"891","2010-07-16",19.52
"892","2010-07-19",19.799999
"893","2010-07-20",19.91
"894","2010-07-21",19.610001
"895","2010-07-22",20.129999
"896","2010-07-23",20.639999
"897","2010-07-26",21
"898","2010-07-27",20.73
"899","2010-07-28",20.49
"900","2010-07-29",20.309999
"901","2010-07-30",20.35
"902","2010-08-02",21.1
"903","2010-08-03",21.530001
"904","2010-08-04",21.51
"905","2010-08-05",21.5
"906","2010-08-06",21.370001
"907","2010-08-09",21.370001
"908","2010-08-10",21.09
"909","2010-08-11",20.17
"910","2010-08-12",19.77
"911","2010-08-13",19.950001
"912","2010-08-16",19.959999
"913","2010-08-17",20.299999
"914","2010-08-18",20.48
"915","2010-08-19",19.9
"916","2010-08-20",19.709999
"917","2010-08-23",19.5
"918","2010-08-24",18.74
"919","2010-08-25",19
"920","2010-08-26",19.01
"921","2010-08-27",19.9
"922","2010-08-30",19.6
"923","2010-08-31",19.34
"924","2010-09-01",19.969999
"925","2010-09-02",20
"926","2010-09-03",20.280001
"927","2010-09-07",19.57
"928","2010-09-08",19.77
"929","2010-09-09",19.68
"930","2010-09-10",19.700001
"931","2010-09-13",20.360001
"932","2010-09-14",19.639999
"933","2010-09-15",19.530001
"934","2010-09-16",19.77
"935","2010-09-17",19.99
"936","2010-09-20",20.15
"937","2010-09-21",20.290001
"938","2010-09-22",19.799999
"939","2010-09-23",19.370001
"940","2010-09-24",19.67
"941","2010-09-27",19.49
"942","2010-09-28",19.610001
"943","2010-09-29",19.969999
"944","2010-09-30",19.93
"945","2010-10-01",19.98
"946","2010-10-04",19.77
"947","2010-10-05",20.17
"948","2010-10-06",20.82
"949","2010-10-07",21.059999
"950","2010-10-08",21.57
"951","2010-10-11",21.57
"952","2010-10-12",21.52
"953","2010-10-13",21.75
"954","2010-10-14",21.51
"955","2010-10-15",21.389999
"956","2010-10-18",21.200001
"957","2010-10-19",20.959999
"958","2010-10-20",21.370001
"959","2010-10-21",21.440001
"960","2010-10-22",21.690001
"961","2010-10-25",21.709999
"962","2010-10-26",21.66
"963","2010-10-27",21.25
"964","2010-10-28",21.290001
"965","2010-10-29",21.639999
"966","2010-11-01",21.110001
"967","2010-11-02",19.129999
"968","2010-11-03",19.030001
"969","2010-11-04",18.93
"970","2010-11-05",19.27
"971","2010-11-08",19.059999
"972","2010-11-09",18.950001
"973","2010-11-10",18.879999
"974","2010-11-11",18.799999
"975","2010-11-12",18.08
