"","date","NSC"
"104","2007-06-01",58.639999
"105","2007-06-04",58.59
"106","2007-06-05",57.970001
"107","2007-06-06",56.529999
"108","2007-06-07",54.119999
"109","2007-06-08",54.889999
"110","2007-06-11",54.5
"111","2007-06-12",53.41
"112","2007-06-13",54.650002
"113","2007-06-14",55.41
"114","2007-06-15",55.880001
"115","2007-06-18",55.240002
"116","2007-06-19",56.240002
"117","2007-06-20",55.130001
"118","2007-06-21",55.310001
"119","2007-06-22",53.91
"120","2007-06-25",53.349998
"121","2007-06-26",52.25
"122","2007-06-27",52.75
"123","2007-06-28",53.240002
"124","2007-06-29",52.57
"125","2007-07-02",53.580002
"126","2007-07-03",54.220001
"127","2007-07-05",53.5
"128","2007-07-06",54.02
"129","2007-07-09",55.040001
"130","2007-07-10",53.529999
"131","2007-07-11",54.57
"132","2007-07-12",55.790001
"133","2007-07-13",55.849998
"134","2007-07-16",56.66
"135","2007-07-17",56.619999
"136","2007-07-18",58.150002
"137","2007-07-19",57.830002
"138","2007-07-20",56.84
"139","2007-07-23",56.950001
"140","2007-07-24",55.52
"141","2007-07-25",54.48
"142","2007-07-26",52.869999
"143","2007-07-27",52.34
"144","2007-07-30",53.860001
"145","2007-07-31",53.779999
"146","2007-08-01",53.810001
"147","2007-08-02",53.799999
"148","2007-08-03",50.84
"149","2007-08-06",50.290001
"150","2007-08-07",50.139999
"151","2007-08-08",50.18
"152","2007-08-09",48.919998
"153","2007-08-10",51.299999
"154","2007-08-13",51.790001
"155","2007-08-14",50.080002
"156","2007-08-15",49.369999
"157","2007-08-16",50.139999
"158","2007-08-17",50.970001
"159","2007-08-20",52.459999
"160","2007-08-21",52.110001
"161","2007-08-22",52.93
"162","2007-08-23",50.98
"163","2007-08-24",51.529999
"164","2007-08-27",50.98
"165","2007-08-28",50.209999
"166","2007-08-29",51.57
"167","2007-08-30",50.490002
"168","2007-08-31",51.209999
"169","2007-09-04",51.540001
"170","2007-09-05",50.419998
"171","2007-09-06",50.41
"172","2007-09-07",49.66
"173","2007-09-10",49.099998
"174","2007-09-11",50
"175","2007-09-12",50.560001
"176","2007-09-13",51.57
"177","2007-09-14",50.91
"178","2007-09-17",50.009998
"179","2007-09-18",52.200001
"180","2007-09-19",51.5
"181","2007-09-20",51.240002
"182","2007-09-21",51.25
"183","2007-09-24",50.540001
"184","2007-09-25",51.509998
"185","2007-09-26",51.93
"186","2007-09-27",52
"187","2007-09-28",51.91
"188","2007-10-01",52.18
"189","2007-10-02",52.060001
"190","2007-10-03",50.580002
"191","2007-10-04",51.16
"192","2007-10-05",53.400002
"193","2007-10-08",52.950001
"194","2007-10-09",54.029999
"195","2007-10-10",53.299999
"196","2007-10-11",53.029999
"197","2007-10-12",53.599998
"198","2007-10-15",53.150002
"199","2007-10-16",52.150002
"200","2007-10-17",52.639999
"201","2007-10-18",53.369999
"202","2007-10-19",51.91
"203","2007-10-22",52.66
"204","2007-10-23",54
"205","2007-10-24",52.330002
"206","2007-10-25",51.439999
"207","2007-10-26",51.150002
"208","2007-10-29",51.84
"209","2007-10-30",51.200001
"210","2007-10-31",51.650002
"211","2007-11-01",50.27
"212","2007-11-02",50.84
"213","2007-11-05",50.869999
"214","2007-11-06",51.209999
"215","2007-11-07",50.389999
"216","2007-11-08",50.939999
"217","2007-11-09",50.470001
"218","2007-11-12",49.23
"219","2007-11-13",50.310001
"220","2007-11-14",49.970001
"221","2007-11-15",50.110001
"222","2007-11-16",50.439999
"223","2007-11-19",49.470001
"224","2007-11-20",49.57
"225","2007-11-21",48.669998
"226","2007-11-23",49.549999
"227","2007-11-26",48.939999
"228","2007-11-27",50.099998
"229","2007-11-28",51.330002
"230","2007-11-29",50.759998
"231","2007-11-30",51.209999
"232","2007-12-03",51.419998
"233","2007-12-04",51.189999
"234","2007-12-05",51.93
"235","2007-12-06",52.990002
"236","2007-12-07",53.32
"237","2007-12-10",52.720001
"238","2007-12-11",51.389999
"239","2007-12-12",50.919998
"240","2007-12-13",51.509998
"241","2007-12-14",50.639999
"242","2007-12-17",50.060001
"243","2007-12-18",50.040001
"244","2007-12-19",49.09
"245","2007-12-20",49.450001
"246","2007-12-21",49.990002
"247","2007-12-24",50.970001
"248","2007-12-26",51.080002
"249","2007-12-27",50.849998
"250","2007-12-28",51
"251","2007-12-31",50.439999
"252","2008-01-02",49.41
"253","2008-01-03",48.740002
"254","2008-01-04",47.880001
"255","2008-01-07",48.18
"256","2008-01-08",46.77
"257","2008-01-09",47.279999
"258","2008-01-10",47.790001
"259","2008-01-11",46.459999
"260","2008-01-14",47.299999
"261","2008-01-15",46.25
"262","2008-01-16",46.200001
"263","2008-01-17",44.889999
"264","2008-01-18",44.150002
"265","2008-01-22",45.07
"266","2008-01-23",49.41
"267","2008-01-24",50.740002
"268","2008-01-25",50.740002
"269","2008-01-28",52
"270","2008-01-29",52.709999
"271","2008-01-30",52.09
"272","2008-01-31",54.389999
"273","2008-02-01",56.290001
"274","2008-02-04",54.650002
"275","2008-02-05",52.970001
"276","2008-02-06",53.790001
"277","2008-02-07",53.799999
"278","2008-02-08",54.41
"279","2008-02-11",55.18
"280","2008-02-12",54
"281","2008-02-13",55.139999
"282","2008-02-14",54.360001
"283","2008-02-15",53.939999
"284","2008-02-19",53.209999
"285","2008-02-20",53.130001
"286","2008-02-21",52.549999
"287","2008-02-22",53.18
"288","2008-02-25",54.200001
"289","2008-02-26",55.330002
"290","2008-02-27",55.09
"291","2008-02-28",54.580002
"292","2008-02-29",52.889999
"293","2008-03-03",53.580002
"294","2008-03-04",53.549999
"295","2008-03-05",54.419998
"296","2008-03-06",52.349998
"297","2008-03-07",51.939999
"298","2008-03-10",51.139999
"299","2008-03-11",53
"300","2008-03-12",53.240002
"301","2008-03-13",53.990002
"302","2008-03-14",52.93
"303","2008-03-17",52.959999
"304","2008-03-18",56.889999
"305","2008-03-19",52.41
"306","2008-03-20",53.07
"307","2008-03-24",54.34
"308","2008-03-25",56.259998
"309","2008-03-26",54.439999
"310","2008-03-27",54.25
"311","2008-03-28",54.25
"312","2008-03-31",54.32
"313","2008-04-01",55.110001
"314","2008-04-02",56.049999
"315","2008-04-03",56.860001
"316","2008-04-04",56.799999
"317","2008-04-07",57.02
"318","2008-04-08",56.799999
"319","2008-04-09",54.939999
"320","2008-04-10",55.450001
"321","2008-04-11",54.990002
"322","2008-04-14",56.189999
"323","2008-04-15",57.630001
"324","2008-04-16",60.060001
"325","2008-04-17",59.529999
"326","2008-04-18",61.639999
"327","2008-04-21",61.439999
"328","2008-04-22",61.139999
"329","2008-04-23",58.740002
"330","2008-04-24",59.93
"331","2008-04-25",60.130001
"332","2008-04-28",60.200001
"333","2008-04-29",59.990002
"334","2008-04-30",59.580002
"335","2008-05-01",60.709999
"336","2008-05-02",60.189999
"337","2008-05-05",60.189999
"338","2008-05-06",62.27
"339","2008-05-07",61.18
"340","2008-05-08",62.279999
"341","2008-05-09",61.900002
"342","2008-05-12",63.380001
"343","2008-05-13",64.419998
"344","2008-05-14",63.790001
"345","2008-05-15",64.489998
"346","2008-05-16",64.309998
"347","2008-05-19",64.75
"348","2008-05-20",64.910004
"349","2008-05-21",63.790001
"350","2008-05-22",63.5
"351","2008-05-23",62.740002
"352","2008-05-27",63.91
"353","2008-05-28",64.190002
"354","2008-05-29",66.849998
"355","2008-05-30",67.379997
"356","2008-06-02",66.769997
"357","2008-06-03",65.5
"358","2008-06-04",65
"359","2008-06-05",66.949997
"360","2008-06-06",64.18
"361","2008-06-09",65.230003
"362","2008-06-10",64.589996
"363","2008-06-11",60.860001
"364","2008-06-12",61.880001
"365","2008-06-13",63.419998
"366","2008-06-16",63.73
"367","2008-06-17",62.119999
"368","2008-06-18",62.060001
"369","2008-06-19",64.669998
"370","2008-06-20",63.740002
"371","2008-06-23",62.68
"372","2008-06-24",62.619999
"373","2008-06-25",62.880001
"374","2008-06-26",61.189999
"375","2008-06-27",61.040001
"376","2008-06-30",62.669998
"377","2008-07-01",61.110001
"378","2008-07-02",57.82
"379","2008-07-03",58.91
"380","2008-07-07",58.860001
"381","2008-07-08",62.080002
"382","2008-07-09",60.349998
"383","2008-07-10",62.310001
"384","2008-07-11",61.779999
"385","2008-07-14",61.23
"386","2008-07-15",60.860001
"387","2008-07-16",63.720001
"388","2008-07-17",63.48
"389","2008-07-18",63.419998
"390","2008-07-21",63.540001
"391","2008-07-22",65.690002
"392","2008-07-23",69.959999
"393","2008-07-24",69.940002
"394","2008-07-25",70.110001
"395","2008-07-28",69.019997
"396","2008-07-29",72.690002
"397","2008-07-30",73.639999
"398","2008-07-31",71.919998
"399","2008-08-01",70.620003
"400","2008-08-04",70.150002
"401","2008-08-05",72.940002
"402","2008-08-06",72.639999
"403","2008-08-07",70.949997
"404","2008-08-08",73.550003
"405","2008-08-11",72.239998
"406","2008-08-12",68.739998
"407","2008-08-13",69.910004
"408","2008-08-14",70.489998
"409","2008-08-15",70.580002
"410","2008-08-18",69.449997
"411","2008-08-19",67.959999
"412","2008-08-20",67.889999
"413","2008-08-21",69.540001
"414","2008-08-22",70.989998
"415","2008-08-25",70
"416","2008-08-26",70.529999
"417","2008-08-27",71.980003
"418","2008-08-28",73.629997
"419","2008-08-29",73.529999
"420","2008-09-02",69.980003
"421","2008-09-03",69.209999
"422","2008-09-04",66.610001
"423","2008-09-05",66.389999
"424","2008-09-08",67.510002
"425","2008-09-09",62.560001
"426","2008-09-10",65.470001
"427","2008-09-11",68.480003
"428","2008-09-12",67.970001
"429","2008-09-15",65.870003
"430","2008-09-16",68.82
"431","2008-09-17",67.540001
"432","2008-09-18",69.120003
"433","2008-09-19",70.360001
"434","2008-09-22",66.970001
"435","2008-09-23",66.599998
"436","2008-09-24",65.849998
"437","2008-09-25",67.870003
"438","2008-09-26",69.93
"439","2008-09-29",65.5
"440","2008-09-30",66.209999
"441","2008-10-01",65.040001
"442","2008-10-02",56.639999
"443","2008-10-03",56.169998
"444","2008-10-06",56.970001
"445","2008-10-07",54.509998
"446","2008-10-08",54.610001
"447","2008-10-09",52.16
"448","2008-10-10",52.049999
"449","2008-10-13",57.790001
"450","2008-10-14",55.330002
"451","2008-10-15",50.27
"452","2008-10-16",52.98
"453","2008-10-17",52.540001
"454","2008-10-20",55.860001
"455","2008-10-21",53.869999
"456","2008-10-22",54.540001
"457","2008-10-23",54.580002
"458","2008-10-24",53.119999
"459","2008-10-27",52.330002
"460","2008-10-28",57.330002
"461","2008-10-29",57.91
"462","2008-10-30",58.84
"463","2008-10-31",59.939999
"464","2008-11-03",58.610001
"465","2008-11-04",60.900002
"466","2008-11-05",57.07
"467","2008-11-06",53.779999
"468","2008-11-07",53.720001
"469","2008-11-10",55.02
"470","2008-11-11",54.73
"471","2008-11-12",51.07
"472","2008-11-13",54.09
"473","2008-11-14",51.98
"474","2008-11-17",50.060001
"475","2008-11-18",50.119999
"476","2008-11-19",45.330002
"477","2008-11-20",43.290001
"478","2008-11-21",45.68
"479","2008-11-24",47.84
"480","2008-11-25",48.349998
"481","2008-11-26",49.52
"482","2008-11-28",49.470001
"483","2008-12-01",45.59
"484","2008-12-02",47.619999
"485","2008-12-03",46.360001
"486","2008-12-04",46.09
"487","2008-12-05",46.139999
"488","2008-12-08",48.82
"489","2008-12-09",46.869999
"490","2008-12-10",48.389999
"491","2008-12-11",46.209999
"492","2008-12-12",44.52
"493","2008-12-15",44.02
"494","2008-12-16",46.310001
"495","2008-12-17",47.950001
"496","2008-12-18",45.900002
"497","2008-12-19",44.560001
"498","2008-12-22",44.630001
"499","2008-12-23",43.950001
"500","2008-12-24",43.669998
"501","2008-12-26",44.360001
"502","2008-12-29",44.040001
"503","2008-12-30",45.5
"504","2008-12-31",47.049999
"505","2009-01-02",49.07
"506","2009-01-05",48.5
"507","2009-01-06",49.900002
"508","2009-01-07",47.580002
"509","2009-01-08",47.639999
"510","2009-01-09",46.549999
"511","2009-01-12",43.310001
"512","2009-01-13",42.139999
"513","2009-01-14",39.52
"514","2009-01-15",38.799999
"515","2009-01-16",37.810001
"516","2009-01-20",35.279999
"517","2009-01-21",35.400002
"518","2009-01-22",35.57
"519","2009-01-23",34.150002
"520","2009-01-26",35.299999
"521","2009-01-27",37.650002
"522","2009-01-28",39.860001
"523","2009-01-29",38.209999
"524","2009-01-30",38.360001
"525","2009-02-02",37.549999
"526","2009-02-03",37.900002
"527","2009-02-04",38.630001
"528","2009-02-05",39.509998
"529","2009-02-06",41.27
"530","2009-02-09",41.220001
"531","2009-02-10",38.400002
"532","2009-02-11",38.02
"533","2009-02-12",36.810001
"534","2009-02-13",37.73
"535","2009-02-17",35.669998
"536","2009-02-18",35.560001
"537","2009-02-19",34.040001
"538","2009-02-20",33.970001
"539","2009-02-23",32.220001
"540","2009-02-24",33.470001
"541","2009-02-25",32.560001
"542","2009-02-26",32.369999
"543","2009-02-27",31.719999
"544","2009-03-02",29.559999
"545","2009-03-03",29.129999
"546","2009-03-04",29.98
"547","2009-03-05",27.25
"548","2009-03-06",27.41
"549","2009-03-09",26.950001
"550","2009-03-10",28.209999
"551","2009-03-11",28.43
"552","2009-03-12",29.940001
"553","2009-03-13",29.280001
"554","2009-03-16",31.040001
"555","2009-03-17",31.5
"556","2009-03-18",31.299999
"557","2009-03-19",31.450001
"558","2009-03-20",30.459999
"559","2009-03-23",33.349998
"560","2009-03-24",34.209999
"561","2009-03-25",33.560001
"562","2009-03-26",35.939999
"563","2009-03-27",34.880001
"564","2009-03-30",33.130001
"565","2009-03-31",33.75
"566","2009-04-01",34.540001
"567","2009-04-02",36.900002
"568","2009-04-03",37.450001
"569","2009-04-06",36.389999
"570","2009-04-07",35.18
"571","2009-04-08",36.240002
"572","2009-04-09",37.349998
"573","2009-04-13",36.990002
"574","2009-04-14",36.450001
"575","2009-04-15",37.009998
"576","2009-04-16",37.220001
"577","2009-04-17",37.790001
"578","2009-04-20",35.650002
"579","2009-04-21",37.369999
"580","2009-04-22",37.5
"581","2009-04-23",38.18
"582","2009-04-24",37.790001
"583","2009-04-27",35.919998
"584","2009-04-28",34.77
"585","2009-04-29",35.509998
"586","2009-04-30",35.68
"587","2009-05-01",35.799999
"588","2009-05-04",37.91
"589","2009-05-05",36.959999
"590","2009-05-06",37.700001
"591","2009-05-07",37.029999
"592","2009-05-08",38.009998
"593","2009-05-11",36.439999
"594","2009-05-12",36.509998
"595","2009-05-13",34.959999
"596","2009-05-14",34.5
"597","2009-05-15",35.080002
"598","2009-05-18",36.25
"599","2009-05-19",36.060001
"600","2009-05-20",36.669998
"601","2009-05-21",34.43
"602","2009-05-22",35.209999
"603","2009-05-26",36.459999
"604","2009-05-27",34.93
"605","2009-05-28",35.380001
"606","2009-05-29",37.200001
"607","2009-06-01",39.509998
"608","2009-06-02",40.130001
"609","2009-06-03",39
"610","2009-06-04",40.439999
"611","2009-06-05",40.700001
"612","2009-06-08",40.939999
"613","2009-06-09",41.130001
"614","2009-06-10",40.540001
"615","2009-06-11",40.450001
"616","2009-06-12",41.23
"617","2009-06-15",39.209999
"618","2009-06-16",38.900002
"619","2009-06-17",38.360001
"620","2009-06-18",38.119999
"621","2009-06-19",38.459999
"622","2009-06-22",36.400002
"623","2009-06-23",36.450001
"624","2009-06-24",36.900002
"625","2009-06-25",38.98
"626","2009-06-26",39.189999
"627","2009-06-29",38.220001
"628","2009-06-30",37.669998
"629","2009-07-01",38.18
"630","2009-07-02",36.900002
"631","2009-07-06",37.139999
"632","2009-07-07",35.869999
"633","2009-07-08",36.099998
"634","2009-07-09",36.23
"635","2009-07-10",36.650002
"636","2009-07-13",37.389999
"637","2009-07-14",38.779999
"638","2009-07-15",40.349998
"639","2009-07-16",40.919998
"640","2009-07-17",41.389999
"641","2009-07-20",42.849998
"642","2009-07-21",43.369999
"643","2009-07-22",43.889999
"644","2009-07-23",45.360001
"645","2009-07-24",44.84
"646","2009-07-27",45.119999
"647","2009-07-28",43.630001
"648","2009-07-29",42.799999
"649","2009-07-30",42.950001
"650","2009-07-31",43.25
"651","2009-08-03",44.360001
"652","2009-08-04",44.439999
"653","2009-08-05",43.439999
"654","2009-08-06",43.130001
"655","2009-08-07",46.369999
"656","2009-08-10",45.169998
"657","2009-08-11",46.439999
"658","2009-08-12",46.849998
"659","2009-08-13",48.59
"660","2009-08-14",47.27
"661","2009-08-17",45.330002
"662","2009-08-18",46.110001
"663","2009-08-19",45.669998
"664","2009-08-20",46.459999
"665","2009-08-21",47.540001
"666","2009-08-24",47.009998
"667","2009-08-25",46.869999
"668","2009-08-26",46.209999
"669","2009-08-27",46.5
"670","2009-08-28",46.91
"671","2009-08-31",45.869999
"672","2009-09-01",45.349998
"673","2009-09-02",44.490002
"674","2009-09-03",46.82
"675","2009-09-04",47.959999
"676","2009-09-08",47.509998
"677","2009-09-09",48.389999
"678","2009-09-10",49.23
"679","2009-09-11",48.68
"680","2009-09-14",49.029999
"681","2009-09-15",48.77
"682","2009-09-16",47.490002
"683","2009-09-17",46.639999
"684","2009-09-18",46.34
"685","2009-09-21",45.91
"686","2009-09-22",46.470001
"687","2009-09-23",45.759998
"688","2009-09-24",45.049999
"689","2009-09-25",43.959999
"690","2009-09-28",44.459999
"691","2009-09-29",43.849998
"692","2009-09-30",43.110001
"693","2009-10-01",43.619999
"694","2009-10-02",43.259998
"695","2009-10-05",44.07
"696","2009-10-06",44.360001
"697","2009-10-07",44.41
"698","2009-10-08",45.84
"699","2009-10-09",46.16
"700","2009-10-12",45.950001
"701","2009-10-13",45.68
"702","2009-10-14",48.279999
"703","2009-10-15",48.630001
"704","2009-10-16",49.150002
"705","2009-10-19",49.68
"706","2009-10-20",49.52
"707","2009-10-21",48.619999
"708","2009-10-22",48.650002
"709","2009-10-23",46.880001
"710","2009-10-26",46.93
"711","2009-10-27",46.049999
"712","2009-10-28",46.25
"713","2009-10-29",47.130001
"714","2009-10-30",46.619999
"715","2009-11-02",46.630001
"716","2009-11-03",49.150002
"717","2009-11-04",49.860001
"718","2009-11-05",51
"719","2009-11-06",52.07
"720","2009-11-09",51.950001
"721","2009-11-10",51.799999
"722","2009-11-11",51.959999
"723","2009-11-12",51.259998
"724","2009-11-13",51.669998
"725","2009-11-16",51.66
"726","2009-11-17",51.68
"727","2009-11-18",51.619999
"728","2009-11-19",50.919998
"729","2009-11-20",51.400002
"730","2009-11-23",52.02
"731","2009-11-24",51.490002
"732","2009-11-25",51.84
"733","2009-11-27",51.189999
"734","2009-11-30",51.400002
"735","2009-12-01",52.349998
"736","2009-12-02",52.220001
"737","2009-12-03",51.48
"738","2009-12-04",52.84
"739","2009-12-07",52.330002
"740","2009-12-08",51.299999
"741","2009-12-09",51.27
"742","2009-12-10",52.240002
"743","2009-12-11",52.220001
"744","2009-12-14",53.080002
"745","2009-12-15",52.779999
"746","2009-12-16",52.860001
"747","2009-12-17",52.060001
"748","2009-12-18",52.040001
"749","2009-12-21",53.080002
"750","2009-12-22",53.009998
"751","2009-12-23",53.82
"752","2009-12-24",54.240002
"753","2009-12-28",53.59
"754","2009-12-29",53.299999
"755","2009-12-30",53.240002
"756","2009-12-31",52.419998
"757","2010-01-04",52.59
"758","2010-01-05",53.400002
"759","2010-01-06",53.25
"760","2010-01-07",52.549999
"761","2010-01-08",54.360001
"762","2010-01-11",54.23
"763","2010-01-12",54.02
"764","2010-01-13",54
"765","2010-01-14",53.150002
"766","2010-01-15",52.779999
"767","2010-01-19",53.049999
"768","2010-01-20",51.75
"769","2010-01-21",50.400002
"770","2010-01-22",49.650002
"771","2010-01-25",49.869999
"772","2010-01-26",49.75
"773","2010-01-27",50.43
"774","2010-01-28",48.09
"775","2010-01-29",47.060001
"776","2010-02-01",48.080002
"777","2010-02-02",49
"778","2010-02-03",48.450001
"779","2010-02-04",46.830002
"780","2010-02-05",47.099998
"781","2010-02-08",46.310001
"782","2010-02-09",47.139999
"783","2010-02-10",46.990002
"784","2010-02-11",48.580002
"785","2010-02-12",48.48
"786","2010-02-16",49.889999
"787","2010-02-17",49.259998
"788","2010-02-18",50.25
"789","2010-02-19",51.009998
"790","2010-02-22",51.139999
"791","2010-02-23",50.68
"792","2010-02-24",51.110001
"793","2010-02-25",51.650002
"794","2010-02-26",51.43
"795","2010-03-01",52.639999
"796","2010-03-02",52.709999
"797","2010-03-03",52.220001
"798","2010-03-04",52.470001
"799","2010-03-05",52.970001
"800","2010-03-08",52.970001
"801","2010-03-09",53.740002
"802","2010-03-10",53.869999
"803","2010-03-11",54.360001
"804","2010-03-12",54.450001
"805","2010-03-15",54.560001
"806","2010-03-16",55.130001
"807","2010-03-17",55.279999
"808","2010-03-18",55.68
"809","2010-03-19",55.330002
"810","2010-03-22",55.400002
"811","2010-03-23",55.240002
"812","2010-03-24",54.66
"813","2010-03-25",54.700001
"814","2010-03-26",54.830002
"815","2010-03-29",55.810001
"816","2010-03-30",56.200001
"817","2010-03-31",55.889999
"818","2010-04-01",56.990002
"819","2010-04-05",57.560001
"820","2010-04-06",57.59
"821","2010-04-07",57.68
"822","2010-04-08",58.459999
"823","2010-04-09",57.91
"824","2010-04-12",58.389999
"825","2010-04-13",59.169998
"826","2010-04-14",60.130001
"827","2010-04-15",60.610001
"828","2010-04-16",59.470001
"829","2010-04-19",59.389999
"830","2010-04-20",60.189999
"831","2010-04-21",60.189999
"832","2010-04-22",60.540001
"833","2010-04-23",60.880001
"834","2010-04-26",61.09
"835","2010-04-27",59.650002
"836","2010-04-28",59.169998
"837","2010-04-29",60.509998
"838","2010-04-30",59.330002
"839","2010-05-03",61.150002
"840","2010-05-04",59.650002
"841","2010-05-05",58.34
"842","2010-05-06",56.380001
"843","2010-05-07",55.220001
"844","2010-05-10",58.790001
"845","2010-05-11",59.150002
"846","2010-05-12",60.73
"847","2010-05-13",59.790001
"848","2010-05-14",58.290001
"849","2010-05-17",58.130001
"850","2010-05-18",57.110001
"851","2010-05-19",55.98
"852","2010-05-20",53.41
"853","2010-05-21",54.810001
"854","2010-05-24",54.369999
"855","2010-05-25",54.310001
"856","2010-05-26",54.990002
"857","2010-05-27",56.720001
"858","2010-05-28",56.459999
"859","2010-06-01",55.029999
"860","2010-06-02",56.689999
"861","2010-06-03",56.799999
"862","2010-06-04",53.400002
"863","2010-06-07",52.189999
"864","2010-06-08",53.34
"865","2010-06-09",53.599998
"866","2010-06-10",56.16
"867","2010-06-11",56.799999
"868","2010-06-14",56.18
"869","2010-06-15",58.459999
"870","2010-06-16",58.290001
"871","2010-06-17",58.66
"872","2010-06-18",59.09
"873","2010-06-21",59.970001
"874","2010-06-22",57.470001
"875","2010-06-23",57.470001
"876","2010-06-24",56.23
"877","2010-06-25",56.68
"878","2010-06-28",56.599998
"879","2010-06-29",53.439999
"880","2010-06-30",53.049999
"881","2010-07-01",52.700001
"882","2010-07-02",50.91
"883","2010-07-06",50.5
"884","2010-07-07",51.759998
"885","2010-07-08",51.959999
"886","2010-07-09",53.810001
"887","2010-07-12",54.189999
"888","2010-07-13",55.290001
"889","2010-07-14",55
"890","2010-07-15",55.029999
"891","2010-07-16",53.360001
"892","2010-07-19",52.939999
"893","2010-07-20",53.990002
"894","2010-07-21",53.150002
"895","2010-07-22",54.720001
"896","2010-07-23",56.459999
"897","2010-07-26",57.16
"898","2010-07-27",56.52
"899","2010-07-28",56.029999
"900","2010-07-29",55.93
"901","2010-07-30",56.27
"902","2010-08-02",57.5
"903","2010-08-03",57.43
"904","2010-08-04",57.610001
"905","2010-08-05",57.919998
"906","2010-08-06",57.060001
"907","2010-08-09",57.919998
"908","2010-08-10",57.720001
"909","2010-08-11",55.259998
"910","2010-08-12",54.91
"911","2010-08-13",54.68
"912","2010-08-16",54.549999
"913","2010-08-17",55.48
"914","2010-08-18",56.09
"915","2010-08-19",54.560001
"916","2010-08-20",54.439999
"917","2010-08-23",53.459999
"918","2010-08-24",52.689999
"919","2010-08-25",53.029999
"920","2010-08-26",53.049999
"921","2010-08-27",54.549999
"922","2010-08-30",53.549999
"923","2010-08-31",53.68
"924","2010-09-01",56.02
"925","2010-09-02",57.130001
"926","2010-09-03",57.91
"927","2010-09-07",57.66
"928","2010-09-08",58.380001
"929","2010-09-09",57.919998
"930","2010-09-10",58.849998
"931","2010-09-13",59.189999
"932","2010-09-14",58.77
"933","2010-09-15",58.990002
"934","2010-09-16",58.43
"935","2010-09-17",58.450001
"936","2010-09-20",58.93
"937","2010-09-21",59.360001
"938","2010-09-22",58.93
"939","2010-09-23",57.990002
"940","2010-09-24",59.880001
"941","2010-09-27",59.57
"942","2010-09-28",59.639999
"943","2010-09-29",59.77
"944","2010-09-30",59.509998
"945","2010-10-01",59.02
"946","2010-10-04",58.369999
"947","2010-10-05",59.509998
"948","2010-10-06",59.669998
"949","2010-10-07",59.630001
"950","2010-10-08",60.529999
"951","2010-10-11",60.66
