"","date","NGHCO"
"190","2015-12-22",25.43
"191","2015-12-23",25.459999
"192","2015-12-24",25.540001
"193","2015-12-28",25.527
"194","2015-12-29",25.75
"195","2015-12-30",25.200001
"196","2015-12-31",25.280001
"197","2016-01-04",25.32
"198","2016-01-05",25.41
"199","2016-01-06",25.51
"200","2016-01-07",25.316999
"201","2016-01-08",25.436001
"202","2016-01-11",25.290001
"203","2016-01-12",25.02
"204","2016-01-13",24.950001
"205","2016-01-14",24.799999
"206","2016-01-15",24.639999
"207","2016-01-19",24.790001
"208","2016-01-20",24.200001
"209","2016-01-21",24.48
"210","2016-01-22",25.41
"211","2016-01-25",25.33
"212","2016-01-26",24.940001
"213","2016-01-27",25.309
"214","2016-01-28",25.43
"215","2016-01-29",25.540001
"216","2016-02-01",25.530001
"217","2016-02-02",25.551001
"218","2016-02-03",25.6
"219","2016-02-04",25.6
"220","2016-02-05",25.370001
"221","2016-02-08",25.299999
"222","2016-02-09",25.055
"223","2016-02-10",25.201
"224","2016-02-11",24.790001
"225","2016-02-12",24.92
"226","2016-02-16",25.004999
"227","2016-02-17",25.296
"228","2016-02-18",25.188999
"229","2016-02-19",25.43
"230","2016-02-22",25.26
"231","2016-02-23",25.438999
"232","2016-02-24",25.25
"233","2016-02-25",25.131001
"234","2016-02-26",25.200001
"235","2016-02-29",25.129999
"236","2016-03-01",25.219999
"237","2016-03-02",25.579
"238","2016-03-03",25.48
"239","2016-03-04",25.34
"240","2016-03-07",25.367001
"241","2016-03-08",25.16
"242","2016-03-09",25.360001
"243","2016-03-10",25.336
"244","2016-03-11",25.450001
"245","2016-03-14",25.620001
"246","2016-03-15",25.6
"247","2016-03-16",25.596001
"248","2016-03-17",25.645
"249","2016-03-18",25.709999
"250","2016-03-21",25.610001
"251","2016-03-22",25.73
"252","2016-03-23",25.84
"253","2016-03-24",25.84
"254","2016-03-28",25.85
"255","2016-03-29",25.950001
"256","2016-03-30",25.690001
"257","2016-03-31",25.68
"258","2016-04-01",25.52
"259","2016-04-04",25.5
"260","2016-04-05",25.51
"261","2016-04-06",25.389999
"262","2016-04-07",25.26
"263","2016-04-08",25.190001
"264","2016-04-11",25.290001
"265","2016-04-12",25.57
"266","2016-04-13",25.606001
"267","2016-04-14",25.634001
"268","2016-04-15",25.700001
"269","2016-04-18",25.709999
"270","2016-04-19",25.700001
"271","2016-04-20",25.719999
"272","2016-04-21",25.43
"273","2016-04-22",25.687
"274","2016-04-25",25.43
"275","2016-04-26",25.326
"276","2016-04-27",25.27
"277","2016-04-28",25.35
"278","2016-04-29",25.42
"279","2016-05-02",25.459999
"280","2016-05-03",25.41
"281","2016-05-04",25.5
"282","2016-05-05",25.459999
"283","2016-05-06",25.465
"284","2016-05-09",25.43
"285","2016-05-10",25.68
"286","2016-05-11",25.669001
"287","2016-05-12",25.77
"288","2016-05-13",25.959999
"289","2016-05-16",25.91
"290","2016-05-17",25.784
"291","2016-05-18",25.799999
"292","2016-05-19",25.864
"293","2016-05-20",25.950001
"294","2016-05-23",25.76
"295","2016-05-24",25.914
"296","2016-05-25",25.959999
"297","2016-05-26",25.969999
"298","2016-05-27",25.924
"299","2016-05-31",25.99
"300","2016-06-01",25.780001
"301","2016-06-02",25.860001
"302","2016-06-03",26.15
"303","2016-06-06",26.190001
"304","2016-06-07",25.77
"305","2016-06-08",25.784
"306","2016-06-09",25.9
"307","2016-06-10",25.76
"308","2016-06-13",25.860001
"309","2016-06-14",26.110001
"310","2016-06-15",26
"311","2016-06-16",26
"312","2016-06-17",26.059999
"313","2016-06-20",26.190001
"314","2016-06-21",26.23
"315","2016-06-22",26
"316","2016-06-23",26.34
"317","2016-06-24",26.23
"318","2016-06-27",25.940001
"319","2016-06-28",26.16
"320","2016-06-29",25.42
"321","2016-06-30",25.459999
"322","2016-07-01",25.629999
"323","2016-07-05",25.537001
"324","2016-07-06",25.559999
"325","2016-07-07",25.690001
"326","2016-07-08",26
"327","2016-07-11",25.82
"328","2016-07-12",25.73
"329","2016-07-13",25.780001
"330","2016-07-14",25.629999
"331","2016-07-15",25.34
"332","2016-07-18",25.58
"333","2016-07-19",25.6
"334","2016-07-20",25.629999
"335","2016-07-21",25.66
"336","2016-07-22",25.76
"337","2016-07-25",25.750999
"338","2016-07-26",25.795
"339","2016-07-27",25.66
"340","2016-07-28",25.709999
"341","2016-07-29",25.91
"342","2016-08-01",25.98
"343","2016-08-02",26.15
"344","2016-08-03",26.35
"345","2016-08-04",26.360001
"346","2016-08-05",26.32
"347","2016-08-08",26.370001
"348","2016-08-09",26.634001
"349","2016-08-10",26.542
"350","2016-08-11",26.805
"351","2016-08-12",26.25
"352","2016-08-15",26.360001
"353","2016-08-16",26.01
"354","2016-08-17",25.98
"355","2016-08-18",26.341
"356","2016-08-19",26.1
"357","2016-08-22",26.34
"358","2016-08-23",26.25
"359","2016-08-24",26.190001
"360","2016-08-25",26.35
"361","2016-08-26",26.49
"362","2016-08-29",26.367001
"363","2016-08-30",26.507999
"364","2016-08-31",26.48
"365","2016-09-01",26.5
"366","2016-09-02",26.49
"367","2016-09-06",26.423
"368","2016-09-07",26.5
"369","2016-09-08",26.459999
"370","2016-09-09",25.889999
"371","2016-09-12",25.955999
"372","2016-09-13",25.77
"373","2016-09-14",25.719999
"374","2016-09-15",25.92
"375","2016-09-16",26.34
"376","2016-09-19",26.33
"377","2016-09-20",26.18
"378","2016-09-21",26.355
"379","2016-09-22",26.697001
"380","2016-09-23",26.549999
"381","2016-09-26",26.65
"382","2016-09-27",26.870001
"383","2016-09-28",26.360001
"384","2016-09-29",25.700001
"385","2016-09-30",26.02
"386","2016-10-03",26.212999
"387","2016-10-04",26.264999
"388","2016-10-05",26.309999
"389","2016-10-06",26.129999
"390","2016-10-07",26.129999
"391","2016-10-10",26.18
"392","2016-10-11",25.92
"393","2016-10-12",25.709999
"394","2016-10-13",25.709999
"395","2016-10-14",25.875999
"396","2016-10-17",25.959999
"397","2016-10-18",26
"398","2016-10-19",26.07
"399","2016-10-20",25.17
"400","2016-10-21",25.379999
"401","2016-10-24",25.34
"402","2016-10-25",25.5
"403","2016-10-26",25.43
"404","2016-10-27",25.4
"405","2016-10-28",25.42
"406","2016-10-31",25.4
"407","2016-11-01",25.299999
"408","2016-11-02",25.25
"409","2016-11-03",24.690001
"410","2016-11-04",25.1
"411","2016-11-07",25.110001
"412","2016-11-08",25.25
"413","2016-11-09",24.959999
"414","2016-11-10",24.68
"415","2016-11-11",24.73
"416","2016-11-14",24.41
"417","2016-11-15",25.01
"418","2016-11-16",25.200001
"419","2016-11-17",25.1
"420","2016-11-18",24.85
"421","2016-11-21",24.85
"422","2016-11-22",25.02
"423","2016-11-23",24.92
"424","2016-11-25",24.771999
"425","2016-11-28",24.83
"426","2016-11-29",24.68
"427","2016-11-30",24.542999
"428","2016-12-01",24.35
"429","2016-12-02",24.6
"430","2016-12-05",24.709999
"431","2016-12-06",24.618999
"432","2016-12-07",24.799999
"433","2016-12-08",24.870001
"434","2016-12-09",25.004
"435","2016-12-12",25.02
"436","2016-12-13",25.01
"437","2016-12-14",25
"438","2016-12-15",25.24
"439","2016-12-16",25.07
"440","2016-12-19",25.450001
"441","2016-12-20",25.26
"442","2016-12-21",25.42
"443","2016-12-22",25.42
"444","2016-12-23",25.459999
"445","2016-12-27",25.23
"446","2016-12-28",24.889999
"447","2016-12-29",24.75
"448","2016-12-30",24.809999
"449","2017-01-03",25.139999
"450","2017-01-04",25.142
"451","2017-01-05",25.232
"452","2017-01-06",25.35
"453","2017-01-09",25.396
"454","2017-01-10",25.443001
"455","2017-01-11",25.440001
"456","2017-01-12",25.360001
"457","2017-01-13",25.43
"458","2017-01-17",25.469999
"459","2017-01-18",25.469999
"460","2017-01-19",25.16
"461","2017-01-20",25.450001
"462","2017-01-23",25.309999
"463","2017-01-24",25.35
"464","2017-01-25",25.309999
"465","2017-01-26",25.4
"466","2017-01-27",25.48
"467","2017-01-30",25.415001
"468","2017-01-31",25.450001
"469","2017-02-01",25.4
"470","2017-02-02",25.450001
"471","2017-02-03",25.466999
"472","2017-02-06",25.5
"473","2017-02-07",25.549999
"474","2017-02-08",25.559999
"475","2017-02-09",25.57
"476","2017-02-10",25.488001
"477","2017-02-13",25.67
"478","2017-02-14",25.514999
"479","2017-02-15",25.51
"480","2017-02-16",25.49
"481","2017-02-17",25.48
"482","2017-02-21",25.476
"483","2017-02-22",25.42
"484","2017-02-23",25.5
"485","2017-02-24",25.75
"486","2017-02-27",25.459999
"487","2017-02-28",25.16
"488","2017-03-01",25.209999
"489","2017-03-02",25.27
"490","2017-03-03",25.309999
"491","2017-03-06",25.434999
"492","2017-03-07",25.26
"493","2017-03-08",25.01
"494","2017-03-09",24.799999
"495","2017-03-10",25.018999
"496","2017-03-13",25
"497","2017-03-14",25.1
"498","2017-03-15",25.17
"499","2017-03-16",25.01
"500","2017-03-17",24.780001
"501","2017-03-20",24.6
"502","2017-03-21",24.84
"503","2017-03-22",24.785
"504","2017-03-23",24.76
"505","2017-03-24",24.940001
"506","2017-03-27",25.094999
"507","2017-03-28",25.1
"508","2017-03-29",24.860001
"509","2017-03-30",24.969999
"510","2017-03-31",24.99
"511","2017-04-03",25.09
"512","2017-04-04",25.040001
"513","2017-04-05",25.054001
"514","2017-04-06",25.049999
"515","2017-04-07",25.129999
"516","2017-04-10",25.290001
"517","2017-04-11",24.4
"518","2017-04-12",24.59
"519","2017-04-13",24.799999
"520","2017-04-17",24.85
"521","2017-04-18",24.913
"522","2017-04-19",25.07
"523","2017-04-20",25.034
"524","2017-04-21",25.15
"525","2017-04-24",25.34
"526","2017-04-25",25.211
"527","2017-04-26",25.35
"528","2017-04-27",25.507999
"529","2017-04-28",25.52
"530","2017-05-01",25.5
"531","2017-05-02",25.459999
"532","2017-05-03",25.5
"533","2017-05-04",25.5
"534","2017-05-05",25.530001
"535","2017-05-08",25.52
"536","2017-05-09",25.32
"537","2017-05-10",25.25
"538","2017-05-11",25.35
"539","2017-05-12",25.34
"540","2017-05-15",25.417
"541","2017-05-16",25.4
"542","2017-05-17",25.434999
"543","2017-05-18",25.431
"544","2017-05-19",25.43
"545","2017-05-22",25.421
"546","2017-05-23",25.379999
"547","2017-05-24",25.499001
"548","2017-05-25",25.35
"549","2017-05-26",25.530001
"550","2017-05-30",25.379999
"551","2017-05-31",25.492001
"552","2017-06-01",25.530001
"553","2017-06-02",25.540001
"554","2017-06-05",25.514
"555","2017-06-06",25.6
"556","2017-06-07",25.6
"557","2017-06-08",25.639999
"558","2017-06-09",25.629
"559","2017-06-12",25.613001
"560","2017-06-13",25.639999
"561","2017-06-14",25.77
"562","2017-06-15",25.870001
"563","2017-06-16",25.834999
"564","2017-06-19",25.91
"565","2017-06-20",26.1
"566","2017-06-21",26.187
"567","2017-06-22",26.301001
"568","2017-06-23",26.368
"569","2017-06-26",26.309999
"570","2017-06-27",26.219999
"571","2017-06-28",25.82
"572","2017-06-29",25.870001
"573","2017-06-30",25.875999
"574","2017-07-03",25.649
"575","2017-07-05",25.809999
"576","2017-07-06",25.809999
"577","2017-07-07",25.700001
"578","2017-07-10",25.799999
"579","2017-07-11",25.68
"580","2017-07-12",25.667
"581","2017-07-13",25.780001
"582","2017-07-14",25.66
"583","2017-07-17",25.674999
"584","2017-07-18",25.725
"585","2017-07-19",25.92
"586","2017-07-20",25.959999
"587","2017-07-21",26.16
"588","2017-07-24",26.1
"589","2017-07-25",26.129999
"590","2017-07-26",26.188
"591","2017-07-27",26.079
"592","2017-07-28",26.120001
"593","2017-07-31",26.108
"594","2017-08-01",26.15
"595","2017-08-02",26.24
"596","2017-08-03",26.190001
"597","2017-08-04",26.17
"598","2017-08-07",26.209999
"599","2017-08-08",26.07
"600","2017-08-09",25.548
"601","2017-08-10",25.52
"602","2017-08-11",25.51
"603","2017-08-14",25.35
"604","2017-08-15",25.360001
"605","2017-08-16",25.450001
"606","2017-08-17",25.370001
"607","2017-08-18",25.403999
"608","2017-08-21",25.379999
"609","2017-08-22",25.365
"610","2017-08-23",25.299999
"611","2017-08-24",25.32
"612","2017-08-25",25.299999
"613","2017-08-28",25.27
"614","2017-08-29",25.312
"615","2017-08-30",25.061001
"616","2017-08-31",24.940001
"617","2017-09-01",25.17
"618","2017-09-05",24.98
"619","2017-09-06",25.07
"620","2017-09-07",25.08
"621","2017-09-08",25
"622","2017-09-11",25.299999
"623","2017-09-12",25.313
"624","2017-09-13",25.43
"625","2017-09-14",25.200001
"626","2017-09-15",25.360001
"627","2017-09-18",25.389999
"628","2017-09-19",25.75
"629","2017-09-20",25.709
"630","2017-09-21",25.91
"631","2017-09-22",25.860001
"632","2017-09-25",25.92
"633","2017-09-26",26.16
"634","2017-09-27",26.610001
"635","2017-09-28",25.5
"636","2017-09-29",25.33
"637","2017-10-02",25.200001
"638","2017-10-03",25.15
"639","2017-10-04",25.16
"640","2017-10-05",25.27
"641","2017-10-06",25.125
"642","2017-10-09",25.15
"643","2017-10-10",25.129999
"644","2017-10-11",25.370001
"645","2017-10-12",25.611
"646","2017-10-13",25.450001
"647","2017-10-16",25.440001
"648","2017-10-17",25.42
"649","2017-10-18",25.43
"650","2017-10-19",25.535999
"651","2017-10-20",25.58
"652","2017-10-23",25.662001
"653","2017-10-24",25.653
"654","2017-10-25",25.499001
"655","2017-10-26",25.440001
"656","2017-10-27",25.371
"657","2017-10-30",25.469999
"658","2017-10-31",25.598
"659","2017-11-01",25.559999
"660","2017-11-02",25.483999
"661","2017-11-03",25.370001
"662","2017-11-06",25.290001
"663","2017-11-07",25.209999
"664","2017-11-08",25.309999
"665","2017-11-09",25.368999
"666","2017-11-10",25.41
"667","2017-11-13",25.35
"668","2017-11-14",25.229
"669","2017-11-15",25.268999
"670","2017-11-16",25.278
"671","2017-11-17",25.313
"672","2017-11-20",25.559999
"673","2017-11-21",25.591
"674","2017-11-22",25.693001
"675","2017-11-24",25.83
"676","2017-11-27",25.82
"677","2017-11-28",25.940001
"678","2017-11-29",25.610001
"679","2017-11-30",25.780001
"680","2017-12-01",25.530001
"681","2017-12-04",25.48
"682","2017-12-05",25.504
"683","2017-12-06",25.5
"684","2017-12-07",25.68
"685","2017-12-08",25.620001
"686","2017-12-11",25.653
"687","2017-12-12",25.5
"688","2017-12-13",25.382999
"689","2017-12-14",25.379999
"690","2017-12-15",25.32
"691","2017-12-18",25.42
"692","2017-12-19",25.23
"693","2017-12-20",25
"694","2017-12-21",25.200001
"695","2017-12-22",25.440001
"696","2017-12-26",25.52
"697","2017-12-27",25.52
"698","2017-12-28",24.92
"699","2017-12-29",25.049999
"700","2018-01-02",24.780001
"701","2018-01-03",24.974001
"702","2018-01-04",25.01
"703","2018-01-05",24.620001
"704","2018-01-08",25.379999
"705","2018-01-09",25.530001
"706","2018-01-10",25.360001
"707","2018-01-11",25.059999
"708","2018-01-12",24.85
"709","2018-01-16",24.639999
"710","2018-01-17",24.219999
"711","2018-01-18",23.549999
"712","2018-01-19",23.34
"713","2018-01-22",23.700001
"714","2018-01-23",23.85
"715","2018-01-24",23.868999
"716","2018-01-25",23.879999
"717","2018-01-26",23.9
"718","2018-01-29",23.73
"719","2018-01-30",23.65
"720","2018-01-31",23.75
"721","2018-02-01",23.65
"722","2018-02-02",23.559999
"723","2018-02-05",23.629999
"724","2018-02-06",23.690001
"725","2018-02-07",23.879999
"726","2018-02-08",23.92
"727","2018-02-09",23.76
"728","2018-02-12",23.76
"729","2018-02-13",23.620001
"730","2018-02-14",23.74
"731","2018-02-15",23.82
"732","2018-02-16",23.732
"733","2018-02-20",23.610001
"734","2018-02-21",23.586
"735","2018-02-22",24.09
"736","2018-02-23",24.35
"737","2018-02-26",24.120001
"738","2018-02-27",24.469999
"739","2018-02-28",24.67
"740","2018-03-01",24.68
"741","2018-03-02",24.860001
"742","2018-03-05",25.09
"743","2018-03-06",25.080999
"744","2018-03-07",25.139999
"745","2018-03-08",25.02
"746","2018-03-09",25.219999
"747","2018-03-12",25.120001
"748","2018-03-13",25.09
"749","2018-03-14",25.01
"750","2018-03-15",25.125999
"751","2018-03-16",25.15
"752","2018-03-19",25.107
"753","2018-03-20",25.108999
"754","2018-03-21",25.159
"755","2018-03-22",25.08
"756","2018-03-23",25.040001
"757","2018-03-26",25.129999
"758","2018-03-27",25
"759","2018-03-28",24.709999
"760","2018-03-29",24.754
"761","2018-04-02",24.780001
"762","2018-04-03",24.83
"763","2018-04-04",24.889999
"764","2018-04-05",24.790001
"765","2018-04-06",24.76
"766","2018-04-09",24.83
"767","2018-04-10",24.889999
"768","2018-04-11",24.754999
"769","2018-04-12",24.686001
"770","2018-04-13",24.610001
"771","2018-04-16",24.719999
"772","2018-04-17",24.639999
"773","2018-04-18",24.75
"774","2018-04-19",24.68
"775","2018-04-20",24.889999
"776","2018-04-23",24.969999
"777","2018-04-24",24.959999
"778","2018-04-25",24.83
"779","2018-04-26",24.754999
"780","2018-04-27",24.813999
"781","2018-04-30",24.844999
"782","2018-05-01",24.889999
"783","2018-05-02",24.889999
"784","2018-05-03",24.82
"785","2018-05-04",24.955999
"786","2018-05-07",24.9
"787","2018-05-08",24.959999
"788","2018-05-09",24.99
"789","2018-05-10",25.01
"790","2018-05-11",25.1
"791","2018-05-14",25.042999
"792","2018-05-15",25.07
"793","2018-05-16",24.791
"794","2018-05-17",24.93
"795","2018-05-18",24.860001
"796","2018-05-21",24.971001
"797","2018-05-22",24.9
"798","2018-05-23",25
"799","2018-05-24",24.879999
"800","2018-05-25",24.9
"801","2018-05-29",24.993
"802","2018-05-30",25.07
"803","2018-05-31",25.035
"804","2018-06-01",25.040001
"805","2018-06-04",25.24
"806","2018-06-05",25.25
"807","2018-06-06",25.295
"808","2018-06-07",25.379999
"809","2018-06-08",25.4
"810","2018-06-11",25.43
"811","2018-06-12",25.490999
"812","2018-06-13",25.49
"813","2018-06-14",25.51
"814","2018-06-15",25.577999
"815","2018-06-18",25.6
"816","2018-06-19",25.632
"817","2018-06-20",25.700001
"818","2018-06-21",25.719
"819","2018-06-22",25.65
"820","2018-06-25",25.719999
"821","2018-06-26",25.73
"822","2018-06-27",25.733999
"823","2018-06-28",25.33
"824","2018-06-29",25.235001
"825","2018-07-02",25.299999
"826","2018-07-03",25.379999
"827","2018-07-05",25.6
"828","2018-07-06",25.65
"829","2018-07-09",25.719999
"830","2018-07-10",25.5
"831","2018-07-11",25.5
"832","2018-07-12",25.67
"833","2018-07-13",25.51
"834","2018-07-16",25.09
"835","2018-07-17",24.98
"836","2018-07-18",25.120001
"837","2018-07-19",25.23
"838","2018-07-20",25.450001
"839","2018-07-23",25.23
"840","2018-07-24",25.07
"841","2018-07-25",25.190001
"842","2018-07-26",25.219999
"843","2018-07-27",25.200001
"844","2018-07-30",24.98
"845","2018-07-31",25.049999
"846","2018-08-01",24.979
"847","2018-08-02",25.086
"848","2018-08-03",25.059999
"849","2018-08-06",25.110001
"850","2018-08-07",25.16
"851","2018-08-08",25.129999
"852","2018-08-09",25.290001
"853","2018-08-10",25.202999
"854","2018-08-13",25.02
"855","2018-08-14",24.99
"856","2018-08-15",25.065001
"857","2018-08-16",24.959999
"858","2018-08-17",25
"859","2018-08-20",25.139999
"860","2018-08-21",25.063
"861","2018-08-22",25.139999
"862","2018-08-23",25.15
"863","2018-08-24",25.049999
"864","2018-08-27",25.021999
"865","2018-08-28",25.15
"866","2018-08-29",25.15
"867","2018-08-30",25.16
"868","2018-08-31",25.208
"869","2018-09-04",25.209999
"870","2018-09-05",25.25
"871","2018-09-06",25.18
"872","2018-09-07",25.132
"873","2018-09-10",25.118
"874","2018-09-11",25.25
"875","2018-09-12",25.120001
"876","2018-09-13",25.02
"877","2018-09-14",24.983999
"878","2018-09-17",25.15
"879","2018-09-18",24.93
"880","2018-09-19",24.9
"881","2018-09-20",24.6
"882","2018-09-21",24.559999
"883","2018-09-24",24.700001
"884","2018-09-25",24.85
"885","2018-09-26",24.889999
"886","2018-09-27",25.030001
"887","2018-09-28",24.719999
"888","2018-10-01",24.780001
"889","2018-10-02",24.4
"890","2018-10-03",24.16
"891","2018-10-04",24.23
"892","2018-10-05",23.809999
"893","2018-10-08",24.540001
"894","2018-10-09",24.24
"895","2018-10-10",24.1
"896","2018-10-11",23.67
"897","2018-10-12",23.65
"898","2018-10-15",23.559999
"899","2018-10-16",23.049999
"900","2018-10-17",22.67
"901","2018-10-18",22.969
"902","2018-10-19",23.09
"903","2018-10-22",23.207001
"904","2018-10-23",23.089001
"905","2018-10-24",22.85
"906","2018-10-25",23.056999
"907","2018-10-26",22.993999
"908","2018-10-29",23.059999
"909","2018-10-30",23.25
"910","2018-10-31",23.9
"911","2018-11-01",24.01
"912","2018-11-02",23.91
"913","2018-11-05",23.99
"914","2018-11-06",24.174999
"915","2018-11-07",24.120001
"916","2018-11-08",24.201
"917","2018-11-09",24.221001
"918","2018-11-12",24.01
"919","2018-11-13",23.996
"920","2018-11-14",23.702
"921","2018-11-15",23.700001
"922","2018-11-16",23.719999
"923","2018-11-19",23.854
"924","2018-11-20",23.570999
"925","2018-11-21",23.733999
"926","2018-11-23",23.871
"927","2018-11-26",23.700001
"928","2018-11-27",23.809999
"929","2018-11-28",23.629999
"930","2018-11-29",23.629
"931","2018-11-30",23.069
"932","2018-12-03",23.08
"933","2018-12-04",23.25
"934","2018-12-06",23.098
"935","2018-12-07",22.75
"936","2018-12-10",22.799999
"937","2018-12-11",22.1
"938","2018-12-12",22.08
"939","2018-12-13",21.657
"940","2018-12-14",20.84
"941","2018-12-17",19.65
"942","2018-12-18",18.889999
"943","2018-12-19",19.85
"944","2018-12-20",19.870001
"945","2018-12-21",19.969999
"946","2018-12-24",20.02
"947","2018-12-26",20.15
"948","2018-12-27",20.1
"949","2018-12-28",20
"950","2018-12-31",19.870001
"951","2019-01-02",21
"952","2019-01-03",21
"953","2019-01-04",21.92
"954","2019-01-07",22.299999
"955","2019-01-08",22.540001
"956","2019-01-09",21.52
"957","2019-01-10",21.469999
"958","2019-01-11",21.65
"959","2019-01-14",21.969999
"960","2019-01-15",22.26
"961","2019-01-16",22.4
"962","2019-01-17",22.35
"963","2019-01-18",22.18
"964","2019-01-22",21.74
"965","2019-01-23",20.93
"966","2019-01-24",20.16
"967","2019-01-25",20.459999
"968","2019-01-28",20.15
"969","2019-01-29",20.07
