"","date","OPCH"
"476","2008-11-19",6.76
"477","2008-11-20",6.08
"478","2008-11-21",5.44
"479","2008-11-24",5.72
"480","2008-11-25",5.52
"481","2008-11-26",5.56
"482","2008-11-28",5.6
"483","2008-12-01",5.6
"484","2008-12-02",5.72
"485","2008-12-03",5.72
"486","2008-12-04",5.76
"487","2008-12-05",5.64
"488","2008-12-08",5.88
"489","2008-12-09",5.6
"490","2008-12-10",5.72
"491","2008-12-11",5.6
"492","2008-12-12",5.48
"493","2008-12-15",5.44
"494","2008-12-16",6.2
"495","2008-12-17",6.72
"496","2008-12-18",6.88
"497","2008-12-19",7.12
"498","2008-12-22",7.6
"499","2008-12-23",7.88
"500","2008-12-24",7.76
"501","2008-12-26",7.96
"502","2008-12-29",8.04
"503","2008-12-30",7.88
"504","2008-12-31",8.88
"505","2009-01-02",9.08
"506","2009-01-05",9.4
"507","2009-01-06",9.84
"508","2009-01-07",10.24
"509","2009-01-08",11
"510","2009-01-09",10.88
"511","2009-01-12",11.2
"512","2009-01-13",11.28
"513","2009-01-14",11.36
"514","2009-01-15",10.56
"515","2009-01-16",8.64
"516","2009-01-20",7.32
"517","2009-01-21",7.2
"518","2009-01-22",7.4
"519","2009-01-23",7.4
"520","2009-01-26",7.08
"521","2009-01-27",7
"522","2009-01-28",7.32
"523","2009-01-29",7.16
"524","2009-01-30",6.76
"525","2009-02-02",7.2
"526","2009-02-03",7.4
"527","2009-02-04",7.16
"528","2009-02-05",7.08
"529","2009-02-06",7.4
"530","2009-02-09",7.6
"531","2009-02-10",7.6
"532","2009-02-11",7.36
"533","2009-02-12",7.12
"534","2009-02-13",7.28
"535","2009-02-17",7.4
"536","2009-02-18",7.28
"537","2009-02-19",7.2
"538","2009-02-20",6.84
"539","2009-02-23",6.44
"540","2009-02-24",6.16
"541","2009-02-25",6.04
"542","2009-02-26",6
"543","2009-02-27",5.96
"544","2009-03-02",5.48
"545","2009-03-03",6.32
"546","2009-03-04",6.08
"547","2009-03-05",6.08
"548","2009-03-06",5.92
"549","2009-03-09",6
"550","2009-03-10",6
"551","2009-03-11",5.84
"552","2009-03-12",6
"553","2009-03-13",6.32
"554","2009-03-16",8
"555","2009-03-17",8.88
"556","2009-03-18",8.92
"557","2009-03-19",8.44
"558","2009-03-20",8.32
"559","2009-03-23",8.92
"560","2009-03-24",8.8
"561","2009-03-25",9.16
"562","2009-03-26",9.24
"563","2009-03-27",9.2
"564","2009-03-30",8.88
"565","2009-03-31",9.36
"566","2009-04-01",9.28
"567","2009-04-02",8.8
"568","2009-04-03",7.96
"569","2009-04-06",8.08
"570","2009-04-07",8.24
"571","2009-04-08",9.28
"572","2009-04-09",9.16
"573","2009-04-13",9.36
"574","2009-04-14",9.96
"575","2009-04-15",10.36
"576","2009-04-16",9.96
"577","2009-04-17",10.32
"578","2009-04-20",10.08
"579","2009-04-21",9.92
"580","2009-04-22",10.08
"581","2009-04-23",9.84
"582","2009-04-24",9.8
"583","2009-04-27",9.92
"584","2009-04-28",10.92
"585","2009-04-29",11.24
"586","2009-04-30",12.72
"587","2009-05-01",13.28
"588","2009-05-04",13.24
"589","2009-05-05",13.56
"590","2009-05-06",13.56
"591","2009-05-07",13.32
"592","2009-05-08",13.52
"593","2009-05-11",13.52
"594","2009-05-12",13.64
"595","2009-05-13",13.64
"596","2009-05-14",13.88
"597","2009-05-15",13.92
"598","2009-05-18",14.32
"599","2009-05-19",15.8
"600","2009-05-20",15.72
"601","2009-05-21",15.04
"602","2009-05-22",16.08
"603","2009-05-26",16
"604","2009-05-27",16.200001
"605","2009-05-28",16.200001
"606","2009-05-29",16.799999
"607","2009-06-01",16.559999
"608","2009-06-02",16.959999
"609","2009-06-03",16.639999
"610","2009-06-04",16.799999
"611","2009-06-05",16.879999
"612","2009-06-08",16.84
"613","2009-06-09",17.559999
"614","2009-06-10",17.6
"615","2009-06-11",18
"616","2009-06-12",18.24
"617","2009-06-15",16.959999
"618","2009-06-16",16.84
"619","2009-06-17",17.440001
"620","2009-06-18",17.959999
"621","2009-06-19",18.6
"622","2009-06-22",18.6
"623","2009-06-23",18.52
"624","2009-06-24",20.280001
"625","2009-06-25",21.16
"626","2009-06-26",23.639999
"627","2009-06-29",23.32
"628","2009-06-30",23.68
"629","2009-07-01",23.52
"630","2009-07-02",23.280001
"631","2009-07-06",23.559999
"632","2009-07-07",23.52
"633","2009-07-08",21.92
"634","2009-07-09",21.719999
"635","2009-07-10",22.24
"636","2009-07-13",22.879999
"637","2009-07-14",23.360001
"638","2009-07-15",23.719999
"639","2009-07-16",24.68
"640","2009-07-17",25.120001
"641","2009-07-20",25.32
"642","2009-07-21",23.879999
"643","2009-07-22",25.120001
"644","2009-07-23",25.52
"645","2009-07-24",25.440001
"646","2009-07-27",25.6
"647","2009-07-28",25.52
"648","2009-07-29",24.639999
"649","2009-07-30",25.879999
"650","2009-07-31",23.639999
"651","2009-08-03",23.08
"652","2009-08-04",25.120001
"653","2009-08-05",24.799999
"654","2009-08-06",23.24
"655","2009-08-07",22.76
"656","2009-08-10",22.959999
"657","2009-08-11",23.559999
"658","2009-08-12",24.6
"659","2009-08-13",24.84
"660","2009-08-14",24.040001
"661","2009-08-17",23.559999
"662","2009-08-18",24.440001
"663","2009-08-19",24.24
"664","2009-08-20",24.559999
"665","2009-08-21",24.52
"666","2009-08-24",24.92
"667","2009-08-25",24.84
"668","2009-08-26",24.559999
"669","2009-08-27",24.52
"670","2009-08-28",23.440001
"671","2009-08-31",23.52
"672","2009-09-01",22.6
"673","2009-09-02",24.040001
"674","2009-09-03",24.4
"675","2009-09-04",24.280001
"676","2009-09-08",24.559999
"677","2009-09-09",24.639999
"678","2009-09-10",25.360001
"679","2009-09-11",24.879999
"680","2009-09-14",25
"681","2009-09-15",24.52
"682","2009-09-16",26.200001
"683","2009-09-17",27.040001
"684","2009-09-18",27.84
"685","2009-09-21",28.08
"686","2009-09-22",28.360001
"687","2009-09-23",28.16
"688","2009-09-24",28.200001
"689","2009-09-25",27.559999
"690","2009-09-28",28.719999
"691","2009-09-29",27.68
"692","2009-09-30",27.040001
"693","2009-10-01",26.08
"694","2009-10-02",26.200001
"695","2009-10-05",27.08
"696","2009-10-06",27.719999
"697","2009-10-07",27.799999
"698","2009-10-08",27.559999
"699","2009-10-09",27.6
"700","2009-10-12",27.559999
"701","2009-10-13",26.92
"702","2009-10-14",28.120001
"703","2009-10-15",28
"704","2009-10-16",27.959999
"705","2009-10-19",29.08
"706","2009-10-20",29.68
"707","2009-10-21",30.639999
"708","2009-10-22",31.08
"709","2009-10-23",30.879999
"710","2009-10-26",30.76
"711","2009-10-27",30.559999
"712","2009-10-28",29.08
"713","2009-10-29",30.360001
"714","2009-10-30",30.16
"715","2009-11-02",31.84
"716","2009-11-03",31.84
"717","2009-11-04",30.6
"718","2009-11-05",31.879999
"719","2009-11-06",31.559999
"720","2009-11-09",32.16
"721","2009-11-10",32.880001
"722","2009-11-11",34.68
"723","2009-11-12",35.200001
"724","2009-11-13",35.599998
"725","2009-11-16",33.799999
"726","2009-11-17",33.880001
"727","2009-11-18",32.040001
"728","2009-11-19",31.200001
"729","2009-11-20",30.559999
"730","2009-11-23",30.559999
"731","2009-11-24",30.48
"732","2009-11-25",30.879999
"733","2009-11-27",29.559999
"734","2009-11-30",30.08
"735","2009-12-01",31.040001
"736","2009-12-02",30.639999
"737","2009-12-03",29.959999
"738","2009-12-04",30.84
"739","2009-12-07",31.84
"740","2009-12-08",32
"741","2009-12-09",32.32
"742","2009-12-10",32.200001
"743","2009-12-11",31.84
"744","2009-12-14",32
"745","2009-12-15",32
"746","2009-12-16",32.919998
"747","2009-12-17",32.68
"748","2009-12-18",32.799999
"749","2009-12-21",33.48
"750","2009-12-22",33.880001
"751","2009-12-23",34.48
"752","2009-12-24",34.439999
"753","2009-12-28",34
"754","2009-12-29",34.639999
"755","2009-12-30",34.200001
"756","2009-12-31",33.439999
"757","2010-01-04",34.959999
"758","2010-01-05",34.439999
"759","2010-01-06",32.560001
"760","2010-01-07",32.880001
"761","2010-01-08",33.119999
"762","2010-01-11",34.279999
"763","2010-01-12",33.599998
"764","2010-01-13",33.959999
"765","2010-01-14",34.32
"766","2010-01-15",34.080002
"767","2010-01-19",34.68
"768","2010-01-20",33.599998
"769","2010-01-21",32.279999
"770","2010-01-22",31.280001
"771","2010-01-25",31.559999
"772","2010-01-26",31.879999
"773","2010-01-27",30.76
"774","2010-01-28",29.52
"775","2010-01-29",29.08
"776","2010-02-01",29.08
"777","2010-02-02",28.52
"778","2010-02-03",28.120001
"779","2010-02-04",27.639999
"780","2010-02-05",27.120001
"781","2010-02-08",26.48
"782","2010-02-09",26.360001
"783","2010-02-10",26.360001
"784","2010-02-11",27.4
"785","2010-02-12",27.120001
"786","2010-02-16",28.200001
"787","2010-02-17",27.68
"788","2010-02-18",29.120001
"789","2010-02-19",29
"790","2010-02-22",29.16
"791","2010-02-23",28.360001
"792","2010-02-24",28.559999
"793","2010-02-25",28.52
"794","2010-02-26",29.559999
"795","2010-03-01",31.76
"796","2010-03-02",32.639999
"797","2010-03-03",32.599998
"798","2010-03-04",33
"799","2010-03-05",33.84
"800","2010-03-08",33.400002
"801","2010-03-09",32.48
"802","2010-03-10",31.559999
"803","2010-03-11",32.040001
"804","2010-03-12",32.400002
"805","2010-03-15",32.360001
"806","2010-03-16",32.360001
"807","2010-03-17",32.32
"808","2010-03-18",33
"809","2010-03-19",32.799999
"810","2010-03-22",33.799999
"811","2010-03-23",34.599998
"812","2010-03-24",33.48
"813","2010-03-25",33.400002
"814","2010-03-26",32.759998
"815","2010-03-29",33.080002
"816","2010-03-30",32.84
"817","2010-03-31",31.959999
"818","2010-04-01",33.959999
"819","2010-04-05",35.360001
"820","2010-04-06",37.759998
"821","2010-04-07",36.599998
"822","2010-04-08",36.400002
"823","2010-04-09",36.560001
"824","2010-04-12",36.080002
"825","2010-04-13",36.52
"826","2010-04-14",37.84
"827","2010-04-15",38.360001
"828","2010-04-16",37.48
"829","2010-04-19",37.360001
"830","2010-04-20",37.759998
"831","2010-04-21",37.240002
"832","2010-04-22",37
"833","2010-04-23",37.52
"834","2010-04-26",37.639999
"835","2010-04-27",36.360001
"836","2010-04-28",36.240002
"837","2010-04-29",36.799999
"838","2010-04-30",35.799999
"839","2010-05-03",33.599998
"840","2010-05-04",30.879999
"841","2010-05-05",31.4
"842","2010-05-06",31.16
"843","2010-05-07",29.280001
"844","2010-05-10",30.08
"845","2010-05-11",29.959999
"846","2010-05-12",31.4
"847","2010-05-13",30.200001
"848","2010-05-14",28.4
"849","2010-05-17",28.68
"850","2010-05-18",28.360001
"851","2010-05-19",29.120001
"852","2010-05-20",27.440001
"853","2010-05-21",26.200001
"854","2010-05-24",25.799999
"855","2010-05-25",25.120001
"856","2010-05-26",25.4
"857","2010-05-27",26.52
"858","2010-05-28",25.959999
"859","2010-06-01",23.84
"860","2010-06-02",25.76
"861","2010-06-03",25.200001
"862","2010-06-04",24
"863","2010-06-07",24.120001
"864","2010-06-08",26.040001
"865","2010-06-09",26.200001
"866","2010-06-10",27.16
"867","2010-06-11",27.639999
"868","2010-06-14",27.76
"869","2010-06-15",27.48
"870","2010-06-16",26.6
"871","2010-06-17",27.280001
"872","2010-06-18",26.120001
"873","2010-06-21",25.280001
"874","2010-06-22",24.4
"875","2010-06-23",23.879999
"876","2010-06-24",23.040001
"877","2010-06-25",22.92
"878","2010-06-28",23.360001
"879","2010-06-29",21
"880","2010-06-30",20.959999
"881","2010-07-01",20.84
"882","2010-07-02",21.719999
"883","2010-07-06",20.959999
"884","2010-07-07",21.879999
"885","2010-07-08",23.440001
"886","2010-07-09",24.040001
"887","2010-07-12",23.68
"888","2010-07-13",25.040001
"889","2010-07-14",25.639999
"890","2010-07-15",25.959999
"891","2010-07-16",25.4
"892","2010-07-19",25.040001
"893","2010-07-20",25.84
"894","2010-07-21",26.559999
"895","2010-07-22",26.6
"896","2010-07-23",26
"897","2010-07-26",25.959999
"898","2010-07-27",25.84
"899","2010-07-28",25
"900","2010-07-29",25.040001
"901","2010-07-30",17
"902","2010-08-02",17.200001
"903","2010-08-03",16.68
"904","2010-08-04",16.68
"905","2010-08-05",16.959999
"906","2010-08-06",18.16
"907","2010-08-09",19.32
"908","2010-08-10",19.879999
"909","2010-08-11",18.799999
"910","2010-08-12",18.76
"911","2010-08-13",18.48
"912","2010-08-16",18.48
"913","2010-08-17",19.280001
"914","2010-08-18",19.040001
"915","2010-08-19",18.440001
"916","2010-08-20",18.200001
"917","2010-08-23",18.879999
"918","2010-08-24",18.76
"919","2010-08-25",19.959999
"920","2010-08-26",19.799999
"921","2010-08-27",20.440001
"922","2010-08-30",20.16
"923","2010-08-31",19.4
"924","2010-09-01",20.6
"925","2010-09-02",20.200001
"926","2010-09-03",20.280001
"927","2010-09-07",19.719999
"928","2010-09-08",19.76
"929","2010-09-09",20.08
"930","2010-09-10",20.200001
"931","2010-09-13",20.84
"932","2010-09-14",20.76
"933","2010-09-15",20.360001
"934","2010-09-16",19.6
"935","2010-09-17",18.440001
"936","2010-09-20",18.879999
"937","2010-09-21",20.92
"938","2010-09-22",20.84
"939","2010-09-23",20.32
"940","2010-09-24",20.84
"941","2010-09-27",20.08
"942","2010-09-28",20
"943","2010-09-29",20.719999
"944","2010-09-30",20.639999
"945","2010-10-01",20.440001
"946","2010-10-04",21.120001
"947","2010-10-05",21.200001
"948","2010-10-06",20.76
"949","2010-10-07",21
"950","2010-10-08",21.48
"951","2010-10-11",22.440001
"952","2010-10-12",22.879999
"953","2010-10-13",23.440001
"954","2010-10-14",23.719999
"955","2010-10-15",23.360001
"956","2010-10-18",23.440001
"957","2010-10-19",22.639999
"958","2010-10-20",22.84
"959","2010-10-21",23.16
"960","2010-10-22",22.879999
"961","2010-10-25",23.040001
"962","2010-10-26",22.799999
"963","2010-10-27",22.52
"964","2010-10-28",22
"965","2010-10-29",22.52
"966","2010-11-01",22.52
"967","2010-11-02",16.799999
"968","2010-11-03",17.68
"969","2010-11-04",18.16
"970","2010-11-05",18.16
"971","2010-11-08",18.440001
"972","2010-11-09",17.6
"973","2010-11-10",18
"974","2010-11-11",17.76
"975","2010-11-12",17.4
"976","2010-11-15",17.559999
"977","2010-11-16",17.08
"978","2010-11-17",16.559999
"979","2010-11-18",17.24
"980","2010-11-19",17.040001
